energy_ev,total_up,In_p_up,In_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.78389195,1.71653090,0.04541895,0.00240477,0.85295264,0.48394968,0.00270624,1.16589080
-5.77788894,1.63361378,0.04240867,0.00222006,0.83582351,0.43363040,0.00242252,1.11880511
-5.77188594,1.56008397,0.03958773,0.00204798,0.82281738,0.38744475,0.00216220,1.07843473
-5.76588294,1.49593073,0.03697652,0.00188934,0.81376037,0.34544437,0.00192599,1.04460830
-5.75987994,1.44101126,0.03459132,0.00174473,0.80839809,0.30768660,0.00171453,1.01707095
-5.75387694,1.39506134,0.03244437,0.00161452,0.80640302,0.27423600,0.00152845,0.99549284
-5.74787394,1.35771489,0.03054422,0.00149890,0.80738713,0.24516725,0.00136840,0.97948388
-5.74187094,1.32853172,0.02889638,0.00139791,0.81091911,0.22056921,0.00123515,0.96861369
-5.73586793,1.30703203,0.02750423,0.00131148,0.81654556,0.20055010,0.00112966,0.96243617
-5.72986493,1.29273590,0.02636996,0.00123947,0.82381505,0.18524319,0.00105312,0.96051731
-5.72386193,1.28520559,0.02549585,0.00118172,0.83230395,0.17481276,0.00100705,0.96246480
-5.71785893,1.28408826,0.02488537,0.00113813,0.84164260,0.16945963,0.00099337,0.96795766
-5.71185593,1.28915671,0.02454443,0.00110867,0.85154044,0.16942582,0.00101448,0.97677422
-5.70585293,1.30034547,0.02448253,0.00109347,0.86180884,0.17499761,0.00107330,0.98881674
-5.69984992,1.31778012,0.02471367,0.00109281,0.87238011,0.18650647,0.00117330,1.00413085
-5.69384692,1.34179764,0.02525722,0.00110719,0.88332180,0.20432740,0.00131858,1.02291849
-5.68784392,1.37295615,0.02613847,0.00113732,0.89484516,0.22887411,0.00151380,1.04554321
-5.68184092,1.41203282,0.02738883,0.00118416,0.90730723,0.26059078,0.00176423,1.07252685
-5.67583792,1.46000926,0.02904590,0.00124886,0.92120625,0.29994021,0.00207562,1.10453727
-5.66983492,1.51804431,0.03115302,0.00133276,0.93717018,0.34738835,0.00245419,1.14236723
-5.66383192,1.58743477,0.03375859,0.00143735,0.95593882,0.40338535,0.00290645,1.18690475
-5.65782891,1.66956530,0.03691505,0.00156421,0.97834012,0.46834370,0.00343910,1.23909595
-5.65182591,1.76584904,0.04067753,0.00171495,1.00526145,0.54261382,0.00405877,1.29990175
-5.64582291,1.87766149,0.04510220,0.00189112,1.03761715,0.62645823,0.00477188,1.37025021
-5.63981991,2.00627018,0.05024445,0.00209413,1.07631359,0.72002514,0.00558435,1.45098640
-5.63381691,2.15276318,0.05615683,0.00232516,1.12221326,0.82332278,0.00650132,1.54282224
-5.62781391,2.31797981,0.06288698,0.00258506,1.17609933,0.93619567,0.00752693,1.64628860
-5.62181091,2.50244675,0.07047539,0.00287431,1.23864226,1.05830441,0.00866398,1.76169205
-5.61580790,2.70632270,0.07895332,0.00319286,1.31036977,1.18911016,0.00991369,1.88907852
-5.60980490,2.92935458,0.08834083,0.00354014,1.39164151,1.32786512,0.01127545,2.02820595
-5.60380190,3.17084766,0.09864496,0.00391497,1.48262938,1.47361020,0.01274658,2.17852745
-5.59779890,3.42965147,0.10985827,0.00431553,1.58330426,1.62518059,0.01432220,2.33918634
-5.59179590,3.70416282,0.12195764,0.00473937,1.69342975,1.78121972,0.01599505,2.50902366
-5.58579290,3.99234620,0.13490358,0.00518340,1.81256288,1.94020176,0.01775552,2.68659821
-5.57978989,4.29177120,0.14863983,0.00564395,1.94006187,2.10046228,0.01959162,2.87021872
-5.57378689,4.59966572,0.16309355,0.00611680,2.07510033,2.26023629,0.02148911,3.05798689
-5.56778389,4.91298302,0.17817585,0.00659729,2.21668727,2.41770237,0.02343171,3.24784968
-5.56178089,5.22847976,0.19378284,0.00708040,2.36369209,2.57103147,0.02540133,3.43765878
-5.55577789,5.54280204,0.20979700,0.00756088,2.51487332,2.71843822,0.02737848,3.62523458
-5.54977489,5.85257565,0.22608900,0.00803335,2.66891010,2.85823280,0.02934265,3.80843208
-5.54377189,6.15449682,0.24251969,0.00849247,2.82443505,2.98887112,0.03127280,3.98520577
-5.53776888,6.44541987,0.25894243,0.00893301,2.98006752,3.10900097,0.03314793,4.15367074
-5.53176588,6.72243799,0.27520544,0.00935002,3.13444592,3.21750225,0.03494757,4.31215757
-5.52576288,6.98295440,0.29115438,0.00973894,3.28625823,3.31351944,0.03665240,4.45925862
-5.51975988,7.22474103,0.30663482,0.01009567,3.43426989,3.39648478,0.03824478,4.59386406
-5.51375688,7.44598321,0.32149473,0.01041665,3.57734822,3.46613142,0.03970929,4.71518646
-5.50775388,7.64530899,0.33558686,0.01069894,3.71448303,3.52249580,0.04103318,4.82277313
-5.50175088,7.82180294,0.34877098,0.01094025,3.84480283,3.56590951,0.04220681,4.91650625
-5.49574787,7.97500459,0.36091602,0.01113895,3.96758668,3.59698097,0.04322396,4.99659106
-5.48974487,8.10489262,0.37190197,0.01129406,4.08227121,3.61656799,0.04408207,5.06353327
-5.48374187,8.21185609,0.38162161,0.01140525,4.18845307,3.62574241,0.04478229,5.11810666
-5.47773887,8.29665468,0.38998211,0.01147277,4.28588662,3.62574846,0.04532953,5.16131267
-5.47173587,8.36036973,0.39690635,0.01149742,4.37447711,3.61795652,0.04573232,5.19433365
-5.46573287,8.40434848,0.40233406,0.01148053,4.45426930,3.60381414,0.04600247,5.21848152
-5.45972986,8.43014324,0.40622273,0.01142381,4.52543186,3.58479597,0.04615477,5.23514376
-5.45372686,8.43944780,0.40854828,0.01132938,4.58823777,3.56235444,0.04620642,5.24572835
-5.44772386,8.43403259,0.40930542,0.01119963,4.64304107,3.53787258,0.04617642,5.25160943
-5.44172086,8.41568044,0.40850775,0.01103722,4.69025053,3.51262037,0.04608491,5.25407503
-5.43571786,8.38612438,0.40618745,0.01084495,4.73030089,3.48771575,0.04595236,5.25427831
-5.42971486,8.34698886,0.40239469,0.01062578,4.76362266,3.46409116,0.04579879,5.25319365
-5.42371186,8.29973571,0.39719656,0.01038273,4.79061136,3.44246653,0.04564295,5.25157853
-5.41770885,8.24561627,0.39067573,0.01011883,4.81159770,3.42332903,0.04550155,5.24994250
-5.41170585,8.18563090,0.38292857,0.00983709,4.82682000,3.40692031,0.04538848,5.24852417
-5.40570285,8.12049726,0.37406307,0.00954047,4.83640034,3.39323136,0.04531424,5.24727705
-5.39969985,8.05062873,0.36419641,0.00923181,4.84032609,3.38200524,0.04528535,5.24586526
-5.39369685,7.97612411,0.35345227,0.00891379,4.83843808,3.37274773,0.04530405,5.24366949
-5.38769385,7.89676972,0.34195803,0.00858897,4.83042687,3.36474583,0.04536803,5.23980387
-5.38169085,7.81205469,0.32984203,0.00825964,4.81583780,3.35709373,0.04547050,5.23314371
-5.37568784,7.72119960,0.31723073,0.00792792,4.79408553,3.34872593,0.04560036,5.22236384
-5.36968484,7.62319849,0.30424628,0.00759566,4.76447801,3.33845652,0.04574256,5.20598688
-5.36368184,7.51687319,0.29100423,0.00726448,4.72624926,3.32502382,0.04587873,5.18244021
-5.35767884,7.40093859,0.27761172,0.00693573,4.67860006,3.30713896,0.04598790,5.15011989
-5.35167584,7.27407650,0.26416607,0.00661054,4.62074464,3.28353690,0.04604740,5.10745939
-5.34567284,7.13501535,0.25075395,0.00628981,4.55196153,3.25302813,0.04603381,5.05300048
-5.33966983,6.98261231,0.23745102,0.00597425,4.47164588,3.21454906,0.04592404,4.98546345
-5.33366683,6.81593405,0.22432203,0.00566437,4.37936063,3.16720924,0.04569636,4.90381353
-5.32766383,6.63433231,0.21142145,0.00536060,4.27488382,3.11033330,0.04533142,4.80732055
-5.32166083,6.43751047,0.19879444,0.00506325,4.15824925,3.04349587,0.04481314,4.69560891
-5.31565783,6.22557760,0.18647808,0.00477259,4.02977836,2.96654793,0.04412953,4.56869537
-5.30965483,5.99908713,0.17450288,0.00448890,3.89010116,2.87963330,0.04327334,4.42701281
-5.30365183,5.75905786,0.16289425,0.00421249,3.74016508,2.78319449,0.04224242,4.27141847
-5.29764882,5.50697621,0.15167406,0.00394373,3.58123085,2.67796776,0.04104004,4.10318632
-5.29164582,5.24477914,0.14086200,0.00368310,3.41485551,2.56496729,0.03967482,3.92398354
-5.28564282,4.97481875,0.13047678,0.00343118,3.24286318,2.44545950,0.03816058,3.73583238
-5.27963982,4.69980977,0.12053711,0.00318868,3.06730472,2.32092842,0.03651591,3.54105878
-5.27363682,4.42276271,0.11106231,0.00295644,2.89040828,2.19303387,0.03476365,3.34223028
-5.26763382,4.14690551,0.10207270,0.00273541,2.71452268,2.06356404,0.03293012,3.14208576
-5.26163082,3.87559720,0.09358960,0.00252663,2.54205627,1.93438474,0.03104434,2.94346006
-5.25562781,3.61223724,0.08563518,0.00233123,2.37541354,1.80738704,0.02913715,2.74920644
-5.24962481,3.36017430,0.07823193,0.00215037,2.21693220,1.68443568,0.02724030,2.56212005
-5.24362181,3.12261767,0.07140209,0.00198522,2.06882283,1.56731972,0.02538555,2.38486489
-5.23761881,2.90255465,0.06516682,0.00183695,1.93311327,1.45770722,0.02360378,2.21990684
-5.23161581,2.70267616,0.05954540,0.00170663,1.81159934,1.35710515,0.02192425,2.06945452
-5.22561281,2.52531270,0.05455433,0.00159525,1.70580319,1.26682552,0.02037386,1.93540959
-5.21960980,2.37238196,0.05020648,0.00150366,1.61694019,1.18795832,0.01897654,1.81932726
-5.21360680,2.24534883,0.04651031,0.00143253,1.54589501,1.12135145,0.01775278,1.72238759
-5.20760380,2.14519811,0.04346920,0.00138232,1.49320682,1.06759789,0.01671921,1.64537760
-5.20160080,2.07241975,0.04108081,0.00135327,1.45906384,1.02702964,0.01588836,1.58868387
-5.19559780,2.02700617,0.03933667,0.00134535,1.44330676,0.99971824,0.01526846,1.55229520
-5.18959480,2.00846097,0.03822188,0.00135824,1.44544062,0.98548123,0.01486336,1.53581454
-5.18359180,2.01581829,0.03771492,0.00139133,1.46465458,0.98389408,0.01467256,1.53847935
-5.17758879,2.04767189,0.03778768,0.00144370,1.49984891,0.99430709,0.01469126,1.55918963
-5.17158579,2.10221316,0.03840559,0.00151414,1.54966839,1.01586643,0.01491057,1.59654267
-5.16558279,2.17727715,0.03952795,0.00160110,1.61254142,1.04753915,0.01531769,1.64887360
-5.15957979,2.27039577,0.04110839,0.00170277,1.68672373,1.08814123,0.01589623,1.71430092
-5.15357679,2.37885722,0.04309554,0.00181705,1.77034582,1.13636847,0.01662657,1.79077599
-5.14757379,2.49977061,0.04543378,0.00194159,1.86146294,1.19082941,0.01748628,1.87613550
-5.14157079,2.63013462,0.04806421,0.00207385,1.95810623,1.25007981,0.01845057,1.96815588
-5.13556778,2.76690882,0.05092575,0.00221113,2.05833382,1.31265799,0.01949290,2.06460841
-5.12956478,2.90708604,0.05395634,0.00235062,2.16028014,1.37712018,0.02058550,2.16331367
-5.12356178,3.04776406,0.05709429,0.00248947,2.26220201,1.44207525,0.02170003,2.26219403
-5.11755878,3.18621465,0.06027960,0.00262487,2.36251994,1.50621767,0.02280829,2.35932262
-5.11155578,3.31994784,0.06345544,0.00275410,2.45985303,1.56835799,0.02388287,2.45296731
-5.10555278,3.44676932,0.06656952,0.00287463,2.55304622,1.62744971,0.02489784,2.54162825
-5.09954977,3.56482903,0.06957540,0.00298416,2.64118878,1.68261178,0.02582946,2.62406772
-5.09354677,3.67265897,0.07243374,0.00308071,2.72362329,1.73314590,0.02665677,2.69933117
-5.08754377,3.76919894,0.07511332,0.00316268,2.79994472,1.77854788,0.02736215,2.76675874
-5.08154077,3.85380896,0.07759187,0.00322888,2.86998992,1.81851291,0.02793180,2.82598673
-5.07553777,3.92626797,0.07985661,0.00327858,2.93381784,1.85293418,0.02835611,2.87693930
-5.06953477,3.98675888,0.08190454,0.00331155,2.99168195,1.88189527,0.02862984,2.91981062
-5.06353177,4.03584055,0.08374237,0.00332802,3.04399599,1.90565652,0.02875223,2.95503847
-5.05752876,4.07440799,0.08538617,0.00332874,3.09129521,1.92463597,0.02872693,2.98327063
-5.05152576,4.10364251,0.08686064,0.00331488,3.13419493,1.93938579,0.02856175,3.00532555
-5.04552276,4.12495406,0.08819815,0.00328804,3.17334881,1.95056526,0.02826836,3.02214920
-5.03951976,4.13991803,0.08943745,0.00325018,3.20940877,1.95891128,0.02786172,3.03476997
-5.03351676,4.15020927,0.09062217,0.00320353,3.24298855,1.96520778,0.02735956,3.04425354
-5.02751376,4.15753584,0.09179911,0.00315058,3.27463268,1.97025506,0.02678164,3.05165961
-5.02151076,4.16357488,0.09301646,0.00309390,3.30479172,1.97484027,0.02614902,3.05800189
-5.01550775,4.16991279,0.09432188,0.00303614,3.33380494,1.97970984,0.02548333,3.06421274
-5.00950475,4.17799158,0.09576057,0.00297991,3.36189023,1.98554470,0.02480593,3.07111332
-5.00350175,4.18906271,0.09737349,0.00292768,3.38914132,1.99293894,0.02413730,3.07938984
-4.99749875,4.20414949,0.09919550,0.00288174,3.41553142,2.00238217,0.02349625,3.08957606
-4.99149575,4.22401859,0.10125386,0.00284410,3.44092222,2.01424590,0.02289945,3.10204193
-4.98549275,4.24916084,0.10356679,0.00281647,3.46507721,2.02877387,0.02236094,3.11698803
-4.97948974,4.27978145,0.10614233,0.00280016,3.48767764,2.04607645,0.02189178,3.13444523
-4.97348674,4.31579912,0.10897755,0.00279612,3.50834005,2.06612887,0.02149984,3.15427907
-4.96748374,4.35685390,0.11205799,0.00280488,3.52663416,2.08877308,0.02118978,3.17619804
-4.96148074,4.40232316,0.11535755,0.00282655,3.54210001,2.11372319,0.02096309,3.19976550
-4.95547774,4.45134523,0.11883871,0.00286087,3.55426400,2.14057425,0.02081829,3.22441447
-4.94947474,4.50285015,0.12245315,0.00290722,3.56265336,2.16881426,0.02075128,3.24946521
-4.94347174,4.55559696,0.12614280,0.00296464,3.56680916,2.19783921,0.02075571,3.27414530
-4.93746873,4.60821692,0.12984125,0.00303196,3.56629817,2.22697112,0.02082352,3.29761194
-4.93146573,4.65926193,0.13347557,0.00310780,3.56072393,2.25547873,0.02094545,3.31897663
-4.92546273,4.70725708,0.13696842,0.00319069,3.54973784,2.28260063,0.02111166,3.33733184
-4.91945973,4.75075643,0.14024050,0.00327915,3.53305056,2.30757042,0.02131231,3.35177951
-4.91345673,4.78840032,0.14321321,0.00337175,3.51044422,2.32964327,0.02153808,3.36146103
-4.90745373,4.81897266,0.14581149,0.00346724,3.48178569,2.34812323,0.02178077,3.36558792
-4.90145073,4.84145625,0.14796666,0.00356460,3.44704075,2.36239034,0.02203366,3.36347256
-4.89544772,4.85508377,0.14961930,0.00366314,3.40628870,2.37192660,0.02229196,3.35455776
-4.88944472,4.85938238,0.15072195,0.00376255,3.35973676,2.37633957,0.02255300,3.33844410
-4.88344172,4.85420944,0.15124158,0.00386295,3.30773327,2.37538258,0.02281639,3.31491356
-4.87743872,4.83977721,0.15116168,0.00396493,3.25077849,2.36897034,0.02308403,3.28394822
-4.87143572,4.81666481,0.15048393,0.00406958,3.18953166,2.35718901,0.02336000,3.24574273
-4.86543272,4.78581588,0.14922934,0.00417844,3.12481330,2.34029990,0.02365033,3.20070942
-4.85942971,4.74852120,0.14743875,0.00429349,3.05760137,2.31873626,0.02396265,3.14947544
-4.85342671,4.70638611,0.14517274,0.00441708,2.98902070,2.29309304,0.02430571,3.09287127
-4.84742371,4.66128344,0.14251087,0.00455186,2.92032510,2.26410967,0.02468895,3.03191090
-4.84142071,4.61529322,0.13955017,0.00470068,2.85287216,2.23264640,0.02512183,2.96776398
-4.83541771,4.57063146,0.13640311,0.00486645,2.78809107,2.19965518,0.02561333,2.90172098
-4.82941471,4.52957071,0.13319489,0.00505201,2.72744450,2.16614624,0.02617135,2.83515270
-4.82341171,4.49435568,0.13006029,0.00525999,2.67238573,2.13315179,0.02680211,2.76946583
-4.81740870,4.46711762,0.12714002,0.00549266,2.62431273,2.10168851,0.02750975,2.70605656
-4.81140570,4.44979118,0.12457681,0.00575177,2.58452118,2.07272066,0.02829593,2.64626421
-4.80540270,4.44403750,0.12251130,0.00603847,2.55415854,2.04712522,0.02915952,2.59132710
-4.79939970,4.45117690,0.12107782,0.00635308,2.53418121,2.02566095,0.03009648,2.54234246
-4.79339670,4.47213426,0.12040025,0.00669513,2.52531695,2.00894243,0.03109984,2.50023226
-4.78739370,4.50739932,0.12058812,0.00706316,2.52803431,1.99742035,0.03215985,2.46571612
-4.78139070,4.55700359,0.12173294,0.00745477,2.54252059,1.99136863,0.03326420,2.43929257
-4.77538769,4.62051483,0.12390498,0.00786658,2.56866950,1.99087883,0.03439843,2.42122891
-4.76938469,4.69704882,0.12715068,0.00829428,2.60607910,1.99586174,0.03554637,2.41156001
-4.76338169,4.78529798,0.13149058,0.00873267,2.65406025,2.00605586,0.03669074,2.41009548
-4.75737869,4.88357508,0.13691799,0.00917580,2.71165525,2.02104206,0.03781372,2.41643472
-4.75137569,4.98987007,0.14339849,0.00961711,2.77766591,2.04026345,0.03889760,2.42998862
-4.74537269,5.10191720,0.15087013,0.01004957,2.85068975,2.06304940,0.03992536,2.45000667
-4.73936968,5.21726972,0.15924452,0.01046590,2.92916295,2.08864245,0.04088128,2.47560816
-4.73336668,5.33337874,0.16840866,0.01085874,3.01140810,2.11622678,0.04175143,2.50581572
-4.72736368,5.44767312,0.17822753,0.01122092,3.09568483,2.14495708,0.04252407,2.53958992
-4.72136068,5.55763735,0.18854735,0.01154560,3.18024122,2.17398650,0.04318999,2.57586338
-4.71535768,5.66088434,0.19919939,0.01182655,3.26336405,2.20249281,0.04374268,2.61357318
-4.70935468,5.75522088,0.21000428,0.01205826,3.34342582,2.22970178,0.04417838,2.65169051
-4.70335168,5.83870336,0.22077657,0.01223616,3.41892699,2.25490719,0.04449605,2.68924661
-4.69734867,5.90968248,0.23132944,0.01235671,3.48853201,2.27748698,0.04469719,2.72535454
-4.69134567,5.96683573,0.24147940,0.01241753,3.55109802,2.29691529,0.04478554,2.75922634
-4.68534267,6.00918722,0.25105085,0.01241741,3.60569558,2.31277045,0.04476675,2.79018545
-4.67933967,6.03611513,0.25988019,0.01235638,3.65162125,2.32473893,0.04464795,2.81767459
-4.67333667,6.04734721,0.26781951,0.01223564,3.68840204,2.33261576,0.04443728,2.84125938
-4.66733367,6.04294563,0.27473974,0.01205754,3.71579245,2.33630163,0.04414347,2.86062810
-4.66133067,6.02328275,0.28053293,0.01182546,3.73376473,2.33579754,0.04377533,2.87558841
-4.65532766,5.98900945,0.28511396,0.01154369,3.74249382,2.33119732,0.04334139,2.88606149
-4.64932466,5.94101840,0.28842138,0.01121729,3.74233796,2.32267887,0.04284951,2.89207454
-4.64332166,5.88040412,0.29041755,0.01085194,3.73381662,2.31049466,0.04230665,2.89375223
-4.63731866,5.80842208,0.29108803,0.01045379,3.71758707,2.29496207,0.04171862,2.89130786
-4.63131566,5.72644877,0.29044042,0.01002922,3.69442082,2.27645405,0.04109003,2.88503463
-4.62531266,5.63594427,0.28850265,0.00958475,3.66518109,2.25539043,0.04042430,2.87529760
-4.61930965,5.53841871,0.28532083,0.00912687,3.63080203,2.23223018,0.03972371,2.86252639
-4.61330665,5.43540329,0.28095699,0.00866188,3.59227019,2.20746440,0.03898960,2.84720870
-4.60730365,5.32842627,0.27548647,0.00819577,3.55060841,2.18161030,0.03822263,2.82988444
-4.60130065,5.21899376,0.26899546,0.00773414,3.50686174,2.15520546,0.03742303,2.81114000
-4.59529765,5.10857452,0.26157852,0.00728210,3.46208505,2.12880236,0.03659098,2.79160221
-4.58929465,4.99858802,0.25333633,0.00684425,3.41733139,2.10296236,0.03572689,2.77193129
-4.58329165,4.89039429,0.24437354,0.00642458,3.37364032,2.07824887,0.03483179,2.75281198
-4.57728864,4.78528429,0.23479702,0.00602649,3.33202517,2.05521902,0.03390758,2.73494247
-4.57128564,4.68446935,0.22471425,0.00565278,3.29345851,2.03441357,0.03295729,2.71902025
-4.56528264,4.58906865,0.21423201,0.00530564,3.25885506,2.01634472,0.03198531,2.70572492
-4.55927964,4.50009382,0.20345534,0.00498666,3.22905184,2.00148178,0.03099746,2.69569771
-4.55327664,4.41843028,0.19248660,0.00469689,3.20478558,1.99023497,0.03000110,2.68951805
-4.54727364,4.34481553,0.18142481,0.00443680,3.18666806,1.98293769,0.02900504,2.68767799
-4.54127064,4.27981519,0.17036504,0.00420638,3.17516010,1.97982816,0.02801948,2.69055543
-4.53526763,4.22379790,0.15939794,0.00400513,3.17054597,1.98103124,0.02705581,2.69838752
-4.52926463,4.17691106,0.14860928,0.00383207,3.17290967,1.98654168,0.02612644,2.71124594
-4.52326163,4.13905948,0.13807968,0.00368584,3.18211527,1.99621014,0.02524448,2.72901586
-4.51725863,4.10988925,0.12788423,0.00356470,3.19779328,2.00973314,0.02442349,2.75138044
-4.51125563,4.08877917,0.11809234,0.00346656,3.21933502,2.02664838,0.02367716,2.77781248
-4.50525263,4.07484202,0.10876757,0.00338904,3.24589686,2.04633631,0.02301905,2.80757503
-4.49924962,4.06693714,0.09996758,0.00332955,3.27641538,2.06802890,0.02246228,2.83973173
-4.49324662,4.06369567,0.09174421,0.00328530,3.30963441,2.09082597,0.02201932,2.87316777
-4.48724362,4.06355867,0.08414370,0.00325338,3.34414375,2.11371898,0.02170176,2.90662134
-4.48124062,4.06482782,0.07720706,0.00323087,3.37842910,2.13562208,0.02152018,2.93872500
-4.47523762,4.06572708,0.07097055,0.00321484,3.41093141,2.15540913,0.02148407,2.96805567
-4.46923462,4.06447347,0.06546637,0.00320247,3.44011368,2.17195559,0.02160175,2.99319129
-4.46323162,4.05935376,0.06072339,0.00319114,3.46453220,2.18418340,0.02188040,3.01277188
-4.45722861,4.04880369,0.05676805,0.00317846,3.48290893,2.19110675,0.02232613,3.02556192
-4.45122561,4.03148573,0.05362525,0.00316237,3.49420136,2.19187665,0.02294410,3.03051109
-4.44522261,4.00636137,0.05131922,0.00314119,3.49766611,2.18582191,0.02373863,3.02681029
-4.43921961,3.97275399,0.04987439,0.00311367,3.49291266,2.17248444,0.02471343,3.01393970
-4.43321661,3.93039853,0.04931602,0.00307902,3.47994387,2.15164691,0.02587177,2.99170634
-4.42721361,3.87947518,0.04967072,0.00303696,3.45918069,2.12335126,0.02721672,2.96026874
-4.42121061,3.82062458,0.05096662,0.00298766,3.43146895,2.08790671,0.02875139,2.92014726
-4.41520760,3.75494319,0.05323323,0.00293182,3.39806712,2.04588696,0.03047907,2.87221883
-4.40920460,3.68395859,0.05650095,0.00287054,3.36061483,1.99811629,0.03240350,2.81769632
-4.40320160,3.60958511,0.06080014,0.00280534,3.32108286,1.94564503,0.03452897,2.75809287
-4.39719860,3.53406159,0.06615979,0.00273808,3.28170623,1.88971562,0.03686037,2.69517263
-4.39119560,3.45987358,0.07260570,0.00267089,3.24490296,1.83172051,0.03940328,2.63088999
-4.38519260,3.38966331,0.08015840,0.00260606,3.21318168,1.77315379,0.04216380,2.56731976
-4.37918959,3.32613122,0.08883061,0.00254600,3.18904189,1.71555877,0.04514840,2.50658139
-4.37318659,3.27193318,0.09862455,0.00249310,3.17487108,1.66047367,0.04836360,2.45076036
-4.36718359,3.22957778,0.10952908,0.00244969,3.17284317,1.60937769,0.05181553,2.40183013
-4.36118059,3.20132807,0.12151680,0.00241790,3.18482253,1.56363986,0.05550939,2.36157797
-4.35517759,3.18911174,0.13454140,0.00239963,3.21227794,1.52447257,0.05944878,2.33153767
-4.34917459,3.19444362,0.14853521,0.00239647,3.25621019,1.49289166,0.06363495,2.31293186
-4.34317159,3.21836362,0.16340728,0.00240963,3.31709670,1.46968454,0.06806600,2.30662641
-4.33716858,3.26139258,0.17904210,0.00243992,3.39485572,1.45538742,0.07273611,2.31309842
-4.33116558,3.32350800,0.19529915,0.00248775,3.48883196,1.45027243,0.07763470,2.33241934
-4.32516258,3.40414054,0.21201329,0.00255307,3.59780466,1.45434474,0.08274585,2.36425349
-4.31915958,3.50219160,0.22899633,0.00263542,3.72001807,1.46734982,0.08804774,2.40787234
-4.31315658,3.61607119,0.24603952,0.00273397,3.85323361,1.48879013,0.09351242,2.46218358
-4.30715358,3.74375484,0.26291728,0.00284753,3.99480185,1.51795040,0.09910580,2.52577416
