energy_ev,total_up,Al_p_up,Al_d_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up
-5.77188594,0.86135200,0.04706582,0.00000000,0.55091253,0.33773873,0.00414220,0.22794097
-5.76588294,0.91891811,0.05119606,0.00000000,0.59040380,0.36075192,0.00407185,0.25087544
-5.75987994,0.98489653,0.05551571,0.00000000,0.63542321,0.38690246,0.00401152,0.27676001
-5.75387694,1.05923129,0.05997852,0.00000000,0.68594267,0.41615425,0.00396377,0.30549321
-5.74787394,1.14177095,0.06453546,0.00000000,0.74187288,0.44843311,0.00393092,0.33694755
-5.74187094,1.23225403,0.06913565,0.00000000,0.80305344,0.48362201,0.00391493,0.37096634
-5.73586793,1.33029527,0.07372731,0.00000000,0.86924327,0.52155666,0.00391729,0.40736044
-5.72986493,1.43537366,0.07825868,0.00000000,0.94011230,0.56202170,0.00393898,0.44590511
-5.72386193,1.54682292,0.08267899,0.00000000,1.01523479,0.60474777,0.00398035,0.48633725
-5.71785893,1.66382557,0.08693930,0.00000000,1.09408483,0.64940994,0.00404112,0.52835319
-5.71185593,1.78541116,0.09099332,0.00000000,1.17603483,0.69562755,0.00412031,0.57160741
-5.70585293,1.91045946,0.09479805,0.00000000,1.26035703,0.74296584,0.00421629,0.61571229
-5.69984992,2.03770918,0.09831437,0.00000000,1.34622887,0.79093958,0.00432675,0.66023927
-5.69384692,2.16577243,0.10150747,0.00000000,1.43274208,0.83901866,0.00444878,0.70472154
-5.68784392,2.29315521,0.10434716,0.00000000,1.51891583,0.88663593,0.00457897,0.74865843
-5.68184092,2.41828363,0.10680809,0.00000000,1.60371377,0.93319700,0.00471345,0.79152159
-5.67583792,2.53953554,0.10886983,0.00000000,1.68606469,0.97809196,0.00484802,0.83276300
-5.66983492,2.65527671,0.11051694,0.00000000,1.76488638,1.02070879,0.00497830,0.87182462
-5.66383192,2.76390054,0.11173892,0.00000000,1.83911183,1.06044799,0.00509987,0.90814975
-5.65782891,2.86387007,0.11253015,0.00000000,1.90771720,1.09673798,0.00520834,0.94119542
-5.65182591,2.95376054,0.11288983,0.00000000,1.96975020,1.12905077,0.00529960,0.97044587
-5.64582291,3.03230089,0.11282188,0.00000000,2.02435793,1.15691711,0.00536986,0.99542628
-5.63981991,3.09841231,0.11233487,0.00000000,2.07081290,1.17994072,0.00541583,1.01571642
-5.63381691,3.15124203,0.11144187,0.00000000,2.10853593,1.19781059,0.00543479,1.03096359
-5.62781391,3.19019062,0.11016035,0.00000000,2.13711491,1.21031102,0.00542471,1.04089419
-5.62181091,3.21493130,0.10851206,0.00000000,2.15631828,1.21732869,0.00538427,1.04532343
-5.61580790,3.22542009,0.10652271,0.00000000,2.16610243,1.21885639,0.00531295,1.04416263
-5.60980490,3.22189609,0.10422179,0.00000000,2.16661269,1.21499304,0.00521099,1.03742360
-5.60380190,3.20487159,0.10164211,0.00000000,2.15817736,1.20594009,0.00507937,1.02521996
-5.59779890,3.17511223,0.09881935,0.00000000,2.14129533,1.19199413,0.00491981,1.00776509
-5.59179590,3.13360816,0.09579148,0.00000000,2.11661745,1.17353624,0.00473465,0.98536676
-5.58579290,3.08153727,0.09259804,0.00000000,2.08492276,1.15101842,0.00452680,0.95841866
-5.57978989,3.02022257,0.08927944,0.00000000,2.04709057,1.12494775,0.00429961,0.92738907
-5.57378689,2.95108544,0.08587606,0.00000000,2.00406987,1.09586911,0.00405677,0.89280726
-5.56778389,2.87559746,0.08242752,0.00000000,1.95684751,1.06434725,0.00380218,0.85524806
-5.56178089,2.79523291,0.07897177,0.00000000,1.90641689,1.03094921,0.00353984,0.81531546
-5.55577789,2.71142454,0.07554444,0.00000000,1.85374860,0.99622776,0.00327374,0.77362584
-5.54977489,2.62552462,0.07217816,0.00000000,1.79976443,0.96070693,0.00300773,0.73079161
-5.54377189,2.53877309,0.06890215,0.00000000,1.74531605,0.92487001,0.00274547,0.68740594
-5.53776888,2.45227418,0.06574192,0.00000000,1.69116911,0.88915080,0.00249033,0.64402918
-5.53176588,2.36698226,0.06271919,0.00000000,1.63799346,0.85392815,0.00224535,0.60117750
-5.52576288,2.28369724,0.05985214,0.00000000,1.58635942,0.81952416,0.00201319,0.55931410
-5.51975988,2.20306903,0.05715571,0.00000000,1.53674010,0.78620563,0.00179612,0.51884315
-5.51375688,2.12561023,0.05464224,0.00000000,1.48951897,0.75418866,0.00159602,0.48010655
-5.50775388,2.05171568,0.05232219,0.00000000,1.44500196,0.72364580,0.00141442,0.44338345
-5.50175088,1.98168700,0.05020503,0.00000000,1.40343270,0.69471506,0.00125249,0.40889220
-5.49574787,1.91576020,0.04830016,0.00000000,1.36500979,0.66751010,0.00111113,0.37679441
-5.48974487,1.85413419,0.04661781,0.00000000,1.32990454,0.64213076,0.00099096,0.34720069
-5.48374187,1.79699793,0.04516991,0.00000000,1.29827788,0.61867314,0.00089241,0.32017753
-5.47773887,1.74455450,0.04397078,0.00000000,1.27029511,0.59723848,0.00081578,0.29575489
-5.47173587,1.69704011,0.04303767,0.00000000,1.24613736,0.57794021,0.00076125,0.27393380
-5.46573287,1.65473688,0.04239098,0.00000000,1.22600901,0.56090860,0.00072892,0.25469369
-5.45972986,1.61797845,0.04205424,0.00000000,1.21014033,0.54629276,0.00071889,0.23799897
-5.45372686,1.58714796,0.04205380,0.00000000,1.19878520,0.53425967,0.00073124,0.22380448
-5.44772386,1.56266848,0.04241813,0.00000000,1.19221396,0.52499036,0.00076602,0.21205963
-5.44172086,1.54498647,0.04317690,0.00000000,1.19070166,0.51867346,0.00082331,0.20271113
-5.43571786,1.53454918,0.04435969,0.00000000,1.19451253,0.51549631,0.00090315,0.19570426
-5.42971486,1.53177735,0.04599456,0.00000000,1.20388140,0.51563433,0.00100554,0.19098270
-5.42371186,1.53703485,0.04810642,0.00000000,1.21899321,0.51923914,0.00113040,0.18848718
-5.41770885,1.55059702,0.05071531,0.00000000,1.23996191,0.52642618,0.00127754,0.18815313
-5.41170585,1.57261966,0.05383468,0.00000000,1.26680980,0.53726260,0.00144659,0.18990762
-5.40570285,1.60311056,0.05746976,0.00000000,1.29944885,0.55175603,0.00163701,0.19366590
-5.39969985,1.64190533,0.06161615,0.00000000,1.33766496,0.56984513,0.00184800,0.19932795
-5.39369685,1.68864909,0.06625863,0.00000000,1.38110652,0.59139242,0.00207846,0.20677525
-5.38769385,1.74278551,0.07137038,0.00000000,1.42927784,0.61617994,0.00232703,0.21586821
-5.38169085,1.80355389,0.07691256,0.00000000,1.48153842,0.64390812,0.00259198,0.22644446
-5.37568784,1.86999504,0.08283440,0.00000000,1.53710836,0.67419816,0.00287129,0.23831820
-5.36968484,1.94096601,0.08907379,0.00000000,1.59507997,0.70659782,0.00316262,0.25128074
-5.36368184,2.01516340,0.09555832,0.00000000,1.65443545,0.74059064,0.00346335,0.26510246
-5.35767884,2.09115429,0.10220683,0.00000000,1.71407018,0.77560814,0.00377063,0.27953585
-5.35167584,2.16741388,0.10893134,0.00000000,1.77282064,0.81104465,0.00408140,0.29431988
-5.34567284,2.24236799,0.11563936,0.00000000,1.82949607,0.84627390,0.00439250,0.30918528
-5.33966983,2.31443881,0.12223638,0.00000000,1.88291243,0.88066696,0.00470073,0.32386060
-5.33366683,2.38209166,0.12862852,0.00000000,1.93192725,0.91361033,0.00500289,0.33807878
-5.32766383,2.44388071,0.13472517,0.00000000,1.97547381,0.94452364,0.00529592,0.35158381
-5.32166083,2.49849157,0.14044154,0.00000000,2.01259310,0.97287584,0.00557692,0.36413721
-5.31565783,2.54477867,0.14570086,0.00000000,2.04246195,0.99819937,0.00584323,0.37552397
-5.30965483,2.58179578,0.15043632,0.00000000,2.06441630,1.02010142,0.00609247,0.38555773
-5.30365183,2.60881837,0.15459252,0.00000000,2.07796815,1.03827195,0.00632262,0.39408474
-5.29764882,2.62535677,0.15812639,0.00000000,2.08281588,1.05248806,0.00653197,0.40098663
-5.29164582,2.63115987,0.16100763,0.00000000,2.07884715,1.06261472,0.00671917,0.40618175
-5.28564282,2.62620941,0.16321856,0.00000000,2.06613471,1.06860181,0.00688320,0.40962509
-5.27963982,2.61070554,0.16475347,0.00000000,2.04492531,1.07047797,0.00702336,0.41130677
-5.27363682,2.58504472,0.16561756,0.00000000,2.01562253,1.06834172,0.00713920,0.41124938
-5.26763382,2.54979153,0.16582552,0.00000000,1.97876477,1.06235043,0.00723049,0.40950420
-5.26163082,2.50564617,0.16539986,0.00000000,1.93499938,1.05270802,0.00729717,0.40614670
-5.25562781,2.45340960,0.16436912,0.00000000,1.88505478,1.03965211,0.00733931,0.40127155
-5.24962481,2.39394835,0.16276612,0.00000000,1.82971185,1.02344147,0.00735704,0.39498743
-5.24362181,2.32816084,0.16062626,0.00000000,1.76977612,1.00434450,0.00735054,0.38741206
-5.23761881,2.25694702,0.15798606,0.00000000,1.70605224,0.98262926,0.00732002,0.37866752
-5.23161581,2.18118248,0.15488199,0.00000000,1.63932162,0.95855571,0.00726568,0.36887633
-5.22561281,2.10169813,0.15134963,0.00000000,1.57032426,0.93237020,0.00718775,0.35815816
-5.21960980,2.01926597,0.14742317,0.00000000,1.49974521,0.90430249,0.00708649,0.34662759
-5.21360680,1.93459086,0.14313525,0.00000000,1.42820579,0.87456512,0.00696223,0.33439267
-5.20760380,1.84830805,0.13851713,0.00000000,1.35625950,0.84335481,0.00681539,0.32155433
-5.20160080,1.76098571,0.13359907,0.00000000,1.28439210,0.81085554,0.00664655,0.30820661
-5.19559780,1.67313140,0.12841088,0.00000000,1.21302522,0.77724285,0.00645648,0.29443742
-5.18959480,1.58520132,0.12298261,0.00000000,1.14252265,0.74268861,0.00624617,0.28032972
-5.18359180,1.49761106,0.11734516,0.00000000,1.07319834,0.70736586,0.00601688,0.26596294
-5.17758879,1.41074653,0.11153087,0.00000000,1.00532523,0.67145314,0.00577014,0.25141437
-5.17158579,1.32497404,0.10557392,0.00000000,0.93914397,0.63513778,0.00550780,0.23676042
-5.16558279,1.24064849,0.09951059,0.00000000,0.87487078,0.59861794,0.00523194,0.22207760
-5.15957979,1.15811902,0.09337921,0.00000000,0.81270386,0.56210305,0.00494495,0.20744304
-5.15357679,1.07773174,0.08721993,0.00000000,0.75282797,0.52581268,0.00464941,0.19293458
-5.14757379,0.99982944,0.08107424,0.00000000,0.69541690,0.48997386,0.00434805,0.17863042
-5.14157079,0.92474836,0.07498429,0.00000000,0.64063398,0.45481703,0.00404373,0.16460832
-5.13556778,0.85281251,0.06899208,0.00000000,0.58863069,0.42057097,0.00373933,0.15094441
-5.12956478,0.78432615,0.06313852,0.00000000,0.53954374,0.38745695,0.00343770,0.13771178
-5.12356178,0.71956500,0.05746246,0.00000000,0.49349109,0.35568261,0.00314157,0.12497894
-5.11755878,0.65876713,0.05199977,0.00000000,0.45056732,0.32543590,0.00285349,0.11280817
-5.11155578,0.60212413,0.04678248,0.00000000,0.41083901,0.29687958,0.00257578,0.10125410
-5.10555278,0.54977345,0.04183805,0.00000000,0.37434041,0.27014643,0.00231045,0.09036239
-5.09954977,0.50179227,0.03718880,0.00000000,0.34107003,0.24533563,0.00205922,0.08016871
-5.09354677,0.45819355,0.03285157,0.00000000,0.31098829,0.22251037,0.00182343,0.07069811
-5.08754377,0.41892452,0.02883755,0.00000000,0.28401664,0.20169689,0.00160406,0.06196473
-5.08154077,0.38386758,0.02515230,0.00000000,0.26003813,0.18288489,0.00140174,0.05397188
-5.07553777,0.35284380,0.02179602,0.00000000,0.23889958,0.16602924,0.00121676,0.04671252
-5.06953477,0.32561862,0.01876391,0.00000000,0.22041509,0.15105296,0.00104908,0.04017005
-5.06353177,0.30190960,0.01604669,0.00000000,0.20437088,0.13785119,0.00089836,0.03431936
-5.05752876,0.28139564,0.01363129,0.00000000,0.19053111,0.12629588,0.00076405,0.02912804
-5.05152576,0.26372745,0.01150147,0.00000000,0.17864443,0.11624108,0.00064535,0.02455782
-5.04552276,0.24853844,0.00963857,0.00000000,0.16845096,0.10752848,0.00054133,0.02056593
-5.03951976,0.23545584,0.00802224,0.00000000,0.15968929,0.09999296,0.00045092,0.01710661
-5.03351676,0.22411138,0.00663111,0.00000000,0.15210331,0.09346791,0.00037300,0.01413238
-5.02751376,0.21415119,0.00544338,0.00000000,0.14544853,0.08779015,0.00030639,0.01159535
-5.02151076,0.20524448,0.00443743,0.00000000,0.13949763,0.08280431,0.00024990,0.00944829
-5.01550775,0.19709089,0.00359224,0.00000000,0.13404509,0.07836647,0.00020240,0.00764554
-5.00950475,0.18942610,0.00288780,0.00000000,0.12891077,0.07434698,0.00016277,0.00614378
-5.00350175,0.18202578,0.00230536,0.00000000,0.12394235,0.07063260,0.00012998,0.00490258
-4.99749875,0.17470774,0.00182767,0.00000000,0.11901662,0.06712769,0.00010306,0.00388477
-4.99149575,0.16733245,0.00143908,0.00000000,0.11403965,0.06375470,0.00008113,0.00305668
-4.98549275,0.15980194,0.00112561,0.00000000,0.10894597,0.06045397,0.00006342,0.00238820
-4.97948974,0.15205737,0.00087495,0.00000000,0.10369677,0.05718284,0.00004923,0.00185280
-4.97348674,0.14407546,0.00067642,0.00000000,0.09827745,0.05391433,0.00003794,0.00142733
-4.96748374,0.13586405,0.00052091,0.00000000,0.09269450,0.05063540,0.00002904,0.00109187
-4.96148074,0.12745703,0.00040078,0.00000000,0.08697202,0.04734494,0.00002207,0.00082946
-4.95547774,0.11890903,0.00030977,0.00000000,0.08114807,0.04405163,0.00001667,0.00062585
-4.94947474,0.11028990,0.00024291,0.00000000,0.07527088,0.04077177,0.00001251,0.00046916
-4.94347174,0.10167958,0.00019645,0.00000000,0.06939533,0.03752714,0.00000934,0.00034963
-4.93746873,0.09316320,0.00016778,0.00000000,0.06357953,0.03434308,0.00000696,0.00025932
-4.93146573,0.08482686,0.00015544,0.00000000,0.05788193,0.03124679,0.00000519,0.00019186
-4.92546273,0.07675402,0.00015908,0.00000000,0.05235881,0.02826589,0.00000391,0.00014219
-4.91945973,0.06902280,0.00017957,0.00000000,0.04706232,0.02542734,0.00000302,0.00010640
-4.91345673,0.06170403,0.00021906,0.00000000,0.04203907,0.02275672,0.00000243,0.00008147
-4.90745373,0.05486022,0.00028113,0.00000000,0.03732927,0.02027784,0.00000211,0.00006520
-4.90145073,0.04854534,0.00037106,0.00000000,0.03296645,0.01801278,0.00000202,0.00005602
-4.89544772,0.04280534,0.00049604,0.00000000,0.02897762,0.01598216,0.00000215,0.00005295
-4.88944472,0.03767949,0.00066555,0.00000000,0.02538387,0.01420586,0.00000250,0.00005548
-4.88344172,0.03320225,0.00089179,0.00000000,0.02220142,0.01270392,0.00000310,0.00006354
-4.87743872,0.02940562,0.00119012,0.00000000,0.01944289,0.01149772,0.00000400,0.00007746
-4.87143572,0.02632205,0.00157962,0.00000000,0.01711884,0.01061140,0.00000524,0.00009797
-4.86543272,0.02398742,0.00208370,0.00000000,0.01523945,0.01007340,0.00000691,0.00012619
-4.85942971,0.02244437,0.00273069,0.00000000,0.01381626,0.00991808,0.00000911,0.00016366
-4.85342671,0.02174560,0.00355455,0.00000000,0.01286395,0.01018744,0.00001198,0.00021233
-4.84742371,0.02195705,0.00459545,0.00000000,0.01240196,0.01093282,0.00001566,0.00027462
-4.84142071,0.02316095,0.00590044,0.00000000,0.01245607,0.01221645,0.00002036,0.00035344
-4.83541771,0.02545846,0.00752392,0.00000000,0.01305972,0.01411293,0.00002629,0.00045225
-4.82941471,0.02897193,0.00952804,0.00000000,0.01425502,0.01671041,0.00003372,0.00057506
-4.82341171,0.03384638,0.01198292,0.00000000,0.01609353,0.02011144,0.00004295,0.00072646
-4.81740870,0.04025039,0.01496659,0.00000000,0.01863655,0.02443342,0.00005433,0.00091167
-4.81140570,0.04837598,0.01856465,0.00000000,0.02195501,0.02980850,0.00006826,0.00113650
-4.80540270,0.05843742,0.02286956,0.00000000,0.02612883,0.03638287,0.00008517,0.00140735
-4.79939970,0.07066891,0.02797948,0.00000000,0.03124579,0.04431528,0.00010554,0.00173119
-4.79339670,0.08532095,0.03399669,0.00000000,0.03739977,0.05377485,0.00012988,0.00211549
-4.78739370,0.10265536,0.04102548,0.00000000,0.04468846,0.06493792,0.00015875,0.00256812
-4.78139070,0.12293885,0.04916951,0.00000000,0.05321042,0.07798413,0.00019270,0.00309722
-4.77538769,0.14643532,0.05852876,0.00000000,0.06306168,0.09309150,0.00023233,0.00371110
-4.76938469,0.17339680,0.06919592,0.00000000,0.07433180,0.11043077,0.00027822,0.00441803
-4.76338169,0.20405339,0.08125247,0.00000000,0.08709949,0.13015897,0.00033094,0.00522607
-4.75737869,0.23860225,0.09476446,0.00000000,0.10142808,0.15241240,0.00039101,0.00614282
-4.75137569,0.27719622,0.10977818,0.00000000,0.11736075,0.17729932,0.00045891,0.00717522
-4.74537269,0.31993228,0.12631582,0.00000000,0.13491593,0.20489244,0.00053505,0.00832930
-4.73936968,0.36684038,0.14437146,0.00000000,0.15408287,0.23522167,0.00061973,0.00960997
-4.73336668,0.41787333,0.16390739,0.00000000,0.17481787,0.26826745,0.00071314,0.01102076
-4.72736368,0.47289804,0.18485117,0.00000000,0.19704105,0.30395492,0.00081532,0.01256364
-4.72136068,0.53168886,0.20709356,0.00000000,0.22063427,0.34214935,0.00092618,0.01423888
-4.71535768,0.59392352,0.23048745,0.00000000,0.24544007,0.38265330,0.00104545,0.01604485
-4.70935468,0.65918196,0.25484816,0.00000000,0.27126196,0.42520552,0.00117268,0.01797800
-4.70335168,0.72694858,0.27995495,0.00000000,0.29786618,0.46948208,0.00130725,0.02003277
-4.69734867,0.79661794,0.30555399,0.00000000,0.32498490,0.51509977,0.00144834,0.02220163
-4.69134567,0.86750413,0.33136278,0.00000000,0.35232089,0.56162179,0.00159497,0.02447510
-4.68534267,0.93885349,0.35707582,0.00000000,0.37955356,0.60856574,0.00174600,0.02684184
-4.67933967,1.00986047,0.38237149,0.00000000,0.40634623,0.65541358,0.00190014,0.02928881
-4.67333667,1.07968615,0.40691988,0.00000000,0.43235432,0.70162353,0.00205600,0.03180139
-4.66733367,1.14747878,0.43039133,0.00000000,0.45723426,0.74664311,0.00221210,0.03436354
-4.66133067,1.21239543,0.45246530,0.00000000,0.48065266,0.78992327,0.00236688,0.03695799
-4.65532766,1.27362415,0.47283922,0.00000000,0.50229547,0.83093274,0.00251879,0.03956638
-4.64932466,1.33040554,0.49123704,0.00000000,0.52187672,0.86917213,0.00266631,0.04216944
-4.64332166,1.38205288,0.50741699,0.00000000,0.53914637,0.90418729,0.00280793,0.04474714
-4.63731866,1.42797014,0.52117837,0.00000000,0.55389712,0.93558122,0.00294229,0.04727876
-4.63131566,1.46766696,0.53236693,0.00000000,0.56596978,0.96302423,0.00306812,0.04974310
-4.62531266,1.50077013,0.54087875,0.00000000,0.57525692,0.98626180,0.00318430,0.05211852
-4.61930965,1.52703120,0.54666241,0.00000000,0.58170493,1.00511997,0.00328992,0.05438309
-4.61330665,1.54632991,0.54971944,0.00000000,0.58531413,1.01950809,0.00338425,0.05651476
-4.60730365,1.55867357,0.55010302,0.00000000,0.58613718,1.02941880,0.00346676,0.05849150
-4.60130065,1.56419241,0.54791503,0.00000000,0.58427591,1.03492550,0.00353716,0.06029152
-4.59529765,1.56313140,0.54330170,0.00000000,0.57987664,1.03617731,0.00359535,0.06189359
-4.58929465,1.55583887,0.53644799,0.00000000,0.57312436,1.03339198,0.00364145,0.06327731
-4.58329165,1.54275271,0.52757104,0.00000000,0.56423604,1.02684703,0.00367577,0.06442358
-4.57728864,1.52438456,0.51691295,0.00000000,0.55345329,1.01686955,0.00369880,0.06531495
-4.57128564,1.50130291,0.50473323,0.00000000,0.54103488,1.00382503,0.00371119,0.06593622
-4.56528264,1.47411560,0.49130115,0.00000000,0.52724917,0.98810584,0.00371370,0.06627486
-4.55927964,1.44345245,0.47688844,0.00000000,0.51236695,0.97011959,0.00370719,0.06632159
-4.55327664,1.40994863,0.46176231,0.00000000,0.49665481,0.95027785,0.00369259,0.06607083
-4.54727364,1.37422918,0.44617935,0.00000000,0.48036921,0.92898560,0.00367084,0.06552116
-4.54127064,1.33689514,0.43038010,0.00000000,0.46375148,0.90663173,0.00364290,0.06467564
-4.53526763,1.29851164,0.41458477,0.00000000,0.44702382,0.88358074,0.00360967,0.06354206
-4.52926463,1.25959829,0.39898992,0.00000000,0.43038626,0.86016601,0.00357201,0.06213307
-4.52326163,1.22062180,0.38376627,0.00000000,0.41401475,0.83668468,0.00353067,0.06046610
-4.51725863,1.18199121,0.36905759,0.00000000,0.39806021,0.81339425,0.00348629,0.05856316
-4.51125563,1.14405560,0.35498067,0.00000000,0.38264855,0.79051104,0.00343938,0.05645055
-4.50525263,1.10710418,0.34162619,0.00000000,0.36788156,0.76821039,0.00339032,0.05415829
-4.49924962,1.07136882,0.32906054,0.00000000,0.35383862,0.74662863,0.00333934,0.05171954
-4.49324662,1.03702868,0.31732834,0.00000000,0.34057898,0.72586664,0.00328654,0.04916990
-4.48724362,1.00421671,0.30645554,0.00000000,0.32814457,0.70599487,0.00323191,0.04654657
-4.48124062,0.97302774,0.29645301,0.00000000,0.31656325,0.68705952,0.00317533,0.04388757
-4.47523762,0.94352770,0.28732027,0.00000000,0.30585208,0.66908971,0.00311659,0.04123087
-4.46923462,0.91576347,0.27904940,0.00000000,0.29602081,0.65210503,0.00305547,0.03861365
-4.46323162,0.88977296,0.27162869,0.00000000,0.28707509,0.63612337,0.00299172,0.03607146
-4.45722861,0.86559474,0.26504603,0.00000000,0.27901942,0.62116845,0.00292510,0.03363766
-4.45122561,0.84327687,0.25929184,0.00000000,0.27185965,0.60727657,0.00285545,0.03134276
-4.44522261,0.82288414,0.25436127,0.00000000,0.26560487,0.59450233,0.00278271,0.02921406
-4.43921961,0.80450358,0.25025569,0.00000000,0.26026865,0.58292283,0.00270691,0.02727523
-4.43321661,0.78824760,0.24698342,0.00000000,0.25586947,0.57264012,0.00262825,0.02554612
-4.42721361,0.77425480,0.24455947,0.00000000,0.25243040,0.56378161,0.00254708,0.02404264
-4.42121061,0.76268811,0.24300463,0.00000000,0.24997809,0.55649851,0.00246389,0.02277676
-4.41520760,0.75373048,0.24234373,0.00000000,0.24854101,0.55096211,0.00237936,0.02175657
-4.40920460,0.74757842,0.24260336,0.00000000,0.24814725,0.54735825,0.00229429,0.02098642
-4.40320160,0.74443360,0.24380925,0.00000000,0.24882195,0.54588023,0.00220962,0.02046716
-4.39719860,0.74449328,0.24598338,0.00000000,0.25058457,0.54672045,0.00212639,0.02019641
-4.39119560,0.74794008,0.24914128,0.00000000,0.25344631,0.55006144,0.00204570,0.02016891
-4.38519260,0.75493189,0.25328966,0.00000000,0.25740790,0.55606677,0.00196870,0.02037683
-4.37918959,0.76559259,0.25842451,0.00000000,0.26245787,0.56487237,0.00189651,0.02081026
-4.37318659,0.78000442,0.26453014,0.00000000,0.26857171,0.57657897,0.00183024,0.02145758
-4.36718359,0.79820246,0.27157897,0.00000000,0.27571191,0.59124606,0.00177092,0.02230597
-4.36118059,0.82017181,0.27953246,0.00000000,0.28382897,0.60888790,0.00171947,0.02334189
-4.35517759,0.84584767,0.28834302,0.00000000,0.29286349,0.62947185,0.00167671,0.02455158
-4.34917459,0.87511851,0.29795674,0.00000000,0.30274914,0.65291913,0.00164329,0.02592157
-4.34317159,0.90783207,0.30831701,0.00000000,0.31341644,0.67910815,0.00161975,0.02743916
-4.33716858,0.94380386,0.31936860,0.00000000,0.32479705,0.70788008,0.00160646,0.02909291
-4.33116558,0.98282758,0.33106185,0.00000000,0.33682834,0.73904634,0.00160367,0.03087299
-4.32516258,1.02468661,0.34335684,0.00000000,0.34945775,0.77239765,0.00161147,0.03277150
-4.31915958,1.06916586,0.35622693,0.00000000,0.36264675,0.80771385,0.00162985,0.03478271
-4.31315658,1.11606280,0.36966138,0.00000000,0.37637394,0.84477395,0.00165870,0.03690308
-4.30715358,1.16519694,0.38366685,0.00000000,0.39063687,0.88336565,0.00169783,0.03913120
