energy_ev,total_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-3.21460730,4.63795995,0.00748980,0.05649199,0.53660573,3.56067868,0.11128230,1.44377435,0.00381193,0.12272134
-3.20860430,4.70449096,0.00794215,0.05867088,0.55475361,3.63213279,0.11409010,1.44118503,0.00399677,0.12577025
-3.20260130,4.77323532,0.00839722,0.06091465,0.57318739,3.70389317,0.11712524,1.44065479,0.00420823,0.12891036
-3.19659830,4.84297894,0.00885147,0.06319059,0.59169591,3.77490825,0.12034486,1.44195797,0.00444366,0.13209439
-3.19059530,4.91243836,0.00930127,0.06546577,0.61004908,3.84407516,0.12370336,1.44483673,0.00470032,0.13527578
-3.18459230,4.98029633,0.00974296,0.06770758,0.62800132,3.91026735,0.12715319,1.44901216,0.00497530,0.13841014
-3.17858929,5.04524178,0.01017290,0.06988425,0.64529612,3.97236603,0.13064599,1.45419645,0.00526560,0.14145665
-3.17258629,5.10601256,0.01058754,0.07196542,0.66167169,4.02929436,0.13413381,1.46010552,0.00556812,0.14437945
-3.16658329,5.16143940,0.01098346,0.07392276,0.67686738,4.08005280,0.13757052,1.46647188,0.00587969,0.14714896
-3.16058029,5.21048934,0.01135748,0.07573050,0.69063075,4.12375430,0.14091327,1.47305721,0.00619717,0.14974302
-3.15457729,5.25230676,0.01170671,0.07736602,0.70272491,4.15965760,0.14412394,1.47966424,0.00651749,0.15214792
-3.14857429,5.28625034,0.01202864,0.07881036,0.71293590,4.18719724,0.14717057,1.48614758,0.00683777,0.15435908
-3.14257129,5.31192408,0.01232121,0.08004866,0.72107970,4.20600862,0.15002855,1.49242290,0.00715537,0.15638149
-3.13656828,5.32920070,0.01258287,0.08107058,0.72700857,4.21594688,0.15268165,1.49847422,0.00746799,0.15822984
-3.13056528,5.33823599,0.01281268,0.08187054,0.73061642,4.21709834,0.15512271,1.50435871,0.00777379,0.15992815
-3.12456228,5.33947277,0.01301032,0.08244787,0.73184286,4.20978345,0.15735397,1.51020873,0.00807141,0.16150915
-3.11855928,5.33363348,0.01317616,0.08280685,0.73067572,4.19455075,0.15938702,1.51623063,0.00836004,0.16301313
-3.11255628,5.32170101,0.01331125,0.08295656,0.72715185,4.17216140,0.16124224,1.52270019,0.00863943,0.16448639
-3.10655328,5.30488735,0.01341729,0.08291058,0.72135605,4.14356439,0.16294780,1.52995441,0.00890990,0.16597938
-3.10055028,5.28459090,0.01349663,0.08268654,0.71341824,4.10986290,0.16453827,1.53837972,0.00917230,0.16754438
-3.09454727,5.26234302,0.01355217,0.08230547,0.70350871,4.07227285,0.16605276,1.54839671,0.00942790,0.16923304
-3.08854427,5.23974581,0.01358725,0.08179107,0.69183189,4.03207495,0.16753270,1.56044174,0.00967832,0.17109358
-3.08254127,5.21840298,0.01360555,0.08116881,0.67861866,3.99056197,0.16901941,1.57494604,0.00992537,0.17316807
-3.07653827,5.19984671,0.01361089,0.08046490,0.66411769,3.94898357,0.17055148,1.59231287,0.01017089,0.17548959
-3.07053527,5.18546352,0.01360708,0.07970530,0.64858613,3.90849093,0.17216212,1.61289386,0.01041659,0.17807973
-3.06453227,5.17642260,0.01359773,0.07891462,0.63228012,3.87008382,0.17387665,1.63696540,0.01066384,0.18094625
-3.05852926,5.17361014,0.01358608,0.07811511,0.61544552,3.83456273,0.17571021,1.66470639,0.01091350,0.18408127
-3.05252626,5.17757308,0.01357475,0.07732567,0.59830943,3.80248851,0.17766584,1.69617844,0.01116575,0.18746006
-3.04652326,5.18847564,0.01356569,0.07656109,0.58107277,3.77415183,0.17973311,1.73130963,0.01141999,0.19104041
-3.04052026,5.20607112,0.01355995,0.07583132,0.56390435,3.74955426,0.18188732,1.76988298,0.01167467,0.19476287
-3.03451726,5.22969129,0.01355764,0.07514112,0.54693672,3.72840236,0.18408941,1.81153042,0.01192730,0.19855165
-3.02851426,5.25825443,0.01355788,0.07448978,0.53026395,3.71011535,0.18628660,1.85573282,0.01217442,0.20231647
-3.02251126,5.29029243,0.01355879,0.07387121,0.51394134,3.69384651,0.18841375,1.90182652,0.01241165,0.20595504
-3.01650825,5.32399621,0.01355758,0.07327426,0.49798717,3.67851762,0.19039542,1.94901620,0.01263380,0.20935631
-3.01050525,5.35727785,0.01355064,0.07268326,0.48238619,3.66286479,0.19214854,1.99639383,0.01283503,0.21240424
-3.00450225,5.38784677,0.01353371,0.07207881,0.46709466,3.64549398,0.19358560,2.04296309,0.01300907,0.21498196
-2.99849925,5.41329671,0.01350212,0.07143872,0.45204666,3.62494337,0.19461818,2.08766808,0.01314945,0.21697622
-2.99249625,5.43119938,0.01345099,0.07073917,0.43716114,3.59974973,0.19516072,2.12942535,0.01324976,0.21828175
-2.98649325,5.43920059,0.01337552,0.06995583,0.42234949,3.56851555,0.19513422,2.16715772,0.01330394,0.21880558
-2.98049025,5.43511434,0.01327125,0.06906511,0.40752304,3.52997378,0.19446987,2.19982852,0.01330657,0.21847082
-2.97448724,5.41701052,0.01313435,0.06804532,0.39260013,3.48304700,0.19311226,2.22647474,0.01325307,0.21722003
-2.96848424,5.38329230,0.01296185,0.06687776,0.37751247,3.42689836,0.19102214,2.24623770,0.01314002,0.21501777
-2.96248124,5.33275992,0.01275186,0.06554760,0.36221039,3.36097195,0.18817854,2.25839006,0.01296525,0.21185233
-2.95647824,5.26465825,0.01250376,0.06404470,0.34666677,3.28502087,0.18458014,2.26235814,0.01272803,0.20773661
-2.95047524,5.17870648,0.01221828,0.06236406,0.33087965,3.19912210,0.18024589,2.25773880,0.01242913,0.20270802
-2.94447224,5.07510923,0.01189763,0.06050615,0.31487330,3.10367772,0.17521484,2.24431045,0.01207082,0.19682746
-2.93846923,4.95454926,0.01154545,0.05847692,0.29869790,2.99940296,0.16954513,2.22203805,0.01165681,0.19017748
-2.93246623,4.81816298,0.01116678,0.05628765,0.28242795,2.88730198,0.16331236,2.19107220,0.01119218,0.18285970
-2.92646323,4.66750050,0.01076791,0.05395451,0.26615955,2.76863304,0.15660730,2.15174272,0.01068316,0.17499162
-2.92046023,4.50447281,0.01035627,0.05149795,0.25000677,2.64486499,0.14953308,2.10454738,0.01013700,0.16670294
-2.91445723,4.33128885,0.00994015,0.04894205,0.23409748,2.51762730,0.14220209,2.05013631,0.00956164,0.15813165
-2.90845423,4.15038575,0.00952850,0.04631357,0.21856870,2.38865616,0.13473257,1.98929329,0.00896555,0.14942002
-2.90245123,3.96435535,0.00913060,0.04364114,0.20356191,2.25973899,0.12724524,1.92291443,0.00835740,0.14071059
-2.89644822,3.77586996,0.00875584,0.04095429,0.18921849,2.13265968,0.11985991,1.85198542,0.00774585,0.13214245
-2.89044522,3.58761032,0.00841335,0.03828259,0.17567541,2.00914670,0.11269235,1.77755801,0.00713926,0.12384778
-2.88444222,3.40219805,0.00811179,0.03565482,0.16306144,1.89082574,0.10585140,1.70072660,0.00654552,0.11594890
-2.87843922,3.22213458,0.00785903,0.03309821,0.15149395,1.77917845,0.09943649,1.62260545,0.00597186,0.10855574
-2.87243622,3.04974808,0.00766192,0.03063789,0.14107630,1.67550810,0.09353561,1.54430717,0.00542468,0.10176399
-2.86643322,2.88714934,0.00752609,0.02829632,0.13189594,1.58091307,0.08822372,1.46692292,0.00490949,0.09565372
-2.86043022,2.73619720,0.00745578,0.02609301,0.12402311,1.49626823,0.08356163,1.39150452,0.00443084,0.09028856
-2.85442721,2.59847362,0.00745373,0.02404430,0.11751014,1.42221421,0.07959539,1.31904880,0.00399230,0.08571553
-2.84842421,2.47526822,0.00752105,0.02216326,0.11239134,1.35915438,0.07635610,1.25048432,0.00359650,0.08196518
-2.84242121,2.36757181,0.00765725,0.02045980,0.10868321,1.30725882,0.07386012,1.18666041,0.00324516,0.07905233
-2.83641821,2.27607819,0.00786020,0.01894080,0.10638510,1.26647459,0.07210962,1.12833872,0.00293922,0.07697704
-2.83041521,2.20119333,0.00812622,0.01761041,0.10548011,1.23654158,0.07109349,1.07618703,0.00267895,0.07572598
-2.82441221,2.14305106,0.00845016,0.01647037,0.10593619,1.21701290,0.07078843,1.03077540,0.00246404,0.07527398
-2.81840920,2.10153415,0.00882553,0.01552049,0.10770736,1.20727887,0.07116032,0.99257450,0.00229379,0.07558574
-2.81240620,2.07629981,0.00924468,0.01475902,0.11073504,1.20659370,0.07216564,0.96195586,0.00216723,0.07661772
-2.80640320,2.06680846,0.00969898,0.01418320,0.11494943,1.21410386,0.07375307,0.93919406,0.00208327,0.07832000
-2.80040020,2.07235477,0.01017903,0.01378977,0.12027091,1.22887719,0.07586512,0.92447042,0.00204083,0.08063822
-2.79439720,2.09209992,0.01067494,0.01357540,0.12661141,1.24993191,0.07843976,0.91787819,0.00203899,0.08351543
-2.78839420,2.12510406,0.01117647,0.01353725,0.13387593,1.27626471,0.08141208,0.91942873,0.00207710,0.08689390
-2.78239120,2.17035801,0.01167340,0.01367331,0.14196393,1.30687712,0.08471587,0.92905860,0.00215486,0.09071683
-2.77638819,2.22681338,0.01215564,0.01398289,0.15077083,1.34079951,0.08828512,0.94663709,0.00227241,0.09492986
-2.77038519,2.29341012,0.01261357,0.01446687,0.16018948,1.37711228,0.09205549,0.97197406,0.00243039,0.09948245
-2.76438219,2.36910106,0.01303820,0.01512799,0.17011170,1.41496355,0.09596557,1.00482754,0.00262998,0.10432907
-2.75837919,2.45287259,0.01342137,0.01597099,0.18042973,1.45358328,0.09995805,1.04491106,0.00287289,0.10943006
-2.75237619,2.54376118,0.01375595,0.01700267,0.19103777,1.49229357,0.10398072,1.09190025,0.00316138,0.11475240
-2.74637319,2.64086544,0.01403595,0.01823186,0.20183335,1.53051497,0.10798730,1.14543846,0.00349817,0.12027006
-2.74037019,2.74335351,0.01425667,0.01966923,0.21271875,1.56776918,0.11193802,1.20514142,0.00388644,0.12596413
-2.73436718,2.85046599,0.01441480,0.02132701,0.22360220,1.60367821,0.11580005,1.27060048,0.00432966,0.13182270
-2.72836418,2.96151441,0.01450841,0.02321856,0.23439896,1.63796037,0.11954768,1.34138471,0.00483154,0.13784035
-2.72236118,3.07587591,0.01453702,0.02535785,0.24503227,1.67042368,0.12316225,1.41704153,0.00539583,0.14401749
-2.71635818,3.19298432,0.01450156,0.02775881,0.25543396,1.70095716,0.12663194,1.49709621,0.00602621,0.15035931
-2.71035518,3.31231867,0.01440434,0.03043459,0.26554493,1.72952061,0.12995126,1.58105023,0.00672609,0.15687462
-2.70435218,3.43338961,0.01424894,0.03339674,0.27531529,1.75613342,0.13312036,1.66837886,0.00749839,0.16357440
-2.69834917,3.55572470,0.01404010,0.03665437,0.28470427,1.78086310,0.13614423,1.75852821,0.00834538,0.17047031
-2.69234617,3.67885353,0.01378358,0.04021323,0.29367989,1.80381390,0.13903168,1.85091216,0.00926847,0.17757299
-2.68634317,3.80229332,0.01348601,0.04407492,0.30221838,1.82511605,0.14179429,1.94490968,0.01026797,0.18489045
-2.68034017,3.92553620,0.01315467,0.04823605,0.31030340,1.84491588,0.14444524,2.03986290,0.01134299,0.19242645
-2.67433717,4.04803868,0.01279730,0.05268762,0.31792516,1.86336722,0.14699817,2.13507653,0.01249123,0.20017897
-2.66833417,4.16921419,0.01242188,0.05741441,0.32507942,1.88062398,0.14946611,2.22981912,0.01370887,0.20813893
-2.66233117,4.28842928,0.01203639,0.06239474,0.33176647,1.89683424,0.15186042,2.32332649,0.01499050,0.21628907
-2.65632816,4.40500383,0.01164862,0.06760027,0.33799017,1.91213557,0.15418999,2.41480775,0.01632911,0.22460323
-2.65032516,4.51821563,0.01126591,0.07299618,0.34375706,1.92665176,0.15646051,2.50345412,0.01771608,0.23304591
-2.64432216,4.62730934,0.01089498,0.07854153,0.34907565,1.94049056,0.15867402,2.58845062,0.01914132,0.24157225
-2.63831916,4.73150970,0.01054174,0.08418996,0.35395587,1.95374255,0.16082868,2.66899044,0.02059337,0.25012844
-2.63231616,4.83003852,0.01021112,0.08989056,0.35840879,1.96648082,0.16291881,2.74429181,0.02205967,0.25865252
-2.62631316,4.92213495,0.00990698,0.09558901,0.36244646,1.97876142,0.16493511,2.81361678,0.02352677,0.26707562
-2.62031016,5.00707815,0.00963196,0.10122894,0.36608210,1.99062445,0.16686514,2.87629114,0.02498072,0.27532351
-2.61430715,5.08421131,0.00938753,0.10675337,0.36933034,2.00209562,0.16869403,2.93172479,0.02640735,0.28331857
-2.60830415,5.15296590,0.00917389,0.11210623,0.37220764,2.01318829,0.17040523,2.97943145,0.02779272,0.29098188
-2.60230115,5.21288491,0.00899009,0.11723396,0.37473283,2.02390587,0.17198147,3.01904654,0.02912346,0.29823564
-2.59629815,5.26364361,0.00883407,0.12208692,0.37692750,2.03424447,0.17340565,3.05034243,0.03038716,0.30500553
-2.59029515,5.30506680,0.00870281,0.12662079,0.37881645,2.04419572,0.17466180,3.07323970,0.03157277,0.31122313
-2.58429215,5.33714112,0.00859249,0.13079765,0.38042783,2.05374962,0.17573590,3.08781381,0.03267082,0.31682820
-2.57828914,5.36002156,0.00849864,0.13458689,0.38179316,2.06289733,0.17661656,3.09429631,0.03367375,0.32177069
-2.57228614,5.37403142,0.00841639,0.13796577,0.38294692,2.07163360,0.17729564,3.09307016,0.03457605,0.32601254
-2.56628314,5.37965518,0.00834069,0.14091962,0.38392593,2.07995883,0.17776848,3.08465915,0.03537436,0.32952896
-2.56028014,5.37752429,0.00826650,0.14344180,0.38476821,2.08788029,0.17803413,3.06971146,0.03606745,0.33230929
-2.55427714,5.36839619,0.00818904,0.14553320,0.38551168,2.09541262,0.17809519,3.04897805,0.03665620,0.33435739
-2.54827414,5.35312710,0.00810396,0.14720156,0.38619241,2.10257723,0.17795762,3.02328655,0.03714333,0.33569144
-2.54227114,5.33263990,0.00800755,0.14846046,0.38684272,2.10940049,0.17763021,2.99351197,0.03753327,0.33634320
-2.53626813,5.30788823,0.00789688,0.14932818,0.38748911,2.11591087,0.17712410,2.96054539,0.03783175,0.33635681
-2.53026513,5.27981870,0.00776989,0.14982640,0.38815025,2.12213490,0.17645213,2.92526233,0.03804551,0.33578710
-2.52426213,5.24933285,0.00762550,0.14997893,0.38883497,2.12809211,0.17562813,2.88849204,0.03818191,0.33469750
-2.51825913,5.21725091,0.00746364,0.14981041,0.38954063,2.13378938,0.17466640,2.85098959,0.03824851,0.33315766
-2.51225613,5.18427918,0.00728524,0.14934520,0.39025183,2.13921488,0.17358104,2.81341176,0.03825276,0.33124090
-2.50625313,5.15098273,0.00709215,0.14860640,0.39093961,2.14433206,0.17238561,2.77629813,0.03820161,0.32902153
-2.50025013,5.11776491,0.00688716,0.14761518,0.39156131,2.14907424,0.17109275,2.74005813,0.03810129,0.32657227
-2.49424712,5.08485475,0.00667379,0.14639023,0.39206108,2.15334025,0.16971406,2.70496459,0.03795706,0.32396173
-2.48824412,5.05230301,0.00645623,0.14494768,0.39237111,2.15699150,0.16826008,2.67115394,0.03777308,0.32125224
-2.48224112,5.01998700,0.00623913,0.14330110,0.39241351,2.15985105,0.16674040,2.63863290,0.03755238,0.31849798
-2.47623812,4.98762397,0.00602752,0.14146185,0.39210289,2.16170486,0.16516385,2.60729098,0.03729686,0.31574351
-2.47023512,4.95479228,0.00582656,0.13943958,0.39134944,2.16230538,0.16353883,2.57691803,0.03700737,0.31302283
-2.46423212,4.92095922,0.00564141,0.13724288,0.39006242,2.16137767,0.16187356,2.54722562,0.03668391,0.31035884
-2.45822911,4.88551400,0.00547710,0.13487997,0.38815392,2.15862765,0.16017634,2.51787107,0.03632582,0.30776344
-2.45222611,4.84780396,0.00533831,0.13235938,0.38554267,2.15375247,0.15845579,2.48848260,0.03593195,0.30523796
-2.44622311,4.80717232,0.00522933,0.12969065,0.38215772,2.14645233,0.15672091,2.45868436,0.03550098,0.30277409
-2.44022011,4.76299540,0.00515386,0.12688478,0.37794185,2.13644332,0.15498106,2.42811998,0.03503163,0.30035519
-2.43421711,4.71471749,0.00511501,0.12395460,0.37285444,2.12347061,0.15324576,2.39647357,0.03452285,0.29795781
-2.42821411,4.66188177,0.00511515,0.12091490,0.36687384,2.10732138,0.15152442,2.36348725,0.03397402,0.29555352
-2.42221111,4.60415595,0.00515596,0.11778238,0.35999885,2.08783663,0.14982589,2.32897457,0.03338509,0.29311071
-2.41620810,4.54135170,0.00523837,0.11457538,0.35224957,2.06492162,0.14815795,2.29282954,0.03275665,0.29059652
-2.41020510,4.47343727,0.00536259,0.11131342,0.34366728,2.03855397,0.14652677,2.25503118,0.03208997,0.28797865
-2.40420210,4.40054319,0.00552815,0.10801663,0.33431362,2.00878949,0.14493638,2.21564379,0.03138704,0.28522704
-2.39819910,4.32296134,0.00573396,0.10470511,0.32426901,1.97576510,0.14338819,2.17481340,0.03065043,0.28231535
-2.39219610,4.24113792,0.00597842,0.10139819,0.31363038,1.93969901,0.14188065,2.13276108,0.02988333,0.27922221
-2.38619310,4.15566123,0.00625947,0.09811380,0.30250844,1.90088811,0.14040909,2.08977367,0.02908937,0.27593218
-2.38019010,4.06724527,0.00657475,0.09486784,0.29102456,1.85970281,0.13896573,2.04619292,0.02827258,0.27243643
-2.37418709,3.97671039,0.00692166,0.09167379,0.27930740,1.81657958,0.13753993,2.00240360,0.02743728,0.26873320
-2.36818409,3.88496202,0.00729751,0.08854237,0.26748959,1.77201174,0.13611870,1.95882144,0.02658804,0.26482785
-2.36218109,3.79296863,0.00769960,0.08548149,0.25570437,1.72653880,0.13468735,1.91588137,0.02572960,0.26073285
-2.35617809,3.70173985,0.00812534,0.08249628,0.24408253,1.68073496,0.13323042,1.87402657,0.02486690,0.25646737
-2.35017509,3.61230550,0.00857228,0.07958944,0.23274967,1.63519715,0.13173266,1.83369865,0.02400504,0.25205680
-2.34417209,3.52569597,0.00903823,0.07676162,0.22182383,1.59053313,0.13018015,1.79532898,0.02314938,0.24753204
-2.33816908,3.44292448,0.00952125,0.07401203,0.21141361,1.54734990,0.12856141,1.75933140,0.02230555,0.24292873
-2.33216608,3.36497110,0.01001967,0.07133901,0.20161674,1.50624287,0.12686841,1.72609601,0.02147954,0.23828629
-2.32616308,3.29276883,0.01053208,0.06874073,0.19251916,1.46778589,0.12509757,1.69598405,0.02067776,0.23364696
-2.32016008,3.22719123,0.01105730,0.06621585,0.18419446,1.43252230,0.12325046,1.66932358,0.01990711,0.22905477
-2.31415708,3.16904174,0.01159431,0.06376402,0.17670382,1.40095705,0.12133432,1.64640580,0.01917500,0.22455449
-2.30815408,3.11904429,0.01214222,0.06138641,0.17009619,1.37355002,0.11936232,1.62748188,0.01848935,0.22019054
-2.30215108,3.07783505,0.01270015,0.05908601,0.16440877,1.35071023,0.11735356,1.61276014,0.01785858,0.21600601
-2.29614807,3.04595514,0.01326715,0.05686777,0.15966774,1.33279116,0.11533273,1.60240359,0.01729150,0.21204161
-2.29014507,3.02384436,0.01384218,0.05473868,0.15588898,1.32008683,0.11332954,1.59652780,0.01679721,0.20833478
-2.28414207,3.01183565,0.01442399,0.05270758,0.15307896,1.31282871,0.11137797,1.59519924,0.01638493,0.20491885
-2.27813907,3.01015070,0.01501107,0.05078494,0.15123557,1.31118327,0.10951522,1.59843408,0.01606381,0.20182228
-2.27213607,3.01889643,0.01560164,0.04898249,0.15034888,1.31525010,0.10778064,1.60619776,0.01584269,0.19906808
-2.26613307,3.03806274,0.01619363,0.04731278,0.15040187,1.32506057,0.10621449,1.61840521,0.01572990,0.19667328
-2.26013007,3.06752144,0.01678466,0.04578874,0.15137091,1.34057692,0.10485668,1.63492206,0.01573296,0.19464867
-2.25412706,3.10702655,0.01737207,0.04442322,0.15322618,1.36169184,0.10374560,1.65556665,0.01585843,0.19299853
-2.24812406,3.15621598,0.01795299,0.04322858,0.15593195,1.38822843,0.10291693,1.68011290,0.01611166,0.19172067
-2.24212106,3.21461452,0.01852432,0.04221636,0.15944661,1.41994075,0.10240257,1.70829406,0.01649661,0.19080647
-2.23611806,3.28163820,0.01908286,0.04139695,0.16372265,1.45651470,0.10222979,1.73980693,0.01701578,0.19024113
-2.23011506,3.35659981,0.01962531,0.04077947,0.16870651,1.49756970,0.10242040,1.77431667,0.01767009,0.19000401
-2.22411206,3.43871556,0.02014835,0.04037167,0.17433836,1.54266088,0.10299020,1.81146172,0.01845888,0.19006905
-2.21810905,3.52711278,0.02064869,0.04017986,0.18055184,1.59128215,0.10394855,1.85085883,0.01937996,0.19040530
-2.21210605,3.62083850,0.02112309,0.04020899,0.18727387,1.64287006,0.10529813,1.89210787,0.02042968,0.19097745
-2.20610305,3.71886895,0.02156844,0.04046273,0.19442458,1.69680878,0.10703488,1.93479637,0.02160305,0.19174650
-2.20010005,3.82011992,0.02198172,0.04094351,0.20191729,1.75243604,0.10914808,1.97850366,0.02289391,0.19267037
-2.19409705,3.92345808,0.02236008,0.04165263,0.20965884,1.80905043,0.11162062,2.02280464,0.02429508,0.19370460
-2.18809405,4.02771324,0.02270082,0.04259023,0.21755011,1.86591977,0.11442940,2.06727314,0.02579857,0.19480306
-2.18209105,4.13169162,0.02300140,0.04375531,0.22548685,1.92229088,0.11754583,2.11148504,0.02739572,0.19591869
-2.17608804,4.23419024,0.02325949,0.04514555,0.23336087,1.97740042,0.12093650,2.15502126,0.02907734,0.19700426
-2.17008504,4.33401232,0.02347295,0.04675715,0.24106154,2.03048690,0.12456390,2.19747070,0.03083385,0.19801319
-2.16408204,4.42998361,0.02363992,0.04858457,0.24847761,2.08080348,0.12838722,2.23843334,0.03265533,0.19890033
-2.15807904,4.52096940,0.02375879,0.05062020,0.25549929,2.12763141,0.13236324,2.27752342,0.03453152,0.19962280
-2.15207604,4.60589198,0.02382833,0.05285398,0.26202051,2.17029371,0.13644716,2.31437298,0.03645188,0.20014085
-2.14607304,4.68374795,0.02384769,0.05527308,0.26794138,2.20816864,0.14059349,2.34863539,0.03840545,0.20041861
-2.14007004,4.75362492,0.02381652,0.05786158,0.27317054,2.24070258,0.14475691,2.37998914,0.04038084,0.20042493
-2.13406703,4.81471700,0.02373500,0.06060018,0.27762750,2.26742186,0.14889300,2.40814133,0.04236605,0.20013396
-2.12806403,4.86633841,0.02360391,0.06346611,0.28124476,2.28794301,0.15295894,2.43283102,0.04434848,0.19952579
-2.12206103,4.90793462,0.02342472,0.06643312,0.28396955,2.30198108,0.15691409,2.45383199,0.04631475,0.19858682
-2.11605803,4.93909056,0.02319960,0.06947170,0.28576525,2.30935571,0.16072044,2.47095474,0.04825072,0.19731004
-2.11005503,4.95953547,0.02293148,0.07254941,0.28661224,2.30999468,0.16434292,2.48404766,0.05014148,0.19569500
-2.10405203,4.96914424,0.02262404,0.07563154,0.28650827,2.30393477,0.16774967,2.49299719,0.05197144,0.19374769
-2.09804902,4.96793530,0.02228172,0.07868187,0.28546829,2.29132010,0.17091212,2.49772691,0.05372450,0.19148010
-2.09204602,4.95606519,0.02190971,0.08166367,0.28352369,2.27239786,0.17380502,2.49819576,0.05538426,0.18890965
-2.08604302,4.93382039,0.02151388,0.08454081,0.28072113,2.24751186,0.17640649,2.49439543,0.05693440,0.18605841
-2.08004002,4.90160686,0.02110079,0.08727908,0.27712088,2.21709409,0.17869797,2.48634732,0.05835906,0.18295218
-2.07403702,4.85993813,0.02067757,0.08984745,0.27279497,2.18165486,0.18066421,2.47409918,0.05964332,0.17961950
-2.06803402,4.80942267,0.02025192,0.09221945,0.26782493,2.14177185,0.18229339,2.45772198,0.06077374,0.17609062
-2.06203102,4.75075115,0.01983201,0.09437442,0.26229965,2.09807850,0.18357722,2.43730724,0.06173888,0.17239649
-2.05602801,4.68468452,0.01942650,0.09629865,0.25631311,2.05125235,0.18451118,2.41296505,0.06252991,0.16856785
-2.05002501,4.61204304,0.01904439,0.09798639,0.24996227,2.00200333,0.18509482,2.38482321,0.06314102,0.16463443
-2.04402201,4.53369686,0.01869506,0.09944052,0.24334512,1.95106265,0.18533222,2.35302733,0.06356999,0.16062435
-2.03801901,4.45055798,0.01838821,0.10067305,0.23655905,1.89917214,0.18523233,2.31774210,0.06381846,0.15656368
-2.03201601,4.36357347,0.01813377,0.10170518,0.22969942,1.84707423,0.18480953,2.27915351,0.06389222,0.15247626
-2.02601301,4.27371960,0.01794188,0.10256712,0.22285843,1.79550245,0.18408393,2.23747170,0.06380132,0.14838371
-2.02001001,4.18199621,0.01782281,0.10329747,0.21612425,1.74517247,0.18308170,2.19293420,0.06355996,0.14430557
-2.01400700,4.08942063,0.01778682,0.10394232,0.20958042,1.69677322,0.18183520,2.14580897,0.06318637,0.14025972
-2.00800400,3.99702053,0.01784403,0.10455403,0.20330531,1.65095824,0.18038287,2.09639691,0.06270233,0.13626278
-2.00200100,3.90582493,0.01800426,0.10518969,0.19737176,1.60833674,0.17876881,2.04503325,0.06213270,0.13233062
-1.99599800,3.81685291,0.01827674,0.10590938,0.19184674,1.56946453,0.17704216,1.99208744,0.06150471,0.12847895
-1.98999500,3.73109969,0.01866993,0.10677435,0.18679096,1.53483470,0.17525606,1.93796126,0.06084715,0.12472371
-1.98399200,3.64952004,0.01919112,0.10784497,0.18225851,1.50486801,0.17346635,1.88308484,0.06018947,0.12108154
-1.97798899,3.57300933,0.01984614,0.10917876,0.17829632,1.47990349,0.17172999,1.82791062,0.05956083,0.11757003
-1.97198599,3.50238271,0.02063897,0.11082853,0.17494359,1.46018925,0.17010324,1.77290533,0.05898909,0.11420782
-1.96598299,3.43835346,0.02157142,0.11284050,0.17223120,1.44587433,0.16863976,1.71854026,0.05849986,0.11101458
-1.95997999,3.38151141,0.02264273,0.11525278,0.17018104,1.43700178,0.16738859,1.66528024,0.05811559,0.10801083
-1.95397699,3.33230294,0.02384931,0.11809402,0.16880541,1.43350385,0.16639227,1.61357178,0.05785470,0.10521758
-1.94797399,3.29101377,0.02518445,0.12138238,0.16810653,1.43519969,0.16568506,1.56383119,0.05773094,0.10265583
-1.94197099,3.25775595,0.02663821,0.12512485,0.16807616,1.44179634,0.16529158,1.51643305,0.05775284,0.10034609
-1.93596798,3.23246028,0.02819731,0.12931691,0.16869559,1.45289320,0.16522567,1.47169991,0.05792331,0.09830767
-1.92996498,3.21487509,0.02984520,0.13394252,0.16993576,1.46799050,0.16548989,1.42989366,0.05823955,0.09655807
-1.92396198,3.20457211,0.03156225,0.13897452,0.17175783,1.48650190,0.16607546,1.39120917,0.05869304,0.09511238
-1.91795898,3.20095965,0.03332604,0.14437527,0.17411404,1.50777097,0.16696279,1.35577039,0.05926983,0.09398266
-1.91195598,3.20330302,0.03511178,0.15009765,0.17694894,1.53109141,0.16812258,1.32362938,0.05995096,0.09317744
-1.90595298,3.21075162,0.03689292,0.15608622,0.18020092,1.55573033,0.16951746,1.29476802,0.06071308,0.09270136
-1.89994997,3.22237160,0.03864172,0.16227868,0.18380395,1.58095398,0.17110406,1.26910250,0.06152924,0.09255486
-1.89394697,3.23718298,0.04033003,0.16860739,0.18768960,1.60605480,0.17283547,1.24649017,0.06236980,0.09273404
-1.88794397,3.25419939,0.04193002,0.17500101,0.19178907,1.63037882,0.17466397,1.22673840,0.06320338,0.09323065
-1.88194097,3.27246872,0.04341500,0.18138621,0.19603518,1.65335227,0.17654376,1.20961494,0.06399790,0.09403221
-1.87593797,3.29111280,0.04476013,0.18768935,0.20036436,1.67450616,0.17843382,1.19485918,0.06472166,0.09512223
-1.86993497,3.30936421,0.04594319,0.19383814,0.20471833,1.69349760,0.18030040,1.18219367,0.06534430,0.09648058
-1.86393197,3.32659841,0.04694516,0.19976320,0.20904550,1.71012710,0.18211933,1.17133548,0.06583782,0.09808393
-1.85792896,3.34235990,0.04775076,0.20539955,0.21330206,1.72435072,0.18387777,1.16200660,0.06617737,0.09990630
-1.85192596,3.35638094,0.04834881,0.21068789,0.21745261,1.73628654,0.18557547,1.15394320,0.06634207,0.10191963
