energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-3.29864932,0.71456893,0.01564049,0.13510208,0.23365500,0.09124605,0.02352940,0.21396310,0.35134854,0.07312856
-3.29264632,0.64501929,0.01383368,0.12224405,0.21151699,0.08249473,0.02139352,0.19380270,0.31786290,0.06525325
-3.28664332,0.57828810,0.01214814,0.10983562,0.19014589,0.07406502,0.01931288,0.17439515,0.28561940,0.05786057
-3.28064032,0.51492324,0.01059181,0.09799522,0.16974326,0.06603412,0.01731029,0.15589044,0.25489489,0.05097890
-3.27463732,0.45535981,0.00916909,0.08681810,0.15047230,0.05846383,0.01540475,0.13841379,0.22591417,0.04462699
-3.26863432,0.39991884,0.00788113,0.07637617,0.13245729,0.05140046,0.01361127,0.12206323,0.19884831,0.03881396
-3.26263132,0.34881032,0.00672631,0.06671875,0.11578449,0.04487534,0.01194099,0.10690870,0.17381517,0.03353985
-3.25662831,0.30213992,0.00570062,0.05787390,0.10050426,0.03890571,0.01040126,0.09299231,0.15088180,0.02879647
-3.25062531,0.25991867,0.00479823,0.04985040,0.08663413,0.03349605,0.00899593,0.08032982,0.13006842,0.02456850
-3.24462231,0.22207479,0.00401188,0.04264001,0.07416273,0.02863966,0.00772574,0.06891291,0.11135367,0.02083487
-3.23861931,0.18846709,0.00333336,0.03622013,0.06305411,0.02432040,0.00658871,0.05871217,0.09468057,0.01757019
-3.23261631,0.15889899,0.00275398,0.03055652,0.05325244,0.02051457,0.00558059,0.04968054,0.07996318,0.01474629
-3.22661331,0.13313278,0.00226489,0.02560602,0.04468674,0.01719274,0.00469538,0.04175693,0.06709320,0.01233376
-3.22061031,0.11090342,0.00185747,0.02131918,0.03727546,0.01432157,0.00392574,0.03486992,0.05594666,0.01030346
-3.21460730,0.09193154,0.00152362,0.01764278,0.03093094,0.01186547,0.00326346,0.02894137,0.04639014,0.00862796
-3.20860430,0.07593533,0.00125603,0.01452203,0.02556335,0.00978817,0.00269992,0.02388974,0.03828654,0.00728293
-3.20260130,0.06264109,0.00104836,0.01190251,0.02108430,0.00805403,0.00222640,0.01963313,0.03150027,0.00624843
-3.19659830,0.05179242,0.00089546,0.00973190,0.01741001,0.00662926,0.00183444,0.01609194,0.02590164,0.00551011
-3.19059530,0.04315793,0.00079352,0.00796128,0.01446391,0.00548283,0.00151612,0.01319104,0.02137064,0.00506039
-3.18459230,0.03653764,0.00074016,0.00654627,0.01217884,0.00458731,0.00126431,0.01086165,0.01779999,0.00489951
-3.17858929,0.03176803,0.00073461,0.00544780,0.01049881,0.00391946,0.00107279,0.00904273,0.01509755,0.00503653
-3.17258629,0.02872598,0.00077773,0.00463275,0.00938036,0.00346068,0.00093646,0.00768201,0.01318804,0.00549028
-3.16658329,0.02733163,0.00087214,0.00407425,0.00879353,0.00319737,0.00085140,0.00673667,0.01201436,0.00629023
-3.16058029,0.02755024,0.00102227,0.00375193,0.00872256,0.00312105,0.00081495,0.00617379,0.01153828,0.00747725
-3.15457729,0.02939317,0.00123439,0.00365190,0.00916622,0.00322849,0.00082571,0.00597044,0.01174081,0.00910424
-3.14857429,0.03291805,0.00151666,0.00376668,0.01013789,0.00352167,0.00088359,0.00611360,0.01262207,0.01123658
-3.14257129,0.03822795,0.00187912,0.00409496,0.01166535,0.00400764,0.00098974,0.00659984,0.01420081,0.01395238
-3.13656828,0.04546968,0.00233365,0.00464127,0.01379029,0.00469827,0.00114653,0.00743483,0.01651359,0.01734233
-3.13056528,0.05483108,0.00289382,0.00541552,0.01656743,0.00560994,0.00135742,0.00863265,0.01961351,0.02150929
-3.12456228,0.06653705,0.00357484,0.00643252,0.02006339,0.00676302,0.00162689,0.01021491,0.02356850,0.02656733
-3.11855928,0.08084444,0.00439323,0.00771123,0.02435505,0.00818132,0.00196027,0.01220970,0.02845920,0.03264025
-3.11255628,0.09803541,0.00536656,0.00927405,0.02952753,0.00989131,0.00236357,0.01465033,0.03437633,0.03985951
-3.10655328,0.11840935,0.00651300,0.01114590,0.03567178,0.01192128,0.00284327,0.01757390,0.04141751,0.04836148
-3.10055028,0.14227329,0.00785088,0.01335322,0.04288154,0.01430022,0.00340606,0.02101963,0.04968356,0.05828402
-3.09454727,0.16993073,0.00939801,0.01592282,0.05124995,0.01705668,0.00405858,0.02502701,0.05927428,0.06976235
-3.08854427,0.20166917,0.01117104,0.01888059,0.06086570,0.02021744,0.00480707,0.02963381,0.07028376,0.08292438
-3.08254127,0.23774638,0.01318467,0.02225026,0.07180876,0.02380599,0.00565707,0.03487395,0.08279525,0.09788540
-3.07653827,0.27837593,0.01545080,0.02605189,0.08414589,0.02784109,0.00661305,0.04077522,0.09687577,0.11474246
-3.07053527,0.32371242,0.01797768,0.03030053,0.09792597,0.03233513,0.00767805,0.04735709,0.11257067,0.13356855
-3.06453227,0.37383683,0.02076902,0.03500482,0.11317544,0.03729263,0.00885333,0.05462846,0.12989814,0.15440684
-3.05852926,0.42874289,0.02382321,0.04016565,0.12989389,0.04270877,0.01013803,0.06258570,0.14884428,0.17726528
-3.05252626,0.48832511,0.02713250,0.04577509,0.14805022,0.04856812,0.01152890,0.07121083,0.16935854,0.20211181
-3.04652326,0.55236923,0.03068248,0.05181540,0.16757945,0.05484363,0.01302004,0.08047017,0.19135030,0.22887063
-3.04052026,0.62054586,0.03445161,0.05825844,0.18838048,0.06149593,0.01460276,0.09031340,0.21468644,0.25741971
-3.03451726,0.69240814,0.03841106,0.06506537,0.21031507,0.06847299,0.01626551,0.10067326,0.23919051,0.28758998
-3.02851426,0.76739376,0.04252476,0.07218675,0.23320811,0.07571035,0.01799391,0.11146582,0.26464350,0.31916628
-3.02251126,0.84483196,0.04674979,0.07956310,0.25684943,0.08313180,0.01977089,0.12259151,0.29078644,0.35189036
-3.01650825,0.92395558,0.05103710,0.08712584,0.28099713,0.09065052,0.02157695,0.13393691,0.31732497,0.38546598
-3.01050525,1.00391809,0.05533249,0.09479873,0.30538252,0.09817089,0.02339053,0.14537714,0.34393580,0.41956602
-3.00450225,1.08381524,0.05957794,0.10249966,0.32971641,0.10559071,0.02518852,0.15677901,0.37027488,0.45384148
-2.99849925,1.16271065,0.06371320,0.11014278,0.35369680,0.11280383,0.02694677,0.16800467,0.39598730,0.48793209
-2.99249625,1.23966442,0.06767761,0.11764089,0.37701745,0.11970321,0.02864077,0.17891565,0.42071822,0.52147811
-2.98649325,1.31376352,0.07141204,0.12490799,0.39937717,0.12618412,0.03024631,0.18937723,0.44412474,0.55413277
-2.98049025,1.38415256,0.07486090,0.13186183,0.42048936,0.13214752,0.03174021,0.19926273,0.46588796,0.58557485
-2.97448724,1.45006349,0.07797419,0.13842637,0.44009126,0.13750328,0.03310094,0.20845779,0.48572478,0.61552066
-2.96848424,1.51084261,0.08070935,0.14453406,0.45795265,0.14217328,0.03430932,0.21686408,0.50339879,0.64373483
-2.96248124,1.56597344,0.08303291,0.15012771,0.47388334,0.14609409,0.03534901,0.22440263,0.51872970,0.67003916
-2.95647824,1.61509407,0.08492184,0.15516196,0.48773918,0.14921915,0.03620700,0.23101619,0.53160075,0.69431911
-2.95047524,1.65800793,0.08636454,0.15960422,0.49942623,0.15152033,0.03687392,0.23667084,0.54196361,0.71652738
-2.94447224,1.69468727,0.08736129,0.16343500,0.50890277,0.15298878,0.03734425,0.24135649,0.54984049,0.73668422
-2.93846923,1.72526886,0.08792428,0.16664775,0.51617918,0.15363505,0.03761629,0.24508637,0.55532317,0.75487448
-2.93246623,1.75004209,0.08807710,0.16924799,0.52131550,0.15348834,0.03769213,0.24789545,0.55856898,0.77124121
-2.92646323,1.76942997,0.08785372,0.17125206,0.52441700,0.15259510,0.03757736,0.24983795,0.55979380,0.78597630
-2.92046023,1.78396380,0.08729702,0.17268536,0.52562778,0.15101692,0.03728073,0.25098398,0.55926229,0.79930840
-2.91445723,1.79425307,0.08645692,0.17358035,0.52512301,0.14882783,0.03681368,0.25141556,0.55727600,0.81148871
-2.90845423,1.80095197,0.08538816,0.17397427,0.52310002,0.14611120,0.03618985,0.25122214,0.55415963,0.82277559
-2.90245123,1.80472437,0.08414799,0.17390695,0.51976895,0.14295631,0.03542453,0.25049608,0.55024643,0.83341851
-2.89644822,1.80620934,0.08279359,0.17341862,0.51534327,0.13945491,0.03453405,0.24932806,0.54586320,0.84364244
-2.89044522,1.80598880,0.08137969,0.17254800,0.51003097,0.13569774,0.03353532,0.24780286,0.54131585,0.85363345
-2.88444222,1.80455940,0.07995626,0.17133079,0.50402663,0.13177138,0.03244531,0.24599571,0.53687613,0.86352640
-2.87843922,1.80230990,0.07856648,0.16979845,0.49750498,0.12775540,0.03128064,0.24396933,0.53277026,0.87339539
-2.87243622,1.79950535,0.07724507,0.16797765,0.49061616,0.12372010,0.03005728,0.24177186,0.52917009,0.88324747
-2.86643322,1.79627888,0.07601711,0.16589013,0.48348297,0.11972475,0.02879029,0.23943580,0.52618707,0.89302022
-2.86043022,1.79263141,0.07489728,0.16355305,0.47620008,0.11581657,0.02749372,0.23697787,0.52386950,0.90258308
-2.85442721,1.78843919,0.07388972,0.16097985,0.46883529,0.11203032,0.02618052,0.23439992,0.52220296,0.91174262
-2.84842421,1.78346859,0.07298828,0.15818143,0.46143248,0.10838855,0.02486259,0.23169071,0.52111402,0.92025138
-2.84242121,1.77739727,0.07217741,0.15516763,0.45401619,0.10490244,0.02355090,0.22882845,0.52047690,0.92781986
-2.83641821,1.76984033,0.07143338,0.15194884,0.44659723,0.10157315,0.02225555,0.22578393,0.52012259,0.93413103
-2.83041521,1.76037988,0.07072589,0.14853766,0.43917910,0.09839359,0.02098602,0.22252407,0.51985005,0.93885664
-2.82441221,1.74859638,0.07001992,0.14495043,0.43176450,0.09535040,0.01975125,0.21901563,0.51943872,0.94167433
-2.81840920,1.73409992,0.06927783,0.14120858,0.42436175,0.09242617,0.01855987,0.21522888,0.51866172,0.94228484
-2.81240620,1.71655962,0.06846138,0.13733962,0.41699038,0.08960162,0.01742027,0.21114110,0.51729899,0.94042831
-2.80640320,1.69572970,0.06753382,0.13337783,0.40968566,0.08685768,0.01634072,0.20673956,0.51514959,0.93589876
-2.80040020,1.67147066,0.06646172,0.12936436,0.40250172,0.08417741,0.01532943,0.20202398,0.51204280,0.92855625
-2.79439720,1.64376457,0.06521662,0.12534699,0.39551299,0.08154753,0.01439452,0.19700829,0.50784705,0.91833579
-2.78839420,1.61272383,0.06377635,0.12137939,0.38881383,0.07895964,0.01354400,0.19172162,0.50247672,0.90525293
-2.78239120,1.57859281,0.06212603,0.11751985,0.38251641,0.07641108,0.01278567,0.18620848,0.49589621,0.88940543
-2.77638819,1.54174265,0.06025857,0.11382983,0.37674685,0.07390524,0.01212702,0.18052813,0.48812129,0.87097132
-2.77038519,1.50265941,0.05817490,0.11037197,0.37163988,0.07145157,0.01157504,0.17475326,0.47921776,0.85020316
-2.76438219,1.46192650,0.05588375,0.10720814,0.36733233,0.06906512,0.01113608,0.16896795,0.46929765,0.82741914
-2.75837919,1.42020227,0.05340111,0.10439718,0.36395574,0.06676580,0.01081566,0.16326510,0.45851309,0.80299133
-2.75237619,1.37819416,0.05074934,0.10199280,0.36162862,0.06457733,0.01061831,0.15774351,0.44704858,0.77733177
-2.74637319,1.33663058,0.04795616,0.10004152,0.36044871,0.06252599,0.01054737,0.15250460,0.43511179,0.75087713
-2.74037019,1.29623233,0.04505333,0.09858089,0.36048581,0.06063925,0.01060485,0.14764906,0.42292380,0.72407271
-2.73436718,1.25768457,0.04207535,0.09763794,0.36177547,0.05894437,0.01079134,0.14327348,0.41070903,0.69735659
-2.72836418,1.22161117,0.03905808,0.09722813,0.36431408,0.05746698,0.01110582,0.13946725,0.39868562,0.67114459
-2.72236118,1.18855218,0.03603741,0.09735463,0.36805551,0.05622983,0.01154569,0.13630954,0.38705664,0.64581684
-2.71635818,1.15894569,0.03304806,0.09800818,0.37290970,0.05525162,0.01210666,0.13386685,0.37600247,0.62170649
-2.71035518,1.13311470,0.03012249,0.09916733,0.37874317,0.05454608,0.01278279,0.13219089,0.36567490,0.59909091
-2.70435218,1.11125938,0.02729001,0.10079922,0.38538159,0.05412125,0.01356645,0.13131695,0.35619287,0.57818583
-2.69834917,1.09345481,0.02457610,0.10286078,0.39261430,0.05397906,0.01444848,0.13126286,0.34764013,0.55914238
-2.69234617,1.07965418,0.02200195,0.10530028,0.40020056,0.05411508,0.01541817,0.13202841,0.34006477,0.54204714
-2.68634317,1.06969679,0.01958417,0.10805916,0.40787724,0.05451858,0.01646347,0.13359533,0.33348038,0.52692490
-2.68034017,1.06332041,0.01733477,0.11107412,0.41536771,0.05517280,0.01757108,0.13592767,0.32786880,0.51374386
-2.67433717,1.06017688,0.01526128,0.11427931,0.42239134,0.05605541,0.01872664,0.13897275,0.32318403,0.50242284
-2.66833417,1.05985030,0.01336701,0.11760844,0.42867332,0.05713915,0.01991490,0.14266237,0.31935707,0.49283991
-2.66233117,1.06187646,0.01165143,0.12099693,0.43395426,0.05839258,0.02112001,0.14691439,0.31630125,0.48484207
-2.65632816,1.06576270,0.01011073,0.12438375,0.43799913,0.05978096,0.02232567,0.15163464,0.31391781,0.47825513
-2.65032516,1.07100714,0.00873827,0.12771312,0.44060516,0.06126713,0.02351546,0.15671899,0.31210122,0.47289349
-2.64432216,1.07711637,0.00752522,0.13093576,0.44160834,0.06281249,0.02467308,0.16205562,0.31074419,0.46856918
-2.63831916,1.08362104,0.00646109,0.13400987,0.44088827,0.06437789,0.02578268,0.16752738,0.30974191,0.46509978
-2.63231616,1.09008869,0.00553428,0.13690166,0.43837116,0.06592455,0.02682912,0.17301428,0.30899551,0.46231496
-2.62631316,1.09613358,0.00473258,0.13958555,0.43403095,0.06741489,0.02779833,0.17839595,0.30841453,0.46006131
-2.62031016,1.10142330,0.00404361,0.14204392,0.42788845,0.06881334,0.02867763,0.18355417,0.30791854,0.45820551
-2.61430715,1.10568249,0.00345522,0.14426667,0.42000883,0.07008700,0.02945600,0.18837522,0.30743771,0.45663585
-2.60830415,1.10869354,0.00295573,0.14625039,0.41049741,0.07120629,0.03012444,0.19275232,0.30691272,0.45526208
-2.60230115,1.11029507,0.00253426,0.14799747,0.39949426,0.07214542,0.03067622,0.19658778,0.30629395,0.45401414
-2.59629815,1.11037840,0.00218083,0.14951499,0.38716769,0.07288288,0.03110710,0.19979503,0.30554020,0.45283972
-2.59029515,1.10888262,0.00188649,0.15081372,0.37370722,0.07340172,0.03141563,0.20230049,0.30461716,0.45170121
-2.58429215,1.10578895,0.00164338,0.15190700,0.35931622,0.07368985,0.03160318,0.20404506,0.30349581,0.45057232
-2.57828914,1.10111472,0.00144473,0.15280993,0.34420466,0.07374012,0.03167411,0.20498537,0.30215089,0.44943474
-2.57228614,1.09490755,0.00128485,0.15353852,0.32858221,0.07355038,0.03163574,0.20509467,0.30055968,0.44827502
-2.56628314,1.08724011,0.00115902,0.15410919,0.31265208,0.07312348,0.03149829,0.20436330,0.29870108,0.44708206
-2.56028014,1.07820550,0.00106344,0.15453836,0.29660572,0.07246707,0.03127468,0.20279877,0.29655516,0.44584528
-2.55427714,1.06791359,0.00099515,0.15484233,0.28061853,0.07159335,0.03098028,0.20042538,0.29410317,0.44455360
-2.54827414,1.05648817,0.00095186,0.15503715,0.26484675,0.07051873,0.03063253,0.19728343,0.29132793,0.44319508
-2.54227114,1.04406480,0.00093188,0.15513880,0.24942545,0.06926342,0.03025052,0.19342797,0.28821462,0.44175738
-2.53626813,1.03078915,0.00093401,0.15516328,0.23446755,0.06785082,0.02985439,0.18892717,0.28475177,0.44022863
-2.53026513,1.01681560,0.00095738,0.15512675,0.22006396,0.06630696,0.02946480,0.18386032,0.28093242,0.43859872
-2.52426213,1.00230570,0.00100140,0.15504559,0.20628445,0.06465974,0.02910220,0.17831555,0.27675522,0.43686062
-2.51825913,0.98742641,0.00106562,0.15493639,0.19317921,0.06293826,0.02878619,0.17238730,0.27222546,0.43501163
-2.51225613,0.97234775,0.00114966,0.15481569,0.18078100,0.06117195,0.02853480,0.16617366,0.26735577,0.43305428
-2.50625313,0.95723977,0.00125316,0.15469967,0.16910755,0.05938984,0.02836385,0.15977365,0.26216649,0.43099673
-2.50025013,0.94226891,0.00137565,0.15460360,0.15816413,0.05761969,0.02828629,0.15328462,0.25668567,0.42885266
-2.49424712,0.92759366,0.00151660,0.15454113,0.14794617,0.05588734,0.02831172,0.14679965,0.25094861,0.42664043
-2.48824412,0.91335998,0.00167531,0.15452361,0.13844175,0.05421595,0.02844593,0.14040533,0.24499698,0.42438178
-2.48224112,0.89969650,0.00185097,0.15455921,0.12963398,0.05262549,0.02869059,0.13417984,0.23887761,0.42210008
-2.47623812,0.88671018,0.00204264,0.15465222,0.12150304,0.05113227,0.02904312,0.12819134,0.23264108,0.41981829
-2.47023512,0.87448263,0.00224930,0.15480248,0.11402812,0.04974865,0.02949673,0.12249695,0.22634011,0.41755691
-2.46423212,0.86306771,0.00246994,0.15500492,0.10718899,0.04848296,0.03004058,0.11714213,0.22002799,0.41533226
-2.45822911,0.85249073,0.00270363,0.15524957,0.10096745,0.04733952,0.03066014,0.11216065,0.21375719,0.41315515
-2.45222611,0.84274959,0.00294964,0.15552180,0.09534860,0.04631889,0.03133772,0.10757498,0.20757823,0.41103038
-2.44622311,0.83381815,0.00320757,0.15580299,0.09032196,0.04541835,0.03205316,0.10339727,0.20153893,0.40895714
-2.44022011,0.82565179,0.00347753,0.15607170,0.08588256,0.04463244,0.03278456,0.09963069,0.19568418,0.40693049
-2.43421711,0.81819519,0.00376029,0.15630504,0.08203194,0.04395373,0.03350918,0.09627116,0.19005622,0.40494393
-2.42821411,0.81139199,0.00405748,0.15648057,0.07877918,0.04337364,0.03420439,0.09330935,0.18469546,0.40299291
-2.42221111,0.80519583,0.00437172,0.15657834,0.07614181,0.04288337,0.03484852,0.09073286,0.17964172,0.40107936
-2.41620810,0.79958239,0.00470685,0.15658306,0.07414678,0.04247480,0.03542186,0.08852845,0.17493596,0.39921671
-2.41020510,0.79456141,0.00506806,0.15648631,0.07283121,0.04214145,0.03590738,0.08668420,0.17062221,0.39743522
-2.40420210,0.79018823,0.00546199,0.15628863,0.07224305,0.04187928,0.03629152,0.08519155,0.16674959,0.39578726
-2.39819910,0.78657370,0.00589683,0.15600125,0.07244143,0.04168738,0.03656469,0.08404695,0.16337434,0.39435203
-2.39219610,0.78389197,0.00638237,0.15564751,0.07349669,0.04156857,0.03672171,0.08325326,0.16056150,0.39323940
-2.38619310,0.78238522,0.00692996,0.15526367,0.07548995,0.04152972,0.03676194,0.08282055,0.15838627,0.39259237
-2.38019010,0.78236485,0.00755244,0.15489907,0.07851216,0.04158186,0.03668936,0.08276650,0.15693465,0.39258796
-2.37418709,0.78420872,0.00826394,0.15461567,0.08266252,0.04174005,0.03651229,0.08311611,0.15630346,0.39343612
-2.36818409,0.78835413,0.00907973,0.15448683,0.08804625,0.04202305,0.03624303,0.08390095,0.15659950,0.39537669
-2.36218109,0.79528682,0.01001587,0.15459539,0.09477171,0.04245264,0.03589732,0.08515780,0.15793782,0.39867419
-2.35617809,0.80552591,0.01108886,0.15503112,0.10294679,0.04305287,0.03549360,0.08692681,0.16043923,0.40361074
-2.35017509,0.81960558,0.01231524,0.15588759,0.11267473,0.04384896,0.03505226,0.08924925,0.16422690,0.41047713
-2.34417209,0.83805405,0.01371113,0.15725866,0.12404949,0.04486622,0.03459475,0.09216491,0.16942234,0.41956251
-2.33816908,0.86137076,0.01529176,0.15923466,0.13715064,0.04612874,0.03414272,0.09570932,0.17614091,0.43114311
-2.33216608,0.89000282,0.01707093,0.16189850,0.15203819,0.04765816,0.03371712,0.09991089,0.18448684,0.44547040
-2.32616308,0.92432172,0.01906061,0.16532178,0.16874737,0.04947239,0.03333744,0.10478817,0.19454831,0.46275935
-2.32016008,0.96460158,0.02127040,0.16956127,0.18728380,0.05158443,0.03302097,0.11034724,0.20639257,0.48317727
-2.31415708,1.01099987,0.02370721,0.17465569,0.20761910,0.05400141,0.03278216,0.11657957,0.22006137,0.50683387
-2.30815408,1.06354158,0.02637487,0.18062316,0.22968737,0.05672369,0.03263226,0.12346026,0.23556712,0.53377284
-2.30215108,1.12210785,0.02927392,0.18745925,0.25338266,0.05974434,0.03257891,0.13094695,0.25288968,0.56396568
-2.29614807,1.18642940,0.03240144,0.19513589,0.27855769,0.06304877,0.03262601,0.13897936,0.27197420,0.59730780
-2.29014507,1.25608543,0.03575099,0.20360109,0.30502400,0.06661476,0.03277376,0.14747954,0.29273002,0.63361725
-2.28414207,1.33050799,0.03931265,0.21277949,0.33255353,0.07041269,0.03301874,0.15635286,0.31503067,0.67263620
-2.27813907,1.40899171,0.04307314,0.22257384,0.36088179,0.07440611,0.03335419,0.16548978,0.33871507,0.71403498
-2.27213607,1.49070864,0.04701604,0.23286720,0.38971251,0.07855252,0.03377041,0.17476817,0.36358988,0.75741868
-2.26613307,1.57472753,0.05112202,0.24352582,0.41872359,0.08280449,0.03425515,0.18405633,0.38943279,0.80233595
-2.26013007,1.66003683,0.05536915,0.25440269,0.44757430,0.08711078,0.03479421,0.19321640,0.41599687,0.84828961
-2.25412706,1.74557044,0.05973325,0.26534149,0.47591335,0.09141779,0.03537194,0.20210818,0.44301559,0.89474881
-2.24812406,1.83023541,0.06418815,0.27618084,0.50338756,0.09567092,0.03597184,0.21059309,0.47020848,0.94116214
-2.24212106,1.91294024,0.06870600,0.28675869,0.52965085,0.09981602,0.03657714,0.21853822,0.49728718,0.98697129
-2.23611806,1.99262319,0.07325753,0.29691676,0.55437308,0.10380080,0.03717135,0.22582022,0.52396178,1.03162491
-2.23011506,2.06827937,0.07781228,0.30650476,0.57724851,0.10757614,0.03773881,0.23232897,0.54994713,1.07459210
-2.22411206,2.13898598,0.08233873,0.31538433,0.59800352,0.11109720,0.03826514,0.23797086,0.57496921,1.11537544
-2.21810905,2.20392501,0.08680450,0.32343265,0.61640324,0.11432448,0.03873772,0.24267158,0.59877125,1.15352310
-2.21210605,2.26240302,0.09117649,0.33054546,0.63225710,0.11722456,0.03914604,0.24637829,0.62111956,1.18863992
-2.20610305,2.31386753,0.09542099,0.33663961,0.64542283,0.11977078,0.03948203,0.24906125,0.64180910,1.22039732
-2.20010005,2.35792002,0.09950393,0.34165497,0.65580924,0.12194357,0.03974033,0.25071465,0.66066858,1.24854203
-2.19409705,2.39432546,0.10339111,0.34555576,0.66337737,0.12373073,0.03991843,0.25135694,0.67756515,1.27290337
-2.18809405,2.42301836,0.10704862,0.34833121,0.66814044,0.12512744,0.04001684,0.25103036,0.69240860,1.29339933
-2.18209105,2.44410556,0.11044330,0.34999569,0.67016250,0.12613620,0.04003903,0.24980001,0.70515504,1.31004113
-2.17608804,2.45786581,0.11354340,0.35058822,0.66955596,0.12676657,0.03999145,0.24775223,0.71580985,1.32293628
-2.17008504,2.46474610,0.11631935,0.35017142,0.66647832,0.12703491,0.03988336,0.24499261,0.72442993,1.33229009
-2.16408204,2.46535503,0.11874465,0.34882997,0.66112801,0.12696392,0.03972655,0.24164348,0.73112502,1.33840521
-2.15807904,2.46045289,0.12079685,0.34666860,0.65373983,0.12658219,0.03953506,0.23784114,0.73605789,1.34167922
-2.15207604,2.45093847,0.12245865,0.34380961,0.64457976,0.12592368,0.03932469,0.23373265,0.73944329,1.34259990
-2.14607304,2.43783254,0.12371887,0.34038994,0.63393958,0.12502707,0.03911254,0.22947255,0.74154534,1.34173785
-2.14007004,2.42225763,0.12457350,0.33655792,0.62213111,0.12393515,0.03891634,0.22521923,0.74267332,1.33973645
-2.13406703,2.40541424,0.12502647,0.33246957,0.60948023,0.12269394,0.03875380,0.22113132,0.74317560,1.33729874
-2.12806403,2.38855330,0.12509029,0.32828473,0.59632073,0.12135195,0.03864191,0.21736387,0.74343166,1.33517135
-2.12206103,2.37294518,0.12478641,0.32416275,0.58298777,0.11995910,0.03859613,0.21406458,0.74384229,1.33412545
-2.11605803,2.35984556,0.12414518,0.32025820,0.56981133,0.11856568,0.03862973,0.21137006,0.74481798,1.33493501
-2.11005503,2.35045871,0.12320550,0.31671634,0.55710924,0.11722115,0.03875298,0.20940218,0.74676572,1.33835289
-2.10405203,2.34589925,0.12201402,0.31366871,0.54518027,0.11597282,0.03897261,0.20826466,0.75007470,1.34508513
-2.09804902,2.34715333,0.12062399,0.31122886,0.53429705,0.11486453,0.03929120,0.20803985,0.75510121,1.35576468
-2.09204602,2.35504077,0.11909366,0.30948838,0.52469915,0.11393522,0.03970683,0.20878604,0.76215343,1.37092509
-2.08604302,2.37017968,0.11748447,0.30851340,0.51658651,0.11321760,0.04021286,0.21053512,0.77147677,1.39097573
-2.08004002,2.39295523,0.11585892,0.30834177,0.51011338,0.11273685,0.04079786,0.21329093,0.78324035,1.41617934
-2.07403702,2.42349430,0.11427826,0.30898098,0.50538314,0.11250950,0.04144581,0.21702831,0.79752548,1.44663336
-2.06803402,2.46164753,0.11280024,0.31040704,0.50244420,0.11254250,0.04213649,0.22169288,0.81431684,1.48225607
-2.06203102,2.50698036,0.11147679,0.31256434,0.50128733,0.11283263,0.04284603,0.22720173,0.83349683,1.52277853
-2.05602801,2.55877385,0.11035201,0.31536673,0.50184460,0.11336616,0.04354770,0.23344501,0.85484370,1.56774315
-2.05002501,2.61603632,0.10946032,0.31869955,0.50399024,0.11411899,0.04421283,0.24028835,0.87803385,1.61650941
-2.04402201,2.67752572,0.10882505,0.32242296,0.50754337,0.11505707,0.04481187,0.24757624,0.90264830,1.66826684
-2.03801901,2.74178254,0.10845752,0.32637615,0.51227282,0.11613738,0.04531550,0.25513614,0.92818342,1.72205527
-2.03201601,2.80717246,0.10835653,0.33038247,0.51790382,0.11730918,0.04569577,0.26278327,0.95406560,1.77679176
-2.02601301,2.87193723,0.10850845,0.33425532,0.52412654,0.11851567,0.04592723,0.27032596,0.97966930,1.83130339
-2.02001001,2.93425199,0.10888783,0.33780444,0.53060606,0.11969594,0.04598797,0.27757135,1.00433801,1.88436468
-2.01400700,2.99228691,0.10945852,0.34084248,0.53699354,0.12078714,0.04586049,0.28433117,1.02740700,1.93473832
-2.00800400,3.04427036,0.11017521,0.34319153,0.54293805,0.12172676,0.04553250,0.29042750,1.04822723,1.98121753
-2.00200100,3.08855133,0.11098539,0.34468935,0.54809869,0.12245496,0.04499736,0.29569824,1.06618904,2.02266826
-1.99599800,3.12365807,0.11183156,0.34519499,0.55215636,0.12291679,0.04425445,0.30000201,1.08074489,2.05806948
-1.98999500,3.14835076,0.11265361,0.34459368,0.55482485,0.12306429,0.04330918,0.30322241,1.09142989,2.08654984
-1.98399200,3.16166566,0.11339132,0.34280071,0.55586057,0.12285825,0.04217281,0.30527135,1.09787939,2.10741920
-1.97798899,3.16294907,0.11398671,0.33976415,0.55507069,0.12226965,0.04086206,0.30609141,1.09984268,2.12019347
-1.97198599,3.15187965,0.11438635,0.33546637,0.55231928,0.12128074,0.03939843,0.30565716,1.09719230,2.12461200
-1.96598299,3.12847820,0.11454333,0.32992437,0.54753123,0.11988558,0.03780750,0.30397530,1.08992859,2.12064652
-1.95997999,3.09310470,0.11441889,0.32318874,0.54069378,0.11809014,0.03611792,0.30108373,1.07817919,2.10850156
-1.95397699,3.04644290,0.11398370,0.31534163,0.53185581,0.11591199,0.03436049,0.29704961,1.06219363,2.08860615
-1.94797399,2.98947334,0.11321866,0.30649361,0.52112476,0.11337950,0.03256706,0.29196643,1.04233343,2.06159747
-1.94197099,2.92343615,0.11211522,0.29677968,0.50866162,0.11053063,0.03076951,0.28595034,1.01905788,2.02829702
-1.93596798,2.84978538,0.11067530,0.28635470,0.49467412,0.10741148,0.02899880,0.27913582,0.99290655,1.98968050
