energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-6.00000000,1.23997260,0.55521387,0.00000000,0.00508707,0.22926436,0.27958652,0.30190601
-5.99399700,1.24195704,0.55637282,0.00000000,0.00523117,0.23022613,0.28225929,0.30091416
-5.98799400,1.24874105,0.55995062,0.00000000,0.00544343,0.23171219,0.28739942,0.30160258
-5.98199100,1.26061857,0.56608760,0.00000000,0.00572063,0.23376650,0.29510436,0.30406992
-5.97598799,1.27781758,0.57488428,0.00000000,0.00605817,0.23643144,0.30544121,0.30838739
-5.96998499,1.30049260,0.58639770,0.00000000,0.00645011,0.23974651,0.31844496,0.31459684
-5.96398199,1.32871696,0.60063811,0.00000000,0.00688926,0.24374669,0.33411659,0.32270907
-5.95797899,1.36247520,0.61756615,0.00000000,0.00736731,0.24846041,0.35242133,0.33270257
-5.95197599,1.40165619,0.63709068,0.00000000,0.00787489,0.25390728,0.37328699,0.34452262
-5.94597299,1.44604724,0.65906759,0.00000000,0.00840185,0.26009577,0.39660267,0.35808105
-5.93996998,1.49532986,0.68329957,0.00000000,0.00893735,0.26702084,0.42221785,0.37325646
-5.93396698,1.54907772,0.70953719,0.00000000,0.00947012,0.27466181,0.44994204,0.38989524
-5.92796398,1.60675694,0.73748120,0.00000000,0.00998875,0.28298048,0.47954510,0.40781318
-5.92196098,1.66772938,0.76678626,0.00000000,0.01048190,0.29191976,0.51075839,0.42679784
-5.91595798,1.73125883,0.79706597,0.00000000,0.01093861,0.30140281,0.54327675,0.44661158
-5.90995498,1.79652033,0.82789920,0.00000000,0.01134856,0.31133292,0.57676137,0.46699526
-5.90395198,1.86261242,0.85883752,0.00000000,0.01170237,0.32159398,0.61084362,0.48767246
-5.89794897,1.92857219,0.88941357,0.00000000,0.01199184,0.33205181,0.64512975,0.50835421
-5.89194597,1.99339260,0.91915016,0.00000000,0.01221016,0.34255615,0.67920639,0.52874404
-5.88594297,2.05604182,0.94756975,0.00000000,0.01235212,0.35294334,0.71264689,0.54854329
-5.87993997,2.11548379,0.97420410,0.00000000,0.01241421,0.36303961,0.74501811,0.56745644
-5.87393697,2.17069958,0.99860372,0.00000000,0.01239476,0.37266491,0.77588785,0.58519644
-5.86793397,2.22070873,1.02034697,0.00000000,0.01229391,0.38163708,0.80483247,0.60148984
-5.86193097,2.26459011,1.03904838,0.00000000,0.01211357,0.38977622,0.83144466,0.61608164
-5.85592796,2.30150163,1.05436621,0.00000000,0.01185737,0.39690929,0.85534113,0.62873968
-5.84992496,2.33069819,1.06600879,0.00000000,0.01153051,0.40287446,0.87617009,0.63925862
-5.84392196,2.35154751,1.07373985,0.00000000,0.01113953,0.40752544,0.89361823,0.64746332
-5.83791896,2.36354348,1.07738243,0.00000000,0.01069212,0.41073531,0.90741714,0.65321167
-5.83191596,2.36631667,1.07682165,0.00000000,0.01019685,0.41240001,0.91734890,0.65639674
-5.82591296,2.35964188,1.07200615,0.00000000,0.00966294,0.41244118,0.92325080,0.65694839
-5.81990995,2.34344267,1.06294838,0.00000000,0.00909998,0.41080842,0.92501907,0.65483421
-5.81390695,2.31779292,1.04972372,0.00000000,0.00851765,0.40748084,0.92261139,0.65005988
-5.80790395,2.28291543,1.03246863,0.00000000,0.00792556,0.40246786,0.91604838,0.64266896
-5.80190095,2.23917787,1.01137798,0.00000000,0.00733301,0.39580940,0.90541379,0.63274216
-5.79589795,2.18708623,0.98670152,0.00000000,0.00674882,0.38757523,0.89085356,0.62039611
-5.78989495,2.12727607,0.95873983,0.00000000,0.00618126,0.37786385,0.87257379,0.60578167
-5.78389195,2.06050199,0.92783971,0.00000000,0.00563794,0.36680064,0.85083752,0.58908188
-5.77788894,1.98762549,0.89438930,0.00000000,0.00512581,0.35453562,0.82596067,0.57050948
-5.77188594,1.90960172,0.85881282,0.00000000,0.00465116,0.34124078,0.79830708,0.55030415
-5.76588294,1.82746534,0.82156522,0.00000000,0.00421967,0.32710703,0.76828277,0.52872949
-5.75987994,1.74231579,0.78312665,0.00000000,0.00383653,0.31234105,0.73632970,0.50606969
-5.75387694,1.65530236,0.74399696,0.00000000,0.00350650,0.29716189,0.70291899,0.48262606
-5.74787394,1.56760905,0.70469007,0.00000000,0.00323407,0.28179755,0.66854390,0.45871331
-5.74187094,1.48043959,0.66572842,0.00000000,0.00302358,0.26648157,0.63371259,0.43465576
-5.73586793,1.39500257,0.62763731,0.00000000,0.00287934,0.25144967,0.59894073,0.41078328
-5.72986493,1.31249678,0.59093928,0.00000000,0.00280576,0.23693641,0.56474421,0.38742727
-5.72386193,1.23409688,0.55614837,0.00000000,0.00280745,0.22317202,0.53163189,0.36491641
-5.71785893,1.16093907,0.52376429,0.00000000,0.00288926,0.21037929,0.50009845,0.34357236
-5.71185593,1.09410709,0.49426645,0.00000000,0.00305635,0.19877051,0.47061748,0.32370543
-5.70585293,1.03461816,0.46810786,0.00000000,0.00331420,0.18854456,0.44363474,0.30561009
-5.69984992,0.98340911,0.44570887,0.00000000,0.00366851,0.17988403,0.41956172,0.28956059
-5.69384692,0.94132248,0.42745075,0.00000000,0.00412517,0.17295241,0.39876946,0.27580643
-5.68784392,0.90909294,0.41366927,0.00000000,0.00469013,0.16789138,0.38158279,0.26456808
-5.68184092,0.88733393,0.40464827,0.00000000,0.00536922,0.16481817,0.36827492,0.25603268
-5.67583792,0.87652503,0.40061345,0.00000000,0.00616798,0.16382313,0.35906267,0.25035008
-5.66983492,0.87700028,0.40172650,0.00000000,0.00709139,0.16496744,0.35410229,0.24762916
-5.66383192,0.88893801,0.40807989,0.00000000,0.00814371,0.16828126,0.35348612,0.24793468
-5.65782891,0.91235257,0.41969249,0.00000000,0.00932817,0.17376218,0.35724024,0.25128469
-5.65182591,0.94708881,0.43650634,0.00000000,0.01064676,0.18137429,0.36532330,0.25764876
-5.64582291,0.99281954,0.45838490,0.00000000,0.01210001,0.19104786,0.37762663,0.26694708
-5.63981991,1.04904695,0.48511291,0.00000000,0.01368676,0.20267989,0.39397589,0.27905063
-5.63381691,1.11510801,0.51639829,0.00000000,0.01540400,0.21613543,0.41413430,0.29378257
-5.62781391,1.19018459,0.55187598,0.00000000,0.01724679,0.23124990,0.43780755,0.31092076
-5.62181091,1.27331810,0.59111400,0.00000000,0.01920813,0.24783239,0.46465039,0.33020169
-5.61580790,1.36342874,0.63362163,0.00000000,0.02127898,0.26566983,0.49427474,0.35132559
-5.60980490,1.45933894,0.67885951,0.00000000,0.02344831,0.28453209,0.52625922,0.37396269
-5.60380190,1.55980029,0.72625140,0.00000000,0.02570316,0.30417773,0.56015979,0.39776058
-5.59779890,1.66352313,0.77519734,0.00000000,0.02802881,0.32436024,0.59552112,0.42235232
-5.59179590,1.76920765,0.82508749,0.00000000,0.03040897,0.34483453,0.63188826,0.44736504
-5.58579290,1.87557503,0.87531632,0.00000000,0.03282600,0.36536339,0.66881803,0.47242882
-5.57978989,1.98139750,0.92529632,0.00000000,0.03526117,0.38572351,0.70588983,0.49718532
-5.57378689,2.08552548,0.97447074,0.00000000,0.03769489,0.40571083,0.74271502,0.52129603
-5.56778389,2.18691088,1.02232480,0.00000000,0.04010703,0.42514488,0.77894469,0.54444950
-5.56178089,2.28462498,1.06839461,0.00000000,0.04247715,0.44387184,0.81427530,0.56636755
-5.55577789,2.37787032,1.11227378,0.00000000,0.04478475,0.46176619,0.84845184,0.58680993
-5.54977489,2.46598597,1.15361713,0.00000000,0.04700953,0.47873075,0.88126863,0.60557748
-5.54377189,2.54844601,1.19214165,0.00000000,0.04913156,0.49469520,0.91256745,0.62251356
-5.53776888,2.62485178,1.22762477,0.00000000,0.05113155,0.50961306,0.94223352,0.63750378
-5.53176588,2.69491842,1.25990020,0.00000000,0.05299097,0.52345755,0.97018955,0.65047434
-5.52576288,2.75845723,1.28885188,0.00000000,0.05469226,0.53621629,0.99638831,0.66138885
-5.51975988,2.81535502,1.31440665,0.00000000,0.05621901,0.54788559,1.02080453,0.67024434
-5.51375688,2.86555249,1.33652628,0.00000000,0.05755611,0.55846445,1.04342665,0.67706640
-5.50775388,2.90902323,1.35519959,0.00000000,0.05868998,0.56794890,1.06424918,0.68190417
-5.50175088,2.94575525,1.37043546,0.00000000,0.05960874,0.57632707,1.08326640,0.68482540
-5.49574787,2.97573646,1.38225720,0.00000000,0.06030244,0.58357532,1.10046783,0.68591192
-5.48974487,2.99894553,1.39069887,0.00000000,0.06076331,0.58965591,1.11583597,0.68525590
-5.48374187,3.01534864,1.39580385,0.00000000,0.06098600,0.59451624,1.12934654,0.68295705
-5.47773887,3.02490268,1.39762561,0.00000000,0.06096781,0.59808988,1.14097116,0.67912092
-5.47173587,3.02756445,1.39623070,0.00000000,0.06070893,0.60029933,1.15068230,0.67385825
-5.46573287,3.02330502,1.39170353,0.00000000,0.06021266,0.60106033,1.15846003,0.66728532
-5.45972986,3.01212814,1.38415235,0.00000000,0.05948553,0.60028738,1.16429997,0.65952503
-5.45372686,2.99409079,1.37371577,0.00000000,0.05853744,0.59790027,1.16822163,0.65070848
-5.44772386,2.96932397,1.36056903,0.00000000,0.05738164,0.59383089,1.17027634,0.64097668
