energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-3.13656828,3.02937734,1.79592642,0.53911694,0.00726364,0.49232475,0.05738890,0.02318436,2.02747976
-3.13056528,2.97969825,1.73194133,0.53063868,0.00688152,0.47246528,0.05614749,0.02300140,2.00366502
-3.12456228,2.94832523,1.67847338,0.52562122,0.00655830,0.45622279,0.05561105,0.02298779,1.99147378
-3.11855928,2.93515478,1.63553372,0.52408633,0.00629396,0.44366584,0.05582262,0.02314657,1.99076701
-3.11255628,2.93971834,1.60289663,0.52598918,0.00608748,0.43478882,0.05682061,0.02347910,2.00116669
-3.10655328,2.96121527,1.58012418,0.53122211,0.00593693,0.42951794,0.05863819,0.02398516,2.02207783
-3.10055028,2.99855148,1.56659514,0.53961949,0.00583952,0.42771817,0.06130240,0.02466306,2.05271459
-3.09454727,3.05038189,1.56153648,0.55096342,0.00579173,0.42920087,0.06483325,0.02550964,2.09212952
-3.08854427,3.11515519,1.56405640,0.56499022,0.00578939,0.43373178,0.06924250,0.02652029,2.13924459
-3.08254127,3.19115927,1.57317758,0.58139739,0.00582780,0.44103890,0.07453233,0.02768886,2.19288338
-3.07653827,3.27656642,1.58786966,0.59985087,0.00590181,0.45082031,0.08069401,0.02900757,2.25180322
-3.07053527,3.36947707,1.60708000,0.61999259,0.00600600,0.46275153,0.08770641,0.03046684,2.31472678
-3.06453227,3.46796143,1.62976208,0.64144809,0.00613474,0.47649243,0.09553470,0.03205509,2.38037236
-3.05852926,3.57009865,1.65490105,0.66383413,0.00628231,0.49169371,0.10412911,0.03375863,2.44748234
-3.05252626,3.67401297,1.68153594,0.68676620,0.00644304,0.50800280,0.11342403,0.03556145,2.51484947
-3.04652326,3.77790687,1.70877848,0.70986588,0.00661137,0.52506937,0.12333747,0.03744513,2.58134058
-3.04052026,3.88009090,1.73582829,0.73276794,0.00678197,0.54255046,0.13377099,0.03938885,2.64591746
-3.03451726,3.97901039,1.76198455,0.75512703,0.00694982,0.56011527,0.14461019,0.04136943,2.70765463
-3.02851426,4.07326857,1.78665414,0.77662399,0.00711032,0.57744971,0.15572581,0.04336152,2.76575388
-3.02251126,4.16164639,1.80935648,0.79697147,0.00725935,0.59426078,0.16697557,0.04533792,2.81955530
-3.01650825,4.24311850,1.82972503,0.81591891,0.00739333,0.61028070,0.17820658,0.04727004,2.86854474
-3.01050525,4.31686542,1.84750589,0.83325668,0.00750931,0.62527082,0.18925842,0.04912845,2.91235749
-3.00450225,4.38228153,1.86255350,0.84881921,0.00760504,0.63902527,0.19996679,0.05088360,2.95077819
-2.99849925,4.43897853,1.87482381,0.86248707,0.00767894,0.65137420,0.21016763,0.05250653,2.98373699
-2.99249625,4.48678433,1.88436515,0.87418787,0.00773021,0.66218656,0.21970148,0.05396977,3.01130195
-2.98649325,4.52573706,1.89130710,0.88389596,0.00775880,0.67137219,0.22841807,0.05524818,3.03366800
-2.98049025,4.55607413,1.89584771,0.89163080,0.00776544,0.67888319,0.23618079,0.05631977,3.05114266
-2.97448724,4.57821652,1.89823959,0.89745420,0.00775157,0.68471436,0.24287100,0.05716651,3.06412902
-2.96848424,4.59274848,1.89877505,0.90146631,0.00771935,0.68890264,0.24839183,0.05777503,3.07310645
-2.96248124,4.60039322,1.89777111,0.90380067,0.00767161,0.69152545,0.25267146,0.05813716,3.07860976
-2.95647824,4.60198501,1.89555459,0.90461834,0.00761171,0.69269788,0.25566551,0.05825033,3.08120738
-2.95047524,4.59843876,1.89244786,0.90410136,0.00754352,0.69256885,0.25735866,0.05811778,3.08147952
-2.94447224,4.59071783,1.88875589,0.90244586,0.00747128,0.69131612,0.25776521,0.05774857,3.07999691
-2.93846923,4.57980131,1.88475479,0.89985495,0.00739949,0.68914041,0.25692860,0.05715734,3.07730091
-2.93246623,4.56665167,1.88068239,0.89653176,0.00733275,0.68625881,0.25491994,0.05636395,3.07388584
-2.92646323,4.55218412,1.87673114,0.89267279,0.00727566,0.68289748,0.25183560,0.05539284,3.07018381
-2.92046023,4.53723852,1.87304340,0.88846193,0.00723268,0.67928421,0.24779380,0.05427229,3.06655287
-2.91445723,4.52255492,1.86970940,0.88406518,0.00720797,0.67564070,0.24293056,0.05303350,3.06326851
-2.90845423,4.50875331,1.86676766,0.87962640,0.00720526,0.67217525,0.23739506,0.05170966,3.06051881
-2.90245123,4.49631837,1.86420781,0.87526404,0.00722774,0.66907572,0.23134452,0.05033483,3.05840322
-2.89644822,4.48558931,1.86197559,0.87106902,0.00727796,0.66650328,0.22493901,0.04894294,3.05693468
-2.89044522,4.47675513,1.85997955,0.86710364,0.00735771,0.66458711,0.21833618,0.04756671,3.05604497
-2.88444222,4.46985502,1.85809923,0.86340160,0.00746796,0.66342007,0.21168628,0.04623674,3.05559260
-2.87843922,4.46478360,1.85619419,0.85996888,0.00760883,0.66305578,0.20512754,0.04498059,3.05537287
-2.87243622,4.46130057,1.85411349,0.85678541,0.00777952,0.66350688,0.19878218,0.04382206,3.05512954
-2.86643322,4.45904409,1.85170516,0.85380747,0.00797832,0.66474476,0.19275307,0.04278059,3.05456729
-2.86043022,4.45754703,1.84882507,0.85097039,0.00820267,0.66670060,0.18712124,0.04187080,3.05336459
-2.85442721,4.45625548,1.84534492,0.84819172,0.00844910,0.66926773,0.18194429,0.04110225,3.05118632
-2.84842421,4.45454854,1.84115894,0.84537438,0.00871342,0.67230523,0.17725567,0.04047929,3.04769553
-2.84242121,4.45175877,1.83618888,0.84240992,0.00899071,0.67564249,0.17306491,0.04000116,3.04256413
-2.83641821,4.44719232,1.83038734,0.83918163,0.00927545,0.67908475,0.16935868,0.03966215,3.03548196
-2.83041521,4.44014846,1.82373899,0.83556747,0.00956166,0.68241932,0.16610264,0.03945197,3.02616421
-2.82441221,4.42993763,1.81625983,0.83144278,0.00984303,0.68542214,0.16324402,0.03935617,3.01435683
-2.81840920,4.41589779,1.80799459,0.82668285,0.01011303,0.68786474,0.16071469,0.03935676,2.99984018
-2.81240620,4.39740878,1.79901209,0.82116510,0.01036513,0.68952109,0.15843473,0.03943278,2.98243074
-2.80640320,4.37390437,1.78939916,0.81477130,0.01059288,0.69017423,0.15631618,0.03956106,2.96198121
-2.80040020,4.34488208,1.77925307,0.80738955,0.01079016,0.68962252,0.15426701,0.03971690,2.93837906
-2.79439720,4.30991071,1.76867301,0.79891617,0.01095125,0.68768524,0.15219496,0.03987487,2.91154391
-2.78839420,4.26863567,1.75775095,0.78925769,0.01107102,0.68420740,0.15001125,0.04000952,2.88142406
-2.78239120,4.22078239,1.74656235,0.77833269,0.01114507,0.67906366,0.14763392,0.04009615,2.84799234
-2.77638819,4.16615789,1.73515725,0.76607377,0.01116983,0.67216125,0.14499083,0.04011145,2.81124189
-2.77038519,4.10465094,1.72355208,0.75242951,0.01114266,0.66344184,0.14202202,0.04003420,2.77118194
-2.76438219,4.03623090,1.71172296,0.73736634,0.01106195,0.65288238,0.13868158,0.03984577,2.72783415
-2.75837919,3.96094578,1.69960064,0.72087041,0.01092714,0.64049486,0.13493885,0.03953063,2.68122959
-2.75237619,3.87891959,1.68706776,0.70294926,0.01073873,0.62632524,0.13077897,0.03907673,2.63140689
-2.74637319,3.79034942,1.67395855,0.68363329,0.01049831,0.61045136,0.12620284,0.03847577,2.57841142
-2.74037019,3.69550239,1.66006140,0.66297689,0.01020851,0.59298026,0.12122645,0.03772337,2.52229599
-2.73436718,3.59471281,1.64512420,0.64105921,0.00987290,0.57404485,0.11587975,0.03681912,2.46312284
-2.72836418,3.48837957,1.62886261,0.61798443,0.00949595,0.55380021,0.11020499,0.03576650,2.40096712
-2.72236118,3.37696399,1.61097089,0.59388156,0.00908288,0.53241954,0.10425482,0.03457272,2.33592166
-2.71635818,3.26098816,1.59113511,0.56890369,0.00863955,0.51009018,0.09809007,0.03324844,2.26810283
-2.71035518,3.14103369,1.56904822,0.54322669,0.00817231,0.48700951,0.09177746,0.03180739,2.19765730
-2.70435218,3.01774078,1.54442624,0.51704747,0.00768784,0.46338114,0.08538719,0.03026591,2.12476930
-2.69834917,2.89180762,1.51702506,0.49058166,0.00719302,0.43941135,0.07899075,0.02864250,2.04966803
-2.69234617,2.76398962,1.48665691,0.46406104,0.00669475,0.41530596,0.07265876,0.02695719,1.97263471
-2.68634317,2.63509851,1.45320580,0.43773055,0.00619985,0.39126754,0.06645916,0.02523104,1.89400897
-2.68034017,2.50600076,1.41664104,0.41184517,0.00571490,0.36749315,0.06045558,0.02348554,1.81419387
-2.67433717,2.37761523,1.37702817,0.38666656,0.00524615,0.34417247,0.05470621,0.02174207,1.73365937
-2.66833417,2.25090956,1.33453672,0.36245983,0.00479944,0.32148640,0.04926287,0.02002139,1.65294376
-2.66233117,2.12689515,1.28944415,0.33949013,0.00438009,0.29960596,0.04417055,0.01834321,1.57265272
-2.65632816,2.00662048,1.24213589,0.31801954,0.00399293,0.27869153,0.03946728,0.01672577,1.49345586
-2.65032516,1.89116258,1.19310117,0.29830392,0.00364220,0.25889235,0.03518426,0.01518556,1.41608071
-2.64432216,1.78161662,1.14292485,0.28059002,0.00333158,0.24034608,0.03134638,0.01373708,1.34130402
-2.63831916,1.67908361,1.09227545,0.26511272,0.00306422,0.22317857,0.02797281,0.01239269,1.26994070
-2.63231616,1.58465640,1.04188993,0.25209237,0.00284274,0.20750351,0.02507793,0.01116255,1.20283053
-2.62631316,1.49940413,0.99255574,0.24173236,0.00266927,0.19342213,0.02267220,0.01005461,1.14082313
-2.62031016,1.42435551,0.94509095,0.23421673,0.00254549,0.18102283,0.02076319,0.00907469,1.08476152
-2.61430715,1.36048133,0.90032317,0.22970793,0.00247270,0.17038066,0.01935659,0.00822658,1.03546493
-2.60830415,1.30867665,0.85906823,0.22834463,0.00245183,0.16155674,0.01845706,0.00751223,0.99371127
-2.60230115,1.26974319,0.82210930,0.23023965,0.00248352,0.15459763,0.01806907,0.00693189,0.96022000
-2.59629815,1.24437245,0.79017727,0.23547798,0.00256811,0.14953462,0.01819756,0.00648435,0.93563577
-2.59029515,1.23313006,0.76393299,0.24411492,0.00270573,0.14638299,0.01884840,0.00616711,0.92051345
-2.58429215,1.23644190,0.74395203,0.25617440,0.00289626,0.14514142,0.02002870,0.00597662,0.91530496
-2.57828914,1.25458228,0.73071217,0.27164748,0.00313940,0.14579140,0.02174685,0.00590840,0.92034821
-2.57228614,1.28766470,0.72458389,0.29049113,0.00343462,0.14829687,0.02401240,0.00595729,0.93585845
-2.56628314,1.33563520,0.72582406,0.31262732,0.00378122,0.15260404,0.02683571,0.00611748,0.96192213
-2.56028014,1.39826869,0.73457257,0.33794243,0.00417826,0.15864154,0.03022743,0.00638271,0.99849328
-2.55427714,1.47516802,0.75085179,0.36628714,0.00462459,0.16632074,0.03419775,0.00674632,1.04539249
-2.54827414,1.56576596,0.77456848,0.39747662,0.00511880,0.17553650,0.03875555,0.00720133,1.10230806
-2.54227114,1.66932962,0.80551792,0.43129135,0.00565922,0.18616820,0.04390741,0.00774044,1.16879940
-2.53626813,1.78496738,0.84338957,0.46747819,0.00624387,0.19808097,0.04965647,0.00835610,1.24430214
-2.53026513,1.91163774,0.88777405,0.50575203,0.00687045,0.21112733,0.05600130,0.00904049,1.32813486
-2.52426213,2.04815986,0.93817096,0.54579786,0.00753628,0.22514894,0.06293470,0.00978555,1.41950695
-2.51825913,2.19322558,0.99399712,0.58727315,0.00823830,0.23997856,0.07044251,0.01058291,1.51752745
-2.51225613,2.34541234,1.05459496,0.62981080,0.00897301,0.25544206,0.07850244,0.01142398,1.62121460
-2.50625313,2.50319713,1.11924093,0.67302229,0.00973646,0.27136054,0.08708309,0.01229988,1.72950586
-2.50025013,2.66497101,1.18715374,0.71650137,0.01052420,0.28755236,0.09614298,0.01320147,1.84126847
-2.49424712,2.82905429,1.25750249,0.75982803,0.01133128,0.30383510,0.10562985,0.01411935,1.95531038
-2.48824412,2.99371251,1.32941474,0.80257298,0.01215224,0.32002743,0.11548016,0.01504394,2.07039167
-2.48224112,3.15717308,1.40198468,0.84430242,0.01298108,0.33595084,0.12561885,0.01596544,2.18523667
-2.47623812,3.31764307,1.47428174,0.88458347,0.01381132,0.35143117,0.13595943,0.01687398,2.29854688
-2.47023512,3.47332819,1.54535962,0.92298985,0.01463600,0.36630007,0.14640442,0.01775963,2.40901488
-2.46423212,3.62245324,1.61426631,0.95910817,0.01544773,0.38039624,0.15684613,0.01861251,2.51533946
-2.45822911,3.76328425,1.68005502,0.99254462,0.01623880,0.39356673,0.16716793,0.01942289,2.61624211
-2.45222611,3.89415220,1.74179630,1.02293199,0.01700128,0.40566801,0.17724578,0.02018131,2.71048481
-2.44622311,4.01347844,1.79859132,1.04993693,0.01772711,0.41656726,0.18695029,0.02087872,2.79688918
-2.44022011,4.11980136,1.84958623,1.07326729,0.01840829,0.42614347,0.19614908,0.02150657,2.87435662
-2.43421711,4.21180389,1.89398742,1.09267930,0.01903707,0.43428883,0.20470947,0.02205701,2.94188918
-2.42821411,4.28834118,1.93107724,1.10798432,0.01960609,0.44091001,0.21250140,0.02252295,2.99861051
-2.42221111,4.34846747,1.96022978,1.11905485,0.02010861,0.44592962,0.21940062,0.02289828,3.04378634
-2.41620810,4.39146107,1.98092616,1.12582942,0.02053872,0.44928773,0.22529183,0.02317793,3.07684346
-2.41020510,4.41684640,1.99276858,1.12831621,0.02089155,0.45094330,0.23007191,0.02335801,3.09738658
-2.40420210,4.42441179,1.99549252,1.12659484,0.02116340,0.45087560,0.23365288,0.02343588,3.10521199
-2.39819910,4.41422178,1.98897647,1.12081623,0.02135197,0.44908546,0.23596470,0.02341026,3.10031717
-2.39219610,4.38662303,1.97324845,1.11120034,0.02145644,0.44559623,0.23695759,0.02328123,3.08290572
-2.38619310,4.34224295,1.94848899,1.09803163,0.02147756,0.44045444,0.23660393,0.02305030,3.05338680
-2.38019010,4.28198044,1.91502997,1.08165225,0.02141771,0.43372997,0.23489944,0.02272035,3.01236893
-2.37418709,4.20698862,1.87334941,1.06245315,0.02128087,0.42551569,0.23186385,0.02229562,2.96064779
-2.36818409,4.11864981,1.82406191,1.04086335,0.02107254,0.41592657,0.22754076,0.02178163,2.89918845
-2.36218109,4.01854320,1.76790520,1.01733759,0.02079966,0.40509816,0.22199681,0.02118509,2.82910223
-2.35617809,3.90840646,1.70572303,0.99234314,0.02047044,0.39318439,0.21532017,0.02051376,2.75161913
-2.35017509,3.79009238,1.63844504,0.96634597,0.02009412,0.38035492,0.20761831,0.01977636,2.66805669
-2.34417209,3.66552245,1.56706429,0.93979713,0.01968077,0.36679188,0.19901530,0.01898231,2.57978657
-2.33816908,3.53663895,1.49261335,0.91311979,0.01924102,0.35268625,0.18964858,0.01814167,2.48820002
-2.33216608,3.40535762,1.41613973,0.88669764,0.01878578,0.33823396,0.17966537,0.01726489,2.39467373
-2.32616308,3.27352277,1.33868170,0.86086515,0.01832599,0.32363178,0.16921894,0.01636264,2.30053742
-2.32016008,3.14286650,1.26124522,0.83590003,0.01787236,0.30907332,0.15846481,0.01544562,2.20704421
-2.31415708,3.01497364,1.18478282,0.81201841,0.01743510,0.29474507,0.14755693,0.01452443,2.11534509
-2.30815408,2.89125345,1.11017515,0.78937274,0.01702377,0.28082280,0.13664425,0.01360934,2.02646819
-2.30215108,2.77291910,1.03821562,0.76805247,0.01664707,0.26746833,0.12586746,0.01271019,1.94130334
-2.29614807,2.66097505,0.96959856,0.74808756,0.01631275,0.25482689,0.11535627,0.01183624,1.86059239
-2.29014507,2.55621249,0.90491100,0.72945427,0.01602751,0.24302500,0.10522710,0.01099603,1.78492510
-2.28414207,2.45921240,0.84462816,0.71208309,0.01579698,0.23216907,0.09558139,0.01019735,1.71474039
-2.27813907,2.37035527,0.78911245,0.69586817,0.01562573,0.22234455,0.08650445,0.00944708,1.65033233
-2.27213607,2.28983666,0.73861563,0.68067778,0.01551732,0.21361587,0.07806481,0.00875121,1.59186026
-2.26613307,2.21768721,0.69328399,0.66636514,0.01547436,0.20602684,0.07031420,0.00811478,1.53936207
-2.26013007,2.15379576,0.65316572,0.65277908,0.01549867,0.19960169,0.06328793,0.00754187,1.49276980
-2.25412706,2.09793421,0.61822035,0.63977405,0.01559132,0.19434654,0.05700568,0.00703561,1.45192661
-2.24812406,2.04978288,0.58832942,0.62721882,0.01575282,0.19025120,0.05147271,0.00659822,1.41660412
-2.24212106,2.00895509,0.56330813,0.61500372,0.01598322,0.18729131,0.04668121,0.00623102,1.38651958
-2.23611806,1.97502011,0.54291736,0.60304601,0.01628224,0.18543056,0.04261192,0.00593452,1.36135196
-2.23011506,1.94752352,0.52687561,0.59129331,0.01664936,0.18462305,0.03923585,0.00570844,1.34075659
-2.22411206,1.92600477,0.51487068,0.57972500,0.01708389,0.18481556,0.03651596,0.00555184,1.32437801
-2.21810905,1.91001124,0.50657058,0.56835179,0.01758503,0.18594977,0.03440885,0.00546310,1.31186072
-2.21210605,1.89910904,0.50163356,0.55721351,0.01815188,0.18796423,0.03286640,0.00544008,1.30285783
-2.20610305,1.89289043,0.49971703,0.54637549,0.01878347,0.19079609,0.03183726,0.00548013,1.29703763
-2.20010005,1.89097811,0.50048519,0.53592380,0.01947863,0.19438260,0.03126813,0.00558014,1.29408822
-2.19409705,1.89302667,0.50361542,0.52595968,0.02023600,0.19866213,0.03110496,0.00573663,1.29372021
-2.18809405,1.89872150,0.50880316,0.51659352,0.02105388,0.20357495,0.03129395,0.00594578,1.29566790
-2.18209105,1.90777563,0.51576546,0.50793871,0.02193011,0.20906353,0.03178229,0.00620340,1.29968891
-2.17608804,1.91992467,0.52424304,0.50010563,0.02286193,0.21507254,0.03251887,0.00650503,1.30556263
-2.17008504,1.93492045,0.53400108,0.49319606,0.02384582,0.22154839,0.03345469,0.00684589,1.31308747
-2.16408204,1.95252340,0.54482857,0.48729818,0.02487733,0.22843851,0.03454325,0.00722088,1.32207721
-2.15807904,1.97249426,0.55653657,0.48248224,0.02595096,0.23569032,0.03574075,0.00762460,1.33235658
-2.15207604,1.99458528,0.56895536,0.47879707,0.02705998,0.24324993,0.03700620,0.00805132,1.34375618
-2.14607304,2.01853127,0.58193069,0.47626743,0.02819635,0.25106078,0.03830154,0.00849500,1.35610691
-2.14007004,2.04404095,0.59531942,0.47489215,0.02935063,0.25906213,0.03959156,0.00894927,1.36923428
-2.13406703,2.07078886,0.60898466,0.47464308,0.03051194,0.26718768,0.04084395,0.00940747,1.38295259
-2.12806403,2.09840831,0.62279087,0.47546479,0.03166802,0.27536428,0.04202924,0.00986268,1.39705944
-2.12206103,2.12648580,0.63659906,0.47727501,0.03280527,0.28351093,0.04312078,0.01030776,1.41133090
-2.11605803,2.15455741,0.65026244,0.47996560,0.03390892,0.29153821,0.04409471,0.01073547,1.42551746
-2.11005503,2.18210733,0.66362289,0.48340424,0.03496323,0.29934802,0.04492998,0.01113851,1.43934135
-2.10405203,2.20856926,0.67650836,0.48743656,0.03595179,0.30683402,0.04560839,0.01150970,1.45249529
-2.09804902,2.23333059,0.68873161,0.49188887,0.03685782,0.31388259,0.04611460,0.01184207,1.46464315
-2.09204602,2.25573976,0.70009028,0.49657125,0.03766458,0.32037433,0.04643624,0.01212906,1.47542247
-2.08604302,2.27511675,0.71036848,0.50128120,0.03835582,0.32618628,0.04656392,0.01236463,1.48444924
-2.08004002,2.29076655,0.71933998,0.50580758,0.03891615,0.33119461,0.04649137,0.01254347,1.49132459
-2.07403702,2.30199532,0.72677271,0.50993503,0.03933160,0.33527777,0.04621544,0.01266114,1.49564358
-2.06803402,2.30812880,0.73243464,0.51344855,0.03959000,0.33832009,0.04573612,0.01271420,1.49700564
-2.06203102,2.30853232,0.73610073,0.51613845,0.03968142,0.34021548,0.04505656,0.01270035,1.49502642
-2.05602801,2.30263174,0.73756058,0.51780529,0.03959857,0.34087129,0.04418296,0.01261852,1.48935062
-2.05002501,2.28993441,0.73662653,0.51826499,0.03933710,0.34021201,0.04312448,0.01246893,1.47966516
-2.04402201,2.27004928,0.73314175,0.51735371,0.03889584,0.33818271,0.04189307,0.01225311,1.46571222
-2.03801901,2.24270534,0.72698796,0.51493253,0.03827696,0.33475204,0.04050317,0.01197390,1.44730160
-2.03201601,2.20776746,0.71809236,0.51089178,0.03748600,0.32991464,0.03897150,0.01163536,1.42432167
-2.02601301,2.16524893,0.70643341,0.50515479,0.03653190,0.32369280,0.03731664,0.01124272,1.39674849
-2.02001001,2.11531994,0.69204520,0.49768090,0.03542677,0.31613737,0.03555866,0.01080222,1.36465261
-2.01400700,2.05831174,0.67502006,0.48846776,0.03418573,0.30732770,0.03371874,0.01032096,1.32820315
-2.00800400,1.99471599,0.65550936,0.47755259,0.03282657,0.29737082,0.03181868,0.00980672,1.28766897
-2.00200100,1.92517918,0.63372238,0.46501250,0.03136933,0.28639965,0.02988050,0.00926775,1.24341662
-1.99599800,1.85049248,0.60992323,0.45096369,0.02983592,0.27457047,0.02792603,0.00871261,1.19590537
-1.98999500,1.77157698,0.58442597,0.43555963,0.02824958,0.26205960,0.02597646,0.00814989,1.14567918
-1.98399200,1.68946504,0.55758809,0.41898810,0.02663437,0.24905959,0.02405205,0.00758809,1.09335595
-1.97798899,1.60527822,0.52980265,0.40146730,0.02501467,0.23577486,0.02217175,0.00703536,1.03961446
-1.97198599,1.52020264,0.50148926,0.38324113,0.02341466,0.22241713,0.02035299,0.00649939,0.98517938
-1.96598299,1.43546242,0.47308441,0.36457360,0.02185781,0.20920065,0.01861147,0.00598725,0.93080493
-1.95997999,1.35229231,0.44503133,0.34574284,0.02036645,0.19633748,0.01696100,0.00550526,0.87725759
-1.95397699,1.27191010,0.41776988,0.32703457,0.01896135,0.18403292,0.01541346,0.00505889,0.82529858
-1.94797399,1.19548985,0.39172671,0.30873560,0.01766139,0.17248129,0.01397871,0.00465273,0.77566665
-1.94197099,1.12413658,0.36730595,0.29112719,0.01648321,0.16186202,0.01266472,0.00429043,0.72906152
-1.93596798,1.05886316,0.34488088,0.27447877,0.01544104,0.15233632,0.01147755,0.00397470,0.68612866
-1.92996498,1.00056994,0.32478647,0.25904211,0.01454652,0.14404432,0.01042152,0.00370730,0.64744572
-1.92396198,0.95002765,0.30731324,0.24504609,0.01380853,0.13710283,0.00949933,0.00348909,0.61351086
-1.91795898,0.90786370,0.29270225,0.23269216,0.01323324,0.13160370,0.00871226,0.00332006,0.58473333
-1.91195598,0.87455230,0.28114152,0.22215078,0.01282400,0.12761270,0.00806028,0.00319938,0.56142644
-1.90595298,0.85040833,0.27276359,0.21355871,0.01258149,0.12516903,0.00754234,0.00312551,0.54380294
-1.89994997,0.83558499,0.26764436,0.20701734,0.01250375,0.12428530,0.00715644,0.00309624,0.53197285
-1.89394697,0.83007500,0.26580312,0.20259190,0.01258631,0.12494801,0.00689989,0.00310876,0.52594368
-1.88794397,0.83371530,0.26720351,0.20031170,0.01282238,0.12711843,0.00676944,0.00315982,0.52562287
-1.88194097,0.84619477,0.27175547,0.20017120,0.01320304,0.13073389,0.00676142,0.00324571,0.53082232
-1.87593797,0.86706477,0.27931805,0.20213183,0.01371743,0.13570938,0.00687186,0.00336247,0.54126475
-1.86993497,0.89575206,0.28970282,0.20612457,0.01435296,0.14193946,0.00709661,0.00350589,0.55659167
-1.86393197,0.93157375,0.30267806,0.21205305,0.01509564,0.14930039,0.00743138,0.00367163,0.57637274
-1.85792896,0.97375379,0.31797335,0.21979703,0.01593026,0.15765253,0.00787183,0.00385535,0.60011613
-1.85192596,1.02144070,0.33528476,0.22921632,0.01684070,0.16684284,0.00841355,0.00405272,0.62727980
-1.84592296,1.07372604,0.35428036,0.24015479,0.01781016,0.17670765,0.00905211,0.00425956,0.65728318
-1.83991996,1.12966336,0.37460619,0.25244454,0.01882152,0.18707544,0.00978300,0.00447192,0.68951935
-1.83391696,1.18828717,0.39589247,0.26591001,0.01985753,0.19776989,0.01060168,0.00468611,0.72336710
-1.82791396,1.24863168,0.41776018,0.28037207,0.02090114,0.20861282,0.01150349,0.00489878,0.75820302
-1.82191096,1.30974910,0.43982772,0.29565197,0.02193573,0.21942736,0.01248369,0.00510701,0.79341321
-1.81590795,1.37072707,0.46171788,0.31157502,0.02294539,0.23004102,0.01353741,0.00530830,0.82840452
-1.80990495,1.43070523,0.48306472,0.32797413,0.02391516,0.24028882,0.01465971,0.00550064,0.86261524
-1.80390195,1.48889068,0.50352054,0.34469312,0.02483123,0.25001635,0.01584556,0.00568256,0.89552506
-1.79789895,1.54457209,0.52276260,0.36158965,0.02568118,0.25908269,0.01709001,0.00585308,0.92666427
-1.79189595,1.59713253,0.54049965,0.37853806,0.02645414,0.26736325,0.01838821,0.00601182,0.95562206
-1.78589295,1.64606080,0.55647795,0.39543173,0.02714099,0.27475236,0.01973564,0.00615889,0.98205395
-1.77988994,1.69096103,0.57048676,0.41218525,0.02773443,0.28116563,0.02112828,0.00629499,1.00568810
-1.77388694,1.73156074,0.58236312,0.42873620,0.02822915,0.28654199,0.02256282,0.00642133,1.02633068
-1.76788394,1.76771680,0.59199564,0.44504653,0.02862189,0.29084532,0.02403699,0.00653967,1.04387000
-1.76188094,1.79941951,0.59932736,0.46110353,0.02891147,0.29406571,0.02554982,0.00665225,1.05827932
-1.75587794,1.82679429,0.60435740,0.47692028,0.02909884,0.29622017,0.02710192,0.00676182,1.06961840
-1.74987494,1.85010101,0.60714132,0.49253549,0.02918702,0.29735283,0.02869582,0.00687158,1.07803341
-1.74387194,1.86973054,0.60779015,0.50801276,0.02918107,0.29753453,0.03033620,0.00698514,1.08375525
-1.73786893,1.88619846,0.60646804,0.52343914,0.02908798,0.29686178,0.03203013,0.00710653,1.08709604
-1.73186593,1.90013566,0.60338849,0.53892285,0.02891653,0.29545507,0.03378723,0.00724011,1.08844374
-1.72586293,1.91227575,0.59880927,0.55459041,0.02867714,0.29345654,0.03561974,0.00739051,1.08825469
-1.71985993,1.92343923,0.59302603,0.57058285,0.02838161,0.29102697,0.03754249,0.00756260,1.08704415
-1.71385693,1.93451442,0.58636481,0.58705128,0.02804290,0.28834217,0.03957275,0.00776138,1.08537477
-1.70785393,1.94643548,0.57917355,0.60415189,0.02767480,0.28558873,0.04172999,0.00799189,1.08384308
-1.70185093,1.96015763,0.57181288,0.62204033,0.02729164,0.28295939,0.04403540,0.00825909,1.08306423
-1.69584792,1.97663031,0.56464633,0.64086582,0.02690790,0.28064790,0.04651145,0.00856778,1.08365517
-1.68984492,1.99676860,0.55803036,0.66076507,0.02653789,0.27884363,0.04918112,0.00892242,1.08621666
-1.68384192,2.02142394,0.55230432,0.68185624,0.02619531,0.27772608,0.05206718,0.00932699,1.09131467
-1.67783892,2.05135480,0.54778075,0.70423315,0.02589289,0.27745930,0.05519131,0.00978489,1.09946144
-1.67183592,2.08719829,0.54473628,0.72795994,0.02564203,0.27818664,0.05857307,0.01029875,1.11109717
-1.66583292,2.12944383,0.54340337,0.75306643,0.02545246,0.28002569,0.06222899,0.01087030,1.12657263
-1.65982991,2.17840962,0.54396309,0.77954425,0.02533190,0.28306389,0.06617147,0.01150025,1.14613362
-1.65382691,2.23422307,0.54653932,0.80734393,0.02528580,0.28735478,0.07040781,0.01218820,1.16990776
-1.64782391,2.29680588,0.55119442,0.83637303,0.02531716,0.29291510,0.07493925,0.01293248,1.19789431
-1.64182091,2.36586463,0.55792652,0.86649539,0.02542636,0.29972295,0.07976012,0.01373018,1.22995753
-1.63581791,2.44088725,0.56666862,0.89753144,0.02561113,0.30771699,0.08485711,0.01457707,1.26582399
-1.62981491,2.52114595,0.57728948,0.92925950,0.02586651,0.31679684,0.09020870,0.01546760,1.30508413
-1.62381191,2.60570653,0.58959631,0.96141822,0.02618501,0.32682472,0.09578479,0.01639497,1.34719822
