energy_ev,total_up,Bi_p_up,Bi_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.47173587,7.20196506,0.88247588,0.01793735,1.76155384,5.15903782,1.46068518,0.00000000
-5.46573287,7.32753101,0.88525418,0.01856604,1.78505286,5.25729824,1.48178070,0.00000000
-5.45972986,7.45662568,0.88975483,0.01920331,1.81203127,5.35620604,1.50280410,0.00000000
-5.45372686,7.58732850,0.89583023,0.01984269,1.84195648,5.45448720,1.52328581,0.00000000
-5.44772386,7.71769214,0.90330565,0.02047779,1.87423299,5.55088399,1.54276374,0.00000000
-5.44172086,7.84580864,0.91198473,0.02110249,1.90822121,5.64419818,1.56079990,0.00000000
-5.43571786,7.96987338,0.92165571,0.02171116,1.94325807,5.73333172,1.57699592,0.00000000
-5.42971486,8.08824438,0.93209781,0.02229879,1.97867831,5.81732306,1.59100700,0.00000000
-5.42371186,8.19949465,0.94308787,0.02286118,2.01383582,5.89537785,1.60255360,0.00000000
-5.41770885,8.30245568,0.95440673,0.02339504,2.04812416,5.96689302,1.61143065,0.00000000
-5.41170585,8.39625094,0.96584530,0.02389806,2.08099537,6.03147346,1.61751394,0.00000000
-5.40570285,8.48031840,0.97721015,0.02436900,2.11197661,6.08894120,1.62076347,0.00000000
-5.39969985,8.55442172,0.98832831,0.02480769,2.14068372,6.13933695,1.62122399,0.00000000
-5.39369685,8.61865046,0.99905123,0.02521500,2.16683152,6.18291446,1.61902256,0.00000000
-5.38769385,8.67340948,1.00925785,0.02559281,2.19024030,6.22012838,1.61436365,0.00000000
-5.38169085,8.71939892,1.01885650,0.02594391,2.21083845,6.25161630,1.60752182,0.00000000
-5.37568784,8.75758550,1.02778580,0.02627188,2.22866107,6.27817621,1.59883247,0.00000000
-5.36968484,8.78916695,1.03601441,0.02658098,2.24384472,6.30074027,1.58868111,0.00000000
-5.36368184,8.81553086,1.04353970,0.02687598,2.25661865,6.32034612,1.57749138,0.00000000
-5.35767884,8.83820972,1.05038548,0.02716201,2.26729275,6.33810686,1.56571251,0.00000000
-5.35167584,8.85883381,1.05659866,0.02744440,2.27624282,6.35518077,1.55380640,0.00000000
-5.34567284,8.87908335,1.06224534,0.02772851,2.28389378,6.37274163,1.54223480,0.00000000
-5.33966983,8.90064154,1.06740613,0.02801957,2.29070140,6.39195057,1.53144703,0.00000000
-5.33366683,8.92514976,1.07217110,0.02832253,2.29713343,6.41393007,1.52186841,0.00000000
-5.32766383,8.95416595,1.07663455,0.02864194,2.30365067,6.43974062,1.51388975,0.00000000
-5.32166083,8.98912723,1.08088971,0.02898183,2.31068887,6.47036029,1.50785813,0.00000000
-5.31565783,9.03131726,1.08502367,0.02934555,2.31864199,6.50666755,1.50406909,0.00000000
-5.30965483,9.08183899,1.08911269,0.02973577,2.32784749,6.54942709,1.50276047,0.00000000
-5.30365183,9.14159291,1.09321810,0.03015435,2.33857413,6.59927876,1.50410777,0.00000000
-5.29764882,9.21126087,1.09738283,0.03060230,2.35101261,6.65672928,1.50822131,0.00000000
-5.29164582,9.29129537,1.10162888,0.03107977,2.36526928,6.72214646,1.51514500,0.00000000
-5.28564282,9.38191407,1.10595560,0.03158601,2.38136316,6.79575557,1.52485677,0.00000000
-5.27963982,9.48309919,1.11033890,0.03211937,2.39922608,6.87763775,1.53727053,0.00000000
-5.27363682,9.59460139,1.11473142,0.03267733,2.41870588,6.96772999,1.55223961,0.00000000
-5.26763382,9.71594783,1.11906357,0.03325654,2.43957243,7.06582666,1.56956150,0.00000000
-5.26163082,9.84645403,1.12324541,0.03385285,2.46152611,7.17158257,1.58898380,0.00000000
-5.25562781,9.98523929,1.12716922,0.03446141,2.48420835,7.28451747,1.61021122,0.00000000
-5.24962481,10.13124546,1.13071274,0.03507671,2.50721381,7.40402246,1.63291337,0.00000000
-5.24362181,10.28325893,1.13374292,0.03569276,2.53010370,7.52936821,1.65673333,0.00000000
-5.23761881,10.43993591,1.13612006,0.03630317,2.55241983,7.65971573,1.68129670,0.00000000
-5.23161581,10.59983068,1.13770221,0.03690130,2.57369892,7.79412975,1.70622096,0.00000000
-5.22561281,10.76142700,1.13834976,0.03748044,2.59348677,7.93159514,1.73112506,0.00000000
-5.21960980,10.92317237,1.13793001,0.03803399,2.61135193,8.07103657,1.75563884,0.00000000
-5.21360680,11.08351477,1.13632174,0.03855564,2.62689852,8.21134145,1.77941230,0.00000000
-5.20760380,11.24094148,1.13341955,0.03903956,2.63977795,8.35138586,1.80212441,0.00000000
-5.20160080,11.39401907,1.12913793,0.03948060,2.64969928,8.49006317,1.82349114,0.00000000
-5.19559780,11.54143369,1.12341491,0.03987451,2.65643798,8.62631442,1.84327274,0.00000000
-5.18959480,11.68203014,1.11621524,0.04021807,2.65984300,8.75915966,1.86127978,0.00000000
-5.18359180,11.81484850,1.10753296,0.04050923,2.65984188,8.88772872,1.87737795,0.00000000
-5.17758879,11.93915643,1.09739321,0.04074730,2.65644391,9.01129016,1.89149126,0.00000000
-5.17158579,12.05447549,1.08585332,0.04093293,2.64974119,9.12927674,1.90360358,0.00000000
-5.16558279,12.16059987,1.07300291,0.04106822,2.63990742,9.24130577,1.91375832,0.00000000
-5.15957979,12.25760585,1.05896320,0.04115668,2.62719464,9.34719294,1.92205619,0.00000000
-5.15357679,12.34585093,1.04388520,0.04120315,2.61192764,9.44695841,1.92865099,0.00000000
-5.14757379,12.42596168,1.02794698,0.04121367,2.59449639,9.54082406,1.93374354,0.00000000
-5.14157079,12.49881009,1.01135001,0.04119535,2.57534637,9.62920157,1.93757377,0.00000000
-5.13556778,12.56547865,0.99431457,0.04115610,2.55496712,9.71267126,1.94041128,0.00000000
-5.12956478,12.62721510,0.97707442,0.04110443,2.53387923,9.79195217,1.94254459,0.00000000
-5.12356178,12.68537828,0.95987081,0.04104911,2.51262001,9.86786456,1.94426948,0.00000000
-5.11755878,12.74137730,0.94294602,0.04099890,2.49172832,9.94128623,1.94587675,0.00000000
-5.11155578,12.79660642,0.92653673,0.04096223,2.47172888,10.01310483,1.94764007,0.00000000
-5.10555278,12.85237870,0.91086724,0.04094690,2.45311652,10.08416837,1.94980415,0.00000000
-5.09954977,12.90986146,0.89614300,0.04095978,2.43634095,10.15523645,1.95257393,0.00000000
-5.09354677,12.97001677,0.88254452,0.04100656,2.42179241,10.22693494,1.95610517,0.00000000
-5.08754377,13.03354992,0.87022197,0.04109156,2.40978876,10.29971628,1.96049689,0.00000000
-5.08154077,13.10086863,0.85929067,0.04121751,2.40056451,10.37382809,1.96578603,0.00000000
-5.07553777,13.17205523,0.84982760,0.04138550,2.39426206,10.44929144,1.97194456,0.00000000
-5.06953477,13.24685347,0.84186908,0.04159489,2.39092573,10.52589055,1.97887935,0.00000000
-5.06353177,13.32467088,0.83540983,0.04184334,2.39049863,10.60317453,1.98643460,0.00000000
-5.05752876,13.40459688,0.83040329,0.04212690,2.39282279,10.68047128,1.99439707,0.00000000
-5.05152576,13.48543610,0.82676334,0.04244013,2.39764252,10.75691319,2.00250368,0.00000000
-5.04552276,13.56575562,0.82436730,0.04277633,2.40461102,10.83147354,2.01045131,0.00000000
-5.03951976,13.64394405,0.82306021,0.04312775,2.41330015,10.90301179,2.01790844,0.00000000
-5.03351676,13.71828000,0.82266017,0.04348591,2.42321320,10.97032596,2.02452799,0.00000000
-5.02751376,13.78700686,0.82296459,0.04384188,2.43380012,11.03220930,2.02996103,0.00000000
-5.02151076,13.84841058,0.82375718,0.04418665,2.44447504,11.08750881,2.03387065,0.00000000
-5.01550775,13.90089697,0.82481540,0.04451146,2.45463520,11.13518277,2.03594545,0.00000000
-5.00950475,13.94306522,0.82591814,0.04480812,2.46368098,11.17435452,2.03591210,0.00000000
-5.00350175,13.97377416,0.82685333,0.04506935,2.47103609,11.20436010,2.03354641,0.00000000
-4.99749875,13.99219857,0.82742520,0.04528903,2.47616725,11.22478739,2.02868245,0.00000000
-4.99149575,13.99787300,0.82746095,0.04546248,2.47860262,11.23550519,2.02121940,0.00000000
-4.98549275,13.99072125,0.82681658,0.04558662,2.47794820,11.23668075,2.01112576,0.00000000
-4.97948974,13.97107031,0.82538154,0.04566011,2.47390149,11.22878523,1.99844086,0.00000000
-4.97348674,13.93964826,0.82308217,0.04568339,2.46626192,11.21258674,1.98327358,0.00000000
-4.96748374,13.89756636,0.81988373,0.04565873,2.45493735,11.18913163,1.96579831,0.00000000
-4.96148074,13.84628621,0.81579080,0.04559008,2.43994656,11.15971469,1.94624847,0.00000000
-4.95547774,13.78757353,0.81084624,0.04548299,2.42141744,11.12583998,1.92490784,0.00000000
-4.94947474,13.72344070,0.80512854,0.04534440,2.39958085,11.08917386,1.90210003,0.00000000
-4.94347174,13.65608063,0.79874785,0.04518232,2.37476063,11.05149257,1.87817674,0.00000000
-4.93746873,13.58779480,0.79184069,0.04500564,2.34735993,11.01462640,1.85350517,0.00000000
-4.93146573,13.52091857,0.78456361,0.04482372,2.31784460,10.98040311,1.82845519,0.00000000
-4.92546273,13.45774697,0.77708617,0.04464606,2.28672443,10.95059265,1.80338686,0.00000000
-4.91945973,13.40046381,0.76958337,0.04448198,2.25453294,10.92685559,1.77863884,0.00000000
-4.91345673,13.35107708,0.76222800,0.04434025,2.22180692,10.91069704,1.75451801,0.00000000
-4.90745373,13.31136293,0.75518316,0.04422884,2.18906634,10.90342782,1.73129095,0.00000000
-4.90145073,13.28282023,0.74859538,0.04415456,2.15679590,10.90613388,1.70917733,0.00000000
-4.89544772,13.26663719,0.74258842,0.04412292,2.12542875,10.91965515,1.68834562,0.00000000
-4.88944472,13.26367068,0.73725832,0.04413793,2.09533323,10.94457376,1.66891114,0.00000000
-4.88344172,13.27443877,0.73266963,0.04420200,2.06680322,10.98121190,1.65093630,0.00000000
-4.87743872,13.29912584,0.72885312,0.04431591,2.04005224,11.02963869,1.63443320,0.00000000
-4.87143572,13.33759958,0.72580497,0.04447886,2.01521156,11.08968527,1.61936800,0.00000000
-4.86543272,13.38943824,0.72348746,0.04468851,1.99233230,11.16096690,1.60566704,0.00000000
-4.85942971,13.45396662,0.72183113,0.04494121,1.97139092,11.24291078,1.59322419,0.00000000
-4.85342671,13.53029846,0.72073815,0.04523212,1.95229798,11.33478801,1.58190897,0.00000000
-4.84742371,13.61738313,0.72008689,0.04555546,1.93490928,11.43574805,1.57157514,0.00000000
-4.84142071,13.71405422,0.71973718,0.04590480,1.91903874,11.54485409,1.56206917,0.00000000
-4.83541771,13.81907783,0.71953630,0.04627328,1.90447222,11.66111783,1.55323834,0.00000000
-4.82941471,13.93119847,0.71932517,0.04665391,1.89098142,11.78353223,1.54493789,0.00000000
-4.82341171,14.04918067,0.71894448,0.04703977,1.87833717,11.91110113,1.53703717,0.00000000
-4.81740870,14.17184489,0.71824066,0.04742432,1.86632133,12.04286465,1.52942439,0.00000000
-4.81140570,14.29809664,0.71707118,0.04780150,1.85473689,12.17791986,1.52200988,0.00000000
-4.80540270,14.42694805,0.71530919,0.04816594,1.84341560,12.31543626,1.51472782,0.00000000
-4.79939970,14.55753164,0.71284726,0.04851306,1.83222318,12.45466594,1.50753649,0.00000000
-4.79339670,14.68910651,0.70960006,0.04883911,1.82106184,12.59494852,1.50041708,0.00000000
-4.78739370,14.82105739,0.70550607,0.04914120,1.80987020,12.73571138,1.49337131,0.00000000
-4.78139070,14.95288733,0.70052820,0.04941729,1.79862103,12.87646556,1.48641798,0.00000000
-4.77538769,15.08420522,0.69465347,0.04966607,1.78731687,13.01679817,1.47958889,0.00000000
-4.76938469,15.21470930,0.68789180,0.04988691,1.77598430,13.15636213,1.47292414,0.00000000
-4.76338169,15.34416793,0.68027405,0.05007973,1.76466715,13.29486397,1.46646740,0.00000000
-4.75737869,15.47239921,0.67184952,0.05024485,1.75341927,13.43205074,1.46026116,0.00000000
-4.75137569,15.59925052,0.66268300,0.05038283,1.74229733,13.56769690,1.45434241,0.00000000
-4.74537269,15.72457948,0.65285161,0.05049440,1.73135419,13.70159188,1.44873884,0.00000000
-4.73936968,15.84823720,0.64244156,0.05058025,1.72063315,13.83352918,1.44346578,0.00000000
-4.73336668,15.97005492,0.63154496,0.05064098,1.71016337,13.96329763,1.43852401,0.00000000
-4.72736368,16.08983466,0.62025688,0.05067696,1.69995684,14.09067531,1.43389854,0.00000000
-4.72136068,16.20734441,0.60867271,0.05068835,1.69000670,14.21542653,1.42955832,0.00000000
-4.71535768,16.32231811,0.59688584,0.05067500,1.68028721,14.33730212,1.42545695,0.00000000
-4.70935468,16.43446047,0.58498580,0.05063648,1.67075508,14.45604317,1.42153423,0.00000000
-4.70335168,16.54345633,0.57305687,0.05057212,1.66135198,14.57138800,1.41771848,0.00000000
-4.69734867,16.64898423,0.56117707,0.05048105,1.65200819,14.68308227,1.41392955,0.00000000
-4.69134567,16.75073335,0.54941757,0.05036233,1.64264685,14.79089172,1.41008229,0.00000000
-4.68534267,16.84842305,0.53784247,0.05021497,1.63318872,14.89461688,1.40609022,0.00000000
-4.67933967,16.94182391,0.52650889,0.05003813,1.62355705,14.99410907,1.40186940,0.00000000
-4.67333667,17.03077895,0.51546724,0.04983115,1.61368222,15.08928668,1.39734212,0.00000000
-4.66733367,17.11522379,0.50476175,0.04959373,1.60350606,15.18015075,1.39244034,0.00000000
-4.66133067,17.19520433,0.49443104,0.04932600,1.59298538,15.26679860,1.38710858,0.00000000
-4.65532766,17.27089048,0.48450872,0.04902864,1.58209473,15.34943450,1.38130624,0.00000000
-4.64932466,17.34258479,0.47502399,0.04870290,1.57082810,15.42837620,1.37500915,0.00000000
-4.64332166,17.41072469,0.46600215,0.04835068,1.55919959,15.50405623,1.36821026,0.00000000
-4.63731866,17.47587758,0.45746499,0.04797455,1.54724297,15.57701728,1.36091948,0.00000000
-4.63131566,17.53872815,0.44943103,0.04757771,1.53501011,15.64790112,1.35316261,0.00000000
-4.62531266,17.60005777,0.44191560,0.04716396,1.52256854,15.71743064,1.34497947,0.00000000
-4.61930965,17.66071625,0.43493072,0.04673762,1.50999798,15.78638542,1.33642122,0.00000000
-4.61330665,17.72158676,0.42848489,0.04630345,1.49738637,15.85557122,1.32754721,0.00000000
-4.60730365,17.78354512,0.42258265,0.04586647,1.48482524,15.92578450,1.31842126,0.00000000
-4.60130065,17.84741511,0.41722409,0.04543189,1.47240499,15.99777328,1.30910778,0.00000000
-4.59529765,17.91392202,0.41240432,0.04500490,1.46021006,16.07219622,1.29966785,0.00000000
-4.58929465,17.98364657,0.40811286,0.04459052,1.44831439,16.14958183,1.29015552,0.00000000
-4.58329165,18.05698192,0.40433312,0.04419347,1.43677745,16.23029013,1.28061447,0.00000000
-4.57728864,18.13409624,0.40104199,0.04381799,1.42564082,16.31447893,1.27107531,0.00000000
-4.57128564,18.21490318,0.39820953,0.04346773,1.41492586,16.40207691,1.26155362,0.00000000
-4.56528264,18.29904244,0.39579890,0.04314561,1.40463227,16.49276545,1.25204888,0.00000000
-4.55927964,18.38587203,0.39376653,0.04285377,1.39473789,16.58597066,1.24254433,0.00000000
-4.55327664,18.47447328,0.39206253,0.04259353,1.38519955,16.68086669,1.23300780,0.00000000
-4.54727364,18.56366898,0.39063139,0.04236530,1.37595514,16.77639074,1.22339347,0.00000000
-4.54127064,18.65205429,0.38941298,0.04216868,1.36692661,16.87126948,1.21364446,0.00000000
-4.53526763,18.73803932,0.38834374,0.04200244,1.35802391,16.96405604,1.20369607,0.00000000
-4.52926463,18.81990151,0.38735816,0.04186463,1.34914956,17.05317599,1.19347963,0.00000000
-4.52326163,18.89584540,0.38639039,0.04175268,1.34020361,17.13698014,1.18292653,0.00000000
-4.51725863,18.96406687,0.38537597,0.04166347,1.33108880,17.21380177,1.17197240,0.00000000
-4.51125563,19.02281861,0.38425359,0.04159354,1.32171561,17.28201521,1.16056113,0.00000000
-4.50525263,19.07047359,0.38296683,0.04153915,1.31200690,17.34009304,1.14864843,0.00000000
-4.49924962,19.10558328,0.38146579,0.04149645,1.30190195,17.38665896,1.13620496,0.00000000
-4.49324662,19.12692785,0.37970849,0.04146162,1.29135968,17.42053384,1.12321858,0.00000000
-4.48724362,19.13355605,0.37766213,0.04143095,1.28036094,17.44077279,1.10969586,0.00000000
-4.48124062,19.12481311,0.37530393,0.04140098,1.26890974,17.44669180,1.09566262,0.00000000
-4.47523762,19.10035590,0.37262176,0.04136853,1.25703337,17.43788314,1.08116357,0.00000000
-4.46923462,19.06015525,0.36961436,0.04133080,1.24478155,17.41421951,1.06626109,0.00000000
-4.46323162,19.00448632,0.36629121,0.04128542,1.23222459,17.37584740,1.05103320,0.00000000
-4.45722861,18.93390841,0.36267210,0.04123041,1.21945077,17.32317121,1.03557093,0.00000000
-4.45122561,18.84923626,0.35878639,0.04116426,1.20656308,17.25682964,1.01997519,0.00000000
-4.44522261,18.75150536,0.35467196,0.04108586,1.19367562,17.17766665,1.00435336,0.00000000
-4.43921961,18.64193374,0.35037402,0.04099453,1.18090963,17.08669916,0.98881580,0.00000000
-4.43321661,18.52188274,0.34594372,0.04088998,1.16838965,16.98508380,0.97347243,0.00000000
-4.42721361,18.39281906,0.34143670,0.04077229,1.15623977,16.87408442,0.95842957,0.00000000
-4.42121061,18.25627986,0.33691150,0.04064187,1.14458020,16.75504227,0.94378724,0.00000000
-4.41520760,18.11384196,0.33242812,0.04049948,1.13352418,16.62934955,0.92963682,0.00000000
-4.40920460,17.96709587,0.32804647,0.04034617,1.12317546,16.49842689,0.91605936,0.00000000
-4.40320160,17.81762433,0.32382503,0.04018331,1.11362610,16.36370464,0.90312440,0.00000000
-4.39719860,17.66698473,0.31981950,0.04001253,1.10495486,16.22660724,0.89088929,0.00000000
-4.39119560,17.51669413,0.31608161,0.03983571,1.09722585,16.08853944,0.87939897,0.00000000
-4.38519260,17.36821540,0.31265804,0.03965497,1.09048753,15.95087322,0.86868614,0.00000000
-4.37918959,17.22294276,0.30958947,0.03947261,1.08477191,15.81493365,0.85877162,0.00000000
-4.37318659,17.08218524,0.30690968,0.03929111,1.08009386,15.68198256,0.84966488,0.00000000
-4.36718359,16.94714678,0.30464478,0.03911298,1.07645049,15.55319876,0.84136459,0.00000000
-4.36118059,16.81890219,0.30281257,0.03894076,1.07382047,15.42965429,0.83385907,0.00000000
-4.35517759,16.69836877,0.30142197,0.03877691,1.07216335,15.31228654,0.82712661,0.00000000
-4.34917459,16.58627423,0.30047252,0.03862367,1.07141895,15.20186678,0.82113568,0.00000000
-4.34317159,16.48312189,0.29995401,0.03848297,1.07150665,15.09896638,0.81584487,0.00000000
-4.33716858,16.38915521,0.29984629,0.03835632,1.07232492,15.00392233,0.81120275,0.00000000
-4.33116558,16.30432389,0.30011917,0.03824467,1.07375106,14.91680436,0.80714758,0.00000000
-4.32516258,16.22825417,0.30073247,0.03814831,1.07564134,14.83738619,0.80360709,0.00000000
-4.31915958,16.16022644,0.30163633,0.03806675,1.07783161,14.76512353,0.80049826,0.00000000
-4.31315658,16.09916262,0.30277175,0.03799868,1.08013858,14.69914141,0.79772742,0.00000000
-4.30715358,16.04362613,0.30407132,0.03794190,1.08236192,14.63823319,0.79519051,0.00000000
