energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Na_s_up,Na_s_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,S_s_up,S_s_down,S_p_up,S_p_down
-5.93996998,3.85251832,-3.86703885,0.06168059,-0.06594641,0.37239053,-0.51794671,0.56724512,-0.64745560,1.38373354,-1.52741716,0.94753144,-0.86103227,0.05528107,-0.08334199,1.78225920,-1.60067569
-5.93396698,3.82229125,-3.85149852,0.06131962,-0.06572503,0.36597799,-0.51282728,0.55332225,-0.65053538,1.37221717,-1.50800448,0.94465488,-0.86493258,0.05361882,-0.08256984,1.77447413,-1.59696697
-5.92796398,3.78777319,-3.82791160,0.06089925,-0.06543638,0.36008470,-0.50601257,0.53855581,-0.65145501,1.35886284,-1.48581990,0.94158594,-0.86633599,0.05205280,-0.08151205,1.76321316,-1.59099859
-5.92196098,3.74815092,-3.79769486,0.06039673,-0.06510323,0.35462686,-0.49767892,0.52296161,-0.65032281,1.34323268,-1.46159450,0.93807378,-0.86540305,0.05058576,-0.08020513,1.74809160,-1.58341790
-5.91595798,3.70266989,-3.76235352,0.05979038,-0.06474884,0.34950563,-0.48802706,0.50656371,-0.64727971,1.32492546,-1.43605540,0.93385261,-0.86235102,0.04921869,-0.07868883,1.72878706,-1.57488185
-5.90995498,3.65067577,-3.72342887,0.05906050,-0.06439621,0.34461268,-0.47727602,0.48939784,-0.64249434,1.30359744,-1.40990114,0.92865403,-0.85744611,0.04795114,-0.07700485,1.70505673,-1.56603287
-5.90395198,3.59165006,-3.68244469,0.05819016,-0.06406724,0.33983544,-0.46565664,0.47151431,-0.63615707,1.27898002,-1.38377885,0.92221925,-0.85099403,0.04678155,-0.07519561,1.67675113,-1.55747497
-5.89794897,3.52523872,-3.64085478,0.05716582,-0.06378192,0.33506205,-0.45340516,0.45298022,-0.62847323,1.25089350,-1.35826396,0.91431054,-0.84332902,0.04570738,-0.07330302,1.64382383,-1.54975107
-5.89194597,3.45127255,-3.59999352,0.05597789,-0.06355757,0.33018576,-0.44075685,0.43388076,-0.61965581,1.21925647,-1.33384322,0.90472175,-0.83480205,0.04472527,-0.07136731,1.60633671,-1.54332231
-5.88594297,3.36977904,-3.56103124,0.05462104,-0.06340811,0.32510862,-0.42794009,0.41431976,-0.60991791,1.18409050,-1.31090156,0.89328729,-0.82576836,0.04383100,-0.06942603,1.56446087,-1.53855031
-5.87993997,3.28098572,-3.52493628,0.05309440,-0.06334347,0.31974453,-0.41517090,0.39441927,-0.59946528,1.14552028,-1.28971318,0.87988949,-0.81657513,0.04301952,-0.06751314,1.51847316,-1.53568312
-5.87393697,3.18531532,-3.49244499,0.05140159,-0.06336913,0.31402147,-0.40264818,0.37431826,-0.58848935,1.10376927,-1.27043699,0.86446409,-0.80754965,0.04228480,-0.06565832,1.46874884,-1.53484525
-5.86793397,3.08337358,-3.46404099,0.04955053,-0.06348581,0.30788298,-0.39054972,0.35417063,-0.57716103,1.05915152,-1.25311654,0.84700369,-0.79898845,0.04161980,-0.06388642,1.41575073,-1.53603254
-5.86193097,2.97593077,-3.43994414,0.04755322,-0.06368933,0.30128899,-0.37902897,0.33414242,-0.56562566,1.01206003,-1.23768416,0.82755923,-0.79114785,0.04101641,-0.06221717,1.36001575,-1.53911190
-5.85592796,2.86389824,-3.42010976,0.04542528,-0.06397068,0.29421599,-0.36821270,0.31440850,-0.55399924,0.96295266,-1.22396903,0.80623947,-0.78423625,0.04046544,-0.06066496,1.30213933,-1.54382601
-5.84992496,2.74830131,-3.40423781,0.04318545,-0.06431625,0.28665662,-0.35819951,0.29514884,-0.54236625,0.91233607,-1.21170873,0.78320852,-0.77840845,0.03995669,-0.05923889,1.24275864,-1.54980286
-5.84392196,2.63024985,-3.39179155,0.04085503,-0.06470828,0.27861889,-0.34905909,0.27654438,-0.53077907,0.86074885,-1.20056370,0.75868174,-0.77376210,0.03947915,-0.05794293,1.18253534,-1.55656981
-5.83791896,2.51090802,-3.38202473,0.03845715,-0.06512546,0.27012491,-0.34083230,0.25877285,-0.51925903,0.80874440,-1.19013391,0.73291999,-0.77033635,0.03902120,-0.05677620,1.12213860,-1.56357140
-5.83191596,2.39146428,-3.37401591,0.03601618,-0.06554363,0.26120951,-0.33353189,0.24200452,-0.50779904,0.75687437,-1.17997703,0.70622266,-0.76811263,0.03857100,-0.05573341,1.06222889,-1.57019047
-5.82591296,2.27310263,-3.36670857,0.03355701,-0.06593669,0.25191857,-0.32714379,0.22639800,-0.49636756,0.70567337,-1.16962746,0.67891965,-0.76701746,0.03811687,-0.05480530,1.00344328,-1.57577148
-5.81990995,2.15697612,-3.35895499,0.03110440,-0.06627751,0.24230728,-0.32162896,0.21209634,-0.48491381,0.65564539,-1.15861532,0.65136256,-0.76692700,0.03764782,-0.05397926,0.94638236,-1.57964519
-5.81390695,2.04418294,-3.34956227,0.02868236,-0.06653884,0.23243835,-0.31692566,0.19922343,-0.47337373,0.60725224,-1.14648483,0.62391544,-0.76767316,0.03715402,-0.05323983,0.89159925,-1.58115373
-5.80790395,1.93574572,-3.33733851,0.02631360,-0.06669433,0.22238022,-0.31295205,0.18788075,-0.46167654,0.56090451,-1.13281142,0.59694532,-0.76905079,0.03662729,-0.05256940,0.83959063,-1.57967495
-5.80190095,1.83259399,-3.32113736,0.02401905,-0.06671937,0.21220532,-0.30960906,0.17814469,-0.44975141,0.51695480,-1.11721696,0.57081277,-0.77082587,0.03606160,-0.05194878,0.79078999,-1.57464520
-5.79589795,1.73555001,-3.29989944,0.02181746,-0.06659192,0.20198835,-0.30678355,0.17006440,-0.43753393,0.47569344,-1.09938265,0.54586288,-0.77274414,0.03545342,-0.05135781,0.74556283,-1.56557959
-5.78989495,1.64531759,-3.27268905,0.01972509,-0.06629320,0.19180465,-0.30435153,0.16366017,-0.42497213,0.43734651,-1.07905937,0.52241664,-0.77453997,0.03480201,-0.05077598,0.70420369,-1.55208915
-5.78389195,1.56247397,-3.23872527,0.01775550,-0.06580821,0.18172865,-0.30218156,0.15892259,-0.41203157,0.40207588,-1.05607500,0.50076319,-0.77594519,0.03410956,-0.05018300,0.66693483,-1.53389414
-5.77788894,1.48746419,-3.19740646,0.01591944,-0.06512611,0.17183238,-0.30013824,0.15581227,-0.39869944,0.36998103,-1.03033881,0.48115286,-0.77669762,0.03338122,-0.04955937,0.63390630,-1.51083331
-5.77188594,1.42059790,-3.14832776,0.01422479,-0.06424046,0.16218411,-0.29808564,0.15426030,-0.38498743,0.34110234,-1.00184290,0.46379135,-0.77654904,0.03262490,-0.04888688,0.60519712,-1.48286871
-5.76588294,1.36204819,-3.09129137,0.01267661,-0.06314924,0.15284709,-0.29589079,0.15416943,-0.37093325,0.31542555,-0.97066068,0.44883506,-0.77527262,0.03185099,-0.04814912,0.58081737,-1.45008632
-5.75987994,1.31185241,-3.02630977,0.01127729,-0.06185475,0.14387831,-0.29342703,0.15541590,-0.35660077,0.29288697,-0.93694280,0.43638765,-0.77266935,0.03107190,-0.04733189,0.56071108,-1.41269236
-5.75387694,1.26991472,-2.95360216,0.01002668,-0.06036339,0.13532754,-0.29057723,0.15785199,-0.34207887,0.27337930,-0.90091059,0.42649796,-0.76857374,0.03030146,-0.04642366,0.54475961,-1.37100582
-5.74787394,1.23601028,-2.87358471,0.00892232,-0.05868527,0.12723640,-0.28723684,0.16130915,-0.32747908,0.25675765,-0.86284769,0.41915924,-0.76285835,0.02955426,-0.04541587,0.53278570,-1.32544764
-5.74187094,1.20979124,-2.78685538,0.00795972,-0.05683379,0.11963764,-0.28331656,0.16560177,-0.31293205,0.24284570,-0.82308997,0.41430975,-0.75543740,0.02884490,-0.04430320,0.52455781,-1.27652698
-5.73586793,1.19079437,-2.69417406,0.00713261,-0.05482510,0.11255462,-0.27874472,0.17053140,-0.29858327,0.23144174,-0.78201439,0.41183477,-0.74626904,0.02818725,-0.04308383,0.51979513,-1.22482539
-5.72986493,1.17845054,-2.59643903,0.00643323,-0.05267761,0.10600103,-0.27346921,0.17589137,-0.28458798,0.22232449,-0.74002723,0.41156983,-0.73535666,0.02759368,-0.04175949,0.51817294,-1.17097931
-5.72386193,1.17209610,-2.49466047,0.00585261,-0.05041138,0.09998079,-0.26745882,0.18147170,-0.27110580,0.21525866,-0.69755195,0.41330520,-0.72274876,0.02707443,-0.04033553,0.51932863,-1.11566184
-5.71785893,1.17098604,-2.38993222,0.00538088,-0.04804762,0.09448825,-0.26070404,0.18706419,-0.25829498,0.21000024,-0.65501742,0.41679159,-0.70853769,0.02663695,-0.03882084,0.52286823,-1.05956418
-5.71185593,1.17430912,-2.28340232,0.00500750,-0.04560815,0.08950860,-0.25321726,0.19246746,-0.24630686,0.20630138,-0.61284657,0.42174675,-0.69285714,0.02628551,-0.03722769,0.52837358,-1.00337750
-5.70585293,1.18120472,-2.17624349,0.00472153,-0.04311494,0.08501857,-0.24503223,0.19749187,-0.23528045,0.20391504,-0.57144595,0.42786308,-0.67587835,0.02602086,-0.03557144,0.53541016,-0.94777571
-5.69984992,1.19078129,-2.06962407,0.00451185,-0.04058970,0.08098735,-0.23620293,0.20196412,-0.22533751,0.20259921,-0.53119650,0.43481580,-0.65780527,0.02584011,-0.03387017,0.54353533,-0.89339960
-5.69384692,1.20213598,-1.96468024,0.00436737,-0.03805350,0.07737769,-0.22680175,0.20573138,-0.21657817,0.20212096,-0.49244557,0.44227169,-0.63886859,0.02573676,-0.03214426,0.55230719,-0.84084274
-5.68784392,1.21437519,-1.86249014,0.00427718,-0.03552648,0.07414722,-0.21691716,0.20866487,-0.20907742,0.20226000,-0.45550047,0.44989809,-0.61931903,0.02570095,-0.03041582,0.56129363,-0.79063946
-5.68184092,1.22663544,-1.76405044,0.00423077,-0.03302760,0.07124988,-0.20665079,0.21066264,-0.20288227,0.20281207,-0.42062358,0.45737185,-0.59941990,0.02571979,-0.02870811,0.57008156,-0.74325508
-5.67583792,1.23810390,-1.67025585,0.00421811,-0.03057441,0.06863740,-0.19611417,0.21165158,-0.19800997,0.20359183,-0.38802901,0.46438809,-0.57943926,0.02577792,-0.02704488,0.57828589,-0.69907850
-5.66983492,1.24803812,-1.58188201,0.00422977,-0.02818295,0.06626086,-0.18542522,0.21158855,-0.19444718,0.20443549,-0.35788079,0.47066843,-0.55964197,0.02585818,-0.02544975,0.58555827,-0.65841731
-5.66383192,1.25578404,-1.49957206,0.00425706,-0.02586760,0.06407222,-0.17470452,0.21046055,-0.19214999,0.20520283,-0.33029245,0.47596839,-0.54028193,0.02594226,-0.02394551,0.59159493,-0.62149526
-5.65782891,1.26079185,-1.42382712,0.00429207,-0.02364102,0.06202572,-0.16407166,0.20828403,-0.19104512,0.20577883,-0.30532808,0.48008385,-0.52159479,0.02601153,-0.02255348,0.59614359,-0.58845213
-5.65182591,1.26262878,-1.35500086,0.00432773,-0.02151413,0.06007916,-0.15364173,0.20510325,-0.19103182,0.20607465,-0.28300435,0.48285618,-0.50379145,0.02604784,-0.02129287,0.59900906,-0.55934573
-5.64582291,1.26098857,-1.29329822,0.00435791,-0.01949606,0.05819509,-0.14352200,0.20098789,-0.19198473,0.20602803,-0.26329373,0.48417589,-0.48705254,0.02603419,-0.02018028,0.60005721,-0.53415600
-5.63981991,1.25569692,-1.23877810,0.00437739,-0.01759421,0.05634165,-0.13380912,0.19602991,-0.19375751,0.20560303,-0.24612840,0.48398481,-0.47152429,0.02595552,-0.01922915,0.59921719,-0.51279083
-5.63381691,1.24671278,-1.19135990,0.00438190,-0.01581424,0.05449329,-0.12458667,0.19033987,-0.19618695,0.20478899,-0.23140494,0.48227641,-0.45731565,0.02579920,-0.01844939,0.59648170,-0.49509341
-5.62781391,1.23412523,-1.15083366,0.00436813,-0.01416018,0.05263114,-0.11592339,0.18404278,-0.19909775,0.20359893,-0.21898936,0.47909451,-0.44449712,0.02555558,-0.01784709,0.59190523,-0.48085082
-5.62181091,1.21814613,-1.11687326,0.00433370,-0.01263447,0.05074324,-0.10787193,0.17727368,-0.20230747,0.20206722,-0.20872251,0.47453029,-0.43310090,0.02521827,-0.01742427,0.58560031,-0.46980358
-5.61580790,1.19909868,-1.08905231,0.00427712,-0.01123806,0.04882438,-0.10046821,0.17017311,-0.20563176,0.20024665,-0.20042565,0.46871771,-0.42312268,0.02478431,-0.01717884,0.57773183,-0.46165568
-5.60980490,1.17740226,-1.06686199,0.00419777,-0.00997056,0.04687585,-0.09373145,0.16288266,-0.20888948,0.19820498,-0.19390595,0.46182749,-0.41452470,0.02425422,-0.01710461,0.56850971,-0.45608504
-5.60380190,1.15355438,-1.04973043,0.00409581,-0.00883030,0.04490485,-0.08766467,0.15554061,-0.21190771,0.19602112,-0.18896192,0.45406004,-0.40723994,0.02363183,-0.01719142,0.55818004,-0.45275386
-5.59779890,1.12811012,-1.03704273,0.00397210,-0.00781452,0.04292387,-0.08225580,0.14827808,-0.21452638,0.19378103,-0.18538861,0.44563742,-0.40117724,0.02292404,-0.01742540,0.54701517,-0.45131865
-5.59179590,1.10166023,-1.02816107,0.00382815,-0.00691945,0.04094978,-0.07747918,0.14121547,-0.21660247,0.19157346,-0.18298245,0.43679480,-0.39622711,0.02214043,-0.01778934,0.53530311,-0.45143976
-5.58579290,1.07480860,-1.02244433,0.00366597,-0.00614052,0.03900297,-0.07329737,0.13445957,-0.21801347,0.18948582,-0.18154570,0.42777175,-0.39226772,0.02129274,-0.01826313,0.52333657,-0.45278995
-5.57978989,1.04815009,-1.01926642,0.00348800,-0.00547242,0.03710640,-0.06966330,0.12810121,-0.21866025,0.18760020,-0.18089045,0.41880374,-0.38917114,0.02039440,-0.01882430,0.51140229,-0.45506206
-5.57378689,1.02224963,-1.01803298,0.00329699,-0.00490929,0.03528457,-0.06652256,0.12221364,-0.21846902,0.18598980,-0.18084215,0.41011409,-0.38680912,0.01945986,-0.01944865,0.49977088,-0.45797549
-5.56778389,0.99762338,-1.01819591,0.00309589,-0.00444478,0.03356266,-0.06381573,0.11685155,-0.21739255,0.18471584,-0.18124248,0.40190694,-0.38505855,0.01850408,-0.02011090,0.48868769,-0.46128129
-5.56178089,0.97472280,-1.01926539,0.00288776,-0.00407222,0.03196565,-0.06148073,0.11205077,-0.21541048,0.18382514,-0.18195177,0.39436122,-0.38380612,0.01754189,-0.02078542,0.47836507,-0.46476604
-5.55577789,0.95392199,-1.02081911,0.00267566,-0.00378466,0.03051759,-0.05945505,0.10782863,-0.21252882,0.18334839,-0.18285078,0.38762606,-0.38295212,0.01658751,-0.02144696,0.46897623,-0.46825424
-5.54977489,0.93550886,-1.02250870,0.00246255,-0.00357499,0.02924091,-0.05767782,0.10418485,-0.20877867,0.18329925,-0.18384185,0.38181773,-0.38241328,0.01565409,-0.02207131,0.46065093,-0.47160936
-5.54377189,0.91968029,-1.02406313,0.00225122,-0.00343596,0.02815603,-0.05609170,0.10110294,-0.20421428,0.18367421,-0.18484947,0.37701810,-0.38212450,0.01475330,-0.02263605,0.45347314,-0.47473362
-5.53776888,0.90654128,-1.02528931,0.00204425,-0.00336026,0.02728094,-0.05464439,0.09855210,-0.19891047,0.18445323,-0.18582026,0.37327476,-0.38203963,0.01389508,-0.02312112,0.44748055,-0.47756656
-5.53176588,0.89610790,-1.02606989,0.00184393,-0.00334057,0.02663106,-0.05328993,0.09648935,-0.19295959,0.18560119,-0.18672232,0.37060256,-0.38213112,0.01308743,-0.02350941,0.44266612,-0.48008243
-5.52576288,0.88831375,-1.02635865,0.00165225,-0.00336954,0.02621919,-0.05198966,0.09486189,-0.18646813,0.18706996,-0.18754403,0.36898652,-0.38238883,0.01233632,-0.02378715,0.43898114,-0.48228672
-5.51975988,0.88301946,-1.02617362,0.00147085,-0.00343989,0.02605555,-0.05071277,0.09360963,-0.17955305,0.18880102,-0.18829230,0.36838590,-0.38281800,0.01164571,-0.02394430,0.43633993,-0.48421186
-5.51375688,0.88002465,-1.02558834,0.00130106,-0.00354437,0.02614806,-0.04943664,0.09266774,-0.17233808,0.19072858,-0.18899030,0.36873907,-0.38343652,0.01101759,-0.02397469,0.43462572,-0.48591231
-5.50775388,0.87908165,-1.02472165,0.00114390,-0.00367585,0.02650260,-0.04814674,0.09196908,-0.16494992,0.19278305,-0.18967480,0.36996906,-0.38427174,0.01045218,-0.02387612,0.43369741,-0.48745919
-5.50175088,0.87991053,-1.02372640,0.00100006,-0.00382731,0.02712340,-0.04683628,0.09144655,-0.15751466,0.19489464,-0.19039310,0.37198938,-0.38535690,0.00994812,-0.02365026,0.43339703,-0.48893467
-5.49574787,0.88221450,-1.02277751,0.00087003,-0.00399191,0.02801348,-0.04550567,0.09103520,-0.15015431,0.19699713,-0.19119968,0.37470983,-0.38672745,0.00950273,-0.02330242,0.43355746,-0.49042633
-5.48974487,0.88569545,-1.02205981,0.00075404,-0.00416304,0.02917512,-0.04416161,0.09067416,-0.14298370,0.19903161,-0.19215271,0.37804214,-0.38841729,0.00911229,-0.02284124,0.43401019,-0.49202159
-5.48374187,0.89006872,-1.02175608,0.00065222,-0.00433435,0.03061036,-0.04281613,0.09030819,-0.13610773,0.20095005,-0.19331046,0.38190510,-0.39045528,0.00877235,-0.02227824,0.43459290,-0.49380239
-5.47773887,0.89507703,-1.02203571,0.00056456,-0.00449989,0.03232143,-0.04148543,0.08988901,-0.12961896,0.20271879,-0.19472780,0.38622904,-0.39286192,0.00847804,-0.02162722,0.43515664,-0.49584042
-5.47173587,0.90050292,-1.02304436,0.00049106,-0.00465411,0.03431125,-0.04018869,0.08937629,-0.12359574,0.20432164,-0.19645287,0.39095953,-0.39564659,0.00822437,-0.02090376,0.43557231,-0.49819280
-5.46573287,0.90617964,-1.02489489,0.00043176,-0.00479197,0.03658377,-0.03894679,0.08873837,-0.11810077,0.20576275,-0.19852410,0.39606020,-0.39880524,0.00800650,-0.02012452,0.43573662,-0.50089859
-5.45972986,0.91200026,-1.02766000,0.00038682,-0.00490903,0.03914435,-0.03778111,0.08795270,-0.11318016,0.20706908,-0.20096763,0.40151465,-0.40231866,0.00782004,-0.01930659,0.43557708,-0.50397601
-5.45372686,0.91792481,-1.03136665,0.00035660,-0.00500148,0.04199999,-0.03671239,0.08700598,-0.10886298,0.20829245,-0.20379534,0.40732742,-0.40615155,0.00766126,-0.01846693,0.43505625,-0.50742063
-5.44772386,0.92398559,-1.03599252,0.00034173,-0.00506626,0.04515955,-0.03575966,0.08589419,-0.10516129,0.20951111,-0.20700353,0.41352419,-0.41025209,0.00752732,-0.01762174,0.43417499,-0.51120441
-5.44172086,0.93029044,-1.04146473,0.00034318,-0.00510106,0.04863384,-0.03493939,0.08462225,-0.10207067,0.21083078,-0.21057228,0.42015105,-0.41455239,0.00741644,-0.01678597,0.43297488,-0.51527580
-5.43571786,0.93702413,-1.04766057,0.00036237,-0.00510436,0.05243564,-0.03426480,0.08320369,-0.09957112,0.21238514,-0.21446569,0.42727330,-0.41896953,0.00732804,-0.01597291,0.43153953,-0.51956073
-5.42971486,0.94444779,-1.05441055,0.00040120,-0.00507547,0.05657966,-0.03374531,0.08166001,-0.09762842,0.21433557,-0.21863284,0.43497351,-0.42340725,0.00726286,-0.01519385,0.42999505,-0.52396457
-5.42371186,0.95289642,-1.06150349,0.00046215,-0.00501450,0.06108238,-0.03338632,0.08002000,-0.09619576,0.21687022,-0.22300961,0.44334934,-0.42775831,0.00722305,-0.01445790,0.42850932,-0.52837491
-5.41770885,0.96277458,-1.06869351,0.00054833,-0.00492235,0.06596191,-0.03318913,0.07831891,-0.09521580,0.22020218,-0.22752121,0.45251095,-0.43190734,0.00721219,-0.01377183,0.42729027,-0.53266523
-5.41170585,0.97455013,-1.07570878,0.00066353,-0.00480062,0.07123769,-0.03315111,0.07659748,-0.09462279,0.22456677,-0.23208548,0.46257837,-0.43573415,0.00723527,-0.01314013,0.42658297,-0.53669916
-5.40570285,0.98874610,-1.08226175,0.00081229,-0.00465159,0.07693023,-0.03326613,0.07490089,-0.09434497,0.23021783,-0.23661669,0.47367874,-0.43911743,0.00729872,-0.01256507,0.42666558,-0.54033541
-5.39969985,1.00593069,-1.08806052,0.00099989,-0.00447811,0.08306076,-0.03352512,0.07327761,-0.09430707,0.23742291,-0.24102988,0.48594366,-0.44193872,0.00741027,-0.01204691,0.42784405,-0.54343306
-5.39369685,1.02670549,-1.09282106,0.00123238,-0.00428350,0.08965090,-0.03391683,0.07177811,-0.09443271,0.24645747,-0.24524551,0.49950670,-0.44408655,0.00757883,-0.01158415,0.43044562,-0.54585719
-5.38769385,1.05169190,-1.09627996,0.00151656,-0.00407145,0.09672230,-0.03442880,0.07045353,-0.09464688,0.25759799,-0.24919432,0.51450102,-0.44546067,0.00781436,-0.01117380,0.43481114,-0.54748466
-5.38169085,1.08151593,-1.09820724,0.00185991,-0.00384590,0.10429619,-0.03504836,0.06935426,-0.09487825,0.27111404,-0.25282212,0.53105724,-0.44597620,0.00812760,-0.01081182,0.44128628,-0.54820983
-5.37568784,1.11679147,-1.09841891,0.00227053,-0.00361095,0.11239301,-0.03576375,0.06852845,-0.09506124,0.28725956,-0.25609451,0.54930146,-0.44556770,0.00852986,-0.01049340,0.45021171,-0.54795010
-5.36968484,1.15810238,-1.09678883,0.00275699,-0.00337070,0.12103194,-0.03656529,0.06802051,-0.09513790,0.30626342,-0.25900119,0.56935341,-0.44419291,0.00903265,-0.01021339,0.46191245,-0.54665107
-5.36368184,1.20598353,-1.09325956,0.00332814,-0.00312923,0.13023039,-0.03744654,0.06786960,-0.09505948,0.32831947,-0.26155977,0.59132472,-0.44183621,0.00964738,-0.00996662,0.47668665,-0.54429121
-5.35767884,1.26090127,-1.08785165,0.00399293,-0.00289044,0.14000344,-0.03840540,0.06810824,-0.09478768,0.35357655,-0.26381890,0.61531707,-0.43851152,0.01038492,-0.00974825,0.49479402,-0.54088578
-5.35167584,1.32323371,-1.08067119,0.00476011,-0.00265804,0.15036316,-0.03944512,0.06876088,-0.09429542,0.38212857,-0.26586057,0.64142025,-0.43426465,0.01125517,-0.00955407,0.51644426,-0.53648990
-5.34567284,1.39325129,-1.07191514,0.00563788,-0.00243546,0.16131785,-0.04057522,0.06984278,-0.09356742,0.41400525,-0.26780139,0.66970994,-0.42917503,0.01226666,-0.00938071,0.54178587,-0.53120056
-5.33966983,1.47109811,-1.06187412,0.00663360,-0.00222582,0.17287116,-0.04181213,0.07135897,-0.09260018,0.44916384,-0.26979281,0.70024512,-0.42335651,0.01342599,-0.00922587,0.57089578,-0.52515755
-5.33366683,1.55677478,-1.05093242,0.00775329,-0.00203195,0.18502107,-0.04317970,0.07330348,-0.09140174,0.48748222,-0.27202006,0.73306501,-0.41695744,0.01473744,-0.00908846,0.60377006,-0.51854301
-5.32766383,1.65012319,-1.03956496,0.00900132,-0.00185634,0.19775866,-0.04470943,0.07565892,-0.08999096,0.52875383,-0.27469984,0.76818550,-0.41015971,0.01620247,-0.00896860,0.64031634,-0.51157965
-5.32166083,1.75081397,-1.02833118,0.01037989,-0.00170123,0.21106692,-0.04644037,0.07839628,-0.08839655,0.57268482,-0.27807669,0.80559496,-0.40317681,0.01781932,-0.00886776,0.68034812,-0.50452757
-5.31565783,1.85833713,-1.01786551,0.01188863,-0.00156858,0.22491931,-0.04841873,0.08147521,-0.08665571,0.61889365,-0.28241796,0.84524970,-0.39625084,0.01958264,-0.00878860,0.72358151,-0.49767952
-5.30965483,1.97199666,-1.00886481,0.01352423,-0.00146019,0.23927832,-0.05069717,0.08484454,-0.08481259,0.66691351,-0.28800748,0.88706884,-0.38964853,0.02148318,-0.00873499,0.76963457,-0.49135486
-5.30365183,2.09090939,-1.00207262,0.01528005,-0.00137772,0.25409410,-0.05333371,0.08844323,-0.08291653,0.71619761,-0.29513804,0.93092915,-0.38365617,0.02350764,-0.00871181,0.81802951,-0.48589205
-5.29764882,2.21400880,-0.99826068,0.01714588,-0.00132281,0.26930309,-0.05639033,0.09220167,-0.08102017,0.76612741,-0.30410269,0.97665988,-0.37857366,0.02563854,-0.00872481,0.86819795,-0.48164010
-5.29164582,2.34005405,-0.99820806,0.01910776,-0.00129710,0.28482691,-0.05993126,0.09604325,-0.07917743,0.81602374,-0.31518515,1.02403787,-0.37470763,0.02785429,-0.00878042,0.91948927,-0.47894887
-5.28564282,2.46764444,-1.00267836,0.02114791,-0.00130242,0.30057147,-0.06402092,0.09988627,-0.07744160,0.86516055,-0.32864957,1.07278362,-0.37236392,0.03012935,-0.00888551,0.97118192,-0.47815873
-5.27963982,2.59523953,-1.01239574,0.02324483,-0.00134078,0.31642658,-0.06872172,0.10364600,-0.07586337,0.91278110,-0.34472979,1.12255829,-0.37183948,0.03243461,-0.00904719,1.02249762,-0.47958978
-5.27363682,2.72118470,-1.02802048,0.02537348,-0.00141455,0.33226593,-0.07409157,0.10723696,-0.07448911,0.95811598,-0.36361866,1.17296250,-0.37341395,0.03473784,-0.00927258,1.07261810,-0.48353106
-5.26763382,2.84374190,-1.05012481,0.02750569,-0.00152651,0.34794781,-0.08018133,0.11057521,-0.07335925,1.00040254,-0.38545758,1.22353707,-0.37734119,0.03700432,-0.00956855,1.12070401,-0.49022997
-5.26163082,2.96112517,-1.07917001,0.02961070,-0.00167992,0.36331645,-0.08703223,0.11358070,-0.07250695,1.03890509,-0.41032683,1.27376607,-0.38384093,0.03919765,-0.00994154,1.16591541,-0.49988260
