energy_ev,total_up,N_s_up,N_p_up,Re_p_up,Re_d_up,Sc_p_up,Sc_d_up,Se_s_up,Se_p_up
-3.11855928,0.25908474,0.00000032,0.02796925,0.07362098,0.05303200,0.03295721,0.04731289,0.00000335,0.20251122
-3.11255628,0.25356673,0.00000023,0.02796008,0.07353188,0.04897673,0.03282981,0.04544068,0.00000240,0.20214203
-3.10655328,0.24933823,0.00000016,0.02797902,0.07357669,0.04590206,0.03277986,0.04383607,0.00000171,0.20199471
-3.10055028,0.24637719,0.00000011,0.02802330,0.07375014,0.04381536,0.03280528,0.04248894,0.00000121,0.20204618
-3.09454727,0.24466981,0.00000008,0.02809220,0.07405234,0.04271933,0.03290615,0.04138905,0.00000085,0.20228801
-3.08854427,0.24421323,0.00000006,0.02818732,0.07448921,0.04261249,0.03308498,0.04052698,0.00000059,0.20272815
-3.08254127,0.24501644,0.00000004,0.02831253,0.07507244,0.04348934,0.03334666,0.03989474,0.00000041,0.20339123
-3.07653827,0.24709939,0.00000003,0.02847388,0.07581893,0.04534017,0.03369825,0.03948602,0.00000028,0.20431744
-3.07053527,0.25049024,0.00000002,0.02867922,0.07674967,0.04815035,0.03414846,0.03929626,0.00000019,0.20556007
-3.06453227,0.25522099,0.00000001,0.02893762,0.07788823,0.05189933,0.03470702,0.03932221,0.00000013,0.20718178
-3.05852926,0.26132173,0.00000001,0.02925878,0.07925882,0.05655928,0.03538380,0.03956144,0.00000009,0.20924976
-3.05252626,0.26881376,0.00000001,0.02965214,0.08088409,0.06209349,0.03618782,0.04001144,0.00000006,0.21183022
-3.04652326,0.27770226,0.00000000,0.03012613,0.08278279,0.06845474,0.03712623,0.04066874,0.00000004,0.21498232
-3.04052026,0.28796871,0.00000000,0.03068724,0.08496741,0.07558358,0.03820325,0.04152787,0.00000003,0.21875208
-3.03451726,0.29956387,0.00000000,0.03133923,0.08744195,0.08340700,0.03941916,0.04258034,0.00000002,0.22316658
-3.02851426,0.31240162,0.00000000,0.03208244,0.09020003,0.09183721,0.04076951,0.04381372,0.00000002,0.22822877
-3.02251126,0.32635427,0.00000000,0.03291316,0.09322330,0.10077111,0.04224437,0.04521092,0.00000002,0.23391335
-3.01650825,0.34124962,0.00000000,0.03382324,0.09648053,0.11009021,0.04382796,0.04674963,0.00000002,0.24016385
-3.01050525,0.35687029,0.00000000,0.03479997,0.09992715,0.11966136,0.04549848,0.04840209,0.00000003,0.24689136
-3.00450225,0.37295524,0.00000000,0.03582606,0.10350563,0.12933817,0.04722826,0.05013515,0.00000005,0.25397476
-2.99849925,0.38920388,0.00000000,0.03687996,0.10714641,0.13896325,0.04898425,0.05191066,0.00000007,0.26126280
-2.99249625,0.40528241,0.00000000,0.03793640,0.11076956,0.14837119,0.05072876,0.05368618,0.00000010,0.26857772
-2.98649325,0.42083233,0.00000000,0.03896712,0.11428706,0.15739221,0.05242057,0.05541601,0.00000014,0.27572055
-2.98049025,0.43548088,0.00000000,0.03994180,0.11760558,0.16585638,0.05401613,0.05705242,0.00000021,0.28247754
-2.97448724,0.44885270,0.00000000,0.04082913,0.12062963,0.17359827,0.05547113,0.05854713,0.00000030,0.28862771
-2.96848424,0.46058249,0.00000000,0.04159797,0.12326506,0.18046182,0.05674201,0.05985291,0.00000044,0.29395102
-2.96248124,0.47032787,0.00000000,0.04221853,0.12542248,0.18630516,0.05778763,0.06092518,0.00000062,0.29823674
-2.95647824,0.47778191,0.00000000,0.04266358,0.12702079,0.19100538,0.05857083,0.06172367,0.00000088,0.30129175
-2.95047524,0.48268473,0.00000000,0.04290949,0.12799033,0.19446269,0.05905994,0.06221386,0.00000124,0.30294815
-2.94447224,0.48483360,0.00000000,0.04293722,0.12827566,0.19660418,0.05923007,0.06236830,0.00000173,0.30307008
-2.93846923,0.48409114,0.00000000,0.04273312,0.12783788,0.19738663,0.05906418,0.06216770,0.00000239,0.30155910
-2.93246623,0.48039109,0.00000000,0.04228946,0.12665622,0.19679856,0.05855387,0.06160162,0.00000329,0.29835825
-2.92646323,0.47374162,0.00000000,0.04160480,0.12472903,0.19486117,0.05769985,0.06066893,0.00000450,0.29345435
-2.92046023,0.46422589,0.00000001,0.04068408,0.12207400,0.19162838,0.05651211,0.05937788,0.00000610,0.28687850
-2.91445723,0.45200012,0.00000001,0.03953845,0.11872767,0.18718587,0.05500974,0.05774580,0.00000822,0.27870498
-2.90845423,0.43728902,0.00000001,0.03818493,0.11474425,0.18164912,0.05322046,0.05579853,0.00001099,0.26904842
-2.90245123,0.42037933,0.00000002,0.03664581,0.11019394,0.17516084,0.05117995,0.05356951,0.00001460,0.25805962
-2.89644822,0.40161140,0.00000003,0.03494792,0.10516069,0.16788763,0.04893086,0.05109871,0.00001925,0.24592013
-2.89044522,0.38136967,0.00000004,0.03312175,0.09973959,0.16001633,0.04652178,0.04843128,0.00002521,0.23283596
-2.88444222,0.36007227,0.00000006,0.03120054,0.09403415,0.15175003,0.04400604,0.04561622,0.00003278,0.21903079
-2.87843922,0.33816054,0.00000008,0.02921927,0.08815336,0.14330421,0.04144054,0.04270493,0.00004233,0.20473891
-2.87243622,0.31608863,0.00000012,0.02721374,0.08220892,0.13490289,0.03888452,0.03974983,0.00005427,0.19019829
-2.86643322,0.29431399,0.00000016,0.02521965,0.07631261,0.12677521,0.03639856,0.03680302,0.00006910,0.17564411
-2.86043022,0.27328875,0.00000022,0.02327177,0.07057387,0.11915240,0.03404350,0.03391517,0.00008736,0.16130285
-2.85442721,0.25345261,0.00000031,0.02140324,0.06509786,0.11226542,0.03187973,0.03113450,0.00010968,0.14738735
-2.84842421,0.23522709,0.00000042,0.01964501,0.05998380,0.10634304,0.02996644,0.02850604,0.00013675,0.13409278
-2.84242121,0.21901149,0.00000056,0.01802537,0.05532381,0.10161069,0.02836121,0.02607103,0.00016932,0.12159374
-2.83641821,0.20518026,0.00000076,0.01656963,0.05120215,0.09828973,0.02711963,0.02386663,0.00020819,0.11004236
-2.83041521,0.19408194,0.00000101,0.01529998,0.04769483,0.09659742,0.02629516,0.02192574,0.00025422,0.09956748
-2.82441221,0.18603924,0.00000134,0.01423534,0.04486964,0.09674711,0.02593906,0.02027713,0.00030830,0.09027476
-2.81840920,0.18135015,0.00000177,0.01339141,0.04278641,0.09894887,0.02610041,0.01894560,0.00037131,0.08224756
-2.81240620,0.18028987,0.00000231,0.01278073,0.04149756,0.10341034,0.02682618,0.01795233,0.00044416,0.07554850
-2.80640320,0.18311314,0.00000302,0.01241278,0.04104875,0.11033755,0.02816135,0.01731536,0.00052769,0.07022148
-2.80040020,0.19005688,0.00000391,0.01229410,0.04147972,0.11993583,0.03014899,0.01705002,0.00062271,0.06629405
-2.79439720,0.20134282,0.00000503,0.01242848,0.04282510,0.13241064,0.03283035,0.01716950,0.00072989,0.06377995
-2.78839420,0.21717993,0.00000643,0.01281702,0.04511524,0.14796811,0.03624487,0.01768532,0.00084983,0.06268160
-2.78239120,0.23776663,0.00000818,0.01345831,0.04837705,0.16681552,0.04043019,0.01860785,0.00098294,0.06299261
-2.77638819,0.26329251,0.00001035,0.01434843,0.05263466,0.18916138,0.04542207,0.01994667,0.00112944,0.06470003
-2.77038519,0.29393955,0.00001301,0.01548111,0.05791007,0.21521529,0.05125426,0.02171099,0.00128934,0.06778641
-2.76438219,0.32988286,0.00001626,0.01684774,0.06422370,0.24518738,0.05795836,0.02390987,0.00146243,0.07223147
-2.75837919,0.37129076,0.00002020,0.01843741,0.07159473,0.27928742,0.06556364,0.02655244,0.00164822,0.07801357
-2.75237619,0.41832424,0.00002494,0.02023703,0.08004139,0.31772339,0.07409682,0.02964797,0.00184598,0.08511071
-2.74637319,0.47113568,0.00003062,0.02223134,0.08958108,0.36069946,0.08358175,0.03320581,0.00205471,0.09350130
-2.74037019,0.52986671,0.00003736,0.02440309,0.10023026,0.40841332,0.09403920,0.03723530,0.00227317,0.10316446
-2.73436718,0.59464512,0.00004531,0.02673316,0.11200422,0.46105252,0.10548642,0.04174549,0.00249987,0.11408007
-2.72836418,0.66558058,0.00005463,0.02920072,0.12491653,0.51878987,0.11793667,0.04674471,0.00273314,0.12622835
-2.72236118,0.74275903,0.00006547,0.03178355,0.13897826,0.58177753,0.13139866,0.05224009,0.00297115,0.13958917
-2.71635818,0.82623561,0.00007799,0.03445825,0.15419683,0.65013979,0.14587573,0.05823685,0.00321191,0.15414092
-2.71035518,0.91602585,0.00009233,0.03720055,0.17057455,0.72396428,0.16136490,0.06473751,0.00345340,0.16985899
-2.70435218,1.01209515,0.00010865,0.03998566,0.18810674,0.80329170,0.17785559,0.07174091,0.00369355,0.18671390
-2.69834917,1.11434660,0.00012707,0.04278858,0.20677944,0.88810402,0.19532816,0.07924112,0.00393034,0.20466905
-2.69234617,1.22260722,0.00014769,0.04558442,0.22656685,0.97831151,0.21375208,0.08722628,0.00416178,0.22367814
-2.68634317,1.33661298,0.00017061,0.04834866,0.24742830,1.07373866,0.23308389,0.09567731,0.00438604,0.24368235
-2.68034017,1.45599321,0.00019587,0.05105739,0.26930519,1.17410986,0.25326498,0.10456664,0.00460141,0.26460734
-2.67433717,1.58025495,0.00022346,0.05368752,0.29211768,1.27903518,0.27421924,0.11385695,0.00480634,0.28636023
-2.66833417,1.70876830,0.00025334,0.05621689,0.31576156,1.38799730,0.29585067,0.12350003,0.00499946,0.30882676
-2.66233117,1.84075376,0.00028542,0.05862430,0.34010539,1.50034039,0.31804122,0.13343583,0.00517959,0.33186867
-2.65632816,1.97527265,0.00031952,0.06088961,0.36498817,1.61526202,0.34064890,0.14359178,0.00534572,0.35532169
-2.65032516,2.11122194,0.00035542,0.06299363,0.39021772,1.73180918,0.36350651,0.15388248,0.00549697,0.37899429
-2.64432216,2.24733453,0.00039284,0.06491812,0.41557017,1.84887919,0.38642103,0.16420985,0.00563259,0.40266732
-2.63831916,2.38218603,0.00043141,0.06664574,0.44079054,1.96522659,0.40917399,0.17446374,0.00575194,0.42609484
-2.63231616,2.51420883,0.00047072,0.06816002,0.46559478,2.07947643,0.43152294,0.18452318,0.00585443,0.44900625
-2.62631316,2.64171395,0.00051029,0.06944538,0.48967332,2.19014443,0.45320415,0.19425820,0.00593953,0.47110981
-2.62031016,2.76292073,0.00054959,0.07048719,0.51269616,2.29566393,0.47393662,0.20353221,0.00600671,0.49209748
-2.61430715,2.87599403,0.00058806,0.07127190,0.53431941,2.39441922,0.49342742,0.21220501,0.00605545,0.51165123
-2.60830415,2.97908802,0.00062509,0.07178730,0.55419333,2.48478461,0.51137826,0.22013625,0.00608525,0.52945052
-2.60230115,3.07039536,0.00066009,0.07202277,0.57197137,2.56516778,0.52749314,0.22718930,0.00609561,0.54518068
-2.59629815,3.14820004,0.00069245,0.07196968,0.58732014,2.63405608,0.54148689,0.23323535,0.00608608,0.55854212
-2.59029515,3.21093163,0.00072158,0.07162177,0.59992976,2.69006386,0.55309429,0.23815765,0.00605627,0.56925970
-2.58429215,3.25721883,0.00074694,0.07097558,0.60952424,2.73197876,0.56207929,0.24185567,0.00600591,0.57709211
-2.57828914,3.28593973,0.00076803,0.07003089,0.61587135,2.75880482,0.56824418,0.24424899,0.00593489,0.58184062
-2.57228614,3.29626627,0.00078444,0.06879111,0.61879150,2.76980045,0.57143800,0.24528075,0.00584333,0.58335693
-2.56628314,3.28770084,0.00079583,0.06726358,0.61816530,2.76450915,0.57156397,0.24492051,0.00573161,0.58154960
-2.56028014,3.26010280,0.00080195,0.06545980,0.61393916,2.74278146,0.56858556,0.24316634,0.00560043,0.57638871
-2.55427714,3.21370364,0.00080268,0.06339552,0.60612890,2.70478692,0.56253070,0.24004607,0.00545084,0.56790859
-2.54827414,3.14910961,0.00079798,0.06109067,0.59482089,2.65101514,0.55349411,0.23561755,0.00528431,0.55620829
-2.54227114,3.06729152,0.00078795,0.05856917,0.58017082,2.58226595,0.54163732,0.22996797,0.00510269,0.54144987
-2.53626813,2.96956205,0.00077278,0.05585856,0.56239998,2.49962872,0.52718662,0.22321221,0.00490826,0.52385442
-2.53026513,2.85754126,0.00075278,0.05298945,0.54178927,2.40445187,0.51042865,0.21549026,0.00470367,0.50369607
-2.52426213,2.73311191,0.00072833,0.04999495,0.51867123,2.29830383,0.49170406,0.20696383,0.00449196,0.48129421
-2.51825913,2.59836650,0.00069992,0.04690985,0.49342033,2.18292716,0.47139925,0.19781225,0.00427646,0.45700426
-2.51225613,2.45554814,0.00066808,0.04376984,0.46644204,2.06018791,0.44993658,0.18822788,0.00406073,0.43120741
-2.50625313,2.30698799,0.00063341,0.04061067,0.43816121,1.93202235,0.42776343,0.17841108,0.00384854,0.40429978
-2.50025013,2.15504164,0.00059654,0.03746725,0.40901005,1.80038338,0.40534044,0.16856507,0.00364369,0.37668147
-2.49424712,2.00202708,0.00055808,0.03437290,0.37941651,1.66718872,0.38312944,0.15889066,0.00345000,0.34874588
-2.48824412,1.85016648,0.00051869,0.03135854,0.34979325,1.53427291,0.36158131,0.14958125,0.00327115,0.32086990
-2.48224112,1.70153377,0.00047898,0.02845210,0.32052771,1.40334476,0.34112435,0.14081804,0.00311063,0.29340501
-2.47623812,1.55800978,0.00043952,0.02567800,0.29197371,1.27595161,0.32215335,0.13276571,0.00297160,0.26666994
-2.47023512,1.42124584,0.00040084,0.02305674,0.26444451,1.15345127,0.30501981,0.12556858,0.00285683,0.24094477
-2.46423212,1.29263686,0.00036341,0.02060465,0.23820791,1.03699219,0.29002336,0.11934746,0.00276859,0.21646679
-2.45822911,1.17330383,0.00032764,0.01833385,0.21348299,0.92750186,0.27740484,0.11419715,0.00270862,0.19342803
-2.45222611,1.06408581,0.00029388,0.01625226,0.19043881,0.82568329,0.26734090,0.11018458,0.00267801,0.17197443
-2.44622311,0.96554080,0.00026239,0.01436375,0.16919469,0.73201876,0.25994049,0.10734782,0.00267721,0.15220657
-2.44022011,0.87795459,0.00023337,0.01266844,0.14982212,0.64678013,0.25524308,0.10569576,0.00270597,0.13418173
-2.43421711,0.80135673,0.00020696,0.01116307,0.13234789,0.57004457,0.25321876,0.10520855,0.00276335,0.11791707
-2.42821411,0.73554236,0.00018323,0.00984141,0.11675826,0.50171457,0.25377015,0.10583878,0.00284770,0.10339375
-2.42221111,0.68009871,0.00016221,0.00869475,0.10300396,0.44154100,0.25673609,0.10751337,0.00295670,0.09056157
-2.41620810,0.63443512,0.00014389,0.00771241,0.09100562,0.38914816,0.26189701,0.11013622,0.00308742,0.07934415
-2.41020510,0.59781529,0.00012821,0.00688226,0.08065955,0.34405961,0.26898191,0.11359134,0.00323635,0.06964420
-2.40420210,0.56939095,0.00011512,0.00619118,0.07184347,0.30572393,0.27767681,0.11774680,0.00339951,0.06134872
-2.39819910,0.54823577,0.00010452,0.00562564,0.06442219,0.27353952,0.28763442,0.12245901,0.00357255,0.05433411
-2.39219610,0.53337877,0.00009635,0.00517204,0.05825287,0.24687791,0.29848493,0.12757757,0.00375087,0.04847085
-2.38619310,0.52383660,0.00009053,0.00481723,0.05318994,0.22510501,0.30984761,0.13295042,0.00392970,0.04362774
-2.38019010,0.51864393,0.00008703,0.00454885,0.04908947,0.20759993,0.32134284,0.13842921,0.00410430,0.03967573
-2.37418709,0.51688157,0.00008583,0.00435565,0.04581299,0.19377134,0.33260443,0.14387474,0.00427009,0.03649110
-2.36818409,0.51770178,0.00008695,0.00422782,0.04323067,0.18307112,0.34329165,0.14916233,0.00442277,0.03395815
-2.36218109,0.52035040,0.00009047,0.00415718,0.04122401,0.17500536,0.35310074,0.15418690,0.00455848,0.03197130
-2.35617809,0.52418554,0.00009650,0.00413743,0.03968782,0.16914281,0.36177545,0.15886759,0.00467392,0.03043670
-2.35017509,0.52869242,0.00010522,0.00416431,0.03853172,0.16512086,0.36911617,0.16315178,0.00476649,0.02927333
-2.34417209,0.53349412,0.00011686,0.00423563,0.03768111,0.16264912,0.37498739,0.16701826,0.00483438,0.02841359
-2.33816908,0.53835816,0.00013170,0.00435143,0.03707763,0.16151089,0.37932314,0.17047942,0.00487662,0.02780359
-2.33216608,0.54319865,0.00015008,0.00451391,0.03667915,0.16156250,0.38213008,0.17358230,0.00489318,0.02740296
-2.32616308,0.54807391,0.00017239,0.00472745,0.03645942,0.16273076,0.38348820,0.17640849,0.00488495,0.02718434
-2.32016008,0.55317968,0.00019904,0.00499846,0.03640723,0.16500862,0.38354894,0.17907260,0.00485375,0.02713261
-2.31415708,0.55883798,0.00023049,0.00533528,0.03652533,0.16844912,0.38253078,0.18171959,0.00480227,0.02724381
-2.30815408,0.56548181,0.00026721,0.00574790,0.03682898,0.17315789,0.38071242,0.18452065,0.00473404,0.02752390
-2.30215108,0.57363603,0.00030966,0.00624776,0.03734429,0.17928420,0.37842373,0.18766801,0.00465327,0.02798718
-2.29614807,0.58389490,0.00035831,0.00684734,0.03810620,0.18701076,0.37603476,0.19136862,0.00456478,0.02865471
-2.29014507,0.59689679,0.00041356,0.00755976,0.03915644,0.19654246,0.37394327,0.19583698,0.00447382,0.02955249
-2.28414207,0.61329678,0.00047580,0.00839836,0.04054116,0.20809433,0.37256104,0.20128730,0.00438593,0.03070956
-2.27813907,0.63373792,0.00054530,0.00937609,0.04230853,0.22187883,0.37229961,0.20792524,0.00430673,0.03215606
-2.27213607,0.65882195,0.00062226,0.01050501,0.04450629,0.23809286,0.37355586,0.21593956,0.00424179,0.03392124
-2.26613307,0.68908040,0.00070676,0.01179564,0.04717922,0.25690481,0.37669789,0.22549394,0.00419641,0.03603155
-2.26013007,0.72494717,0.00079877,0.01325635,0.05036675,0.27844201,0.38205176,0.23671931,0.00417545,0.03850875
-2.25412706,0.76673326,0.00089809,0.01489271,0.05410057,0.30277901,0.38988955,0.24970696,0.00418320,0.04136817
-2.24812406,0.81460489,0.00100438,0.01670692,0.05840256,0.32992706,0.40041898,0.26450270,0.00422319,0.04461720
-2.24212106,0.86856573,0.00111715,0.01869725,0.06328282,0.35982535,0.41377518,0.28110243,0.00429806,0.04825392
-2.23611806,0.92844405,0.00123577,0.02085755,0.06873816,0.39233427,0.43001460,0.29944918,0.00440951,0.05226612
-2.23011506,0.99388557,0.00135945,0.02317693,0.07475087,0.42723126,0.44911150,0.31943194,0.00455818,0.05663062
-2.22411206,1.06435234,0.00148729,0.02563949,0.08128802,0.46420942,0.47095698,0.34088632,0.00474362,0.06131294
-2.21810905,1.13912824,0.00161826,0.02822429,0.08830124,0.50287930,0.49536059,0.36359709,0.00496425,0.06626744
-2.21210605,1.21733100,0.00175129,0.03090541,0.09572696,0.54277395,0.52205459,0.38730257,0.00521745,0.07143787
-2.20610305,1.29793067,0.00188524,0.03365231,0.10348735,0.58335722,0.55070060,0.41170089,0.00549955,0.07675831
-2.20010005,1.37977426,0.00201900,0.03643027,0.11149173,0.62403535,0.58089848,0.43645782,0.00580595,0.08215459
-2.19409705,1.46161581,0.00215147,0.03920111,0.11963852,0.66417144,0.61219730,0.46121600,0.00613124,0.08754609
-2.18809405,1.54215103,0.00228164,0.04192408,0.12781771,0.70310256,0.64410787,0.48560531,0.00646936,0.09284781
-2.18209105,1.62005545,0.00240861,0.04455686,0.13591376,0.74015880,0.67611668,0.50925403,0.00681374,0.09797280
-2.17608804,1.69402475,0.00253164,0.04705674,0.14380887,0.77468372,0.70770062,0.53180036,0.00715754,0.10283468
-2.17008504,1.76281581,0.00265018,0.04938184,0.15138635,0.80605536,0.73834226,0.55290395,0.00749382,0.10735036
-2.16408204,1.82528692,0.00276388,0.05149246,0.15853428,0.83370697,0.76754508,0.57225698,0.00781579,0.11144259
-2.15807904,1.88043571,0.00287260,0.05335227,0.16514897,0.85714659,0.79484824,0.58959436,0.00811700,0.11504255
-2.15207604,1.92743311,0.00297645,0.05492959,0.17113829,0.87597468,0.81984042,0.60470277,0.00839156,0.11809205
-2.14607304,1.96565205,0.00307573,0.05619842,0.17642476,0.88989881,0.84217237,0.61742802,0.00863434,0.12054551
-2.14007004,1.99468967,0.00317093,0.05713939,0.18094805,0.89874500,0.86156768,0.62768056,0.00884112,0.12237148
-2.13406703,2.01438215,0.00326271,0.05774047,0.18466704,0.90246486,0.87783150,0.63543894,0.00900875,0.12355362
-2.12806403,2.02481131,0.00335182,0.05799740,0.18756117,0.90113836,0.89085699,0.64075091,0.00913527,0.12409126
-2.12206103,2.02630288,0.00343910,0.05791386,0.18963105,0.89497194,0.90062915,0.64373238,0.00921994,0.12399930
-2.11605803,2.01941640,0.00352537,0.05750145,0.19089838,0.88429203,0.90722611,0.64456399,0.00926329,0.12330762
-2.11005503,2.00492709,0.00361142,0.05677924,0.19140510,0.86953422,0.91081773,0.64348568,0.00926711,0.12205993
-2.10405203,1.98380055,0.00369788,0.05577317,0.19121179,0.85122855,0.91166164,0.64078926,0.00923438,0.12031218
-2.09804902,1.95716124,0.00378523,0.05451520,0.19039546,0.82998149,0.91009689,0.63680948,0.00916917,0.11813057
-2.09204602,1.92625610,0.00387371,0.05304222,0.18904680,0.80645543,0.90653536,0.63191375,0.00907648,0.11558923
-2.08604302,1.89241477,0.00396331,0.05139491,0.18726697,0.78134659,0.90145140,0.62649108,0.00896213,0.11276780
-2.08004002,1.85700807,0.00405368,0.04961636,0.18516407,0.75536216,0.89536987,0.62094054,0.00883251,0.10974877
-2.07403702,1.82140630,0.00414421,0.04775084,0.18284952,0.72919775,0.88885319,0.61565980,0.00869442,0.10661497
-2.06803402,1.78693905,0.00423394,0.04584244,0.18043439,0.70351600,0.88248763,0.61103397,0.00855480,0.10344715
-2.06203102,1.75485796,0.00432166,0.04393390,0.17802588,0.67892718,0.87686945,0.60742545,0.00842056,0.10032170
-2.05602801,1.72630376,0.00440588,0.04206545,0.17572409,0.65597250,0.87259109,0.60516475,0.00829834,0.09730882
-2.05002501,1.70227856,0.00448494,0.04027395,0.17361918,0.63511068,0.87022800,0.60454287,0.00819432,0.09447087
-2.04402201,1.68362434,0.00455705,0.03859213,0.17178901,0.61670818,0.87032625,0.60580525,0.00811407,0.09186125
-2.03801901,1.67100791,0.00462034,0.03704804,0.17029734,0.60103336,0.87339121,0.60914753,0.00806236,0.08952362
-2.03201601,1.66491257,0.00467297,0.03566481,0.16919264,0.58825441,0.87987752,0.61471296,0.00804306,0.08749152
-2.02601301,1.66563624,0.00471323,0.03446053,0.16850747,0.57844122,0.89018035,0.62259166,0.00805907,0.08578842
-2.02001001,1.67329567,0.00473955,0.03344839,0.16825852,0.57157047,0.90462798,0.63282127,0.00811228,0.08442809
-2.01400700,1.68783575,0.00475065,0.03263698,0.16844712,0.56753387,0.92347569,0.64538903,0.00820350,0.08341524
-2.00800400,1.70904328,0.00474556,0.03203074,0.16906028,0.56614875,0.94690075,0.66023485,0.00833256,0.08274642
-2.00200100,1.73656379,0.00472364,0.03163052,0.17007206,0.56717044,0.97499842,0.67725515,0.00849828,0.08241102
-1.99599800,1.76992049,0.00468469,0.03143421,0.17144529,0.57030574,1.00777877,0.69630699,0.00869860,0.08239245
-1.98999500,1.80853400,0.00462887,0.03143742,0.17313346,0.57522688,1.04516417,0.71721242,0.00893065,0.08266920
-1.98399200,1.85174182,0.00455676,0.03163406,0.17508263,0.58158512,1.08698736,0.73976252,0.00919089,0.08321599
-1.97798899,1.89881663,0.00446933,0.03201700,0.17723342,0.58902358,1.13299008,0.76372102,0.00947518,0.08400471
-1.97198599,1.94898259,0.00436787,0.03257853,0.17952277,0.59718877,1.18282216,0.78882737,0.00977899,0.08500527
-1.96598299,2.00142918,0.00425395,0.03331078,0.18188563,0.60574028,1.23604145,0.81479910,0.01009744,0.08618627
-1.95997999,2.05532240,0.00412939,0.03420597,0.18425634,0.61435853,1.29211456,0.84133366,0.01042549,0.08751553
-1.95397699,2.10981320,0.00399613,0.03525657,0.18656981,0.62275034,1.35041888,0.86810969,0.01075804,0.08896033
-1.94797399,2.16404375,0.00385620,0.03645530,0.18876243,0.63065243,1.41024623,0.89478808,0.01108999,0.09048767
-1.94197099,2.21715180,0.00371166,0.03779498,0.19077271,0.63783280,1.47080842,0.92101302,0.01141643,0.09206424
-1.93596798,2.26827414,0.00356445,0.03926832,0.19254179,0.64409051,1.53124536,0.94641342,0.01173259,0.09365644
-1.92996498,2.31654973,0.00341644,0.04086759,0.19401373,0.64925388,1.59063579,0.97060501,0.01203401,0.09523028
-1.92396198,2.36112363,0.00326927,0.04258428,0.19513581,0.65317777,1.64801107,0.99319339,0.01231653,0.09675134
-1.91795898,2.40115228,0.00312438,0.04440867,0.19585868,0.65574025,1.70237203,1.01377837,0.01257633,0.09818477
-1.91195598,2.43581103,0.00298294,0.04632947,0.19613672,0.65683901,1.75270888,1.03195976,0.01280997,0.09949539
-1.90595298,2.46430412,0.00284587,0.04833345,0.19592832,0.65638816,1.79802375,1.04734456,0.01301439,0.10064795
-1.89994997,2.48587760,0.00271380,0.05040523,0.19519638,0.65431548,1.83735550,1.05955564,0.01318696,0.10160747
-1.89394697,2.49983470,0.00258708,0.05252705,0.19390892,0.65056049,1.86980594,1.06824153,0.01332540,0.10233986
-1.88794397,2.50555355,0.00246586,0.05467878,0.19203982,0.64507361,1.89456661,1.07308718,0.01342788,0.10281252
-1.88194097,2.50250633,0.00235005,0.05683797,0.18956961,0.63781624,1.91094503,1.07382497,0.01349297,0.10299520
-1.87593797,2.49027896,0.00223936,0.05898011,0.18648638,0.62876185,1.91838917,1.07024565,0.01351965,0.10286083
-1.86993497,2.46859013,0.00213342,0.06107900,0.18278663,0.61789793,1.91650898,1.06220850,0.01350733,0.10238649
-1.86393197,2.43730850,0.00203173,0.06310724,0.17847603,0.60522847,1.90509393,1.04965003,0.01345586,0.10155426
-1.85792896,2.39646671,0.00193375,0.06503688,0.17357006,0.59077681,1.88412524,1.03259078,0.01336552,0.10035205
-1.85192596,2.34627116,0.00183893,0.06684011,0.16809439,0.57458841,1.85378231,1.01113953,0.01323702,0.09877427
-1.84592296,2.28710654,0.00174678,0.06849008,0.16208495,0.55673331,1.81444252,0.98549467,0.01307154,0.09682234
-1.83991996,2.21953437,0.00165685,0.06996170,0.15558774,0.53730795,1.76667421,0.95594233,0.01287070,0.09450496
-1.83391696,2.14428531,0.00156878,0.07123247,0.14865820,0.51643604,1.71122297,0.92285132,0.01263657,0.09183816
-1.82791396,2.06224498,0.00148233,0.07228327,0.14136023,0.49426841,1.64899151,0.88666483,0.01237165,0.08884504
-1.82191096,1.97443392,0.00139737,0.07309909,0.13376494,0.47098161,1.58101404,0.84788927,0.01207886,0.08555533
-1.81590795,1.88198218,0.00131388,0.07366960,0.12594900,0.44677536,1.50842591,0.80708059,0.01176150,0.08200460
-1.80990495,1.78609957,0.00123198,0.07398968,0.11799280,0.42186881,1.43242998,0.76482872,0.01142321,0.07823340
-1.80390195,1.68804288,0.00115188,0.07405970,0.10997847,0.39649584,1.35426105,0.72174069,0.01106796,0.07428609
-1.79789895,1.58908141,0.00107386,0.07388563,0.10198779,0.37089958,1.27514971,0.67842323,0.01069992,0.07020966
-1.79189595,1.49046231,0.00099831,0.07347897,0.09410015,0.34532643,1.19628731,0.63546561,0.01032345,0.06605243
-1.78589295,1.39337716,0.00092562,0.07285646,0.08639059,0.32001988,1.11879322,0.59342334,0.00994301,0.06186275
-1.77988994,1.29893119,0.00085624,0.07203955,0.07892806,0.29521443,1.04368574,0.55280351,0.00956303,0.05768778
-1.77388694,1.20811640,0.00079059,0.07105374,0.07177391,0.27112984,0.97185771,0.51405219,0.00918788,0.05357231
-1.76788394,1.12178939,0.00072908,0.06992772,0.06498076,0.24796617,0.90405746,0.47754445,0.00882175,0.04955777
-1.76188094,1.04065483,0.00067206,0.06869231,0.05859167,0.22589954,0.84087576,0.44357729,0.00846852,0.04568141
-1.75587794,0.96525483,0.00061985,0.06737941,0.05263970,0.20507909,0.78273884,0.41236551,0.00813174,0.04197563
