energy_ev,total_up,Ag_p_up,Ag_d_up,Bi_p_up,Bi_d_up,Te_p_up,Te_d_up
-5.61580790,0.84859888,0.63558349,0.43193596,0.14779257,0.00169015,0.15898425,0.00000000
-5.60980490,0.75531941,0.56610615,0.38410966,0.13196459,0.00150275,0.14133737,0.00000000
-5.60380190,0.66773038,0.50071708,0.33928697,0.11700915,0.00132665,0.12479370,0.00000000
-5.59779890,0.58635365,0.43983861,0.29771517,0.10303194,0.00116292,0.10944913,0.00000000
-5.59179590,0.51154614,0.38376089,0.25956063,0.09010815,0.00101225,0.09536797,0.00000000
-5.58579290,0.44351126,0.33265140,0.22491421,0.07828439,0.00087503,0.08258536,0.00000000
-5.57978989,0.38231521,0.28656795,0.19379933,0.06758139,0.00075131,0.07111061,0.00000000
-5.57378689,0.32790662,0.24547407,0.16618174,0.05799730,0.00064092,0.06093118,0.00000000
-5.56778389,0.28013859,0.20925588,0.14198053,0.04951141,0.00054346,0.05201698,0.00000000
-5.56178089,0.23879161,0.17773975,0.12107958,0.04208795,0.00045841,0.04432494,0.00000000
-5.55577789,0.20359658,0.15070974,0.10333915,0.03568003,0.00038510,0.03780347,0.00000000
-5.54977489,0.17425670,0.12792434,0.08860676,0.03023338,0.00032285,0.03239672,0.00000000
-5.54377189,0.15046765,0.10913182,0.07672729,0.02568975,0.00027095,0.02804856,0.00000000
-5.53776888,0.13193540,0.09408392,0.06755173,0.02199007,0.00022872,0.02470598,0.00000000
-5.53176588,0.11839112,0.08254752,0.06094453,0.01907705,0.00019558,0.02232209,0.00000000
-5.52576288,0.10960306,0.07431404,0.05678924,0.01689730,0.00017104,0.02085844,0.00000000
-5.51975988,0.10538506,0.06920664,0.05499246,0.01540300,0.00015476,0.02028673,0.00000000
-5.51375688,0.10560178,0.06708511,0.05548604,0.01455299,0.00014658,0.02058994,0.00000000
-5.50775388,0.11017069,0.06784857,0.05822757,0.01431336,0.00014652,0.02176284,0.00000000
-5.50175088,0.11906082,0.07143602,0.06319919,0.01465763,0.00015482,0.02381183,0.00000000
-5.49574787,0.13228870,0.07782504,0.07040491,0.01556642,0.00017196,0.02675431,0.00000000
-5.48974487,0.14991146,0.08702855,0.07986651,0.01702679,0.00019863,0.03061745,0.00000000
-5.48374187,0.17201767,0.09909010,0.09161821,0.01903122,0.00023578,0.03543650,0.00000000
-5.47773887,0.19871599,0.11407771,0.10570039,0.02157632,0.00028460,0.04125265,0.00000000
-5.47173587,0.23012228,0.13207644,0.12215241,0.02466130,0.00034651,0.04811048,0.00000000
-5.46573287,0.26634534,0.15318009,0.14100504,0.02828637,0.00042316,0.05605517,0.00000000
-5.45972986,0.30747196,0.17748204,0.16227256,0.03245092,0.00051636,0.06512932,0.00000000
-5.45372686,0.35355166,0.20506564,0.18594491,0.03715177,0.00062809,0.07536973,0.00000000
-5.44772386,0.40458172,0.23599432,0.21198030,0.04238144,0.00076045,0.08680400,0.00000000
-5.44172086,0.46049311,0.27030175,0.24029846,0.04812653,0.00091557,0.09944722,0.00000000
-5.43571786,0.52113778,0.30798235,0.27077502,0.05436626,0.00109557,0.11329873,0.00000000
-5.42971486,0.58627801,0.34898246,0.30323713,0.06107126,0.00130245,0.12833916,0.00000000
-5.42371186,0.65557833,0.39319248,0.33746085,0.06820271,0.00153802,0.14452783,0.00000000
-5.41770885,0.72860054,0.44044036,0.37317038,0.07571173,0.00180379,0.16180061,0.00000000
-5.41170585,0.80480217,0.49048675,0.41003930,0.08353928,0.00210087,0.18006843,0.00000000
-5.40570285,0.88353887,0.54302211,0.44769415,0.09161643,0.00242985,0.19921649,0.00000000
-5.39969985,0.96407085,0.59766606,0.48572007,0.09986506,0.00279069,0.21910429,0.00000000
-5.39369685,1.04557340,0.65396924,0.52366873,0.10819909,0.00318265,0.23956658,0.00000000
-5.38769385,1.12715167,0.71141779,0.56106819,0.11652608,0.00360418,0.26041529,0.00000000
-5.38169085,1.20785918,0.76944069,0.59743463,0.12474928,0.00405288,0.28144242,0.00000000
-5.37568784,1.28671989,0.82741976,0.63228544,0.13277004,0.00452543,0.30242400,0.00000000
-5.36968484,1.36275333,0.88470247,0.66515345,0.14049055,0.00501761,0.32312495,0.00000000
-5.36368184,1.43500195,0.94061722,0.69560171,0.14781676,0.00552433,0.34330491,0.00000000
-5.35767884,1.50256008,0.99449085,0.72323842,0.15466152,0.00603967,0.36272478,0.00000000
-5.35167584,1.56460353,1.04566798,0.74773140,0.16094768,0.00655701,0.38115395,0.00000000
-5.34567284,1.62041890,1.09353157,0.76882167,0.16661122,0.00706917,0.39837791,0.00000000
-5.33966983,1.66943153,1.13752415,0.78633547,0.17160415,0.00756855,0.41420609,0.00000000
-5.33366683,1.71123115,1.17716895,0.80019448,0.17589712,0.00804741,0.42847962,0.00000000
-5.32766383,1.74559411,1.21209015,0.81042354,0.17948169,0.00849805,0.44107872,0.00000000
-5.32166083,1.77250133,1.24203130,0.81715571,0.18237205,0.00891306,0.45192943,0.00000000
-5.31565783,1.79215090,1.26687123,0.82063422,0.18460617,0.00928562,0.46100937,0.00000000
-5.30965483,1.80496469,1.28663635,0.82121120,0.18624624,0.00960966,0.46835219,0.00000000
-5.30365183,1.81158830,1.30150876,0.81934298,0.18737836,0.00988017,0.47405048,0.00000000
-5.29764882,1.81288371,1.31182932,0.81558190,0.18811148,0.01009337,0.47825687,0.00000000
-5.29164582,1.80991457,1.31809521,0.81056477,0.18857539,0.01024683,0.48118309,0.00000000
-5.28564282,1.80392398,1.32095154,0.80499804,0.18891797,0.01033961,0.48309700,0.00000000
-5.27963982,1.79630494,1.32117700,0.79963993,0.18930160,0.01037234,0.48431736,0.00000000
-5.27363682,1.78856412,1.31966340,0.79527998,0.18989878,0.01034712,0.48520658,0.00000000
-5.26763382,1.78227961,1.31738983,0.79271627,0.19088716,0.01026756,0.48616152,0.00000000
-5.26163082,1.77905385,1.31539180,0.79273115,0.19244399,0.01013857,0.48760258,0.00000000
-5.25562781,1.78046310,1.31472647,0.79606589,0.19474021,0.00996621,0.48996154,0.00000000
-5.24962481,1.78800519,1.31643516,0.80339523,0.19793441,0.00975747,0.49366849,0.00000000
-5.24362181,1.80304730,1.32150454,0.81530252,0.20216682,0.00952000,0.49913850,0.00000000
-5.23761881,1.82677602,1.33082809,0.83225645,0.20755364,0.00926183,0.50675852,0.00000000
-5.23161581,1.86015163,1.34516962,0.85459033,0.21418186,0.00899108,0.51687522,0.00000000
-5.22561281,1.90386896,1.36513038,0.88248477,0.22210503,0.00871567,0.52978424,0.00000000
-5.21960980,1.95832664,1.39112172,0.91595478,0.23133994,0.00844306,0.54572163,0.00000000
-5.21360680,2.02360666,1.42334438,0.95484194,0.24186474,0.00818000,0.56485773,0.00000000
-5.20760380,2.09946558,1.46177612,0.99881246,0.25361839,0.00793235,0.58729405,0.00000000
-5.20160080,2.18533843,1.50616816,1.04736149,0.26650178,0.00770493,0.61306325,0.00000000
-5.19559780,2.28035567,1.55605122,1.09982382,0.28038040,0.00750143,0.64213227,0.00000000
-5.18959480,2.38337293,1.61075108,1.15539111,0.29508864,0.00732436,0.67440858,0.00000000
-5.18359180,2.49301268,1.66941317,1.21313502,0.31043555,0.00717511,0.70974898,0.00000000
-5.17758879,2.60771621,1.73103530,1.27203575,0.32621188,0.00705398,0.74797058,0.00000000
-5.17158579,2.72580374,1.79450709,1.33101481,0.34219813,0.00696034,0.78886315,0.00000000
-5.16558279,2.84553982,1.85865428,1.38897096,0.35817317,0.00689279,0.83220202,0.00000000
-5.15957979,2.96520087,1.92228576,1.44481752,0.37392318,0.00684932,0.87776056,0.00000000
-5.15357679,3.08314145,1.98424103,1.49751976,0.38925036,0.00682756,0.92532127,0.00000000
-5.14757379,3.19785565,2.04343560,1.54613033,0.40398091,0.00682494,0.97468456,0.00000000
-5.14157079,3.30803048,2.09890211,1.58982128,0.41797206,0.00683895,1.02567450,0.00000000
-5.13556778,3.41258808,2.14982488,1.62791102,0.43111747,0.00686727,1.07814071,0.00000000
-5.12956478,3.51071454,2.19556627,1.65988496,0.44335100,0.00690798,1.13195623,0.00000000
-5.12356178,3.60187372,2.23568343,1.68540880,0.45464833,0.00695964,1.18701115,0.00000000
-5.11755878,3.68580528,2.26993473,1.70433390,0.46502657,0.00702138,1.24320233,0.00000000
-5.11155578,3.76250728,2.29827575,1.71669463,0.47454170,0.00709295,1.30041962,0.00000000
-5.10555278,3.83220449,2.32084523,1.72269780,0.48328402,0.00717470,1.35852968,0.00000000
-5.09954977,3.89530465,2.33794209,1.72270509,0.49137194,0.00726751,1.41735837,0.00000000
-5.09354677,3.95234552,2.34999516,1.71720955,0.49894433,0.00737273,1.47667316,0.00000000
-5.08754377,4.00393643,2.35752758,1.70680750,0.50615200,0.00749201,1.53616693,0.00000000
-5.08154077,4.05069798,2.36111821,1.69216765,0.51314870,0.00762719,1.59544480,0.00000000
-5.07553777,4.09320427,2.36136244,1.67399917,0.52008222,0.00778009,1.65401518,0.00000000
-5.06953477,4.13193120,2.35883492,1.65302047,0.52708614,0.00795234,1.71128637,0.00000000
-5.06353177,4.16721444,2.35405630,1.62993049,0.53427255,0.00814525,1.76656955,0.00000000
-5.05752876,4.19921991,2.34746597,1.60538380,0.54172632,0.00835956,1.81908863,0.00000000
-5.05152576,4.22792841,2.33940213,1.57997087,0.54950116,0.00859538,1.86799703,0.00000000
-5.04552276,4.25313568,2.33009029,1.55420408,0.55761756,0.00885203,1.91240104,0.00000000
-5.03951976,4.27446741,2.31964027,1.52851002,0.56606287,0.00912796,1.95138883,0.00000000
-5.03351676,4.29140842,2.30805172,1.50322790,0.57479328,0.00942076,1.98406386,0.00000000
-5.02751376,4.30334364,2.29522709,1.47861372,0.58373764,0.00972707,2.00958113,0.00000000
-5.02151076,4.30960819,2.28099113,1.45484932,0.59280279,0.01004273,2.02718430,0.00000000
-5.01550775,4.30954317,2.26511491,1.43205524,0.60187998,0.01036277,2.03624181,0.00000000
-5.00950475,4.30255332,2.24734294,1.41030621,0.61085205,0.01068161,2.03627992,0.00000000
-5.00350175,4.28816277,2.22742103,1.38964780,0.61960079,0.01099315,2.02701088,0.00000000
-4.99749875,4.26606529,2.20512335,1.37011288,0.62801413,0.01129100,2.00835460,0.00000000
-4.99149575,4.23616579,2.18027664,1.35173674,0.63599257,0.01156865,1.98045259,0.00000000
-4.98549275,4.19861053,2.15278032,1.33456963,0.64345466,0.01181967,1.94367328,0.00000000
-4.97948974,4.15380414,2.12262131,1.31868610,0.65034097,0.01203796,1.89860846,0.00000000
-4.97348674,4.10241262,2.08988276,1.30419034,0.65661661,0.01221791,1.84606091,0.00000000
-4.96748374,4.04535208,2.05474661,1.29121752,0.66227194,0.01235462,1.78702377,0.00000000
-4.96148074,3.98376415,2.01748994,1.27993111,0.66732163,0.01244403,1.72265274,0.00000000
-4.95547774,3.91897951,1.97847570,1.27051652,0.67180210,0.01248308,1.65423234,0.00000000
-4.94947474,3.85247170,1.93813873,1.26317177,0.67576756,0.01246979,1.58313795,0.00000000
-4.94347174,3.78580390,1.89696808,1.25809587,0.67928489,0.01240332,1.51079512,0.00000000
-4.93746873,3.72057161,1.85548681,1.25547602,0.68242783,0.01228402,1.43863809,0.00000000
-4.93146573,3.65834417,1.81423080,1.25547433,0.68527069,0.01211335,1.36806909,0.00000000
-4.92546273,3.60060808,1.77372754,1.25821539,0.68788214,0.01189389,1.30042001,0.00000000
-4.91945973,3.54871478,1.73447636,1.26377516,0.69031936,0.01162919,1.23691762,0.00000000
-4.91345673,3.50383513,1.69693082,1.27217226,0.69262302,0.01132367,1.17865354,0.00000000
-4.90745373,3.46692237,1.66148423,1.28336197,0.69481332,0.01098247,1.12655962,0.00000000
-4.90145073,3.43868458,1.62845874,1.29723341,0.69688728,0.01061130,1.08138913,0.00000000
-4.89544772,3.41956760,1.59809816,1.31360982,0.69881758,0.01021623,1.04370414,0.00000000
-4.88944472,3.40974793,1.57056462,1.33225205,0.70055283,0.00980356,1.01386879,0.00000000
-4.88344172,3.40913561,1.54593883,1.35286467,0.70201938,0.00937959,0.99204840,0.00000000
-4.87743872,3.41738574,1.52422338,1.37510433,0.70312433,0.00895050,0.97821388,0.00000000
-4.87143572,3.43391762,1.50534872,1.39858970,0.70375982,0.00852218,0.97215098,0.00000000
-4.86543272,3.45793984,1.48918099,1.42291228,0.70380796,0.00810009,0.97347376,0.00000000
-4.85942971,3.48847982,1.47553114,1.44764731,0.70314644,0.00768916,0.98164169,0.00000000
-4.85342671,3.52441611,1.46416467,1.47236418,0.70165417,0.00729372,0.99597967,0.00000000
-4.84742371,3.56451200,1.45481145,1.49663570,0.69921683,0.00691739,1.01570053,0.00000000
-4.84142071,3.60744913,1.44717505,1.52004579,0.69573190,0.00656308,1.03992913,0.00000000
-4.83541771,3.65186001,1.44094146,1.54219541,0.69111295,0.00623295,1.06772774,0.00000000
-4.82941471,3.69635874,1.43578675,1.56270650,0.68529299,0.00592844,1.09812197,0.00000000
-4.82341171,3.73956942,1.43138396,1.58122419,0.67822671,0.00565025,1.13012667,0.00000000
-4.81740870,3.78015204,1.42740892,1.59741746,0.66989165,0.00539844,1.16277134,0.00000000
-4.81140570,3.81682592,1.42354558,1.61097878,0.66028827,0.00517243,1.19512437,0.00000000
-4.80540270,3.84839079,1.41949069,1.62162305,0.64943904,0.00497110,1.22631552,0.00000000
-4.79939970,3.87374589,1.41495851,1.62908669,0.63738667,0.00479287,1.25555625,0.00000000
-4.79339670,3.89190745,1.40968545,1.63312709,0.62419185,0.00463578,1.28215715,0.00000000
-4.78739370,3.90202463,1.40343506,1.63352322,0.60993050,0.00449758,1.30554214,0.00000000
-4.78139070,3.90339432,1.39600348,1.63007755,0.59469097,0.00437584,1.32525901,0.00000000
-4.77538769,3.89547465,1.38722529,1.62261950,0.57857134,0.00426804,1.34098594,0.00000000
-4.76938469,3.87789715,1.37697979,1.61101054,0.56167695,0.00417166,1.35253390,0.00000000
-4.76338169,3.85047728,1.36519749,1.59515075,0.54411849,0.00408429,1.35984479,0.00000000
-4.75737869,3.81322275,1.35186653,1.57498635,0.52601058,0.00400373,1.36298559,0.00000000
-4.75137569,3.76633922,1.33703874,1.55051797,0.50747099,0.00392802,1.36213863,0.00000000
-4.74537269,3.71023262,1.32083486,1.52180875,0.48862053,0.00385556,1.35758859,0.00000000
-4.73936968,3.64550765,1.30344861,1.48899181,0.46958343,0.00378514,1.34970666,0.00000000
-4.73336668,3.57296181,1.28514923,1.45227632,0.45048832,0.00371597,1.33893261,0.00000000
-4.72736368,3.49357467,1.26628211,1.41195158,0.43146944,0.00364775,1.32575555,0.00000000
-4.72136068,3.40849224,1.24726726,1.36838843,0.41266825,0.00358060,1.31069415,0.00000000
-4.71535768,3.31900641,1.22859564,1.32203783,0.39423498,0.00351514,1.29427716,0.00000000
-4.70935468,3.22653001,1.21082314,1.27342627,0.37633024,0.00345238,1.27702496,0.00000000
-4.70335168,3.13256782,1.19456231,1.22314796,0.35912637,0.00339373,1.25943280,0.00000000
-4.69734867,3.03868457,1.18047225,1.17185412,0.34280852,0.00334093,1.24195638,0.00000000
-4.69134567,2.94647087,1.16924660,1.12023967,0.32757527,0.00329599,1.22500007,0.00000000
-4.68534267,2.85750820,1.16160032,1.06902777,0.31363877,0.00326109,1.20890818,0.00000000
-4.67933967,2.77333414,1.15825533,1.01895308,0.30122430,0.00323856,1.19395919,0.00000000
-4.67333667,2.69540912,1.15992573,0.97074423,0.29056916,0.00323073,1.18036316,0.00000000
-4.66733367,2.62508573,1.16730268,0.92510630,0.28192089,0.00323994,1.16826192,0.00000000
-4.66133067,2.56358144,1.18103948,0.88270410,0.27553480,0.00326840,1.15773181,0.00000000
-4.65532766,2.51195570,1.20173713,0.84414682,0.27167064,0.00331816,1.14878866,0.00000000
-4.64932466,2.47109170,1.22993050,0.80997449,0.27058864,0.00339104,1.14139448,0.00000000
-4.64332166,2.44168319,1.26607535,0.78064682,0.27254467,0.00348864,1.13546536,0.00000000
-4.63731866,2.42422621,1.31053636,0.75653448,0.27778475,0.00361223,1.13088029,0.00000000
-4.63131566,2.41901575,1.36357612,0.73791305,0.28653878,0.00376279,1.12749023,0.00000000
-4.62531266,2.42614656,1.42534520,0.72495951,0.29901366,0.00394096,1.12512730,0.00000000
-4.61930965,2.44551795,1.49587334,0.71775118,0.31538594,0.00414704,1.12361348,0.00000000
-4.61330665,2.47684159,1.57506184,0.71626680,0.33579409,0.00438101,1.12276892,0.00000000
-4.60730365,2.51965187,1.66267717,0.72038950,0.36033054,0.00464250,1.12241938,0.00000000
-4.60130065,2.57331812,1.75834607,0.72991134,0.38903394,0.00493077,1.12240287,0.00000000
-4.59529765,2.63705811,1.86155228,0.74453904,0.42188172,0.00524478,1.12257546,0.00000000
-4.58929465,2.70995248,1.97163520,0.76390069,0.45878329,0.00558312,1.12281617,0.00000000
-4.58329165,2.79095974,2.08779088,0.78755323,0.49957447,0.00594404,1.12303111,0.00000000
-4.57728864,2.87893178,2.20907553,0.81499035,0.54401309,0.00632546,1.12315678,0.00000000
-4.57128564,2.97262988,2.33441219,0.84565105,0.59177656,0.00672491,1.12316278,0.00000000
-4.56528264,3.07074137,2.46260060,0.87892847,0.64246134,0.00713962,1.12305375,0.00000000
-4.55927964,3.17189702,2.59233070,0.91417923,0.69558484,0.00756647,1.12287078,0.00000000
-4.55327664,3.27468959,2.72219994,0.95073325,0.75058982,0.00800204,1.12269208,0.00000000
-4.54727364,3.37769355,2.85073422,0.98790413,0.80685147,0.00844261,1.12263304,0.00000000
-4.54127064,3.47948617,2.97641250,1.02500007,0.86368704,0.00888427,1.12284540,0.00000000
-4.53526763,3.57867000,3.09769460,1.06133535,0.92036815,0.00932292,1.12351557,0.00000000
-4.52926463,3.67389644,3.21305159,1.09624234,0.97613531,0.00975440,1.12486188,0.00000000
-4.52326163,3.76389017,3.32099812,1.12908382,1.03021443,0.01017457,1.12713065,0.00000000
-4.51725863,3.84747381,3.42012569,1.15926551,1.08183483,0.01057943,1.13059094,0.00000000
-4.51125563,3.92359208,3.50913579,1.18624834,1.13024823,0.01096525,1.13552784,0.00000000
-4.50525263,3.99133464,3.58687182,1.20956028,1.17474808,0.01132868,1.14223439,0.00000000
-4.49924962,4.04995665,3.65234858,1.22880716,1.21468852,0.01166691,1.15100197,0.00000000
-4.49324662,4.09889592,3.70477826,1.24368216,1.24950235,0.01197782,1.16210944,0.00000000
-4.48724362,4.13778607,3.74359175,1.25397339,1.27871734,0.01226002,1.17581113,0.00000000
-4.48124062,4.16646438,3.76845466,1.25956937,1.30197022,0.01251301,1.19232407,0.00000000
-4.47523762,4.18497425,3.77927717,1.26046179,1.31901782,0.01273725,1.21181480,0.00000000
-4.46923462,4.19356143,3.77621734,1.25674552,1.32974496,0.01293416,1.23438639,0.00000000
-4.46323162,4.19266420,3.75967787,1.24861569,1.33416870,0.01310617,1.26006608,0.00000000
-4.45722861,4.18289765,3.73029621,1.23636175,1.33243884,0.01325664,1.28879433,0.00000000
-4.45122561,4.16503247,3.68892866,1.22035874,1.32483459,0.01338985,1.32041589,0.00000000
-4.44522261,4.13996923,3.63662878,1.20105600,1.31175748,0.01351083,1.35467345,0.00000000
-4.43921961,4.10870897,3.57462119,1.17896370,1.29372083,0.01362528,1.39120451,0.00000000
-4.43321661,4.07232147,3.50427145,1.15463764,1.27133595,0.01373934,1.42954201,0.00000000
-4.42721361,4.03191240,3.42705320,1.12866305,1.24529575,0.01385943,1.46911881,0.00000000
-4.42121061,3.98859061,3.34451359,1.10163769,1.21635601,0.01399202,1.50927660,0.00000000
-4.41520760,3.94343696,3.25823787,1.07415522,1.18531509,0.01414342,1.54927874,0.00000000
-4.40920460,3.89747564,3.16981443,1.04678911,1.15299256,0.01431954,1.58832723,0.00000000
-4.40320160,3.85164901,3.08080090,1.02007787,1.12020743,0.01452567,1.62558310,0.00000000
-4.39719860,3.80679661,2.99269220,0.99451190,1.08775652,0.01476625,1.66018968,0.00000000
-4.39119560,3.76363886,2.90689132,0.97052243,1.05639364,0.01504471,1.69129798,0.00000000
-4.38519260,3.72276563,2.82468324,0.94847281,1.02681005,0.01536328,1.71809316,0.00000000
-4.37918959,3.68462968,2.74721258,0.92865220,0.99961686,0.01572285,1.73982113,0.00000000
-4.37318659,3.64954482,2.67546526,0.91127196,0.97532964,0.01612286,1.75581403,0.00000000
-4.36718359,3.61768841,2.61025461,0.89646440,0.95435588,0.01656125,1.76551377,0.00000000
-4.36118059,3.58910781,2.55221194,0.88428405,0.93698554,0.01703441,1.76849238,0.00000000
-4.35517759,3.56373017,2.50178188,0.87471110,0.92338497,0.01753725,1.76446832,0.00000000
-4.34917459,3.54137514,2.45922249,0.86765681,0.91359452,0.01806318,1.75331819,0.00000000
-4.34317159,3.52176983,2.42461004,0.86297070,0.90752980,0.01860430,1.73508310,0.00000000
-4.33716858,3.50456555,2.39784836,0.86044901,0.90498680,0.01915151,1.70996946,0.00000000
-4.33116558,3.48935576,2.37868242,0.85984436,0.90565063,0.01969475,1.67834420,0.00000000
-4.32516258,3.47569464,2.36671576,0.86087604,0.90910764,0.02022317,1.64072457,0.00000000
-4.31915958,3.46311585,2.36143098,0.86324069,0.91486071,0.02072549,1.59776286,0.00000000
-4.31315658,3.45115079,2.36221271,0.86662303,0.92234708,0.02119023,1.55022671,0.00000000
-4.30715358,3.43934581,2.36837204,0.87070621,0.93095816,0.02160607,1.49897583,0.00000000
