energy_ev,total_up,total_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-4.34917459,4.94278797,-2.24849335,0.60675730,-0.48328009,1.44724917,-0.44508965,1.56869088,-0.71822794,0.83630060,-0.32374607,0.00013327,-0.00008450,1.16287371,-0.57269634,0.02973417,-0.02234616,1.69605217,-0.91644462
-4.34317159,4.98219010,-2.28013619,0.60886455,-0.48414354,1.44590129,-0.45474952,1.60753608,-0.72782170,0.84548582,-0.32505784,0.00012239,-0.00009240,1.19171624,-0.57946116,0.02986310,-0.02319474,1.69184553,-0.93538460
-4.33716858,5.01007147,-2.31250525,0.61008096,-0.48544430,1.44159198,-0.46542200,1.64181759,-0.73545063,0.85232422,-0.32611944,0.00011278,-0.00010144,1.21671782,-0.58476480,0.02995696,-0.02404482,1.68513294,-0.95650615
-4.33116558,5.02464182,-2.34616968,0.61014839,-0.48735865,1.43401661,-0.47718838,1.67063956,-0.74130578,0.85649508,-0.32703546,0.00010431,-0.00011165,1.23727598,-0.58879459,0.02999757,-0.02489372,1.67540335,-0.97999274
-4.32516258,5.02431483,-2.38174152,0.60883351,-0.49005464,1.42292013,-0.49011760,1.69318290,-0.74565554,0.85771598,-0.32792491,0.00009686,-0.00012303,1.25284226,-0.59180385,0.02996769,-0.02573863,1.66221345,-1.00598683
-4.31915958,5.00777189,-2.41986366,0.60593720,-0.49368824,1.40810988,-0.50426405,1.70873464,-0.74884253,0.85575391,-0.32891903,0.00009029,-0.00013557,1.26294109,-0.59410930,0.02985159,-0.02657661,1.64520807,-1.03458426
-4.31315658,4.97401717,-2.46119492,0.60130264,-0.49839934,1.38946638,-0.51966531,1.71671394,-0.75127770,0.85043465,-0.33015854,0.00008447,-0.00014922,1.26718672,-0.59608601,0.02963573,-0.02740457,1.62413710,-1.06582939
-4.30715358,4.92242155,-2.50639248,0.59482174,-0.50430793,1.36695179,-0.53633989,1.71669364,-0.75343149,0.84165025,-0.33179028,0.00007928,-0.00016390,1.26529723,-0.59815990,0.02930923,-0.02821932,1.59886849,-1.09971100
-4.30115058,4.85275355,-2.55609216,0.58643958,-0.51151053,1.34061549,-0.55428500,1.70841639,-0.75582237,0.82936414,-0.33396336,0.00007461,-0.00017949,1.25710527,-0.60079795,0.02886425,-0.02901758,1.56939658,-1.13615915
-4.29514757,4.76519599,-2.61088734,0.57615690,-0.52007692,1.31059656,-0.57347470,1.69180473,-0.75900303,0.81361367,-0.33682488,0.00007034,-0.00019585,1.24256489,-0.60449635,0.02829631,-0.02979606,1.53584551,-1.17504338
-4.28914457,4.66034758,-2.67130734,0.56403036,-0.53004741,1.27712304,-0.59385837,1.66696475,-0.76354440,0.79451005,-0.34051552,0.00006639,-0.00021280,1.22175429,-0.60976685,0.02760434,-0.03055156,1.49846763,-1.21617232
-4.28314157,4.53920939,-2.73779610,0.55017064,-0.54143079,1.24050771,-0.61535970,1.63418309,-0.77001838,0.77223568,-0.34516498,0.00006267,-0.00023014,1.19487435,-0.61712174,0.02679075,-0.03128103,1.45763674,-1.25929514
-4.27713857,4.40315677,-2.81069225,0.53473850,-0.55420302,1.20114080,-0.63787652,1.59391768,-0.77897938,0.74703901,-0.35088754,0.00005913,-0.00024763,1.16224319,-0.62705790,0.02586125,-0.03198176,1.41383660,-1.30410472
-4.27113557,4.25389790,-2.89021131,0.51793895,-0.56830674,1.15947952,-0.66128144,1.54678243,-0.79094564,0.71922716,-0.35777790,0.00005572,-0.00026503,1.12428679,-0.64004034,0.02482461,-0.03265147,1.36764498,-1.35024297
-4.26513257,4.09342058,-2.97643096,0.50001380,-0.58365190,1.11603504,-0.68542336,1.49352689,-0.80638075,0.68915670,-0.36590743,0.00005238,-0.00028206,1.08152640,-0.65648582,0.02369228,-0.03328846,1.31971392,-1.39730800
-4.25912956,3.92392963,-3.06927988,0.48123278,-0.60011711,1.07135722,-0.71013015,1.43501147,-0.82567599,0.65722283,-0.37532087,0.00004912,-0.00029844,1.03456314,-0.67674699,0.02247795,-0.03389171,1.27074694,-1.44486322
-4.25312656,3.74777741,-3.16853074,0.46188387,-0.61755214,1.02601776,-0.73521212,1.37217965,-0.84913423,0.62384768,-0.38603383,0.00004590,-0.00031391,0.98406044,-0.70109766,0.02119704,-0.03446096,1.22147414,-1.49244796
-4.24712356,3.56739022,-3.27379757,0.44226292,-0.63578114,0.98059241,-0.76046652,1.30602806,-0.87695585,0.58946795,-0.39803087,0.00004272,-0.00032818,0.93072523,-0.72971957,0.01986614,-0.03499681,1.17262612,-1.53958947
-4.24112056,3.38519364,-3.38453745,0.42266324,-0.65460669,0.93564295,-0.78568275,1.23757596,-0.90922718,0.55452254,-0.41126447,0.00003959,-0.00034099,0.87528842,-0.76269129,0.01850248,-0.03550062,1.12490785,-1.58581567
-4.23511756,3.20353975,-3.50005665,0.40336545,-0.67381440,0.89169958,-0.81064807,1.16783503,-0.94591193,0.51944060,-0.42565474,0.00003652,-0.00035212,0.81848561,-0.79997951,0.01712335,-0.03597454,1.07897345,-1.63066814
-4.22911456,3.02463900,-3.61952055,0.38462800,-0.69317788,0.84924459,-0.83515366,1.09778093,-0.98684607,0.48463039,-0.44109003,0.00003351,-0.00036135,0.76103859,-0.84143326,0.01574559,-0.03642129,1.03540310,-1.67371482
-4.22311156,2.85049928,-3.74196720,0.36667886,-0.71246401,0.80869782,-0.85900063,1.02832742,-1.03173610,0.45046942,-0.45742827,0.00003059,-0.00036851,0.70363830,-0.88678121,0.01438515,-0.03684405,0.99468276,-1.71456177
-4.21710855,2.68287442,-3.86632378,0.34970850,-0.73143804,0.77040463,-0.88200576,0.96030406,-1.08016126,0.41729608,-0.47449913,0.00002777,-0.00037347,0.64692986,-0.93563232,0.01305666,-0.03724615,0.95718782,-1.75286338
-4.21110555,2.52322383,-3.99142538,0.33386461,-0.74986864,0.73462666,-0.90400659,0.89443809,-1.13157937,0.38540307,-0.49210684,0.00002506,-0.00037614,0.59149993,-0.98748007,0.01177315,-0.03763080,0.92317118,-1.78833057
-4.20510255,2.37268446,-4.11603548,0.31924858,-0.76753236,0.70153604,-0.92486568,0.83134101,-1.18533640,0.35503272,-0.51003370,0.00002248,-0.00037649,0.53786678,-1.04171004,0.01054580,-0.03800078,0.89275625,-1.82073644
-4.19909955,2.23205574,-4.23886747,0.30591398,-0.78421769,0.67121290,-0.94447366,0.77150007,-1.24067953,0.32637431,-0.52804412,0.00002005,-0.00037450,0.48647326,-1.09761099,0.00938378,-0.03835807,0.86593523,-1.84991923
-4.19309655,2.10179759,-4.35860670,0.29386696,-0.79972836,0.64364659,-0.96275106,0.71527470,-1.29677336,0.29956329,-0.54588911,0.00001777,-0.00037025,0.43768251,-1.15438908,0.00829421,-0.03870355,0.84257257,-1.87578226
-4.18709355,1.98204099,-4.47393235,0.28306848,-0.81388590,0.61874020,-0.97964868,0.66289769,-1.35271881,0.27468237,-0.56331117,0.00001565,-0.00036382,0.39177659,-1.21118491,0.00728217,-0.03903674,0.82241355,-1.89829107
-4.18109055,1.87261012,-4.58353889,0.27343835,-0.82653142,0.59631836,-0.99514661,0.61448073,-1.40757430,0.25176429,-0.58004936,0.00001369,-0.00035535,0.34895755,-1.26709298,0.00635075,-0.03935552,0.80509746,-1.91746776
-4.17508754,1.77305457,-4.68615661,0.26486066,-0.83752671,0.57613779,-1.00925176,0.57002382,-1.46037845,0.23079597,-0.59584455,0.00001191,-0.00034502,0.30935091,-1.32118292,0.00550124,-0.03965602,0.79017473,-1.93338307
-4.16908454,1.68268982,-4.78057102,0.25719049,-0.84675455,0.55790017,-1.02199426,0.52942784,-1.51017373,0.21172394,-0.61044466,0.00001029,-0.00033302,0.27301100,-1.37252202,0.00473326,-0.03993254,0.77712731,-1.94614645
-4.16308154,1.60064384,-4.86564080,0.25026144,-0.85411852,0.54126663,-1.03342284,0.49250950,-1.55603029,0.19446049,-0.62360979,0.00000883,-0.00031958,0.23992786,-1.42019810,0.00404499,-0.04017759,0.76539134,-1.95589500
-4.15707854,1.52590756,-4.94031428,0.24389372,-0.85954232,0.52587331,-1.04359940,0.45901797,-1.59706927,0.17889049,-0.63511703,0.00000753,-0.00030493,0.21003531,-1.46334231,0.00343342,-0.04038209,0.75438089,-1.96278169
-4.15107554,1.45738683,-5.00364424,0.23790232,-0.86296872,0.51134723,-1.05259324,0.42865223,-1.63248477,0.16487841,-0.64476499,0.00000638,-0.00028932,0.18321971,-1.50115073,0.00289458,-0.04053556,0.74351206,-1.96696371
-4.14507254,1.39395364,-5.05480094,0.23210501,-0.86435841,0.49732169,-1.06047512,0.40107848,-1.66156393,0.15227527,-0.65237784,0.00000537,-0.00027299,0.15932906,-1.53290446,0.00242375,-0.04062651,0.73222603,-1.96859154
-4.13906953,1.33449439,-5.09308351,0.22632972,-0.86368875,0.48345075,-1.06731170,0.37594689,-1.68370436,0.14092533,-0.65780867,0.00000449,-0.00025620,0.13818204,-1.55798719,0.00201572,-0.04064289,0.72001029,-1.96779946
-4.13306653,1.27795345,-5.11792939,0.22042111,-0.86095255,0.46942197,-1.07316047,0.35290696,-1.69842845,0.13067211,-0.66094233,0.00000373,-0.00023917,0.11957672,-1.57589988,0.00166499,-0.04057252,0.70641716,-1.96469791
-4.12706353,1.22337043,-5.12892202,0.21424599,-0.85615716,0.45496710,-1.07806558,0.33162106,-1.70539417,0.12136384,-0.66169743,0.00000307,-0.00022211,0.10329861,-1.58627206,0.00136592,-0.04040369,0.69107875,-1.95936823
-4.12106053,1.16991004,-5.12579667,0.20769750,-0.84932364,0.43987027,-1.08205487,0.31177576,-1.70440191,0.11285787,-0.66002758,0.00000252,-0.00020523,0.08912792,-1.58886936,0.00111295,-0.04012564,0.67371806,-1.95185998
-4.11505753,1.11688374,-5.10844428,0.20069781,-0.84048631,0.42397347,-1.08513811,0.29309069,-1.69539746,0.10502423,-0.65592191,0.00000205,-0.00018869,0.07684585,-1.58359713,0.00090065,-0.03972909,0.65415568,-1.94219096
-4.10905453,1.06376300,-5.07691351,0.19319947,-0.82969255,0.40717919,-1.08730665,0.27532482,-1.67847092,0.09774816,-0.64940470,0.00000166,-0.00017265,0.06623985,-1.57050013,0.00072388,-0.03920669,0.63231218,-1.93034988
-4.10305153,1.01018436,-5.03141066,0.18518539,-0.81700286,0.38945037,-1.08853452,0.25828015,-1.65385171,0.09093169,-0.64053430,0.00000133,-0.00015722,0.05710774,-1.54975842,0.00057784,-0.03855343,0.60820623,-1.91630150
-4.09704852,0.95594656,-4.97229771,0.17666736,-0.80249119,0.37080775,-1.08878076,0.24180307,-1.62190011,0.08449423,-0.62940139,0.00000106,-0.00014252,0.04926084,-1.52167961,0.00045811,-0.03776694,0.58194875,-1.89999394
-4.09104552,0.90100089,-4.90008832,0.16768365,-0.78624527,0.35132497,-1.08799301,0.22578341,-1.58309547,0.07837242,-0.61612654,0.00000084,-0.00012861,0.04252613,-1.48668806,0.00036071,-0.03684764,0.55373366,-1.88136756
-4.08504252,0.84543572,-4.81544172,0.15829554,-0.76836720,0.33112172,-1.08611196,0.21015176,-1.53802185,0.07251923,-0.60085722,0.00000066,-0.00011555,0.03674744,-1.44531124,0.00028209,-0.03579886,0.52382587,-1.86036513
-4.07903952,0.78945645,-4.71915469,0.14858315,-0.74897383,0.31035560,-1.08307663,0.19487517,-1.48735145,0.06690247,-0.58376447,0.00000052,-0.00010338,0.03178591,-1.39816406,0.00021909,-0.03462681,0.49254713,-1.83694241
-4.07303652,0.73336252,-4.61215146,0.13864089,-0.72819707,0.28921292,-1.07882979,0.17995182,-1.43182657,0.06150295,-0.56503913,0.00000040,-0.00009209,0.02751979,-1.34593161,0.00016900,-0.03334037,0.46026070,-1.81107884
-4.06703352,0.67752260,-4.49547174,0.12857265,-0.70618403,0.26789916,-1.07332364,0.16540501,-1.37224069,0.05631227,-0.54488791,0.00000031,-0.00008171,0.02384371,-1.28935104,0.00012947,-0.03195090,0.42735547,-1.78278744
-4.06103052,0.62234952,-4.37025688,0.11848707,-0.68309679,0.24662943,-1.06652499,0.15127676,-1.30941932,0.05133055,-0.52352933,0.00000024,-0.00007220,0.02066757,-1.22919309,0.00009851,-0.03047185,0.39423043,-1.75212361
-4.05502751,0.56827616,-4.23773426,0.10849303,-0.65911178,0.22561946,-1.05841995,0.13762153,-1.24420117,0.04656418,-0.50118965,0.00000018,-0.00006355,0.01791517,-1.16624398,0.00007445,-0.02891838,0.36128005,-1.71919221
-4.04902451,0.51573326,-4.09920027,0.09869561,-0.63441882,0.20507747,-1.04901764,0.12450027,-1.17742021,0.04202358,-0.47809887,0.00000014,-0.00005571,0.01552267,-1.10128810,0.00005587,-0.02730690,0.32888118,-1.68415251
-4.04302151,0.46513006,-3.95600174,0.08919260,-0.60921957,0.18519711,-1.03835284,0.11197506,-1.10988912,0.03772131,-0.45448697,0.00000010,-0.00004865,0.01343701,-1.03509199,0.00004165,-0.02565455,0.29738205,-1.64722084
-4.03701851,0.41683839,-3.80951640,0.08007177,-0.58372564,0.16615188,-1.02648726,0.10010452,-1.04238439,0.03367030,-0.43058027,0.00000008,-0.00004232,0.01161433,-0.96838998,0.00003083,-0.02397876,0.26709341,-1.60867051
-4.03101551,0.37118048,-3.66113247,0.07140879,-0.55815611,0.14809101,-1.01350954,0.08894013,-0.97563347,0.02988253,-0.40659815,0.00000006,-0.00003667,0.01001847,-0.90187180,0.00002267,-0.02229673,0.23828223,-1.56882925
-4.02501251,0.32842075,-3.51222771,0.06326594,-0.53273466,0.13113678,-0.99953384,0.07852348,-0.91030409,0.02636795,-0.38275006,0.00000004,-0.00003165,0.00861966,-0.83617234,0.00001655,-0.02062506,0.21116787,-1.52807396
-4.01900950,0.28876137,-3.36414837,0.05569160,-0.50768629,0.11538342,-0.98469706,0.06888450,-0.84699582,0.02313375,-0.35923292,0.00000003,-0.00002721,0.00739323,-0.77186361,0.00001201,-0.01897929,0.18592065,-1.48682299
-4.01300650,0.25234135,-3.21818829,0.04872029,-0.48323365,0.10089730,-0.96915500,0.06004052,-0.78623392,0.02018402,-0.33622887,0.00000002,-0.00002330,0.00631863,-0.70944900,0.00000865,-0.01737364,0.16266253,-1.44552637
-4.00700350,0.21923878,-3.07556872,0.04237343,-0.45959316,0.08771833,-0.95307746,0.05199616,-0.72846532,0.01751962,-0.31390331,0.00000002,-0.00001987,0.00537851,-0.64935974,0.00000619,-0.01582073,0.14146983,-1.40465408
-4.00100050,0.18947568,-2.93741906,0.03666048,-0.43697093,0.07586231,-0.93664263,0.04474389,-0.67405672,0.01513830,-0.29240345,0.00000001,-0.00001687,0.00455802,-0.59195343,0.00000440,-0.01433137,0.12237740,-1.36468306
-3.99499750,0.16302486,-2.80475914,0.03158050,-0.41555853,0.06532409,-0.92003102,0.03826517,-0.62329440,0.01303507,-0.27185709,0.00000001,-0.00001427,0.00384424,-0.53751446,0.00000310,-0.01291452,0.10538399,-1.32608311
-3.98899450,0.13981822,-2.67848326,0.02712391,-0.39552889,0.05608118,-0.90341925,0.03253190,-0.57638574,0.01120266,-0.25237181,0.00000001,-0.00001202,0.00322575,-0.48625611,0.00000217,-0.01157719,0.09045845,-1.28930253
-3.98299150,0.11975582,-2.55934640,0.02327446,-0.37703229,0.04809767,-0.88697389,0.02750820,-0.53346210,0.00963212,-0.23403449,0.00000000,-0.00001008,0.00269231,-0.43832405,0.00000151,-0.01032451,0.07754632,-1.25475377
-3.97698849,0.10271531,-2.44795301,0.02001117,-0.36019261,0.04132818,-0.87084569,0.02315232,-0.49458273,0.00831342,-0.21691107,0.00000000,-0.00000841,0.00223464,-0.39380105,0.00000105,-0.00915976,0.06657644,-1.22279967
-3.97098549,0.08856098,-2.34474850,0.01731017,-0.34510404,0.03572171,-0.85516445,0.01941849,-0.45973964,0.00723611,-0.20104671,0.00000000,-0.00000699,0.00184425,-0.35271251,0.00000072,-0.00808454,0.05746737,-1.19374082
-3.96498249,0.07715225,-2.25001379,0.01514649,-0.33182822,0.03122515,-0.84003462,0.01625879,-0.42886312,0.00638986,-0.18646616,0.00000000,-0.00000578,0.00151335,-0.31503270,0.00000049,-0.00709890,0.05013323,-1.16780450
-3.95897949,0.06835114,-2.16386305,0.01349554,-0.32039207,0.02778635,-0.82553190,0.01362474,-0.40182765,0.00576504,-0.17317445,0.00000000,-0.00000476,0.00123478,-0.28069133,0.00000033,-0.00620153,0.04448883,-1.14513558
-3.95297649,0.06202836,-2.08624464,0.01233436,-0.31078638,0.02535671,-0.81170080,0.01146877,-0.37845823,0.00535307,-0.16115776,0.00000000,-0.00000390,0.00100200,-0.24958027,0.00000022,-0.00538997,0.04045392,-1.12578966
-3.94697349,0.05806808,-2.01694549,0.01164255,-0.30296515,0.02389304,-0.79855336,0.00974540,-0.35853681,0.00514679,-0.15038464,0.00000000,-0.00000318,0.00080904,-0.22156032,0.00000015,-0.00466078,0.03795638,-1.10972894
-3.94097049,0.05637102,-1.95559860,0.01140294,-0.29684597,0.02335890,-0.78606891,0.00841213,-0.34180878,0.00514062,-0.14080736,0.00000000,-0.00000258,0.00065052,-0.19646765,0.00000010,-0.00400979,0.03693440,-1.09682080
-3.93496748,0.05685605,-1.90169392,0.01160185,-0.29231126,0.02372518,-0.77419489,0.00743009,-0.32798955,0.00533062,-0.13236356,0.00000000,-0.00000208,0.00052164,-0.17411998,0.00000007,-0.00343224,0.03733756,-1.08683934
-3.92896448,0.05946023,-1.85459211,0.01222907,-0.28921052,0.02497010,-0.76284870,0.00676444,-0.31677105,0.00571440,-0.12497800,0.00000000,-0.00000167,0.00041813,-0.15432231,0.00000004,-0.00292300,0.03912689,-1.07946988
-3.92296148,0.06413730,-1.81354116,0.01327759,-0.28736362,0.02707863,-0.75192044,0.00638447,-0.30782815,0.00629095,-0.11856460,0.00000000,-0.00000133,0.00033630,-0.13687204,0.00000003,-0.00247671,0.04227396,-1.07431638
-3.91695848,0.07085505,-1.77769556,0.01474300,-0.28656492,0.03004126,-0.74127647,0.00626363,-0.30082499,0.00706032,-0.11302852,0.00000000,-0.00000106,0.00027298,-0.12156362,0.00000002,-0.00208792,0.04675905,-1.07091154
-3.91095548,0.07959144,-1.74613754,0.01662267,-0.28658832,0.03385247,-0.73076368,0.00637922,-0.29542123,0.00802321,-0.10826842,0.00000000,-0.00000083,0.00022552,-0.10819252,0.00000001,-0.00175122,0.05256864,-1.06872950
-3.90495248,0.09032992,-1.71790003,0.01891483,-0.28719297,0.03850871,-0.72021433,0.00671206,-0.29127812,0.00918047,-0.10417879,0.00000000,-0.00000065,0.00019177,-0.09655862,0.00000001,-0.00146133,0.05969230,-1.06720055
-3.89894947,0.10305413,-1.69199086,0.02161740,-0.28812963,0.04400624,-0.70945135,0.00724608,-0.28806436,0.01053264,-0.10065227,0.00000000,-0.00000051,0.00017007,-0.08646901,0.00000001,-0.00121319,0.06811915,-1.06572774
-3.89294647,0.11774228,-1.66741754,0.02472688,-0.28914735,0.05033872,-0.69829399,0.00796776,-0.28546174,0.01207932,-0.09758201,0.00000000,-0.00000040,0.00015918,-0.07774026,0.00000000,-0.00100200,0.07783413,-1.06370449
-3.88694347,0.13436160,-1.64321205,0.02823716,-0.29000026,0.05749495,-0.68656357,0.00886562,-0.28317048,0.01381865,-0.09486393,0.00000000,-0.00000030,0.00015833,-0.07020006,0.00000000,-0.00082330,0.08881424,-1.06053299
-3.88094047,0.15286295,-1.61845501,0.03213841,-0.29045445,0.06545662,-0.67408931,0.00992974,-0.28091406,0.01574680,-0.09239883,0.00000000,-0.00000023,0.00016717,-0.06368856,0.00000000,-0.00067294,0.10102501,-1.05564246
-3.87493747,0.17317627,-1.59229850,0.03641615,-0.29029434,0.07419642,-0.66071402,0.01115126,-0.27844366,0.01785753,-0.09009442,0.00000000,-0.00000018,0.00018574,-0.05805908,0.00000000,-0.00054716,0.11441736,-1.04850690
-3.86893447,0.19520674,-1.56398674,0.04105046,-0.28932865,0.08367647,-0.64629943,0.01252198,-0.27554187,0.02014180,-0.08786698,0.00000000,-0.00000013,0.00021448,-0.05317865,0.00000000,-0.00044253,0.12892510,-1.03866140
-3.86293147,0.21883228,-1.53287423,0.04601544,-0.28739548,0.09384728,-0.63073117,0.01403406,-0.27202573,0.02258758,-0.08564286,0.00000000,-0.00000010,0.00025422,-0.04892802,0.00000001,-0.00035600,0.14446314,-1.02571656
-3.85692846,0.24390238,-1.49844044,0.05127898,-0.28436646,0.10464734,-0.61392294,0.01567980,-0.26774895,0.02517976,-0.08335958,0.00000000,-0.00000008,0.00030617,-0.04520162,0.00000001,-0.00028484,0.16092673,-1.00937051
-3.85092546,0.27023845,-1.46030080,0.05680288,-0.28014977,0.11600327,-0.59582004,0.01745153,-0.26260318,0.02790019,-0.08096663,0.00000000,-0.00000006,0.00037190,-0.04190707,0.00000001,-0.00022667,0.17819167,-0.98941782
-3.84492246,0.29763584,-1.41821337,0.06254325,-0.27469186,0.12783072,-0.57640187,0.01934159,-0.25651834,0.03072795,-0.07842587,0.00000001,-0.00000004,0.00045334,-0.03896469,0.00000002,-0.00017938,0.19611561,-0.96575520
-3.83891946,0.32586742,-1.37208113,0.06845131,-0.26797787,0.14003589,-0.55568335,0.02134242,-0.24946199,0.03363975,-0.07571156,0.00000001,-0.00000003,0.00055275,-0.03630674,0.00000003,-0.00014117,0.21454041,-0.93838362
-3.83291646,0.35468859,-1.32194973,0.07447441,-0.26003076,0.15251767,-0.53371532,0.02344670,-0.24143769,0.03661049,-0.07281003,0.00000001,-0.00000002,0.00067270,-0.03387660,0.00000004,-0.00011048,0.23329556,-0.90740687
-3.82691346,0.38384359,-1.26800078,0.08055745,-0.25090918,0.16517034,-0.51058363,0.02564762,-0.23248245,0.03961393,-0.06971896,0.00000002,-0.00000002,0.00081606,-0.03162789,0.00000006,-0.00008596,0.25220236,-0.87302652
-3.82091046,0.41307274,-1.21054102,0.08664435,-0.24070412,0.17788652,-0.48640713,0.02793905,-0.22266334,0.04262353,-0.06644646,0.00000003,-0.00000001,0.00098588,-0.02952345,0.00000008,-0.00006651,0.27107884,-0.83553370
-3.81490745,0.44212019,-1.14998784,0.09267976,-0.22953467,0.19056048,-0.46133458,0.03031584,-0.21207345,0.04561326,-0.06300975,0.00000004,-0.00000001,0.00118541,-0.02753436,0.00000012,-0.00005115,0.28974504,-0.79529798
-3.80890445,0.47074183,-1.08685170,0.09861073,-0.21754298,0.20309139,-0.43554044,0.03277397,-0.20082716,0.04855851,-0.05943371,0.00000006,-0.00000001,0.00141796,-0.02563896,0.00000017,-0.00003912,0.30802841,-0.75275387
-3.80290145,0.49871274,-1.02171624,0.10438834,-0.20488862,0.21538635,-0.40921998,0.03531072,-0.18905518,0.05143692,-0.05574930,0.00000008,-0.00000000,0.00168683,-0.02382177,0.00000023,-0.00002973,0.32576901,-0.70838558
-3.79689845,0.52583383,-0.95521690,0.10996908,-0.19174274,0.22736310,-0.38258362,0.03792465,-0.17689933,0.05422915,-0.05199186,0.00000011,-0.00000000,0.00199515,-0.02207258,0.00000033,-0.00002247,0.34282408,-0.66271073
-3.79089545,0.55193716,-0.88801891,0.11531607,-0.17828207,0.23895212,-0.35585094,0.04061555,-0.16450728,0.05691953,-0.04819945,0.00000015,-0.00000000,0.00234581,-0.02038548,0.00000045,-0.00001687,0.35907192,-0.61626365
-3.78489245,0.57688947,-0.82079557,0.12039979,-0.16468326,0.25009792,-0.32924442,0.04338415,-0.15202762,0.05949654,-0.04441120,0.00000020,-0.00000000,0.00274126,-0.01875795,0.00000062,-0.00001259,0.37441450,-0.56957904
-3.77888944,0.60059386,-0.75420752,0.12519852,-0.15111748,0.26075958,-0.30298338,0.04623174,-0.13960517,0.06195310,-0.04066580,0.00000028,-0.00000000,0.00318335,-0.01719007,0.00000084,-0.00000934,0.38877882,-0.52317650
-3.77288644,0.62298921,-0.68888392,0.12969819,-0.13774579,0.27091028,-0.27727815,0.04915967,-0.12737681,0.06428664,-0.03700019,0.00000038,-0.00000000,0.00367318,-0.01568375,0.00000114,-0.00000689,0.40211686,-0.47754669
-3.76688344,0.64404748,-0.62540595,0.13389188,-0.12471510,0.28053596,-0.25232482,0.05216865,-0.11546808,0.06649900,-0.03344836,0.00000050,-0.00000000,0.00421096,-0.01424209,0.00000153,-0.00000505,0.41440401,-0.43313936
-3.76088044,0.66376903,-0.56429335,0.13777886,-0.11215509,0.28963313,-0.22830069,0.05525804,-0.10399029,0.06859606,-0.03004050,0.00000067,-0.00000000,0.00479578,-0.01286875,0.00000203,-0.00000367,0.42563615,-0.39035375
-3.75487744,0.68217620,-0.50599403,0.14136318,-0.10017600,0.29820597,-0.20536063,0.05842505,-0.09303851,0.07058730,-0.02680228,0.00000089,-0.00000000,0.00542555,-0.01156752,0.00000269,-0.00000266,0.43582546,-0.34953151
-3.74887444,0.69930560,-0.45087716,0.14465211,-0.08886726,0.30626296,-0.18363431,0.06166397,-0.08269036,0.07248514,-0.02375443,0.00000116,-0.00000000,0.00609684,-0.01034192,0.00000354,-0.00000191,0.44499538,-0.31095216
-3.74287144,0.71519976,-0.39922950,0.14765430,-0.07829712,0.31381315,-0.16322461,0.06496549,-0.07300537,0.07430424,-0.02091259,0.00000151,-0.00000000,0.00680483,-0.00919486,0.00000462,-0.00000136,0.45317484,-0.27483115
-3.73686843,0.72989858,-0.35125497,0.15037798,-0.06851291,0.32086263,-0.14420683,0.06831606,-0.06402523,0.07606084,-0.01828727,0.00000196,-0.00000000,0.00754326,-0.00812844,0.00000600,-0.00000097,0.46039246,-0.24132025
-3.73086543,0.74343138,-0.30707707,0.15282922,-0.05954216,0.32741108,-0.12662903,0.07169760,-0.05577444,0.07777199,-0.01588412,0.00000251,-0.00000000,0.00830450,-0.00714386,0.00000773,-0.00000068,0.46667081,-0.21051012
-3.72486243,0.75581021,-0.26674382,0.15501045,-0.05139418,0.33344913,-0.11051315,0.07508730,-0.04826163,0.07945506,-0.01370428,0.00000321,-0.00000000,0.00907954,-0.00624125,0.00000989,-0.00000048,0.47202141,-0.18243462
-3.71885943,0.76702478,-0.23023473,0.15691933,-0.04406212,0.33895635,-0.09585691,0.07845780,-0.04148113,0.08112721,-0.01174486,0.00000406,-0.00000000,0.00985822,-0.00541978,0.00001257,-0.00000033,0.47644080,-0.15707665
-3.71285643,0.77703975,-0.19746933,0.15854811,-0.03752535,0.34390047,-0.08263634,0.08177763,-0.03541495,0.08280519,-0.00999955,0.00000510,-0.00000000,0.01062939,-0.00467762,0.00001586,-0.00000023,0.47990789,-0.13437492
-3.70685343,0.78579446,-0.16831670,0.15988351,-0.03175199,0.34823754,-0.07080875,0.08501199,-0.03003480,0.08450524,-0.00845925,0.00000637,-0.00000000,0.01138115,-0.00401207,0.00001990,-0.00000016,0.48238300,-0.11423153
-3.70085043,0.79320534,-0.14260565,0.16090718,-0.02670155,0.35191350,-0.06031601,0.08812379,-0.02530424,0.08624319,-0.00711271,0.00000790,-0.00000000,0.01210121,-0.00341967,0.00002479,-0.00000011,0.48380854,-0.09651974
-3.69484742,0.79917089,-0.12013497,0.16159675,-0.02232742,0.35486675,-0.05108799,0.09107499,-0.02118085,0.08803476,-0.00594718,0.00000972,-0.00000000,0.01277718,-0.00289631,0.00003069,-0.00000007,0.48411146,-0.08109183
-3.68884442,0.80357901,-0.10068342,0.16192734,-0.01857936,0.35703185,-0.04304600,0.09382811,-0.01761815,0.08989599,-0.00494908,0.00001189,-0.00000000,0.01339700,-0.00243743,0.00003775,-0.00000005,0.48320733,-0.06778657
