energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Ti_p_up,Ti_d_up
-5.78989495,3.52482055,0.05028594,0.03263227,0.01959392,2.41208238,1.27565890,0.35327539,1.27503989,0.33140899
-5.78389195,3.57937848,0.05040437,0.03192559,0.01984267,2.45309539,1.29383532,0.36472562,1.29478111,0.33763197
-5.77788894,3.62534059,0.05048740,0.03125525,0.02004137,2.48803799,1.30916566,0.37516639,1.31173078,0.34283285
-5.77188594,3.66154161,0.05052823,0.03061740,0.02018543,2.51607477,1.32124334,0.38440693,1.32547538,0.34689333
-5.76588294,3.68686005,0.05051817,0.03000611,0.02027015,2.53640522,1.32967129,0.39226648,1.33561508,0.34970453
-5.75987994,3.70026375,0.05044715,0.02941359,0.02029095,2.54829589,1.33407915,0.39858019,1.34178031,0.35117102
-5.75387694,3.70085573,0.05030428,0.02883069,0.02024353,2.55111243,1.33414077,0.40320474,1.34364813,0.35121477
-5.74787394,3.68791757,0.05007851,0.02824736,0.02012415,2.54434968,1.32959058,0.40602355,1.34095761,0.34977878
-5.74187094,3.66094759,0.04975933,0.02765319,0.01992984,2.52765792,1.32023822,0.40695117,1.33352308,0.34683012
-5.73586793,3.61969165,0.04933738,0.02703800,0.01965862,2.50086378,1.30598023,0.40593669,1.32124459,0.34236229
-5.72986493,3.56416455,0.04880504,0.02639233,0.01930971,2.46398451,1.28680834,0.40296598,1.30411493,0.33639663
-5.72386193,3.49466076,0.04815695,0.02570798,0.01888365,2.41723473,1.26281373,0.39806255,1.28222271,0.32898274
-5.71785893,3.41175377,0.04739030,0.02497832,0.01838241,2.36102521,1.23418705,0.39128708,1.25575148,0.32019781
-5.71185593,3.31628393,0.04650509,0.02419869,0.01780945,2.29595369,1.20121415,0.38273560,1.22497481,0.31014500
-5.70585293,3.20933557,0.04550414,0.02336651,0.01716966,2.22278821,1.16426789,0.37253636,1.19024773,0.29895067
-5.69984992,3.09220447,0.04439302,0.02248141,0.01646928,2.14244384,1.12379632,0.36084568,1.15199498,0.28676093
-5.69384692,2.96635747,0.04317976,0.02154517,0.01571578,2.05595405,1.08030805,0.34784281,1.11069678,0.27373732
-5.68784392,2.83338644,0.04187454,0.02056163,0.01491763,1.96443822,1.03435554,0.33372420,1.06687284,0.26005214
-5.68184092,2.69495883,0.04048918,0.01953644,0.01408411,1.86906692,0.98651719,0.31869745,1.02106557,0.24588346
-5.67583792,2.55276734,0.03903670,0.01847680,0.01322497,1.77102661,0.93737914,0.30297509,0.97382315,0.23141003
-5.66983492,2.40848102,0.03753074,0.01739115,0.01235024,1.67148562,0.88751769,0.28676862,0.92568354,0.21680649
-5.66383192,2.26370012,0.03598503,0.01628878,0.01146986,1.57156261,0.83748311,0.27028294,0.87715983,0.20223888
-5.65782891,2.11991628,0.03441296,0.01517945,0.01059349,1.47229897,0.78778552,0.25371150,0.82872773,0.18786077
-5.65182591,1.97847979,0.03282713,0.01407311,0.00973019,1.37463621,0.73888337,0.23723219,0.78081560,0.17381003
-5.64582291,1.84057462,0.03123904,0.01297949,0.00888826,1.27939869,0.69117486,0.22100417,0.73379715,0.16020642
-5.63981991,1.70720187,0.02965883,0.01190783,0.00807505,1.18728237,0.64499242,0.20516570,0.68798705,0.14715004
-5.63381691,1.57917152,0.02809521,0.01086665,0.00729685,1.09884932,0.60060033,0.18983289,0.64363929,0.13472055
-5.62781391,1.45710216,0.02655534,0.00986351,0.00655877,1.01452772,0.55819517,0.17509941,0.60094808,0.12297721
-5.62181091,1.34142776,0.02504496,0.00890492,0.00586475,0.93461688,0.51790896,0.16103697,0.56005105,0.11195962
-5.61580790,1.23241056,0.02356846,0.00799620,0.00521756,0.85929640,0.47981433,0.14769659,0.52103419,0.10168909
-5.60980490,1.13015862,0.02212909,0.00714149,0.00461885,0.78863863,0.44393154,0.13511032,0.48393824,0.09217046
-5.60380190,1.03464681,0.02072917,0.00634370,0.00406924,0.72262346,0.41023655,0.12329345,0.44876588,0.08339428
-5.59779890,0.94573979,0.01937030,0.00560460,0.00356841,0.66115451,0.37866978,0.11224693,0.41548940,0.07533921
-5.59179590,0.86321565,0.01805362,0.00492489,0.00311527,0.60407576,0.34914505,0.10195992,0.38405835,0.06797452
-5.58579290,0.78678914,0.01677995,0.00430429,0.00270804,0.55118781,0.32155816,0.09241231,0.35440680,0.06126252
-5.57978989,0.71613338,0.01555004,0.00374168,0.00234443,0.50226316,0.29579490,0.08357706,0.32645991,0.05516089
-5.57378689,0.65089941,0.01436464,0.00323520,0.00202176,0.45705984,0.27173807,0.07542243,0.30013963,0.04962479
-5.56778389,0.59073298,0.01322461,0.00278242,0.00173710,0.41533325,0.24927340,0.06791386,0.27536934,0.04460872
-5.56178089,0.53528837,0.01213096,0.00238047,0.00148739,0.37684570,0.22829420,0.06101558,0.25207743,0.04006805
-5.55577789,0.48423896,0.01108485,0.00202612,0.00126949,0.34137393,0.20870482,0.05469186,0.23019975,0.03596029
-5.54977489,0.43728494,0.01008754,0.00171598,0.00108037,0.30871432,0.19042281,0.04890806,0.20968112,0.03224595
-5.54377189,0.39415809,0.00914034,0.00144656,0.00091707,0.27868634,0.17338009,0.04363130,0.19047587,0.02888926
-5.53776888,0.35462432,0.00824453,0.00121436,0.00077684,0.25113414,0.15752305,0.03883094,0.17254774,0.02585844
-5.53176588,0.31848404,0.00740124,0.00101599,0.00065714,0.22592683,0.14281196,0.03447885,0.15586908,0.02312593
-5.52576288,0.28557111,0.00661139,0.00084824,0.00055568,0.20295761,0.12921976,0.03054953,0.14041976,0.02066830
-5.51975988,0.25575068,0.00587559,0.00070810,0.00047045,0.18214221,0.11673041,0.02702011,0.12618581,0.01846610
-5.51375688,0.22891632,0.00519407,0.00059288,0.00039973,0.16341675,0.10533711,0.02387031,0.11315793,0.01650363
-5.50775388,0.20498697,0.00456664,0.00050020,0.00034211,0.14673545,0.09504027,0.02108233,0.10133004,0.01476854
-5.50175088,0.18390373,0.00399266,0.00042804,0.00029645,0.13206834,0.08584567,0.01864078,0.09069802,0.01325155
-5.49574787,0.16562705,0.00347102,0.00037480,0.00026198,0.11939906,0.07776263,0.01653260,0.08125855,0.01194613
-5.48974487,0.15013414,0.00300016,0.00033928,0.00023820,0.10872291,0.07080238,0.01474699,0.07300821,0.01084809
-5.48374187,0.13741692,0.00257812,0.00032075,0.00022498,0.10004525,0.06497667,0.01327544,0.06594282,0.00995542
-5.47773887,0.12748039,0.00220258,0.00031892,0.00022251,0.09338013,0.06029644,0.01211173,0.06005697,0.00926798
-5.47173587,0.12034141,0.00187092,0.00033402,0.00023132,0.08874921,0.05677084,0.01125201,0.05534371,0.00878734
-5.46573287,0.11602777,0.00158031,0.00036677,0.00025233,0.08618090,0.05440624,0.01069485,0.05179445,0.00851662
-5.45972986,0.11457755,0.00132776,0.00041841,0.00028682,0.08570960,0.05320541,0.01044132,0.04939886,0.00846039
-5.45372686,0.11603843,0.00111021,0.00049075,0.00033645,0.08737501,0.05316674,0.01049507,0.04814489,0.00862458
-5.44772386,0.12046708,0.00092461,0.00058610,0.00040329,0.09122139,0.05428353,0.01086237,0.04801867,0.00901640
-5.44172086,0.12792825,0.00076797,0.00070738,0.00048978,0.09729664,0.05654324,0.01155207,0.04900451,0.00964425
-5.43571786,0.13849369,0.00063744,0.00085802,0.00059875,0.10565134,0.05992678,0.01257555,0.05108474,0.01051763
-5.42971486,0.15224057,0.00053035,0.00104200,0.00073340,0.11633737,0.06440784,0.01394655,0.05423947,0.01164706
-5.42371186,0.16924951,0.00044423,0.00126381,0.00089724,0.12940638,0.06995223,0.01568089,0.05844632,0.01304385
-5.41770885,0.18960204,0.00037688,0.00152839,0.00109406,0.14490788,0.07651730,0.01779614,0.06368007,0.01471996
-5.41170585,0.21337751,0.00032633,0.00184107,0.00132784,0.16288707,0.08405154,0.02031110,0.06991218,0.01668771
-5.40570285,0.24064942,0.00029091,0.00220748,0.00160264,0.18338224,0.09249427,0.02324515,0.07711039,0.01895945
-5.39969985,0.27148114,0.00026921,0.00263339,0.00192252,0.20642200,0.10177562,0.02661753,0.08523822,0.02154712
-5.39369685,0.30592098,0.00026004,0.00312462,0.00229136,0.23202208,0.11181667,0.03044641,0.09425449,0.02446184
-5.38769385,0.34399685,0.00026250,0.00368681,0.00271272,0.26018190,0.12252996,0.03474788,0.10411289,0.02771327
-5.38169085,0.38571026,0.00027585,0.00432523,0.00318964,0.29088090,0.13382017,0.03953478,0.11476159,0.03130901
-5.37568784,0.43102999,0.00029956,0.00504453,0.00372446,0.32407468,0.14558516,0.04481550,0.12614281,0.03525388
-5.36968484,0.47988548,0.00033323,0.00584849,0.00431861,0.35969099,0.15771713,0.05059269,0.13819255,0.03954916
-5.36368184,0.53216008,0.00037654,0.00673974,0.00497243,0.39762571,0.17010405,0.05686192,0.15084025,0.04419178
-5.35767884,0.58768440,0.00042928,0.00771951,0.00568494,0.43773897,0.18263121,0.06361041,0.16400857,0.04917349
-5.35167584,0.64623004,0.00049121,0.00878731,0.00645373,0.47985146,0.19518276,0.07081588,0.17761319,0.05448010
-5.34567284,0.70750412,0.00056209,0.00994072,0.00727475,0.52374130,0.20764331,0.07844547,0.19156267,0.06009069
-5.33966983,0.77114479,0.00064162,0.01117516,0.00814230,0.56914153,0.21989947,0.08645499,0.20575840,0.06597701
-5.33366683,0.83671840,0.00072938,0.01248369,0.00904891,0.61573869,0.23184120,0.09478837,0.22009470,0.07210298
-5.32766383,0.90371857,0.00082485,0.01385697,0.00998540,0.66317253,0.24336316,0.10337758,0.23445904,0.07842442
-5.32166083,0.97156771,0.00092731,0.01528316,0.01094095,0.71103741,0.25436579,0.11214291,0.24873257,0.08488902
-5.31565783,1.03962142,0.00103590,0.01674802,0.01190327,0.75888547,0.26475630,0.12099375,0.26279092,0.09143660
-5.30965483,1.10717598,0.00114954,0.01823508,0.01285880,0.80623192,0.27444966,0.12982994,0.27650541,0.09799977
-5.30365183,1.17347938,0.00126699,0.01972583,0.01379300,0.85256252,0.28336938,0.13854358,0.28974468,0.10450485
-5.29764882,1.23774576,0.00138680,0.02120016,0.01469074,0.89734348,0.29144855,0.14702141,0.30237693,0.11087330
-5.29164582,1.29917337,0.00150738,0.02263675,0.01553666,0.94003369,0.29863075,0.15514767,0.31427261,0.11702343
-5.28564282,1.35696564,0.00162699,0.02401367,0.01631563,0.98009896,0.30487135,0.16280735,0.32530776,0.12287248
-5.27963982,1.41035501,0.00174382,0.02530893,0.01701318,1.01702831,0.31013887,0.16988978,0.33536782,0.12833902
-5.27363682,1.45862869,0.00185598,0.02650120,0.01761601,1.05035149,0.31441662,0.17629241,0.34435192,0.13334556
-5.26763382,1.50115554,0.00196162,0.02757045,0.01811236,1.07965735,0.31770462,0.18192459,0.35217753,0.13782132
-5.26163082,1.53741299,0.00205893,0.02849866,0.01849245,1.10461230,0.32002165,0.18671137,0.35878526,0.14170500
-5.25562781,1.56701275,0.00214626,0.02927048,0.01874881,1.12497800,0.32140736,0.19059680,0.36414354,0.14494746
-5.24962481,1.58972415,0.00222212,0.02987379,0.01887652,1.14062736,0.32192436,0.19354701,0.36825314,0.14751424
-5.24362181,1.60549369,0.00228528,0.03030024,0.01887345,1.15155807,0.32166016,0.19555250,0.37115105,0.14938767
-5.23761881,1.61445978,0.00233484,0.03054562,0.01874026,1.15790273,0.32072861,0.19662971,0.37291353,0.15056852
-5.23161581,1.61696139,0.00237021,0.03061012,0.01848045,1.15993477,0.31927085,0.19682180,0.37365807,0.15107713
-5.22561281,1.61353995,0.00239122,0.03049845,0.01810021,1.15806958,0.31745540,0.19619835,0.37354408,0.15095383
-5.21960980,1.60493376,0.00239810,0.03021980,0.01760822,1.15286048,0.31547735,0.19485414,0.37277195,0.15025870
-5.21360680,1.59206478,0.00239150,0.02978764,0.01701536,1.14498905,0.31355641,0.19290689,0.37158051,0.14907050
-5.20760380,1.57601769,0.00237251,0.02921936,0.01633432,1.13525020,0.31193373,0.19049412,0.37024278,0.14748498
-5.20160080,1.55801191,0.00234262,0.02853582,0.01557921,1.12453191,0.31086757,0.18776907,0.36906000,0.14561239
-5.19559780,1.53936715,0.00230372,0.02776076,0.01476510,1.11379049,0.31062766,0.18489597,0.36835404,0.14357447
-5.18959480,1.52146381,0.00225804,0.02692010,0.01390755,1.10402187,0.31148849,0.18204477,0.36845847,0.14150084
-5.18359180,1.50569945,0.00220814,0.02604125,0.01302216,1.09623020,0.31372166,0.17938549,0.36970848,0.13952507
-5.17758879,1.49344322,0.00215682,0.02515229,0.01212410,1.09139466,0.31758752,0.17708248,0.37242999,0.13778051
-5.17158579,1.48598972,0.00210710,0.02428127,0.01122779,1.09043597,0.32332639,0.17528878,0.37692850,0.13639606
-5.16558279,1.48451440,0.00206215,0.02345544,0.01034647,1.09418380,0.33114971,0.17414083,0.38347787,0.13549202
-5.15957979,1.49003222,0.00202524,0.02270061,0.00949199,1.10334660,0.34123149,0.17375375,0.39230976,0.13517624
-5.15357679,1.50336120,0.00199970,0.02204055,0.00867456,1.11848484,0.35370043,0.17421732,0.40360402,0.13554072
-5.14757379,1.52509255,0.00198888,0.02149651,0.00790269,1.13998911,0.36863309,0.17559294,0.41748046,0.13665865
-5.14157079,1.55556841,0.00199611,0.02108686,0.00718304,1.16806382,0.38604837,0.17791161,0.43399254,0.13858229
-5.13556778,1.59486843,0.00202467,0.02082680,0.00652050,1.20271726,0.40590377,0.18117305,0.45312304,0.14134142
-5.12956478,1.64280537,0.00207780,0.02072824,0.00591826,1.24375856,0.42809341,0.18534595,0.47478221,0.14494271
-5.12356178,1.69893031,0.00215869,0.02079977,0.00537792,1.29080155,0.45244814,0.19036945,0.49880830,0.14936986
-5.11755878,1.76254690,0.00227047,0.02104674,0.00489966,1.34327563,0.47873778,0.19615559,0.52497063,0.15458444
-5.11155578,1.83273421,0.00241625,0.02147138,0.00448250,1.40044288,0.50667531,0.20259287,0.55297511,0.16052761
-5.10555278,1.90837729,0.00259911,0.02207312,0.00412443,1.46142110,0.53592310,0.20955058,0.58247188,0.16712237
-5.09954977,1.98820392,0.00282215,0.02284881,0.00382276,1.52521152,0.56610085,0.21688373,0.61306498,0.17427643
-5.09354677,2.07082637,0.00308851,0.02379311,0.00357426,1.59073030,0.59679489,0.22443852,0.64432355,0.18188543
-5.08754377,2.15478615,0.00340135,0.02489883,0.00337545,1.65684237,0.62756875,0.23205797,0.67579414,0.18983657
-5.08154077,2.23860032,0.00376394,0.02615736,0.00322275,1.72239644,0.65797430,0.23958751,0.70701364,0.19801232
-5.07553777,2.32080729,0.00417957,0.02755901,0.00311271,1.78625975,0.68756327,0.24688040,0.73752239,0.20629416
-5.06953477,2.40001059,0.00465164,0.02909347,0.00304214,1.84735124,0.71589865,0.25380261,0.76687687,0.21456625
-5.06353177,2.47491899,0.00518353,0.03075015,0.00300820,1.90467205,0.74256562,0.26023712,0.79466154,0.22271886
-5.05752876,2.54438163,0.00577863,0.03251857,0.00300852,1.95733226,0.76718155,0.26608742,0.82049942,0.23065153
-5.05152576,2.60741708,0.00644025,0.03438875,0.00304122,2.00457297,0.78940484,0.27128009,0.84406105,0.23827575
-5.04552276,2.66323560,0.00717148,0.03635154,0.00310490,2.04578332,0.80894233,0.27576638,0.86507150,0.24551725
-5.03951976,2.71125403,0.00797517,0.03839897,0.00319866,2.08051190,0.82555508,0.27952281,0.88331527,0.25231776
-5.03351676,2.75110331,0.00885369,0.04052457,0.00332200,2.10847252,0.83906234,0.28255079,0.89863910,0.25863627
-5.02751376,2.78262870,0.00980886,0.04272364,0.00347473,2.12954448,0.84934386,0.28487531,0.91095257,0.26444968
-5.02151076,2.80588320,0.01084174,0.04499355,0.00365691,2.14376764,0.85634034,0.28654280,0.92022661,0.26975304
-5.01550775,2.82111473,0.01195244,0.04733391,0.00386868,2.15133288,0.86005228,0.28761827,0.92649026,0.27455915
-5.00950475,2.82874815,0.01313998,0.04974675,0.00411015,2.15256842,0.86053727,0.28818197,0.92982571,0.27889777
-5.00350175,2.82936281,0.01440211,0.05223655,0.00438125,2.14792305,0.85790603,0.28832563,0.93036220,0.28281435
-4.99749875,2.82366703,0.01573514,0.05481027,0.00468161,2.13794681,0.85231723,0.28814850,0.92826881,0.28636834
-4.99149575,2.81247022,0.01713380,0.05747717,0.00501041,2.12327012,0.84397153,0.28775343,0.92374678,0.28963113
-4.98549275,2.79665410,0.01859120,0.06024858,0.00536629,2.10458208,0.83310488,0.28724297,0.91702154,0.29268371
-4.97948974,2.77714366,0.02009874,0.06313749,0.00574727,2.08260878,0.81998148,0.28671582,0.90833480,0.29561403
-4.97348674,2.75487908,0.02164610,0.06615804,0.00615063,2.05809222,0.80488658,0.28626371,0.89793709,0.29851415
-4.96748374,2.73078913,0.02322134,0.06932481,0.00657293,2.03177049,0.78811921,0.28596862,0.88608081,0.30147733
-4.96148074,2.70576698,0.02481100,0.07265213,0.00701000,2.00435969,0.76998522,0.28590073,0.87301418,0.30459498
-4.95547774,2.68064878,0.02640025,0.07615314,0.00745694,1.97653795,0.75079073,0.28611682,0.85897609,0.30795372
-4.94947474,2.65619554,0.02797316,0.07983887,0.00790820,1.94893193,0.73083603,0.28665931,0.84419195,0.31163249
-4.94347174,2.63307852,0.02951297,0.08371737,0.00835771,1.92210577,0.71041016,0.28755589,0.82887059,0.31569997
-4.93746873,2.61186839,0.03100242,0.08779270,0.00879896,1.89655294,0.68978633,0.28881967,0.81320219,0.32021226
-4.93146573,2.59302814,0.03242409,0.09206425,0.00922519,1.87269059,0.66921799,0.29044983,0.79735702,0.32521099
-4.92546273,2.57690985,0.03376080,0.09652596,0.00962952,1.85085669,0.64893589,0.29243262,0.78148517,0.33072203
-4.91945973,2.56375501,0.03499595,0.10116596,0.01000520,1.83130964,0.62914593,0.29474281,0.76571683,0.33675473
-4.91345673,2.55369830,0.03611395,0.10596633,0.01034573,1.81423025,0.61002790,0.29734533,0.75016313,0.34330179
-4.90745373,2.54677463,0.03710051,0.11090317,0.01064509,1.79972585,0.59173499,0.30019708,0.73491752,0.35033994
-4.90145073,2.54292884,0.03794297,0.11594703,0.01089789,1.78783625,0.57439408,0.30324893,0.72005718,0.35783122
-4.89544772,2.54202782,0.03863057,0.12106358,0.01109953,1.77854129,0.55810675,0.30644770,0.70564482,0.36572492
-4.88944472,2.54387458,0.03915465,0.12621467,0.01124636,1.77176959,0.54295076,0.30973818,0.69173030,0.37396024
-4.88344172,2.54822351,0.03950881,0.13135953,0.01133571,1.76740825,0.52898208,0.31306504,0.67835236,0.38246923
-4.87743872,2.55479656,0.03968901,0.13645629,0.01136604,1.76531295,0.51623720,0.31637468,0.66554014,0.39118028
-4.87143572,2.56329936,0.03969359,0.14146359,0.01133689,1.76531834,0.50473565,0.31961688,0.65331464,0.40002167
-4.86543272,2.57343705,0.03952328,0.14634218,0.01124894,1.76724806,0.49448260,0.32274639,0.64168996,0.40892509
-4.85942971,2.58492881,0.03918111,0.15105661,0.01110389,1.77092422,0.48547138,0.32572418,0.63067440,0.41782907
-4.85342671,2.59752084,0.03867231,0.15557659,0.01090449,1.77617600,0.47768583,0.32851861,0.62027148,0.42668181
-4.84742371,2.61099704,0.03800418,0.15987829,0.01065432,1.78284684,0.47110242,0.33110623,0.61048074,0.43544358
-4.84142071,2.62518700,0.03718592,0.16394512,0.01035776,1.79080032,0.46569195,0.33347245,0.60129854,0.44408830
-4.83541771,2.63997104,0.03622843,0.16776829,0.01001981,1.79992417,0.46142093,0.33561182,0.59271872,0.45260414
-4.82941471,2.65528194,0.03514410,0.17134678,0.00964591,1.81013249,0.45825246,0.33752810,0.58473322,0.46099337
-4.82341171,2.67110337,0.03394664,0.17468690,0.00924187,1.82136609,0.45614674,0.33923402,0.57733259,0.46927104
-4.81740870,2.68746511,0.03265081,0.17780141,0.00881362,1.83359084,0.45506119,0.34075067,0.57050654,0.47746283
-4.81140570,2.70443515,0.03127222,0.18070816,0.00836714,1.84679432,0.45495021,0.34210669,0.56424426,0.48560207
-4.80540270,2.72210931,0.02982709,0.18342839,0.00790829,1.86098081,0.45576467,0.34333709,0.55853477,0.49372599
-4.79939970,2.74059854,0.02833201,0.18598480,0.00744271,1.87616493,0.45745125,0.34448184,0.55336711,0.50187158
-4.79339670,2.76001492,0.02680372,0.18839940,0.00697570,1.89236429,0.45995171,0.34558417,0.54873034,0.51007113
-4.78739370,2.78045672,0.02525884,0.19069136,0.00651214,1.90959147,0.46320219,0.34668881,0.54461351,0.51834780
-4.78139070,2.80199359,0.02371364,0.19287501,0.00605648,1.92784576,0.46713261,0.34783990,0.54100538,0.52671144
-4.77538769,2.82465247,0.02218380,0.19495794,0.00561260,1.94710514,0.47166635,0.34907901,0.53789407,0.53515498
-4.76938469,2.84840501,0.02068417,0.19693957,0.00518387,1.96731888,0.47672018,0.35044306,0.53526647,0.54365145
-4.76338169,2.87315732,0.01922856,0.19881010,0.00477309,1.98840116,0.48220452,0.35196237,0.53310774,0.55215208
-4.75737869,2.89874243,0.01782948,0.20054996,0.00438250,2.01022610,0.48802416,0.35365887,0.53140057,0.56058537
-4.75137569,2.92491610,0.01649803,0.20212986,0.00401381,2.03262449,0.49407921,0.35554453,0.53012452,0.56885741
-4.74537269,2.95135619,0.01524369,0.20351139,0.00366822,2.05538239,0.50026658,0.35762018,0.52925540,0.57685328
-4.73936968,2.97766569,0.01407423,0.20464813,0.00334644,2.07824187,0.50648156,0.35987465,0.52876470,0.58443966
-4.73336668,3.00337943,0.01299559,0.20548735,0.00304873,2.10090375,0.51261977,0.36228440,0.52861922,0.59146846
-4.72736368,3.02797429,0.01201192,0.20597201,0.00277498,2.12303244,0.51857922,0.36481359,0.52878079,0.59778131
-4.72136068,3.05088235,0.01112550,0.20604315,0.00252471,2.14426270,0.52426238,0.36741467,0.52920632,0.60321470
-4.71535768,3.07150671,0.01033688,0.20564243,0.00229714,2.16420806,0.52957821,0.37002947,0.52984794,0.60760565
-4.70935468,3.08923923,0.00964492,0.20471474,0.00209123,2.18247070,0.53444407,0.37259074,0.53065354,0.61079742
-4.70335168,3.10347941,0.00904696,0.20321077,0.00190576,2.19865230,0.53878740,0.37502414,0.53156734,0.61264535
-4.69734867,3.11365389,0.00853901,0.20108933,0.00173934,2.21236558,0.54254700,0.37725059,0.53253087,0.61302221
-4.69134567,3.11923561,0.00811590,0.19831941,0.00159046,2.22324610,0.54567407,0.37918884,0.53348392,0.61182315
-4.68534267,3.11976187,0.00777152,0.19488185,0.00145759,2.23096377,0.54813273,0.38075835,0.53436570,0.60896986
-4.67933967,3.11485080,0.00749905,0.19077053,0.00133912,2.23523369,0.54990020,0.38188214,0.53511610,0.60441387
-4.67333667,3.10421530,0.00729117,0.18599303,0.00123348,2.23582592,0.55096651,0.38248963,0.53567683,0.59813883
-4.66733367,3.08767412,0.00714026,0.18057080,0.00113916,2.23257373,0.55133382,0.38251934,0.53599256,0.59016171
-4.66133067,3.06515956,0.00703861,0.17453883,0.00105470,2.22538000,0.55101540,0.38192130,0.53601199,0.58053298
-4.65532766,3.03672145,0.00697858,0.16794474,0.00097873,2.21422139,0.55003427,0.38065903,0.53568864,0.56933559
-4.64932466,3.00252729,0.00695275,0.16084757,0.00091002,2.19915027,0.54842156,0.37871115,0.53498153,0.55668304
-4.64332166,2.96285842,0.00695400,0.15331605,0.00084744,2.18029399,0.54621478,0.37607234,0.53385555,0.54271640
