energy_ev,total_up,Ag_p_up,Ag_d_up,Bi_p_up,Bi_d_up,S_s_up,S_p_up
-5.81990995,3.78123869,0.26107420,3.35885595,0.16291182,0.00622599,0.00429496,0.13901512
-5.81390695,3.79144588,0.26297122,3.36991971,0.16201462,0.00617727,0.00421610,0.13956621
-5.80790395,3.80891381,0.26540024,3.38714170,0.16139577,0.00613390,0.00419190,0.14089066
-5.80190095,3.83347092,0.26827786,3.41039963,0.16103959,0.00609511,0.00421962,0.14297188
-5.79589795,3.86479119,0.27150314,3.43944489,0.16092202,0.00606001,0.00429609,0.14577417
-5.78989495,3.90240394,0.27496047,3.47391045,0.16101180,0.00602769,0.00441768,0.14924344
-5.78389195,3.94570840,0.27852317,3.51332240,0.16127183,0.00599720,0.00458029,0.15330858
-5.77788894,3.99399249,0.28205752,3.55711491,0.16166072,0.00596764,0.00477935,0.15788339
-5.77188594,4.04645507,0.28542730,3.60464807,0.16213439,0.00593821,0.00500987,0.16286899
-5.76588294,4.10223109,0.28849838,3.65522791,0.16264765,0.00590823,0.00526646,0.16815668
-5.75987994,4.16041846,0.29114336,3.70812804,0.16315575,0.00587718,0.00554340,0.17363103
-5.75387694,4.22010595,0.29324605,3.76261201,0.16361575,0.00584474,0.00583472,0.17917327
-5.74787394,4.28040072,0.29470549,3.81795552,0.16398774,0.00581082,0.00613434,0.18466461
-5.74187094,4.34045460,0.29543954,3.87346764,0.16423585,0.00577556,0.00643612,0.18998962
-5.73586793,4.39948791,0.29538767,3.92851010,0.16432897,0.00573938,0.00673401,0.19503937
-5.72986493,4.45680981,0.29451306,3.98251370,0.16424129,0.00570292,0.00702222,0.19971424
-5.72386193,4.51183434,0.29280375,4.03499130,0.16395256,0.00566709,0.00729529,0.20392640
-5.71785893,4.56409125,0.29027291,4.08554642,0.16344812,0.00563301,0.00754825,0.20760176
-5.71185593,4.61323130,0.28695817,4.13387737,0.16271870,0.00560201,0.00777673,0.21068137
-5.70585293,4.65902575,0.28292014,4.17977639,0.16176007,0.00557558,0.00797705,0.21312228
-5.69984992,4.70135998,0.27824007,4.22312403,0.16057253,0.00555536,0.00814632,0.21489781
-5.69384692,4.74022182,0.27301688,4.26387895,0.15916028,0.00554301,0.00828252,0.21599729
-5.68784392,4.77568517,0.26736364,4.30206390,0.15753071,0.00554024,0.00838450,0.21642523
-5.68184092,4.80788983,0.26140369,4.33774836,0.15569373,0.00554872,0.00845201,0.21620013
-5.67583792,4.83701888,0.25526659,4.37102927,0.15366097,0.00556999,0.00848575,0.21535290
-5.66983492,4.86327474,0.24908397,4.40201072,0.15144518,0.00560543,0.00848724,0.21392503
-5.66383192,4.88685557,0.24298562,4.43078393,0.14905957,0.00565618,0.00845889,0.21196666
-5.65782891,4.90793332,0.23709580,4.45740890,0.14651733,0.00572311,0.00840382,0.20953453
-5.65182591,4.92663467,0.23153002,4.48189871,0.14383123,0.00580676,0.00832588,0.20669005
-5.64582291,4.94302627,0.22639228,4.50420768,0.14101331,0.00590726,0.00822949,0.20349745
-5.63981991,4.95710491,0.22177302,4.52422408,0.13807471,0.00602439,0.00811956,0.20002215
-5.63381691,4.96879338,0.21774754,4.54176801,0.13502568,0.00615749,0.00800138,0.19632935
-5.62781391,4.97794222,0.21437515,4.55659464,0.13187558,0.00630547,0.00788052,0.19248294
-5.62181091,4.98433718,0.21169894,4.56840266,0.12863306,0.00646687,0.00776269,0.18854457
-5.61580790,4.98771209,0.20974607,4.57684764,0.12530633,0.00663982,0.00765367,0.18457303
-5.60980490,4.98776615,0.20852859,4.58155953,0.12190339,0.00682213,0.00755915,0.18062391
-5.60380190,4.98418479,0.20804463,4.58216323,0.11843242,0.00701131,0.00748467,0.17674930
-5.59779890,4.97666270,0.20828007,4.57830132,0.11490206,0.00720465,0.00743548,0.17299769
-5.59179590,4.96492785,0.20921030,4.56965744,0.11132182,0.00739930,0.00741647,0.16941400
-5.58579290,4.94876500,0.21080228,4.55597924,0.10770237,0.00759230,0.00743206,0.16603954
-5.57978989,4.92803742,0.21301660,4.53709949,0.10405580,0.00778072,0.00748613,0.16291202
-5.57378689,4.90270565,0.21580967,4.51295428,0.10039588,0.00796170,0.00758193,0.16006551
-5.56778389,4.87284235,0.21913577,4.48359738,0.09673822,0.00813255,0.00772204,0.15753032
-5.56178089,4.83864239,0.22294909,4.44921002,0.09310034,0.00829081,0.00790828,0.15533286
-5.55577789,4.80042773,0.22720554,4.41010548,0.08950173,0.00843433,0.00814166,0.15349543
-5.54977489,4.75864707,0.23186448,4.36672855,0.08596374,0.00856133,0.00842240,0.15203591
-5.54377189,4.71387005,0.23689012,4.31964966,0.08250948,0.00867045,0.00874986,0.15096752
-5.53776888,4.66677655,0.24225276,4.26955408,0.07916359,0.00876077,0.00912257,0.15029854
-5.53176588,4.61814162,0.24792964,4.21722682,0.07595194,0.00883184,0.00953822,0.15003209
-5.52576288,4.56881656,0.25390558,4.16353371,0.07290126,0.00888369,0.00999371,0.15016599
-5.51975988,4.51970725,0.26017314,4.10939963,0.07003875,0.00891685,0.01048519,0.15069267
-5.51375688,4.47175030,0.26673250,4.05578464,0.06739158,0.00893228,0.01100815,0.15159929
-5.50775388,4.42588819,0.27359094,4.00365908,0.06498638,0.00893138,0.01155743,0.15286786
-5.50175088,4.38304404,0.28076189,3.95397824,0.06284871,0.00891590,0.01212739,0.15447562
-5.49574787,4.34409699,0.28826368,3.90765776,0.06100243,0.00888794,0.01271194,0.15639542
-5.48974487,4.30985881,0.29611784,3.86555015,0.05946922,0.00884985,0.01330471,0.15859630
-5.48374187,4.28105241,0.30434725,3.82842340,0.05826795,0.00880413,0.01389912,0.16104406
-5.47773887,4.25829284,0.31297396,3.79694196,0.05741415,0.00875342,0.01448850,0.16370202
-5.47173587,4.24207111,0.32201696,3.77165064,0.05691956,0.00870037,0.01506624,0.16653165
-5.46573287,4.23274135,0.33148994,3.75296179,0.05679168,0.00864757,0.01562589,0.16949336
-5.45972986,4.23051153,0.34139909,3.74114601,0.05703337,0.00859749,0.01616128,0.17254716
-5.45372686,4.23543787,0.35174131,3.73632645,0.05764268,0.00855239,0.01666662,0.17565335
-5.44772386,4.24742332,0.36250265,3.73847696,0.05861263,0.00851426,0.01713665,0.17877312
-5.44172086,4.26621989,0.37365741,3.74742403,0.05993122,0.00848479,0.01756668,0.18186913
-5.43571786,4.29143516,0.38516771,3.76285247,0.06158150,0.00846532,0.01795275,0.18490597
-5.42971486,4.32254254,0.39698387,3.78431475,0.06354181,0.00845681,0.01829166,0.18785057
-5.42371186,4.35889541,0.40904550,3.81124370,0.06578618,0.00845980,0.01858104,0.19067256
-5.41770885,4.39974453,0.42128324,3.84296844,0.06828478,0.00847449,0.01881942,0.19334452
-5.41170585,4.44425847,0.43362126,3.87873285,0.07100453,0.00850069,0.01900626,0.19584222
-5.40570285,4.49154640,0.44598027,3.91771638,0.07390984,0.00853787,0.01914192,0.19814475
-5.39969985,4.54068241,0.45828094,3.95905622,0.07696335,0.00858521,0.01922770,0.20023458
-5.39369685,4.59073075,0.47044755,4.00187042,0.08012677,0.00864165,0.01926575,0.20209764
-5.38769385,4.64077071,0.48241157,4.04528090,0.08336171,0.00870593,0.01925901,0.20372322
-5.38169085,4.68992043,0.49411508,4.08843557,0.08663051,0.00877668,0.01921112,0.20510390
-5.37568784,4.73735841,0.50551355,4.13052875,0.08989697,0.00885244,0.01912630,0.20623533
-5.36968484,4.78234187,0.51657800,4.17081894,0.09312703,0.00893176,0.01900920,0.20711600
-5.36368184,4.82422101,0.52729613,4.20864317,0.09628932,0.00901320,0.01886474,0.20774690
-5.35767884,4.86244854,0.53767241,4.24342746,0.09935551,0.00909542,0.01869796,0.20813111
-5.35167584,4.89658393,0.54772692,4.27469275,0.10230060,0.00917716,0.01851382,0.20827331
-5.34567284,4.92629229,0.55749305,4.30205616,0.10510291,0.00925728,0.01831704,0.20817930
-5.33966983,4.95133785,0.56701401,4.32522771,0.10774396,0.00933478,0.01811197,0.20785538
-5.33366683,4.97157268,0.57633836,4.34400257,0.11020823,0.00940875,0.01790243,0.20730785
-5.32766383,4.98692105,0.58551478,4.35824962,0.11248269,0.00947835,0.01769162,0.20654240
-5.32166083,4.99736077,0.59458631,4.36789692,0.11455626,0.00954284,0.01748208,0.20556363
-5.31565783,5.00290251,0.60358445,4.37291524,0.11641923,0.00960144,0.01727560,0.20437463
-5.30965483,5.00356860,0.61252352,4.37330059,0.11806263,0.00965341,0.01707331,0.20297660
-5.30365183,4.99937265,0.62139554,4.36905715,0.11947767,0.00969789,0.01687568,0.20136873
-5.29764882,4.99030154,0.63016615,4.36018163,0.12065516,0.00973396,0.01668264,0.19954813
-5.29164582,4.97630096,0.63877180,4.34665023,0.12158521,0.00976057,0.01649371,0.19750993
-5.28564282,4.95726569,0.64711839,4.32840914,0.12225695,0.00977654,0.01630814,0.19524763
-5.27963982,4.93303540,0.65508182,4.30536943,0.12265851,0.00978054,0.01612508,0.19275352
-5.27363682,4.90339640,0.66251013,4.27740655,0.12277721,0.00977114,0.01594376,0.19001934
-5.26763382,4.86808948,0.66922764,4.24436483,0.12259991,0.00974681,0.01576366,0.18703700
-5.26163082,4.82682356,0.67504052,4.20606667,0.12211361,0.00970597,0.01558463,0.18379941
-5.25562781,4.77929436,0.67974396,4.16232595,0.12130615,0.00964706,0.01540707,0.18030140
-5.24962481,4.72520713,0.68313033,4.11296498,0.12016704,0.00956861,0.01523199,0.17654059
-5.24362181,4.66430214,0.68499802,4.05783379,0.11868842,0.00946930,0.01506105,0.17251831
-5.23761881,4.59638137,0.68516057,3.99683071,0.11686593,0.00934803,0.01489660,0.16824033
-5.23161581,4.52133479,0.68345555,3.92992297,0.11469956,0.00920405,0.01474164,0.16371752
-5.22561281,4.43916464,0.67975275,3.85716576,0.11219443,0.00903695,0.01459970,0.15896638
-5.21960980,4.35000615,0.67396125,3.77871883,0.10936131,0.00884678,0.01447476,0.15400927
-5.21360680,4.25414328,0.66603496,3.69485922,0.10621703,0.00863407,0.01437111,0.14887457
-5.20760380,4.15201858,0.65597643,3.60598934,0.10278451,0.00839987,0.01429313,0.14359641
-5.20160080,4.04423616,0.64383860,3.51263971,0.09909267,0.00814573,0.01424509,0.13821437
-5.19559780,3.93155773,0.62972456,3.41546598,0.09517597,0.00787371,0.01423100,0.13277282
-5.18959480,3.81489132,0.61378521,3.31524027,0.09107378,0.00758635,0.01425439,0.12732013
-5.18359180,3.69527353,0.59621502,3.21283698,0.08682946,0.00728661,0.01431809,0.12190766
-5.17758879,3.57384566,0.57724610,3.10921375,0.08248937,0.00697778,0.01442412,0.11658863
-5.17158579,3.45182518,0.55714094,3.00538838,0.07810168,0.00666342,0.01457354,0.11141692
-5.16558279,3.33047361,0.53618410,2.90241282,0.07371518,0.00634729,0.01476636,0.10644581
-5.15957979,3.21106242,0.51467333,2.80134529,0.06937809,0.00603319,0.01500148,0.10172668
-5.15357679,3.09483857,0.49291057,2.70322210,0.06513691,0.00572490,0.01527669,0.09730783
-5.14757379,2.98299124,0.47119312,2.60903016,0.06103544,0.00542607,0.01558872,0.09323334
-5.14157079,2.87662122,0.44980558,2.51968168,0.05711391,0.00514014,0.01593331,0.08954211
-5.13556778,2.77671434,0.42901262,2.43599213,0.05340833,0.00487023,0.01630531,0.08626704
-5.12956478,2.68412006,0.40905302,2.35866226,0.04995011,0.00461909,0.01669885,0.08343444
-5.12356178,2.59953595,0.39013522,2.28826506,0.04676576,0.00438908,0.01710751,0.08106360
-5.11755878,2.52349860,0.37243420,2.22523811,0.04387692,0.00418205,0.01752452,0.07916666
-5.11155578,2.45638118,0.35609000,2.16988138,0.04130057,0.00399941,0.01794296,0.07774868
-5.10555278,2.39839736,0.34120772,2.12236042,0.03904931,0.00384208,0.01835599,0.07680789
-5.09954977,2.34961121,0.32785873,2.08271474,0.03713185,0.00371051,0.01875706,0.07633617
-5.09354677,2.30995236,0.31608318,2.05087049,0.03555358,0.00360473,0.01914008,0.07631975
-5.08754377,2.27923530,0.30589325,2.02665695,0.03431710,0.00352437,0.01949968,0.07673990
-5.08154077,2.25718188,0.29727724,2.00982573,0.03342287,0.00346873,0.01983131,0.07757392
-5.07553777,2.24344572,0.29020389,2.00007158,0.03286972,0.00343685,0.02013143,0.07879596
-5.06953477,2.23763715,0.28462696,1.99705399,0.03265535,0.00342753,0.02039763,0.08037807
-5.06353177,2.23934767,0.28048956,2.00041821,0.03277673,0.00343945,0.02062872,0.08229107
-5.05752876,2.24817260,0.27772833,2.00981500,0.03323038,0.00347120,0.02082481,0.08450541
-5.05152576,2.26373100,0.27627695,2.02491792,0.03401255,0.00352138,0.02098739,0.08699193
-5.04552276,2.28568203,0.27606913,2.04543768,0.03511925,0.00358859,0.02111933,0.08972251
-5.03951976,2.31373703,0.27704084,2.07113281,0.03654619,0.00367156,0.02122489,0.09267051
-5.03351676,2.34766713,0.27913173,2.10181635,0.03828863,0.00376911,0.02130975,0.09581114
-5.02751376,2.38730589,0.28228592,2.13735832,0.04034108,0.00388024,0.02138092,0.09912160
-5.02151076,2.43254733,0.28645191,2.17768401,0.04269698,0.00400409,0.02144677,0.10258110
-5.01550775,2.48333940,0.29158198,2.22276827,0.04534831,0.00413998,0.02151693,0.10617080
-5.00950475,2.53967334,0.29763098,2.27262614,0.04828514,0.00428740,0.02160222,0.10987348
-5.00350175,2.60156969,0.30455468,2.32730033,0.05149523,0.00444596,0.02171458,0.11367329
-4.99749875,2.66906144,0.31230788,2.38684624,0.05496354,0.00461540,0.02186699,0.11755535
-4.99149575,2.74217535,0.32084233,2.45131510,0.05867187,0.00479552,0.02207332,0.12150529
-4.98549275,2.82091213,0.33010465,2.52073613,0.06259848,0.00498613,0.02234823,0.12550888
-4.97948974,2.90522661,0.34003428,2.59509839,0.06671784,0.00518704,0.02270702,0.12955161
-4.97348674,2.99500854,0.35056179,2.67433333,0.07100036,0.00539798,0.02316549,0.13361833
-4.96748374,3.09006507,0.36160735,2.75829853,0.07541232,0.00561856,0.02373976,0.13769299
-4.96148074,3.19010561,0.37307975,2.84676356,0.07991588,0.00584819,0.02444609,0.14175844
-4.95547774,3.29472973,0.38487573,2.93939852,0.08446922,0.00608610,0.02530071,0.14579633
-4.94947474,3.40341872,0.39687999,3.03576570,0.08902678,0.00633127,0.02631962,0.14978709
-4.94347174,3.51553120,0.40896559,3.13531488,0.09353970,0.00658241,0.02751840,0.15371005
-4.93746873,3.63030299,0.42099496,3.23738244,0.09795636,0.00683797,0.02891202,0.15754363
-4.93146573,3.74685152,0.43282139,3.34119445,0.10222309,0.00709613,0.03051466,0.16126555
-4.92546273,3.86418448,0.44429104,3.44587365,0.10628505,0.00735485,0.03233954,0.16485326
-4.91945973,3.98121268,0.45524533,3.55045022,0.11008712,0.00761184,0.03439875,0.16828428
-4.91345673,4.09676672,0.46552373,3.65387594,0.11357503,0.00786468,0.03670315,0.17153665
-4.90745373,4.20961681,0.47496685,3.75504141,0.11669653,0.00811083,0.03926220,0.17458940
-4.90145073,4.31849538,0.48341961,3.85279571,0.11940250,0.00834771,0.04208390,0.17742303
-4.89544772,4.42212153,0.49073469,3.94596796,0.12164828,0.00857276,0.04517466,0.18001996
-4.88944472,4.51922665,0.49677573,4.03339002,0.12339474,0.00878353,0.04853923,0.18236499
-4.88344172,4.60858047,0.50142061,4.11391984,0.12460946,0.00897769,0.05218060,0.18444562
-4.87743872,4.68901662,0.50456433,4.18646455,0.12526766,0.00915317,0.05609989,0.18625243
-4.87143572,4.75945701,0.50612167,4.25000281,0.12535305,0.00930815,0.06029625,0.18777931
-4.86543272,4.81893437,0.50602932,4.30360585,0.12485843,0.00944110,0.06476661,0.18902354
-4.85942971,4.86661231,0.50424754,4.34645653,0.12378605,0.00955086,0.06950555,0.18998590
-4.85342671,4.90180231,0.50076126,4.37786613,0.12214776,0.00963657,0.07450497,0.19067049
-4.84742371,4.92397751,0.49558049,4.39728858,0.11996483,0.00969775,0.07975373,0.19108459
-4.84142071,4.93278278,0.48874018,4.40433172,0.11726754,0.00973422,0.08523733,0.19123823
-4.83541771,4.92804113,0.48029937,4.39876564,0.11409446,0.00974610,0.09093738,0.19114380
-4.82941471,4.90975641,0.47033977,4.38052790,0.11049157,0.00973379,0.09683115,0.19081538
-4.82341171,4.87811241,0.45896380,4.34972581,0.10651105,0.00969789,0.10289105,0.19026814
-4.81740870,4.83346853,0.44629215,4.30663563,0.10221005,0.00963918,0.10908419,0.18951758
-4.81140570,4.77635236,0.43246096,4.25169903,0.09764923,0.00955858,0.11537188,0.18857873
-4.80540270,4.70744946,0.41761872,4.18551679,0.09289133,0.00945708,0.12170938,0.18746540
-4.79939970,4.62759070,0.40192306,4.10884003,0.08799966,0.00933576,0.12804568,0.18618949
-4.79339670,4.53773755,0.38553746,4.02255908,0.08303675,0.00919570,0.13432355,0.18476030
-4.78739370,4.43896569,0.36862804,3.92769019,0.07806299,0.00903801,0.14047976,0.18318408
-4.78139070,4.33244732,0.35136056,3.82536024,0.07313552,0.00886379,0.14644562,0.18146365
-4.77538769,4.21943248,0.33389769,3.71678978,0.06830729,0.00867415,0.15214782,0.17959833
-4.76938469,4.10122971,0.31639658,3.60327439,0.06362627,0.00847023,0.15750956,0.17758396
-4.76338169,3.97918638,0.29900692,3.48616479,0.05913500,0.00825318,0.16245198,0.17541333
-4.75737869,3.85466881,0.28186935,3.36684575,0.05487029,0.00802420,0.16689588,0.17307665
-4.75137569,3.72904256,0.26511433,3.24671423,0.05086317,0.00778457,0.17076368,0.17056241
-4.74537269,3.60365297,0.24886148,3.12715695,0.04713904,0.00753566,0.17398153,0.16785836
-4.73936968,3.47980617,0.23321926,3.00952775,0.04371804,0.00727893,0.17648154,0.16495261
-4.73336668,3.35875082,0.21828501,2.89512505,0.04061547,0.00701598,0.17820399,0.16183491
-4.72736368,3.24166052,0.20414530,2.78516994,0.03784243,0.00674850,0.17909944,0.15849789
-4.72136068,3.12961730,0.19087642,2.68078506,0.03540639,0.00647833,0.17913069,0.15493832
-4.71535768,3.02359626,0.17854507,2.58297502,0.03331188,0.00620741,0.17827437,0.15115819
-4.70935468,2.92445148,0.16720904,2.49260846,0.03156111,0.00593776,0.17652218,0.14716570
-4.70335168,2.83290351,0.15691788,2.41040244,0.03015451,0.00567146,0.17388170,0.14297596
-4.69734867,2.74952864,0.14771347,2.33690946,0.02909118,0.00541063,0.17037665,0.13861140
-4.69134567,2.67475012,0.13963044,2.27250738,0.02836924,0.00515737,0.16604659,0.13410183
-4.68534267,2.60883156,0.13269635,2.21739284,0.02798599,0.00491372,0.16094618,0.12948422
-4.67933967,2.55187291,0.12693165,2.17157816,0.02793797,0.00468162,0.15514376,0.12480199
-4.67333667,2.50380901,0.12234941,2.13489212,0.02822081,0.00446289,0.14871968,0.12010406
-4.66733367,2.46441109,0.11895478,2.10698465,0.02882900,0.00425913,0.14176400,0.11544356
-4.66133067,2.43329138,0.11674427,2.08733545,0.02975551,0.00407175,0.13437414,0.11087619
-4.65532766,2.40991081,0.11570482,2.07526655,0.03099131,0.00390187,0.12665213,0.10645851
-4.64932466,2.39359000,0.11581278,2.06995848,0.03252484,0.00375035,0.11870194,0.10224595
-4.64332166,2.38352340,0.11703293,2.07046983,0.03434150,0.00361774,0.11062675,0.09829092
-4.63731866,2.37879643,0.11931740,2.07575979,0.03642311,0.00350427,0.10252644,0.09464082
-4.63131566,2.37840539,0.12260494,2.08471311,0.03874748,0.00340983,0.09449524,0.09133629
-4.62531266,2.38127974,0.12682024,2.09616683,0.04128809,0.00333400,0.08661980,0.08840958
-4.61930965,2.38630621,0.13187372,2.10893820,0.04401392,0.00327605,0.07897757,0.08588325
-4.61330665,2.39235430,0.13766169,2.12185279,0.04688949,0.00323492,0.07163559,0.08376917
-4.60730365,2.39830223,0.14406694,2.13377223,0.04987508,0.00320930,0.06464981,0.08206793
-4.60130065,2.40306284,0.15095990,2.14362063,0.05292720,0.00319762,0.05806467,0.08076866
-4.59529765,2.40560855,0.15820033,2.15040888,0.05599931,0.00319806,0.05191325,0.07984922
-4.58929465,2.40499459,0.16563949,2.15325615,0.05904268,0.00320866,0.04621764,0.07927690
-4.58329165,2.40037977,0.17312285,2.15140793,0.06200753,0.00322730,0.04098967,0.07900936
-4.57728864,2.39104421,0.18049316,2.14425008,0.06484428,0.00325175,0.03623189,0.07899608
-4.57128564,2.37640333,0.18759394,2.13131850,0.06750489,0.00327973,0.03193862,0.07917999
-4.56528264,2.35601774,0.19427307,2.11230419,0.06994429,0.00330896,0.02809724,0.07949933
-4.55927964,2.32959879,0.20038652,2.08705371,0.07212177,0.00333720,0.02468939,0.07988968
-4.55327664,2.29700962,0.20580202,2.05556508,0.07400225,0.00336229,0.02169224,0.08028609
-4.54727364,2.25826181,0.21040248,2.01797951,0.07555751,0.00338221,0.01907963,0.08062513
-4.54127064,2.21350789,0.21408907,1.97456930,0.07676707,0.00339511,0.01682315,0.08084686
-4.53526763,2.16303008,0.21678385,1.92572269,0.07761888,0.00339936,0.01489309,0.08089671
-4.52926463,2.10722588,0.21843171,1.87192607,0.07810978,0.00339356,0.01325925,0.08072700
-4.52326163,2.04659109,0.21900170,1.81374463,0.07824544,0.00337660,0.01189161,0.08029831
-4.51725863,1.98170104,0.21848764,1.75180202,0.07804018,0.00334765,0.01076085,0.07958045
-4.51125563,1.91319084,0.21690790,1.68675985,0.07751628,0.00330619,0.00983878,0.07855312
-4.50525263,1.84173539,0.21430454,1.61929798,0.07670310,0.00325202,0.00909860,0.07720617
-4.49924962,1.76802998,0.21074170,1.55009597,0.07563590,0.00318525,0.00851514,0.07553961
-4.49324662,1.69277205,0.20630346,1.47981658,0.07435442,0.00310629,0.00806494,0.07356319
-4.48724362,1.61664487,0.20109121,1.40909164,0.07290141,0.00301584,0.00772637,0.07129577
-4.48124062,1.54030358,0.19522069,1.33851054,0.07132101,0.00291485,0.00747964,0.06876441
-4.47523762,1.46436382,0.18881882,1.26861182,0.06965720,0.00280452,0.00730680,0.06600329
-4.46923462,1.38939335,0.18202059,1.19987749,0.06795231,0.00268626,0.00719173,0.06305247
-4.46323162,1.31590660,0.17496599,1.13273042,0.06624579,0.00256164,0.00712016,0.05995667
-4.45722861,1.24436213,0.16779724,1.06753425,0.06457307,0.00243234,0.00707961,0.05676389
-4.45122561,1.17516279,0.16065641,1.00459567,0.06296483,0.00230018,0.00705940,0.05352426
-4.44522261,1.10865822,0.15368349,0.94416867,0.06144650,0.00216699,0.00705062,0.05028886
-4.43921961,1.04514945,0.14701494,0.88646023,0.06003816,0.00203465,0.00704612,0.04710871
-4.43321661,0.98489487,0.14078285,0.83163712,0.05875466,0.00190502,0.00704046,0.04403397
-4.42721361,0.92811734,0.13511450,0.77983315,0.05760618,0.00177993,0.00702993,0.04111328
-4.42121061,0.87501179,0.13013241,0.73115662,0.05659891,0.00166112,0.00701244,0.03839327
-4.41520760,0.82575277,0.12595474,0.68569734,0.05573600,0.00155027,0.00698752,0.03591832
-4.40920460,0.78050159,0.12269583,0.64353308,0.05501863,0.00144893,0.00695622,0.03373041
-4.40320160,0.73941256,0.12046688,0.60473502,0.05444717,0.00135854,0.00692104,0.03186915
-4.39719860,0.70263799,0.11937651,0.56937198,0.05402225,0.00128038,0.00688584,0.03037184
-4.39119560,0.67033162,0.11953105,0.53751341,0.05374580,0.00121560,0.00685577,0.02927368
-4.38519260,0.64265047,0.12103449,0.50923090,0.05362189,0.00116518,0.00683714,0.02860789
-4.37918959,0.61975472,0.12398787,0.48459837,0.05365741,0.00112994,0.00683738,0.02840585
-4.37318659,0.60180584,0.12848812,0.46369083,0.05386239,0.00111050,0.00686490,0.02869715
-4.36718359,0.58896301,0.13462627,0.44658194,0.05425016,0.00110733,0.00692912,0.02950956
-4.36118059,0.58137777,0.14248492,0.43334049,0.05483709,0.00112066,0.00704037,0.03086885
-4.35517759,0.57918747,0.15213525,0.42402595,0.05564216,0.00115056,0.00720990,0.03279843
-4.34917459,0.58250747,0.16363349,0.41868330,0.05668616,0.00119685,0.00744993,0.03531893
-4.34317159,0.59142275,0.17701701,0.41733742,0.05799081,0.00125917,0.00777366,0.03844759
-4.33716858,0.60597902,0.19230034,0.41998728,0.05957759,0.00133692,0.00819534,0.04219753
-4.33116558,0.62617404,0.20947125,0.42660015,0.06146657,0.00142932,0.00873037,0.04657700
-4.32516258,0.65194943,0.22848715,0.43710612,0.06367519,0.00153534,0.00939539,0.05158850
-4.31915958,0.68318336,0.24927208,0.45139323,0.06621708,0.00165377,0.01020831,0.05722803
-4.31315658,0.71968473,0.27171456,0.46930345,0.06910100,0.00178325,0.01118836,0.06348431
-4.30715358,0.76118899,0.29566640,0.49062967,0.07233000,0.00192221,0.01235610,0.07033815
