energy_ev,total_up,C_s_up,C_p_up,Ir_p_up,Ir_d_up,Mg_p_up,Mg_d_up,Te_p_up,Te_d_up
-3.21460730,6.98676822,0.05835105,0.29218864,1.31522298,5.10004775,0.51714853,0.00000000,1.70818585,0.00000000
-3.20860430,6.90742717,0.05905554,0.28626787,1.30585406,5.03136370,0.51726496,0.00000000,1.69547311,0.00000000
-3.20260130,6.80961488,0.05946657,0.28001327,1.29376417,4.95055133,0.51519223,0.00000000,1.67717202,0.00000000
-3.19659830,6.69389195,0.05956971,0.27338134,1.27870404,4.85836438,0.51094753,0.00000000,1.65324427,0.00000000
-3.19059530,6.56136550,0.05935874,0.26635249,1.26056917,4.75589170,0.50460010,0.00000000,1.62382726,0.00000000
-3.18459230,6.41366851,0.05883567,0.25893058,1.23939802,4.64454547,0.49626783,0.00000000,1.58922501,0.00000000
-3.17858929,6.25292268,0.05801042,0.25114180,1.21536566,4.52603917,0.48611232,0.00000000,1.54989420,0.00000000
-3.17258629,6.08168623,0.05690041,0.24303277,1.18877323,4.40235571,0.47433275,0.00000000,1.50642577,0.00000000
-3.16658329,5.90288816,0.05552979,0.23466819,1.16003384,4.27570637,0.46115870,0.00000000,1.45952319,0.00000000
-3.16058029,5.71975095,0.05392863,0.22612801,1.12965552,4.14848138,0.44684244,0.00000000,1.40997807,0.00000000
-3.15457729,5.53570416,0.05213187,0.21750429,1.09822183,4.02319343,0.43165074,0.00000000,1.35864408,0.00000000
-3.14857429,5.35429136,0.05017820,0.20889780,1.06637095,3.90241559,0.41585679,0.00000000,1.30641021,0.00000000
-3.14257129,5.17907330,0.04810887,0.20041457,1.03477385,3.78871522,0.39973233,0.00000000,1.25417403,0.00000000
-3.13656828,5.01352987,0.04596640,0.19216243,1.00411227,3.68458566,0.38354033,0.00000000,1.20281605,0.00000000
-3.13056528,4.86096396,0.04379343,0.18424757,0.97505720,3.59237781,0.36752845,0.00000000,1.15317563,0.00000000
-3.12456228,4.72440959,0.04163146,0.17677132,0.94824831,3.51423332,0.35192342,0.00000000,1.10602933,0.00000000
-3.11855928,4.60654723,0.03951980,0.16982716,0.92427513,3.45202161,0.33692644,0.00000000,1.06207197,0.00000000
-3.11255628,4.50962836,0.03749456,0.16349802,0.90366010,3.40728253,0.32270972,0.00000000,1.02190103,0.00000000
-3.10655328,4.43541159,0.03558778,0.15785396,0.88684426,3.38117663,0.30941413,0.00000000,0.98600439,0.00000000
-3.10055028,4.38511206,0.03382676,0.15295021,0.87417552,3.37444452,0.29714795,0.00000000,0.95475179,0.00000000
-3.09454727,4.35936552,0.03223350,0.14882570,0.86590005,3.38737696,0.28598657,0.00000000,0.92838986,0.00000000
-3.08854427,4.35820825,0.03082433,0.14550197,0.86215675,3.41979685,0.27597326,0.00000000,0.90704080,0.00000000
-3.08254127,4.38107332,0.02960977,0.14298264,0.86297490,3.47105379,0.26712055,0.00000000,0.89070435,0.00000000
-3.07653827,4.42680350,0.02859446,0.14125333,0.86827497,3.54003200,0.25941245,0.00000000,0.87926303,0.00000000
-3.07053527,4.49368040,0.02777735,0.14028203,0.87787248,3.62517139,0.25280711,0.00000000,0.87249015,0.00000000
-3.06453227,4.57946923,0.02715196,0.14001998,0.89148472,3.72450174,0.24723993,0.00000000,0.87006030,0.00000000
-3.05852926,4.68147788,0.02670683,0.14040296,0.90874006,3.83568895,0.24262689,0.00000000,0.87156195,0.00000000
-3.05252626,4.79662865,0.02642608,0.14135305,0.92918946,3.95609241,0.23886814,0.00000000,0.87651162,0.00000000
-3.04652326,4.92154067,0.02629000,0.14278068,0.95231992,4.08283172,0.23585160,0.00000000,0.88436928,0.00000000
-3.04052026,5.05262034,0.02627584,0.14458701,0.97756923,4.21286092,0.23345653,0.00000000,0.89455447,0.00000000
-3.03451726,5.18615744,0.02635850,0.14666661,1.00434175,4.34304790,0.23155707,0.00000000,0.90646264,0.00000000
-3.02851426,5.31842357,0.02651141,0.14891023,1.03202454,4.47025646,0.23002555,0.00000000,0.91948134,0.00000000
-3.02251126,5.44577017,0.02670727,0.15120770,1.06000345,4.59142856,0.22873571,0.00000000,0.93300579,0.00000000
-3.01650825,5.56472293,0.02691889,0.15345081,1.08767862,4.70366377,0.22756556,0.00000000,0.94645348,0.00000000
-3.01050525,5.67206965,0.02711991,0.15553618,1.11447894,4.80429367,0.22640005,0.00000000,0.95927743,0.00000000
-3.00450225,5.76493883,0.02728555,0.15736782,1.13987509,4.89094844,0.22513338,0.00000000,0.97097778,0.00000000
-2.99849925,5.84086656,0.02739322,0.15885959,1.16339070,4.96161356,0.22367103,0.00000000,0.98111156,0.00000000
-2.99249625,5.89784978,0.02742308,0.15993725,1.18461149,5.01467500,0.22193137,0.00000000,0.98930033,0.00000000
-2.98649325,5.93438430,0.02735847,0.16054017,1.20319208,5.04895114,0.21984696,0.00000000,0.99523574,0.00000000
-2.98049025,5.94948688,0.02718627,0.16062257,1.21886037,5.06371106,0.21736538,0.00000000,0.99868279,0.00000000
-2.97448724,5.94270088,0.02689708,0.16015435,1.23141950,5.05867846,0.21444974,0.00000000,0.99948091,0.00000000
-2.96848424,5.91408593,0.02648537,0.15912141,1.24074747,5.03402177,0.21107874,0.00000000,0.99754299,0.00000000
-2.96248124,5.86419264,0.02594944,0.15752552,1.24679449,4.99033116,0.20724639,0.00000000,0.99285236,0.00000000
-2.95647824,5.79402366,0.02529127,0.15538375,1.24957836,4.92858378,0.20296132,0.00000000,0.98545808,0.00000000
-2.95047524,5.70498330,0.02451631,0.15272746,1.24917808,4.85009904,0.19824574,0.00000000,0.97546871,0.00000000
-2.94447224,5.59881797,0.02363312,0.14960094,1.24572615,4.75648600,0.19313417,0.00000000,0.96304484,0.00000000
-2.93846923,5.47755028,0.02265298,0.14605983,1.23939978,4.64958531,0.18767185,0.00000000,0.94839076,0.00000000
-2.93246623,5.34340944,0.02158944,0.14216918,1.23041143,4.53140823,0.18191297,0.00000000,0.93174549,0.00000000
-2.92646323,5.19876097,0.02045776,0.13800154,1.21899914,4.40407515,0.17591882,0.00000000,0.91337359,0.00000000
-2.92046023,5.04603830,0.01927444,0.13363482,1.20541690,4.26975621,0.16975577,0.00000000,0.89355600,0.00000000
-2.91445723,4.88767893,0.01805666,0.12915028,1.18992549,4.13061594,0.16349337,0.00000000,0.87258128,0.00000000
-2.90845423,4.72606703,0.01682174,0.12463056,1.17278396,3.98876408,0.15720239,0.00000000,0.85073735,0.00000000
-2.90245123,4.56348435,0.01558675,0.12015784,1.15424216,3.84621376,0.15095312,0.00000000,0.82830415,0.00000000
-2.89644822,4.40207049,0.01436800,0.11581219,1.13453445,3.70484818,0.14481366,0.00000000,0.80554727,0.00000000
-2.89044522,4.24379320,0.01318074,0.11167014,1.11387461,3.56639619,0.13884860,0.00000000,0.78271266,0.00000000
-2.88444222,4.09042872,0.01203882,0.10780351,1.09245226,3.43241684,0.13311774,0.00000000,0.76002267,0.00000000
-2.87843922,3.94355184,0.01095454,0.10427843,1.07043063,3.30429229,0.12767525,0.00000000,0.73767317,0.00000000
-2.87243622,3.80453457,0.00993844,0.10115464,1.04794572,3.18322835,0.12256886,0.00000000,0.71583205,0.00000000
-2.86643322,3.67455245,0.00899928,0.09848502,1.02510678,3.07026131,0.11783947,0.00000000,0.69463878,0.00000000
-2.86043022,3.55459664,0.00814406,0.09631523,1.00199798,2.96626967,0.11352086,0.00000000,0.67420513,0.00000000
-2.85442721,3.44549035,0.00737803,0.09468361,0.97868106,2.87198922,0.10963960,0.00000000,0.65461674,0.00000000
-2.84842421,3.34790763,0.00670489,0.09362118,0.95519894,2.78802975,0.10621510,0.00000000,0.63593561,0.00000000
-2.84242121,3.26239309,0.00612689,0.09315166,0.93157980,2.71489201,0.10325987,0.00000000,0.61820316,0.00000000
-2.83641821,3.18938084,0.00564509,0.09329165,0.90784177,2.65298356,0.10077968,0.00000000,0.60144372,0.00000000
-2.83041521,3.12921149,0.00525954,0.09405085,0.88399766,2.60263237,0.09877398,0.00000000,0.58566838,0.00000000
-2.82441221,3.08214632,0.00496953,0.09543220,0.86005980,2.56409743,0.09723616,0.00000000,0.57087891,0.00000000
-2.81840920,3.04837796,0.00477386,0.09743216,0.83604457,2.53757608,0.09615398,0.00000000,0.55707158,0.00000000
-2.81240620,3.02803741,0.00467103,0.10004094,0.81197658,2.52320775,0.09550992,0.00000000,0.54424079,0.00000000
-2.80640320,3.02119757,0.00465954,0.10324277,0.78789227,2.52107453,0.09528152,0.00000000,0.53238236,0.00000000
-2.80040020,3.02787355,0.00473804,0.10701617,0.76384278,2.53119904,0.09544183,0.00000000,0.52149634,0.00000000
-2.79439720,3.04802058,0.00490556,0.11133432,0.73989604,2.55354032,0.09595975,0.00000000,0.51158924,0.00000000
-2.78839420,3.08153027,0.00516169,0.11616540,0.71613795,2.58798851,0.09680052,0.00000000,0.50267566,0.00000000
-2.78239120,3.12822595,0.00550672,0.12147313,0.69267271,2.63435940,0.09792624,0.00000000,0.49477922,0.00000000
-2.77638819,3.18785818,0.00594175,0.12721724,0.66962220,2.69238947,0.09929638,0.00000000,0.48793291,0.00000000
-2.77038519,3.26010092,0.00646878,0.13335410,0.64712445,2.76173240,0.10086849,0.00000000,0.48217860,0.00000000
-2.76438219,3.34454922,0.00709080,0.13983745,0.62533142,2.84195740,0.10259889,0.00000000,0.47756610,0.00000000
-2.75837919,3.44071849,0.00781172,0.14661908,0.60440593,2.93254986,0.10444349,0.00000000,0.47415148,0.00000000
-2.75237619,3.54804580,0.00863644,0.15364967,0.58451806,3.03291434,0.10635865,0.00000000,0.47199492,0.00000000
-2.74637319,3.66589299,0.00957069,0.16087952,0.56584105,3.14237980,0.10830208,0.00000000,0.47115813,0.00000000
-2.74037019,3.79355126,0.01062094,0.16825935,0.54854679,3.26020677,0.11023372,0.00000000,0.47170133,0.00000000
-2.73436718,3.93024695,0.01179420,0.17574094,0.53280120,3.38559587,0.11211665,0.00000000,0.47368008,0.00000000
-2.72836418,4.07514779,0.01309782,0.18327778,0.51875938,3.51769714,0.11391786,0.00000000,0.47714177,0.00000000
-2.72236118,4.22736924,0.01453912,0.19082544,0.50656096,3.65561944,0.11560896,0.00000000,0.48212221,0.00000000
-2.71635818,4.38598011,0.01612513,0.19834193,0.49632555,3.79843941,0.11716671,0.00000000,0.48864214,0.00000000
-2.71035518,4.55000725,0.01786213,0.20578780,0.48814846,3.94520927,0.11857338,0.00000000,0.49670395,0.00000000
-2.70435218,4.71843889,0.01975522,0.21312608,0.48209694,4.09496319,0.11981694,0.00000000,0.50628864,0.00000000
-2.69834917,4.89022644,0.02180786,0.22032204,0.47820682,4.24672198,0.12089097,0.00000000,0.51735312,0.00000000
-2.69234617,5.06428504,0.02402139,0.22734289,0.47647986,4.39949596,0.12179437,0.00000000,0.52982801,0.00000000
-2.68634317,5.23949293,0.02639453,0.23415720,0.47688170,4.55228635,0.12253095,0.00000000,0.54361601,0.00000000
-2.68034017,5.41469028,0.02892291,0.24073444,0.47934068,4.70408543,0.12310869,0.00000000,0.55859085,0.00000000
-2.67433717,5.58867798,0.03159867,0.24704439,0.48374744,4.85387601,0.12353900,0.00000000,0.57459715,0.00000000
-2.66833417,5.76021730,0.03441012,0.25305661,0.48995544,5.00063084,0.12383576,0.00000000,0.59145087,0.00000000
-2.66233117,5.92803089,0.03734146,0.25873999,0.49778239,5.14331256,0.12401440,0.00000000,0.60894084,0.00000000
-2.65632816,6.09080605,0.04037262,0.26406247,0.50701266,5.28087499,0.12409089,0.00000000,0.62683100,0.00000000
-2.65032516,6.24720085,0.04347932,0.26899089,0.51740059,5.41226611,0.12408082,0.00000000,0.64486363,0.00000000
-2.64432216,6.39585344,0.04663313,0.27349106,0.52867478,5.53643350,0.12399857,0.00000000,0.66276341,0.00000000
-2.63831916,6.53539499,0.04980184,0.27752801,0.54054315,5.65233218,0.12385663,0.00000000,0.68024222,0.00000000
-2.63231616,6.66446611,0.05294984,0.28106653,0.55269886,5.75893538,0.12366499,0.00000000,0.69700473,0.00000000
-2.62631316,6.78173668,0.05603882,0.28407178,0.56482674,5.85524780,0.12343085,0.00000000,0.71275443,0.00000000
-2.62031016,6.88592861,0.05902848,0.28651014,0.57661027,5.94032131,0.12315841,0.00000000,0.72720015,0.00000000
-2.61430715,6.97584087,0.06187743,0.28835016,0.58773884,6.01327263,0.12284891,0.00000000,0.74006277,0.00000000
-2.60830415,7.05037589,0.06454420,0.28956355,0.59791503,6.07330222,0.12250082,0.00000000,0.75108187,0.00000000
-2.60230115,7.10856651,0.06698829,0.29012617,0.60686174,6.11971386,0.12211026,0.00000000,0.76002220,0.00000000
-2.59629815,7.14960225,0.06917124,0.29001902,0.61432892,6.15193403,0.12167142,0.00000000,0.76667973,0.00000000
-2.59029515,7.17285397,0.07105775,0.28922905,0.62009971,6.16953021,0.12117722,0.00000000,0.77088696,0.00000000
-2.58429215,7.17789573,0.07261672,0.28774987,0.62399560,6.17222743,0.12061997,0.00000000,0.77251740,0.00000000
-2.57828914,7.16452305,0.07382217,0.28558220,0.62588067,6.15992214,0.11999198,0.00000000,0.77148902,0.00000000
-2.57228614,7.13276650,0.07465405,0.28273419,0.62566456,6.13269286,0.11928630,0.00000000,0.76776653,0.00000000
-2.56628314,7.08290021,0.07509897,0.27922143,0.62330415,6.09080701,0.11849729,0.00000000,0.76136241,0.00000000
-2.56028014,7.01544459,0.07515061,0.27506673,0.61880385,6.03472346,0.11762115,0.00000000,0.75233658,0.00000000
-2.55427714,6.93116317,0.07481002,0.27029978,0.61221452,5.96509070,0.11665632,0.00000000,0.74079492,0.00000000
-2.54827414,6.83105343,0.07408569,0.26495647,0.60363112,5.88274031,0.11560378,0.00000000,0.72688647,0.00000000
-2.54227114,6.71633189,0.07299340,0.25907820,0.59318912,5.78867606,0.11446719,0.00000000,0.71079956,0.00000000
-2.53626813,6.58841371,0.07155585,0.25271096,0.58105990,5.68405872,0.11325288,0.00000000,0.69275704,0.00000000
-2.53026513,6.44888767,0.06980212,0.24590446,0.56744523,5.57018700,0.11196971,0.00000000,0.67301073,0.00000000
-2.52426213,6.29948698,0.06776697,0.23871115,0.55257127,5.44847526,0.11062881,0.00000000,0.65183532,0.00000000
-2.51825913,6.14205703,0.06548996,0.23118528,0.53668207,5.32042846,0.10924320,0.00000000,0.62952203,0.00000000
-2.51225613,5.97852108,0.06301452,0.22338211,0.52003303,5.18761521,0.10782734,0.00000000,0.60637211,0.00000000
-2.50625313,5.81084477,0.06038692,0.21535706,0.50288439,5.05163973,0.10639660,0.00000000,0.58269055,0.00000000
-2.50025013,5.64100074,0.05765520,0.20716511,0.48549518,4.91411349,0.10496671,0.00000000,0.55878002,0.00000000
-2.49424712,5.47093430,0.05486809,0.19886025,0.46811750,4.77662738,0.10355330,0.00000000,0.53493546,0.00000000
-2.48824412,5.30253116,0.05207401,0.19049505,0.45099167,4.64072533,0.10217130,0.00000000,0.51143909,0.00000000
-2.48224112,5.13758817,0.04932008,0.18212038,0.43434195,4.50788004,0.10083464,0.00000000,0.48855632,0.00000000
-2.47623812,4.97778776,0.04665123,0.17378516,0.41837326,4.37947161,0.09955582,0.00000000,0.46653226,0.00000000
-2.47023512,4.82467681,0.04410939,0.16553629,0.40326866,4.25676956,0.09834578,0.00000000,0.44558910,0.00000000
-2.46423212,4.67965037,0.04173281,0.15741854,0.38918764,4.14091887,0.09721376,0.00000000,0.42592421,0.00000000
-2.45822911,4.54394050,0.03955552,0.14947448,0.37626531,4.03293018,0.09616735,0.00000000,0.40770889,0.00000000
-2.45222611,4.41861032,0.03760685,0.14174444,0.36461215,3.93367446,0.09521267,0.00000000,0.39108779,0.00000000
-2.44622311,4.30455323,0.03591112,0.13426647,0.35431448,3.84388218,0.09435463,0.00000000,0.37617886,0.00000000
-2.44022011,4.20249705,0.03448745,0.12707618,0.34543536,3.76414672,0.09359731,0.00000000,0.36307375,0.00000000
-2.43421711,4.11301255,0.03334965,0.12020666,0.33801596,3.69493181,0.09294437,0.00000000,0.35183856,0.00000000
-2.42821411,4.03652594,0.03250622,0.11368825,0.33207713,3.63658260,0.09239956,0.00000000,0.34251494,0.00000000
-2.42221111,3.97333457,0.03196050,0.10754834,0.32762131,3.58933960,0.09196717,0.00000000,0.33512135,0.00000000
-2.41620810,3.92362497,0.03171082,0.10181106,0.32463441,3.55335497,0.09165248,0.00000000,0.32965457,0.00000000
-2.41020510,3.88749242,0.03175082,0.09649709,0.32308792,3.52871018,0.09146219,0.00000000,0.32609130,0.00000000
-2.40420210,3.86496116,0.03206977,0.09162328,0.32294090,3.51543432,0.09140467,0.00000000,0.32438993,0.00000000
-2.39819910,3.85600406,0.03265305,0.08720248,0.32414209,3.51352193,0.09149024,0.00000000,0.32449241,0.00000000
-2.39219610,3.86056098,0.03348258,0.08324326,0.32663181,3.52294952,0.09173117,0.00000000,0.32632623,0.00000000
-2.38619310,3.87855476,0.03453736,0.07974973,0.33034400,3.54368977,0.09214170,0.00000000,0.32980645,0.00000000
-2.38019010,3.90990398,0.03579411,0.07672151,0.33520798,3.57572261,0.09273782,0.00000000,0.33483787,0.00000000
-2.37418709,3.95453170,0.03722779,0.07415365,0.34115026,3.61904220,0.09353695,0.00000000,0.34131719,0.00000000
-2.36818409,4.01236954,0.03881226,0.07203674,0.34809608,3.67365945,0.09455758,0.00000000,0.34913519,0.00000000
-2.36218109,4.08335663,0.04052092,0.07035705,0.35597091,3.73959937,0.09581869,0.00000000,0.35817890,0.00000000
-2.35617809,4.16743333,0.04232725,0.06909685,0.36470168,3.81689316,0.09733922,0.00000000,0.36833356,0.00000000
-2.35017509,4.26452947,0.04420541,0.06823471,0.37421770,3.90556518,0.09913743,0.00000000,0.37948452,0.00000000
-2.34417209,4.37454780,0.04613070,0.06774599,0.38445140,4.00561493,0.10123025,0.00000000,0.39151877,0.00000000
-2.33816908,4.49734300,0.04808001,0.06760332,0.39533871,4.11699499,0.10363267,0.00000000,0.40432618,0.00000000
-2.33216608,4.63269731,0.05003209,0.06777722,0.40681898,4.23958559,0.10635713,0.00000000,0.41780038,0.00000000
-2.32616308,4.78029402,0.05196780,0.06823669,0.41883465,4.37316739,0.10941304,0.00000000,0.43183909,0.00000000
-2.32016008,4.93969022,0.05387019,0.06894985,0.43133053,4.51739368,0.11280627,0.00000000,0.44634414,0.00000000
-2.31415708,5.11029054,0.05572442,0.06988466,0.44425268,4.67176384,0.11653886,0.00000000,0.46122092,0.00000000
-2.30815408,5.29132360,0.05751766,0.07100953,0.45754708,4.83559981,0.12060874,0.00000000,0.47637755,0.00000000
-2.30215108,5.48182285,0.05923882,0.07229397,0.47115806,5.00802712,0.12500964,0.00000000,0.49172362,0.00000000
-2.29614807,5.68061364,0.06087819,0.07370920,0.48502668,5.18796235,0.12973100,0.00000000,0.50716880,0.00000000
-2.29014507,5.88630764,0.06242702,0.07522867,0.49908909,5.37410819,0.13475812,0.00000000,0.52262133,0.00000000
-2.28414207,6.09730598,0.06387713,0.07682854,0.51327508,5.56495713,0.14007231,0.00000000,0.53798656,0.00000000
-2.27813907,6.31181151,0.06522042,0.07848804,0.52750683,5.75880448,0.14565111,0.00000000,0.55316572,0.00000000
-2.27213607,6.52785054,0.06644846,0.08018973,0.54169817,5.95377070,0.15146866,0.00000000,0.56805499,0.00000000
-2.26613307,6.74330349,0.06755218,0.08191965,0.55575422,6.14783256,0.15749604,0.00000000,0.58254512,0.00000000
-2.26013007,6.95594356,0.06852163,0.08366736,0.56957169,6.33886225,0.16370161,0.00000000,0.59652144,0.00000000
-2.25412706,7.16348209,0.06934581,0.08542578,0.58303969,6.52467290,0.17005145,0.00000000,0.60986468,0.00000000
-2.24812406,7.36361854,0.07001273,0.08719098,0.59604118,6.70306850,0.17650965,0.00000000,0.62245221,0.00000000
-2.24212106,7.55409304,0.07050955,0.08896181,0.60845499,6.87189629,0.18303873,0.00000000,0.63416004,0.00000000
-2.23611806,7.73273902,0.07082291,0.09073939,0.62015826,7.02909890,0.18959984,0.00000000,0.64486517,0.00000000
-2.23011506,7.89753352,0.07093930,0.09252653,0.63102930,7.17276407,0.19615304,0.00000000,0.65444844,0.00000000
-2.22411206,8.04664294,0.07084568,0.09432708,0.64095056,7.30116960,0.20265745,0.00000000,0.66279759,0.00000000
-2.21810905,8.17846207,0.07053002,0.09614524,0.64981179,7.41282151,0.20907142,0.00000000,0.66981038,0.00000000
-2.21210605,8.29164476,0.06998205,0.09798480,0.65751301,7.50648378,0.21535257,0.00000000,0.67539759,0.00000000
-2.20610305,8.38512532,0.06919383,0.09984852,0.66396716,7.58119865,0.22145792,0.00000000,0.67948583,0.00000000
-2.20010005,8.45812971,0.06816043,0.10173747,0.66910253,7.63629684,0.22734392,0.00000000,0.68201986,0.00000000
-2.19409705,8.51017688,0.06688049,0.10365054,0.67286445,7.67139783,0.23296651,0.00000000,0.68296432,0.00000000
-2.18809405,8.54107064,0.06535659,0.10558403,0.67521657,7.68640058,0.23828131,0.00000000,0.68230489,0.00000000
-2.18209105,8.55088315,0.06359562,0.10753144,0.67614138,7.68146602,0.24324374,0.00000000,0.68004866,0.00000000
-2.17608804,8.53993155,0.06160883,0.10948342,0.67564014,7.65699259,0.24780936,0.00000000,0.67622385,0.00000000
-2.17008504,8.50874951,0.05941183,0.11142793,0.67373219,7.61358665,0.25193416,0.00000000,0.67087875,0.00000000
-2.16408204,8.45805543,0.05702435,0.11335051,0.67045377,7.55202961,0.25557508,0.00000000,0.66408015,0.00000000
-2.15807904,8.38871932,0.05446983,0.11523481,0.66585629,7.47324374,0.25869059,0.00000000,0.65591107,0.00000000
-2.15207604,8.30173007,0.05177491,0.11706320,0.66000441,7.37825835,0.26124135,0.00000000,0.64646830,0.00000000
-2.14607304,8.19816454,0.04896874,0.11881749,0.65297376,7.26817798,0.26319096,0.00000000,0.63585946,0.00000000
-2.14007004,8.07915977,0.04608220,0.12047971,0.64484871,7.14415378,0.26450682,0.00000000,0.62420008,0.00000000
-2.13406703,7.94588908,0.04314715,0.12203296,0.63572008,7.00735902,0.26516096,0.00000000,0.61161057,0.00000000
-2.12806403,7.79954244,0.04019551,0.12346209,0.62568301,6.85896918,0.26513096,0.00000000,0.59821346,0.00000000
-2.12206103,7.64131133,0.03725851,0.12475443,0.61483498,6.70014682,0.26440073,0.00000000,0.58413072,0.00000000
-2.11605803,7.47237775,0.03436591,0.12590032,0.60327419,6.53203106,0.26296135,0.00000000,0.56948149,0.00000000
-2.11005503,7.29390687,0.03154529,0.12689343,0.59109812,6.35573111,0.26081178,0.00000000,0.55438022,0.00000000
-2.10405203,7.10704287,0.02882152,0.12773099,0.57840248,6.17232342,0.25795944,0.00000000,0.53893514,0.00000000
-2.09804902,6.91290697,0.02621626,0.12841376,0.56528046,5.98285157,0.25442070,0.00000000,0.52324725,0.00000000
-2.09204602,6.71259725,0.02374769,0.12894577,0.55182226,5.78832806,0.25022123,0.00000000,0.50740971,0.00000000
-2.08604302,6.50718934,0.02143030,0.12933397,0.53811490,5.58973748,0.24539619,0.00000000,0.49150758,0.00000000
-2.08004002,6.29773769,0.01927482,0.12958766,0.52424228,5.38804021,0.23999030,0.00000000,0.47561809,0.00000000
-2.07403702,6.08527686,0.01728836,0.12971788,0.51028553,5.18417620,0.23405779,0.00000000,0.45981105,0.00000000
-2.06803402,5.87082280,0.01547454,0.12973672,0.49632345,4.97906843,0.22766221,0.00000000,0.44414971,0.00000000
-2.06203102,5.65537382,0.01383378,0.12965664,0.48243322,4.77362579,0.22087614,0.00000000,0.42869177,0.00000000
-2.05602801,5.43991157,0.01236369,0.12948991,0.46869120,4.56874534,0.21378079,0.00000000,0.41349054,0.00000000
-2.05002501,5.22540188,0.01105940,0.12924810,0.45517393,4.36531368,0.20646554,0.00000000,0.39859632,0.00000000
-2.04402201,5.01279570,0.00991408,0.12894183,0.44195911,4.16420781,0.19902734,0.00000000,0.38405776,0.00000000
-2.03801901,4.80303021,0.00891933,0.12858060,0.42912673,3.96629524,0.19157005,0.00000000,0.36992321,0.00000000
-2.03201601,4.59703014,0.00806562,0.12817294,0.41676015,3.77243349,0.18420366,0.00000000,0.35624209,0.00000000
-2.02601301,4.39570911,0.00734277,0.12772672,0.40494713,3.58346901,0.17704338,0.00000000,0.34306603,0.00000000
-2.02001001,4.19997085,0.00674026,0.12724961,0.39378069,3.40023549,0.17020854,0.00000000,0.33044989,0.00000000
-2.01400700,4.01070994,0.00624762,0.12674970,0.38335973,3.22355132,0.16382142,0.00000000,0.31845243,0.00000000
-2.00800400,3.82881157,0.00585471,0.12623628,0.37378938,3.05421613,0.15800572,0.00000000,0.30713674,0.00000000
-2.00200100,3.65514980,0.00555193,0.12572049,0.36518079,2.89300618,0.15288496,0.00000000,0.29657019,0.00000000
-1.99599800,3.49058387,0.00533041,0.12521604,0.35765050,2.74066838,0.14858046,0.00000000,0.28682398,0.00000000
-1.98999500,3.33595185,0.00518213,0.12473974,0.35131911,2.59791262,0.14520926,0.00000000,0.27797213,0.00000000
-1.98399200,3.19206138,0.00509993,0.12431180,0.34630926,2.46540247,0.14288160,0.00000000,0.27009005,0.00000000
-1.97798899,3.05967721,0.00507756,0.12395597,0.34274296,2.34374398,0.14169835,0.00000000,0.26325253,0.00000000
-1.97198599,2.93950534,0.00510961,0.12369922,0.34073815,2.23347287,0.14174813,0.00000000,0.25753125,0.00000000
-1.96598299,2.83217422,0.00519142,0.12357125,0.34040465,2.13504007,0.14310444,0.00000000,0.25299191,0.00000000
-1.95997999,2.73821329,0.00531893,0.12360354,0.34183957,2.04879635,0.14582268,0.00000000,0.24969101,0.00000000
-1.95397699,2.65802975,0.00548860,0.12382822,0.34512237,1.97497629,0.14993729,0.00000000,0.24767242,0.00000000
-1.94797399,2.59188457,0.00569717,0.12427658,0.35030973,1.91368259,0.15545915,0.00000000,0.24696393,0.00000000
-1.94197099,2.53986913,0.00594152,0.12497751,0.35743061,1.86487137,0.16237329,0.00000000,0.24757387,0.00000000
-1.93596798,2.50188375,0.00621853,0.12595578,0.36648159,1.82833963,0.17063707,0.00000000,0.24948817,0.00000000
-1.92996498,2.47761988,0.00652487,0.12723041,0.37742304,1.80371575,0.18017901,0.00000000,0.25266782,0.00000000
-1.92396198,2.46654739,0.00685694,0.12881315,0.39017619,1.79045407,0.19089842,0.00000000,0.25704711,0.00000000
-1.91795898,2.46790843,0.00721070,0.13070721,0.40462153,1.78783437,0.20266584,0.00000000,0.26253274,0.00000000
-1.91195598,2.48071900,0.00758164,0.13290640,0.42059875,1.79496717,0.21532438,0.00000000,0.26900404,0.00000000
-1.90595298,2.50377938,0.00796475,0.13539467,0.43790833,1.81080519,0.22869217,0.00000000,0.27631423,0.00000000
-1.89994997,2.53569362,0.00835457,0.13814614,0.45631500,1.83416126,0.24256571,0.00000000,0.28429294,0.00000000
-1.89394697,2.57489843,0.00874517,0.14112579,0.47555295,1.86373265,0.25672411,0.00000000,0.29274999,0.00000000
-1.88794397,2.61970077,0.00913034,0.14429053,0.49533278,1.89813141,0.27093431,0.00000000,0.30148018,0.00000000
-1.88194097,2.66832339,0.00950366,0.14759097,0.51535001,1.93591975,0.28495690,0.00000000,0.31026916,0.00000000
-1.87593797,2.71895660,0.00985872,0.15097354,0.53529478,1.97564963,0.29855246,0.00000000,0.31890008,0.00000000
-1.86993497,2.76981460,0.01018926,0.15438299,0.55486246,2.01590493,0.31148825,0.00000000,0.32716080,0.00000000
-1.86393197,2.81919387,0.01048939,0.15776517,0.57376463,2.05534462,0.32354488,0.00000000,0.33485133,0.00000000
-1.85792896,2.86553124,0.01075379,0.16106990,0.59174000,2.09274516,0.33452283,0.00000000,0.34179123,0.00000000
-1.85192596,2.90745900,0.01097789,0.16425377,0.60856474,2.12704019,0.34424839,0.00000000,0.34782659,0.00000000
