energy_ev,total_up,Ca_p_up,Ca_d_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up
-2.86643322,0.31223136,0.00110045,0.00000000,0.02090319,0.24070246,0.00014260,0.00399456,0.00018868,0.03485187
-2.86043022,0.30371779,0.00113035,0.00000000,0.01937224,0.23511725,0.00013687,0.00353935,0.00019640,0.03539834
-2.85442721,0.29651785,0.00116270,0.00000000,0.01796407,0.23050929,0.00013181,0.00311350,0.00020445,0.03603718
-2.84842421,0.29055029,0.00119666,0.00000000,0.01668228,0.22680678,0.00012740,0.00271922,0.00021266,0.03674525
-2.84242121,0.28568266,0.00123124,0.00000000,0.01552635,0.22389913,0.00012359,0.00235783,0.00022083,0.03749478
-2.83641821,0.28173996,0.00126536,0.00000000,0.01449210,0.22164377,0.00012031,0.00202979,0.00022875,0.03825447
-2.83041521,0.27851456,0.00129786,0.00000000,0.01357230,0.21987390,0.00011749,0.00173485,0.00023622,0.03899076
-2.82441221,0.27577705,0.00132759,0.00000000,0.01275732,0.21840686,0.00011504,0.00147214,0.00024301,0.03966912
-2.81840920,0.27328746,0.00135339,0.00000000,0.01203579,0.21705297,0.00011284,0.00124027,0.00024892,0.04025548
-2.81240620,0.27080633,0.00137420,0.00000000,0.01139525,0.21562403,0.00011080,0.00103746,0.00025376,0.04071752
-2.80640320,0.26810520,0.00138908,0.00000000,0.01082280,0.21394160,0.00010882,0.00086163,0.00025734,0.04102601
-2.80040020,0.26497616,0.00139720,0.00000000,0.01030572,0.21184432,0.00010681,0.00071053,0.00025953,0.04115590
-2.79439720,0.26124002,0.00139794,0.00000000,0.00983191,0.20919432,0.00010468,0.00058183,0.00026022,0.04108733
-2.78839420,0.25675294,0.00139088,0.00000000,0.00939039,0.20588234,0.00010237,0.00047317,0.00025933,0.04080637
-2.78239120,0.25141129,0.00137581,0.00000000,0.00897160,0.20183144,0.00009982,0.00038223,0.00025683,0.04030555
-2.77638819,0.24515463,0.00135274,0.00000000,0.00856765,0.19699932,0.00009701,0.00030682,0.00025272,0.03958411
-2.77038519,0.23796696,0.00132194,0.00000000,0.00817248,0.19137920,0.00009391,0.00024489,0.00024706,0.03864804
-2.76438219,0.22987619,0.00128387,0.00000000,0.00778193,0.18499931,0.00009053,0.00019454,0.00023993,0.03750988
-2.75837919,0.22095205,0.00123919,0.00000000,0.00739371,0.17792122,0.00008689,0.00015409,0.00023146,0.03618825
-2.75237619,0.21130270,0.00118876,0.00000000,0.00700735,0.17023706,0.00008303,0.00012202,0.00022178,0.03470726
-2.74637319,0.20107029,0.00113358,0.00000000,0.00662407,0.16206595,0.00007899,0.00009705,0.00021109,0.03309576
-2.74037019,0.19042572,0.00107479,0.00000000,0.00624657,0.15354980,0.00007485,0.00007806,0.00019957,0.03138645
-2.73436718,0.17956296,0.00101360,0.00000000,0.00587887,0.14484878,0.00007067,0.00006414,0.00018743,0.02961497
-2.72836418,0.16869313,0.00095130,0.00000000,0.00552611,0.13613660,0.00006655,0.00005452,0.00017489,0.02781897
-2.72236118,0.15803870,0.00088921,0.00000000,0.00519430,0.12759586,0.00006256,0.00004862,0.00016215,0.02603717
-2.71635818,0.14782789,0.00082862,0.00000000,0.00489011,0.11941357,0.00005881,0.00004600,0.00014944,0.02430851
-2.71035518,0.13828952,0.00077083,0.00000000,0.00462069,0.11177707,0.00005538,0.00004633,0.00013693,0.02267133
-2.70435218,0.12964829,0.00071707,0.00000000,0.00439345,0.10487025,0.00005238,0.00004939,0.00012483,0.02116268
-2.69834917,0.12212069,0.00066850,0.00000000,0.00421588,0.09887028,0.00004990,0.00005509,0.00011328,0.01981770
-2.69234617,0.11591137,0.00062618,0.00000000,0.00409543,0.09394467,0.00004802,0.00006337,0.00010243,0.01866909
-2.68634317,0.11120991,0.00059109,0.00000000,0.00403926,0.09024872,0.00004684,0.00007429,0.00009240,0.01774670
-2.68034017,0.10818805,0.00056407,0.00000000,0.00405416,0.08792324,0.00004643,0.00008791,0.00008329,0.01707712
-2.67433717,0.10699706,0.00054586,0.00000000,0.00414639,0.08709241,0.00004685,0.00010436,0.00007517,0.01668340
-2.66833417,0.10776529,0.00053706,0.00000000,0.00432147,0.08786177,0.00004818,0.00012378,0.00006810,0.01658470
-2.66233117,0.11059566,0.00053812,0.00000000,0.00458407,0.09031617,0.00005046,0.00014631,0.00006209,0.01679607
-2.65632816,0.11556321,0.00054937,0.00000000,0.00493784,0.09451766,0.00005373,0.00017207,0.00005716,0.01732812
-2.65032516,0.12271238,0.00057096,0.00000000,0.00538518,0.10050335,0.00005802,0.00020119,0.00005329,0.01818674
-2.64432216,0.13205441,0.00060290,0.00000000,0.00592713,0.10828309,0.00006333,0.00023374,0.00005048,0.01937279
-2.63831916,0.14356453,0.00064503,0.00000000,0.00656313,0.11783724,0.00006966,0.00026972,0.00004866,0.02088180
-2.63231616,0.15717948,0.00069700,0.00000000,0.00729088,0.12911453,0.00007698,0.00030909,0.00004780,0.02270369
-2.62631316,0.17279512,0.00075831,0.00000000,0.00810619,0.14203008,0.00008524,0.00035172,0.00004782,0.02482246
-2.62031016,0.19026473,0.00082825,0.00000000,0.00900282,0.15646398,0.00009438,0.00039739,0.00004864,0.02721603
-2.61430715,0.20939792,0.00090593,0.00000000,0.00997247,0.17226036,0.00010431,0.00044579,0.00005019,0.02985617
-2.60830415,0.22996064,0.00099027,0.00000000,0.01100465,0.18922734,0.00011491,0.00049651,0.00005237,0.03270845
-2.60230115,0.25167635,0.00108004,0.00000000,0.01208682,0.20713804,0.00012605,0.00054904,0.00005509,0.03573254
-2.59629815,0.27422863,0.00117381,0.00000000,0.01320444,0.22573268,0.00013758,0.00060277,0.00005823,0.03888253
-2.59029515,0.29726533,0.00127001,0.00000000,0.01434115,0.24472199,0.00014933,0.00065702,0.00006169,0.04210755
-2.58429215,0.32040435,0.00136698,0.00000000,0.01547912,0.26379196,0.00016110,0.00071101,0.00006537,0.04535261
-2.57828914,0.34324097,0.00146294,0.00000000,0.01659930,0.28260990,0.00017269,0.00076391,0.00006915,0.04855964
-2.57228614,0.36535669,0.00155605,0.00000000,0.01768194,0.30083169,0.00018391,0.00081485,0.00007293,0.05166871
-2.56628314,0.38632923,0.00164450,0.00000000,0.01870701,0.31811003,0.00019453,0.00086295,0.00007659,0.05461949
-2.56028014,0.40574348,0.00172647,0.00000000,0.01965478,0.33410347,0.00020436,0.00090733,0.00008004,0.05735272
-2.55427714,0.42320297,0.00180025,0.00000000,0.02050636,0.34848584,0.00021319,0.00094714,0.00008318,0.05981191
-2.54827414,0.43834138,0.00186427,0.00000000,0.02124427,0.36095576,0.00022085,0.00098160,0.00008593,0.06194487
-2.54227114,0.45083360,0.00191711,0.00000000,0.02185297,0.37124572,0.00022717,0.00101000,0.00008821,0.06370532
-2.53626813,0.46040587,0.00195761,0.00000000,0.02231937,0.37913046,0.00023201,0.00103176,0.00008996,0.06505431
-2.53026513,0.46684446,0.00198483,0.00000000,0.02263328,0.38443415,0.00023526,0.00104643,0.00009113,0.06596140
-2.52426213,0.47000256,0.00199814,0.00000000,0.02278769,0.38703599,0.00023686,0.00105369,0.00009168,0.06640567
-2.51825913,0.46980493,0.00199722,0.00000000,0.02277906,0.38687411,0.00023677,0.00105337,0.00009159,0.06637634
-2.51225613,0.46625009,0.00198205,0.00000000,0.02260739,0.38394738,0.00023498,0.00104551,0.00009086,0.06587309
-2.50625313,0.45941006,0.00195293,0.00000000,0.02227624,0.37831514,0.00023154,0.00103026,0.00008951,0.06490599
-2.50025013,0.44942741,0.00191046,0.00000000,0.02179259,0.37009482,0.00022651,0.00100795,0.00008755,0.06349512
-2.49424712,0.43650998,0.00185553,0.00000000,0.02116654,0.35945760,0.00022000,0.00097907,0.00008503,0.06166979
-2.48824412,0.42092339,0.00178926,0.00000000,0.02041103,0.34662221,0.00021215,0.00094422,0.00008199,0.05946749
-2.48224112,0.40298179,0.00171297,0.00000000,0.01954131,0.33184731,0.00020310,0.00090413,0.00007851,0.05693256
-2.47623812,0.38303718,0.00162818,0.00000000,0.01857452,0.31542271,0.00019305,0.00085959,0.00007464,0.05411472
-2.47023512,0.36146789,0.00153648,0.00000000,0.01752903,0.29765989,0.00018218,0.00081150,0.00007047,0.05106740
-2.46423212,0.33866671,0.00143954,0.00000000,0.01642395,0.27888217,0.00017069,0.00076078,0.00006607,0.04784609
-2.45822911,0.31502917,0.00133904,0.00000000,0.01527856,0.25941507,0.00015878,0.00070836,0.00006154,0.04450667
-2.45222611,0.29094245,0.00123661,0.00000000,0.01411172,0.23957718,0.00014664,0.00065521,0.00005695,0.04110382
-2.44622311,0.26677543,0.00113384,0.00000000,0.01294149,0.21967188,0.00013446,0.00060225,0.00005238,0.03768968
-2.44022011,0.24287008,0.00103215,0.00000000,0.01178465,0.19998026,0.00012241,0.00055040,0.00004793,0.03431257
-2.43421711,0.21953458,0.00093287,0.00000000,0.01065641,0.18075542,0.00011065,0.00050058,0.00004367,0.03101605
-2.42821411,0.19703831,0.00083710,0.00000000,0.00957022,0.16221824,0.00009931,0.00045365,0.00003969,0.02783820
-2.42221111,0.17560871,0.00074582,0.00000000,0.00853760,0.14455475,0.00008851,0.00041051,0.00003608,0.02481119
-2.41620810,0.15543003,0.00065979,0.00000000,0.00756815,0.12791498,0.00007834,0.00037207,0.00003292,0.02196110
-2.41020510,0.13664390,0.00057958,0.00000000,0.00666961,0.11241336,0.00006888,0.00033930,0.00003033,0.01930800
-2.40420210,0.11935144,0.00050558,0.00000000,0.00584802,0.09813029,0.00006016,0.00031329,0.00002841,0.01686628
-2.39819910,0.10361686,0.00043804,0.00000000,0.00510795,0.08511490,0.00005224,0.00029529,0.00002731,0.01464511
-2.39219610,0.08947204,0.00037702,0.00000000,0.00445285,0.07338867,0.00004511,0.00028678,0.00002720,0.01264914
-2.38619310,0.07692207,0.00032249,0.00000000,0.00388532,0.06294976,0.00003879,0.00028958,0.00002826,0.01087927
-2.38019010,0.06595130,0.00027429,0.00000000,0.00340759,0.05377771,0.00003327,0.00030589,0.00003077,0.00933353
-2.37418709,0.05652974,0.00023218,0.00000000,0.00302192,0.04583839,0.00002853,0.00033845,0.00003503,0.00800795
-2.36818409,0.04861949,0.00019587,0.00000000,0.00273103,0.03908901,0.00002456,0.00039060,0.00004143,0.00689752
-2.36218109,0.04218100,0.00016504,0.00000000,0.00253855,0.03348293,0.00002133,0.00046646,0.00005042,0.00599710
-2.35617809,0.03717906,0.00013934,0.00000000,0.00244943,0.02897418,0.00001884,0.00057097,0.00006259,0.00530220
-2.35017509,0.03358816,0.00011844,0.00000000,0.00247040,0.02552156,0.00001706,0.00071009,0.00007859,0.00480983
-2.34417209,0.03139730,0.00010200,0.00000000,0.00261026,0.02309226,0.00001599,0.00089084,0.00009923,0.00451914
-2.33816908,0.03061395,0.00008976,0.00000000,0.00288024,0.02166482,0.00001564,0.00112145,0.00012545,0.00443199
-2.33216608,0.03126721,0.00008146,0.00000000,0.00329422,0.02123147,0.00001602,0.00141142,0.00015830,0.00455343
-2.32616308,0.03340992,0.00007693,0.00000000,0.00386889,0.02179981,0.00001717,0.00177155,0.00019903,0.00489198
-2.32016008,0.03711978,0.00007604,0.00000000,0.00462378,0.02339368,0.00001913,0.00221397,0.00024899,0.00545977
-2.31415708,0.04249933,0.00007870,0.00000000,0.00558121,0.02605335,0.00002194,0.00275204,0.00030968,0.00627254
-2.30815408,0.04967466,0.00008492,0.00000000,0.00676607,0.02983485,0.00002567,0.00340031,0.00038275,0.00734945
-2.30215108,0.05879298,0.00009472,0.00000000,0.00820542,0.03480855,0.00003040,0.00417427,0.00046993,0.00871270
-2.29614807,0.07001879,0.00010819,0.00000000,0.00992798,0.04105695,0.00003622,0.00509009,0.00057304,0.01038694
-2.29014507,0.08352882,0.00012545,0.00000000,0.01196341,0.04867167,0.00004321,0.00616430,0.00069391,0.01239852
-2.28414207,0.09950564,0.00014666,0.00000000,0.01434139,0.05774967,0.00005146,0.00741332,0.00083438,0.01477452
-2.27813907,0.11813015,0.00017197,0.00000000,0.01709056,0.06838879,0.00006108,0.00885291,0.00099619,0.01754162
-2.27213607,0.13957294,0.00020155,0.00000000,0.02023728,0.08068275,0.00007213,0.01049759,0.00118095,0.02072479
-2.26613307,0.16398487,0.00023553,0.00000000,0.02380428,0.09471557,0.00008469,0.01235994,0.00139001,0.02434588
-2.26013007,0.19148710,0.00027404,0.00000000,0.02780922,0.11055579,0.00009882,0.01444990,0.00162443,0.02842207
-2.25412706,0.22216086,0.00031712,0.00000000,0.03226314,0.12825055,0.00011455,0.01677396,0.00188486,0.03296437
-2.24812406,0.25603753,0.00036478,0.00000000,0.03716906,0.14781986,0.00013189,0.01933449,0.00217148,0.03797603
-2.24212106,0.29308937,0.00041692,0.00000000,0.04252055,0.16925125,0.00015080,0.02212902,0.00248389,0.04345120
-2.23611806,0.33322152,0.00047337,0.00000000,0.04830051,0.19249523,0.00017122,0.02514965,0.00282104,0.04937362
-2.23011506,0.37626578,0.00053383,0.00000000,0.05448027,0.21746169,0.00019304,0.02838253,0.00318122,0.05571571
-2.22411206,0.42197659,0.00059792,0.00000000,0.06101887,0.24401771,0.00021610,0.03180763,0.00356197,0.06243785
-2.21810905,0.47002981,0.00066511,0.00000000,0.06786291,0.27198685,0.00024022,0.03539857,0.00396007,0.06948822
-2.21210605,0.52002463,0.00073480,0.00000000,0.07494668,0.30115027,0.00026514,0.03912276,0.00437161,0.07680297
-2.20610305,0.57148872,0.00080627,0.00000000,0.08219300,0.33124977,0.00029058,0.04294181,0.00479196,0.08430703
-2.20010005,0.62388693,0.00087871,0.00000000,0.08951433,0.36199272,0.00031622,0.04681219,0.00521587,0.09191526
-2.19409705,0.67663327,0.00095125,0.00000000,0.09681466,0.39305888,0.00034171,0.05068607,0.00563761,0.09953435
-2.18809405,0.72910601,0.00102296,0.00000000,0.10399162,0.42410893,0.00036668,0.05451256,0.00605106,0.10706496
-2.18209105,0.78066532,0.00109293,0.00000000,0.11093925,0.45479447,0.00039072,0.05823900,0.00644985,0.11440444
-2.17608804,0.83067286,0.00116024,0.00000000,0.11755087,0.48476896,0.00041344,0.06181249,0.00682761,0.12144974
-2.17008504,0.87851255,0.00122401,0.00000000,0.12372236,0.51369923,0.00043446,0.06518155,0.00717809,0.12810065
-2.16408204,0.92361144,0.00128349,0.00000000,0.12935537,0.54127713,0.00045341,0.06829772,0.00749540,0.13426297
-2.15807904,0.96545983,0.00133801,0.00000000,0.13436056,0.56723042,0.00046995,0.07111719,0.00777417,0.13985165
-2.15207604,1.00362950,0.00138708,0.00000000,0.13866053,0.59133267,0.00048379,0.07360230,0.00800976,0.14479375
-2.14607304,1.03778927,0.00143036,0.00000000,0.14219252,0.61341147,0.00049469,0.07572281,0.00819841,0.14903090
-2.14007004,1.06771675,0.00146774,0.00000000,0.14491049,0.63335439,0.00050245,0.07745696,0.00833736,0.15252138
-2.13406703,1.09330593,0.00149932,0.00000000,0.14678664,0.65111254,0.00050697,0.07879223,0.00842498,0.15524150
-2.12806403,1.11456990,0.00152540,0.00000000,0.14781231,0.66670134,0.00050820,0.07972566,0.00846079,0.15718633
-2.12206103,1.13163856,0.00154651,0.00000000,0.14799808,0.68019840,0.00050615,0.08026391,0.00844550,0.15836972
-2.11605803,1.14475151,0.00156341,0.00000000,0.14737315,0.69173867,0.00050092,0.08042292,0.00838098,0.15882355
-2.11005503,1.15424616,0.00157701,0.00000000,0.14598406,0.70150709,0.00049266,0.08022718,0.00827018,0.15859635
-2.10405203,1.16054201,0.00158840,0.00000000,0.14389271,0.70972893,0.00048159,0.07970871,0.00811703,0.15775127
-2.09804902,1.16412149,0.00159877,0.00000000,0.14117393,0.71665859,0.00046795,0.07890584,0.00792629,0.15636357
-2.09204602,1.16550867,0.00160941,0.00000000,0.13791255,0.72256717,0.00045206,0.07786168,0.00770339,0.15451769
-2.08604302,1.16524674,0.00162162,0.00000000,0.13420027,0.72772969,0.00043425,0.07662259,0.00745423,0.15230412
-2.08004002,1.16387530,0.00163669,0.00000000,0.13013240,0.73241232,0.00041486,0.07523651,0.00718503,0.14981619
-2.07403702,1.16190869,0.00165581,0.00000000,0.12580460,0.73686055,0.00039424,0.07375137,0.00690204,0.14714691
-2.06803402,1.15981628,0.00168009,0.00000000,0.12130990,0.74128866,0.00037276,0.07221358,0.00661146,0.14438600
-2.06203102,1.15800549,0.00171046,0.00000000,0.11673586,0.74587095,0.00035074,0.07066669,0.00631919,0.14161725
-2.05602801,1.15680829,0.00174762,0.00000000,0.11216236,0.75073517,0.00032851,0.06915022,0.00603069,0.13891626
-2.05002501,1.15647159,0.00179206,0.00000000,0.10765966,0.75595834,0.00030634,0.06769877,0.00575087,0.13634868
-2.04402201,1.15715166,0.00184400,0.00000000,0.10328710,0.76156498,0.00028450,0.06634129,0.00548400,0.13396894
-2.03801901,1.15891274,0.00190340,0.00000000,0.09909236,0.76752765,0.00026320,0.06510074,0.00523358,0.13181944
-2.03201601,1.16172935,0.00196992,0.00000000,0.09511116,0.77376987,0.00024261,0.06399383,0.00500238,0.12993028
-2.02601301,1.16549232,0.00204296,0.00000000,0.09136748,0.78017083,0.00022288,0.06303109,0.00479237,0.12831938
-2.02001001,1.17001755,0.00212168,0.00000000,0.08787426,0.78657172,0.00020411,0.06221706,0.00460474,0.12699301
-2.01400700,1.17505741,0.00220501,0.00000000,0.08463435,0.79278336,0.00018638,0.06155070,0.00443998,0.12594661
-2.00800400,1.18031368,0.00229170,0.00000000,0.08164180,0.79859454,0.00016972,0.06102586,0.00429787,0.12516591
-2.00200100,1.18545169,0.00238037,0.00000000,0.07888331,0.80378082,0.00015414,0.06063185,0.00417760,0.12462810
-1.99599800,1.19011498,0.00246953,0.00000000,0.07633974,0.80811337,0.00013965,0.06035411,0.00407781,0.12430330
-1.98999500,1.19393981,0.00255768,0.00000000,0.07398772,0.81136757,0.00012621,0.06017485,0.00399671,0.12415590
-1.98399200,1.19656924,0.00264336,0.00000000,0.07180114,0.81333102,0.00011380,0.06007375,0.00393215,0.12414611
-1.97798899,1.19766618,0.00272518,0.00000000,0.06975257,0.81381091,0.00010236,0.06002865,0.00388168,0.12423134
-1.97198599,1.19692529,0.00280189,0.00000000,0.06781455,0.81264040,0.00009185,0.06001623,0.00384270,0.12436766
-1.96598299,1.19408341,0.00287246,0.00000000,0.06596072,0.80968410,0.00008220,0.06001268,0.00381250,0.12451118
-1.95997999,1.18892835,0.00293607,0.00000000,0.06416673,0.80484249,0.00007338,0.05999437,0.00378833,0.12461941
-1.95397699,1.18130600,0.00299222,0.00000000,0.06241104,0.79805525,0.00006532,0.05993845,0.00376751,0.12465245
-1.94797399,1.17112557,0.00304069,0.00000000,0.06067544,0.78930360,0.00005797,0.05982351,0.00374749,0.12457428
-1.94197099,1.15836313,0.00308158,0.00000000,0.05894550,0.77861148,0.00005129,0.05963018,0.00372586,0.12435379
-1.93596798,1.14306320,0.00311535,0.00000000,0.05721082,0.76604586,0.00004523,0.05934162,0.00370047,0.12396582
-1.92996498,1.12533853,0.00314275,0.00000000,0.05546516,0.75171586,0.00003976,0.05894408,0.00366946,0.12339199
-1.92396198,1.10536805,0.00316483,0.00000000,0.05370638,0.73577104,0.00003482,0.05842735,0.00363125,0.12262142
-1.91795898,1.08339301,0.00318292,0.00000000,0.05193644,0.71839869,0.00003040,0.05778507,0.00358464,0.12165121
-1.91195598,1.05971140,0.00319855,0.00000000,0.05016111,0.69982016,0.00002645,0.05701505,0.00352877,0.12048677
-1.90595298,1.03467079,0.00321340,0.00000000,0.04838981,0.68028650,0.00002295,0.05611939,0.00346317,0.11914182
-1.89994997,1.00865959,0.00322926,0.00000000,0.04663526,0.66007317,0.00001987,0.05510454,0.00338774,0.11763822
-1.89394697,0.98209726,0.00324794,0.00000000,0.04491312,0.63947431,0.00001719,0.05398117,0.00330272,0.11600548
-1.88794397,0.95542340,0.00327118,0.00000000,0.04324167,0.61879637,0.00001489,0.05276398,0.00320873,0.11428004
-1.88194097,0.92908636,0.00330060,0.00000000,0.04164138,0.59835151,0.00001294,0.05147133,0.00310668,0.11250436
-1.87593797,0.90353149,0.00333763,0.00000000,0.04013452,0.57845093,0.00001134,0.05012477,0.00299776,0.11072573
-1.86993497,0.87918974,0.00338342,0.00000000,0.03874478,0.55939824,0.00001007,0.04874846,0.00288340,0.10899504
-1.86393197,0.85646679,0.00343880,0.00000000,0.03749688,0.54148325,0.00000911,0.04736857,0.00276520,0.10736538
-1.85792896,0.83573331,0.00350424,0.00000000,0.03641617,0.52497631,0.00000848,0.04601256,0.00264490,0.10589063
-1.85192596,0.81731662,0.00357982,0.00000000,0.03552831,0.51012338,0.00000815,0.04470849,0.00252432,0.10462410
-1.84592296,0.80149416,0.00366520,0.00000000,0.03485893,0.49714208,0.00000814,0.04348431,0.00240530,0.10361724
-1.83991996,0.78848888,0.00375967,0.00000000,0.03443323,0.48621867,0.00000844,0.04236721,0.00228964,0.10291847
-1.83391696,0.77846677,0.00386212,0.00000000,0.03427571,0.47750613,0.00000907,0.04138296,0.00217910,0.10257215
-1.82791396,0.77153638,0.00397111,0.00000000,0.03440981,0.47112325,0.00001004,0.04055544,0.00207529,0.10261779
-1.82191096,0.76775023,0.00408491,0.00000000,0.03485748,0.46715462,0.00001137,0.03990609,0.00197967,0.10308935
-1.81590795,0.76710788,0.00420158,0.00000000,0.03563882,0.46565130,0.00001306,0.03945354,0.00189356,0.10401475
-1.80990495,0.76956013,0.00431905,0.00000000,0.03677158,0.46663208,0.00001514,0.03921327,0.00181801,0.10541548
-1.80390195,0.77501406,0.00443515,0.00000000,0.03827062,0.47008498,0.00001763,0.03919738,0.00175392,0.10730631
-1.79789895,0.78333826,0.00454777,0.00000000,0.04014731,0.47596871,0.00002053,0.03941430,0.00170190,0.10969502
-1.79189595,0.79436788,0.00465487,0.00000000,0.04240882,0.48421394,0.00002386,0.03986867,0.00166236,0.11258212
-1.78589295,0.80790902,0.00475455,0.00000000,0.04505738,0.49472413,0.00002764,0.04056117,0.00163547,0.11596056
-1.77988994,0.82374205,0.00484515,0.00000000,0.04808951,0.50737575,0.00003185,0.04148832,0.00162115,0.11981531
-1.77388694,0.84162379,0.00492527,0.00000000,0.05149519,0.52201795,0.00003650,0.04264240,0.00161911,0.12412297
-1.76788394,0.86128833,0.00499378,0.00000000,0.05525714,0.53847158,0.00004157,0.04401130,0.00162881,0.12885119
-1.76188094,0.88244672,0.00504985,0.00000000,0.05935008,0.55652787,0.00004704,0.04557844,0.00164954,0.13395821
-1.75587794,0.90478567,0.00509294,0.00000000,0.06374025,0.57594688,0.00005287,0.04732268,0.00168034,0.13939235
-1.74987494,0.92796580,0.00512277,0.00000000,0.06838505,0.59645610,0.00005902,0.04921832,0.00172009,0.14509167
-1.74387194,0.95161989,0.00513930,0.00000000,0.07323298,0.61774959,0.00006541,0.05123521,0.00176751,0.15098379
-1.73786893,0.97535163,0.00514268,0.00000000,0.07822387,0.63948803,0.00007199,0.05333897,0.00182113,0.15698605
-1.73186593,0.99873570,0.00513323,0.00000000,0.08328955,0.66130001,0.00007867,0.05549126,0.00187937,0.16300606
-1.72586293,1.02131950,0.00511134,0.00000000,0.08835483,0.68278498,0.00008536,0.05765035,0.00194056,0.16894264
-1.71985993,1.04262715,0.00507750,0.00000000,0.09333892,0.70351805,0.00009196,0.05977174,0.00200293,0.17468735
-1.71385693,1.06216593,0.00503221,0.00000000,0.09815728,0.72305673,0.00009835,0.06180907,0.00206470,0.18012647
-1.70785393,1.07943547,0.00497596,0.00000000,0.10272376,0.74094969,0.00010444,0.06371505,0.00212409,0.18514355
-1.70185093,1.09393941,0.00490928,0.00000000,0.10695309,0.75674717,0.00011012,0.06544267,0.00217935,0.18962233
-1.69584792,1.10519930,0.00483264,0.00000000,0.11076357,0.77001297,0.00011527,0.06694647,0.00222885,0.19345014
-1.68984492,1.11277025,0.00474656,0.00000000,0.11407986,0.78033738,0.00011980,0.06818378,0.00227110,0.19652138
-1.68384192,1.11625751,0.00465158,0.00000000,0.11683575,0.78735046,0.00012363,0.06911616,0.00230481,0.19874120
-1.67783892,1.11533328,0.00454832,0.00000000,0.11897687,0.79073513,0.00012666,0.06971056,0.00232892,0.20002903
-1.67183592,1.10975271,0.00443752,0.00000000,0.12046305,0.79023932,0.00012886,0.06994057,0.00234266,0.20032186
-1.66583292,1.09936821,0.00432008,0.00000000,0.12127038,0.78568645,0.00013016,0.06978733,0.00234557,0.19957702
-1.65982991,1.08414115,0.00419712,0.00000000,0.12139273,0.77698373,0.00013056,0.06924028,0.00233754,0.19777440
-1.65382691,1.06415017,0.00407000,0.00000000,0.12084273,0.76412765,0.00013005,0.06829766,0.00231882,0.19491790
-1.64782391,1.03959555,0.00394038,0.00000000,0.11965209,0.74720639,0.00012865,0.06696666,0.00229002,0.19103604
-1.64182091,1.01079911,0.00381024,0.00000000,0.11787132,0.72639888,0.00012641,0.06526323,0.00225212,0.18618168
-1.63581791,0.97819963,0.00368185,0.00000000,0.11556866,0.70197054,0.00012338,0.06321165,0.00220642,0.18043085
-1.62981491,0.94234376,0.00355782,0.00000000,0.11282850,0.67426581,0.00011967,0.06084371,0.00215454,0.17388066
-1.62381191,0.90387276,0.00344103,0.00000000,0.10974910,0.64369782,0.00011536,0.05819772,0.00209839,0.16664655
-1.61780890,0.86350568,0.00333460,0.00000000,0.10643986,0.61073581,0.00011059,0.05531719,0.00204005,0.15885875
-1.61180590,0.82201957,0.00324186,0.00000000,0.10301820,0.57589067,0.00010548,0.05224949,0.00198180,0.15065838
-1.60580290,0.78022762,0.00316623,0.00000000,0.09960609,0.53969950,0.00010019,0.04904429,0.00192599,0.14219313
-1.59979990,0.73895626,0.00311117,0.00000000,0.09632649,0.50270984,0.00009488,0.04575204,0.00187498,0.13361287
-1.59379690,0.69902193,0.00308009,0.00000000,0.09329972,0.46546420,0.00008972,0.04242249,0.00183110,0.12506526
-1.58779390,0.66120864,0.00307621,0.00000000,0.09063988,0.42848563,0.00008491,0.03910329,0.00179655,0.11669162
-1.58179090,0.62624709,0.00310252,0.00000000,0.08845160,0.39226494,0.00008065,0.03583877,0.00177335,0.10862317
-1.57578789,0.59479614,0.00316161,0.00000000,0.08682699,0.35724984,0.00007714,0.03266890,0.00176324,0.10097781
-1.56978489,0.56742711,0.00325564,0.00000000,0.08584308,0.32383657,0.00007464,0.02962845,0.00176768,0.09385740
-1.56378189,0.54461153,0.00338620,0.00000000,0.08555976,0.29236397,0.00007340,0.02674647,0.00178777,0.08734585
-1.55777889,0.52671259,0.00355426,0.00000000,0.08601817,0.26311021,0.00007372,0.02404594,0.00182420,0.08150781
-1.55177589,0.51398044,0.00376012,0.00000000,0.08723985,0.23629197,0.00007593,0.02154368,0.00187727,0.07638810
-1.54577289,0.50655126,0.00400338,0.00000000,0.08922637,0.21206597,0.00008041,0.01925054,0.00194683,0.07201180
-1.53976988,0.50445025,0.00428289,0.00000000,0.09195966,0.19053242,0.00008760,0.01717168,0.00203232,0.06838498
-1.53376688,0.50759804,0.00459678,0.00000000,0.09540295,0.17174024,0.00009800,0.01530710,0.00213273,0.06549596
-1.52776388,0.51582032,0.00494253,0.00000000,0.09950227,0.15569338,0.00011221,0.01365224,0.00224671,0.06331708
-1.52176088,0.52886031,0.00531697,0.00000000,0.10418854,0.14235807,0.00013090,0.01219873,0.00237252,0.06180677
-1.51575788,0.54639351,0.00571643,0.00000000,0.10938013,0.13167039,0.00015483,0.01093510,0.00250814,0.06091202
-1.50975488,0.56804429,0.00613682,0.00000000,0.11498576,0.12354389,0.00018489,0.00984759,0.00265132,0.06057095
-1.50375188,0.59340360,0.00657381,0.00000000,0.12090785,0.11787680,0.00022205,0.00892086,0.00279965,0.06071551
