energy_ev,total_up,Li_s_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,S_s_up,S_p_up
-5.85592796,2.62525152,0.16309502,0.01037267,0.29382926,0.92894180,0.94995566,0.03967180,1.08710037
-5.84992496,2.65656888,0.16320762,0.01014438,0.29828766,0.93286741,0.97359634,0.03892034,1.09657226
-5.84392196,2.68818043,0.16361288,0.00986837,0.30294816,0.93708109,0.99830079,0.03801708,1.10591094
-5.83791896,2.72125822,0.16441660,0.00955119,0.30793291,0.94176913,1.02453458,0.03698437,1.11561561
-5.83191596,2.75694870,0.16571939,0.00920001,0.31335412,0.94709686,1.05274046,0.03584649,1.12618535
-5.82591296,2.79633170,0.16761418,0.00882238,0.31930917,0.95320810,1.08331854,0.03462890,1.13810368
-5.81990995,2.84038095,0.17018392,0.00842602,0.32587615,0.96022497,1.11660751,0.03335759,1.15182312
-5.81390695,2.88992710,0.17349928,0.00801858,0.33311013,0.96824765,1.15286756,0.03205836,1.16775007
-5.80790395,2.94562458,0.17761642,0.00760743,0.34104023,0.97735368,1.19226591,0.03075611,1.18623050
-5.80190095,3.00792343,0.18257497,0.00719948,0.34966764,0.98759673,1.23486529,0.02947430,1.20753674
-5.79589795,3.07704685,0.18839610,0.00680105,0.35896469,0.99900444,1.28061621,0.02823432,1.23185583
-5.78989495,3.15297552,0.19508083,0.00641770,0.36887498,1.01157576,1.32935297,0.02705509,1.25927977
-5.78389195,3.23543920,0.20260862,0.00605417,0.37931456,1.02527757,1.38079392,0.02595261,1.28979821
-5.77788894,3.32391607,0.21093643,0.00571430,0.39017416,1.04004123,1.43454575,0.02493979,1.32329378
-5.77188594,3.41764009,0.21999812,0.00540105,0.40132230,1.05575933,1.49011179,0.02402620,1.35954048
-5.76588294,3.51561630,0.22970457,0.00511648,0.41260919,1.07228323,1.54690398,0.02321807,1.39820557
-5.75987994,3.61664397,0.23994435,0.00486181,0.42387123,1.08942190,1.60425802,0.02251834,1.43885484
-5.75387694,3.71934702,0.25058524,0.00463751,0.43493597,1.10694265,1.66145127,0.02192684,1.48096170
-5.74787394,3.82221100,0.26147647,0.00444338,0.44562726,1.12457411,1.71772263,0.02144052,1.52391990
-5.74187094,3.92362588,0.27245181,0.00427866,0.45577043,1.14201185,1.77229390,0.02105380,1.56705974
-5.73586793,4.02193319,0.28333345,0.00414216,0.46519731,1.15892681,1.82439170,0.02075903,1.60966748
-5.72986493,4.11547646,0.29393660,0.00403239,0.47375095,1.17497638,1.87326942,0.02054686,1.65100746
-5.72386193,4.20265315,0.30407468,0.00394772,0.48128975,1.18981801,1.91822844,0.02040687,1.69034628
-5.71785893,4.28196659,0.31356500,0.00388644,0.48769109,1.20312475,1.95863790,0.02032796,1.72697823
-5.71185593,4.35207598,0.32223462,0.00384694,0.49285419,1.21460208,1.99395254,0.02029896,1.76025098
-5.70585293,4.41184277,0.32992624,0.00382775,0.49670229,1.22400517,2.02372799,0.02030906,1.78959061
-5.69984992,4.46037143,0.33650378,0.00382771,0.49918397,1.23115558,2.04763309,0.02034829,1.81452472
-5.69384692,4.49704302,0.34185747,0.00384594,0.50027377,1.23595643,2.06545881,0.02040786,1.83470268
-5.68784392,4.52153994,0.34590808,0.00388192,0.49997206,1.23840487,2.07712351,0.02048049,1.84991179
-5.68184092,4.53386049,0.34861012,0.00393554,0.49830421,1.23860101,2.08267436,0.02056058,1.86008866
-5.67583792,4.53432233,0.34995376,0.00400702,0.49531912,1.23675249,2.08228478,0.02064436,1.86532473
-5.66983492,4.52355415,0.34996541,0.00409691,0.49108720,1.23317395,2.07624784,0.02072986,1.86586567
-5.66383192,4.50247542,0.34870678,0.00420603,0.48569782,1.22828120,2.06496595,0.02081678,1.86210427
-5.65782891,4.47226460,0.34627245,0.00433538,0.47925642,1.22257990,2.04893683,0.02090637,1.85456685
-5.65182591,4.43431652,0.34278604,0.00448601,0.47188117,1.21664894,2.02873635,0.02100106,1.84389360
-5.64582291,4.39019056,0.33839515,0.00465893,0.46369950,1.21111922,2.00499862,0.02110418,1.83081347
-5.63981991,4.34155125,0.33326528,0.00485497,0.45484436,1.20664843,1.97839403,0.02121952,1.81611471
-5.63381691,4.29010374,0.32757290,0.00507463,0.44545044,1.20389305,1.94960594,0.02135090,1.80061210
-5.62781391,4.23752674,0.32149823,0.00531797,0.43565044,1.20347868,1.91930691,0.02150179,1.78511246
-5.62181091,4.18540573,0.31521781,0.00558443,0.42557144,1.20597029,1.88813538,0.02167488,1.77038003
-5.61580790,4.13516958,0.30889747,0.00587281,0.41533152,1.21184363,1.85667376,0.02187172,1.75710311
-5.60980490,4.08803325,0.30268583,0.00618110,0.40503676,1.22145928,1.82542881,0.02209246,1.74586389
-5.60380190,4.04494952,0.29670872,0.00650648,0.39477872,1.23504086,1.79481526,0.02233564,1.73711259
-5.59779890,4.00657193,0.29106490,0.00684527,0.38463253,1.25265825,1.76514345,0.02259807,1.73114743
-5.59179590,3.97323089,0.28582297,0.00719296,0.37465560,1.27421703,1.73661157,0.02287484,1.72810126
-5.58579290,3.94492422,0.28101993,0.00754427,0.36488724,1.29945472,1.70930294,0.02315939,1.72793566
-5.57978989,3.92132271,0.27666118,0.00789327,0.35534893,1.32794409,1.68318859,0.02344375,1.73044263
-5.57378689,3.90179050,0.27272198,0.00823346,0.34604554,1.35910368,1.65813497,0.02371876,1.73525398
-5.56778389,3.88541956,0.26915036,0.00855801,0.33696732,1.39221509,1.63391660,0.02397441,1.74185792
-5.56178089,3.87107660,0.26587111,0.00885994,0.32809260,1.42644655,1.61023303,0.02420027,1.74962196
-5.55577789,3.85746030,0.26279078,0.00913231,0.31939111,1.46088163,1.58672935,0.02438587,1.75782124
-5.54977489,3.84316619,0.25980332,0.00936850,0.31082783,1.49455212,1.56301924,0.02452114,1.76567074
-5.54377189,3.82675620,0.25679610,0.00956243,0.30236704,1.52647356,1.53870949,0.02459680,1.77236007
-5.53776888,3.80682951,0.25365597,0.00970875,0.29397653,1.55568206,1.51342480,0.02460472,1.77708914
-5.53176588,3.78209173,0.25027517,0.00980311,0.28563165,1.58127075,1.48683158,0.02453824,1.77910315
-5.52576288,3.75141899,0.24655669,0.00984226,0.27731900,1.60242448,1.45865970,0.02439243,1.77772553
-5.51975988,3.71391433,0.24241894,0.00982426,0.26903957,1.61845129,1.42872108,0.02416423,1.77238720
-5.51375688,3.66895386,0.23779962,0.00974851,0.26081117,1.62880929,1.39692427,0.02385253,1.76265124
-5.50775388,3.61622090,0.23265842,0.00961584,0.25266991,1.63312807,1.36328435,0.02345823,1.74823199
-5.50175088,3.55572676,0.22697881,0.00942848,0.24467077,1.63122373,1.32792773,0.02298410,1.72900781
-5.49574787,3.48781752,0.22076862,0.00919003,0.23688710,1.62310693,1.29109167,0.02243469,1.70502738
-5.48974487,3.41316688,0.21405960,0.00890530,0.22940904,1.60898390,1.25311863,0.02181611,1.67650929
-5.48374187,3.33275553,0.20690603,0.00858026,0.22234101,1.58925025,1.21444570,0.02113579,1.64383526
-5.47773887,3.24783831,0.19938238,0.00822177,0.21579829,1.56447810,1.17558977,0.02040222,1.60753731
-5.47173587,3.15990068,0.19158033,0.00783743,0.20990285,1.53539699,1.13712902,0.01962463,1.56827971
-5.46573287,3.07060653,0.18360518,0.00743532,0.20477865,1.50286944,1.09968170,0.01881273,1.52683627
-5.45972986,2.98173937,0.17557191,0.00702380,0.20054658,1.46786211,1.06388300,0.01797639,1.48406421
-5.45372686,2.89513955,0.16760095,0.00661124,0.19731931,1.43141370,1.03036116,0.01712538,1.44087531
-5.44772386,2.81263961,0.15981395,0.00620581,0.19519625,1.39460083,0.99971366,0.01626916,1.39820552
-5.44172086,2.73600029,0.15232969,0.00581525,0.19425885,1.35850295,0.97248450,0.01541660,1.35698407
-5.43571786,2.66684945,0.14526012,0.00544669,0.19456650,1.32416777,0.94914337,0.01457586,1.31810298
-5.42971486,2.60662573,0.13870688,0.00510648,0.19615316,1.29257809,0.93006753,0.01375424,1.28238796
-5.42371186,2.55652897,0.13275813,0.00480004,0.19902489,1.26462130,0.91552696,0.01295805,1.25057151
-5.41770885,2.51747874,0.12748608,0.00453175,0.20315842,1.24106238,0.90567323,0.01219258,1.22326903
-5.41170585,2.49008213,0.12294490,0.00430488,0.20850080,1.22252120,0.90053254,0.01146208,1.20095857
-5.40570285,2.47461182,0.11916939,0.00412155,0.21497009,1.20945478,0.90000293,0.01076971,1.18396480
-5.39969985,2.47099474,0.11617418,0.00398271,0.22245724,1.20214500,0.90385581,0.01011760,1.17244759
-5.39369685,2.47881174,0.11395356,0.00388813,0.23082881,1.20069184,0.91174160,0.00950692,1.16639565
-5.38769385,2.49730794,0.11248190,0.00383651,0.23993065,1.20501255,0.92319926,0.00893792,1.16562529
-5.38169085,2.52541347,0.11171463,0.00382546,0.24959228,1.21484630,0.93766933,0.00841001,1.16978450
-5.37568784,2.56177378,0.11158972,0.00385166,0.25963174,1.22976432,0.95450994,0.00792190,1.17836215
-5.36968484,2.60478860,0.11202962,0.00391093,0.26986075,1.24918499,0.97301528,0.00747167,1.19070226
-5.36368184,2.65265813,0.11294357,0.00399839,0.28009001,1.27239326,0.99243585,0.00705691,1.20602280
-5.35767884,2.70343515,0.11423030,0.00410855,0.29013428,1.29856377,1.01199982,0.00667480,1.22343865
-5.35167584,2.75508123,0.11578092,0.00423554,0.29981717,1.32678682,1.03093472,0.00632228,1.24198791
-5.34567284,2.80552531,0.11748199,0.00437321,0.30897540,1.35609628,1.04848886,0.00599609,1.26066092
-5.33966983,2.85272277,0.11921866,0.00451531,0.31746231,1.38549853,1.06395170,0.00569296,1.27843093
-5.33366683,2.89471298,0.12087786,0.00465569,0.32515068,1.41400144,1.07667258,0.00540963,1.29428541
-5.32766383,2.92967362,0.12235138,0.00478841,0.33193458,1.44064241,1.08607714,0.00514301,1.30725710
-5.32166083,2.95596985,0.12353867,0.00490795,0.33773039,1.46451463,1.09168116,0.00489020,1.31645346
-5.31565783,2.97219695,0.12434957,0.00500932,0.34247693,1.48479073,1.09310117,0.00464860,1.32108367
-5.30965483,2.97721501,0.12470653,0.00508820,0.34613485,1.50074307,1.09006187,0.00441595,1.32048214
-5.30365183,2.97017476,0.12454653,0.00514106,0.34868529,1.51176024,1.08239998,0.00419034,1.31412762
-5.29764882,2.95053392,0.12382251,0.00516523,0.35012807,1.51735933,1.07006482,0.00397027,1.30165734
-5.29164582,2.91806374,0.12250429,0.00515898,0.35047954,1.51719373,1.05311547,0.00375467,1.28287562
-5.28564282,2.87284612,0.12057907,0.00512152,0.34977023,1.51105668,1.03171512,0.00354284,1.25775682
-5.27963982,2.81526159,0.11805125,0.00505306,0.34804256,1.49888049,1.00612269,0.00333451,1.22644246
-5.27363682,2.74596933,0.11494197,0.00495476,0.34534877,1.48073197,0.97668241,0.00312976,1.18923302
-5.26763382,2.66588029,0.11128798,0.00482867,0.34174916,1.45680455,0.94381184,0.00292902,1.14657462
-5.26163082,2.57612487,0.10714028,0.00467772,0.33731086,1.42740770,0.90798882,0.00273305,1.09904161
-5.25562781,2.47801688,0.10256232,0.00450558,0.33210713,1.39295422,0.86973805,0.00254287,1.04731558
-5.24962481,2.37301532,0.09762799,0.00431659,0.32621729,1.35394636,0.82961782,0.00235973,0.99216208
-5.24362181,2.26268575,0.09241944,0.00411565,0.31972716,1.31096122,0.78820725,0.00218511,0.93440594
-5.23761881,2.14866255,0.08702482,0.00390812,0.31273011,1.26463623,0.74609477,0.00202063,0.87490622
-5.23161581,2.03261376,0.08153605,0.00369967,0.30532849,1.21565518,0.70386778,0.00186809,0.81453196
-5.22561281,1.91620909,0.07604665,0.00349622,0.29763530,1.16473533,0.66210401,0.00172938,0.75413939
-5.21960980,1.80109223,0.07064973,0.00330378,0.28977602,1.11261570,0.62136453,0.00160649,0.69455163
-5.21360680,1.68885769,0.06543626,0.00312838,0.28189033,1.06004694,0.58218838,0.00150153,0.63654122
-5.20760380,1.58103215,0.06049347,0.00297599,0.27413346,1.00778260,0.54508879,0.00141664,0.58081601
-5.20160080,1.47906024,0.05590366,0.00285241,0.26667714,0.95657164,0.51055059,0.00135407,0.52800859
-5.19559780,1.38429409,0.05174312,0.00276319,0.25970975,0.90715213,0.47902864,0.00131607,0.47866916
-5.18959480,1.29798589,0.04808147,0.00271357,0.25343562,0.86024559,0.45094685,0.00130499,0.43326174
-5.18359180,1.22128252,0.04498105,0.00270840,0.24807336,0.81655172,0.42669744,0.00132314,0.39216338
-5.17758879,1.15522142,0.04249662,0.00275206,0.24385300,0.77674308,0.40663993,0.00137286,0.35566584
-5.17158579,1.10072645,0.04067511,0.00284839,0.24101199,0.74145939,0.39109971,0.00145645,0.32397927
-5.16558279,1.05860311,0.03955550,0.00300058,0.23979012,0.71130110,0.38036571,0.00157608,0.29723745
-5.15957979,1.02953238,0.03916864,0.00321112,0.24042327,0.68682197,0.37468710,0.00173380,0.27550375
-5.15357679,1.01406260,0.03953716,0.00348166,0.24313627,0.66852071,0.37426881,0.00193143,0.25877767
-5.14757379,1.01259938,0.04067529,0.00381294,0.24813501,0.65683151,0.37926600,0.00217046,0.24700125
-5.14157079,1.02539370,0.04258857,0.00420468,0.25559799,0.65211382,0.38977763,0.00245201,0.24006522
-5.13556778,1.05252848,0.04527360,0.00465548,0.26566780,0.65464144,0.40583936,0.00277666,0.23781460
-5.12956478,1.09390477,0.04871759,0.00516276,0.27844269,0.66459167,0.42741622,0.00314440,0.24005357
-5.12356178,1.14922821,0.05289809,0.00572265,0.29396870,0.68203478,0.45439566,0.00355452,0.24654989
-5.11755878,1.21799745,0.05778249,0.00633002,0.31223274,0.70692456,0.48658134,0.00400552,0.25703872
-5.11155578,1.29949563,0.06332784,0.00697842,0.33315707,0.73909067,0.52368863,0.00449500,0.27122615
-5.10555278,1.39278645,0.06948064,0.00766016,0.35659551,0.77823335,0.56534210,0.00501966,0.28879275
-5.09954977,1.49671633,0.07617687,0.00836638,0.38233167,0.82392126,0.61107587,0.00557524,0.30939730
-5.09354677,1.60992367,0.08334232,0.00908720,0.41007964,0.87559297,0.66033719,0.00615653,0.33268113
-5.08754377,1.73085627,0.09089317,0.00981190,0.43948720,0.93256263,0.71249368,0.00675743,0.35827311
-5.08154077,1.85779735,0.09873699,0.01052922,0.47014172,0.99402998,0.76684440,0.00737101,0.38579567
-5.07553777,1.98890043,0.10677402,0.01122759,0.50157868,1.05909500,0.82263488,0.00798964,0.41487186
-5.06953477,2.12223248,0.11489893,0.01189552,0.53329274,1.12677699,0.87907573,0.00860519,0.44513339
-5.06353177,2.25582455,0.12300287,0.01252195,0.56475105,1.19603773,0.93536456,0.00920918,0.47622969
-5.05752876,2.38772843,0.13097586,0.01309664,0.59540843,1.26580824,0.99071044,0.00979305,0.50783765
-5.05152576,2.51607733,0.13870946,0.01361056,0.62472386,1.33501831,1.04436008,0.01034842,0.53967176
-5.04552276,2.63914836,0.14609957,0.01405627,0.65217780,1.40262779,1.09562472,0.01086734,0.57149421
-5.03951976,2.75542412,0.15304936,0.01442827,0.67728951,1.46765862,1.14390641,0.01134260,0.60312450
-5.03351676,2.86365054,0.15947207,0.01472326,0.69963382,1.52922616,1.18872266,0.01176796,0.63444799
-5.02751376,2.96288820,0.16529378,0.01494042,0.71885649,1.58656870,1.22972799,0.01213847,0.66542283
-5.02151076,3.05255435,0.17045574,0.01508150,0.73468756,1.63907368,1.26673129,0.01245062,0.69608468
-5.01550775,3.13245309,0.17491647,0.01515093,0.74695208,1.68629946,1.29970791,0.01270254,0.72654886
-5.00950475,3.20279171,0.17865320,0.01515576,0.75557758,1.72799153,1.32880555,0.01289416,0.75700930
-5.00350175,3.26418162,0.18166282,0.01510550,0.76059798,1.76409209,1.35434338,0.01302724,0.78773413
-4.99749875,3.31762290,0.18396210,0.01501193,0.76215371,1.79474253,1.37680390,0.01310538,0.81905767
-4.99149575,3.36447241,0.18558727,0.01488872,0.76048781,1.82027822,1.39681771,0.01313396,0.85136877
-4.98549275,3.40639586,0.18659282,0.01475103,0.75593823,1.84121553,1.41514132,0.01312001,0.88509572
-4.97948974,3.44530518,0.18704963,0.01461504,0.74892656,1.85823143,1.43262868,0.01307199,0.92068790
-4.97348674,3.48328334,0.18704241,0.01449737,0.73994343,1.87213612,1.45019746,0.01299956,0.95859490
-4.96748374,3.52249900,0.18666665,0.01441453,0.72953137,1.88383957,1.46879116,0.01291324,0.99924356
-4.96148074,3.56511444,0.18602501,0.01438233,0.71826557,1.89431325,1.48933869,0.01282409,1.04301386
-4.95547774,3.61319035,0.18522339,0.01441528,0.70673334,1.90454834,1.51271289,0.01274333,1.09021473
-4.94947474,3.66859124,0.18436687,0.01452602,0.69551309,1.91551212,1.53968984,0.01268193,1.14106055
-4.94347174,3.73289560,0.18355554,0.01472489,0.68515359,1.92810435,1.57091065,0.01265021,1.19564976
-4.93746873,3.80731484,0.18288051,0.01501941,0.67615422,1.94311527,1.60684759,0.01265750,1.25394650
-4.93146573,3.89262448,0.18242021,0.01541403,0.66894716,1.96118724,1.64777591,0.01271177,1.31576640
-4.92546273,3.98911111,0.18223719,0.01590985,0.66388192,1.98278165,1.69375305,0.01281930,1.38076754
-4.91945973,4.09653782,0.18237542,0.01650451,0.66121302,2.00815257,1.74460608,0.01298449,1.44844729
-4.91345673,4.21413016,0.18285843,0.01719224,0.66109108,2.03732855,1.79992840,0.01320959,1.51814569
-4.90745373,4.34058374,0.18368822,0.01796395,0.66355774,2.07010355,1.85908597,0.01349467,1.58905572
-4.90145073,4.47409403,0.18484497,0.01880757,0.66854464,2.10603748,1.92123321,0.01383752,1.66024035
-4.89544772,4.61240757,0.18628778,0.01970837,0.67587632,2.14446680,1.98533804,0.01423375,1.73065630
-4.88944472,4.75289301,0.18795612,0.02064949,0.68527703,2.18452463,2.05021543,0.01467688,1.79918361
-4.88344172,4.89262961,0.18977223,0.02161254,0.69638126,2.22517002,2.11456799,0.01515860,1.86466030
-4.87743872,5.02850961,0.19164418,0.02257822,0.70874735,2.26522507,2.17703229,0.01566897,1.92592066
-4.87143572,5.15735056,0.19346949,0.02352702,0.72187392,2.30341848,2.23622885,0.01619686,1.98183575
-4.86543272,5.27601291,0.19513925,0.02443995,0.73521823,2.33843372,2.29081374,0.01673028,2.03135431
-4.85942971,5.38151773,0.19654244,0.02529922,0.74821602,2.36895977,2.33952965,0.01725681,2.07354239
-4.85342671,5.47115956,0.19757037,0.02608887,0.76030177,2.39374220,2.38125405,0.01776405,2.10761965
-4.84742371,5.54260929,0.19812094,0.02679534,0.77092887,2.41163228,2.41504239,0.01824009,2.13299069
-4.84142071,5.59400239,0.19810268,0.02740795,0.77958869,2.42163204,2.44016426,0.01867387,2.14926984
-4.83541771,5.62400844,0.19743817,0.02791921,0.78582791,2.42293319,2.45613088,0.01905560,2.15629792
-4.82941471,5.63187891,0.19606701,0.02832502,0.78926347,2.41494811,2.46271267,0.01937708,2.15415024
-4.82341171,5.61747069,0.19394793,0.02862473,0.78959450,2.39733174,2.45994589,0.01963195,2.14313504
-4.81740870,5.58124461,0.19106011,0.02882097,0.78661084,2.36999331,2.44812824,0.01981583,2.12378247
-4.81140570,5.52423895,0.18740371,0.02891944,0.78019795,2.33309755,2.42780345,0.01992649,2.09682443
-4.80540270,5.44801943,0.18299946,0.02892844,0.77033792,2.28705558,2.39973575,0.01996373,2.06316609
-4.79939970,5.35460805,0.17788760,0.02885841,0.75710692,2.23250603,2.36487531,0.01992939,2.02385039
-4.79339670,5.24639454,0.17212595,0.02872127,0.74066903,2.17028752,2.32431640,0.01982711,1.98001716
-4.78739370,5.12603465,0.16578747,0.02852975,0.72126710,2.10140403,2.27925036,0.01966208,1.93285880
-4.78139070,4.99634036,0.15895743,0.02829672,0.69921099,2.02698496,2.23091542,0.01944077,1.88357451
-4.77538769,4.86016722,0.15173009,0.02803451,0.67486391,1.94824195,2.18054605,0.01917053,1.83332525
-4.76938469,4.72030426,0.14420550,0.02775426,0.64862746,1.86642452,2.12932391,0.01885924,1.78319156
-4.76338169,4.57937143,0.13648605,0.02746539,0.62092623,1.78277672,2.07833284,0.01851493,1.73413604
-4.75737869,4.43972919,0.12867345,0.02717517,0.59219247,1.69849671,2.02851988,0.01814542,1.68697217
-4.75137569,4.30340409,0.12086580,0.02688844,0.56285175,1.61470088,1.98066377,0.01775797,1.64234081
-4.74537269,4.17203306,0.11315520,0.02660745,0.53330989,1.53239414,1.93535241,0.01735903,1.60069509
-4.73936968,4.04682835,0.10562579,0.02633184,0.50394193,1.45244707,1.89296977,0.01695400,1.56229425
-4.73336668,3.92856367,0.09835227,0.02605885,0.47508323,1.37558075,1.85369271,0.01654706,1.52720634
-4.72736368,3.81758117,0.09139905,0.02578358,0.44702310,1.30235928,1.81749724,0.01614115,1.49531920
-4.72136068,3.71381769,0.08481981,0.02549939,0.42000089,1.23318964,1.78417360,0.01573789,1.46635897
-4.71535768,3.61684794,0.07865758,0.02519845,0.39420459,1.16832844,1.75334902,0.01533773,1.43991480
-4.70935468,3.52594130,0.07294522,0.02487222,0.36977158,1.10789435,1.72451664,0.01494000,1.41546826
-4.70335168,3.44012882,0.06770616,0.02451211,0.34679145,1.05188513,1.69706894,0.01454315,1.39242593
-4.69734867,3.35827620,0.06295542,0.02411004,0.32531038,1.00019789,1.67033379,0.01414491,1.37015324
-4.69134567,3.27915873,0.05870067,0.02365893,0.30533668,0.95265109,1.64361133,0.01374258,1.34800802
-4.68534267,3.20153448,0.05494343,0.02315322,0.28684709,0.90900698,1.61620977,0.01333325,1.32537215
-4.67933967,3.12421194,0.05168011,0.02258919,0.26979346,0.86899310,1.58747860,0.01291406,1.30167981
-4.67333667,3.04610936,0.04890295,0.02196528,0.25410929,0.83232177,1.55683769,0.01248242,1.27644129
-4.66733367,2.96630328,0.04660080,0.02128213,0.23971587,0.79870671,1.52380129,0.01203621,1.24926154
-4.66133067,2.88406473,0.04475972,0.02054268,0.22652780,0.76787608,1.48799605,0.01157391,1.21985285
-4.65532766,2.79888231,0.04336324,0.01975198,0.21445750,0.73958171,1.44917271,0.01109479,1.18804151
-4.64932466,2.71047199,0.04239257,0.01891701,0.20341885,0.71360434,1.40721135,0.01059889,1.15376869
-4.64332166,2.61877442,0.04182647,0.01804634,0.19332966,0.68975515,1.36212044,0.01008711,1.11708582
-4.63731866,2.52394086,0.04164111,0.01714975,0.18411320,0.66787390,1.31403029,0.00956116,1.07814520
-4.63131566,2.42630967,0.04180972,0.01623779,0.17569877,0.64782444,1.26318151,0.00902348,1.03718672
-4.62531266,2.32637531,0.04230229,0.01532134,0.16802152,0.62948807,1.20990969,0.00847716,0.99452169
-4.61930965,2.22475241,0.04308528,0.01441112,0.16102163,0.61275584,1.15462706,0.00792583,0.95051479
-4.61330665,2.12213701,0.04412142,0.01351734,0.15464314,0.59752038,1.09780248,0.00737348,0.90556518
-4.60730365,2.01926762,0.04536963,0.01264924,0.14883254,0.58366818,1.03994073,0.00682435,0.86008791
-4.60130065,1.91688801,0.04678522,0.01181487,0.14353737,0.57107287,0.98156217,0.00628272,0.81449636
-4.59529765,1.81571361,0.04832018,0.01102081,0.13870499,0.55959030,0.92318366,0.00575282,0.76918659
-4.58929465,1.71640309,0.04992381,0.01027204,0.13428167,0.54905556,0.86530153,0.00523868,0.72452414
-4.58329165,1.61953598,0.05154353,0.00957189,0.13021202,0.53928239,0.80837716,0.00474398,0.68083372
-4.57728864,1.52559705,0.05312593,0.00892204,0.12643898,0.53006492,0.75282559,0.00427200,0.63839195
-4.57128564,1.43496761,0.05461796,0.00832266,0.12290418,0.52118169,0.69900729,0.00382557,0.59742323
-4.56528264,1.34792343,0.05596827,0.00777252,0.11954886,0.51240164,0.64722329,0.00340695,0.55809860
-4.55927964,1.26463878,0.05712866,0.00726922,0.11631508,0.50349177,0.59771330,0.00301791,0.52053727
-4.55327664,1.18519574,0.05805540,0.00680946,0.11314734,0.49422579,0.55065677,0.00265971,0.48481050
-4.54727364,1.10959763,0.05871065,0.00638924,0.10999433,0.48439347,0.50617634,0.00233310,0.45094732
-4.54127064,1.03778560,0.05906364,0.00600420,0.10681082,0.47380990,0.46434338,0.00203845,0.41894162
-4.53526763,0.96965697,0.05909168,0.00564984,0.10355946,0.46232428,0.42518498,0.00177576,0.38876007
-4.52926463,0.90508434,0.05878095,0.00532174,0.10021256,0.44982766,0.38869201,0.00154479,0.36035037
-4.52326163,0.84393430,0.05812697,0.00501583,0.09675346,0.43625930,0.35482776,0.00134512,0.33364944
-4.51725863,0.78608492,0.05713483,0.00472850,0.09317782,0.42161131,0.32353656,0.00117631,0.30859116
-4.51125563,0.73144129,0.05581906,0.00445678,0.08949433,0.40593145,0.29475228,0.00103794,0.28511326
-4.50525263,0.67994862,0.05420321,0.00419840,0.08572525,0.38932401,0.26840608,0.00092975,0.26316333
-4.49924962,0.63160249,0.05231919,0.00395189,0.08190638,0.37194889,0.24443342,0.00085173,0.24270369
-4.49324662,0.58645633,0.05020636,0.00371652,0.07808681,0.35401899,0.22278002,0.00080420,0.22371506
