energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93396698,2.97761813,-4.48911119,0.03173771,-0.03135735,0.27976872,-0.76269900,1.62538461,-2.36058900,0.66165222,-0.66968270,0.05445191,-0.07181602,1.32587028,-1.81166485
-5.92796398,3.06022962,-4.62311496,0.03346518,-0.03261382,0.29214792,-0.78206120,1.67019813,-2.43607063,0.69250763,-0.69056809,0.05694007,-0.07303145,1.35699203,-1.87147737
-5.92196098,3.16324631,-4.75709872,0.03540571,-0.03377953,0.30738710,-0.79996203,1.72599519,-2.51200335,0.72885687,-0.71073545,0.05968698,-0.07415669,1.39573050,-1.93339538
-5.91595798,3.28411462,-4.88955819,0.03753507,-0.03484936,0.32528218,-0.81619830,1.79144422,-2.58746721,0.77008804,-0.72998745,0.06263739,-0.07518515,1.44090547,-1.99674429
-5.90995498,3.41992477,-5.01907661,0.03982546,-0.03582188,0.34557795,-0.83060216,1.86499446,-2.66152709,0.81550469,-0.74815742,0.06573118,-0.07611933,1.49119908,-2.06085344
-5.90395198,3.56746254,-5.14436131,0.04224594,-0.03669958,0.36797012,-0.84304797,1.94490666,-2.73326121,0.86433365,-0.76511378,0.06890444,-0.07697048,1.54518323,-2.12507038
-5.89794897,3.72327031,-5.26427284,0.04476279,-0.03748885,0.39210899,-0.85345740,2.02928890,-2.80178810,0.91573561,-0.78076288,0.07209072,-0.07775797,1.60135028,-2.18877265
-5.89194597,3.88371628,-5.37784583,0.04734014,-0.03819994,0.41760455,-0.86180287,2.11613691,-2.86629111,0.96881832,-0.79505043,0.07522239,-0.07850821,1.65814633,-2.25137691
-5.88594297,4.04507073,-5.48430154,0.04994056,-0.03884663,0.44403329,-0.86810897,2.20337808,-2.92603967,1.02265242,-0.80796132,0.07823207,-0.07925321,1.71400628,-2.31234533
-5.87993997,4.20358735,-5.58305215,0.05252581,-0.03944587,0.47094634,-0.87245198,2.28891819,-2.98040693,1.07628958,-0.81951812,0.08105415,-0.08002890,1.76738991,-2.37118951
-5.87393697,4.35558771,-5.67369748,0.05505766,-0.04001731,0.49787894,-0.87495752,2.37068968,-3.02888323,1.12878237,-0.82977826,0.08362627,-0.08087329,1.81681785,-2.42747201
-5.86793397,4.49754642,-5.75601520,0.05749873,-0.04058259,0.52436093,-0.87579645,2.44670015,-3.07108542,1.17920544,-0.83883026,0.08589082,-0.08182442,1.86090652,-2.48080615
-5.86193097,4.62617416,-5.82994566,0.05981333,-0.04116479,0.54992786,-0.87517936,2.51507980,-3.10676195,1.22667712,-0.84678911,0.08779630,-0.08291841,1.89840090,-2.53085430
-5.85592796,4.73849603,-5.89557267,0.06196828,-0.04178763,0.57413245,-0.87334970,2.57412613,-3.13579392,1.27038072,-0.85379112,0.08929859,-0.08418752,1.92820417,-2.57732521
-5.84992496,4.83192217,-5.95310177,0.06393374,-0.04247478,0.59655577,-0.87057616,2.62234461,-3.15819242,1.30958456,-0.85998843,0.09036200,-0.08565839,1.94940304,-2.61997103
-5.84392196,4.90430815,-6.00283721,0.06568390,-0.04324916,0.61681791,-0.86714423,2.65848394,-3.17409256,1.34365992,-0.86554341,0.09096013,-0.08735061,1.96128815,-2.65858417
-5.83791896,4.95400265,-6.04515903,0.06719753,-0.04413226,0.63458748,-0.86334767,2.68156447,-3.18374461,1.37209602,-0.87062321,0.09107645,-0.08927548,1.96336852,-2.69299469
-5.83191596,4.97988047,-6.08050132,0.06845846,-0.04514354,0.64958963,-0.85947989,2.69089901,-3.18750297,1.39451129,-0.87539445,0.09070462,-0.09143531,1.95537976,-2.72306828
-5.82591296,4.98135945,-6.10933247,0.06945580,-0.04629989,0.66161219,-0.85582558,2.68610496,-3.18581325,1.41066037,-0.88001833,0.08984846,-0.09382300,1.93728558,-2.74870522
-5.81990995,4.95840057,-6.13213815,0.07018404,-0.04761514,0.67050964,-0.85265300,2.66710762,-3.17919833,1.42043641,-0.88464610,0.08852171,-0.09642211,1.90927257,-2.76984024
-5.81390695,4.91149109,-6.14940734,0.07064294,-0.04909971,0.67620477,-0.85020687,2.63413438,-3.16824372,1.42386855,-0.88941503,0.08674739,-0.09920732,1.87173859,-2.78644341
-5.80790395,4.84161165,-6.16162145,0.07083718,-0.05076026,0.67868794,-0.84870227,2.58770019,-3.15358275,1.42111465,-0.89444479,0.08455694,-0.10214531,1.82527511,-2.79852184
-5.80190095,4.75018861,-6.16924663,0.07077593,-0.05259945,0.67801397,-0.84831944,2.52858500,-3.13588206,1.41244968,-0.89983436,0.08198917,-0.10519591,1.77064443,-2.80612196
-5.79589795,4.63903400,-6.17272865,0.07047214,-0.05461580,0.67429698,-0.84919973,2.45780404,-3.11582764,1.39825023,-0.90565932,0.07908894,-0.10831359,1.70875253,-2.80933211
-5.78989495,4.51027566,-6.17249004,0.06994181,-0.05680349,0.66770330,-0.85144264,2.37657247,-3.09411172,1.37897612,-0.91196963,0.07590574,-0.11144905,1.64061891,-2.80828502
-5.78389195,4.36628099,-6.16892873,0.06920316,-0.05915236,0.65844299,-0.85510397,2.28626572,-3.07142045,1.35514996,-0.91878774,0.07249220,-0.11455105,1.56734461,-2.80315975
-5.77788894,4.20957757,-6.16241752,0.06827571,-0.06164782,0.64676037,-0.86019502,2.18837739,-3.04842266,1.32733582,-0.92610723,0.06890257,-0.11756809,1.49007963,-2.79418270
-5.77188594,4.04277434,-6.15330361,0.06717942,-0.06427094,0.63292408,-0.86668280,2.08447638,-3.02575926,1.29611801,-0.93389180,0.06519124,-0.12045014,1.40999127,-2.78162717
-5.76588294,3.86848680,-6.14190757,0.06593392,-0.06699850,0.61721718,-0.87449125,1.97616492,-3.00403350,1.26208126,-0.94207479,0.06141135,-0.12315019,1.32823441,-2.76581121
-5.75987994,3.68926909,-6.12852094,0.06455776,-0.06980317,0.59992781,-0.88350318,1.86503924,-2.98380151,1.22579308,-0.95055925,0.05761363,-0.12562559,1.24592492,-2.74709336
-5.75387694,3.50755598,-6.11340234,0.06306784,-0.07265372,0.58134079,-0.89356309,1.75265425,-2.96556316,1.18778929,-0.95921853,0.05384526,-0.12783906,1.16411717,-2.72586616
-5.74787394,3.32561628,-6.09677147,0.06147905,-0.07551540,0.56173059,-0.90448055,1.64049323,-2.94975294,1.14856323,-0.96789761,0.05014917,-0.12975950,1.08378606,-2.70254731
-5.74187094,3.14551939,-6.07880122,0.05980398,-0.07835031,0.54135585,-0.91603413,1.52994356,-2.93673066,1.10855910,-0.97641509,0.04656336,-0.13136243,1.00581425,-2.67756860
-5.73586793,2.96911516,-6.05960795,0.05805292,-0.08111805,0.52045569,-0.92797590,1.42227884,-2.92677198,1.06816945,-0.98456601,0.04312060,-0.13263008,0.93098449,-2.65136296
-5.72986493,2.79802695,-6.03924044,0.05623399,-0.08377631,0.49924764,-0.94003608,1.31864753,-2.92005886,1.02773668,-0.99212542,0.03984833,-0.13355130,0.85997708,-2.62434975
-5.72386193,2.63365690,-6.01766813,0.05435339,-0.08628170,0.47792739,-0.95192819,1.22006793,-2.91667007,0.98755822,-0.99885271,0.03676871,-0.13412106,0.79337189,-2.59691929
-5.71785893,2.47720173,-5.99476956,0.05241584,-0.08859065,0.45666985,-0.96335424,1.12742893,-2.91657216,0.94789460,-1.00449679,0.03389893,-0.13433991,0.73165453,-2.56941692
-5.71185593,2.32967693,-5.97032193,0.05042505,-0.09066041,0.43563150,-0.97401010,1.04149568,-2.91961141,0.90897976,-1.00880178,0.03125160,-0.13421313,0.67522578,-2.54212763
-5.70585293,2.19194701,-5.94399290,0.04838428,-0.09245011,0.41495352,-0.98359091,0.96291930,-2.92550741,0.87103258,-1.01151335,0.02883530,-0.13374993,0.62441342,-2.51526206
-5.69984992,2.06475903,-5.91533577,0.04629686,-0.09392181,0.39476537,-0.99179650,0.89224935,-2.93384888,0.83426884,-1.01238538,0.02665512,-0.13296254,0.57948549,-2.48894469
-5.69384692,1.94877672,-5.88378898,0.04416673,-0.09504163,0.37518854,-0.99833674,0.82994791,-2.94409268,0.79891252,-1.01118678,0.02471328,-0.13186536,0.54066410,-2.46320505
-5.68784392,1.84461285,-5.84868080,0.04199884,-0.09578076,0.35633995,-1.00293671,0.77640405,-2.95556653,0.76520570,-1.00770831,0.02300971,-0.13047421,0.50813871,-2.43797280
-5.68184092,1.75285736,-5.80923995,0.03979953,-0.09611637,0.33833485,-1.00534178,0.73194758,-2.96747627,0.73341631,-1.00176906,0.02154258,-0.12880569,0.48207820,-2.41307701
-5.67583792,1.67409961,-5.76461244,0.03757669,-0.09603242,0.32128881,-1.00532233,0.69686112,-2.97891800,0.70384316,-0.99322247,0.02030869,-0.12687671,0.46264093,-2.38825032
-5.66983492,1.60894326,-5.71388466,0.03533989,-0.09552030,0.30531879,-1.00267827,0.67138951,-2.98889546,0.67681792,-0.98196158,0.01930390,-0.12470419,0.44998220,-2.36313782
-5.66383192,1.55801302,-5.65611239,0.03310031,-0.09457918,0.29054311,-0.99724316,0.65574621,-2.99634261,0.65270384,-0.96792341,0.01852335,-0.12230497,0.44425880,-2.33731081
-5.65782891,1.52195287,-5.59035497,0.03087056,-0.09321626,0.27708034,-0.98888779,0.65011617,-3.00015109,0.63189127,-0.95109213,0.01796156,-0.11969581,0.44563038,-2.31028488
-5.65182591,1.50141616,-5.51571351,0.02866438,-0.09144664,0.26504719,-0.97752343,0.65465511,-2.99920188,0.61479022,-0.93150113,0.01761256,-0.11689368,0.45425772,-2.28154173
-5.64582291,1.49704815,-5.43137167,0.02649632,-0.08929308,0.25455557,-0.96310433,0.66948543,-2.99240026,0.60182027,-0.90923373,0.01746982,-0.11391602,0.47029782,-2.25055388
-5.63981991,1.50946218,-5.33663732,0.02438125,-0.08678544,0.24570905,-0.94562960,0.69468901,-2.97871275,0.59339847,-0.88442255,0.01752620,-0.11078115,0.49389650,-2.21681104
-5.63381691,1.53921111,-5.23098305,0.02233391,-0.08395998,0.23859888,-0.92514436,0.73029761,-2.95720454,0.58992568,-0.85724757,0.01777383,-0.10750875,0.52517860,-2.17984714
-5.62781391,1.58675549,-5.11408348,0.02036847,-0.08085838,0.23329997,-0.90174003,0.77628151,-2.92707578,0.59177221,-0.82793301,0.01820404,-0.10412026,0.56423667,-2.13926636
-5.62181091,1.65243064,-4.98584743,0.01849804,-0.07752677,0.22986699,-0.87555373,0.83253733,-2.88769499,0.59926320,-0.79674291,0.01880725,-0.10063926,0.61111857,-2.09476717
-5.61580790,1.73641440,-4.84644289,0.01673428,-0.07401450,0.22833094,-0.84676668,0.89887599,-2.83862779,0.61266474,-0.76397577,0.01957298,-0.09709171,0.66581498,-2.04616279
-5.60980490,1.83869743,-4.69631327,0.01508708,-0.07037297,0.22869637,-0.81560171,0.97501157,-2.77965966,0.63217101,-0.72995833,0.02048993,-0.09350612,0.72824723,-1.99339712
-5.60380190,1.95905797,-4.53618344,0.01356429,-0.06665437,0.23093945,-0.78231970,1.06055227,-2.71081109,0.65789334,-0.69503857,0.02154610,-0.08991346,0.79825658,-1.93655508
-5.59779890,2.09704234,-4.36705487,0.01217153,-0.06291048,0.23500705,-0.74721505,1.15499399,-2.63234442,0.68985144,-0.65957826,0.02272909,-0.08634696,0.87559527,-1.87586677
-5.59179590,2.25195268,-4.19018942,0.01091213,-0.05919150,0.24081688,-0.71061028,1.25771733,-2.54476168,0.72796725,-0.62394515,0.02402644,-0.08284163,0.95992012,-1.81170502
-5.58579290,2.42284249,-4.00708203,0.00978710,-0.05554499,0.24825871,-0.67284980,1.36798846,-2.44879338,0.77206175,-0.58850501,0.02542611,-0.07943368,1.05078919,-1.74457635
-5.57978989,2.60852073,-3.81942320,0.00879524,-0.05201487,0.25719668,-0.63429303,1.48496405,-2.34537856,0.82185473,-0.55361376,0.02691702,-0.07615965,1.14766172,-1.67510560
-5.57378689,2.80756431,-3.62905247,0.00793324,-0.04864063,0.26747246,-0.59530705,1.60770030,-2.23563698,0.87696763,-0.51960989,0.02848966,-0.07305543,1.24990147,-1.60401503
-5.56778389,3.01833871,-3.43790488,0.00719593,-0.04545661,0.27890931,-0.55625898,1.73516575,-2.12083466,0.93692935,-0.48680720,0.03013670,-0.07015520,1.35678371,-1.53209870
-5.56178089,3.23902582,-3.24795269,0.00657648,-0.04249147,0.29131665,-0.51750828,1.86625746,-2.00234439,1.00118475,-0.45548835,0.03185357,-0.06749026,1.46750526,-1.46019341
-5.55577789,3.46765797,-3.06114476,0.00606673,-0.03976776,0.30449505,-0.47939940,1.99981983,-1.88160300,1.06910555,-0.42589902,0.03363905,-0.06508780,1.58119754,-1.38914770
-5.54977489,3.70215647,-2.87934660,0.00565743,-0.03730173,0.31824131,-0.44225477,2.13466503,-1.76006738,1.14000321,-0.39824322,0.03549567,-0.06296982,1.69694185,-1.31979024
-5.54377189,3.94037307,-2.70428348,0.00533857,-0.03510324,0.33235346,-0.40636867,2.26959436,-1.63917132,1.21314329,-0.37267954,0.03742999,-0.06115204,1.81378637,-1.25289934
-5.53776888,4.18013233,-2.53748948,0.00509971,-0.03317578,0.34663536,-0.37200193,2.40341918,-1.52028492,1.28776071,-0.34931878,0.03945270,-0.05964308,1.93076386,-1.18917492
-5.53176588,4.41927317,-2.38026465,0.00493021,-0.03151677,0.36090080,-0.33937785,2.53498063,-1.40467852,1.36307539,-0.32822281,0.04157849,-0.05844376,2.04690961,-1.12921443
-5.52576288,4.65568755,-2.23364225,0.00481956,-0.03011782,0.37497681,-0.30867943,2.66316708,-1.29349240,1.43830769,-0.30940490,0.04382564,-0.05754675,2.16127841,-1.07349366
-5.51975988,4.88735489,-2.09836741,0.00475758,-0.02896528,0.38870610,-0.28004786,2.78692877,-1.18771341,1.51269303,-0.29283140,0.04621536,-0.05693646,2.27296012,-1.02235352
-5.51375688,5.11237088,-1.97488819,0.00473469,-0.02804080,0.40194864,-0.25358260,2.90528891,-1.08815918,1.58549534,-0.27842492,0.04877091,-0.05658929,2.38109315,-0.97599318
-5.50775388,5.32896984,-1.86335901,0.00474207,-0.02732209,0.41458218,-0.22934265,3.01735124,-0.99547020,1.65601893,-0.26606874,0.05151642,-0.05647420,2.48487521,-0.93446981
-5.50175088,5.53554032,-1.76365636,0.00477186,-0.02678365,0.42650198,-0.20734922,3.12230404,-0.91010956,1.72361844,-0.25561251,0.05447556,-0.05655358,2.58357150,-0.89770484
-5.49574787,5.73063411,-1.67540547,0.00481726,-0.02639774,0.43761965,-0.18758951,3.21942098,-0.83236984,1.78770693,-0.24687899,0.05766998,-0.05678444,2.67651990,-0.86549622
-5.48974487,5.91296943,-1.59801665,0.00487265,-0.02613523,0.44786146,-0.17002141,3.30805959,-0.76238627,1.84776192,-0.23967164,0.06111779,-0.05711986,2.76313382,-0.83753589
-5.48374187,6.08142953,-1.53072923,0.00493366,-0.02596665,0.45716613,-0.15457895,3.38765809,-0.70015498,1.90332975,-0.23378276,0.06483188,-0.05751060,2.84290289,-0.81343158
-5.47773887,6.23505821,-1.47266082,0.00499720,-0.02586308,0.46548249,-0.14117817,3.45773180,-0.64555506,1.95402846,-0.22900204,0.06881846,-0.05790684,2.91539235,-0.79273152
-5.47173587,6.37305425,-1.42285942,0.00506148,-0.02579719,0.47276709,-0.12972328,3.51787012,-0.59837295,1.99954950,-0.22512501,0.07307572,-0.05826004,2.98024181,-0.77495094
-5.46573287,6.49476667,-1.38035585,0.00512597,-0.02574407,0.47898217,-0.12011262,3.56773522,-0.55832769,2.03965899,-0.22196131,0.07759273,-0.05852468,3.03716435,-0.75959887
-5.45972986,6.59969268,-1.34421388,0.00519134,-0.02568211,0.48409402,-0.11224447,3.60706327,-0.52509574,2.07419866,-0.21934228,0.08234874,-0.05865999,3.08594670,-0.74620390
-5.45372686,6.68748006,-1.31357596,0.00525941,-0.02559369,0.48807207,-0.10602216,3.63566903,-0.49833393,2.10308724,-0.21712774,0.08731288,-0.05863142,3.12645130,-0.73433769
-5.44772386,6.75793497,-1.28770235,0.00533299,-0.02546580,0.49088864,-0.10135858,3.65345391,-0.47769958,2.12632237,-0.21521160,0.09244436,-0.05841191,3.15862072,-0.72363512
-5.44172086,6.81103593,-1.26600211,0.00541579,-0.02529047,0.49251962,-0.09817977,3.66041771,-0.46286694,2.14398353,-0.21352615,0.09769315,-0.05798285,3.18248467,-0.71381013
-5.43571786,6.84695377,-1.24805482,0.00551223,-0.02506505,0.49294586,-0.09642742,3.65667327,-0.45353924,2.15623578,-0.21204484,0.10300117,-0.05733472,3.19816962,-0.70466672
-5.42971486,6.86607662,-1.23362227,0.00562728,-0.02479234,0.49215536,-0.09606045,3.64246339,-0.44945625,2.16333438,-0.21078351,0.10830399,-0.05646734,3.20591049,-0.69610468
-5.42371186,6.86903837,-1.22265001,0.00576627,-0.02448048,0.49014600,-0.09705544,3.61817851,-0.45039701,2.16562989,-0.20979988,0.11353290,-0.05538974,3.20606372,-0.68811995
-5.41770885,6.85674809,-1.21525908,0.00593466,-0.02414274,0.48692865,-0.09940595,3.58437375,-0.45617831,2.16357310,-0.20919158,0.11861743,-0.05411974,3.19912048,-0.68079988
-5.41170585,6.83041771,-1.21172863,0.00613790,-0.02379707,0.48253051,-0.10312097,3.54178338,-0.46664910,2.15771926,-0.20909248,0.12348793,-0.05268312,3.18571874,-0.67431368
-5.40570285,6.79158431,-1.21247073,0.00638114,-0.02346554,0.47699824,-0.10822240,3.49133095,-0.48168158,2.14873061,-0.20966774,0.12807843,-0.05111253,3.16665259,-0.66889895
-5.39969985,6.74212396,-1.21799875,0.00666908,-0.02317359,0.47040077,-0.11474174,3.43413316,-0.50115984,2.13737645,-0.21110758,0.13232933,-0.04944621,3.14287711,-0.66484487
-5.39369685,6.68425348,-1.22889105,0.00700578,-0.02294924,0.46283149,-0.12271634,3.37149605,-0.52496689,2.12452970,-0.21362011,0.13618996,-0.04772648,3.11550727,-0.66247322
-5.38769385,6.62051733,-1.24575189,0.00739446,-0.02282214,0.45440953,-0.13218500,3.30490204,-0.55297108,2.11115923,-0.21742329,0.13962079,-0.04599815,3.08580949,-0.66211816
-5.38169085,6.55375737,-1.26917148,0.00783737,-0.02282257,0.44528012,-0.14318355,3.23598724,-0.58501285,2.09831727,-0.22273657,0.14259523,-0.04430688,3.05518468,-0.66410573
-5.37568784,6.48706397,-1.29968692,0.00833565,-0.02298045,0.43561365,-0.15574021,3.16650867,-0.62089280,2.08712147,-0.22977220,0.14510078,-0.04269757,3.02514225,-0.66873429
-5.36968484,6.42370843,-1.33774585,0.00888922,-0.02332430,0.42560363,-0.16987121,3.09830178,-0.66036179,2.07873145,-0.23872667,0.14713964,-0.04121285,2.99726500,-0.67625661
-5.36368184,6.36705727,-1.38367433,0.00949674,-0.02388024,0.41546345,-0.18557662,3.03322942,-0.70311378,2.07432007,-0.24977249,0.14872859,-0.03989168,2.97316522,-0.68686444
-5.35767884,6.32047086,-1.43765020,0.01015558,-0.02467108,0.40542193,-0.20283677,2.97312376,-0.74878201,2.07503999,-0.26305057,0.14989816,-0.03876816,2.95443341,-0.70067625
-5.35167584,6.28718942,-1.49968288,0.01086179,-0.02571543,0.39571803,-0.22160920,2.91972340,-0.79693870,2.08198643,-0.27866347,0.15069123,-0.03787053,2.94258107,-0.71772852
-5.34567284,6.27021108,-1.56960034,0.01161018,-0.02702701,0.38659467,-0.24182641,2.87460846,-0.84709845,2.09615740,-0.29666967,0.15116097,-0.03722037,2.93897999,-0.73797088
-5.33966983,6.27216705,-1.64704351,0.01239441,-0.02861400,0.37829206,-0.26339450,2.83913633,-0.89872530,2.11841300,-0.31707911,0.15136834,-0.03683215,2.94480064,-0.76126508
-5.33366683,6.29519995,-1.73146825,0.01320707,-0.03047863,0.37104077,-0.28619263,2.81438158,-0.95124310,2.14943556,-0.33985014,0.15137923,-0.03671288,2.96095283,-0.78738790
-5.32766383,6.34085151,-1.82215461,0.01403982,-0.03261683,0.36505477,-0.31007357,2.80108292,-1.00404888,2.18969255,-0.36488794,0.15126139,-0.03686210,2.98803149,-0.81603745
-5.32166083,6.40996565,-1.91822278,0.01488362,-0.03501818,0.36052482,-0.33486506,2.79960029,-1.05652850,2.23940429,-0.39204461,0.15108133,-0.03727204,3.02627106,-0.84684283
-5.31565783,6.50261292,-2.01865525,0.01572883,-0.03766596,0.35761239,-0.36037231,2.80988466,-1.10807409,2.29851821,-0.42112075,0.15090127,-0.03792804,3.07551095,-0.87937634
-5.30965483,6.61804105,-2.12232406,0.01656548,-0.04053734,0.35644447,-0.38638119,2.83146264,-1.15810240,2.36669159,-0.45186878,0.15077641,-0.03880902,3.13517493,-0.91316799
-5.30365183,6.75465575,-2.22802230,0.01738345,-0.04360386,0.35710939,-0.41266233,2.86343739,-1.20607355,2.44328400,-0.48399770,0.15075253,-0.03988829,3.20426601,-0.94772149
-5.29764882,6.91003423,-2.33449864,0.01817267,-0.04683198,0.35965394,-0.43897585,2.90450645,-1.25150910,2.52736068,-0.51717934,0.15086406,-0.04113431,3.28137816,-0.98253130
-5.29164582,7.08097251,-2.44049392,0.01892336,-0.05018374,0.36408193,-0.46507663,2.95299653,-1.29400916,2.61770727,-0.55105585,0.15113271,-0.04251167,3.36472520,-1.01710012
-5.28564282,7.26356616,-2.54477842,0.01962614,-0.05361764,0.37035415,-0.49071993,3.00691423,-1.33326762,2.71285612,-0.58524826,0.15156674,-0.04398209,3.45218628,-1.05095613
-5.27963982,7.45332192,-2.64618888,0.02027230,-0.05708948,0.37839005,-0.51566717,3.06401092,-1.36908517,2.81112366,-0.61936588,0.15216077,-0.04550546,3.54136671,-1.08366972
-5.27363682,7.64529676,-2.74366406,0.02085385,-0.06055335,0.38807094,-0.53969170,3.12185943,-1.40137959,2.91065785,-0.65301618,0.15289621,-0.04704097,3.62967181,-1.11486905
-5.26763382,7.83425895,-2.83627775,0.02136372,-0.06396258,0.39924466,-0.56258439,3.17793938,-1.43019296,3.00949419,-0.68581493,0.15374224,-0.04854819,3.71439090,-1.14425405
-5.26163082,8.01486488,-2.92326840,0.02179580,-0.06727070,0.41173178,-0.58415868,3.22972762,-1.45569569,3.10561838,-0.71739626,0.15465726,-0.04998812,3.79278801,-1.17160860
-5.25562781,8.18184420,-3.00406438,0.02214502,-0.07043238,0.42533306,-0.60425522,3.27478980,-1.47818704,3.19703325,-0.74742227,0.15559070,-0.05132423,3.86219532,-1.19681047
-5.24962481,8.33018577,-3.07830408,0.02240743,-0.07340425,0.43983787,-0.62274553,3.31086924,-1.49809215,3.28182739,-0.77559195,0.15648519,-0.05252347,3.92010531,-1.21983876
-5.24362181,8.45531629,-3.14585031,0.02258017,-0.07614570,0.45503356,-0.63953495,3.33596918,-1.51595549,3.35824269,-0.80164899,0.15727884,-0.05355713,3.96425751,-1.24077871
-5.23761881,8.55326405,-3.20679827,0.02266148,-0.07861952,0.47071520,-0.65456444,3.34842471,-1.53243087,3.42473804,-0.82538844,0.15790765,-0.05440169,3.99271606,-1.25982358
-5.23161581,8.62080087,-3.26147693,0.02265070,-0.08079248,0.48669543,-0.66781134,3.34696146,-1.54826788,3.48004650,-0.84666178,0.15830794,-0.05503946,4.00393473,-1.27727345
-5.22561281,8.65555619,-3.31044339,0.02254821,-0.08263575,0.50281415,-0.67928906,3.33073845,-1.56429508,3.52322341,-0.86538041,0.15841863,-0.05545924,3.99680660,-1.29353097
-5.21960980,8.65609854,-3.35447032,0.02235541,-0.08412523,0.51894731,-0.68904556,3.29937343,-1.58139998,3.55368344,-0.88151742,0.15818335,-0.05565675,3.97069647,-1.30909398
-5.21360680,8.62198128,-3.39452650,0.02207465,-0.08524181,0.53501474,-0.69716087,3.25294997,-1.60050621,3.57122475,-0.89510753,0.15755238,-0.05563493,3.92545493,-1.32454488
-5.20760380,8.55375089,-3.43175095,0.02170919,-0.08597147,0.55098628,-0.70374357,3.19200606,-1.62254805,3.57603925,-0.90624535,0.15648420,-0.05540416,3.86141376,-1.34053716
-5.20160080,8.45291793,-3.46742101,0.02126310,-0.08630535,0.56688596,-0.70892647,3.11750537,-1.64844288,3.56870829,-0.91508195,0.15494680,-0.05498230,3.77936346,-1.35777898
-5.19559780,8.32189241,-3.50291523,0.02074125,-0.08623978,0.58279385,-0.71286157,3.03079267,-1.67906219,3.55018373,-0.92181991,0.15291854,-0.05439457,3.68051446,-1.37701432
-5.18959480,8.16388675,-3.53967202,0.02014924,-0.08577614,0.59884535,-0.71571453,2.93353585,-1.71520165,3.52175521,-0.92670697,0.15038879,-0.05367334,3.56644413,-1.39900201
-5.18359180,7.98279089,-3.57914510,0.01949327,-0.08492082,0.61522755,-0.71765883,2.82765735,-1.75755126,3.48500454,-0.93002858,0.14735804,-0.05285769,3.43903261,-1.42449305
-5.17758879,7.78302529,-3.62275703,0.01878017,-0.08368502,0.63217284,-0.71886981,2.71525842,-1.80666655,3.44174918,-0.93209937,0.14383781,-0.05199293,3.30039054,-1.45420699
-5.17158579,7.56937805,-3.67185222,0.01801722,-0.08208456,0.64994969,-0.71951886,2.59853964,-1.86294161,3.39397676,-0.93325405,0.13985013,-0.05112989,3.15278239,-1.48880784
-5.16558279,7.34683326,-3.72765087,0.01721216,-0.08013965,0.66885081,-0.71976780,2.47972122,-1.92658550,3.34377331,-0.93383773,0.13542673,-0.05032411,2.99854868,-1.52888038
