energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-2.92046023,5.68515833,0.04009768,1.02371931,0.17264641,0.01539629,3.34463254,1.80871199,1.64998926
-2.91445723,5.77591598,0.03850913,1.01604315,0.16693925,0.01505667,3.39735508,1.80914822,1.72854942
-2.90845423,5.86155480,0.03684894,1.00440489,0.16066049,0.01469935,3.44744168,1.80776465,1.80916346
-2.90245123,5.94384160,0.03515032,0.98924296,0.15392485,0.01433627,3.49581449,1.80523693,1.89208377
-2.89644822,6.02460086,0.03344493,0.97106140,0.14684885,0.01397929,3.54340423,1.80220359,1.97755243
-2.89044522,6.10566289,0.03176204,0.95041728,0.13954795,0.01364004,3.59112692,1.79925273,2.06578523
-2.88444222,6.18881373,0.03012807,0.92790695,0.13213417,0.01332983,3.63986298,1.79691309,2.15695522
-2.87843922,6.27574793,0.02856607,0.90415171,0.12471403,0.01305957,3.69043868,1.79564957,2.25117648
-2.87243622,6.36802493,0.02709551,0.87978312,0.11738699,0.01283973,3.74361004,1.79586282,2.34848866
-2.86643322,6.46702972,0.02573218,0.85542850,0.11024422,0.01268041,3.80004880,1.79789222,2.44884314
-2.86043022,6.57393815,0.02448824,0.83169684,0.10336786,0.01259135,3.86033012,1.80202145,2.55209153
-2.85442721,6.68968727,0.02337236,0.80916550,0.09683063,0.01258195,3.92492183,1.80848567,2.65797698
-2.84842421,6.81495065,0.02239000,0.78836804,0.09069573,0.01266140,3.99417469,1.81747932,2.76612907
-2.84242121,6.95011902,0.02154367,0.76978331,0.08501702,0.01283860,4.06831350,1.82916352,2.87606244
-2.83641821,7.09528612,0.02083333,0.75382600,0.07983933,0.01312220,4.14742899,1.84367212,2.98717962
-2.83041521,7.25023989,0.02025668,0.74083902,0.07519889,0.01352055,4.23147036,1.86111579,3.09877790
-2.82441221,7.41445901,0.01980950,0.73108750,0.07112379,0.01404151,4.32023882,1.88158349,3.21006020
-2.81840920,7.58711483,0.01948600,0.72475478,0.06763443,0.01469233,4.41338236,1.90514110,3.32014952
-2.81240620,7.76707874,0.01927899,0.72194026,0.06474387,0.01547938,4.51039216,1.93182718,3.42810644
-2.80640320,7.95293499,0.01918019,0.72265922,0.06245812,0.01640786,4.61060127,1.96164607,3.53294889
-2.80040020,8.14299894,0.01918031,0.72684450,0.06077632,0.01748145,4.71318607,1.99455877,3.63367345
-2.79439720,8.33534061,0.01926925,0.73435002,0.05969081,0.01870194,4.81717102,2.03047233,3.72927725
-2.78839420,8.52781343,0.01943617,0.74495602,0.05918713,0.02006889,4.92143725,2.06922851,3.81877955
-2.78239120,8.71808787,0.01966959,0.75837585,0.05924396,0.02157920,5.02473533,2.11059265,3.90124226
-2.77638819,8.90368975,0.01995746,0.77426413,0.05983310,0.02322689,5.12570240,2.15424383,3.97578861
-2.77038519,9.08204264,0.02028726,0.79222606,0.06091941,0.02500276,5.22288386,2.19976703,4.04161943
-2.76438219,9.25051392,0.02064612,0.81182757,0.06246091,0.02689429,5.31475924,2.24664857,4.09802674
-2.75837919,9.40646394,0.02102093,0.83260605,0.06440898,0.02888557,5.39977218,2.29427526,4.14440449
-2.75237619,9.54729746,0.02139855,0.85408144,0.06670874,0.03095741,5.47636380,2.34193807,4.18025645
-2.74637319,9.67051681,0.02176595,0.87576720,0.06929959,0.03308758,5.54300880,2.38884062,4.20520163
-2.74037019,9.77377576,0.02211050,0.89718095,0.07211605,0.03525120,5.59825354,2.43411274,4.21897768
-2.73436718,9.85493340,0.02242018,0.91785466,0.07508877,0.03742129,5.64075501,2.47682886,4.22144262
-2.72836418,9.91210690,0.02268387,0.93734380,0.07814571,0.03956951,5.66931959,2.51603100,4.21257578
-2.72236118,9.94372236,0.02289165,0.95523566,0.08121363,0.04166697,5.68294065,2.55075557,4.19247827
-2.71635818,9.94856256,0.02303502,0.97115642,0.08421962,0.04368518,5.68083359,2.58006328,4.16137376
-2.71035518,9.92581055,0.02310721,0.98477700,0.08709276,0.04559714,5.66246741,2.60307093,4.11960969
-2.70435218,9.87508794,0.02310337,0.99581773,0.08976594,0.04737837,5.62759144,2.61898391,4.06765937
-2.69834917,9.79648681,0.02302077,1.00405178,0.09217749,0.04900801,5.57625650,2.62712801,4.00612492
-2.69234617,9.69059395,0.02285896,1.00930750,0.09427287,0.05046990,5.50882926,2.62697924,3.93574085
-2.68634317,9.55850650,0.02261980,1.01146977,0.09600621,0.05175350,5.42599931,2.61819015,3.85737793
-2.68034017,9.40183790,0.02230754,1.01048052,0.09734159,0.05285474,5.32877813,2.60061152,3.77204688
-2.67433717,9.22271324,0.02192871,1.00633857,0.09825416,0.05377669,5.21848970,2.57430815,3.68090106
-2.66833417,9.02375348,0.02149206,0.99909895,0.09873088,0.05452992,5.09675253,2.53956800,3.58523758
-2.66233117,8.80804792,0.02100835,0.98887177,0.09877107,0.05513276,4.96545323,2.49690397,3.48649584
-2.65632816,8.57911496,0.02049013,0.97582083,0.09838653,0.05561110,4.82671203,2.44704802,3.38625287
-2.65032516,8.34085117,0.01995145,0.96016197,0.09760130,0.05599811,4.68284084,2.39093765,3.28621468
-2.64432216,8.09746932,0.01940747,0.94216121,0.09645123,0.05633341,4.53629482,2.32969511,3.18820307
-2.63831916,7.85342629,0.01887414,0.92213260,0.09498304,0.05666216,4.38961859,2.26459992,3.09413758
-2.63231616,7.61334206,0.01836775,0.90043586,0.09325329,0.05703377,4.24538860,2.19705571,3.00601221
-2.62631316,7.38191143,0.01790447,0.87747356,0.09132689,0.05750033,4.10615315,2.12855257,2.92586706
-2.62031016,7.16381039,0.01749996,0.85368794,0.08927560,0.05811492,3.97437190,2.06062610,2.85575504
-2.61430715,6.96359938,0.01716885,0.82955704,0.08717619,0.05892971,3.85235667,1.99481489,2.79770416
-2.60830415,6.78562558,0.01692435,0.80559024,0.08510855,0.05999394,3.74221535,1.93261765,2.75367598
-2.60230115,6.63392690,0.01677780,0.78232300,0.08315374,0.06135196,3.64580076,1.87545163,2.72552111
-2.59629815,6.51213991,0.01673831,0.76031079,0.08139192,0.06304123,3.56466606,1.82461360,2.71493277
-2.59029515,6.42341430,0.01681242,0.74012205,0.07990035,0.06509050,3.50002814,1.78124469,2.72339951
-2.58429215,6.37033586,0.01700380,0.72233043,0.07875141,0.06751814,3.45274017,1.74629999,2.75215847
-2.57828914,6.35486023,0.01731308,0.70750601,0.07801071,0.07033081,3.42327424,1.72052388,2.80215029
-2.57228614,6.37825897,0.01773767,0.69620580,0.07773527,0.07352242,3.41171428,1.70443144,2.87397739
-2.56628314,6.44107951,0.01827177,0.68896358,0.07797192,0.07707352,3.41775975,1.69829644,2.96786669
-2.56028014,6.54311987,0.01890636,0.68627909,0.07875586,0.08095112,3.44073937,1.70214590,3.08363851
-2.55427714,6.68341899,0.01962938,0.68860690,0.08010936,0.08510899,3.47963453,1.71576115,3.22068267
-2.54827414,6.86026278,0.02042598,0.69634508,0.08204083,0.08948845,3.53311114,1.73868499,3.37794333
-2.54227114,7.07120599,0.02127879,0.70982384,0.08454410,0.09401961,3.59955867,1.77023472,3.55391355
-2.53626813,7.31310930,0.02216840,0.72929456,0.08759800,0.09862309,3.67713480,1.80952021,3.74664051
-2.53026513,7.58219092,0.02307382,0.75491932,0.09116629,0.10321210,3.76381405,1.85546658,3.95374206
-2.52426213,7.87409166,0.02397303,0.78676131,0.09519797,0.10769487,3.85743849,1.90684069,4.17243511
-2.51825913,8.18395196,0.02484361,0.82477648,0.09962796,0.11197734,3.95576883,1.96228073,4.39957578
-2.51225613,8.50649943,0.02566330,0.86880664,0.10437813,0.11596590,4.05653436,2.02032818,4.63171096
-2.50625313,8.83614506,0.02641068,0.91857450,0.10935878,0.11957028,4.15747999,2.07946137,4.86514066
-2.50025013,9.16708603,0.02706574,0.97368084,0.11447041,0.12270628,4.25640939,2.13812984,5.09598984
-2.49424712,9.49341310,0.02761044,1.03360414,0.11960597,0.12529834,4.35122317,2.19478894,5.32028812
-2.48824412,9.80922032,0.02802922,1.09770305,0.12465327,0.12728183,4.43995139,2.24793369,5.53405536
-2.48224112,10.10871473,0.02830941,1.16522177,0.12949775,0.12860491,4.52078012,2.29613137,5.73339080
-2.47623812,10.38632383,0.02844154,1.23529850,0.13402537,0.12923005,4.59207198,2.33805204,5.91456293
-2.47023512,10.63679847,0.02841956,1.30697709,0.13812562,0.12913488,4.65238083,2.37249643,6.07409750
-2.46423212,10.85530892,0.02824092,1.37922181,0.14169449,0.12831267,4.70046128,2.39842040,6.20886059
-2.45822911,11.03753213,0.02790656,1.45093498,0.14463741,0.12677218,4.73527333,2.41495556,6.31613397
-2.45222611,11.17972824,0.02742076,1.52097725,0.14687187,0.12453700,4.75598324,2.42142556,6.39368020
-2.44622311,11.27880461,0.02679094,1.58819017,0.14832983,0.12164446,4.76196123,2.41735750,6.43979502
-2.44022011,11.33236612,0.02602729,1.65142033,0.14895962,0.11814409,4.75277697,2.40248838,6.45334529
-2.43421711,11.33875070,0.02514240,1.70954463,0.14872743,0.11409577,4.72819342,2.37676644,6.43379113
-2.42821411,11.29704938,0.02415078,1.76149591,0.14761819,0.10956765,4.68815996,2.34034730,6.38119147
-2.42221111,11.20711078,0.02306841,1.80628800,0.14563588,0.10463387,4.63280510,2.29358530,6.29619313
-2.41620810,11.06953009,0.02191217,1.84303966,0.14280322,0.09937229,4.56242918,2.23702025,6.18000387
-2.41020510,10.88562330,0.02069942,1.87099639,0.13916074,0.09386225,4.47749733,2.17136020,6.03435072
-2.40420210,10.65738760,0.01944743,1.88954945,0.13476534,0.08818240,4.37863266,2.09746088,5.86142539
-2.39819910,10.38744939,0.01817304,1.89825139,0.12968831,0.08240883,4.26660962,2.01630260,5.66381895
-2.39219610,10.07900152,0.01689223,1.89682752,0.12401293,0.07661334,4.14234727,1.92896538,5.44444850
-2.38619310,9.73573181,0.01561977,1.88518288,0.11783180,0.07086207,4.00690225,1.83660336,5.20647852
-2.38019010,9.36174473,0.01436903,1.86340443,0.11124398,0.06521443,3.86146108,1.74041923,4.95323984
-2.37418709,8.96147863,0.01315177,1.83175839,0.10435197,0.05972238,3.70733140,1.64163952,4.68814907
-2.36818409,8.53962053,0.01197798,1.79068274,0.09725886,0.05442992,3.54593204,1.54149165,4.41463111
-2.36218109,8.10102065,0.01085593,1.74077523,0.09006551,0.04937301,3.37878139,1.44118318,4.13604699
-2.35617809,7.65060863,0.00979208,1.68277721,0.08286807,0.04457968,3.20748419,1.34188379,3.85562909
-2.35017509,7.19331314,0.00879122,1.61755397,0.07575580,0.04007034,3.03371645,1.24471039,3.57642509
-2.34417209,6.73398647,0.00785650,1.54607214,0.06880927,0.03585830,2.85920859,1.15071534,3.30125176
-2.33816908,6.27733516,0.00698966,1.46937508,0.06209902,0.03195048,2.68572691,1.06087777,3.03265900
-2.33216608,5.82785770,0.00619109,1.38855701,0.05568463,0.02834807,2.51505348,0.97609779,2.77290428
-2.32616308,5.38978987,0.00546008,1.30473673,0.04961428,0.02504742,2.34896473,0.89719323,2.52393698
-2.32016008,4.96705783,0.00479497,1.21903186,0.04392467,0.02204075,2.18920896,0.82489832,2.28739212
-2.31415708,4.56323915,0.00419333,1.13253429,0.03864138,0.01931704,2.03748304,0.75986380,2.06459221
-2.30815408,4.18153138,0.00365212,1.04628760,0.03377946,0.01686272,1.89540858,0.70265783,1.85655627
-2.30215108,3.82472775,0.00316788,0.96126710,0.02934441,0.01466237,1.76450779,0.65376702,1.66401454
-2.29614807,3.49519926,0.00273683,0.87836282,0.02533318,0.01269935,1.64617936,0.61359700,1.48742756
-2.29014507,3.19488262,0.00235503,0.79836596,0.02173550,0.01095634,1.54167456,0.58247204,1.32700835
-2.28414207,2.92527311,0.00201851,0.72195881,0.01853511,0.00941579,1.45207386,0.56063329,1.18274640
-2.27813907,2.68742173,0.00172327,0.64970834,0.01571105,0.00806027,1.37826430,0.54823548,1.05443230
-2.27213607,2.48193605,0.00146545,0.58206324,0.01323900,0.00687280,1.32091806,0.54534184,0.94168228
-2.26613307,2.30898418,0.00124135,0.51935430,0.01109239,0.00583708,1.28047257,0.55191759,0.84396169
-2.26013007,2.16830175,0.00104744,0.46179774,0.00924353,0.00493763,1.25711271,0.56782221,0.76060715
-2.25412706,2.05920168,0.00088044,0.40950115,0.00766458,0.00415994,1.25075572,0.59280094,0.69084678
-2.24812406,1.98058710,0.00073732,0.36247160,0.00632839,0.00349049,1.26103956,0.62647637,0.63381870
-2.24212106,1.93096757,0.00061531,0.32062542,0.00520919,0.00291685,1.28731542,0.66834080,0.58858753
-2.23611806,1.90847940,0.00051188,0.28379923,0.00428323,0.00242766,1.32864547,0.71775025,0.55415929
-2.23011506,1.91091065,0.00042480,0.25176178,0.00352927,0.00201259,1.38380638,0.77392121,0.52949498
-2.22411206,1.93573145,0.00035208,0.22422606,0.00292893,0.00166237,1.45129971,0.83593086,0.51352301
-2.21810905,1.98013049,0.00029199,0.20086152,0.00246712,0.00136871,1.52936975,0.90272166,0.50515112
-2.21210605,2.04105802,0.00024306,0.18130586,0.00213228,0.00112427,1.61602918,0.97311092,0.50327797
-2.20610305,2.11527576,0.00020405,0.16517632,0.00191665,0.00092261,1.70909292,1.04580575,0.50680487
-2.20010005,2.19941360,0.00017400,0.15208018,0.00181656,0.00075818,1.80621983,1.11942357,0.51464772
-2.19409705,2.29003262,0.00015214,0.14162429,0.00183269,0.00062619,1.90496191,1.19251788,0.52574948
-2.18809405,2.38369347,0.00013798,0.13342364,0.00197032,0.00052267,2.00281976,1.26360897,0.53909313
-2.18209105,2.47702878,0.00013125,0.12710886,0.00223969,0.00044433,2.09730315,1.33121848,0.55371495
-2.17608804,2.56681764,0.00013193,0.12233256,0.00265625,0.00038861,2.18599471,1.39390695,0.56871795
-2.17008504,2.65006005,0.00014024,0.11877470,0.00324106,0.00035356,2.26661461,1.45031265,0.58328514
-2.16408204,2.72404871,0.00015665,0.11614678,0.00402107,0.00033786,2.33708396,1.49919040,0.59669217
-2.15807904,2.78643541,0.00018189,0.11419502,0.00502943,0.00034077,2.39558430,1.53944848,0.60831877
-2.15207604,2.83528950,0.00021693,0.11270263,0.00630574,0.00036207,2.44061067,1.57018203,0.61765864
-2.14607304,2.86914572,0.00026299,0.11149101,0.00789621,0.00040206,2.47101603,1.59070131,0.62432711
-2.14007004,2.88703909,0.00032157,0.11042012,0.00985369,0.00046151,2.48604484,1.60055350,0.62806620
-2.13406703,2.88852526,0.00039438,0.10938803,0.01223749,0.00054159,2.48535422,1.59953676,0.62874667
-2.12806403,2.87368491,0.00048335,0.10832960,0.01511307,0.00064383,2.46902165,1.58770591,0.62636680
-2.12206103,2.84311174,0.00059063,0.10721455,0.01855139,0.00077009,2.43753862,1.56536936,0.62104773
-2.11605803,2.79788416,0.00071854,0.10604485,0.02262800,0.00092244,2.39179038,1.53307725,0.61302545
-2.11005503,2.73952174,0.00086948,0.10485155,0.02742178,0.00110312,2.33302276,1.49160143,0.60263952
-2.10405203,2.66992786,0.00104596,0.10369122,0.03301336,0.00131445,2.26279720,1.44190802,0.59031894
-2.09804902,2.59132083,0.00125045,0.10264198,0.03948314,0.00155869,2.18293617,1.38512396,0.57656556
-2.09204602,2.50615632,0.00148537,0.10179937,0.04690899,0.00183800,2.09546114,1.32249890,0.56193565
-2.08604302,2.41704395,0.00175292,0.10127209,0.05536358,0.00215425,2.00252582,1.25536417,0.54702026
-2.08004002,2.32666148,0.00205506,0.10117770,0.06491154,0.00250897,1.90634740,1.18509063,0.53242507
-2.07403702,2.23766973,0.00239336,0.10163853,0.07560628,0.00290317,1.80913858,1.11304708,0.51875045
-2.06803402,2.15263155,0.00276887,0.10277772,0.08748687,0.00333729,1.71304294,1.04056099,0.50657248
-2.06203102,2.07393738,0.00318206,0.10471562,0.10057480,0.00381101,1.62007591,0.96888283,0.49642546
-2.05602801,2.00374008,0.00363266,0.10756655,0.11487092,0.00432324,1.53207347,0.89915535,0.48878656
-2.05002501,1.94390081,0.00411962,0.11143601,0.13035278,0.00487198,1.45064980,0.83238861,0.48406298
-2.04402201,1.89594727,0.00464097,0.11641830,0.14697223,0.00545431,1.37716503,0.76944137,0.48258204
-2.03801901,1.86104505,0.00519378,0.12259463,0.16465373,0.00606633,1.31270348,0.71100903,0.48458424
-2.03201601,1.83998231,0.00577416,0.13003166,0.18329333,0.00670322,1.25806240,0.65761805,0.49021945
-2.02601301,1.83316713,0.00637718,0.13878040,0.20275849,0.00735923,1.21375069,0.60962652,0.49954619
-2.02001001,1.84063700,0.00699697,0.14887546,0.22288880,0.00802780,1.17999681,0.56723023,0.51253365
-2.01400700,1.86207870,0.00762673,0.16033458,0.24349768,0.00870166,1.15676465,0.53047345,0.52906632
-2.00800400,1.89685740,0.00825885,0.17315832,0.26437501,0.00937296,1.14377613,0.49926357,0.54895079
-2.00200100,1.94405282,0.00888506,0.18732982,0.28529075,0.01003350,1.14053889,0.47338856,0.57192428
-1.99599800,2.00250075,0.00949656,0.20281470,0.30599933,0.01067486,1.14637764,0.45253633,0.59766451
-1.98999500,2.07083795,0.01008427,0.21956083,0.32624483,0.01128866,1.16046781,0.43631503,0.62580045
-1.98399200,2.14754865,0.01063900,0.23749818,0.34576670,0.01186679,1.18186989,0.42427343,0.65592345
-1.97798899,2.23101108,0.01115172,0.25653850,0.36430575,0.01240157,1.20956359,0.41592063,0.68759846
-1.97198599,2.31954260,0.01161379,0.27657513,0.38161041,0.01288602,1.24248063,0.41074456,0.72037497
-1.96598299,2.41144230,0.01201721,0.29748277,0.39744282,0.01331403,1.27953542,0.40822871,0.75379744
-1.95997999,2.50503040,0.01235488,0.31911740,0.41158456,0.01368050,1.31965331,0.40786689,0.78741501
-1.95397699,2.59868383,0.01262074,0.34131648,0.42384191,0.01398150,1.36179581,0.40917572,0.82079046
-1.94797399,2.69086779,0.01281002,0.36389949,0.43405035,0.01421431,1.40498291,0.41170488,0.85350827
-1.94197099,2.78016335,0.01291937,0.38666901,0.44207817,0.01437754,1.44831240,0.41504521,0.88518205
-1.93596798,2.86529125,0.01294693,0.40941236,0.44782909,0.01447108,1.49097640,0.41883458,0.91546116
-1.92996498,2.94513214,0.01289241,0.43190400,0.45124378,0.01449607,1.53227528,0.42276204,0.94403678
-1.92396198,3.01874374,0.01275709,0.45390870,0.45230037,0.01445485,1.57162926,0.42657016,0.97064749
-1.91795898,3.08537509,0.01254377,0.47518544,0.45101388,0.01435084,1.60858774,0.43005607,0.99508442
-1.91195598,3.14447816,0.01225667,0.49549213,0.44743463,0.01418842,1.64283668,0.43307114,1.01719596
-1.90595298,3.19571684,0.01190129,0.51459088,0.44164591,0.01397275,1.67420383,0.43551981,1.03689206
-1.89994997,3.23897322,0.01148426,0.53225375,0.43376082,0.01370963,1.70266181,0.43735745,1.05414791
-1.89394697,3.27435075,0.01101310,0.54826876,0.42391861,0.01340533,1.72832882,0.43858760,1.06900680
-1.88794397,3.30217371,0.01049603,0.56244581,0.41228065,0.01306638,1.75146650,0.43925848,1.08158193
-1.88194097,3.32298252,0.00994170,0.57462229,0.39902613,0.01269944,1.77247466,0.43945895,1.09205682
-1.87593797,3.33752381,0.00935898,0.58466798,0.38434772,0.01231113,1.79188227,0.43931382,1.10068390
-1.86993497,3.34673476,0.00875672,0.59248908,0.36844727,0.01190787,1.81033431,0.43897858,1.10778094
-1.86393197,3.35172093,0.00814352,0.59803089,0.35153175,0.01149576,1.82857414,0.43863341,1.11372508
-1.85792896,3.35372713,0.00752759,0.60127915,0.33380943,0.01108047,1.84742105,0.43847659,1.11894405
-1.85192596,3.35410127,0.00691649,0.60225978,0.31548638,0.01066716,1.86774315,0.43871715,1.12390462
-1.84592296,3.35425141,0.00631710,0.60103699,0.29676342,0.01026038,1.89042571,0.43956706,1.12909831
-1.83991996,3.35559679,0.00573545,0.59770990,0.27783340,0.00986401,1.91633565,0.44123272,1.13502450
-1.83391696,3.35951406,0.00517667,0.59240771,0.25887899,0.00948126,1.94628297,0.44390629,1.14217141
-1.82791396,3.36728046,0.00464500,0.58528381,0.24007077,0.00911462,1.98098049,0.44775678,1.15099572
-1.82191096,3.38001620,0.00414370,0.57650897,0.22156578,0.00876587,2.02100338,0.45292139,1.16190137
-1.81590795,3.39862851,0.00367518,0.56626425,0.20350642,0.00843609,2.06675027,0.45949727,1.17521878
-1.80990495,3.42376018,0.00324095,0.55473380,0.18601967,0.00812571,2.11840784,0.46753428,1.19118541
-1.80390195,3.45574550,0.00284179,0.54209805,0.16921669,0.00783452,2.17592100,0.47702890,1.20992883
-1.79789895,3.49457633,0.00247774,0.52852777,0.15319265,0.00756180,2.23897049,0.48791986,1.23145333
-1.79189595,3.53988069,0.00214825,0.51417916,0.13802688,0.00730633,2.30695964,0.50008569,1.25563116
-1.78589295,3.59091602,0.00185226,0.49919032,0.12378330,0.00706654,2.37901180,0.51334458,1.28219914
-1.77988994,3.64657832,0.00158830,0.48367919,0.11051101,0.00684059,2.45397928,0.52745664,1.31076126
-1.77388694,3.70542776,0.00135457,0.46774308,0.09824519,0.00662647,2.53046439,0.54212872,1.34079752
-1.76788394,3.76573060,0.00114907,0.45145962,0.08700811,0.00642215,2.60685231,0.55702162,1.37167902
-1.76188094,3.82551607,0.00096963,0.43488903,0.07681031,0.00622566,2.68135509,0.57175976,1.40268887
-1.75587794,3.88264622,0.00081402,0.41807748,0.06765193,0.00603523,2.75206533,0.58594266,1.43304818
-1.74987494,3.93489596,0.00068000,0.40106118,0.05952406,0.00584938,2.81701760,0.59915816,1.46194602
-1.74387194,3.98003963,0.00056535,0.38387082,0.05241014,0.00566701,2.87425501,0.61099656,1.48857212
-1.73786893,4.01594030,0.00046796,0.36653616,0.04628728,0.00548746,2.92189827,0.62106526,1.51215064
-1.73186593,4.04063743,0.00038583,0.34909019,0.04112760,0.00531061,2.95821399,0.62900317,1.53197337
-1.72586293,4.05242866,0.00031708,0.33157278,0.03689932,0.00513684,2.98167923,0.63449423,1.54743083
-1.71985993,4.04994181,0.00026001,0.31403341,0.03356774,0.00496710,2.99103920,0.63727940,1.55803938
-1.71385693,4.03219352,0.00021304,0.29653295,0.03109602,0.00480284,2.98535555,0.63716662,1.56346317
-1.70785393,3.99863158,0.00017480,0.27914428,0.02944567,0.00464599,2.96404289,0.63403818,1.56352962
-1.70185093,3.94915914,0.00014404,0.26195181,0.02857687,0.00449890,2.92689193,0.62785520,1.55823770
-1.69584792,3.88413966,0.00011971,0.24505003,0.02844846,0.00436427,2.87407829,0.61865901,1.54775851
-1.68984492,3.80438266,0.00010087,0.22854106,0.02901777,0.00424503,2.80615665,0.60656949,1.53242819
-1.68384192,3.71111125,0.00008675,0.21253165,0.03024025,0.00414429,2.72404083,0.59178030,1.51273371
-1.67783892,3.60591348,0.00007671,0.19712963,0.03206894,0.00406518,2.62897093,0.57455151,1.48929211
-1.67183592,3.49068028,0.00007022,0.18244019,0.03445389,0.00401084,2.52246928,0.55519987,1.46282468
-1.66583292,3.36753335,0.00006688,0.16856218,0.03734151,0.00398429,2.40628760,0.53408733,1.43412731
-1.65982991,3.23874695,0.00006642,0.15558474,0.04067404,0.00398835,2.28234796,0.51160841,1.40403883
-1.65382691,3.10666753,0.00006865,0.14358434,0.04438911,0.00402568,2.15268044,0.48817702,1.37340888
-1.64782391,2.97363524,0.00007349,0.13262246,0.04841955,0.00409868,2.01936021,0.46421338,1.34306725
-1.64182091,2.84191088,0.00008098,0.12274397,0.05269338,0.00420952,1.88444702,0.44013165,1.31379597
-1.63581791,2.71361166,0.00009126,0.11397634,0.05713417,0.00436024,1.74992932,0.41632884,1.28630583
-1.62981491,2.59065812,0.00010456,0.10632960,0.06166177,0.00455270,1.61767521,0.39317535,1.26121806
-1.62381191,2.47473412,0.00012124,0.09979697,0.06619326,0.00478875,1.48939172,0.37100754,1.23905204
-1.61780890,2.36726067,0.00014176,0.09435624,0.07064436,0.00507030,1.36659352,0.35012251,1.22021941
-1.61180590,2.26938396,0.00016669,0.08997156,0.07493106,0.00539944,1.25058147,0.33077510,1.20502425
-1.60580290,2.18197661,0.00019674,0.08659576,0.07897153,0.00577859,1.14243102,0.31317710,1.19366912
-1.59979990,2.10565104,0.00023273,0.08417276,0.08268820,0.00621057,1.04298985,0.29749846,1.18626622
-1.59379690,2.04078291,0.00027558,0.08264025,0.08600985,0.00669881,0.95288395,0.28387028,1.18285243
-1.58779390,1.98754245,0.00032636,0.08193217,0.08887380,0.00724743,0.87253066,0.27238915,1.18340744
-1.58179090,1.94593110,0.00038622,0.08198121,0.09122783,0.00786134,0.80215749,0.26312256,1.18787346
-1.57578789,1.91582114,0.00045641,0.08272087,0.09303200,0.00854635,0.74182488,0.25611493,1.19617546
-1.56978489,1.89699564,0.00053826,0.08408735,0.09426007,0.00930927,0.69145159,0.25139389,1.20824081
-1.56378189,1.88918706,0.00063317,0.08602097,0.09490054,0.01015791,0.65084099,0.24897642,1.22401743
-1.55777889,1.89211234,0.00074254,0.08846720,0.09495724,0.01110111,0.61970722,0.24887466,1.24348961
-1.55177589,1.90550360,0.00086780,0.09137732,0.09444945,0.01214878,0.59769981,0.25110100,1.26669121
-1.54577289,1.92913335,0.00101029,0.09470865,0.09341140,0.01331182,0.58442624,0.25567236,1.29371577
-1.53976988,1.96283405,0.00117132,0.09842449,0.09189145,0.01460210,0.57947152,0.26261356,1.32472369
-1.53376688,2.00651182,0.00135203,0.10249376,0.08995065,0.01603235,0.58241462,0.27195973,1.35994649
-1.52776388,2.06015482,0.00155340,0.10689038,0.08766098,0.01761604,0.59284167,0.28375765,1.39968842
-1.52176088,2.12383669,0.00177619,0.11159258,0.08510325,0.01936729,0.61035575,0.29806622,1.44432572
-1.51575788,2.19771556,0.00202091,0.11658203,0.08236475,0.02130063,0.63458372,0.31495599,1.49430374
-1.50975488,2.28202939,0.00228772,0.12184298,0.07953679,0.02343082,0.66518025,0.33450785,1.55013214
-1.50375188,2.37708791,0.00257648,0.12736145,0.07671217,0.02577261,0.70182933,0.35681096,1.61237812
-1.49774887,2.48326147,0.00288665,0.13312439,0.07398264,0.02834038,0.74424371,0.38195984,1.68165771
-1.49174587,2.60096699,0.00321731,0.13911903,0.07143661,0.03114786,0.79216257,0.41005079,1.75862467
-1.48574287,2.73065069,0.00356712,0.14533224,0.06915689,0.03420764,0.84534754,0.44117749,1.84395670
-1.47973987,2.87276747,0.00393434,0.15175005,0.06721882,0.03753073,0.90357746,0.47542588,1.93833849
-1.47373687,3.02775655,0.00431682,0.15835720,0.06568857,0.04112598,0.96664190,0.51286818,2.04244114
-1.46773387,3.19601301,0.00471201,0.16513684,0.06462175,0.04499947,1.03433354,0.55355618,2.15689754
-1.46173087,3.37785509,0.00511701,0.17207018,0.06406240,0.04915383,1.10643965,0.59751370,2.28227360
-1.45572786,3.57348732,0.00552859,0.17913629,0.06404216,0.05358753,1.18273257,0.64472848,2.41903541
-1.44972486,3.78296004,0.00594321,0.18631181,0.06457980,0.05829410,1.26295949,0.69514349,2.56751279
-1.44372186,4.00612607,0.00635713,0.19357073,0.06568100,0.06326146,1.34683165,0.74864806,2.72786031
-1.43771886,4.24259622,0.00676638,0.20088408,0.06733839,0.06847114,1.43401336,0.80506908,2.90001688
-1.43171586,4.49169539,0.00716690,0.20821976,0.06953177,0.07389774,1.52411121,0.86416278,3.08366606
-1.42571286,4.75242188,0.00755455,0.21554226,0.07222859,0.07950842,1.61666401,0.92560759,3.27819893
-1.41970985,5.02341248,0.00792517,0.22281250,0.07538469,0.08526264,1.71113412,0.98899860,3.48268229
-1.41370685,5.30291648,0.00827469,0.22998778,0.07894515,0.09111207,1.80690084,1.05384432,3.69583457
-1.40770385,5.58878152,0.00859917,0.23702179,0.08284547,0.09700080,1.90325660,1.11956622,3.91601205
