energy_ev,total_up,Mo_p_up,Mo_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.06353177,0.88768990,0.48727629,0.56254448,0.01210426,0.21685571,0.32964818,0.00000000
-5.05752876,0.94567751,0.53378418,0.61139419,0.01169014,0.21841397,0.36865871,0.00000000
-5.05152576,1.01526074,0.58994068,0.66644298,0.01147257,0.22322106,0.41094930,0.00000000
-5.04552276,1.09626167,0.65599136,0.72744341,0.01145562,0.23130214,0.45633146,0.00000000
-5.03951976,1.18832539,0.73206343,0.79404546,0.01164076,0.24263422,0.50455718,0.00000000
-5.03351676,1.29091893,0.81814848,0.86579929,0.01202678,0.25714581,0.55531986,0.00000000
-5.02751376,1.40333387,0.91408618,0.94216090,0.01260986,0.27471718,0.60825722,0.00000000
-5.02151076,1.52469278,1.01954986,1.02250056,0.01338359,0.29518132,0.66295624,0.00000000
-5.01550775,1.65395973,1.13403484,1.10611394,0.01433901,0.31832563,0.71895988,0.00000000
-5.00950475,1.78995494,1.25685071,1.19223568,0.01546474,0.34389443,0.77577575,0.00000000
-5.00350175,1.93137338,1.38711824,1.28005503,0.01674714,0.37159241,0.83288616,0.00000000
-4.99749875,2.07680746,1.52377195,1.36873329,0.01817047,0.40108911,0.88975944,0.00000000
-4.99149575,2.22477324,1.66556891,1.45742240,0.01971717,0.43202439,0.94586214,0.00000000
-4.98549275,2.37373989,1.81110432,1.54528433,0.02136819,0.46401504,1.00067166,0.00000000
-4.97948974,2.52216181,1.95883378,1.63151050,0.02310332,0.49666234,1.05368901,0.00000000
-4.97348674,2.66851249,2.10710236,1.71534081,0.02490167,0.52956051,1.10445107,0.00000000
-4.96748374,2.81131941,2.25417966,1.79608152,0.02674212,0.56230601,1.15254217,0.00000000
-4.96148074,2.94919888,2.39830015,1.87312154,0.02860381,0.59450714,1.19760448,0.00000000
-4.95547774,3.08088961,2.53770745,1.94594661,0.03046671,0.62579395,1.23934683,0.00000000
-4.94947474,3.20528408,2.67070104,2.01415072,0.03231212,0.65582792,1.27755187,0.00000000
-4.94347174,3.32145624,2.79568365,2.07744463,0.03412317,0.68431101,1.31208105,0.00000000
-4.93746873,3.42868462,2.91120743,2.13566094,0.03588529,0.71099389,1.34287751,0.00000000
-4.93146573,3.52646977,3.01601677,2.18875565,0.03758653,0.73568264,1.36996662,0.00000000
-4.92546273,3.61454496,3.10908608,2.23680597,0.03921790,0.75824379,1.39345414,0.00000000
-4.91945973,3.69287960,3.18965044,2.28000439,0.04077349,0.77860740,1.41352206,0.00000000
-4.91345673,3.76167479,3.25722779,2.31864901,0.04225055,0.79676774,1.43042206,0.00000000
-4.90745373,3.82135081,3.31163132,2.35313041,0.04364934,0.81278171,1.44446684,0.00000000
-4.90145073,3.87252666,3.35297127,2.38391519,0.04497298,0.82676474,1.45601940,0.00000000
-4.89544772,3.91599199,3.38164587,2.41152668,0.04622703,0.83888443,1.46548054,0.00000000
-4.88944472,3.95267230,3.39832148,2.43652316,0.04741904,0.84935197,1.47327480,0.00000000
-4.88344172,3.98358830,3.40390274,2.45947441,0.04855801,0.85841178,1.47983534,0.00000000
-4.87743872,4.00981103,3.39949371,2.48093703,0.04965375,0.86632969,1.48558795,0.00000000
-4.87143572,4.03241418,3.38635186,2.50142958,0.05071618,0.87338023,1.49093491,0.00000000
-4.86543272,4.05242557,3.36583656,2.52140822,0.05175468,0.87983346,1.49623901,0.00000000
-4.85942971,4.07077987,3.33935460,2.54124392,0.05277744,0.88594202,1.50180852,0.00000000
-4.85342671,4.08827445,3.30830500,2.56120222,0.05379081,0.89192903,1.50788348,0.00000000
-4.84742371,4.10553049,3.27402560,2.58142634,0.05479885,0.89797721,1.51462413,0.00000000
-4.84142071,4.12296137,3.23774377,2.60192478,0.05580288,0.90422007,1.52210193,0.00000000
-4.83541771,4.14074976,3.20053358,2.62256396,0.05680124,0.91073526,1.53029375,0.00000000
-4.82941471,4.15883500,3.16328100,2.64306673,0.05778916,0.91754071,1.53907958,0.00000000
-4.82341171,4.17691153,3.12665898,2.66301702,0.05875881,0.92459364,1.54824424,0.00000000
-4.81740870,4.19443886,3.09111297,2.68187087,0.05969947,0.93179259,1.55748302,0.00000000
-4.81140570,4.21066296,3.05685768,2.69897364,0.06059793,0.93898233,1.56641140,0.00000000
-4.80540270,4.22464834,3.02388471,2.71358308,0.06143892,0.94596155,1.57457850,0.00000000
-4.79939970,4.23531964,2.99198044,2.72489730,0.06220579,0.95249292,1.58148386,0.00000000
-4.79339670,4.24151075,2.96075307,2.73208679,0.06288113,0.95831496,1.58659703,0.00000000
-4.78739370,4.24201954,2.92966702,2.73432896,0.06344753,0.96315532,1.58937892,0.00000000
-4.78139070,4.23566525,2.89808280,2.73084390,0.06388840,0.96674460,1.58930434,0.00000000
-4.77538769,4.22134600,2.86530015,2.72092947,0.06418867,0.96883011,1.58588432,0.00000000
-4.76938469,4.19809340,2.83060199,2.70399422,0.06433547,0.96918878,1.57868750,0.00000000
-4.76338169,4.16512156,2.79329693,2.67958641,0.06431880,0.96763856,1.56735931,0.00000000
-4.75737869,4.12186787,2.75275828,2.64741755,0.06413191,0.96404770,1.55163809,0.00000000
-4.75137569,4.06802352,2.70845745,2.60737941,0.06377172,0.95834134,1.53136737,0.00000000
-4.74537269,4.00355214,2.65999049,2.55955337,0.06323891,0.95050513,1.50650365,0.00000000
-4.73936968,3.92869559,2.60709651,2.50421170,0.06253793,0.94058562,1.47711927,0.00000000
-4.73336668,3.84396667,2.54966756,2.44181051,0.06167685,0.92868743,1.44340032,0.00000000
-4.72736368,3.75012926,2.48774991,2.37297486,0.06066692,0.91496740,1.40563970,0.00000000
-4.72136068,3.64816697,2.42153710,2.29847657,0.05952216,0.89962606,1.36422560,0.00000000
-4.71535768,3.53924221,2.35135588,2.21920603,0.05825870,0.88289688,1.31962631,0.00000000
-4.70935468,3.42464785,2.27764606,2.13613932,0.05689408,0.86503404,1.27237186,0.00000000
-4.70335168,3.30575427,2.20093600,2.05030235,0.05544654,0.84629942,1.22303369,0.00000000
-4.69734867,3.18395467,2.12181546,1.96273391,0.05393427,0.82694946,1.17220331,0.00000000
-4.69134567,3.06061141,2.04090747,1.87444933,0.05237469,0.80722287,1.12047105,0.00000000
-4.68534267,2.93700643,1.95884093,1.78640664,0.05078383,0.78732971,1.06840590,0.00000000
-4.67933967,2.81429790,1.87622562,1.69947674,0.04917584,0.76744257,1.01653741,0.00000000
-4.67333667,2.69348543,1.79363061,1.61441886,0.04756257,0.74769027,0.96534050,0.00000000
-4.66733367,2.57538506,1.71156733,1.53186244,0.04595337,0.72815442,0.91522356,0.00000000
-4.66133067,2.46061496,1.63047765,1.45229585,0.04435497,0.70886892,0.86652055,0.00000000
-4.65532766,2.34959216,1.55072733,1.37606226,0.04277162,0.68982249,0.81948688,0.00000000
-4.64932466,2.24253962,1.47260468,1.30336243,0.04120524,0.67096380,0.77429934,0.00000000
-4.64332166,2.13950288,1.39632395,1.23426388,0.03965584,0.65220897,0.73105953,0.00000000
-4.63731866,2.04037463,1.32203286,1.16871548,0.03812188,0.63345092,0.68980051,0.00000000
-4.63131566,1.94492540,1.24982323,1.10656649,0.03660084,0.61456982,0.65049598,0.00000000
-4.62531266,1.85283825,1.17974378,1.04758858,0.03508973,0.59544421,0.61307128,0.00000000
-4.61930965,1.76374528,1.11181407,0.99149959,0.03358565,0.57596193,0.57741558,0.00000000
-4.61330665,1.67726377,1.04603841,0.93798761,0.03208626,0.55603037,0.54339432,0.00000000
-4.60730365,1.59303003,0.98241905,0.88673412,0.03059024,0.53558535,0.51086147,0.00000000
-4.60130065,1.51072917,0.92096761,0.83743503,0.02909767,0.51459831,0.47967067,0.00000000
-4.59529765,1.43011953,0.86171426,0.78981872,0.02761027,0.49308138,0.44968508,0.00000000
-4.58929465,1.35105081,0.80471426,0.74366046,0.02613154,0.47109019,0.42078528,0.00000000
-4.58329165,1.27347542,0.75005160,0.69879278,0.02466686,0.44872424,0.39287520,0.00000000
-4.57728864,1.19745297,0.69783980,0.65511154,0.02322334,0.42612510,0.36588584,0.00000000
-4.57128564,1.12314825,0.64821991,0.61257812,0.02180972,0.40347241,0.33977703,0.00000000
-4.56528264,1.05082336,0.60135620,0.57121767,0.02043611,0.38097819,0.31453709,0.00000000
-4.55927964,0.98082502,0.55742988,0.53111435,0.01911366,0.35887959,0.29018105,0.00000000
-4.55327664,0.91356808,0.51663127,0.49240381,0.01785422,0.33743077,0.26674735,0.00000000
-4.54727364,0.84951651,0.47915125,0.45526403,0.01666996,0.31689412,0.24429373,0.00000000
-4.54127064,0.78916319,0.44517215,0.41990487,0.01557298,0.29753136,0.22289251,0.00000000
-4.53526763,0.73300958,0.41485902,0.38655738,0.01457494,0.27959492,0.20262564,0.00000000
-4.52926463,0.68154642,0.38835139,0.35546329,0.01368674,0.26332002,0.18357993,0.00000000
-4.52326163,0.63523636,0.36575625,0.32686533,0.01291821,0.24891764,0.16584269,0.00000000
-4.51725863,0.59449915,0.34714237,0.30099877,0.01227790,0.23656868,0.14949797,0.00000000
-4.51125563,0.55969990,0.33253625,0.27808449,0.01177287,0.22641949,0.13462360,0.00000000
-4.50525263,0.53114067,0.32191999,0.25832360,0.01140858,0.21857885,0.12128906,0.00000000
-4.49924962,0.50905532,0.31523089,0.24189377,0.01118886,0.21311635,0.10955415,0.00000000
-4.49324662,0.49360754,0.31236298,0.22894707,0.01111590,0.21006221,0.09946846,0.00000000
-4.48724362,0.48489165,0.31317030,0.21960907,0.01119029,0.20940833,0.09107150,0.00000000
-4.48124062,0.48293567,0.31747162,0.21397896,0.01141113,0.21111055,0.08439329,0.00000000
-4.47523762,0.48770623,0.32505655,0.21213038,0.01177614,0.21509175,0.07945529,0.00000000
-4.46923462,0.49911445,0.33569253,0.21411253,0.01228180,0.22124576,0.07627146,0.00000000
-4.46323162,0.51702240,0.34913241,0.21995127,0.01292352,0.22944169,0.07484927,0.00000000
-4.45722861,0.54124939,0.36512230,0.22964988,0.01369579,0.23952850,0.07519047,0.00000000
-4.45122561,0.57157754,0.38340902,0.24318924,0.01459225,0.25133966,0.07729152,0.00000000
-4.44522261,0.60775618,0.40374703,0.26052721,0.01560590,0.26469749,0.08114354,0.00000000
-4.43921961,0.64950476,0.42590419,0.28159709,0.01672910,0.27941721,0.08673167,0.00000000
-4.43321661,0.69651396,0.44966609,0.30630524,0.01795364,0.29531035,0.09403396,0.00000000
-4.42721361,0.74844498,0.47483870,0.33452779,0.01927077,0.31218753,0.10301961,0.00000000
-4.42121061,0.80492701,0.50124896,0.36610674,0.02067113,0.32986050,0.11364683,0.00000000
-4.41520760,0.86555326,0.52874351,0.40084561,0.02214474,0.34814336,0.12586025,0.00000000
-4.40920460,0.92987571,0.55718520,0.43850492,0.02368084,0.36685309,0.13958819,0.00000000
-4.40320160,0.99739928,0.58644796,0.47879807,0.02526787,0.38580943,0.15473982,0.00000000
-4.39719860,1.06757593,0.61641000,0.52138773,0.02689328,0.40483416,0.17120257,0.00000000
-4.39119560,1.13979941,0.64694599,0.56588343,0.02854352,0.42375014,0.18883981,0.00000000
-4.38519260,1.21340148,0.67791867,0.61184058,0.03020385,0.44238014,0.20748920,0.00000000
-4.37918959,1.28765018,0.70917051,0.65876143,0.03185841,0.46054580,0.22696185,0.00000000
-4.37318659,1.36175100,0.74051620,0.70609808,0.03349019,0.47806686,0.24704240,0.00000000
-4.36718359,1.43485140,0.77173652,0.75325806,0.03508109,0.49476100,0.26749024,0.00000000
-4.36118059,1.50604926,0.80257433,0.79961229,0.03661216,0.51044436,0.28804203,0.00000000
-4.35517759,1.57440531,0.83273318,0.84450560,0.03806375,0.52493294,0.30841539,0.00000000
-4.34917459,1.63895968,0.86187896,0.88726964,0.03941592,0.53804505,0.32831391,0.00000000
-4.34317159,1.69875233,0.88964482,0.92723781,0.04064880,0.54960460,0.34743326,0.00000000
-4.33716858,1.75284670,0.91563937,0.96376190,0.04174309,0.55944548,0.36546834,0.00000000
-4.33116558,1.80035605,0.93945801,0.99622981,0.04268057,0.56741657,0.38212122,0.00000000
-4.32516258,1.84047129,0.96069696,1.02408370,0.04344466,0.57338744,0.39710949,0.00000000
-4.31915958,1.87248925,0.97896925,1.04683795,0.04402104,0.57725427,0.41017484,0.00000000
-4.31315658,1.89584007,0.99392214,1.06409603,0.04439812,0.57894579,0.42109144,0.00000000
-4.30715358,1.91011234,1.00525475,1.07556556,0.04456762,0.57842876,0.42967367,0.00000000
