energy_ev,total_up,Ag_p_up,Ag_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.75987994,5.17332233,0.18792969,5.07905453,0.00794056,0.03008876,0.00858974,0.03789389
-5.75387694,5.26199721,0.18500911,5.16862155,0.00817281,0.03129971,0.00931877,0.03773987
-5.74787394,5.35119403,0.18340072,5.25779231,0.00844621,0.03280620,0.01019166,0.03793090
-5.74187094,5.44000873,0.18309634,5.34565911,0.00876325,0.03460622,0.01121834,0.03846550
-5.73586793,5.52783213,0.18409435,5.43160650,0.00912750,0.03669845,0.01240948,0.03934382
-5.72986493,5.61438805,0.18640170,5.51534854,0.00954365,0.03908253,0.01377634,0.04056795
-5.72386193,5.69975502,0.19003497,5.59695027,0.01001754,0.04175908,0.01533063,0.04214196
-5.71785893,5.78437038,0.19502061,5.67683211,0.01055603,0.04472961,0.01708418,0.04407182
-5.71185593,5.86901647,0.20139415,5.75575678,0.01116685,0.04799621,0.01904863,0.04636506
-5.70585293,5.95478904,0.20919859,5.83479904,0.01185844,0.05156113,0.02123500,0.04903019
-5.69984992,6.04304911,0.21848189,5.91529926,0.01263963,0.05542623,0.02365319,0.05207606
-5.69384692,6.13535993,0.22929372,5.99880249,0.01351933,0.05959226,0.02631143,0.05551096
-5.68784392,6.23341150,0.24168157,6.08698544,0.01450613,0.06405810,0.02921569,0.05934168
-5.68184092,6.33893574,0.25568637,6.18157424,0.01560790,0.06881992,0.03236907,0.06357243
-5.67583792,6.45361551,0.27133770,6.28425630,0.01683135,0.07387037,0.03577121,0.06820372
-5.66983492,6.57899150,0.28864884,6.39658995,0.01818157,0.07919766,0.03941765,0.07323124
-5.66383192,6.71637065,0.30761181,6.51991556,0.01966159,0.08478490,0.04329938,0.07864476
-5.65782891,6.86674010,0.32819265,6.65527201,0.02127196,0.09060932,0.04740227,0.08442712
-5.65182591,7.03069043,0.35032709,6.80332199,0.02301036,0.09664179,0.05170680,0.09055330
-5.64582291,7.20835150,0.37391678,6.96428961,0.02487127,0.10284643,0.05618778,0.09698974
-5.63981991,7.39934393,0.39882647,7.13791295,0.02684576,0.10918045,0.06081427,0.10369381
-5.63381691,7.60274867,0.42488213,7.32341401,0.02892129,0.11559422,0.06554970,0.11061357
-5.62781391,7.81709617,0.45187026,7.51948758,0.03108166,0.12203159,0.07035208,0.11768782
-5.62181091,8.04037637,0.47953858,7.72431001,0.03330709,0.12843047,0.07517454,0.12484650
-5.61580790,8.27006949,0.50759810,7.93556792,0.03557438,0.13472366,0.07996596,0.13201139
-5.60980490,8.50319711,0.53572675,8.15050627,0.03785721,0.14084003,0.08467186,0.13909720
-5.60380190,8.73639210,0.56357447,8.36599443,0.04012660,0.14670578,0.08923551,0.14601304
-5.59779890,8.96598526,0.59076969,8.57860810,0.04235139,0.15224609,0.09359907,0.15266412
-5.59179590,9.18810586,0.61692717,8.78472447,0.04449895,0.15738682,0.09770509,0.15895388
-5.58579290,9.39879278,0.64165700,8.98062732,0.04653586,0.16205641,0.10149791,0.16478624
-5.57978989,9.59411242,0.66457437,9.16261850,0.04842878,0.16618781,0.10492524,0.17006808
-5.57378689,9.77027924,0.68531000,9.32713192,0.05014523,0.16972046,0.10793972,0.17471184
-5.56778389,9.92377484,0.70352077,9.47084593,0.05165452,0.17260216,0.11050045,0.17863809
-5.56178089,10.05146111,0.71890022,9.59079025,0.05292858,0.17479088,0.11257440,0.18177804
-5.55577789,10.15068357,0.73118845,9.68444340,0.05394275,0.17625626,0.11413762,0.18407585
-5.54977489,10.21936089,0.74018114,9.74981735,0.05467655,0.17698098,0.11517634,0.18549069
-5.54377189,10.25605744,0.74573720,9.78552592,0.05511433,0.17696166,0.11568768,0.18599838
-5.53776888,10.26003594,0.74778475,9.79083468,0.05524571,0.17620950,0.11568011,0.18559266
-5.53176588,10.23128810,0.74632514,9.76569010,0.05506602,0.17475043,0.11517354,0.18428590
-5.52576288,10.17054193,0.74143480,9.71072692,0.05457642,0.17262482,0.11419907,0.18210922
-5.51975988,10.07924513,0.73326466,9.62725304,0.05378398,0.16988680,0.11279827,0.17911209
-5.51375688,9.95952485,0.72203727,9.51721238,0.05270144,0.16660307,0.11102224,0.17536131
-5.50775388,9.81412497,0.70804149,9.38312664,0.05134697,0.16285130,0.10893016,0.17093941
-5.50175088,9.64632287,0.69162500,9.22801793,0.04974358,0.15871822,0.10658766,0.16594253
-5.49574787,9.45982837,0.67318472,9.05531465,0.04791854,0.15429733,0.10406487,0.16047784
-5.48974487,9.25866830,0.65315568,8.86874394,0.04590263,0.14968638,0.10143433,0.15466057
-5.48374187,9.04706062,0.63199844,8.67221429,0.04372924,0.14498470,0.09876870,0.14861080
-5.47773887,8.82928260,0.61018570,8.46969253,0.04143350,0.14029048,0.09613859,0.14245001
-5.47173587,8.60953761,0.58818858,8.26507942,0.03905139,0.13569801,0.09361027,0.13629767
-5.46573287,8.39182537,0.56646288,8.06208848,0.03661874,0.13129512,0.09124366,0.13026783
-5.45972986,8.17982048,0.54543605,7.86413234,0.03417044,0.12716075,0.08909048,0.12446595
-5.45372686,7.97676348,0.52549517,7.67422085,0.03173960,0.12336283,0.08719266,0.11898601
-5.44772386,7.78536858,0.50697643,7.49487475,0.02935684,0.11995659,0.08558117,0.11390809
-5.44172086,7.60775145,0.49015645,7.32805795,0.02704975,0.11698314,0.08427517,0.10929634
-5.43571786,7.44537963,0.47524579,7.17513111,0.02484238,0.11446869,0.08328165,0.10519761
-5.42971486,7.29904729,0.46238475,7.03682800,0.02275499,0.11242410,0.08259543,0.10164061
-5.42371186,7.16887524,0.45164163,6.91325541,0.02080383,0.11084500,0.08219965,0.09863574
-5.41770885,7.05433563,0.44301347,6.80391646,0.01900118,0.10971239,0.08206659,0.09617554
-5.41170585,6.95430037,0.43642915,6.70775602,0.01735536,0.10899363,0.08215896,0.09423568
-5.40570285,6.86711074,0.43175474,6.62322610,0.01587106,0.10864392,0.08243138,0.09277657
-5.39969985,6.79066524,0.42880075,6.54836837,0.01454958,0.10860804,0.08283217,0.09174537
-5.39369685,6.72252159,0.42733108,6.48090994,0.01338926,0.10882242,0.08330531,0.09107850
-5.38769385,6.66000859,0.42707323,6.41836843,0.01238598,0.10921736,0.08379242,0.09070427
-5.38169085,6.60034295,0.42772939,6.35816151,0.01153362,0.10971947,0.08423488,0.09054590
-5.37568784,6.54074620,0.42898805,6.29771650,0.01082461,0.11025399,0.08457575,0.09052446
-5.36968484,6.47855681,0.43053551,6.23457528,0.01025045,0.11074721,0.08476162,0.09056182
-5.36368184,6.41133310,0.43206722,6.16649037,0.00980223,0.11112872,0.08474428,0.09058350
-5.35767884,6.33694297,0.43329825,6.09150837,0.00947108,0.11133341,0.08448213,0.09052123
-5.35167584,6.25363732,0.43397271,6.00803792,0.00924863,0.11130335,0.08394122,0.09031517
-5.34567284,6.16010471,0.43387193,5.91489972,0.00912734,0.11098931,0.08309613,0.08991582
-5.33966983,6.05550596,0.43282099,5.81135760,0.00910086,0.11035194,0.08193041,0.08928543
-5.33366683,5.93948828,0.43069359,5.69713005,0.00916420,0.10936269,0.08043674,0.08839894
-5.32766383,5.81217938,0.42741520,5.57238297,0.00931393,0.10800429,0.07861683,0.08724447
-5.32166083,5.67416315,0.42296435,5.43770496,0.00954826,0.10627092,0.07648096,0.08582334
-5.31565783,5.52643893,0.41737227,5.29406726,0.00986704,0.10416808,0.07404733,0.08414965
-5.30965483,5.37036733,0.41072088,5.14277121,0.01027172,0.10171207,0.07134124,0.08224948
-5.30365183,5.20760575,0.40313939,4.98538615,0.01076521,0.09892926,0.06839408,0.08015971
-5.29764882,5.04003704,0.39479955,4.82368128,0.01135172,0.09585509,0.06524218,0.07792665
-5.29164582,4.86969487,0.38591003,4.65955471,0.01203647,0.09253286,0.06192571,0.07560440
-5.28564282,4.69868917,0.37670988,4.49496300,0.01282550,0.08901238,0.05848743,0.07325316
-5.27963982,4.52913461,0.36746157,4.33185404,0.01372526,0.08534853,0.05497160,0.07093740
-5.27363682,4.36308479,0.35844377,4.17210574,0.01474235,0.08159973,0.05142283,0.06872416
-5.26763382,4.20247428,0.34994400,4.01747252,0.01588312,0.07782638,0.04788514,0.06668130
-5.26163082,4.04906985,0.34225156,3.86954092,0.01715330,0.07408943,0.04440098,0.06487599
-5.25562781,3.90443198,0.33565075,3.72969517,0.01855770,0.07044886,0.04101054,0.06337330
-5.24962481,3.76988679,0.33041465,3.59909291,0.02009981,0.06696243,0.03775108,0.06223499
-5.24362181,3.64650827,0.32679947,3.47865072,0.02178153,0.06368439,0.03465640,0.06151848
-5.23761881,3.53511006,0.32503969,3.36903893,0.02360287,0.06066450,0.03175648,0.06127610
-5.23161581,3.43624589,0.32534390,3.27068443,0.02556176,0.05794707,0.02907724,0.06155448
-5.22561281,3.35021722,0.32789137,3.18378026,0.02765382,0.05557029,0.02664035,0.06239411
-5.21960980,3.27708683,0.33282949,3.10830074,0.02987225,0.05356564,0.02446322,0.06382916
-5.21360680,3.21669674,0.34027186,3.04402039,0.03220781,0.05195754,0.02255899,0.06588732
-5.20760380,3.16868923,0.35029706,2.99053557,0.03464880,0.05076312,0.02093666,0.06858988
-5.20160080,3.13252957,0.36294806,2.94728737,0.03718111,0.04999216,0.01960122,0.07195182
-5.19559780,3.10752943,0.37823216,2.91358489,0.03978840,0.04964716,0.01855386,0.07598199
-5.18959480,3.09287003,0.39612144,2.88862794,0.04245226,0.04972357,0.01779214,0.08068333
-5.18359180,3.08762458,0.41655359,2.87152862,0.04515249,0.05021007,0.01731031,0.08605313
-5.17758879,3.09077933,0.43943315,2.86133155,0.04786739,0.05108898,0.01709949,0.09208324
-5.17158579,3.10125340,0.46463296,2.85703236,0.05057411,0.05233675,0.01714798,0.09876034
-5.16558279,3.11791703,0.49199595,2.85759464,0.05324903,0.05392449,0.01744151,0.10606609
-5.15957979,3.13960864,0.52133709,2.86196553,0.05586816,0.05581858,0.01796352,0.11397736
-5.15357679,3.16515076,0.55244547,2.86909000,0.05840756,0.05798131,0.01869541,0.12246634
-5.14757379,3.19336501,0.58508658,2.87792422,0.06084377,0.06037154,0.01961686,0.13150058
-5.14157079,3.22308659,0.61900455,2.88744829,0.06315421,0.06294539,0.02070606,0.14104312
-5.13556778,3.25317808,0.65392461,2.89667836,0.06531758,0.06565695,0.02194003,0.15105240
-5.12956478,3.28254300,0.68955541,2.90467840,0.06731420,0.06845898,0.02329485,0.16148231
-5.12356178,3.31013882,0.72559145,2.91057159,0.06912637,0.07130364,0.02474594,0.17228205
-5.11755878,3.33498948,0.76171547,2.91355115,0.07073857,0.07414312,0.02626836,0.18339615
-5.11155578,3.35619722,0.79760086,2.91289059,0.07213773,0.07693038,0.02783702,0.19476434
-5.10555278,3.37295328,0.83291403,2.90795293,0.07331333,0.07961974,0.02942695,0.20632159
-5.09954977,3.38454745,0.86731689,2.89819872,0.07425748,0.08216749,0.03101355,0.21799812
-5.09354677,3.39037586,0.90046938,2.88319250,0.07496494,0.08453246,0.03257278,0.22971956
-5.08754377,3.38994694,0.93203222,2.86260733,0.07543300,0.08667652,0.03408140,0.24140726
-5.08154077,3.38288520,0.96166976,2.83622725,0.07566139,0.08856505,0.03551716,0.25297869
-5.07553777,3.36893273,0.98905332,2.80394736,0.07565206,0.09016731,0.03685902,0.26434809
-5.06953477,3.34794837,1.01386472,2.76577162,0.07540898,0.09145679,0.03808727,0.27542737
-5.06353177,3.31990459,1.03580035,2.72180825,0.07493787,0.09241149,0.03918380,0.28612711
-5.05752876,3.28488228,1.05457564,2.67226292,0.07424588,0.09301414,0.04013220,0.29635792
-5.05152576,3.24306363,1.06992991,2.61743013,0.07334141,0.09325236,0.04091802,0.30603187
-5.04552276,3.19472348,1.08163162,2.55768293,0.07223378,0.09311876,0.04152887,0.31506418
-5.03951976,3.14021950,1.08948381,2.49346147,0.07093304,0.09261098,0.04195465,0.32337490
-5.03351676,3.07998149,1.09332959,2.42526089,0.06944979,0.09173171,0.04218774,0.33089071
-5.02751376,3.01450029,1.09305751,2.35361881,0.06779509,0.09048858,0.04222311,0.33754664
-5.02151076,2.94431644,1.08860637,2.27910308,0.06598034,0.08889403,0.04205850,0.34328754
-5.01550775,2.87000907,1.07996942,2.20229982,0.06401729,0.08696511,0.04169455,0.34806951
-5.00950475,2.79218497,1.06719749,2.12380239,0.06191809,0.08472323,0.04113483,0.35186082
-5.00350175,2.71146824,1.05040080,2.04420125,0.05969533,0.08219379,0.04038592,0.35464256
-4.99749875,2.62849036,1.02974931,1.96407488,0.05736214,0.07940576,0.03945735,0.35640884
-4.99149575,2.54388086,1.00547130,1.88398190,0.05493228,0.07639119,0.03836150,0.35716649
-4.98549275,2.45825860,0.97785017,1.80445427,0.05242022,0.07318470,0.03711344,0.35693440
-4.97948974,2.37222352,0.94721948,1.72599161,0.04984121,0.06982276,0.03573064,0.35574237
-4.97348674,2.28634908,0.91395621,1.64905640,0.04721127,0.06634313,0.03423270,0.35362970
-4.96748374,2.20117523,0.87847256,1.57407013,0.04454716,0.06278408,0.03264089,0.35064344
-4.96148074,2.11720204,0.84120648,1.50141011,0.04186627,0.05918368,0.03097773,0.34683656
-4.95547774,2.03488403,0.80261135,1.43140706,0.03918644,0.05557911,0.02926646,0.34226603
-4.94947474,1.95462536,0.76314513,1.36434317,0.03652574,0.05200593,0.02753052,0.33699102
-4.94347174,1.87677595,0.72325952,1.30045082,0.03390220,0.04849745,0.02579301,0.33107123
-4.93746873,1.80162850,0.68338947,1.23991176,0.03133347,0.04508414,0.02407611,0.32456548
-4.93146573,1.72941679,0.64394352,1.18285689,0.02883648,0.04179310,0.02240061,0.31753067
-4.92546273,1.66031503,0.60529527,1.12936655,0.02642708,0.03864772,0.02078544,0.31002100
-4.91945973,1.59443843,0.56777634,1.07947139,0.02411970,0.03566733,0.01924725,0.30208765
-4.91345673,1.53184498,0.53167093,1.03315390,0.02192704,0.03286702,0.01780013,0.29377871
-4.90745373,1.47253829,0.49721229,0.99035051,0.01985981,0.03025765,0.01645532,0.28513943
-4.90145073,1.41647148,0.46458086,0.95095439,0.01792651,0.02784583,0.01522115,0.27621269
-4.89544772,1.36355196,0.43390430,0.91481884,0.01613329,0.02563412,0.01410291,0.26703960
-4.88944472,1.31364692,0.40525911,0.88176137,0.01448391,0.02362126,0.01310299,0.25766019
-4.88344172,1.26658945,0.37867367,0.85156830,0.01297972,0.02180255,0.01222096,0.24811397
-4.87743872,1.22218500,0.35413258,0.82400002,0.01161980,0.02017021,0.01145381,0.23844058
-4.87143572,1.18021818,0.33158185,0.79879668,0.01040107,0.01871388,0.01079623,0.22868012
-4.86543272,1.14045964,0.31093485,0.77568423,0.00931857,0.01742105,0.01024096,0.21887339
-4.85942971,1.10267292,0.29207862,0.75438086,0.00836568,0.01627763,0.00977918,0.20906193
-4.85342671,1.06662121,0.27488034,0.73460358,0.00753445,0.01526838,0.00940085,0.19928785
-4.84742371,1.03207379,0.25919367,0.71607477,0.00681594,0.01437744,0.00909518,0.18959349
-4.84142071,0.99881207,0.24486491,0.69852865,0.00620056,0.01358879,0.00885099,0.18002098
-4.83541771,0.96663527,0.23173857,0.68171742,0.00567839,0.01288668,0.00865710,0.17061163
-4.82941471,0.93536523,0.21966248,0.66541681,0.00523951,0.01225596,0.00850265,0.16140535
-4.82341171,0.90485069,0.20849211,0.64943104,0.00487434,0.01168248,0.00837744,0.15244004
-4.81740870,0.87497053,0.19809422,0.63359677,0.00457382,0.01115332,0.00827212,0.14375098
-4.81140570,0.84563601,0.18834975,0.61778599,0.00432973,0.01065701,0.00817841,0.13537036
-4.80540270,0.81679201,0.17915587,0.60190783,0.00413480,0.01018370,0.00808926,0.12732682
-4.79939970,0.78841700,0.17042735,0.58590891,0.00398295,0.00972524,0.00799885,0.11964516
-4.79339670,0.76052183,0.16209720,0.56977253,0.00386929,0.00927525,0.00790268,0.11234616
-4.78739370,0.73314750,0.15411665,0.55351656,0.00379027,0.00882911,0.00779750,0.10544647
-4.78139070,0.70636177,0.14645464,0.53719013,0.00374370,0.00838387,0.00768122,0.09895863
-4.77538769,0.68025503,0.13909676,0.52086940,0.00372870,0.00793821,0.00755283,0.09289122
-4.76938469,0.65493547,0.13204384,0.50465260,0.00374574,0.00749230,0.00741221,0.08724908
-4.76338169,0.63052402,0.12531035,0.48865458,0.00379654,0.00704765,0.00726004,0.08203359
-4.75737869,0.60714923,0.11892255,0.47300125,0.00388400,0.00660697,0.00709755,0.07724310
-4.75137569,0.58494248,0.11291659,0.45782424,0.00401213,0.00617400,0.00692641,0.07287341
-4.74537269,0.56403385,0.10733673,0.44325602,0.00418588,0.00575338,0.00674861,0.06891831
-4.73936968,0.54454898,0.10223363,0.42942580,0.00441106,0.00535049,0.00656624,0.06537029
-4.73336668,0.52660699,0.09766278,0.41645648,0.00469411,0.00497136,0.00638150,0.06222124
-4.72736368,0.51031989,0.09368329,0.40446271,0.00504199,0.00462259,0.00619655,0.05946334
-4.72136068,0.49579321,0.09035691,0.39355014,0.00546188,0.00431130,0.00601353,0.05708995
-4.71535768,0.48312812,0.08774728,0.38381599,0.00596103,0.00404516,0.00583457,0.05509664
-4.70935468,0.47242473,0.08591961,0.37535065,0.00654641,0.00383237,0.00566180,0.05348225
-4.70335168,0.46378645,0.08494051,0.36824021,0.00722450,0.00368181,0.00549742,0.05224998
-4.69734867,0.45732505,0.08487815,0.36256981,0.00800088,0.00360314,0.00534385,0.05140852
-4.69134567,0.45316620,0.08580258,0.35842736,0.00887998,0.00360694,0.00520378,0.05097309
-4.68534267,0.45145504,0.08778618,0.35590743,0.00986468,0.00370493,0.00508035,0.05096645
-4.67933967,0.45236137,0.09090421,0.35511504,0.01095599,0.00391016,0.00497723,0.05141979
-4.67333667,0.45608417,0.09523539,0.35616898,0.01215270,0.00423719,0.00489879,0.05237341
-4.66733367,0.46285516,0.10086244,0.35920453,0.01345115,0.00470236,0.00485016,0.05387721
-4.66133067,0.47294092,0.10787244,0.36437521,0.01484490,0.00532390,0.00483735,0.05599089
-4.65532766,0.48664350,0.11635715,0.37185362,0.01632461,0.00612210,0.00486726,0.05878380
-4.64932466,0.50429925,0.12641290,0.38183099,0.01787796,0.00711941,0.00494773,0.06233453
-4.64332166,0.52627578,0.13814038,0.39451565,0.01948964,0.00834037,0.00508747,0.06672993
-4.63731866,0.55296690,0.15164386,0.41013017,0.02114147,0.00981160,0.00529603,0.07206382
-4.63131566,0.58478562,0.16703009,0.42890737,0.02281271,0.01156150,0.00558359,0.07843520
-4.62531266,0.62215509,0.18440663,0.45108513,0.02448039,0.01361998,0.00596082,0.08594597
-4.61930965,0.66549767,0.20387964,0.47690009,0.02611982,0.01601790,0.00643865,0.09469823
-4.61330665,0.71522212,0.22555104,0.50658035,0.02770521,0.01878649,0.00702791,0.10479105
-4.60730365,0.77170920,0.24951500,0.54033733,0.02921041,0.02195649,0.00773904,0.11631691
-4.60130065,0.83529578,0.27585379,0.57835677,0.03060958,0.02555725,0.00858169,0.12935781
-4.59529765,0.90625777,0.30463302,0.62078921,0.03187809,0.02961559,0.00956428,0.14398100
-4.58929465,0.98479229,0.33589626,0.66773997,0.03299327,0.03415464,0.01069355,0.16023469
-4.58329165,1.07099957,0.36965925,0.71925904,0.03393519,0.03919252,0.01197415,0.17814366
-4.57728864,1.16486497,0.40590378,0.77533095,0.03468736,0.04474098,0.01340815,0.19770510
-4.57128564,1.26624199,0.44457152,0.83586525,0.03523729,0.05080411,0.01499463,0.21888462
-4.56528264,1.37483685,0.48555806,0.90068767,0.03557696,0.05737701,0.01672927,0.24161296
-4.55927964,1.49019562,0.52870743,0.96953265,0.03570312,0.06444465,0.01860410,0.26578325
-4.55327664,1.61169454,0.57380751,1.04203765,0.03561735,0.07198091,0.02060721,0.29124930
-4.54727364,1.73853459,0.62058661,1.11773962,0.03532603,0.07994786,0.02272264,0.31782488
-4.54127064,1.86974103,0.66871177,1.19607426,0.03484006,0.08829535,0.02493037,0.34528431
-4.53526763,2.00416856,0.71778884,1.27637843,0.03417448,0.09696102,0.02720647,0.37336444
-4.52926463,2.14051266,0.76736492,1.35789601,0.03334784,0.10587064,0.02952333,0.40176797
-4.52326163,2.27732750,0.81693314,1.43978750,0.03238157,0.11493902,0.03185014,0.43016835
-4.51725863,2.41305029,0.86594006,1.52114341,0.03129918,0.12407129,0.03415340,0.45821601
-4.51125563,2.54603191,0.91379564,1.60100129,0.03012550,0.13316467,0.03639768,0.48554591
-4.50525263,2.67457312,0.95988561,1.67836618,0.02888578,0.14211071,0.03854642,0.51178613
-4.49924962,2.79696548,1.00358609,1.75223390,0.02760498,0.15079779,0.04056285,0.53656738
-4.49324662,2.91153566,1.04427993,1.82161648,0.02630704,0.15911413,0.04241099,0.55953295
-4.48724362,3.01669157,1.08137441,1.88556891,0.02501421,0.16695076,0.04405666,0.58034884
-4.48124062,3.11096866,1.11431959,1.94321615,0.02374661,0.17420489,0.04546853,0.59871368
-4.47523762,3.19307439,1.14262661,1.99377936,0.02252182,0.18078300,0.04661902,0.61436799
-4.46923462,3.26192914,1.16588534,2.03660007,0.02135468,0.18660401,0.04748524,0.62710236
-4.46323162,3.31670152,1.18378044,2.07116144,0.02025714,0.19160211,0.04804966,0.63676432
-4.45722861,3.35683658,1.19610529,2.09710535,0.01923838,0.19572920,0.04830076,0.64326345
-4.45122561,3.38207557,1.20277310,2.11424463,0.01830487,0.19895690,0.04823340,0.64657454
-4.44522261,3.39246603,1.20382457,2.12256971,0.01746069,0.20127798,0.04784898,0.64673862
-4.43921961,3.38836181,1.19943179,2.12224931,0.01670782,0.20270715,0.04715541,0.64386184
-4.43321661,3.37041280,1.18989807,2.11362509,0.01604649,0.20328111,0.04616689,0.63811221
-4.42721361,3.33954469,1.17565351,2.09720029,0.01547558,0.20305800,0.04490344,0.62971424
-4.42121061,3.29692945,1.15724654,2.07362302,0.01499300,0.20211605,0.04339023,0.61894186
-4.41520760,3.24394799,1.13533139,2.04366468,0.01459608,0.20055161,0.04165683,0.60610968
-4.40920460,3.18214615,1.11065208,2.00819450,0.01428182,0.19847654,0.03973628,0.59156328
-4.40320160,3.11318619,1.08402320,1.96815137,0.01404722,0.19601510,0.03766410,0.57566850
-4.39719860,3.03879552,1.05630832,1.92451397,0.01388948,0.19330041,0.03547731,0.55880057
-4.39119560,2.96071473,1.02839639,1.87827056,0.01380608,0.19047051,0.03321339,0.54133318
-4.38519260,2.88064703,1.00117714,1.83038959,0.01379491,0.18766434,0.03090939,0.52362808
-4.37918959,2.80021079,0.97551609,1.78179223,0.01385425,0.18501753,0.02860104,0.50602551
-4.37318659,2.72089702,0.95222990,1.73332787,0.01398272,0.18265834,0.02632208,0.48883574
-4.36718359,2.64403301,0.93206298,1.68575332,0.01417920,0.18070376,0.02410366,0.47233211
-4.36118059,2.57075326,0.91566584,1.63971651,0.01444272,0.17925588,0.02197400,0.45674552
-4.35517759,2.50197845,0.90357605,1.59574484,0.01477229,0.17839880,0.01995814,0.44226071
-4.34917459,2.43840269,0.89620227,1.55423866,0.01516680,0.17819592,0.01807787,0.42901427
-4.34317159,2.38048923,0.89381198,1.51546953,0.01562486,0.17868801,0.01635193,0.41709426
-4.33716858,2.32847423,0.89652318,1.47958338,0.01614471,0.17989189,0.01479616,0.40654151
-4.33116558,2.28237798,0.90430060,1.44660784,0.01672414,0.18179986,0.01342395,0.39735242
-4.32516258,2.24202295,0.91695638,1.41646352,0.01736046,0.18437996,0.01224666,0.38948290
-4.31915958,2.20705751,0.93415552,1.38897827,0.01805050,0.18757700,0.01127411,0.38285354
-4.31315658,2.17698420,0.95542587,1.36390405,0.01879068,0.19131433,0.01051510,0.37735546
-4.30715358,2.15119141,0.98017253,1.34093531,0.01957710,0.19549643,0.00997791,0.37285690
