energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up
-5.87993997,2.41916388,0.00928928,0.01192239,1.03194567,0.58949103,0.03526754,1.60000084,0.51455972,0.12931816
-5.87393697,2.46572618,0.00890353,0.01242479,1.06168168,0.59293325,0.03694079,1.63455951,0.51555110,0.13280135
-5.86793397,2.52024679,0.00860103,0.01297555,1.09419295,0.59878736,0.03869847,1.67407411,0.51821805,0.13661948
-5.86193097,2.58125137,0.00837779,0.01356363,1.12867934,0.60683074,0.04051792,1.71752590,0.52230223,0.14067625
-5.85592796,2.64710120,0.00822950,0.01417685,1.16427277,0.61679842,0.04237461,1.76379008,0.52750565,0.14486739
-5.84992496,2.71605348,0.00815175,0.01480225,1.20006639,0.62839446,0.04424296,1.81167669,0.53350269,0.14908445
-5.84392196,2.78632331,0.00814011,0.01542647,1.23514484,0.64130349,0.04609720,1.85997269,0.53995263,0.15321859
-5.83791896,2.85614462,0.00819020,0.01603615,1.26861445,0.65520183,0.04791214,1.90748342,0.54651232,0.15716442
-5.83191596,2.92382782,0.00829778,0.01661832,1.29963206,0.66976786,0.04966400,1.95307183,0.55284830,0.16082356
-5.82591296,2.98781147,0.00845875,0.01716073,1.32743148,0.68469113,0.05133110,1.99569374,0.55864811,0.16410778
-5.81990995,3.04670618,0.00866920,0.01765221,1.35134620,0.69967985,0.05289441,2.03442779,0.56363011,0.16694173
-5.81390695,3.09932910,0.00892532,0.01808294,1.37082788,0.71446675,0.05433800,2.06849893,0.56755168,0.16926494
-5.80790395,3.14472775,0.00922344,0.01844469,1.38545951,0.72881296,0.05564929,2.09729461,0.57021532,0.17103322
-5.80190095,3.18219260,0.00955992,0.01873094,1.39496310,0.74251002,0.05681917,2.12037326,0.57147272,0.17221924
-5.79589795,3.21125855,0.00993114,0.01893705,1.39920159,0.75538015,0.05784186,2.13746492,0.57122645,0.17281243
-5.78989495,3.23169572,0.01033343,0.01906021,1.39817511,0.76727491,0.05871475,2.14846459,0.56942955,0.17281810
-5.78389195,3.24349069,0.01076301,0.01909943,1.39201199,0.77807264,0.05943792,2.15341877,0.56608306,0.17225596
-5.77788894,3.24681994,0.01121599,0.01905547,1.38095525,0.78767491,0.06001372,2.15250648,0.56123174,0.17115811
-5.77188594,3.24201719,0.01168831,0.01893064,1.36534530,0.79600250,0.06044612,2.14601604,0.55495839,0.16956650
-5.76588294,3.22953717,0.01217580,0.01872860,1.34559996,0.80299131,0.06074014,2.13431909,0.54737708,0.16753024
-5.75987994,3.20991797,0.01267417,0.01845416,1.32219300,0.80858847,0.06090120,2.11784359,0.53862570,0.16510274
-5.75387694,3.18374427,0.01317911,0.01811304,1.29563227,0.81274910,0.06093459,2.09704727,0.52885846,0.16233885
-5.74787394,3.15161372,0.01368636,0.01771155,1.26643856,0.81543404,0.06084494,2.07239321,0.51823843,0.15929227
-5.74187094,3.11410809,0.01419183,0.01725641,1.23512627,0.81660852,0.06063589,2.04432868,0.50693085,0.15601324
-5.73586793,3.07177062,0.01469172,0.01675450,1.20218677,0.81624210,0.06030984,2.01326828,0.49509721,0.15254665
-5.72986493,3.02509052,0.01518269,0.01621265,1.16807495,0.81430969,0.05986785,1.97958211,0.48289056,0.14893072
-5.72386193,2.97449478,0.01566197,0.01563748,1.13319948,0.81079349,0.05930974,1.94358920,0.47045198,0.14519618
-5.71785893,2.92034721,0.01612749,0.01503525,1.09791698,0.80568574,0.05863428,1.90555611,0.45790843,0.14136603
-5.71185593,2.86295391,0.01657799,0.01441182,1.06252977,0.79899190,0.05783955,1.86570024,0.44537172,0.13745587
-5.70585293,2.80257394,0.01701307,0.01377254,1.02728704,0.79073384,0.05692335,1.82419709,0.43293865,0.13347469
-5.69984992,2.73943392,0.01743321,0.01312228,0.99238894,0.78095286,0.05588372,1.78119060,0.42069195,0.12942603
-5.69384692,2.67374466,0.01783972,0.01246539,0.95799274,0.76971196,0.05471946,1.73680515,0.40870187,0.12530945
-5.68784392,2.60571823,0.01823464,0.01180581,0.92422044,0.75709724,0.05343063,1.69115835,0.39702807,0.12112218
-5.68184092,2.53558377,0.01862060,0.01114707,0.89116710,0.74321803,0.05201900,1.64437318,0.38572166,0.11686080
-5.67583792,2.46360067,0.01900056,0.01049237,0.85890904,0.72820575,0.05048844,1.59658863,0.37482701,0.11252283
-5.66983492,2.39006790,0.01937758,0.00984463,0.82751134,0.71221140,0.04884517,1.54796788,0.36438324,0.10810823
-5.66383192,2.31532884,0.01975451,0.00920659,0.79703414,0.69540169,0.04709787,1.49870350,0.35442522,0.10362053
-5.65782891,2.23977130,0.02013364,0.00858083,0.76753742,0.67795410,0.04525768,1.44901936,0.34498398,0.09906775
-5.65182591,2.16382278,0.02051645,0.00796982,0.73908398,0.66005111,0.04333807,1.39916922,0.33608667,0.09446287
-5.64582291,2.08794163,0.02090324,0.00737594,0.71174078,0.64187393,0.04135451,1.34943231,0.32775596,0.08982402
-5.63981991,2.01260485,0.02129293,0.00680153,0.68557867,0.62359615,0.03932409,1.30010644,0.32000913,0.08517426
-5.63381691,1.93829376,0.02168286,0.00624884,0.66067084,0.60537773,0.03726508,1.25149922,0.31285701,0.08054106
-5.62781391,1.86547872,0.02206867,0.00572004,0.63709039,0.58735971,0.03519631,1.20391840,0.30630286,0.07595555
-5.62181091,1.79460424,0.02244431,0.00521721,0.61490743,0.56966011,0.03313670,1.15766197,0.30034149,0.07145152
-5.61580790,1.72607571,0.02280213,0.00474229,0.59418606,0.55237103,0.03110462,1.11300907,0.29495874,0.06706434
-5.60980490,1.66024873,0.02313305,0.00429711,0.57498180,0.53555753,0.02911744,1.07021217,0.29013145,0.06282983
-5.60380190,1.59742190,0.02342686,0.00388326,0.55733958,0.51925803,0.02719101,1.02949139,0.28582797,0.05878316
-5.59779890,1.53783347,0.02367260,0.00350218,0.54129266,0.50348637,0.02533932,0.99103107,0.28200935,0.05495778
-5.59179590,1.48166202,0.02385901,0.00315507,0.52686257,0.48823532,0.02357422,0.95497883,0.27863105,0.05138452
-5.58579290,1.42903097,0.02397499,0.00284293,0.51406001,0.47348137,0.02190522,0.92144716,0.27564516,0.04809090
-5.57978989,1.38001635,0.02401014,0.00256651,0.50288665,0.45919039,0.02033944,0.89051710,0.27300301,0.04510050
-5.57378689,1.33465711,0.02395526,0.00232637,0.49333765,0.44532376,0.01888162,0.86224364,0.27065787,0.04243264
-5.56778389,1.29296707,0.02380278,0.00212286,0.48540450,0.43184467,0.01753423,0.83666228,0.26856778,0.04010220
-5.56178089,1.25494732,0.02354724,0.00195617,0.47907804,0.41872402,0.01629767,0.81379611,0.26669804,0.03811954
-5.55577789,1.22059814,0.02318554,0.00182635,0.47435122,0.40594572,0.01517048,0.79366273,0.26502337,0.03649066
-5.54977489,1.18992941,0.02271723,0.00173329,0.47122126,0.39351086,0.01414961,0.77628035,0.26352947,0.03521734
-5.54377189,1.16296870,0.02214461,0.00167684,0.46969109,0.38144058,0.01323072,0.76167260,0.26221394,0.03429751
-5.53776888,1.13976632,0.02147269,0.00165673,0.46976977,0.36977755,0.01240847,0.74987158,0.26108637,0.03372547
-5.53176588,1.12039704,0.02070913,0.00167264,0.47147183,0.35858582,0.01167677,0.74091894,0.26016773,0.03349226
-5.52576288,1.10495829,0.01986398,0.00172422,0.47481548,0.34794921,0.01102904,0.73486478,0.25948893,0.03358595
-5.51975988,1.09356495,0.01894938,0.00181102,0.47981982,0.33796825,0.01045840,0.73176457,0.25908878,0.03399194
-5.51375688,1.08634118,0.01797912,0.00193253,0.48650122,0.32875594,0.00995788,0.73167420,0.25901142,0.03469316
-5.50775388,1.08340977,0.01696824,0.00208816,0.49486900,0.32043262,0.00952054,0.73464361,0.25930336,0.03567028
-5.50175088,1.08487979,0.01593251,0.00227714,0.50492085,0.31312005,0.00913958,0.74070934,0.26001033,0.03690190
-5.49574787,1.09083333,0.01488793,0.00249853,0.51663818,0.30693540,0.00880838,0.74988658,0.26117418,0.03836464
-5.48974487,1.10131231,0.01385024,0.00275114,0.52998179,0.30198504,0.00852060,0.76216136,0.26282997,0.04003326
-5.48374187,1.11630603,0.01283450,0.00303348,0.54488810,0.29835886,0.00827018,0.77748317,0.26500340,0.04188080
-5.47773887,1.13574040,0.01185464,0.00334368,0.56126633,0.29612517,0.00805134,0.79575881,0.26770876,0.04387870
-5.47173587,1.15946948,0.01092316,0.00367946,0.57899668,0.29532640,0.00785863,0.81684769,0.27094753,0.04599693
-5.46573287,1.18726984,0.01005087,0.00403807,0.59792985,0.29597600,0.00768690,0.84055894,0.27470754,0.04820427
-5.45972986,1.21883812,0.00924666,0.00441621,0.61788777,0.29805647,0.00753136,0.86665066,0.27896298,0.05046849
-5.45372686,1.25379197,0.00851745,0.00481009,0.63866572,0.30151857,0.00738754,0.89483126,0.28367489,0.05275672
-5.44772386,1.29167429,0.00786814,0.00521535,0.66003570,0.30628192,0.00725136,0.92476297,0.28879238,0.05503580
-5.44172086,1.33196072,0.00730165,0.00562711,0.68175081,0.31223671,0.00711913,0.95606737,0.29425427,0.05727273
-5.43571786,1.37406982,0.00681902,0.00604002,0.70355060,0.31924645,0.00698759,0.98833257,0.29999113,0.05943513
-5.42971486,1.41737568,0.00641957,0.00644831,0.72516698,0.32715173,0.00685394,1.02112192,0.30592757,0.06149177
-5.42371186,1.46122216,0.00610105,0.00684590,0.74633047,0.33577463,0.00671586,1.05398357,0.31198455,0.06341306
-5.41770885,1.50493814,0.00585990,0.00722653,0.76677647,0.34492370,0.00657151,1.08646071,0.31808167,0.06517163
-5.41170585,1.54785319,0.00569145,0.00758388,0.78625123,0.35439917,0.00641958,1.11810173,0.32413925,0.06674277
-5.40570285,1.58931271,0.00559013,0.00791173,0.80451724,0.36399831,0.00625927,1.14847002,0.33008012,0.06810492
-5.39969985,1.62869215,0.00554968,0.00820414,0.82135771,0.37352054,0.00609024,1.17715292,0.33583092,0.06924006
-5.39369685,1.66540948,0.00556340,0.00845563,0.83658018,0.38277229,0.00591265,1.20376942,0.34132304,0.07013397
-5.38769385,1.69893565,0.00562424,0.00866130,0.85001870,0.39157131,0.00572705,1.22797631,0.34649303,0.07077650
-5.38169085,1.72880253,0.00572504,0.00881705,0.86153502,0.39975038,0.00553434,1.24947265,0.35128248,0.07116158
-5.37568784,1.75460834,0.00585862,0.00891967,0.87101837,0.40716034,0.00533575,1.26800244,0.35563761,0.07128729
-5.36968484,1.77602051,0.00601786,0.00896698,0.87838424,0.41367237,0.00513268,1.28335554,0.35950841,0.07115565
-5.36368184,1.79277605,0.00619582,0.00895788,0.88357211,0.41917964,0.00492672,1.29536698,0.36284762,0.07077245
-5.35767884,1.80468004,0.00638578,0.00889243,0.88654255,0.42359821,0.00471948,1.30391500,0.36560956,0.07014685
-5.35167584,1.81160232,0.00658132,0.00877182,0.88727387,0.42686752,0.00451259,1.30891814,0.36774906,0.06929104
-5.34567284,1.81347336,0.00677629,0.00859838,0.88575856,0.42895039,0.00430757,1.31033171,0.36922056,0.06821974
-5.33966983,1.81027960,0.00696492,0.00837546,0.88200009,0.42983284,0.00410580,1.30814427,0.36997750,0.06694976
-5.33366683,1.80205902,0.00714177,0.00810737,0.87601005,0.42952376,0.00390850,1.30237438,0.36997214,0.06549949
-5.32766383,1.78889750,0.00730182,0.00779923,0.86780616,0.42805467,0.00371662,1.29306812,0.36915595,0.06388845
-5.32166083,1.77092636,0.00744046,0.00745681,0.85741111,0.42547960,0.00353091,1.28029761,0.36748043,0.06213690
-5.31565783,1.74832148,0.00755358,0.00708637,0.84485259,0.42187529,0.00335182,1.26416084,0.36489861,0.06026549
-5.30965483,1.72130412,0.00763753,0.00669449,0.83016427,0.41734166,0.00317961,1.24478281,0.36136689,0.05829501
-5.30365183,1.69014337,0.00768925,0.00628785,0.81338792,0.41200252,0.00301427,1.22231794,0.35684744,0.05624621
-5.29764882,1.65516001,0.00770625,0.00587310,0.79457624,0.40600661,0.00285563,1.19695355,0.35131080,0.05413973
-5.29164582,1.61673140,0.00768669,0.00545670,0.77379646,0.39952861,0.00270335,1.16891416,0.34473860,0.05199607
-5.28564282,1.57529676,0.00762941,0.00504476,0.75113416,0.39277023,0.00255697,1.13846600,0.33712623,0.04983568
-5.27963982,1.53136221,0.00753397,0.00464293,0.72669710,0.38596089,0.00241598,1.10592149,0.32848532,0.04767907
-5.27363682,1.48550481,0.00740062,0.00425630,0.70061869,0.37935804,0.00227983,1.07164288,0.31884572,0.04554694
-5.26763382,1.43837489,0.00723037,0.00388937,0.67306076,0.37324665,0.00214800,1.03604475,0.30825693,0.04346034
-5.26163082,1.39069590,0.00702492,0.00354597,0.64421538,0.36793781,0.00202000,0.99959470,0.29678886,0.04144080
-5.25562781,1.34326127,0.00678665,0.00322925,0.61430540,0.36376619,0.00189544,0.96281201,0.28453175,0.03951037
-5.24962481,1.29692783,0.00651854,0.00294172,0.58358367,0.36108612,0.00177403,0.92626377,0.27159524,0.03769169
-5.24362181,1.25260556,0.00622412,0.00268521,0.55233083,0.36026634,0.00165559,0.89055853,0.25810665,0.03600793
-5.23761881,1.21124365,0.00590734,0.00246098,0.52085172,0.36168327,0.00154005,0.85633736,0.24420848,0.03448262
-5.23161581,1.17381300,0.00557252,0.00226970,0.48947046,0.36571291,0.00142748,0.82426248,0.23005524,0.03313942
-5.22561281,1.14128570,0.00522417,0.00211155,0.45852456,0.37272151,0.00131804,0.79500380,0.21580971,0.03200184
-5.21960980,1.11461203,0.00486692,0.00198624,0.42835818,0.38305510,0.00121200,0.76922375,0.20163897,0.03109278
-5.21360680,1.09469570,0.00450536,0.00189310,0.39931482,0.39702835,0.00110970,0.74756103,0.18771012,0.03043410
-5.20760380,1.08236835,0.00414395,0.00183110,0.37172998,0.41491299,0.00101153,0.73061370,0.17418616,0.03004606
-5.20160080,1.07836417,0.00378692,0.00179890,0.34592382,0.43692615,0.00091795,0.71892248,0.16122198,0.02994685
-5.19559780,1.08329574,0.00343816,0.00179490,0.32219440,0.46321929,0.00082943,0.71295478,0.14896079,0.03015195
-5.18959480,1.09763207,0.00310113,0.00181731,0.30081156,0.49386788,0.00074643,0.71309013,0.13753106,0.03067366
-5.18359180,1.12167971,0.00277887,0.00186411,0.28201173,0.52886255,0.00066946,0.71960761,0.12704410,0.03152061
-5.17758879,1.15556793,0.00247387,0.00193312,0.26599394,0.56810210,0.00059900,0.73267587,0.11759234,0.03269732
-5.17158579,1.19923855,0.00218814,0.00202204,0.25291692,0.61138862,0.00053553,0.75234603,0.10924834,0.03420393
-5.16558279,1.25244103,0.00192316,0.00212845,0.24289753,0.65842538,0.00047953,0.77854794,0.10206457,0.03603595
-5.15957979,1.31473330,0.00167992,0.00224982,0.23601042,0.70881746,0.00043153,0.81108993,0.09607386,0.03818423
-5.15357679,1.38548832,0.00145898,0.00238356,0.23228888,0.76207548,0.00039207,0.84966226,0.09129054,0.04063498
-5.14757379,1.46390665,0.00126047,0.00252705,0.23172681,0.81762241,0.00036174,0.89384406,0.08771211,0.04337002
-5.14157079,1.54903451,0.00108419,0.00267762,0.23428177,0.87480355,0.00034124,0.94311389,0.08532142,0.04636716
-5.13556778,1.63978724,0.00092965,0.00283266,0.23987878,0.93289925,0.00033135,0.99686348,0.08408912,0.04960068
-5.12956478,1.73497725,0.00079616,0.00298958,0.24841501,0.99114036,0.00033300,1.05441433,0.08397645,0.05304202
-5.12356178,1.83334587,0.00068287,0.00314590,0.25976490,1.04872578,0.00034726,1.11503679,0.08493810,0.05666058
-5.11755878,1.93359807,0.00058886,0.00329926,0.27378581,1.10484176,0.00037537,1.17797090,0.08692507,0.06042455
-5.11155578,2.03443888,0.00051318,0.00344748,0.29032384,1.15868216,0.00041877,1.24244849,0.08988745,0.06430193
-5.10555278,2.13461030,0.00045489,0.00358857,0.30921970,1.20946918,0.00047909,1.30771565,0.09377697,0.06826151
-5.09954977,2.23292744,0.00041313,0.00372084,0.33031444,1.25647366,0.00055815,1.37305486,0.09854926,0.07227387
-5.09354677,2.32831236,0.00038713,0.00384283,0.35345474,1.29903441,0.00065795,1.43780594,0.10416568,0.07631236
-5.08754377,2.41982440,0.00037623,0.00395344,0.37849764,1.33657563,0.00078065,1.50138483,0.11059472,0.08035392
-5.08154077,2.50668559,0.00037987,0.00405190,0.40531443,1.36862191,0.00092853,1.56329962,0.11781281,0.08437985
-5.07553777,2.58830000,0.00039765,0.00413779,0.43379336,1.39481022,0.00110394,1.62316277,0.12580453,0.08837636
-5.06953477,2.66426600,0.00042924,0.00421107,0.46384120,1.41489831,0.00130924,1.68069906,0.13456216,0.09233483
-5.06353177,2.73438074,0.00047440,0.00427204,0.49538317,1.42876919,0.00154672,1.73574864,0.14408461,0.09625191
-5.05752876,2.79863625,0.00053295,0.00432137,0.52836138,1.43643163,0.00181852,1.78826482,0.15437568,0.10012928
-5.05152576,2.85720729,0.00060473,0.00436001,0.56273152,1.43801644,0.00212653,1.83830654,0.16544161,0.10397312
-5.04552276,2.91043095,0.00068955,0.00438921,0.59845794,1.43376885,0.00247232,1.88602559,0.17728820,0.10779326
-5.03951976,2.95877886,0.00078714,0.00441045,0.63550709,1.42403723,0.00285701,1.93164894,0.18991739,0.11160211
-5.03351676,3.00282313,0.00089714,0.00442538,0.67383979,1.40925854,0.00328118,1.97545693,0.20332349,0.11541335
-5.02751376,3.04319723,0.00101901,0.00443576,0.71340243,1.38994132,0.00374479,2.01775815,0.21748932,0.11924037
-5.02151076,3.08055386,0.00115204,0.00444341,0.75411763,1.36664671,0.00424712,2.05886225,0.23238233,0.12309471
-5.01550775,3.11552161,0.00129526,0.00445010,0.79587492,1.33996854,0.00478671,2.09905194,0.24795095,0.12698439
-5.00950475,3.14866280,0.00144747,0.00445753,0.83852201,1.31051308,0.00536131,2.13855571,0.26412141,0.13091238
-5.00350175,3.18043441,0.00160719,0.00446725,0.88185723,1.27887954,0.00596792,2.17752280,0.28079529,0.13487514
-4.99749875,3.21115466,0.00177267,0.00448059,0.92562385,1.24564196,0.00660282,2.21600183,0.29784791,0.13886155
-4.99149575,3.24097669,0.00194187,0.00449866,0.96950675,1.21133332,0.00726160,2.25392447,0.31512787,0.14285209
-4.98549275,3.26987138,0.00211255,0.00452225,1.01313198,1.17643238,0.00793931,2.29109539,0.33245771,0.14681844
-4.97948974,3.29762013,0.00228223,0.00455189,1.05606957,1.14135385,0.00863057,2.32718912,0.34963599,0.15072361
-4.97348674,3.32381845,0.00244828,0.00458780,1.09783971,1.10644197,0.00932974,2.36175445,0.36644062,0.15452250
-4.96748374,3.34789024,0.00260798,0.00462987,1.13792229,1.07196784,0.01003111,2.39422639,0.38263353,0.15816300
-4.96148074,3.36911227,0.00275858,0.00467779,1.17576962,1.03813018,0.01072907,2.42394521,0.39796646,0.16158750
-4.95547774,3.38664774,0.00289736,0.00473095,1.21082185,1.00505944,0.01141837,2.45018188,0.41218768,0.16473486
-4.94947474,3.39958697,0.00302176,0.00478859,1.24252443,0.97282466,0.01209427,2.47216857,0.42504949,0.16754266
-4.94347174,3.40699330,0.00312939,0.00484981,1.27034694,0.94144268,0.01275273,2.48913274,0.43631602,0.16994962
-4.93746873,3.40795158,0.00321818,0.00491359,1.29380213,0.91088883,0.01339056,2.50033290,0.44577111,0.17189817
-4.93146573,3.40161644,0.00328637,0.00497891,1.31246446,0.88110862,0.01400552,2.50509430,0.45322580,0.17333691
-4.92546273,3.38725786,0.00333265,0.00504474,1.32598691,0.85202942,0.01459637,2.50284228,0.45852514,0.17422287
-4.91945973,3.36430134,0.00335615,0.00511007,1.33411529,0.82357169,0.01516292,2.49313172,0.46155391,0.17452348
-4.91345673,3.33236034,0.00335647,0.00517401,1.33669907,0.79565900,0.01570588,2.47567069,0.46224105,0.17421807
-4.90745373,3.29125943,0.00333373,0.00523571,1.33369821,0.76822624,0.01622683,2.45033713,0.46056240,0.17329890
-4.90145073,3.24104671,0.00328852,0.00529445,1.32518552,0.74122589,0.01672795,2.41718756,0.45654181,0.17177153
-4.89544772,3.18199500,0.00322194,0.00534955,1.31134429,0.71463190,0.01721188,2.37645737,0.45025036,0.16965468
-4.88944472,3.11459192,0.00313546,0.00540041,1.29246138,0.68844121,0.01768138,2.32855282,0.44180391,0.16697944
-4.88344172,3.03951955,0.00303098,0.00544648,1.26891612,0.66267306,0.01813908,2.27403514,0.43135889,0.16378796
-4.87743872,2.95762505,0.00291068,0.00548719,1.24116544,0.63736626,0.01858716,2.21359787,0.41910679,0.16013163
-4.87143572,2.86988406,0.00277697,0.00552195,1.20972631,0.61257477,0.01902704,2.14803865,0.40526739,0.15606897
-4.86543272,2.77735924,0.00263245,0.00555008,1.17515607,0.58836220,0.01945917,2.07822725,0.39008124,0.15166322
-4.85942971,2.68115625,0.00247976,0.00557084,1.13803205,0.56479553,0.01988275,2.00507157,0.37380166,0.14697984
-4.85342671,2.58237978,0.00232155,0.00558338,1.09893126,0.54193873,0.02029560,1.92948351,0.35668665,0.14208406
-4.84742371,2.48209208,0.00216038,0.00558673,1.05841130,0.51984671,0.02069407,1.85234655,0.33899117,0.13703856
-4.84142071,2.38127607,0.00199869,0.00557982,1.01699339,0.49856007,0.02107307,1.77448671,0.32095994,0.13190142
-4.83541771,2.28080496,0.00183868,0.00556151,0.97514823,0.47810103,0.02142610,1.69664818,0.30282128,0.12672450
-4.82941471,2.18141953,0.00168234,0.00553061,0.93328536,0.45847077,0.02174548,1.61947474,0.28478192,0.12155219
-4.82341171,2.08371403,0.00153135,0.00548594,0.89174620,0.43964837,0.02202259,1.54349752,0.26702324,0.11642066
-4.81740870,1.98813080,0.00138713,0.00542638,0.85080103,0.42159130,0.02224817,1.46912936,0.24969881,0.11135764
-4.81140570,1.89496336,0.00125075,0.00535094,0.81064967,0.40423750,0.02241273,1.39666566,0.23293320,0.10638259
-4.80540270,1.80436709,0.00112303,0.00525882,0.77142559,0.38750870,0.02250697,1.32629097,0.21682216,0.10150734
-4.79939970,1.71637642,0.00100448,0.00514944,0.73320288,0.37131484,0.02252215,1.25809071,0.20143389,0.09673706
-4.79339670,1.63092684,0.00089535,0.00502257,0.69600556,0.35555925,0.02245060,1.19206671,0.18681124,0.09207149
-4.78739370,1.54788020,0.00079566,0.00487828,0.65981832,0.34014410,0.02228602,1.12815549,0.17297467,0.08750635
-4.78139070,1.46705139,0.00070526,0.00471704,0.62459810,0.32497593,0.02202388,1.06624789,0.15992569,0.08303481
-4.77538769,1.38823482,0.00062380,0.00453971,0.59028570,0.30997082,0.02166164,1.00620880,0.14765063,0.07864892
-4.76938469,1.31122905,0.00055084,0.00434751,0.55681674,0.29505888,0.02119897,0.94789592,0.13612436,0.07434097
-4.76338169,1.23585845,0.00048583,0.00414206,0.52413144,0.28018790,0.02063782,0.89117639,0.12531398,0.07010462
-4.75737869,1.16199067,0.00042818,0.00392527,0.49218279,0.26532591,0.01998242,0.83594080,0.11518212,0.06593587
-4.75137569,1.08954953,0.00037727,0.00369936,0.46094272,0.25046262,0.01923920,0.78211375,0.10568986,0.06183369
-4.74537269,1.01852295,0.00033249,0.00346675,0.43040628,0.23560967,0.01841658,0.72966106,0.09679917,0.05780043
-4.73936968,0.94896594,0.00029324,0.00323000,0.40059371,0.22079986,0.01752469,0.67859330,0.08847471,0.05384193
-4.73336668,0.88099917,0.00025897,0.00299175,0.37155061,0.20608537,0.01657510,0.62896617,0.08068523,0.04996741
-4.72736368,0.81480362,0.00022920,0.00275463,0.34334640,0.19153513,0.01558040,0.58087788,0.07340429,0.04618912
-4.72136068,0.75061214,0.00020348,0.00252121,0.31607144,0.17723178,0.01455383,0.53446431,0.06661070,0.04252188
-4.71535768,0.68869883,0.00018147,0.00229391,0.28983315,0.16326807,0.01350884,0.48989233,0.06028845,0.03898241
-4.70935468,0.62936718,0.00016289,0.00207496,0.26475146,0.14974331,0.01245876,0.44735217,0.05442637,0.03558871
-4.70335168,0.57293781,0.00014753,0.00186637,0.24095416,0.13675977,0.01141635,0.40704932,0.04901767,0.03235935
-4.69734867,0.51973667,0.00013528,0.00166986,0.21857215,0.12441939,0.01039356,0.36919659,0.04405922,0.02931282
-4.69134567,0.47008428,0.00012609,0.00148687,0.19773524,0.11282092,0.00940120,0.33400675,0.03955087,0.02646697
-4.68534267,0.42428652,0.00011998,0.00131857,0.17856839,0.10205747,0.00844877,0.30168616,0.03549479,0.02383846
-4.67933967,0.38262724,0.00011706,0.00116581,0.16118869,0.09221467,0.00754428,0.27242955,0.03189475,0.02144246
-4.67333667,0.34536276,0.00011749,0.00102920,0.14570311,0.08336936,0.00669421,0.24641596,0.02875563,0.01929227
-4.66733367,0.31271818,0.00012151,0.00090906,0.13220686,0.07558874,0.00590343,0.22380601,0.02608284,0.01739926
-4.66133067,0.28488529,0.00012940,0.00080553,0.12078241,0.06893003,0.00517529,0.20473997,0.02388198,0.01577272
-4.65532766,0.26202163,0.00014149,0.00071853,0.11149900,0.06344036,0.00451169,0.18933679,0.02215845,0.01441987
-4.64932466,0.24425037,0.00015817,0.00064781,0.10441235,0.05915697,0.00391318,0.17769344,0.02091713,0.01334591
-4.64332166,0.23166051,0.00017984,0.00059302,0.09956451,0.05610737,0.00337911,0.16988449,0.02016207,0.01255407
