energy_ev,total_up,Hf_p_up,Hf_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.47273637,0.88284410,0.25118524,0.33466727,0.00068793,0.07661392,0.00221241,0.37730353,0.19715198,0.00474785
-3.46673337,0.88632793,0.24875907,0.35077486,0.00074268,0.07246869,0.00246758,0.36437501,0.19501893,0.00457015
-3.46073037,0.89339566,0.24773695,0.36708070,0.00079807,0.06896094,0.00273827,0.35433239,0.19369327,0.00442104
-3.45472736,0.90385925,0.24809489,0.38341856,0.00085357,0.06609904,0.00302201,0.34719838,0.19314736,0.00430058
-3.44872436,0.91739921,0.24976033,0.39960218,0.00090857,0.06387220,0.00331578,0.34290366,0.19332497,0.00420790
-3.44272136,0.93357521,0.25261505,0.41542842,0.00096244,0.06225181,0.00361596,0.34129198,0.19414414,0.00414131
-3.43671836,0.95184038,0.25649946,0.43068115,0.00101450,0.06119320,0.00391845,0.34212775,0.19550076,0.00409838
-3.43071536,0.97155892,0.26121817,0.44513600,0.00106402,0.06063789,0.00421876,0.34510565,0.19727281,0.00407604
-3.42471236,0.99202660,0.26654647,0.45856577,0.00111027,0.06051598,0.00451204,0.34986215,0.19932502,0.00407075
-3.41870935,1.01249339,0.27223784,0.47074648,0.00115253,0.06074885,0.00479327,0.35598841,0.20151393,0.00407858
-3.41270635,1.03218773,0.27803193,0.48146388,0.00119006,0.06125199,0.00505735,0.36304415,0.20369310,0.00409538
-3.40670335,1.05034158,0.28366297,0.49052021,0.00122220,0.06193777,0.00529929,0.37057213,0.20571832,0.00411693
-3.40070035,1.06621550,0.28886836,0.49774097,0.00124833,0.06271829,0.00551433,0.37811279,0.20745265,0.00413906
-3.39469735,1.07912287,0.29339693,0.50298147,0.00126790,0.06350802,0.00569809,0.38521848,0.20877114,0.00415777
-3.38869435,1.08845247,0.29701688,0.50613277,0.00128047,0.06422627,0.00584674,0.39146702,0.20956506,0.00416938
-3.38269135,1.09368846,0.29952291,0.50712675,0.00128572,0.06479939,0.00595711,0.39647398,0.20974547,0.00417060
-3.37668834,1.09442709,0.30074246,0.50594005,0.00128343,0.06516267,0.00602680,0.39990346,0.20924603,0.00415863
-3.37068534,1.09038937,0.30054061,0.50259649,0.00127355,0.06526185,0.00605428,0.40147691,0.20802489,0.00413125
-3.36468234,1.08142922,0.29882377,0.49716793,0.00125615,0.06505421,0.00603890,0.40097978,0.20606564,0.00408681
-3.35867934,1.06753671,0.29554169,0.48977328,0.00123147,0.06450927,0.00598099,0.39826582,0.20337727,0.00402433
-3.35267634,1.04883617,0.29068805,0.48057561,0.00119987,0.06360902,0.00588176,0.39325888,0.19999307,0.00394343
-3.34667334,1.02557941,0.28429937,0.46977754,0.00116184,0.06234775,0.00574332,0.38595227,0.19596864,0.00384435
-3.34067034,0.99813409,0.27645248,0.45761483,0.00111802,0.06073148,0.00556857,0.37640582,0.19137896,0.00372789
-3.33466733,0.96696797,0.26726063,0.44434854,0.00106911,0.05877700,0.00536111,0.36474063,0.18631474,0.00359539
-3.32866433,0.93262974,0.25686838,0.43025611,0.00101591,0.05651062,0.00512511,0.35113212,0.18087825,0.00344859
-3.32266133,0.89572714,0.24544563,0.41562161,0.00095929,0.05396671,0.00486519,0.33580138,0.17517863,0.00328961
-3.31665833,0.85690362,0.23318097,0.40072568,0.00090012,0.05118597,0.00458623,0.31900560,0.16932720,0.00312082
-3.31065533,0.81681444,0.22027469,0.38583570,0.00083930,0.04821376,0.00429326,0.30102765,0.16343269,0.00294474
-3.30465233,0.77610337,0.20693182,0.37119649,0.00077770,0.04509818,0.00399128,0.28216555,0.15759679,0.00276399
-3.29864932,0.73538099,0.19335536,0.35702218,0.00071617,0.04188844,0.00368513,0.26272216,0.15191018,0.00258113
-3.29264632,0.69520552,0.17974005,0.34348942,0.00065547,0.03863315,0.00337939,0.24299544,0.14644920,0.00239865
-3.28664332,0.65606689,0.16626698,0.33073246,0.00059630,0.03537888,0.00307822,0.22326972,0.14127333,0.00221881
-3.28064032,0.61837472,0.15309907,0.31884009,0.00053929,0.03216889,0.00278534,0.20380822,0.13642350,0.00204369
-3.27463732,0.58245045,0.14037762,0.30785478,0.00048492,0.02904213,0.00250392,0.18484700,0.13192145,0.00187503
-3.26863432,0.54852378,0.12822000,0.29777382,0.00043363,0.02603245,0.00223657,0.16659046,0.12776991,0.00171429
-3.26263132,0.51673333,0.11671845,0.28855246,0.00038570,0.02316814,0.00198533,0.14920850,0.12395373,0.00156260
-3.25662831,0.48713114,0.10594000,0.28010880,0.00034134,0.02047166,0.00175165,0.13283513,0.12044185,0.00142074
-3.25062531,0.45969060,0.09592726,0.27233014,0.00030066,0.01795966,0.00153646,0.11756858,0.11718983,0.00128919
-3.24462231,0.43431709,0.08670015,0.26508041,0.00026367,0.01564314,0.00134018,0.10347270,0.11414297,0.00116813
-3.23861931,0.41086065,0.07825822,0.25820833,0.00023034,0.01352785,0.00116278,0.09057932,0.11123975,0.00105748
-3.23261631,0.38912986,0.07058351,0.25155574,0.00020052,0.01161479,0.00100386,0.07889152,0.10841535,0.00095694
-3.22661331,0.36890619,0.06364365,0.24496588,0.00017405,0.00990080,0.00086269,0.06838745,0.10560520,0.00086603
-3.22061031,0.34995802,0.05739517,0.23829098,0.00015073,0.00837925,0.00073830,0.05902450,0.10274823,0.00078412
-3.21460730,0.33205367,0.05178671,0.23139904,0.00013030,0.00704069,0.00062952,0.05074357,0.09978982,0.00071050
-3.20860430,0.31497300,0.04676204,0.22417939,0.00011251,0.00587354,0.00053508,0.04347331,0.09668418,0.00064440
-3.20260130,0.29851696,0.04226284,0.21654688,0.00009710,0.00486474,0.00045365,0.03713405,0.09339620,0.00058504
-3.19659830,0.28251501,0.03823111,0.20844455,0.00008381,0.00400030,0.00038385,0.03164145,0.08990261,0.00053164
-3.19059530,0.26683013,0.03461109,0.19984480,0.00007237,0.00326588,0.00032435,0.02690964,0.08619256,0.00048346
-3.18459230,0.25136151,0.03135076,0.19074908,0.00006256,0.00264718,0.00027388,0.02285387,0.08226748,0.00043982
-3.17858929,0.23604503,0.02840300,0.18118626,0.00005416,0.00213031,0.00023123,0.01939262,0.07814042,0.00040013
-3.17258629,0.22085178,0.02572612,0.17120976,0.00004695,0.00170209,0.00019531,0.01644924,0.07383485,0.00036383
-3.16658329,0.20578486,0.02328421,0.16089386,0.00004077,0.00135022,0.00016511,0.01395305,0.06938312,0.00033049
-3.16058029,0.19087495,0.02104710,0.15032929,0.00003545,0.00106347,0.00013975,0.01184002,0.06482455,0.00029973
-3.15457729,0.17617496,0.01898998,0.13961844,0.00003087,0.00083168,0.00011845,0.01005309,0.06020341,0.00027124
-3.14857429,0.16175416,0.01709299,0.12887042,0.00002690,0.00064587,0.00010055,0.00854219,0.05556681,0.00024480
-3.14257129,0.14769223,0.01534054,0.11819632,0.00002345,0.00049816,0.00008548,0.00726397,0.05096269,0.00022022
-3.13656828,0.13407347,0.01372064,0.10770474,0.00002043,0.00038173,0.00007276,0.00618138,0.04643786,0.00019738
-3.13056528,0.12098152,0.01222418,0.09749787,0.00001779,0.00029081,0.00006198,0.00526315,0.04203641,0.00017616
-3.12456228,0.10849476,0.01084423,0.08766823,0.00001547,0.00022051,0.00005282,0.00448320,0.03779822,0.00015651
-3.11855928,0.09668261,0.00957545,0.07829615,0.00001342,0.00016680,0.00004500,0.00382002,0.03375797,0.00013837
-3.11255628,0.08560270,0.00841352,0.06944798,0.00001162,0.00012641,0.00003832,0.00325607,0.02994434,0.00012170
-3.10655328,0.07529904,0.00735472,0.06117514,0.00001002,0.00009671,0.00003258,0.00277720,0.02637958,0.00010646
-3.10055028,0.06580110,0.00639557,0.05351376,0.00000861,0.00007566,0.00002765,0.00237224,0.02307948,0.00009260
-3.09454727,0.05712372,0.00553261,0.04648512,0.00000737,0.00006174,0.00002341,0.00203251,0.02005342,0.00008009
-3.08854427,0.04926777,0.00476228,0.04009647,0.00000628,0.00005387,0.00001975,0.00175153,0.01730490,0.00006888
-3.08254127,0.04222139,0.00408083,0.03434239,0.00000532,0.00005141,0.00001661,0.00152479,0.01483203,0.00005892
-3.07653827,0.03596173,0.00348440,0.02920640,0.00000448,0.00005407,0.00001392,0.00134955,0.01262830,0.00005014
-3.07053527,0.03045698,0.00296905,0.02466278,0.00000376,0.00006192,0.00001162,0.00122482,0.01068339,0.00004248
-3.06453227,0.02566857,0.00253095,0.02067848,0.00000313,0.00007539,0.00000967,0.00115128,0.00898405,0.00003589
-3.05852926,0.02155346,0.00216647,0.01721501,0.00000259,0.00009526,0.00000803,0.00113141,0.00751487,0.00003028
-3.05252626,0.01806635,0.00187246,0.01423024,0.00000213,0.00012266,0.00000666,0.00116954,0.00625920,0.00002560
-3.04652326,0.01516183,0.00164634,0.01168006,0.00000174,0.00015911,0.00000555,0.00127201,0.00519985,0.00002179
-3.04052026,0.01279622,0.00148636,0.00951982,0.00000142,0.00020652,0.00000468,0.00144736,0.00431975,0.00001879
-3.03451726,0.01092928,0.00139174,0.00770563,0.00000114,0.00026726,0.00000404,0.00170649,0.00360259,0.00001656
-3.02851426,0.00952558,0.00136281,0.00619528,0.00000092,0.00034416,0.00000364,0.00206288,0.00303324,0.00001506
-3.02251126,0.00855563,0.00140117,0.00494910,0.00000073,0.00044054,0.00000348,0.00253272,0.00259813,0.00001428
-3.01650825,0.00799668,0.00150979,0.00393051,0.00000058,0.00056022,0.00000361,0.00313504,0.00228558,0.00001419
-3.01050525,0.00783330,0.00169302,0.00310641,0.00000046,0.00070760,0.00000408,0.00389180,0.00208592,0.00001481
-3.00450225,0.00805758,0.00195665,0.00244740,0.00000036,0.00088755,0.00000497,0.00482783,0.00199160,0.00001615
-2.99849925,0.00866921,0.00230786,0.00192790,0.00000028,0.00110550,0.00000640,0.00597072,0.00199723,0.00001823
-2.99249625,0.00967523,0.00275514,0.00152613,0.00000023,0.00136732,0.00000853,0.00735059,0.00209951,0.00002111
-2.98649325,0.01108955,0.00330814,0.00122406,0.00000019,0.00167929,0.00001159,0.00899964,0.00229714,0.00002484
-2.98049025,0.01293238,0.00397748,0.00100732,0.00000016,0.00204801,0.00001588,0.01095167,0.00259062,0.00002948
-2.97448724,0.01522934,0.00477448,0.00086512,0.00000015,0.00248027,0.00002178,0.01324130,0.00298215,0.00003510
-2.96848424,0.01801056,0.00571087,0.00079014,0.00000016,0.00298288,0.00002982,0.01590307,0.00347532,0.00004179
-2.96248124,0.02130959,0.00679841,0.00077854,0.00000018,0.00356251,0.00004062,0.01897047,0.00407493,0.00004963
-2.95647824,0.02516229,0.00804853,0.00082994,0.00000023,0.00422552,0.00005503,0.02247466,0.00478671,0.00005870
-2.95047524,0.02960568,0.00947182,0.00094757,0.00000031,0.00497765,0.00007407,0.02644323,0.00561713,0.00006909
-2.94447224,0.03467687,0.01107766,0.00113840,0.00000043,0.00582387,0.00009904,0.03089884,0.00657312,0.00008087
-2.93846923,0.04041205,0.01287379,0.00141342,0.00000060,0.00676812,0.00013151,0.03585784,0.00766191,0.00009411
-2.93246623,0.04684573,0.01486583,0.00178803,0.00000085,0.00781308,0.00017340,0.04132901,0.00889088,0.00010887
-2.92646323,0.05401013,0.01705703,0.00228238,0.00000120,0.00895999,0.00022702,0.04731236,0.01026743,0.00012520
-2.92046023,0.06193498,0.01944796,0.00292198,0.00000168,0.01020850,0.00029513,0.05379825,0.01179897,0.00014312
-2.91445723,0.07064764,0.02203635,0.00373815,0.00000235,0.01155657,0.00038096,0.06076673,0.01349292,0.00016266
-2.90845423,0.08017363,0.02481710,0.00476864,0.00000327,0.01300040,0.00048825,0.06818731,0.01535684,0.00018381
-2.90245123,0.09053762,0.02778238,0.00605822,0.00000450,0.01453453,0.00062134,0.07601911,0.01739859,0.00020658
-2.89644822,0.10176478,0.03092191,0.00765915,0.00000617,0.01615189,0.00078510,0.08421156,0.01962663,0.00023092
-2.89044522,0.11388257,0.03422342,0.00963167,0.00000838,0.01784407,0.00098500,0.09270558,0.02205024,0.00025683
-2.88444222,0.12692275,0.03767321,0.01204427,0.00001132,0.01960154,0.00122706,0.10143524,0.02467998,0.00028425
-2.87843922,0.14092356,0.04125687,0.01497378,0.00001517,0.02141404,0.00151781,0.11032993,0.02752795,0.00031315
-2.87243622,0.15593197,0.04496009,0.01850524,0.00002019,0.02327096,0.00186419,0.11931686,0.03060820,0.00034351
-2.86643322,0.17200563,0.04876950,0.02273134,0.00002667,0.02516178,0.00227348,0.12832391,0.03393701,0.00037531
-2.86043022,0.18921442,0.05267353,0.02775158,0.00003499,0.02707654,0.00275311,0.13728263,0.03753304,0.00040853
-2.85442721,0.20764142,0.05666317,0.03367095,0.00004557,0.02900624,0.00331048,0.14613119,0.04141741,0.00044320
-2.84842421,0.22738287,0.06073265,0.04059808,0.00005892,0.03094321,0.00395273,0.15481721,0.04561356,0.00047934
-2.84242121,0.24854712,0.06487990,0.04864291,0.00007563,0.03288146,0.00468647,0.16330026,0.05014689,0.00051700
-2.83641821,0.27125223,0.06910677,0.05791380,0.00009640,0.03481679,0.00551751,0.17155375,0.05504414,0.00055626
-2.83041521,0.29562221,0.07341892,0.06851416,0.00012198,0.03674693,0.00645050,0.17956622,0.06033254,0.00059719
-2.82441221,0.32178175,0.07782547,0.08053852,0.00015324,0.03867139,0.00748862,0.18734180,0.06603869,0.00063990
-2.81840920,0.34984957,0.08233819,0.09406827,0.00019113,0.04059129,0.00863324,0.19489973,0.07218711,0.00068448
-2.81240620,0.37993045,0.08697050,0.10916703,0.00023668,0.04250890,0.00988360,0.20227302,0.07879869,0.00073101
-2.80640320,0.41210622,0.09173601,0.12587590,0.00029099,0.04442718,0.01123655,0.20950608,0.08588889,0.00077954
-2.80040020,0.44642601,0.09664692,0.14420866,0.00035519,0.04634912,0.01268625,0.21665160,0.09346583,0.00083009
-2.79439720,0.48289629,0.10171222,0.16414727,0.00043044,0.04827702,0.01422404,0.22376657,0.10152841,0.00088263
-2.78839420,0.52147096,0.10693575,0.18563764,0.00051789,0.05021173,0.01583835,0.23090790,0.11006444,0.00093705
-2.78239120,0.56204239,0.11231441,0.20858621,0.00061864,0.05215195,0.01751467,0.23812756,0.11904903,0.00099317
-2.77638819,0.60443362,0.11783635,0.23285733,0.00073369,0.05409347,0.01923566,0.24546780,0.12844317,0.00105071
-2.77038519,0.64839263,0.12347956,0.25827171,0.00086389,0.05602866,0.02098139,0.25295640,0.13819271,0.00110930
-2.76438219,0.69358890,0.12921077,0.28460631,0.00100989,0.05794601,0.02272964,0.26060259,0.14822789,0.00116845
-2.75837919,0.73961293,0.13498478,0.31159555,0.00117210,0.05982989,0.02445636,0.26839356,0.15846327,0.00122759
-2.75237619,0.78597890,0.14074445,0.33893420,0.00135060,0.06166057,0.02613618,0.27629199,0.16879839,0.00128603
-2.74637319,0.83213080,0.14642115,0.36628185,0.00154511,0.06341441,0.02774307,0.28423483,0.17911897,0.00134301
-2.74037019,0.87745187,0.15193592,0.39326895,0.00175496,0.06506437,0.02925095,0.29213320,0.18929871,0.00139768
-2.73436718,0.92127743,0.15720122,0.41950447,0.00197900,0.06658064,0.03063448,0.29987377,0.19920180,0.00144915
-2.72836418,0.96291057,0.16212319,0.44458471,0.00221563,0.06793165,0.03186974,0.30732144,0.20868584,0.00149652
-2.72236118,1.00164036,0.16660441,0.46810335,0.00246276,0.06908502,0.03293497,0.31432323,0.21760525,0.00153885
-2.71635818,1.03676191,0.17054706,0.48966218,0.00271780,0.07000886,0.03381120,0.32071329,0.22581502,0.00157526
-2.71035518,1.06759739,0.17385624,0.50888217,0.00297774,0.07067293,0.03448283,0.32631881,0.23317468,0.00160492
-2.70435218,1.09351744,0.17644343,0.52541460,0.00323913,0.07104996,0.03493814,0.33096644,0.23955232,0.00162708
-2.69834917,1.11396176,0.17822984,0.53895167,0.00349818,0.07111679,0.03516962,0.33448915,0.24482850,0.00164112
-2.69234617,1.12845832,0.17914957,0.54923625,0.00375085,0.07085548,0.03517422,0.33673291,0.24890000,0.00164655
-2.68634317,1.13664012,0.17915231,0.55607028,0.00399292,0.07025418,0.03495338,0.33756315,0.25168317,0.00164304
-2.68034017,1.13825891,0.17820564,0.55932164,0.00422013,0.06930782,0.03451305,0.33687050,0.25311681,0.00163044
-2.67433717,1.13319523,0.17629666,0.55892890,0.00442830,0.06801852,0.03386341,0.33457567,0.25316442,0.00160876
-2.66833417,1.12146440,0.17343296,0.55490416,0.00461342,0.06639580,0.03301861,0.33063312,0.25181587,0.00157822
-2.66233117,1.10321818,0.16964287,0.54733340,0.00477186,0.06445641,0.03199627,0.32503351,0.24908831,0.00153921
-2.65632816,1.07874212,0.16497499,0.53637479,0.00490041,0.06222405,0.03081707,0.31780470,0.24502635,0.00149229
-2.65032516,1.04844874,0.15949708,0.52225466,0.00499642,0.05972868,0.02950407,0.30901134,0.23970158,0.00143817
-2.64432216,1.01286692,0.15329430,0.50526167,0.00505792,0.05700580,0.02808220,0.29875315,0.23321134,0.00137769
-2.63831916,0.97262808,0.14646693,0.48573914,0.00508366,0.05409541,0.02657760,0.28716189,0.22567699,0.00131182
-2.63231616,0.92844969,0.13912774,0.46407621,0.00507316,0.05104102,0.02501705,0.27439727,0.21724157,0.00124159
-2.62631316,0.88111702,0.13139903,0.44069787,0.00502674,0.04788846,0.02342742,0.26064200,0.20806706,0.00116810
-2.62031016,0.83146371,0.12340958,0.41605467,0.00494552,0.04468478,0.02183519,0.24609621,0.19833143,0.00109248
-2.61430715,0.78035218,0.11529155,0.39061213,0.00483137,0.04147712,0.02026603,0.23097153,0.18822534,0.00101583
-2.60830415,0.72865442,0.10717758,0.36484058,0.00468686,0.03831173,0.01874449,0.21548505,0.17794887,0.00093926
-2.60230115,0.67723398,0.09919796,0.33920556,0.00451516,0.03523304,0.01729368,0.19985345,0.16770824,0.00086381
-2.59629815,0.62692951,0.09147830,0.31415913,0.00431995,0.03228290,0.01593518,0.18428755,0.15771252,0.00079046
-2.59029515,0.57854047,0.08413737,0.29013232,0.00410531,0.02949997,0.01468885,0.16898734,0.14817062,0.00072010
-2.58429215,0.53281502,0.07728546,0.26752876,0.00387559,0.02691927,0.01357282,0.15413783,0.13928833,0.00065351
-2.57828914,0.49044032,0.07102306,0.24671966,0.00363525,0.02457183,0.01260346,0.13990564,0.13126561,0.00059140
-2.57228614,0.45203516,0.06543993,0.22803988,0.00338878,0.02248453,0.01179543,0.12643652,0.12429406,0.00053434
-2.56628314,0.41814462,0.06061449,0.21178518,0.00314056,0.02068001,0.01116165,0.11385365,0.11855448,0.00048280
-2.56028014,0.38923658,0.05661349,0.19821041,0.00289472,0.01917672,0.01071332,0.10225688,0.11421464,0.00043715
-2.55427714,0.36569973,0.05349184,0.18752837,0.00265510,0.01798893,0.01045994,0.09172261,0.11142700,0.00039764
-2.54827414,0.34784258,0.05129266,0.17990919,0.00242514,0.01712685,0.01040925,0.08230444,0.11032654,0.00036443
-2.54227114,0.33589324,0.05004730,0.17548009,0.00220781,0.01659677,0.01056709,0.07403428,0.11102860,0.00033758
-2.53626813,0.32999955,0.04977545,0.17432522,0.00200562,0.01640108,0.01093731,0.06692391,0.11362665,0.00031709
-2.53026513,0.33022938,0.05048522,0.17648550,0.00182052,0.01653838,0.01152159,0.06096681,0.11819012,0.00030284
-2.52426213,0.33657096,0.05217316,0.18195850,0.00165397,0.01700348,0.01231915,0.05614023,0.12476230,0.00029466
-2.51825913,0.34893318,0.05482430,0.19069819,0.00150691,0.01778739,0.01332660,0.05240725,0.13335834,0.00029232
-2.51225613,0.36714602,0.05841212,0.20261474,0.00137979,0.01887735,0.01453759,0.04971890,0.14396357,0.00029552
-2.50625313,0.39096130,0.06289859,0.21757460,0.00127261,0.02025671,0.01594265,0.04801622,0.15653212,0.00030391
-2.50025013,0.42005396,0.06823431,0.23540074,0.00118497,0.02190499,0.01752895,0.04723220,0.17098617,0.00031706
-2.49424712,0.45402449,0.07435881,0.25587368,0.00111612,0.02379786,0.01928017,0.04729361,0.18721583,0.00033452
-2.48824412,0.49240249,0.08120101,0.27873315,0.00106498,0.02590728,0.02117649,0.04812269,0.20507995,0.00035579
-2.48224112,0.53465215,0.08868003,0.30368092,0.00103025,0.02820166,0.02319460,0.04963875,0.22440777,0.00038033
-2.47623812,0.58017954,0.09670632,0.33038469,0.00101043,0.03064619,0.02530796,0.05175969,0.24500178,0.00040756
-2.47023512,0.62834223,0.10518312,0.35848340,0.00100388,0.03320327,0.02748708,0.05440337,0.26664152,0.00043687
-2.46423212,0.67846097,0.11400830,0.38759378,0.00100888,0.03583311,0.02970004,0.05748897,0.28908855,0.00046766
-2.45822911,0.72983349,0.12307651,0.41731819,0.00102369,0.03849443,0.03191308,0.06093824,0.31209224,0.00049928
-2.45222611,0.78175006,0.13228161,0.44725350,0.00104656,0.04114530,0.03409137,0.06467671,0.33539637,0.00053111
-2.44622311,0.83351017,0.14151927,0.47700073,0.00107580,0.04374410,0.03619984,0.06863476,0.35874617,0.00056254
-2.44022011,0.88443988,0.15068962,0.50617507,0.00110981,0.04625047,0.03820408,0.07274864,0.38189556,0.00059297
-2.43421711,0.93390878,0.15969985,0.53441583,0.00114711,0.04862640,0.04007132,0.07696123,0.40461408,0.00062186
-2.42821411,0.98134596,0.16846652,0.56139577,0.00118637,0.05083713,0.04177134,0.08122271,0.42669336,0.00064871
-2.42221111,1.02625385,0.17691755,0.58682932,0.00122638,0.05285217,0.04327737,0.08549087,0.44795243,0.00067307
-2.41620810,1.06821929,0.18499364,0.61047924,0.00126616,0.05464599,0.04456687,0.08973124,0.46824181,0.00069458
-2.41020510,1.10692096,0.19264913,0.63216115,0.00130485,0.05619871,0.04562216,0.09391685,0.48744585,0.00071296
-2.40420210,1.14213268,0.19985207,0.65174579,0.00134180,0.05749646,0.04643091,0.09802761,0.50548333,0.00072800
-2.39819910,1.17372229,0.20658359,0.66915869,0.00137650,0.05853159,0.04698640,0.10204950,0.52230604,0.00073957
-2.39219610,1.20164605,0.21283654,0.68437726,0.00140860,0.05930257,0.04728757,0.10597333,0.53789549,0.00074765
-2.38619310,1.22593884,0.21861342,0.69742543,0.00143789,0.05981373,0.04733883,0.10979333,0.55225785,0.00075228
-2.38019010,1.24670064,0.22392383,0.70836612,0.00146425,0.06007465,0.04714975,0.11350556,0.56541752,0.00075357
-2.37418709,1.26408026,0.22878145,0.71729205,0.00148765,0.06009952,0.04673440,0.11710622,0.57740959,0.00075171
-2.36818409,1.27825712,0.23320090,0.72431541,0.00150812,0.05990619,0.04611071,0.12059000,0.58827177,0.00074692
-2.36218109,1.28942248,0.23719456,0.72955703,0.00152571,0.05951523,0.04529959,0.12394859,0.59803640,0.00073948
-2.35617809,1.29776130,0.24076971,0.73313589,0.00154047,0.05894896,0.04432402,0.12716944,0.60672295,0.00072967
-2.35017509,1.30343583,0.24392605,0.73515951,0.00155244,0.05823040,0.04320812,0.13023487,0.61433178,0.00071779
-2.34417209,1.30657231,0.24665398,0.73571599,0.00156163,0.05738247,0.04197626,0.13312169,0.62083943,0.00070414
-2.33816908,1.30725148,0.24893365,0.73486821,0.00156797,0.05642715,0.04065221,0.13580123,0.62619603,0.00068901
-2.33216608,1.30550372,0.25073489,0.73265049,0.00157136,0.05538496,0.03925841,0.13824008,0.63032490,0.00067265
-2.32616308,1.30130909,0.25201817,0.72906809,0.00157163,0.05427461,0.03781544,0.14040120,0.63312459,0.00065528
-2.32016008,1.29460229,0.25273638,0.72409942,0.00156858,0.05311280,0.03634156,0.14224565,0.63447325,0.00063711
-2.31415708,1.28528225,0.25283757,0.71770094,0.00156196,0.05191434,0.03485248,0.14373471,0.63423504,0.00061829
-2.30815408,1.27322561,0.25226821,0.70981419,0.00155149,0.05069241,0.03336130,0.14483232,0.63226830,0.00059893
-2.30215108,1.25830318,0.25097706,0.70037468,0.00153691,0.04945898,0.03187856,0.14550765,0.62843494,0.00057914
-2.29614807,1.24039822,0.24891915,0.68932176,0.00151798,0.04822540,0.03041250,0.14573774,0.62261040,0.00055898
-2.29014507,1.21942519,0.24605980,0.67660898,0.00149451,0.04700299,0.02896937,0.14550997,0.61469366,0.00053848
-2.28414207,1.19534774,0.24237829,0.66221399,0.00146637,0.04580367,0.02755379,0.14482417,0.60461656,0.00051770
-2.27813907,1.16819450,0.23787107,0.64614748,0.00143354,0.04464056,0.02616922,0.14369433,0.59235179,0.00049665
-2.27213607,1.13807174,0.23255405,0.62846030,0.00139610,0.04352841,0.02481839,0.14214964,0.57791923,0.00047538
-2.26613307,1.10517174,0.22646415,0.60924845,0.00135427,0.04248392,0.02350370,0.14023489,0.56138993,0.00045393
-2.26013007,1.06977641,0.21965965,0.58865546,0.00130836,0.04152585,0.02222756,0.13801002,0.54288774,0.00043236
-2.25412706,1.03225571,0.21221956,0.56687190,0.00125887,0.04067490,0.02099266,0.13554897,0.52258826,0.00041075
-2.24812406,0.99306093,0.20424188,0.54413219,0.00120640,0.03995336,0.01980218,0.13293773,0.50071539,0.00038919
-2.24212106,0.95271309,0.19584086,0.52070870,0.00115169,0.03938451,0.01865984,0.13027167,0.47753541,0.00036781
-2.23611806,0.91178710,0.18714346,0.49690350,0.00109558,0.03899186,0.01756990,0.12765237,0.45334920,0.00034673
-2.23011506,0.87089258,0.17828513,0.47303833,0.00103903,0.03879819,0.01653707,0.12518393,0.42848285,0.00032610
-2.22411206,0.83065226,0.16940516,0.44944311,0.00098310,0.03882441,0.01556635,0.12296902,0.40327726,0.00030607
-2.21810905,0.79167928,0.16064186,0.42644390,0.00092893,0.03908845,0.01466279,0.12110493,0.37807733,0.00028679
-2.21210605,0.75455454,0.15212773,0.40435071,0.00087773,0.03960409,0.01383129,0.11967963,0.35322128,0.00026841
-2.20610305,0.71980524,0.14398499,0.38344595,0.00083077,0.04037981,0.01307628,0.11876821,0.32903055,0.00025107
-2.20010005,0.68788583,0.13632160,0.36397408,0.00078942,0.04141787,0.01240150,0.11842980,0.30580092,0.00023489
-2.19409705,0.65916212,0.12922793,0.34613285,0.00075509,0.04271349,0.01180980,0.11870515,0.28379515,0.00021996
-2.18809405,0.63389959,0.12277430,0.33006672,0.00072931,0.04425434,0.01130296,0.11961503,0.26323744,0.00020635
-2.18209105,0.61225608,0.11700939,0.31586257,0.00071368,0.04602026,0.01088160,0.12115943,0.24430983,0.00019410
-2.17608804,0.59427943,0.11195969,0.30354792,0.00070995,0.04798341,0.01054511,0.12331777,0.22715074,0.00018323
-2.17008504,0.57990989,0.10762980,0.29309174,0.00072000,0.05010864,0.01029173,0.12605007,0.21185542,0.00017370
-2.16408204,0.56898712,0.10400371,0.28440758,0.00074589,0.05235427,0.01011862,0.12929892,0.19847826,0.00016547
-2.15807904,0.56126138,0.10104683,0.27735896,0.00078989,0.05467321,0.01002205,0.13299233,0.18703665,0.00015846
-2.15207604,0.55640820,0.09870876,0.27176660,0.00085446,0.05701427,0.00999758,0.13704724,0.17751609,0.00015256
-2.14607304,0.55404570,0.09692645,0.26741718,0.00094230,0.05932383,0.01004038,0.14137352,0.16987618,0.00014765
-2.14007004,0.55375367,0.09562784,0.26407304,0.00105633,0.06154755,0.01014543,0.14587829,0.16405699,0.00014359
-2.13406703,0.55509347,0.09473551,0.26148256,0.00119971,0.06363227,0.01030783,0.15047023,0.15998560,0.00014025
-2.12806403,0.55762765,0.09417043,0.25939048,0.00137574,0.06552782,0.01052307,0.15506389,0.15758220,0.00013746
-2.12206103,0.56093835,0.09385539,0.25754795,0.00158787,0.06718880,0.01078721,0.15958345,0.15676557,0.00013510
-2.11605803,0.56464372,0.09371808,0.25572165,0.00183959,0.06857617,0.01109707,0.16396598,0.15745745,0.00013301
-2.11005503,0.56841138,0.09369374,0.25370183,0.00213435,0.06965860,0.01145034,0.16816387,0.15958579,0.00013108
