energy_ev,total_up,Hg_p_up,Hg_d_up,Li_s_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-6.00000000,0.87942645,0.22239895,0.28740208,0.09790492,0.02348197,0.03269199,0.02303396,0.27039169
-5.99399700,0.84550401,0.20591492,0.28089662,0.09303605,0.02415345,0.02966623,0.02282374,0.25900365
-5.98799400,0.81690787,0.19137682,0.27509115,0.08920839,0.02491865,0.02695056,0.02281368,0.24973626
-5.98199100,0.79395508,0.17883669,0.27007309,0.08648205,0.02578645,0.02455031,0.02300553,0.24270081
-5.97598799,0.77680981,0.16830286,0.26589504,0.08489807,0.02676394,0.02246383,0.02339504,0.23795429
-5.96998499,0.76548484,0.15974319,0.26257439,0.08447837,0.02785612,0.02068328,0.02397203,0.23549985
-5.96398199,0.75984699,0.15308892,0.26009404,0.08522584,0.02906568,0.01919527,0.02472063,0.23528847
-5.95797899,0.75962581,0.14823902,0.25840441,0.08712455,0.03039273,0.01798177,0.02561968,0.23722172
-5.95197599,0.76442528,0.14506472,0.25742649,0.09014017,0.03183467,0.01702090,0.02664330,0.24115534
-5.94597299,0.77373813,0.14341428,0.25705588,0.09422042,0.03338603,0.01628783,0.02776158,0.24690374
-5.93996998,0.78696214,0.14311766,0.25716744,0.09929564,0.03503839,0.01575556,0.02894142,0.25424518
-5.93396698,0.80341808,0.14399123,0.25762056,0.10527952,0.03678035,0.01539580,0.03014747,0.26292744
-5.92796398,0.82236861,0.14584218,0.25826467,0.11206998,0.03859753,0.01517966,0.03134317,0.27267404
-5.92196098,0.84303778,0.14847282,0.25894483,0.11955019,0.04047261,0.01507834,0.03249177,0.28319066
-5.91595798,0.86463061,0.15168453,0.25950717,0.12758988,0.04238553,0.01506383,0.03355744,0.29417185
-5.90995498,0.88635211,0.15528149,0.25980391,0.13604685,0.04431356,0.01510940,0.03450631,0.30530767
-5.90395198,0.90742562,0.15907397,0.25969792,0.14476890,0.04623165,0.01519008,0.03530749,0.31629038
-5.89794897,0.92710984,0.16288143,0.25906660,0.15359594,0.04811272,0.01528311,0.03593395,0.32682084
-5.89194597,0.94471432,0.16653519,0.25780499,0.16236252,0.04992808,0.01536818,0.03636328,0.33661463
-5.88594297,0.95961312,0.16988072,0.25582804,0.17090070,0.05164792,0.01542774,0.03657832,0.34540777
-5.87993997,0.97125648,0.17277971,0.25307216,0.17904316,0.05324185,0.01544708,0.03656760,0.35296180
-5.87393697,0.97918026,0.17511165,0.24949583,0.18662656,0.05467963,0.01541446,0.03632556,0.35906832
-5.86793397,0.98301311,0.17677513,0.24507960,0.19349506,0.05593176,0.01532112,0.03585259,0.36355279
-5.86193097,0.98248139,0.17768876,0.23982533,0.19950391,0.05697034,0.01516115,0.03515489,0.36627748
-5.85592796,0.97741171,0.17779171,0.23375499,0.20452292,0.05776977,0.01493142,0.03424413,0.36714364
-5.84992496,0.96773134,0.17704392,0.22690890,0.20843984,0.05830755,0.01463142,0.03313690,0.36609274
-5.84392196,0.95346646,0.17542595,0.21934376,0.21116329,0.05856502,0.01426294,0.03185414,0.36310687
-5.83791896,0.93473853,0.17293842,0.21113042,0.21262536,0.05852801,0.01382992,0.03042035,0.35820822
-5.83191596,0.91175879,0.16960121,0.20235157,0.21278354,0.05818738,0.01333808,0.02886278,0.35145773
-5.82591296,0.88482133,0.16545225,0.19309942,0.21162205,0.05753950,0.01279469,0.02721063,0.34295291
-5.81990995,0.85429479,0.16054608,0.18347349,0.20915241,0.05658650,0.01220821,0.02549415,0.33282501
-5.81390695,0.82061306,0.15495211,0.17357854,0.20541318,0.05533635,0.01158803,0.02374393,0.32123550
-5.80790395,0.78426514,0.14875264,0.16352265,0.20046902,0.05380277,0.01094415,0.02199014,0.30837206
-5.80190095,0.74578462,0.14204081,0.15341561,0.19440887,0.05200497,0.01028696,0.02026191,0.29444420
-5.79589795,0.70573886,0.13491830,0.14336748,0.18734352,0.04996713,0.00962699,0.01858685,0.27967858
-5.78989495,0.66471829,0.12749308,0.13348747,0.17940258,0.04771779,0.00897469,0.01699065,0.26431426
-5.78389195,0.62332602,0.11987705,0.12388301,0.17073098,0.04528907,0.00834026,0.01549679,0.24859791
-5.77788894,0.58216804,0.11218389,0.11465913,0.16148511,0.04271575,0.00773353,0.01412645,0.23277927
-5.77188594,0.54184416,0.10452682,0.10591801,0.15182888,0.04003430,0.00716386,0.01289841,0.21710671
-5.76588294,0.50293989,0.09701675,0.09775878,0.14192976,0.03728192,0.00664002,0.01182912,0.20182330
-5.75987994,0.46601939,0.08976046,0.09027744,0.13195492,0.03449552,0.00617017,0.01093277,0.18716322
-5.75387694,0.43161949,0.08285911,0.08356699,0.12206777,0.03171080,0.00576184,0.01022147,0.17334871
-5.74787394,0.40024483,0.07640699,0.07771762,0.11242485,0.02896142,0.00542185,0.00970532,0.16058751
-5.74187094,0.37236411,0.07049056,0.07281694,0.10317318,0.02627823,0.00515638,0.00939265,0.14907081
-5.73586793,0.34840722,0.06518772,0.06895029,0.09444834,0.02368875,0.00497088,0.00929003,0.13897167
-5.72986493,0.32876324,0.06056736,0.06620093,0.08637290,0.02121668,0.00487013,0.00940237,0.13044396
-5.72386193,0.31377908,0.05668914,0.06465022,0.07905561,0.01888167,0.00485817,0.00973292,0.12362162
-5.71785893,0.30375857,0.05360347,0.06437759,0.07259099,0.01669922,0.00493830,0.01028317,0.11861819
-5.71185593,0.29896179,0.05135162,0.06546034,0.06705948,0.01468067,0.00511305,0.01105277,0.11552671
-5.70585293,0.29960446,0.04996600,0.06797324,0.06252783,0.01283343,0.00538412,0.01203929,0.11441964
-5.69984992,0.30585728,0.04947046,0.07198776,0.05904989,0.01116122,0.00575232,0.01323800,0.11534891
-5.69384692,0.31784495,0.04988069,0.07757112,0.05666743,0.00966450,0.00621757,0.01464165,0.11834609
-5.68784392,0.33564505,0.05120457,0.08478491,0.05541110,0.00834080,0.00677878,0.01624021,0.12342245
-5.68184092,0.35928648,0.05344261,0.09368351,0.05530127,0.00718527,0.00743386,0.01802063,0.13056903
-5.67583792,0.38874777,0.05658823,0.10431218,0.05634875,0.00619114,0.00817968,0.01996670,0.13975680
-5.66983492,0.42395521,0.06062815,0.11670492,0.05855531,0.00535011,0.00901206,0.02205897,0.15093667
-5.66383192,0.46478098,0.06554262,0.13088224,0.06191398,0.00465286,0.00992577,0.02427474,0.16403970
-5.65782891,0.51104159,0.07130568,0.14684882,0.06640898,0.00408936,0.01091466,0.02658825,0.17897736
-5.65182591,0.56249679,0.07788547,0.16459119,0.07201555,0.00364925,0.01197169,0.02897096,0.19564200
-5.64582291,0.61884919,0.08524445,0.18407571,0.07869941,0.00332206,0.01308909,0.03139198,0.21390752
-5.63981991,0.67974494,0.09333971,0.20524668,0.08641616,0.00309742,0.01425856,0.03381863,0.23363043
-5.63381691,0.74477558,0.10212332,0.22802503,0.09511057,0.00296520,0.01547148,0.03621718,0.25465120
-5.62781391,0.81348136,0.11154271,0.25230747,0.10471586,0.00291560,0.01671913,0.03855366,0.27679611
-5.62181091,0.88535614,0.12154122,0.27796637,0.11515314,0.00293920,0.01799304,0.04079475,0.29987944
-5.61580790,0.95985386,0.13205864,0.30485039,0.12633106,0.00302692,0.01928525,0.04290878,0.32370615
-5.60980490,1.03639662,0.14303189,0.33278591,0.13814575,0.00317007,0.02058860,0.04486665,0.34807495
-5.60380190,1.11438439,0.15439577,0.36157932,0.15048119,0.00336027,0.02189709,0.04664278,0.37278173
-5.59779890,1.19320585,0.16608377,0.39102017,0.16321013,0.00358942,0.02320611,0.04821599,0.39762325
-5.59179590,1.27225038,0.17802894,0.42088501,0.17619545,0.00384971,0.02451271,0.04957027,0.42240099
-5.58579290,1.35092074,0.19016472,0.45094198,0.18929209,0.00413358,0.02581578,0.05069533,0.44692515
-5.57978989,1.42864590,0.20242582,0.48095588,0.20234960,0.00443377,0.02711624,0.05158707,0.47101847
-5.57378689,1.50489378,0.21474899,0.51069355,0.21521507,0.00474333,0.02841704,0.05224776,0.49451994
-5.56778389,1.57918320,0.22707373,0.53992945,0.22773658,0.00505572,0.02972321,0.05268609,0.51728815
-5.56178089,1.65109471,0.23934289,0.56845102,0.23976686,0.00536494,0.03104173,0.05291695,0.53920417
-5.55577789,1.72027975,0.25150304,0.59606381,0.25116717,0.00566560,0.03238137,0.05296095,0.56017387
-5.54977489,1.78646777,0.26350483,0.62259603,0.26181121,0.00595316,0.03375244,0.05284390,0.58012960
-5.54377189,1.84947099,0.27530301,0.64790227,0.27158882,0.00622404,0.03516640,0.05259592,0.59903109
-5.53776888,1.90918659,0.28685641,0.67186638,0.28040945,0.00647583,0.03663553,0.05225057,0.61686564
-5.53176588,1.96559622,0.29812773,0.69440328,0.28820504,0.00670746,0.03817237,0.05184378,0.63364747
-5.52576288,2.01876280,0.30908319,0.71545963,0.29493235,0.00691939,0.03978930,0.05141275,0.64941639
-5.51975988,2.06882483,0.31969216,0.73501348,0.30057453,0.00711374,0.04149797,0.05099482,0.66423575
-5.51375688,2.11598840,0.32992669,0.75307276,0.30514186,0.00729441,0.04330874,0.05062633,0.67818976
-5.50775388,2.16051729,0.33976116,0.76967292,0.30867158,0.00746714,0.04523023,0.05034154,0.69138032
-5.50175088,2.20272160,0.34917190,0.78487373,0.31122682,0.00763953,0.04726877,0.05017160,0.70392351
-5.49574787,2.24294529,0.35813696,0.79875549,0.31289471,0.00782103,0.04942799,0.05014370,0.71594573
-5.48974487,2.28155328,0.36663609,0.81141485,0.31378360,0.00802280,0.05170850,0.05028026,0.72757981
-5.48374187,2.31891843,0.37465078,0.82296045,0.31401959,0.00825753,0.05410758,0.05059832,0.73896096
-5.47773887,2.35540887,0.38216449,0.83350851,0.31374252,0.00853923,0.05661901,0.05110905,0.75022294
-5.47173587,2.39137605,0.38916311,0.84317871,0.31310139,0.00888283,0.05923300,0.05181751,0.76149424
-5.46573287,2.42714374,0.39563535,0.85209020,0.31224962,0.00930387,0.06193627,0.05272245,0.77289455
-5.45972986,2.46299818,0.40157329,0.86035820,0.31134006,0.00981799,0.06471211,0.05381640,0.78453141
-5.45372686,2.49917934,0.40697282,0.86809088,0.31052005,0.01044041,0.06754070,0.05508585,0.79649710
-5.44772386,2.53587348,0.41183400,0.87538677,0.30992669,0.01118541,0.07039937,0.05651162,0.80886573
-5.44172086,2.57320670,0.41616117,0.88233253,0.30968239,0.01206568,0.07326306,0.05806937,0.82169063
-5.43571786,2.61123967,0.41996284,0.88900111,0.30989081,0.01309177,0.07610474,0.05973025,0.83500185
-5.42971486,2.64996318,0.42325122,0.89545016,0.31063345,0.01427149,0.07889595,0.06146160,0.84880397
-5.42371186,2.68929473,0.42604138,0.90172069,0.31196676,0.01560931,0.08160732,0.06322786,0.86307410
-5.41770885,2.72907600,0.42835018,0.90783593,0.31392002,0.01710591,0.08420910,0.06499143,0.87776025
-5.41170585,2.76907129,0.43019474,0.91380030,0.31649403,0.01875776,0.08667176,0.06671369,0.89278002
-5.40570285,2.80896734,0.43159085,0.91959864,0.31966050,0.02055678,0.08896649,0.06835593,0.90801986
-5.39969985,2.84837443,0.43255114,0.92519565,0.32336237,0.02249023,0.09106568,0.06988038,0.92333499
-5.39369685,2.88682947,0.43308338,0.93053563,0.32751501,0.02454065,0.09294345,0.07125114,0.93855006
-5.38769385,2.92380110,0.43318885,0.93554274,0.33200815,0.02668607,0.09457606,0.07243505,0.95346086
-5.38169085,2.95869736,0.43286116,0.94012177,0.33670873,0.02890036,0.09594228,0.07340253,0.96783704
-5.37568784,2.99087610,0.43208544,0.94415961,0.34146449,0.03115379,0.09702379,0.07412824,0.98142611
-5.36968484,3.01965836,0.43083821,0.94752758,0.34610828,0.03341373,0.09780545,0.07459167,0.99395863
-5.36368184,3.04434475,0.42908790,0.95008459,0.35046292,0.03564564,0.09827558,0.07477754,1.00515477
-5.35767884,3.06423459,0.42679612,0.95168121,0.35434656,0.03781407,0.09842614,0.07467607,1.01473192
-5.35167584,3.07864768,0.42391976,0.95216458,0.35757839,0.03988392,0.09825296,0.07428311,1.02241342
-5.34567284,3.08694784,0.42041363,0.95138420,0.35998441,0.04182167,0.09775578,0.07360006,1.02793804
-5.33966983,3.08856768,0.41623378,0.94919815,0.36140327,0.04359670,0.09693836,0.07263370,1.03106990
-5.33366683,3.08303364,0.41134128,0.94547981,0.36169174,0.04518262,0.09580846,0.07139585,1.03160854
-5.32766383,3.06999007,0.40570610,0.94012459,0.36072976,0.04655843,0.09437774,0.06990294,1.02939854
-5.32166083,3.04922137,0.39931110,0.93305646,0.35842484,0.04770969,0.09266171,0.06817543,1.02433840
-5.31565783,3.02067095,0.39215574,0.92423393,0.35471562,0.04862937,0.09067941,0.06623724,1.01638819
-5.30965483,2.98445591,0.38425932,0.91365501,0.34957435,0.04931857,0.08845322,0.06411505,1.00557539
-5.30365183,2.94087643,0.37566350,0.90136110,0.34300834,0.04978690,0.08600846,0.06183763,0.99199875
-5.29764882,2.89041911,0.36643395,0.88743924,0.33506012,0.05005265,0.08337296,0.05943516,0.97582973
-5.29164582,2.83375361,0.35666097,0.87202276,0.32580649,0.05014253,0.08057659,0.05693853,0.95731132
-5.28564282,2.77172245,0.34645890,0.85528995,0.31535623,0.05009118,0.07765068,0.05437872,0.93675418
-5.27963982,2.70532378,0.33596446,0.83746093,0.30384684,0.04994030,0.07462747,0.05178618,0.91453005
-5.27363682,2.63568762,0.32533386,0.81879259,0.29144020,0.04973752,0.07153943,0.04919035,0.89106263
-5.26763382,2.56404616,0.31473883,0.79957173,0.27831747,0.04953499,0.06841869,0.04661911,0.86681611
-5.26163082,2.49169897,0.30436174,0.78010677,0.26467341,0.04938773,0.06529638,0.04409842,0.84228179
-5.25562781,2.41997432,0.29439002,0.76071799,0.25071027,0.04935187,0.06220203,0.04165195,0.81796320
-5.24962481,2.35018806,0.28500992,0.74172710,0.23663161,0.04948271,0.05916301,0.03930076,0.79436021
-5.24362181,2.28360140,0.27640014,0.72344604,0.22263625,0.04983279,0.05620402,0.03706315,0.77195282
-5.23761881,2.22137930,0.26872535,0.70616589,0.20891254,0.05044997,0.05334666,0.03495439,0.75118514
-5.23161581,2.16455108,0.26213001,0.69014606,0.19563322,0.05137556,0.05060910,0.03298669,0.73245026
-5.22561281,2.11397464,0.25673272,0.67560430,0.18295097,0.05264272,0.04800582,0.03116905,0.71607651
-5.21960980,2.07030599,0.25262132,0.66270801,0.17099491,0.05427495,0.04554747,0.02950731,0.70231576
-5.21360680,2.03397508,0.24984892,0.65156710,0.15986802,0.05628493,0.04324081,0.02800415,0.69133418
-5.20760380,2.00516926,0.24843117,0.64222891,0.14964556,0.05867367,0.04108882,0.02665916,0.68320585
-5.20160080,1.98382482,0.24834470,0.63467532,0.14037460,0.06143003,0.03909083,0.02546904,0.67790957
-5.19559780,1.96962744,0.24952695,0.62882225,0.13207442,0.06453056,0.03724279,0.02442774,0.67532893
-5.18959480,1.96202135,0.25187742,0.62452165,0.12473795,0.06793985,0.03553768,0.02352674,0.67525580
-5.18359180,1.96022726,0.25526019,0.62156598,0.11833391,0.07161116,0.03396587,0.02275532,0.67739706
-5.17758879,1.96326831,0.25950779,0.61969492,0.11280973,0.07548752,0.03251571,0.02210095,0.68138441
-5.17158579,1.97000334,0.26442616,0.61860433,0.10809493,0.07950313,0.03117402,0.02154970,0.68678693
-5.16558279,1.97916613,0.26980071,0.61795685,0.10410492,0.08358514,0.02992673,0.02108661,0.69312583
-5.15957979,1.98940934,0.27540303,0.61739393,0.10074502,0.08765563,0.02875944,0.02069623,0.69989105
-5.15357679,1.99935143,0.28099825,0.61654878,0.09791456,0.09163384,0.02765813,0.02036307,0.70655887
-5.14757379,2.00762484,0.28635268,0.61505963,0.09551085,0.09543853,0.02660966,0.02007209,0.71261007
-5.14157079,2.01292360,0.29124154,0.61258299,0.09343305,0.09899042,0.02560243,0.01980916,0.71754783
-5.13556778,2.01404867,0.29545639,0.60880607,0.09158563,0.10221452,0.02462687,0.01956155,0.72091480
-5.12956478,2.00994915,0.29881216,0.60345817,0.08988142,0.10504251,0.02367594,0.01931829,0.72230860
-5.12356178,1.99975819,0.30115353,0.59632042,0.08824432,0.10741480,0.02274554,0.01907054,0.72139538
-5.11755878,1.98282195,0.30236032,0.58723352,0.08661131,0.10928243,0.02183486,0.01881188,0.71792072
-5.11155578,1.95872108,0.30235191,0.57610333,0.08493403,0.11060857,0.02094661,0.01853850,0.71171785
-5.10555278,1.92728381,0.30109041,0.56290396,0.08317977,0.11136978,0.02008726,0.01824934,0.70271258
-5.09954977,1.88859052,0.29858265,0.54767850,0.08133194,0.11155672,0.01926708,0.01794614,0.69092523
-5.09354677,1.84296994,0.29488074,0.53053726,0.07939001,0.11117452,0.01850018,0.01763335,0.67646928
-5.08754377,1.79098730,0.29008144,0.51165381,0.07736900,0.11024268,0.01780444,0.01731806,0.65954708
-5.08154077,1.73342527,0.28432424,0.49125903,0.07529851,0.10879454,0.01720138,0.01700978,0.64044279
-5.07553777,1.67125852,0.27778820,0.46963338,0.07322139,0.10687634,0.01671586,0.01672013,0.61951307
-5.06953477,1.60562320,0.27068774,0.44709792,0.07119214,0.10454588,0.01637584,0.01646258,0.59717562
-5.06353177,1.53778247,0.26326753,0.42400429,0.06927496,0.10187096,0.01621191,0.01625203,0.57389643
-5.05752876,1.46908940,0.25579644,0.40072422,0.06754165,0.09892740,0.01625686,0.01610445,0.55017595
-5.05152576,1.40094854,0.24856092,0.37763878,0.06606928,0.09579701,0.01654502,0.01603638,0.52653471
-5.04552276,1.33477735,0.24185782,0.35512784,0.06493781,0.09256534,0.01711163,0.01606458,0.50349897
-5.03951976,1.27196856,0.23598681,0.33356000,0.06422758,0.08931945,0.01799205,0.01620549,0.48158665
-5.03351676,1.21385443,0.23124263,0.31328324,0.06401673,0.08614560,0.01922083,0.01647487,0.46129399
-5.02751376,1.16167356,0.22790733,0.29461648,0.06437870,0.08312715,0.02083075,0.01688732,0.44308326
-5.02151076,1.11654112,0.22624243,0.27784229,0.06537970,0.08034247,0.02285176,0.01745589,0.42737162
-5.01550775,1.07942266,0.22648158,0.26320065,0.06707627,0.07786312,0.02530979,0.01819168,0.41452152
-5.00950475,1.05111214,0.22882339,0.25088408,0.06951300,0.07575225,0.02822558,0.01910346,0.40483254
-5.00350175,1.03221415,0.23342508,0.24103393,0.07272046,0.07406321,0.03161350,0.02019737,0.39853492
-4.99749875,1.02313070,0.24039673,0.23373793,0.07671334,0.07283851,0.03548034,0.02147658,0.39578474
-4.99149575,1.02405251,0.24979656,0.22902909,0.08148897,0.07210898,0.03982428,0.02294104,0.39666080
-4.98549275,1.03495504,0.26162743,0.22688566,0.08702622,0.07189332,0.04463398,0.02458726,0.40116314
-4.97948974,1.05559916,0.27583454,0.22723246,0.09328493,0.07219787,0.04988786,0.02640816,0.40921334
-4.97348674,1.08553652,0.29230477,0.22994325,0.10020582,0.07301663,0.05555373,0.02839291,0.42065639
-4.96748374,1.12411977,0.31086761,0.23484432,0.10771107,0.07433166,0.06158875,0.03052695,0.43526425
-4.96148074,1.17051726,0.33129789,0.24171917,0.11570556,0.07611355,0.06793975,0.03279198,0.45274097
-4.95547774,1.22373238,0.35332033,0.25031418,0.12407875,0.07832225,0.07454402,0.03516606,0.47272937
-4.94947474,1.28262714,0.37661590,0.26034531,0.13270725,0.08090805,0.08133061,0.03762386,0.49481912
-4.94347174,1.34594967,0.40082989,0.27150557,0.14145800,0.08381267,0.08822197,0.04013692,0.51855617
-4.93746873,1.41236502,0.42558156,0.28347324,0.15019199,0.08697059,0.09513611,0.04267404,0.54345330
-4.93146573,1.48048882,0.45047504,0.29592056,0.15876848,0.09031044,0.10198904,0.04520176,0.56900161
-4.92546273,1.54892256,0.47511114,0.30852267,0.16704937,0.09375653,0.10869749,0.04768492,0.59468265
-4.91945973,1.61628986,0.49909967,0.32096657,0.17490381,0.09723039,0.11518184,0.05008733,0.61998093
-4.91345673,1.68127228,0.52207176,0.33295974,0.18221265,0.10065242,0.12136894,0.05237245,0.64439644
-4.90745373,1.74264362,0.54369160,0.34423817,0.18887256,0.10394353,0.12719494,0.05450418,0.66745670
-4.90145073,1.79930131,0.56366712,0.35457339,0.19479970,0.10702672,0.13260765,0.05644763,0.68872817
-4.89544772,1.85029376,0.58175900,0.36377824,0.19993262,0.10982869,0.13756864,0.05816990,0.70782630
-4.88944472,1.89484245,0.59778766,0.37171120,0.20423427,0.11228134,0.14205464,0.05964089,0.72442424
-4.88344172,1.93235782,0.61163764,0.37827883,0.20769302,0.11432315,0.14605827,0.06083403,0.73825948
-4.87743872,1.96244825,0.62325926,0.38343648,0.21032251,0.11590042,0.14958800,0.06172693,0.74913852
-4.87143572,1.98492172,0.63266736,0.38718690,0.21216040,0.11696840,0.15266737,0.06230196,0.75693915
-4.86543272,1.99977997,0.63993705,0.38957710,0.21326597,0.11749210,0.15533328,0.06254672,0.76161032
-4.85942971,2.00720556,0.64519677,0.39069326,0.21371673,0.11744702,0.15763369,0.06245436,0.76316978
-4.85342671,2.00754236,0.64861891,0.39065424,0.21360412,0.11681955,0.15962453,0.06202378,0.76169932
-4.84742371,2.00127046,0.65040840,0.38960380,0.21302863,0.11560708,0.16136628,0.06125966,0.75733815
-4.84142071,1.98897678,0.65079000,0.38770191,0.21209440,0.11381796,0.16292010,0.06017234,0.75027456
-4.83541771,1.97132280,0.64999489,0.38511579,0.21090379,0.11147109,0.16434394,0.05877756,0.74073627
-4.82941471,1.94901106,0.64824726,0.38201083,0.20955206,0.10859527,0.16568880,0.05709600,0.72898011
-4.82341171,1.92275213,0.64575168,0.37854217,0.20812250,0.10522838,0.16699524,0.05515281,0.71528121
-4.81740870,1.89323356,0.64268196,0.37484707,0.20668228,0.10141625,0.16829051,0.05297690,0.69992245
-4.81140570,1.86109243,0.63917205,0.37103869,0.20527921,0.09721138,0.16958641,0.05060018,0.68318456
-4.80540270,1.82689256,0.63530954,0.36720144,0.20393964,0.09267158,0.17087798,0.04805683,0.66533717
-4.79939970,1.79110758,0.63113207,0.36338808,0.20266752,0.08785840,0.17214314,0.04538238,0.64663134
-4.79339670,1.75411020,0.62662675,0.35961880,0.20144473,0.08283563,0.17334339,0.04261289,0.62729364
-4.78739370,1.71616807,0.62173276,0.35588214,0.20023268,0.07766768,0.17442532,0.03978414,0.60752208
-4.78139070,1.67744601,0.61634669,0.35213765,0.19897490,0.07241815,0.17532320,0.03693081,0.58748386
-4.77538769,1.63801407,0.61033052,0.34832013,0.19760068,0.06714837,0.17596209,0.03408582,0.56731484
-4.76938469,1.59786064,0.60352144,0.34434511,0.19602944,0.06191618,0.17626171,0.03127966,0.54712068
-4.76338169,1.55690941,0.59574324,0.34011513,0.19417550,0.05677482,0.17614052,0.02853993,0.52697940
-4.75737869,1.51503902,0.58681822,0.33552658,0.19195314,0.05177204,0.17552000,0.02589090,0.50694493
-4.75137569,1.47210394,0.57657924,0.33047654,0.18928154,0.04694948,0.17432876,0.02335325,0.48705152
-4.74537269,1.42795530,0.56488105,0.32486938,0.18608935,0.04234217,0.17250640,0.02094395,0.46731853
-4.73936968,1.38246035,0.55161021,0.31862252,0.18231879,0.03797838,0.17000670,0.01867617,0.44775527
-4.73336668,1.33551950,0.53669333,0.31167140,0.17792883,0.03387956,0.16680026,0.01655940,0.42836564
-4.72736368,1.28708000,0.52010295,0.30397306,0.17289758,0.03006060,0.16287618,0.01459960,0.40915222
-4.72136068,1.23714570,0.50186100,0.29550858,0.16722356,0.02653014,0.15824297,0.01279946,0.39011969
-4.71535768,1.18578253,0.48203963,0.28628400,0.16092604,0.02329111,0.15292842,0.01115873,0.37127741
-4.70935468,1.13311979,0.46075953,0.27632992,0.15404429,0.02034132,0.14697874,0.00967454,0.35264105
-4.70335168,1.07934728,0.43818599,0.26569998,0.14663600,0.01767418,0.14045680,0.00834184,0.33423338
-4.69734867,1.02470905,0.41452281,0.25446814,0.13877481,0.01527937,0.13343971,0.00715380,0.31608419
-4.69134567,0.96949413,0.39000476,0.24272530,0.13054733,0.01314363,0.12601596,0.00610216,0.29822954
-4.68534267,0.91402531,0.36488888,0.23057521,0.12204970,0.01125144,0.11828210,0.00517767,0.28071041
-4.67933967,0.85864654,0.33944517,0.21813021,0.11338383,0.00958571,0.11033933,0.00437044,0.26357102
-4.67333667,0.80371011,0.31394718,0.20550686,0.10465377,0.00812842,0.10229007,0.00367023,0.24685692
-4.66733367,0.74956407,0.28866303,0.19282175,0.09596209,0.00686112,0.09423467,0.00306675,0.23061306
-4.66133067,0.69654082,0.26384713,0.18018780,0.08740662,0.00576546,0.08626847,0.00254989,0.21488203
-4.65532766,0.64494730,0.23973313,0.16771096,0.07907763,0.00482351,0.07847924,0.00210991,0.19970245
-4.64932466,0.59505714,0.21652813,0.15548768,0.07105551,0.00401815,0.07094517,0.00173761,0.18510781
-4.64332166,0.54710499,0.19440843,0.14360302,0.06340907,0.00333322,0.06373329,0.00142438,0.17112558
-4.63731866,0.50128317,0.17351691,0.13212945,0.05619441,0.00275373,0.05689863,0.00116234,0.15777680
-4.63131566,0.45774034,0.15396181,0.12112635,0.04945443,0.00226594,0.05048373,0.00094429,0.14507596
-4.62531266,0.41658220,0.13581697,0.11064004,0.04321882,0.00185742,0.04451876,0.00076382,0.13303125
-4.61930965,0.37787371,0.11912338,0.10070441,0.03750457,0.00151703,0.03902206,0.00061521,0.12164507
-4.61330665,0.34164266,0.10389159,0.09134181,0.03231695,0.00123492,0.03400101,0.00049344,0.11091469
-4.60730365,0.30788405,0.09010507,0.08256431,0.02765066,0.00100245,0.02945323,0.00039413,0.10083306
-4.60130065,0.27656508,0.07772399,0.07437508,0.02349137,0.00081215,0.02536787,0.00031353,0.09138962
-4.59529765,0.24763022,0.06668936,0.06676987,0.01981724,0.00065759,0.02172711,0.00024840,0.08257113
-4.58929465,0.22100628,0.05692723,0.05973843,0.01660059,0.00053337,0.01850764,0.00019601,0.07436242
-4.58329165,0.19660717,0.04835283,0.05326588,0.01380949,0.00043496,0.01568210,0.00015405,0.06674699
-4.57728864,0.17433814,0.04087438,0.04733396,0.01140930,0.00035867,0.01322044,0.00012059,0.05970761
-4.57128564,0.15409955,0.03439662,0.04192214,0.00936405,0.00030157,0.01109117,0.00009402,0.05322672
-4.56528264,0.13579003,0.02882385,0.03700849,0.00763763,0.00026143,0.00926242,0.00007301,0.04728675
-4.55927964,0.11930911,0.02406252,0.03257051,0.00619492,0.00023664,0.00770285,0.00005647,0.04187042
-4.55327664,0.10455931,0.02002333,0.02858575,0.00500258,0.00022619,0.00638242,0.00004350,0.03696089
-4.54727364,0.09144788,0.01662291,0.02503232,0.00402977,0.00022962,0.00527292,0.00003340,0.03254195
-4.54127064,0.07988811,0.01378494,0.02188925,0.00324870,0.00024697,0.00434844,0.00002555,0.02859823
-4.53526763,0.06980042,0.01144111,0.01913689,0.00263495,0.00027880,0.00358564,0.00001951,0.02511531
-4.52926463,0.06111322,0.00953159,0.01675710,0.00216778,0.00032610,0.00296392,0.00001488,0.02208002
-4.52326163,0.05376366,0.00800531,0.01473352,0.00183025,0.00039029,0.00246552,0.00001137,0.01948064
-4.51725863,0.04769826,0.00682010,0.01305167,0.00160933,0.00047320,0.00207555,0.00000875,0.01730716
-4.51125563,0.04287332,0.00594259,0.01169914,0.00149590,0.00057700,0.00178192,0.00000683,0.01555161
-4.50525263,0.03925540,0.00534808,0.01066566,0.00148476,0.00070420,0.00157531,0.00000547,0.01420829
-4.49924962,0.03682141,0.00502034,0.00994311,0.00157454,0.00085753,0.00144902,0.00000457,0.01327410
-4.49324662,0.03555870,0.00495133,0.00952554,0.00176766,0.00103989,0.00139889,0.00000403,0.01274866
-4.48724362,0.03546477,0.00514088,0.00940904,0.00207024,0.00125431,0.00142318,0.00000382,0.01263449
