energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Li_s_up,Te_p_up,Te_d_up
-3.01050525,1.58883914,0.10666381,0.29011170,0.65636787,0.14683979,0.06083587,0.64054016,0.00000000
-3.00450225,1.54239800,0.10469195,0.27231802,0.62631410,0.14401285,0.05923582,0.64239664,0.00000000
-2.99849925,1.50297482,0.10289862,0.25610564,0.59909825,0.14140141,0.05773703,0.64726456,0.00000000
-2.99249625,1.47000529,0.10119128,0.24137200,0.57449822,0.13890868,0.05630175,0.65505710,0.00000000
-2.98649325,1.44289089,0.09948198,0.22799149,0.55225481,0.13644013,0.05489292,0.66569974,0.00000000
-2.98049025,1.42103584,0.09769043,0.21582422,0.53208932,0.13390767,0.05347567,0.67913788,0.00000000
-2.97448724,1.40387968,0.09574670,0.20472432,0.51372006,0.13123333,0.05201875,0.69534231,0.00000000
-2.96848424,1.39092401,0.09359324,0.19454750,0.49687675,0.12835226,0.05049571,0.71431205,0.00000000
-2.96248124,1.38175235,0.09118641,0.18515737,0.48131250,0.12521507,0.04888585,0.73607429,0.00000000
-2.95647824,1.37604255,0.08849729,0.17643064,0.46681283,0.12178922,0.04717487,0.76068143,0.00000000
-2.95047524,1.37357171,0.08551194,0.16826088,0.45320163,0.11805968,0.04535528,0.78820541,0.00000000
-2.94447224,1.37421402,0.08223099,0.16056099,0.44034411,0.11402880,0.04342645,0.81872983,0.00000000
-2.93846923,1.37793242,0.07866877,0.15326431,0.42814690,0.10971535,0.04139445,0.85234021,0.00000000
-2.93246623,1.38476526,0.07485189,0.14632464,0.41655570,0.10515304,0.03927163,0.88911334,0.00000000
-2.92646323,1.39480939,0.07081754,0.13971528,0.40555087,0.10038849,0.03707601,0.92910643,0.00000000
-2.92046023,1.40820119,0.06661150,0.13342730,0.39514163,0.09547879,0.03483051,0.97234678,0.00000000
-2.91445723,1.42509734,0.06228605,0.12746734,0.38535935,0.09048892,0.03256216,1.01882286,0.00000000
-2.90845423,1.44565647,0.05789775,0.12185507,0.37625049,0.08548907,0.03030122,1.06847739,0.00000000
-2.90245123,1.47002332,0.05350543,0.11662066,0.36786984,0.08055202,0.02808040,1.12120293,0.00000000
-2.89644822,1.49831625,0.04916823,0.11180232,0.36027442,0.07575077,0.02593405,1.17684037,0.00000000
-2.89044522,1.53061876,0.04494393,0.10744418,0.35351833,0.07115637,0.02389758,1.23518037,0.00000000
-2.88444222,1.56697553,0.04088757,0.10359452,0.34764904,0.06683620,0.02200698,1.29596770,0.00000000
-2.87843922,1.60739272,0.03705037,0.10030451,0.34270502,0.06285265,0.02029844,1.35890814,0.00000000
-2.87243622,1.65184236,0.03347904,0.09762737,0.33871481,0.05926213,0.01880820,1.42367755,0.00000000
-2.86643322,1.70027003,0.03021535,0.09561804,0.33569751,0.05611465,0.01757250,1.48993235,0.00000000
-2.86043022,1.75260502,0.02729609,0.09433322,0.33366442,0.05345362,0.01662766,1.55732083,0.00000000
-2.85442721,1.80877181,0.02475325,0.09383163,0.33262163,0.05131604,0.01601019,1.62549439,0.00000000
-2.84842421,1.86870194,0.02261450,0.09417461,0.33257331,0.04973295,0.01575705,1.69411812,0.00000000
-2.84242121,1.93234494,0.02090374,0.09542659,0.33352537,0.04873004,0.01590575,1.76287990,0.00000000
-2.83641821,1.99967752,0.01964185,0.09765563,0.33548909,0.04832831,0.01649452,1.83149749,0.00000000
-2.83041521,2.07071008,0.01884752,0.10093374,0.33848466,0.04854485,0.01756229,1.89972325,0.00000000
-2.82441221,2.14548987,0.01853799,0.10533690,0.34254417,0.04939342,0.01914855,1.96734615,0.00000000
-2.81840920,2.22410060,0.01872989,0.11094475,0.34771394,0.05088513,0.02129304,2.03419105,0.00000000
-2.81240620,2.30665820,0.01943985,0.11783993,0.35405610,0.05302873,0.02403521,2.10011537,0.00000000
-2.80640320,2.39330308,0.02068518,0.12610700,0.36164931,0.05583099,0.02741349,2.16500346,0.00000000
-2.80040020,2.48418925,0.02248426,0.13583098,0.37058855,0.05929667,0.03146433,2.22875909,0.00000000
-2.79439720,2.57947090,0.02485685,0.14709568,0.38098410,0.06342851,0.03622113,2.29129664,0.00000000
-2.78839420,2.67928747,0.02782432,0.15998164,0.39295979,0.06822692,0.04171291,2.35253163,0.00000000
-2.78239120,2.78374781,0.03140959,0.17456414,0.40665053,0.07368969,0.04796305,2.41237121,0.00000000
-2.77638819,2.89291480,0.03563703,0.19091105,0.42219936,0.07981155,0.05498789,2.47070543,0.00000000
-2.77038519,3.00679108,0.04053215,0.20908082,0.43975412,0.08658373,0.06279552,2.52739974,0.00000000
-2.76438219,3.12530691,0.04612111,0.22912072,0.45946384,0.09399353,0.07138463,2.58228935,0.00000000
-2.75837919,3.24831097,0.05243022,0.25106524,0.48147499,0.10202399,0.08074364,2.63517586,0.00000000
-2.75237619,3.37556440,0.05948509,0.27493492,0.50592765,0.11065357,0.09085019,2.68582645,0.00000000
-2.74637319,3.50673863,0.06730981,0.30073545,0.53295170,0.11985609,0.10167089,2.73397571,0.00000000
-2.74037019,3.64141685,0.07592583,0.32845711,0.56266300,0.12960062,0.11316162,2.77933012,0.00000000
-2.73436718,3.77909900,0.08535083,0.35807451,0.59515954,0.13985162,0.12526817,2.82157486,0.00000000
-2.72836418,3.91920969,0.09559728,0.38954637,0.63051767,0.15056915,0.13792732,2.86038277,0.00000000
-2.72236118,4.06110850,0.10667099,0.42281552,0.66878808,0.16170909,0.15106834,2.89542476,0.00000000
-2.71635818,4.20410155,0.11856947,0.45780862,0.70999181,0.17322350,0.16461471,2.92638117,0.00000000
-2.71035518,4.34745363,0.13128018,0.49443583,0.75411597,0.18506087,0.17848607,2.95295344,0.00000000
-2.70435218,4.49039964,0.14477879,0.53258999,0.80110932,0.19716634,0.19260024,2.97487522,0.00000000
-2.69834917,4.63215460,0.15902739,0.57214545,0.85087767,0.20948188,0.20687517,2.99192244,0.00000000
-2.69234617,4.77192125,0.17397283,0.61295640,0.90327917,0.22194624,0.22123061,3.00392155,0.00000000
-2.68634317,4.90889491,0.18954518,0.65485471,0.95811963,0.23449486,0.23558947,3.01075549,0.00000000
-2.68034017,5.04226510,0.20565653,0.69764749,1.01514814,0.24705960,0.24987871,3.01236704,0.00000000
-2.67433717,5.17121413,0.22220012,0.74111432,1.07405318,0.25956831,0.26402962,3.00875921,0.00000000
-2.66833417,5.29491317,0.23905000,0.78500464,1.13445954,0.27194448,0.27797755,2.99999292,0.00000000
-2.66233117,5.41251637,0.25606124,0.82903537,1.19592657,0.28410669,0.29166098,2.98618194,0.00000000
-2.65632816,5.52315433,0.27307084,0.87288923,1.25794801,0.29596835,0.30502011,2.96748563,0.00000000
-2.65032516,5.62592819,0.28989942,0.91621405,1.31995384,0.30743745,0.31799498,2.94410003,0.00000000
-2.64432216,5.71990571,0.30635360,0.95862351,1.38131463,0.31841665,0.33052338,2.91624804,0.00000000
-2.63831916,5.80412096,0.32222926,0.99969944,1.44134853,0.32880377,0.34253861,2.88416939,0.00000000
-2.63231616,5.87757885,0.33731546,1.03899619,1.49933119,0.33849259,0.35396747,2.84811140,0.00000000
-2.62631316,5.93926569,0.35139905,1.07604692,1.55450868,0.34737425,0.36472859,2.80832120,0.00000000
-2.62031016,5.98816637,0.36426978,1.11037208,1.60611324,0.35533913,0.37473140,2.76504011,0.00000000
-2.61430715,6.02328853,0.37572576,1.14148984,1.65338176,0.36227921,0.38387585,2.71850073,0.00000000
-2.60830415,6.04369331,0.38557915,1.16892822,1.69557624,0.36809090,0.39205311,2.66892715,0.00000000
-2.60230115,6.04853186,0.39366164,1.19223864,1.73200597,0.37267821,0.39914722,2.61653821,0.00000000
-2.59629815,6.03708602,0.39982980,1.21101014,1.76205027,0.37595624,0.40503786,2.56155368,0.00000000
-2.59029515,6.00881145,0.40396979,1.22488388,1.78518120,0.37785465,0.40960395,2.50420300,0.00000000
-2.58429215,5.96338052,0.40600131,1.23356712,1.80098493,0.37832116,0.41272810,2.44473579,0.00000000
-2.57828914,5.90072267,0.40588069,1.23684588,1.80918099,0.37732462,0.41430166,2.38343331,0.00000000
-2.57228614,5.82105927,0.40360274,1.23459577,1.80963821,0.37485781,0.41423002,2.32061987,0.00000000
-2.56628314,5.72493052,0.39920153,1.22679008,1.80238648,0.37093939,0.41243793,2.25667311,0.00000000
-2.56028014,5.61321193,0.39274978,1.21350491,1.78762352,0.36561522,0.40887447,2.19203204,0.00000000
-2.55427714,5.48711854,0.38435704,1.19492059,1.76571609,0.35895861,0.40351736,2.12720195,0.00000000
-2.54827414,5.34819561,0.37416666,1.17131949,1.73719523,0.35106970,0.39637629,2.06275531,0.00000000
-2.54227114,5.19829509,0.36235164,1.14307995,1.70274546,0.34207371,0.38749508,1.99932808,0.00000000
-2.53626813,5.03953805,0.34910962,1.11066663,1.66318814,0.33211824,0.37695245,1.93761113,0.00000000
-2.53026513,4.87426411,0.33465712,1.07461761,1.61945938,0.32136963,0.36486135,1.87833672,0.00000000
-2.52426213,4.70496947,0.31922335,1.03552870,1.57258333,0.31000850,0.35136677,1.82226044,0.00000000
-2.51825913,4.53423593,0.30304375,0.99403576,1.52364167,0.29822474,0.33664225,1.77013898,0.00000000
-2.51225613,4.36465376,0.28635364,0.95079572,1.47374062,0.28621198,0.32088508,1.72270483,0.00000000
-2.50625313,4.19874175,0.26938216,0.90646709,1.42397652,0.27416191,0.30431063,1.68063890,0.00000000
-2.50025013,4.03886780,0.25234671,0.86169099,1.37540149,0.26225867,0.28714583,1.64454227,0.00000000
-2.49424712,3.88717360,0.23544809,0.81707327,1.32899047,0.25067346,0.26962245,1.61490849,0.00000000
-2.48824412,3.74550652,0.21886661,0.77316865,1.28561080,0.23955966,0.25197020,1.59209776,0.00000000
-2.48224112,3.61536191,0.20275903,0.73046738,1.24599573,0.22904868,0.23441014,1.57631440,0.00000000
-2.47623812,3.49783793,0.18725664,0.68938495,1.21072266,0.21924661,0.21714874,1.56758861,0.00000000
-2.47023512,3.39360497,0.17246432,0.65025504,1.18019703,0.21023184,0.20037264,1.56576388,0.00000000
-2.46423212,3.30289075,0.15846057,0.61332601,1.15464235,0.20205377,0.18424451,1.57049049,0.00000000
-2.45822911,3.22548154,0.14529851,0.57876074,1.13409683,0.19473251,0.16889999,1.58122596,0.00000000
-2.45222611,3.16073931,0.13300759,0.54663967,1.11841638,0.18825970,0.15444593,1.59724248,0.00000000
-2.44622311,3.10763380,0.12159601,0.51696673,1.10728421,0.18260022,0.14095966,1.61764136,0.00000000
-2.44022011,3.06478819,0.11105349,0.48967766,1.10022613,0.17769489,0.12848960,1.64137422,0.00000000
-2.43421711,3.03053615,0.10135456,0.46465028,1.09663135,0.17346385,0.11705674,1.66727016,0.00000000
-2.42821411,3.00298812,0.09246177,0.44171601,1.09577766,0.16981052,0.10665701,1.69406811,0.00000000
-2.42221111,2.98010388,0.08432908,0.42067230,1.09686013,0.16662605,0.09726442,1.72045326,0.00000000
-2.41620810,2.95976893,0.07690498,0.40129509,1.09902232,0.16379392,0.08883460,1.74509625,0.00000000
-2.41020510,2.93987146,0.07013547,0.38335112,1.10138869,0.16119470,0.08130871,1.76669373,0.00000000
-2.40420210,2.91837746,0.06396663,0.36660939,1.10309728,0.15871063,0.07461738,1.78400888,0.00000000
-2.39819910,2.89340118,0.05834681,0.35085159,1.10333128,0.15622998,0.06868472,1.79591024,0.00000000
-2.39219610,2.86326874,0.05322844,0.33588110,1.10134859,0.15365095,0.06343198,1.80140764,0.00000000
-2.38619310,2.82657284,0.04856939,0.32153041,1.09650830,0.15088512,0.05878100,1.79968375,0.00000000
-2.38019010,2.78221707,0.04433388,0.30766688,1.08829325,0.14786022,0.05465723,1.79012015,0.00000000
-2.37418709,2.72944868,0.04049312,0.29419685,1.07632803,0.14452223,0.05099225,1.77231701,0.00000000
-2.36818409,2.66787914,0.03702546,0.28106804,1.06039183,0.14083682,0.04772583,1.74610573,0.00000000
-2.36218109,2.59749228,0.03391641,0.26827042,1.04042603,0.13679000,0.04480748,1.71155412,0.00000000
-2.35617809,2.51864040,0.03115835,0.25583573,1.01653617,0.13238805,0.04219753,1.66896401,0.00000000
-2.35017509,2.43202884,0.02875004,0.24383567,0.98898869,0.12765689,0.03986775,1.61886163,0.00000000
-2.34417209,2.33869022,0.02669607,0.23237913,0.95820255,0.12264070,0.03780150,1.56198124,0.00000000
-2.33816908,2.23994964,0.02500616,0.22160844,0.92473635,0.11740014,0.03599363,1.49924269,0.00000000
-2.33216608,2.13738241,0.02369437,0.21169501,0.88927147,0.11201004,0.03444994,1.43172406,0.00000000
-2.32616308,2.03276611,0.02277833,0.20283436,0.85259204,0.10655679,0.03318644,1.36063037,0.00000000
-2.32016008,1.92802875,0.02227833,0.19524070,0.81556252,0.10113551,0.03222833,1.28725979,0.00000000
-2.31415708,1.82519478,0.02221645,0.18914130,0.77910369,0.09584704,0.03160883,1.21296844,0.00000000
-2.30815408,1.72633074,0.02261556,0.18477058,0.74416794,0.09079492,0.03136776,1.13913514,0.00000000
-2.30215108,1.63349201,0.02349836,0.18236406,0.71171454,0.08608240,0.03155009,1.06712725,0.00000000
-2.29614807,1.54867209,0.02488625,0.18215230,0.68268572,0.08180960,0.03220419,0.99826854,0.00000000
-2.29014507,1.47375540,0.02679824,0.18435478,0.65798409,0.07807082,0.03338014,0.93380998,0.00000000
-2.28414207,1.41047466,0.02924976,0.18917390,0.63845185,0.07495214,0.03512781,0.87490408,0.00000000
-2.27813907,1.36037323,0.03225143,0.19678907,0.62485222,0.07252925,0.03749486,0.82258309,0.00000000
-2.27213607,1.32477308,0.03580785,0.20735101,0.61785343,0.07086568,0.04052474,0.77774137,0.00000000
-2.26613307,1.30474830,0.03991645,0.22097638,0.61801517,0.07001124,0.04425459,0.74112190,0.00000000
-2.26013007,1.30110457,0.04456629,0.23774285,0.62577782,0.07000093,0.04871308,0.71330681,0.00000000
-2.25412706,1.31436416,0.04973720,0.25768472,0.64145430,0.07085413,0.05391844,0.69471166,0.00000000
-2.24812406,1.34475671,0.05539890,0.28078925,0.66522440,0.07257414,0.05987643,0.68558316,0.00000000
-2.24212106,1.39221538,0.06151058,0.30699386,0.69713173,0.07514813,0.06657858,0.68599998,0.00000000
-2.23611806,1.45637838,0.06802062,0.33618438,0.73708280,0.07854735,0.07400064,0.69587629,0.00000000
-2.23011506,1.53659577,0.07486682,0.36819442,0.78484847,0.08272773,0.08210135,0.71496768,0.00000000
-2.22411206,1.63194128,0.08197696,0.40280605,0.84006734,0.08763081,0.09082168,0.74287927,0.00000000
-2.21810905,1.74122925,0.08926979,0.43975189,0.90225123,0.09318496,0.10008445,0.77907567,0.00000000
-2.21210605,1.86303631,0.09665652,0.47871858,0.97079250,0.09930691,0.10979462,0.82289272,0.00000000
-2.20610305,1.99572794,0.10404262,0.51935166,1.04497314,0.10590354,0.11984013,0.87355093,0.00000000
-2.20010005,2.13748925,0.11133006,0.56126188,1.12397573,0.11287390,0.13009337,0.93017043,0.00000000
-2.19409705,2.28636002,0.11841982,0.60403258,1.20689597,0.12011146,0.14041333,0.99178744,0.00000000
-2.18809405,2.44027311,0.12521456,0.64722827,1.29275689,0.12750650,0.15064832,1.05737211,0.00000000
-2.18209105,2.59709575,0.13162146,0.69040387,1.38052453,0.13494853,0.16063924,1.12584763,0.00000000
-2.17608804,2.75467271,0.13755495,0.73311445,1.46912496,0.14232880,0.17022336,1.19611032,0.00000000
-2.17008504,2.91087047,0.14293933,0.77492510,1.55746243,0.14954276,0.17923840,1.26705049,0.00000000
-2.16408204,3.06362102,0.14771110,0.81542063,1.64443849,0.15649231,0.18752684,1.33757357,0.00000000
-2.15807904,3.21096413,0.15182083,0.85421461,1.72897161,0.16308792,0.19494022,1.40662118,0.00000000
-2.15207604,3.35108683,0.15523461,0.89095747,1.81001705,0.16925048,0.20134339,1.47319150,0.00000000
-2.14607304,3.48235861,0.15793484,0.92534340,1.88658661,0.17491271,0.20661840,1.53635839,0.00000000
-2.14007004,3.60336136,0.15992042,0.95711563,1.95776757,0.18002029,0.21066796,1.59528868,0.00000000
-2.13406703,3.71291292,0.16120623,0.98607006,2.02274061,0.18453248,0.21341827,1.64925704,0.00000000
-2.12806403,3.81008338,0.16182203,1.01205700,2.08079609,0.18842234,0.21482112,1.69765794,0.00000000
-2.12206103,3.89420383,0.16181074,1.03498103,2.13134809,0.19167641,0.21485520,1.74001421,0.00000000
-2.11605803,3.96486714,0.16122620,1.05479908,2.17394610,0.19429407,0.21352650,1.77598203,0.00000000
-2.11005503,4.02192121,0.16013051,1.07151690,2.20828362,0.19628645,0.21086787,1.80535211,0.00000000
-2.10405203,4.06545505,0.15859113,1.08518403,2.23420365,0.19767502,0.20693766,1.82804711,0.00000000
-2.09804902,4.09577873,0.15667784,1.09588788,2.25170079,0.19848997,0.20181769,1.84411553,0.00000000
-2.09204602,4.11339825,0.15445976,1.10374690,2.26091989,0.19876839,0.19561038,1.85372242,0.00000000
-2.08604302,4.11898684,0.15200246,1.10890370,2.26215135,0.19855239,0.18843545,1.85713744,0.00000000
-2.08004002,4.11335408,0.14936547,1.11151809,2.25582315,0.19788733,0.18042616,1.85472078,0.00000000
-2.07403702,4.09741455,0.14660020,1.11176082,2.24249009,0.19682008,0.17172528,1.84690780,0.00000000
-2.06803402,4.07215740,0.14374839,1.10980812,2.22282041,0.19539755,0.16248103,1.83419291,0.00000000
-2.06203102,4.03861814,0.14084111,1.10583736,2.19758040,0.19366545,0.15284305,1.81711357,0.00000000
-2.05602801,3.99785383,0.13789846,1.10002418,2.16761740,0.19166740,0.14295861,1.79623481,0.00000000
-2.05002501,3.95092231,0.13492980,1.09254090,2.13384171,0.18944435,0.13296918,1.77213502,0.00000000
-2.04402201,3.89886597,0.13193466,1.08355644,2.09720794,0.18703431,0.12300742,1.74539315,0.00000000
-2.03801901,3.84269986,0.12890404,1.07323746,2.05869617,0.18447241,0.11319475,1.71657781,0.00000000
-2.03201601,3.78340413,0.12582220,1.06175050,2.01929336,0.18179120,0.10363945,1.68623806,0.00000000
-2.02601301,3.72191981,0.12266871,1.04926486,1.97997534,0.17902109,0.09443532,1.65489607,0.00000000
-2.02001001,3.65914728,0.11942072,1.03595583,1.94168962,0.17619100,0.08566106,1.62304139,0.00000000
-2.01400700,3.59594631,0.11605515,1.02200783,1.90533928,0.17332888,0.07738004,1.59112646,0.00000000
-2.00800400,3.53313670,0.11255095,1.00761717,1.87176809,0.17046235,0.06964062,1.55956323,0.00000000
-2.00200100,3.47149848,0.10889099,0.99299394,1.84174710,0.16761905,0.06247699,1.52872049,0.00000000
-1.99599800,3.41177092,0.10506375,0.97836296,1.81596268,0.16482694,0.05591019,1.49892163,0.00000000
-1.98999500,3.35464989,0.10106462,0.96396342,1.79500645,0.16211429,0.04994958,1.47044273,0.00000000
-1.98399200,3.30078316,0.09689668,0.95004718,1.77936708,0.15950950,0.04459431,1.44351080,0.00000000
-1.97798899,3.25076399,0.09257111,0.93687592,1.76942422,0.15704064,0.03983504,1.41830225,0.00000000
-1.97198599,3.20512319,0.08810712,0.92471696,1.76544488,0.15473484,0.03565561,1.39494167,0.00000000
-1.96598299,3.16432041,0.08353143,0.91383831,1.76758229,0.15261750,0.03203463,1.37350122,0.00000000
-1.95997999,3.12873557,0.07887740,0.90450303,1.77587751,0.15071146,0.02894707,1.35400077,0.00000000
-1.95397699,3.09866116,0.07418384,0.89696323,1.79026374,0.14903610,0.02636559,1.33640916,0.00000000
-1.94797399,3.07429647,0.06949358,0.89145420,1.81057341,0.14760655,0.02426176,1.32064682,0.00000000
-1.94197099,3.05574445,0.06485191,0.88818870,1.83654772,0.14643300,0.02260701,1.30658998,0.00000000
-1.93596798,3.04301161,0.06030499,0.88735189,1.86784833,0.14552022,0.02137342,1.29407643,0.00000000
-1.92996498,3.03601132,0.05589818,0.88909697,1.90407065,0.14486725,0.02053424,1.28291289,0.00000000
-1.92396198,3.03457033,0.05167462,0.89354154,1.94475806,0.14446745,0.02006420,1.27288383,0.00000000
-1.91795898,3.03843804,0.04767380,0.90076477,1.98941631,0.14430863,0.01993959,1.26376117,0.00000000
-1.91195598,3.04729777,0.04393049,0.91080527,2.03752716,0.14437352,0.02013822,1.25531474,0.00000000
-1.90595298,3.06077908,0.04047377,0.92365950,2.08856049,0.14464041,0.02063913,1.24732254,0.00000000
-1.89994997,3.07847012,0.03732638,0.93928050,2.14198401,0.14508385,0.02142226,1.23958053,0.00000000
-1.89394697,3.09992875,0.03450432,0.95757696,2.19727011,0.14567551,0.02246796,1.23191114,0.00000000
-1.88794397,3.12469170,0.03201668,0.97841226,2.25389929,0.14638500,0.02375649,1.22416998,0.00000000
-1.88194097,3.15228090,0.02986572,1.00160366,2.31136012,0.14718066,0.02526750,1.21625036,0.00000000
-1.87593797,3.18220663,0.02804708,1.02692149,2.36914597,0.14803025,0.02697953,1.20808535,0.00000000
-1.86993497,3.21396764,0.02655027,1.05408861,2.42674900,0.14890157,0.02886961,1.19964718,0.00000000
-1.86393197,3.24704844,0.02535924,1.08278025,2.48365225,0.14976291,0.03091297,1.19094423,0.00000000
-1.85792896,3.28091483,0.02445302,1.11262465,2.53932096,0.15058342,0.03308285,1.18201587,0.00000000
-1.85192596,3.31500866,0.02380656,1.14320476,2.59319422,0.15133332,0.03535054,1.17292555,0.00000000
-1.84592296,3.34874329,0.02339152,1.17406152,2.64467858,0.15198415,0.03768562,1.16375299,0.00000000
-1.83991996,3.38150111,0.02317711,1.20469898,2.69314460,0.15250897,0.04005632,1.15458594,0.00000000
-1.83391696,3.41263465,0.02313102,1.23459150,2.73792768,0.15288253,0.04243020,1.14551239,0.00000000
-1.82791396,3.44147229,0.02322022,1.26319342,2.77833386,0.15308167,0.04477489,1.13661403,0.00000000
-1.82191096,3.46732950,0.02341184,1.28995097,2.81365125,0.15308567,0.04705909,1.12796124,0.00000000
-1.81590795,3.48952586,0.02367396,1.31431641,2.84316696,0.15287689,0.04925365,1.11961046,0.00000000
-1.80990495,3.50740768,0.02397632,1.33576396,2.86618920,0.15244142,0.05133270,1.11160384,0.00000000
-1.80390195,3.52037538,0.02429107,1.35380700,2.88207349,0.15176994,0.05327485,1.10397136,0.00000000
-1.79789895,3.52791430,0.02459330,1.36801579,2.89025191,0.15085856,0.05506425,1.09673519,0.00000000
-1.79189595,3.52962696,0.02486156,1.37803487,2.89026331,0.14970976,0.05669163,1.08991575,0.00000000
-1.78589295,3.52526470,0.02507828,1.38359911,2.88178284,0.14833316,0.05815507,1.08353893,0.00000000
-1.77988994,3.51475605,0.02522999,1.38454755,2.86464864,0.14674623,0.05946053,1.07764369,0.00000000
-1.77388694,3.49822953,0.02530751,1.38083393,2.83888357,0.14497469,0.06062215,1.07228912,0.00000000
-1.76788394,3.47602833,0.02530596,1.37253328,2.80471034,0.14305258,0.06166209,1.06756014,0.00000000
-1.76188094,3.44871513,0.02522460,1.35984369,2.76255836,0.14102202,0.06261003,1.06357109,0.00000000
-1.75587794,3.41706534,0.02506660,1.34308304,2.71306138,0.13893238,0.06350234,1.06046647,0.00000000
-1.74987494,3.38204823,0.02483864,1.32268042,2.65704534,0.13683914,0.06438077,1.05841839,0.00000000
-1.74387194,3.34479561,0.02455042,1.29916231,2.59550643,0.13480216,0.06529086,1.05762054,0.00000000
-1.73786893,3.30655917,0.02421403,1.27313415,2.52958018,0.13288361,0.06628000,1.05827863,0.00000000
-1.73186593,3.26865771,0.02384331,1.24525779,2.46050270,0.13114552,0.06739532,1.06059780,0.00000000
-1.72586293,3.23241684,0.02345310,1.21622593,2.38956575,0.12964708,0.06868135,1.06476736,0.00000000
-1.71985993,3.19910385,0.02305847,1.18673464,2.31806802,0.12844182,0.07017770,1.07094390,0.00000000
-1.71385693,3.16986127,0.02267403,1.15745524,2.24726474,0.12757479,0.07191679,1.07923378,0.00000000
-1.70785393,3.14564260,0.02231317,1.12900699,2.17831839,0.12707994,0.07392168,1.08967601,0.00000000
-1.70185093,3.12715401,0.02198745,1.10193178,2.11225295,0.12697775,0.07620426,1.10222688,0.00000000
-1.69584792,3.11480532,0.02170604,1.07667228,2.04991408,0.12727338,0.07876383,1.11674747,0.00000000
-1.68984492,3.10867348,0.02147533,1.05355441,1.99193723,0.12795536,0.08158605,1.13299507,0.00000000
-1.68384192,3.10848086,0.02129860,1.03277519,1.93872541,0.12899502,0.08464253,1.15061938,0.00000000
-1.67783892,3.11359012,0.02117590,1.01439649,1.89043753,0.13034655,0.08789100,1.16916414,0.00000000
-1.67183592,3.12301648,0.02110403,0.99834501,1.84698812,0.13194795,0.09127601,1.18807440,0.00000000
-1.66583292,3.13545711,0.02107672,0.98441832,1.80805812,0.13372269,0.09473033,1.20670953,0.00000000
-1.65982991,3.14933681,0.02108493,0.97229694,1.77311614,0.13558203,0.09817688,1.22436144,0.00000000
-1.65382691,3.16286762,0.02111726,0.96156137,1.74144910,0.13742809,0.10153111,1.24027733,0.00000000
-1.64782391,3.17411996,0.02116047,0.95171365,1.71220043,0.13915721,0.10470384,1.25368612,0.00000000
-1.64182091,3.18110154,0.02120010,0.94220191,1.68441396,0.14066383,0.10760437,1.26382706,0.00000000
-1.63581791,3.18184046,0.02122111,0.93244698,1.65708105,0.14184442,0.11014374,1.26997937,0.00000000
-1.62981491,3.17446822,0.02120856,0.92186961,1.62918878,0.14260141,0.11223796,1.27149127,0.00000000
-1.62381191,3.15729878,0.02114827,0.90991691,1.59976669,0.14284690,0.11381117,1.26780705,0.00000000
-1.61780890,3.12889971,0.02102745,0.89608697,1.56792999,0.14250605,0.11479848,1.25849086,0.00000000
-1.61180590,3.08815233,0.02083520,0.87995032,1.53291718,0.14151986,0.11514838,1.24324594,0.00000000
-1.60580290,3.03429792,0.02056304,0.86116749,1.49412069,0.13984730,0.11482469,1.22192857,0.00000000
-1.59979990,2.96696844,0.02020523,0.83950188,1.45110922,0.13746681,0.11380784,1.19455600,0.00000000
-1.59379690,2.88620052,0.01975900,0.81482765,1.40364126,0.13437684,0.11209560,1.16130833,0.00000000
-1.58779390,2.79243282,0.01922472,0.78713237,1.35166962,0.13059574,0.10970300,1.12252425,0.00000000
-1.58179090,2.68648754,0.01860584,0.75651466,1.29533722,0.12616077,0.10666178,1.07869118,0.00000000
-1.57578789,2.56953766,0.01790887,0.72317719,1.23496498,0.12112655,0.10301906,1.03043067,0.00000000
-1.56978489,2.44306228,0.01714313,0.68741566,1.17103285,0.11556277,0.09883561,0.97847982,0.00000000
-1.56378189,2.30879289,0.01632056,0.64960444,1.10415544,0.10955161,0.09418366,0.92367013,0.00000000
-1.55777889,2.16865362,0.01545536,0.61018001,1.03505374,0.10318470,0.08914437,0.86690484,0.00000000
-1.55177589,2.02469887,0.01456374,0.56962278,0.96452474,0.09656002,0.08380519,0.80913620,0.00000000
-1.54577289,1.87905139,0.01366354,0.52843867,0.89341040,0.08977878,0.07825713,0.75134373,0.00000000
-1.53976988,1.73384383,0.01277398,0.48714099,0.82256769,0.08294239,0.07259209,0.69451464,0.00000000
-1.53376688,1.59116627,0.01191543,0.44623361,0.75284087,0.07614981,0.06690049,0.63962718,0.00000000
-1.52776388,1.45302161,0.01110918,0.40619610,0.68503727,0.06949510,0.06126902,0.58763761,0.00000000
-1.52176088,1.32129031,0.01037739,0.36747127,0.61990723,0.06306557,0.05577893,0.53947104,0.00000000
-1.51575788,1.19770517,0.00974300,0.33045545,0.55812880,0.05694032,0.05050462,0.49601617,0.00000000
-1.50975488,1.08383596,0.00922981,0.29549176,0.50029729,0.05118932,0.04551266,0.45812379,0.00000000
-1.50375188,0.98108370,0.00886254,0.26286622,0.44691964,0.04587293,0.04086133,0.42660825,0.00000000
-1.49774887,0.89068313,0.00866694,0.23280664,0.39841318,0.04104190,0.03660046,0.40225150,0.00000000
