energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up
-5.66383192,2.69733092,0.03957321,0.57195319,1.08637382,1.03476734,0.28602450,0.00000000,0.02682965,1.10498043
-5.65782891,2.65455339,0.03947209,0.57372324,1.07522260,1.02846457,0.27408491,0.00000000,0.02661032,1.07606177
-5.65182591,2.60913372,0.03932095,0.57380145,1.06398278,1.01985587,0.26236351,0.00000000,0.02636581,1.04726206
-5.64582291,2.56214479,0.03912672,0.57222892,1.05307915,1.00914078,0.25110319,0.00000000,0.02609726,1.01923958
-5.63981991,2.51475509,0.03889730,0.56908438,1.04296335,0.99657769,0.24053770,0.00000000,0.02580963,0.99267919
-5.63381691,2.46819512,0.03864151,0.56448023,1.03409924,0.98247510,0.23088585,0.00000000,0.02551167,0.96827450
-5.62781391,2.42372404,0.03836902,0.55855778,1.02694883,0.96718213,0.22234640,0.00000000,0.02521574,0.94671064
-5.62181091,2.38259726,0.03809038,0.55148210,1.02195923,0.95107873,0.21509371,0.00000000,0.02493760,0.92864832
-5.61580790,2.34603619,0.03781697,0.54343663,1.01955100,0.93456592,0.20927425,0.00000000,0.02469614,0.91470917
-5.60980490,2.31520072,0.03756103,0.53461781,1.02010833,0.91805645,0.20500394,0.00000000,0.02451306,0.90546303
-5.60380190,2.29116518,0.03733569,0.52522989,1.02397118,0.90196608,0.20236649,0.00000000,0.02441243,0.90141720
-5.59779890,2.27489817,0.03715489,0.51548024,1.03142967,0.88670582,0.20141261,0.00000000,0.02442032,0.90300772
-5.59179590,2.26724670,0.03703346,0.50557515,1.04272056,0.87267511,0.20216012,0.00000000,0.02456419,0.91059303
-5.58579290,2.26892459,0.03698699,0.49571635,1.05802601,0.86025619,0.20459494,0.00000000,0.02487245,0.92444969
-5.57978989,2.28050518,0.03703185,0.48609812,1.07747429,0.84980941,0.20867284,0.00000000,0.02537375,0.94477031
-5.57378689,2.30241804,0.03718506,0.47690511,1.10114236,0.84166959,0.21432189,0.00000000,0.02609638,0.97166339
-5.56778389,2.33494929,0.03746416,0.46831078,1.12905984,0.83614309,0.22144557,0.00000000,0.02706761,1.00515506
-5.56178089,2.37824498,0.03788709,0.46047631,1.16121421,0.83350551,0.22992634,0.00000000,0.02831291,1.04519220
-5.55577789,2.43231680,0.03847194,0.45354981,1.19755663,0.83399962,0.23962957,0.00000000,0.02985527,1.09164680
-5.54977489,2.49704940,0.03923670,0.44766583,1.23800809,0.83783345,0.25040773,0.00000000,0.03171440,1.14432123
-5.54377189,2.57220863,0.04019900,0.44294490,1.28246524,0.84517816,0.26210470,0.00000000,0.03390604,1.20295383
-5.53776888,2.65744973,0.04137568,0.43949293,1.33080572,0.85616561,0.27455990,0.00000000,0.03644118,1.26722474
-5.53176588,2.75232499,0.04278243,0.43740050,1.38289228,0.87088542,0.28761232,0.00000000,0.03932540,1.33676137
-5.52576288,2.85629016,0.04443327,0.43674186,1.43857563,0.88938154,0.30110413,0.00000000,0.04255823,1.41114325
-5.51975988,2.96870933,0.04634007,0.43757365,1.49769559,0.91164837,0.31488382,0.00000000,0.04613262,1.48990618
-5.51375688,3.08885794,0.04851198,0.43993330,1.56008046,0.93762656,0.32880872,0.00000000,0.05003448,1.57254523
-5.50775388,3.21592403,0.05095485,0.44383726,1.62554462,0.96719861,0.34274693,0.00000000,0.05424239,1.65851681
-5.50175088,3.34900803,0.05367065,0.44927909,1.69388446,1.00018483,0.35657842,0.00000000,0.05872746,1.74723971
-5.49574787,3.48712145,0.05665691,0.45622757,1.76487293,1.03633975,0.37019557,0.00000000,0.06345333,1.83809539
-5.48974487,3.62918533,0.05990621,0.46462504,1.83825302,1.07534950,0.38350293,0.00000000,0.06837647,1.93042781
-5.48374187,3.77402915,0.06340571,0.47438607,1.91373086,1.11683066,0.39641650,0.00000000,0.07344659,2.02354314
-5.47773887,3.92039124,0.06713687,0.48539667,1.99096876,1.16033078,0.40886247,0.00000000,0.07860732,2.11670996
-5.47173587,4.06692177,0.07107525,0.49751427,2.06957912,1.20533108,0.42077572,0.00000000,0.08379710,2.20916043
-5.46573287,4.21218896,0.07519044,0.51056848,2.14911968,1.25125145,0.43209811,0.00000000,0.08895030,2.30009285
-5.45972986,4.35468966,0.07944631,0.52436282,2.22909078,1.29745803,0.44277689,0.00000000,0.09399849,2.38867625
-5.45372686,4.49286456,0.08380130,0.53867745,2.30893510,1.34327331,0.45276320,0.00000000,0.09887191,2.47405733
-5.44772386,4.62511850,0.08820904,0.55327284,2.38804046,1.38798853,0.46201103,0.00000000,0.10350101,2.55536988
-5.44172086,4.74984568,0.09261914,0.56789439,2.46574562,1.43087837,0.47047654,0.00000000,0.10781807,2.63174694
-5.43571786,4.86545944,0.09697817,0.58227780,2.54134943,1.47121720,0.47811799,0.00000000,0.11175889,2.70233548
-5.42971486,4.97042574,0.10123076,0.59615505,2.61412292,1.50829660,0.48489622,0.00000000,0.11526435,2.76631318
-5.42371186,5.06329914,0.10532093,0.60926078,2.68332407,1.54144335,0.49077564,0.00000000,0.11828193,2.82290699
-5.41770885,5.14275994,0.10919343,0.62133881,2.74821470,1.57003722,0.49572572,0.00000000,0.12076704,2.87141249
-5.41170585,5.20765070,0.11279513,0.63214849,2.80807865,1.59352789,0.49972283,0.00000000,0.12268416,2.91121344
-5.40570285,5.25701046,0.11607641,0.64147070,2.86224053,1.61145009,0.50275224,0.00000000,0.12400773,2.94180042
-5.39969985,5.29010484,0.11899244,0.64911319,2.91008401,1.62343651,0.50481011,0.00000000,0.12472273,2.96278758
-5.39369685,5.30645037,0.12150440,0.65491505,2.95106879,1.62922770,0.50590535,0.00000000,0.12482493,2.97392669
-5.38769385,5.30583178,0.12358044,0.65875016,2.98474538,1.62867869,0.50606101,0.00000000,0.12432094,2.97511745
-5.38169085,5.28831092,0.12519650,0.66052948,3.01076694,1.62176188,0.50531524,0.00000000,0.12322779,2.96641357
-5.37568784,5.25422696,0.12633683,0.66020210,3.02889757,1.60856620,0.50372142,0.00000000,0.12157235,2.94802403
-5.36968484,5.20418749,0.12699426,0.65775516,3.03901674,1.58929266,0.50134770,0.00000000,0.11939044,2.92030938
-5.36368184,5.13905089,0.12717019,0.65321253,3.04111956,1.56424640,0.49827556,0.00000000,0.11672569,2.88377303
-5.35767884,5.05990076,0.12687433,0.64663251,3.03531320,1.53382576,0.49459775,0.00000000,0.11362832,2.83904806
-5.35167584,4.96801359,0.12612420,0.63810468,3.02180953,1.49850898,0.49041543,0.00000000,0.11015373,2.78687985
-5.34567284,4.86482126,0.12494428,0.62774605,3.00091468,1.45883903,0.48583486,0.00000000,0.10636105,2.72810560
-5.33966983,4.75187007,0.12336518,0.61569671,2.97301607,1.41540742,0.48096359,0.00000000,0.10231172,2.66363158
-5.33366683,4.63077840,0.12142248,0.60211535,2.93856774,1.36883765,0.47590665,0.00000000,0.09806806,2.59440909
-5.32766383,4.50319472,0.11915552,0.58717464,2.89807489,1.31976906,0.47076262,0.00000000,0.09369200,2.52141046
-5.32166083,4.37075804,0.11660624,0.57105677,2.85207836,1.26884165,0.46562016,0.00000000,0.08924386,2.44560600
-5.31565783,4.23506220,0.11381782,0.55394940,2.80113995,1.21668245,0.46055494,0.00000000,0.08478136,2.36794294
-5.30965483,4.09762555,0.11083359,0.53604191,2.74582925,1.16389392,0.45562729,0.00000000,0.08035876,2.28932717
-5.30365183,3.95986676,0.10769582,0.51752226,2.68671250,1.11104454,0.45088070,0.00000000,0.07602615,2.21060846
-5.29764882,3.82308753,0.10444482,0.49857435,2.62434391,1.05866180,0.44634123,0.00000000,0.07182903,2.13256957
-5.29164582,3.68846228,0.10111803,0.47937599,2.55925970,1.00722765,0.44201788,0.00000000,0.06780796,2.05591931
-5.28564282,3.55703448,0.09774939,0.46009737,2.49197470,0.95717610,0.43790390,0.00000000,0.06399839,1.98128967
-5.27963982,3.42971918,0.09436888,0.44089999,2.42298159,0.90889296,0.43397899,0.00000000,0.06043070,1.90923656
-5.27363682,3.30731077,0.09100221,0.42193605,2.35275230,0.86271720,0.43021225,0.00000000,0.05713029,1.84024375
-5.26763382,3.19049478,0.08767077,0.40334810,2.28174122,0.81894362,0.42656561,0.00000000,0.05411778,1.77472945
-5.26163082,3.07986261,0.08439169,0.38526896,2.21038962,0.77782646,0.42299779,0.00000000,0.05140936,1.71305466
-5.25562781,2.97592769,0.08117811,0.36782172,2.13913081,0.73958347,0.41946827,0.00000000,0.04901707,1.65553257
-5.24962481,2.87914190,0.07803959,0.35111988,2.06839539,0.70440003,0.41594128,0.00000000,0.04694926,1.60243829
-5.24362181,2.78991102,0.07498258,0.33526744,1.99861599,0.67243302,0.41238950,0.00000000,0.04521092,1.55401799
-5.23761881,2.70860802,0.07201107,0.32035890,1.93023104,0.64381418,0.40879719,0.00000000,0.04380412,1.51049704
-5.23161581,2.63558356,0.06912718,0.30647924,1.86368723,0.61865263,0.40516281,0.00000000,0.04272836,1.47208628
-5.22561281,2.57117288,0.06633183,0.29370373,1.79944009,0.59703651,0.40150073,0.00000000,0.04198093,1.43898635
-5.21960980,2.51569886,0.06362542,0.28209762,1.73795285,0.57903368,0.39784208,0.00000000,0.04155719,1.41138962
-5.21360680,2.46947105,0.06100838,0.27171572,1.67969315,0.56469149,0.39423476,0.00000000,0.04145081,1.38947971
-5.20760380,2.43278090,0.05848171,0.26260194,1.62512796,0.55403569,0.39074237,0.00000000,0.04165397,1.37342872
-5.20160080,2.40589356,0.05604740,0.25478868,1.57471672,0.54706871,0.38744246,0.00000000,0.04215743,1.36339236
-5.19559780,2.38903681,0.05370876,0.24829628,1.52890304,0.54376753,0.38442383,0.00000000,0.04295061,1.35950336
-5.18959480,2.38238796,0.05147058,0.24313246,1.48810544,0.54408124,0.38178328,0.00000000,0.04402155,1.36186366
-5.18359180,2.38605950,0.04933920,0.23929185,1.45270738,0.54792877,0.37962187,0.00000000,0.04535684,1.37053594
-5.17758879,2.40008465,0.04732243,0.23675565,1.42304744,0.55519690,0.37804085,0.00000000,0.04694148,1.38553503
-5.17158579,2.42440361,0.04542936,0.23549148,1.39940975,0.56573882,0.37713748,0.00000000,0.04875873,1.40681991
-5.16558279,2.45885165,0.04367009,0.23545347,1.38201571,0.57937352,0.37700104,0.00000000,0.05078996,1.43428690
-5.15957979,2.50314987,0.04205531,0.23658263,1.37101698,0.59588614,0.37770900,0.00000000,0.05301446,1.46776440
-5.15357679,2.55689942,0.04059589,0.23880751,1.36649063,0.61502935,0.37932376,0.00000000,0.05540933,1.50700992
-5.14757379,2.61957981,0.03930238,0.24204525,1.36843646,0.63652593,0.38189000,0.00000000,0.05794941,1.55170953
-5.14157079,2.69055165,0.03818458,0.24620289,1.37677687,0.66007242,0.38543270,0.00000000,0.06060730,1.60147994
-5.13556778,2.76906404,0.03725103,0.25117913,1.39135940,0.68534380,0.38995605,0.00000000,0.06335345,1.65587342
-5.12956478,2.85426650,0.03650861,0.25686623,1.41196174,0.71199913,0.39544315,0.00000000,0.06615642,1.71438520
-5.12356178,2.94522500,0.03596224,0.26315233,1.43829916,0.73968777,0.40185656,0.00000000,0.06898322,1.77646336
-5.11755878,3.04094155,0.03561456,0.26992382,1.47003390,0.76805612,0.40913960,0.00000000,0.07179976,1.84152056
-5.11155578,3.14037651,0.03546583,0.27706788,1.50678611,0.79675449,0.41721836,0.00000000,0.07457148,1.90894714
-5.10555278,3.24247248,0.03551380,0.28447496,1.54814577,0.82544381,0.42600419,0.00000000,0.07726401,1.97812506
-5.09954977,3.34617881,0.03575384,0.29204120,1.59368483,0.85380196,0.43539661,0.00000000,0.07984396,2.04844183
-5.09354677,3.45047538,0.03617898,0.29967057,1.64296909,0.88152934,0.44528641,0.00000000,0.08227968,2.11930379
-5.08754377,3.55439454,0.03678022,0.30727675,1.69556897,0.90835358,0.45555877,0.00000000,0.08454213,2.19014808
-5.08154077,3.65704008,0.03754672,0.31478451,1.75106867,0.93403307,0.46609628,0.00000000,0.08660557,2.26045269
-5.07553777,3.75760250,0.03846619,0.32213073,1.80907322,0.95835936,0.47678162,0.00000000,0.08844833,2.32974403
-5.06953477,3.85536962,0.03952523,0.32926476,1.86921309,0.98115820,0.48749988,0.00000000,0.09005335,2.39760191
-5.06353177,3.94973255,0.04070964,0.33614830,1.93114614,1.00228948,0.49814037,0.00000000,0.09140863,2.46366149
-5.05752876,4.04018662,0.04200484,0.34275481,1.99455704,1.02164597,0.50859794,0.00000000,0.09250748,2.52761257
-5.05152576,4.12632782,0.04339608,0.34906841,2.05915422,1.03915119,0.51877374,0.00000000,0.09334867,2.58919625
-5.04552276,4.20784528,0.04486882,0.35508238,2.12466499,1.05475660,0.52857562,0.00000000,0.09393629,2.64819951
-5.03951976,4.28451057,0.04640883,0.36079747,2.19082919,1.06843829,0.53791798,0.00000000,0.09427950,2.70444822
-5.03351676,4.35616508,0.04800243,0.36622005,2.25739214,1.08019364,0.54672160,0.00000000,0.09439215,2.75779939
-5.02751376,4.42270651,0.04963657,0.37136025,2.32409768,1.09003803,0.55491309,0.00000000,0.09429222,2.80813326
-5.02151076,4.48407578,0.05129890,0.37623027,2.39068188,1.09800207,0.56242459,0.00000000,0.09400121,2.85534604
-5.01550775,4.54024548,0.05297777,0.38084299,2.45686831,1.10412935,0.56919341,0.00000000,0.09354347,2.89934402
-5.00950475,4.59121083,0.05466222,0.38521091,2.52236527,1.10847502,0.57516203,0.00000000,0.09294552,2.94003947
-5.00350175,4.63698379,0.05634194,0.38934556,2.58686535,1.11110529,0.58027841,0.00000000,0.09223538,2.97734878
-4.99749875,4.67759082,0.05800726,0.39325745,2.65004759,1.11209770,0.58449661,0.00000000,0.09144198,3.01119301
-4.99149575,4.71307415,0.05964905,0.39695638,2.71158211,1.11154221,0.58777775,0.00000000,0.09059462,3.04150070
-4.98549275,4.74349636,0.06125866,0.40045234,2.77113684,1.10954296,0.59009128,0.00000000,0.08972251,3.06821278
-4.97948974,4.76894740,0.06282794,0.40375659,2.82838592,1.10622033,0.59141640,0.00000000,0.08885446,3.09128882
-4.97348674,4.78955314,0.06434911,0.40688307,2.88301898,1.10171318,0.59174354,0.00000000,0.08801853,3.11071425
-4.96748374,4.80548430,0.06581480,0.40984985,2.93475058,1.09618081,0.59107562,0.00000000,0.08724184,3.12650745
-4.96148074,4.81696421,0.06721794,0.41268046,2.98332877,1.08980444,0.58942921,0.00000000,0.08655036,3.13872601
-4.95547774,4.82427440,0.06855177,0.41540506,3.02854208,1.08278777,0.58683498,0.00000000,0.08596874,3.14747131
-4.94947474,4.82775658,0.06980974,0.41806112,3.07022409,1.07535644,0.58333779,0.00000000,0.08552005,3.15289062
-4.94347174,4.82781029,0.07098551,0.42069365,3.10825509,1.06775619,0.57899590,0.00000000,0.08522556,3.15517619
-4.93746873,4.82488538,0.07207279,0.42335481,3.14256035,1.06024949,0.57387952,0.00000000,0.08510436,3.15456096
-4.93146573,4.81946949,0.07306534,0.42610282,3.17310516,1.05311075,0.56806857,0.00000000,0.08517295,3.15131085
-4.92546273,4.81207043,0.07395683,0.42900037,3.19988664,1.04662002,0.56164976,0.00000000,0.08544474,3.14571376
-4.91945973,4.80319447,0.07474076,0.43211225,3.22292302,1.04105558,0.55471308,0.00000000,0.08592945,3.13806588
-4.91345673,4.79332151,0.07541040,0.43550261,3.24224106,1.03668543,0.54734791,0.00000000,0.08663255,3.12865599
-4.90745373,4.78287868,0.07595872,0.43923186,3.25786257,1.03375831,0.53963900,0.00000000,0.08755458,3.11774875
-4.90145073,4.77221400,0.07637840,0.44335332,3.26979124,1.03249444,0.53166247,0.00000000,0.08869060,3.10556808
-4.89544772,4.76157211,0.07666187,0.44790996,3.27800075,1.03307658,0.52348215,0.00000000,0.09002965,3.09228186
-4.88944472,4.75107359,0.07680134,0.45293129,3.28242543,1.03564184,0.51514657,0.00000000,0.09155444,3.07798897
-4.88344172,4.74069975,0.07678904,0.45843067,3.28295420,1.04027467,0.50668665,0.00000000,0.09324111,3.06270987
-4.87743872,4.73028409,0.07661738,0.46440316,3.27942866,1.04700147,0.49811448,0.00000000,0.09505931,3.04638146
-4.87143572,4.71951146,0.07627925,0.47082413,3.27164575,1.05578709,0.48942308,0.00000000,0.09697248,3.02885676
-4.86543272,4.70792525,0.07576834,0.47764861,3.25936492,1.06653349,0.48058746,0.00000000,0.09893842,3.00990977
-4.85942971,4.69494267,0.07507952,0.48481152,3.24231978,1.07908063,0.47156664,0.00000000,0.10091016,2.98924539
-4.85342671,4.67987746,0.07420922,0.49222873,3.22023349,1.09320969,0.46230680,0.00000000,0.10283701,2.96651385
-4.84742371,4.66196899,0.07315585,0.49979896,3.19283715,1.10864839,0.45274524,0.00000000,0.10466592,2.94132919
-4.84142071,4.64041617,0.07192013,0.50740630,3.15988993,1.12507819,0.44281503,0.00000000,0.10634294,2.91329054
-4.83541771,4.61441454,0.07050542,0.51492343,3.12119995,1.14214320,0.43244999,0.00000000,0.10781487,2.88200515
-4.82941471,4.58319440,0.06891800,0.52221510,3.07664432,1.15946022,0.42158980,0.00000000,0.10903086,2.84711190
-4.82341171,4.54605801,0.06716722,0.52914204,3.02618731,1.17662967,0.41018492,0.00000000,0.10994404,2.80830391
-4.81740870,4.50241404,0.06526558,0.53556474,2.96989547,1.19324678,0.39820105,0.00000000,0.11051305,2.76534911
-4.81140570,4.45180748,0.06322870,0.54134735,2.90794871,1.20891282,0.38562290,0.00000000,0.11070335,2.71810762
-4.80540270,4.39394363,0.06107518,0.54636119,2.84064678,1.22324581,0.37245704,0.00000000,0.11048833,2.66654517
-4.79939970,4.32870537,0.05882633,0.55048802,2.76841085,1.23589042,0.35873377,0.00000000,0.10985009,2.61074194
-4.79339670,4.25616303,0.05650587,0.55362282,2.69178004,1.24652694,0.34450784,0.00000000,0.10877996,2.55089657
-4.78739370,4.17657702,0.05413948,0.55567617,2.61140335,1.25487890,0.32985805,0.00000000,0.10727867,2.48732534
-4.78139070,4.09039344,0.05175434,0.55657611,2.52802753,1.26071938,0.31488585,0.00000000,0.10535613,2.42045684
-4.77538769,3.99823354,0.04937860,0.55626958,2.44248159,1.26387608,0.29971286,0.00000000,0.10303100,2.35082270
-4.76938469,3.90087807,0.04704083,0.55472343,2.35565899,1.26423487,0.28447768,0.00000000,0.10032990,2.27904498
-4.76338169,3.79924766,0.04476950,0.55192510,2.26849841,1.26174230,0.26933196,0.00000000,0.09728646,2.20582127
-4.75737869,3.69438064,0.04259244,0.54788304,2.18196415,1.25640675,0.25443613,0.00000000,0.09394015,2.13190811
-4.75137569,3.58740938,0.04053636,0.54262683,2.09702698,1.24829870,0.23995479,0.00000000,0.09033507,2.05810381
-4.74537269,3.47953652,0.03862638,0.53620718,2.01464628,1.23754994,0.22605209,0.00000000,0.08651860,1.98523129
-4.73936968,3.37201173,0.03688568,0.52869578,1.93575388,1.22435189,0.21288725,0.00000000,0.08254018,1.91412166
-4.73336668,3.26610994,0.03533510,0.52018493,1.86124013,1.20895313,0.20061037,0.00000000,0.07845007,1.84559891
-4.72736368,3.16311123,0.03399285,0.51078707,1.79194211,1.19165595,0.18935864,0.00000000,0.07429832,1.78046617
-4.72136068,3.06428273,0.03287433,0.50063401,1.72863418,1.17281218,0.17925307,0.00000000,0.07013379,1.71949356
-4.71535768,2.97086232,0.03199183,0.48987600,1.67202043,1.15281791,0.17039580,0.00000000,0.06600347,1.66340766
-4.70935468,2.88404404,0.03135444,0.47868035,1.62272893,1.13210746,0.16286805,0.00000000,0.06195190,1.61288254
-4.70335168,2.80496479,0.03096792,0.46722967,1.58130716,1.11114617,0.15672866,0.00000000,0.05802079,1.56853212
-4.69734867,2.73469207,0.03083459,0.45571971,1.54821856,1.09042239,0.15201336,0.00000000,0.05424886,1.53090372
-4.69134567,2.67421247,0.03095328,0.44435666,1.52383965,1.07043846,0.14873455,0.00000000,0.05067182,1.50047260
-4.68534267,2.62442060,0.03131938,0.43335393,1.50845759,1.05170101,0.14688173,0.00000000,0.04732241,1.47763743
-4.67933967,2.58610862,0.03192479,0.42292852,1.50226818,1.03471064,0.14642247,0.00000000,0.04423067,1.46271658
-4.67333667,2.55995634,0.03275812,0.41329690,1.50537418,1.01995131,0.14730390,0.00000000,0.04142411,1.45594531
-4.66733367,2.54652213,0.03380476,0.40467070,1.51778416,1.00787978,0.14945467,0.00000000,0.03892806,1.45747401
-4.66133067,2.54623515,0.03504717,0.39725205,1.53941219,0.99891542,0.15278730,0.00000000,0.03676587,1.46736764
-4.65532766,2.55938926,0.03646517,0.39122903,1.57007860,0.99343079,0.15720089,0.00000000,0.03495920,1.48560655
-4.64932466,2.58613908,0.03803635,0.38677118,1.60951216,0.99174337,0.16258415,0.00000000,0.03352816,1.51208897
-4.64332166,2.62649869,0.03973648,0.38402536,1.65735391,0.99410877,0.16881862,0.00000000,0.03249141,1.54663518
