energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up,Ti_p_up,Ti_d_up
-5.50775388,6.68933004,0.02381615,0.21819867,1.99765401,4.11609716,2.10865492,0.00000000,1.25660409,0.45842285
-5.50175088,6.64618447,0.02342505,0.21452372,1.95954752,4.11124954,2.07672809,0.00000000,1.23234331,0.45566758
-5.49574787,6.60596597,0.02303425,0.21096070,1.92280889,4.10809840,2.04625957,0.00000000,1.21016997,0.45273062
-5.48974487,6.56764979,0.02264414,0.20749769,1.88742331,4.10578393,2.01707104,0.00000000,1.18997749,0.44955668
-5.48374187,6.53039156,0.02225651,0.20412855,1.85342274,4.10354876,1.98904732,0.00000000,1.17166223,0.44611135
-5.47773887,6.49353384,0.02187448,0.20085276,1.82088175,4.10074762,1.96213448,0.00000000,1.15512434,0.44238108
-5.47173587,6.45660251,0.02150232,0.19767501,1.78991047,4.09685110,1.93633406,0.00000000,1.14026751,0.43837225
-5.46573287,6.41929419,0.02114524,0.19460449,1.76064485,4.09144428,1.91169415,0.00000000,1.12699753,0.43410929
-5.45972986,6.38145637,0.02080913,0.19165388,1.73323510,4.08422092,1.88829791,0.00000000,1.11521999,0.42963218
-5.45372686,6.34306234,0.02050027,0.18883818,1.70783279,4.07497440,1.86625045,0.00000000,1.10483726,0.42499341
-5.44772386,6.30418299,0.02022504,0.18617347,1.68457757,4.06358625,1.84566505,0.00000000,1.09574512,0.42025462
-5.44172086,6.26495770,0.01998968,0.18367553,1.66358430,4.05001350,1.82664960,0.00000000,1.08782940,0.41548312
-5.43571786,6.22556626,0.01979994,0.18135860,1.64493140,4.03427573,1.80929418,0.00000000,1.08096291,0.41074854
-5.42971486,6.18620357,0.01966095,0.17923422,1.62865117,4.01644254,1.79366052,0.00000000,1.07500303,0.40611976
-5.42371186,6.14705853,0.01957698,0.17731028,1.61472262,3.99662241,1.77977407,0.00000000,1.06979030,0.40166220
-5.41770885,6.10829804,0.01955131,0.17559033,1.60306739,3.97495302,1.76761892,0.00000000,1.06514823,0.39743579
-5.41170585,6.07005674,0.01958616,0.17407313,1.59354889,3.95159365,1.75713594,0.00000000,1.06088438,0.39349341
-5.40570285,6.03243225,0.01968266,0.17275259,1.58597473,3.92671947,1.74822405,0.00000000,1.05679298,0.38988002
-5.39969985,5.99548584,0.01984089,0.17161793,1.58010241,3.90051764,1.74074445,0.00000000,1.05265885,0.38663248
-5.39369685,5.95924759,0.02005991,0.17065421,1.57564773,3.87318510,1.73452737,0.00000000,1.04826258,0.38377977
-5.38769385,5.92372501,0.02033791,0.16984303,1.57229560,3.84492734,1.72938077,0.00000000,1.04338671,0.38134378
-5.38169085,5.88891392,0.02067232,0.16916345,1.56971246,3.81595805,1.72510038,0.00000000,1.03782266,0.37934041
-5.37568784,5.85481029,0.02105997,0.16859306,1.56755976,3.78649883,1.72148037,0.00000000,1.03137794,0.37778082
-5.36968484,5.82142166,0.02149722,0.16810905,1.56550754,3.75677876,1.71832384,0.00000000,1.02388334,0.37667285
-5.36368184,5.78877707,0.02198016,0.16768933,1.56324762,3.72703326,1.71545251,0.00000000,1.01519968,0.37602222
-5.35767884,5.75693439,0.02250467,0.16731348,1.56050539,3.69750205,1.71271507,0.00000000,1.00522362,0.37583372
-5.35167584,5.72598452,0.02306661,0.16696362,1.55704997,3.66842595,1.70999356,0.00000000,0.99389240,0.37611195
-5.34567284,5.69605178,0.02366182,0.16662504,1.55270197,3.64004250,1.70720760,0.00000000,0.98118703,0.37686188
-5.33966983,5.66729067,0.02428623,0.16628664,1.54733869,3.61258058,1.70431613,0.00000000,0.96713380,0.37808890
-5.33366683,5.63987898,0.02493585,0.16594109,1.54089659,3.58625406,1.70131684,0.00000000,0.95180405,0.37979860
-5.32766383,5.61400789,0.02560673,0.16558477,1.53337098,3.56125494,1.69824324,0.00000000,0.93531207,0.38199611
-5.32166083,5.58986971,0.02629494,0.16521746,1.52481311,3.53774626,1.69515965,0.00000000,0.91781137,0.38468525
-5.31565783,5.56764411,0.02699651,0.16484187,1.51532499,3.51585539,1.69215466,0.00000000,0.89948935,0.38786739
-5.30965483,5.54748388,0.02770730,0.16446296,1.50505226,3.49566785,1.68933325,0.00000000,0.88056063,0.39154025
-5.30365183,5.52950114,0.02842296,0.16408722,1.49417557,3.47722242,1.68680828,0.00000000,0.86125952,0.39569658
-5.29764882,5.51375504,0.02913882,0.16372186,1.48290110,3.46050762,1.68469178,0.00000000,0.84183169,0.40032307
-5.29164582,5.50024167,0.02984984,0.16337398,1.47145053,3.44545999,1.68308649,0.00000000,0.82252573,0.40539926
-5.28564282,5.48888694,0.03055053,0.16304986,1.46005119,3.43196443,1.68207816,0.00000000,0.80358470,0.41089682
-5.27963982,5.47954284,0.03123495,0.16275430,1.44892660,3.41985647,1.68172900,0.00000000,0.78523817,0.41677903
-5.27363682,5.47198742,0.03189671,0.16249009,1.43828799,3.40892671,1.68207253,0.00000000,0.76769511,0.42300065
-5.26763382,5.46592842,0.03252905,0.16225766,1.42832690,3.39892703,1.68311005,0.00000000,0.75113766,0.42950815
-5.26163082,5.46101046,0.03312486,0.16205487,1.41920918,3.38957866,1.68480878,0.00000000,0.73571628,0.43624020
-5.25562781,5.45682536,0.03367687,0.16187698,1.41107045,3.38058148,1.68710178,0.00000000,0.72154610,0.44312852
-5.24962481,5.45292502,0.03417776,0.16171679,1.40401296,3.37162449,1.68988943,0.00000000,0.70870485,0.45009902
-5.24362181,5.44883633,0.03462035,0.16156485,1.39810391,3.36239679,1.69304238,0.00000000,0.69723202,0.45707304
-5.23761881,5.44407718,0.03499779,0.16140985,1.39337496,3.35259886,1.69640569,0.00000000,0.68712943,0.46396878
-5.23161581,5.43817286,0.03530375,0.16123901,1.38982280,3.34195356,1.69980386,0.00000000,0.67836294,0.47070276
-5.22561281,5.43067216,0.03553264,0.16103857,1.38741058,3.33021645,1.70304651,0.00000000,0.67086521,0.47719126
-5.21960980,5.42116212,0.03567976,0.16079420,1.38606989,3.31718516,1.70593423,0.00000000,0.66453923,0.48335165
-5.21360680,5.40928112,0.03574147,0.16049144,1.38570320,3.30270725,1.70826451,0.00000000,0.65926247,0.48910357
-5.20760380,5.39472937,0.03571533,0.16011609,1.38618645,3.28668638,1.70983719,0.00000000,0.65489135,0.49436993
-5.20160080,5.37727653,0.03560016,0.15965443,1.38737169,3.26908651,1.71045936,0.00000000,0.65126599,0.49907768
-5.19559780,5.35676605,0.03539608,0.15909344,1.38908958,3.24993385,1.70994952,0.00000000,0.64821482,0.50315833
-5.18959480,5.33311602,0.03510453,0.15842094,1.39115186,3.22931643,1.70814067,0.00000000,0.64555908,0.50654829
-5.18359180,5.30631657,0.03472819,0.15762551,1.39335353,3.20738122,1.70488250,0.00000000,0.64311701,0.50918891
-5.17758879,5.27642375,0.03427085,0.15669653,1.39547496,3.18432882,1.70004243,0.00000000,0.64070766,0.51102651
-5.17158579,5.24355037,0.03373735,0.15562400,1.39728398,3.16040560,1.69350581,0.00000000,0.63815420,0.51201211
-5.16558279,5.20785404,0.03313334,0.15439843,1.39853790,3.13589367,1.68517519,0.00000000,0.63528688,0.51210127
-5.15957979,5.16952291,0.03246510,0.15301066,1.39898579,3.11109872,1.67496890,0.00000000,0.63194545,0.51125381
-5.15357679,5.12875989,0.03173936,0.15145176,1.39837100,3.08633612,1.66281918,0.00000000,0.62798121,0.50943367
-5.14757379,5.08576586,0.03096310,0.14971296,1.39643405,3.06191568,1.64867007,0.00000000,0.62325869,0.50660889
-5.14157079,5.04072284,0.03014329,0.14778559,1.39291602,3.03812554,1.63247526,0.00000000,0.61765706,0.50275165
-5.13556778,4.99377767,0.02928681,0.14566118,1.38756251,3.01521580,1.61419614,0.00000000,0.61107122,0.49783871
-5.12956478,4.94502725,0.02840022,0.14333162,1.38012805,2.99338251,1.59380031,0.00000000,0.60341278,0.49185183
-5.12356178,4.89450589,0.02748970,0.14078939,1.37038111,2.97275263,1.57126062,0.00000000,0.59461088,0.48477861
-5.11755878,4.84217557,0.02656095,0.13802788,1.35810939,2.95337090,1.54655494,0.00000000,0.58461282,0.47661337
-5.11155578,4.78791962,0.02561914,0.13504183,1.34312547,2.93518898,1.51966665,0.00000000,0.57338468,0.46735820
-5.10555278,4.73154027,0.02466893,0.13182771,1.32527247,2.91805786,1.49058588,0.00000000,0.56091172,0.45702418
-5.09954977,4.67276049,0.02371449,0.12838423,1.30442948,2.90172381,1.45931140,0.00000000,0.54719870,0.44563245
-5.09354677,4.61122995,0.02275955,0.12471279,1.28051664,2.88582866,1.42585313,0.00000000,0.53226996,0.43321536
-5.08754377,4.54653530,0.02180745,0.12081788,1.25349946,2.86991436,1.39023495,0.00000000,0.51616931,0.41981728
-5.08154077,4.47821438,0.02086128,0.11670742,1.22339224,2.85343218,1.35249770,0.00000000,0.49895960,0.40549530
-5.07553777,4.40577379,0.01992391,0.11239302,1.19026027,2.83575645,1.31270220,0.00000000,0.48072198,0.39031952
-5.06953477,4.32870939,0.01899808,0.10789011,1.15422068,2.81620239,1.27093191,0.00000000,0.46155477,0.37437292
-5.06353177,4.24652871,0.01808650,0.10321791,1.11544186,2.79404764,1.22729514,0.00000000,0.44157193,0.35775085
-5.05752876,4.15877451,0.01719184,0.09839928,1.07414124,2.76855663,1.18192656,0.00000000,0.42090123,0.34055998
-5.05152576,4.06504841,0.01631680,0.09346042,1.03058166,2.73900698,1.13498785,0.00000000,0.39968188,0.32291691
-5.04552276,3.96503349,0.01546409,0.08843044,0.98506623,2.70471677,1.08666748,0.00000000,0.37806199,0.30494620
-5.03951976,3.85851502,0.01463642,0.08334076,0.93793193,2.66507144,1.03717937,0.00000000,0.35619566,0.28677820
-5.03351676,3.74539811,0.01383643,0.07822447,0.88954219,2.61954938,0.98676071,0.00000000,0.33423994,0.26854649
-5.02751376,3.62572156,0.01306666,0.07311563,0.84027867,2.56774462,0.93566871,0.00000000,0.31235164,0.25038518
-5.02151076,3.49966723,0.01232943,0.06804841,0.79053260,2.50938599,0.88417664,0.00000000,0.29068420,0.23242613
-5.01550775,3.36756435,0.01162683,0.06305638,0.74069600,2.44435143,0.83256915,0.00000000,0.26938466,0.21479626
-5.00950475,3.22988854,0.01096056,0.05817173,0.69115305,2.37267703,0.78113712,0.00000000,0.24859085,0.19761492
-5.00350175,3.08725549,0.01033190,0.05342455,0.64227199,2.29456015,0.73017226,0.00000000,0.22842893,0.18099163
-4.99749875,2.94040960,0.00974167,0.04884227,0.59439784,2.21035669,0.67996158,0.00000000,0.20901127,0.16502412
-4.99149575,2.79020790,0.00919011,0.04444905,0.54784608,2.12057233,0.63078214,0.00000000,0.19043485,0.14979679
-4.98549275,2.63760009,0.00867693,0.04026550,0.50289753,2.02584853,0.58289600,0.00000000,0.17278015,0.13537967
-4.97948974,2.48360544,0.00820131,0.03630833,0.45979458,1.92694368,0.53654579,0.00000000,0.15611050,0.12182785
-4.97348674,2.32928760,0.00776185,0.03259026,0.41873869,1.82471051,0.49195094,0.00000000,0.14047201,0.10918146
-4.96748374,2.17572842,0.00735673,0.02912003,0.37988935,1.72007072,0.44930468,0.00000000,0.12589394,0.09746602
-4.96148074,2.02400180,0.00698369,0.02590245,0.34336420,1.61398808,0.40877185,0.00000000,0.11238956,0.08669334
-4.95547774,1.87514870,0.00664020,0.02293869,0.30924043,1.50744116,0.37048766,0.00000000,0.09995727,0.07686271
-4.94947474,1.73015419,0.00632350,0.02022657,0.27755709,1.40139690,0.33455731,0.00000000,0.08858217,0.06796239
-4.94347174,1.58992746,0.00603077,0.01776089,0.24831835,1.29678602,0.30105642,0.00000000,0.07823772,0.05997133
-4.93746873,1.45528536,0.00575922,0.01553391,0.22149728,1.19448118,0.27003220,0.00000000,0.06888764,0.05286104
-4.93146573,1.32693981,0.00550623,0.01353573,0.19704017,1.09527873,0.24150536,0.00000000,0.06048781,0.04659742
-4.92546273,1.20548947,0.00526943,0.01175483,0.17487104,0.99988428,0.21547251,0.00000000,0.05298822,0.04114261
-4.91945973,1.09141553,0.00504684,0.01017843,0.15489618,0.90890254,0.19190889,0.00000000,0.04633478,0.03645675
-4.91345673,0.98508138,0.00483693,0.00879297,0.13700866,0.82283142,0.17077150,0.00000000,0.04047108,0.03249951
-4.90745373,0.88673591,0.00463866,0.00758446,0.12109248,0.74206003,0.15200224,0.00000000,0.03533993,0.02923140
-4.90145073,0.79651972,0.00445156,0.00653885,0.10702643,0.66687046,0.13553106,0.00000000,0.03088473,0.02661492
-4.89544772,0.71447384,0.00427572,0.00564228,0.09468749,0.59744267,0.12127896,0.00000000,0.02705059,0.02461528
-4.88944472,0.64055010,0.00411178,0.00488137,0.08395365,0.53386183,0.10916080,0.00000000,0.02378531,0.02320097
-4.88344172,0.57462264,0.00396092,0.00424335,0.07470627,0.47612774,0.09908769,0.00000000,0.02104007,0.02234400
-4.87743872,0.51649981,0.00382477,0.00371624,0.06683190,0.42416533,0.09096903,0.00000000,0.01876992,0.02201986
-4.87143572,0.46593595,0.00370540,0.00328891,0.06022354,0.37783594,0.08471420,0.00000000,0.01693415,0.02220730
-4.86543272,0.42264268,0.00360522,0.00295114,0.05478148,0.33694856,0.08023374,0.00000000,0.01549640,0.02288785
-4.85942971,0.38629920,0.00352690,0.00269363,0.05041373,0.30127083,0.07744018,0.00000000,0.01442474,0.02404531
-4.85342671,0.35656150,0.00347326,0.00250796,0.04703609,0.27053927,0.07624854,0.00000000,0.01369157,0.02566500
-4.84742371,0.33307032,0.00344727,0.00238660,0.04457201,0.24446851,0.07657654,0.00000000,0.01327348,0.02773307
-4.84142071,0.31545795,0.00345188,0.00232287,0.04295221,0.22275947,0.07834460,0.00000000,0.01315105,0.03023579
-4.83541771,0.30335384,0.00349004,0.00231082,0.04211429,0.20510639,0.08147575,0.00000000,0.01330861,0.03315889
-4.82941471,0.29638932,0.00356460,0.00234529,0.04200224,0.19120271,0.08589553,0.00000000,0.01373405,0.03648703
-4.82341171,0.29420150,0.00367831,0.00242179,0.04256605,0.18074587,0.09153198,0.00000000,0.01441859,0.04020337
-4.81740870,0.29643674,0.00383377,0.00253654,0.04376138,0.17344132,0.09831570,0.00000000,0.01535660,0.04428940
-4.81140570,0.30275365,0.00403348,0.00268645,0.04554943,0.16900564,0.10618021,0.00000000,0.01654544,0.04872484
-4.80540270,0.31282609,0.00427976,0.00286916,0.04789690,0.16716915,0.11506245,0.00000000,0.01798538,0.05348789
-4.79939970,0.32634605,0.00457488,0.00308306,0.05077617,0.16767795,0.12490360,0.00000000,0.01967949,0.05855551
-4.79339670,0.34302663,0.00492101,0.00332740,0.05416567,0.17029573,0.13565006,0.00000000,0.02163361,0.06390403
-4.78739370,0.36260503,0.00532025,0.00360238,0.05805037,0.17480519,0.14725468,0.00000000,0.02385631,0.06950977
-4.78139070,0.38484568,0.00577471,0.00390927,0.06242240,0.18100937,0.15967806,0.00000000,0.02635885,0.07534985
-4.77538769,0.40954315,0.00628650,0.00425050,0.06728177,0.18873275,0.17288990,0.00000000,0.02915519,0.08140302
-4.76938469,0.43652499,0.00685775,0.00462989,0.07263707,0.19782221,0.18687031,0.00000000,0.03226189,0.08765044
-4.76338169,0.46565416,0.00749063,0.00505269,0.07850617,0.20814782,0.20161096,0.00000000,0.03569805,0.09407654
-4.75737869,0.49683102,0.00818731,0.00552580,0.08491686,0.21960352,0.21711602,0.00000000,0.03948516,0.10066960
-4.75137569,0.52999465,0.00895001,0.00605783,0.09190725,0.23210751,0.23340266,0.00000000,0.04364693,0.10742231
-4.74537269,0.56512348,0.00978088,0.00665922,0.09952606,0.24560249,0.25050133,0.00000000,0.04820904,0.11433210
-4.73936968,0.60223518,0.01068205,0.00734227,0.10783257,0.26005577,0.26845540,0.00000000,0.05319885,0.12140127
-4.73336668,0.64138559,0.01165548,0.00812115,0.11689633,0.27545906,0.28732048,0.00000000,0.05864497,0.12863685
-4.72736368,0.68266707,0.01270300,0.00901180,0.12679644,0.29182823,0.30716315,0.00000000,0.06457689,0.13605034
-4.72136068,0.72620596,0.01382615,0.01003187,0.13762053,0.30920285,0.32805927,0.00000000,0.07102443,0.14365716
-4.71535768,0.77215953,0.01502618,0.01120042,0.14946334,0.32764578,0.35009189,0.00000000,0.07801722,0.15147596
-4.70935468,0.82071233,0.01630396,0.01253765,0.16242481,0.34724257,0.37334876,0.00000000,0.08558403,0.15952779
-4.70335168,0.87207214,0.01765991,0.01406450,0.17660790,0.36810096,0.39791948,0.00000000,0.09375211,0.16783512
-4.69734867,0.92646568,0.01909394,0.01580219,0.19211587,0.39035033,0.42389247,0.00000000,0.10254646,0.17642085
-4.69134567,0.98413397,0.02060542,0.01777158,0.20904935,0.41414108,0.45135171,0.00000000,0.11198901,0.18530721
-4.68534267,1.04532751,0.02219307,0.01999257,0.22750293,0.43964400,0.48037337,0.00000000,0.12209774,0.19451473
-4.67933967,1.11030123,0.02385498,0.02248335,0.24756157,0.46704943,0.51102236,0.00000000,0.13288579,0.20406114
-4.67333667,1.17930919,0.02558850,0.02525958,0.26929677,0.49656612,0.54334882,0.00000000,0.14436041,0.21396040
-4.66733367,1.25259885,0.02739019,0.02833364,0.29276264,0.52841970,0.57738472,0.00000000,0.15652195,0.22422171
-4.66133067,1.33040498,0.02925580,0.03171375,0.31799190,0.56285053,0.61314044,0.00000000,0.16936277,0.23484859
-4.65532766,1.41294302,0.03118013,0.03540321,0.34499203,0.60011085,0.65060156,0.00000000,0.18286614,0.24583807
-4.64932466,1.50040182,0.03315702,0.03939962,0.37374167,0.64046099,0.68972585,0.00000000,0.19700512,0.25717986
-4.64332166,1.59293580,0.03517925,0.04369427,0.40418739,0.68416458,0.73044043,0.00000000,0.21174155,0.26885564
