energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Pt_p_up,Pt_d_up,S_s_up,S_p_up
-2.98049025,5.00305309,0.00304905,0.10599953,0.14995793,0.72883352,0.19278088,3.66988154,0.05696683,0.58369034
-2.97448724,5.07432713,0.00299584,0.11036145,0.14779270,0.73336331,0.19372408,3.72803430,0.05910147,0.58420066
-2.96848424,5.16781864,0.00296984,0.11592553,0.14682531,0.73975888,0.19621883,3.80187564,0.06147827,0.58877736
-2.96248124,5.28408158,0.00296772,0.12270411,0.14705565,0.74809601,0.20024309,3.89197634,0.06407375,0.59746082
-2.95647824,5.42303191,0.00298636,0.13069059,0.14846686,0.75837748,0.20575221,3.99841149,0.06685772,0.61022387
-2.95047524,5.58389616,0.00302284,0.13985711,0.15102298,0.77052786,0.21267771,4.12071992,0.06979346,0.62696426
-2.94447224,5.76518012,0.00307446,0.15015269,0.15466702,0.78439112,0.22092629,4.25787940,0.07283808,0.64749889
-2.93846923,5.96466060,0.00313869,0.16150150,0.15931984,0.79973123,0.23037932,4.40829994,0.07594317,0.67156017
-2.93246623,6.17940261,0.00321320,0.17380184,0.16487980,0.81623602,0.24089284,4.56983689,0.07905570,0.69879508
-2.92646323,6.40580329,0.00329585,0.18692560,0.17122334,0.83352424,0.25229829,4.73982448,0.08211913,0.72876726
-2.92046023,6.63966264,0.00338465,0.20071865,0.17820656,0.85115576,0.26440399,4.91513001,0.08507477,0.76096225
-2.91445723,6.87627988,0.00347779,0.21500195,0.18566782,0.86864452,0.27699758,5.09222764,0.08786332,0.79479607
-2.90845423,7.11057321,0.00357364,0.22957377,0.19343122,0.88547387,0.28984924,5.26728991,0.09042654,0.82962710
-2.90245123,7.33721934,0.00367080,0.24421275,0.20131105,0.90111372,0.30271588,5.43629427,0.09270906,0.86477087
-2.89644822,7.55080819,0.00376810,0.25868199,0.20911686,0.91503874,0.31534613,5.59514101,0.09466019,0.89951754
-2.89044522,7.74600724,0.00386466,0.27273402,0.21665907,0.92674697,0.32748605,5.73977851,0.09623558,0.93315151
-2.88444222,7.91772964,0.00395991,0.28611653,0.22375496,0.93577811,0.33888536,5.86633105,0.09739898,0.96497244
-2.87843922,8.06129934,0.00405366,0.29857865,0.23023471,0.94173056,0.34930404,5.97122443,0.09812352,0.99431697
-2.87243622,8.17260709,0.00414616,0.30987772,0.23594717,0.94427671,0.35851905,6.05130444,0.09839301,1.02058032
-2.86643322,8.24825088,0.00423809,0.31978608,0.24076533,0.94317575,0.36633086,6.10394363,0.09820270,1.04323685
-2.86043022,8.28565545,0.00433061,0.32809784,0.24459104,0.93828352,0.37256959,6.12713218,0.09755981,1.06185871
-2.85442721,8.28316591,0.00442541,0.33463518,0.24735874,0.92955905,0.37710048,6.11954931,0.09648365,1.07613184
-2.84842421,8.24011199,0.00452465,0.33925404,0.24903828,0.91706747,0.37982835,6.08061276,0.09500533,1.08586835
-2.84242121,8.15684043,0.00463099,0.34184879,0.24963629,0.90097943,0.38070101,6.01050437,0.09316709,1.09101500
-2.83641821,8.03471444,0.00474749,0.34235590,0.24919641,0.88156689,0.37971127,5.91017131,0.09102129,1.09165687
-2.83041521,7.87608059,0.00487760,0.34075615,0.24779806,0.85919566,0.37689754,5.78130319,0.08862905,1.08801634
-2.82441221,7.68420481,0.00502502,0.33707558,0.24555388,0.83431498,0.37234292,5.62628642,0.08605861,1.08044706
-2.81840920,7.46318025,0.00519360,0.33138481,0.24260598,0.80744465,0.36617278,5.44813809,0.08338350,1.06942300
-2.81240620,7.21781124,0.00538721,0.32379703,0.23912111,0.77916022,0.35855100,5.25042234,0.08068052,1.05552318
-2.80640320,6.95347781,0.00560956,0.31446454,0.23528481,0.75007684,0.34967484,5.03715285,0.07802768,1.03941227
-2.80040020,6.67598637,0.00586406,0.30357410,0.23129507,0.72083243,0.33976881,4.81268529,0.07550209,1.02181807
-2.79439720,6.39141227,0.00615364,0.29134120,0.22735541,0.69207066,0.32907771,4.58160404,0.07317790,1.00350663
-2.78839420,6.10593983,0.00648058,0.27800360,0.22366795,0.66442458,0.31785913,4.34860713,0.07112436,0.98525591
-2.78239120,5.82570552,0.00684633,0.26381430,0.22042655,0.63850109,0.30637573,4.11839330,0.06940406,0.96782919
-2.77638819,5.55664922,0.00725140,0.24903426,0.21781039,0.61486701,0.29488758,3.89555473,0.06807131,0.95194921
-2.77038519,5.30437816,0.00769524,0.23392518,0.21597820,0.59403699,0.28364497,3.68447824,0.06717089,0.93827401
-2.76438219,5.07404691,0.00817613,0.21874256,0.21506333,0.57646356,0.27288179,3.48925747,0.06673693,0.92737558
-2.75837919,4.87025632,0.00869117,0.20372932,0.21516993,0.56252949,0.26280989,3.31361746,0.06679220,0.91972202
-2.75237619,4.69697299,0.00923627,0.18911018,0.21637024,0.55254262,0.25361452,3.16085288,0.06734765,0.91566393
-2.74637319,4.55747016,0.00980619,0.17508689,0.21870308,0.54673305,0.24545095,3.03378006,0.06840223,0.91542545
-2.74037019,4.45428995,0.01039465,0.16183453,0.22217369,0.54525267,0.23844241,2.93470273,0.06994308,0.91910032
-2.73436718,4.38922597,0.01099448,0.14949882,0.22675474,0.54817676,0.23267929,2.86539066,0.07194594,0.92665289
-2.72836418,4.36332489,0.01159778,0.13819457,0.23238848,0.55550749,0.22821954,2.82707040,0.07437582,0.93792396
-2.72236118,4.37690492,0.01219614,0.12800506,0.23898991,0.56717901,0.22509018,2.82042659,0.07718798,0.95264106
-2.71635818,4.42958877,0.01278091,0.11898253,0.24645086,0.58306371,0.22328965,2.84561268,0.08032899,0.97043261
-2.71035518,4.52034872,0.01334342,0.11114937,0.25464471,0.60297946,0.22279095,2.90226955,0.08373812,0.99084523
-2.70435218,4.64756109,0.01387528,0.10450018,0.26343155,0.62669725,0.22354518,2.98955085,0.08734871,1.01336337
-2.69834917,4.80906781,0.01436858,0.09900432,0.27266370,0.65394916,0.22548541,3.10615388,0.09108979,1.03743043
-2.69234617,5.00224271,0.01481617,0.09460897,0.28219117,0.68443608,0.22853048,3.25035513,0.09488761,1.06247032
-2.68634317,5.22406077,0.01521181,0.09124252,0.29186703,0.71783516,0.23258868,3.42004969,0.09866730,1.08790869
-2.68034017,5.47116860,0.01555036,0.08881808,0.30155237,0.75380659,0.23756110,3.61279409,0.10235452,1.11319284
-2.67433717,5.73995480,0.01582789,0.08723715,0.31112078,0.79199963,0.24334449,3.82585216,0.10587695,1.13780975
-2.66833417,6.02661951,0.01604172,0.08639318,0.32046216,0.83205787,0.24983358,4.05624374,0.10916584,1.16130130
-2.66233117,6.32724218,0.01619043,0.08617508,0.32948571,0.87362356,0.25692291,4.30079594,0.11215734,1.18327659
-2.65632816,6.63784723,0.01627384,0.08647051,0.33812212,0.91634105,0.26450805,4.55619678,0.11479375,1.20342069
-2.65032516,6.95446742,0.01629291,0.08716899,0.34632487,0.95985963,0.27248645,4.81905102,0.11702457,1.22149990
-2.64432216,7.27320449,0.01624960,0.08816465,0.35407058,1.00383554,0.28075793,5.08593757,0.11880744,1.23736342
-2.63831916,7.59028713,0.01614676,0.08935878,0.36135852,1.04793367,0.28922494,5.35346809,0.12010878,1.25094170
-2.63231616,7.90212586,0.01598793,0.09066196,0.36820934,1.09182883,0.29779285,5.61834586,0.12090434,1.26224169
-2.62631316,8.20536470,0.01577716,0.09199594,0.37466303,1.13520700,0.30637019,5.87742406,0.12117947,1.27133956
-2.62031016,8.49692917,0.01551889,0.09329512,0.38077629,1.17776658,0.31486926,6.12776219,0.12092924,1.27837120
-2.61430715,8.77407001,0.01521773,0.09450768,0.38661940,1.21921981,0.32320698,6.36667957,0.12015827,1.28352131
-2.60830415,9.03440213,0.01487837,0.09559631,0.39227273,1.25929466,0.33130613,6.59180426,0.11888048,1.28701151
-2.60230115,9.27593796,0.01450546,0.09653867,0.39782305,1.29773693,0.33909702,6.80111626,0.11711857,1.28908816
-2.59629815,9.49711435,0.01410351,0.09732737,0.40335978,1.33431295,0.34651954,6.99298345,0.11490337,1.29001041
-2.59029515,9.69681226,0.01367688,0.09796966,0.40897128,1.36881259,0.35352546,7.16618903,0.11227301,1.29003894
-2.58429215,9.87436830,0.01322974,0.09848674,0.41474132,1.40105262,0.36008095,7.31994937,0.10927201,1.28942588
-2.57828914,10.02957740,0.01276606,0.09891269,0.42074589,1.43088026,0.36616906,7.45392143,0.10595025,1.28840625
-2.57228614,10.16268600,0.01228967,0.09929313,0.42705031,1.45817675,0.37179206,7.56819902,0.10236178,1.28719093
-2.56628314,10.27437522,0.01180426,0.09968358,0.43370685,1.48286068,0.37697336,7.66329778,0.09856373,1.28596156
-2.56028014,10.36573383,0.01131345,0.10014747,0.44075281,1.50489086,0.38175878,7.74012883,0.09461506,1.28486709
-2.55427714,10.43822116,0.01082081,0.10075404,0.44820910,1.52426853,0.38621713,7.79996171,0.09057538,1.28402213
-2.54827414,10.49362024,0.01032987,0.10157601,0.45607933,1.54103852,0.39043976,7.84437731,0.08650380,1.28350667
-2.54227114,10.53398208,0.00984421,0.10268711,0.46434942,1.55528935,0.39453898,7.87521216,0.08245779,1.28336723
-2.53626813,10.56156216,0.00936737,0.10415963,0.47298765,1.56715188,0.39864547,7.89449565,0.07849223,1.28361885
-2.53026513,10.57875077,0.00890289,0.10606190,0.48194518,1.57679652,0.40290445,7.90438204,0.07465841,1.28424802
-2.52426213,10.58799911,0.00845424,0.10845588,0.49115690,1.58442898,0.40747076,7.90707955,0.07100329,1.28521589
-2.51825913,10.59174333,0.00802480,0.11139499,0.50054277,1.59028447,0.41250302,7.90477888,0.06756884,1.28646182
-2.51225613,10.59232921,0.00761779,0.11492199,0.51000931,1.59462060,0.41815705,7.89958367,0.06439151,1.28790694
-2.50625313,10.59193991,0.00723615,0.11906736,0.51945153,1.59770912,0.42457877,7.89344545,0.06150188,1.28945757
-2.50025013,10.59252976,0.00688254,0.12384784,0.52875504,1.59982689,0.43189690,7.88810550,0.05892450,1.29100855
-2.49424712,10.59576655,0.00655921,0.12926550,0.53779838,1.60124628,0.44021583,7.88504585,0.05667780,1.29244619
-2.48824412,10.60298495,0.00626799,0.13530721,0.54645558,1.60222554,0.44960893,7.88545144,0.05477419,1.29365121
-2.48224112,10.61515298,0.00601020,0.14194457,0.55459892,1.60299955,0.46011272,7.89018488,0.05322032,1.29450140
-2.47623812,10.63285320,0.00578663,0.14913435,0.56210175,1.60377129,0.47172219,7.89977489,0.05201742,1.29487428
-2.47023512,10.65627978,0.00559757,0.15681936,0.56884146,1.60470462,0.48438755,7.91441884,0.05116171,1.29464983
-2.46423212,10.68525147,0.00544276,0.16492982,0.57470251,1.60591849,0.49801264,7.93399934,0.05064494,1.29371324
-2.45822911,10.71924047,0.00532150,0.17338507,0.57957942,1.60748315,0.51245517,7.95811398,0.05045492,1.29195784
-2.45222611,10.75741575,0.00523262,0.18209569,0.58337973,1.60941828,0.52752880,7.98611701,0.05057615,1.28928825
-2.44622311,10.79869925,0.00517463,0.19096587,0.58602673,1.61169340,0.54300718,8.01717096,0.05099034,1.28562360
-2.44022011,10.84183244,0.00514574,0.19989592,0.58746214,1.61423035,0.55862969,8.05030587,0.05167701,1.28090082
-2.43421711,10.88545033,0.00514399,0.20878497,0.58764829,1.61690789,0.57410876,8.08448350,0.05261401,1.27507795
-2.42821411,10.92815979,0.00516733,0.21753356,0.58657014,1.61956811,0.58913858,8.11866362,0.05377795,1.26813721
-2.42221111,10.96861852,0.00521367,0.22604619,0.58423671,1.62202444,0.60340469,8.15186929,0.05514460,1.26008783
-2.41620810,11.00561153,0.00528104,0.23423368,0.58068222,1.62407084,0.61659423,8.18324848,0.05668926,1.25096829
-2.41020510,11.03812155,0.00536759,0.24201521,0.57596655,1.62549178,0.62840633,8.21212925,0.05838697,1.24084809
-2.40420210,11.06539071,0.00547165,0.24932000,0.57017530,1.62607269,0.63856227,8.23806608,0.06021273,1.22982862
-2.39819910,11.08697069,0.00559181,0.25608869,0.56341933,1.62561021,0.64681497,8.26087573,0.06214170,1.21804334
-2.39219610,11.10275969,0.00572688,0.26227418,0.55583367,1.62392206,0.65295740,8.28066095,0.06414928,1.20565703
-2.38619310,11.11302457,0.00587593,0.26784207,0.54757606,1.62085599,0.65682964,8.29782148,0.06621126,1.19286416
-2.38019010,11.11840773,0.00603826,0.27277067,0.53882495,1.61629751,0.65832423,8.31305180,0.06830395,1.17988639
-2.37418709,11.11991846,0.00621334,0.27705061,0.52977700,1.61017617,0.65738968,8.32732610,0.07040434,1.16696934
-2.36818409,11.11890934,0.00640081,0.28068405,0.52064420,1.60247009,0.65403205,8.34187106,0.07249029,1.15437859
-2.36218109,11.11703876,0.00660040,0.28368367,0.51165058,1.59320861,0.64831451,8.35812778,0.07454078,1.14239507
-2.35617809,11.11622105,0.00681190,0.28607134,0.50302841,1.58247306,0.64035499,8.37770416,0.07653617,1.13131001
-2.35017509,11.11856613,0.00703508,0.28787668,0.49501415,1.57039560,0.63032208,8.40231987,0.07845853,1.12141936
-2.34417209,11.12631077,0.00726969,0.28913556,0.48784391,1.55715625,0.61842936,8.43374570,0.08029199,1.11301800
-2.33816908,11.14174400,0.00751537,0.28988853,0.48174862,1.54297812,0.60492847,8.47373963,0.08202306,1.10639361
-2.33216608,11.16712902,0.00777168,0.29017936,0.47694885,1.52812128,0.59010125,8.52398175,0.08364098,1.10182048
-2.32616308,11.20462431,0.00803807,0.29005363,0.47364945,1.51287528,0.57425119,8.58601030,0.08513793,1.09955304
-2.32016008,11.25620632,0.00831390,0.28955752,0.47203395,1.49755072,0.55769467,8.66116100,0.08650928,1.09981957
-2.31415708,11.32359648,0.00859845,0.28873673,0.47225896,1.48247023,0.54075226,8.75051170,0.08775359,1.10281578
-2.30815408,11.40819456,0.00889096,0.28763557,0.47444874,1.46795904,0.52374028,8.85483410,0.08887263,1.10869865
-2.30215108,11.51102073,0.00919073,0.28629628,0.47868992,1.45433560,0.50696318,8.97455434,0.08987115,1.11758048
-2.29614807,11.63266812,0.00949709,0.28475844,0.48502685,1.44190245,0.49070655,9.10972357,0.09075655,1.12952343
-2.29014507,11.77326745,0.00980956,0.28305859,0.49345758,1.43093780,0.47523136,9.25999978,0.09153840,1.14453457
-2.28414207,11.93246485,0.01012782,0.28122991,0.50393085,1.42168774,0.46076914,9.42464122,0.09222790,1.16256187
-2.27813907,12.10941375,0.01045184,0.27930204,0.51634416,1.41435967,0.44751844,9.60251199,0.09283712,1.18349109
-2.27213607,12.30278093,0.01078189,0.27730090,0.53054322,1.40911674,0.43564241,9.79209932,0.09337834,1.20714399
-2.26613307,12.51076663,0.01111855,0.27524859,0.54632295,1.40607364,0.42526751,9.99154215,0.09386328,1.23327789
-2.26013007,12.73113797,0.01146277,0.27316330,0.56342995,1.40529354,0.41648316,10.19866992,0.09430236,1.26158696
-2.25412706,12.96127434,0.01181582,0.27105923,0.58156674,1.40678640,0.40934239,10.41105004,0.09470412,1.29170503
-2.24812406,13.19822319,0.01217925,0.26894650,0.60039751,1.41050834,0.40386314,10.62604245,0.09507466,1.32321038
-2.24212106,13.43876403,0.01255484,0.26683112,0.61955536,1.41636214,0.40003017,10.84085912,0.09541729,1.35563216
-2.23611806,13.67947837,0.01294451,0.26471488,0.63865081,1.42419870,0.39779743,11.05262620,0.09573237,1.38845848
-2.23011506,13.91682305,0.01335020,0.26259543,0.65728140,1.43381934,0.39709075,11.25844677,0.09601731,1.42114604
-2.22411206,14.14720426,0.01377375,0.26046630,0.67504196,1.44497876,0.39781065,11.45546165,0.09626676,1.45313094
-2.21810905,14.36705000,0.01421673,0.25831701,0.69153520,1.45738877,0.39983531,11.64090641,0.09647300,1.48384048
-2.21210605,14.57287853,0.01468032,0.25613333,0.70638235,1.47072247,0.40302350,11.81216274,0.09662649,1.51270546
-2.20610305,14.76136113,0.01516513,0.25389757,0.71923330,1.48461899,0.40721755,11.96680265,0.09671656,1.53917273
-2.20010005,14.92937753,0.01567104,0.25158903,0.72977600,1.49868884,0.41224630,12.10262474,0.09673211,1.56271742
-2.19409705,15.07406332,0.01619709,0.24918450,0.73774471,1.51251966,0.41792791,12.21768201,0.09666245,1.58285469
-2.18809405,15.19284882,0.01674136,0.24665891,0.74292683,1.52568259,0.42407288,12.31030124,0.09649804,1.59915035
-2.18209105,15.28348964,0.01730090,0.24398602,0.74516802,1.53773930,0.43048689,12.37909457,0.09623125,1.61123034
-2.17608804,15.34408945,0.01787163,0.24113918,0.74437562,1.54824945,0.43697390,12.42296424,0.09585694,1.61878858
-2.17008504,15.37311609,0.01844842,0.23809214,0.74052014,1.55677890,0.44333924,12.44110180,0.09537301,1.62159318
-2.16408204,15.36941202,0.01902507,0.23481985,0.73363486,1.56290826,0.44939281,12.43298323,0.09478070,1.61949073
-2.15807904,15.33220057,0.01959444,0.23129929,0.72381371,1.56624203,0.45495249,12.39836156,0.09408474,1.61240879
-2.15207604,15.26108902,0.02014858,0.22751019,0.71120745,1.56641780,0.45984745,12.33725841,0.09329341,1.60035658
-2.14607304,15.15606971,0.02067891,0.22343573,0.69601852,1.56311559,0.46392165,12.24995566,0.09241826,1.58342375
-2.14007004,15.01751969,0.02117646,0.21906317,0.67849461,1.55606688,0.46703708,12.13698806,0.09147384,1.56177770
-2.13406703,14.84619930,0.02163212,0.21438437,0.65892140,1.54506305,0.46907699,11.99913736,0.09047720,1.53565926
-2.12806403,14.64324940,0.02203693,0.20939616,0.63761464,1.52996288,0.46994864,11.83742767,0.08944729,1.50537715
-2.12206103,14.41018667,0.02238236,0.20410067,0.61491196,1.51069888,0.46958572,11.65312180,0.08840427,1.47130127
-2.11605803,14.14889609,0.02266060,0.19850548,0.59116457,1.48728182,0.46795017,11.44771752,0.08736883,1.43385500
-2.11005503,13.86161916,0.02286486,0.19262365,0.56672916,1.45980350,0.46503326,11.22294251,0.08636142,1.39350683
-2.10405203,13.55093672,0.02298958,0.18647371,0.54196022,1.42843730,0.46085589,10.98074672,0.08540150,1.35076123
-2.09804902,13.21974488,0.02303066,0.18007939,0.51720290,1.39343641,0.45546808,10.72329062,0.08450686,1.30614924
-2.09204602,12.87122308,0.02298562,0.17346937,0.49278664,1.35512964,0.44894748,10.45292804,0.08369300,1.26021862
-2.08604302,12.50879354,0.02285370,0.16667686,0.46901955,1.31391495,0.44139709,10.17218275,0.08297252,1.21352397
-2.08004002,12.13607190,0.02263590,0.15973906,0.44618372,1.27025066,0.43294210,9.88371812,0.08235465,1.16661680
-2.07403702,11.75680960,0.02233494,0.15269657,0.42453138,1.22464477,0.42372603,9.59029984,0.08184493,1.12003588
-2.06803402,11.37482896,0.02195521,0.14559273,0.40428204,1.17764260,0.41390637,9.29475241,0.08144490,1.07429785
-2.06203102,10.99395280,0.02150260,0.13847278,0.38562039,1.12981323,0.40364975,8.99991036,0.08115199,1.02988850
-2.05602801,10.61793086,0.02098436,0.13138313,0.36869521,1.08173524,0.39312697,8.70856603,0.08095947,0.98725465
-2.05002501,10.25036586,0.02040879,0.12437047,0.35361892,1.03398213,0.38250808,8.42341592,0.08085660,0.94679711
-2.04402201,9.89464199,0.01978506,0.11748090,0.34046794,0.98710814,0.37195765,8.14700804,0.08082884,0.90886464
-2.03801901,9.55385922,0.01912292,0.11075910,0.32928368,0.94163482,0.36163059,7.88169268,0.08085819,0.87374922
-2.03201601,9.23077593,0.01843241,0.10424751,0.32007415,0.89803887,0.35166845,7.62957905,0.08092369,0.84168279
-2.02601301,8.92776284,0.01772363,0.09798557,0.31281606,0.85674165,0.34219664,7.39249986,0.08100197,0.81283541
-2.02001001,8.64676979,0.01700649,0.09200904,0.30745735,0.81810069,0.33332234,7.17198553,0.08106790,0.78731512
-2.01400700,8.38930702,0.01629053,0.08634949,0.30392011,0.78240337,0.32513349,6.96924917,0.08109540,0.76516930
-2.00800400,8.15644128,0.01558472,0.08103380,0.30210376,0.74986307,0.31769853,6.78518275,0.08105820,0.74638766
-2.00200100,7.94880642,0.01489739,0.07608394,0.30188856,0.72061759,0.31106705,6.62036427,0.08093069,0.73090664
-1.99599800,7.76662753,0.01423612,0.07151683,0.30313910,0.69473001,0.30527121,6.47507501,0.08068879,0.71861515
-1.98999500,7.60975665,0.01360770,0.06734431,0.30570808,0.67219177,0.30032774,6.34932536,0.08031080,0.70936144
-1.98399200,7.47771775,0.01301817,0.06357338,0.30943997,0.65292774,0.29624039,6.24288730,0.07977817,0.70296081
-1.97798899,7.36975816,0.01247282,0.06020647,0.31417474,0.63680304,0.29300267,6.15533119,0.07907623,0.69920400
-1.97198599,7.28490342,0.01197627,0.05724183,0.31975149,0.62363142,0.29060068,6.08606432,0.07819483,0.69786590
-1.96598299,7.22201255,0.01153254,0.05467409,0.32601191,0.61318465,0.28901578,6.03436893,0.07712883,0.69871430
-1.95997999,7.17983084,0.01114508,0.05249479,0.33280361,0.60520282,0.28822710,5.99943726,0.07587843,0.70151851
-1.95397699,7.15703769,0.01081689,0.05069299,0.33998318,0.59940507,0.28821350,5.98040166,0.07444938,0.70605735
-1.94797399,7.15228738,0.01055054,0.04925585,0.34741895,0.59550045,0.28895511,5.97635847,0.07285302,0.71212650
-1.94197099,7.16424133,0.01034819,0.04816916,0.35499348,0.59319857,0.29043426,5.98638436,0.07110611,0.71954489
-1.93596798,7.19159109,0.01021164,0.04741787,0.36260554,0.59221985,0.29263566,6.00954512,0.06923050,0.72815987
-1.92996498,7.23307167,0.01014224,0.04698648,0.37017180,0.59230498,0.29554613,6.04489670,0.06725268,0.73785122
-1.92396198,7.28746579,0.01014088,0.04685928,0.37762793,0.59322339,0.29915358,6.09147955,0.06520314,0.74853367
-1.91795898,7.35359987,0.01020790,0.04702061,0.38492920,0.59478059,0.30344557,6.14830723,0.06311564,0.76015806
-1.91195598,7.43033324,0.01034300,0.04745491,0.39205056,0.59682411,0.30840747,6.21435099,0.06102630,0.77271101
-1.90595298,7.51654220,0.01054511,0.04814667,0.39898613,0.59924799,0.31402033,6.28852199,0.05897274,0.78621326
-1.89994997,7.61110099,0.01081231,0.04908032,0.40574813,0.60199565,0.32025872,6.36965330,0.05699302,0.80071662
-1.89394697,7.71286151,0.01114169,0.05024005,0.41236522,0.60506114,0.32708855,6.45648343,0.05512471,0.81629975
-1.88794397,7.82063401,0.01152930,0.05160961,0.41888037,0.60848869,0.33446521,6.54764333,0.05340383,0.83306289
-1.88194097,7.93317032,0.01197008,0.05317203,0.42534819,0.61237063,0.34233203,6.64164836,0.05186391,0.85112178
-1.87593797,8.04915138,0.01245786,0.05490947,0.43183197,0.61684372,0.35061926,6.73689668,0.05053510,0.87060092
-1.86993497,8.16718028,0.01298539,0.05680304,0.43840030,0.62208396,0.35924369,6.83167466,0.04944334,0.89162645
-1.86393197,8.28578172,0.01354446,0.05883277,0.44512364,0.62830008,0.36810904,6.92417016,0.04860967,0.91431891
-1.85792896,8.40340838,0.01412603,0.06097765,0.45207073,0.63572581,0.37710691,7.01249340,0.04804965,0.93878607
-1.85192596,8.51845427,0.01472048,0.06321588,0.45930514,0.64461123,0.38611872,7.09470521,0.04777295,0.96511623
-1.84592296,8.62927494,0.01531788,0.06552516,0.46688202,0.65521335,0.39501814,7.16885191,0.04778306,0.99337199
-1.83991996,8.73421363,0.01590838,0.06788319,0.47484521,0.66778631,0.40367430,7.23300555,0.04807725,1.02358504
-1.83391696,8.83163282,0.01648253,0.07026833,0.48322477,0.68257130,0.41195544,7.28530825,0.04864661,1.05575182
-1.82791396,8.91994956,0.01703176,0.07266034,0.49203521,0.69978676,0.41973300,7.32401899,0.04947635,1.08983045
-1.82191096,8.99767364,0.01754881,0.07504121,0.50127423,0.71961891,0.42688590,7.34756106,0.05054622,1.12573902
-1.81590795,9.06344685,0.01802817,0.07739607,0.51092229,0.74221315,0.43330487,7.35456847,0.05183110,1.16335521
-1.80990495,9.11608188,0.01846654,0.07971411,0.52094289,0.76766639,0.43889667,7.34392940,0.05330181,1.20251740
-1.80390195,9.15459946,0.01886316,0.08198944,0.53128363,0.79602086,0.44358797,7.31482521,0.05492592,1.24302723
-1.79789895,9.17826205,0.01922019,0.08422190,0.54187793,0.82725933,0.44732883,7.26676323,0.05666881,1.28465344
-1.79189595,9.18660295,0.01954294,0.08641766,0.55264743,0.86130223,0.45009539,7.19960225,0.05849468,1.32713702
-1.78589295,9.17944947,0.01983999,0.08858968,0.56350494,0.89800655,0.45189198,7.11356940,0.06036771,1.37019737
-1.77988994,9.15693901,0.02012322,0.09075791,0.57435784,0.93716682,0.45275224,7.00926777,0.06225312,1.41353930
-1.77388694,9.11952740,0.02040771,0.09294917,0.58511168,0.97851794,0.45273931,6.88767406,0.06411833,1.45686051
-1.76788394,9.06798845,0.02071151,0.09519669,0.59567396,1.02174001,0.45194506,6.75012614,0.06593386,1.49985937
-1.76188094,9.00340451,0.02105519,0.09753942,0.60595781,1.06646474,0.45048828,6.59830053,0.06767433,1.54224244
-1.75587794,8.92714756,0.02146133,0.10002081,0.61588543,1.11228348,0.44851187,6.43418008,0.06931909,1.58373152
-1.74987494,8.84085084,0.02195387,0.10268737,0.62539110,1.15875629,0.44617906,6.26001256,0.07085283,1.62406980
-1.74387194,8.74637128,0.02255728,0.10558690,0.63442356,1.20542185,0.44366878,6.07826096,0.07226588,1.66302676
-1.73786893,8.64574318,0.02329569,0.10876636,0.64294772,1.25180774,0.44117023,5.89154677,0.07355427,1.70040145
-1.73186593,8.54112394,0.02419188,0.11226960,0.65094550,1.29744059,0.43887676,5.70258742,0.07471957,1.73602407
-1.72586293,8.43473309,0.02526634,0.11613495,0.65841569,1.34185582,0.43697931,5.51412969,0.07576845,1.76975552
-1.71985993,8.32878587,0.02653618,0.12039268,0.66537297,1.38460637,0.43565952,5.32888065,0.07671201,1.80148505
-1.71385693,8.22542347,0.02801416,0.12506261,0.67184596,1.42527031,0.43508274,5.14943820,0.07756486,1.83112596
-1.70785393,8.12664171,0.02970780,0.13015186,0.67787440,1.46345677,0.43539116,4.97822311,0.07834406,1.85860965
-1.70185093,8.03422085,0.03161856,0.13565287,0.68350570,1.49881036,0.43669734,4.81741459,0.07906783,1.88387839
-1.69584792,7.94965891,0.03374122,0.14154179,0.68879086,1.53101369,0.43907840,4.66889161,0.07975433,1.90687717
-1.68984492,7.87411129,0.03606340,0.14777748,0.69378014,1.55978830,0.44257108,4.53418164,0.08042020,1.92754531
-1.68384192,7.80833942,0.03856538,0.15430102,0.69851858,1.58489406,0.44716795,4.41441891,0.08107940,1.94580827
-1.67783892,7.75267095,0.04122015,0.16103592,0.70304171,1.60612730,0.45281504,4.31031356,0.08174192,1.96157055
-1.67183592,7.70697374,0.04399366,0.16788907,0.70737164,1.62331806,0.45941098,4.22213314,0.08241287,1.97470997
-1.66583292,7.67064569,0.04684549,0.17475237,0.71151386,1.63632687,0.46680789,4.14969723,0.08309168,1.98507420
-1.65982991,7.64262145,0.04972964,0.18150518,0.71545473,1.64504146,0.47481406,4.09238574,0.08377163,1.99247963
-1.65382691,7.62139694,0.05259567,0.18801730,0.71916011,1.64937383,0.48319837,4.04916097,0.08443974,1.99671320
-1.64782391,7.60507125,0.05539005,0.19415264,0.72257494,1.64925800,0.49169645,4.01860283,0.08507693,1.99753693
-1.64182091,7.59140519,0.05805763,0.19977326,0.72562405,1.64464886,0.50001841,3.99895619,0.08565859,1.99469541
-1.63581791,7.57789455,0.06054330,0.20474378,0.72821389,1.63552213,0.50785783,3.98818906,0.08615538,1.98792563
-1.62981491,7.56185560,0.06279370,0.20893583,0.73023542,1.62187565,0.51490178,3.98405938,0.08653442,1.97696893
-1.62381191,7.54051949,0.06475889,0.21223251,0.73156766,1.60373180,0.52084139,3.98418823,0.08676066,1.96158427
-1.61780890,7.51113191,0.06639401,0.21453260,0.73208205,1.58114102,0.52538266,3.98613682,0.08679836,1.94156219
