energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-4.30115058,2.98311881,0.01443963,0.49280252,0.05609527,1.35261520,1.10430603,0.68837635
-4.29514757,3.04689599,0.01556625,0.50985817,0.05822179,1.38047100,1.14361073,0.69470522
-4.28914457,3.10788514,0.01669061,0.52836962,0.06046314,1.40543705,1.18058691,0.70184734
-4.28314157,3.16543899,0.01779745,0.54832800,0.06281002,1.42707062,1.21489592,0.70983101
-4.27713857,3.21884414,0.01887060,0.56967000,0.06524613,1.44493363,1.24620928,0.71864265
-4.27113557,3.26733262,0.01989327,0.59227367,0.06774823,1.45860496,1.27421132,0.72822371
-4.26513257,3.31009646,0.02084855,0.61595599,0.07028632,1.46769324,1.29860197,0.73846867
-4.25912956,3.34630526,0.02171982,0.64047244,0.07282426,1.47184978,1.31909992,0.74922439
-4.25312656,3.37512604,0.02249130,0.66551868,0.07532062,1.47078110,1.33544608,0.76029088
-4.24712356,3.39574515,0.02314848,0.69073467,0.07772971,1.46426034,1.34740755,0.77142397
-4.24112056,3.40739147,0.02367860,0.71571128,0.08000296,1.45213734,1.35478196,0.78233956
-4.23511756,3.40936033,0.02407105,0.73999917,0.08209035,1.43434663,1.35740233,0.79271996
-4.22911456,3.40103731,0.02431777,0.76312016,0.08394199,1.41091308,1.35514207,0.80222192
-4.22311156,3.38192124,0.02441345,0.78458042,0.08550976,1.38195489,1.34792033,0.81048639
-4.21710855,3.35164552,0.02435574,0.80388540,0.08674892,1.34768382,1.33570719,0.81714971
-4.21110555,3.30999706,0.02414538,0.82055583,0.08761959,1.30840237,1.31852857,0.82185585
-4.20510255,3.25693200,0.02378609,0.83414427,0.08808820,1.26449834,1.29647066,0.82426940
-4.19909955,3.19258770,0.02328453,0.84425155,0.08812858,1.21643669,1.26968338,0.82408859
-4.19309655,3.11729032,0.02265005,0.85054233,0.08772296,1.16474920,1.23838280,0.82105802
-4.18709355,3.03155768,0.02189439,0.85275928,0.08686260,1.11002224,1.20285211,0.81498039
-4.18109055,2.93609711,0.02103134,0.85073495,0.08554813,1.05288330,1.16344104,0.80572681
-4.17508754,2.83179818,0.02007630,0.84440109,0.08378959,0.99398656,1.12056340,0.79324506
-4.16908454,2.71972050,0.01904585,0.83379468,0.08160615,0.93399835,1.07469296,0.77756556
-4.16308154,2.60107677,0.01795730,0.81906057,0.07902558,0.87358275,1.02635741,0.75880463
-4.15707854,2.47721161,0.01682821,0.80045043,0.07608332,0.81338800,0.97613060,0.73716490
-4.15107554,2.34957672,0.01567600,0.77831812,0.07282152,0.75403401,0.92462337,0.71293290
-4.14507254,2.21970317,0.01451752,0.75311165,0.06928771,0.69610137,0.87247294,0.68647379
-4.13906953,2.08917160,0.01336873,0.72536203,0.06553347,0.64012209,0.82033160,0.65822354
-4.13306653,1.95958126,0.01224444,0.69566952,0.06161292,0.58657222,0.76885463,0.62867897
-4.12706353,1.83251881,0.01115802,0.66468787,0.05758135,0.53586629,0.71868822,0.59838591
-4.12106053,1.70952783,0.01012135,0.63310723,0.05349366,0.48835373,0.67045759,0.56792607
-4.11505753,1.59207984,0.00914463,0.60163625,0.04940313,0.44431704,0.62475576,0.53790319
-4.10905453,1.48154756,0.00823641,0.57098438,0.04536014,0.40397152,0.58213334,0.50892884
-4.10305153,1.37918121,0.00740360,0.54184461,0.04141112,0.36746648,0.54308960,0.48160853
-4.09704852,1.28608823,0.00665148,0.51487759,0.03759775,0.33488758,0.50806509,0.45652849
-4.09104552,1.20321679,0.00598385,0.49069733,0.03395625,0.30626018,0.47743603,0.43424340
-4.08504252,1.13134336,0.00540312,0.46985902,0.03051695,0.28155338,0.45151036,0.41526555
-4.07903952,1.07106439,0.00491039,0.45284907,0.02730410,0.26068464,0.43052580,0.40005544
-4.07303652,1.02279199,0.00450567,0.44007769,0.02433581,0.24352468,0.41464947,0.38901403
-4.06703352,0.98675340,0.00418788,0.43187379,0.02162418,0.22990268,0.40397933,0.38247664
-4.06103052,0.96299408,0.00395506,0.42848234,0.01917562,0.21961148,0.39854698,0.38070841
-4.05502751,0.95138403,0.00380438,0.43006387,0.01699125,0.21241284,0.39832185,0.38390135
-4.04902451,0.95162684,0.00373230,0.43669597,0.01506744,0.20804262,0.40321632,0.39217274
-4.04302151,0.96327136,0.00373452,0.44837653,0.01339636,0.20621590,0.41309177,0.40556490
-4.03701851,0.98572531,0.00380614,0.46502842,0.01196661,0.20663193,0.42776515,0.42404601
-4.03101551,1.01827062,0.00394158,0.48650539,0.01076385,0.20897910,0.44701586,0.44751215
-4.02501251,1.06008022,0.00413470,0.51259877,0.00977140,0.21293962,0.47059279,0.47579016
-4.01900950,1.11023582,0.00437876,0.54304500,0.00897087,0.21819425,0.49822124,0.50864159
-4.01300650,1.16774649,0.00466648,0.57753346,0.00834266,0.22442686,0.52960957,0.54576742
-4.00700350,1.23156784,0.00499009,0.61571459,0.00786651,0.23132876,0.56445543,0.58681366
-4.00100050,1.30062130,0.00534138,0.65720813,0.00752192,0.23860307,0.60245141,0.63137784
-3.99499750,1.37381362,0.00571177,0.70161114,0.00728856,0.24596873,0.64329002,0.67901616
-3.98899450,1.45005587,0.00609245,0.74850590,0.00714663,0.25316433,0.68666791,0.72925147
-3.98299150,1.52828195,0.00647452,0.79746729,0.00707713,0.25995174,0.73228928,0.78158172
-3.97698849,1.60746614,0.00684910,0.84806970,0.00706212,0.26611926,0.77986836,0.83548890
-3.97098549,1.68663928,0.00720756,0.89989317,0.00708494,0.27148450,0.82913111,0.89044817
-3.96498249,1.76490328,0.00754169,0.95252881,0.00713033,0.27589673,0.87981590,0.94593698
-3.95897949,1.84144352,0.00784395,1.00558309,0.00718464,0.27923878,0.93167341,1.00144380
-3.95297649,1.91553882,0.00810763,1.05868117,0.00723585,0.28142838,0.98446574,1.05647628
-3.94697349,1.98656857,0.00832710,1.11146899,0.00727369,0.28241891,1.03796477,1.11056842
-3.94097049,2.05401694,0.00849801,1.16361413,0.00728965,0.28219961,1.09195000,1.16328656
-3.93496748,2.11747390,0.00861744,1.21480551,0.00727700,0.28079514,1.14620583,1.21423388
-3.92896448,2.17663312,0.00868406,1.26475185,0.00723075,0.27826466,1.20051879,1.26305330
-3.92296148,2.23128688,0.00869825,1.31317914,0.00714762,0.27470030,1.25467456,1.30942870
-3.91695848,2.28131827,0.00866217,1.35982736,0.00702593,0.27022509,1.30845531,1.35308443
-3.91095548,2.32669103,0.00857982,1.40444651,0.00686552,0.26499061,1.36163739,1.39378336
-3.90495248,2.36743782,0.00845697,1.44679249,0.00666756,0.25917403,1.41398974,1.43132354
-3.89894947,2.40364718,0.00830117,1.48662313,0.00643447,0.25297500,1.46527314,1.46553399
-3.89294647,2.43545031,0.00812163,1.52369458,0.00616967,0.24661221,1.51524052,1.49626980
-3.88694347,2.46300807,0.00792910,1.55775875,0.00587745,0.24031969,1.56363837,1.52340712
-3.88094047,2.48649901,0.00773570,1.58856174,0.00556274,0.23434306,1.61020939,1.54683842
-3.87493747,2.50610904,0.00755473,1.61584392,0.00523093,0.22893554,1.65469630,1.56646840
-3.86893447,2.52202320,0.00740047,1.63934151,0.00488767,0.22435395,1.69684668,1.58221100
-3.86293147,2.53441982,0.00728792,1.65879001,0.00453874,0.22085458,1.73641867,1.59398767
-3.85692846,2.54346722,0.00723256,1.67392924,0.00418982,0.21868903,1.77318721,1.60172713
-3.85092546,2.54932293,0.00725009,1.68451002,0.00384640,0.21809994,1.80695060,1.60536666
-3.84492246,2.55213512,0.00735610,1.69030212,0.00351368,0.21931671,1.83753679,1.60485478
-3.83891946,2.55204597,0.00756583,1.69110318,0.00319641,0.22255114,1.86480932,1.60015527
-3.83291646,2.54919633,0.00789381,1.68674809,0.00289893,0.22799310,1.88867216,1.59125209
-3.82691346,2.54373112,0.00835354,1.67711849,0.00262504,0.23580612,1.90907348,1.57815488
-3.82091046,2.53580497,0.00895720,1.66215171,0.00237804,0.24612318,1.92600777,1.56090464
-3.81490745,2.52558724,0.00971524,1.64184881,0.00216072,0.25904256,1.93951639,1.53957923
-3.80890445,2.51326618,0.01063609,1.61628109,0.00197539,0.27462407,1.94968624,1.51429807
-3.80290145,2.49905157,0.01172575,1.58559489,0.00182387,0.29288557,1.95664680,1.48522589
-3.79689845,2.48317573,0.01298755,1.55001419,0.00170760,0.31380018,1.96056554,1.45257508
-3.79089545,2.46589262,0.01442176,1.50984089,0.00162760,0.33729410,1.96164201,1.41660649
-3.78489245,2.44747523,0.01602536,1.46545271,0.00158457,0.36324539,1.96010103,1.37762848
-3.77888944,2.42821125,0.01779181,1.41729866,0.00157886,0.39148371,1.95618518,1.33599433
-3.77288644,2.40839743,0.01971088,1.36589229,0.00161056,0.42179131,1.95014717,1.29209791
-3.76688344,2.38833302,0.02176862,1.31180281,0.00167941,0.45390516,1.94224251,1.24636788
-3.76088044,2.36831253,0.02394732,1.25564460,0.00178489,0.48752046,1.93272268,1.19926060
-3.75487744,2.34861857,0.02622568,1.19806520,0.00192616,0.52229539,1.92182938,1.15125202
-3.74887444,2.32951482,0.02857905,1.13973235,0.00210203,0.55785707,1.90978979,1.10282885
-3.74287144,2.31123976,0.03097976,1.08132054,0.00231095,0.59380865,1.89681326,1.05447930
-3.73686843,2.29400131,0.03339761,1.02349721,0.00255096,0.62973718,1.88308920,1.00668378
-3.73086543,2.27797254,0.03580048,0.96690944,0.00281964,0.66522229,1.86878625,0.95990575
-3.72486243,2.26328864,0.03815497,0.91217103,0.00311415,0.69984508,1.85405254,0.91458307
-3.71885943,2.25004508,0.04042721,0.85985076,0.00343110,0.73319718,1.83901676,0.87112004
-3.71285643,2.23829687,0.04258365,0.81046177,0.00376665,0.76488949,1.82378984,0.82988034
-3.70685343,2.22805891,0.04459194,0.76445258,0.00411645,0.79456042,1.80846690,0.79118103
-3.70085043,2.21930712,0.04642177,0.72219979,0.00447569,0.82188318,1.79312928,0.75528771
-3.69484742,2.21198039,0.04804572,0.68400263,0.00483917,0.84657213,1.77784631,0.72241095
-3.68884442,2.20598298,0.04944004,0.65007957,0.00520134,0.86838769,1.76267678,0.69270401
-3.68284142,2.20118742,0.05058530,0.62056681,0.00555643,0.88713998,1.74766980,0.66626187
-3.67683842,2.19743770,0.05146697,0.59551886,0.00589853,0.90269091,1.73286523,0.64312160
-3.67083542,2.19455270,0.05207588,0.57491087,0.00622174,0.91495487,1.71829355,0.62326386
-3.66483242,2.19232987,0.05240847,0.55864288,0.00652031,0.92389794,1.70397526,0.60661571
-3.65882941,2.19054902,0.05246689,0.54654544,0.00678877,0.92953591,1.68992002,0.59305435
-3.65282641,2.18897627,0.05225893,0.53838672,0.00702210,0.93193112,1.67612554,0.58241189
-3.64682341,2.18736810,0.05179780,0.53388055,0.00721586,0.93118840,1.66257655,0.57448073
-3.64082041,2.18547549,0.05110172,0.53269534,0.00736631,0.92745022,1.64924377,0.56901971
-3.63481741,2.18304793,0.05019334,0.53446334,0.00747054,0.92089140,1.63608326,0.56576049
-3.62881441,2.17983747,0.04909908,0.53879014,0.00752652,0.91171341,1.62303602,0.56441422
-3.62281141,2.17560245,0.04784833,0.54526399,0.00753321,0.90013861,1.61002802,0.56467814
-3.61680840,2.17011103,0.04647256,0.55346473,0.00749053,0.88640449,1.59697070,0.56624208
-3.61080540,2.16314425,0.04500441,0.56297211,0.00739943,0.87075802,1.58376189,0.56879455
-3.60480240,2.15449874,0.04347675,0.57337336,0.00726177,0.85345046,1.57028712,0.57202839
-3.59879940,2.14398894,0.04192175,0.58426980,0.00708033,0.83473240,1.55642146,0.57564589
-3.59279640,2.13144894,0.04036999,0.59528267,0.00685868,0.81484942,1.54203168,0.57936324
-3.58679340,2.11673407,0.03884964,0.60605798,0.00660109,0.79403833,1.52697887,0.58291447
-3.58079040,2.09972236,0.03738576,0.61627056,0.00631240,0.77252398,1.51112154,0.58605471
-3.57478739,2.08031606,0.03599969,0.62562744,0.00599785,0.75051684,1.49431916,0.58856303
-3.56878439,2.05844360,0.03470862,0.63387066,0.00566301,0.72821138,1.47643629,0.59024481
-3.56278139,2.03406207,0.03352523,0.64077972,0.00531354,0.70578517,1.45734727,0.59093383
-3.55677839,2.00716052,0.03245761,0.64617374,0.00495516,0.68339885,1.43694152,0.59049413
-3.55077539,1.97776423,0.03150918,0.64991349,0.00459346,0.66119694,1.41512950,0.58882180
-3.54477239,1.94594000,0.03067895,0.65190339,0.00423382,0.63930947,1.39184911,0.58584663
-3.53876938,1.91180240,0.02996174,0.65209336,0.00388132,0.61785429,1.36707264,0.58153377
-3.53276638,1.87552072,0.02934868,0.65048073,0.00354071,0.59694009,1.34081379,0.57588532
-3.52676338,1.83732646,0.02882771,0.64711176,0.00321633,0.57666993,1.31313467,0.56894174
-3.52076038,1.79752060,0.02838430,0.64208289,0.00291215,0.55714503,1.28415239,0.56078301
-3.51475738,1.75648035,0.02800208,0.63554132,0.00263172,0.53846882,1.25404466,0.55152939
-3.50875438,1.71466443,0.02766364,0.62768484,0.00237825,0.52075071,1.22305418,0.54134151
-3.50275138,1.67261638,0.02735128,0.61876038,0.00215465,0.50410966,1.19149112,0.53041967
-3.49674837,1.63096496,0.02704775,0.60906141,0.00196355,0.48867692,1.15973337,0.51900213
-3.49074537,1.59042116,0.02673695,0.59892360,0.00180744,0.47459807,1.12822411,0.50736215
-3.48474237,1.55177115,0.02640456,0.58871890,0.00168866,0.46203378,1.09746639,0.49580375
-3.47873937,1.51586484,0.02603859,0.57884778,0.00160951,0.45115936,1.06801455,0.48465602
-3.47273637,1.48359985,0.02562979,0.56972974,0.00157231,0.44216280,1.04046244,0.47426597
-3.46673337,1.45590093,0.02517196,0.56179219,0.00157945,0.43524134,1.01542853,0.46499008
-3.46073037,1.43369520,0.02466213,0.55545792,0.00163340,0.43059650,0.99353831,0.45718453
-3.45472736,1.41788375,0.02410059,0.55113159,0.00173672,0.42842768,0.97540430,0.45119459
-3.44872436,1.40931051,0.02349079,0.54918550,0.00189207,0.42892456,0.96160451,0.44734319
-3.44272136,1.40872930,0.02283910,0.54994531,0.00210216,0.43225848,0.95265992,0.44591929
-3.43671836,1.41677057,0.02215449,0.55367624,0.00236968,0.43857310,0.94901206,0.44716643
-3.43071536,1.43390900,0.02144805,0.56057026,0.00269718,0.44797489,0.95100157,0.45127182
-3.42471236,1.46043364,0.02073253,0.57073499,0.00308703,0.46052369,0.95884874,0.45835661
-3.41870935,1.49642199,0.02002167,0.58418484,0.00354121,0.47622400,0.97263708,0.46846780
-3.41270635,1.54171952,0.01932967,0.60083491,0.00406121,0.49501728,0.99230077,0.48157217
-3.40670335,1.59592597,0.01867053,0.62049813,0.00464787,0.51677599,1.01761688,0.49755269
-3.40070035,1.65838963,0.01805745,0.64288589,0.00530124,0.54129953,1.04820305,0.51620778
-3.39469735,1.72821025,0.01750226,0.66761254,0.00602041,0.56831272,1.08352095,0.53725355
-3.38869435,1.80425143,0.01701495,0.69420356,0.00680345,0.59746694,1.12288595,0.56032923
-3.38269135,1.88516239,0.01660327,0.72210756,0.00764728,0.62834415,1.16548285,0.58500567
-3.37668834,1.96940900,0.01627237,0.75071157,0.00854768,0.66046400,1.21038741,0.61079691
-3.37068534,2.05531336,0.01602464,0.77935935,0.00949925,0.69329377,1.25659310,0.63717429
-3.36468234,2.14110080,0.01585964,0.80737211,0.01049552,0.72626107,1.30304226,0.66358292
-3.35867934,2.22495277,0.01577409,0.83407072,0.01152903,0.75876898,1.34866055,0.68945974
-3.35267634,2.30506385,0.01576211,0.85879878,0.01259159,0.79021302,1.39239330,0.71425258
-3.34667334,2.37970046,0.01581541,0.88094548,0.01367442,0.81999942,1.43324252,0.73743944
-3.34067034,2.44725926,0.01592371,0.89996730,0.01476854,0.84756410,1.47030276,0.75854726
-3.33466733,2.50632241,0.01607519,0.91540769,0.01586503,0.87239133,1.50279442,0.77716918
-3.32866433,2.55570756,0.01625698,0.92691368,0.01695541,0.89403152,1.53009280,0.79297967
-3.32266133,2.59451004,0.01645573,0.93424882,0.01803197,0.91211724,1.55175176,0.80574673
-3.31665833,2.62213543,0.01665821,0.93730171,0.01908814,0.92637663,1.56752046,0.81534053
-3.31065533,2.63832078,0.01685183,0.93608962,0.02011875,0.93664372,1.57735252,0.82173803
-3.30465233,2.64314337,0.01702519,0.93075723,0.02112033,0.94286500,1.58140700,0.82502339
-3.29864932,2.63701648,0.01716859,0.92157022,0.02209121,0.94510180,1.58004086,0.82538391
-3.29264632,2.62067222,0.01727438,0.90890413,0.02303163,0.94352858,1.57379325,0.82310179
-3.28664332,2.59513198,0.01733729,0.89322904,0.02394371,0.93842675,1.56336227,0.81854196
-3.28064032,2.56166603,0.01735465,0.87509056,0.02483126,0.93017458,1.54957502,0.81213659
-3.27463732,2.52174379,0.01732645,0.85508826,0.02569959,0.91923348,1.53335250,0.80436691
-3.26863432,2.47697734,0.01725534,0.83385242,0.02655507,0.90613123,1.51567081,0.79574329
-3.26263132,2.42906063,0.01714644,0.81202015,0.02740473,0.89144304,1.49752048,0.78678457
-3.25662831,2.37970725,0.01700716,0.79021212,0.02825569,0.87577119,1.47986597,0.77799745
-3.25062531,2.33058977,0.01684676,0.76901084,0.02911463,0.85972433,1.46360696,0.76985722
-3.24462231,2.28328324,0.01667602,0.74894153,0.02998716,0.84389725,1.44954357,0.76279055
-3.23861931,2.23921560,0.01650668,0.73045639,0.03087728,0.82885223,1.43834684,0.75716126
-3.23261631,2.19962702,0.01635096,0.71392284,0.03178684,0.81510261,1.43053595,0.75325968
-3.22661331,2.16553981,0.01622097,0.69961621,0.03271513,0.80309950,1.42646306,0.75129620
-3.22061031,2.13774007,0.01612825,0.68771699,0.03365857,0.79322193,1.42630638,0.75139899
-3.21460730,2.11677145,0.01608321,0.67831261,0.03461052,0.78577106,1.43007163,0.75361623
-3.20860430,2.10294067,0.01609471,0.67140332,0.03556124,0.78096821,1.43760143,0.75792228
-3.20260130,2.09633418,0.01616964,0.66691183,0.03649809,0.77895698,1.44859215,0.76422757
-3.19659830,2.09684426,0.01631267,0.66469583,0.03740581,0.77980879,1.46261682,0.77239141
-3.19059530,2.10420269,0.01652602,0.66456258,0.03826697,0.78353156,1.47915299,0.78223698
-3.18459230,2.11801975,0.01680932,0.66628479,0.03906257,0.79008064,1.49761364,0.79356743
-3.17858929,2.13782580,0.01715964,0.66961661,0.03977278,0.79937137,1.51737950,0.80618223
-3.17258629,2.16311291,0.01757153,0.67430893,0.04037766,0.81129213,1.53783104,0.81989259
-3.16658329,2.19337380,0.01803724,0.68012316,0.04085803,0.82571713,1.55837813,0.83453515
-3.16058029,2.22813577,0.01854694,0.68684263,0.04119620,0.84251805,1.57848610,0.84998285
-3.15457729,2.26698745,0.01908906,0.69428113,0.04137679,0.86157357,1.59769662,0.86615257
-3.14857429,2.30959684,0.01965066,0.70228824,0.04138735,0.88277622,1.61564263,0.88300874
-3.14257129,2.35571954,0.02021785,0.71075114,0.04121894,0.90603615,1.63205643,0.90056281
-3.13656828,2.40519681,0.02077623,0.71959314,0.04086651,0.93128128,1.64677110,0.91886854
-3.13056528,2.45794357,0.02131131,0.72876906,0.04032913,0.95845402,1.65971507,0.93801335
-3.12456228,2.51392736,0.02180900,0.73825795,0.03961007,0.98750465,1.67090082,0.95810609
-3.11855928,2.57313959,0.02225595,0.74805377,0.03871666,1.01838176,1.68040844,0.97926219
-3.11255628,2.63556121,0.02263999,0.75815484,0.03766002,1.05102044,1.68836551,1.00158676
-3.10655328,2.70112499,0.02295038,0.76855274,0.03645467,1.08532899,1.69492471,1.02515699
-3.10055028,2.76967726,0.02317814,0.77922164,0.03511791,1.12117512,1.70024076,1.05000469
-3.09454727,2.84094174,0.02331621,0.79010877,0.03366926,1.15837267,1.70444834,1.07610039
-3.08854427,2.91448817,0.02335958,0.80112686,0.03212971,1.19666987,1.70764259,1.10333971
-3.08254127,2.98970824,0.02330536,0.81214902,0.03052104,1.23574015,1.70986339,1.13153343
-3.07653827,3.06580088,0.02315279,0.82300666,0.02886513,1.27517640,1.71108463,1.16040158
-3.07053527,3.14176852,0.02290315,0.83349057,0.02718326,1.31448932,1.71120911,1.18957254
-3.06453227,3.21642518,0.02255963,0.84335524,0.02549558,1.35311046,1.71006951,1.21858720
-3.05852926,3.28841685,0.02212718,0.85232629,0.02382061,1.39040008,1.70743522,1.24690828
-3.05252626,3.35625341,0.02161228,0.86011053,0.02217484,1.42565988,1.70302484,1.27393461
-3.04652326,3.41835125,0.02102271,0.86640820,0.02057250,1.45815018,1.69652322,1.29901974
-3.04052026,3.47308449,0.02036731,0.87092663,0.01902537,1.48711100,1.68760221,1.32149411
-3.03451726,3.51884265,0.01965567,0.87339459,0.01754278,1.51178614,1.67594363,1.34068970
-3.02851426,3.55409182,0.01889796,0.87357637,0.01613165,1.53144924,1.66126298,1.35596615
-3.02251126,3.57743640,0.01810461,0.87128492,0.01479664,1.54543058,1.64333246,1.36673681
-3.01650825,3.58767819,0.01728613,0.86639316,0.01354038,1.55314330,1.62200164,1.37249367
-3.01050525,3.58386972,0.01645290,0.85884274,0.01236370,1.55410778,1.59721476,1.37282970
-3.00450225,3.56535919,0.01561503,0.84864991,0.01126594,1.54797293,1.56902318,1.36745768
-2.99849925,3.53182450,0.01478218,0.83590787,0.01024524,1.53453328,1.53759253,1.35622437
-2.99249625,3.48329461,0.01396350,0.82078568,0.00929884,1.51374096,1.50320382,1.33911937
-2.98649325,3.42015707,0.01316751,0.80352363,0.00842334,1.48571199,1.46624849,1.31627830
-2.98049025,3.34315130,0.01240206,0.78442522,0.00761497,1.45072637,1.42721764,1.28797996
-2.97448724,3.25334792,0.01167427,0.76384637,0.00686978,1.40922211,1.38668597,1.25463786
-2.96848424,3.15211499,0.01099050,0.74218219,0.00618381,1.36178329,1.34529118,1.21678623
-2.96248124,3.04107312,0.01035632,0.71985206,0.00555322,1.30912283,1.30371013,1.17506154
-2.95647824,2.92204126,0.00977649,0.69728377,0.00497439,1.25206064,1.26263270,1.13018018
-2.95047524,2.79697601,0.00925491,0.67489745,0.00444397,1.19149831,1.22273491,1.08291346
-2.94447224,2.66790725,0.00879459,0.65309007,0.00395892,1.12839137,1.18465256,1.03406115
-2.93846923,2.53687302,0.00839765,0.63222121,0.00351651,1.06372050,1.14895666,0.98442467
-2.93246623,2.40585656,0.00806520,0.61260076,0.00311431,0.99846286,1.11613182,0.93478126
-2.92646323,2.27672822,0.00779738,0.59447901,0.00275018,0.93356477,1.08655863,0.88586012
-2.92046023,2.15119461,0.00759327,0.57803962,0.00242224,0.86991696,1.06050089,0.83832147
-2.91445723,2.03075697,0.00745091,0.56339560,0.00212888,0.80833308,1.03809800,0.79273952
-2.90845423,1.91667999,0.00736723,0.55058855,0.00186870,0.74953253,1.01936313,0.74958970
-2.90245123,1.80997216,0.00733812,0.53959091,0.00164054,0.69412780,1.00418684,0.70924060
-2.89644822,1.71137772,0.00735845,0.53031132,0.00144348,0.64261679,0.99234626,0.67195081
-2.89044522,1.62138001,0.00742212,0.52260251,0.00127684,0.59537993,0.98351913,0.63787034
-2.88444222,1.54021537,0.00752218,0.51627151,0.00114022,0.55268208,0.97730217,0.60704658
-2.87843922,1.46789625,0.00765098,0.51109161,0.00103351,0.51467846,0.97323291,0.57943399
-2.87243622,1.40424210,0.00780033,0.50681558,0.00095698,0.48142435,0.97081405,0.55490706
-2.86643322,1.34891583,0.00796167,0.50318954,0.00091129,0.45288744,0.96953933,0.53327575
-2.86043022,1.30146401,0.00812635,0.49996694,0.00089754,0.42896227,0.96891978,0.51430244
-2.85442721,1.26135871,0.00828580,0.49692206,0.00091736,0.40948568,0.96850938,0.49771968
-2.84842421,1.22803873,0.00843187,0.49386253,0.00097295,0.39425252,0.96792905,0.48324789
-2.84242121,1.20094854,0.00855698,0.49064045,0.00106712,0.38303072,0.96688808,0.47061208
-2.83641821,1.17957309,0.00865442,0.48716164,0.00120338,0.37557505,0.96520221,0.45955718
-2.83041521,1.16346730,0.00871853,0.48339276,0.00138594,0.37163886,0.96280771,0.44986108
-2.82441221,1.15227908,0.00874490,0.47936616,0.00161979,0.37098357,0.95977096,0.44134528
-2.81840920,1.14576527,0.00873050,0.47518222,0.00191071,0.37338538,0.95629338,0.43388265
-2.81240620,1.14380039,0.00867380,0.47100926,0.00226527,0.37863934,0.95271139,0.42740227
-2.80640320,1.14637817,0.00857479,0.46708104,0.00269086,0.38656064,0.94949174,0.42189136
-2.80040020,1.15360647,0.00843502,0.46369204,0.00319564,0.39698362,0.94722221,0.41739450
-2.79439720,1.16569627,0.00825751,0.46119076,0.00378853,0.40975866,0.94659833,0.41401028
-2.78839420,1.18294585,0.00804670,0.45997111,0.00447911,0.42474760,0.94840641,0.41188592
-2.78239120,1.20572118,0.00780831,0.46046252,0.00527757,0.44181817,0.95350351,0.41121011
-2.77638819,1.23443398,0.00754915,0.46311877,0.00619451,0.46083815,0.96279510,0.41220468
-2.77038519,1.26951840,0.00727696,0.46840600,0.00724086,0.48166981,0.97721082,0.41511540
-2.76438219,1.31140780,0.00700019,0.47679022,0.00842764,0.50416515,0.99767916,0.42020247
-2.75837919,1.36051240,0.00672784,0.48872453,0.00976570,0.52816251,1.02510150,0.42773096
-2.75237619,1.41719875,0.00646919,0.50463628,0.01126548,0.55348486,1.06032601,0.43796167
-2.74637319,1.48177170,0.00623367,0.52491447,0.01293668,0.57993998,1.10412198,0.45114244
-2.74037019,1.55445901,0.00603066,0.54989760,0.01478787,0.60732260,1.15715487,0.46750030
-2.73436718,1.63539893,0.00586939,0.57986198,0.01682613,0.63541838,1.21996250,0.48723434
-2.72836418,1.72463069,0.00575876,0.61501095,0.01905663,0.66400950,1.29293278,0.51050945
-2.72236118,1.82208745,0.00570736,0.65546492,0.02148220,0.69288144,1.37628326,0.53745086
-2.71635818,1.92759164,0.00572333,0.70125265,0.02410291,0.72183047,1.47004300,0.56813941
-2.71035518,2.04085212,0.00581442,0.75230388,0.02691562,0.75067132,1.57403718,0.60260743
-2.70435218,2.16146286,0.00598795,0.80844359,0.02991365,0.77924432,1.68787506,0.64083529
-2.69834917,2.28890285,0.00625088,0.86938822,0.03308639,0.80742168,1.81094180,0.68274843
-2.69234617,2.42253705,0.00660984,0.93474404,0.03641909,0.83511213,1.94239493,0.72821498
-2.68634317,2.56161835,0.00707119,1.00400819,0.03989271,0.86226375,2.08116605,0.77704402
-2.68034017,2.70529072,0.00764104,1.07657238,0.04348382,0.88886459,2.22596848,0.82898450
-2.67433717,2.85259373,0.00832535,1.15172977,0.04716470,0.91494098,2.37531137,0.88372508
-2.66833417,3.00246888,0.00912987,1.22868498,0.05090362,0.94055362,2.52752079,0.94089498
-2.66233117,3.15376824,0.01006019,1.30656745,0.05466514,0.96579159,2.68076785,1.00006610
-2.65632816,3.30526567,0.01112165,1.38444789,0.05841073,0.99076460,2.83310384,1.06075661
-2.65032516,3.45567117,0.01231924,1.46135774,0.06209937,1.01559396,2.98250192,1.12243600
-2.64432216,3.60364844,0.01365747,1.53631111,0.06568848,1.04040279,3.12690455,1.18453199
-2.63831916,3.74783572,0.01514020,1.60832871,0.06913476,1.06530602,3.26427541,1.24643900
-2.63231616,3.88686978,0.01677034,1.67646296,0.07239532,1.09040066,3.39265426,1.30752833
-2.62631316,4.01941241,0.01854963,1.73982337,0.07542873,1.11575709,3.51021282,1.36715976
-2.62031016,4.14417877,0.02047829,1.79760139,0.07819614,1.14141160,3.61530961,1.42469432
-2.61430715,4.25996666,0.02255472,1.84909347,0.08066241,1.16736067,3.70654127,1.47950789
-2.60830415,4.36568538,0.02477518,1.89372146,0.08279711,1.19355726,3.78278828,1.53100511
-2.60230115,4.46038314,0.02713347,1.93104936,0.08457547,1.21990921,3.84325276,1.57863313
