energy_ev,total_up,C_s_up,C_p_up,Mg_p_up,Mg_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.72986493,1.45525436,0.00258672,0.15085736,0.41774121,0.00000000,0.01999953,0.71118604,0.31674333,0.15524275
-5.72386193,1.47190094,0.00308663,0.15633326,0.40737274,0.00000000,0.02158640,0.71248963,0.32236620,0.16052307
-5.71785893,1.49062718,0.00366070,0.16143681,0.39850918,0.00000000,0.02323275,0.71596590,0.32855937,0.16568292
-5.71185593,1.51201535,0.00431481,0.16615215,0.39148010,0.00000000,0.02493934,0.72205179,0.33549222,0.17073680
-5.70585293,1.53669880,0.00505424,0.17048169,0.38660089,0.00000000,0.02670718,0.73118578,0.34335805,0.17571444
-5.69984992,1.56536616,0.00588346,0.17444781,0.38417306,0.00000000,0.02853727,0.74380764,0.35237521,0.18066188
-5.69384692,1.59876131,0.00680582,0.17809362,0.38448433,0.00000000,0.03043024,0.76035666,0.36278695,0.18564174
-5.68784392,1.63767809,0.00782333,0.18148295,0.38780824,0.00000000,0.03238596,0.78126825,0.37485937,0.19073267
-5.68184092,1.68294917,0.00893642,0.18469913,0.39440278,0.00000000,0.03440312,0.80696809,0.38887765,0.19602778
-5.67583792,1.73542847,0.01014370,0.18784295,0.40450792,0.00000000,0.03647875,0.83786401,0.40514015,0.20163214
-5.66983492,1.79596741,0.01144177,0.19102943,0.41834174,0.00000000,0.03860784,0.87433531,0.42395046,0.20765935
-5.66383192,1.86538531,0.01282510,0.19438381,0.43609516,0.00000000,0.04078291,0.91671980,0.44560764,0.21422722
-5.65782891,1.94443491,0.01428593,0.19803670,0.45792531,0.00000000,0.04299379,0.96529896,0.47039474,0.22145280
-5.65182591,2.03376441,0.01581424,0.20211861,0.48394774,0.00000000,0.04522738,1.02028180,0.49856609,0.22944683
-5.64582291,2.13387756,0.01739784,0.20675415,0.51422785,0.00000000,0.04746770,1.08178803,0.53033386,0.23830799
-5.63981991,2.24509393,0.01902251,0.21205608,0.54877187,0.00000000,0.04969597,1.14983165,0.56585447,0.24811699
-5.63381691,2.36751128,0.02067221,0.21811944,0.58751798,0.00000000,0.05189101,1.22430573,0.60521547,0.25893105
-5.62781391,2.50097240,0.02232936,0.22501621,0.63032823,0.00000000,0.05402965,1.30496945,0.64842379,0.27077877
-5.62181091,2.64503846,0.02397528,0.23279054,0.67698172,0.00000000,0.05608747,1.39143850,0.69539581,0.28365591
-5.61580790,2.79897086,0.02559060,0.24145495,0.72716979,0.00000000,0.05803958,1.48317949,0.74595024,0.29752216
-5.60980490,2.96172335,0.02715571,0.25098764,0.78049382,0.00000000,0.05986155,1.57950947,0.79980421,0.31229921
-5.60380190,3.13194558,0.02865139,0.26133119,0.83646598,0.00000000,0.06153040,1.67960093,0.85657314,0.32787028
-5.59779890,3.30799912,0.03005923,0.27239258,0.89451347,0.00000000,0.06302564,1.78249265,0.91577487,0.34408119
-5.59179590,3.48798601,0.03136225,0.28404477,0.95398644,0.00000000,0.06433025,1.88710673,0.97683799,0.36074302
-5.58579290,3.66978976,0.03254537,0.29612975,1.01416957,0.00000000,0.06543161,1.99227126,1.03911463,0.37763643
-5.57978989,3.85112772,0.03359588,0.30846295,1.07429727,0.00000000,0.06632231,2.09674846,1.10189725,0.39451740
-5.57378689,4.02961340,0.03450382,0.32083903,1.13357210,0.00000000,0.06700075,2.19926725,1.16443906,0.41112432
-5.56778389,4.20282654,0.03526228,0.33303855,1.19118596,0.00000000,0.06747162,2.29855937,1.22597739,0.42718616
-5.56178089,4.36838848,0.03586761,0.34483563,1.24634315,0.00000000,0.06774605,2.39339760,1.28575919,0.44243135
-5.55577789,4.52403973,0.03631951,0.35600600,1.29828464,0.00000000,0.06784161,2.48263466,1.34306754,0.45659720
-5.54977489,4.66771656,0.03662102,0.36633522,1.34631246,0.00000000,0.06778198,2.56524109,1.39724809,0.46943918
-5.54377189,4.79762332,0.03677836,0.37562670,1.38981305,0.00000000,0.06759648,2.64034056,1.44773430,0.48073995
-5.53776888,4.91229694,0.03680069,0.38370924,1.42827872,0.00000000,0.06731927,2.70724080,1.49407013,0.49031750
-5.53176588,5.01066090,0.03669979,0.39044355,1.46132596,0.00000000,0.06698848,2.76545878,1.53592930,0.49803210
-5.52576288,5.09206566,0.03648956,0.39572768,1.48870980,0.00000000,0.06664506,2.81473879,1.57312982,0.50379180
-5.51975988,5.15631352,0.03618555,0.39950090,1.51033341,0.00000000,0.06633160,2.85506239,1.60564326,0.50755599
-5.51375688,5.20366649,0.03580439,0.40174601,1.52625236,0.00000000,0.06609107,2.88664952,1.63359806,0.50933705
-5.50775388,5.23483641,0.03536318,0.40248983,1.53667322,0.00000000,0.06596544,2.90995058,1.65727647,0.50919979
-5.50175088,5.25095737,0.03487891,0.40180188,1.54194650,0.00000000,0.06599446,2.92562959,1.67710541,0.50725881
-5.49574787,5.25354160,0.03436786,0.39979132,1.54255402,0.00000000,0.06621435,2.93453898,1.69364108,0.50367378
-5.48974487,5.24442039,0.03384507,0.39660231,1.53909135,0.00000000,0.06665663,2.93768706,1.70754842,0.49864297
-5.48374187,5.22567260,0.03332384,0.39240790,1.53224595,0.00000000,0.06734709,2.93619935,1.71957570,0.49239515
-5.47773887,5.19954394,0.03281538,0.38740283,1.52277198,0.00000000,0.06830486,2.93127561,1.73052574,0.48518038
-5.47173587,5.16836036,0.03232845,0.38179553,1.51146284,0.00000000,0.06954168,2.92414422,1.74122463,0.47726006
-5.46573287,5.13443951,0.03186919,0.37579976,1.49912269,0.00000000,0.07106131,2.91601600,1.75248943,0.46889677
-5.45972986,5.10000399,0.03144105,0.36962607,1.48653806,0.00000000,0.07285923,2.90803926,1.76509613,0.46034422
-5.45372686,5.06710019,0.03104480,0.36347380,1.47445078,0.00000000,0.07492241,2.90125813,1.77974915,0.45183803
-5.44772386,5.03752596,0.03067871,0.35752366,1.46353334,0.00000000,0.07722947,2.89657575,1.79705357,0.44358747
-5.44172086,5.01277021,0.03033875,0.35193137,1.45436748,0.00000000,0.07975095,2.89472379,1.81749128,0.43576878
-5.43571786,4.99396653,0.03001898,0.34682263,1.44742690,0.00000000,0.08244987,2.89623944,1.84140171,0.42852015
-5.42971486,4.98186257,0.02971192,0.34228955,1.44306450,0.00000000,0.08528250,2.90145051,1.86896803,0.42193865
-5.42371186,4.97680589,0.02940906,0.33838871,1.44150451,0.00000000,0.08819941,2.91046916,1.90020897,0.41607917
-5.41770885,4.97874641,0.02910134,0.33514087,1.44283947,0.00000000,0.09114665,2.92319416,1.93497668,0.41095529
-5.41170585,4.98725476,0.02877966,0.33253234,1.44703208,0.00000000,0.09406727,2.93932123,1.97296036,0.40654206
-5.40570285,5.00155529,0.02843542,0.33051780,1.45392139,0.00000000,0.09690286,2.95836097,2.01369553,0.40278037
-5.39969985,5.02057173,0.02806096,0.32902451,1.46323295,0.00000000,0.09959538,2.97966313,2.05657832,0.39958272
-5.39369685,5.04298337,0.02764998,0.32795765,1.47459236,0.00000000,0.10208901,3.00244637,2.10088428,0.39684006
-5.38769385,5.06728897,0.02719791,0.32720643,1.48754136,0.00000000,0.10433206,3.02583190,2.14579087,0.39442921
-5.38169085,5.09187583,0.02670220,0.32665083,1.50155596,0.00000000,0.10627891,3.04887986,2.19040286,0.39222071
-5.37568784,5.11509099,0.02616246,0.32616854,1.51606580,0.00000000,0.10789182,3.07062685,2.23377976,0.39008652
-5.36968484,5.13531201,0.02558059,0.32564179,1.53047404,0.00000000,0.10914266,3.09012350,2.27496437,0.38790738
-5.36368184,5.15101473,0.02496077,0.32496391,1.54417728,0.00000000,0.11001432,3.10647052,2.31301157,0.38557944
-5.35767884,5.16083559,0.02430937,0.32404516,1.55658487,0.00000000,0.11050191,3.11885241,2.34701667,0.38302003
-5.35167584,5.16362679,0.02363478,0.32281779,1.56713715,0.00000000,0.11061360,3.12656753,2.37614228,0.38017217
-5.34567284,5.15850234,0.02294720,0.32123998,1.57532228,0.00000000,0.11037093,3.12905402,2.39964334,0.37700805
-5.33966983,5.14487396,0.02225828,0.31929864,1.58069129,0.00000000,0.10980879,3.12591052,2.41688929,0.37353096
-5.33366683,5.12247588,0.02158085,0.31701087,1.58287101,0.00000000,0.10897482,3.11691154,2.42738319,0.36977610
-5.32766383,5.09137785,0.02092849,0.31442423,1.58157485,0.00000000,0.10792828,3.10201681,2.43077707,0.36580997
-5.32166083,5.05198636,0.02031515,0.31161557,1.57661098,0.00000000,0.10673849,3.08137457,2.42688319,0.36172867
-5.31565783,5.00503407,0.01975480,0.30868870,1.56788803,0.00000000,0.10548271,3.05531871,2.41568088,0.35765498
-5.30965483,4.95155786,0.01926098,0.30577090,1.55541790,0.00000000,0.10424367,3.02435976,2.39731885,0.35373464
-5.30365183,4.89286641,0.01884646,0.30300844,1.53931594,0.00000000,0.10310668,2.98917008,2.37211264,0.35013174
-5.29764882,4.83049814,0.01852289,0.30056131,1.51979806,0.00000000,0.10215658,2.95056355,2.34053738,0.34702351
-5.29164582,4.76617096,0.01830052,0.29859727,1.49717521,0.00000000,0.10147444,2.90947033,2.30321595,0.34459474
-5.28564282,4.70172533,0.01818790,0.29728559,1.47184494,0.00000000,0.10113432,2.86690743,2.26090268,0.34303186
-5.27963982,4.63906261,0.01819169,0.29679059,1.44428042,0.00000000,0.10120012,2.82394598,2.21446316,0.34251701
-5.27363682,4.58008047,0.01831649,0.29726530,1.41501719,0.00000000,0.10172265,2.78167621,2.16485047,0.34322225
-5.26763382,4.52660796,0.01856477,0.29884546,1.38463775,0.00000000,0.10273712,2.74117129,2.11307877,0.34530404
-5.26163082,4.48034216,0.01893679,0.30164414,1.35375480,0.00000000,0.10426111,2.70345137,2.06019483,0.34889820
-5.25562781,4.44278914,0.01943070,0.30574704,1.32299327,0.00000000,0.10629313,2.66944918,2.00724851,0.35411556
-5.24962481,4.41521128,0.02004257,0.31120892,1.29297206,0.00000000,0.10881192,2.63997837,1.95526326,0.36103834
-5.24362181,4.39858318,0.02076666,0.31805103,1.26428588,0.00000000,0.11177641,2.61570615,1.90520746,0.36971750
-5.23761881,4.39355806,0.02159559,0.32625994,1.23748803,0.00000000,0.11512656,2.59713112,1.85796788,0.38017105
-5.23161581,4.40044598,0.02252072,0.33578750,1.21307459,0.00000000,0.11878486,2.58456753,1.81432602,0.39238345
-5.22561281,4.41920506,0.02353250,0.34655226,1.19147079,0.00000000,0.12265866,2.57813645,1.77493834,0.40630606
-5.21960980,4.44944596,0.02462089,0.35844209,1.17301989,0.00000000,0.12664305,2.57776447,1.74032112,0.42185871
-5.21360680,4.49044962,0.02577586,0.37131795,1.15797504,0.00000000,0.13062438,2.58318988,1.71084037,0.43893214
-5.20760380,4.54119733,0.02698783,0.38501863,1.14649439,0.00000000,0.13448407,2.59397608,1.68670731,0.45739144
-5.20160080,4.60041196,0.02824820,0.39936638,1.13863955,0.00000000,0.13810283,2.60953172,1.66797940,0.47708008
-5.19559780,4.66660828,0.02954972,0.41417292,1.13437738,0.00000000,0.14136475,2.62913636,1.65456699,0.49782450
-5.18959480,4.73815026,0.03088699,0.42924588,1.13358486,0.00000000,0.14416152,2.65197077,1.64624502,0.51943906
-5.18359180,4.81331265,0.03225669,0.44439511,1.13605696,0.00000000,0.14639614,2.67715027,1.64266950,0.54173103
-5.17758879,4.89034423,0.03365787,0.45943882,1.14151678,0.00000000,0.14798641,2.70375962,1.64339793,0.56450549
-5.17158579,4.96752991,0.03509200,0.47420912,1.14962786,0.00000000,0.14886765,2.73088807,1.64791286,0.58756993
-5.16558279,5.04324927,0.03656303,0.48855684,1.16000784,0.00000000,0.14899483,2.75766295,1.65564769,0.61073836
-5.15957979,5.11602920,0.03807714,0.50235542,1.17224310,0.00000000,0.14834389,2.78328056,1.66601373,0.63383486
-5.15357679,5.18458888,0.03964251,0.51550374,1.18590375,0.00000000,0.14691220,2.80703325,1.67842747,0.65669643
-5.14757379,5.24787566,0.04126882,0.52792785,1.20055855,0.00000000,0.14471827,2.82833179,1.69233711,0.67917518
-5.14157079,5.30509106,0.04296675,0.53958160,1.21578919,0.00000000,0.14180058,2.84672244,1.70724747,0.70113974
-5.13556778,5.35570647,0.04474733,0.55044607,1.23120363,0.00000000,0.13821575,2.86189843,1.72274216,0.72247613
-5.12956478,5.39946868,0.04662116,0.56052815,1.24644800,0.00000000,0.13403609,2.87370575,1.73850252,0.74308802
-5.12356178,5.43639569,0.04859772,0.56985814,1.26121686,0.00000000,0.12934668,2.88214342,1.75432231,0.76289645
-5.11755878,5.46676358,0.05068457,0.57848664,1.27526146,0.00000000,0.12424209,2.88735860,1.77011775,0.78183927
-5.11155578,5.49108542,0.05288661,0.58648086,1.28839589,0.00000000,0.11882299,2.88963685,1.78593229,0.79987020
-5.10555278,5.51008331,0.05520548,0.59392053,1.30050079,0.00000000,0.11319267,2.88938835,1.80193572,0.81695771
-5.09954977,5.52465463,0.05763894,0.60089359,1.31152467,0.00000000,0.10745378,2.88713031,1.81841756,0.83308369
-5.09354677,5.53583362,0.06018049,0.60749165,1.32148253,0.00000000,0.10170529,2.88346640,1.83577444,0.84824192
-5.08754377,5.54474930,0.06281907,0.61380557,1.33045198,0.00000000,0.09603982,2.87906365,1.85449181,0.86243642
-5.08154077,5.55258074,0.06553899,0.61992109,1.33856663,0.00000000,0.09054149,2.87462732,1.87512023,0.87567951
-5.07553777,5.56051058,0.06831999,0.62591467,1.34600709,0.00000000,0.08528427,2.87087444,1.89824683,0.88798968
-5.06953477,5.56967784,0.07113752,0.63184963,1.35298965,0.00000000,0.08033085,2.86850643,1.92446277,0.89938920
-5.06353177,5.58113095,0.07396313,0.63777260,1.35975296,0.00000000,0.07573214,2.86818149,1.95432787,0.90990133
-5.05752876,5.59578224,0.07676512,0.64371044,1.36654313,0.00000000,0.07152720,2.87048747,1.98833359,0.91954741
-5.05152576,5.61436502,0.07950923,0.64966768,1.37359788,0.00000000,0.06774375,2.87591590,2.02686593,0.92834362
-5.04552276,5.63739478,0.08215951,0.65562448,1.38113018,0.00000000,0.06439899,2.88483817,2.07017005,0.93629776
-5.03951976,5.66513601,0.08467927,0.66153538,1.38931237,0.00000000,0.06150089,2.89748466,2.11831819,0.94340592
-5.03351676,5.69757629,0.08703207,0.66732875,1.39826127,0.00000000,0.05904959,2.91392788,2.17118286,0.94964960
-5.02751376,5.73440918,0.08918277,0.67290720,1.40802532,0.00000000,0.05703910,2.93407058,2.22841681,0.95499313
-5.02151076,5.77502757,0.09109857,0.67814891,1.41857441,0.00000000,0.05545898,2.95763969,2.28944149,0.95938195
-5.01550775,5.81852847,0.09274997,0.68290997,1.42979314,0.00000000,0.05429603,2.98418691,2.35344502,0.96274174
-5.00950475,5.86373032,0.09411177,0.68702786,1.44147803,0.00000000,0.05353594,3.01309642,2.41939060,0.96497877
-5.00350175,5.90920300,0.09516383,0.69032580,1.45333919,0.00000000,0.05316470,3.04359989,2.48603560,0.96598151
-4.99749875,5.95331020,0.09589182,0.69261823,1.46500654,0.00000000,0.05316987,3.07479879,2.55196123,0.96562365
-4.99149575,5.99426316,0.09628777,0.69371693,1.47604051,0.00000000,0.05354146,3.10569335,2.61561191,0.96376845
-4.98549275,6.03018412,0.09635040,0.69343789,1.48594700,0.00000000,0.05427261,3.13521723,2.67534318,0.96027439
-4.97948974,6.05917679,0.09608533,0.69160844,1.49419591,0.00000000,0.05535986,3.16227658,2.72947614,0.95500181
-4.97348674,6.07940122,0.09550498,0.68807450,1.50024251,0.00000000,0.05680300,3.18579191,2.77635637,0.94782037
-4.96748374,6.08914923,0.09462834,0.68270754,1.50355060,0.00000000,0.05860470,3.20474063,2.81441458,0.93861678
-4.96148074,6.08691698,0.09348043,0.67541092,1.50361643,0.00000000,0.06076965,3.21819840,2.84222640,0.92730258
-4.95547774,6.07147099,0.09209156,0.66612532,1.49999203,0.00000000,0.06330350,3.22537712,2.85856850,0.91382137
-4.94947474,6.04190403,0.09049642,0.65483293,1.49230697,0.00000000,0.06621141,3.22565764,2.86246832,0.89815509
-4.94347174,5.99767810,0.08873298,0.64156013,1.48028714,0.00000000,0.06949654,3.21861548,2.85324529,0.88032897
-4.93746873,5.93865220,0.08684119,0.62637862,1.46376999,0.00000000,0.07315829,3.20403830,2.83054139,0.86041484
-4.93146573,5.86509347,0.08486166,0.60940473,1.44271503,0.00000000,0.07719057,3.18193429,2.79433988,0.83853252
-4.92546273,5.77767141,0.08283427,0.59079711,1.41720951,0.00000000,0.08158015,3.15253123,2.74497139,0.81484922
-4.91945973,5.67743568,0.08079680,0.57075274,1.38746874,0.00000000,0.08630515,3.11626647,2.68310719,0.78957689
-4.91345673,5.56577907,0.07878362,0.54950162,1.35383138,0.00000000,0.09133382,3.07376869,2.60974038,0.76296783
-4.90745373,5.44438815,0.07682456,0.52730032,1.31674985,0.00000000,0.09662371,3.02583274,2.52615591,0.73530854
-4.90145073,5.31518457,0.07494395,0.50442471,1.27677659,0.00000000,0.10212134,2.97338927,2.43389120,0.70691239
-4.89544772,5.18026058,0.07315992,0.48116228,1.23454692,0.00000000,0.10776230,2.91747100,2.33468944,0.67811136
-4.88944472,5.04181243,0.07148398,0.45780445,1.19075934,0.00000000,0.11347208,2.85917776,2.23044761,0.64924742
-4.88344172,4.90207526,0.06992095,0.43463916,1.14615445,0.00000000,0.11916736,2.79964214,2.12316187,0.62066385
-4.87743872,4.76326267,0.06846912,0.41194413,1.10149328,0.00000000,0.12475796,2.73999761,2.01487245,0.59269701
-4.87143572,4.62751363,0.06712087,0.38998098,1.05753598,0.00000000,0.13014930,2.68135047,1.90761025,0.56566901
-4.86543272,4.49684855,0.06586345,0.36899046,1.01502188,0.00000000,0.13524526,2.62475671,1.80334703,0.53988125
-4.85942971,4.37313566,0.06468003,0.34918890,0.97465123,0.00000000,0.13995140,2.57120422,1.70395065,0.51560939
-4.85342671,4.25806771,0.06355104,0.33076580,0.93706943,0.00000000,0.14417834,2.52160049,1.61114645,0.49309953
-4.84742371,4.15314849,0.06245550,0.31388260,0.90285374,0.00000000,0.14784519,2.47676532,1.52648536,0.47256577
-4.84142071,4.05968766,0.06137251,0.29867248,0.87250286,0.00000000,0.15088277,2.43742785,1.45131912,0.45418886
-4.83541771,3.97880220,0.06028264,0.28524088,0.84642901,0.00000000,0.15323655,2.40422670,1.38678233,0.43811598
-4.82941471,3.91142204,0.05916927,0.27366672,0.82495265,0.00000000,0.15486912,2.37771212,1.33378098,0.42446113
-4.82341171,3.85829780,0.05801972,0.26400393,0.80829942,0.00000000,0.15576201,2.35834878,1.29298687,0.41330619
-4.81740870,3.82000845,0.05682623,0.25628305,0.79659903,0.00000000,0.15591678,2.34651822,1.26483721,0.40470214
-4.81140570,3.79696714,0.05558654,0.25051284,0.78988587,0.00000000,0.15535534,2.34251983,1.24953850,0.39867034
-4.80540270,3.78942386,0.05430429,0.24668158,0.78810108,0.00000000,0.15411943,2.34656994,1.24707421,0.39520367
-4.79939970,3.79746452,0.05298902,0.24475808,0.79109580,0.00000000,0.15226921,2.35879859,1.25721530,0.39426748
-4.79339670,3.82100619,0.05165591,0.24469224,0.79863568,0.00000000,0.14988117,2.37924427,1.27953351,0.39580013
-4.78739370,3.85978948,0.05032517,0.24641532,0.81040632,0.00000000,0.14704529,2.40784708,1.31341665,0.39971340
-4.78139070,3.91336898,0.04902120,0.24983986,0.82601989,0.00000000,0.14386167,2.44444099,1.35808592,0.40589271
-4.77538769,3.98110369,0.04777158,0.25485951,0.84502283,0.00000000,0.14043679,2.48874642,1.41261512,0.41419723
-4.76938469,4.06214912,0.04660579,0.26134877,0.86690469,0.00000000,0.13687949,2.54036413,1.47595147,0.42446033
-4.76338169,4.15545298,0.04555392,0.26916303,0.89110817,0.00000000,0.13329695,2.59877159,1.54693825,0.43649023
-4.75737869,4.25975638,0.04464535,0.27813888,0.91704035,0.00000000,0.12979076,2.66332285,1.62433889,0.45007128
-4.75137569,4.37360185,0.04390738,0.28809498,0.94408492,0.00000000,0.12645336,2.73325269,1.70686238,0.46496591
-4.74537269,4.49534907,0.04336401,0.29883359,0.97161539,0.00000000,0.12336488,2.80768553,1.79318968,0.48091739
-4.73936968,4.62319894,0.04303484,0.31014285,0.99900886,0.00000000,0.12059054,2.88564927,1.88200048,0.49765341
-4.73336668,4.75522538,0.04293415,0.32179977,1.02566009,0.00000000,0.11817880,2.96609373,1.97199978,0.51489054
-4.72736368,4.88941434,0.04307014,0.33357400,1.05099547,0.00000000,0.11616017,3.04791323,2.06194339,0.53233936
-4.72136068,5.02370831,0.04344451,0.34523225,1.07448625,0.00000000,0.11454679,3.12997224,2.15066159,0.54971019
-4.71535768,5.15605461,0.04405216,0.35654315,1.09566083,0.00000000,0.11333275,3.21113308,2.23707993,0.56671926
-4.70935468,5.28445526,0.04488125,0.36728243,1.11411534,0.00000000,0.11249512,3.29028428,2.32023643,0.58309490
-4.70335168,5.40701610,0.04591337,0.37723819,1.12952230,0.00000000,0.11199560,3.36636828,2.39929439,0.59858370
-4.69734867,5.52199291,0.04712408,0.38621599,1.14163701,0.00000000,0.11178266,3.43840728,2.47355029,0.61295619
-4.69134567,5.62783253,0.04848351,0.39404353,1.15030131,0.00000000,0.11179414,3.50552597,2.54243649,0.62601196
-4.68534267,5.72320729,0.04995720,0.40057471,1.15544483,0.00000000,0.11196014,3.56697038,2.60551871,0.63758387
-4.67933967,5.80704153,0.05150706,0.40569284,1.15708365,0.00000000,0.11220599,3.62212220,2.66248862,0.64754128
-4.67333667,5.87852941,0.05309242,0.40931289,1.15531648,0.00000000,0.11245537,3.67050833,2.71315209,0.65579220
-4.66733367,5.93714414,0.05467112,0.41138273,1.15031888,0.00000000,0.11263321,3.71180572,2.75741414,0.66228425
-4.66133067,5.98263871,0.05620070,0.41188319,1.14233556,0.00000000,0.11266849,3.74584176,2.79526148,0.66700457
-4.65532766,6.01503907,0.05763944,0.41082711,1.13167155,0.00000000,0.11249660,3.77259087,2.82674409,0.66997866
-4.64932466,6.03463091,0.05894746,0.40825741,1.11868237,0.00000000,0.11206147,3.79216798,2.85195702,0.67126835
-4.64332166,6.04194128,0.06008774,0.40424425,1.10376386,0.00000000,0.11131716,3.80481965,2.87102370,0.67096905
