energy_ev,total_up,C_s_up,C_p_up,Fe_p_up,Fe_d_up,Mo_p_up,Mo_d_up,Te_p_up,Te_d_up
-5.74187094,8.15628435,0.07820226,1.50193627,1.48860238,0.52719811,4.44102027,3.21186670,3.08648638,0.00000000
-5.73586793,8.14990301,0.07798366,1.51957945,1.46211153,0.52170254,4.40776823,3.26240695,3.05440671,0.00000000
-5.72986493,8.12412691,0.07741844,1.53385814,1.43213596,0.51486498,4.36607299,3.30446629,3.01506794,0.00000000
-5.72386193,8.07808823,0.07651101,1.54426309,1.39906963,0.50667411,4.31581951,3.33682602,2.96871649,0.00000000
-5.71785893,8.01119956,0.07527124,1.55034095,1.36334390,0.49713652,4.25703049,3.35839505,2.91569445,0.00000000
-5.71185593,7.92320625,0.07371434,1.55171231,1.32542025,0.48628010,4.18988720,3.36825262,2.85644467,0.00000000
-5.70585293,7.81423146,0.07186069,1.54808816,1.28578234,0.47415716,4.11474597,3.36568801,2.79151340,0.00000000
-5.69984992,7.68481122,0.06973552,1.53928400,1.24492742,0.46084681,4.03214941,3.35023540,2.72155015,0.00000000
-5.69384692,7.53591753,0.06736853,1.52523087,1.20335729,0.44645676,3.94283152,3.32170204,2.64730439,0.00000000
-5.68784392,7.36896753,0.06479343,1.50598264,1.16156917,0.43112416,3.84771641,3.28018828,2.56961905,0.00000000
-5.68184092,7.18581796,0.06204737,1.48171934,1.12004656,0.41501557,3.74791033,3.22609814,2.48942074,0.00000000
-5.67583792,6.98874433,0.05917032,1.45274603,1.07925052,0.39832596,3.64468718,3.16013978,2.40770704,0.00000000
-5.66983492,6.78040527,0.05620439,1.41948735,1.03961159,0.38127685,3.53946809,3.08331544,2.32553108,0.00000000
-5.66383192,6.56379332,0.05319311,1.38247779,1.00152263,0.36411350,3.43379562,2.99690103,2.24398410,0.00000000
-5.65782891,6.34217370,0.05018069,1.34234815,0.96533295,0.34710131,3.32930369,2.90241619,2.16417663,0.00000000
-5.65182591,6.11901370,0.04721124,1.29980859,0.93134384,0.33052165,3.22768431,2.80158580,2.08721890,0.00000000
-5.64582291,5.89790529,0.04432802,1.25562908,0.89980581,0.31466700,3.13065234,2.69629452,2.01420142,0.00000000
-5.63981991,5.68248394,0.04157270,1.21061808,0.87091765,0.29983584,3.03990955,2.58853627,1.94617620,0.00000000
-5.63381691,5.47634676,0.03898464,1.16560015,0.84482719,0.28632712,2.95710902,2.48036055,1.88413947,0.00000000
-5.62781391,5.28297269,0.03660021,1.12139356,0.82163396,0.27443474,2.88382110,2.37381773,1.82901613,0.00000000
-5.62181091,5.10564733,0.03445219,1.07878864,0.80139328,0.26444182,2.82150152,2.27090543,1.78164634,0.00000000
-5.61580790,4.94739433,0.03256922,1.03852763,0.78412176,0.25661513,2.77146246,2.17351773,1.74277436,0.00000000
-5.60980490,4.81091498,0.03097527,1.00128670,0.76980368,0.25119959,2.73484667,2.08339893,1.71303941,0.00000000
-5.60380190,4.69853677,0.02968925,0.96766067,0.75839788,0.24841291,2.71260511,2.00210318,1.69296839,0.00000000
-5.59779890,4.61217134,0.02872465,0.93815063,0.74984465,0.24844047,2.70547763,1.93096089,1.68297006,0.00000000
-5.59179590,4.55328154,0.02808929,0.91315480,0.74407216,0.25143041,2.71397685,1.87105254,1.68333011,0.00000000
-5.58579290,4.52285733,0.02778513,0.89296255,0.74100191,0.25748901,2.73837472,1.82319004,1.69420674,0.00000000
-5.57978989,4.52139944,0.02780814,0.87775144,0.74055282,0.26667648,2.77869164,1.78790572,1.71562638,0.00000000
-5.57378689,4.54891030,0.02814834,0.86758717,0.74264365,0.27900313,2.83468798,1.76544834,1.74747911,0.00000000
-5.56778389,4.60489131,0.02878984,0.86242602,0.74719347,0.29442618,2.90585790,1.75578575,1.78951385,0.00000000
-5.56178089,4.68834596,0.02971107,0.86211956,0.75412032,0.31284721,2.99142584,1.75861350,1.84133344,0.00000000
-5.55577789,4.79778874,0.03088500,0.86642113,0.76333795,0.33411055,3.09034585,1.77336859,1.90238984,0.00000000
-5.54977489,4.93125978,0.03227964,0.87499398,0.77475107,0.35800276,3.20130467,1.79924767,1.97198028,0.00000000
-5.54377189,5.08634587,0.03385846,0.88742055,0.78824941,0.38425330,3.32272905,1.83522916,2.04924497,0.00000000
-5.53776888,5.26020855,0.03558111,0.90321280,0.80370123,0.41253671,3.45279840,1.88009842,2.13316743,0.00000000
-5.53176588,5.44962028,0.03740415,0.92182336,0.82094677,0.44247640,3.58946357,1.93247583,2.22257830,0.00000000
-5.52576288,5.65100958,0.03928190,0.94265732,0.83979234,0.47365004,3.73047246,1.99084706,2.31616379,0.00000000
-5.51975988,5.86051592,0.04116743,0.96508468,0.86000567,0.50559673,3.87340314,2.05359550,2.41247925,0.00000000
-5.51375688,6.07405500,0.04301361,0.98845314,0.88131316,0.53782588,4.01570461,2.11903623,2.50996881,0.00000000
-5.50775388,6.28739420,0.04477421,1.01210146,0.90339928,0.56982753,4.15474503,2.18545141,2.60699096,0.00000000
-5.50175088,6.49623761,0.04640502,1.03537299,0.92590881,0.60108404,4.28786673,2.25112671,2.70185024,0.00000000
-5.49574787,6.69631938,0.04786500,1.05762942,0.94845166,0.63108265,4.41244691,2.31438810,2.79283430,0.00000000
-5.48974487,6.88350303,0.04911736,1.07826447,0.97061057,0.65932870,4.52596220,2.37363861,2.87825539,0.00000000
-5.48374187,7.05388425,0.05013053,1.09671734,0.99195125,0.68535880,4.62605521,2.42739430,2.95649495,0.00000000
-5.47773887,7.20389341,0.05087905,1.11248549,1.01203463,0.70875367,4.71060039,2.47431838,3.02604954,0.00000000
-5.47173587,7.33039430,0.05134428,1.12513663,1.03043070,0.72914987,4.77776677,2.51325291,3.08557621,0.00000000
-5.46573287,7.43077473,0.05151492,1.13431931,1.04673317,0.74625014,4.82607469,2.54324666,3.13393518,0.00000000
-5.45972986,7.50302523,0.05138734,1.13977187,1.06057420,0.75983175,4.85444415,2.56357845,3.17022785,0.00000000
-5.45372686,7.54580196,0.05096561,1.14132941,1.07163852,0.76975248,4.86223225,2.57377484,3.19382817,0.00000000
-5.44772386,7.55847063,0.05026137,1.13892839,1.07967607,0.77595401,4.84925798,2.57362140,3.20440563,0.00000000
-5.44172086,7.54112907,0.04929344,1.13260865,1.08451252,0.77846256,4.81581296,2.56316700,3.20193869,0.00000000
-5.43571786,7.49460679,0.04808717,1.12251269,1.08605707,0.77738659,4.76265757,2.54272056,3.18671772,0.00000000
-5.42971486,7.42044116,0.04667369,1.10888218,1.08430719,0.77291195,4.69100225,2.51284039,3.15933709,0.00000000
-5.42371186,7.32083072,0.04508887,1.09205180,1.07934990,0.76529442,4.60247488,2.47431606,3.12067668,0.00000000
-5.41770885,7.19856724,0.04337230,1.07244038,1.07135966,0.75485019,4.49907548,2.42814359,3.07187341,0.00000000
-5.41170585,7.05694920,0.04156603,1.05053996,1.06059289,0.74194456,4.38312002,2.37549454,3.01428404,0.00000000
-5.40570285,6.89968005,0.03971343,1.02690278,1.04737934,0.72697951,4.25717582,2.31768019,2.94944077,0.00000000
-5.39969985,6.73075519,0.03785790,1.00212690,1.03211087,0.71038048,4.12399093,2.25611209,2.87900151,0.00000000
-5.39369685,6.55434224,0.03604180,0.97684073,1.01522802,0.69258308,3.98642037,2.19226029,2.80469692,0.00000000
-5.38769385,6.37465895,0.03430525,0.95168710,0.99720498,0.67402013,3.84735170,2.12761087,2.72827636,0.00000000
-5.38169085,6.19585322,0.03268529,0.92730727,0.97853373,0.65510953,3.70963262,2.06362419,2.65145478,0.00000000
-5.37568784,6.02188953,0.03121496,0.90432532,0.95970782,0.63624333,3.57600264,2.00169528,2.57586266,0.00000000
-5.36968484,5.85644521,0.02992267,0.88333340,0.94120657,0.61777839,3.44903080,1.94311758,2.50300071,0.00000000
-5.36368184,5.70281981,0.02883174,0.86487805,0.92348014,0.60002881,3.33106072,1.88905130,2.43420070,0.00000000
-5.35767884,5.56385973,0.02796000,0.84944798,0.90693617,0.58326020,3.22416402,1.84049705,2.37059376,0.00000000
-5.35167584,5.44189986,0.02731970,0.83746339,0.89192806,0.56768601,3.13010262,1.79827548,2.31308674,0.00000000
-5.34567284,5.33872300,0.02691748,0.82926708,0.87874568,0.55346577,3.05030016,1.76301324,2.26234711,0.00000000
-5.33966983,5.25553725,0.02675451,0.82511726,0.86760819,0.54070516,2.98582233,1.73513531,2.21879645,0.00000000
-5.33366683,5.19297089,0.02682681,0.82518227,0.85865963,0.52945777,2.93736564,1.71486365,2.18261234,0.00000000
-5.32766383,5.15108370,0.02712562,0.82953709,0.85196680,0.51972836,2.90525443,1.70222170,2.15373790,0.00000000
-5.32166083,5.12939329,0.02763787,0.83816164,0.84751974,0.51147743,2.88944508,1.69704427,2.13189835,0.00000000
-5.31565783,5.12691467,0.02834677,0.85094085,0.84523448,0.50462674,2.88953717,1.69899206,2.11662362,0.00000000
-5.30965483,5.14221096,0.02923241,0.86766651,0.84495791,0.49906559,2.90479081,1.70757014,2.10727566,0.00000000
-5.30365183,5.17345312,0.03027239,0.88804079,0.84647451,0.49465771,2.93414974,1.72214944,2.10307953,0.00000000
-5.29764882,5.21848651,0.03144251,0.91168151,0.84951464,0.49124824,2.97626959,1.74199042,2.10315678,0.00000000
-5.29164582,5.27490206,0.03271742,0.93812905,0.85376414,0.48867088,3.02955103,1.76626813,2.10656000,0.00000000
-5.28564282,5.34010987,0.03407128,0.96685496,0.85887475,0.48675471,3.09217742,1.79409771,2.11230722,0.00000000
-5.27963982,5.41141326,0.03547836,0.99727208,0.86447522,0.48533068,3.16215639,1.82455971,2.11941523,0.00000000
-5.27363682,5.48608153,0.03691363,1.02874625,0.87018255,0.48423746,3.23736498,1.85672448,2.12693050,0.00000000
-5.26763382,5.56141942,0.03835330,1.06060934,0.87561322,0.48332662,3.31559776,1.88967507,2.13395716,0.00000000
-5.26163082,5.63483207,0.03977524,1.09217348,0.88039396,0.48246687,3.39461697,1.92252814,2.13968103,0.00000000
-5.25562781,5.70388393,0.04115939,1.12274619,0.88417181,0.48154738,3.47220402,1.95445251,2.14338934,0.00000000
-5.24962481,5.76635060,0.04248807,1.15164615,0.88662331,0.48048013,3.54621091,1.98468513,2.14448568,0.00000000
-5.24362181,5.82026268,0.04374618,1.17821914,0.88746234,0.47920115,3.61461060,2.01254414,2.14249997,0.00000000
-5.23761881,5.86394078,0.04492134,1.20185377,0.88644676,0.47767080,3.67554461,2.03743911,2.13709353,0.00000000
-5.23161581,5.89602145,0.04600391,1.22199647,0.88338343,0.47587300,3.72736666,2.05887827,2.12805929,0.00000000
-5.22561281,5.91547353,0.04698695,1.23816534,0.87813162,0.47381363,3.76868058,2.07647293,2.11531756,0.00000000
-5.21960980,5.92160511,0.04786606,1.24996218,0.87060486,0.47151805,3.79837139,2.08993919,2.09890774,0.00000000
-5.21360680,5.91406117,0.04863922,1.25708242,0.86077102,0.46902803,3.81562805,2.09909702,2.07897661,0.00000000
-5.20760380,5.89281249,0.04930644,1.25932246,0.84865095,0.46639809,3.81995720,2.10386708,2.05576378,0.00000000
-5.20160080,5.85813651,0.04986948,1.25658406,0.83431556,0.46369161,3.81118705,2.10426546,2.02958521,0.00000000
-5.19559780,5.81059113,0.05033147,1.24887567,0.81788165,0.46097672,3.78946133,2.10039664,2.00081537,0.00000000
-5.18959480,5.75098259,0.05069653,1.23631063,0.79950672,0.45832228,3.75522355,2.09244502,1.96986904,0.00000000
-5.18359180,5.68032885,0.05096937,1.21910212,0.77938284,0.45579412,3.70919216,2.08066534,1.93718345,0.00000000
-5.17758879,5.59981993,0.05115496,1.19755540,0.75773008,0.45345174,3.65232781,2.06537227,1.90320146,0.00000000
-5.17158579,5.51077686,0.05125817,1.17205731,0.73478966,0.45134553,3.58579411,2.04692955,1.86835665,0.00000000
-5.16558279,5.41461084,0.05128353,1.14306380,0.71081714,0.44951482,3.51091387,2.02573903,1.83306067,0.00000000
-5.15957979,5.31278418,0.05123498,1.11108591,0.68607594,0.44798678,3.42912270,2.00222984,1.79769346,0.00000000
-5.15357679,5.20677458,0.05111576,1.07667481,0.66083149,0.44677621,3.34192218,1.97684797,1.76259679,0.00000000
-5.14757379,5.09804397,0.05092831,1.04040663,0.63534625,0.44588632,3.25083479,1.95004659,1.72807094,0.00000000
-5.14157079,4.98801298,0.05067433,1.00286770,0.60987564,0.44531044,3.15736254,1.92227727,1.69437506,0.00000000
-5.13556778,4.87804178,0.05035481,0.96464082,0.58466521,0.44503461,3.06295104,1.89398216,1.66173055,0.00000000
-5.12956478,4.76941770,0.04997019,0.92629306,0.55994886,0.44504090,2.96896056,1.86558755,1.63032758,0.00000000
-5.12356178,4.66334962,0.04952058,0.88836557,0.53594832,0.44531137,2.87664483,1.83749855,1.60033404,0.00000000
-5.11755878,4.56096876,0.04900594,0.85136567,0.51287360,0.44583234,2.78713835,1.81009519,1.57190642,0.00000000
-5.11155578,4.46333524,0.04842635,0.81576135,0.49092436,0.44659892,2.70145198,1.78372989,1.54520193,0.00000000
-5.10555278,4.37144912,0.04778225,0.78197825,0.47029195,0.44761933,2.62047654,1.75872614,1.52039106,0.00000000
-5.09954977,4.28626496,0.04707471,0.75039886,0.45116186,0.44891885,2.54499318,1.73537849,1.49766969,0.00000000
-5.09354677,4.20870788,0.04630556,0.72136383,0.43371629,0.45054322,2.47568944,1.71395357,1.47727006,0.00000000
-5.08754377,4.13968987,0.04547761,0.69517488,0.41813653,0.45256093,2.41317917,1.69469203,1.45946955,0.00000000
-5.08154077,4.08012436,0.04459477,0.67209877,0.40460485,0.45506454,2.35802436,1.67781123,1.44459677,0.00000000
-5.07553777,4.03093734,0.04366206,0.65237204,0.39330570,0.45817054,2.31075703,1.66350839,1.43303415,0.00000000
-5.06953477,3.99307371,0.04268561,0.63620568,0.38442581,0.46201775,2.27189908,1.65196380,1.42521660,0.00000000
-5.06353177,3.96749722,0.04167267,0.62378933,0.37815320,0.46676421,2.24197829,1.64334402,1.42162591,0.00000000
-5.05752876,3.95518329,0.04063137,0.61529452,0.37467484,0.47258242,2.22153876,1.63780456,1.42278069,0.00000000
-5.05152576,3.95710376,0.03957068,0.61087644,0.37417303,0.47965319,2.21114464,1.63549170,1.42922208,0.00000000
-5.04552276,3.97420364,0.03850009,0.61067395,0.37682039,0.48815813,2.21137617,1.63654327,1.44149536,0.00000000
-5.03951976,4.00736996,0.03742946,0.61480767,0.38277371,0.49827106,2.22281768,1.64108810,1.46012811,0.00000000
-5.03351676,4.05739358,0.03636871,0.62337607,0.39216676,0.51014867,2.24603764,1.64924384,1.48560550,0.00000000
-5.02751376,4.12492527,0.03532754,0.63644963,0.40510238,0.52392083,2.28156152,1.66111322,1.51834386,0.00000000
-5.02151076,4.21042772,0.03431522,0.65406335,0.42164415,0.53968088,2.32983838,1.67677871,1.55866337,0.00000000
-5.01550775,4.31412581,0.03334025,0.67620797,0.44180795,0.55747658,2.39120309,1.69629568,1.60676120,0.00000000
-5.00950475,4.43595760,0.03241018,0.70282047,0.46555399,0.57730192,2.46583596,1.71968446,1.66268642,0.00000000
-5.00350175,4.57552880,0.03153138,0.73377439,0.49277957,0.59909048,2.55372222,1.74692166,1.72631786,0.00000000
-4.99749875,4.73207362,0.03070885,0.76887068,0.52331309,0.62271070,2.65461381,1.77793130,1.79734631,0.00000000
-4.99149575,4.90442487,0.02994609,0.80782982,0.55690977,0.64796342,2.76799601,1.81257637,1.87526210,0.00000000
-4.98549275,5.09099580,0.02924502,0.85028583,0.59324926,0.67458193,2.89306138,1.85065157,1.95934922,0.00000000
-4.97948974,5.28977606,0.02860593,0.89578298,0.63193575,0.70223480,3.02869335,1.89187777,2.04868658,0.00000000
-4.97348674,5.49834335,0.02802750,0.94377549,0.67250052,0.73053152,3.17346117,1.93589893,2.14215704,0.00000000
-4.96748374,5.71389193,0.02750684,0.99363101,0.71440725,0.75903080,3.32562775,1.98228204,2.23846430,0.00000000
-4.96148074,5.93327802,0.02703965,1.04463772,0.75706010,0.78725142,3.48317118,2.03052027,2.33615752,0.00000000
-4.95547774,6.15308176,0.02662036,1.09601549,0.79981435,0.81468521,3.64382000,2.08003973,2.43366307,0.00000000
-4.94947474,6.36968394,0.02624231,1.14693071,0.84198957,0.84081172,3.80510171,2.13020972,2.52932264,0.00000000
-4.94347174,6.57935544,0.02589809,1.19651460,0.88288487,0.86511409,3.96440337,2.18035609,2.62143629,0.00000000
-4.93746873,6.77835613,0.02557971,1.24388435,0.92179578,0.88709532,4.11904208,2.22977751,2.70830913,0.00000000
-4.93146573,6.96303965,0.02527899,1.28816644,0.95803239,0.90629446,4.26634320,2.27776365,2.78829982,0.00000000
-4.92546273,7.12995983,0.02498784,1.32852122,0.99093797,0.92230191,4.40372289,2.32361473,2.85986902,0.00000000
-4.91945973,7.27597455,0.02469857,1.36416790,1.01990747,0.93477326,4.52877210,2.36666129,2.92162591,0.00000000
-4.91345673,7.39834256,0.02440420,1.39440872,1.04440533,0.94344100,4.63933802,2.40628333,2.97237100,0.00000000
-4.90745373,7.49480930,0.02409874,1.41865147,1.06398177,0.94812374,4.73359994,2.44192792,3.01113340,0.00000000
-4.90145073,7.56367793,0.02377744,1.43642927,1.07828707,0.94873247,4.81013583,2.47312432,3.03720114,0.00000000
-4.89544772,7.60386282,0.02343699,1.44741676,1.08708321,0.94527367,4.86797684,2.49949604,3.05014335,0.00000000
-4.88944472,7.61492311,0.02307567,1.45144199,1.09025240,0.93784920,4.90664717,2.52076928,3.04982345,0.00000000
-4.88344172,7.59707528,0.02269346,1.44849343,1.08780221,0.92665303,4.92618742,2.53677759,3.03640291,0.00000000
-4.87743872,7.55118430,0.02229205,1.43872174,1.07986698,0.91196504,4.92716018,2.54746259,3.01033555,0.00000000
-4.87143572,7.47873414,0.02187484,1.42243627,1.06670549,0.89414214,4.91063753,2.55287096,2.97235277,0.00000000
-4.86543272,7.38177899,0.02144681,1.40009632,1.04869494,0.87360723,4.87817058,2.55314822,2.92344034,0.00000000
-4.85942971,7.26287761,0.02101442,1.37229746,1.02632137,0.85083644,4.83174226,2.54852965,2.86480784,0.00000000
-4.85342671,7.12501357,0.02058535,1.33975363,1.00016694,0.82634517,4.77370485,2.53932904,2.79785202,0.00000000
-4.84742371,6.97150479,0.02016827,1.30327541,0.97089439,0.80067357,4.70670483,2.52592599,2.72411555,0.00000000
-4.84142071,6.80590573,0.01977255,1.26374562,0.93922926,0.77437183,4.63359750,2.50875237,2.64524270,0.00000000
-4.83541771,6.63190610,0.01940790,1.22209286,0.90594053,0.74798593,4.55735466,2.48827856,2.56293352,0.00000000
-4.82941471,6.45322931,0.01908407,1.17926429,0.87182010,0.72204414,4.48096867,2.46499995,2.47889813,0.00000000
-4.82341171,6.27353414,0.01881045,1.13619826,0.83766208,0.69704473,4.40735617,2.43942416,2.39481251,0.00000000
-4.81740870,6.09632234,0.01859575,1.09379808,0.80424228,0.67344514,4.33926503,2.41205919,2.31227711,0.00000000
-4.81140570,5.92485479,0.01844764,1.05290760,0.77229864,0.65165268,4.27918756,2.38340261,2.23277943,0.00000000
-4.80540270,5.76207809,0.01837243,1.01428938,0.74251315,0.63201711,4.22928303,2.35393198,2.15766133,0.00000000
-4.79939970,5.61056316,0.01837485,0.97860622,0.71549585,0.61482494,4.19131202,2.32409626,2.08809201,0.00000000
-4.79339670,5.47245682,0.01845778,0.94640641,0.69177112,0.60029555,4.16658473,2.29430837,2.02504677,0.00000000
-4.78739370,5.34944699,0.01862209,0.91811318,0.67176682,0.58857903,4.15592496,2.26493859,1.96929215,0.00000000
-4.78139070,5.24274164,0.01886657,0.89401836,0.65580639,0.57975573,4.15965059,2.23630890,1.92137721,0.00000000
-4.77538769,5.15306122,0.01918787,0.87428052,0.64410405,0.57383728,4.17757122,2.20868820,1.88163104,0.00000000
-4.76938469,5.08064419,0.01958057,0.85892716,0.63676304,0.57076911,4.20900270,2.18228843,1.85016593,0.00000000
-4.76338169,5.02526468,0.02003727,0.84786094,0.63377696,0.57043418,4.25279770,2.15726162,1.82688611,0.00000000
-4.75737869,4.98626137,0.02054881,0.84086939,0.63503396,0.57265790,4.30739115,2.13369817,1.81150120,0.00000000
-4.75137569,4.96257605,0.02110448,0.83763767,0.64032343,0.57721407,4.37085836,2.11162628,1.80354380,0.00000000
-4.74537269,4.95280077,0.02169236,0.83776367,0.64934504,0.58383163,4.44098367,2.09101296,1.80239067,0.00000000
-4.73936968,4.95523150,0.02229964,0.84077496,0.66171960,0.59220214,4.51533675,2.07176650,1.80728643,0.00000000
-4.73336668,4.96792695,0.02291303,0.84614679,0.67700140,0.60198780,4.59135361,2.05374063,1.81736916,0.00000000
-4.72736368,4.98877041,0.02351908,0.85332044,0.69469158,0.61282983,4.66641905,2.03674027,1.83169708,0.00000000
-4.72136068,5.01553295,0.02410466,0.86172132,0.71425212,0.62435704,4.73794763,2.02052891,1.84927543,0.00000000
-4.71535768,5.04593601,0.02465722,0.87077620,0.73511991,0.63619444,4.80346002,2.00483728,1.86908282,0.00000000
-4.70935468,5.07771166,0.02516523,0.87992893,0.75672071,0.64797167,4.86065208,1.98937306,1.89009641,0.00000000
-4.70335168,5.10865894,0.02561838,0.88865436,0.77848247,0.65933106,4.90745454,1.97383137,1.91131531,0.00000000
-4.69734867,5.13669489,0.02600787,0.89646996,0.79984779,0.66993520,4.94208140,1.95790549,1.93178160,0.00000000
-4.69134567,5.15989903,0.02632652,0.90294510,0.82028529,0.67947379,4.96306610,1.94129750,1.95059879,0.00000000
-4.68534267,5.17655065,0.02656895,0.90770774,0.83929958,0.68766973,4.96928474,1.92372829,1.96694727,0.00000000
-4.67933967,5.18515815,0.02673154,0.91044861,0.85643993,0.69428420,4.95996668,1.90494663,1.98009679,0.00000000
-4.67333667,5.18448050,0.02681244,0.91092310,0.87130735,0.69912076,4.93469308,1.88473701,1.98941587,0.00000000
-4.66733367,5.17354072,0.02681150,0.90895091,0.88356008,0.70202834,4.89338471,1.86292585,1.99437830,0.00000000
-4.66133067,5.15163196,0.02673011,0.90441393,0.89291768,0.70290313,4.83628046,1.83938618,1.99456690,0.00000000
-4.65532766,5.11831673,0.02657108,0.89725263,0.89916354,0.70168931,4.76390864,1.81404053,1.98967480,0.00000000
-4.64932466,5.07342006,0.02633840,0.88746126,0.90214602,0.69837872,4.67705285,1.78686217,1.97950457,0.00000000
-4.64332166,5.01701757,0.02603712,0.87508238,0.90177828,0.69300944,4.57671461,1.75787485,1.96396545,0.00000000
