energy_ev,total_up,Nb_p_up,Nb_d_up,Si_p_up,Si_d_up,Te_p_up,Te_d_up
-5.88594297,3.80629975,0.94587607,2.21105652,1.73921064,0.00000000,0.80133637,0.00000000
-5.87993997,3.81599058,0.96344023,2.20808442,1.73623111,0.00000000,0.81751685,0.00000000
-5.87393697,3.82964480,0.98215949,2.20101389,1.72735960,0.00000000,0.84138891,0.00000000
-5.86793397,3.84881078,1.00244757,2.19039117,1.71293442,0.00000000,0.87353685,0.00000000
-5.86193097,3.87503342,1.02472539,2.17685107,1.69340220,0.00000000,0.91445763,0.00000000
-5.85592796,3.90977321,1.04939829,2.16108445,1.66929485,0.00000000,0.96453177,0.00000000
-5.84992496,3.95432168,1.07683206,2.14380197,1.64120359,0.00000000,1.02399410,0.00000000
-5.84392196,4.00971731,1.10732910,2.12569623,1.60975137,0.00000000,1.09290556,0.00000000
-5.83791896,4.07666626,1.14110562,2.10740431,1.57556542,0.00000000,1.17112742,0.00000000
-5.83191596,4.15547192,1.17827103,2.08947285,1.53925126,0.00000000,1.25829930,0.00000000
-5.82591296,4.24597767,1.21881065,2.07232772,1.50136961,0.00000000,1.35382241,0.00000000
-5.81990995,4.34752622,1.26257257,2.05624986,1.46241725,0.00000000,1.45684936,0.00000000
-5.81390695,4.45893857,1.30925952,2.04135887,1.42281271,0.00000000,1.56628181,0.00000000
-5.80790395,4.57851472,1.35842634,2.02760509,1.38288739,0.00000000,1.68077677,0.00000000
-5.80190095,4.70405710,1.40948334,2.01477078,1.34288202,0.00000000,1.79876240,0.00000000
-5.79589795,4.83291676,1.46170571,2.00248024,1.30294861,0.00000000,1.91846332,0.00000000
-5.78989495,4.96206119,1.51424888,1.99021831,1.26315714,0.00000000,2.03793537,0.00000000
-5.78389195,5.08816136,1.56616923,1.97735623,1.22350645,0.00000000,2.15510910,0.00000000
-5.77788894,5.20769495,1.61644971,1.96318346,1.18393827,0.00000000,2.26784077,0.00000000
-5.77188594,5.31706139,1.66402936,1.94694366,1.14435336,0.00000000,2.37396939,0.00000000
-5.76588294,5.41270416,1.70783566,1.92787301,1.10462870,0.00000000,2.47137763,0.00000000
-5.75987994,5.49123488,1.74681863,1.90523882,1.06463463,0.00000000,2.55805439,0.00000000
-5.75387694,5.54955416,1.77998523,1.87837650,1.02425086,0.00000000,2.63215658,0.00000000
-5.74787394,5.58496366,1.80643284,1.84672306,0.98338076,0.00000000,2.69206744,0.00000000
-5.74187094,5.59526476,1.82538054,1.80984563,0.94196288,0.00000000,2.73644888,0.00000000
-5.73586793,5.57883942,1.83619684,1.76746373,0.89997967,0.00000000,2.76428567,0.00000000
-5.72986493,5.53471000,1.83842283,1.71946432,0.85746285,0.00000000,2.77491936,0.00000000
-5.72386193,5.46257560,1.83178988,1.66590940,0.81449552,0.00000000,2.76807046,0.00000000
-5.71785893,5.36282363,1.81623106,1.60703576,0.77121124,0.00000000,2.74384782,0.00000000
-5.71185593,5.23651647,1.79188588,1.54324739,0.72779021,0.00000000,2.70274484,0.00000000
-5.70585293,5.08535421,1.75909812,1.47510128,0.68445315,0.00000000,2.64562265,0.00000000
-5.69984992,4.91161555,1.71840686,1.40328721,0.64145331,0.00000000,2.57368097,0.00000000
-5.69384692,4.71807968,1.67053094,1.32860311,0.59906718,0.00000000,2.48841804,0.00000000
-5.68784392,4.50793286,1.61634757,1.25192692,0.55758446,0.00000000,2.39158140,0.00000000
-5.68184092,4.28466389,1.55686576,1.17418663,0.51729782,0.00000000,2.28511157,0.00000000
-5.67583792,4.05195294,1.49319573,1.09632956,0.47849288,0.00000000,2.17108112,0.00000000
-5.66983492,3.81355823,1.42651527,1.01929244,0.44143891,0.00000000,2.05163155,0.00000000
-5.66383192,3.57320505,1.35803453,0.94397330,0.40638050,0.00000000,1.92891060,0.00000000
-5.65782891,3.33448115,1.28896029,0.87120619,0.37353045,0.00000000,1.80501222,0.00000000
-5.65182591,3.10074204,1.22046124,0.80173954,0.34306409,0.00000000,1.68192143,0.00000000
-5.64582291,2.87502922,1.15363536,0.73621867,0.31511510,0.00000000,1.56146588,0.00000000
-5.63981991,2.66000356,1.08948065,0.67517299,0.28977281,0.00000000,1.44527553,0.00000000
-5.63381691,2.45789532,1.02887014,0.61900772,0.26708103,0.00000000,1.33475139,0.00000000
-5.62781391,2.27047164,0.97253204,0.56800047,0.24703832,0.00000000,1.23104407,0.00000000
-5.62181091,2.09902153,0.92103567,0.52230208,0.22959961,0.00000000,1.13504209,0.00000000
-5.61580790,1.94435781,0.87478353,0.48194174,0.21467904,0.00000000,1.04736993,0.00000000
-5.60980490,1.80683487,0.83400971,0.44683565,0.20215394,0.00000000,0.96839500,0.00000000
-5.60380190,1.68638063,0.79878454,0.41679893,0.19186981,0.00000000,0.89824283,0.00000000
-5.59779890,1.58254078,0.76902519,0.39155996,0.18364617,0.00000000,0.83681933,0.00000000
-5.59179590,1.49453305,0.74451175,0.37077686,0.17728312,0.00000000,0.78383875,0.00000000
-5.58579290,1.42130914,0.72490803,0.35405528,0.17256859,0.00000000,0.73885606,0.00000000
-5.57978989,1.36162184,0.70978629,0.34096706,0.16928599,0.00000000,0.70130227,0.00000000
-5.57378689,1.31409487,0.69865478,0.33106911,0.16722232,0.00000000,0.67052126,0.00000000
-5.56778389,1.27729312,0.69098727,0.32392225,0.16617641,0.00000000,0.64580668,0.00000000
-5.56178089,1.24979094,0.68625306,0.31910919,0.16596729,0.00000000,0.62643783,0.00000000
-5.55577789,1.23023650,0.68394678,0.31625161,0.16644262,0.00000000,0.61171304,0.00000000
-5.54977489,1.21741034,0.68361650,0.31502579,0.16748676,0.00000000,0.60097975,0.00000000
-5.54377189,1.21027651,0.68488935,0.31517645,0.16902867,0.00000000,0.59366038,0.00000000
-5.53776888,1.20802504,0.68749366,0.31652879,0.17104931,0.00000000,0.58927319,0.00000000
-5.53176588,1.21010465,0.69127684,0.31899821,0.17358843,0.00000000,0.58744772,0.00000000
-5.52576288,1.21624512,0.69621849,0.32259782,0.17675057,0.00000000,0.58793451,0.00000000
-5.51975988,1.22646880,0.70243808,0.32744348,0.18071023,0.00000000,0.59060888,0.00000000
-5.51375688,1.24109127,0.71019734,0.33375634,0.18571587,0.00000000,0.59546896,0.00000000
-5.50775388,1.26071137,0.71989688,0.34186273,0.19209267,0.00000000,0.60262807,0.00000000
-5.50175088,1.28619091,0.73206761,0.35219154,0.20024376,0.00000000,0.61230207,0.00000000
-5.49574787,1.31862503,0.74735681,0.36526882,0.21064983,0.00000000,0.62479209,0.00000000
-5.48974487,1.35930386,0.76650973,0.38170978,0.22386661,0.00000000,0.64046347,0.00000000
-5.48374187,1.40966677,0.79034690,0.40220797,0.24052023,0.00000000,0.65972167,0.00000000
-5.47773887,1.47125022,0.81973797,0.42752181,0.26129993,0.00000000,0.68298611,0.00000000
-5.47173587,1.54563070,0.85557277,0.45845823,0.28694802,0.00000000,0.71066295,0.00000000
-5.46573287,1.63436396,0.89873021,0.49585359,0.31824667,0.00000000,0.74311772,0.00000000
-5.45972986,1.73892208,0.95004587,0.54055176,0.35600144,0.00000000,0.78064888,0.00000000
-5.45372686,1.86062957,1.01027893,0.59337957,0.40102135,0.00000000,0.82346327,0.00000000
-5.44772386,2.00060033,1.08007931,0.65511973,0.45409553,0.00000000,0.87165427,0.00000000
-5.44172086,2.15967655,1.15995566,0.72648147,0.51596652,0.00000000,0.92518362,0.00000000
-5.43571786,2.33837132,1.25024501,0.80806953,0.58730066,0.00000000,0.98386747,0.00000000
-5.42971486,2.53681642,1.35108491,0.90035183,0.66865609,0.00000000,1.04736730,0.00000000
-5.42371186,2.75471690,1.46238880,1.00362696,0.76044923,0.00000000,1.11518608,0.00000000
-5.41770885,2.99131402,1.58382551,1.11799232,0.86292068,0.00000000,1.18666996,0.00000000
-5.41170585,3.24535828,1.71480371,1.24331418,0.97610211,0.00000000,1.26101553,0.00000000
-5.40570285,3.51509415,1.85446231,1.37920113,1.09978538,0.00000000,1.33728266,0.00000000
-5.39969985,3.79825789,2.00166754,1.52498240,1.23349584,0.00000000,1.41441242,0.00000000
-5.39369685,4.09209009,2.15501754,1.67969267,1.37647137,0.00000000,1.49124998,0.00000000
-5.38769385,4.39336379,2.31285529,1.84206493,1.52764914,0.00000000,1.56657153,0.00000000
-5.38169085,4.69842901,2.47329020,2.01053277,1.68566149,0.00000000,1.63911473,0.00000000
-5.37568784,5.00327398,2.63422882,2.18324334,1.84884247,0.00000000,1.70761170,0.00000000
-5.36968484,5.30360262,2.79341438,2.35808178,2.01524608,0.00000000,1.77082348,0.00000000
-5.36368184,5.59492723,2.94847508,2.53270744,2.18267660,0.00000000,1.82757506,0.00000000
-5.35767884,5.87267460,3.09697988,2.70460171,2.34873118,0.00000000,1.87678967,0.00000000
-5.35167584,6.13230295,3.23650084,2.87112664,2.51085381,0.00000000,1.91752124,0.00000000
-5.34567284,6.36942623,3.36468007,3.02959288,2.66639959,0.00000000,1.94898392,0.00000000
-5.33966983,6.57994180,3.47929909,3.17733478,2.81270707,0.00000000,1.97057762,0.00000000
-5.33366683,6.76015687,3.57834832,3.31179014,2.94717622,0.00000000,1.98190852,0.00000000
-5.32766383,6.90690860,3.66009370,3.43058127,3.06734901,0.00000000,1.98280378,0.00000000
-5.32166083,7.01767288,3.72313770,3.53159410,3.17098896,0.00000000,1.97331987,0.00000000
-5.31565783,7.09065658,3.76647181,3.61305161,3.25615642,0.00000000,1.95374399,0.00000000
-5.30965483,7.12486884,3.78951795,3.67357808,3.32127570,0.00000000,1.92458852,0.00000000
-5.30365183,7.12016737,3.79215631,3.71225097,3.36519099,0.00000000,1.88657848,0.00000000
-5.29764882,7.07727672,3.77473811,3.72863750,3.38720807,0.00000000,1.84063227,0.00000000
-5.29164582,6.99777684,3.73808173,3.72281389,3.38711969,0.00000000,1.78783645,0.00000000
-5.28564282,6.88406129,3.68345215,3.69536592,3.36521313,0.00000000,1.72941519,0.00000000
-5.27963982,6.73926604,3.61252380,3.64737028,3.32225929,0.00000000,1.66669539,0.00000000
-5.27363682,6.56717117,3.52732805,3.58035742,3.25948391,0.00000000,1.60106879,0.00000000
-5.26763382,6.37207903,3.43018727,3.49625722,3.17852192,0.00000000,1.53395211,0.00000000
-5.26163082,6.15867369,3.32363796,3.39732990,3.08135725,0.00000000,1.46674685,0.00000000
-5.25562781,5.93186747,3.21034617,3.28608525,2.97025093,0.00000000,1.40079981,0.00000000
-5.24962481,5.69664073,3.09301867,3.16519390,2.84766075,0.00000000,1.33736589,0.00000000
-5.24362181,5.45788177,2.97431361,3.03739454,2.71615644,0.00000000,1.27757425,0.00000000
-5.23761881,5.22023333,2.85675435,2.90540139,2.57833413,0.00000000,1.22239898,0.00000000
-5.23161581,4.98795206,2.74265008,2.77181598,2.43673397,0.00000000,1.17263518,0.00000000
-5.22561281,4.76478650,2.63402643,2.63904691,2.29376441,0.00000000,1.12888107,0.00000000
-5.21960980,4.55387804,2.53256857,2.50924089,2.15163609,0.00000000,1.09152674,0.00000000
-5.21360680,4.35768852,2.43957912,2.38422776,2.01230794,0.00000000,1.06074965,0.00000000
-5.20760380,4.17795637,2.35595185,2.26548103,1.87744683,0.00000000,1.03651686,0.00000000
-5.20160080,4.01568220,2.28216206,2.15409509,1.74840200,0.00000000,1.01859387,0.00000000
-5.19559780,3.87114303,2.21827309,2.05077915,1.62619413,0.00000000,1.00655939,0.00000000
-5.18959480,3.74393351,2.16395831,1.95586708,1.51151838,0.00000000,0.99982557,0.00000000
-5.18359180,3.63303095,2.11853688,1.86934179,1.40476031,0.00000000,0.99766274,0.00000000
-5.17758879,3.53688023,2.08102123,1.79087210,1.30602256,0.00000000,0.99922775,0.00000000
-5.17158579,3.45349417,2.05017367,1.71985948,1.21516030,0.00000000,1.00359484,0.00000000
-5.16558279,3.38056411,2.02456956,1.65549193,1.13182278,0.00000000,1.00978796,0.00000000
-5.15957979,3.31557567,2.00266389,1.59680203,1.05549854,0.00000000,1.01681349,0.00000000
-5.15357679,3.25592467,1.98285862,1.54272622,0.98556182,0.00000000,1.02369209,0.00000000
-5.14757379,3.19902833,1.96356798,1.49216265,0.92131780,0.00000000,1.02948896,0.00000000
-5.14157079,3.14242776,1.94327921,1.44402510,0.86204467,0.00000000,1.03334135,0.00000000
-5.13556778,3.08387811,1.92060686,1.39729107,0.80703108,0.00000000,1.03448269,0.00000000
-5.12956478,3.02142384,1.89433873,1.35104236,0.75560757,0.00000000,1.03226266,0.00000000
-5.12356178,2.95345723,1.86347244,1.30449727,0.70717150,0.00000000,1.02616280,0.00000000
-5.11755878,2.87875937,1.82724193,1.25703385,0.66120492,0.00000000,1.01580735,0.00000000
-5.11155578,2.79652336,1.78513357,1.20820405,0.61728573,0.00000000,1.00096927,0.00000000
-5.10555278,2.70636081,1.73689222,1.15773948,0.57509241,0.00000000,0.98157154,0.00000000
-5.09954977,2.60829277,1.68251785,1.10554924,0.53440320,0.00000000,0.95768402,0.00000000
-5.09354677,2.50272729,1.62225377,1.05171114,0.49509057,0.00000000,0.92951632,0.00000000
-5.08754377,2.39042593,1.55656765,0.99645750,0.45711200,0.00000000,0.89740712,0.00000000
-5.08154077,2.27246188,1.48612689,0.94015694,0.42049837,0.00000000,0.86181082,0.00000000
-5.07553777,2.15017242,1.41176982,0.88329358,0.38534086,0.00000000,0.82328191,0.00000000
-5.06953477,2.02510847,1.33447435,0.82644499,0.35177737,0.00000000,0.78245814,0.00000000
-5.06353177,1.89898358,1.25532556,0.77026020,0.31997946,0.00000000,0.74004285,0.00000000
-5.05752876,1.77362460,1.17548364,0.71543863,0.29014032,0.00000000,0.69678748,0.00000000
-5.05152576,1.65092584,1.09615325,0.66271102,0.26246439,0.00000000,0.65347450,0.00000000
-5.04552276,1.53280785,1.01855544,0.61282259,0.23715892,0.00000000,0.61090156,0.00000000
-5.03951976,1.42118172,0.94390258,0.56651906,0.21442747,0.00000000,0.56986687,0.00000000
-5.03351676,1.31791909,0.87337679,0.52453520,0.19446551,0.00000000,0.53115635,0.00000000
-5.02751376,1.22482769,0.80811199,0.48758606,0.17745758,0.00000000,0.49553230,0.00000000
-5.02151076,1.14363172,0.74917924,0.45636010,0.16357606,0.00000000,0.46372370,0.00000000
-5.01550775,1.07595601,0.69757517,0.43151398,0.15298078,0.00000000,0.43641787,0.00000000
-5.00950475,1.02331287,0.65421273,0.41366802,0.14581923,0.00000000,0.41425310,0.00000000
-5.00350175,0.98708995,0.61991363,0.40340189,0.14222683,0.00000000,0.39781209,0.00000000
-4.99749875,0.96853793,0.59540173,0.40124948,0.14232680,0.00000000,0.38761555,0.00000000
-4.99149575,0.96875661,0.58129649,0.40769262,0.14622924,0.00000000,0.38411576,0.00000000
-4.98549275,0.98867839,0.57810598,0.42315294,0.15402921,0.00000000,0.38768967,0.00000000
-4.97948974,1.02904836,0.58621884,0.44798156,0.16580349,0.00000000,0.39863138,0.00000000
-4.97348674,1.09040086,0.60589478,0.48244664,0.18160605,0.00000000,0.41714388,0.00000000
-4.96748374,1.17303256,0.63725383,0.52671875,0.20146229,0.00000000,0.44333007,0.00000000
-4.96148074,1.27697310,0.68026425,0.58085472,0.22536225,0.00000000,0.47718339,0.00000000
-4.95547774,1.40195434,0.73472986,0.64478045,0.25325306,0.00000000,0.51857845,0.00000000
-4.94947474,1.54738029,0.80027746,0.71827378,0.28503120,0.00000000,0.56726219,0.00000000
-4.94347174,1.71229978,0.87634524,0.80094851,0.32053501,0.00000000,0.62284629,0.00000000
-4.93746873,1.89538448,0.96217367,0.89224080,0.35953805,0.00000000,0.68480181,0.00000000
-4.93146573,2.09491481,1.05679979,0.99139946,0.40174394,0.00000000,0.75245654,0.00000000
-4.92546273,2.30877638,1.15905647,1.09748124,0.44678332,0.00000000,0.82499630,0.00000000
-4.91945973,2.53446919,1.26757765,1.20935245,0.49421330,0.00000000,0.90147057,0.00000000
-4.91345673,2.76913149,1.38081056,1.32569788,0.54352013,0.00000000,0.98080323,0.00000000
-4.90745373,3.00957932,1.49703574,1.44503762,0.59412500,0.00000000,1.06180854,0.00000000
-4.90145073,3.25236229,1.61439486,1.56575201,0.64539347,0.00000000,1.14321266,0.00000000
-4.89544772,3.49383483,1.73092649,1.68611468,0.69664812,0.00000000,1.22368025,0.00000000
-4.88944472,3.73024156,1.84460892,1.80433277,0.74718444,0.00000000,1.30184555,0.00000000
-4.88344172,3.95781403,1.95340904,1.91859334,0.79628918,0.00000000,1.37634722,0.00000000
-4.87743872,4.17287561,2.05533563,2.02711422,0.84326071,0.00000000,1.44586554,0.00000000
-4.87143572,4.37195019,2.14849502,2.12819736,0.88743037,0.00000000,1.50916049,0.00000000
-4.86543272,4.55187011,2.23114696,2.22028227,0.92818399,0.00000000,1.56510935,0.00000000
-4.85942971,4.70987821,2.30175808,2.30199717,0.96498237,0.00000000,1.61274175,0.00000000
-4.85342671,4.84371899,2.35905065,2.37220517,0.99737984,0.00000000,1.65127083,0.00000000
-4.84742371,4.95171435,2.40204415,2.43004336,1.02503975,0.00000000,1.68011877,0.00000000
-4.84142071,5.03281961,2.43008762,2.47495233,1.04774614,0.00000000,1.69893540,0.00000000
-4.83541771,5.08665681,2.44288116,2.50669480,1.06541084,0.00000000,1.70760898,0.00000000
-4.82941471,5.11352313,2.44048542,2.52536189,1.07807545,0.00000000,1.70626838,0.00000000
-4.82341171,5.11437356,2.42331850,2.53136665,1.08590812,0.00000000,1.69527663,0.00000000
-4.81740870,5.09077841,2.39214045,2.52542487,1.08919508,0.00000000,1.67521599,0.00000000
-4.81140570,5.04485742,2.34802600,2.50852398,1.08832728,0.00000000,1.64686521,0.00000000
-4.80540270,4.97919348,2.29232698,2.48188136,1.08378280,0.00000000,1.61117019,0.00000000
-4.79939970,4.89673018,2.22662612,2.44689416,1.07610576,0.00000000,1.56920937,0.00000000
-4.79339670,4.80065777,2.15268463,2.40508277,1.06588283,0.00000000,1.52215541,0.00000000
-4.78739370,4.69429337,2.07238589,2.35803085,1.05371840,0.00000000,1.47123521,0.00000000
-4.78139070,4.58096051,1.98767793,2.30732455,1.04020968,0.00000000,1.41768984,0.00000000
-4.77538769,4.46387394,1.90051715,2.25449384,1.02592284,0.00000000,1.36273630,0.00000000
-4.76938469,4.34603443,1.81281567,2.20095854,1.01137134,0.00000000,1.30753263,0.00000000
-4.76338169,4.23013807,1.72639430,2.14798132,0.99699734,0.00000000,1.25314777,0.00000000
-4.75737869,4.11850347,1.64294257,2.09662964,0.98315718,0.00000000,1.20053718,0.00000000
-4.75137569,4.01301922,1.56398706,2.04774799,0.97011116,0.00000000,1.15052477,0.00000000
-4.74537269,3.91511298,1.49086838,2.00194118,0.95801829,0.00000000,1.10379166,0.00000000
-4.73936968,3.82574212,1.42472699,1.95956900,0.94693585,0.00000000,1.06087150,0.00000000
-4.73336668,3.74540504,1.36649724,1.92075188,0.93682367,0.00000000,1.02215203,0.00000000
-4.72736368,3.67417126,1.31690883,1.88538666,0.92755272,0.00000000,0.98788216,0.00000000
-4.72136068,3.61172728,1.27649446,1.85317131,0.91891739,0.00000000,0.95818366,0.00000000
-4.71535768,3.55743515,1.24560223,1.82363670,0.91065083,0.00000000,0.93306629,0.00000000
-4.70935468,3.51039968,1.22441134,1.79618383,0.90244230,0.00000000,0.91244536,0.00000000
-4.70335168,3.46954058,1.21294946,1.77012421,0.89395581,0.00000000,0.89616037,0.00000000
-4.69734867,3.43366557,1.21111048,1.74472147,0.88484905,0.00000000,0.88399368,0.00000000
-4.69134567,3.40154084,1.21867147,1.71923227,0.87479168,0.00000000,0.87568828,0.00000000
-4.68534267,3.37195572,1.23530774,1.69294446,0.86348222,0.00000000,0.87096368,0.00000000
-4.67933967,3.34377899,1.26060569,1.66521127,0.85066294,0.00000000,0.86952941,0.00000000
-4.67333667,3.31600481,1.29407286,1.63547994,0.83613199,0.00000000,0.87109569,0.00000000
-4.66733367,3.28778711,1.33514553,1.60331417,0.81975251,0.00000000,0.87538103,0.00000000
-4.66133067,3.25846199,1.38319398,1.56840971,0.80145857,0.00000000,0.88211692,0.00000000
-4.65532766,3.22755827,1.43752623,1.53060303,0.78125769,0.00000000,0.89104973,0.00000000
-4.64932466,3.19479715,1.49739084,1.48987316,0.75923019,0.00000000,0.90194026,0.00000000
-4.64332166,3.16008228,1.56197985,1.44633742,0.73552568,0.00000000,0.91456160,0.00000000
-4.63731866,3.12348212,1.63043267,1.40024156,0.71035686,0.00000000,0.92869565,0.00000000
-4.63131566,3.08520671,1.70184176,1.35194556,0.68399135,0.00000000,0.94412929,0.00000000
-4.62531266,3.04558088,1.77526089,1.30190599,0.65674190,0.00000000,0.96065057,0.00000000
-4.61930965,3.00501636,1.84971640,1.25065629,0.62895573,0.00000000,0.97804566,0.00000000
-4.61330665,2.96398446,1.92422179,1.19878590,0.60100331,0.00000000,0.99609704,0.00000000
-4.60730365,2.92299139,1.99779548,1.14691962,0.57326741,0.00000000,1.01458316,0.00000000
-4.60130065,2.88255727,2.06948143,1.09569785,0.54613254,0.00000000,1.03327999,0.00000000
-4.59529765,2.84319976,2.13837197,1.04575861,0.51997547,0.00000000,1.05196427,0.00000000
-4.58929465,2.80542276,2.20363184,0.99772188,0.49515683,0.00000000,1.07041841,0.00000000
-4.58329165,2.76970990,2.26452227,0.95217650,0.47201407,0.00000000,1.08843682,0.00000000
-4.57728864,2.73652229,2.32042388,0.90966978,0.45085579,0.00000000,1.10583299,0.00000000
-4.57128564,2.70629946,2.37085681,0.87069964,0.43195738,0.00000000,1.12244697,0.00000000
-4.56528264,2.67946231,2.41549683,0.83570895,0.41555775,0.00000000,1.13815247,0.00000000
-4.55927964,2.65641640,2.45418620,0.80508171,0.40185710,0.00000000,1.15286297,0.00000000
-4.55327664,2.63755428,2.48693796,0.77914053,0.39101528,0.00000000,1.16653613,0.00000000
-4.54727364,2.62325525,2.51393317,0.75814472,0.38315066,0.00000000,1.17917600,0.00000000
-4.54127064,2.61388155,2.53551046,0.74228876,0.37833912,0.00000000,1.19083254,0.00000000
-4.53526763,2.60976991,2.55214791,0.73170042,0.37661317,0.00000000,1.20159813,0.00000000
-4.52926463,2.61121832,2.56443775,0.72643846,0.37796082,0.00000000,1.21160096,0.00000000
-4.52326163,2.61846793,2.57305469,0.72648968,0.38232442,0.00000000,1.22099559,0.00000000
-4.51725863,2.63168076,2.57871912,0.73176529,0.38959935,0.00000000,1.22995070,0.00000000
-4.51125563,2.65091438,2.58215700,0.74209699,0.39963270,0.00000000,1.23863498,0.00000000
-4.50525263,2.67609510,2.58405815,0.75723301,0.41222234,0.00000000,1.24720156,0.00000000
-4.49924962,2.70699154,2.58503533,0.77683461,0.42711636,0.00000000,1.25577207,0.00000000
-4.49324662,2.74319084,2.58558610,0.80047377,0.44401345,0.00000000,1.26442136,0.00000000
-4.48724362,2.78407960,2.58605978,0.82763260,0.46256434,0.00000000,1.27316365,0.00000000
-4.48124062,2.82883167,2.58663137,0.85770522,0.48237480,0.00000000,1.28194144,0.00000000
-4.47523762,2.87640468,2.58728420,0.89000246,0.50301012,0.00000000,1.29061780,0.00000000
-4.46923462,2.92554668,2.58780240,0.92376003,0.52400159,0.00000000,1.29897291,0.00000000
-4.46323162,2.97481371,2.58777401,0.95815029,0.54485467,0.00000000,1.30670523,0.00000000
-4.45722861,3.02259864,2.58660483,0.99229752,0.56505905,0.00000000,1.31343763,0.00000000
-4.45122561,3.06717056,2.58354255,1.02529668,0.58410015,0.00000000,1.31872831,0.00000000
-4.44522261,3.10672382,2.57771004,1.05623500,0.60147192,0.00000000,1.32208618,0.00000000
-4.43921961,3.13943450,2.56814634,1.08421573,0.61669034,0.00000000,1.32299000,0.00000000
-4.43321661,3.16352213,2.55385312,1.10838325,0.62930714,0.00000000,1.32091043,0.00000000
-4.42721361,3.17731372,2.53384432,1.12794835,0.63892318,0.00000000,1.31533373,0.00000000
-4.42121061,3.17930687,2.50719639,1.14221257,0.64520079,0.00000000,1.30578606,0.00000000
-4.41520760,3.16822890,2.47309640,1.15059050,0.64787447,0.00000000,1.29185689,0.00000000
-4.40920460,3.14308889,2.43088562,1.15262890,0.64675954,0.00000000,1.27322034,0.00000000
-4.40320160,3.10321987,2.38009625,1.14802169,0.64175809,0.00000000,1.24965336,0.00000000
-4.39719860,3.04830901,2.32047946,1.13661991,0.63286202,0.00000000,1.22104957,0.00000000
-4.39119560,2.97841420,2.25202348,1.11843635,0.62015300,0.00000000,1.18742827,0.00000000
-4.38519260,2.89396618,2.17496085,1.09364438,0.60379927,0.00000000,1.14893803,0.00000000
-4.37918959,2.79575626,2.08976484,1.06257111,0.58404945,0.00000000,1.10585475,0.00000000
-4.37318659,2.68491022,1.99713538,1.02568522,0.56122362,0.00000000,1.05857440,0.00000000
-4.36718359,2.56284998,1.89797556,0.98358003,0.53570218,0.00000000,1.00760091,0.00000000
-4.36118059,2.43124504,1.79336014,0.93695261,0.50791289,0.00000000,0.95352992,0.00000000
-4.35517759,2.29195620,1.68449805,0.88658007,0.47831683,0.00000000,0.89702926,0.00000000
-4.34917459,2.14697440,1.57269075,0.83329401,0.44739380,0.00000000,0.83881730,0.00000000
-4.34317159,1.99835767,1.45928878,0.77795429,0.41562790,0.00000000,0.77964027,0.00000000
-4.33716858,1.84816899,1.34564865,0.72142338,0.38349380,0.00000000,0.72024956,0.00000000
-4.33116558,1.69841778,1.23309195,0.66454226,0.35144429,0.00000000,0.66138016,0.00000000
-4.32516258,1.55100735,1.12286855,0.60810874,0.31989953,0.00000000,0.60373101,0.00000000
-4.31915958,1.40769005,1.01612511,0.55285904,0.28923834,0.00000000,0.54794816,0.00000000
-4.31315658,1.27003147,0.91388007,0.49945303,0.25979169,0.00000000,0.49461104,0.00000000
-4.30715358,1.13938445,0.81700559,0.44846354,0.23183858,0.00000000,0.44422234,0.00000000
