energy_ev,total_up,total_down,As_p_up,As_p_down,As_d_up,As_d_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.92796398,0.94977788,-0.76158035,0.32482969,-0.25940752,0.00000000,-0.00000000,0.37040549,-0.28635074,0.17184703,-0.11687373,0.01435004,-0.01684282,0.24953754,-0.19953012
-5.92196098,0.97219124,-0.78168697,0.33124228,-0.26559358,0.00000000,-0.00000000,0.38360651,-0.29896997,0.17767707,-0.12158274,0.01371614,-0.01618928,0.25793851,-0.20668079
-5.91595798,0.99327773,-0.80185417,0.33696352,-0.27182826,0.00000000,-0.00000000,0.39626972,-0.31164448,0.18314661,-0.12654939,0.01308118,-0.01552925,0.26627640,-0.21384911
-5.90995498,1.01287514,-0.82206549,0.34190682,-0.27808512,0.00000000,-0.00000000,0.40829798,-0.32433726,0.18816408,-0.13174463,0.01245116,-0.01486278,0.27453586,-0.22104813
-5.90395198,1.03082543,-0.84230074,0.34599166,-0.28433357,0.00000000,-0.00000000,0.41959584,-0.33700420,0.19264102,-0.13713142,0.01183278,-0.01419193,0.28269717,-0.22829180
-5.89794897,1.04697720,-0.86252811,0.34914589,-0.29053627,0.00000000,-0.00000000,0.43007191,-0.34959280,0.19649474,-0.14266361,0.01123309,-0.01352042,0.29073548,-0.23559306
-5.89194597,1.06118930,-0.88269708,0.35130855,-0.29664685,0.00000000,-0.00000000,0.43964159,-0.36204137,0.19965126,-0.14828525,0.01065914,-0.01285336,0.29862023,-0.24296218
-5.88594297,1.07333539,-0.90273269,0.35243292,-0.30260850,0.00000000,-0.00000000,0.44822983,-0.37427879,0.20204827,-0.15393039,0.01011772,-0.01219680,0.30631488,-0.25040499
-5.87993997,1.08330946,-0.92253175,0.35248972,-0.30835338,0.00000000,-0.00000000,0.45577401,-0.38622502,0.20363810,-0.15952360,0.00961512,-0.01155738,0.31377702,-0.25792154
-5.87393697,1.09103182,-0.94196117,0.35147030,-0.31380299,0.00000000,-0.00000000,0.46222677,-0.39779219,0.20439048,-0.16498112,0.00915701,-0.01094194,0.32095873,-0.26550483
-5.86793397,1.09645530,-0.96085874,0.34938960,-0.31886976,0.00000000,-0.00000000,0.46755857,-0.40888643,0.20429494,-0.17021274,0.00874835,-0.01035720,0.32780738,-0.27313992
-5.86193097,1.09957156,-0.97903625,0.34628869,-0.32345950,0.00000000,-0.00000000,0.47176011,-0.41941020,0.20336281,-0.17512428,0.00839336,-0.00980944,0.33426677,-0.28080334
-5.85592796,1.10041693,-0.99628501,0.34223684,-0.32747503,0.00000000,-0.00000000,0.47484428,-0.42926528,0.20162853,-0.17962069,0.00809561,-0.00930431,0.34027872,-0.28846283
-5.84992496,1.09907778,-1.01238342,0.33733273,-0.33082046,0.00000000,-0.00000000,0.47684790,-0.43835608,0.19915036,-0.18360959,0.00785814,-0.00884663,0.34578503,-0.29607753
-5.84392196,1.09569508,-1.02710628,0.33170503,-0.33340619,0.00000000,-0.00000000,0.47783292,-0.44659328,0.19601032,-0.18700510,0.00768361,-0.00844035,0.35072983,-0.30359839
-5.83791896,1.09046805,-1.04023548,0.32551203,-0.33515423,0.00000000,-0.00000000,0.47788733,-0.45389764,0.19231337,-0.18973176,0.00757458,-0.00808854,0.35506240,-0.31096910
-5.83191596,1.08365673,-1.05157154,0.31894036,-0.33600372,0.00000000,-0.00000000,0.47712563,-0.46020388,0.18818587,-0.19172849,0.00753369,-0.00779346,0.35874018,-0.31812736
-5.82591296,1.07558343,-1.06094554,0.31220293,-0.33591618,0.00000000,-0.00000000,0.47568892,-0.46546448,0.18377326,-0.19295216,0.00756402,-0.00755667,0.36173215,-0.32500656
-5.81990995,1.06663282,-1.06823106,0.30553596,-0.33488048,0.00000000,-0.00000000,0.47374461,-0.46965331,0.17923718,-0.19338079,0.00766927,-0.00737928,0.36402229,-0.33153784
-5.81390695,1.05725077,-1.07335543,0.29919524,-0.33291699,0.00000000,-0.00000000,0.47148567,-0.47276905,0.17475196,-0.19301621,0.00785412,-0.00726217,0.36561308,-0.33765262
-5.80790395,1.04794163,-1.07631022,0.29345181,-0.33008105,0.00000000,-0.00000000,0.46912946,-0.47483823,0.17050067,-0.19188587,0.00812440,-0.00720630,0.36652881,-0.34328544
-5.80190095,1.03926398,-1.07716024,0.28858695,-0.32646520,0.00000000,-0.00000000,0.46691597,-0.47591786,0.16667092,-0.19004392,0.00848734,-0.00721298,0.36681853,-0.34837714
-5.79589795,1.03182463,-1.07605100,0.28488671,-0.32220045,0.00000000,-0.00000000,0.46510549,-0.47609758,0.16345026,-0.18757136,0.00895173,-0.00728424,0.36655842,-0.35287839
-5.78989495,1.02627082,-1.07321417,0.28263614,-0.31745611,0.00000000,-0.00000000,0.46397549,-0.47550120,0.16102172,-0.18457526,0.00952795,-0.00742312,0.36585341,-0.35675327
-5.78389195,1.02328040,-1.06897080,0.28211311,-0.31243854,0.00000000,-0.00000000,0.46381677,-0.47428763,0.15955913,-0.18118714,0.01022806,-0.00763399,0.36483774,-0.35998303
-5.77788894,1.02355002,-1.06373223,0.28358205,-0.30738846,0.00000000,-0.00000000,0.46492864,-0.47265095,0.15922278,-0.17756045,0.01106572,-0.00792277,0.36367442,-0.36256955
-5.77188594,1.02778131,-1.05799823,0.28728759,-0.30257718,0.00000000,-0.00000000,0.46761319,-0.47081961,0.16015513,-0.17386726,0.01205600,-0.00829721,0.36255332,-0.36453868
-5.76588294,1.03666503,-1.05235240,0.29344820,-0.29830156,0.00000000,-0.00000000,0.47216862,-0.46905466,0.16247701,-0.17029429,0.01321521,-0.00876702,0.36168793,-0.36594291
-5.75987994,1.05086360,-1.04745462,0.30225010,-0.29487799,0.00000000,-0.00000000,0.47888165,-0.46764678,0.16628413,-0.16703842,0.01456054,-0.00934392,0.36131072,-0.36686334
-5.75387694,1.07099217,-1.04403046,0.31384129,-0.29263540,0.00000000,-0.00000000,0.48801926,-0.46691208,0.17164415,-0.16430167,0.01610965,-0.01004169,0.36166715,-0.36741075
-5.74787394,1.09759882,-1.04285752,0.32832623,-0.29190747,0.00000000,-0.00000000,0.49981987,-0.46718659,0.17859431,-0.16228596,0.01788018,-0.01087605,0.36300856,-0.36772541
-5.74187094,1.13114447,-1.04474874,0.34576095,-0.29302425,0.00000000,-0.00000000,0.51448421,-0.46881945,0.18713978,-0.16118768,0.01988923,-0.01186444,0.36558408,-0.36797571
-5.73586793,1.17198333,-1.05053290,0.36614912,-0.29630320,0.00000000,-0.00000000,0.53216645,-0.47216467,0.19725263,-0.16119219,0.02215271,-0.01302579,0.36963200,-0.36835530
-5.72986493,1.22034457,-1.06103259,0.38943892,-0.30204010,0.00000000,-0.00000000,0.55296578,-0.47757179,0.20887169,-0.16246853,0.02468472,-0.01438005,0.37537076,-0.36907885
-5.72386193,1.27631635,-1.07704004,0.41552122,-0.31049975,0.00000000,-0.00000000,0.57691896,-0.48537542,0.22190314,-0.16516424,0.02749687,-0.01594774,0.38299021,-0.37037642
-5.71785893,1.33983280,-1.09929147,0.44422894,-0.32190701,0.00000000,-0.00000000,0.60399431,-0.49588408,0.23622201,-0.16940069,0.03059766,-0.01774931,0.39264335,-0.37248655
-5.71185593,1.41066513,-1.12844079,0.47533796,-0.33643812,0.00000000,-0.00000000,0.63408760,-0.50936862,0.25167449,-0.17526882,0.03399176,-0.01980454,0.40443912,-0.37564837
-5.70585293,1.48841718,-1.16503338,0.50856947,-0.35421289,0.00000000,-0.00000000,0.66702004,-0.52605068,0.26808098,-0.18282558,0.03767951,-0.02213176,0.41843659,-0.38009296
-5.69984992,1.57252633,-1.20948115,0.54359397,-0.37528778,0.00000000,-0.00000000,0.70253882,-0.54609168,0.28524003,-0.19209107,0.04165634,-0.02474710,0.43464075,-0.38603432
-5.69384692,1.66226983,-1.26203990,0.58003670,-0.39965034,0.00000000,-0.00000000,0.74032025,-0.56958289,0.30293278,-0.20304661,0.04591234,-0.02766369,0.45300037,-0.39366041
-5.68784392,1.75677660,-1.32279004,0.61748468,-0.42721525,0.00000000,-0.00000000,0.77997557,-0.59653715,0.32092800,-0.21563370,0.05043196,-0.03089089,0.47340791,-0.40312469
-5.68184092,1.85504439,-1.39162190,0.65549485,-0.45782212,0.00000000,-0.00000000,0.82105929,-0.62688265,0.33898750,-0.22975413,0.05519379,-0.03443355,0.49570156,-0.41453852
-5.67583792,1.95596166,-1.46822646,0.69360332,-0.49123542,0.00000000,-0.00000000,0.86307982,-0.66045940,0.35687169,-0.24527105,0.06017048,-0.03829133,0.51966929,-0.42796504
-5.66983492,2.05833338,-1.55209235,0.73133539,-0.52714657,0.00000000,-0.00000000,0.90551189,-0.69701858,0.37434516,-0.26201135,0.06532883,-0.04245810,0.54505487,-0.44341459
-5.66383192,2.16090969,-1.64250960,0.76821591,-0.56517830,0.00000000,-0.00000000,0.94781042,-0.73622511,0.39118201,-0.27976898,0.07063004,-0.04692150,0.57156525,-0.46084228
-5.65782891,2.26241634,-1.73858047,0.80377961,-0.60489128,0.00000000,-0.00000000,0.98942499,-0.77766353,0.40717080,-0.29830940,0.07603002,-0.05166261,0.59887924,-0.48014765
-5.65182591,2.36158535,-1.83923720,0.83758115,-0.64579291,0.00000000,-0.00000000,1.02981446,-0.82084698,0.42211888,-0.31737501,0.08147998,-0.05665578,0.62665680,-0.50117657
-5.64582291,2.45718482,-1.94326621,0.86920435,-0.68734803,0.00000000,-0.00000000,1.06846085,-0.86522922,0.43585595,-0.33669130,0.08692705,-0.06186868,0.65454855,-0.52372533
-5.63981991,2.54804632,-2.04933799,0.89827034,-0.72899118,0.00000000,-0.00000000,1.10488204,-0.91021906,0.44823674,-0.35597369,0.09231506,-0.06726248,0.68220499,-0.54754676
-5.63381691,2.63308898,-2.15604147,0.92444436,-0.77014019,0.00000000,-0.00000000,1.13864250,-0.95519669,0.45914269,-0.37493467,0.09758544,-0.07279226,0.70928499,-0.57235798
-5.62781391,2.71133906,-2.26192157,0.94744091,-0.81021036,0.00000000,-0.00000000,1.16936180,-0.99953130,0.46848267,-0.39329110,0.10267822,-0.07840760,0.73546312,-0.59784942
-5.62181091,2.78194468,-2.36551819,0.96702725,-0.84862889,0.00000000,-0.00000000,1.19672033,-1.04259898,0.47619270,-0.41077134,0.10753305,-0.08405330,0.76043556,-0.62369473
-5.61580790,2.84418503,-2.46540503,0.98302506,-0.88484891,0.00000000,-0.00000000,1.22046233,-1.08380026,0.48223478,-0.42712195,0.11209032,-0.08967034,0.78392437,-0.64956083
-5.60980490,2.89747431,-2.56022639,0.99531046,-0.91836264,0.00000000,-0.00000000,1.24039607,-1.12257633,0.48659489,-0.44211366,0.11629225,-0.09519687,0.80568008,-0.67511777
-5.60380190,2.94136062,-2.64873050,1.00381246,-0.94871305,0.00000000,-0.00000000,1.25639146,-1.15842331,0.48928042,-0.45554646,0.12008402,-0.10056937,0.82548267,-0.70004778
-5.59779890,2.97552038,-2.72979774,1.00850995,-0.97550367,0.00000000,-0.00000000,1.26837538,-1.19090380,0.49031710,-0.46725351,0.12341487,-0.10572388,0.84314100,-0.72405303
-5.59179590,2.99974928,-2.80246273,1.00942776,-0.99840617,0.00000000,-0.00000000,1.27632528,-1.21965524,0.48974578,-0.47710381,0.12623907,-0.11059723,0.85849126,-0.74686182
-5.58579290,3.01395071,-2.86592957,1.00663183,-1.01716544,0.00000000,-0.00000000,1.28026163,-1.24439490,0.48761907,-0.48500354,0.12851690,-0.11512833,0.87139435,-0.76823283
-5.57978989,3.01812279,-2.91957970,1.00022398,-1.03160217,0.00000000,-0.00000000,1.28023974,-1.26492123,0.48399825,-0.49089605,0.13021547,-0.11925933,0.88173314,-0.78795747
-5.57378689,3.01234525,-2.96297256,0.99033656,-1.04161276,0.00000000,-0.00000000,1.27634175,-1.28111181,0.47895043,-0.49476059,0.13130941,-0.12293684,0.88940948,-0.80586016
-5.56778389,2.99676712,-2.99583958,0.97712724,-1.04716692,0.00000000,-0.00000000,1.26866916,-1.29291816,0.47254626,-0.49660987,0.13178149,-0.12611295,0.89434178,-0.82179693
-5.56178089,2.97159619,-3.01807223,0.96077427,-1.04830310,0.00000000,-0.00000000,1.25733670,-1.30035799,0.46485818,-0.49648671,0.13162292,-0.12874620,0.89646327,-0.83565239
-5.55577789,2.93709085,-3.02970542,0.94147225,-1.04512212,0.00000000,-0.00000000,1.24246760,-1.30350541,0.45595929,-0.49445992,0.13083365,-0.13080233,0.89572124,-0.84733567
-5.54977489,2.89355475,-3.03089765,0.91942874,-1.03777951,0.00000000,-0.00000000,1.22419070,-1.30247998,0.44592287,-0.49061970,0.12942239,-0.13225492,0.89207735,-0.85677570
-5.54377189,2.84133440,-3.02190935,0.89486153,-1.02647693,0.00000000,-0.00000000,1.20263943,-1.29743530,0.43482244,-0.48507293,0.12740647,-0.13308587,0.88550921,-0.86391624
-5.53776888,2.78081940,-3.00308109,0.86799665,-1.01145322,0.00000000,-0.00000000,1.17795253,-1.28854793,0.42273238,-0.47793836,0.12481150,-0.13328565,0.87601285,-0.86871143
-5.53176588,2.71244501,-2.97481292,0.83906714,-0.99297555,0.00000000,-0.00000000,1.15027633,-1.27600734,0.40972883,-0.46934227,0.12167088,-0.13285336,0.86360612,-0.87112191
-5.52576288,2.63669624,-2.93754626,0.80831218,-0.97133098,0.00000000,-0.00000000,1.11976809,-1.26000747,0.39589090,-0.45941450,0.11802513,-0.13179668,0.84833261,-0.87111229
-5.51975988,2.55411269,-2.89174906,0.77597660,-0.94681893,0.00000000,-0.00000000,1.08660021,-1.24074044,0.38130194,-0.44828519,0.11392107,-0.13013159,0.83026570,-0.86864992
-5.51375688,2.46529327,-2.83790515,0.74231059,-0.91974461,0.00000000,-0.00000000,1.05096448,-1.21839242,0.36605070,-0.43608226,0.10941089,-0.12788195,0.80951239,-0.86370522
-5.50775388,2.37089985,-2.77650769,0.70756924,-0.89041373,0.00000000,-0.00000000,1.01307611,-1.19314202,0.35023226,-0.42292969,0.10455109,-0.12507891,0.78621653,-0.85625362
-5.50175088,2.27165901,-2.70805691,0.67201193,-0.85912848,0.00000000,-0.00000000,0.97317692,-1.16516089,0.33394872,-0.40894652,0.09940136,-0.12176024,0.76056103,-0.84627879
-5.49574787,2.16836138,-2.63306140,0.63590133,-0.82618465,0.00000000,-0.00000000,0.93153730,-1.13461622,0.31730936,-0.39424660,0.09402342,-0.11796953,0.73276881,-0.83377705
-5.48974487,2.06185796,-2.55204245,0.59950188,-0.79186989,0.00000000,-0.00000000,0.88845667,-1.10167487,0.30043035,-0.37893890,0.08847984,-0.11375529,0.70310223,-0.81876257
-5.48374187,1.95305331,-2.46554031,0.56307786,-0.75646289,0.00000000,-0.00000000,0.84426224,-1.06650839,0.28343404,-0.36312826,0.08283289,-0.10917001,0.67186094,-0.80127280
-5.47773887,1.84289568,-2.37412135,0.52689088,-0.72023315,0.00000000,-0.00000000,0.79930597,-1.02929852,0.26644768,-0.34691639,0.07714343,-0.10426917,0.63937828,-0.78137383
-5.47173587,1.73236443,-2.27838512,0.49119698,-0.68344124,0.00000000,-0.00000000,0.75395995,-0.99024242,0.24960189,-0.33040302,0.07146986,-0.09911021,0.60601608,-0.75916505
-5.46573287,1.62245526,-2.17897002,0.45624341,-0.64633919,0.00000000,-0.00000000,0.70861029,-0.94955718,0.23302868,-0.31368696,0.06586724,-0.09375156,0.57215847,-0.73478279
-5.45972986,1.51416396,-2.07655703,0.42226527,-0.60917080,0.00000000,-0.00000000,0.66364992,-0.90748306,0.21685943,-0.29686698,0.06038650,-0.08825163,0.53820466,-0.70840258
-5.45372686,1.40846964,-1.97187052,0.38948214,-0.57217175,0.00000000,-0.00000000,0.61947071,-0.86428518,0.20122276,-0.28004242,0.05507373,-0.08266787,0.50456139,-0.68023973
-5.44772386,1.30631826,-1.86567597,0.35809499,-0.53556932,0.00000000,-0.00000000,0.57645541,-0.82025331,0.18624243,-0.26331337,0.04996979,-0.07705593,0.47163522,-0.65054812
-5.44172086,1.20860738,-1.75877436,0.32828340,-0.49958166,0.00000000,-0.00000000,0.53496969,-0.77569985,0.17203560,-0.24678054,0.04510991,-0.07146881,0.43982513,-0.61961729
-5.43571786,1.11617292,-1.65199351,0.30020337,-0.46441660,0.00000000,-0.00000000,0.49535504,-0.73095598,0.15871124,-0.23054471,0.04052354,-0.06595619,0.40951588,-0.58776783
-5.42971486,1.02977855,-1.54617674,0.27398591,-0.43027014,0.00000000,-0.00000000,0.45792255,-0.68636618,0.14636908,-0.21470581,0.03623438,-0.06056384,0.38107223,-0.55534538
-5.42371186,0.95010823,-1.44216957,0.24973628,-0.39732449,0.00000000,-0.00000000,0.42294822,-0.64228161,0.13509891,-0.19936180,0.03226045,-0.05533311,0.35483443,-0.52271368
-5.41770885,0.87776195,-1.34080528,0.22753415,-0.36574618,0.00000000,-0.00000000,0.39066971,-0.59905259,0.12498043,-0.18460742,0.02861439,-0.05030059,0.33111491,-0.49024685
-5.41170585,0.81325475,-1.24289029,0.20743455,-0.33568397,0.00000000,-0.00000000,0.36128476,-0.55702076,0.11608347,-0.17053280,0.02530381,-0.04549788,0.31019633,-0.45832157
-5.40570285,0.75701871,-1.14919021,0.18946959,-0.30726708,0.00000000,-0.00000000,0.33495124,-0.51651151,0.10846868,-0.15722226,0.02233171,-0.04095146,0.29233070,-0.42730951
-5.39969985,0.70940727,-1.06041758,0.17365076,-0.28060378,0.00000000,-0.00000000,0.31178859,-0.47782689,0.10218844,-0.14475325,0.01969700,-0.03668273,0.27773954,-0.39757036
-5.39369685,0.67070139,-0.97722184,0.15997175,-0.25578038,0.00000000,-0.00000000,0.29188046,-0.44123966,0.09728803,-0.13319558,0.01739502,-0.03270809,0.26661461,-0.36944590
-5.38769385,0.64111648,-0.90018228,0.14841161,-0.23286099,0.00000000,-0.00000000,0.27527825,-0.40698875,0.09380681,-0.12261097,0.01541803,-0.02903923,0.25911915,-0.34325533
-5.38169085,0.62080943,-0.82980411,0.13893791,-0.21188781,0.00000000,-0.00000000,0.26200508,-0.37527624,0.09177930,-0.11305305,0.01375574,-0.02568338,0.25538888,-0.31929202
-5.37568784,0.60988469,-0.76651790,0.13150984,-0.19288223,0.00000000,-0.00000000,0.25205986,-0.34626612,0.09123607,-0.10456772,0.01239576,-0.02264373,0.25553282,-0.29782161
-5.36968484,0.60839874,-0.71068203,0.12608094,-0.17584656,0.00000000,-0.00000000,0.24542107,-0.32008463,0.09220428,-0.09719386,0.01132403,-0.01991985,0.25963333,-0.27908160
-5.36368184,0.61636208,-0.66258780,0.12260141,-0.16076638,0.00000000,-0.00000000,0.24204984,-0.29682229,0.09470768,-0.09096434,0.01052514,-0.01750818,0.26774521,-0.26328197
-5.35767884,0.63373850,-0.62246664,0.12101966,-0.14761331,0.00000000,-0.00000000,0.24189216,-0.27653709,0.09876612,-0.08590731,0.00998259,-0.01540246,0.27989379,-0.25060679
-5.35167584,0.66044119,-0.59049838,0.12128321,-0.13634816,0.00000000,-0.00000000,0.24487982,-0.25925873,0.10439452,-0.08204749,0.00967901,-0.01359425,0.29607177,-0.24121626
-5.34567284,0.69632588,-0.56682006,0.12333866,-0.12692416,0.00000000,-0.00000000,0.25093029,-0.24499344,0.11160112,-0.07940750,0.00959627,-0.01207335,0.31623509,-0.23524900
-5.33966983,0.74118120,-0.55153395,0.12713099,-0.11929013,0.00000000,-0.00000000,0.25994518,-0.23372891,0.12038533,-0.07800905,0.00971559,-0.01082817,0.34029790,-0.23282398
-5.33366683,0.79471697,-0.54471419,0.13260198,-0.11339343,0.00000000,-0.00000000,0.27180779,-0.22543905,0.13073501,-0.07787378,0.01001750,-0.00984613,0.36812691,-0.23404185
-5.32766383,0.85655107,-0.54641113,0.13968807,-0.10918246,0.00000000,-0.00000000,0.28637969,-0.22008805,0.14262353,-0.07902375,0.01048192,-0.00911385,0.39953569,-0.23898533
-5.32166083,0.92619613,-0.55665271,0.14831773,-0.10660850,0.00000000,-0.00000000,0.30349679,-0.21763348,0.15600656,-0.08148145,0.01108807,-0.00861742,0.43427917,-0.24771829
-5.31565783,1.00304702,-0.57544259,0.15840849,-0.10562692,0.00000000,-0.00000000,0.32296527,-0.21802817,0.17081896,-0.08526920,0.01181452,-0.00834251,0.47204908,-0.26028359
-5.30965483,1.08637037,-0.60275470,0.16986399,-0.10619756,0.00000000,-0.00000000,0.34455780,-0.22122067,0.18697193,-0.09040800,0.01263919,-0.00827439,0.51247072,-0.27669938
-5.30365183,1.17529741,-0.63852445,0.18257114,-0.10828425,0.00000000,-0.00000000,0.36801050,-0.22715429,0.20435055,-0.09691580,0.01353942,-0.00839796,0.55510165,-0.29695424
-5.29764882,1.26882118,-0.68263692,0.19639774,-0.11185358,0.00000000,-0.00000000,0.39302104,-0.23576473,0.22281203,-0.10480519,0.01449207,-0.00869768,0.59943269,-0.32100109
-5.29164582,1.36579893,-0.73491264,0.21119074,-0.11687282,0.00000000,-0.00000000,0.41924827,-0.24697648,0.24218484,-0.11408068,0.01547368,-0.00915751,0.64489157,-0.34875052
-5.28564282,1.46496051,-0.79509194,0.22677535,-0.12330735,0.00000000,-0.00000000,0.44631375,-0.26069826,0.26226877,-0.12473564,0.01646076,-0.00976075,0.69084948,-0.38006366
-5.27963982,1.56492298,-0.86281879,0.24295516,-0.13111751,0.00000000,-0.00000000,0.47380518,-0.27681789,0.28283626,-0.13674902,0.01743003,-0.01048996,0.73663053,-0.41474539
-5.27363682,1.66421154,-0.93762538,0.25951329,-0.14025522,0.00000000,-0.00000000,0.50128205,-0.29519686,0.30363475,-0.15008214,0.01835880,-0.01132689,0.78152396,-0.45253821
-5.26763382,1.76128626,-1.01891876,0.27621483,-0.15066049,0.00000000,-0.00000000,0.52828317,-0.31566528,0.32439036,-0.16467561,0.01922537,-0.01225237,0.82479892,-0.49311755
-5.26163082,1.85457409,-1.10597058,0.29281023,-0.16225817,0.00000000,-0.00000000,0.55433616,-0.33801743,0.34481266,-0.18044664,0.02000943,-0.01324640,0.86572123,-0.53608885
-5.25562781,1.94250480,-1.19791114,0.30903990,-0.17495497,0.00000000,-0.00000000,0.57896833,-0.36200847,0.36460041,-0.19728698,0.02069252,-0.01428813,0.90357162,-0.58098710
-5.24962481,2.02354980,-1.29372877,0.32463952,-0.18863720,0.00000000,-0.00000000,0.60171865,-0.38735274,0.38344825,-0.21506152,0.02125844,-0.01535602,0.93766470,-0.62727903
-5.24362181,2.09626202,-1.39227497,0.33934620,-0.20316918,0.00000000,-0.00000000,0.62215024,-0.41372380,0.40105388,-0.23360787,0.02169363,-0.01642809,0.96736783,-0.67436833
-5.23761881,2.15931532,-1.49227607,0.35290493,-0.21839268,0.00000000,-0.00000000,0.63986287,-0.44075660,0.41712569,-0.25273692,0.02198747,-0.01748217,0.99211917,-0.72160384
-5.23161581,2.21154164,-1.59235114,0.36507529,-0.23412733,0.00000000,-0.00000000,0.65450468,-0.46805173,0.43139037,-0.27223442,0.02213261,-0.01849627,1.01144398,-0.76829085
-5.22561281,2.25196421,-1.69103599,0.37563792,-0.25017215,0.00000000,-0.00000000,0.66578281,-0.49518184,0.44360035,-0.29186375,0.02212505,-0.01944896,1.02496856,-0.81370495
-5.21960980,2.27982543,-1.78681271,0.38440065,-0.26630820,0.00000000,-0.00000000,0.67347219,-0.52169991,0.45354063,-0.31136966,0.02196425,-0.02031988,1.03243106,-0.85710837
-5.21360680,2.29460801,-1.87814355,0.39120389,-0.28230219,0.00000000,-0.00000000,0.67742217,-0.54714929,0.46103482,-0.33048303,0.02165307,-0.02109013,1.03368880,-0.89776785
-5.20760380,2.29604865,-1.96350810,0.39592503,-0.29791106,0.00000000,-0.00000000,0.67756060,-0.57107495,0.46595012,-0.34892641,0.02119765,-0.02174280,1.02872162,-0.93497374
-5.20160080,2.28414352,-2.04144217,0.39848183,-0.31288727,0.00000000,-0.00000000,0.67389526,-0.59303553,0.46820104,-0.36642024,0.02060712,-0.02226336,1.01763135,-0.96805919
-5.19559780,2.25914546,-2.11057682,0.39883442,-0.32698467,0.00000000,-0.00000000,0.66651247,-0.61261561,0.46775168,-0.38268950,0.01989325,-0.02264009,1.00063719,-0.99641888
-5.18959480,2.22155315,-2.16967586,0.39698610,-0.33996461,0.00000000,-0.00000000,0.65557316,-0.62943774,0.46461658,-0.39747056,0.01907009,-0.02286435,0.97806747,-1.01952638
-5.18359180,2.17209290,-2.21767023,0.39298269,-0.35160215,0.00000000,-0.00000000,0.64130650,-0.64317349,0.45886012,-0.41051790,0.01815343,-0.02293085,0.95034812,-1.03694933
-5.17758879,2.11169386,-2.25368775,0.38691079,-0.36169205,0.00000000,-0.00000000,0.62400148,-0.65355311,0.45059435,-0.42161058,0.01716030,-0.02283775,0.91798834,-1.04836180
-5.17158579,2.04145809,-2.27707695,0.37889476,-0.37005426,0.00000000,-0.00000000,0.60399706,-0.66037336,0.43997569,-0.43055812,0.01610846,-0.02258672,0.88156431,-1.05355337
-5.16558279,1.96262671,-2.28742411,0.36909285,-0.37653874,0.00000000,-0.00000000,0.58167120,-0.66350309,0.42720043,-0.43720555,0.01501585,-0.02218278,0.84170144,-1.05243443
