energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.72986493,3.47616523,2.40083324,1.78861041,0.00629023,0.70033648,1.14987149,0.00000000
-5.72386193,3.42673096,2.32866032,1.76080450,0.00618211,0.67935844,1.15228164,0.00000000
-5.71785893,3.37618236,2.25880311,1.73213964,0.00609683,0.65826374,1.15427677,0.00000000
-5.71185593,3.32523280,2.19140588,1.70310048,0.00603412,0.63723465,1.15600937,0.00000000
-5.70585293,3.27474459,2.12673764,1.67424652,0.00599397,0.61649837,1.15766293,0.00000000
-5.69984992,3.22567987,2.06516766,1.64618275,0.00597677,0.59631685,1.15943782,0.00000000
-5.69384692,3.17904906,2.00713914,1.61952898,0.00598334,0.57697612,1.16153664,0.00000000
-5.68784392,3.13585970,1.95314259,1.59488971,0.00601491,0.55877546,1.16414991,0.00000000
-5.68184092,3.09706816,1.90369030,1.57282579,0.00607320,0.54201692,1.16744295,0.00000000
-5.67583792,3.06353659,1.85929311,1.55382922,0.00616039,0.52699550,1.17154477,0.00000000
-5.66983492,3.03599681,1.82044022,1.53830216,0.00627911,0.51399052,1.17653955,0.00000000
-5.66383192,3.01502272,1.78758261,1.52654098,0.00643241,0.50325800,1.18246111,0.00000000
-5.65782891,3.00101179,1.76112028,1.51872582,0.00662373,0.49502455,1.18929069,0.00000000
-5.65182591,2.99417595,1.74139304,1.51491585,0.00685677,0.48948240,1.19695792,0.00000000
-5.64582291,2.99454134,1.72867444,1.51505004,0.00713545,0.48678573,1.20534488,0.00000000
-5.63981991,3.00195613,1.72316820,1.51895300,0.00746372,0.48704807,1.21429286,0.00000000
-5.63381691,3.01610500,1.72500631,1.52634528,0.00784545,0.49034041,1.22361116,0.00000000
-5.62781391,3.03652871,1.73424788,1.53685712,0.00828423,0.49669015,1.23308734,0.00000000
-5.62181091,3.06264696,1.75087806,1.55004468,0.00878315,0.50608024,1.24249817,0.00000000
-5.61580790,3.09378273,1.77480632,1.56540784,0.00934462,0.51844877,1.25162055,0.00000000
-5.60980490,3.12918660,1.80586372,1.58240829,0.00997010,0.53368862,1.26024170,0.00000000
-5.60380190,3.16805945,1.84379891,1.60048725,0.01065985,0.55164726,1.26816797,0.00000000
-5.59779890,3.20957264,1.88827318,1.61908188,0.01141277,0.57212668,1.27523193,0.00000000
-5.59179590,3.25288495,1.93885485,1.63763979,0.01222611,0.59488366,1.28129734,0.00000000
-5.58579290,3.29715601,1.99501380,1.65563132,0.01309537,0.61963050,1.28626188,0.00000000
-5.57978989,3.34155638,2.05611691,1.67255946,0.01401413,0.64603642,1.29005775,0.00000000
-5.57378689,3.38527483,2.12142565,1.68796728,0.01497401,0.67372994,1.29265030,0.00000000
-5.56778389,3.42752350,2.19009648,1.70144328,0.01596469,0.70230245,1.29403505,0.00000000
-5.56178089,3.46754187,2.26118538,1.71262481,0.01697396,0.73131318,1.29423351,0.00000000
-5.55577789,3.50460058,2.33365693,1.72120012,0.01798794,0.76029568,1.29328833,0.00000000
-5.54977489,3.53800598,2.40639861,1.72690939,0.01899131,0.78876588,1.29125822,0.00000000
-5.54377189,3.56710609,2.47824040,1.72954530,0.01996770,0.81623167,1.28821322,0.00000000
-5.53776888,3.59129862,2.54797936,1.72895335,0.02090004,0.84220384,1.28423052,0.00000000
-5.53176588,3.61004118,2.61440862,1.72503232,0.02177113,0.86620793,1.27939137,0.00000000
-5.52576288,3.62286343,2.67634982,1.71773499,0.02256409,0.88779691,1.27377896,0.00000000
-5.51975988,3.62938099,2.73268757,1.70706911,0.02326295,0.90656383,1.26747759,0.00000000
-5.51375688,3.62931011,2.78240445,1.69309859,0.02385320,0.92215419,1.26057285,0.00000000
-5.50775388,3.62248215,2.82461488,1.67594450,0.02432228,0.93427728,1.25315266,0.00000000
-5.50175088,3.60885694,2.85859603,1.65578585,0.02466010,0.94271609,1.24530889,0.00000000
-5.49574787,3.58853356,2.88381432,1.63285951,0.02485939,0.94733513,1.23713923,0.00000000
-5.48974487,3.56175761,2.89994588,1.60745914,0.02491602,0.94808579,1.22874890,0.00000000
-5.48374187,3.52892397,2.90688995,1.57993265,0.02482918,0.94500906,1.22025182,0.00000000
-5.47773887,3.49057421,2.90477432,1.55067798,0.02460150,0.93823521,1.21177100,0.00000000
-5.47173587,3.44738840,2.89395258,1.52013711,0.02423890,0.92798050,1.20343785,0.00000000
-5.46573287,3.40017113,2.87499305,1.48878815,0.02375050,0.91454112,1.19539030,0.00000000
-5.45972986,3.34983204,2.84866003,1.45713573,0.02314826,0.89828444,1.18776970,0.00000000
-5.45372686,3.29736166,2.81588806,1.42569992,0.02244663,0.87963806,1.18071659,0.00000000
-5.44772386,3.24380342,2.77775060,1.39500400,0.02166202,0.85907712,1.17436559,0.00000000
-5.44172086,3.19022306,2.73542432,1.36556165,0.02081227,0.83711041,1.16883959,0.00000000
-5.43571786,3.13767704,2.69015083,1.33786406,0.01991610,0.81426578,1.16424384,0.00000000
-5.42971486,3.08718133,2.64319738,1.31236757,0.01899245,0.79107565,1.16066017,0.00000000
-5.42371186,3.03968208,2.59581821,1.28948245,0.01805996,0.76806294,1.15814185,0.00000000
-5.41770885,2.99602973,2.54921810,1.26956339,0.01713642,0.74572803,1.15670958,0.00000000
-5.41170585,2.95695764,2.50451944,1.25290214,0.01623823,0.72453722,1.15634893,0.00000000
-5.40570285,2.92306630,2.46273390,1.23972268,0.01538009,0.70491286,1.15700957,0.00000000
-5.39969985,2.89481369,2.42473949,1.23017919,0.01457458,0.68722554,1.15860641,0.00000000
-5.39369685,2.87251222,2.39126357,1.22435682,0.01383201,0.67178823,1.16102290,0.00000000
-5.38769385,2.85633203,2.36287199,1.22227531,0.01316026,0.65885258,1.16411620,0.00000000
-5.38169085,2.84631042,2.33996411,1.22389514,0.01256476,0.64860711,1.16772434,0.00000000
-5.37568784,2.84236663,2.32277368,1.22912593,0.01204858,0.64117721,1.17167482,0.00000000
-5.36968484,2.84432102,2.31137467,1.23783660,0.01161251,0.63662669,1.17579448,0.00000000
-5.36368184,2.85191756,2.30569167,1.24986680,0.01125535,0.63496063,1.17991995,0.00000000
-5.35767884,2.86484832,2.30551380,1.26503893,0.01097414,0.63612925,1.18390844,0.00000000
-5.35167584,2.88277876,2.31051142,1.28317026,0.01076450,0.64003255,1.18764808,0.00000000
-5.34567284,2.90537239,2.32025485,1.30408458,0.01062096,0.64652545,1.19106745,0.00000000
-5.33966983,2.93231389,2.33423414,1.32762275,0.01053730,0.65542336,1.19414373,0.00000000
-5.33366683,2.96332947,2.35187936,1.35365176,0.01050694,0.66650778,1.19690904,0.00000000
-5.32766383,2.99820375,2.37258056,1.38207198,0.01052326,0.67953214,1.19945479,0.00000000
-5.32166083,3.03679258,2.39570724,1.41282228,0.01057991,0.69422754,1.20193345,0.00000000
-5.31565783,3.07903135,2.42062651,1.44588287,0.01067110,0.71030856,1.20455801,0.00000000
-5.30965483,3.12493867,2.44671996,1.48127589,0.01079182,0.72747903,1.20759874,0.00000000
-5.30365183,3.17461547,2.47339886,1.51906361,0.01093803,0.74543782,1.21137755,0.00000000
-5.29764882,3.22823966,2.50011751,1.55934461,0.01110681,0.76388462,1.21625996,0.00000000
-5.29164582,3.28605670,2.52638464,1.60224783,0.01129639,0.78252570,1.22264499,0.00000000
-5.28564282,3.34836651,2.55177276,1.64792503,0.01150621,0.80107963,1.23095324,0.00000000
-5.27963982,3.41550725,2.57592533,1.69654163,0.01173685,0.81928283,1.24161354,0.00000000
-5.27363682,3.48783642,2.59856157,1.74826644,0.01198997,0.83689486,1.25504856,0.00000000
-5.26763382,3.56570998,2.61947897,1.80326043,0.01226810,0.85370333,1.27165969,0.00000000
-5.26163082,3.64945998,2.63855319,1.86166497,0.01257451,0.86952809,1.29181190,0.00000000
-5.25562781,3.73937132,2.65573550,1.92358975,0.01291294,0.88422472,1.31581868,0.00000000
-5.24962481,3.83565831,2.67104753,1.98910080,0.01328735,0.89768697,1.34392778,0.00000000
-5.24362181,3.93844163,2.68457355,2.05820888,0.01370165,0.90984797,1.37630808,0.00000000
-5.23761881,4.04772645,2.69645030,2.13085866,0.01415938,0.92068015,1.41303795,0.00000000
-5.23161581,4.16338239,2.70685473,2.20691904,0.01466347,0.93019372,1.45409572,0.00000000
-5.22561281,4.28512601,2.71598990,2.28617502,0.01521593,0.93843371,1.49935240,0.00000000
-5.21960980,4.41250683,2.72406967,2.36832148,0.01581758,0.94547565,1.54856715,0.00000000
-5.21360680,4.54489743,2.73130272,2.45295931,0.01646794,0.95141997,1.60138577,0.00000000
-5.20760380,4.68148853,2.73787659,2.53959426,0.01716497,0.95638540,1.65734243,0.00000000
-5.20160080,4.82128971,2.74394256,2.62763879,0.01790502,0.96050166,1.71586467,0.00000000
-5.19559780,4.96313621,2.74960216,2.71641718,0.01868281,0.96390176,1.77628202,0.00000000
-5.18959480,5.10570234,2.75489593,2.80517417,0.01949143,0.96671431,1.83783779,0.00000000
-5.18359180,5.24752152,2.75979533,2.89308694,0.02032248,0.96905622,1.89970417,0.00000000
-5.17758879,5.38701286,2.76419810,2.97928051,0.02116621,0.97102616,1.96100013,0.00000000
-5.17158579,5.52251378,2.76792766,3.06284617,0.02201182,0.97269923,2.02081182,0.00000000
-5.16558279,5.65231806,2.77073654,3.14286245,0.02284769,0.97412290,2.07821475,0.00000000
-5.15957979,5.77471799,2.77231392,3.21841818,0.02366174,0.97531473,2.13229728,0.00000000
-5.15357679,5.88804945,2.77229694,3.28863659,0.02444183,0.97626168,2.18218445,0.00000000
-5.14757379,5.99073825,2.77028529,3.35269983,0.02517610,0.97692121,2.22706152,0.00000000
-5.14157079,6.08134582,2.76585833,3.40987268,0.02585339,0.97722408,2.26619631,0.00000000
-5.13556778,6.15861258,2.75859403,3.45952462,0.02646355,0.97707857,2.29895948,0.00000000
-5.12956478,6.22149687,2.74808868,3.50114908,0.02699784,0.97637594,2.32484211,0.00000000
-5.12356178,6.26920786,2.73397630,3.53437905,0.02744915,0.97499679,2.34346973,0.00000000
-5.11755878,6.30123079,2.71594700,3.55899821,0.02781228,0.97281791,2.35461243,0.00000000
-5.11155578,6.31734323,2.69376312,3.57494690,0.02808403,0.96971933,2.35819048,0.00000000
-5.10555278,6.31762167,2.66727250,3.58232264,0.02826332,0.96559109,2.35427541,0.00000000
-5.09954977,6.30243778,2.63641828,3.58137497,0.02835117,0.96033938,2.34308636,0.00000000
-5.09354677,6.27244456,2.60124463,3.57249475,0.02835063,0.95389181,2.32498189,0.00000000
-5.08754377,6.22855277,2.56189848,3.55619846,0.02826665,0.94620150,2.30044774,0.00000000
-5.08154077,6.17189873,2.51862694,3.53310798,0.02810583,0.93724982,2.27008074,0.00000000
-5.07553777,6.10380479,2.47177089,3.50392688,0.02787620,0.92704768,2.23456983,0.00000000
-5.06953477,6.02573433,2.42175503,3.46941435,0.02758690,0.91563543,2.19467472,0.00000000
-5.06353177,5.93924305,2.36907490,3.43035778,0.02724785,0.90308132,2.15120313,0.00000000
-5.05752876,5.84592893,2.31428168,3.38754553,0.02686946,0.88947873,2.10498740,0.00000000
-5.05152576,5.74738282,2.25796542,3.34174088,0.02646223,0.87494238,2.05686144,0.00000000
-5.04552276,5.64514190,2.20073750,3.29365857,0.02603648,0.85960375,2.00763867,0.00000000
-5.03951976,5.54064772,2.14321308,3.24394480,0.02560208,0.84360597,1.95809189,0.00000000
-5.03351676,5.43521067,2.08599423,3.19316168,0.02516812,0.82709848,1.90893554,0.00000000
-5.02751376,5.32998195,2.02965445,3.14177654,0.02474279,0.81023175,1.86081099,0.00000000
-5.02151076,5.22593405,1.97472497,3.09015666,0.02433316,0.79315241,1.81427517,0.00000000
-5.01550775,5.12385015,1.92168335,3.03856931,0.02394510,0.77599881,1.76979276,0.00000000
-5.00950475,5.02432244,1.87094462,2.98718693,0.02358315,0.75889752,1.72773208,0.00000000
-5.00350175,4.92775890,1.82285505,2.93609698,0.02325059,0.74196060,1.68836453,0.00000000
-4.99749875,4.83439781,1.77768880,2.88531565,0.02294939,0.72528393,1.65186737,0.00000000
-4.99149575,4.74432881,1.73564709,2.83480472,0.02268028,0.70894658,1.61832961,0.00000000
-4.98549275,4.65751907,1.69686003,2.78449023,0.02244288,0.69301111,1.58776044,0.00000000
-4.97948974,4.57384300,1.66139071,2.73428219,0.02223575,0.67752482,1.56009987,0.00000000
-4.97348674,4.49311390,1.62924136,2.68409388,0.02205657,0.66252173,1.53523083,0.00000000
-4.96748374,4.41511564,1.60036115,2.63385990,0.02190226,0.64802515,1.51299229,0.00000000
-4.96148074,4.33963292,1.57465548,2.58355179,0.02176913,0.63405065,1.49319278,0.00000000
-4.95547774,4.26647851,1.55199613,2.53319052,0.02165304,0.62060914,1.47562372,0.00000000
-4.94947474,4.19551623,1.53223205,2.48285517,0.02154955,0.60770995,1.46007199,0.00000000
-4.94347174,4.12667866,1.51520034,2.43268731,0.02145406,0.59536357,1.44633140,0.00000000
-4.93746873,4.05997880,1.50073697,2.38289100,0.02136193,0.58358393,1.43421249,0.00000000
-4.93146573,3.99551555,1.48868692,2.33372849,0.02126858,0.57239010,1.42355053,0.00000000
-4.92546273,3.93347262,1.47891325,2.28551177,0.02116965,0.56180711,1.41421137,0.00000000
-4.91945973,3.87411157,1.47130477,2.23859071,0.02106102,0.55186608,1.40609509,0.00000000
-4.91345673,3.81775933,1.46578202,2.19333846,0.02093892,0.54260343,1.39913744,0.00000000
-4.90745373,3.76479122,1.46230108,2.15013483,0.02079997,0.53405927,1.39330915,0.00000000
-4.90145073,3.71561054,1.46085520,2.10934883,0.02064122,0.52627507,1.38861327,0.00000000
-4.89544772,3.67062594,1.46147394,2.07132128,0.02046017,0.51929079,1.38508083,0.00000000
-4.88944472,3.63022800,1.46421969,2.03634846,0.02025483,0.51314150,1.38276509,0.00000000
-4.88344172,3.59476628,1.46918176,2.00466777,0.02002367,0.50785384,1.38173474,0.00000000
-4.87743872,3.56452804,1.47646812,1.97644624,0.01976566,0.50344245,1.38206649,0.00000000
-4.87143572,3.53971989,1.48619493,1.95177237,0.01948030,0.49990666,1.38383735,0.00000000
-4.86543272,3.52045323,1.49847451,1.93065192,0.01916758,0.49722758,1.38711706,0.00000000
-4.85942971,3.50673406,1.51340198,1.91300770,0.01882801,0.49536592,1.39196089,0.00000000
-4.85342671,3.49845781,1.53104140,1.89868338,0.01846266,0.49426054,1.39840326,0.00000000
-4.84742371,3.49540905,1.55141201,1.88745106,0.01807311,0.49382800,1.40645233,0.00000000
-4.84142071,3.49726609,1.57447523,1.87902210,0.01766156,0.49396315,1.41608563,0.00000000
-4.83541771,3.50361002,1.60012331,1.87306061,0.01723078,0.49454073,1.42724713,0.00000000
-4.82941471,3.51393761,1.62817032,1.86919871,0.01678413,0.49541805,1.43984551,0.00000000
-4.82341171,3.52767713,1.65834597,1.86705285,0.01632564,0.49643855,1.45375371,0.00000000
-4.81740870,3.54420639,1.69029309,1.86624015,0.01585990,0.49743620,1.46880984,0.00000000
-4.81140570,3.56287188,1.72356888,1.86639404,0.01539217,0.49824049,1.48481909,0.00000000
-4.80540270,3.58300819,1.75765037,1.86717831,0.01492825,0.49868181,1.50155680,0.00000000
-4.79939970,3.60395678,1.79194391,1.86829898,0.01447450,0.49859707,1.51877225,0.00000000
-4.79339670,3.62508331,1.82579865,1.86951349,0.01403773,0.49783507,1.53619333,0.00000000
-4.78739370,3.64579301,1.85852353,1.87063688,0.01362512,0.49626172,1.55353163,0.00000000
-4.78139070,3.66554358,1.88940712,1.87154484,0.01324411,0.49376453,1.57048807,0.00000000
-4.77538769,3.68385533,1.91773956,1.87217366,0.01290227,0.49025642,1.58675874,0.00000000
-4.76938469,3.70031846,1.94283575,1.87251732,0.01260714,0.48567854,1.60204094,0.00000000
-4.76338169,3.71459750,1.96405857,1.87262204,0.01236607,0.48000209,1.61603917,0.00000000
-4.75737869,3.72643310,1.98084121,1.87257870,0.01218603,0.47322898,1.62847112,0.00000000
-4.75137569,3.73564123,1.99270760,1.87251373,0.01207347,0.46539133,1.63907334,0.00000000
-4.74537269,3.74211026,1.99928978,1.87257890,0.01203413,0.45654994,1.64760666,0.00000000
-4.73936968,3.74579607,2.00034148,1.87294048,0.01207284,0.44679170,1.65386103,0.00000000
-4.73336668,3.74671557,1.99574728,1.87376845,0.01219345,0.43622614,1.65765983,0.00000000
-4.72736368,3.74493878,1.98552678,1.87522589,0.01239860,0.42498132,1.65886345,0.00000000
-4.72136068,3.74057992,1.96983352,1.87745909,0.01268967,0.41319911,1.65737198,0.00000000
-4.71535768,3.73378756,1.94894885,1.88058852,0.01306666,0.40103024,1.65312694,0.00000000
-4.70935468,3.72473416,1.92327087,1.88470096,0.01352810,0.38862924,1.64611207,0.00000000
-4.70335168,3.71360519,1.89329898,1.88984271,0.01407106,0.37614942,1.63635293,0.00000000
-4.69734867,3.70058811,1.85961477,1.89601422,0.01469108,0.36373825,1.62391552,0.00000000
-4.69134567,3.68586150,1.82286025,1.90316601,0.01538221,0.35153310,1.60890381,0.00000000
-4.68534267,3.66958461,1.78371422,1.91119597,0.01613701,0.33965759,1.59145638,0.00000000
-4.67933967,3.65188790,1.74286805,1.91994813,0.01694665,0.32821870,1.57174230,0.00000000
-4.67333667,3.63286474,1.70100199,1.92921297,0.01780096,0.31730460,1.54995641,0.00000000
-4.66733367,3.61256510,1.65876288,1.93872930,0.01868859,0.30698326,1.52631433,0.00000000
-4.66133067,3.59099133,1.61674453,1.94818784,0.01959709,0.29730196,1.50104740,0.00000000
-4.65532766,3.56809684,1.57547136,1.95723656,0.02051314,0.28828752,1.47439781,0.00000000
-4.64932466,3.54378777,1.53538612,1.96548788,0.02142270,0.27994733,1.44661436,0.00000000
-4.64332166,3.51792816,1.49684197,1.97252770,0.02231127,0.27227099,1.41794880,0.00000000
-4.63731866,3.49034861,1.46009941,1.97792628,0.02316415,0.26523263,1.38865332,0.00000000
-4.63131566,3.46085843,1.42532770,1.98125071,0.02396668,0.25879358,1.35897889,0.00000000
-4.62531266,3.42926090,1.39261082,1.98207886,0.02470458,0.25290557,1.32917495,0.00000000
-4.61930965,3.39537131,1.36195724,1.98001437,0.02536428,0.24751401,1.29948999,0.00000000
-4.61330665,3.35903688,1.33331310,1.97470220,0.02593320,0.24256150,1.27017318,0.00000000
-4.60730365,3.32015764,1.30657769,1.96584420,0.02640014,0.23799126,1.24147675,0.00000000
-4.60130065,3.27870735,1.28162057,1.95321410,0.02675557,0.23375045,1.21365871,0.00000000
-4.59529765,3.23475296,1.25829920,1.93667105,0.02699194,0.22979319,1.18698577,0.00000000
-4.58929465,3.18847176,1.23647614,1.91617117,0.02710395,0.22608323,1.16173596,0.00000000
-4.58329165,3.14016465,1.21603487,1.89177636,0.02708878,0.22259608,1.13820052,0.00000000
-4.57728864,3.09026483,1.19689346,1.86365980,0.02694627,0.21932065,1.11668496,0.00000000
-4.57128564,3.03934088,1.17901533,1.83210767,0.02667898,0.21626016,1.09750865,0.00000000
-4.56528264,2.98809372,1.16241661,1.79751680,0.02629226,0.21343242,1.08100310,0.00000000
-4.55927964,2.93734731,1.14716995,1.76038824,0.02579415,0.21086941,1.06750854,0.00000000
-4.55327664,2.88803314,1.13340439,1.72131672,0.02519528,0.20861617,1.05736901,0.00000000
-4.54727364,2.84116906,1.12130186,1.68097652,0.02450858,0.20672904,1.05092601,0.00000000
-4.54127064,2.79783328,1.11109019,1.64010418,0.02374905,0.20527336,1.04851098,0.00000000
-4.53526763,2.75913472,1.10303347,1.59947879,0.02293330,0.20432069,1.05043694,0.00000000
-4.52926463,2.72618102,1.09742030,1.55990071,0.02207916,0.20394564,1.05698970,0.00000000
-4.52326163,2.70004564,1.09455053,1.52216968,0.02120521,0.20422251,1.06841917,0.00000000
-4.51725863,2.68173568,1.09472142,1.48706319,0.02033021,0.20522187,1.08493102,0.00000000
-4.51125563,2.67216171,1.09821385,1.45531606,0.01947263,0.20700716,1.10667940,0.00000000
-4.50525263,2.67211102,1.10527921,1.42760202,0.01865014,0.20963151,1.13376072,0.00000000
-4.49924962,2.68222512,1.11612770,1.40451786,0.01787910,0.21313494,1.16620905,0.00000000
-4.49324662,2.70298231,1.13091826,1.38657081,0.01717415,0.21754187,1.20399310,0.00000000
-4.48724362,2.73468563,1.14975052,1.37416918,0.01654779,0.22285934,1.24701477,0.00000000
-4.48124062,2.77745621,1.17265894,1.36761650,0.01601013,0.22907560,1.29510936,0.00000000
-4.47523762,2.83123168,1.19960901,1.36710889,0.01556864,0.23615949,1.34804692,0.00000000
-4.46923462,2.89576908,1.23049546,1.37273550,0.01522799,0.24406032,1.40553479,0.00000000
-4.46323162,2.97065151,1.26514221,1.38448143,0.01499006,0.25270838,1.46722078,0.00000000
-4.45722861,3.05529767,1.30330380,1.40223272,0.01485391,0.26201596,1.53269670,0.00000000
-4.45122561,3.14897338,1.34466803,1.42578281,0.01481597,0.27187889,1.60150205,0.00000000
-4.44522261,3.25080429,1.38885948,1.45484004,0.01487023,0.28217847,1.67312756,0.00000000
-4.43921961,3.35978922,1.43544378,1.48903561,0.01500847,0.29278372,1.74701852,0.00000000
-4.43321661,3.47481365,1.48393246,1.52793179,0.01522065,0.30355387,1.82257790,0.00000000
-4.42721361,3.59466327,1.53378825,1.57103001,0.01549523,0.31434107,1.89916943,0.00000000
-4.42121061,3.71803762,1.58443111,1.61777895,0.01581962,0.32499310,1.97612089,0.00000000
-4.41520760,3.84356417,1.63524475,1.66758238,0.01618057,0.33535627,2.05272795,0.00000000
-4.40920460,3.96981334,1.68558421,1.71980721,0.01656459,0.34527820,2.12825904,0.00000000
-4.40320160,4.09531498,1.73478431,1.77379171,0.01695836,0.35461058,2.20196166,0.00000000
-4.39719860,4.21857700,1.78216946,1.82885427,0.01734913,0.36321192,2.27307038,0.00000000
-4.39119560,4.33810640,1.82706467,1.88430289,0.01772504,0.37095009,2.34081714,0.00000000
-4.38519260,4.45243328,1.86880799,1.93944561,0.01807544,0.37770486,2.40444363,0.00000000
-4.37918959,4.56013760,1.90676412,1.99360184,0.01839116,0.38337017,2.46321598,0.00000000
-4.37318659,4.65987845,1.94033912,2.04611472,0.01866462,0.38785633,2.51644143,0.00000000
-4.36718359,4.75042527,1.96899565,2.09636410,0.01889007,0.39109194,2.56348645,0.00000000
-4.36118059,4.83068989,1.99226836,2.14378002,0.01906354,0.39302556,2.60379573,0.00000000
-4.35517759,4.89975815,2.00977877,2.18785602,0.01918293,0.39362713,2.63691119,0.00000000
-4.34917459,4.95691955,2.02124887,2.22816186,0.01924787,0.39288900,2.66248990,0.00000000
-4.34317159,5.00169330,2.02651279,2.26435486,0.01925966,0.39082655,2.68032000,0.00000000
-4.33716858,5.03384902,2.02552569,2.29618939,0.01922107,0.38747832,2.69033350,0.00000000
-4.33116558,5.05342059,2.01836933,2.32352364,0.01913613,0.38290574,2.69261493,0.00000000
-4.32516258,5.06071174,2.00525370,2.34632334,0.01900987,0.37719212,2.68740511,0.00000000
-4.31915958,5.05629257,1.98651429,2.36466187,0.01884810,0.37044130,2.67509939,0.00000000
-4.31315658,5.04098622,1.96260501,2.37871662,0.01865708,0.36277548,2.65624000,0.00000000
-4.30715358,5.01584591,1.93408655,2.38876147,0.01844323,0.35433272,2.63150256,0.00000000
