energy_ev,total_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zr_p_up,Zr_d_up
-5.65182591,0.89050614,0.03376307,0.02172253,0.66469749,0.00000000,0.32618888,0.09478416
-5.64582291,0.91586967,0.03373890,0.02237747,0.68361005,0.00000000,0.33167875,0.09859314
-5.63981991,0.93761684,0.03363757,0.02298938,0.69971612,0.00000000,0.33608503,0.10194919
-5.63381691,0.95506562,0.03344650,0.02353601,0.71251363,0.00000000,0.33919728,0.10477150
-5.62781391,0.96763421,0.03315401,0.02399960,0.72157106,0.00000000,0.34083147,0.10699289
-5.62181091,0.97485920,0.03274995,0.02436733,0.72654104,0.00000000,0.34083636,0.10856180
-5.61580790,0.97641022,0.03222629,0.02463153,0.72717132,0.00000000,0.33909891,0.10944390
-5.60980490,0.97210014,0.03157766,0.02478992,0.72331264,0.00000000,0.33554830,0.10962313
-5.60380190,0.96189061,0.03080166,0.02484556,0.71492306,0.00000000,0.33015848,0.10910215
-5.59779890,0.94589229,0.02989915,0.02480668,0.70206847,0.00000000,0.32294903,0.10790214
-5.59179590,0.92435988,0.02887430,0.02468642,0.68491936,0.00000000,0.31398438,0.10606200
-5.58579290,0.89768216,0.02773456,0.02450225,0.66374381,0.00000000,0.30337123,0.10363694
-5.57978989,0.86636732,0.02649042,0.02427546,0.63889728,0.00000000,0.29125458,0.10069648
-5.57378689,0.83102442,0.02515507,0.02403028,0.61080947,0.00000000,0.27781235,0.09732200
-5.56778389,0.79234170,0.02374393,0.02379306,0.57996901,0.00000000,0.26324892,0.09360394
-5.56178089,0.75106273,0.02227414,0.02359127,0.54690667,0.00000000,0.24778804,0.08963868
-5.55577789,0.70796151,0.02076392,0.02345249,0.51217786,0.00000000,0.23166518,0.08552531
-5.54977489,0.66381750,0.01923203,0.02340330,0.47634518,0.00000000,0.21512004,0.08136237
-5.54377189,0.61939158,0.01769707,0.02346823,0.43996176,0.00000000,0.19838915,0.07724473
-5.53776888,0.57540397,0.01617701,0.02366876,0.40355602,0.00000000,0.18169919,0.07326067
-5.53176588,0.53251479,0.01468860,0.02402236,0.36761842,0.00000000,0.16526104,0.06948928
-5.52576288,0.49130789,0.01324702,0.02454168,0.33259060,0.00000000,0.14926499,0.06599827
-5.51975988,0.45227842,0.01186546,0.02523383,0.29885706,0.00000000,0.13387694,0.06284231
-5.51375688,0.41582434,0.01055499,0.02609991,0.26673971,0.00000000,0.11923587,0.06006179
-5.50775388,0.38224189,0.00932434,0.02713466,0.23649500,0.00000000,0.10545256,0.05768217
-5.50175088,0.35172493,0.00817992,0.02832642,0.20831371,0.00000000,0.09260934,0.05571392
-5.49574787,0.32436788,0.00712583,0.02965719,0.18232289,0.00000000,0.08076088,0.05415288
-5.48974487,0.30017174,0.00616405,0.03110304,0.15858989,0.00000000,0.06993591,0.05298114
-5.48374187,0.27905287,0.00529456,0.03263468,0.13712784,0.00000000,0.06013956,0.05216839
-5.47773887,0.26085379,0.00451562,0.03421825,0.11790231,0.00000000,0.05135621,0.05167356
-5.47173587,0.24535554,0.00382403,0.03581627,0.10083865,0.00000000,0.04355271,0.05144680
-5.46573287,0.23229097,0.00321540,0.03738882,0.08582972,0.00000000,0.03668169,0.05143166
-5.45972986,0.22135832,0.00268443,0.03889475,0.07274354,0.00000000,0.03068494,0.05156735
-5.45372686,0.21223472,0.00222520,0.04029302,0.06143063,0.00000000,0.02549654,0.05179108
-5.44772386,0.20458903,0.00183139,0.04154398,0.05173080,0.00000000,0.02104584,0.05204038
-5.44172086,0.19809366,0.00149652,0.04261074,0.04347919,0.00000000,0.01726008,0.05225516
-5.43571786,0.19243504,0.00121415,0.04346034,0.03651145,0.00000000,0.01406658,0.05237978
-5.42971486,0.18732251,0.00097802,0.04406482,0.03066803,0.00000000,0.01139468,0.05236466
-5.42371186,0.18249555,0.00078218,0.04440216,0.02579753,0.00000000,0.00917709,0.05216773
-5.41770885,0.17772910,0.00062108,0.04445693,0.02175919,0.00000000,0.00735103,0.05175544
-5.41170585,0.17283709,0.00048963,0.04422073,0.01842456,0.00000000,0.00585891,0.05110348
-5.40570285,0.16767424,0.00038324,0.04369238,0.01567844,0.00000000,0.00464873,0.05019707
-5.39969985,0.16213617,0.00029781,0.04287784,0.01341925,0.00000000,0.00367429,0.04903089
-5.39369685,0.15615799,0.00022977,0.04178983,0.01155878,0.00000000,0.00289503,0.04760872
-5.38769385,0.14971173,0.00017600,0.04044732,0.01002169,0.00000000,0.00227589,0.04594274
-5.38169085,0.14280253,0.00013385,0.03887472,0.00874457,0.00000000,0.00178687,0.04405253
-5.37568784,0.13546422,0.00010106,0.03710092,0.00767495,0.00000000,0.00140268,0.04196392
-5.36968484,0.12775422,0.00007576,0.03515826,0.00677004,0.00000000,0.00110222,0.03970771
-5.36368184,0.11974820,0.00005639,0.03308141,0.00599555,0.00000000,0.00086807,0.03731823
-5.35767884,0.11153471,0.00004166,0.03090617,0.00532444,0.00000000,0.00068603,0.03483197
-5.35167584,0.10320992,0.00003057,0.02866842,0.00473575,0.00000000,0.00054467,0.03228618
-5.34567284,0.09487278,0.00002226,0.02640305,0.00421352,0.00000000,0.00043483,0.02971759
-5.33966983,0.08662068,0.00001610,0.02414302,0.00374583,0.00000000,0.00034931,0.02716131
-5.33366683,0.07854566,0.00001156,0.02191860,0.00332390,0.00000000,0.00028245,0.02464979
-5.32766383,0.07073145,0.00000824,0.01975673,0.00294137,0.00000000,0.00022990,0.02221211
-5.32166083,0.06325114,0.00000583,0.01768056,0.00259366,0.00000000,0.00018829,0.01987338
-5.31565783,0.05616565,0.00000410,0.01570922,0.00227751,0.00000000,0.00015509,0.01765435
-5.30965483,0.04952284,0.00000286,0.01385766,0.00199051,0.00000000,0.00012837,0.01557129
-5.30365183,0.04335737,0.00000198,0.01213673,0.00173087,0.00000000,0.00010671,0.01363602
-5.29764882,0.03769100,0.00000136,0.01055338,0.00149712,0.00000000,0.00008905,0.01185601
-5.29164582,0.03253345,0.00000093,0.00911091,0.00128803,0.00000000,0.00007463,0.01023478
-5.28564282,0.02788360,0.00000063,0.00780943,0.00110249,0.00000000,0.00006290,0.00877226
-5.27963982,0.02373094,0.00000043,0.00664622,0.00093948,0.00000000,0.00005351,0.00746531
-5.27363682,0.02005727,0.00000029,0.00561628,0.00079811,0.00000000,0.00004627,0.00630823
-5.26763382,0.01683837,0.00000020,0.00471280,0.00067765,0.00000000,0.00004111,0.00529330
-5.26163082,0.01404585,0.00000015,0.00392764,0.00057763,0.00000000,0.00003814,0.00441136
-5.25562781,0.01164879,0.00000012,0.00325184,0.00049799,0.00000000,0.00003762,0.00365229
-5.24962481,0.00961553,0.00000011,0.00267600,0.00043930,0.00000000,0.00004004,0.00300554
-5.24362181,0.00791518,0.00000012,0.00219071,0.00040292,0.00000000,0.00004613,0.00246052
-5.23761881,0.00651921,0.00000015,0.00178692,0.00039140,0.00000000,0.00005698,0.00200708
-5.23161581,0.00540290,0.00000020,0.00145623,0.00040879,0.00000000,0.00007411,0.00163577
-5.22561281,0.00454683,0.00000028,0.00119119,0.00046121,0.00000000,0.00009965,0.00133824
-5.21960980,0.00393841,0.00000041,0.00098557,0.00055739,0.00000000,0.00013645,0.00110752
-5.21360680,0.00357347,0.00000058,0.00083460,0.00070949,0.00000000,0.00018835,0.00093828
-5.20760380,0.00345810,0.00000084,0.00073521,0.00093404,0.00000000,0.00026044,0.00082710
-5.20160080,0.00361067,0.00000120,0.00068630,0.00125305,0.00000000,0.00035937,0.00077281
-5.19559780,0.00406424,0.00000171,0.00068902,0.00169550,0.00000000,0.00049376,0.00077680
-5.18959480,0.00486933,0.00000241,0.00074710,0.00229895,0.00000000,0.00067465,0.00084336
-5.18359180,0.00609717,0.00000338,0.00086717,0.00311153,0.00000000,0.00091608,0.00098011
-5.17758879,0.00784349,0.00000471,0.00105925,0.00419425,0.00000000,0.00123568,0.00119851
-5.17158579,0.01023274,0.00000652,0.00133716,0.00562359,0.00000000,0.00165542,0.00151439
-5.16558279,0.01342300,0.00000896,0.00171908,0.00749447,0.00000000,0.00220234,0.00194859
-5.15957979,0.01761116,0.00001223,0.00222813,0.00992345,0.00000000,0.00290941,0.00252760
-5.15357679,0.02303869,0.00001659,0.00289299,0.01305221,0.00000000,0.00381643,0.00328436
-5.14757379,0.02999744,0.00002234,0.00374851,0.01705113,0.00000000,0.00497088,0.00425896
-5.14157079,0.03883558,0.00002988,0.00483636,0.02212297,0.00000000,0.00642878,0.00549940
-5.13556778,0.04996319,0.00003969,0.00620556,0.02850631,0.00000000,0.00825548,0.00706232
-5.12956478,0.06385724,0.00005236,0.00791297,0.03647879,0.00000000,0.01052629,0.00901355
-5.12356178,0.08106546,0.00006861,0.01002362,0.04635966,0.00000000,0.01332689,0.01142860
-5.11755878,0.10220868,0.00008928,0.01261073,0.05851155,0.00000000,0.01675347,0.01439281
-5.11155578,0.12798107,0.00011538,0.01575564,0.07334098,0.00000000,0.02091246,0.01800131
-5.10555278,0.15914766,0.00014809,0.01954718,0.09129750,0.00000000,0.02591985,0.02235845
-5.09954977,0.19653866,0.00018876,0.02408079,0.11287082,0.00000000,0.03189991,0.02757690
-5.09354677,0.24103993,0.00023894,0.02945709,0.13858587,0.00000000,0.03898335,0.03377615
-5.08754377,0.29357927,0.00030037,0.03577994,0.16899539,0.00000000,0.04730477,0.04108041
-5.08154077,0.35510800,0.00037499,0.04315403,0.20466967,0.00000000,0.05699939,0.04961593
-5.07553777,0.42657782,0.00046491,0.05168184,0.24618359,0.00000000,0.06819916,0.05950762
-5.06953477,0.50891290,0.00057241,0.06146015,0.29410066,0.00000000,0.08102810,0.07087509
-5.06353177,0.60297740,0.00069988,0.07257606,0.34895424,0.00000000,0.09559713,0.08382813
-5.05752876,0.70953924,0.00084981,0.08510274,0.41122632,0.00000000,0.11199839,0.09846170
-5.05152576,0.82923068,0.00102469,0.09909488,0.48132411,0.00000000,0.13029935,0.11485063
-5.04552276,0.96250726,0.00122699,0.11458416,0.55955524,0.00000000,0.15053679,0.13304418
-5.03951976,1.10960631,0.00145901,0.13157489,0.64610237,0.00000000,0.17271103,0.15306072
-5.03351676,1.27050699,0.00172284,0.15004008,0.74099807,0.00000000,0.19678073,0.17488275
-5.02751376,1.44489383,0.00202022,0.16991812,0.84410126,0.00000000,0.22265838,0.19845256
-5.02151076,1.63212578,0.00235244,0.19111038,0.95507642,0.00000000,0.25020709,0.22366885
-5.01550775,1.83121291,0.00272020,0.21347998,1.07337668,0.00000000,0.27923872,0.25038453
-5.00950475,2.04080289,0.00312353,0.23685188,1.19823232,0.00000000,0.30951382,0.27840600
-5.00350175,2.25917887,0.00356165,0.26101445,1.32864558,0.00000000,0.34074341,0.30749414
-4.99749875,2.48427023,0.00403289,0.28572264,1.46339292,0.00000000,0.37259293,0.33736699
-4.99149575,2.71367722,0.00453462,0.31070278,1.60103548,0.00000000,0.40468817,0.36770448
-4.98549275,2.94470957,0.00506319,0.33565885,1.73993806,0.00000000,0.43662334,0.39815487
-4.97948974,3.17443911,0.00561394,0.36028019,1.87829683,0.00000000,0.46797093,0.42834295
-4.97348674,3.39976487,0.00618118,0.38425027,2.01417534,0.00000000,0.49829316,0.45787974
-4.96748374,3.61748936,0.00675830,0.40725628,2.14554806,0.00000000,0.52715459,0.48637328
-4.96148074,3.82440319,0.00733782,0.42899906,2.27035037,0.00000000,0.55413542,0.51344019
-4.95547774,4.01737526,0.00791160,0.44920302,2.38653334,0.00000000,0.57884490,0.53871746
-4.94947474,4.19344488,0.00847098,0.46762543,2.49212138,0.00000000,0.60093432,0.56187393
-4.94347174,4.34991219,0.00900698,0.48406476,2.58527082,0.00000000,0.62010899,0.58262097
-4.93746873,4.48442289,0.00951064,0.49836752,2.66432687,0.00000000,0.63613848,0.60072180
-4.93146573,4.59504368,0.00997316,0.51043328,2.72787686,0.00000000,0.64886495,0.61599901
-4.92546273,4.68032499,0.01038629,0.52021752,2.77479744,0.00000000,0.65820884,0.62833982
-4.91945973,4.73934812,0.01074252,0.52773222,2.80429374,0.00000000,0.66417181,0.63769893
-4.91345673,4.77175473,0.01103538,0.53304411,2.81592875,0.00000000,0.66683682,0.64409865
-4.90745373,4.77775725,0.01125968,0.53627055,2.80964166,0.00000000,0.66636522,0.64762651
-4.90145073,4.75812992,0.01141167,0.53757343,2.78575431,0.00000000,0.66299111,0.64843020
-4.89544772,4.71418098,0.01148920,0.53715129,2.74496543,0.00000000,0.65701328,0.64671041
-4.88944472,4.64770733,0.01149184,0.53523011,2.68833290,0.00000000,0.64878507,0.64271174
-4.88344172,4.56093399,0.01142088,0.53205338,2.61724473,0.00000000,0.63870269,0.63671229
-4.87743872,4.45644120,0.01127934,0.52787175,2.53338002,0.00000000,0.62719262,0.62901246
-4.87143572,4.33708252,0.01107186,0.52293315,2.43866134,0.00000000,0.61469861,0.61992349
-4.86543272,4.20589752,0.01080457,0.51747356,2.33520061,0.00000000,0.60166883,0.60975644
-4.85942971,4.06602283,0.01048493,0.51170915,2.22524039,0.00000000,0.58854384,0.59881196
-4.85342671,3.92060497,0.01012147,0.50583000,2.11109280,0.00000000,0.57574568,0.58737152
-4.84742371,3.77271829,0.00972353,0.49999573,1.99507832,0.00000000,0.56366845,0.57569035
-4.84142071,3.62529067,0.00930101,0.49433318,1.87946627,0.00000000,0.55267069,0.56399222
-4.83541771,3.48103904,0.00886406,0.48893601,1.76641913,0.00000000,0.54306959,0.55246646
-4.82941471,3.34241633,0.00842283,0.48386631,1.65794194,0.00000000,0.53513712,0.54126682
-4.82341171,3.21157053,0.00798716,0.47915778,1.55583836,0.00000000,0.52909780,0.53051235
-4.81740870,3.09031603,0.00756639,0.47482026,1.46167411,0.00000000,0.52512816,0.52028988
-4.81140570,2.98011695,0.00716910,0.47084515,1.37674860,0.00000000,0.52335747,0.51065775
-4.80540270,2.88208147,0.00680297,0.46721143,1.30207494,0.00000000,0.52386951,0.50165051
-4.79939970,2.79696607,0.00647465,0.46389163,1.23836854,0.00000000,0.52670516,0.49328414
-4.79339670,2.72518835,0.00618965,0.46085756,1.18604393,0.00000000,0.53186547,0.48556138
-4.78739370,2.66684689,0.00595229,0.45808531,1.14521961,0.00000000,0.53931503,0.47847680
-4.78139070,2.62174672,0.00576571,0.45555936,1.11573025,0.00000000,0.54898543,0.47202139
-4.77538769,2.58942918,0.00563192,0.45327550,1.09714569,0.00000000,0.56077882,0.46618637
-4.76938469,2.56920492,0.00555180,0.45124255,1.08879588,0.00000000,0.57457126,0.46096606
-4.76338169,2.56018903,0.00552527,0.44948278,1.08980097,0.00000000,0.59021611,0.45635979
-4.75737869,2.56133757,0.00555131,0.44803121,1.09910576,0.00000000,0.60754727,0.45237292
-4.75137569,2.57148478,0.00562818,0.44693389,1.11551729,0.00000000,0.62638245,0.44901686
-4.74537269,2.58938032,0.00575350,0.44624527,1.13774489,0.00000000,0.64652644,0.44630843
-4.73936968,2.61372617,0.00592441,0.44602501,1.16444141,0.00000000,0.66777439,0.44426856
-4.73336668,2.64321252,0.00613774,0.44633441,1.19424464,0.00000000,0.68991515,0.44292065
-4.72736368,2.67655222,0.00639009,0.44723270,1.22581782,0.00000000,0.71273473,0.44228865
-4.72136068,2.71251309,0.00667803,0.44877341,1.25788807,0.00000000,0.73601959,0.44239503
-4.71535768,2.74994759,0.00699820,0.45100099,1.28928180,0.00000000,0.75956004,0.44325894
-4.70935468,2.78781911,0.00734744,0.45394787,1.31895598,0.00000000,0.78315331,0.44489447
-4.70335168,2.82522416,0.00772286,0.45763211,1.34602440,0.00000000,0.80660647,0.44730921
-4.69734867,2.86141009,0.00812198,0.46205558,1.36977826,0.00000000,0.82973900,0.45050314
-4.69134567,2.89578769,0.00854276,0.46720292,1.38970049,0.00000000,0.85238487,0.45446789
-4.68534267,2.92793840,0.00898369,0.47304109,1.40547343,0.00000000,0.87439434,0.45918638
-4.67933967,2.95761615,0.00944384,0.47951969,1.41698000,0.00000000,0.89563514,0.46463278
-4.67333667,2.98474375,0.00992285,0.48657191,1.42429825,0.00000000,0.91599340,0.47077288
-4.66733367,3.00940440,0.01042099,0.49411607,1.42769004,0.00000000,0.93537420,0.47756471
-4.66133067,3.03182877,0.01093913,0.50205776,1.42758431,0.00000000,0.95370181,0.48495953
-4.65532766,3.05237834,0.01147866,0.51029245,1.42455584,0.00000000,0.97091988,0.49290304
-4.64932466,3.07152594,0.01204152,0.51870848,1.41930053,0.00000000,0.98699151,0.50133679
-4.64332166,3.08983429,0.01263004,0.52719035,1.41260816,0.00000000,1.00189932,0.51019976
-4.63731866,3.10793345,0.01324687,0.53562224,1.40533382,0.00000000,1.01564551,0.51943007
-4.63131566,3.12649777,0.01389481,0.54389141,1.39836882,0.00000000,1.02825196,0.52896662
-4.62531266,3.14622319,0.01457665,0.55189167,1.39261223,0.00000000,1.03976015,0.53875076
-4.61930965,3.16780495,0.01529497,0.55952645,1.38894352,0.00000000,1.05023087,0.54872762
-4.61330665,3.19191632,0.01605192,0.56671143,1.38819719,0.00000000,1.05974353,0.55884728
-4.60730365,3.21918801,0.01684897,0.57337672,1.39113946,0.00000000,1.06839476,0.56906547
-4.60130065,3.25018855,0.01768667,0.57946814,1.39844754,0.00000000,1.07629631,0.57934372
-4.59529765,3.28540518,0.01856439,0.58494786,1.41069137,0.00000000,1.08357192,0.58964902
-4.58929465,3.32522537,0.01948011,0.58979413,1.42831798,0.00000000,1.09035305,0.59995285
-4.58329165,3.36991885,0.02043020,0.59400011,1.45163827,0.00000000,1.09677356,0.61022960
-4.57728864,3.41962024,0.02140924,0.59757201,1.48081627,0.00000000,1.10296336,0.62045449
-4.57128564,3.47431275,0.02240996,0.60052652,1.51586086,0.00000000,1.10904117,0.63060111
-4.56528264,3.53381357,0.02342317,0.60288776,1.55661994,0.00000000,1.11510682,0.64063873
-4.55927964,3.59776165,0.02443784,0.60468401,1.60277732,0.00000000,1.12123335,0.65052966
-4.55327664,3.66560919,0.02544120,0.60594447,1.65385260,0.00000000,1.12745960,0.66022689
-4.54727364,3.73661791,0.02641901,0.60669633,1.70920439,0.00000000,1.13378365,0.66967230
-4.54127064,3.80986141,0.02735585,0.60696241,1.76803729,0.00000000,1.14015788,0.67879574
-4.53526763,3.88423484,0.02823557,0.60675968,1.82941311,0.00000000,1.14648598,0.68751521
-4.52926463,3.95847275,0.02904173,0.60609885,1.89226661,0.00000000,1.15262258,0.69573833
-4.52326163,4.03117587,0.02975815,0.60498511,1.95542610,0.00000000,1.15837565,0.70336526
-4.51725863,4.10084689,0.03036948,0.60342018,2.01763880,0.00000000,1.16351198,0.71029301
-4.51125563,4.16593476,0.03086179,0.60140551,2.07760091,0.00000000,1.16776568,0.71642118
-4.50525263,4.22488654,0.03122312,0.59894652,2.13399159,0.00000000,1.17084944,0.72165878
-4.49924962,4.27620515,0.03144399,0.59605772,2.18551040,0.00000000,1.17246827,0.72593195
-4.49324662,4.31851056,0.03151784,0.59276819,2.23091663,0.00000000,1.17233487,0.72919205
-4.48724362,4.35060184,0.03144141,0.58912718,2.26906946,0.00000000,1.17018612,0.73142368
-4.48124062,4.37151682,0.03121492,0.58520931,2.29896707,0.00000000,1.16579960,0.73265208
-4.47523762,4.38058606,0.03084223,0.58111889,2.31978307,0.00000000,1.15900930,0.73294933
-4.46923462,4.37747789,0.03033075,0.57699290,2.33089846,0.00000000,1.14971950,0.73243869
-4.46323162,4.36223138,0.02969130,0.57300231,2.33192739,0.00000000,1.13791600,0.73129680
-4.45722861,4.33527484,0.02893780,0.56935132,2.32273525,0.00000000,1.12367377,0.72975311
-4.45122561,4.29742783,0.02808684,0.56627429,2.30344803,0.00000000,1.10716068,0.72808645
-4.44522261,4.24988565,0.02715714,0.56403045,2.27445202,0.00000000,1.08863673,0.72661848
-4.43921961,4.19418635,0.02616892,0.56289624,2.23638375,0.00000000,1.06844867,0.72570428
-4.43321661,4.13216096,0.02514328,0.56315563,2.19011030,0.00000000,1.04702037,0.72572013
-4.42721361,4.06586896,0.02410149,0.56508878,2.13670075,0.00000000,1.02483910,0.72704911
-4.42121061,3.99752189,0.02306429,0.56895946,2.07739007,0.00000000,1.00243854,0.73006501
-4.41520760,3.92939847,0.02205124,0.57500200,2.01353698,0.00000000,0.98037934,0.73511544
-4.40920460,3.86375567,0.02108016,0.58340823,1.94657789,0.00000000,0.95922825,0.74250480
-4.40320160,3.80273998,0.02016661,0.59431537,1.87797900,0.00000000,0.93953689,0.75247824
-4.39719860,3.74830366,0.01932345,0.60779552,1.80918884,0.00000000,0.92182142,0.76520741
-4.39119560,3.70213016,0.01856063,0.62384730,1.74159357,0.00000000,0.90654400,0.78077880
-4.38519260,3.66557273,0.01788497,0.64239046,1.67647677,0.00000000,0.89409714,0.79918557
-4.37918959,3.63960916,0.01730017,0.66326371,1.61498572,0.00000000,0.88479170,0.82032330
-4.37318659,3.62481504,0.01680689,0.68622616,1.55810524,0.00000000,0.87884906,0.84399007
-4.36718359,3.62135652,0.01640296,0.71096234,1.50663997,0.00000000,0.87639771,0.86989106
-4.36118059,3.62900260,0.01608371,0.73709088,1.46120541,0.00000000,0.87747444,0.89764750
-4.35517759,3.64715583,0.01584235,0.76417621,1.42222749,0.00000000,0.88202960,0.92680955
-4.34917459,3.67489892,0.01567045,0.79174307,1.38994986,0.00000000,0.88993614,0.95687255
-4.34317159,3.71105446,0.01555843,0.81929286,1.36444802,0.00000000,0.90100150,0.98729583
-4.33716858,3.75425342,0.01549605,0.84632123,1.34564854,0.00000000,0.91498157,1.01752300
-4.33116558,3.80300843,0.01547294,0.87233574,1.33335197,0.00000000,0.93159553,1.04700268
-4.32516258,3.85578698,0.01547907,0.89687296,1.32725743,0.00000000,0.95054067,1.07520865
-4.31915958,3.91108034,0.01550510,0.91951383,1.32698732,0.00000000,0.97150608,1.10165807
-4.31315658,3.96746408,0.01554280,0.93989666,1.33211037,0.00000000,0.99418432,1.12592713
-4.30715358,4.02364688,0.01558523,0.95772703,1.34216176,0.00000000,1.01828032,1.14766303
