energy_ev,total_up,Ge_p_up,Ge_d_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-5.54377189,0.45042186,0.00483325,0.00000000,0.21258882,0.15381772,0.00671698,0.27212960
-5.53776888,0.44561901,0.00421118,0.00000000,0.21142381,0.15390403,0.00669433,0.26987859
-5.53176588,0.43947162,0.00365903,0.00000000,0.20952081,0.15332878,0.00663736,0.26665140
-5.52576288,0.43191980,0.00317100,0.00000000,0.20685073,0.15207468,0.00654664,0.26242993
-5.51975988,0.42294788,0.00274130,0.00000000,0.20340653,0.15014145,0.00642338,0.25722256
-5.51375688,0.41258665,0.00236432,0.00000000,0.19920438,0.14754650,0.00626938,0.25106509
-5.50775388,0.40091396,0.00203467,0.00000000,0.19428393,0.14432517,0.00608705,0.24402066
-5.50175088,0.38805378,0.00174730,0.00000000,0.18870797,0.14053027,0.00587934,0.23617891
-5.49574787,0.37417354,0.00149753,0.00000000,0.18256116,0.13623110,0.00564968,0.22765411
-5.48974487,0.35948001,0.00128107,0.00000000,0.17594806,0.13151190,0.00540190,0.21858255
-5.48374187,0.34421381,0.00109408,0.00000000,0.16899054,0.12646974,0.00514018,0.20911914
-5.47773887,0.32864278,0.00093311,0.00000000,0.16182442,0.12121205,0.00486892,0.19943334
-5.47173587,0.31305431,0.00079512,0.00000000,0.15459580,0.11585369,0.00459260,0.18970468
-5.46573287,0.29774708,0.00067749,0.00000000,0.14745689,0.11051381,0.00431577,0.18011775
-5.45972986,0.28302235,0.00057797,0.00000000,0.14056166,0.10531252,0.00404283,0.17085715
-5.45372686,0.26917507,0.00049471,0.00000000,0.13406136,0.10036749,0.00377802,0.16210232
-5.44772386,0.25648528,0.00042624,0.00000000,0.12810014,0.09579067,0.00352526,0.15402245
-5.44172086,0.24520978,0.00037148,0.00000000,0.12281080,0.09168507,0.00328806,0.14677170
-5.43571786,0.23557453,0.00032973,0.00000000,0.11831089,0.08814184,0.00306949,0.14048486
-5.42971486,0.22776801,0.00030075,0.00000000,0.11469920,0.08523774,0.00287209,0.13527347
-5.42371186,0.22193558,0.00028475,0.00000000,0.11205289,0.08303292,0.00269780,0.13122264
-5.41770885,0.21817515,0.00028246,0.00000000,0.11042510,0.08156928,0.00254797,0.12838857
-5.41170585,0.21653420,0.00029517,0.00000000,0.10984341,0.08086932,0.00242332,0.12679688
-5.40570285,0.21700834,0.00032484,0.00000000,0.11030893,0.08093554,0.00232397,0.12644177
-5.39969985,0.21954133,0.00037417,0.00000000,0.11179627,0.08175047,0.00224942,0.12728615
-5.39369685,0.22402671,0.00044668,0.00000000,0.11425423,0.08327725,0.00219862,0.12926248
-5.38769385,0.23031094,0.00054683,0.00000000,0.11760735,0.08546082,0.00217001,0.13227465
-5.38169085,0.23819792,0.00068013,0.00000000,0.12175812,0.08822963,0.00216156,0.13620056
-5.37568784,0.24745491,0.00085322,0.00000000,0.12658994,0.09149787,0.00217089,0.14089552
-5.36968484,0.25781960,0.00107399,0.00000000,0.13197070,0.09516813,0.00219531,0.14619630
-5.36368184,0.26900809,0.00135164,0.00000000,0.13775682,0.09913446,0.00223191,0.15192571
-5.35767884,0.28072360,0.00169674,0.00000000,0.14379761,0.10328559,0.00227768,0.15789763
-5.35167584,0.29266556,0.00212123,0.00000000,0.14994001,0.10750845,0.00232958,0.16392230
-5.34567284,0.30453877,0.00263838,0.00000000,0.15603319,0.11169158,0.00238462,0.16981165
-5.33966983,0.31606232,0.00326271,0.00000000,0.16193312,0.11572857,0.00243997,0.17538464
-5.33366683,0.32697785,0.00400982,0.00000000,0.16750688,0.11952118,0.00249304,0.18047218
-5.32766383,0.33705689,0.00489609,0.00000000,0.17263640,0.12298221,0.00254150,0.18492175
-5.32166083,0.34610697,0.00593842,0.00000000,0.17722163,0.12603778,0.00258340,0.18860128
-5.31565783,0.35397612,0.00715372,0.00000000,0.18118295,0.12862922,0.00261719,0.19140230
-5.30965483,0.36055577,0.00855844,0.00000000,0.18446265,0.13071420,0.00264171,0.19324226
-5.30365183,0.36578173,0.01016789,0.00000000,0.18702562,0.13226723,0.00265627,0.19406583
-5.29764882,0.36963336,0.01199560,0.00000000,0.18885894,0.13327949,0.00266059,0.19384526
-5.29164582,0.37213091,0.01405254,0.00000000,0.18997070,0.13375794,0.00265479,0.19257975
-5.28564282,0.37333127,0.01634634,0.00000000,0.19038789,0.13372390,0.00263938,0.19029390
-5.27963982,0.37332223,0.01888047,0.00000000,0.19015364,0.13321099,0.00261518,0.18703541
-5.27363682,0.37221576,0.02165351,0.00000000,0.18932389,0.13226276,0.00258331,0.18287201
-5.26763382,0.37014050,0.02465848,0.00000000,0.18796369,0.13092994,0.00254507,0.17788793
-5.26163082,0.36723404,0.02788221,0.00000000,0.18614336,0.12926762,0.00250190,0.17218006
-5.25562781,0.36363524,0.03130500,0.00000000,0.18393464,0.12733240,0.00245535,0.16585395
-5.24962481,0.35947716,0.03490043,0.00000000,0.18140719,0.12517976,0.00240696,0.15901981
-5.24362181,0.35488085,0.03863535,0.00000000,0.17862547,0.12286164,0.00235823,0.15178881
-5.23761881,0.34995041,0.04247027,0.00000000,0.17564616,0.12042449,0.00231061,0.14426972
-5.23161581,0.34476943,0.04635994,0.00000000,0.17251637,0.11790783,0.00226541,0.13656597
-5.22561281,0.33939909,0.05025425,0.00000000,0.16927259,0.11534329,0.00222383,0.12877335
-5.21960980,0.33387781,0.05409943,0.00000000,0.16594037,0.11275429,0.00218694,0.12097827
-5.21360680,0.32822254,0.05783945,0.00000000,0.16253483,0.11015624,0.00215571,0.11325664
-5.20760380,0.32243140,0.06141774,0.00000000,0.15906182,0.10755724,0.00213098,0.10567335
-5.20160080,0.31648753,0.06477889,0.00000000,0.15551965,0.10495924,0.00211357,0.09828224
-5.19559780,0.31036380,0.06787057,0.00000000,0.15190127,0.10235953,0.00210429,0.09112652
-5.18959480,0.30402809,0.07064540,0.00000000,0.14819665,0.09975239,0.00210398,0.08423957
-5.18359180,0.29744869,0.07306267,0.00000000,0.14439531,0.09713091,0.00211356,0.07764597
-5.17758879,0.29059956,0.07508993,0.00000000,0.14048878,0.09448872,0.00213410,0.07136267
-5.17158579,0.28346504,0.07670433,0.00000000,0.13647274,0.09182161,0.00216684,0.06540023
-5.16558279,0.27604371,0.07789358,0.00000000,0.13234887,0.08912890,0.00221321,0.05976403
-5.15957979,0.26835131,0.07865652,0.00000000,0.12812616,0.08641445,0.00227487,0.05445539
-5.15357679,0.26042231,0.07900326,0.00000000,0.12382170,0.08368732,0.00235368,0.04947256
-5.14757379,0.25231031,0.07895488,0.00000000,0.11946090,0.08096198,0.00245167,0.04481153
-5.14157079,0.24408709,0.07854262,0.00000000,0.11507706,0.07825816,0.00257104,0.04046669
-5.13556778,0.23584043,0.07780676,0.00000000,0.11071044,0.07560021,0.00271406,0.03643125
-5.12956478,0.22767096,0.07679502,0.00000000,0.10640690,0.07301620,0.00288298,0.03269764
-5.12356178,0.21968808,0.07556073,0.00000000,0.10221610,0.07053666,0.00307995,0.02925758
-5.11755878,0.21200525,0.07416078,0.00000000,0.09818943,0.06819317,0.00330692,0.02610225
-5.11155578,0.20473506,0.07265346,0.00000000,0.09437795,0.06601680,0.00356549,0.02322223
-5.10555278,0.19798416,0.07109631,0.00000000,0.09083011,0.06403654,0.00385681,0.02060749
-5.09954977,0.19184848,0.06954407,0.00000000,0.08758984,0.06227782,0.00418148,0.01824737
-5.09354677,0.18640894,0.06804681,0.00000000,0.08469470,0.06076114,0.00453937,0.01613050
-5.08754377,0.18172793,0.06664842,0.00000000,0.08217448,0.05950100,0.00492961,0.01424484
-5.08154077,0.17784665,0.06538535,0.00000000,0.08005017,0.05850508,0.00535049,0.01257768
-5.07553777,0.17478351,0.06428587,0.00000000,0.07833342,0.05777373,0.00579939,0.01111573
-5.06953477,0.17253365,0.06336970,0.00000000,0.07702650,0.05729991,0.00627282,0.00984527
-5.06353177,0.17106958,0.06264809,0.00000000,0.07612267,0.05706940,0.00676640,0.00875228
-5.05752876,0.17034284,0.06212430,0.00000000,0.07560713,0.05706140,0.00727496,0.00782263
-5.05152576,0.17028662,0.06179448,0.00000000,0.07545822,0.05724944,0.00779262,0.00704230
-5.04552276,0.17081922,0.06164884,0.00000000,0.07564898,0.05760252,0.00831293,0.00639761
-5.03951976,0.17184806,0.06167304,0.00000000,0.07614895,0.05808647,0.00882903,0.00587538
-5.03351676,0.17327406,0.06184970,0.00000000,0.07692604,0.05866545,0.00933388,0.00546319
-5.02751376,0.17499621,0.06216000,0.00000000,0.07794834,0.05930344,0.00982042,0.00514945
-5.02151076,0.17691600,0.06258515,0.00000000,0.07918591,0.05996574,0.01028179,0.00492362
-5.01550775,0.17894151,0.06310781,0.00000000,0.08061223,0.06062034,0.01071162,0.00477623
-5.00950475,0.18099099,0.06371314,0.00000000,0.08220539,0.06123914,0.01110414,0.00469893
-5.00350175,0.18299572,0.06438974,0.00000000,0.08394893,0.06179886,0.01145441,0.00468451
-4.99749875,0.18490199,0.06513010,0.00000000,0.08583210,0.06228176,0.01175848,0.00472678
-4.99149575,0.18667221,0.06593077,0.00000000,0.08784983,0.06267600,0.01201349,0.00482056
-4.98549275,0.18828502,0.06679214,0.00000000,0.09000210,0.06297570,0.01221773,0.00496148
-4.97948974,0.18973450,0.06771793,0.00000000,0.09229304,0.06318067,0.01237067,0.00514582
-4.97348674,0.19102850,0.06871431,0.00000000,0.09472949,0.06329590,0.01247292,0.00537038
-4.96748374,0.19218631,0.06978887,0.00000000,0.09731952,0.06333077,0.01252616,0.00563225
-4.96148074,0.19323575,0.07094938,0.00000000,0.10007058,0.06329814,0.01253298,0.00592860
-4.95547774,0.19420997,0.07220255,0.00000000,0.10298778,0.06321323,0.01249678,0.00625657
-4.94947474,0.19514410,0.07355278,0.00000000,0.10607215,0.06309257,0.01242151,0.00661303
-4.94347174,0.19607209,0.07500104,0.00000000,0.10931922,0.06295294,0.01231151,0.00699452
-4.93746873,0.19702386,0.07654402,0.00000000,0.11271784,0.06281037,0.01217129,0.00739715
-4.93146573,0.19802303,0.07817355,0.00000000,0.11624953,0.06267945,0.01200531,0.00781653
-4.92546273,0.19908538,0.07987633,0.00000000,0.11988830,0.06257276,0.01181783,0.00824785
-4.91945973,0.20021822,0.08163415,0.00000000,0.12360100,0.06250063,0.01161269,0.00868585
-4.91345673,0.20142057,0.08342444,0.00000000,0.12734832,0.06247122,0.01139329,0.00912504
-4.90745373,0.20268442,0.08522125,0.00000000,0.13108629,0.06249089,0.01116241,0.00955978
-4.90145073,0.20399679,0.08699659,0.00000000,0.13476822,0.06256489,0.01092225,0.00998454
-4.89544772,0.20534262,0.08872205,0.00000000,0.13834712,0.06269829,0.01067445,0.01039410
-4.88944472,0.20670826,0.09037067,0.00000000,0.14177831,0.06289718,0.01042009,0.01078383
-4.88344172,0.20808545,0.09191888,0.00000000,0.14502218,0.06316997,0.01015984,0.01114992
-4.87743872,0.20947545,0.09334851,0.00000000,0.14804692,0.06352883,0.00989408,0.01148965
-4.87143572,0.21089317,0.09464868,0.00000000,0.15083109,0.06399112,0.00962302,0.01180164
-4.86543272,0.21237093,0.09581747,0.00000000,0.15336575,0.06458069,0.00934688,0.01208599
-4.85942971,0.21396184,0.09686332,0.00000000,0.15565627,0.06532906,0.00906603,0.01234447
-4.85342671,0.21574227,0.09780606,0.00000000,0.15772350,0.06627640,0.00878113,0.01258060
-4.84742371,0.21781354,0.09867740,0.00000000,0.15960426,0.06747210,0.00849326,0.01279966
-4.84142071,0.22030252,0.09952108,0.00000000,0.16135123,0.06897508,0.00820401,0.01300867
-4.83541771,0.22336111,0.10039237,0.00000000,0.16303219,0.07085363,0.00791553,0.01321622
-4.82941471,0.22716458,0.10135721,0.00000000,0.16472853,0.07318490,0.00763059,0.01343235
-4.82341171,0.23190884,0.10249074,0.00000000,0.16653331,0.07605389,0.00735253,0.01366827
-4.81740870,0.23780663,0.10387553,0.00000000,0.16854885,0.07955210,0.00708522,0.01393605
-4.81140570,0.24508283,0.10559942,0.00000000,0.17088394,0.08377573,0.00683304,0.01424832
-4.80540270,0.25396901,0.10775309,0.00000000,0.17365092,0.08882360,0.00660071,0.01461785
-4.79939970,0.26469743,0.11042743,0.00000000,0.17696262,0.09479478,0.00639321,0.01505722
-4.79339670,0.27749462,0.11371088,0.00000000,0.18092940,0.10178595,0.00621565,0.01557838
-4.78739370,0.29257487,0.11768668,0.00000000,0.18565632,0.10988869,0.00607313,0.01619235
-4.78139070,0.31013363,0.12243030,0.00000000,0.19124053,0.11918668,0.00597064,0.01690883
-4.77538769,0.33034128,0.12800693,0.00000000,0.19776899,0.12975288,0.00591287,0.01773596
-4.76938469,0.35333719,0.13446924,0.00000000,0.20531642,0.14164691,0.00590419,0.01868002
-4.76338169,0.37922438,0.14185541,0.00000000,0.21394373,0.15491256,0.00594849,0.01974530
-4.75737869,0.40806489,0.15018750,0.00000000,0.22369657,0.16957551,0.00604914,0.02093395
-4.75137569,0.43987595,0.15947008,0.00000000,0.23460429,0.18564151,0.00620893,0.02224597
-4.74537269,0.47462705,0.16968940,0.00000000,0.24667904,0.20309486,0.00643004,0.02367919
-4.73936968,0.51223799,0.18081276,0.00000000,0.25991512,0.22189740,0.00671404,0.02522938
-4.73336668,0.55257805,0.19278847,0.00000000,0.27428844,0.24198800,0.00706186,0.02689039
-4.72736368,0.59546609,0.20554612,0.00000000,0.28975608,0.26328252,0.00747382,0.02865432
-4.72136068,0.64067197,0.21899733,0.00000000,0.30625601,0.28567450,0.00794967,0.03051177
-4.71535768,0.68791892,0.23303688,0.00000000,0.32370692,0.30903623,0.00848859,0.03245215
-4.70935468,0.73688722,0.24754434,0.00000000,0.34200827,0.33322059,0.00908927,0.03446390
-4.70335168,0.78721893,0.26238604,0.00000000,0.36104048,0.35806340,0.00974989,0.03653485
-4.69734867,0.83852380,0.27741757,0.00000000,0.38066558,0.38338630,0.01046824,0.03865252
-4.69134567,0.89038630,0.29248655,0.00000000,0.40072822,0.40900024,0.01124171,0.04080445
-4.68534267,0.94237365,0.30743589,0.00000000,0.42105722,0.43470947,0.01206735,0.04297852
-4.67933967,0.99404488,0.32210730,0.00000000,0.44146773,0.46031589,0.01294198,0.04516321
-4.67333667,1.04496076,0.33634512,0.00000000,0.46176415,0.48562387,0.01386218,0.04734796
-4.66733367,1.09469433,0.35000035,0.00000000,0.48174374,0.51044532,0.01482441,0.04952337
-4.66133067,1.14284209,0.36293479,0.00000000,0.50120107,0.53460487,0.01582512,0.05168155
-4.65532766,1.18903524,0.37502516,0.00000000,0.51993305,0.55794516,0.01686078,0.05381629
-4.64932466,1.23295102,0.38616716,0.00000000,0.53774475,0.58033199,0.01792805,0.05592333
-4.64332166,1.27432350,0.39627921,0.00000000,0.55445558,0.60165921,0.01902385,0.05800053
-4.63731866,1.31295354,0.40530581,0.00000000,0.56990574,0.62185306,0.02014553,0.06004806
-4.63131566,1.34871751,0.41322033,0.00000000,0.58396266,0.64087588,0.02129096,0.06206853
-4.62531266,1.38157416,0.42002702,0.00000000,0.59652720,0.65872898,0.02245863,0.06406704
-4.61930965,1.41156939,0.42576225,0.00000000,0.60753905,0.67545427,0.02364781,0.06605124
-4.61330665,1.43883831,0.43049466,0.00000000,0.61698135,0.69113480,0.02485856,0.06803123
-4.60730365,1.46360436,0.43432425,0.00000000,0.62488386,0.70589371,0.02609183,0.07001947
-4.60130065,1.48617515,0.43738030,0.00000000,0.63132457,0.71989175,0.02734946,0.07203049
-4.59529765,1.50693493,0.43981813,0.00000000,0.63642957,0.73332311,0.02863413,0.07408058
-4.58929465,1.52633367,0.44181471,0.00000000,0.64037088,0.74640978,0.02994929,0.07618735
-4.58329165,1.54487296,0.44356321,0.00000000,0.64336223,0.75939433,0.03129907,0.07836919
-4.57728864,1.56308901,0.44526663,0.00000000,0.64565294,0.77253148,0.03268806,0.08064458
-4.57128564,1.58153339,0.44713080,0.00000000,0.64751993,0.78607858,0.03412112,0.08303147
-4.56528264,1.60075213,0.44935689,0.00000000,0.64925813,0.80028543,0.03560317,0.08554645
-4.55927964,1.62126408,0.45213371,0.00000000,0.65116988,0.81538386,0.03713887,0.08820401
-4.55327664,1.64353945,0.45563032,0.00000000,0.65355339,0.83157747,0.03873243,0.09101581
-4.54727364,1.66797953,0.45998900,0.00000000,0.65669124,0.84903204,0.04038729,0.09398994
-4.54127064,1.69489862,0.46531918,0.00000000,0.66083912,0.86786718,0.04210594,0.09713040
-4.53526763,1.72450923,0.47169246,0.00000000,0.66621558,0.88814962,0.04388966,0.10043660
-4.52926463,1.75691120,0.47913907,0.00000000,0.67299332,0.90988846,0.04573842,0.10390311
-4.52326163,1.79208561,0.48764604,0.00000000,0.68129240,0.93303297,0.04765074,0.10751954
-4.51725863,1.82989395,0.49715708,0.00000000,0.69117597,0.95747290,0.04962365,0.11127074
-4.51125563,1.87008259,0.50757441,0.00000000,0.70264855,0.98304153,0.05165269,0.11513707
-4.50525263,1.91229277,0.51876240,0.00000000,0.71565726,1.00952142,0.05373194,0.11909495
-4.49924962,1.95607559,0.53055300,0.00000000,0.73009575,1.03665267,0.05585411,0.12311762
-4.49324662,2.00091139,0.54275262,0.00000000,0.74581088,1.06414335,0.05801064,0.12717596
-4.48724362,2.04623285,0.55515038,0.00000000,0.76261169,1.09168174,0.06019184,0.13123945
-4.48124062,2.09145055,0.56752716,0.00000000,0.78028021,1.11894981,0.06238695,0.13527720
-4.47523762,2.13597984,0.57966519,0.00000000,0.79858371,1.14563725,0.06458433,0.13925897
-4.46923462,2.17926784,0.59135770,0.00000000,0.81728743,1.17145561,0.06677146,0.14315606
-4.46323162,2.22081905,0.60241813,0.00000000,0.83616744,1.19615163,0.06893505,0.14694220
-4.45722861,2.26021845,0.61268849,0.00000000,0.85502259,1.21951927,0.07106107,0.15059420
-4.45122561,2.29715084,0.62204653,0.00000000,0.87368518,1.24140981,0.07313477,0.15409243
-4.44522261,2.33141554,0.63041121,0.00000000,0.89202943,1.26173957,0.07514068,0.15742114
-4.43921961,2.36293558,0.63774630,0.00000000,0.90997758,1.28049467,0.07706265,0.16056845
-4.43321661,2.39176103,0.64406196,0.00000000,0.92750296,1.29773286,0.07888386,0.16352626
-4.42721361,2.41806615,0.64941411,0.00000000,0.94463004,1.31358204,0.08058691,0.16628979
-4.42121061,2.44214059,0.65390165,0.00000000,0.96143140,1.32823558,0.08215396,0.16885713
-4.41520760,2.46437503,0.65766165,0.00000000,0.97802170,1.34194471,0.08356687,0.17122848
-4.40920460,2.48524177,0.66086282,0.00000000,0.99454901,1.35500816,0.08480750,0.17340544
-4.40320160,2.50527146,0.66369738,0.00000000,1.01118409,1.36775944,0.08585801,0.17539015
-4.39719860,2.52502679,0.66637191,0.00000000,1.02810796,1.38055254,0.08670127,0.17718450
-4.39119560,2.54507450,0.66909744,0.00000000,1.04549873,1.39374630,0.08732129,0.17878937
-4.38519260,2.56595699,0.67207940,0.00000000,1.06351817,1.40768838,0.08770373,0.18020399
-4.37918959,2.58816467,0.67550775,0.00000000,1.08229893,1.42269938,0.08783636,0.18142540
-4.37318659,2.61211050,0.67954775,0.00000000,1.10193293,1.43905772,0.08770958,0.18244814
-4.36718359,2.63810762,0.68433194,0.00000000,1.12246171,1.45698600,0.08731685,0.18326405
-4.36118059,2.66635115,0.68995338,0.00000000,1.14386904,1.47663933,0.08665509,0.18386233
-4.35517759,2.69690479,0.69646067,0.00000000,1.16607634,1.49809613,0.08572492,0.18422977
-4.34917459,2.72969289,0.70385482,0.00000000,1.18894096,1.52135170,0.08453090,0.18435117
-4.34317159,2.76449811,0.71208807,0.00000000,1.21225744,1.54631492,0.08308157,0.18420995
-4.33716858,2.80096483,0.72106462,0.00000000,1.23576168,1.57280815,0.08138935,0.18378889
-4.33116558,2.83860806,0.73064333,0.00000000,1.25913772,1.60057041,0.07947037,0.18307094
-4.32516258,2.87682739,0.74064207,0.00000000,1.28202677,1.62926362,0.07734413,0.18204024
-4.31915958,2.91492559,0.75084356,0.00000000,1.30403806,1.65848185,0.07503309,0.18068299
-4.31315658,2.95213088,0.76100249,0.00000000,1.32476106,1.68776320,0.07256213,0.17898852
-4.30715358,2.98762220,0.77085352,0.00000000,1.34377841,1.71660394,0.06995805,0.17695017
