energy_ev,total_up,P_s_up,P_p_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-5.73586793,1.37578081,0.00019714,0.63043156,0.27530526,0.00000000,0.81747574,0.54663768
-5.72986493,1.45586983,0.00022049,0.66125046,0.29831053,0.00000000,0.88899523,0.56692956
-5.72386193,1.53546856,0.00024735,0.69053239,0.32273105,0.00000000,0.96415848,0.58479253
-5.71785893,1.61394911,0.00027744,0.71797553,0.34845322,0.00000000,1.04256711,0.59997963
-5.71185593,1.69069205,0.00031046,0.74331283,0.37532998,0.00000000,1.12373406,0.61230032
-5.70585293,1.76509447,0.00034611,0.76631706,0.40318097,0.00000000,1.20708397,0.62162508
-5.69984992,1.83657673,0.00038407,0.78680443,0.43179343,0.00000000,1.29195571,0.62788802
-5.69384692,1.90458794,0.00042403,0.80463642,0.46092424,0.00000000,1.37760711,0.63108714
-5.68784392,1.96861030,0.00046565,0.81972002,0.49030282,0.00000000,1.46322220,0.63128242
-5.68184092,2.02816239,0.00050864,0.83200624,0.51963528,0.00000000,1.54792093,0.62859188
-5.67583792,2.08280204,0.00055273,0.84148736,0.54860955,0.00000000,1.63077160,0.62318584
-5.66983492,2.13212890,0.00059771,0.84819290,0.57690180,0.00000000,1.71080574,0.61527974
-5.66383192,2.17578748,0.00064349,0.85218489,0.60418374,0.00000000,1.78703562,0.60512603
-5.65782891,2.21347091,0.00069010,0.85355269,0.63013115,0.00000000,1.85847386,0.59300549
-5.65182591,2.24492594,0.00073773,0.85240771,0.65443302,0.00000000,1.92415495,0.57921852
-5.64582291,2.26995934,0.00078682,0.84887855,0.67680154,0.00000000,1.98315824,0.56407690
-5.63981991,2.28844590,0.00083808,0.84310664,0.69698231,0.00000000,2.03463153,0.54789632
-5.63381691,2.30033786,0.00089251,0.83524286,0.71476468,0.00000000,2.07781486,0.53099012
-5.62781391,2.30567551,0.00095151,0.82544519,0.72999179,0.00000000,2.11206343,0.51366441
-5.62181091,2.30459848,0.00101685,0.81387743,0.74256983,0.00000000,2.13686894,0.49621469
-5.61580790,2.29735700,0.00109077,0.80070904,0.75247612,0.00000000,2.15187835,0.47892403
-5.60980490,2.28432236,0.00117596,0.78611606,0.75976565,0.00000000,2.15690935,0.46206275
-5.60380190,2.26599561,0.00127558,0.77028272,0.76457554,0.00000000,2.15196160,0.44588924
-5.59779890,2.24301356,0.00139328,0.75340372,0.76712705,0.00000000,2.13722324,0.43065193
-5.59179590,2.21615112,0.00153315,0.73568672,0.76772487,0.00000000,2.11307204,0.41659183
-5.58579290,2.18631920,0.00169971,0.71735478,0.76675337,0.00000000,2.08007103,0.40394543
-5.57978989,2.15455729,0.00189782,0.69864852,0.76466970,0.00000000,2.03895835,0.39294745
-5.57378689,2.12202046,0.00213259,0.67982752,0.76199368,0.00000000,1.99063168,0.38383323
-5.56778389,2.08996031,0.00240927,0.66117082,0.75929458,0.00000000,1.93612752,0.37684022
-5.56178089,2.05970001,0.00273312,0.64297628,0.75717508,0.00000000,1.87659582,0.37220838
-5.55577789,2.03260373,0.00310923,0.62555857,0.75625263,0.00000000,1.81327105,0.37017930
-5.54977489,2.01004106,0.00354229,0.60924578,0.75713891,0.00000000,1.74744035,0.37099367
-5.54377189,1.99334743,0.00403647,0.59437458,0.76041788,0.00000000,1.68041002,0.37488727
-5.53776888,1.98378164,0.00459510,0.58128401,0.76662323,0.00000000,1.61347147,0.38208534
-5.53176588,1.98248200,0.00522051,0.57030796,0.77621606,0.00000000,1.54786777,0.39279546
-5.52576288,1.99042268,0.00591374,0.56176665,0.78956358,0.00000000,1.48476191,0.40719918
-5.51975988,2.00837205,0.00667441,0.55595721,0.80691999,0.00000000,1.42520801,0.42544263
-5.51375688,2.03685478,0.00750043,0.55314387,0.82841006,0.00000000,1.37012619,0.44762655
-5.50775388,2.07611952,0.00838790,0.55354792,0.85401666,0.00000000,1.32028219,0.47379609
-5.50175088,2.12611382,0.00933102,0.55733799,0.88357269,0.00000000,1.27627216,0.50393088
-5.49574787,2.18646785,0.01032195,0.56462095,0.91675817,0.00000000,1.23851327,0.53793599
-5.48974487,2.25648803,0.01135091,0.57543399,0.95310285,0.00000000,1.20724023,0.57563410
-5.48374187,2.33516166,0.01240622,0.58973818,0.99199466,0.00000000,1.18250788,0.61675968
-5.47773887,2.42117283,0.01347445,0.60741393,1.03269378,0.00000000,1.16419961,0.66095541
-5.47173587,2.51292985,0.01454068,0.62825884,1.07435233,0.00000000,1.15204132,0.70777138
-5.46573287,2.60860358,0.01558880,0.65198797,1.11603886,0.00000000,1.14562031,0.75666750
-5.45972986,2.70617580,0.01660191,0.67823693,1.15676708,0.00000000,1.14440829,0.80701908
-5.45372686,2.80349620,0.01756272,0.70656787,1.19552764,0.00000000,1.14778782,0.85812603
-5.44772386,2.89834600,0.01845404,0.73647820,1.23132189,0.00000000,1.15508101,0.90922526
-5.44172086,2.98850607,0.01925933,0.76741214,1.26319617,0.00000000,1.16557936,0.95950632
-5.43571786,3.07182684,0.01996315,0.79877454,1.29027525,0.00000000,1.17857378,1.00812986
-5.42971486,3.14629734,0.02055167,0.82994676,1.31179351,0.00000000,1.19338333,1.05424820
-5.42371186,3.21011055,0.02101314,0.86030403,1.32712243,0.00000000,1.20938168,1.09702758
-5.41770885,3.26172227,0.02133829,0.88923356,1.33579320,0.00000000,1.22602027,1.13567112
-5.41170585,3.29990098,0.02152063,0.91615284,1.33751340,0.00000000,1.24284691,1.16944172
-5.40570285,3.32376658,0.02155669,0.94052716,1.33217701,0.00000000,1.25951941,1.19768386
-5.39969985,3.33281620,0.02144615,0.96188582,1.31986728,0.00000000,1.27581319,1.21984354
-5.39369685,3.32693593,0.02119186,0.97983608,1.30085230,0.00000000,1.29162285,1.23548534
-5.38769385,3.30639793,0.02079972,0.99407425,1.27557356,0.00000000,1.30695738,1.24430586
-5.38169085,3.27184307,0.02027851,1.00439351,1.24462794,0.00000000,1.32192928,1.24614307
-5.37568784,3.22424985,0.01963957,1.01068780,1.20874410,0.00000000,1.33673806,1.24098076
-5.36968484,3.16489099,0.01889644,1.01295185,1.16875430,0.00000000,1.35164880,1.22894826
-5.36368184,3.09527979,0.01806439,1.01127713,1.12556298,0.00000000,1.36696687,1.21031508
-5.35767884,3.01710854,0.01715992,1.00584398,1.08011345,0.00000000,1.38301002,1.18548085
-5.35167584,2.93218192,0.01620028,0.99691045,1.03335432,0.00000000,1.40007917,1.15496093
-5.34567284,2.84234822,0.01520289,0.98479813,0.98620691,0.00000000,1.41842960,1.11936835
-5.33966983,2.74943157,0.01418491,0.96987604,0.93953518,0.00000000,1.43824375,1.07939291
-5.33366683,2.65516797,0.01316270,0.95254314,0.89411916,0.00000000,1.45960746,1.03577823
-5.32766383,2.56114780,0.01215146,0.93321051,0.85063302,0.00000000,1.48249072,0.98929799
-5.32166083,2.46876716,0.01116486,0.91228411,0.80962839,0.00000000,1.50673422,0.94073211
-5.31565783,2.37918975,0.01021479,0.89014879,0.77152335,0.00000000,1.53204247,0.89084410
-5.30965483,2.29332062,0.00931118,0.86715460,0.73659727,0.00000000,1.55798405,0.84036030
-5.30365183,2.21179227,0.00846186,0.84360570,0.70499141,0.00000000,1.58399907,0.78995188
-5.29764882,2.13496324,0.00767256,0.81975259,0.67671481,0.00000000,1.60941375,0.74022009
-5.29164582,2.06292852,0.00694698,0.79578763,0.65165497,0.00000000,1.63346127,0.69168537
-5.28564282,1.99554067,0.00628687,0.77184415,0.62959249,0.00000000,1.65530814,0.64478021
-5.27963982,1.93244004,0.00569220,0.74799873,0.61021883,0.00000000,1.67408476,0.59984608
-5.27363682,1.87309221,0.00516139,0.72427650,0.59315622,0.00000000,1.68891859,0.55713396
-5.26763382,1.81683042,0.00469154,0.70065881,0.57797863,0.00000000,1.69896844,0.51680834
-5.26163082,1.76290063,0.00427870,0.67709276,0.56423308,0.00000000,1.70345818,0.47895398
-5.25562781,1.71050715,0.00391809,0.65350191,0.55146011,0.00000000,1.70170810,0.44358499
-5.24962481,1.65885641,0.00360441,0.62979729,0.53921285,0.00000000,1.69316270,0.41065555
-5.24362181,1.60719723,0.00333207,0.60588837,0.52707388,0.00000000,1.67741329,0.38007149
-5.23761881,1.55485577,0.00309536,0.58169296,0.51466949,0.00000000,1.65421479,0.35170229
-5.23161581,1.50126407,0.00288875,0.55714593,0.50168088,0.00000000,1.62349574,0.32539270
-5.22561281,1.44598138,0.00270693,0.53220600,0.48785221,0.00000000,1.58536145,0.30097361
-5.21960980,1.38870778,0.00254504,0.50686067,0.47299535,0.00000000,1.54009024,0.27827179
-5.21360680,1.32929022,0.00239873,0.48112885,0.45699161,0.00000000,1.48812323,0.25711803
-5.20760380,1.26772136,0.00226420,0.45506152,0.43979049,0.00000000,1.43004832,0.23735373
-5.20160080,1.20413188,0.00213828,0.42874035,0.42140591,0.00000000,1.36657939,0.21883575
-5.19559780,1.13877730,0.00201841,0.40227460,0.40191037,0.00000000,1.29853182,0.20143952
-5.18959480,1.07202038,0.00190262,0.37579667,0.38142729,0.00000000,1.22679556,0.18506070
-5.18359180,1.00431047,0.00178952,0.34945657,0.36012236,0.00000000,1.15230699,0.16961535
-5.17758879,0.93616095,0.00167821,0.32341580,0.33819403,0.00000000,1.07602100,0.15503907
-5.17158579,0.86812613,0.00156825,0.29784102,0.31586390,0.00000000,0.99888412,0.14128521
-5.16558279,0.80077869,0.00145959,0.27289773,0.29336728,0.00000000,0.92181001,0.12832246
-5.15957979,0.73468867,0.00135247,0.24874452,0.27094435,0.00000000,0.84565792,0.11613214
-5.15357679,0.67040475,0.00124737,0.22552792,0.24883224,0.00000000,0.77121476,0.10470535
-5.14757379,0.60843858,0.00114497,0.20337815,0.22725823,0.00000000,0.69918120,0.09404017
-5.14157079,0.54925232,0.00104604,0.18240590,0.20643423,0.00000000,0.63016192,0.08413923
-5.13556778,0.49324984,0.00095141,0.16270008,0.18655268,0.00000000,0.56465993,0.07500747
-5.12956478,0.44077127,0.00086194,0.14432673,0.16778380,0.00000000,0.50307479,0.06665051
-5.12356178,0.39209100,0.00077847,0.12732878,0.15027417,0.00000000,0.44570441,0.05907338
-5.11755878,0.34741853,0.00070181,0.11172677,0.13414654,0.00000000,0.39274976,0.05227977
-5.11155578,0.30690198,0.00063271,0.09752026,0.11950062,0.00000000,0.34432218,0.04627165
-5.10555278,0.27063351,0.00057185,0.08468985,0.10641482,0.00000000,0.30045250,0.04104935
-5.09954977,0.23865627,0.00051987,0.07319962,0.09494847,0.00000000,0.26110144,0.03661180
-5.09354677,0.21097213,0.00047732,0.06299983,0.08514456,0.00000000,0.22617078,0.03295705
-5.08754377,0.18754982,0.00044473,0.05402975,0.07703254,0.00000000,0.19551461,0.03008281
-5.08154077,0.16833271,0.00042256,0.04622047,0.07063104,0.00000000,0.16895034,0.02798706
-5.07553777,0.15324604,0.00041123,0.03949759,0.06595038,0.00000000,0.14626893,0.02666846
-5.06953477,0.14220296,0.00041116,0.03378370,0.06299452,0.00000000,0.12724423,0.02612670
-5.06353177,0.13510924,0.00042269,0.02900055,0.06176250,0.00000000,0.11164093,0.02636256
-5.05752876,0.13186645,0.00044617,0.02507103,0.06224908,0.00000000,0.09922125,0.02737771
-5.05152576,0.13237342,0.00048187,0.02192062,0.06444475,0.00000000,0.08975019,0.02917422
-5.04552276,0.13652614,0.00053003,0.01947876,0.06833489,0.00000000,0.08299927,0.03175390
-5.03951976,0.14421610,0.00059082,0.01767971,0.07389828,0.00000000,0.07874912,0.03511724
-5.03351676,0.15532741,0.00066429,0.01646333,0.08110504,0.00000000,0.07679079,0.03926232
-5.02751376,0.16973296,0.00075040,0.01577551,0.08991405,0.00000000,0.07692616,0.04418361
-5.02151076,0.18729002,0.00084894,0.01556861,0.10027021,0.00000000,0.07896756,0.04987067
-5.01550775,0.20783579,0.00095956,0.01580170,0.11210160,0.00000000,0.08273705,0.05630718
-5.00950475,0.23118328,0.00108167,0.01644089,0.12531688,0.00000000,0.08806538,0.06347004
-5.00350175,0.25711824,0.00121450,0.01745963,0.13980313,0.00000000,0.09479106,0.07132900
-4.99749875,0.28539736,0.00135702,0.01883923,0.15542446,0.00000000,0.10275983,0.07984672
-4.99149575,0.31574838,0.00150799,0.02056943,0.17202154,0.00000000,0.11182453,0.08897951
-4.98549275,0.34787240,0.00166590,0.02264926,0.18941226,0.00000000,0.12184582,0.09867873
-4.97948974,0.38144862,0.00182906,0.02508805,0.20739365,0.00000000,0.13269361,0.10889304
-4.97348674,0.41614166,0.00199557,0.02790666,0.22574523,0.00000000,0.14424950,0.11957127
-4.96748374,0.45161136,0.00216338,0.03113890,0.24423365,0.00000000,0.15641000,0.13066616
-4.96148074,0.48752487,0.00233033,0.03483300,0.26261858,0.00000000,0.16909057,0.14213864
-4.95547774,0.52357059,0.00249425,0.03905324,0.28065975,0.00000000,0.18223023,0.15396259
-4.94947474,0.55947343,0.00265298,0.04388134,0.29812476,0.00000000,0.19579660,0.16612984
-4.94347174,0.59501055,0.00280447,0.04941782,0.31479741,0.00000000,0.20979089,0.17865516
-4.93746873,0.63002680,0.00294686,0.05578284,0.33048608,0.00000000,0.22425268,0.19158096
-4.93146573,0.66444880,0.00307854,0.06311672,0.34503184,0.00000000,0.23926391,0.20498119
-4.92546273,0.69829678,0.00319824,0.07157958,0.35831561,0.00000000,0.25495178,0.21896437
-4.91945973,0.73169303,0.00330505,0.08135030,0.37026413,0.00000000,0.27149013,0.23367513
-4.91345673,0.76486621,0.00339853,0.09262446,0.38085423,0.00000000,0.28909886,0.24929413
-4.90745373,0.79815062,0.00347865,0.10561110,0.39011498,0.00000000,0.30804122,0.26603597
-4.90145073,0.83198001,0.00354588,0.12052841,0.39812754,0.00000000,0.32861867,0.28414499
-4.89544772,0.86687547,0.00360112,0.13759816,0.40502254,0.00000000,0.35116315,0.30388888
-4.88944472,0.90342761,0.00364569,0.15703899,0.41097491,0.00000000,0.37602691,0.32555001
-4.88344172,0.94227311,0.00368126,0.17905862,0.41619627,0.00000000,0.40357002,0.34941474
-4.87743872,0.98406661,0.00370978,0.20384526,0.42092526,0.00000000,0.43414582,0.37576108
-4.87143572,1.02944868,0.00373339,0.23155829,0.42541601,0.00000000,0.46808491,0.40484483
-4.86543272,1.07901136,0.00375430,0.26231887,0.42992533,0.00000000,0.50567812,0.43688516
-4.85942971,1.13326274,0.00377470,0.29620052,0.43469927,0.00000000,0.54715937,0.47204986
-4.85342671,1.19259232,0.00379662,0.33322036,0.43995961,0.00000000,0.59268903,0.51044133
-4.84742371,1.25723899,0.00382183,0.37333149,0.44589105,0.00000000,0.64233878,0.55208387
-4.84142071,1.32726344,0.00385174,0.41641682,0.45262974,0.00000000,0.69607876,0.59691310
-4.83541771,1.40252664,0.00388734,0.46228501,0.46025375,0.00000000,0.75376780,0.64476822
-4.82941471,1.48267594,0.00392909,0.51066879,0.46877613,0.00000000,0.81514743,0.69538774
-4.82341171,1.56713991,0.00397689,0.56122602,0.47814087,0.00000000,0.87984028,0.74840918
-4.81740870,1.65513265,0.00403012,0.61354372,0.48822217,0.00000000,0.94735318,0.80337299
-4.81140570,1.74566785,0.00408759,0.66714504,0.49882697,0.00000000,1.01708513,0.85973082
-4.80540270,1.83758247,0.00414762,0.72149917,0.50970088,0.00000000,1.08833999,0.91685804
-4.79939970,1.92956909,0.00420808,0.77603386,0.52053717,0.00000000,1.16034355,0.97407001
-4.79339670,2.02021587,0.00426654,0.83015010,0.53098837,0.00000000,1.23226444,1.03064165
-4.78739370,2.10805231,0.00432032,0.88323849,0.54068008,0.00000000,1.30323780,1.08582938
-4.78139070,2.19159879,0.00436665,0.93469643,0.54922625,0.00000000,1.37239095,1.13889448
-4.77538769,2.26941749,0.00440281,0.98394552,0.55624521,0.00000000,1.43886966,1.18912669
-4.76938469,2.34016236,0.00442625,1.03044819,0.56137566,0.00000000,1.50186389,1.23586710
-4.76338169,2.40262557,0.00443473,1.07372279,0.56429185,0.00000000,1.56063164,1.27852889
-4.75737869,2.45577826,0.00442644,1.11335630,0.56471738,0.00000000,1.61451989,1.31661504
-4.75137569,2.49880358,0.00440011,1.14901417,0.56243664,0.00000000,1.66298140,1.34973213
-4.74537269,2.53112043,0.00435510,1.18044653,0.55730382,0.00000000,1.70558674,1.37759932
-4.73936968,2.55239685,0.00429146,1.20749070,0.54924870,0.00000000,1.74203090,1.40005238
-4.73336668,2.56255264,0.00420994,1.23006969,0.53827940,0.00000000,1.77213434,1.41704235
-4.72736368,2.56175138,0.00411206,1.24818708,0.52448173,0.00000000,1.79583852,1.42862920
-4.72136068,2.55038240,0.00400003,1.26191845,0.50801549,0.00000000,1.81319641,1.43497085
-4.71535768,2.52903425,0.00387675,1.27140007,0.48910799,0.00000000,1.82435871,1.43630846
-4.70935468,2.49846124,0.00374573,1.27681555,0.46804506,0.00000000,1.82955671,1.43294870
-4.70335168,2.45954513,0.00361100,1.27838142,0.44516025,0.00000000,1.82908314,1.42524442
-4.69734867,2.41325437,0.00347703,1.27633250,0.42082267,0.00000000,1.82327211,1.41357480
-4.69134567,2.36060310,0.00334858,1.27090805,0.39542422,0.00000000,1.81247961,1.39832618
-4.68534267,2.30261228,0.00323062,1.26233970,0.36936665,0.00000000,1.79706572,1.37987480
-4.67933967,2.24027484,0.00312816,1.25084172,0.34304915,0.00000000,1.77737977,1.35857244
-4.67333667,2.17452662,0.00304614,1.23660438,0.31685693,0.00000000,1.75374909,1.33473567
-4.66733367,2.10622418,0.00298929,1.21979071,0.29115116,0.00000000,1.72647215,1.30863929
-4.66133067,2.03613031,0.00296198,1.20053677,0.26626062,0.00000000,1.69581625,1.28051413
-4.65532766,1.96490733,0.00296813,1.17895532,0.24247528,0.00000000,1.66201969,1.25054910
-4.64932466,1.89311781,0.00301105,1.15514250,0.22004175,0.00000000,1.62529799,1.21889719
-4.64332166,1.82123200,0.00309337,1.12918694,0.19916077,0.00000000,1.58585357,1.18568466
-4.63731866,1.74964067,0.00321689,1.10118056,0.17998647,0.00000000,1.54388781,1.15102268
-4.63131566,1.67867199,0.00338253,1.07123009,0.16262726,0.00000000,1.49961451,1.11502030
-4.62531266,1.60861063,0.00359023,1.03946858,0.14714816,0.00000000,1.45327348,1.07779783
-4.61930965,1.53971758,0.00383891,1.00606573,0.13357413,0.00000000,1.40514318,1.03949941
-4.61330665,1.47224889,0.00412644,0.97123642,0.12189439,0.00000000,1.35555106,1.00030397
-4.60730365,1.40647198,0.00444962,0.93524652,0.11206704,0.00000000,1.30488097,0.96043347
-4.60130065,1.34267822,0.00480420,0.89841559,0.10402414,0.00000000,1.25357658,0.92015803
-4.59529765,1.28119092,0.00518493,0.86111598,0.09767667,0.00000000,1.20214052,0.87979732
-4.58929465,1.22236822,0.00558565,0.82376836,0.09291933,0.00000000,1.15112894,0.83971803
-4.58329165,1.16660070,0.00599937,0.78683356,0.08963501,0.00000000,1.10114162,0.80032764
-4.57728864,1.11430390,0.00641844,0.75080127,0.08769877,0.00000000,1.05280797,0.76206449
-4.57128564,1.06590629,0.00683471,0.71617592,0.08698128,0.00000000,1.00676958,0.72538495
-4.56528264,1.02183345,0.00723975,0.68346052,0.08735172,0.00000000,0.96366007,0.69074816
-4.55927964,0.98248959,0.00762502,0.65313911,0.08868006,0.00000000,0.92408337,0.65859917
-4.55327664,0.94823735,0.00798215,0.62565885,0.09083891,0.00000000,0.88859133,0.62935147
-4.54727364,0.91937746,0.00830315,0.60141244,0.09370477,0.00000000,0.85766201,0.60336970
-4.54127064,0.89612909,0.00858065,0.58072190,0.09715895,0.00000000,0.83167958,0.58095346
-4.53526763,0.87861249,0.00880814,0.56382431,0.10108819,0.00000000,0.81091691,0.56232307
-4.52926463,0.86683461,0.00898013,0.55086048,0.10538501,0.00000000,0.79552194,0.54760802
-4.52326163,0.86067890,0.00909235,0.54186688,0.10994791,0.00000000,0.78550830,0.53683865
-4.51725863,0.85989985,0.00914188,0.53677137,0.11468154,0.00000000,0.78075102,0.52994156
-4.51125563,0.86412267,0.00912722,0.53539309,0.11949689,0.00000000,0.78098752,0.52673900
-4.50525263,0.87284858,0.00904833,0.53744635,0.12431155,0.00000000,0.78582403,0.52695230
-4.49924962,0.88546538,0.00890662,0.54254871,0.12905003,0.00000000,0.79474740,0.53020934
-4.49324662,0.90126329,0.00870488,0.55023285,0.13364439,0.00000000,0.80714189,0.53605575
-4.48724362,0.91945531,0.00844719,0.55996178,0.13803486,0.00000000,0.82231036,0.54396943
-4.48124062,0.93920162,0.00813873,0.57114694,0.14217069,0.00000000,0.83949921,0.55337786
-4.47523762,0.95963680,0.00778563,0.58316846,0.14601110,0.00000000,0.85792598,0.56367753
-4.46923462,0.97989903,0.00739475,0.59539679,0.14952629,0.00000000,0.87680873,0.57425472
-4.46323162,0.99916004,0.00697344,0.60721484,0.15269841,0.00000000,0.89539588,0.58450682
-4.45722861,1.01665440,0.00652934,0.61803982,0.15552243,0.00000000,0.91299540,0.59386336
-4.45122561,1.03170716,0.00607010,0.62734392,0.15800681,0.00000000,0.92900220,0.60180585
-4.44522261,1.04375851,0.00560322,0.63467288,0.16017388,0.00000000,0.94292240,0.60788576
-4.43921961,1.05238430,0.00513584,0.63966193,0.16205984,0.00000000,0.95439368,0.61173984
-4.43321661,1.05731177,0.00467457,0.64204830,0.16371425,0.00000000,0.96320074,0.61310216
-4.42721361,1.05842954,0.00422537,0.64167986,0.16519913,0.00000000,0.96928518,0.61181252
-4.42121061,1.05579151,0.00379346,0.63851963,0.16658736,0.00000000,0.97274942,0.60782082
-4.41520760,1.04961457,0.00338324,0.63264598,0.16796069,0.00000000,0.97385456,0.60118732
-4.40920460,1.04027010,0.00299829,0.62424854,0.16940718,0.00000000,0.97301212,0.59207882
-4.40320160,1.02826974,0.00264139,0.61362010,0.17101832,0.00000000,0.97077022,0.58076090
-4.39719860,1.01424606,0.00231451,0.60114484,0.17288577,0.00000000,0.96779458,0.56758680
-4.39119560,0.99892901,0.00201894,0.58728342,0.17509808,0.00000000,0.96484541,0.55298319
-4.38519260,0.98311917,0.00175531,0.57255567,0.17773729,0.00000000,0.96275085,0.53743366
-4.37918959,0.96765900,0.00152371,0.55752141,0.18087587,0.00000000,0.96237837,0.52146053
-4.37318659,0.95340335,0.00132380,0.54276043,0.18457395,0.00000000,0.96460496,0.50560582
-4.36718359,0.94119029,0.00115487,0.52885216,0.18887714,0.00000000,0.97028739,0.49041199
-4.36118059,0.93181365,0.00101598,0.51635595,0.19381495,0.00000000,0.98023359,0.47640336
-4.35517759,0.92599797,0.00090599,0.50579258,0.19940011,0.00000000,0.99517606,0.46406876
-4.34917459,0.92437700,0.00082369,0.49762757,0.20562856,0.00000000,1.01574805,0.45384607
-4.34317159,0.92747619,0.00076783,0.49225687,0.21248038,0.00000000,1.04246327,0.44610910
-4.33716858,0.93569961,0.00073715,0.48999522,0.21992150,0.00000000,1.07569944,0.44115717
-4.33116558,0.94932153,0.00073045,0.49106749,0.22790602,0.00000000,1.11568598,0.43920767
-4.32516258,0.96848263,0.00074654,0.49560306,0.23637912,0.00000000,1.16249600,0.44039174
-4.31915958,0.99319053,0.00078430,0.50363334,0.24528034,0.00000000,1.21604234,0.44475295
-4.31315658,1.02332434,0.00084262,0.51509228,0.25454694,0.00000000,1.27607768,0.45224896
-4.30715358,1.05864270,0.00092039,0.52981971,0.26411732,0.00000000,1.34219845,0.46275594
