energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.78389195,0.43036651,0.01006301,0.05313062,0.00289584,0.00000000,0.34355918,0.06544371,0.18599260,0.00000000
-5.77788894,0.42275961,0.00968891,0.05099753,0.00295010,0.00000000,0.32768090,0.06542987,0.18263798,0.00000000
-5.77188594,0.41770100,0.00938263,0.04917726,0.00304006,0.00000000,0.31377810,0.06577796,0.18035740,0.00000000
-5.76588294,0.41541973,0.00915728,0.04771847,0.00316650,0.00000000,0.30215884,0.06651723,0.17922804,0.00000000
-5.75987994,0.41608129,0.00902419,0.04666169,0.00332976,0.00000000,0.29308152,0.06766665,0.17930095,0.00000000
-5.75387694,0.41978174,0.00899264,0.04603818,0.00352964,0.00000000,0.28674775,0.06923408,0.18059894,0.00000000
-5.74787394,0.42654381,0.00906957,0.04586912,0.00376537,0.00000000,0.28329675,0.07121592,0.18311537,0.00000000
-5.74187094,0.43631478,0.00925941,0.04616491,0.00403557,0.00000000,0.28280137,0.07359692,0.18681373,0.00000000
-5.73586793,0.44896643,0.00956393,0.04692486,0.00433816,0.00000000,0.28526575,0.07635033,0.19162813,0.00000000
-5.72986493,0.46429672,0.00998208,0.04813703,0.00467040,0.00000000,0.29062463,0.07943835,0.19746446,0.00000000
-5.72386193,0.48203340,0.01050999,0.04977835,0.00502880,0.00000000,0.29874433,0.08281286,0.20420241,0.00000000
-5.71785893,0.50183934,0.01114100,0.05181504,0.00540920,0.00000000,0.30942538,0.08641634,0.21169813,0.00000000
-5.71185593,0.52331961,0.01186574,0.05420323,0.00580674,0.00000000,0.32240680,0.09018308,0.21978759,0.00000000
-5.70585293,0.54603009,0.01267230,0.05688987,0.00621594,0.00000000,0.33737194,0.09404060,0.22829052,0.00000000
-5.69984992,0.56948769,0.01354649,0.05981387,0.00663078,0.00000000,0.35395604,0.09791124,0.23701490,0.00000000
-5.69384692,0.59318192,0.01447217,0.06290755,0.00704481,0.00000000,0.37175519,0.10171395,0.24576197,0.00000000
-5.68784392,0.61658773,0.01543165,0.06609820,0.00745124,0.00000000,0.39033681,0.10536617,0.25433160,0.00000000
-5.68184092,0.63917940,0.01640621,0.06931001,0.00784319,0.00000000,0.40925142,0.10878588,0.26252806,0.00000000
-5.67583792,0.66044519,0.01737659,0.07246603,0.00821378,0.00000000,0.42804549,0.11189362,0.27016596,0.00000000
-5.66983492,0.67990260,0.01832368,0.07549034,0.00855637,0.00000000,0.44627518,0.11461465,0.27707633,0.00000000
-5.66383192,0.69711362,0.01922909,0.07831033,0.00886478,0.00000000,0.46352051,0.11688097,0.28311273,0.00000000
-5.65782891,0.71169979,0.02007589,0.08085895,0.00913346,0.00000000,0.47939981,0.11863326,0.28815705,0.00000000
-5.65182591,0.72335650,0.02084921,0.08307691,0.00935774,0.00000000,0.49358375,0.11982275,0.29212511,0.00000000
-5.64582291,0.73186606,0.02153694,0.08491480,0.00953399,0.00000000,0.50580864,0.12041271,0.29497163,0.00000000
-5.63981991,0.73710897,0.02213027,0.08633501,0.00965983,0.00000000,0.51588846,0.12037983,0.29669452,0.00000000
-5.63381691,0.73907311,0.02262422,0.08731334,0.00973423,0.00000000,0.52372518,0.11971513,0.29733823,0.00000000
-5.62781391,0.73786015,0.02301801,0.08784031,0.00975764,0.00000000,0.52931680,0.11842458,0.29699604,0.00000000
-5.62181091,0.73368899,0.02331538,0.08792207,0.00973203,0.00000000,0.53276281,0.11652920,0.29581108,0.00000000
-5.61580790,0.72689578,0.02352465,0.08758082,0.00966095,0.00000000,0.53426666,0.11406483,0.29397598,0.00000000
-5.60980490,0.71793052,0.02365875,0.08685487,0.00954941,0.00000000,0.53413510,0.11108137,0.29173100,0.00000000
-5.60380190,0.70734990,0.02373493,0.08579808,0.00940387,0.00000000,0.53277400,0.10764165,0.28936066,0.00000000
-5.59779890,0.69580662,0.02377447,0.08447891,0.00923206,0.00000000,0.53068099,0.10381982,0.28718876,0.00000000
-5.59179590,0.68403522,0.02380204,0.08297897,0.00904278,0.00000000,0.52843461,0.09969953,0.28557188,0.00000000
-5.58579290,0.67283482,0.02384506,0.08139120,0.00884570,0.00000000,0.52668051,0.09537165,0.28489137,0.00000000
-5.57978989,0.66304899,0.02393280,0.07981757,0.00865107,0.00000000,0.52611470,0.09093192,0.28554408,0.00000000
-5.57378689,0.65554338,0.02409544,0.07836659,0.00846945,0.00000000,0.52746455,0.08647835,0.28793181,0.00000000
-5.56778389,0.65118161,0.02436300,0.07715050,0.00831138,0.00000000,0.53146777,0.08210869,0.29244996,0.00000000
-5.56178089,0.65080007,0.02476421,0.07628234,0.00818707,0.00000000,0.53885012,0.07791777,0.29947538,0.00000000
-5.55577789,0.65518228,0.02532540,0.07587285,0.00810609,0.00000000,0.55030237,0.07399515,0.30935390,0.00000000
-5.54977489,0.66503372,0.02606937,0.07602748,0.00807706,0.00000000,0.56645725,0.07042274,0.32238790,0.00000000
-5.54377189,0.68095752,0.02701433,0.07684339,0.00810737,0.00000000,0.58786694,0.06727286,0.33882417,0.00000000
-5.53776888,0.70343226,0.02817298,0.07840659,0.00820291,0.00000000,0.61498207,0.06460645,0.35884258,0.00000000
-5.53176588,0.73279210,0.02955163,0.08078937,0.00836789,0.00000000,0.64813268,0.06247175,0.38254600,0.00000000
-5.52576288,0.76921049,0.03114964,0.08404793,0.00860464,0.00000000,0.68751192,0.06090323,0.40995177,0.00000000
-5.51975988,0.81268763,0.03295896,0.08822048,0.00891352,0.00000000,0.73316331,0.05992101,0.44098526,0.00000000
-5.51375688,0.86304276,0.03496399,0.09332567,0.00929285,0.00000000,0.78497182,0.05953060,0.47547584,0.00000000
-5.50775388,0.91991137,0.03714158,0.09936156,0.00973888,0.00000000,0.84265965,0.05972311,0.51315565,0.00000000
-5.50175088,0.98274804,0.03946147,0.10630512,0.01024592,0.00000000,0.90578681,0.06047574,0.55366136,0.00000000
-5.49574787,1.05083496,0.04188687,0.11411231,0.01080639,0.00000000,0.97375695,0.06175273,0.59653917,0.00000000
-5.48974487,1.12329620,0.04437534,0.12271874,0.01141107,0.00000000,1.04582851,0.06350660,0.64125301,0.00000000
-5.48374187,1.19911770,0.04687993,0.13204098,0.01204929,0.00000000,1.12113098,0.06567963,0.68719606,0.00000000
-5.47773887,1.27717234,0.04935052,0.14197851,0.01270923,0.00000000,1.19868614,0.06820574,0.73370511,0.00000000
-5.47173587,1.35624975,0.05173529,0.15241612,0.01337827,0.00000000,1.27743357,0.07101238,0.78007770,0.00000000
-5.46573287,1.43508981,0.05398239,0.16322700,0.01404331,0.00000000,1.35625987,0.07402276,0.82559123,0.00000000
-5.45972986,1.51241877,0.05604156,0.17427612,0.01469122,0.00000000,1.43403042,0.07715802,0.86952374,0.00000000
-5.45372686,1.58698680,0.05786582,0.18542401,0.01530914,0.00000000,1.50962267,0.08033949,0.91117522,0.00000000
-5.44772386,1.65760548,0.05941305,0.19653064,0.01588494,0.00000000,1.58195965,0.08349090,0.94988903,0.00000000
-5.44172086,1.72318374,0.06064742,0.20745940,0.01640753,0.00000000,1.65004215,0.08654045,0.98507219,0.00000000
-5.43571786,1.78276066,0.06154064,0.21808085,0.01686721,0.00000000,1.71297843,0.08942264,1.01621390,0.00000000
-5.42971486,1.83553387,0.06207293,0.22827620,0.01725595,0.00000000,1.77000984,0.09207998,1.04290132,0.00000000
-5.42371186,1.88088199,0.06223374,0.23794024,0.01756759,0.00000000,1.82053127,0.09446418,1.06483197,0.00000000
-5.41770885,1.91838030,0.06202206,0.24698364,0.01779800,0.00000000,1.86410537,0.09653716,1.08182203,0.00000000
-5.41170585,1.94780861,0.06144648,0.25533450,0.01794516,0.00000000,1.90046982,0.09827155,1.09381027,0.00000000
-5.40570285,1.96915122,0.06052484,0.26293898,0.01800916,0.00000000,1.92953724,0.09965077,1.10085726,0.00000000
-5.39969985,1.98258866,0.05928360,0.26976112,0.01799211,0.00000000,1.95138773,0.10066875,1.10314001,0.00000000
-5.39369685,1.98848192,0.05775691,0.27578171,0.01789800,0.00000000,1.96625447,0.10132922,1.10094212,0.00000000
-5.38769385,1.98734966,0.05598543,0.28099641,0.01773247,0.00000000,1.97450305,0.10164463,1.09464015,0.00000000
-5.38169085,1.97983986,0.05401495,0.28541314,0.01750254,0.00000000,1.97660580,0.10163476,1.08468661,0.00000000
-5.37568784,1.96669714,0.05189490,0.28904905,0.01721635,0.00000000,1.97311238,0.10132521,1.07159064,0.00000000
-5.36968484,1.94872754,0.04967674,0.29192708,0.01688272,0.00000000,1.96461839,0.10074558,1.05589712,0.00000000
-5.36368184,1.92676247,0.04741242,0.29407251,0.01651089,0.00000000,1.95173358,0.09992777,1.03816535,0.00000000
-5.35767884,1.90162370,0.04515285,0.29550966,0.01611016,0.00000000,1.93505164,0.09890421,1.01894818,0.00000000
-5.35167584,1.87409093,0.04294642,0.29625901,0.01568951,0.00000000,1.91512286,0.09770624,0.99877264,0.00000000
-5.34567284,1.84487365,0.04083780,0.29633486,0.01525739,0.00000000,1.89243143,0.09636276,0.97812270,0.00000000
-5.33966983,1.81458814,0.03886678,0.29574378,0.01482143,0.00000000,1.86737826,0.09489909,0.95742509,0.00000000
-5.33366683,1.78374085,0.03706746,0.29448394,0.01438823,0.00000000,1.84027010,0.09333614,0.93703835,0.00000000
-5.32766383,1.75271825,0.03546749,0.29254529,0.01396327,0.00000000,1.81131540,0.09169001,0.91724563,0.00000000
-5.32166083,1.72178348,0.03408771,0.28991072,0.01355081,0.00000000,1.78062674,0.08997176,0.89825116,0.00000000
-5.31565783,1.69107928,0.03294187,0.28655793,0.01315387,0.00000000,1.74822929,0.08818773,0.88018032,0.00000000
-5.30965483,1.66063668,0.03203665,0.28246209,0.01277426,0.00000000,1.71407455,0.08633995,0.86308291,0.00000000
-5.30365183,1.63038838,0.03137177,0.27759884,0.01241269,0.00000000,1.67805812,0.08442687,0.84693930,0.00000000
-5.29764882,1.60018579,0.03094038,0.27194765,0.01206883,0.00000000,1.64004024,0.08244430,0.83166875,0.00000000
-5.29164582,1.56981839,0.03072950,0.26549519,0.01174153,0.00000000,1.59986749,0.08038635,0.81713943,0.00000000
-5.28564282,1.53903427,0.03072061,0.25823844,0.01142890,0.00000000,1.55739440,0.07824652,0.80317944,0.00000000
-5.27963982,1.50756049,0.03089037,0.25018738,0.01112857,0.00000000,1.51250341,0.07601863,0.78958815,0.00000000
-5.27363682,1.47512236,0.03121140,0.24136703,0.01083780,0.00000000,1.46512213,0.07369773,0.77614753,0.00000000
-5.26763382,1.44146065,0.03165308,0.23181878,0.01055368,0.00000000,1.41523700,0.07128088,0.76263284,0.00000000
-5.26163082,1.40634620,0.03218248,0.22160079,0.01027325,0.00000000,1.36290255,0.06876765,0.74882233,0.00000000
-5.25562781,1.36959137,0.03276523,0.21078749,0.00999366,0.00000000,1.30824620,0.06616053,0.73450586,0.00000000
-5.24962481,1.33105836,0.03336646,0.19946831,0.00971228,0.00000000,1.25146843,0.06346510,0.71949207,0.00000000
-5.24362181,1.29066431,0.03395169,0.18774551,0.00942678,0.00000000,1.19283873,0.06068994,0.70361421,0.00000000
-5.23761881,1.24838341,0.03448771,0.17573144,0.00913518,0.00000000,1.13268781,0.05784646,0.68673462,0.00000000
-5.23161581,1.20424647,0.03494343,0.16354532,0.00883595,0.00000000,1.07139687,0.05494851,0.66874788,0.00000000
-5.22561281,1.15833833,0.03529066,0.15130965,0.00852797,0.00000000,1.00938467,0.05201195,0.64958274,0.00000000
-5.21960980,1.11079358,0.03550476,0.13914658,0.00821061,0.00000000,0.94709351,0.04905406,0.62920310,0.00000000
-5.21360680,1.06179111,0.03556525,0.12717438,0.00788367,0.00000000,0.88497473,0.04609299,0.60760789,0.00000000
-5.20760380,1.01154788,0.03545628,0.11550410,0.00754739,0.00000000,0.82347478,0.04314719,0.58483033,0.00000000
-5.20160080,0.96031228,0.03516695,0.10423675,0.00720243,0.00000000,0.76302242,0.04023485,0.56093629,0.00000000
-5.19559780,0.90835750,0.03469146,0.09346090,0.00684981,0.00000000,0.70401761,0.03737346,0.53602216,0.00000000
-5.18959480,0.85597487,0.03402919,0.08325097,0.00649091,0.00000000,0.64682249,0.03457931,0.51021210,0.00000000
-5.18359180,0.80346762,0.03318454,0.07366608,0.00612741,0.00000000,0.59175465,0.03186729,0.48365481,0.00000000
-5.17758879,0.75114495,0.03216667,0.06474965,0.00576123,0.00000000,0.53908273,0.02925053,0.45651988,0.00000000
-5.17158579,0.69931643,0.03098912,0.05652946,0.00539449,0.00000000,0.48902426,0.02674033,0.42899380,0.00000000
-5.16558279,0.64828697,0.02966926,0.04901839,0.00502946,0.00000000,0.44174549,0.02434607,0.40127564,0.00000000
-5.15957979,0.59835216,0.02822771,0.04221552,0.00466855,0.00000000,0.39736310,0.02207516,0.37357261,0.00000000
-5.15357679,0.54979401,0.02668769,0.03610760,0.00431416,0.00000000,0.35594721,0.01993317,0.34609556,0.00000000
-5.14757379,0.50287734,0.02507430,0.03067083,0.00396876,0.00000000,0.31752559,0.01792388,0.31905450,0.00000000
-5.14157079,0.45784653,0.02341383,0.02587272,0.00363476,0.00000000,0.28208860,0.01604942,0.29265444,0.00000000
-5.13556778,0.41492303,0.02173313,0.02167402,0.00331450,0.00000000,0.24959453,0.01431043,0.26709150,0.00000000
-5.12956478,0.37430347,0.02005903,0.01803063,0.00301023,0.00000000,0.21997523,0.01270626,0.24254960,0.00000000
-5.12356178,0.33615852,0.01841779,0.01489539,0.00272409,0.00000000,0.19314161,0.01123509,0.21919781,0.00000000
-5.11755878,0.30063255,0.01683473,0.01221970,0.00245810,0.00000000,0.16898900,0.00989418,0.19718836,0.00000000
-5.11155578,0.26784420,0.01533396,0.00995492,0.00221413,0.00000000,0.14740216,0.00867998,0.17665553,0.00000000
-5.10555278,0.23788767,0.01393824,0.00805357,0.00199397,0.00000000,0.12825991,0.00758838,0.15771537,0.00000000
-5.09954977,0.21083497,0.01266890,0.00647030,0.00179927,0.00000000,0.11143928,0.00661479,0.14046621,0.00000000
-5.09354677,0.18673871,0.01154597,0.00516260,0.00163162,0.00000000,0.09681925,0.00575436,0.12498996,0.00000000
-5.08754377,0.16563567,0.01058834,0.00409129,0.00149257,0.00000000,0.08428393,0.00500212,0.11135406,0.00000000
-5.08154077,0.14755063,0.00981401,0.00322084,0.00138363,0.00000000,0.07372530,0.00435310,0.09961391,0.00000000
-5.07553777,0.13250049,0.00924040,0.00251954,0.00130633,0.00000000,0.06504550,0.00380248,0.08981568,0.00000000
-5.06953477,0.12049835,0.00888468,0.00195945,0.00126222,0.00000000,0.05815854,0.00334566,0.08199923,0.00000000
-5.06353177,0.11155731,0.00876405,0.00151631,0.00125293,0.00000000,0.05299165,0.00297843,0.07620096,0.00000000
-5.05752876,0.10569372,0.00889600,0.00116939,0.00128012,0.00000000,0.04948598,0.00269698,0.07245643,0.00000000
-5.05152576,0.10292974,0.00929851,0.00090118,0.00134555,0.00000000,0.04759689,0.00249800,0.07080241,0.00000000
-5.04552276,0.10329477,0.00999012,0.00069719,0.00145097,0.00000000,0.04729363,0.00237871,0.07127841,0.00000000
-5.03951976,0.10682595,0.01098986,0.00054562,0.00159816,0.00000000,0.04855854,0.00233686,0.07392727,0.00000000
-5.03351676,0.11356715,0.01231703,0.00043709,0.00178883,0.00000000,0.05138560,0.00237075,0.07879496,0.00000000
-5.02751376,0.12356684,0.01399089,0.00036441,0.00202458,0.00000000,0.05577853,0.00247918,0.08592936,0.00000000
-5.02151076,0.13687452,0.01603003,0.00032230,0.00230677,0.00000000,0.06174833,0.00266140,0.09537803,0.00000000
-5.01550775,0.15353597,0.01845177,0.00030727,0.00263646,0.00000000,0.06931043,0.00291702,0.10718514,0.00000000
-5.00950475,0.17358739,0.02127123,0.00031735,0.00301427,0.00000000,0.07848132,0.00324597,0.12138742,0.00000000
-5.00350175,0.19704877,0.02450042,0.00035207,0.00344028,0.00000000,0.08927505,0.00364831,0.13800958,0.00000000
-4.99749875,0.22391659,0.02814715,0.00041231,0.00391391,0.00000000,0.10169945,0.00412422,0.15705911,0.00000000
-4.99149575,0.25415646,0.03221389,0.00050024,0.00443382,0.00000000,0.11575243,0.00467379,0.17852092,0.00000000
-4.98549275,0.28769576,0.03669673,0.00061932,0.00499778,0.00000000,0.13141826,0.00529697,0.20235193,0.00000000
-4.97948974,0.32441706,0.04158421,0.00077424,0.00560264,0.00000000,0.14866433,0.00599347,0.22847608,0.00000000
-4.97348674,0.36415236,0.04685646,0.00097097,0.00624428,0.00000000,0.16743825,0.00676264,0.25677985,0.00000000
-4.96748374,0.40667886,0.05248436,0.00121671,0.00691755,0.00000000,0.18766555,0.00760341,0.28710881,0.00000000
-4.96148074,0.45171635,0.05842903,0.00151990,0.00761634,0.00000000,0.20924823,0.00851428,0.31926524,0.00000000
-4.95547774,0.49892668,0.06464150,0.00189018,0.00833360,0.00000000,0.23206409,0.00949328,0.35300729,0.00000000
-4.94947474,0.54791542,0.07106284,0.00233836,0.00906146,0.00000000,0.25596701,0.01053797,0.38804966,0.00000000
-4.94347174,0.59823583,0.07762452,0.00287627,0.00979139,0.00000000,0.28078818,0.01164548,0.42406598,0.00000000
-4.93746873,0.64939509,0.08424925,0.00351666,0.01051429,0.00000000,0.30633825,0.01281255,0.46069291,0.00000000
-4.93146573,0.70086269,0.09085217,0.00427292,0.01122079,0.00000000,0.33241037,0.01403561,0.49753597,0.00000000
-4.92546273,0.75208073,0.09734238,0.00515886,0.01190140,0.00000000,0.35878392,0.01531083,0.53417682,0.00000000
-4.91945973,0.80247569,0.10362490,0.00618829,0.01254678,0.00000000,0.38522883,0.01663417,0.57018185,0.00000000
-4.91345673,0.85147129,0.10960283,0.00737461,0.01314795,0.00000000,0.41151024,0.01800148,0.60511174,0.00000000
-4.90745373,0.89850190,0.11517979,0.00873029,0.01369658,0.00000000,0.43739328,0.01940848,0.63853169,0.00000000
-4.90145073,0.94302581,0.12026246,0.01026630,0.01418514,0.00000000,0.46264778,0.02085080,0.67002178,0.00000000
-4.89544772,0.98453805,0.12476324,0.01199144,0.01460716,0.00000000,0.48705256,0.02232395,0.69918717,0.00000000
-4.88944472,1.02258185,0.12860277,0.01391172,0.01495733,0.00000000,0.51039920,0.02382324,0.72566765,0.00000000
-4.88344172,1.05675858,0.13171236,0.01602968,0.01523167,0.00000000,0.53249513,0.02534373,0.74914609,0.00000000
-4.87743872,1.08673557,0.13403613,0.01834370,0.01542757,0.00000000,0.55316576,0.02688008,0.76935558,0.00000000
-4.87143572,1.11225158,0.13553286,0.02084741,0.01554385,0.00000000,0.57225575,0.02842641,0.78608479,0.00000000
-4.86543272,1.13311978,0.13617737,0.02352923,0.01558073,0.00000000,0.58962944,0.02997619,0.79918161,0.00000000
-4.85942971,1.14922823,0.13596140,0.02637190,0.01553977,0.00000000,0.60517028,0.03152205,0.80855470,0.00000000
-4.85342671,1.16053794,0.13489403,0.02935234,0.01542377,0.00000000,0.61877975,0.03305572,0.81417321,0.00000000
-4.84742371,1.16707881,0.13300153,0.03244158,0.01523664,0.00000000,0.63037565,0.03456790,0.81606461,0.00000000
-4.84142071,1.16894380,0.13032665,0.03560494,0.01498327,0.00000000,0.63989011,0.03604828,0.81431088,0.00000000
-4.83541771,1.16628175,0.12692739,0.03880251,0.01466931,0.00000000,0.64726766,0.03748555,0.80904337,0.00000000
-4.82941471,1.15928934,0.12287537,0.04198977,0.01430103,0.00000000,0.65246338,0.03886755,0.80043663,0.00000000
-4.82341171,1.14820260,0.11825376,0.04511852,0.01388510,0.00000000,0.65544152,0.04018146,0.78870145,0.00000000
-4.81740870,1.13328863,0.11315487,0.04813803,0.01342844,0.00000000,0.65617477,0.04141408,0.77407772,0.00000000
-4.81140570,1.11483763,0.10767757,0.05099628,0.01293805,0.00000000,0.65464415,0.04255220,0.75682715,0.00000000
-4.80540270,1.09315589,0.10192459,0.05364149,0.01242085,0.00000000,0.65083971,0.04358301,0.73722639,0.00000000
-4.79939970,1.06855963,0.09599973,0.05602361,0.01188359,0.00000000,0.64476198,0.04449455,0.71556068,0.00000000
-4.79339670,1.04137008,0.09000523,0.05809590,0.01133270,0.00000000,0.63642404,0.04527616,0.69211821,0.00000000
-4.78739370,1.01190957,0.08403924,0.05981646,0.01077421,0.00000000,0.62585399,0.04591899,0.66718535,0.00000000
-4.78139070,0.98049871,0.07819356,0.06114960,0.01021375,0.00000000,0.61309778,0.04641632,0.64104272,0.00000000
-4.77538769,0.94745436,0.07255165,0.06206712,0.00965644,0.00000000,0.59822192,0.04676398,0.61396214,0.00000000
-4.76938469,0.91308821,0.06718705,0.06254925,0.00910690,0.00000000,0.58131592,0.04696057,0.58620429,0.00000000
-4.76338169,0.87770580,0.06216211,0.06258542,0.00856924,0.00000000,0.56249418,0.04700757,0.55801711,0.00000000
-4.75737869,0.84160556,0.05752717,0.06217459,0.00804705,0.00000000,0.54189708,0.04690939,0.52963462,0.00000000
-4.75137569,0.80507781,0.05332014,0.06132532,0.00754343,0.00000000,0.51969107,0.04667322,0.50127613,0.00000000
-4.74537269,0.76840352,0.04956641,0.06005547,0.00706099,0.00000000,0.49606767,0.04630881,0.47314569,0.00000000
-4.73936968,0.73185270,0.04627922,0.05839162,0.00660186,0.00000000,0.47124131,0.04582810,0.44543166,0.00000000
-4.73336668,0.69568243,0.04346025,0.05636807,0.00616774,0.00000000,0.44544608,0.04524482,0.41830629,0.00000000
-4.72736368,0.66013460,0.04110061,0.05402576,0.00575991,0.00000000,0.41893146,0.04457393,0.39192534,0.00000000
-4.72136068,0.62543345,0.03918196,0.05141086,0.00537925,0.00000000,0.39195723,0.04383115,0.36642765,0.00000000
-4.71535768,0.59178311,0.03767794,0.04857329,0.00502628,0.00000000,0.36478782,0.04303242,0.34193478,0.00000000
-4.70935468,0.55936533,0.03655560,0.04556518,0.00470120,0.00000000,0.33768641,0.04219339,0.31855062,0.00000000
-4.70335168,0.52833754,0.03577702,0.04243936,0.00440388,0.00000000,0.31090888,0.04132902,0.29636128,0.00000000
-4.69734867,0.49883157,0.03530094,0.03924783,0.00413394,0.00000000,0.28469824,0.04045322,0.27543505,0.00000000
-4.69134567,0.47095306,0.03508427,0.03604054,0.00389077,0.00000000,0.25927952,0.03957864,0.25582269,0.00000000
-4.68534267,0.44478172,0.03508369,0.03286414,0.00367357,0.00000000,0.23485546,0.03871652,0.23755807,0.00000000
-4.67933967,0.42037241,0.03525696,0.02976115,0.00348136,0.00000000,0.21160323,0.03787672,0.22065906,0.00000000
-4.67333667,0.39775714,0.03556419,0.02676923,0.00331309,0.00000000,0.18967225,0.03706773,0.20512890,0.00000000
-4.66733367,0.37694778,0.03596890,0.02392080,0.00316761,0.00000000,0.16918320,0.03629692,0.19095778,0.00000000
-4.66133067,0.35793936,0.03643879,0.02124283,0.00304372,0.00000000,0.15022815,0.03557073,0.17812472,0.00000000
-4.65532766,0.34071383,0.03694635,0.01875694,0.00294022,0.00000000,0.13287187,0.03489494,0.16659973,0.00000000
-4.64932466,0.32524396,0.03746920,0.01647966,0.00285595,0.00000000,0.11715405,0.03427496,0.15634595,0.00000000
-4.64332166,0.31149732,0.03799019,0.01442294,0.00278975,0.00000000,0.10309246,0.03371613,0.14732192,0.00000000
