energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-3.50875438,5.14032410,0.35435001,1.59730113,0.02936001,0.65046454,0.03698280,2.01796297,2.34520718,1.16441935
-3.50275138,5.18878633,0.35638225,1.59677710,0.03025292,0.65293553,0.03713767,2.05244523,2.38416246,1.18148196
-3.49674837,5.22968213,0.35857107,1.59428935,0.03107023,0.65435545,0.03725862,2.08342188,2.41753503,1.19641855
-3.49074537,5.26237075,0.36089416,1.58961806,0.03180341,0.65472343,0.03734050,2.11056050,2.44498539,1.20907801
-3.48474237,5.28636637,0.36332388,1.58260423,0.03244595,0.65404884,0.03737980,2.13359070,2.46626756,1.21934626
-3.47873937,5.30134439,0.36582686,1.57315405,0.03299335,0.65235041,0.03737461,2.15230707,2.48123252,1.22714742
-3.47273637,5.30714471,0.36836389,1.56124163,0.03344307,0.64965555,0.03732453,2.16657102,2.48983058,1.23244418
-3.46673337,5.30377202,0.37089008,1.54690985,0.03379435,0.64599990,0.03723054,2.17631161,2.49211221,1.23523763
-3.46073037,5.29139335,0.37335535,1.53026946,0.03404808,0.64142712,0.03709490,2.18152552,2.48822757,1.23556660
-3.45472736,5.27033319,0.37570520,1.51149647,0.03420655,0.63598887,0.03692090,2.18227631,2.47842446,1.23350646
-3.44872436,5.24106652,0.37788184,1.49082793,0.03427324,0.62974480,0.03671277,2.17869325,2.46304480,1.22916766
-3.44272136,5.20421027,0.37982563,1.46855640,0.03425260,0.62276276,0.03647543,2.17096978,2.44251973,1.22269391
-3.43671836,5.16051370,0.38147678,1.44502336,0.03414981,0.61511895,0.03621439,2.15936174,2.41736333,1.21426023
-3.43071536,5.11084813,0.38277736,1.42061192,0.03397058,0.60689812,0.03593554,2.14418567,2.38816525,1.20407088
-3.42471236,5.05619639,0.38367350,1.39573907,0.03372098,0.59819374,0.03564510,2.12581686,2.35558238,1.19235712
-3.41870935,4.99764241,0.38411770,1.37084786,0.03340731,0.58910802,0.03534947,2.10468750,2.32032973,1.17937494
-3.41270635,4.93636091,0.38407130,1.34639968,0.03303600,0.57975201,0.03505521,2.08128451,2.28317085,1.16540266
-3.40670335,4.87360729,0.38350682,1.32286703,0.03261355,0.57024544,0.03476897,2.05614709,2.24490785,1.15073837
-3.40070035,4.81070750,0.38241030,1.30072663,0.03214653,0.56071657,0.03449749,2.02986370,2.20637129,1.13569713
-3.39469735,4.74904754,0.38078327,1.28045320,0.03164155,0.55130176,0.03424757,2.00306813,2.16840985,1.12060788
-3.38869435,4.69006198,0.37864453,1.26251362,0.03110532,0.54214496,0.03402609,1.97643453,2.13188005,1.10580992
-3.38269135,4.63522116,0.37603139,1.24736156,0.03054466,0.53339690,0.03383996,1.95067104,2.09763580,1.09164888
-3.37668834,4.58601622,0.37300045,1.23543220,0.02996656,0.52521408,0.03369618,1.92651181,2.06651784,1.07847218
-3.37068534,4.54394162,0.36962770,1.22713703,0.02937819,0.51775736,0.03360172,1.90470735,2.03934289,1.06662386
-3.36468234,4.51047456,0.36600801,1.22285836,0.02878691,0.51119027,0.03356353,1.88601302,2.01689258,1.05643883
-3.35867934,4.48705125,0.36225390,1.22294338,0.02820024,0.50567685,0.03358847,1.87117585,1.99990184,1.04823662
-3.35267634,4.47503987,0.35849366,1.22769774,0.02762581,0.50137920,0.03368316,1.86091992,1.98904699,1.04231468
-3.34667334,4.47571080,0.35486869,1.23737845,0.02707126,0.49845450,0.03385395,1.85593044,1.98493349,1.03894146
-3.34067034,4.49020452,0.35153039,1.25218634,0.02654413,0.49705178,0.03410672,1.85683718,1.98808344,1.03834952
-3.33466733,4.51949832,0.34863638,1.27225812,0.02605170,0.49730834,0.03444683,1.86419776,1.99892319,1.04072873
-3.32866433,4.56437313,0.34634649,1.29765839,0.02560082,0.49934598,0.03487896,1.87848136,2.01777143,1.04622018
-3.32266133,4.62538173,0.34481832,1.32837206,0.02519772,0.50326718,0.03540700,1.90005362,2.04482811,1.05491071
-3.31665833,4.70282021,0.34420285,1.36429759,0.02484784,0.50915128,0.03603401,1.92916337,2.08016482,1.06682867
-3.31065533,4.79670413,0.34463999,1.40524172,0.02455562,0.51705104,0.03676212,1.96593183,2.12371707,1.08194098
-3.30465233,4.90675114,0.34625445,1.45091613,0.02432438,0.52698943,0.03759257,2.01034489,2.17527917,1.10015165
-3.29864932,5.03237130,0.34915192,1.50093658,0.02415618,0.53895715,0.03852568,2.06224894,2.23450204,1.12130214
-3.29264632,5.17266628,0.35341578,1.55482509,0.02405170,0.55291082,0.03956098,2.12135038,2.30089447,1.14517333
-3.28664332,5.32643815,0.35910447,1.61201533,0.02401029,0.56877203,0.04069728,2.18721930,2.37382811,1.17148931
-3.28064032,5.49220803,0.36624952,1.67186151,0.02402988,0.58642734,0.04193282,2.25929688,2.45254625,1.19992275
-3.27463732,5.66824433,0.37485446,1.73365063,0.02410714,0.60572934,0.04326542,2.33690672,2.53617641,1.23010182
-3.26863432,5.85259994,0.38489447,1.79661798,0.02423754,0.62649872,0.04469270,2.41926935,2.62374650,1.26161830
-3.26263132,6.04315708,0.39631686,1.85996533,0.02441553,0.64852725,0.04621221,2.50551968,2.71420403,1.29403666
-3.25662831,6.23767831,0.40904238,1.92288126,0.02463479,0.67158177,0.04782162,2.59472665,2.80643797,1.32690383
-3.25062531,6.43386160,0.42296712,1.98456282,0.02488840,0.69540886,0.04951885,2.68591427,2.89930234,1.35975922
-3.24462231,6.62939742,0.43796518,2.04423751,0.02516919,0.71974021,0.05130219,2.77808347,2.99164085,1.39214481
-3.23861931,6.82202546,0.45389177,2.10118475,0.02546994,0.74429832,0.05317032,2.87023384,3.08231165,1.42361484
-3.23261631,7.00958859,0.47058666,2.15475563,0.02578369,0.76880246,0.05512235,2.96138449,3.17021130,1.45374496
-3.22661331,7.19008210,0.48787793,2.20439010,0.02610402,0.79297464,0.05715769,3.05059350,3.25429719,1.48214050
-3.22061031,7.36169598,0.50558579,2.24963067,0.02642522,0.81654536,0.05927599,3.13697514,3.33360748,1.50844374
-3.21460730,7.52284886,0.52352639,2.29013197,0.02674254,0.83925892,0.06147691,3.21971446,3.40727814,1.53233989
-3.20860430,7.67221228,0.54151537,2.32566558,0.02705231,0.86087815,0.06375989,3.29807900,3.47455636,1.55356196
-3.20260130,7.80872466,0.55937120,2.35611995,0.02735206,0.88118847,0.06612385,3.37142704,3.53481019,1.57189412
-3.19659830,7.93159469,0.57691812,2.38149541,0.02764053,0.90000097,0.06856691,3.43921277,3.58753420,1.58717385
-3.19059530,8.04029445,0.59398856,2.40189451,0.02791766,0.91715471,0.07108599,3.50098791,3.63235118,1.59929264
-3.18459230,8.13454317,0.61042513,2.41750819,0.02818453,0.93251799,0.07367655,3.55640043,3.66901012,1.60819552
-3.17858929,8.21428265,0.62608203,2.42859866,0.02844317,0.94598869,0.07633219,3.60519033,3.69738091,1.61387937
-3.17258629,8.27964622,0.64082597,2.43547975,0.02869644,0.95749371,0.07904443,3.64718304,3.71744606,1.61639010
-3.16658329,8.33092284,0.65453666,2.43849601,0.02894776,0.96698771,0.08180246,3.68228090,3.72929033,1.61581890
-3.16058029,8.36851871,0.66710685,2.43800143,0.02920087,0.97445105,0.08459296,3.71045328,3.73308863,1.61229763
-3.15457729,8.39291827,0.67844209,2.43433926,0.02945952,0.97988733,0.08740005,3.73172589,3.72909308,1.60599358
-3.14857429,8.40464685,0.68846028,2.42782369,0.02972725,0.98332045,0.09020527,3.74616989,3.71761969,1.59710361
-3.14257129,8.40423686,0.69709107,2.41872454,0.03000705,0.98479165,0.09298775,3.75389141,3.69903549,1.58584805
-3.13656828,8.39219917,0.70427529,2.40725567,0.03030116,0.98435638,0.09572438,3.75502195,3.67374641,1.57246436
-3.13056528,8.36900095,0.70996444,2.39356764,0.03061082,0.98208144,0.09839020,3.74971014,3.64218640,1.55720085
-3.12456228,8.33505096,0.71412030,2.37774490,0.03093610,0.97804229,0.10095876,3.73811517,3.60480815,1.54031057
-3.11855928,8.29069268,0.71671479,2.35980760,0.03127580,0.97232090,0.10340272,3.72040218,3.56207539,1.52204565
-3.11255628,8.23620511,0.71772993,2.33971768,0.03162736,0.96500387,0.10569440,3.69673966,3.51445693,1.50265207
-3.10655328,8.17181092,0.71715815,2.31738878,0.03198688,0.95618121,0.10780648,3.66729888,3.46242221,1.48236524
-3.10055028,8.09769079,0.71500259,2.29269929,0.03234921,0.94594550,0.10971266,3.63225514,3.40643821,1.46140629
-3.09454727,8.01400271,0.71127764,2.26550760,0.03270806,0.93439147,0.11138840,3.59179060,3.34696747,1.43997929
-3.08854427,7.92090473,0.70600938,2.23566859,0.03305617,0.92161602,0.11281162,3.54609834,3.28446668,1.41826941
-3.08254127,7.81857918,0.69923607,2.20305036,0.03338559,0.90771830,0.11396332,3.49538719,3.21938578,1.39644197
-3.07653827,7.70725683,0.69100833,2.16755010,0.03368792,0.89280008,0.11482819,3.43988683,3.15216690,1.37464249
-3.07053527,7.58723904,0.68138927,2.12910819,0.03395462,0.87696599,0.11539509,3.37985270,3.08324316,1.35299751
-3.06453227,7.45891645,0.67045410,2.08771973,0.03417733,0.86032362,0.11565740,3.31557034,3.01303694,1.33161621
-3.05852926,7.32278290,0.65828959,2.04344281,0.03434815,0.84298341,0.11561326,3.24735860,2.94195748,1.31059260
-3.05252626,7.17944364,0.64499303,1.99640320,0.03445997,0.82505818,0.11526564,3.17557159,2.87039805,1.29000823
-3.04652326,7.02961735,0.63067097,1.94679513,0.03450672,0.80666232,0.11462226,3.10059905,2.79873244,1.26993514
-3.04052026,6.87413182,0.61543751,1.89487829,0.03448356,0.78791062,0.11369532,3.02286503,2.72731136,1.25043893
-3.03451726,6.71391356,0.59941257,1.84097130,0.03438712,0.76891677,0.11250112,2.94282506,2.65645864,1.23158181
-3.02851426,6.54997219,0.58271987,1.78544215,0.03421556,0.74979165,0.11105956,2.86096177,2.58646792,1.21342533
-3.02251126,6.38338040,0.56548500,1.72869621,0.03396870,0.73064145,0.10939344,2.77777925,2.51759990,1.19603282
-3.01650825,6.21525095,0.54783354,1.67116254,0.03364796,0.71156585,0.10752775,2.69379646,2.45008064,1.17947115
-3.01050525,6.04671188,0.52988939,1.61327942,0.03325635,0.69265636,0.10548889,2.60954012,2.38410115,1.16381200
-3.00450225,5.87888155,0.51177341,1.55547986,0.03279837,0.67399492,0.10330383,2.52553724,2.31981843,1.14913236
-2.99849925,5.71284485,0.49360245,1.49817798,0.03227980,0.65565300,0.10099934,2.44230790,2.25735813,1.13551427
-2.99249625,5.54963171,0.47548872,1.44175683,0.03170761,0.63769118,0.09860122,2.36035844,2.19681877,1.12304384
-2.98649325,5.39019919,0.45753965,1.38655850,0.03108965,0.62015941,0.09613364,2.28017544,2.13827736,1.11180964
-2.98049025,5.23541766,0.43985812,1.33287667,0.03043446,0.60309785,0.09361859,2.20222058,2.08179620,1.10190048
-2.97448724,5.08606176,0.42254302,1.28095211,0.02975101,0.58653837,0.09107545,2.12692677,2.02743046,1.09340269
-2.96848424,4.94280619,0.40569011,1.23097106,0.02904847,0.57050658,0.08852076,2.05469523,1.97523613,1.08639721
-2.96248124,4.80622613,0.38939308,1.18306645,0.02833593,0.55502429,0.08596806,1.98589389,1.92527777,1.08095649
-2.95647824,4.67680206,0.37374456,1.13732175,0.02762226,0.54011233,0.08342800,1.92085670,1.87763560,1.07714157
-2.95047524,4.55492800,0.35883720,1.09377686,0.02691582,0.52579334,0.08090851,1.85988391,1.83241146,1.07499940
-2.94447224,4.44092269,0.34476451,1.05243582,0.02622439,0.51209459,0.07841519,1.80324301,1.78973311,1.07456066
-2.93846923,4.33504237,0.33162143,1.01327545,0.02555496,0.49905049,0.07595177,1.75117014,1.74975649,1.07583826
-2.93246623,4.23749440,0.31950458,0.97625453,0.02491368,0.48670452,0.07352066,1.70387172,1.71266580,1.07882657
-2.92646323,4.14845046,0.30851201,0.94132281,0.02430579,0.47511059,0.07112355,1.66152609,1.67867113,1.08350148
-2.92046023,4.06805854,0.29874253,0.90842933,0.02373557,0.46433360,0.06876208,1.62428491,1.64800366,1.08982132
-2.91445723,3.99645275,0.29029455,0.87752947,0.02320637,0.45444898,0.06643843,1.59227409,1.62090857,1.09772855
-2.90845423,3.93376021,0.28326440,0.84859056,0.02272059,0.44554141,0.06415589,1.56559424,1.59763583,1.10715214
-2.90245123,3.88010459,0.27774425,0.82159548,0.02227978,0.43770255,0.06191938,1.54432024,1.57842940,1.11801039
-2.89644822,3.83560596,0.27381958,0.79654445,0.02188468,0.43102780,0.05973576,1.52850021,1.56351504,1.13021407
-2.89044522,3.80037676,0.27156645,0.77345472,0.02153527,0.42561247,0.05761414,1.51815358,1.55308748,1.14366956
-2.88444222,3.77451425,0.27104842,0.75235847,0.02123091,0.42154717,0.05556594,1.51326849,1.54729736,1.15828163
-2.87843922,3.75808959,0.27231347,0.73329907,0.02097039,0.41891294,0.05360485,1.51379843,1.54623869,1.17395584
-2.87243622,3.75113423,0.27539089,0.71632603,0.02075203,0.41777621,0.05174667,1.51965853,1.54993729,1.19060004
-2.86643322,3.75362427,0.28028832,0.70148906,0.02057379,0.41818384,0.05000892,1.53072141,1.55834083,1.20812499
-2.86043022,3.76546378,0.28698905,0.68883158,0.02043331,0.42015865,0.04841041,1.54681304,1.57131104,1.22644383
-2.85442721,3.78646790,0.29544975,0.67838423,0.02032804,0.42369554,0.04697069,1.56770880,1.58861843,1.24547048
-2.84842421,3.81634687,0.30559868,0.67015869,0.02025526,0.42875854,0.04570939,1.59313003,1.60993998,1.26511699
-2.84242121,3.85469195,0.31733453,0.66414225,0.02021217,0.43527894,0.04464559,1.62274140,1.63485997,1.28528988
-2.83641821,3.90096414,0.33052601,0.66029341,0.02019596,0.44315474,0.04379706,1.65614943,1.66287409,1.30588590
-2.83041521,3.95448676,0.34501225,0.65853880,0.02020380,0.45225137,0.04317962,1.69290232,1.69339684,1.32678734
-2.82441221,4.01444235,0.36060399,0.65877151,0.02023294,0.46240381,0.04280652,1.73249151,1.72577207,1.34785738
-2.81840920,4.07987461,0.37708574,0.66085097,0.02028066,0.47342002,0.04268779,1.77435495,1.75928642,1.36893577
-2.81240620,4.14969556,0.39421877,0.66460424,0.02034438,0.48508555,0.04282983,1.81788239,1.79318516,1.38983538
-2.80640320,4.22269808,0.41174496,0.66982882,0.02042159,0.49716921,0.04323497,1.86242243,1.82669001,1.41033988
-2.80040020,4.29757350,0.42939139,0.67629661,0.02050985,0.50942940,0.04390124,1.90729165,1.85901831,1.43020298
-2.79439720,4.37293394,0.44687566,0.68375886,0.02060685,0.52162098,0.04482215,1.95178523,1.88940283,1.44914938
-2.78839420,4.44733856,0.46391165,0.69195200,0.02071032,0.53350230,0.04598675,1.99518910,1.91711144,1.46687766
-2.78239120,4.51932304,0.48021575,0.70060378,0.02081803,0.54484200,0.04737961,2.03679317,1.94146601,1.48306516
-2.77638819,4.58743112,0.49551315,0.70943983,0.02092777,0.55542535,0.04898114,2.07590524,1.96185973,1.49737468
-2.77038519,4.65024714,0.50954419,0.71818999,0.02103731,0.56505986,0.05076780,2.11186509,1.97777224,1.50946292
-2.76438219,4.70642848,0.52207044,0.72659447,0.02114437,0.57357973,0.05271260,2.14405838,1.98878196,1.51899024
-2.75837919,4.75473671,0.53288036,0.73440953,0.02124661,0.58084929,0.05478555,2.17192977,1.99457526,1.52563144
-2.75237619,4.79406643,0.54179429,0.74141251,0.02134155,0.58676495,0.05695428,2.19499491,1.99495211,1.52908703
-2.74637319,4.82347087,0.54866876,0.74740618,0.02142664,0.59125594,0.05918466,2.21285080,1.98982815,1.52909447
-2.74037019,4.84218360,0.55339974,0.75222225,0.02149919,0.59428366,0.06144155,2.22518433,1.97923322,1.52543900
-2.73436718,4.84963564,0.55592494,0.75572418,0.02155642,0.59583990,0.06368957,2.23177865,1.96330650,1.51796334
-2.72836418,4.84546785,0.55622504,0.75780914,0.02159548,0.59594407,0.06589382,2.23251735,1.94228881,1.50657605
-2.72236118,4.82953833,0.55432380,0.75840932,0.02161349,0.59463959,0.06802077,2.22738625,1.91651237,1.49125797
-2.71635818,4.80192499,0.55028707,0.75749259,0.02160759,0.59198989,0.07003902,2.21647311,1.88638876,1.47206659
-2.71035518,4.76292353,0.54422091,0.75506251,0.02157507,0.58807413,0.07192010,2.19996517,1.85239565,1.44913812
-2.70435218,4.71304125,0.53626867,0.75115799,0.02151337,0.58298294,0.07363925,2.17814486,1.81506305,1.42268713
-2.69834917,4.65298708,0.52660745,0.74585239,0.02142028,0.57681455,0.07517611,2.15138388,1.77495963,1.39300386
-2.69234617,4.58365847,0.51544386,0.73925237,0.02129396,0.56967138,0.07651536,2.12013604,1.73267969,1.36044928
-2.68634317,4.50612549,0.50300931,0.73149628,0.02113311,0.56165733,0.07764723,2.08492901,1.68883134,1.32544807
-2.68034017,4.42161283,0.48955508,0.72275233,0.02093701,0.55287581,0.07856793,2.04635527,1.64402606,1.28847988
-2.67433717,4.33147986,0.47534716,0.71321636,0.02070567,0.54342862,0.07927989,2.00506259,1.59886994,1.25006904
-2.66833417,4.23719931,0.46066114,0.70310921,0.02043986,0.53341552,0.07979189,1.96174414,1.55395663,1.21077328
-2.66233117,4.14033456,0.44577713,0.69267375,0.02014118,0.52293454,0.08011897,1.91712828,1.50986182,1.17117155
-2.65632816,4.04251590,0.43097498,0.68217139,0.01981209,0.51208278,0.08028217,1.87196833,1.46713912,1.13185159
-2.65032516,3.94541570,0.41652964,0.67187806,0.01945588,0.50095750,0.08030807,1.82703208,1.42631692,1.09339735
-2.64432216,3.85072253,0.40270692,0.66207971,0.01907668,0.48965738,0.08022812,1.78309120,1.38789591,1.05637672
-2.63831916,3.76011434,0.38975949,0.65306716,0.01867938,0.47828373,0.08007783,1.74091048,1.35234683,1.02132986
-2.63231616,3.67523073,0.37792326,0.64513044,0.01826953,0.46694136,0.07989577,1.70123681,1.32010807,0.98875825
-2.62631316,3.59764440,0.36741406,0.63855265,0.01785319,0.45573900,0.07972237,1.66478801,1.29158274,0.95911488
-2.62031016,3.52883210,0.35842460,0.63360327,0.01743687,0.44478917,0.07959872,1.63224140,1.26713507,0.93279560
-2.61430715,3.47014552,0.35112173,0.63053139,0.01702724,0.43420736,0.07956523,1.60422221,1.24708591,0.91013182
-2.60830415,3.42278239,0.34564401,0.62955860,0.01663105,0.42411051,0.07966023,1.58129211,1.23170738,0.89138475
-2.60230115,3.38775881,0.34209947,0.63087212,0.01625487,0.41461477,0.07991870,1.56393784,1.22121692,0.87674119
-2.59629815,3.36588327,0.34056383,0.63461824,0.01590492,0.40583279,0.08037095,1.55256040,1.21577079,0.86631093
-2.59029515,3.35773347,0.34107893,0.64089631,0.01558689,0.39787041,0.08104155,1.54746502,1.21545763,0.86012583
-2.58429215,3.36363683,0.34365159,0.64975368,0.01530573,0.39082314,0.08194833,1.54885231,1.22029247,0.85814061
-2.57828914,3.38365555,0.34825299,0.66118170,0.01506548,0.38477257,0.08310164,1.55681103,1.23021164,0.86023515
-2.57228614,3.41757727,0.35481850,0.67511317,0.01486920,0.37978282,0.08450389,1.57131280,1.24506926,0.86621849
-2.56628314,3.46491198,0.36324816,0.69142136,0.01471877,0.37589743,0.08614930,1.59220917,1.26463562,0.87583425
-2.56028014,3.52489580,0.37340782,0.70992075,0.01461489,0.37313672,0.08802404,1.61923135,1.28859796,0.88876737
-2.55427714,3.59650208,0.38513101,0.73036960,0.01455701,0.37149587,0.09010653,1.65199278,1.31656390,0.90465205
-2.54827414,3.67845982,0.39822160,0.75247438,0.01454332,0.37094388,0.09236815,1.68999481,1.34806764,0.92308068
-2.54227114,3.76927918,0.41245718,0.77589588,0.01457084,0.37142347,0.09477415,1.73263526,1.38257888,0.94361355
-2.53626813,3.86728369,0.42759328,0.80025701,0.01463544,0.37285192,0.09728472,1.77922007,1.41951430,0.96578898
-2.53026513,3.97064823,0.44336819,0.82515188,0.01473200,0.37512292,0.09985637,1.82897752,1.45825115,0.98913385
-2.52426213,4.07744178,0.45950849,0.85015597,0.01485454,0.37810936,0.10244324,1.88107482,1.49814250,1.01317399
-2.51825913,4.18567356,0.47573501,0.87483700,0.01499640,0.38166683,0.10499866,1.93463662,1.53853347,1.03744436
-2.51225613,4.29334124,0.49176919,0.89876609,0.01515042,0.38563789,0.10747652,1.98876484,1.57877773,1.06149875
-2.50625313,4.39847954,0.50733955,0.92152882,0.01530918,0.38985676,0.10983267,2.04255935,1.61825365,1.08491863
-2.50025013,4.49920778,0.52218823,0.94273588,0.01546516,0.39415430,0.11202620,2.09513874,1.65637919,1.10732124
-2.49424712,4.59377490,0.53607725,0.96203269,0.01561104,0.39836314,0.11402048,2.14566073,1.69262515,1.12836644
-2.48824412,4.68060054,0.54879450,0.97910802,0.01573983,0.40232266,0.11578406,2.19334159,1.72652612,1.14776250
-2.48224112,4.75831118,0.56015901,0.99370107,0.01584510,0.40588370,0.11729128,2.23747406,1.75768881,1.16527055
-2.47623812,4.82577026,0.57002564,1.00560692,0.01592115,0.40891281,0.11852274,2.27744329,1.78579761,1.18070788
-2.47023512,4.88210182,0.57828884,1.01468039,0.01596319,0.41129600,0.11946543,2.31274055,1.81061729,1.19394980
-2.46423212,4.92670718,0.58488548,1.02083798,0.01596740,0.41294173,0.12011271,2.34297431,1.83199314,1.20493051
-2.45822911,4.95927458,0.58979656,1.02405830,0.01593109,0.41378321,0.12046407,2.36787864,1.84984868,1.21364259
-2.45222611,4.97978182,0.59304797,1.02438085,0.01585268,0.41377998,0.12052481,2.38731863,1.86418150,1.22013559
-2.44622311,4.98849231,0.59470998,1.02190338,0.01573181,0.41291862,0.12030553,2.40129304,1.87505763,1.22451353
-2.44022011,4.98594484,0.59489577,1.01677815,0.01556928,0.41121285,0.11982155,2.40993388,1.88260502,1.22693148
-2.43421711,4.97293757,0.59375879,1.00920707,0.01536702,0.40870282,0.11909240,2.41350325,1.88700656,1.22759126
-2.42821411,4.95050689,0.59148913,0.99943617,0.01512802,0.40545386,0.11814119,2.41238726,1.88849303,1.22673639
-2.42221111,4.91990155,0.58830899,0.98774945,0.01485627,0.40155463,0.11699407,2.40708726,1.88733647,1.22464614
-2.41620810,4.88255274,0.58446720,0.97446225,0.01455662,0.39711472,0.11567972,2.39820839,1.88384391,1.22162897
-2.41020510,4.84004053,0.58023298,0.95991444,0.01423465,0.39226190,0.11422889,2.38644566,1.87835171,1.21801512
-2.40420210,4.79405714,0.57588913,0.94446331,0.01389654,0.38713896,0.11267395,2.37256757,1.87122037,1.21414867
-2.39819910,4.74636767,0.57172457,0.92847646,0.01354892,0.38190024,0.11104854,2.35739763,1.86282962,1.21037888
-2.39219610,4.69876864,0.56802654,0.91232450,0.01319872,0.37670787,0.10938713,2.34179386,1.85357355,1.20705118
-2.38619310,4.65304508,0.56507263,0.89637383,0.01285297,0.37172787,0.10772469,2.32662683,1.84385548,1.20449777
-2.38019010,4.61092677,0.56312269,0.88097935,0.01251870,0.36712605,0.10609622,2.31275645,1.83408222,1.20302811
-2.37418709,4.57404456,0.56241099,0.86647728,0.01220275,0.36306381,0.10453629,2.30100815,1.82465763,1.20291960
-2.36818409,4.54388767,0.56313873,0.85317811,0.01191162,0.35969391,0.10307851,2.29214913,1.81597510,1.20440875
-2.36218109,4.52176311,0.56546725,0.84135979,0.01165133,0.35715631,0.10175491,2.28686530,1.80840914,1.20768309
-2.35617809,4.50875850,0.56951205,0.83126133,0.01142733,0.35557414,0.10059527,2.28573977,1.80230612,1.21287437
-2.35017509,4.50570958,0.57533808,0.82307695,0.01124431,0.35504989,0.09962643,2.28923368,1.79797442,1.22005323
-2.34417209,4.51317373,0.58295628,0.81695100,0.01110618,0.35566199,0.09887150,2.29767025,1.79567438,1.22922586
-2.33816908,4.53141083,0.59232178,0.81297394,0.01101591,0.35746182,0.09834910,2.31122272,1.79560866,1.24033276
-2.33216608,4.56037247,0.60333377,0.81117941,0.01097554,0.36047144,0.09807272,2.32990694,1.79791358,1.25324998
-2.32616308,4.59970050,0.61583735,0.81154282,0.01098608,0.36468189,0.09805005,2.35357913,1.80265204,1.26779272
-2.32016008,4.64873539,0.62962705,0.81398149,0.01104754,0.37005248,0.09828246,2.38193904,1.80980867,1.28372152
-2.31415708,4.70653459,0.64445240,0.81835647,0.01115890,0.37651089,0.09876473,2.41453870,1.81928771,1.30075064
-2.30815408,4.77190058,0.66002503,0.82447615,0.01131818,0.38395430,0.09948486,2.45079650,1.83091407,1.31855849
-2.30215108,4.84341791,0.67602739,0.83210153,0.01152244,0.39225153,0.10042417,2.49001626,1.84443778,1.33679959
-2.29614807,4.91949799,0.69212258,0.84095320,0.01176794,0.40124607,0.10155762,2.53141057,1.85954178,1.35511762
-2.29014507,4.99842998,0.70796505,0.85071965,0.01205020,0.41076015,0.10285436,2.57412746,1.87585299,1.37315887
-2.28414207,5.07843592,0.72321172,0.86106679,0.01236411,0.42059944,0.10427853,2.61727938,1.89295615,1.39058547
-2.27813907,5.15772772,0.73753302,0.87164821,0.01270413,0.43055857,0.10579023,2.65997318,1.91040993,1.40708782
-2.27213607,5.23456386,0.75062347,0.88211598,0.01306438,0.44042694,0.10734666,2.70133987,1.92776437,1.42239542
-2.26613307,5.30730320,0.76221126,0.89213125,0.01343885,0.44999487,0.10890340,2.74056284,1.94457894,1.43628579
-2.26013007,5.37445380,0.77206647,0.90137461,0.01382153,0.45905967,0.11041575,2.77690327,1.96044017,1.44859084
-2.25412706,5.43471457,0.78000751,0.90955544,0.01420654,0.46743155,0.11184009,2.80972174,1.97497790,1.45920051
-2.24812406,5.48700821,0.78590555,0.91642007,0.01458834,0.47493892,0.11313513,2.83849495,1.98787920,1.46806355
-2.24212106,5.53050396,0.78968681,0.92175833,0.01496177,0.48143311,0.11426315,2.86282716,1.99889925,1.47518530
-2.23611806,5.56462948,0.79133243,0.92540828,0.01532218,0.48679209,0.11519100,2.88245562,2.00786848,1.48062286
-2.23011506,5.58907163,0.79087618,0.92725885,0.01566549,0.49092322,0.11589096,2.89725019,2.01469556,1.48447780
-2.22411206,5.60376621,0.78840004,0.92725050,0.01598823,0.49376477,0.11634127,2.90720704,2.01936602,1.48688692
-2.21810905,5.60887768,0.78402788,0.92537365,0.01628752,0.49528627,0.11652655,2.91243713,2.02193662,1.48801156
-2.21210605,5.60476988,0.77791765,0.92166529,0.01656107,0.49548770,0.11643778,2.91314990,2.02252570,1.48802606
-2.20610305,5.59196947,0.77025237,0.91620371,0.01680708,0.49439749,0.11607215,2.90963338,2.02130008,1.48710595
-2.20010005,5.57112406,0.76123051,0.90910184,0.01702419,0.49206949,0.11543262,2.90223141,2.01845921,1.48541653
-2.19409705,5.54295709,0.75105612,0.90049946,0.01721139,0.48857916,0.11452727,2.89131952,2.01421758,1.48310224
-2.18809405,5.50822181,0.73992929,0.89055467,0.01736786,0.48401898,0.11336847,2.87728041,2.00878619,1.48027754
-2.18209105,5.46765653,0.72803729,0.87943513,0.01749292,0.47849360,0.11197199,2.86048040,2.00235439,1.47701941
-2.17608804,5.42194345,0.71554691,0.86730938,0.01758587,0.47211463,0.11035598,2.84124790,1.99507302,1.47336204
-2.17008504,5.37167284,0.70259828,0.85433884,0.01764595,0.46499566,0.10853999,2.81985501,1.98703980,1.46929360
-2.16408204,5.31731432,0.68930045,0.84067066,0.01767225,0.45724750,0.10654406,2.79650313,1.97828801,1.46475544
-2.15807904,5.25919666,0.67572889,0.82643191,0.01766367,0.44897399,0.10438789,2.77131307,1.96877904,1.45964346
-2.15207604,5.19749670,0.66192499,0.81172539,0.01761896,0.44026857,0.10209016,2.74432042,1.95839938,1.45381163
-2.14607304,5.13223804,0.64789750,0.79662704,0.01753668,0.43121167,0.09966810,2.71547599,1.94696222,1.44707748
