energy_ev,total_up,B_p_up,B_d_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-5.77788894,3.93113368,0.37047252,0.00000000,1.98928165,2.66103431,0.80382521,0.00000000
-5.77188594,3.92780102,0.36121366,0.00000000,1.94375710,2.67182585,0.80487788,0.00000000
-5.76588294,3.91808429,0.35133566,0.00000000,1.89358543,2.67884087,0.80414804,0.00000000
-5.75987994,3.90286798,0.34101459,0.00000000,1.83957608,2.68255577,0.80178402,0.00000000
-5.75387694,3.88316661,0.33044417,0.00000000,1.78256960,2.68354960,0.79795220,0.00000000
-5.74787394,3.86010402,0.31983126,0.00000000,1.72341875,2.68249272,0.79283351,0.00000000
-5.74187094,3.83489035,0.30939125,0.00000000,1.66297100,2.68013306,0.78661971,0.00000000
-5.73586793,3.80879643,0.29934340,0.00000000,1.60205279,2.67727950,0.77950934,0.00000000
-5.72986493,3.78312555,0.28990614,0.00000000,1.54145549,2.67478255,0.77170346,0.00000000
-5.72386193,3.75918280,0.28129248,0.00000000,1.48192337,2.67351217,0.76340110,0.00000000
-5.71785893,3.73824264,0.27370553,0.00000000,1.42414354,2.67433342,0.75479456,0.00000000
-5.71185593,3.72151526,0.26733431,0.00000000,1.36873795,2.67808046,0.74606466,0.00000000
-5.70585293,3.71011315,0.26234993,0.00000000,1.31625757,2.68552983,0.73737606,0.00000000
-5.69984992,3.70501897,0.25890226,0.00000000,1.26717871,2.69737424,0.72887284,0.00000000
-5.69384692,3.70705633,0.25711725,0.00000000,1.22190154,2.71419794,0.72067459,0.00000000
-5.68784392,3.71686490,0.25709491,0.00000000,1.18075078,2.73645512,0.71287315,0.00000000
-5.68184092,3.73488142,0.25890821,0.00000000,1.14397854,2.76445247,0.70553022,0.00000000
-5.67583792,3.76132768,0.26260281,0.00000000,1.11176907,2.79833700,0.69867602,0.00000000
-5.66983492,3.79620654,0.26819772,0.00000000,1.08424542,2.83809005,0.69230916,0.00000000
-5.66383192,3.83930651,0.27568685,0.00000000,1.06147757,2.88352793,0.68639771,0.00000000
-5.65782891,3.89021488,0.28504142,0.00000000,1.04349180,2.93430941,0.68088156,0.00000000
-5.65182591,3.94833907,0.29621304,0.00000000,1.03028079,2.98994990,0.67567594,0.00000000
-5.64582291,4.01293524,0.30913740,0.00000000,1.02181410,3.04984162,0.67067612,0.00000000
-5.63981991,4.08314268,0.32373824,0.00000000,1.01804831,3.11327872,0.66576285,0.00000000
-5.63381691,4.15802238,0.33993154,0.00000000,1.01893644,3.17948630,0.66080856,0.00000000
-5.62781391,4.23659747,0.35762943,0.00000000,1.02443596,3.24765144,0.65568384,0.00000000
-5.62181091,4.31789365,0.37674382,0.00000000,1.03451500,3.31695488,0.65026408,0.00000000
-5.61580790,4.40097707,0.39718937,0.00000000,1.04915617,3.38660154,0.64443574,0.00000000
-5.60980490,4.48498786,0.41888554,0.00000000,1.06835775,3.45584817,0.63810219,0.00000000
-5.60380190,4.56916727,0.44175769,0.00000000,1.09213202,3.52402693,0.63118873,0.00000000
-5.59779890,4.65287734,0.46573699,0.00000000,1.12050064,3.59056355,0.62364656,0.00000000
-5.59179590,4.73561185,0.49075920,0.00000000,1.15348719,3.65498947,0.61545572,0.00000000
-5.58579290,4.81699843,0.51676230,0.00000000,1.19110717,3.71694738,0.60662664,0.00000000
-5.57978989,4.89679191,0.54368303,0.00000000,1.23335589,3.77619030,0.59720052,0.00000000
-5.57378689,4.97485964,0.57145271,0.00000000,1.28019489,3.83257454,0.58724846,0.00000000
-5.56778389,5.05116008,0.59999236,0.00000000,1.33153750,3.88604732,0.57686937,0.00000000
-5.56178089,5.12571601,0.62920767,0.00000000,1.38723453,3.93663005,0.56618699,0.00000000
-5.55577789,5.19858456,0.65898393,0.00000000,1.44706075,3.98439856,0.55534590,0.00000000
-5.54977489,5.26982579,0.68918151,0.00000000,1.51070322,4.02946160,0.54450703,0.00000000
-5.54377189,5.33947197,0.71963206,0.00000000,1.57775217,4.07193905,0.53384256,0.00000000
-5.53776888,5.40749955,0.75013595,0.00000000,1.64769517,4.11194118,0.52353062,0.00000000
-5.53176588,5.47380539,0.78046104,0.00000000,1.71991524,4.14955007,0.51374992,0.00000000
-5.52576288,5.53818883,0.81034315,0.00000000,1.79369335,4.18480436,0.50467443,0.00000000
-5.51975988,5.60034047,0.83948839,0.00000000,1.86821541,4.21768792,0.49646830,0.00000000
-5.51375688,5.65983839,0.86757717,0.00000000,1.94258392,4.24812306,0.48928125,0.00000000
-5.50775388,5.71615195,0.89427018,0.00000000,2.01583395,4.27596845,0.48324432,0.00000000
-5.50175088,5.76865290,0.91921588,0.00000000,2.08695311,4.30102171,0.47846631,0.00000000
-5.49574787,5.81663332,0.94205945,0.00000000,2.15490476,4.32302636,0.47503092,0.00000000
-5.48974487,5.85932923,0.96245274,0.00000000,2.21865375,4.34168269,0.47299452,0.00000000
-5.48374187,5.89594881,0.98006493,0.00000000,2.27719369,4.35666181,0.47238480,0.00000000
-5.47773887,5.92570368,0.99459338,0.00000000,2.32957464,4.36762202,0.47320016,0.00000000
-5.47173587,5.94784179,1.00577414,0.00000000,2.37493018,4.37422677,0.47541002,0.00000000
-5.46573287,5.96168017,1.01339180,0.00000000,2.41250272,4.37616308,0.47895579,0.00000000
-5.45972986,5.96663602,1.01728802,0.00000000,2.44166602,4.37315956,0.48375276,0.00000000
-5.45372686,5.96225468,1.01736849,0.00000000,2.46194392,4.36500302,0.48969257,0.00000000
-5.44772386,5.94823294,1.01360779,0.00000000,2.47302463,4.35155301,0.49664640,0.00000000
-5.44172086,5.92443680,1.00605215,0.00000000,2.47476978,4.33275323,0.50446855,0.00000000
-5.43571786,5.89091251,0.99481958,0.00000000,2.46721805,4.30863947,0.51300042,0.00000000
-5.42971486,5.84789055,0.98009773,0.00000000,2.45058321,4.27934346,0.52207469,0.00000000
-5.42371186,5.79578206,0.96213918,0.00000000,2.42524654,4.24509242,0.53151942,0.00000000
-5.41770885,5.73516802,0.94125454,0.00000000,2.39174425,4.20620413,0.54116207,0.00000000
-5.41170585,5.66678139,0.91780361,0.00000000,2.35075023,4.16307794,0.55083311,0.00000000
-5.40570285,5.59148319,0.89218489,0.00000000,2.30305505,4.11618170,0.56036915,0.00000000
-5.39969985,5.51023342,0.86482390,0.00000000,2.24954213,4.06603558,0.56961544,0.00000000
-5.39369685,5.42405838,0.83616093,0.00000000,2.19116204,4.01319332,0.57842775,0.00000000
-5.38769385,5.33401576,0.80663848,0.00000000,2.12890600,3.95822199,0.58667345,0.00000000
-5.38169085,5.24115936,0.77668913,0.00000000,2.06377983,3.90168125,0.59423202,0.00000000
-5.37568784,5.14650519,0.74672421,0.00000000,1.99677905,3.84410338,0.60099488,0.00000000
-5.36968484,5.05100054,0.71712368,0.00000000,1.92886636,3.78597509,0.60686480,0.00000000
-5.36368184,4.95549773,0.68822776,0.00000000,1.86095204,3.72772226,0.61175500,0.00000000
-5.35767884,4.86073386,0.66033028,0.00000000,1.79387785,3.66969852,0.61558816,0.00000000
-5.35167584,4.76731739,0.63367427,0.00000000,1.72840493,3.61217837,0.61829551,0.00000000
-5.34567284,4.67572242,0.60844966,0.00000000,1.66520567,3.55535538,0.61981612,0.00000000
-5.33966983,4.58629051,0.58479302,0.00000000,1.60485948,3.49934542,0.62009674,0.00000000
-5.33366683,4.49924004,0.56278946,0.00000000,1.54785230,3.44419493,0.61909204,0.00000000
-5.32766383,4.41468198,0.54247618,0.00000000,1.49457919,3.38989357,0.61676549,0.00000000
-5.32166083,4.33264114,0.52384757,0.00000000,1.44534949,3.33639040,0.61309079,0.00000000
-5.31565783,4.25308122,0.50686140,0.00000000,1.40039387,3.28361256,0.60805380,0.00000000
-5.30965483,4.17593180,0.49144580,0.00000000,1.35987229,3.23148508,0.60165475,0.00000000
-5.30365183,4.10111543,0.47750651,0.00000000,1.32388239,3.17995038,0.59391067,0.00000000
-5.29764882,4.02857272,0.46493417,0.00000000,1.29246739,3.12898614,0.58485768,0.00000000
-5.29164582,3.95828386,0.45361108,0.00000000,1.26562291,3.07862010,0.57455300,0.00000000
-5.28564282,3.89028473,0.44341727,0.00000000,1.24330235,3.02894073,0.56307631,0.00000000
-5.27963982,3.82467668,0.43423562,0.00000000,1.22542042,2.98010296,0.55053042,0.00000000
-5.27363682,3.76162926,0.42595567,0.00000000,1.21185476,2.93232839,0.53704085,0.00000000
-5.26763382,3.70137568,0.41847636,0.00000000,1.20244577,2.88589998,0.52275443,0.00000000
-5.26163082,3.64420145,0.41170734,0.00000000,1.19699487,2.84115154,0.50783675,0.00000000
-5.25562781,3.59042728,0.40556921,0.00000000,1.19526178,2.79845278,0.49246851,0.00000000
-5.24962481,3.54038743,0.39999262,0.00000000,1.19696123,2.75819100,0.47684101,0.00000000
-5.24362181,3.49440552,0.39491664,0.00000000,1.20175994,2.72075079,0.46115082,0.00000000
-5.23761881,3.45276962,0.39028652,0.00000000,1.20927447,2.68649329,0.44559397,0.00000000
-5.23161581,3.41570889,0.38605114,0.00000000,1.21907071,2.65573674,0.43036007,0.00000000
-5.22561281,3.38337368,0.38216047,0.00000000,1.23066557,2.62873970,0.41562641,0.00000000
-5.21960980,3.35582094,0.37856331,0.00000000,1.24353125,2.60568838,0.40155271,0.00000000
-5.21360680,3.33300628,0.37520546,0.00000000,1.25710265,2.58668925,0.38827650,0.00000000
-5.20760380,3.31478363,0.37202863,0.00000000,1.27078755,2.57176748,0.37590962,0.00000000
-5.20160080,3.30091284,0.36897003,0.00000000,1.28397991,2.56087150,0.36453589,0.00000000
-5.19559780,3.29107486,0.36596291,0.00000000,1.29607539,2.55388350,0.35421010,0.00000000
-5.18959480,3.28489361,0.36293776,0.00000000,1.30648887,2.55063503,0.34495836,0.00000000
-5.18359180,3.28196314,0.35982431,0.00000000,1.31467297,2.55092679,0.33677973,0.00000000
-5.17758879,3.28187815,0.35655406,0.00000000,1.32013660,2.55455083,0.32964899,0.00000000
-5.17158579,3.28426554,0.35306312,0.00000000,1.32246277,2.56131377,0.32352034,0.00000000
-5.16558279,3.28881474,0.34929517,0.00000000,1.32132430,2.57105888,0.31833175,0.00000000
-5.15957979,3.29530436,0.34520437,0.00000000,1.31649677,2.58368540,0.31400967,0.00000000
-5.15357679,3.30362297,0.34075779,0.00000000,1.30786772,2.59916336,0.31047382,0.00000000
-5.14757379,3.31378218,0.33593738,0.00000000,1.29544149,2.61754245,0.30764166,0.00000000
-5.14157079,3.32592074,0.33074114,0.00000000,1.27933922,2.63895398,0.30543241,0.00000000
-5.13556778,3.34029885,0.32518348,0.00000000,1.25979407,2.66360537,0.30377027,0.00000000
-5.12956478,3.35728264,0.31929460,0.00000000,1.23714145,2.69176718,0.30258671,0.00000000
-5.12356178,3.37731942,0.31311911,0.00000000,1.21180500,2.72375315,0.30182181,0.00000000
-5.11755878,3.40090507,0.30671369,0.00000000,1.18427873,2.75989434,0.30142462,0.00000000
-5.11155578,3.42854527,0.30014415,0.00000000,1.15510634,2.80050880,0.30135245,0.00000000
-5.10555278,3.46071301,0.29348195,0.00000000,1.12485870,2.84586862,0.30156953,0.00000000
-5.09954977,3.49780495,0.28680044,0.00000000,1.09411054,2.89616657,0.30204494,0.00000000
-5.09354677,3.54009944,0.28017104,0.00000000,1.06341772,2.95148420,0.30275019,0.00000000
-5.08754377,3.58771884,0.27365958,0.00000000,1.03329595,3.01176399,0.30365669,0.00000000
-5.08154077,3.64059876,0.26732304,0.00000000,1.00420226,3.07678703,0.30473337,0.00000000
-5.07553777,3.69846622,0.26120689,0.00000000,0.97651984,3.14615821,0.30594462,0.00000000
-5.06953477,3.76082841,0.25534316,0.00000000,0.95054703,3.21930003,0.30724888,0.00000000
-5.06353177,3.82697289,0.24974939,0.00000000,0.92649097,3.29545559,0.30859790,0.00000000
-5.05752876,3.89597962,0.24442840,0.00000000,0.90446581,3.37370110,0.30993691,0.00000000
-5.05152576,3.96674424,0.23936904,0.00000000,0.88449569,3.45296732,0.31120561,0.00000000
-5.04552276,4.03801162,0.23454768,0.00000000,0.86652190,3.53206911,0.31233998,0.00000000
-5.03951976,4.10841782,0.22993045,0.00000000,0.85041379,3.60974148,0.31327490,0.00000000
-5.03351676,4.17653841,0.22547602,0.00000000,0.83598268,3.68468046,0.31394723,0.00000000
-5.02751376,4.24094040,0.22113878,0.00000000,0.82299781,3.75558659,0.31429933,0.00000000
-5.02151076,4.30023533,0.21687211,0.00000000,0.81120346,3.82120893,0.31428274,0.00000000
-5.01550775,4.35313054,0.21263173,0.00000000,0.80033634,3.88038732,0.31386166,0.00000000
-5.00950475,4.39847624,0.20837874,0.00000000,0.79014209,3.93209077,0.31301615,0.00000000
-5.00350175,4.43530592,0.20408231,0.00000000,0.78039027,3.97545036,0.31174472,0.00000000
-4.99749875,4.46286850,0.19972182,0.00000000,0.77088706,4.00978503,0.31006615,0.00000000
-4.99149575,4.48065066,0.19528833,0.00000000,0.76148502,4.03461933,0.30802038,0.00000000
-4.98549275,4.48838875,0.19078537,0.00000000,0.75208962,4.04969259,0.30566843,0.00000000
-4.97948974,4.48607002,0.18622902,0.00000000,0.74266235,4.05495945,0.30309116,0.00000000
-4.97348674,4.47392362,0.18164726,0.00000000,0.73322040,4.05058210,0.30038713,0.00000000
-4.96748374,4.45240220,0.17707865,0.00000000,0.72383309,4.03691496,0.29766936,0.00000000
-4.96148074,4.42215543,0.17257049,0.00000000,0.71461538,4.01448302,0.29506137,0.00000000
-4.95547774,4.38399705,0.16817653,0.00000000,0.70571904,3.98395506,0.29269248,0.00000000
-4.94947474,4.33886723,0.16395438,0.00000000,0.69732184,3.94611325,0.29069269,0.00000000
-4.94347174,4.28779227,0.15996269,0.00000000,0.68961567,3.90182062,0.28918727,0.00000000
-4.93746873,4.23184327,0.15625837,0.00000000,0.68279401,3.85198799,0.28829138,0.00000000
-4.93146573,4.17209586,0.15289387,0.00000000,0.67703954,3.79754159,0.28810492,0.00000000
-4.92546273,4.10959234,0.14991463,0.00000000,0.67251253,3.73939274,0.28870786,0.00000000
-4.91945973,4.04530772,0.14735695,0.00000000,0.66934042,3.67841043,0.29015615,0.00000000
-4.91345673,3.98012073,0.14524613,0.00000000,0.66760922,3.61539788,0.29247863,0.00000000
-4.90745373,3.91479061,0.14359514,0.00000000,0.66735704,3.55107337,0.29567479,0.00000000
-4.90145073,3.84994026,0.14240378,0.00000000,0.66856993,3.48605593,0.29971376,0.00000000
-4.89544772,3.78604598,0.14165827,0.00000000,0.67118036,3.42085603,0.30453442,0.00000000
-4.88944472,3.72343383,0.14133146,0.00000000,0.67506815,3.35587128,0.31004674,0.00000000
-4.88344172,3.66228252,0.14138339,0.00000000,0.68006390,3.29138699,0.31613424,0.00000000
-4.87743872,3.60263235,0.14176244,0.00000000,0.68595471,3.22758135,0.32265764,0.00000000
-4.87143572,3.54439965,0.14240677,0.00000000,0.69249182,3.16453494,0.32945940,0.00000000
-4.86543272,3.48739609,0.14324617,0.00000000,0.69939994,3.10224388,0.33636906,0.00000000
-4.85942971,3.43135192,0.14420420,0.00000000,0.70638762,3.04063634,0.34320923,0.00000000
-4.85342671,3.37594221,0.14520054,0.00000000,0.71315843,2.97959149,0.34980188,0.00000000
-4.84742371,3.32081512,0.14615347,0.00000000,0.71942220,2.91896029,0.35597475,0.00000000
-4.84142071,3.26562086,0.14698242,0.00000000,0.72490600,2.85858728,0.36156760,0.00000000
-4.83541771,3.21004042,0.14761058,0.00000000,0.72936424,2.79833248,0.36643796,0.00000000
-4.82941471,3.15381269,0.14796733,0.00000000,0.73258750,2.73809253,0.37046623,0.00000000
-4.82341171,3.09675891,0.14799055,0.00000000,0.73440973,2.67782012,0.37355992,0.00000000
-4.81740870,3.03880339,0.14762871,0.00000000,0.73471344,2.61754086,0.37565665,0.00000000
-4.81140570,2.97998954,0.14684263,0.00000000,0.73343282,2.55736679,0.37672608,0.00000000
-4.80540270,2.92049045,0.14560690,0.00000000,0.73055459,2.49750575,0.37677045,0.00000000
-4.79939970,2.86061350,0.14391088,0.00000000,0.72611666,2.43826624,0.37582388,0.00000000
-4.79339670,2.80079871,0.14175929,0.00000000,0.72020474,2.38005714,0.37395043,0.00000000
-4.78739370,2.74161075,0.13917223,0.00000000,0.71294719,2.32338240,0.37124100,0.00000000
-4.78139070,2.68372497,0.13618487,0.00000000,0.70450832,2.26883059,0.36780936,0.00000000
-4.77538769,2.62790788,0.13284658,0.00000000,0.69508062,2.21705973,0.36378741,0.00000000
-4.76938469,2.57499290,0.12921958,0.00000000,0.68487639,2.16877785,0.35931998,0.00000000
-4.76338169,2.52585229,0.12537726,0.00000000,0.67411901,2.12472004,0.35455932,0.00000000
-4.75737869,2.48136643,0.12140210,0.00000000,0.66303449,2.08562286,0.34965976,0.00000000
-4.75137569,2.44239170,0.11738322,0.00000000,0.65184354,2.05219715,0.34477243,0.00000000
-4.74537269,2.40972800,0.11341380,0.00000000,0.64075443,2.02510023,0.34004057,0.00000000
-4.73936968,2.38408746,0.10958824,0.00000000,0.62995698,2.00490869,0.33559538,0.00000000
-4.73336668,2.36606521,0.10599930,0.00000000,0.61961775,1.99209274,0.33155257,0.00000000
-4.72736368,2.35611333,0.10273524,0.00000000,0.60987647,1.98699318,0.32800970,0.00000000
-4.72136068,2.35451899,0.09987699,0.00000000,0.60084375,1.98980184,0.32504432,0.00000000
-4.71535768,2.36138726,0.09749560,0.00000000,0.59259984,2.00054619,0.32271288,0.00000000
-4.70935468,2.37662935,0.09564988,0.00000000,0.58519453,2.01907882,0.32105029,0.00000000
-4.70335168,2.39995643,0.09438439,0.00000000,0.57864780,2.04507205,0.32007016,0.00000000
-4.69734867,2.43087939,0.09372786,0.00000000,0.57295119,2.07801803,0.31976553,0.00000000
-4.69134567,2.46871441,0.09369208,0.00000000,0.56806961,2.11723431,0.32011005,0.00000000
-4.68534267,2.51259430,0.09427126,0.00000000,0.56394364,2.16187480,0.32105952,0.00000000
-4.67933967,2.56148521,0.09544203,0.00000000,0.56049197,2.21094587,0.32255364,0.00000000
-4.67333667,2.61420849,0.09716391,0.00000000,0.55761411,2.26332720,0.32451798,0.00000000
-4.66733367,2.66946695,0.09938042,0.00000000,0.55519327,2.31779668,0.32686617,0.00000000
-4.66133067,2.72587505,0.10202066,0.00000000,0.55309938,2.37305893,0.32950214,0.00000000
-4.65532766,2.78199213,0.10500150,0.00000000,0.55119230,2.42777644,0.33232251,0.00000000
-4.64932466,2.83635786,0.10823006,0.00000000,0.54932522,2.48060244,0.33521904,0.00000000
-4.64332166,2.88752886,0.11160664,0.00000000,0.54734824,2.53021475,0.33808119,0.00000000
-4.63731866,2.93411551,0.11502786,0.00000000,0.54511220,2.57534922,0.34079870,0.00000000
-4.63131566,2.97481769,0.11838992,0.00000000,0.54247254,2.61483199,0.34326418,0.00000000
-4.62531266,3.00845829,0.12159187,0.00000000,0.53929325,2.64760930,0.34537567,0.00000000
-4.61930965,3.03401348,0.12453872,0.00000000,0.53545075,2.67277392,0.34703899,0.00000000
-4.61330665,3.05063827,0.12714435,0.00000000,0.53083753,2.68958719,0.34817002,0.00000000
-4.60730365,3.05768678,0.12933395,0.00000000,0.52536533,2.69749586,0.34869658,0.00000000
-4.60130065,3.05472610,0.13104606,0.00000000,0.51896779,2.69614306,0.34855998,0.00000000
-4.59529765,3.04154321,0.13223400,0.00000000,0.51160236,2.68537306,0.34771605,0.00000000
-4.58929465,3.01814481,0.13286672,0.00000000,0.50325127,2.66522950,0.34613576,0.00000000
-4.58329165,2.98474984,0.13292896,0.00000000,0.49392158,2.63594733,0.34380513,0.00000000
-4.57728864,2.94177517,0.13242081,0.00000000,0.48364420,2.59793874,0.34072470,0.00000000
-4.57128564,2.88981519,0.13135670,0.00000000,0.47247193,2.55177385,0.33690843,0.00000000
-4.56528264,2.82961609,0.12976384,0.00000000,0.46047662,2.49815695,0.33238208,0.00000000
-4.55927964,2.76204631,0.12768027,0.00000000,0.44774564,2.43789959,0.32718132,0.00000000
-4.55327664,2.68806445,0.12515257,0.00000000,0.43437779,2.37189154,0.32134950,0.00000000
-4.54727364,2.60868620,0.12223344,0.00000000,0.42047894,2.30107131,0.31493537,0.00000000
-4.54127064,2.52495197,0.11897920,0.00000000,0.40615765,2.22639728,0.30799081,0.00000000
-4.53526763,2.43789665,0.11544740,0.00000000,0.39152111,2.14882089,0.30056881,0.00000000
-4.52926463,2.34852277,0.11169462,0.00000000,0.37667142,2.06926306,0.29272166,0.00000000
-4.52326163,2.25777827,0.10777455,0.00000000,0.36170267,1.98859455,0.28449965,0.00000000
-4.51725863,2.16653957,0.10373651,0.00000000,0.34669877,1.90762114,0.27595019,0.00000000
-4.51125563,2.07560037,0.09962429,0.00000000,0.33173221,1.82707379,0.26711748,0.00000000
-4.50525263,1.98566615,0.09547550,0.00000000,0.31686369,1.74760384,0.25804261,0.00000000
-4.49924962,1.89735420,0.09132135,0.00000000,0.30214265,1.66978298,0.24876420,0.00000000
-4.49324662,1.81119830,0.08718677,0.00000000,0.28760849,1.59410730,0.23931926,0.00000000
-4.48724362,1.72765728,0.08309089,0.00000000,0.27329242,1.52100472,0.22974442,0.00000000
-4.48124062,1.64712622,0.07904786,0.00000000,0.25921966,1.45084466,0.22007717,0.00000000
-4.47523762,1.56994899,0.07506770,0.00000000,0.24541179,1.38394889,0.21035709,0.00000000
-4.46923462,1.49643097,0.07115738,0.00000000,0.23188914,1.32060244,0.20062694,0.00000000
-4.46323162,1.42685050,0.06732186,0.00000000,0.21867286,1.26106345,0.19093342,0.00000000
-4.45722861,1.36146823,0.06356507,0.00000000,0.20578666,1.20557108,0.18132758,0.00000000
-4.45122561,1.30053331,0.05989076,0.00000000,0.19325800,1.15435057,0.17186479,0.00000000
-4.44522261,1.24428588,0.05630319,0.00000000,0.18111869,1.10761513,0.16260419,0.00000000
-4.43921961,1.19295572,0.05280760,0.00000000,0.16940487,1.06556426,0.15360772,0.00000000
-4.43321661,1.14675690,0.04941051,0.00000000,0.15815644,1.02837867,0.14493873,0.00000000
-4.42721361,1.10587903,0.04611973,0.00000000,0.14741584,0.99621205,0.13666022,0.00000000
-4.42121061,1.07047554,0.04294422,0.00000000,0.13722655,0.96918035,0.12883283,0.00000000
-4.41520760,1.04065011,0.03989382,0.00000000,0.12763116,0.94734933,0.12151270,0.00000000
-4.40920460,1.01644212,0.03697878,0.00000000,0.11866935,0.93072144,0.11474932,0.00000000
-4.40320160,0.99781247,0.03420926,0.00000000,0.11037580,0.91922301,0.10858353,0.00000000
-4.39719860,0.98463085,0.03159479,0.00000000,0.10277827,0.91269291,0.10304566,0.00000000
-4.39119560,0.97666563,0.02914371,0.00000000,0.09589585,0.91087381,0.09815412,0.00000000
-4.38519260,0.97357737,0.02686273,0.00000000,0.08973765,0.91340674,0.09391432,0.00000000
-4.37918959,0.97491682,0.02475646,0.00000000,0.08430176,0.91983003,0.09031815,0.00000000
-4.37318659,0.98012788,0.02282714,0.00000000,0.07957486,0.92958285,0.08734385,0.00000000
-4.36718359,0.98855582,0.02107443,0.00000000,0.07553211,0.94201380,0.08495655,0.00000000
-4.36118059,0.99946073,0.01949541,0.00000000,0.07213767,0.95639443,0.08310918,0.00000000
-4.35517759,1.01203585,0.01808457,0.00000000,0.06934558,0.97193731,0.08174390,0.00000000
-4.34917459,1.02543007,0.01683407,0.00000000,0.06710100,0.98781812,0.08079385,0.00000000
-4.34317159,1.03877372,0.01573395,0.00000000,0.06534181,1.00320077,0.08018530,0.00000000
-4.33716858,1.05120663,0.01477256,0.00000000,0.06400042,1.01726461,0.07983988,0.00000000
-4.33116558,1.06190701,0.01393696,0.00000000,0.06300571,1.02923234,0.07967707,0.00000000
-4.32516258,1.07011997,0.01321337,0.00000000,0.06228506,1.03839745,0.07961654,0.00000000
-4.31915958,1.07518425,0.01258765,0.00000000,0.06176633,1.04414992,0.07958055,0.00000000
-4.31315658,1.07655602,0.01204576,0.00000000,0.06137977,1.04599876,0.07949612,0.00000000
-4.30715358,1.07382845,0.01157418,0.00000000,0.06105977,1.04359057,0.07929692,0.00000000
