energy_ev,total_up,As_p_up,As_d_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.17158579,6.44778015,1.57218431,0.00000000,0.06653219,1.68281530,6.68298866,2.97536726
-5.16558279,6.52093986,1.60854951,0.00000000,0.06704263,1.68364229,6.87735798,3.00665948
-5.15957979,6.58761484,1.64296473,0.00000000,0.06744545,1.68020912,7.07073986,3.03516838
-5.15357679,6.64801809,1.67558615,0.00000000,0.06774640,1.67249263,7.26323177,3.06110415
-5.14757379,6.70281387,1.70666540,0.00000000,0.06795847,1.66065206,7.45525280,3.08486010
-5.14157079,6.75305866,1.73652561,0.00000000,0.06810124,1.64502139,7.64746726,3.10698137
-5.13556778,6.80011798,1.76553189,0.00000000,0.06819994,1.62609385,7.84068517,3.12812375
-5.12956478,6.84556368,1.79405771,0.00000000,0.06828410,1.60449932,8.03574517,3.14900483
-5.12356178,6.89105753,1.82244943,0.00000000,0.06838604,1.58097591,8.23338726,3.17035035
-5.11755878,6.93822775,1.85099112,0.00000000,0.06853924,1.55633699,8.43412295,3.19283857
-5.11155578,6.98854536,1.87987176,0.00000000,0.06877653,1.53143542,8.63811149,3.21704598
-5.10555278,7.04320742,1.90915721,0.00000000,0.06912835,1.50712647,8.84505015,3.24339736
-5.09954977,7.10303370,1.93876856,0.00000000,0.06962109,1.48423123,9.05408629,3.27212309
-5.09354677,7.16838247,1.96846858,0.00000000,0.07027552,1.46350211,9.26375745,3.30322613
-5.08754377,7.23909023,1.99785722,0.00000000,0.07110559,1.44559166,9.47196450,3.33646063
-5.08154077,7.31443843,2.02637670,0.00000000,0.07211736,1.43102619,9.67598058,3.37132354
-5.07553777,7.39314910,2.05332605,0.00000000,0.07330835,1.42018488,9.87249686,3.40705952
-5.06953477,7.47340953,2.07788457,0.00000000,0.07466724,1.41328527,10.05770351,3.44267931
-5.06353177,7.55292442,2.09914293,0.00000000,0.07617394,1.41037530,10.22740272,3.47699038
-5.05752876,7.62899273,2.11614029,0.00000000,0.07779996,1.41133209,10.37714819,3.50863838
-5.05152576,7.69860513,2.12790555,0.00000000,0.07950925,1.41586717,10.50240430,3.53615737
-5.04552276,7.75855678,2.13350041,0.00000000,0.08125923,1.42353778,10.59871698,3.55802606
-5.03951976,7.80556992,2.13206189,0.00000000,0.08300217,1.43376347,10.66188759,3.57272747
-5.03351676,7.83642006,2.12284232,0.00000000,0.08468670,1.44584736,10.68814098,3.57880889
-5.02751376,7.84805983,2.10524446,0.00000000,0.08625954,1.45900086,10.67427973,3.57493937
-5.02151076,7.83773497,2.07885018,0.00000000,0.08766726,1.47237107,10.61781674,3.55996217
-5.01550775,7.80308739,2.04344133,0.00000000,0.08885804,1.48506975,10.51708049,3.53293972
-5.00950475,7.74224138,1.99901185,0.00000000,0.08978340,1.49620280,10.37128822,3.49318937
-5.00350175,7.65386987,1.94577091,0.00000000,0.09039981,1.50489926,10.18058444,3.44030869
-4.99749875,7.53723894,1.88413706,0.00000000,0.09067005,1.51033906,9.94604406,3.37418955
-4.99149575,7.39222985,1.81472403,0.00000000,0.09056447,1.51177850,9.66964102,3.29502088
-4.98549275,7.21933893,1.73831928,0.00000000,0.09006186,1.50857293,9.35418521,3.20328060
-4.97948974,7.01965675,1.65585645,0.00000000,0.08915014,1.50019597,9.00323182,3.09971754
-4.97348674,6.79482867,1.56838347,0.00000000,0.08782673,1.48625478,8.62096821,2.98532480
-4.96748374,6.54699961,1.47702788,0.00000000,0.08609852,1.46650118,8.21208426,2.86130605
-4.96148074,6.27874622,1.38296108,0.00000000,0.08398176,1.44083826,7.78163259,2.72903663
-4.95547774,5.99299996,1.28736324,0.00000000,0.08150145,1.40932265,7.33488481,2.59002147
-4.94947474,5.69296454,1.19139020,0.00000000,0.07869070,1.37216227,6.87718981,2.44585138
-4.94347174,5.38203111,1.09614372,0.00000000,0.07558974,1.32971008,6.41383942,2.29815986
-4.93746873,5.06369417,1.00264595,0.00000000,0.07224482,1.28245386,5.94994605,2.14858173
-4.93146573,4.74147108,0.91181892,0.00000000,0.06870705,1.23100264,5.49033576,1.99871494
-4.92546273,4.41882731,0.82446930,0.00000000,0.06503107,1.17607024,5.03945937,1.85008672
-4.91945973,4.09910911,0.74127851,0.00000000,0.06127375,1.11845653,4.60132310,1.70412474
-4.91345673,3.78548510,0.66279810,0.00000000,0.05749289,1.05902700,4.17943928,1.56213365
-4.90745373,3.48089731,0.58944987,0.00000000,0.05374595,0.99869131,3.77679668,1.42527738
-4.90145073,3.18802218,0.52153024,0.00000000,0.05008892,0.93838155,3.39584933,1.29456694
-4.89544772,2.90924132,0.45921809,0.00000000,0.04657519,0.87903065,3.03852214,1.17085348
-4.88944472,2.64662172,0.40258536,0.00000000,0.04325460,0.82155176,2.70623099,1.05482624
-4.88344172,2.40190466,0.35160961,0.00000000,0.04017266,0.76681883,2.39991481,0.94701472
-4.87743872,2.17650247,0.30618769,0.00000000,0.03736983,0.71564905,2.12007702,0.84779445
-4.87143572,1.97150202,0.26614989,0.00000000,0.03488095,0.66878726,1.86683349,0.75739561
-4.86543272,1.78767401,0.23127396,0.00000000,0.03273484,0.62689276,1.63996454,0.67591397
-4.85942971,1.62548660,0.20129834,0.00000000,0.03095400,0.59052837,1.43896842,0.60332321
-4.85342671,1.48512266,0.17593427,0.00000000,0.02955439,0.56015217,1.26311416,0.53948825
-4.84742371,1.36649918,0.15487652,0.00000000,0.02854539,0.53611141,1.11149171,0.48417891
-4.84142071,1.26928823,0.13781241,0.00000000,0.02792974,0.51863898,0.98305800,0.43708350
-4.83541771,1.19293847,0.12442915,0.00000000,0.02770371,0.50785185,0.87667753,0.39782185
-4.82941471,1.13669659,0.11441941,0.00000000,0.02785721,0.50375171,0.79115660,0.36595770
-4.82341171,1.09962826,0.10748526,0.00000000,0.02837405,0.50622734,0.72527071,0.34101007
-4.81740870,1.08063815,0.10334056,0.00000000,0.02923227,0.51505867,0.67778491,0.32246354
-4.81140570,1.07848890,0.10171204,0.00000000,0.03040452,0.52992235,0.64746715,0.30977751
-4.80540270,1.09181904,0.10233927,0.00000000,0.03185852,0.55039867,0.63309519,0.30239423
-4.79939970,1.11915993,0.10497372,0.00000000,0.03355759,0.57597964,0.63345758,0.29974597
-4.79339670,1.15895188,0.10937717,0.00000000,0.03546129,0.60607823,0.64734986,0.30126108
-4.78739370,1.20955978,0.11531984,0.00000000,0.03752604,0.64003855,0.67356680,0.30636938
-4.78139070,1.26928855,0.12257827,0.00000000,0.03970592,0.67714687,0.71089231,0.31450680
-4.77538769,1.33639865,0.13093330,0.00000000,0.04195345,0.71664351,0.75808800,0.32511954
-4.76938469,1.40912207,0.14016838,0.00000000,0.04422041,0.75773525,0.81388210,0.33766774
-4.76338169,1.48567892,0.15006820,0.00000000,0.04645879,0.79960841,0.87695977,0.35162897
-4.75737869,1.56429493,0.16041801,0.00000000,0.04862159,0.84144216,0.94595640,0.36650140
-4.75137569,1.64321993,0.17100348,0.00000000,0.05066380,0.88242221,1.01945465,0.38180699
-4.74537269,1.72074728,0.18161133,0.00000000,0.05254317,0.92175434,1.09598634,0.39709448
-4.73936968,1.79523414,0.19203062,0.00000000,0.05422109,0.95867793,1.17403960,0.41194245
-4.73336668,1.86512243,0.20205478,0.00000000,0.05566325,0.99247898,1.25207172,0.42596230
-4.72736368,1.92896013,0.21148418,0.00000000,0.05684036,1.02250253,1.32852738,0.43880121
-4.72136068,1.98542247,0.22012923,0.00000000,0.05772858,1.04816421,1.40186206,0.45014501
-4.71535768,2.03333252,0.22781377,0.00000000,0.05831002,1.06896069,1.47056975,0.45972095
-4.70935468,2.07168065,0.23437879,0.00000000,0.05857292,1.08447876,1.53321376,0.46730020
-4.70335168,2.09964217,0.23968598,0.00000000,0.05851182,1.09440291,1.58845955,0.47270021
-4.69734867,2.11659256,0.24362124,0.00000000,0.05812752,1.09852108,1.63510777,0.47578656
-4.69134567,2.12211967,0.24609778,0.00000000,0.05742694,1.09672855,1.67212608,0.47647447
-4.68534267,2.11603228,0.24705869,0.00000000,0.05642284,1.08902973,1.69867802,0.47472972
-4.67933967,2.09836456,0.24647884,0.00000000,0.05513337,1.07553782,1.71414748,0.47056893
-4.67333667,2.06937606,0.24436607,0.00000000,0.05358164,1.05647228,1.71815725,0.46405920
-4.66733367,2.02954690,0.24076139,0.00000000,0.05179506,1.03215409,1.71058079,0.45531691
-4.66133067,1.97956816,0.23573847,0.00000000,0.04980471,1.00299896,1.69154639,0.44450581
-4.65532766,1.92032753,0.22940219,0.00000000,0.04764464,0.96950846,1.66143329,0.43183417
-4.64932466,1.85289050,0.22188635,0.00000000,0.04535112,0.93225947,1.62085999,0.41755128
-4.64332166,1.77847748,0.21335088,0.00000000,0.04296190,0.89189198,1.57066512,0.40194303
-4.63731866,1.69843754,0.20397827,0.00000000,0.04051545,0.84909568,1.51188175,0.38532689
-4.63131566,1.61421947,0.19396988,0.00000000,0.03805027,0.80459562,1.44570632,0.36804622
-4.62531266,1.52734102,0.18354187,0.00000000,0.03560416,0.75913730,1.37346358,0.35046414
-4.61930965,1.43935719,0.17292126,0.00000000,0.03321359,0.71347158,1.29656919,0.33295696
-4.61330665,1.35182859,0.16234213,0.00000000,0.03091312,0.66833979,1.21649147,0.31590747
-4.60730365,1.26629071,0.15204213,0.00000000,0.02873483,0.62445940,1.13471412,0.29969813
-4.60130065,1.18422497,0.14225954,0.00000000,0.02670787,0.58251060,1.05270111,0.28470435
-4.59529765,1.10703233,0.13323082,0.00000000,0.02485803,0.54312411,0.97186527,0.27128808
-4.58929465,1.03601004,0.12518882,0.00000000,0.02320740,0.50687050,0.89354135,0.25979171
-4.58329165,0.97233210,0.11836153,0.00000000,0.02177407,0.47425110,0.81896432,0.25053258
-4.57728864,0.91703366,0.11297141,0.00000000,0.02057196,0.44569097,0.74925326,0.24379813
-4.57128564,0.87099967,0.10923518,0.00000000,0.01961063,0.42153366,0.68540070,0.23984179
-4.56528264,0.83495778,0.10736391,0.00000000,0.01889519,0.40203818,0.62826736,0.23887976
-4.55927964,0.80947535,0.10756317,0.00000000,0.01842635,0.38737796,0.57858139,0.24108875
-4.55327664,0.79496057,0.11003329,0.00000000,0.01820040,0.37764199,0.53694162,0.24660469
-4.54727364,0.79166726,0.11496917,0.00000000,0.01820941,0.37283790,0.50382362,0.25552253
-4.54127064,0.79970313,0.12255984,0.00000000,0.01844142,0.37289713,0.47958784,0.26789713
-4.53526763,0.81904106,0.13298723,0.00000000,0.01888075,0.37768182,0.46448852,0.28374521
-4.52926463,0.84953304,0.14642431,0.00000000,0.01950837,0.38699360,0.45868271,0.30304844
-4.52326163,0.89092628,0.16303230,0.00000000,0.02030238,0.40058376,0.46223838,0.32575745
-4.51725863,0.94288093,0.18295702,0.00000000,0.02123859,0.41816482,0.47514106,0.35179690
-4.51125563,1.00498902,0.20632431,0.00000000,0.02229113,0.43942311,0.49729863,0.38107120
-4.50525263,1.07679391,0.23323473,0.00000000,0.02343318,0.46403200,0.52854383,0.41347099
-4.49924962,1.15780967,0.26375755,0.00000000,0.02463773,0.49166539,0.56863486,0.44887984
-4.49324662,1.24753975,0.29792438,0.00000000,0.02587838,0.52201104,0.61725395,0.48718114
-4.48724362,1.34549413,0.33572257,0.00000000,0.02713015,0.55478308,0.67400455,0.52826475
-4.48124062,1.45120439,0.37708892,0.00000000,0.02837033,0.58973334,0.73840779,0.57203301
-4.47523762,1.56423582,0.42190375,0.00000000,0.02957917,0.62666070,0.80989867,0.61840588
-4.46923462,1.68419600,0.46998599,0.00000000,0.03074061,0.66541809,0.88782303,0.66732471
-4.46323162,1.81073919,0.52108945,0.00000000,0.03184285,0.70591655,0.97143591,0.71875438
-4.45722861,1.94356621,0.57490068,0.00000000,0.03287875,0.74812588,1.05990213,0.77268358
-4.45122561,2.08241936,0.63103868,0.00000000,0.03384615,0.79207176,1.15229960,0.82912293
-4.44522261,2.22707246,0.68905671,0.00000000,0.03474792,0.83782893,1.24762599,0.88810094
-4.43921961,2.37731634,0.74844623,0.00000000,0.03559188,0.88551084,1.34480890,0.94965786
-4.43321661,2.53294004,0.80864316,0.00000000,0.03639051,0.93525572,1.44271973,1.01383754
-4.42721361,2.69370893,0.86903626,0.00000000,0.03716048,0.98720979,1.54019092,1.08067772
-4.42121061,2.85934059,0.92897756,0.00000000,0.03792198,1.04150827,1.63603644,1.15019919
-4.41520760,3.02948008,0.98779452,0.00000000,0.03869801,1.09825506,1.72907470,1.22239443
-4.40920460,3.20367618,1.04480360,0.00000000,0.03951348,1.15750227,1.81815330,1.29721648
-4.40320160,3.38136029,1.09932495,0.00000000,0.04039430,1.21923070,1.90217462,1.37456876
-4.39719860,3.56182988,1.15069752,0.00000000,0.04136652,1.28333258,1.98012142,1.45429673
-4.39119560,3.74423817,1.19829433,0.00000000,0.04245541,1.34959780,2.05108124,1.53618209
-4.38519260,3.92759148,1.24153736,0.00000000,0.04368474,1.41770462,2.11426891,1.61994016
-4.37918959,4.11075543,1.27991151,0.00000000,0.04507615,1.48721592,2.16904605,1.70522106
-4.37318659,4.29247078,1.31297728,0.00000000,0.04664868,1.55758163,2.21493686,1.79161493
-4.36718359,4.47137884,1.34038175,0.00000000,0.04841850,1.62814756,2.25163967,1.87866120
-4.36118059,4.64605625,1.36186754,0.00000000,0.05039882,1.69817083,2.27903369,1.96586184
-4.35517759,4.81505782,1.37727946,0.00000000,0.05260004,1.76684132,2.29718087,2.05269796
-4.34917459,4.97696576,1.38656872,0.00000000,0.05502997,1.83330841,2.30632264,2.13864899
-4.34317159,5.13044305,1.38979449,0.00000000,0.05769427,1.89671194,2.30687184,2.22321345
-4.33716858,5.27428797,1.38712287,0.00000000,0.06059688,1.95621580,2.29940005,2.30593003
-4.33116558,5.40748702,1.37882321,0.00000000,0.06374060,2.01104262,2.28462077,2.38639764
-4.32516258,5.52926263,1.36526181,0.00000000,0.06712747,2.06050757,2.26336899,2.46429295
-4.31915958,5.63911279,1.34689329,0.00000000,0.07075922,2.10404956,2.23657778,2.53938425
-4.31315658,5.73683956,1.32424966,0.00000000,0.07463746,2.14125803,2.20525265,2.61154017
-4.30715358,5.82256416,1.29792746,0.00000000,0.07876372,2.17189364,2.17044432,2.68073263
