energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.85592796,5.67415982,0.05669798,0.29143281,3.06143505,3.11952590,0.00901071,1.80007236,1.06357935,0.47996275
-5.84992496,5.72771647,0.05708235,0.30136041,3.14800168,3.13368151,0.00918570,1.81507982,1.09395660,0.48492005
-5.84392196,5.77906191,0.05726028,0.31203121,3.23665802,3.14598835,0.00939572,1.82937963,1.12346284,0.48917630
-5.83791896,5.82796783,0.05722622,0.32347384,3.32620882,3.15668084,0.00963748,1.84265186,1.15171050,0.49271220
-5.83191596,5.87416940,0.05697680,0.33570381,3.41535277,3.16601499,0.00990691,1.85454211,1.17829697,0.49550597
-5.82591296,5.91736717,0.05651109,0.34872163,3.50271828,3.17425748,0.01019925,1.86467168,1.20281400,0.49753354
-5.81990995,5.95722872,0.05583072,0.36251121,3.58690299,3.18167236,0.01050916,1.87264893,1.22485802,0.49876904
-5.81390695,5.99339002,0.05494003,0.37703852,3.66651520,3.18850584,0.01083082,1.87808152,1.24404085,0.49918554
-5.80790395,6.02545669,0.05384613,0.39225070,3.74021543,3.19497026,0.01115803,1.88058891,1.26000065,0.49875610
-5.80190095,6.05300547,0.05255894,0.40807565,3.80675630,3.20122795,0.01148434,1.87981483,1.27241241,0.49745491
-5.79589795,6.07558631,0.05109107,0.42442202,3.86501910,3.20737619,0.01180314,1.87543927,1.28099768,0.49525862
-5.78989495,6.09272547,0.04945767,0.44117981,3.91404539,3.21343443,0.01210783,1.86718948,1.28553318,0.49214769
-5.78389195,6.10393032,0.04767621,0.45822149,3.95306249,3.21933457,0.01239190,1.85484977,1.28585784,0.48810777
-5.77788894,6.10869603,0.04576614,0.47540378,3.98150195,3.22491543,0.01264905,1.83826961,1.28187811,0.48313098
-5.77188594,6.10651478,0.04374849,0.49256996,3.99901038,3.22992201,0.01287334,1.81737004,1.27357138,0.47721708
-5.76588294,6.09688750,0.04164545,0.50955281,4.00545255,3.23400988,0.01305931,1.79214788,1.26098729,0.47037456
-5.75987994,6.07933821,0.03947988,0.52617804,4.00090700,3.23675500,0.01320206,1.76267795,1.24424709,0.46262139
-5.75387694,6.05343071,0.03727481,0.54226823,3.98565467,3.23766849,0.01329739,1.72911302,1.22354102,0.45398565
-5.74787394,6.01878714,0.03505296,0.55764716,3.96016156,3.23621605,0.01334192,1.69168167,1.19912392,0.44450587
-5.74187094,5.97510767,0.03283626,0.57214424,3.92505640,3.23184093,0.01333315,1.65068404,1.17130925,0.43423109
-5.73586793,5.92219034,0.03064542,0.58559915,3.88110468,3.22398944,0.01326954,1.60648572,1.14046182,0.42322071
-5.72986493,5.85995005,0.02849961,0.59786628,3.82918042,3.21213763,0.01315060,1.55950992,1.10698955,0.41154394
-5.72386193,5.78843543,0.02641610,0.60881884,3.77023693,3.19581762,0.01297690,1.51022830,1.07133442,0.39927914
-5.71785893,5.70784238,0.02441010,0.61835246,3.70527791,3.17464219,0.01275011,1.45915053,1.03396319,0.38651277
-5.71185593,5.61852329,0.02249457,0.62638812,3.63532999,3.14832618,0.01247298,1.40681320,0.99535785,0.37333818
-5.70585293,5.52099099,0.02068019,0.63287416,3.56141772,3.11670345,0.01214928,1.35376817,0.95600643,0.35985419
-5.69984992,5.41591667,0.01897534,0.63778727,3.48454164,3.07973850,0.01178380,1.30057094,0.91639410,0.34616350
-5.69384692,5.30412161,0.01738622,0.64113248,3.40566000,3.03753199,0.01138218,1.24776921,0.87699502,0.33237095
-5.68784392,5.18656274,0.01591691,0.64294200,3.32567443,2.99031994,0.01095087,1.19589211,0.83826490,0.31858177
-5.68184092,5.06431233,0.01456960,0.64327298,3.24541951,2.93846672,0.01049693,1.14544038,0.80063459,0.30489980
-5.67583792,4.93853279,0.01334473,0.64220443,3.16565624,2.88245222,0.01002792,1.09687774,0.76450460,0.29142572
-5.66983492,4.81044759,0.01224125,0.63983323,3.08706889,2.82285400,0.00955168,1.05062373,0.73024082,0.27825545
-5.66383192,4.68130969,0.01125681,0.63626967,3.01026498,2.76032561,0.00907622,1.00704820,0.69817117,0.26547874
-5.65782891,4.55236905,0.01038800,0.63163257,2.93577775,2.69557226,0.00860947,0.96646745,0.66858345,0.25317789
-5.65182591,4.42484068,0.00963053,0.62604441,2.86407049,2.62932516,0.00815913,0.92914218,0.64172404,0.24142681
-5.64582291,4.29987486,0.00897942,0.61962661,2.79554211,2.56231614,0.00773250,0.89527704,0.61779763,0.23029036
-5.63981991,4.17853087,0.00842920,0.61249528,2.73053347,2.49525366,0.00733631,0.86502181,0.59696766,0.21982397
-5.63381691,4.06175514,0.00797404,0.60475764,2.66933358,2.42880143,0.00697660,0.83847387,0.57935744,0.21007357
-5.62781391,3.95036487,0.00760788,0.59650920,2.61218552,2.36356064,0.00665854,0.81568177,0.56505180,0.20107575
-5.62181091,3.84503728,0.00732457,0.58783194,2.55929132,2.30005629,0.00638639,0.79664964,0.55409907,0.19285822
-5.61580790,3.74630469,0.00711791,0.57879343,2.51081570,2.23872812,0.00616340,0.78134205,0.54651332,0.18544039
-5.60980490,3.65455504,0.00698179,0.56944690,2.46688836,2.17992603,0.00599176,0.76968904,0.54227665,0.17883408
-5.60380190,3.57003716,0.00691024,0.55983212,2.42760466,2.12390978,0.00587256,0.76159106,0.54134145,0.17304432
-5.59779890,3.49287006,0.00689745,0.54997708,2.39302495,2.07085260,0.00580583,0.75692349,0.54363251,0.16807009
-5.59179590,3.42305507,0.00693790,0.53990014,2.36317238,2.02084775,0.00579051,0.75554058,0.54904894,0.16390502
-5.58579290,3.36048984,0.00702631,0.52961257,2.33802983,1.97391755,0.00582454,0.75727868,0.55746579,0.16053797
-5.57978989,3.30498297,0.00715776,0.51912119,2.31753596,1.93002380,0.00590491,0.76195863,0.56873545,0.15795346
-5.57378689,3.25626846,0.00732766,0.50843094,2.30158104,1.88907883,0.00602773,0.76938736,0.58268871,0.15613187
-5.56778389,3.21401900,0.00753178,0.49754719,2.29000301,1.85095643,0.00618835,0.77935883,0.59913567,0.15504959
-5.56178089,3.17785756,0.00776629,0.48647770,2.28258403,1.81550207,0.00638148,0.79165421,0.61786639,0.15467885
-5.55577789,3.14736702,0.00802769,0.47523397,2.27904826,1.78254179,0.00660128,0.80604184,0.63865155,0.15498754
-5.54977489,3.12209746,0.00831287,0.46383216,2.27906105,1.75188967,0.00684153,0.82227681,0.66124296,0.15593885
-5.54377189,3.10157153,0.00861902,0.45229330,2.28222988,1.72335354,0.00709575,0.84010059,0.68537425,0.15749095
-5.53776888,3.08528800,0.00894361,0.44064310,2.28810732,1.69673913,0.00735735,0.85924094,0.71076163,0.15959663
-5.53176588,3.07272401,0.00928431,0.42891115,2.29619603,1.67185281,0.00761974,0.87941214,0.73710497,0.16220301
-5.52576288,3.06333670,0.00963893,0.41712986,2.30595577,1.64850306,0.00787651,0.90031589,0.76408911,0.16525146
-5.51975988,3.05656457,0.01000534,0.40533314,2.31681229,1.62650129,0.00812152,0.92164286,0.79138564,0.16867761
-5.51375688,3.05182950,0.01038134,0.39355493,2.32816780,1.60566213,0.00834906,0.94307508,0.81865509,0.17241165
-5.50775388,3.04853965,0.01076460,0.38182774,2.33941278,1.58580366,0.00855388,0.96428915,0.84554963,0.17637888
-5.50175088,3.04609386,0.01115254,0.37018139,2.34993862,1.56674790,0.00873136,0.98496020,0.87171635,0.18050052
-5.49574787,3.04388771,0.01154225,0.35864191,2.35915077,1.54832181,0.00887753,1.00476668,0.89680108,0.18469476
-5.48974487,3.04132142,0.01193045,0.34723079,2.36648199,1.53035889,0.00898914,1.02339564,0.92045287,0.18887814
-5.48374187,3.03780956,0.01231338,0.33596453,2.37140514,1.51270145,0.00906368,1.04054861,0.94232894,0.19296708
-5.47773887,3.03279220,0.01268683,0.32485465,2.37344539,1.49520358,0.00909942,1.05594766,0.96210027,0.19687961
-5.47173587,3.02574732,0.01304611,0.31390794,2.37219130,1.47773455,0.00909535,1.06934157,0.97945756,0.20053725
-5.46573287,3.01620376,0.01338614,0.30312719,2.36730458,1.46018250,0.00905124,1.08051185,0.99411763,0.20386682
-5.45972986,3.00375433,0.01370150,0.29251205,2.35852829,1.44245813,0.00896752,1.08927832,1.00582988,0.20680240
-5.45372686,2.98806810,0.01398656,0.28206016,2.34569331,1.42449812,0.00884528,1.09550407,1.01438285,0.20928699
-5.44772386,2.96890147,0.01423561,0.27176842,2.32872273,1.40626786,0.00868620,1.09909959,1.01961047,0.21127408
-5.44172086,2.94610705,0.01444307,0.26163422,2.30763424,1.38776338,0.00849247,1.10002570,1.02139776,0.21272893
-5.43571786,2.91963990,0.01460363,0.25165667,2.28254025,1.36901201,0.00826675,1.09829528,1.01968576,0.21362950
-5.42971486,2.88956050,0.01471250,0.24183764,2.25364559,1.35007186,0.00801205,1.09397351,1.01447532,0.21396697
-5.42371186,2.85603411,0.01476558,0.23218264,2.22124285,1.33102974,0.00773169,1.08717657,1.00582945,0.21374584
-5.41770885,2.81932620,0.01475963,0.22270138,2.18570520,1.31199770,0.00742923,1.07806872,0.99387411,0.21298356
-5.41170585,2.77979402,0.01469245,0.21340802,2.14747672,1.29310826,0.00710838,1.06685776,0.97879703,0.21170975
-5.40570285,2.73787435,0.01456299,0.20432114,2.10706046,1.27450831,0.00677294,1.05378907,0.96084465,0.20996485
-5.39969985,2.69406799,0.01437144,0.19546326,2.06500423,1.25635226,0.00642674,1.03913817,0.94031703,0.20779854
-5.39369685,2.64892124,0.01411925,0.18686019,2.02188460,1.23879432,0.00607358,1.02320223,0.91756077,0.20526774
-5.38769385,2.60300540,0.01380910,0.17853999,1.97828939,1.22198076,0.00571717,1.00629072,0.89296022,0.20243433
-5.38169085,2.55689496,0.01344485,0.17053174,1.93479930,1.20604199,0.00536109,0.98871553,0.86692715,0.19936282
-5.37568784,2.51114536,0.01303142,0.16286417,1.89196920,1.19108534,0.00500873,0.97078099,0.83988929,0.19611786
-5.36968484,2.46627152,0.01257461,0.15556424,1.85030977,1.17718851,0.00466327,0.95277415,0.81227813,0.19276189
-5.36368184,2.42272774,0.01208093,0.14865563,1.81027036,1.16439418,0.00432759,0.93495566,0.78451648,0.18935290
-5.35767884,2.38089019,0.01155736,0.14215744,1.77222363,1.15270601,0.00400431,0.91755178,0.75700635,0.18594245
-5.35167584,2.34104239,0.01101113,0.13608300,1.73645282,1.14208608,0.00369571,0.90074760,0.73011752,0.18257405
-5.34567284,2.30336455,0.01044950,0.13043886,1.70314205,1.13245408,0.00340372,0.88468194,0.70417743,0.17928190
-5.33966983,2.26792703,0.00987955,0.12522421,1.67237039,1.12368796,0.00312989,0.86944402,0.67946257,0.17609009
-5.33366683,2.23468805,0.00930796,0.12043046,1.64410972,1.11562626,0.00287543,0.85507202,0.65619202,0.17301224
-5.32766383,2.20349587,0.00874085,0.11604130,1.61822676,1.10807183,0.00264113,0.84155350,0.63452296,0.17005163
-5.32166083,2.17409499,0.00818365,0.11203297,1.59448897,1.10079675,0.00242743,0.82882771,0.61454870,0.16720169
-5.31565783,2.14613620,0.00764101,0.10837499,1.57257426,1.09354835,0.00223440,0.81678957,0.59629883,0.16444690
-5.30965483,2.11918987,0.00711677,0.10503104,1.55208392,1.08605596,0.00206178,0.80529511,0.57974176,0.16176406
-5.30365183,2.09276195,0.00661389,0.10196017,1.53255826,1.07803824,0.00190899,0.79416817,0.56478918,0.15912371
-5.29764882,2.06631192,0.00613452,0.09911810,1.51349421,1.06921083,0.00177517,0.78320801,0.55130236,0.15649182
-5.29164582,2.03927212,0.00568006,0.09645869,1.49436422,1.05929406,0.00165920,0.77219752,0.53909989,0.15383148
-5.28564282,2.01106763,0.00525120,0.09393539,1.47463552,1.04802065,0.00155981,0.76091175,0.52796650,0.15110471
-5.27963982,1.98113612,0.00484803,0.09150272,1.45378909,1.03514302,0.00147554,0.74912643,0.51766255,0.14827418
-5.27363682,1.94894703,0.00447017,0.08911759,1.43133756,1.02044029,0.00140487,0.73662626,0.50793394,0.14530474
-5.26763382,1.91401950,0.00411686,0.08674049,1.40684145,1.00372464,0.00134622,0.72321251,0.49852185,0.14216496
-5.26163082,1.87593867,0.00378707,0.08433655,1.37992313,0.98484704,0.00129805,0.70871006,0.48917214,0.13882831
-5.25562781,1.83436970,0.00347961,0.08187634,1.35027835,0.96370216,0.00125889,0.69297339,0.47964411,0.13527425
-5.24962481,1.78906950,0.00319321,0.07933639,1.31768470,0.94023236,0.00122739,0.67589149,0.46971824,0.13148898
-5.24362181,1.73989568,0.00292659,0.07669963,1.28200728,0.91443074,0.00120238,0.65739169,0.45920283,0.12746604
-5.23761881,1.68681256,0.00267856,0.07395541,1.24320122,0.88634300,0.00118292,0.63744213,0.44793933,0.12320657
-5.23161581,1.62989418,0.00244802,0.07109947,1.20131138,0.85606816,0.00116835,0.61605305,0.43580632,0.11871948
-5.22561281,1.56932430,0.00223399,0.06813360,1.15646925,0.82375805,0.00115831,0.59327678,0.42272201,0.11402124
-5.21960980,1.50539326,0.00203568,0.06506522,1.10888745,0.78961541,0.00115276,0.56920652,0.40864534,0.10913560
-5.21360680,1.43849199,0.00185242,0.06190679,1.05885202,0.75389077,0.00115206,0.54397391,0.39357566,0.10409304
-5.20760380,1.36910318,0.00168371,0.05867510,1.00671296,0.71687799,0.00115692,0.51774557,0.37755119,0.09893015
-5.20160080,1.29779003,0.00152919,0.05539054,0.95287329,0.67890861,0.00116843,0.49071869,0.36064622,0.09368876
-5.19559780,1.22518273,0.00138861,0.05207626,0.89777716,0.64034509,0.00118806,0.46311581,0.34296731,0.08841503
-5.18959480,1.15196322,0.00126183,0.04875737,0.84189732,0.60157312,0.00121764,0.43517894,0.32464869,0.08315843
-5.18359180,1.07884854,0.00114880,0.04546016,0.78572235,0.56299320,0.00125934,0.40716327,0.30584692,0.07797063
-5.17758879,1.00657338,0.00104951,0.04221125,0.72974407,0.52501170,0.00131559,0.37933063,0.28673518,0.07290431
-5.17158579,0.93587220,0.00096400,0.03903690,0.67444546,0.48803170,0.00138907,0.35194281,0.26749731,0.06801207
-5.16558279,0.86746156,0.00089231,0.03596233,0.62028936,0.45244381,0.00148262,0.32525517,0.24832179,0.06334515
-5.15957979,0.80202303,0.00083448,0.03301111,0.56770840,0.41861729,0.00159915,0.29951041,0.22939594,0.05895234
-5.15357679,0.74018723,0.00079054,0.03020464,0.51709610,0.38689170,0.00174156,0.27493297,0.21090052,0.05487879
-5.14757379,0.68251939,0.00076046,0.02756169,0.46879965,0.35756923,0.00191261,0.25172402,0.19300475,0.05116504
-5.14157079,0.62950666,0.00074416,0.02509807,0.42311427,0.33090808,0.00211483,0.23005720,0.17586206,0.04784595
-5.13556778,0.58154767,0.00074145,0.02282636,0.38027925,0.30711677,0.00235038,0.21007528,0.15960662,0.04494992
-5.12956478,0.53894429,0.00075208,0.02075575,0.34047581,0.28634976,0.00262090,0.19188760,0.14435065,0.04249810
-5.12356178,0.50189587,0.00077565,0.01889192,0.30382654,0.26870435,0.00292742,0.17556865,0.13018257,0.04050379
-5.11755878,0.47049599,0.00081165,0.01723709,0.27039642,0.25421879,0.00327023,0.16115732,0.11716604,0.03897201
-5.11155578,0.44473169,0.00085940,0.01579002,0.24019533,0.24287184,0.00364874,0.14865727,0.10533980,0.03789921
-5.10555278,0.42448516,0.00091807,0.01454623,0.21318171,0.23458358,0.00406142,0.13803804,0.09471827,0.03727319
-5.09954977,0.40953778,0.00098665,0.01349818,0.18926732,0.22921756,0.00450570,0.12923689,0.08529280,0.03707319
-5.09354677,0.39957636,0.00106396,0.01263552,0.16832277,0.22658411,0.00497796,0.12216140,0.07703349,0.03727019
-5.08754377,0.39420153,0.00114865,0.01194543,0.15018367,0.22644492,0.00547351,0.11669267,0.06989149,0.03782743
-5.08154077,0.39293794,0.00123919,0.01141298,0.13465709,0.22851865,0.00598659,0.11268891,0.06380169,0.03870107
-5.07553777,0.39524618,0.00133389,0.01102155,0.12152825,0.23248759,0.00651051,0.10998958,0.05868551,0.03984114
-5.06953477,0.40053617,0.00143095,0.01075318,0.11056711,0.23800519,0.00703770,0.10841967,0.05445400,0.04119260
-5.06353177,0.40818170,0.00152844,0.01058908,0.10153480,0.24470437,0.00755990,0.10779431,0.05101085,0.04269660
-5.05752876,0.41753589,0.00162440,0.01051006,0.09418975,0.25220639,0.00806834,0.10792340,0.04825537,0.04429184
-5.05152576,0.42794721,0.00171680,0.01049695,0.08829328,0.26013019,0.00855400,0.10861628,0.04608540,0.04591614
-5.04552276,0.43877569,0.00180369,0.01053106,0.08361485,0.26810194,0.00900781,0.10968628,0.04439996,0.04750791
-5.03951976,0.44940892,0.00188314,0.01059463,0.07993655,0.27576452,0.00942097,0.11095512,0.04310171,0.04900782
-5.03351676,0.45927753,0.00195338,0.01067115,0.07705713,0.28278677,0.00978521,0.11225696,0.04209911,0.05036031
-5.02751376,0.46786961,0.00201281,0.01074580,0.07479540,0.28887223,0.01009304,0.11344217,0.04130830,0.05151509
-5.02151076,0.47474375,0.00206007,0.01080573,0.07299299,0.29376712,0.01033804,0.11438062,0.04065464,0.05242849
-5.01550775,0.47954029,0.00209404,0.01084034,0.07151660,0.29726725,0.01051508,0.11496437,0.04007395,0.05306459
-5.00950475,0.48199055,0.00211394,0.01084149,0.07025964,0.29922381,0.01062050,0.11510994,0.03951341,0.05339625
-5.00350175,0.48192363,0.00211930,0.01080367,0.06914344,0.29954770,0.01065225,0.11475983,0.03893216,0.05340570
-4.99749875,0.47927077,0.00211001,0.01072409,0.06811797,0.29821243,0.01060998,0.11388346,0.03830157,0.05308505
-4.99149575,0.47406709,0.00208630,0.01060274,0.06716213,0.29525542,0.01049508,0.11247745,0.03760528,0.05243629
-4.98549275,0.46645072,0.00204876,0.01044234,0.06628373,0.29077774,0.01031066,0.11056527,0.03683895,0.05147123
-4.97948974,0.45665956,0.00199832,0.01024828,0.06551913,0.28494239,0.01006141,0.10819633,0.03600975,0.05021095
-4.97348674,0.44502568,0.00193619,0.01002847,0.06493258,0.27797115,0.00975354,0.10544450,0.03513573,0.04868510
-4.96748374,0.43196774,0.00186388,0.00979318,0.06461530,0.27014021,0.00939452,0.10240616,0.03424493,0.04693101
-4.96148074,0.41798179,0.00178310,0.00955482,0.06468440,0.26177474,0.00899292,0.09919790,0.03337441,0.04499249
-4.95547774,0.40363064,0.00169576,0.00932765,0.06528144,0.25324266,0.00855808,0.09595387,0.03256915,0.04291865
-4.94947474,0.38953230,0.00160390,0.00912753,0.06657078,0.24494769,0.00809992,0.09282292,0.03188084,0.04076254
-4.94347174,0.37634772,0.00150964,0.00897157,0.06873771,0.23732199,0.00762861,0.08996557,0.03136660,0.03857976
-4.93746873,0.36476813,0.00141512,0.00887783,0.07198611,0.23081852,0.00715431,0.08755086,0.03108767,0.03642718
-4.93146573,0.35550224,0.00132247,0.00886492,0.07653583,0.22590313,0.00668691,0.08575321,0.03110802,0.03436161
-4.92546273,0.34926334,0.00123377,0.00895168,0.08261947,0.22304661,0.00623579,0.08474918,0.03149291,0.03243857
-4.91945973,0.34675652,0.00115101,0.00915677,0.09047878,0.22271667,0.00580962,0.08471424,0.03230748,0.03071127
-4.91345673,0.34866591,0.00107603,0.00949825,0.10036027,0.22536973,0.00541616,0.08581958,0.03361517,0.02922956
-4.90745373,0.35564195,0.00101054,0.00999323,0.11251028,0.23144268,0.00506212,0.08822878,0.03547622,0.02803910
-4.90145073,0.36828865,0.00095607,0.01065738,0.12716932,0.24134442,0.00475306,0.09209459,0.03794608,0.02718068
-4.89544772,0.38715078,0.00091397,0.01150455,0.14456568,0.25544716,0.00449330,0.09755555,0.04107378,0.02668955
-4.88944472,0.41270091,0.00088536,0.01254631,0.16490846,0.27407746,0.00428589,0.10473263,0.04490031,0.02659493
-4.88344172,0.44532636,0.00087117,0.01379155,0.18837998,0.29750705,0.00413260,0.11372577,0.04945696,0.02691958
-4.87743872,0.48531625,0.00087210,0.01524602,0.21512786,0.32594346,0.00403392,0.12461053,0.05476382,0.02767946
-4.87143572,0.53284859,0.00088865,0.01691197,0.24525688,0.35952067,0.00398912,0.13743470,0.06082819,0.02888343
-4.86543272,0.58797809,0.00092104,0.01878781,0.27882088,0.39828992,0.00399631,0.15221509,0.06764332,0.03053299
-4.85942971,0.65062475,0.00096929,0.02086778,0.31581505,0.44221103,0.00405249,0.16893460,0.07518719,0.03262215
-4.85342671,0.72056397,0.00103315,0.02314174,0.35616896,0.49114468,0.00415368,0.18753967,0.08342170,0.03513729
-4.84742371,0.79741862,0.00111213,0.02559504,0.39974060,0.54484590,0.00429504,0.20793822,0.09229203,0.03805713
-4.84142071,0.88065384,0.00120546,0.02820849,0.44631188,0.60295943,0.00447095,0.22999833,0.10172660,0.04135277
-4.83541771,0.96957499,0.00131213,0.03095845,0.49558588,0.66501731,0.00467516,0.25354775,0.11163728,0.04498789
-4.82941471,1.06332951,0.00143084,0.03381705,0.54718622,0.73043919,0.00490095,0.27837431,0.12192021,0.04891900
-4.82341171,1.16091312,0.00156006,0.03675254,0.60065870,0.79853576,0.00514126,0.30422754,0.13245712,0.05309590
-4.81740870,1.26118072,0.00169797,0.03972978,0.65547538,0.86851557,0.00538886,0.33082127,0.14311715,0.05746228
-4.81140570,1.36286207,0.00184253,0.04271086,0.71104137,0.93949547,0.00563650,0.35783762,0.15375913,0.06195651
-4.80540270,1.46458248,0.00199150,0.04565582,0.76670392,1.01051463,0.00587707,0.38493194,0.16423441,0.06651258
-4.79939970,1.56488793,0.00214243,0.04852350,0.82176409,1.08055209,0.00610375,0.41173904,0.17438995,0.07106117
-4.79339670,1.66227445,0.00229274,0.05127244,0.87549037,1.14854739,0.00631018,0.43788025,0.18407183,0.07553101
-4.78739370,1.75522076,0.00243977,0.05386183,0.92713420,1.21342394,0.00649058,0.46297133,0.19312884,0.07985016
-4.78139070,1.84222343,0.00258080,0.05625248,0.97594670,1.27411435,0.00663988,0.48663093,0.20141616,0.08394758
-4.77538769,1.92183340,0.00271314,0.05840778,1.02119627,1.32958694,0.00675385,0.50848936,0.20879903,0.08775458
-4.76938469,1.99269260,0.00283420,0.06029463,1.06218641,1.37887263,0.00682913,0.52819742,0.21515617,0.09120642
-4.76338169,2.05356941,0.00294154,0.06188424,1.09827315,1.42109105,0.00686336,0.54543489,0.22038288,0.09424374
-4.75737869,2.10339166,0.00303294,0.06315293,1.12888157,1.45547505,0.00685516,0.55991855,0.22439374,0.09681398
-4.75137569,2.14127592,0.00310648,0.06408268,1.15352084,1.48139258,0.00680413,0.57140931,0.22712476,0.09887261
-4.74537269,2.16655193,0.00316056,0.06466165,1.17179714,1.49836500,0.00671086,0.57971830,0.22853494,0.10038422
-4.73936968,2.17878126,0.00319399,0.06488453,1.18342430,1.50608123,0.00657688,0.58471164,0.22860720,0.10132331
-4.73336668,2.17776953,0.00320601,0.06475266,1.18823148,1.50440696,0.00640454,0.58631383,0.22734862,0.10167492
-4.72736368,2.16357159,0.00319628,0.06427411,1.18616797,1.49338874,0.00619692,0.58450954,0.22479005,0.10143492
-4.72136068,2.13648967,0.00316494,0.06346353,1.17730472,1.47325264,0.00595778,0.57934379,0.22098506,0.10061007
-4.71535768,2.09706448,0.00311258,0.06234192,1.16183276,1.44439758,0.00569132,0.57092069,0.21600836,0.09921777
-4.70935468,2.04605980,0.00304020,0.06093626,1.14005858,1.40738368,0.00540215,0.55940047,0.20995367,0.09728556
-4.70335168,1.98444100,0.00294922,0.05927899,1.11239650,1.36291611,0.00509507,0.54499529,0.20293125,0.09485038
-4.69734867,1.91334863,0.00284139,0.05740748,1.07935861,1.31182499,0.00477497,0.52796374,0.19506509,0.09195760
-4.69134567,1.83406791,0.00271874,0.05536339,1.04154234,1.25504242,0.00444671,0.50860433,0.18648986,0.08865989
-4.68534267,1.74799542,0.00258355,0.05319196,0.99961633,1.19357724,0.00411499,0.48724819,0.17734788,0.08501595
-4.67933967,1.65660410,0.00243821,0.05094130,0.95430484,1.12848874,0.00378423,0.46425125,0.16778594,0.08108913
-4.67333667,1.56140792,0.00228523,0.04866159,0.90637140,1.06086015,0.00345852,0.43998604,0.15795239,0.07694600
-4.66733367,1.46392724,0.00212710,0.04640432,0.85660199,0.99177288,0.00314155,0.41483354,0.14799426,0.07265493
-4.66133067,1.36565602,0.00196628,0.04422150,0.80578836,0.92228228,0.00283653,0.38917515,0.13805476,0.06828469
-4.65532766,1.26803181,0.00180508,0.04216487,0.75471183,0.85339574,0.00254624,0.36338511,0.12827100,0.06390312
-4.64932466,1.17240919,0.00164566,0.04028508,0.70412808,0.78605360,0.00227294,0.33782349,0.11877212,0.05957592
-4.64332166,1.08003728,0.00148995,0.03863090,0.65475313,0.72111330,0.00201846,0.31282996,0.10967777,0.05536552
