energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.80190095,1.15418293,-1.15408472,0.02392900,-0.02393143,0.27517367,-0.27516980,0.24498446,-0.24498358,0.52222069,-0.52220372,0.04159223,-0.04158494,0.22889080,-0.22883761
-5.79589795,1.17125713,-1.17118599,0.02380916,-0.02381190,0.27461219,-0.27461710,0.24639181,-0.24639508,0.52390219,-0.52390064,0.04244833,-0.04244280,0.24014250,-0.24009029
-5.78989495,1.18524286,-1.18520067,0.02366241,-0.02366546,0.27290791,-0.27292197,0.24743903,-0.24744642,0.52361972,-0.52363443,0.04307002,-0.04306636,0.25155008,-0.25149926
-5.78389195,1.19592425,-1.19591216,0.02348764,-0.02349101,0.27003067,-0.27005406,0.24814542,-0.24815673,0.52128482,-0.52131626,0.04344450,-0.04344280,0.26304733,-0.26299824
-5.77788894,1.20318219,-1.20320048,0.02328443,-0.02328810,0.26598220,-0.26601481,0.24855357,-0.24856841,0.51685868,-0.51690691,0.04356505,-0.04356534,0.27457312,-0.27452603
-5.77188594,1.20700475,-1.20705281,0.02305317,-0.02305712,0.26079822,-0.26083971,0.24873117,-0.24874897,0.51035632,-0.51042096,0.04343153,-0.04343379,0.28607397,-0.28602902
-5.76588294,1.20749394,-1.20757022,0.02279511,-0.02279931,0.25454949,-0.25459923,0.24877205,-0.24879201,0.50184877,-0.50192901,0.04305066,-0.04305481,0.29750640,-0.29746361
-5.75987994,1.20486868,-1.20497071,0.02251238,-0.02251679,0.24734145,-0.24739858,0.24879636,-0.24881750,0.49146315,-0.49155774,0.04243608,-0.04244201,0.30883922,-0.30879849
-5.75387694,1.19946383,-1.19958824,0.02220796,-0.02221255,0.23931280,-0.23937622,0.24894994,-0.24897110,0.47938073,-0.47948801,0.04160819,-0.04161574,0.32005548,-0.32001656
-5.74787394,1.19172550,-1.19186809,0.02188564,-0.02189035,0.23063275,-0.23070113,0.24940287,-0.24942272,0.46583312,-0.46595108,0.04059377,-0.04060271,0.33115413,-0.33111665
-5.74187094,1.18220287,-1.18235871,0.02154991,-0.02155468,0.22149734,-0.22156917,0.25034713,-0.25036419,0.45109684,-0.45122313,0.03942534,-0.03943542,0.34215143,-0.34211485
-5.73586793,1.17153705,-1.17170056,0.02120584,-0.02121062,0.21212485,-0.21219850,0.25199359,-0.25200626,0.43548652,-0.43561854,0.03814041,-0.03815134,0.35308182,-0.35304549
-5.72986493,1.16044733,-1.16061244,0.02085900,-0.02086371,0.20275058,-0.20282427,0.25456819,-0.25457479,0.41934722,-0.41948218,0.03678050,-0.03679198,0.36399845,-0.36396158
-5.72386193,1.14971543,-1.14987570,0.02051531,-0.02051990,0.19362108,-0.19369301,0.25830760,-0.25830638,0.40304605,-0.40318102,0.03539013,-0.03540182,0.37497317,-0.37493485
-5.71785893,1.14016822,-1.14031698,0.02018098,-0.02018538,0.18498824,-0.18505656,0.26345414,-0.26344335,0.38696361,-0.38709561,0.03401561,-0.03402718,0.38609587,-0.38605510
-5.71185593,1.13265939,-1.13278990,0.01986239,-0.01986653,0.17710319,-0.17716608,0.27025032,-0.27022823,0.37148544,-0.37161149,0.03270392,-0.03271502,0.39747335,-0.39742904
-5.70585293,1.12805047,-1.12815607,0.01956604,-0.01956987,0.17021043,-0.17026615,0.27893286,-0.27889780,0.35699386,-0.35711105,0.03150146,-0.03151176,0.40922732,-0.40917832
-5.69984992,1.12719157,-1.12726583,0.01929848,-0.01930192,0.16454216,-0.16458906,0.28972636,-0.28967677,0.34386031,-0.34396585,0.03045287,-0.03046207,0.42149174,-0.42143687
-5.69384692,1.13090214,-1.13093896,0.01906625,-0.01906926,0.16031302,-0.16034958,0.30283669,-0.30277116,0.33243840,-0.33252965,0.02959995,-0.02960776,0.43440942,-0.43434750
-5.68784392,1.13995188,-1.13994567,0.01887586,-0.01887838,0.15771532,-0.15774021,0.31844425,-0.31836156,0.32305766,-0.32313222,0.02898061,-0.02898677,0.44812772,-0.44805761
-5.68184092,1.15504215,-1.15498793,0.01873375,-0.01873574,0.15691483,-0.15692689,0.33669717,-0.33659633,0.31601815,-0.31607385,0.02862789,-0.02863219,0.46279363,-0.46271424
-5.67583792,1.17678788,-1.17668141,0.01864619,-0.01864760,0.15804714,-0.15804543,0.35770464,-0.35758494,0.31158573,-0.31162068,0.02856921,-0.02857147,0.47854807,-0.47845842
-5.66983492,1.20570042,-1.20553827,0.01861927,-0.01862005,0.16121468,-0.16119851,0.38153064,-0.38139168,0.30998799,-0.31000060,0.02882562,-0.02882570,0.49551969,-0.49541896
-5.66383192,1.24217129,-1.24195098,0.01865872,-0.01865886,0.16648437,-0.16645326,0.40818815,-0.40802986,0.31141079,-0.31139979,0.02941128,-0.02940910,0.51381825,-0.51370579
-5.65782891,1.28645746,-1.28617751,0.01876988,-0.01876933,0.17388591,-0.17383966,0.43763419,-0.43745689,0.31599534,-0.31595980,0.03033308,-0.03032862,0.53352786,-0.53340326
-5.65182591,1.33866827,-1.33832826,0.01895747,-0.01895622,0.18341076,-0.18334941,0.46976596,-0.46957034,0.32383561,-0.32377493,0.03159041,-0.03158368,0.55470037,-0.55456347
-5.64582291,1.39875461,-1.39835528,0.01922547,-0.01922349,0.19501178,-0.19493563,0.50441823,-0.50420541,0.33497625,-0.33489019,0.03317508,-0.03316616,0.57734905,-0.57720001
-5.63981991,1.46650088,-1.46604410,0.01957686,-0.01957416,0.20860359,-0.20851320,0.54136238,-0.54113387,0.34941087,-0.34929956,0.03507143,-0.03506043,0.60144318,-0.60128248
-5.63381691,1.54152011,-1.54100894,0.02001347,-0.02001005,0.22406362,-0.22395977,0.58030714,-0.58006484,0.36708080,-0.36694473,0.03725660,-0.03724369,0.62690362,-0.62673207
-5.62781391,1.62325304,-1.62269169,0.02053572,-0.02053159,0.24123389,-0.24111762,0.62090132,-0.62064752,0.38787435,-0.38771439,0.03970101,-0.03968640,0.65359980,-0.65341857
-5.62181091,1.71097138,-1.71036519,0.02114242,-0.02113762,0.25992356,-0.25979609,0.66273859,-0.66247593,0.41162687,-0.41144424,0.04236896,-0.04235288,0.68134841,-0.68115904
-5.61580790,1.80378591,-1.80314126,0.02183060,-0.02182516,0.27991218,-0.27977496,0.70536429,-0.70509571,0.43812144,-0.43791773,0.04521941,-0.04520215,0.70991409,-0.70971843
-5.60980490,1.90065945,-1.89998369,0.02259535,-0.02258932,0.30095371,-0.30080832,0.74828419,-0.74801286,0.46709070,-0.46686784,0.04820695,-0.04818882,0.73901202,-0.73881226
-5.60380190,2.00042495,-1.99972624,0.02342972,-0.02342317,0.32278116,-0.32262935,0.79097504,-0.79070434,0.49821968,-0.49797993,0.05128286,-0.05126418,0.76831285,-0.76811144
-5.59779890,2.10180838,-2.10109555,0.02432470,-0.02431770,0.34511190,-0.34495551,0.83289666,-0.83263005,0.53114995,-0.53089587,0.05439633,-0.05437741,0.79744961,-0.79724920
-5.59179590,2.20345619,-2.20273857,0.02526923,-0.02526189,0.36765343,-0.36749438,0.87350506,-0.87324603,0.56548499,-0.56521941,0.05749567,-0.05747686,0.82602654,-0.82582998
-5.58579290,2.30396657,-2.30325376,0.02625039,-0.02624281,0.39010960,-0.38994984,0.91226632,-0.91201829,0.60079701,-0.60052296,0.06052971,-0.06051134,0.85362976,-0.85343995
-5.57978989,2.40192372,-2.40122537,0.02725351,-0.02724580,0.41218698,-0.41202844,0.94867055,-0.94843681,0.63663491,-0.63635560,0.06344908,-0.06343143,0.87983903,-0.87965889
-5.57378689,2.49593393,-2.49525950,0.02826254,-0.02825483,0.43360131,-0.43344588,0.98224554,-0.98202911,0.67253351,-0.67225225,0.06620746,-0.06619084,0.90424064,-0.90407299
-5.56778389,2.58466239,-2.58402092,0.02926036,-0.02925278,0.45408380,-0.45393329,1.01256939,-1.01237300,0.70802370,-0.70774384,0.06876286,-0.06874752,0.92644047,-0.92628799
-5.56178089,2.66686922,-2.66626913,0.03022926,-0.03022195,0.47338710,-0.47324318,1.03928179,-1.03910777,0.74264327,-0.74236811,0.07107858,-0.07106474,0.94607701,-0.94594210
-5.55577789,2.74144353,-2.74089235,0.03115140,-0.03114449,0.49129062,-0.49115480,1.06209337,-1.06194361,0.77594811,-0.77568084,0.07312417,-0.07311200,0.96283360,-0.96271837
-5.54977489,2.80743398,-2.80693818,0.03200935,-0.03200295,0.50760520,-0.50747880,1.08079282,-1.08066871,0.80752333,-0.80726694,0.07487605,-0.07486568,0.97644953,-0.97635569
-5.54377189,2.86407480,-2.86363964,0.03278660,-0.03278085,0.52217680,-0.52206091,1.09525148,-1.09515391,0.83699401,-0.83675124,0.07631793,-0.07630945,0.98672935,-0.98665815
-5.53776888,2.91080621,-2.91043560,0.03346817,-0.03346317,0.53488920,-0.53478469,1.10542535,-1.10535467,0.86403503,-0.86380827,0.07744103,-0.07743447,0.99355019,-0.99350240
-5.53176588,2.94728844,-2.94698484,0.03404105,-0.03403689,0.54566552,-0.54557299,1.11135446,-1.11131047,0.88837960,-0.88817086,0.07824394,-0.07823930,0.99686670,-0.99684259
-5.52576288,2.97340890,-2.97317330,0.03449468,-0.03449144,0.55446862,-0.55438843,1.11315971,-1.11314172,0.90982616,-0.90963699,0.07873231,-0.07872953,0.99671349,-0.99671278
-5.51975988,2.98928235,-2.98911424,0.03482137,-0.03481909,0.56130028,-0.56123254,1.11103758,-1.11104441,0.92824334,-0.92807482,0.07891827,-0.07891727,0.99320502,-0.99322695
-5.51375688,2.99524416,-2.99514163,0.03501652,-0.03501525,0.56619940,-0.56614395,1.10525285,-1.10528287,0.94357258,-0.94342530,0.07881969,-0.07882034,0.98653307,-0.98657636
-5.50775388,2.99183723,-2.99179700,0.03507889,-0.03507862,0.56923905,-0.56919553,1.09612994,-1.09618115,0.95582854,-0.95570257,0.07845925,-0.07846140,0.97696185,-0.97702477
-5.50175088,2.97979310,-2.97981069,0.03501061,-0.03501132,0.57052282,-0.57049066,1.08404323,-1.08411330,0.96509694,-0.96499188,0.07786348,-0.07786696,0.96482114,-0.96490154
-5.49574787,2.96000839,-2.96007824,0.03481711,-0.03481876,0.57018044,-0.57015888,1.06940687,-1.06949321,0.97153018,-0.97144515,0.07706168,-0.07706631,0.95049782,-0.95059322
-5.48974487,2.93351745,-2.93363312,0.03450699,-0.03450952,0.56836296,-0.56835111,1.05266453,-1.05276436,0.97534063,-0.97527436,0.07608494,-0.07609052,0.93442609,-0.93453370
-5.48374187,2.90146254,-2.90161692,0.03409167,-0.03409499,0.56523769,-0.56523453,1.03427952,-1.03438991,0.97679214,-0.97674301,0.07496514,-0.07497148,0.91707680,-0.91719363
-5.47773887,2.86506266,-2.86524813,0.03358496,-0.03358898,0.56098308,-0.56098753,1.01472552,-1.01484349,0.97618985,-0.97615593,0.07373415,-0.07374106,0.89894638,-0.89906928
-5.47173587,2.82558208,-2.82579075,0.03300261,-0.03300721,0.55578383,-0.55579476,0.99447827,-0.99460080,0.97386888,-0.97384809,0.07242314,-0.07243043,0.88054557,-0.88067132
-5.46573287,2.78429976,-2.78452366,0.03236168,-0.03236673,0.54982623,-0.54984248,0.97400827,-0.97413238,0.97018243,-0.97017254,0.07106203,-0.07106952,0.86238845,-0.86251384
-5.45972986,2.74248041,-2.74271167,0.03167990,-0.03168529,0.54329409,-0.54331453,0.95377451,-0.95389729,0.96548952,-0.96548828,0.06967919,-0.06968672,0.84498183,-0.84510369
-5.45372686,2.70134786,-2.70157892,0.03097508,-0.03098068,0.53636520,-0.53638873,0.93421928,-0.93433791,0.96014318,-0.96014841,0.06830126,-0.06830866,0.82881530,-0.82893059
-5.44772386,2.66206140,-2.66228510,0.03026442,-0.03027012,0.52920842,-0.52923400,0.91576373,-0.91587557,0.95447933,-0.95448896,0.06695316,-0.06696030,0.81435203,-0.81445788
-5.44172086,2.62569514,-2.62590490,0.02956392,-0.02956961,0.52198156,-0.52200822,0.89880425,-0.89890680,0.94880689,-0.94881907,0.06565823,-0.06566496,0.80202036,-0.80211416
-5.43571786,2.59322075,-2.59341064,0.02888783,-0.02889342,0.51482976,-0.51485663,0.88370916,-0.88380011,0.94339944,-0.94341254,0.06443842,-0.06444461,0.79220629,-0.79228566
-5.42971486,2.56549337,-2.56565821,0.02824821,-0.02825362,0.50788462,-0.50791090,0.87081567,-0.87089292,0.93848857,-0.93850127,0.06331462,-0.06332014,0.78524666,-0.78530955
-5.42371186,2.54324058,-2.54337600,0.02765455,-0.02765973,0.50126378,-0.50128876,0.86042691,-0.86048860,0.93425940,-0.93427069,0.06230685,-0.06231157,0.78142326,-0.78146797
-5.41770885,2.52705423,-2.52715670,0.02711355,-0.02711846,0.49507090,-0.49509397,0.85280873,-0.85285324,0.93084790,-0.93085709,0.06143456,-0.06143836,0.78095766,-0.78098285
-5.41170585,2.51738473,-2.51745157,0.02662899,-0.02663362,0.48939602,-0.48941666,0.84818627,-0.84821224,0.92834038,-0.92834708,0.06071674,-0.06071947,0.78400680,-0.78401153
-5.40570285,2.51453753,-2.51456693,0.02620174,-0.02620610,0.48431597,-0.48433371,0.84674028,-0.84674666,0.92677468,-0.92677881,0.06017190,-0.06017345,0.79065946,-0.79064320
-5.39969985,2.51867150,-2.51866254,0.02582992,-0.02583402,0.47989489,-0.47990936,0.84860318,-0.84858922,0.92614307,-0.92614481,0.05981802,-0.05981825,0.80093348,-0.80089612
-5.39369685,2.52979895,-2.52975153,0.02550908,-0.02551296,0.47618462,-0.47619551,0.85385492,-0.85382021,0.92639641,-0.92639617,0.05967219,-0.05967099,0.81477396,-0.81471583
-5.38769385,2.54778704,-2.54770191,0.02523257,-0.02523629,0.47322499,-0.47323203,0.86251903,-0.86246350,0.92744936,-0.92744772,0.05975024,-0.05974749,0.83205247,-0.83197434
-5.38169085,2.57236046,-2.57223916,0.02499195,-0.02499556,0.47104371,-0.47104672,0.87455874,-0.87448272,0.92918611,-0.92918377,0.06006613,-0.06006172,0.85256739,-0.85247047
-5.37568784,2.60310539,-2.60295023,0.02477741,-0.02478098,0.46965614,-0.46965499,0.88987380,-0.88977799,0.93146643,-0.93146419,0.06063125,-0.06062511,0.87604546,-0.87593136
-5.36968484,2.63947455,-2.63928858,0.02457829,-0.02458190,0.46906462,-0.46905923,0.90829795,-0.90818346,0.93413159,-0.93413030,0.06145368,-0.06144574,0.90214463,-0.90201538
-5.36368184,2.68079360,-2.68058059,0.02438357,-0.02438727,0.46925758,-0.46924797,0.92959752,-0.92946589,0.93700993,-0.93701042,0.06253737,-0.06252760,0.93045836,-0.93031637
-5.35767884,2.72626885,-2.72603323,0.02418229,-0.02418614,0.47020848,-0.47019472,0.95347131,-0.95332445,0.93992171,-0.93992482,0.06388131,-0.06386973,0.96052132,-0.96036933
-5.35167584,2.77499642,-2.77474326,0.02396404,-0.02396810,0.47187451,-0.47185678,0.97955191,-0.97939215,0.94268325,-0.94268976,0.06547887,-0.06546554,0.99181638,-0.99165746
-5.34567284,2.82597305,-2.82570799,0.02371929,-0.02372362,0.47419544,-0.47417402,1.00740874,-1.00723879,0.94511020,-0.94512085,0.06731714,-0.06730215,1.02378313,-1.02362059
-5.33966983,2.87810858,-2.87783779,0.02343975,-0.02344437,0.47709250,-0.47706778,1.03655278,-1.03637570,0.94701985,-0.94703533,0.06937649,-0.06935999,1.05582741,-1.05566477
-5.33366683,2.93024036,-2.92997046,0.02311852,-0.02312346,0.48046760,-0.48044010,1.06644312,-1.06626227,0.94823278,-0.94825373,0.07163032,-0.07161252,1.08733201,-1.08717293
-5.32766383,2.98114950,-2.98088753,0.02275034,-0.02275560,0.48420301,-0.48417340,1.09649517,-1.09631419,0.94857379,-0.94860083,0.07404508,-0.07402623,1.11766817,-1.11751639
-5.32166083,3.02957918,-3.02933243,0.02233158,-0.02233716,0.48816162,-0.48813068,1.12609064,-1.12591336,0.94787247,-0.94790620,0.07658046,-0.07656088,1.14620767,-1.14606691
-5.31565783,3.07425469,-3.07403068,0.02186028,-0.02186616,0.49218788,-0.49215655,1.15458884,-1.15441921,0.94596350,-0.94600451,0.07919001,-0.07917004,1.17233520,-1.17220913
-5.30965483,3.11390543,-3.11371172,0.02133607,-0.02134225,0.49610964,-0.49607897,1.18133935,-1.18118137,0.94268706,-0.94273596,0.08182186,-0.08180189,1.19546083,-1.19535297
-5.30365183,3.14728824,-3.14713234,0.02076009,-0.02076651,0.49974077,-0.49971195,1.20569559,-1.20555326,0.93788949,-0.93794689,0.08441978,-0.08440025,1.21503214,-1.21494580
-5.29764882,3.17321205,-3.17310123,0.02013474,-0.02014138,0.50288471,-0.50285900,1.22702908,-1.22690625,0.93142437,-0.93149093,0.08692451,-0.08690586,1.23054584,-1.23048404
-5.29164582,3.19056312,-3.19050429,0.01946360,-0.01947040,0.50533879,-0.50531750,1.24474392,-1.24464424,0.92315432,-0.92323070,0.08927517,-0.08925784,1.24155856,-1.24152394
-5.28564282,3.19833050,-3.19833000,0.01875111,-0.01875804,0.50689929,-0.50688380,1.25829115,-1.25821797,0.91295332,-0.91304017,0.09141090,-0.09139536,1.24769642,-1.24769123
-5.27963982,3.19563084,-3.19569431,0.01800247,-0.01800947,0.50736713,-0.50735877,1.26718259,-1.26713887,0.90070979,-0.90080777,0.09327257,-0.09325925,1.24866341,-1.24868942
-5.27363682,3.18173196,-3.18186415,0.01722333,-0.01723035,0.50655380,-0.50655387,1.27100356,-1.27099181,0.88633022,-0.88643992,0.09480446,-0.09479377,1.24424803,-1.24430649
-5.26763382,3.15607412,-3.15627875,0.01641967,-0.01642667,0.50428754,-0.50429722,1.26942432,-1.26944649,0.86974319,-0.86986512,0.09595599,-0.09594829,1.23432827,-1.23441989
-5.26163082,3.11828839,-3.11856801,0.01559759,-0.01560453,0.50041929,-0.50043964,1.26220948,-1.26226694,0.85090358,-0.85103815,0.09668322,-0.09667882,1.21887459,-1.21899950
-5.25562781,3.06821107,-3.06856690,0.01476319,-0.01477003,0.49482827,-0.49486015,1.24922530,-1.24931877,0.82979676,-0.82994420,0.09695027,-0.09694942,1.19795087,-1.19810863
-5.24962481,3.00589341,-3.00632535,0.01392243,-0.01392913,0.48742686,-0.48747091,1.23044439,-1.23057390,0.80644226,-0.80660262,0.09673050,-0.09673338,1.17171328,-1.17190288
-5.24362181,2.93160619,-2.93211268,0.01308104,-0.01308756,0.47816453,-0.47822113,1.20594754,-1.20611247,0.78089695,-0.78107005,0.09600732,-0.09601403,1.14040697,-1.14062682
-5.23761881,2.84583833,-2.84641641,0.01224444,-0.01225076,0.46703061,-0.46709988,1.17592272,-1.17612175,0.75325709,-0.75344250,0.09477480,-0.09478535,1.10436067,-1.10460868
-5.23161581,2.74928964,-2.74993494,0.01141771,-0.01142381,0.45405576,-0.45413753,1.14066095,-1.14089212,0.72365935,-0.72385637,0.09303786,-0.09305218,1.06397934,-1.06425293
-5.22561281,2.64285734,-2.64356419,0.01060552,-0.01061138,0.43931201,-0.43940582,1.10054928,-1.10081005,0.69228039,-0.69248804,0.09081210,-0.09083006,1.01973495,-1.02003114
-5.21960980,2.52761687,-2.52837841,0.00981216,-0.00981776,0.42291136,-0.42301647,1.05606105,-1.05634834,0.65933505,-0.65955209,0.08812335,-0.08814472,0.97215571,-0.97247116
-5.21360680,2.40479739,-2.40560573,0.00904147,-0.00904680,0.40500296,-0.40511836,1.00774363,-1.00805390,0.62507312,-0.62529806,0.08500683,-0.08503132,0.92181400,-0.92214508
-5.20760380,2.27575272,-2.27659914,0.00829689,-0.00830194,0.38576900,-0.38589347,0.95620419,-0.95653355,0.58977475,-0.59000586,0.08150601,-0.08153327,0.86931331,-0.86965624
-5.20160080,2.14192881,-2.14280396,0.00758142,-0.00758619,0.36541953,-0.36555164,0.90209388,-0.90243819,0.55374470,-0.55398007,0.07767129,-0.07770092,0.81527475,-0.81562562
-5.19559780,2.00482889,-2.00572302,0.00689765,-0.00690213,0.34418631,-0.34432448,0.84609113,-0.84644608,0.51730568,-0.51754325,0.07355843,-0.07359000,0.76032331,-0.76067822
-5.18959480,1.86597754,-1.86688076,0.00624773,-0.00625192,0.32231617,-0.32245871,0.78888446,-0.78924572,0.48079105,-0.48102866,0.06922690,-0.06925995,0.70507450,-0.70542959
-5.18359180,1.72688514,-1.72778765,0.00563342,-0.00563732,0.30006396,-0.30020914,0.73115574,-0.73151903,0.44453728,-0.44477273,0.06473813,-0.06477218,0.65012170,-0.65047330
-5.17758879,1.58901400,-1.58990631,0.00505604,-0.00505965,0.27768555,-0.27783161,0.67356414,-0.67392537,0.40887644,-0.40910753,0.06015381,-0.06018841,0.59602468,-0.59636932
-5.17158579,1.45374731,-1.45462044,0.00451652,-0.00451986,0.25543113,-0.25557635,0.61673163,-0.61708695,0.37412915,-0.37435373,0.05553428,-0.05556897,0.54329950,-0.54363400
-5.16558279,1.32236212,-1.32320779,0.00401541,-0.00401847,0.23353899,-0.23368175,0.56123029,-0.56157619,0.34059821,-0.34081423,0.05093701,-0.05097138,0.49241028,-0.49273182
