energy_ev,total_up,Hg_p_up,Hg_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.50775388,0.37703969,0.00156110,0.00182503,0.00067331,0.00000652,0.51518797,0.00558382
-5.50175088,0.35583514,0.00167502,0.00203170,0.00061877,0.00000541,0.48476626,0.00554327
-5.49574787,0.33412128,0.00187739,0.00233740,0.00059906,0.00000467,0.45309111,0.00556068
-5.48974487,0.31231653,0.00217345,0.00274659,0.00061281,0.00000422,0.42071876,0.00564959
-5.48374187,0.29084040,0.00257216,0.00326661,0.00066071,0.00000404,0.38818766,0.00582549
-5.47773887,0.27010336,0.00308602,0.00390732,0.00074535,0.00000407,0.35600572,0.00610579
-5.47173587,0.25049826,0.00373102,0.00468080,0.00087114,0.00000432,0.32463966,0.00650968
-5.46573287,0.23239376,0.00452658,0.00560106,0.00104428,0.00000477,0.29450673,0.00705809
-5.45972986,0.21612954,0.00549548,0.00668375,0.00127271,0.00000542,0.26596887,0.00777371
-5.45372686,0.20201346,0.00666390,0.00794598,0.00156613,0.00000630,0.23932939,0.00868091
-5.44772386,0.19032045,0.00806137,0.00940604,0.00193592,0.00000743,0.21483203,0.00980582
-5.44172086,0.18129280,0.00972066,0.01108327,0.00239516,0.00000883,0.19266203,0.01117629
-5.43571786,0.17514194,0.01167768,0.01299787,0.00295851,0.00001054,0.17294922,0.01282190
-5.42971486,0.17205095,0.01397126,0.01517078,0.00364210,0.00001259,0.15577249,0.01477396
-5.42371186,0.17217797,0.01664284,0.01762352,0.00446334,0.00001503,0.14116533,0.01706545
-5.41770885,0.17565977,0.01973601,0.02037818,0.00544063,0.00001791,0.12912224,0.01973096
-5.41170585,0.18261546,0.02329599,0.02345730,0.00659298,0.00002128,0.11960533,0.02280653
-5.40570285,0.19314993,0.02736885,0.02688385,0.00793960,0.00002520,0.11255103,0.02632950
-5.39969985,0.20735671,0.03200066,0.03068122,0.00949929,0.00002973,0.10787645,0.03033819
-5.39369685,0.22532021,0.03723646,0.03487314,0.01128980,0.00003493,0.10548523,0.03487157
-5.38769385,0.24711696,0.04311906,0.03948370,0.01332713,0.00004086,0.10527265,0.03996878
-5.38169085,0.27281591,0.04968768,0.04453717,0.01562467,0.00004758,0.10712988,0.04566858
-5.37568784,0.30247758,0.05697658,0.05005790,0.01819241,0.00005515,0.11094723,0.05200865
-5.36968484,0.33615214,0.06501347,0.05607007,0.02103606,0.00006364,0.11661654,0.05902480
-5.36368184,0.37387641,0.07381802,0.06259728,0.02415624,0.00007310,0.12403250,0.06675007
-5.35767884,0.41566988,0.08340030,0.06966208,0.02754773,0.00008357,0.13309316,0.07521368
-5.35167584,0.46152993,0.09375935,0.07728530,0.03119881,0.00009510,0.14369961,0.08443997
-5.34567284,0.51142634,0.10488191,0.08548519,0.03509084,0.00010773,0.15575496,0.09444716
-5.33966983,0.56529549,0.11674132,0.09427647,0.03919794,0.00012147,0.16916284,0.10524621
-5.33366683,0.62303433,0.12929673,0.10366916,0.04348696,0.00013634,0.18382546,0.11683954
-5.32766383,0.68449454,0.14249271,0.11366728,0.04791776,0.00015235,0.19964151,0.12921985
-5.32166083,0.74947719,0.15625913,0.12426751,0.05244369,0.00016948,0.21650399,0.14236901
-5.31565783,0.81772811,0.17051161,0.13545774,0.05701243,0.00018770,0.23429817,0.15625704
-5.30965483,0.88893449,0.18515233,0.14721571,0.06156710,0.00020698,0.25289979,0.17084133
-5.30365183,0.96272267,0.20007134,0.15950771,0.06604757,0.00022726,0.27217377,0.18606595
-5.29764882,1.03865774,0.21514826,0.17228741,0.07039208,0.00024847,0.29197338,0.20186136
-5.29164582,1.11624486,0.23025443,0.18549505,0.07453892,0.00027053,0.31214008,0.21814432
-5.28564282,1.19493250,0.24525533,0.19905686,0.07842826,0.00029332,0.33250405,0.23481816
-5.27963982,1.27411775,0.26001330,0.21288495,0.08200395,0.00031675,0.35288543,0.25177336
-5.27363682,1.35315353,0.27439038,0.22687759,0.08521529,0.00034067,0.37309630,0.26888856
-5.26763382,1.43135761,0.28825119,0.24092005,0.08801864,0.00036495,0.39294327,0.28603186
-5.26163082,1.50802337,0.30146580,0.25488595,0.09037875,0.00038943,0.41223063,0.30306249
-5.25562781,1.58243183,0.31391240,0.26863911,0.09226989,0.00041395,0.43076402,0.31983281
-5.24962481,1.65386468,0.32547975,0.28203592,0.09367656,0.00043833,0.44835420,0.33619058
-5.24362181,1.72161806,0.33606922,0.29492813,0.09459388,0.00046239,0.46482113,0.35198147
-5.23761881,1.78501640,0.34559650,0.30716607,0.09502752,0.00048595,0.47999779,0.36705178
-5.23161581,1.84342609,0.35399280,0.31860210,0.09499335,0.00050881,0.49373379,0.38125125
-5.22561281,1.89626851,0.36120562,0.32909428,0.09451659,0.00053078,0.50589857,0.39443594
-5.21960980,1.94303191,0.36719900,0.33851008,0.09363079,0.00055168,0.51638391,0.40647109
-5.21360680,1.98328201,0.37195339,0.34673003,0.09237648,0.00057133,0.52510576,0.41723386
-5.20760380,2.01667077,0.37546506,0.35365123,0.09079969,0.00058956,0.53200525,0.42661593
-5.20160080,2.04294335,0.37774527,0.35919042,0.08895035,0.00060620,0.53704888,0.43452580
-5.19559780,2.06194303,0.37881906,0.36328681,0.08688074,0.00062113,0.54022782,0.44089086
-5.18959480,2.07361407,0.37872405,0.36590425,0.08464401,0.00063422,0.54155653,0.44565902
-5.18359180,2.07800257,0.37750904,0.36703292,0.08229286,0.00064538,0.54107069,0.44879989
-5.17758879,2.07525552,0.37523269,0.36669029,0.07987853,0.00065455,0.53882462,0.45030559
-5.17158579,2.06561819,0.37196233,0.36492149,0.07745004,0.00066172,0.53488838,0.45019101
-5.16558279,2.04943004,0.36777292,0.36179897,0.07505375,0.00066689,0.52934473,0.44849352
-5.15957979,2.02711965,0.36274625,0.35742155,0.07273340,0.00067014,0.52228615,0.44527230
-5.15357679,1.99919871,0.35697039,0.35191277,0.07053038,0.00067158,0.51381209,0.44060704
-5.14757379,1.96625549,0.35053950,0.34541885,0.06848442,0.00067138,0.50402658,0.43459633
-5.14157079,1.92894802,0.34355379,0.33810600,0.06663459,0.00066979,0.49303642,0.42735550
-5.13556778,1.88799701,0.33611978,0.33015743,0.06502043,0.00066709,0.48094984,0.41901421
-5.12956478,1.84417887,0.32835075,0.32177009,0.06368343,0.00066367,0.46787585,0.40971369
-5.12356178,1.79831859,0.32036723,0.31315106,0.06266834,0.00065996,0.45392420,0.39960377
-5.11755878,1.75128256,0.31229753,0.30451394,0.06202469,0.00065648,0.43920571,0.38883976
-5.11155578,1.70397121,0.30427808,0.29607509,0.06180795,0.00065383,0.42383319,0.37757931
-5.10555278,1.65731112,0.29645366,0.28804991,0.06208058,0.00065268,0.40792246,0.36597921
-5.09954977,1.61224655,0.28897716,0.28064914,0.06291263,0.00065376,0.39159349,0.35419239
-5.09354677,1.56972988,0.28200895,0.27407532,0.06438189,0.00065788,0.37497153,0.34236501
-5.08754377,1.53071089,0.27571564,0.26851931,0.06657349,0.00066588,0.35818785,0.33063384
-5.08154077,1.49612453,0.27026826,0.26415696,0.06957885,0.00067868,0.34138015,0.31912402
-5.07553777,1.46687698,0.26583970,0.26114600,0.07349389,0.00069718,0.32469244,0.30794710
-5.06953477,1.44383004,0.26260150,0.25962298,0.07841666,0.00072231,0.30827428,0.29719958
-5.06353177,1.42778390,0.26071990,0.25970049,0.08444413,0.00075497,0.29227941,0.28696194
-5.05752876,1.41945836,0.26035138,0.26146452,0.09166842,0.00079599,0.27686370,0.27729806
-5.05152576,1.41947312,0.26163763,0.26497205,0.10017249,0.00084615,0.26218263,0.26825529
-5.04552276,1.42832740,0.26470022,0.27024886,0.11002536,0.00090609,0.24838820,0.25986488
-5.03951976,1.44637993,0.26963516,0.27728775,0.12127711,0.00097630,0.23562565,0.25214300
-5.03351676,1.47382981,0.27650752,0.28604702,0.13395386,0.00105710,0.22402992,0.24509205
-5.02751376,1.51069943,0.28534647,0.29644951,0.14805295,0.00114857,0.21372221,0.23870247
-5.02151076,1.55682042,0.29614086,0.30838218,0.16353860,0.00125056,0.20480677,0.23295477
-5.01550775,1.61182357,0.30883586,0.32169634,0.18033828,0.00136264,0.19736806,0.22782175
-5.00950475,1.67513376,0.32333061,0.33620870,0.19834011,0.00148409,0.19146840,0.22327093
-5.00350175,1.74597076,0.33947738,0.35170326,0.21739152,0.00161392,0.18714645,0.21926683
-4.99749875,1.82335653,0.35708229,0.36793418,0.23729933,0.00175083,0.18441623,0.21577332
-4.99149575,1.90612956,0.37590775,0.38462966,0.25783147,0.00189324,0.18326714,0.21275564
-4.98549275,1.99296624,0.39567662,0.40149680,0.27872041,0.00203934,0.18366456,0.21018229
-4.97948974,2.08240917,0.41607819,0.41822745,0.29966824,0.00218708,0.18555138,0.20802641
-4.97348674,2.17290188,0.43677569,0.43450505,0.32035347,0.00233428,0.18885006,0.20626692
-4.96748374,2.26282897,0.45741530,0.45001208,0.34043919,0.00247863,0.19346523,0.20488914
-4.96148074,2.35056052,0.47763622,0.46443819,0.35958255,0.00261780,0.19928674,0.20388496
-4.95547774,2.43449915,0.49708157,0.47748861,0.37744501,0.00274950,0.20619291,0.20325268
-4.94947474,2.51312811,0.51540959,0.48889263,0.39370316,0.00287155,0.21405383,0.20299638
-4.94347174,2.58505838,0.53230486,0.49841175,0.40805951,0.00298195,0.22273460,0.20312504
-4.93746873,2.64907293,0.54748887,0.50584726,0.42025287,0.00307899,0.23209839,0.20365140
-4.93146573,2.70416628,0.56072966,0.51104695,0.43006787,0.00316130,0.24200912,0.20459064
-4.92546273,2.74957758,0.57185007,0.51391051,0.43734308,0.00322787,0.25233375,0.20595910
-4.91945973,2.78481590,0.58073415,0.51439351,0.44197745,0.00327818,0.26294413,0.20777298
-4.91345673,2.80967651,0.58733167,0.51250970,0.44393473,0.00331213,0.27371837,0.21004723
-4.90745373,2.82424765,0.59166031,0.50833153,0.44324561,0.00333015,0.28454178,0.21279470
-4.90145073,2.82890734,0.59380560,0.50198877,0.44000750,0.00333314,0.29530738,0.21602554
-4.89544772,2.82431064,0.59391857,0.49366539,0.43438201,0.00332249,0.30591613,0.21974703
-4.88944472,2.81136782,0.59221126,0.48359471,0.42659006,0.00330001,0.31627687,0.22396371
-4.88344172,2.79121461,0.58895025,0.47205304,0.41690506,0.00326789,0.32630616,0.22867796
-4.87743872,2.76517569,0.58444845,0.45935208,0.40564425,0.00322868,0.33592797,0.23389085
-4.87143572,2.73472307,0.57905568,0.44583044,0.39315870,0.00318513,0.34507344,0.23960329
-4.86543272,2.70143084,0.57314803,0.43184446,0.37982231,0.00314021,0.35368070,0.24581733
-4.85942971,2.66692817,0.56711679,0.41775878,0.36602025,0.00309692,0.36169473,0.25253759
-4.85342671,2.63285200,0.56135701,0.40393702,0.35213733,0.00305828,0.36906734,0.25977252
-4.84742371,2.60080090,0.55625612,0.39073275,0.33854666,0.00302717,0.37575726,0.26753564
-4.84142071,2.57229155,0.55218302,0.37848118,0.32559896,0.00300630,0.38173030,0.27584629
-4.83541771,2.54871872,0.54947774,0.36749156,0.31361296,0.00299808,0.38695946,0.28473009
-4.82941471,2.53131964,0.54844214,0.35804073,0.30286702,0.00300457,0.39142509,0.29421878
-4.82341171,2.52114353,0.54933150,0.35036769,0.29359228,0.00302739,0.39511488,0.30434952
-4.81740870,2.51902646,0.55234757,0.34466932,0.28596736,0.00306767,0.39802375,0.31516354
-4.81140570,2.52557195,0.55763284,0.34109734,0.28011491,0.00312603,0.40015361,0.32670418
-4.80540270,2.54113739,0.56526635,0.33975633,0.27609971,0.00320252,0.40151286,0.33901431
-4.79939970,2.56582635,0.57526101,0.34070282,0.27392856,0.00329661,0.40211578,0.35213334
-4.79339670,2.59948658,0.58756259,0.34394539,0.27355177,0.00340721,0.40198166,0.36609379
-4.78739370,2.64171381,0.60205027,0.34944566,0.27486619,0.00353266,0.40113393,0.38091768
-4.78139070,2.69186112,0.61853890,0.35712005,0.27771952,0.00367079,0.39959912,0.39661288
-4.77538769,2.74905366,0.63678287,0.36684230,0.28191601,0.00381895,0.39740582,0.41316962
-4.76938469,2.81220859,0.65648166,0.37844663,0.28722300,0.00397407,0.39458367,0.43055738
-4.76338169,2.88005991,0.67728679,0.39173142,0.29337848,0.00413278,0.39116250,0.44872226
-4.75737869,2.95118769,0.69881023,0.40646349,0.30009919,0.00429144,0.38717151,0.46758513
-4.75137569,3.02405125,0.72063399,0.42238276,0.30708915,0.00444626,0.38263874,0.48704056
-4.74537269,3.09702558,0.74232065,0.43920740,0.31404839,0.00459343,0.37759057,0.50695674
-4.73936968,3.16844021,0.76342452,0.45663923,0.32068156,0.00472920,0.37205159,0.52717638
-4.73336668,3.23661949,0.78350319,0.47436946,0.32670628,0.00484998,0.36604451,0.54751862
-4.72736368,3.29992325,0.80212903,0.49208462,0.33186090,0.00495249,0.35959027,0.56778188
-4.72136068,3.35678678,0.81890016,0.50947255,0.33591148,0.00503378,0.35270828,0.58774765
-4.71535768,3.40575869,0.83345077,0.52622840,0.33865781,0.00509141,0.34541671,0.60718496
-4.70935468,3.44553569,0.84546011,0.54206047,0.33993819,0.00512342,0.33773287,0.62585549
-4.70335168,3.47499310,0.85466011,0.55669574,0.33963295,0.00512847,0.32967357,0.64351902
-4.69734867,3.49321010,0.86084114,0.56988504,0.33766652,0.00510580,0.32125549,0.65993917
-4.69134567,3.49948895,0.86385590,0.58140758,0.33400813,0.00505530,0.31249553,0.67488897
-4.68534267,3.49336764,0.86362122,0.59107481,0.32867095,0.00497745,0.30341111,0.68815633
-4.67933967,3.47462566,0.86011783,0.59873344,0.32171002,0.00487336,0.29402049,0.69954903
-4.67333667,3.44328287,0.85338820,0.60426763,0.31321884,0.00474464,0.28434304,0.70889912
-4.66733367,3.39959174,0.84353252,0.60760014,0.30332497,0.00459341,0.27439948,0.71606658
-4.66133067,3.34402353,0.83070325,0.60869250,0.29218475,0.00442218,0.26421215,0.72094224
-4.65532766,3.27724904,0.81509839,0.60754429,0.27997749,0.00423377,0.25380532,0.72344967
-4.64932466,3.20011497,0.79695389,0.60419141,0.26689929,0.00403126,0.24320541,0.72354632
-4.64332166,3.11361695,0.77653562,0.59870359,0.25315679,0.00381783,0.23244128,0.72122367
-4.63731866,3.01887033,0.75413119,0.59118115,0.23896117,0.00359671,0.22154454,0.71650662
-4.63131566,2.91708001,0.73004205,0.58175125,0.22452243,0.00337111,0.21054966,0.70945212
-4.62531266,2.80951023,0.70457612,0.57056371,0.21004447,0.00314410,0.19949425,0.70014719
-4.61930965,2.69745560,0.67804127,0.55778665,0.19572074,0.00291857,0.18841904,0.68870644
-4.61330665,2.58221413,0.65073976,0.54360199,0.18173088,0.00269716,0.17736786,0.67526921
-4.60730365,2.46506301,0.62296381,0.52820121,0.16823821,0.00248225,0.16638749,0.65999652
-4.60130065,2.34723774,0.59499241,0.51178122,0.15538818,0.00227591,0.15552727,0.64306785
-4.59529765,2.22991493,0.56708917,0.49454069,0.14330769,0.00207987,0.14483867,0.62467798
-4.58929465,2.11419897,0.53950131,0.47667681,0.13210525,0.00189555,0.13437466,0.60503384
-4.58329165,2.00111252,0.51245957,0.45838259,0.12187178,0.00172408,0.12418894,0.58435160
-4.57728864,1.89159073,0.48617880,0.43984464,0.11268206,0.00156626,0.11433517,0.56285389
-4.57128564,1.78647870,0.46085927,0.42124161,0.10459658,0.00142265,0.10486607,0.54076724
-4.56528264,1.68653203,0.43668819,0.40274297,0.09766370,0.00129358,0.09583253,0.51831979
-4.55927964,1.59241977,0.41384151,0.38450838,0.09192193,0.00117915,0.08728288,0.49573920
-4.55327664,1.50472931,0.39248568,0.36668732,0.08740231,0.00107933,0.07926211,0.47325069
-4.54727364,1.42397280,0.37277931,0.34941912,0.08413062,0.00099394,0.07181139,0.45107541
-4.54127064,1.35059449,0.35487454,0.33283312,0.08212947,0.00092271,0.06496768,0.42942880
-4.53526763,1.28497854,0.33891817,0.31704898,0.08142018,0.00086531,0.05876360,0.40851924
-4.52926463,1.22745707,0.32505235,0.30217714,0.08202432,0.00082136,0.05322758,0.38854674
-4.52326163,1.17831797,0.31341505,0.28831918,0.08396497,0.00079048,0.04838419,0.36970186
-4.51725863,1.13781222,0.30414012,0.27556821,0.08726766,0.00077227,0.04425470,0.35216472
-4.51125563,1.10616076,0.29735723,0.26400924,0.09196101,0.00076637,0.04085791,0.33610424
-4.50525263,1.08356052,0.29319148,0.25371946,0.09807707,0.00077244,0.03821107,0.32167756
-4.49924962,1.07018963,0.29176303,0.24476840,0.10565136,0.00079018,0.03633094,0.30902963
-4.49324662,1.06621182,0.29318658,0.23721817,0.11472266,0.00081932,0.03523494,0.29829314
-4.48724362,1.07177985,0.29757088,0.23112355,0.12533249,0.00085966,0.03494223,0.28958856
-4.48124062,1.08703784,0.30501813,0.22653209,0.13752442,0.00091100,0.03547475,0.28302449
-4.47523762,1.11212268,0.31562345,0.22348423,0.15134303,0.00097323,0.03685811,0.27869810
-4.46923462,1.14716396,0.32947415,0.22201331,0.16683260,0.00104625,0.03912219,0.27669574
-4.46323162,1.19228276,0.34664888,0.22214571,0.18403552,0.00113000,0.04230157,0.27709357
-4.45722861,1.24758868,0.36721647,0.22390079,0.20299029,0.00122444,0.04643550,0.27995817
-4.45122561,1.31317523,0.39123433,0.22729090,0.22372933,0.00132956,0.05156753,0.28534687
-4.44522261,1.38911334,0.41874649,0.23232124,0.24627623,0.00144535,0.05774472,0.29330795
-4.43921961,1.47544278,0.44978081,0.23898963,0.27064280,0.00157180,0.06501631,0.30388031
-4.43321661,1.57216161,0.48434577,0.24728612,0.29682572,0.00170888,0.07343204,0.31709275
-4.42721361,1.67921353,0.52242638,0.25719238,0.32480298,0.00185651,0.08303995,0.33296263
-4.42121061,1.79647344,0.56397955,0.26868103,0.35453013,0.00201457,0.09388378,0.35149393
-4.41520760,1.92373155,0.60892885,0.28171456,0.38593646,0.00218286,0.10600004,0.37267475
-4.40920460,2.06067635,0.65715897,0.29624431,0.41892137,0.00236107,0.11941477,0.39647421
-4.40320160,2.20687722,0.70850991,0.31220905,0.45335094,0.00254877,0.13414016,0.42283890
-4.39719860,2.36176741,0.76277144,0.32953364,0.48905507,0.00274538,0.15017111,0.45168903
-4.39119560,2.52462822,0.81967797,0.34812757,0.52582534,0.00295015,0.16748183,0.48291443
-4.38519260,2.69457535,0.87890428,0.36788353,0.56341371,0.00316213,0.18602278,0.51637068
-4.37918959,2.87054852,0.94006253,0.38867616,0.60153246,0.00338016,0.20571784,0.55187558
-4.37318659,3.05130505,1.00270079,0.41036103,0.63985532,0.00360287,0.22646218,0.58920623
-4.36718359,3.23541871,1.06630358,0.43277399,0.67802006,0.00382865,0.24812074,0.62809705
-4.36118059,3.42128411,1.13029451,0.45573096,0.71563252,0.00405565,0.27052758,0.66823884
-4.35517759,3.60712766,1.19404131,0.47902828,0.75227216,0.00428183,0.29348615,0.70927934
-4.34917459,3.79102507,1.25686335,0.50244373,0.78749898,0.00450492,0.31677065,0.75082514
-4.34317159,3.97092569,1.31804143,0.52573819,0.82086172,0.00472248,0.34012843,0.79244538
-4.33716858,4.14468335,1.37682999,0.54865809,0.85190720,0.00493194,0.36328354,0.83367698
-4.33116558,4.31009321,1.43247111,0.57093855,0.88019034,0.00513063,0.38594130,0.87403158
-4.32516258,4.46493379,1.48421025,0.59230724,0.90528476,0.00531582,0.40779393,0.91300394
-4.31915958,4.60701309,1.53131301,0.61248887,0.92679344,0.00548482,0.42852700,0.95008161
-4.31315658,4.73421740,1.57308249,0.63121024,0.94435916,0.00563499,0.44782657,0.98475572
-4.30715358,4.84456142,1.60887660,0.64820573,0.95767428,0.00576384,0.46538687,1.01653230
