energy_ev,total_up,Cd_p_up,Cd_d_up,Ge_p_up,Ge_d_up,S_s_up,S_p_up
-5.82591296,1.56500945,1.20984902,0.24337542,0.36859162,0.00000000,0.02997582,0.41497069
-5.81990995,1.55232969,1.18647683,0.24265286,0.36966753,0.00000000,0.03047760,0.40453733
-5.81390695,1.53291003,1.15707528,0.24099748,0.36883309,0.00000000,0.03103185,0.39249227
-5.80790395,1.50710117,1.12215361,0.23843141,0.36611061,0.00000000,0.03163608,0.37903560
-5.80190095,1.47541246,1.08233341,0.23500203,0.36156321,0.00000000,0.03229160,0.36440355
-5.79589795,1.43850214,1.03833108,0.23078176,0.35529395,0.00000000,0.03300416,0.34886253
-5.78989495,1.39716225,0.99093751,0.22586688,0.34744366,0.00000000,0.03378422,0.33270211
-5.78389195,1.35229877,0.94099570,0.22037530,0.33818757,0.00000000,0.03464704,0.31622709
-5.77788894,1.30490760,0.88937746,0.21444359,0.32773079,0.00000000,0.03561241,0.29974914
-5.77188594,1.25604728,0.83695992,0.20822306,0.31630292,0.00000000,0.03670409,0.28357820
-5.76588294,1.20680932,0.78460283,0.20187527,0.30415187,0.00000000,0.03794888,0.26801395
-5.75987994,1.15828723,0.73312740,0.19556702,0.29153712,0.00000000,0.03937552,0.25333779
-5.75387694,1.11154521,0.68329727,0.18946498,0.27872281,0.00000000,0.04101319,0.23980529
-5.74787394,1.06758763,0.63580232,0.18373025,0.26597065,0.00000000,0.04288996,0.22763965
-5.74187094,1.02733030,0.59124547,0.17851293,0.25353314,0.00000000,0.04503104,0.21702611
-5.73586793,0.99157442,0.55013290,0.17394704,0.24164723,0.00000000,0.04745699,0.20810751
-5.72986493,0.96098418,0.51286765,0.17014584,0.23052865,0.00000000,0.05018198,0.20098117
-5.72386193,0.93606866,0.47974662,0.16719791,0.22036702,0.00000000,0.05321219,0.19569704
-5.71785893,0.91716872,0.45096081,0.16516392,0.21132207,0.00000000,0.05654442,0.19225716
-5.71185593,0.90444926,0.42659854,0.16407449,0.20352089,0.00000000,0.06016501,0.19061651
-5.70585293,0.89789720,0.40665130,0.16392904,0.19705632,0.00000000,0.06404912,0.19068510
-5.69984992,0.89732514,0.39102199,0.16469571,0.19198661,0.00000000,0.06816049,0.19233125
-5.69384692,0.90238072,0.37953487,0.16631250,0.18833606,0.00000000,0.07245162,0.19538608
-5.68784392,0.91256124,0.37194704,0.16868944,0.18609682,0.00000000,0.07686449,0.19964894
-5.68184092,0.92723309,0.36796084,0.17171182,0.18523150,0.00000000,0.08133179,0.20489369
-5.67583792,0.94565519,0.36723672,0.17524426,0.18567656,0.00000000,0.08577856,0.21087569
-5.66983492,0.96700568,0.36940619,0.17913566,0.18734626,0.00000000,0.09012429,0.21733928
-5.66383192,0.99041062,0.37408434,0.18322454,0.19013688,0.00000000,0.09428533,0.22402547
-5.65782891,1.01497389,0.38088165,0.18734478,0.19393114,0.00000000,0.09817757,0.23067968
-5.65182591,1.03980680,0.38941459,0.19133153,0.19860241,0.00000000,0.10171919,0.23705926
-5.64582291,1.06405644,0.39931481,0.19502682,0.20401878,0.00000000,0.10483350,0.24294049
-5.63981991,1.08693163,0.41023664,0.19828494,0.21004656,0.00000000,0.10745161,0.24812485
-5.63381691,1.10772542,0.42186280,0.20097711,0.21655327,0.00000000,0.10951488,0.25244438
-5.62781391,1.12583334,0.43390810,0.20299543,0.22340994,0.00000000,0.11097704,0.25576587
-5.62181091,1.14076688,0.44612126,0.20425588,0.23049274,0.00000000,0.11180592,0.25799377
-5.61580790,1.15216170,0.45828501,0.20470029,0.23768393,0.00000000,0.11198458,0.25907172
-5.60980490,1.15978064,0.47021440,0.20429726,0.24487215,0.00000000,0.11151201,0.25898272
-5.60380190,1.16351153,0.48175388,0.20304198,0.25195227,0.00000000,0.11040322,0.25774787
-5.59779890,1.16336047,0.49277332,0.20095504,0.25882482,0.00000000,0.10868876,0.25542389
-5.59179590,1.15944100,0.50316339,0.19808042,0.26539521,0.00000000,0.10641378,0.25209951
-5.58579290,1.15196020,0.51283075,0.19448260,0.27157292,0.00000000,0.10363659,0.24789093
-5.57978989,1.14120261,0.52169337,0.19024321,0.27727082,0.00000000,0.10042687,0.24293666
-5.57378689,1.12751296,0.52967653,0.18545728,0.28240474,0.00000000,0.09686359,0.23739190
-5.56778389,1.11127880,0.53670966,0.18022928,0.28689349,0.00000000,0.09303273,0.23142288
-5.56178089,1.09291393,0.54272444,0.17466929,0.29065928,0.00000000,0.08902489,0.22520123
-5.55577789,1.07284340,0.54765425,0.16888922,0.29362874,0.00000000,0.08493293,0.21889882
-5.54977489,1.05149088,0.55143515,0.16299957,0.29573440,0.00000000,0.08084964,0.21268314
-5.54377189,1.02926859,0.55400816,0.15710656,0.29691665,0.00000000,0.07686560,0.20671341
-5.53776888,1.00657020,0.55532302,0.15130982,0.29712608,0.00000000,0.07306718,0.20113752
-5.53176588,0.98376663,0.55534294,0.14570075,0.29632593,0.00000000,0.06953481,0.19608993
-5.52576288,0.96120454,0.55405017,0.14036139,0.29449473,0.00000000,0.06634149,0.19169031
-5.51975988,0.93920719,0.55145208,0.13536392,0.29162873,0.00000000,0.06355154,0.18804318
-5.51375688,0.91807714,0.54758718,0.13077063,0.28774409,0.00000000,0.06121962,0.18523810
-5.50775388,0.89810036,0.54253099,0.12663433,0.28287861,0.00000000,0.05939004,0.18335067
-5.50175088,0.87955106,0.53640113,0.12299910,0.27709283,0.00000000,0.05809617,0.18244387
-5.49574787,0.86269676,0.52936145,0.11990120,0.27047052,0.00000000,0.05736024,0.18256983
-5.48974487,0.84780317,0.52162488,0.11737026,0.26311836,0.00000000,0.05719321,0.18377176
-5.48374187,0.83513837,0.51345486,0.11543039,0.25516493,0.00000000,0.05759494,0.18608603
-5.47773887,0.82497607,0.50516510,0.11410136,0.24675885,0.00000000,0.05855444,0.18954413
-5.47173587,0.81759780,0.49711776,0.11339965,0.23806631,0.00000000,0.06005045,0.19417462
-5.46573287,0.81329383,0.48971992,0.11333945,0.22926804,0.00000000,0.06205207,0.20000482
-5.45972986,0.81236277,0.48341840,0.11393342,0.22055567,0.00000000,0.06451970,0.20706223
-5.45372686,0.81511000,0.47869305,0.11519336,0.21212785,0.00000000,0.06740609,0.21537565
-5.44772386,0.82184479,0.47604854,0.11713064,0.20418608,0.00000000,0.07065761,0.22497595
-5.44172086,0.83287628,0.47600479,0.11975640,0.19693038,0.00000000,0.07421563,0.23589630
-5.43571786,0.84850815,0.47908613,0.12308161,0.19055500,0.00000000,0.07801805,0.24817206
-5.42971486,0.86903212,0.48580922,0.12711680,0.18524416,0.00000000,0.08200093,0.26183993
-5.42371186,0.89472019,0.49666998,0.13187156,0.18116790,0.00000000,0.08610012,0.27693663
-5.41770885,0.92581546,0.51212955,0.13735383,0.17847814,0.00000000,0.09025285,0.29349681
-5.41170585,0.96252167,0.53259946,0.14356880,0.17730493,0.00000000,0.09439927,0.31155031
-5.40570285,1.00499136,0.55842635,0.15051762,0.17775295,0.00000000,0.09848381,0.33111868
-5.39969985,1.05331282,0.58987635,0.15819578,0.17989829,0.00000000,0.10245626,0.35221105
-5.39369685,1.10749614,0.62711970,0.16659132,0.18378549,0.00000000,0.10627268,0.37481945
-5.38769385,1.16745864,0.67021597,0.17568278,0.18942505,0.00000000,0.10989589,0.39891372
-5.38169085,1.23301044,0.71910065,0.18543712,0.19679126,0.00000000,0.11329573,0.42443626
-5.37568784,1.30384081,0.77357353,0.19580770,0.20582064,0.00000000,0.11644885,0.45129686
-5.36968484,1.37950631,0.83328992,0.20673231,0.21641101,0.00000000,0.11933835,0.47936814
-5.36368184,1.45942172,0.89775532,0.21813161,0.22842130,0.00000000,0.12195302,0.50848168
-5.35767884,1.54285489,0.96632430,0.22990805,0.24167227,0.00000000,0.12428649,0.53842563
-5.35167584,1.62892658,1.03820438,0.24194541,0.25594828,0.00000000,0.12633620,0.56894385
-5.34567284,1.71661618,1.11246535,0.25410916,0.27100014,0.00000000,0.12810236,0.59973722
-5.33966983,1.80477419,1.18805441,0.26624772,0.28654916,0.00000000,0.12958705,0.63046719
-5.33366683,1.89214176,1.26381721,0.27819474,0.30229241,0.00000000,0.13079333,0.66076187
-5.32766383,1.97737740,1.33852457,0.28977245,0.31790913,0.00000000,0.13172481,0.69022462
-5.32166083,2.05909054,1.41090422,0.30079590,0.33306821,0.00000000,0.13238527,0.71844505
-5.31565783,2.13588097,1.47967686,0.31107817,0.34743647,0.00000000,0.13277880,0.74501212
-5.30965483,2.20638289,1.54359504,0.32043624,0.36068770,0.00000000,0.13291016,0.76952878
-5.30365183,2.26931187,1.60148363,0.32869738,0.37251181,0.00000000,0.13278547,0.79162771
-5.29764882,2.32351250,1.65227991,0.33570565,0.38262415,0.00000000,0.13241312,0.81098724
-5.29164582,2.36800452,1.69507164,0.34132835,0.39077417,0.00000000,0.13180485,0.82734666
-5.28564282,2.40202484,1.72913106,0.34546188,0.39675348,0.00000000,0.13097688,0.84052004
-5.27963982,2.42506322,1.75394315,0.34803682,0.40040250,0.00000000,0.12995098,0.85040773
-5.27363682,2.43688913,1.76922653,0.34902187,0.40161576,0.00000000,0.12875530,0.85700461
-5.26763382,2.43756830,1.77494575,0.34842633,0.40034524,0.00000000,0.12742498,0.86040458
-5.26163082,2.42746723,1.77131405,0.34630098,0.39660182,0.00000000,0.12600228,0.86080069
-5.25562781,2.40724512,1.75878621,0.34273719,0.39045460,0.00000000,0.12453630,0.85848067
-5.24962481,2.37783313,1.73804155,0.33786426,0.38202820,0.00000000,0.12308214,0.85381781
-5.24362181,2.34040142,1.70995786,0.33184511,0.37149805,0.00000000,0.12169950,0.84725749
-5.23761881,2.29631542,1.67557709,0.32487035,0.35908401,0.00000000,0.12045085,0.83929976
-5.23161581,2.24708316,1.63606463,0.31715113,0.34504256,0.00000000,0.11939911,0.83047880
-5.22561281,2.19429620,1.59266392,0.30891106,0.32965795,0.00000000,0.11860501,0.82134017
-5.21960980,2.13956685,1.54664857,0.30037750,0.31323271,0.00000000,0.11812422,0.81241684
-5.21360680,2.08446490,1.49927444,0.29177281,0.29607811,0.00000000,0.11800446,0.80420540
-5.20760380,2.03045694,1.45173370,0.28330585,0.27850473,0.00000000,0.11828269,0.79714349
-5.20160080,1.97885127,1.40511330,0.27516423,0.26081387,0.00000000,0.11898261,0.79158970
-5.19559780,1.93075110,1.36035966,0.26750761,0.24328993,0.00000000,0.12011258,0.78780700
-5.18959480,1.88701832,1.31825109,0.26046251,0.22619422,0.00000000,0.12166415,0.78595064
-5.18359180,1.84824971,1.27937930,0.25411874,0.20976022,0.00000000,0.12361124,0.78606115
-5.17758879,1.81476628,1.24414044,0.24852763,0.19419059,0.00000000,0.12591018,0.78806284
-5.17158579,1.78661655,1.21273593,0.24370220,0.17965588,0.00000000,0.12850055,0.79176809
-5.16558279,1.76359295,1.18518280,0.23961915,0.16629480,0.00000000,0.13130680,0.79688699
-5.15957979,1.74526060,1.16133248,0.23622255,0.15421602,0.00000000,0.13424071,0.80304214
-5.15357679,1.73099658,1.14089707,0.23342900,0.14350116,0.00000000,0.13720450,0.80978778
-5.14757379,1.72003758,1.12348121,0.23113403,0.13420876,0.00000000,0.14009450,0.81663220
-5.14157079,1.71153323,1.10861790,0.22921934,0.12637892,0.00000000,0.14280521,0.82306256
-5.13556778,1.70460239,1.09580615,0.22756044,0.12003817,0.00000000,0.14523357,0.82857062
-5.12956478,1.69838914,1.08454849,0.22603443,0.11520434,0.00000000,0.14728321,0.83267822
-5.12356178,1.69211597,1.07438625,0.22452745,0.11189107,0.00000000,0.14886849,0.83496130
-5.11755878,1.68513108,1.06493093,0.22294135,0.11011160,0.00000000,0.14991818,0.83507114
-5.11155578,1.67694766,1.05589002,0.22119949,0.10988171,0.00000000,0.15037851,0.83275190
-5.10555278,1.66727319,1.04708601,0.21925110,0.11122148,0.00000000,0.15021553,0.82785353
-5.09954977,1.65602732,1.03846785,0.21707428,0.11415591,0.00000000,0.14941656,0.82033961
-5.09354677,1.64334771,1.03011432,0.21467735,0.11871413,0.00000000,0.14799082,0.81028959
-5.08754377,1.62958353,1.02222926,0.21209862,0.12492749,0.00000000,0.14596905,0.79789557
-5.08154077,1.61527719,1.01512917,0.20940448,0.13282629,0.00000000,0.14340222,0.78345373
-5.07553777,1.60113534,1.00922385,0.20668609,0.14243568,0.00000000,0.14035941,0.76735092
-5.06953477,1.58799065,1.00499117,0.20405479,0.15377058,0.00000000,0.13692495,0.75004718
-5.06353177,1.57675642,1.00294744,0.20163635,0.16683019,0.00000000,0.13319491,0.73205495
-5.05752876,1.56837622,1.00361479,0.19956461,0.18159225,0.00000000,0.12927317,0.71391612
-5.05152576,1.56377119,1.00748735,0.19797450,0.19800740,0.00000000,0.12526727,0.69617796
-5.04552276,1.56378742,1.01499797,0.19699501,0.21599406,0.00000000,0.12128414,0.67936904
-5.03951976,1.56914605,1.02648693,0.19674228,0.23543411,0.00000000,0.11742592,0.66397622
-5.03351676,1.58039833,1.04217450,0.19731322,0.25616971,0.00000000,0.11378617,0.65042385
-5.02751376,1.59788782,1.06213840,0.19877985,0.27800158,0.00000000,0.11044643,0.63905576
-5.02151076,1.62172142,1.08629744,0.20118467,0.30068886,0.00000000,0.10747340,0.63012110
-5.01550775,1.65175052,1.11440203,0.20453715,0.32395083,0.00000000,0.10491675,0.62376431
-5.00950475,1.68756306,1.14603214,0.20881162,0.34747050,0.00000000,0.10280776,0.62001960
-5.00350175,1.72848695,1.18060273,0.21394654,0.37089993,0.00000000,0.10115858,0.61881011
-4.99749875,1.77360458,1.21737652,0.21984518,0.39386743,0.00000000,0.09996239,0.61995167
-4.99149575,1.82177773,1.25548356,0.22637774,0.41598614,0.00000000,0.09919422,0.62316067
-4.98549275,1.87168196,1.29394674,0.23338478,0.43686390,0.00000000,0.09881245,0.62806596
-4.97948974,1.92184880,1.33171216,0.24068180,0.45611391,0.00000000,0.09876086,0.63422384
-4.97348674,1.97071411,1.36768316,0.24806482,0.47336590,0.00000000,0.09897123,0.64113559
-4.96748374,2.01667045,1.40075650,0.25531675,0.48827720,0.00000000,0.09936619,0.64826682
-4.96148074,2.05812146,1.42985917,0.26221431,0.50054333,0.00000000,0.09986239,0.65506766
-4.95547774,2.09353587,1.45398439,0.26853519,0.50990766,0.00000000,0.10037369,0.66099308
-4.94947474,2.12149914,1.47222538,0.27406514,0.51616973,0.00000000,0.10081440,0.66552250
-4.94347174,2.14076061,1.48380545,0.27860495,0.51919173,0.00000000,0.10110229,0.66817792
-4.93746873,2.15027448,1.48810331,0.28197671,0.51890310,0.00000000,0.10116140,0.66853996
-4.93146573,2.14923299,1.48467277,0.28402940,0.51530288,0.00000000,0.10092452,0.66626119
-4.92546273,2.13709087,1.47325602,0.28464354,0.50845977,0.00000000,0.10033514,0.66107644
-4.91945973,2.11358015,1.45379023,0.28373459,0.49850989,0.00000000,0.09934908,0.65280976
-4.91345673,2.07871508,1.42640731,0.28125522,0.48565252,0.00000000,0.09793549,0.64137778
-4.90745373,2.03278732,1.39142707,0.27719623,0.47014375,0.00000000,0.09607733,0.62678979
-4.90145073,1.97635182,1.34934432,0.27158620,0.45228859,0.00000000,0.09377142,0.60914437
-4.89544772,1.91020429,1.30081049,0.26448979,0.43243172,0.00000000,0.09102794,0.58862308
-4.88944472,1.83535145,1.24661072,0.25600499,0.41094745,0.00000000,0.08786946,0.56548152
-4.88344172,1.75297553,1.18763761,0.24625929,0.38822903,0.00000000,0.08432965,0.54003827
-4.87743872,1.66439450,1.12486250,0.23540504,0.36467801,0.00000000,0.08045167,0.51266222
-4.87143572,1.57101979,1.05930574,0.22361415,0.34069387,0.00000000,0.07628627,0.48375894
-4.86543272,1.47431326,0.99200681,0.21107246,0.31666427,0.00000000,0.07188985,0.45375659
-4.85942971,1.37574485,0.92399561,0.19797391,0.29295623,0.00000000,0.06732236,0.42309201
-4.85342671,1.27675261,0.85626566,0.18451476,0.26990858,0.00000000,0.06264529,0.39219744
-4.84742371,1.17870629,0.78975020,0.17088817,0.24782558,0.00000000,0.05791977,0.36148833
-4.84142071,1.08287547,0.72530159,0.15727916,0.22697209,0.00000000,0.05320475,0.33135268
-4.83541771,0.99040322,0.66367468,0.14386027,0.20757011,0.00000000,0.04855552,0.30214213
-4.82941471,0.90228564,0.60551423,0.13078796,0.18979681,0.00000000,0.04402237,0.27416487
-4.82341171,0.81935752,0.55134652,0.11819985,0.17378381,0.00000000,0.03964964,0.24768074
-4.81740870,0.74228421,0.50157506,0.10621277,0.15961781,0.00000000,0.03547502,0.22289816
-4.81140570,0.67155936,0.45648013,0.09492177,0.14734226,0.00000000,0.03152911,0.19997311
-4.80540270,0.60750812,0.41622193,0.08439987,0.13695997,0.00000000,0.02783533,0.17900981
-4.79939970,0.55029525,0.38084673,0.07469867,0.12843659,0.00000000,0.02441003,0.16006296
-4.79339670,0.49993740,0.35029577,0.06584951,0.12170466,0.00000000,0.02126284,0.14314131
-4.78739370,0.45631880,0.32441624,0.05786529,0.11666830,0.00000000,0.01839720,0.12821226
-4.78139070,0.41920967,0.30297398,0.05074267,0.11320812,0.00000000,0.01581104,0.11520729
-4.77538769,0.38828643,0.28566727,0.04446457,0.11118654,0.00000000,0.01349752,0.10402784
-4.76938469,0.36315302,0.27214143,0.03900292,0.11045319,0.00000000,0.01144588,0.09455155
-4.76338169,0.34336272,0.26200370,0.03432137,0.11085035,0.00000000,0.00964225,0.08663848
-4.75737869,0.32843957,0.25483796,0.03037807,0.11221836,0.00000000,0.00807048,0.08013725
-4.75137569,0.31789911,0.25021915,0.02712822,0.11440088,0.00000000,0.00671293,0.07489088
-4.74537269,0.31126764,0.24772687,0.02452649,0.11724983,0.00000000,0.00555120,0.07074221
-4.73936968,0.30809976,0.24695799,0.02252909,0.12063001,0.00000000,0.00456670,0.06753883
-4.73336668,0.30799357,0.24753809,0.02109559,0.12442316,0.00000000,0.00374127,0.06513746
-4.72736368,0.31060350,0.24913141,0.02019031,0.12853142,0.00000000,0.00305763,0.06340764
-4.72136068,0.31565012,0.25144916,0.01978339,0.13288004,0.00000000,0.00249971,0.06223498
-4.71535768,0.32292710,0.25425617,0.01985146,0.13741922,0.00000000,0.00205295,0.06152359
-4.70935468,0.33230488,0.25737565,0.02037796,0.14212503,0.00000000,0.00170452,0.06119808
-4.70335168,0.34373128,0.26069205,0.02135301,0.14699918,0.00000000,0.00144343,0.06120490
-4.69734867,0.35722881,0.26415205,0.02277312,0.15206787,0.00000000,0.00126062,0.06151325
-4.69134567,0.37288901,0.26776366,0.02464039,0.15737939,0.00000000,0.00114898,0.06211541
-4.68534267,0.39086404,0.27159361,0.02696162,0.16300082,0.00000000,0.00110329,0.06302675
-4.67933967,0.41135576,0.27576308,0.02974713,0.16901363,0.00000000,0.00112024,0.06428530
-4.67333667,0.43460276,0.28044210,0.03300943,0.17550861,0.00000000,0.00119826,0.06595102
-4.66733367,0.46086604,0.28584269,0.03676178,0.18258007,0.00000000,0.00133748,0.06810478
-4.66133067,0.49041358,0.29221118,0.04101681,0.19031969,0.00000000,0.00153955,0.07084707
-4.65532766,0.52350489,0.29981985,0.04578502,0.19881028,0.00000000,0.00180752,0.07429650
-4.64932466,0.56037578,0.30895831,0.05107353,0.20811964,0.00000000,0.00214562,0.07858802
-4.64332166,0.60122433,0.31992474,0.05688484,0.21829494,0.00000000,0.00255916,0.08387095
-4.63731866,0.64619845,0.33301738,0.06321592,0.22935785,0.00000000,0.00305424,0.09030668
-4.63131566,0.69538560,0.34852632,0.07005746,0.24130072,0.00000000,0.00363759,0.09806603
-4.62531266,0.74880516,0.36672582,0.07739343,0.25408394,0.00000000,0.00431631,0.10732631
-4.61930965,0.80640356,0.38786723,0.08520090,0.26763486,0.00000000,0.00509764,0.11826781
-4.61330665,0.86805231,0.41217250,0.09345019,0.28184809,0.00000000,0.00598871,0.13106988
-4.60730365,0.93354891,0.43982822,0.10210518,0.29658750,0.00000000,0.00699634,0.14590634
-4.60130065,1.00262034,0.47098025,0.11112398,0.31168969,0.00000000,0.00812676,0.16294043
-4.59529765,1.07492882,0.50572873,0.12045962,0.32696885,0.00000000,0.00938545,0.18231899
-4.58929465,1.15007924,0.54412343,0.13006094,0.34222290,0.00000000,0.01077697,0.20416625
-4.58329165,1.22762794,0.58615948,0.13987352,0.35724048,0.00000000,0.01230481,0.22857705
-4.57728864,1.30709197,0.63177330,0.14984054,0.37180870,0.00000000,0.01397138,0.25560991
-4.57128564,1.38795861,0.68083901,0.15990356,0.38572118,0.00000000,0.01577796,0.28527991
-4.56528264,1.46969448,0.73316533,0.17000323,0.39878605,0.00000000,0.01772482,0.31755195
-4.55927964,1.55175392,0.78849323,0.18007980,0.41083368,0.00000000,0.01981133,0.35233452
-4.55327664,1.63358664,0.84649476,0.19007341,0.42172366,0.00000000,0.02203621,0.38947453
-4.54727364,1.71464431,0.90677333,0.19992435,0.43135096,0.00000000,0.02439780,0.42875354
-4.54127064,1.79438653,0.96886589,0.20957306,0.43965084,0.00000000,0.02689439,0.46988580
-4.53526763,1.87228615,1.03224750,0.21896019,0.44660261,0.00000000,0.02952456,0.51251854
-4.52926463,1.94783464,1.09633854,0.22802656,0.45223187,0.00000000,0.03228756,0.55623478
-4.52326163,2.02054758,1.16051501,0.23671323,0.45661140,0.00000000,0.03518361,0.60055893
-4.51725863,2.08997094,1.22412193,0.24496179,0.45986069,0.00000000,0.03821417,0.64496520
-4.51125563,2.15568830,1.28648978,0.25271477,0.46214406,0.00000000,0.04138210,0.68888893
-4.50525263,2.21732938,1.34695384,0.25991633,0.46366764,0.00000000,0.04469165,0.73174039
-4.49924962,2.27457960,1.40487577,0.26651336,0.46467518,0.00000000,0.04814834,0.77292095
-4.49324662,2.32719075,1.45966681,0.27245667,0.46544293,0.00000000,0.05175861,0.81184084
-4.48724362,2.37499205,1.51081147,0.27770260,0.46627367,0.00000000,0.05552928,0.84793788
-4.48124062,2.41790108,1.55789067,0.28221472,0.46748993,0.00000000,0.05946685,0.88069650
-4.47523762,2.45593353,1.60060297,0.28596560,0.46942672,0.00000000,0.06357653,0.90966590
-4.46923462,2.48921093,1.63878247,0.28893853,0.47242356,0.00000000,0.06786121,0.93447671
-4.46323162,2.51796514,1.67241213,0.29112905,0.47681612,0.00000000,0.07232025,0.95485501
-4.45722861,2.54253867,1.70163129,0.29254614,0.48292748,0.00000000,0.07694826,0.97063311
-4.45122561,2.56337987,1.72673625,0.29321291,0.49105903,0.00000000,0.08173392,0.98175630
-4.44522261,2.58103246,1.74817340,0.29316669,0.50148118,0.00000000,0.08665882,0.98828504
-4.43921961,2.59611897,1.76652447,0.29245849,0.51442403,0.00000000,0.09169658,0.99039248
-4.43321661,2.60931823,1.78248404,0.29115168,0.53006812,0.00000000,0.09681215,0.98835716
-4.42721361,2.62133743,1.79682983,0.28932001,0.54853552,0.00000000,0.10196156,0.98255112
-4.42121061,2.63287966,1.81038689,0.28704490,0.56988154,0.00000000,0.10709191,0.97342404
-4.41520760,2.64460827,1.82398711,0.28441226,0.59408736,0.00000000,0.11214197,0.96148393
-4.40920460,2.65710982,1.83842581,0.28150888,0.62105400,0.00000000,0.11704309,0.94727552
-4.40320160,2.67085749,1.85441764,0.27841855,0.65059784,0.00000000,0.12172065,0.93135713
-4.39719860,2.68617715,1.87255398,0.27521827,0.68244829,0.00000000,0.12609590,0.91427736
-4.39119560,2.70321804,1.89326414,0.27197461,0.71624777,0.00000000,0.13008819,0.89655268
-4.38519260,2.72193016,1.91678268,0.26874051,0.75155440,0.00000000,0.13361736,0.87864697
-4.37918959,2.74205007,1.94312473,0.26555272,0.78784753,0.00000000,0.13660645,0.86095404
-4.37318659,2.76309630,1.97207101,0.26243002,0.82453630,0.00000000,0.13898434,0.84378404
-4.36718359,2.78437528,2.00316364,0.25937237,0.86097118,0.00000000,0.14068839,0.82735410
-4.36118059,2.80499796,2.03571353,0.25636099,0.89645820,0.00000000,0.14166679,0.81178398
-4.35517759,2.82390690,2.06881906,0.25335951,0.93027578,0.00000000,0.14188064,0.79709635
-4.34917459,2.83991268,2.10139579,0.25031598,0.96169354,0.00000000,0.14130562,0.78322202
-4.34317159,2.85173836,2.13221574,0.24716575,0.98999247,0.00000000,0.13993307,0.77000932
-4.33716858,2.85806975,2.15995458,0.24383506,1.01448585,0.00000000,0.13777057,0.75723731
-4.33116558,2.85760937,2.18324460,0.24024505,1.03454011,0.00000000,0.13484189,0.74463182
-4.32516258,2.84913135,2.20073079,0.23631610,1.04959466,0.00000000,0.13118632,0.73188352
-4.31915958,2.83153476,2.21112749,0.23197224,1.05918006,0.00000000,0.12685756,0.71866699
-4.31315658,2.80389251,2.21327274,0.22714527,1.06293354,0.00000000,0.12192194,0.70465975
-4.30715358,2.76549377,2.20617772,0.22177860,1.06061131,0.00000000,0.11645636,0.68956034
