energy_ev,total_up,Ga_p_up,Ga_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-6.00000000,1.38277505,0.04471695,0.00000000,1.15528264,0.45089118,0.00027553,0.80198478
-5.99399700,1.38674221,0.04715136,0.00000000,1.16178327,0.45433626,0.00030514,0.80471847
-5.98799400,1.38982192,0.04961825,0.00000000,1.16879354,0.45703880,0.00033817,0.80635993
-5.98199100,1.39241197,0.05212793,0.00000000,1.17668619,0.45909771,0.00037505,0.80711735
-5.97598799,1.39500253,0.05469310,0.00000000,1.18591351,0.46064441,0.00041624,0.80725417
-5.96998499,1.39816625,0.05732837,0.00000000,1.19699873,0.46183936,0.00046223,0.80708378
-5.96398199,1.40254398,0.06004966,0.00000000,1.21052319,0.46286712,0.00051349,0.80696167
-5.95797899,1.40882622,0.06287353,0.00000000,1.22710909,0.46393014,0.00057051,0.80727550
-5.95197599,1.41773089,0.06581641,0.00000000,1.24739862,0.46524155,0.00063374,0.80843300
-5.94597299,1.42997779,0.06889371,0.00000000,1.27202957,0.46701696,0.00070359,0.81084833
-5.93996998,1.44626084,0.07211899,0.00000000,1.30160846,0.46946583,0.00078039,0.81492717
-5.93396698,1.46721867,0.07550307,0.00000000,1.33668193,0.47278247,0.00086441,0.82105120
-5.92796398,1.49340495,0.07905313,0.00000000,1.37770739,0.47713722,0.00095577,0.82956240
-5.92196098,1.52525933,0.08277187,0.00000000,1.42502413,0.48266797,0.00105449,0.84074783
-5.91595798,1.56308026,0.08665680,0.00000000,1.47882595,0.48947246,0.00116040,0.85482550
-5.90995498,1.60700086,0.09069949,0.00000000,1.53913669,0.49760173,0.00127315,0.87193176
-5.90395198,1.65696893,0.09488508,0.00000000,1.60578961,0.50705482,0.00139219,0.89211103
-5.89794897,1.71273202,0.09919185,0.00000000,1.67841203,0.51777516,0.00151677,0.91530792
-5.89194597,1.77382874,0.10359099,0.00000000,1.75641607,0.52964878,0.00164589,0.94136266
-5.88594297,1.83958672,0.10804661,0.00000000,1.83899644,0.54250446,0.00177832,0.97000963
-5.87993997,1.90912799,0.11251590,0.00000000,1.92513592,0.55611593,0.00191265,1.00087967
-5.87393697,1.98138193,0.11694963,0.00000000,2.01361892,0.57020621,0.00204721,1.03350590
-5.86793397,2.05510579,0.12129281,0.00000000,2.10305317,0.58445383,0.00218021,1.06733321
-5.86193097,2.12891250,0.12548571,0.00000000,2.19189927,0.59850108,0.00230966,1.10173120
-5.85592796,2.20130506,0.12946503,0.00000000,2.27850755,0.61196376,0.00243352,1.13601020
-5.84992496,2.27071655,0.13316540,0.00000000,2.36116099,0.62444246,0.00254965,1.16943984
-5.84392196,2.33555450,0.13652100,0.00000000,2.43812308,0.63553463,0.00265596,1.20126980
-5.83791896,2.39424796,0.13946737,0.00000000,2.50768868,0.64484747,0.00275040,1.23075168
-5.83191596,2.44529561,0.14194331,0.00000000,2.56823614,0.65201070,0.00283107,1.25716140
-5.82591296,2.48731294,0.14389274,0.00000000,2.61827839,0.65668904,0.00289624,1.27982122
-5.81990995,2.51907648,0.14526661,0.00000000,2.65651091,0.65859380,0.00294446,1.29812039
-5.81390695,2.53956332,0.14602451,0.00000000,2.68185446,0.65749299,0.00297456,1.31153369
-5.80790395,2.54798403,0.14613619,0.00000000,2.69349062,0.65321966,0.00298573,1.31963693
-5.80190095,2.54380759,0.14558274,0.00000000,2.69088853,0.64567805,0.00297753,1.32211893
-5.79589795,2.52677727,0.14435733,0.00000000,2.67382155,0.63484719,0.00294993,1.31878939
-5.78989495,2.49691665,0.14246567,0.00000000,2.64237310,0.62078189,0.00290330,1.30958225
-5.78389195,2.45452572,0.13992594,0.00000000,2.59693155,0.60361112,0.00283842,1.29455478
-5.77788894,2.40016726,0.13676835,0.00000000,2.53817436,0.58353363,0.00275642,1.27388217
-5.77188594,2.33464438,0.13303423,0.00000000,2.46704242,0.56081133,0.00265881,1.24784831
-5.76588294,2.25897036,0.12877483,0.00000000,2.38470605,0.53576057,0.00254735,1.21683314
-5.75987994,2.17433239,0.12404970,0.00000000,2.29252412,0.50874175,0.00242409,1.18129739
-5.75387694,2.08205104,0.11892493,0.00000000,2.19199871,0.48014781,0.00229122,1.14176546
-5.74787394,1.98353753,0.11347121,0.00000000,2.08472723,0.45039214,0.00215109,1.09880741
-5.74187094,1.88025067,0.10776184,0.00000000,1.97235433,0.41989639,0.00200607,1.05302092
-5.73586793,1.77365544,0.10187077,0.00000000,1.85652575,0.38907877,0.00185856,1.00501400
-5.72986493,1.66518499,0.09587077,0.00000000,1.73884598,0.35834324,0.00171086,0.95538926
-5.72386193,1.55620741,0.08983181,0.00000000,1.62084132,0.32807016,0.00156520,0.90473030
-5.71785893,1.44799827,0.08381966,0.00000000,1.50392945,0.29860846,0.00142364,0.85359057
-5.71185593,1.34171977,0.07789481,0.00000000,1.38939639,0.27026978,0.00128809,0.80248502
-5.70585293,1.23840657,0.07211170,0.00000000,1.27838095,0.24332450,0.00116023,0.75188451
