energy_ev,total_up,B_p_up,B_d_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up
-5.63981991,1.63110446,0.02537231,0.00000000,0.32392665,0.19968581,0.02459900,0.89078523
-5.63381691,1.55463484,0.02420461,0.00000000,0.30896837,0.19247024,0.02376084,0.84744492
-5.62781391,1.47369538,0.02295522,0.00000000,0.29299303,0.18456418,0.02281115,0.80191462
-5.62181091,1.38960321,0.02164303,0.00000000,0.27625893,0.17612692,0.02176898,0.75491977
-5.61580790,1.30367870,0.02028726,0.00000000,0.25902743,0.16732417,0.02065484,0.70718071
-5.60980490,1.21721541,0.01890707,0.00000000,0.24155654,0.15832358,0.01949020,0.65939704
-5.60380190,1.13145213,0.01752117,0.00000000,0.22409495,0.14929034,0.01829688,0.61223318
-5.59779890,1.04754805,0.01614753,0.00000000,0.20687673,0.14038287,0.01709660,0.56630584
-5.59179590,0.96656143,0.01480308,0.00000000,0.19011673,0.13174899,0.01591045,0.52217341
-5.58579290,0.88943262,0.01350346,0.00000000,0.17400681,0.12352245,0.01475852,0.48032769
-5.57978989,0.81697133,0.01226292,0.00000000,0.15871319,0.11582006,0.01365949,0.44118798
-5.57378689,0.74984869,0.01109414,0.00000000,0.14437457,0.10873952,0.01263042,0.40509761
-5.56778389,0.68859377,0.01000826,0.00000000,0.13110141,0.10235788,0.01168646,0.37232279
-5.56178089,0.63359436,0.00901486,0.00000000,0.11897603,0.09673074,0.01084079,0.34305374
-5.55577789,0.58510181,0.00812199,0.00000000,0.10805362,0.09189217,0.01010454,0.31740779
-5.54977489,0.54323926,0.00733634,0.00000000,0.09836399,0.08785534,0.00948679,0.29543415
-5.54377189,0.50801264,0.00666332,0.00000000,0.08991392,0.08461367,0.00899459,0.27712020
-5.53776888,0.47932401,0.00610719,0.00000000,0.08268997,0.08214266,0.00863309,0.26239877
-5.53176588,0.45698622,0.00567127,0.00000000,0.07666169,0.08040207,0.00840561,0.25115611
-5.52576288,0.44073847,0.00535803,0.00000000,0.07178492,0.07933847,0.00831373,0.24324021
-5.51975988,0.43026189,0.00516926,0.00000000,0.06800514,0.07888807,0.00835745,0.23846910
-5.51375688,0.42519468,0.00510612,0.00000000,0.06526075,0.07897960,0.00853520,0.23663886
-5.50775388,0.42514611,0.00516929,0.00000000,0.06348609,0.07953729,0.00884396,0.23753093
-5.50175088,0.42970907,0.00535892,0.00000000,0.06261411,0.08048359,0.00927927,0.24091867
-5.49574787,0.43847074,0.00567469,0.00000000,0.06257869,0.08174190,0.00983522,0.24657292
-5.48974487,0.45102120,0.00611576,0.00000000,0.06331647,0.08323880,0.01050450,0.25426636
-5.48374187,0.46695986,0.00668063,0.00000000,0.06476818,0.08490609,0.01127832,0.26377687
-5.47773887,0.48589971,0.00736714,0.00000000,0.06687943,0.08668236,0.01214639,0.27488963
-5.47173587,0.50746967,0.00817223,0.00000000,0.06960111,0.08851409,0.01309692,0.28739827
-5.46573287,0.53131504,0.00909186,0.00000000,0.07288924,0.09035638,0.01411664,0.30110509
-5.45972986,0.55709663,0.01012087,0.00000000,0.07670447,0.09217321,0.01519082,0.31582061
-5.45372686,0.58448888,0.01125279,0.00000000,0.08101123,0.09393735,0.01630339,0.33136260
-5.44772386,0.61317733,0.01247976,0.00000000,0.08577666,0.09562987,0.01743708,0.34755489
-5.44172086,0.64285610,0.01379243,0.00000000,0.09096944,0.09723943,0.01857370,0.36422623
-5.43571786,0.67322576,0.01517989,0.00000000,0.09655849,0.09876140,0.01969439,0.38120946
-5.42971486,0.70399198,0.01662971,0.00000000,0.10251190,0.10019683,0.02078009,0.39834108
-5.42371186,0.73486546,0.01812797,0.00000000,0.10879588,0.10155148,0.02181191,0.41546169
-5.41770885,0.76556335,0.01965940,0.00000000,0.11537415,0.10283487,0.02277169,0.43241720
-5.41170585,0.79581243,0.02120753,0.00000000,0.12220758,0.10405954,0.02364257,0.44906105
-5.40570285,0.82535413,0.02275497,0.00000000,0.12925435,0.10524055,0.02440953,0.46525741
-5.39969985,0.85395127,0.02428370,0.00000000,0.13647051,0.10639524,0.02505999,0.48088537
-5.39369685,0.88139647,0.02577544,0.00000000,0.14381116,0.10754331,0.02558438,0.49584393
-5.38769385,0.90752194,0.02721204,0.00000000,0.15123194,0.10870725,0.02597662,0.51005770
-5.38169085,0.93221015,0.02857591,0.00000000,0.15869116,0.10991305,0.02623455,0.52348301
-5.37568784,0.95540494,0.02985049,0.00000000,0.16615209,0.11119118,0.02636029,0.53611417
-5.36968484,0.97712244,0.03102068,0.00000000,0.17358566,0.11257779,0.02636044,0.54798950
-5.36368184,0.99746129,0.03207328,0.00000000,0.18097317,0.11411604,0.02624614,0.55919675
-5.35767884,1.01661124,0.03299740,0.00000000,0.18830900,0.11585734,0.02603307,0.56987765
-5.35167584,1.03485964,0.03378481,0.00000000,0.19560304,0.11786265,0.02574119,0.58023097
-5.34567284,1.05259511,0.03443020,0.00000000,0.20288280,0.12020340,0.02539443,0.59051402
-5.33966983,1.07030774,0.03493137,0.00000000,0.21019478,0.12296213,0.02502018,0.60104197
-5.33366683,1.08858543,0.03528940,0.00000000,0.21760521,0.12623263,0.02464867,0.61218498
-5.32766383,1.10810580,0.03550855,0.00000000,0.22519974,0.13011951,0.02431227,0.62436270
-5.32166083,1.12962361,0.03559624,0.00000000,0.23308214,0.13473702,0.02404460,0.63803622
-5.31565783,1.15395354,0.03556279,0.00000000,0.24137192,0.14020720,0.02387970,0.65369728
-5.30965483,1.18194839,0.03542111,0.00000000,0.25020068,0.14665716,0.02385101,0.67185499
-5.30365183,1.21447311,0.03518626,0.00000000,0.25970751,0.15421559,0.02399039,0.69302007
-5.29764882,1.25237516,0.03487501,0.00000000,0.27003325,0.16300854,0.02432717,0.71768715
-5.29164582,1.29645190,0.03450523,0.00000000,0.28131395,0.17315444,0.02488711,0.74631537
-5.28564282,1.34741610,0.03409529,0.00000000,0.29367374,0.18475864,0.02569155,0.77930802
-5.27963982,1.40586054,0.03366343,0.00000000,0.30721728,0.19790754,0.02675648,0.81699177
-5.27363682,1.47222314,0.03322715,0.00000000,0.32202225,0.21266255,0.02809187,0.85959636
-5.26763382,1.54675399,0.03280256,0.00000000,0.33813213,0.22905410,0.02970098,0.90723549
-5.26163082,1.62948584,0.03240387,0.00000000,0.35554976,0.24707607,0.03157992,0.95988994
-5.25562781,1.72020952,0.03204287,0.00000000,0.37423188,0.26668081,0.03371733,1.01739360
-5.24962481,1.81845577,0.03172856,0.00000000,0.39408521,0.28777516,0.03609433,1.07942354
-5.24362181,1.92348491,0.03146684,0.00000000,0.41496424,0.31021766,0.03868459,1.14549467
-5.23761881,2.03428533,0.03126035,0.00000000,0.43667100,0.33381735,0.04145470,1.21495972
-5.23161581,2.14958180,0.03110847,0.00000000,0.45895709,0.35833420,0.04436473,1.28701517
-5.22561281,2.26785404,0.03100732,0.00000000,0.48152790,0.38348152,0.04736910,1.36071316
-5.21960980,2.38736564,0.03095006,0.00000000,0.50404909,0.40893031,0.05041758,1.43497963
-5.21360680,2.50620299,0.03092719,0.00000000,0.52615524,0.43431557,0.05345655,1.50863830
-5.20760380,2.62232330,0.03092700,0.00000000,0.54746022,0.45924454,0.05643045,1.58044007
-5.20160080,2.73361049,0.03093608,0.00000000,0.56756928,0.48330663,0.05928330,1.64909691
-5.19559780,2.83793709,0.03094000,0.00000000,0.58609201,0.50608471,0.06196040,1.71331930
-5.18959480,2.93322996,0.03092388,0.00000000,0.60265600,0.52716745,0.06440994,1.77185570
-5.18359180,3.01753742,0.03087315,0.00000000,0.61692042,0.54616228,0.06658468,1.82353272
-5.17758879,3.08909502,0.03077421,0.00000000,0.62858901,0.56270830,0.06844348,1.86729436
-5.17158579,3.14638724,0.03061510,0.00000000,0.63742191,0.57648881,0.06995262,1.90223847
-5.16558279,3.18820231,0.03038609,0.00000000,0.64324568,0.58724277,0.07108701,1.92764906
-5.15957979,3.21367784,0.03008030,0.00000000,0.64596114,0.59477470,0.07183094,1.94302283
-5.15357679,3.22233485,0.02969409,0.00000000,0.64554860,0.59896253,0.07217871,1.94808868
-5.14757379,3.21409879,0.02922745,0.00000000,0.64207019,0.59976314,0.07213471,1.94281922
-5.14157079,3.18930622,0.02868424,0.00000000,0.63566912,0.59721506,0.07171325,1.92743368
-5.13556778,3.14869681,0.02807227,0.00000000,0.62656596,0.59143844,0.07093801,1.90239196
-5.12956478,3.09339083,0.02740331,0.00000000,0.61505202,0.58263202,0.06984108,1.86838001
-5.12356178,3.02485310,0.02669291,0.00000000,0.60148008,0.57106736,0.06846179,1.82628709
-5.11755878,2.94484477,0.02596016,0.00000000,0.58625300,0.55708053,0.06684521,1.77717596
-5.11155578,2.85536525,0.02522725,0.00000000,0.56981050,0.54106159,0.06504048,1.72224723
-5.10555278,2.75858659,0.02451897,0.00000000,0.55261487,0.52344223,0.06309906,1.66279945
-5.09954977,2.65678332,0.02386213,0.00000000,0.53513615,0.50468233,0.06107291,1.60018672
-5.09354677,2.55226061,0.02328486,0.00000000,0.51783732,0.48525578,0.05901273,1.53577553
-5.08754377,2.44728378,0.02281585,0.00000000,0.50116022,0.46563620,0.05696628,1.47090275
-5.08154077,2.34401194,0.02248361,0.00000000,0.48551264,0.44628319,0.05497697,1.40683643
-5.07553777,2.24443828,0.02231559,0.00000000,0.47125706,0.42762960,0.05308260,1.34474081
-5.06953477,2.15033906,0.02233744,0.00000000,0.45870142,0.41007023,0.05131445,1.28564686
-5.06353177,2.06323282,0.02257213,0.00000000,0.44809212,0.39395234,0.04969664,1.23042932
-5.05752876,1.98435087,0.02303922,0.00000000,0.43960942,0.37956822,0.04824589,1.17979049
-5.05152576,1.91461939,0.02375413,0.00000000,0.43336520,0.36714997,0.04697146,1.13425139
-5.04552276,1.85465299,0.02472750,0.00000000,0.42940303,0.35686653,0.04587557,1.09414968
-5.03951976,1.80475908,0.02596461,0.00000000,0.42770034,0.34882284,0.04495388,1.05964425
-5.03351676,1.76495184,0.02746497,0.00000000,0.42817239,0.34306100,0.04419640,1.03072542
-5.02751376,1.73497440,0.02922199,0.00000000,0.43067781,0.33956323,0.04358838,1.00722994
-5.02151076,1.71432749,0.03122276,0.00000000,0.43502526,0.33825623,0.04311137,0.98885971
-5.01550775,1.70230273,0.03344814,0.00000000,0.44098097,0.33901673,0.04274441,0.97520298
-5.00950475,1.69801882,0.03587280,0.00000000,0.44827670,0.34167785,0.04246505,0.96575690
-5.00350175,1.70045874,0.03846565,0.00000000,0.45661794,0.34603597,0.04225044,0.95995040
-4.99749875,1.70850672,0.04119026,0.00000000,0.46569196,0.35185772,0.04207820,0.95716635
-4.99149575,1.72098340,0.04400562,0.00000000,0.47517566,0.35888700,0.04192727,0.95676227
-4.98549275,1.73667842,0.04686695,0.00000000,0.48474285,0.36685170,0.04177848,0.95808903
-4.97948974,1.75437965,0.04972668,0.00000000,0.49407108,0.37547001,0.04161500,0.96050705
-4.97348674,1.77289871,0.05253557,0.00000000,0.50284783,0.38445623,0.04142258,0.96339989
-4.96748374,1.79109276,0.05524387,0.00000000,0.51077600,0.39352603,0.04118970,0.96618524
-4.96148074,1.80788258,0.05780262,0.00000000,0.51757893,0.40240125,0.04090741,0.96832339
-4.95547774,1.82226731,0.06016481,0.00000000,0.52300470,0.41081404,0.04056925,0.96932350
-4.94947474,1.83333627,0.06228667,0.00000000,0.52682996,0.41851071,0.04017089,0.96874793
-4.94347174,1.84027832,0.06412872,0.00000000,0.52886313,0.42525512,0.03970983,0.96621518
-4.93746873,1.84238917,0.06565682,0.00000000,0.52894724,0.43083175,0.03918503,0.96140158
-4.93146573,1.83907711,0.06684297,0.00000000,0.52696206,0.43504850,0.03859654,0.95404225
-4.92546273,1.82986739,0.06766599,0.00000000,0.52282579,0.43773926,0.03794520,0.94393142
-4.91945973,1.81440545,0.06811195,0.00000000,0.51649616,0.43876618,0.03723232,0.93092252
-4.91345673,1.79245905,0.06817438,0.00000000,0.50797085,0.43802170,0.03645950,0.91492784
-4.90745373,1.76391932,0.06785424,0.00000000,0.49728722,0.43543021,0.03562851,0.89591804
-4.90145073,1.72880043,0.06715970,0.00000000,0.48452132,0.43094930,0.03474125,0.87392131
-4.89544772,1.68723780,0.06610571,0.00000000,0.46978610,0.42457054,0.03379974,0.84902200
-4.88944472,1.63948459,0.06471340,0.00000000,0.45322885,0.41631962,0.03280627,0.82135875
-4.88344172,1.58590623,0.06300929,0.00000000,0.43502780,0.40625590,0.03176352,0.79112183
-4.87743872,1.52697295,0.06102452,0.00000000,0.41538808,0.39447117,0.03067473,0.75854960
-4.87143572,1.46325006,0.05879385,0.00000000,0.39453697,0.38108769,0.02954398,0.72392403
-4.86543272,1.39538626,0.05635481,0.00000000,0.37271870,0.36625549,0.02837631,0.68756518
-4.85942971,1.32410003,0.05374671,0.00000000,0.35018882,0.35014896,0.02717797,0.64982482
-4.85342671,1.25016440,0.05100985,0.00000000,0.32720845,0.33296276,0.02595660,0.61107911
-4.84742371,1.17439060,0.04818466,0.00000000,0.30403846,0.31490735,0.02472131,0.57172073
-4.84142071,1.09761104,0.04531108,0.00000000,0.28093397,0.29620403,0.02348281,0.53215052
-4.83541771,1.02066217,0.04242796,0.00000000,0.25813911,0.27707985,0.02225340,0.49276909
-4.82941471,0.94436788,0.03957263,0.00000000,0.23588242,0.25776258,0.02104700,0.45396849
-4.82341171,0.86952391,0.03678057,0.00000000,0.21437295,0.23847572,0.01987907,0.41612445
-4.81740870,0.79688391,0.03408526,0.00000000,0.19379713,0.21943407,0.01876648,0.37958929
-4.81140570,0.72714742,0.03151804,0.00000000,0.17431654,0.20083963,0.01772734,0.34468586
-4.80540270,0.66095027,0.02910819,0.00000000,0.15606661,0.18287832,0.01678086,0.31170259
-4.79939970,0.59885744,0.02688299,0.00000000,0.13915607,0.16571735,0.01594707,0.28088987
-4.79339670,0.54135851,0.02486788,0.00000000,0.12366743,0.14950349,0.01524659,0.25245761
-4.78739370,0.48886565,0.02308672,0.00000000,0.10965795,0.13436208,0.01470032,0.22657419
-4.78139070,0.44171383,0.02156196,0.00000000,0.09716143,0.12039699,0.01432916,0.20336644
-4.77538769,0.40016315,0.02031494,0.00000000,0.08619029,0.10769118,0.01415363,0.18292073
-4.76938469,0.36440272,0.01936612,0.00000000,0.07673810,0.09630809,0.01419356,0.16528483
-4.76338169,0.33455582,0.01873528,0.00000000,0.06878227,0.08629351,0.01446763,0.15047033
-4.75737869,0.31068587,0.01844174,0.00000000,0.06228669,0.07767789,0.01499304,0.13845555
-4.75137569,0.29280279,0.01850450,0.00000000,0.05720448,0.07047900,0.01578500,0.12918856
-4.74537269,0.28086934,0.01894235,0.00000000,0.05348038,0.06470472,0.01685633,0.12259021
-4.73936968,0.27480731,0.01977395,0.00000000,0.05105304,0.06035586,0.01821697,0.11855711
-4.73336668,0.27450299,0.02101778,0.00000000,0.04985692,0.05742889,0.01987356,0.11696428
-4.72736368,0.27981217,0.02269211,0.00000000,0.04982398,0.05591848,0.02182894,0.11766765
-4.72136068,0.29056419,0.02481488,0.00000000,0.05088494,0.05581965,0.02408179,0.12050625
-4.71535768,0.30656532,0.02740349,0.00000000,0.05297036,0.05712958,0.02662623,0.12530419
-4.70935468,0.32760135,0.03047455,0.00000000,0.05601135,0.05984893,0.02945155,0.13187247
-4.70335168,0.35343953,0.03404352,0.00000000,0.05994013,0.06398263,0.03254197,0.14001079
-4.69734867,0.38382997,0.03812432,0.00000000,0.06469042,0.06954008,0.03587657,0.14950940
-4.69134567,0.41850655,0.04272883,0.00000000,0.07019756,0.07653481,0.03942929,0.16015102
-4.68534267,0.45718749,0.04786633,0.00000000,0.07639869,0.08498346,0.04316908,0.17171308
-4.67933967,0.49957572,0.05354280,0.00000000,0.08323272,0.09490424,0.04706016,0.18397015
-4.67333667,0.54535889,0.05976021,0.00000000,0.09064024,0.10631475,0.05106248,0.19669666
-4.66733367,0.59420930,0.06651571,0.00000000,0.09856344,0.11922936,0.05513228,0.20966986
-4.66133067,0.64578354,0.07380072,0.00000000,0.10694581,0.13365599,0.05922274,0.22267298
-4.65532766,0.69972196,0.08160005,0.00000000,0.11573183,0.14959257,0.06328478,0.23549844
-4.64932466,0.75564785,0.08989091,0.00000000,0.12486656,0.16702326,0.06726799,0.24795105
-4.64332166,0.81316642,0.09864202,0.00000000,0.13429504,0.18591443,0.07112148,0.25985093
-4.63731866,0.87186351,0.10781271,0.00000000,0.14396162,0.20621067,0.07479491,0.27103622
-4.63131566,0.93130419,0.11735214,0.00000000,0.15380910,0.22783102,0.07823946,0.28136519
-4.62531266,0.99103137,0.12719874,0.00000000,0.16377787,0.25066553,0.08140876,0.29071784
-4.61930965,1.05056453,0.13727977,0.00000000,0.17380488,0.27457243,0.08425980,0.29899674
-4.61330665,1.10939893,0.14751124,0.00000000,0.18382271,0.29937608,0.08675376,0.30612718
-4.60730365,1.16700550,0.15779814,0.00000000,0.19375866,0.32486593,0.08885673,0.31205662
-4.60130065,1.22283183,0.16803506,0.00000000,0.20353401,0.35079665,0.09054034,0.31675339
-4.59529765,1.27630443,0.17810722,0.00000000,0.21306357,0.37688960,0.09178223,0.32020484
-4.58929465,1.32683275,0.18789204,0.00000000,0.22225555,0.40283574,0.09256642,0.32241503
-4.58329165,1.37381499,0.19726105,0.00000000,0.23101189,0.42830001,0.09288356,0.32340213
-4.57728864,1.41664601,0.20608231,0.00000000,0.23922907,0.45292719,0.09273096,0.32319564
-4.57128564,1.45472724,0.21422323,0.00000000,0.24679950,0.47634911,0.09211261,0.32183374
-4.56528264,1.48747860,0.22155370,0.00000000,0.25361346,0.49819304,0.09103898,0.31936075
-4.55927964,1.51435201,0.22794943,0.00000000,0.25956152,0.51809111,0.08952671,0.31582508
-4.55327664,1.53484619,0.23329549,0.00000000,0.26453754,0.53569028,0.08759824,0.31127752
-4.54727364,1.54852215,0.23748975,0.00000000,0.26844195,0.55066259,0.08528131,0.30577011
-4.54127064,1.55501874,0.24044623,0.00000000,0.27118530,0.56271532,0.08260834,0.29935557
-4.53526763,1.55406741,0.24209814,0.00000000,0.27269192,0.57160050,0.07961579,0.29208724
-4.52926463,1.54550556,0.24240048,0.00000000,0.27290343,0.57712345,0.07634339,0.28401943
-4.52326163,1.52928757,0.24133212,0.00000000,0.27178199,0.57914995,0.07283345,0.27520819
-4.51725863,1.50549290,0.23889714,0.00000000,0.26931312,0.57761162,0.06912995,0.26571225
-4.51125563,1.47433065,0.23512548,0.00000000,0.26550784,0.57250927,0.06527780,0.25559407
-4.50525263,1.43614015,0.23007282,0.00000000,0.26040408,0.56391406,0.06132199,0.24492079
-4.49924962,1.39138740,0.22381955,0.00000000,0.25406722,0.55196634,0.05730679,0.23376505
-4.49324662,1.34065725,0.21646912,0.00000000,0.24658969,0.53687226,0.05327503,0.22220541
-4.48724362,1.28464154,0.20814551,0.00000000,0.23808967,0.51889811,0.04926738,0.21032650
-4.48124062,1.22412370,0.19899017,0.00000000,0.22870884,0.49836291,0.04532177,0.19821864
-4.47523762,1.15996020,0.18915845,0.00000000,0.21860932,0.47562925,0.04147281,0.18597705
-4.46923462,1.09305977,0.17881561,0.00000000,0.20796997,0.45109297,0.03775143,0.17370064
-4.46323162,1.02436114,0.16813265,0.00000000,0.19698197,0.42517211,0.03418449,0.16149047
-4.45722861,0.95481013,0.15728211,0.00000000,0.18584420,0.39829542,0.03079464,0.14944785
-4.45122561,0.88533713,0.14643388,0.00000000,0.17475824,0.37089111,0.02760018,0.13767232
-4.44522261,0.81683576,0.13575131,0.00000000,0.16392341,0.34337611,0.02461510,0.12625958
-4.43921961,0.75014339,0.12538769,0.00000000,0.15353194,0.31614628,0.02184918,0.11529941
-4.43321661,0.68602431,0.11548306,0.00000000,0.14376440,0.28956787,0.01930820,0.10487380
-4.42721361,0.62515591,0.10616173,0.00000000,0.13478560,0.26397052,0.01699425,0.09505531
-4.42121061,0.56811837,0.09753022,0.00000000,0.12674096,0.23964193,0.01490600,0.08590578
-4.41520760,0.51538774,0.08967591,0.00000000,0.11975360,0.21682424,0.01303920,0.07747542
-4.40920460,0.46733281,0.08266620,0.00000000,0.11392199,0.19571221,0.01138702,0.06980232
-4.40320160,0.42421520,0.07654832,0.00000000,0.10931841,0.17645307,0.00994052,0.06291242
-4.39719860,0.38619284,0.07134965,0.00000000,0.10598818,0.15914787,0.00868909,0.05681987
-4.39119560,0.35332623,0.06707855,0.00000000,0.10394949,0.14385431,0.00762091,0.05152785
-4.38519260,0.32558708,0.06372562,0.00000000,0.10319413,0.13059062,0.00672332,0.04702968
-4.37918959,0.30286914,0.06126534,0.00000000,0.10368884,0.11934045,0.00598324,0.04331030
-4.37318659,0.28500047,0.05965810,0.00000000,0.10537740,0.11005842,0.00538751,0.04034794
-4.36718359,0.27175682,0.05885236,0.00000000,0.10818330,0.10267611,0.00492320,0.03811599
-4.36118059,0.26287578,0.05878718,0.00000000,0.11201310,0.09710836,0.00457792,0.03658502
-4.35517759,0.25807116,0.05939477,0.00000000,0.11676026,0.09325954,0.00434003,0.03572477
-4.34917459,0.25704718,0.06060320,0.00000000,0.12230946,0.09102962,0.00419884,0.03550622
-4.34317159,0.25951227,0.06233912,0.00000000,0.12854124,0.09032000,0.00414483,0.03590345
-4.33716858,0.26519194,0.06453044,0.00000000,0.13533694,0.09103876,0.00416971,0.03689549
-4.33116558,0.27384055,0.06710896,0.00000000,0.14258365,0.09310530,0.00426658,0.03846790
-4.32516258,0.28525149,0.07001274,0.00000000,0.15017913,0.09645422,0.00442996,0.04061407
-4.31915958,0.29926559,0.07318829,0.00000000,0.15803647,0.10103835,0.00465584,0.04333632
-4.31315658,0.31577737,0.07659241,0.00000000,0.16608822,0.10683073,0.00494170,0.04664650
-4.30715358,0.33473890,0.08019360,0.00000000,0.17428988,0.11382561,0.00528645,0.05056635
