energy_ev,total_up,Ga_p_up,Ga_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.77788894,0.20739076,0.02489777,0.00000000,0.05792941,0.04656137,0.00495450,0.00673257
-5.77188594,0.23316668,0.02862658,0.00000000,0.06451399,0.05175688,0.00565461,0.00674438
-5.76588294,0.26186277,0.03270278,0.00000000,0.07197676,0.05760678,0.00641060,0.00693682
-5.75987994,0.29334287,0.03712133,0.00000000,0.08027693,0.06406994,0.00721932,0.00729892
-5.75387694,0.32742390,0.04187024,0.00000000,0.08936329,0.07109595,0.00807615,0.00782076
-5.74787394,0.36387436,0.04693013,0.00000000,0.09917394,0.07862508,0.00897499,0.00849343
-5.74187094,0.40241440,0.05227401,0.00000000,0.10963651,0.08658850,0.00990818,0.00930915
-5.73586793,0.44271762,0.05786729,0.00000000,0.12066863,0.09490889,0.01086665,0.01026119
-5.72986493,0.48441482,0.06366809,0.00000000,0.13217908,0.10350149,0.01183996,0.01134398
-5.72386193,0.52709975,0.06962775,0.00000000,0.14406924,0.11227543,0.01281650,0.01255315
-5.71785893,0.57033665,0.07569171,0.00000000,0.15623515,0.12113554,0.01378370,0.01388564
-5.71185593,0.61366955,0.08180057,0.00000000,0.16856987,0.12998443,0.01472832,0.01533986
-5.70585293,0.65663298,0.08789140,0.00000000,0.18096621,0.13872472,0.01563670,0.01691586
-5.69984992,0.69876359,0.09389925,0.00000000,0.19331963,0.14726158,0.01649517,0.01861554
-5.69384692,0.73961232,0.09975880,0.00000000,0.20553121,0.15550512,0.01729037,0.02044285
-5.68784392,0.77875657,0.10540598,0.00000000,0.21751049,0.16337285,0.01800963,0.02240401
-5.68184092,0.81581175,0.11077976,0.00000000,0.22917811,0.17079185,0.01864133,0.02450764
-5.67583792,0.85044168,0.11582364,0.00000000,0.24046796,0.17770064,0.01917520,0.02676490
-5.66983492,0.88236745,0.12048723,0.00000000,0.25132882,0.18405073,0.01960268,0.02918947
-5.66383192,0.91137411,0.12472739,0.00000000,0.26172536,0.18980760,0.01991714,0.03179744
-5.65782891,0.93731506,0.12850925,0.00000000,0.27163828,0.19495124,0.02011405,0.03460706
-5.65182591,0.96011387,0.13180691,0.00000000,0.28106383,0.19947616,0.02019116,0.03763833
-5.64582291,0.97976344,0.13460368,0.00000000,0.29001239,0.20339081,0.02014851,0.04091245
-5.63981991,0.99632265,0.13689216,0.00000000,0.29850645,0.20671663,0.01998845,0.04445104
-5.63381691,1.00991069,0.13867386,0.00000000,0.30657793,0.20948661,0.01971552,0.04827527
-5.62781391,1.02069937,0.13995857,0.00000000,0.31426499,0.21174356,0.01933637,0.05240481
-5.62181091,1.02890397,0.14076351,0.00000000,0.32160860,0.21353817,0.01885948,0.05685669
-5.61580790,1.03477290,0.14111219,0.00000000,0.32864895,0.21492688,0.01829497,0.06164408
-5.60980490,1.03857703,0.14103324,0.00000000,0.33542198,0.21596982,0.01765431,0.06677510
-5.60380190,1.04059882,0.14055916,0.00000000,0.34195621,0.21672871,0.01694998,0.07225158
-5.59779890,1.04112211,0.13972502,0.00000000,0.34827005,0.21726499,0.01619523,0.07806800
-5.59179590,1.04042276,0.13856729,0.00000000,0.35436977,0.21763811,0.01540371,0.08421054
-5.58579290,1.03876053,0.13712278,0.00000000,0.36024816,0.21790408,0.01458922,0.09065635
-5.57978989,1.03637251,0.13542775,0.00000000,0.36588411,0.21811423,0.01376540,0.09737304
-5.57378689,1.03346809,0.13351721,0.00000000,0.37124296,0.21831427,0.01294554,0.10431856
-5.56778389,1.03022557,0.13142436,0.00000000,0.37627769,0.21854357,0.01214235,0.11144131
-5.56178089,1.02679037,0.12918038,0.00000000,0.38093090,0.21883461,0.01136777,0.11868060
-5.55577789,1.02327451,0.12681420,0.00000000,0.38513727,0.21921261,0.01063289,0.12596755
-5.54977489,1.01975739,0.12435259,0.00000000,0.38882661,0.21969529,0.00994780,0.13322617
-5.54377189,1.01628734,0.12182025,0.00000000,0.39192714,0.22029272,0.00932157,0.14037486
-5.53776888,1.01288397,0.11924004,0.00000000,0.39436886,0.22100721,0.00876217,0.14732812
-5.53176588,1.00954094,0.11663319,0.00000000,0.39608682,0.22183330,0.00827648,0.15399846
-5.52576288,1.00622892,0.11401957,0.00000000,0.39702423,0.22275779,0.00787026,0.16029850
-5.51975988,1.00289872,0.11141789,0.00000000,0.39713511,0.22375985,0.00754816,0.16614313
-5.51375688,0.99948451,0.10884588,0.00000000,0.39638651,0.22481128,0.00731373,0.17145170
-5.50775388,0.99590697,0.10632041,0.00000000,0.39476017,0.22587682,0.00716942,0.17615018
-5.50175088,0.99207656,0.10385757,0.00000000,0.39225365,0.22691475,0.00711659,0.18017316
-5.49574787,0.98789684,0.10147269,0.00000000,0.38888091,0.22787770,0.00715548,0.18346575
-5.48974487,0.98326811,0.09918042,0.00000000,0.38467239,0.22871360,0.00728523,0.18598522
-5.48374187,0.97809119,0.09699474,0.00000000,0.37967470,0.22936706,0.00750385,0.18770238
-5.47773887,0.97227161,0.09492904,0.00000000,0.37395000,0.22978090,0.00780822,0.18860261
-5.47173587,0.96572419,0.09299622,0.00000000,0.36757508,0.22989792,0.00819408,0.18868665
-5.46573287,0.95837782,0.09120889,0.00000000,0.36064036,0.22966297,0.00865601,0.18797091
-5.45972986,0.95018053,0.08957961,0.00000000,0.35324882,0.22902497,0.00918747,0.18648746
-5.45372686,0.94110455,0.08812118,0.00000000,0.34551477,0.22793920,0.00978082,0.18428364
-5.44772386,0.93115118,0.08684691,0.00000000,0.33756278,0.22636931,0.01042739,0.18142129
-5.44172086,0.92035515,0.08577102,0.00000000,0.32952645,0.22428934,0.01111754,0.17797555
-5.43571786,0.90878814,0.08490881,0.00000000,0.32154714,0.22168537,0.01184080,0.17403341
-5.42971486,0.89656125,0.08427690,0.00000000,0.31377260,0.21855688,0.01258600,0.16969181
-5.42371186,0.88382590,0.08389323,0.00000000,0.30635541,0.21491758,0.01334147,0.16505554
-5.41770885,0.87077317,0.08377690,0.00000000,0.29945108,0.21079577,0.01409528,0.16023491
-5.41170585,0.85763117,0.08394783,0.00000000,0.29321592,0.20623411,0.01483544,0.15534312
-5.40570285,0.84466045,0.08442614,0.00000000,0.28780445,0.20128879,0.01555019,0.15049362
-5.39969985,0.83214750,0.08523129,0.00000000,0.28336644,0.19602809,0.01622833,0.14579732
-5.39369685,0.82039636,0.08638104,0.00000000,0.28004363,0.19053054,0.01685946,0.14135993
-5.38769385,0.80971876,0.08789019,0.00000000,0.27796599,0.18488243,0.01743433,0.13727921
-5.38169085,0.80042299,0.08976920,0.00000000,0.27724796,0.17917511,0.01794514,0.13364261
-5.37568784,0.79280211,0.09202275,0.00000000,0.27798440,0.17350193,0.01838578,0.13052496
-5.36968484,0.78712196,0.09464840,0.00000000,0.28024678,0.16795516,0.01875214,0.12798664
-5.36368184,0.78360953,0.09763530,0.00000000,0.28407957,0.16262283,0.01904227,0.12607203
-5.35767884,0.78244234,0.10096321,0.00000000,0.28949711,0.15758577,0.01925663,0.12480848
-5.35167584,0.78373936,0.10460181,0.00000000,0.29648118,0.15291493,0.01939815,0.12420567
-5.34567284,0.78755396,0.10851042,0.00000000,0.30497939,0.14866906,0.01947234,0.12425564
-5.33966983,0.79386927,0.11263824,0.00000000,0.31490455,0.14489289,0.01948732,0.12493312
-5.33366683,0.80259630,0.11692499,0.00000000,0.32613518,0.14161586,0.01945375,0.12619660
-5.32766383,0.81357489,0.12130218,0.00000000,0.33851711,0.13885142,0.01938473,0.12798965
-5.32166083,0.82657751,0.12569474,0.00000000,0.35186630,0.13659697,0.01929563,0.13024284
-5.31565783,0.84131577,0.13002316,0.00000000,0.36597264,0.13483435,0.01920388,0.13287594
-5.30965483,0.85744932,0.13420589,0.00000000,0.38060475,0.13353094,0.01912863,0.13580036
-5.30365183,0.87459668,0.13816200,0.00000000,0.39551553,0.13264114,0.01909043,0.13892188
-5.29764882,0.89234754,0.14181391,0.00000000,0.41044832,0.13210840,0.01911082,0.14214336
-5.29164582,0.91027584,0.14509004,0.00000000,0.42514330,0.13186742,0.01921181,0.14536752
-5.28564282,0.92795311,0.14792731,0.00000000,0.43934393,0.13184666,0.01941540,0.14849955
-5.27963982,0.94496136,0.15027323,0.00000000,0.45280330,0.13197091,0.01974298,0.15144959
-5.27363682,0.96090499,0.15208764,0.00000000,0.46528986,0.13216381,0.02021469,0.15413488
-5.26763382,0.97542114,0.15334380,0.00000000,0.47659263,0.13235037,0.02084883,0.15648160
-5.26163082,0.98818823,0.15402897,0.00000000,0.48652550,0.13245919,0.02166116,0.15842632
-5.25562781,0.99893224,0.15414429,0.00000000,0.49493059,0.13242451,0.02266423,0.15991707
-5.24962481,1.00743071,0.15370414,0.00000000,0.50168059,0.13218786,0.02386678,0.16091398
-5.24362181,1.01351448,0.15273479,0.00000000,0.50668010,0.13169944,0.02527314,0.16138953
-5.23761881,1.01706724,0.15127274,0.00000000,0.50986593,0.13091911,0.02688270,0.16132843
-5.23161581,1.01802319,0.14936254,0.00000000,0.51120654,0.12981692,0.02868956,0.16072721
-5.22561281,1.01636323,0.14705445,0.00000000,0.51070071,0.12837346,0.03068225,0.15959353
-5.21960980,1.01211003,0.14440193,0.00000000,0.50837559,0.12657973,0.03284363,0.15794531
-5.21360680,1.00532251,0.14145926,0.00000000,0.50428434,0.12443682,0.03515102,0.15580969
-5.20760380,0.99609011,0.13827918,0.00000000,0.49850344,0.12195534,0.03757651,0.15322202
-5.20160080,0.98452743,0.13491101,0.00000000,0.49113000,0.11915467,0.04008748,0.15022472
-5.19559780,0.97076948,0.13139898,0.00000000,0.48227898,0.11606207,0.04264738,0.14686632
-5.18959480,0.95496789,0.12778112,0.00000000,0.47208070,0.11271175,0.04521673,0.14320048
-5.18359180,0.93728820,0.12408861,0.00000000,0.46067851,0.10914388,0.04775418,0.13928519
-5.17758879,0.91790835,0.12034562,0.00000000,0.44822674,0.10540361,0.05021794,0.13518204
-5.17158579,0.89701824,0.11656964,0.00000000,0.43488892,0.10154017,0.05256708,0.13095563
-5.16558279,0.87482027,0.11277218,0.00000000,0.42083630,0.09760592,0.05476302,0.12667306
-5.15957979,0.85153046,0.10895985,0.00000000,0.40624650,0.09365558,0.05677096,0.12240352
-5.15357679,0.82737995,0.10513566,0.00000000,0.39130220,0.08974538,0.05856115,0.11821781
-5.14757379,0.80261634,0.10130039,0.00000000,0.37618993,0.08593237,0.06011012,0.11418792
-5.14157079,0.77750464,0.09745409,0.00000000,0.36109859,0.08227369,0.06140157,0.11038651
-5.13556778,0.75232725,0.09359742,0.00000000,0.34621787,0.07882580,0.06242703,0.10688624
-5.12956478,0.72738278,0.08973282,0.00000000,0.33173623,0.07564380,0.06318615,0.10375895
-5.12356178,0.70298339,0.08586545,0.00000000,0.31783854,0.07278060,0.06368671,0.10107464
-5.11755878,0.67945049,0.08200381,0.00000000,0.30470333,0.07028605,0.06394421,0.09890026
-5.11155578,0.65710879,0.07816004,0.00000000,0.29249958,0.06820609,0.06398105,0.09729827
-5.10555278,0.63627880,0.07434986,0.00000000,0.28138313,0.06658169,0.06382556,0.09632499
-5.09954977,0.61726790,0.07059222,0.00000000,0.27149291,0.06544783,0.06351052,0.09602883
-5.09354677,0.60036051,0.06690859,0.00000000,0.26294692,0.06483244,0.06307172,0.09644843
-5.08754377,0.58580759,0.06332214,0.00000000,0.25583832,0.06475529,0.06254618,0.09761073
-5.08154077,0.57381611,0.05985661,0.00000000,0.25023168,0.06522699,0.06197045,0.09952921
-5.07553777,0.56453910,0.05653522,0.00000000,0.24615970,0.06624800,0.06137896,0.10220219
-5.06953477,0.55806672,0.05337949,0.00000000,0.24362054,0.06780792,0.06080245,0.10561156
-5.06353177,0.55441913,0.05040818,0.00000000,0.24257600,0.06988486,0.06026664,0.10972177
-5.05752876,0.55354145,0.04763630,0.00000000,0.24295076,0.07244518,0.05979130,0.11447946
-5.05152576,0.55530140,0.04507434,0.00000000,0.24463275,0.07544353,0.05938947,0.11981355
-5.04552276,0.55948992,0.04272776,0.00000000,0.24747479,0.07882323,0.05906730,0.12563607
-5.03951976,0.56582487,0.04059667,0.00000000,0.25129757,0.08251710,0.05882412,0.13184369
-5.03351676,0.57395786,0.03867585,0.00000000,0.25589393,0.08644866,0.05865296,0.13831989
-5.02751376,0.58348412,0.03695494,0.00000000,0.26103426,0.09053373,0.05854150,0.14493785
-5.02151076,0.59395501,0.03541895,0.00000000,0.26647305,0.09468247,0.05847321,0.15156394
-5.01550775,0.60489286,0.03404898,0.00000000,0.27195620,0.09880161,0.05842889,0.15806172
-5.00950475,0.61580734,0.03282300,0.00000000,0.27722892,0.10279709,0.05838823,0.16429631
-5.00350175,0.62621294,0.03171685,0.00000000,0.28204387,0.10657677,0.05833156,0.17013893
-4.99749875,0.63564661,0.03070526,0.00000000,0.28616926,0.11005317,0.05824156,0.17547149
-4.99149575,0.64368488,0.02976290,0.00000000,0.28939645,0.11314631,0.05810480,0.18019103
-4.98549275,0.64995963,0.02886530,0.00000000,0.29154690,0.11578618,0.05791322,0.18421368
-4.97948974,0.65417188,0.02798983,0.00000000,0.29247799,0.11791516,0.05766516,0.18747810
-4.97348674,0.65610289,0.02711637,0.00000000,0.29208755,0.11948984,0.05736623,0.18994818
-4.96748374,0.65562203,0.02622803,0.00000000,0.29031690,0.12048254,0.05702971,0.19161477
-4.96148074,0.65269124,0.02531150,0.00000000,0.28715222,0.12088219,0.05667655,0.19249645
-4.95547774,0.64736559,0.02435735,0.00000000,0.28262425,0.12069462,0.05633499,0.19263914
-4.94947474,0.63979020,0.02336010,0.00000000,0.27680630,0.11994227,0.05603978,0.19211466
-4.94347174,0.63019345,0.02231815,0.00000000,0.26981068,0.11866327,0.05583103,0.19101820
-4.93746873,0.61887693,0.02123352,0.00000000,0.26178381,0.11690987,0.05575274,0.18946477
-4.93146573,0.60620252,0.02011150,0.00000000,0.25290007,0.11474649,0.05585115,0.18758479
-4.92546273,0.59257722,0.01896020,0.00000000,0.24335487,0.11224718,0.05617281,0.18551905
-4.91945973,0.57843640,0.01779008,0.00000000,0.23335707,0.10949281,0.05676268,0.18341304
-4.91345673,0.56422621,0.01661334,0.00000000,0.22312130,0.10656808,0.05766218,0.18141123
-4.90745373,0.55038591,0.01544347,0.00000000,0.21286025,0.10355834,0.05890727,0.17965116
-4.90145073,0.53733097,0.01429471,0.00000000,0.20277745,0.10054653,0.06052683,0.17825788
-4.89544772,0.52543742,0.01318165,0.00000000,0.19306084,0.09761025,0.06254113,0.17733887
-4.88944472,0.51502839,0.01211884,0.00000000,0.18387710,0.09481914,0.06496067,0.17697965
-4.88344172,0.50636314,0.01112059,0.00000000,0.17536735,0.09223265,0.06778538,0.17724031
-4.87743872,0.49962909,0.01020078,0.00000000,0.16764399,0.08989826,0.07100410,0.17815311
-4.87143572,0.49493707,0.00937284,0.00000000,0.16078892,0.08785029,0.07459453,0.17972120
-4.86543272,0.49231991,0.00864980,0.00000000,0.15485324,0.08610928,0.07852353,0.18191866
-4.85942971,0.49173445,0.00804447,0.00000000,0.14985809,0.08468193,0.08274773,0.18469164
-4.85342671,0.49306659,0.00756966,0.00000000,0.14579692,0.08356172,0.08721457,0.18796076
-4.84742371,0.49613920,0.00723850,0.00000000,0.14263866,0.08272994,0.09186351,0.19162455
-4.84142071,0.50072252,0.00706478,0.00000000,0.14033192,0.08215735,0.09662757,0.19556375
-4.83541771,0.50654636,0.00706333,0.00000000,0.13880972,0.08180611,0.10143502,0.19964641
-4.82941471,0.51331359,0.00725036,0.00000000,0.13799477,0.08163207,0.10621112,0.20373335
-4.82341171,0.52071442,0.00764376,0.00000000,0.13780477,0.08158726,0.11088006,0.20768399
-4.81740870,0.52844051,0.00826336,0.00000000,0.13815776,0.08162239,0.11536674,0.21136204
-4.81140570,0.53619860,0.00913107,0.00000000,0.13897699,0.08168937,0.11959869,0.21464100
-4.80540270,0.54372289,0.01027083,0.00000000,0.14019535,0.08174362,0.12350774,0.21740906
-4.79939970,0.55078561,0.01170849,0.00000000,0.14175885,0.08174613,0.12703168,0.21957331
-4.79339670,0.55720552,0.01347146,0.00000000,0.14362934,0.08166513,0.13011574,0.22106308
-4.78739370,0.56285382,0.01558813,0.00000000,0.14578597,0.08147745,0.13271393,0.22183209
-4.78139070,0.56765740,0.01808710,0.00000000,0.14822568,0.08116924,0.13479019,0.22185966
-4.77538769,0.57159921,0.02099621,0.00000000,0.15096234,0.08073633,0.13631936,0.22115064
-4.76938469,0.57471599,0.02434132,0.00000000,0.15402491,0.08018407,0.13728799,0.21973423
-4.76338169,0.57709327,0.02814494,0.00000000,0.15745439,0.07952659,0.13769493,0.21766177
-4.75737869,0.57885816,0.03242471,0.00000000,0.16129997,0.07878583,0.13755171,0.21500364
-4.75137569,0.58017017,0.03719173,0.00000000,0.16561436,0.07798999,0.13688273,0.21184534
-4.74537269,0.58121058,0.04244894,0.00000000,0.17044870,0.07717189,0.13572521,0.20828305
-4.73936968,0.58217086,0.04818946,0.00000000,0.17584714,0.07636702,0.13412885,0.20441886
-4.73336668,0.58324075,0.05439512,0.00000000,0.18184149,0.07561152,0.13215526,0.20035593
-4.72736368,0.58459651,0.06103515,0.00000000,0.18844623,0.07494023,0.12987709,0.19619368
-4.72136068,0.58638995,0.06806522,0.00000000,0.19565409,0.07438478,0.12737678,0.19202347
-4.71535768,0.58873872,0.07542687,0.00000000,0.20343248,0.07397190,0.12474507,0.18792469
-4.70935468,0.59171841,0.08304745,0.00000000,0.21172106,0.07372197,0.12207910,0.18396169
-4.70335168,0.59535660,0.09084050,0.00000000,0.22043058,0.07364798,0.11948025,0.18018141
-4.69734867,0.59962944,0.09870688,0.00000000,0.22944307,0.07375476,0.11705160,0.17661205
-4.69134567,0.60446068,0.10653633,0.00000000,0.23861356,0.07403867,0.11489518,0.17326265
-4.68534267,0.60972317,0.11420974,0.00000000,0.24777312,0.07448766,0.11310904,0.17012358
-4.67933967,0.61524297,0.12160192,0.00000000,0.25673332,0.07508172,0.11178412,0.16716799
-4.67333667,0.62080553,0.12858482,0.00000000,0.26529180,0.07579367,0.11100114,0.16435401
-4.66733367,0.62616392,0.13503107,0.00000000,0.27323878,0.07659024,0.11082759,0.16162763
-4.66133067,0.63104850,0.14081783,0.00000000,0.28036421,0.07743338,0.11131485,0.15892611
-4.65532766,0.63517766,0.14583061,0.00000000,0.28646525,0.07828179,0.11249569,0.15618161
-4.64932466,0.63826905,0.14996703,0.00000000,0.29135369,0.07909243,0.11438222,0.15332514
-4.64332166,0.64005088,0.15314024,0.00000000,0.29486300,0.07982220,0.11696432,0.15029026
-4.63731866,0.64027261,0.15528200,0.00000000,0.29685470,0.08042941,0.12020886,0.14701670
-4.63131566,0.63871481,0.15634507,0.00000000,0.29722364,0.08087529,0.12405955,0.14345355
-4.62531266,0.63519747,0.15630494,0.00000000,0.29590212,0.08112521,0.12843766,0.13956185
-4.61930965,0.62958681,0.15516081,0.00000000,0.29286251,0.08114980,0.13324354,0.13531675
-4.61330665,0.62180001,0.15293559,0.00000000,0.28811838,0.08092578,0.13835895,0.13070875
-4.60730365,0.61180809,0.14967524,0.00000000,0.28172400,0.08043659,0.14365014,0.12574446
-4.60130065,0.59963669,0.14544714,0.00000000,0.27377244,0.07967270,0.14897163,0.12044650
-4.59529765,0.58536498,0.14033786,0.00000000,0.26439221,0.07863184,0.15417049,0.11485285
-4.58929465,0.56912281,0.13445018,0.00000000,0.25374276,0.07731884,0.15909106,0.10901557
-4.58329165,0.55108647,0.12789977,0.00000000,0.24200909,0.07574539,0.16357985,0.10299909
-4.57728864,0.53147313,0.12081146,0.00000000,0.22939557,0.07392968,0.16749048,0.09687812
-4.57128564,0.51053457,0.11331537,0.00000000,0.21611958,0.07189576,0.17068847,0.09073528
-4.56528264,0.48855027,0.10554313,0.00000000,0.20240495,0.06967298,0.17305555,0.08465869
-4.55927964,0.46582027,0.09762420,0.00000000,0.18847570,0.06729524,0.17449354,0.07873950
-4.55327664,0.44265815,0.08968255,0.00000000,0.17455012,0.06480027,0.17492741,0.07306949
-4.54727364,0.41938409,0.08183379,0.00000000,0.16083565,0.06222881,0.17430754,0.06773890
-4.54127064,0.39631852,0.07418279,0.00000000,0.14752443,0.05962385,0.17261102,0.06283441
-4.53526763,0.37377612,0.06682188,0.00000000,0.13478982,0.05702980,0.16984196,0.05843742
-4.52926463,0.35206054,0.05982973,0.00000000,0.12278378,0.05449174,0.16603090,0.05462261
-4.52326163,0.33145959,0.05327067,0.00000000,0.11163522,0.05205454,0.16123315,0.05145666
-4.51725863,0.31224108,0.04719473,0.00000000,0.10144917,0.04976212,0.15552645,0.04899736
-4.51125563,0.29464912,0.04163808,0.00000000,0.09230669,0.04765661,0.14900778,0.04729277
-4.50525263,0.27890096,0.03662387,0.00000000,0.08426551,0.04577759,0.14178977,0.04638061
-4.49924962,0.26518424,0.03216352,0.00000000,0.07736107,0.04416130,0.13399659,0.04628785
-4.49324662,0.25365463,0.02825816,0.00000000,0.07160803,0.04283992,0.12575974,0.04703023
-4.48724362,0.24443395,0.02490022,0.00000000,0.06700204,0.04184083,0.11721385,0.04861208
-4.48124062,0.23760866,0.02207516,0.00000000,0.06352162,0.04118603,0.10849263,0.05102604
-4.47523762,0.23322888,0.01976313,0.00000000,0.06113015,0.04089159,0.09972513,0.05425299
-4.46923462,0.23130795,0.01794060,0.00000000,0.05977785,0.04096722,0.09103251,0.05826210
-4.46323162,0.23182265,0.01658179,0.00000000,0.05940375,0.04141603,0.08252536,0.06301097
-4.45722861,0.23471416,0.01566005,0.00000000,0.05993759,0.04223443,0.07430165,0.06844608
-4.45122561,0.23988985,0.01514889,0.00000000,0.06130164,0.04341224,0.06644529,0.07450344
-4.44522261,0.24722587,0.01502296,0.00000000,0.06341249,0.04493295,0.05902542,0.08110955
-4.43921961,0.25657074,0.01525869,0.00000000,0.06618283,0.04677429,0.05209625,0.08818269
-4.43321661,0.26774973,0.01583473,0.00000000,0.06952318,0.04890888,0.04569750,0.09563456
-4.42721361,0.28057003,0.01673222,0.00000000,0.07334359,0.05130520,0.03985528,0.10337227
-4.42121061,0.29482658,0.01793483,0.00000000,0.07755539,0.05392856,0.03458341,0.11130059
-4.41520760,0.31030836,0.01942860,0.00000000,0.08207287,0.05674233,0.02988496,0.11932451
-4.40920460,0.32680481,0.02120164,0.00000000,0.08681489,0.05970911,0.02575400,0.12735184
-4.40320160,0.34411227,0.02324366,0.00000000,0.09170647,0.06279200,0.02217746,0.13529595
-4.39719860,0.36203992,0.02554542,0.00000000,0.09668015,0.06595570,0.01913697,0.14307839
-4.39119560,0.38041510,0.02809806,0.00000000,0.10167722,0.06916765,0.01661055,0.15063122
-4.38519260,0.39908761,0.03089239,0.00000000,0.10664863,0.07239879,0.01457429,0.15789903
-4.37918959,0.41793281,0.03391815,0.00000000,0.11155568,0.07562429,0.01300368,0.16484045
-4.37318659,0.43685333,0.03716329,0.00000000,0.11637023,0.07882384,0.01187482,0.17142907
-4.36718359,0.45577920,0.04061337,0.00000000,0.12107465,0.08198181,0.01116535,0.17765361
-4.36118059,0.47466667,0.04425094,0.00000000,0.12566135,0.08508701,0.01085509,0.18351748
-4.35517759,0.49349546,0.04805523,0.00000000,0.13013191,0.08813221,0.01092645,0.18903758
-4.34917459,0.51226497,0.05200187,0.00000000,0.13449599,0.09111350,0.01136467,0.19424245
-4.34317159,0.53098960,0.05606299,0.00000000,0.13876991,0.09402935,0.01215777,0.19916992
-4.33716858,0.54969351,0.06020742,0.00000000,0.14297517,0.09687963,0.01329643,0.20386432
-4.33116558,0.56840536,0.06440125,0.00000000,0.14713682,0.09966462,0.01477363,0.20837353
-4.32516258,0.58715337,0.06860860,0.00000000,0.15128198,0.10238402,0.01658430,0.21274593
-4.31915958,0.60596113,0.07279267,0.00000000,0.15543848,0.10503612,0.01872491,0.21702758
-4.31315658,0.62484451,0.07691697,0.00000000,0.15963377,0.10761715,0.02119298,0.22125978
-4.30715358,0.64381003,0.08094666,0.00000000,0.16389416,0.11012092,0.02398671,0.22547714
