energy_ev,total_up,Mo_p_up,Mo_d_up,P_s_up,P_p_up,Se_s_up,Se_p_up
-5.70585293,4.37123728,3.95663970,2.46568772,0.00324894,1.96549005,0.01094894,0.78370341
-5.69984992,4.39186032,4.03857483,2.44870704,0.00361057,1.95456024,0.01091706,0.79957181
-5.69384692,4.40676896,4.11698705,2.42817308,0.00401497,1.94129847,0.01094910,0.81419956
-5.68784392,4.41647984,4.19218638,2.40466284,0.00446311,1.92619997,0.01104307,0.82748310
-5.68184092,4.42170985,4.26465770,2.37885134,0.00495535,1.90982943,0.01119742,0.83937025
-5.67583792,4.42335817,4.33504642,2.35149607,0.00549124,1.89280766,0.01141113,0.84986035
-5.66983492,4.42247775,4.40413441,2.32341639,0.00606946,1.87579455,0.01168355,0.85900182
-5.66383192,4.42023724,4.47280673,2.29546861,0.00668769,1.85946850,0.01201442,0.86688718
-5.65782891,4.41787494,4.54201042,2.26851767,0.00734257,1.84450345,0.01240365,0.87364592
-5.65182591,4.41664708,4.61270696,2.24340693,0.00802965,1.83154431,0.01285116,0.87943556
-5.64582291,4.41777248,4.68582050,2.22092726,0.00874337,1.82118192,0.01335674,0.88443140
-5.63981991,4.42237671,4.76218425,2.20178694,0.00947710,1.81392872,0.01391978,0.88881548
-5.63381691,4.43143814,4.84248766,2.18658391,0.01022323,1.81019629,0.01453908,0.89276538
-5.62781391,4.44573873,4.92722682,2.17578152,0.01097325,1.81027573,0.01521272,0.89644343
-5.62181091,4.46582199,5.01666097,2.16968918,0.01171795,1.81432200,0.01593785,0.89998692
-5.61580790,4.49196016,5.11077706,2.16844853,0.01244756,1.82234284,0.01671057,0.90349980
-5.60980490,4.52413243,5.20926461,2.17202609,0.01315203,1.83419302,0.01752591,0.90704629
-5.60380190,4.56201512,5.31150232,2.18021257,0.01382122,1.84957411,0.01837776,0.91064676
-5.59779890,4.60498457,5.41655736,2.19262883,0.01444521,1.86803991,0.01925894,0.91427606
-5.59179590,4.65213268,5.52319799,2.20873839,0.01501457,1.88900750,0.02016125,0.91786430
-5.58579290,4.70229432,5.62991913,2.22786575,0.01552058,1.91177332,0.02107565,0.92130016
-5.57978989,4.75408573,5.73498031,2.24921984,0.01595556,1.93553387,0.02199245,0.92443641
-5.57378689,4.80595204,5.83645470,2.27192154,0.01631302,1.95941012,0.02290153,0.92709742
-5.56778389,4.85622214,5.93228738,2.29503415,0.01658794,1.98247474,0.02379264,0.92908831
-5.56178089,4.90316841,6.02036079,2.31759556,0.01677687,2.00378121,0.02465564,0.93020510
-5.55577789,4.94506908,6.09856487,2.33865084,0.01687808,2.02239351,0.02548088,0.93024568
-5.54977489,4.98027052,6.16486916,2.35728405,0.01689160,2.03741562,0.02625942,0.92902075
-5.54377189,5.00724723,6.21739431,2.37264807,0.01681927,2.04801940,0.02698340,0.92636448
-5.53776888,5.02465709,6.25448007,2.38399145,0.01666470,2.05347019,0.02764623,0.92214431
-5.53176588,5.03138995,6.27474739,2.39068128,0.01643314,2.05314907,0.02824284,0.91626946
-5.52576288,5.02660766,6.27715219,2.39222159,0.01613145,2.04657110,0.02876984,0.90869787
-5.51975988,5.00977449,6.26102894,2.38826653,0.01576783,2.03339899,0.02922565,0.89944121
-5.51375688,4.98067667,6.22612231,2.37862821,0.01535172,2.01345176,0.02961053,0.88856792
-5.50775388,4.93943074,6.17260593,2.36327907,0.01489349,1.98670829,0.02992656,0.87620393
-5.50175088,4.88648064,6.10108747,2.34234882,0.01440427,1.95330571,0.03017752,0.86253136
-5.49574787,4.82258379,6.01260007,2.31611646,0.01389566,1.91353278,0.03036879,0.84778503
-5.48974487,4.74878692,5.90858043,2.28499760,0.01337952,1.86781881,0.03050706,0.83224701
-5.48374187,4.66639285,5.79083441,2.24952794,0.01286764,1.81671843,0.03060006,0.81623942
-5.47773887,4.57691946,5.66149155,2.21034351,0.01237158,1.76089309,0.03065625,0.80011573
-5.47173587,4.48205266,5.52295025,2.16815854,0.01190238,1.70108994,0.03068441,0.78425088
-5.46573287,4.38359499,5.37781542,2.12374186,0.01147038,1.63811898,0.03069328,0.76903054
-5.45972986,4.28341193,5.22883119,2.07789270,0.01108500,1.57282944,0.03069115,0.75483987
-5.45372686,4.18337785,5.07881077,2.03141673,0.01075459,1.50608610,0.03068544,0.74205223
-5.44772386,4.08532333,4.93056601,1.98510329,0.01048624,1.43874656,0.03068238,0.73101808
-5.44172086,3.99098593,4.78683891,1.93970434,0.01028573,1.37164013,0.03068665,0.72205458
-5.43571786,3.90196569,4.65023731,1.89591600,0.01015736,1.30554898,0.03070113,0.71543620
-5.42971486,3.81968694,4.52317651,1.85436299,0.01010390,1.24119210,0.03072671,0.71138661
-5.42371186,3.74536725,4.40782836,1.81558637,0.01012660,1.17921245,0.03076218,0.71007213
-5.41770885,3.67999440,4.30607908,1.78003482,0.01022512,1.12016733,0.03080421,0.71159710
-5.41170585,3.62431156,4.21949620,1.74805940,0.01039758,1.06452232,0.03084744,0.71600103
-5.40570285,3.57881070,4.14930518,1.71991172,0.01064060,1.01264833,0.03088465,0.72325797
-5.39969985,3.54373381,4.09637527,1.69574517,0.01094942,0.96482170,0.03090705,0.73327780
-5.39369685,3.51908135,4.06121426,1.67561887,0.01131796,0.92122693,0.03090463,0.74590950
-5.38769385,3.50462672,4.04397114,1.65950392,0.01173897,0.88196165,0.03086660,0.76094625
-5.38169085,3.49993588,4.04444563,1.64729116,0.01220423,0.84704312,0.03078185,0.77813204
-5.37568784,3.50439065,4.06210347,1.63880022,0.01270468,0.81641603,0.03063953,0.79716955
-5.36968484,3.51721446,4.09609616,1.63378904,0.01323066,0.78996089,0.03042953,0.81772905
-5.36368184,3.53749923,4.14528414,1.63196348,0.01377211,0.76750264,0.03014303,0.83945771
-5.35767884,3.56423238,4.20826230,1.63298659,0.01431879,0.74881908,0.02977299,0.86198926
-5.35167584,3.59632286,4.28338731,1.63648731,0.01486051,0.73364892,0.02931454,0.88495337
-5.34567284,3.63262567,4.36880604,1.64206833,0.01538733,0.72169914,0.02876539,0.90798461
-5.33966983,3.67196439,4.46248515,1.64931306,0.01588980,0.71265168,0.02812601,0.93073068
-5.33366683,3.71315155,4.56224168,1.65779193,0.01635910,0.70616949,0.02739980,0.95285962
-5.32766383,3.75500698,4.66577510,1.66706803,0.01678728,0.70190195,0.02659309,0.97406605
-5.32166083,3.79637458,4.77070106,1.67670244,0.01716735,0.69948991,0.02571507,0.99407618
-5.31565783,3.83613770,4.87458743,1.68625954,0.01749340,0.69857048,0.02477752,1.01265184
-5.30965483,3.87323403,4.97499293,1.69531257,0.01776074,0.69878188,0.02379452,1.02959334
-5.30365183,3.90667019,5.06950845,1.70344971,0.01796587,0.69976828,0.02278198,1.04474151
-5.29764882,3.93553666,5.15580126,1.71028094,0.01810658,0.70118511,0.02175718,1.05797888
-5.29164582,3.95902312,5.23166133,1.71544559,0.01818188,0.70270455,0.02073818,1.06923029
-5.28564282,3.97643426,5.29504932,1.71862062,0.01819197,0.70402144,0.01974322,1.07846282
-5.27963982,3.98720579,5.34414474,1.71952946,0.01813819,0.70485932,0.01879015,1.08568537
-5.27363682,3.99091992,5.37739286,1.71795090,0.01802290,0.70497657,0.01789581,1.09094766
-5.26763382,3.98731966,5.39354845,1.71372769,0.01784934,0.70417223,0.01707544,1.09433888
-5.26163082,3.97632066,5.39171417,1.70677409,0.01762154,0.70229120,0.01634226,1.09598560
-5.25562781,3.95801956,5.37137151,1.69708198,0.01734413,0.69922859,0.01570695,1.09604918
-5.24962481,3.93269754,5.33240219,1.68472453,0.01702221,0.69493271,0.01517738,1.09472216
-5.24362181,3.90081796,5.27509804,1.66985722,0.01666114,0.68940637,0.01475831,1.09222383
-5.23761881,3.86301712,5.20015803,1.65271535,0.01626644,0.68270631,0.01445126,1.08879463
-5.23161581,3.82008760,5.10867151,1.63360798,0.01584361,0.67494050,0.01425450,1.08468937
-5.22561281,3.77295394,5.00208736,1.61290809,0.01539795,0.66626324,0.01416310,1.08016940
-5.21960980,3.72264097,4.88216948,1.59103898,0.01493451,0.65686805,0.01416909,1.07549364
-5.21360680,3.67023553,4.75094003,1.56845747,0.01445793,0.64697874,0.01426178,1.07090882
-5.20760380,3.61684307,4.61061217,1.54563435,0.01397236,0.63683864,0.01442804,1.06663923
-5.20160080,3.56354071,4.46351504,1.52303299,0.01348141,0.62669876,0.01465281,1.06287626
-5.19559780,3.51132915,4.31201409,1.50108718,0.01298814,0.61680525,0.01491954,1.05976845
-5.18959480,3.46108576,4.15843033,1.48017927,0.01249501,0.60738675,0.01521072,1.05741241
-5.18359180,3.41352142,4.00496210,1.46061987,0.01200391,0.59864246,0.01550846,1.05584521
-5.17758879,3.36914374,3.85361303,1.44263036,0.01151625,0.59073138,0.01579500,1.05503888
-5.17158579,3.32822889,3.70612967,1.42632924,0.01103295,0.58376352,0.01605333,1.05489745
-5.16558279,3.29080407,3.56395156,1.41172331,0.01055457,0.57779348,0.01626762,1.05525687
-5.15957979,3.25664203,3.42817617,1.39870436,0.01008139,0.57281689,0.01642372,1.05588818
-5.15357679,3.22526856,3.29954025,1.38705182,0.00961351,0.56877001,0.01650957,1.05650396
-5.14757379,3.19598295,3.17841818,1.37644146,0.00915096,0.56553257,0.01651546,1.05676796
-5.14157079,3.16789097,3.06483713,1.36645982,0.00869377,0.56293372,0.01643431,1.05630782
-5.13556778,3.13994902,2.95850804,1.35662395,0.00824212,0.56076100,0.01626178,1.05473015
-5.12956478,3.11101751,2.85887042,1.34640542,0.00779635,0.55877182,0.01599629,1.05163763
-5.12356178,3.07992097,2.76514842,1.33525759,0.00735709,0.55670684,0.01563897,1.04664736
-5.11755878,3.04551202,2.67641510,1.32264472,0.00692525,0.55430481,0.01519351,1.03940949
-5.11155578,3.00673606,2.59166148,1.30807154,0.00650209,0.55131781,0.01466589,1.02962543
-5.10555278,2.96269336,2.50986663,1.29111175,0.00608924,0.54752643,0.01406412,1.01706470
-5.09954977,2.91269556,2.43006556,1.27143403,0.00568862,0.54275385,0.01339789,1.00157957
-5.09354677,2.85631368,2.35141123,1.24882419,0.00530249,0.53687825,0.01267810,0.98311679
-5.08754377,2.79341521,2.27322821,1.22320243,0.00493338,0.52984291,0.01191656,0.96172583
-5.08154077,2.72418840,2.19505537,1.19463473,0.00458400,0.52166331,0.01112547,0.93756308
-5.07553777,2.64915253,2.11667599,1.16333784,0.00425725,0.51243111,0.01031711,0.91089190
-5.06953477,2.56915367,2.03813439,1.12967759,0.00395606,0.50231456,0.00950343,0.88207829
-5.06353177,2.48534585,1.95973864,1.09416056,0.00368340,0.49155539,0.00869572,0.85158246
-5.05752876,2.39915869,1.88204992,1.05741949,0.00344214,0.48046230,0.00790437,0.81994650
-5.05152576,2.31225273,1.80585935,1.02019298,0.00323498,0.46940127,0.00713863,0.78777868
-5.04552276,2.22646438,1.73215402,0.98330049,0.00306440,0.45878312,0.00640647,0.75573493
-5.03951976,2.14374292,1.66207404,0.94761364,0.00293257,0.44904881,0.00571449,0.72449836
-5.03351676,2.06608199,1.59686297,0.91402489,0.00284126,0.44065317,0.00506784,0.69475746
-5.02751376,1.99544854,1.53781400,0.88341515,0.00279179,0.43404754,0.00447031,0.66718386
-5.02151076,1.93371194,1.48621435,0.85662140,0.00278500,0.42966233,0.00392433,0.64241051
-5.01550775,1.88257605,1.44329040,0.83440561,0.00282114,0.42788987,0.00343109,0.62101113
-5.00950475,1.84351691,1.41015572,0.81742639,0.00289985,0.42906849,0.00299065,0.60348146
-5.00350175,1.81772832,1.38776407,0.80621409,0.00302014,0.43346842,0.00260211,0.59022328
-4.99749875,1.80607739,1.37686919,0.80115069,0.00318034,0.44127998,0.00226374,0.58153149
-4.99149575,1.80907166,1.37799263,0.80245490,0.00337811,0.45260469,0.00197311,0.57758480
-4.98549275,1.82683915,1.39140082,0.81017330,0.00361045,0.46744968,0.00172731,0.57844040
-4.97948974,1.85912181,1.41709192,0.82417766,0.00387370,0.48572557,0.00152302,0.58403266
-4.97348674,1.90528299,1.45479281,0.84416876,0.00416362,0.50724811,0.00135668,0.59417593
-4.96748374,1.96432835,1.50396605,0.86968647,0.00447544,0.53174346,0.00122457,0.60857140
-4.96148074,2.03493977,1.56382640,0.90012576,0.00480395,0.55885705,0.00112294,0.62681765
-4.95547774,2.11552077,1.63336601,0.93475820,0.00514362,0.58816572,0.00104807,0.64842454
-4.94947474,2.20425198,1.71138725,0.97275793,0.00548873,0.61919266,0.00099632,0.67282999
-4.94347174,2.29915427,1.79654166,1.01323136,0.00583354,0.65142462,0.00096421,0.69941887
-4.93746873,2.39815735,1.88737342,1.05524919,0.00617239,0.68433068,0.00094842,0.72754341
-4.93146573,2.49917078,1.98236553,1.09787965,0.00649994,0.71738175,0.00094585,0.75654429
-4.92546273,2.60015463,2.07998667,1.14022138,0.00681130,0.75007003,0.00095362,0.78577150
-4.91945973,2.69918674,2.17873683,1.18143475,0.00710218,0.78192742,0.00096907,0.81460426
-4.91345673,2.79452350,2.27718974,1.22076993,0.00736907,0.81254209,0.00098980,0.84246911
-4.90745373,2.88465175,2.37403026,1.25759070,0.00760932,0.84157225,0.00101362,0.86885543
-4.90145073,2.96832911,2.46808516,1.29139269,0.00782125,0.86875666,0.00103862,0.89332779
-4.89544772,3.04461119,2.55834597,1.32181533,0.00800425,0.89392093,0.00106310,0.91553466
-4.88944472,3.11286433,2.64398312,1.34864675,0.00815870,0.91697960,0.00108562,0.93521316
-4.88344172,3.17276341,2.72435078,1.37182158,0.00828608,0.93793356,0.00110498,0.95218966
-4.87743872,3.22427510,2.79898251,1.39141163,0.00838880,0.95686308,0.00112020,0.96637654
-4.87143572,3.26762754,2.86757835,1.40761016,0.00847017,0.97391661,0.00113053,0.97776515
-4.86543272,3.30326837,2.92998416,1.42071043,0.00853427,0.98929613,0.00113543,0.98641567
-4.85942971,3.33181360,2.98616495,1.43107992,0.00858576,1.00323962,0.00113458,0.99244448
-4.85342671,3.35399029,3.03617381,1.43913167,0.00862977,1.01600181,0.00112784,0.99600976
-4.84742371,3.37057663,3.08011873,1.44529428,0.00867164,1.02783418,0.00111524,0.99729637
-4.84142071,3.38234280,3.11812931,1.44998267,0.00871683,1.03896547,0.00109699,0.99650075
-4.83541771,3.38999639,3.15032588,1.45357095,0.00877066,1.04958384,0.00107342,0.99381685
-4.82941471,3.39413551,3.17679289,1.45636944,0.00883820,1.05982172,0.00104496,0.98942389
-4.82341171,3.39521248,3.19755857,1.45860693,0.00892411,1.06974448,0.00101215,0.98347661
-4.81740870,3.39351041,3.21258217,1.46041960,0.00903251,1.07934344,0.00097559,0.97609849
-4.81140570,3.38913383,3.22174987,1.46184710,0.00916690,1.08853392,0.00093593,0.96737839
-4.80540270,3.38201425,3.22487967,1.46283614,0.00933009,1.09715855,0.00089383,0.95737056
-4.79939970,3.37193000,3.22173500,1.46325158,0.00952414,1.10499553,0.00084995,0.94609803
-4.79339670,3.35853927,3.21204650,1.46289418,0.00975033,1.11177177,0.00080495,0.93355892
-4.78739370,3.34142420,3.19554045,1.46152417,0.01000919,1.11718001,0.00075946,0.91973529
-4.78139070,3.32014335,3.17197217,1.45888918,0.01030046,1.12089902,0.00071405,0.90460378
-4.77538769,3.29428924,3.14116233,1.45475484,0.01062313,1.12261587,0.00066928,0.88814733
-4.76938469,3.26354735,3.10303373,1.44893629,0.01097545,1.12204890,0.00062564,0.87036715
-4.76338169,3.22775298,3.05764628,1.44132858,0.01135495,1.11897019,0.00058356,0.85129413
-4.75737869,3.18694242,3.00522772,1.43193418,0.01175842,1.11322613,0.00054345,0.83099894
-4.75137569,3.14139500,2.94619812,1.42088579,0.01218201,1.10475503,0.00050567,0.80960014
-4.74537269,3.09166360,2.88118628,1.40846300,0.01262117,1.09360064,0.00047054,0.78726979
-4.73936968,3.03859124,2.81103678,1.39510155,0.01307071,1.07992082,0.00043836,0.76423615
-4.73336668,2.98331250,2.73680675,1.38139452,0.01352486,1.06399083,0.00040942,0.74078329
-4.72736368,2.92723938,2.65975237,1.36808483,0.01397728,1.04620098,0.00038400,0.71724752
-4.72136068,2.87203161,2.58130506,1.35604941,0.01442115,1.02704863,0.00036238,0.69401089
-4.71535768,2.81955265,2.50303845,1.34627518,0.01484926,1.00712492,0.00034485,0.67149188
-4.70935468,2.77181314,2.42662734,1.33982791,0.01525415,0.98709686,0.00033174,0.65013383
-4.70335168,2.73090400,2.35380033,1.33781513,0.01562821,0.96768546,0.00032337,0.63039147
-4.69734867,2.69892212,2.28628813,1.34134450,0.01596390,0.94964105,0.00032013,0.61271633
-4.69134567,2.67789175,2.22576965,1.35147937,0.01625391,0.93371671,0.00032240,0.59754135
-4.68534267,2.66968479,2.17381819,1.36919340,0.01649137,0.92064111,0.00033064,0.58526559
-4.67933967,2.67594341,2.13184980,1.39532612,0.01667006,0.91109185,0.00034531,0.57623938
-4.67333667,2.69800799,2.10107594,1.43054118,0.01678463,0.90567034,0.00036696,0.57075069
-4.66733367,2.73685359,2.08246209,1.47528927,0.01683077,0.90487933,0.00039612,0.56901299
-4.66133067,2.79303719,2.07669406,1.52977708,0.01680538,0.90910373,0.00043342,0.57115524
-4.65532766,2.86665815,2.08415292,1.59394382,0.01670672,0.91859557,0.00047951,0.57721419
-4.64932466,2.95733335,2.10489943,1.66744643,0.01653448,0.93346350,0.00053508,0.58712940
-4.64332166,3.06418809,2.13866847,1.74965407,0.01628982,0.95366707,0.00060091,0.60074107
-4.63731866,3.18586345,2.18487332,1.83965263,0.01597537,0.97901586,0.00067782,0.61779085
-4.63131566,3.32053979,2.24261962,1.93625909,0.01559512,1.00917347,0.00076670,0.63792568
-4.62531266,3.46597600,2.31072818,2.03804560,0.01515437,1.04366598,0.00086854,0.66070449
-4.61930965,3.61956307,2.38776592,2.14337248,0.01465950,1.08189445,0.00098439,0.68560784
-4.61330665,3.77839052,2.47208353,2.25042937,0.01411780,1.12315108,0.00111543,0.71204997
-4.60730365,3.93932333,2.56185865,2.35728299,0.01353723,1.16663816,0.00126295,0.73939330
-4.60130065,4.09908684,2.65514301,2.46192993,0.01292619,1.21148941,0.00142835,0.76696471
-4.59529765,4.25435692,2.74991187,2.56235281,0.01229326,1.25679268,0.00161315,0.79407328
-4.58929465,4.40185201,2.84411436,2.65657764,0.01164693,1.30161343,0.00181898,0.82002891
-4.58329165,4.53842422,2.93572302,2.74273040,0.01099545,1.34501833,0.00204758,0.84416131
-4.57728864,4.66114596,3.02278103,2.81909070,0.01034654,1.38609806,0.00230079,0.86583858
-4.57128564,4.76738933,3.10344594,2.88414065,0.00970729,1.42398882,0.00258044,0.88448491
-4.56528264,4.85489536,3.17602862,2.93660700,0.00908402,1.45789196,0.00288839,0.89959662
-4.55927964,4.92183076,3.23902655,2.97549504,0.00848216,1.48709123,0.00322643,0.91075613
-4.55327664,4.96683027,3.29115063,3.00011305,0.00790624,1.51096719,0.00359615,0.91764310
-4.54727364,4.98902334,3.33134525,3.01008642,0.00735986,1.52900860,0.00399893,0.92004256
-4.54127064,4.98804441,3.35880127,3.00536115,0.00684569,1.54082059,0.00443577,0.91784951
-4.53526763,4.96402683,3.37296196,2.98619653,0.00636556,1.54612943,0.00490719,0.91107000
-4.52926463,4.91758120,3.37352246,2.95314791,0.00592049,1.54478420,0.00541314,0.89981860
-4.52326163,4.84975928,3.36042294,2.90704009,0.00551080,1.53675521,0.00595284,0.88431233
-4.51725863,4.76200566,3.33383647,2.84893297,0.00513618,1.52212970,0.00652467,0.86486159
-4.51125563,4.65609938,3.29415226,2.78008101,0.00479578,1.50110489,0.00712615,0.84185824
-4.50525263,4.53408843,3.24195533,2.70188835,0.00448836,1.47397897,0.00775378,0.81576162
-4.49924962,4.39821996,3.17800347,2.61586172,0.00421229,1.44114029,0.00840310,0.78708312
-4.49324662,4.25086943,3.10320256,2.52356303,0.00396573,1.40305533,0.00906863,0.75636983
-4.48724362,4.09447152,3.01858111,2.42656390,0.00374664,1.36025577,0.00974397,0.72418824
-4.48124062,3.93145543,2.92526483,2.32640358,0.00355288,1.31332517,0.01042189,0.69110848
-4.47523762,3.76418714,2.82445194,2.22455214,0.00338227,1.26288560,0.01109452,0.65768982
-4.46923462,3.59492010,2.71738979,2.12237985,0.00323263,1.20958461,0.01175350,0.62446791
-4.46323162,3.42575592,2.60535318,2.02113380,0.00310189,1.15408276,0.01239033,0.59194407
-4.45722861,3.25861556,2.48962454,1.92192198,0.00298806,1.09704198,0.01299659,0.56057712
-4.45122561,3.09522108,2.37147630,1.82570492,0.00288934,1.03911488,0.01356430,0.53077753
-4.44522261,2.93708748,2.25215510,1.73329441,0.00280416,0.98093518,0.01408628,0.50290411
-4.43921961,2.78552362,2.13286811,1.64535863,0.00273118,0.92310919,0.01455645,0.47726286
-4.43321661,2.64164073,2.01477100,1.56243254,0.00266941,0.86620843,0.01497017,0.45410783
-4.42721361,2.50636685,1.89895740,1.48493232,0.00261820,0.81076328,0.01532455,0.43364347
-4.42121061,2.38046532,1.78644984,1.41317262,0.00257729,0.75725776,0.01561866,0.41602815
-4.41520760,2.26455539,1.67819169,1.34738495,0.00254686,0.70612512,0.01585369,0.40137836
-4.40920460,2.15913323,1.57504017,1.28773620,0.00252756,0.65774447,0.01603308,0.38977306
-4.40320160,2.06459154,1.47776025,1.23434584,0.00252051,0.61243818,0.01616247,0.38125792
-4.39719860,1.98123671,1.38701951,1.18730088,0.00252733,0.57047013,0.01624960,0.37584911
-4.39119560,1.90930234,1.30338390,1.14666785,0.00255013,0.53204478,0.01630417,0.37353633
-4.38519260,1.84895882,1.22731461,1.11250137,0.00259150,0.49730705,0.01633747,0.37428507
-4.37918959,1.80031849,1.15916620,1.08484889,0.00265447,0.46634301,0.01636204,0.37803799
-4.37318659,1.76343696,1.09918612,1.06375198,0.00274248,0.43918144,0.01639121,0.38471560
-4.36718359,1.73831076,1.04751579,1.04924421,0.00285931,0.41579634,0.01643861,0.39421627
-4.36118059,1.72487242,1.00419344,1.04134631,0.00300900,0.39611017,0.01651756,0.40641596
-4.35517759,1.72298368,0.96915874,1.04005912,0.00319577,0.37999814,0.01664057,0.42116779
-4.34917459,1.73242798,0.94225923,1.04535521,0.00342393,0.36729320,0.01681877,0.43830172
-4.34317159,1.75290318,0.92325841,1.05716983,0.00369775,0.35779186,0.01706137,0.45762478
-4.33716858,1.78401545,0.91184540,1.07539193,0.00402135,0.35126057,0.01737523,0.47892171
-4.33116558,1.82527500,0.90764570,1.09985601,0.00439857,0.34744261,0.01776442,0.50195655
-4.32516258,1.87609424,0.91023278,1.13033521,0.00483284,0.34606520,0.01822998,0.52647493
-4.31915958,1.93578866,0.91913993,1.16653613,0.00532710,0.34684667,0.01876976,0.55220726
-4.31315658,2.00358038,0.93387192,1.20809564,0.00588359,0.34950332,0.01937827,0.57887258
-4.30715358,2.07860441,0.95391579,1.25457973,0.00650385,0.35375591,0.02004685,0.60618306
