energy_ev,total_up,Nb_p_up,Nb_d_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up
5.81990995,3.22133775,2.54981561,1.35838694,0.17610180,0.71849047,0.33899244,0.08887323
5.82591296,3.24383662,2.57022844,1.36813945,0.18088338,0.72488177,0.34289992,0.08992794
5.83191596,3.26125907,2.58529052,1.37605110,0.18536572,0.72995785,0.34607676,0.09087084
5.83791896,3.27345466,2.59463599,1.38203438,0.18949815,0.73369269,0.34850325,0.09168778
5.84392196,3.28028453,2.59797388,1.38600105,0.19323042,0.73607121,0.35016440,0.09236480
5.84992496,3.28161384,2.59508439,1.38785846,0.19651364,0.73708636,0.35104898,0.09288818
5.85592796,3.27730703,2.58581540,1.38750750,0.19930146,0.73673637,0.35114868,0.09324445
5.86193097,3.26722646,2.57007947,1.38484218,0.20155147,0.73502247,0.35045762,0.09342056
5.86793397,3.25123472,2.54785194,1.37975134,0.20322661,0.73194710,0.34897216,0.09340407
5.87393697,3.22920055,2.51917019,1.37212214,0.20429685,0.72751283,0.34669105,0.09318345
5.87993997,3.20100835,2.48413423,1.36184554,0.20474064,0.72172208,0.34361598,0.09274845
5.88594297,3.16657055,2.44290851,1.34882333,0.20454651,0.71457765,0.33975246,0.09209052
5.89194597,3.12584228,2.39572460,1.33297639,0.20371434,0.70608400,0.33511108,0.09120329
5.89794897,3.07883732,2.34288444,1.31425378,0.20225651,0.69624934,0.32970890,0.09008304
5.90395198,3.02564443,2.28476358,1.29264196,0.20019859,0.68508821,0.32357102,0.08872913
5.90995498,2.96644259,2.22181375,1.26817369,0.19757971,0.67262451,0.31673218,0.08714450
5.91595798,2.90151437,2.15456426,1.24093593,0.19445246,0.65889476,0.30923814,0.08533594
5.92196098,2.83125608,2.08362146,1.21107611,0.19088220,0.64395124,0.30114694,0.08331435
5.92796398,2.75618384,2.00966595,1.17880641,0.18694597,0.62786496,0.29252962,0.08109489
5.93396698,2.67693494,1.93344695,1.14440548,0.18273076,0.61072802,0.28347068,0.07869691
5.93996998,2.59426384,1.85577378,1.10821744,0.17833136,0.59265535,0.27406777,0.07614375
5.94597299,2.50903283,1.77750434,1.07064792,0.17384785,0.57378553,0.26443098,0.07346248
5.95197599,2.42219747,1.69953080,1.03215731,0.16938270,0.55428065,0.25468141,0.07068328
5.95797899,2.33478710,1.62276286,0.99325123,0.16503772,0.53432514,0.24494923,0.06783892
5.96398199,2.24788142,1.54810914,0.95446867,0.16091086,0.51412354,0.23537116,0.06496395
5.96998499,2.16258394,1.47645732,0.91636825,0.15709318,0.49389727,0.22608758,0.06209390
5.97598799,2.07999341,1.40865390,0.87951306,0.15366592,0.47388064,0.21723929,0.05926436
5.98199100,2.00117453,1.34548430,0.84445479,0.15069793,0.45431599,0.20896402,0.05651014
5.98799400,1.92712922,1.28765412,0.81171782,0.14824350,0.43544839,0.20139294,0.05386432
5.99399700,1.85876942,1.23577222,0.78178378,0.14634072,0.41752002,0.19464721,0.05135749
6.00000000,1.79689274,1.19033644,0.75507736,0.14501045,0.40076432,0.18883468,0.04901696
