energy_ev,total_up,In_p_up,In_d_up,Ta_p_up,Ta_d_up,Te_p_up,Te_d_up
-4.30115058,6.33773589,1.00701964,0.01095273,4.93736222,2.15183075,3.71095151,0.00000000
-4.29514757,6.45905989,1.04302479,0.01088077,5.08567142,2.17981905,3.78657212,0.00000000
-4.28914457,6.57154286,1.07996857,0.01080980,5.22885348,2.20476747,3.85615508,0.00000000
-4.28314157,6.67305991,1.11708832,0.01073966,5.36388791,2.22639896,3.91837454,0.00000000
-4.27713857,6.76194060,1.15364214,0.01067078,5.48803347,2.24459951,3.97220849,0.00000000
-4.27113557,6.83702333,1.18892936,0.01060423,5.59890725,2.25942501,4.01697318,0.00000000
-4.26513257,6.89768967,1.22231049,0.01054167,5.69455120,2.27110106,4.05234335,0.00000000
-4.25912956,6.94387684,1.25322567,0.01048531,5.77348366,2.28001565,4.07835675,0.00000000
-4.25312656,6.97606746,1.28121139,0.01043784,5.83473387,2.28670458,4.09540272,0.00000000
-4.24712356,6.99525668,1.30591449,0.01040228,5.87785807,2.29183026,4.10419490,0.00000000
-4.24112056,7.00289772,1.32710308,0.01038189,5.90293634,2.29615412,4.10572911,0.00000000
-4.23511756,7.00082774,1.34467370,0.01038003,5.91055031,2.30050401,4.10122812,0.00000000
-4.22911456,6.99117705,1.35865426,0.01039995,5.90174269,2.30573752,4.09207578,0.00000000
-4.22311156,6.97626553,1.36920251,0.01044471,5.87796011,2.31270268,4.07974356,0.00000000
-4.21710855,6.95849066,1.37659985,0.01051694,5.84098195,2.32219797,4.06571294,0.00000000
-4.21110555,6.94021245,1.38124045,0.01061872,5.79283814,2.33493303,4.05139765,0.00000000
-4.20510255,6.92364039,1.38361613,0.01075148,5.73571967,2.35149222,4.03806956,0.00000000
-4.19909955,6.91072803,1.38429718,0.01091579,5.67188574,2.37230271,4.02679218,0.00000000
-4.19309655,6.90308025,1.38391003,0.01111134,5.60357175,2.39760869,4.01836514,0.00000000
-4.18709355,6.90187778,1.38311240,0.01133687,5.53290219,2.42745332,4.01328288,0.00000000
-4.18109055,6.90782295,1.38256712,0.01159010,5.46181210,2.46166933,4.01170960,0.00000000
-4.17508754,6.92110928,1.38291541,0.01186780,5.39198065,2.49987928,4.01347212,0.00000000
-4.16908454,6.94141679,1.38475103,0.01216581,5.32477915,2.54150558,4.01807110,0.00000000
-4.16308154,6.96793311,1.38859618,0.01247915,5.26123573,2.58579022,4.02471014,0.00000000
-4.15707854,6.99939970,1.39488039,0.01280217,5.20201741,2.63182361,4.03234146,0.00000000
-4.15107554,7.03418075,1.40392319,0.01312869,5.14742992,2.67858135,4.03972570,0.00000000
-4.14507254,7.07035143,1.41592138,0.01345223,5.09743437,2.72496748,4.04550297,0.00000000
-4.13906953,7.10580126,1.43094158,0.01376621,5.05167939,2.76986244,4.04827129,0.00000000
-4.13306653,7.13834717,1.44891818,0.01406421,5.00954639,2.81217339,4.04666859,0.00000000
-4.12706353,7.16585097,1.46965702,0.01434018,4.97020519,2.85088486,4.03945385,0.00000000
-4.12106053,7.18633529,1.49284443,0.01458871,4.93267694,2.88510730,4.02558334,0.00000000
-4.11505753,7.19809217,1.51806127,0.01480521,4.89590079,2.91412113,4.00427795,0.00000000
-4.10905453,7.19977925,1.54480137,0.01498612,4.85880093,2.93741447,3.97507831,0.00000000
-4.10305153,7.19049859,1.57249334,0.01512905,4.82035069,2.95471243,3.93788473,0.00000000
-4.09704852,7.16985447,1.60052487,0.01523289,4.77963066,2.96599662,3.89298005,0.00000000
-4.09104552,7.13798726,1.62826818,0.01529786,4.73587804,2.97151379,3.84103419,0.00000000
-4.08504252,7.09558159,1.65510553,0.01532552,4.68852538,2.97177301,3.78309004,0.00000000
-4.07903952,7.04384843,1.68045351,0.01531871,4.63722679,2.96753128,3.72053140,0.00000000
-4.07303652,6.98448172,1.70378486,0.01528143,4.58187107,2.95976790,3.65503422,0.00000000
-4.06703352,6.91959129,1.72464689,0.01521871,4.52258128,2.94964859,3.58850356,0.00000000
-4.06103052,6.85161506,1.74267558,0.01513636,4.45970123,2.93848060,3.52299879,0.00000000
-4.05502751,6.78321434,1.75760471,0.01504075,4.39377001,2.92766061,3.46065054,0.00000000
-4.04902451,6.71715670,1.76926963,0.01493854,4.32548606,2.91861729,3.40357297,0.00000000
-4.04302151,6.65619171,1.77760573,0.01483639,4.25566289,2.91275118,3.35377514,0.00000000
-4.03701851,6.60292491,1.78264171,0.01474067,4.18517892,2.91137398,3.31307531,0.00000000
-4.03101551,6.55969584,1.78448822,0.01465720,4.11492431,2.91565007,3.28302188,0.00000000
-4.02501251,6.52846544,1.78332274,0.01459095,4.04574741,2.92654272,3.26482429,0.00000000
-4.01900950,6.51071828,1.77937168,0.01454591,3.97840397,2.94476730,3.25929694,0.00000000
-4.01300650,6.50738404,1.77289089,0.01452482,3.91351172,2.97075385,3.26681843,0.00000000
-4.00700350,6.51878231,1.76414582,0.01452915,3.85151280,3.00462062,3.28730795,0.00000000
-4.00100050,6.54459341,1.75339279,0.01455898,3.79264617,3.04616016,3.32021991,0.00000000
-3.99499750,6.58385722,1.74086236,0.01461305,3.73693147,3.09483884,3.36455717,0.00000000
-3.98899450,6.63500043,1.72674604,0.01468884,3.68416529,3.14981016,3.41890238,0.00000000
-3.98299150,6.69589147,1.71118714,0.01478269,3.63393011,3.20994154,3.48146624,0.00000000
-3.97698849,6.76392122,1.69427629,0.01489000,3.58561556,3.27385392,3.55015092,0.00000000
-3.97098549,6.83610605,1.67605197,0.01500549,3.53845075,3.33997250,3.62262591,0.00000000
-3.96498249,6.90920900,1.65650586,0.01512344,3.49154613,3.40658687,3.69641337,0.00000000
-3.95897949,6.97987357,1.63559272,0.01523801,3.44394254,3.47191784,3.76897952,0.00000000
-3.95297649,7.04476444,1.61324407,0.01534353,3.39466478,3.53418830,3.83782812,0.00000000
-3.94697349,7.10070848,1.58938464,0.01543479,3.34277697,3.59169493,3.90059242,0.00000000
-3.94097049,7.14482975,1.56395063,0.01550729,3.28743651,3.64287761,3.95512159,0.00000000
-3.93496748,7.17467229,1.53690834,0.01555747,3.22794392,3.68638352,3.99955819,0.00000000
-3.92896448,7.18830507,1.50827215,0.01558290,3.16378592,3.72112279,4.03240348,0.00000000
-3.92296148,7.18440423,1.47812036,0.01558239,3.09466939,3.74631345,4.05256785,0.00000000
-3.91695848,7.16230912,1.44660802,0.01555605,3.02054475,3.76151344,4.05940464,0.00000000
-3.91095548,7.12204969,1.41397586,0.01550525,2.94161740,3.76663837,4.05272594,0.00000000
-3.90495248,7.06434420,1.38055449,0.01543258,2.85834708,3.76196420,4.03280011,0.00000000
-3.89894947,6.99056780,1.34676372,0.01534172,2.77143516,3.74811490,4.00033145,0.00000000
-3.89294647,6.90269378,1.31310679,0.01523725,2.68180081,3.72603560,3.95642317,0.00000000
-3.88694347,6.80321061,1.28015976,0.01512441,2.59054755,3.69695275,3.90252567,0.00000000
-3.88094047,6.69501897,1.24855650,0.01500887,2.49892187,3.66232317,3.84037270,0.00000000
-3.87493747,6.58131366,1.21896998,0.01489648,2.40826617,3.62377427,3.77190836,0.00000000
-3.86893447,6.46545613,1.19209074,0.01479296,2.31996847,3.58303846,3.69920830,0.00000000
-3.86293147,6.35084329,1.16860354,0.01470367,2.23541112,3.54188454,3.62439872,0.00000000
-3.85692846,6.24077843,1.14916320,0.01463336,2.15592091,3.50204918,3.54957649,0.00000000
-3.85092546,6.13834974,1.13437083,0.01458598,2.08272273,3.46517150,3.47673387,0.00000000
-3.84492246,6.04632122,1.12475131,0.01456448,2.01689841,3.43273334,3.40769066,0.00000000
-3.83891946,5.96704024,1.12073321,0.01457074,1.95935245,3.40600779,3.34403642,0.00000000
-3.83291646,5.90236479,1.12263180,0.01460543,1.91078530,3.38601772,3.28708456,0.00000000
-3.82691346,5.85361277,1.13063589,0.01466803,1.87167519,3.37350583,3.23783989,0.00000000
-3.82091046,5.82153423,1.14479907,0.01475686,1.84226833,3.36891701,3.19698005,0.00000000
-3.81490745,5.80630677,1.16503557,0.01486910,1.82257763,3.37239328,3.16485103,0.00000000
-3.80890445,5.80755304,1.19112087,0.01500092,1.81238910,3.38378102,3.14147603,0.00000000
-3.80290145,5.82437855,1.22269709,0.01514765,1.81127545,3.40264951,3.12657665,0.00000000
-3.79689845,5.85542705,1.25928277,0.01530390,1.81861565,3.42831965,3.11960453,0.00000000
-3.79089545,5.89895033,1.30028673,0.01546377,1.83361949,3.45990094,3.11978152,0.00000000
-3.78489245,5.95288878,1.34502527,0.01562106,1.85535583,3.49633482,3.12614600,0.00000000
-3.77888944,6.01495856,1.39274228,0.01576945,1.88278343,3.53644206,3.13760293,0.00000000
-3.77288644,6.08274170,1.44263123,0.01590274,1.91478309,3.57897204,3.15297499,0.00000000
-3.76688344,6.15377504,1.49385833,0.01601502,1.95019007,3.62265148,3.17105261,0.00000000
-3.76088044,6.22563443,1.54558595,0.01610083,1.98782584,3.66623061,3.19064063,0.00000000
-3.75487744,6.29601122,1.59699554,0.01615538,2.02652816,3.70852486,3.21059982,0.00000000
-3.74887444,6.36277833,1.64730909,0.01617464,2.06517903,3.74845053,3.22988170,0.00000000
-3.74287144,6.42404390,1.69580858,0.01615542,2.10272979,3.78505321,3.24755584,0.00000000
-3.73686843,6.47819159,1.74185263,0.01609552,2.13822293,3.81752825,3.26282908,0.00000000
-3.73086543,6.52390673,1.78489011,0.01599369,2.17081058,3.84523304,3.27505656,0.00000000
-3.72486243,6.56018874,1.82447006,0.01584970,2.19976919,3.86769114,3.28374511,0.00000000
-3.71885943,6.58635052,1.86024797,0.01566428,2.22451069,3.88458891,3.28854968,0.00000000
-3.71285643,6.60200642,1.89198834,0.01543908,2.24458982,3.89576556,3.28926402,0.00000000
-3.70685343,6.60705037,1.91956351,0.01517658,2.25970804,3.90119778,3.28580685,0.00000000
-3.70085043,6.60162653,1.94294914,0.01488000,2.26971383,3.90098047,3.27820507,0.00000000
-3.69484742,6.58609458,1.96221660,0.01455318,2.27459982,3.89530484,3.26657529,0.00000000
-3.68884442,6.56099199,1.97752277,0.01420043,2.27449665,3.88443573,3.25110527,0.00000000
-3.68284142,6.52699541,1.98909769,0.01382642,2.26966391,3.86868918,3.23203630,0.00000000
-3.67683842,6.48488310,1.99723059,0.01343600,2.26047834,3.84841182,3.20964755,0.00000000
-3.67083542,6.43549985,2.00225486,0.01303412,2.24741941,3.82396282,3.18424305,0.00000000
-3.66483242,6.37972572,2.00453251,0.01262561,2.23105252,3.79569930,3.15614178,0.00000000
-3.65882941,6.31844914,2.00443854,0.01221516,2.21201026,3.76396551,3.12567072,0.00000000
-3.65282641,6.25254500,2.00234578,0.01180715,2.19097189,3.72908593,3.09316099,0.00000000
-3.64682341,6.18285730,1.99861052,0.01140558,2.16864152,3.69136210,3.05894635,0.00000000
-3.64082041,6.11018650,1.99355941,0.01101400,2.14572554,3.65107275,3.02336368,0.00000000
-3.63481741,6.03528055,1.98747787,0.01063546,2.12290972,3.60847668,2.98675464,0.00000000
-3.62881441,5.95882935,1.98060040,0.01027246,2.10083683,3.56381761,2.94946776,0.00000000
-3.62281141,5.88146149,1.97310294,0.00992697,2.08008533,3.51733019,2.91186033,0.00000000
-3.61680840,5.80374297,1.96509761,0.00960037,2.06114988,3.46924649,2.87429937,0.00000000
-3.61080540,5.72617691,1.95662997,0.00929351,2.04442459,3.41980215,2.83716116,0.00000000
-3.60480240,5.64920409,1.94767889,0.00900673,2.03018948,3.36924164,2.80082914,0.00000000
-3.59879940,5.57320387,1.93815930,0.00873986,2.01860103,3.31782211,2.76568982,0.00000000
-3.59279640,5.49849546,1.92792761,0.00849232,2.00968715,3.26581570,2.73212690,0.00000000
-3.58679340,5.42533949,1.91678999,0.00826310,2.00334719,3.21350994,2.70051378,0.00000000
-3.58079040,5.35394020,1.90451322,0.00805089,1.99935682,3.16120654,2.67120466,0.00000000
-3.57478739,5.28444839,1.89083790,0.00785409,1.99737817,3.10921869,2.64452509,0.00000000
-3.56878439,5.21696552,1.87549374,0.00767090,1.99697455,3.05786708,2.62076210,0.00000000
-3.56278139,5.15154927,1.85821636,0.00749939,1.99762962,3.00747526,2.60015505,0.00000000
-3.55677839,5.08822069,1.83876503,0.00733755,1.99876999,2.95836466,2.58288743,0.00000000
-3.55077539,5.02697322,1.81694070,0.00718336,1.99979062,2.91084981,2.56908051,0.00000000
-3.54477239,4.96778337,1.79260359,0.00703486,2.00008171,2.86523405,2.55878930,0.00000000
-3.53876938,4.91062317,1.76568933,0.00689022,1.99905617,2.82180640,2.55200121,0.00000000
-3.53276638,4.85547373,1.73622310,0.00674780,1.99617634,2.78083942,2.54863774,0.00000000
-3.52676338,4.80233965,1.70433082,0.00660617,1.99097879,2.74258863,2.54855939,0.00000000
-3.52076038,4.75126345,1.67024662,0.00646418,1.98309627,2.70729314,2.55157347,0.00000000
-3.51475738,4.70233939,1.63431622,0.00632100,1.97227559,2.67517756,2.55744477,0.00000000
-3.50875438,4.65572566,1.59699556,0.00617611,1.95839087,2.64645486,2.56590845,0.00000000
-3.50275138,4.61165415,1.55884467,0.00602938,1.94145160,2.62132962,2.57668449,0.00000000
-3.49674837,4.57043684,1.52051661,0.00588098,1.92160504,2.60000149,2.58949288,0.00000000
-3.49074537,4.53246807,1.48274181,0.00573145,1.89913306,2.58266794,2.60406864,0.00000000
-3.48474237,4.49822200,1.44630829,0.00558165,1.87444364,2.56952604,2.62017554,0.00000000
-3.47873937,4.46824481,1.41203842,0.00543271,1.84805731,2.56077256,2.63761773,0.00000000
-3.47273637,4.44314143,1.38076316,0.00528603,1.82058950,2.55660208,2.65624821,0.00000000
-3.46673337,4.42355703,1.35329476,0.00514321,1.79272932,2.55720272,2.67597350,0.00000000
-3.46073037,4.41015357,1.33039925,0.00500597,1.76521610,2.56274951,2.69675400,0.00000000
-3.45472736,4.40358245,1.31276972,0.00487616,1.73881458,2.57339539,2.71859976,0.00000000
-3.44872436,4.40445424,1.30100183,0.00475565,1.71428996,2.58926030,2.74156189,0.00000000
-3.44272136,4.41330711,1.29557264,0.00464627,1.69238399,2.61041895,2.76572000,0.00000000
-3.43671836,4.43057570,1.29682365,0.00454981,1.67379310,2.63688794,2.79116640,0.00000000
-3.43071536,4.45656227,1.30494920,0.00446794,1.65914952,2.66861338,2.81798841,0.00000000
-3.42471236,4.49141202,1.31999044,0.00440217,1.64900619,2.70545992,2.84624977,0.00000000
-3.41870935,4.53509453,1.34183558,0.00435385,1.64382595,2.74720228,2.87597294,0.00000000
-3.41270635,4.58739273,1.37022612,0.00432413,1.64397529,2.79352044,2.90712348,0.00000000
-3.40670335,4.64790076,1.40476894,0.00431396,1.64972281,2.84399900,2.93959819,0.00000000
-3.40070035,4.71603110,1.44495351,0.00432413,1.66124184,2.89813165,2.97321794,0.00000000
-3.39469735,4.79103133,1.49017337,0.00435521,1.67861700,2.95533063,3.00772614,0.00000000
-3.38869435,4.87200956,1.53975057,0.00440766,1.70185355,3.01494124,3.04279332,0.00000000
-3.38269135,4.95796752,1.59296187,0.00448176,1.73088883,3.07626076,3.07802757,0.00000000
-3.37668834,5.04783901,1.64906502,0.00457773,1.76560433,3.13856070,3.11299048,0.00000000
-3.37068534,5.14053153,1.70732372,0.00469567,1.80583746,3.20111125,3.14721735,0.00000000
-3.36468234,5.23496807,1.76702972,0.00483561,1.85139146,3.26320623,3.18024038,0.00000000
-3.35867934,5.33012610,1.82752082,0.00499753,1.90204275,3.32418673,3.21161286,0.00000000
-3.35267634,5.42507082,1.88819374,0.00518133,1.95754445,3.38346197,3.24093268,0.00000000
-3.34667334,5.51898019,1.94851114,0.00538685,2.01762575,3.44052544,3.26786295,0.00000000
-3.34067034,5.61115942,2.00800254,0.00561379,2.08198684,3.49496533,3.29214816,0.00000000
-3.33466733,5.70104404,2.06625932,0.00586175,2.15028953,3.54646813,3.31362420,0.00000000
-3.32866433,5.78819077,2.12292433,0.00613009,2.22214421,3.59481511,3.33222134,0.00000000
-3.32266133,5.87225711,2.17767728,0.00641798,2.29709431,3.63987182,3.34795973,0.00000000
-3.31665833,5.95297109,2.23021713,0.00672425,2.37459944,3.68157146,3.36093733,0.00000000
-3.31065533,6.03009375,2.28024332,0.00704742,2.45401909,3.71989332,3.37131134,0.00000000
-3.30465233,6.10337757,2.32743746,0.00738559,2.53459863,3.75483812,3.37927420,0.00000000
-3.29864932,6.17252463,2.37144749,0.00773646,2.61545946,3.78640236,3.38502613,0.00000000
-3.29264632,6.23714837,2.41187591,0.00809731,2.69559509,3.81455394,3.38874635,0.00000000
-3.28664332,6.29674285,2.44827356,0.00846497,2.77387464,3.83921127,3.39056526,0.00000000
-3.28064032,6.35066298,2.48014003,0.00883594,2.84905465,3.86022791,3.39053999,0.00000000
-3.27463732,6.39811826,2.50693125,0.00920638,2.91979995,3.87738448,3.38863541,0.00000000
-3.26863432,6.43818191,2.52807439,0.00957224,2.98471334,3.89038884,3.38471246,0.00000000
-3.26263132,6.46981595,2.54298943,0.00992937,3.04237345,3.89888519,3.37852488,0.00000000
-3.25662831,6.49191144,2.55111646,0.01027364,3.09137939,3.90247173,3.36972531,0.00000000
-3.25062531,6.50334231,2.55194704,0.01060114,3.13040031,3.90072620,3.35788039,0.00000000
-3.24462231,6.50302954,2.54505775,0.01090826,3.15822750,3.89323754,3.34249446,0.00000000
-3.23861931,6.49001206,2.53014370,0.01119193,3.17382634,3.87964174,3.32304051,0.00000000
-3.23261631,6.46351977,2.50704968,0.01144969,3.17638528,3.85965951,3.29899638,0.00000000
-3.22661331,6.42304378,2.47579675,0.01167986,3.16535906,3.83313280,3.26988432,0.00000000
-3.22061031,6.36839934,2.43660219,0.01188163,3.14050364,3.80005794,3.23531121,0.00000000
-3.21460730,6.29977671,2.38989116,0.01205511,3.10190063,3.76061247,3.19500712,0.00000000
-3.20860430,6.21777650,2.33629884,0.01220135,3.04996972,3.71517385,3.14885974,0.00000000
-3.20260130,6.12342648,2.27666257,0.01232231,2.98546796,3.66432828,3.09694269,0.00000000
-3.19659830,6.01817831,2.21200371,0.01242084,2.90947595,3.60886866,3.03953591,0.00000000
-3.19059530,5.90388368,2.14350013,0.01250049,2.82337116,3.54978150,2.97713700,0.00000000
-3.18459230,5.78275062,2.07245023,0.01256540,2.72878965,3.48822302,2.91046290,0.00000000
-3.17858929,5.65728216,2.00023035,0.01262014,2.62757814,3.42548572,2.84044170,0.00000000
-3.17258629,5.53020005,1.92824753,0.01266946,2.52173839,3.36295693,2.76819523,0.00000000
-3.16658329,5.40435770,1.85788998,0.01271809,2.41336680,3.30207165,2.69501318,0.00000000
-3.16058029,5.28264642,1.79047772,0.01277049,2.30459183,3.24426204,2.62232027,0.00000000
-3.15457729,5.16789987,1.72721568,0.01283068,2.19751204,3.19090633,2.55163792,0.00000000
-3.14857429,5.06280110,1.66915167,0.01290202,2.09413743,3.14327959,2.48454225,0.00000000
-3.14257129,4.96979667,1.61714097,0.01298704,1.99633625,3.10250905,2.42262025,0.00000000
-3.13656828,4.89102139,1.57181928,0.01308733,1.90578926,3.06953595,2.36742581,0.00000000
-3.13056528,4.82823686,1.53358494,0.01320345,1.82395275,3.04508558,2.32043717,0.00000000
-3.12456228,4.78278577,1.50259104,0.01333488,1.75203112,3.02964686,2.28301721,0.00000000
-3.11855928,4.75556301,1.47874753,0.01348009,1.69095935,3.02346180,2.25637759,0.00000000
-3.11255628,4.74700383,1.46173285,0.01363656,1.64139502,3.02652498,2.24154742,0.00000000
-3.10655328,4.75708827,1.45101411,0.01380091,1.60371929,3.03859239,2.23934709,0.00000000
-3.10055028,4.78535998,1.44587464,0.01396908,1.57804564,3.05919859,2.25036733,0.00000000
-3.09454727,4.83095756,1.44544734,0.01413644,1.56423502,3.08768059,2.27495343,0.00000000
-3.08854427,4.89265528,1.44875206,0.01429807,1.56191609,3.12320676,2.31319452,0.00000000
-3.08254127,4.96891051,1.45473507,0.01444891,1.57050883,3.16480876,2.36491754,0.00000000
-3.07653827,5.05791466,1.46230899,0.01458401,1.58925011,3.21141449,2.42968552,0.00000000
-3.07053527,5.15764491,1.47039131,0.01469868,1.61721991,3.26188024,2.50679989,0.00000000
-3.06453227,5.26591415,1.47794001,0.01478870,1.65336723,3.31502035,2.59530647,0.00000000
-3.05852926,5.38041732,1.48398498,0.01485040,1.69653463,3.36963321,2.69400507,0.00000000
-3.05252626,5.49877266,1.48765432,0.01488083,1.74548116,3.42452256,2.80146258,0.00000000
-3.04652326,5.61855725,1.48819479,0.01487778,1.79890329,3.47851383,2.91602963,0.00000000
-3.04052026,5.73733692,1.48498618,0.01483979,1.85545401,3.53046552,3.03586100,0.00000000
-3.03451726,5.85269086,1.47754949,0.01476616,1.91376027,3.57927609,3.15893995,0.00000000
-3.02851426,5.96223230,1.46554931,0.01465687,1.97243939,3.62388732,3.28310671,0.00000000
-3.02251126,6.06362653,1.44879087,0.01451252,2.03011473,3.66328509,3.40609133,0.00000000
-3.01650825,6.15460785,1.42721256,0.01433420,2.08543133,3.69649924,3.52555082,0.00000000
-3.01050525,6.23299723,1.40087468,0.01412341,2.13707198,3.72260345,3.63911051,0.00000000
-3.00450225,6.29672196,1.36994550,0.01388192,2.18377404,3.74071673,3.74440912,0.00000000
-2.99849925,6.34383848,1.33468549,0.01361166,2.22434715,3.75000746,3.83914702,0.00000000
-2.99249625,6.37255896,1.29543062,0.01331461,2.25769189,3.74970071,3.92113646,0.00000000
-2.98649325,6.38128172,1.25257563,0.01299276,2.28281901,3.73908917,3.98835276,0.00000000
-2.98049025,6.36862490,1.20655797,0.01264799,2.29886883,3.71754778,4.03898466,0.00000000
-2.97448724,6.33346228,1.15784294,0.01228210,2.30513010,3.68455138,4.07148230,0.00000000
-2.96848424,6.27495963,1.10691047,0.01189677,2.30105740,3.63969456,4.08460086,0.00000000
-2.96248124,6.19260940,1.05424380,0.01149356,2.28628638,3.58271257,4.07743808,0.00000000
-2.95647824,6.08626175,1.00032020,0.01107398,2.26064574,3.51350166,4.04946382,0.00000000
-2.95047524,5.95614929,0.94560364,0.01063950,2.22416510,3.43213746,4.00054018,0.00000000
-2.94447224,5.80290359,0.89053944,0.01019163,2.17707819,3.33888973,3.93093097,0.00000000
-2.93846923,5.62756148,0.83555055,0.00973198,2.11982071,3.23423217,3.84129965,0.00000000
-2.93246623,5.43155977,0.78103534,0.00926229,2.05302260,3.11884603,3.73269555,0.00000000
-2.92646323,5.21671774,0.72736660,0.00878449,1.97749483,2.99361684,3.60652854,0.00000000
-2.92046023,4.98520724,0.67489151,0.00830072,1.89421089,2.85962386,3.46453287,0.00000000
-2.91445723,4.73951118,0.62393224,0.00781337,1.80428373,2.71812226,3.30872164,0.00000000
-2.90845423,4.48237165,0.57478717,0.00732506,1.70893882,2.57051872,3.14133346,0.00000000
-2.90245123,4.21672978,0.52773239,0.00683860,1.60948454,2.41834126,2.96477344,0.00000000
-2.89644822,3.94565969,0.48302339,0.00635701,1.50728103,2.26320466,2.78155096,0.00000000
-2.89044522,3.67229942,0.44089695,0.00588342,1.40370870,2.10677315,2.59421651,0.00000000
-2.88444222,3.39978163,0.40157299,0.00542104,1.30013778,1.95072180,2.40530013,0.00000000
-2.87843922,3.13116712,0.36525650,0.00497308,1.19789997,1.79669861,2.21725369,0.00000000
-2.87243622,2.86938371,0.33213949,0.00454270,1.09826328,1.64628887,2.03239899,0.00000000
-2.86643322,2.61717270,0.30240285,0.00413295,1.00241081,1.50098312,1.85288331,0.00000000
-2.86043022,2.37704489,0.27621815,0.00374670,0.91142414,1.36215018,1.68064353,0.00000000
-2.85442721,2.15124708,0.25374936,0.00338661,0.82627157,1.23101581,1.51737960,0.00000000
-2.84842421,1.94173976,0.23515430,0.00305508,0.74780125,1.10864769,1.36453744,0.00000000
-2.84242121,1.75018577,0.22058588,0.00275425,0.67673910,0.99594685,1.22330112,0.00000000
-2.83641821,1.57794943,0.21019292,0.00248597,0.61369094,0.89364512,1.09459348,0.00000000
-2.83041521,1.42610467,0.20412046,0.00225180,0.55914830,0.80230829,0.97908437,0.00000000
-2.82441221,1.29545092,0.20250949,0.00205307,0.51349719,0.72234392,0.87720501,0.00000000
-2.81840920,1.18653465,0.20549596,0.00189081,0.47702894,0.65401307,0.78916722,0.00000000
-2.81240620,1.09967470,0.21320900,0.00176587,0.44995228,0.59744455,0.71498593,0.00000000
-2.80640320,1.03498945,0.22576829,0.00167888,0.43240582,0.55265078,0.65450359,0.00000000
-2.80040020,0.99242387,0.24328064,0.00163029,0.42447022,0.51954403,0.60741504,0.00000000
-2.79439720,0.97177488,0.26583577,0.00162039,0.42617926,0.49795214,0.57329187,0.00000000
-2.78839420,0.97271372,0.29350132,0.00164934,0.43752947,0.48763269,0.55160509,0.00000000
-2.78239120,0.99480424,0.32631742,0.00171714,0.45848769,0.48828527,0.54174572,0.00000000
-2.77638819,1.03751661,0.36429079,0.00182363,0.48899655,0.49956115,0.54304262,0.00000000
-2.77038519,1.10023615,0.40738872,0.00196851,0.52897749,0.52107021,0.55477749,0.00000000
-2.76438219,1.18226745,0.45553321,0.00215124,0.57833162,0.55238522,0.57619714,0.00000000
-2.75837919,1.28283428,0.50859539,0.00237109,0.63693824,0.59304350,0.60652306,0.00000000
-2.75237619,1.40107582,0.56639067,0.00262702,0.70465152,0.64254642,0.64495884,0.00000000
-2.74637319,1.53604030,0.62867467,0.00291769,0.78129528,0.70035709,0.69069567,0.00000000
-2.74037019,1.68667701,0.69514036,0.00324138,0.86665652,0.76589698,0.74291657,0.00000000
-2.73436718,1.85182761,0.76541637,0.00359598,0.96047779,0.83854178,0.80079961,0.00000000
-2.72836418,2.03021805,0.83906686,0.00397892,1.06244887,0.91761749,0.86352078,0.00000000
-2.72236118,2.22045189,0.91559273,0.00438716,1.17219810,1.00239691,0.93025667,0.00000000
-2.71635818,2.42100607,0.99443446,0.00481717,1.28928380,1.09209738,1.00018732,0.00000000
-2.71035518,2.63022972,1.07497635,0.00526496,1.41318608,1.18588005,1.07249953,0.00000000
-2.70435218,2.84634679,1.15655223,0.00572603,1.54329942,1.28285112,1.14639055,0.00000000
-2.69834917,3.06746278,1.23845240,0.00619550,1.67892658,1.38206518,1.22107241,0.00000000
-2.69234617,3.29157590,1.31993170,0.00666807,1.81927407,1.48253090,1.29577673,0.00000000
-2.68634317,3.51659266,1.40021856,0.00713819,1.96344968,1.58321904,1.36976001,0.00000000
-2.68034017,3.74034788,1.47852482,0.00760007,2.11046258,1.68307270,1.44230935,0.00000000
-2.67433717,3.96062889,1.55405608,0.00804781,2.25922624,1.78101962,1.51274845,0.00000000
-2.66833417,4.17520350,1.62602257,0.00847553,2.40856468,1.87598631,1.58044379,0.00000000
-2.66233117,4.38185125,1.69365020,0.00887749,2.55722232,1.96691363,1.64481103,0.00000000
-2.65632816,4.57839745,1.75619176,0.00924820,2.70387765,2.05277344,1.70532135,0.00000000
-2.65032516,4.76274916,1.81293803,0.00958252,2.84716082,2.13258592,1.76150777,0.00000000
-2.64432216,4.93293237,1.86322879,0.00987584,2.98567511,2.20543705,1.81297138,0.00000000
-2.63831916,5.08712949,1.90646349,0.01012412,3.11802194,2.27049581,1.85938717,0.00000000
-2.63231616,5.22371605,1.94211145,0.01032404,3.24282902,2.32703050,1.90050957,0.00000000
-2.62631316,5.34129571,1.96972151,0.01047301,3.35878090,2.37442387,1.93617723,0.00000000
-2.62031016,5.43873222,1.98893084,0.01056929,3.46465095,2.41218631,1.96631696,0.00000000
-2.61430715,5.51517736,1.99947284,0.01061196,3.55933364,2.43996694,1.99094646,0.00000000
-2.60830415,5.57009352,2.00118376,0.01060099,3.64187581,2.45756190,2.01017550,0.00000000
-2.60230115,5.60326986,1.99400795,0.01053720,3.71150549,2.46491961,2.02420515,0.00000000
