energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Cu_p_up,Cu_p_down,Cu_d_up,Cu_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.66383192,4.54126925,-4.54239517,0.00036779,-0.00036515,0.30651474,-0.30141766,0.80552209,-0.79562776,0.48141286,-0.47263418,0.62566147,-0.62378917,3.58151049,-3.59699658,0.42596682,-0.42860268,0.00000000,-0.00000000
-5.65782891,4.66758001,-4.66969989,0.00037486,-0.00037220,0.31416411,-0.30980746,0.81913384,-0.81048285,0.49173333,-0.48391872,0.65077081,-0.64892074,3.69644417,-3.71116869,0.42577839,-0.42848451,0.00000000,-0.00000000
-5.65182591,4.79628094,-4.79951092,0.00038349,-0.00038091,0.32104305,-0.31748052,0.83057796,-0.82331525,0.50145421,-0.49466478,0.67693070,-0.67516146,3.81516293,-3.82911498,0.42573251,-0.42849516,0.00000000,-0.00000000
-5.64582291,4.92634816,-4.93078075,0.00039364,-0.00039123,0.32706962,-0.32434140,0.83963404,-0.83388428,0.51043020,-0.50470996,0.70416087,-0.70253285,3.93681391,-3.94998777,0.42570530,-0.42851030,0.00000000,-0.00000000
-5.63981991,5.05675978,-5.06245765,0.00040530,-0.00040316,0.33218170,-0.33031261,0.84615493,-0.84201781,0.51853453,-0.51390788,0.73251169,-0.73108539,4.06046832,-4.07286171,0.42558558,-0.42841835,0.00000000,-0.00000000
-5.63381691,5.18652652,-5.19351725,0.00041855,-0.00041675,0.33633986,-0.33533776,0.85007335,-0.84761934,0.52566412,-0.52213370,0.76206555,-0.76089995,4.18514546,-4.19675806,0.42527835,-0.42812398,0.00000000,-0.00000000
-5.62781391,5.31472077,-5.32299302,0.00043351,-0.00043213,0.33952937,-0.33938413,0.85140581,-0.85067273,0.53174398,-0.52928915,0.79293646,-0.79208753,4.30983841,-4.32067065,0.42470795,-0.42755136,0.00000000,-0.00000000
-5.62181091,5.44050276,-5.45000381,0.00045037,-0.00044948,0.34176159,-0.34244443,0.85025383,-0.85124434,0.53673070,-0.53530668,0.82526770,-0.82478690,4.43353990,-4.44359212,0.42382076,-0.42664673,0.00000000,-0.00000000
-5.61580790,5.56314222,-5.57377717,0.00046938,-0.00046904,0.34307434,-0.34453781,0.84680207,-0.84948217,0.54061492,-0.54015259,0.85922714,-0.85916017,4.55526741,-4.56453942,0.42258706,-0.42538042,0.00000000,-0.00000000
-5.60980490,5.68203432,-5.69366702,0.00049083,-0.00049108,0.34353142,-0.34570990,0.84131354,-0.84561219,0.54342244,-0.54382892,0.89500028,-0.89538605,4.67408612,-4.68257711,0.42100214,-0.42374787,0.00000000,-0.00000000
-5.60380190,5.79670936,-5.80916483,0.00051504,-0.00051591,0.34322124,-0.34603196,0.83412182,-0.83993177,0.54521410,-0.54637407,0.93278117,-0.93365087,4.78912891,-4.79683772,0.41908641,-0.42176983,0.00000000,-0.00000000
-5.59779890,5.90683537,-5.91990380,0.00054236,-0.00054388,0.34225451,-0.34559915,0.82562069,-0.83280046,0.54608437,-0.54786213,0.97276124,-0.97413769,4.89961265,-4.90653833,0.41688454,-0.41949146,0.00000000,-0.00000000
-5.59179590,6.01221406,-6.02565604,0.00057314,-0.00057531,0.34076121,-0.34452796,0.81625148,-0.82462839,0.54615866,-0.54840076,1.01511651,-1.01701375,5.00485020,-5.01099283,0.41446358,-0.41698053,0.00000000,-0.00000000
-5.58579290,6.11277033,-6.12632323,0.00060773,-0.00061055,0.33888694,-0.34295294,0.80648868,-0.81586285,0.54558944,-0.54812800,1.05999379,-1.06241678,5.10425816,-5.10961984,0.41191030,-0.41432466,0.00000000,-0.00000000
-5.57978989,6.20853636,-6.22192146,0.00064644,-0.00064989,0.33678866,-0.34102287,0.79682428,-0.80697354,0.54455153,-0.54720789,1.10749629,-1.11044090,5.19736036,-5.20194625,0.40932756,-0.41162778,0.00000000,-0.00000000
-5.57378689,6.29963150,-6.31256168,0.00068954,-0.00069360,0.33463020,-0.33889638,0.78775164,-0.79843702,0.54323643,-0.54582527,1.15766963,-1.16112275,5.28378746,-5.28760696,0.40683028,-0.40900607,0.00000000,-0.00000000
-5.56778389,6.38623949,-6.39842717,0.00073725,-0.00074188,0.33257752,-0.33673749,0.77974944,-0.79072117,0.54184625,-0.54417984,1.21048892,-1.21442879,5.36327351,-5.36634133,0.40454087,-0.40658336,0.00000000,-0.00000000
-5.56178089,6.46858454,-6.47974969,0.00078971,-0.00079488,0.33079400,-0.33471093,0.77326640,-0.78427015,0.54058725,-0.54247991,1.26584785,-1.27024449,5.43564999,-5.43798716,0.40258454,-0.40448645,0.00000000,-0.00000000
-5.55577789,6.54690814,-6.55678604,0.00084698,-0.00085264,0.32943589,-0.33297755,0.76870733,-0.77949053,0.53966332,-0.54093581,1.32355050,-1.32836635,5.50083841,-5.50247322,0.40108466,-0.40284042,0.00000000,-0.00000000
-5.54977489,6.62144793,-6.62979655,0.00090904,-0.00091513,0.32864803,-0.33169000,0.76642109,-0.77673916,0.53926960,-0.53975350,1.38330671,-1.38849745,5.55884225,-5.55981094,0.40015836,-0.40176427,0.00000000,-0.00000000
-5.54377189,6.69242006,-6.69902698,0.00097576,-0.00098223,0.32856001,-0.33098869,0.76669087,-0.77631313,0.53958646,-0.53912830,1.44473152,-1.45024702,5.60973906,-5.61008638,0.39991253,-0.40136688,0.00000000,-0.00000000
-5.53776888,6.76000608,-6.76469465,0.00104694,-0.00105373,0.32928279,-0.33099824,0.76972700,-0.77844223,0.54077396,-0.53923919,1.50734917,-1.51313458,5.65367325,-5.65345281,0.40044055,-0.40174369,0.00000000,-0.00000000
-5.53176588,6.82434479,-6.82697964,0.00112228,-0.00112931,0.33090593,-0.33182443,0.77566261,-0.78328396,0.54296696,-0.54024358,1.57060169,-1.57659876,5.69085019,-5.69012454,0.40181950,-0.40297397,0.00000000,-0.00000000
-5.52576288,6.88552925,-6.88602100,0.00120138,-0.00120860,0.33349537,-0.33355164,0.78455199,-0.79092137,0.54627098,-0.54227284,1.63386217,-1.64001067,5.72153150,-5.72037197,0.40410829,-0.40511887,0.00000000,-0.00000000
-5.51975988,6.94360872,-6.94191773,0.00128380,-0.00129114,0.33709181,-0.33624097,0.79637170,-0.80136334,0.55075891,-0.54542851,1.69645216,-1.70269145,5.74603165,-5.74451791,0.40734639,-0.40822016,0.00000000,-0.00000000
-5.51375688,6.99859462,-6.99473383,0.00136901,-0.00137641,0.34170974,-0.33992882,0.81102407,-0.81454741,0.55646849,-0.54977941,1.75766274,-1.76393339,5.76471534,-5.76293463,0.41155329,-0.41229966,0.00000000,-0.00000000
-5.50775388,7.05046956,-7.04450624,0.00145646,-0.00146386,0.34733703,-0.34462611,0.82834287,-0.83034458,0.56340074,-0.55535950,1.81677819,-1.82302374,5.77799517,-5.77604126,0.41672853,-0.41735927,0.00000000,-0.00000000
-5.50175088,7.09919801,-7.09125441,0.00154557,-0.00155290,0.35393506,-0.35031788,0.84810076,-0.84856593,0.57151927,-0.56216653,1.87310137,-1.87926996,5.78632879,-5.78430054,0.42285223,-0.42338137,0.00000000,-0.00000000
-5.49574787,7.14473728,-7.13498987,0.00163574,-0.00164295,0.36143939,-0.35696360,0.87001802,-0.86897042,0.58075046,-0.57016156,1.92597936,-1.93202535,5.79021488,-5.78821447,0.42988589,-0.43032971,0.00000000,-0.00000000
-5.48974487,7.18704724,-7.17572462,0.00172639,-0.00173342,0.36976105,-0.36449774,0.89377215,-0.89127369,0.59098451,-0.57926924,1.97482814,-1.98071353,5.79018704,-5.78831779,0.43777347,-0.43815029,0.00000000,-0.00000000
-5.48374187,7.22609765,-7.21347680,0.00181696,-0.00182377,0.37878817,-0.37283096,0.91900804,-0.91515721,0.60207743,-0.58937887,2.01915502,-2.02485057,5.78680499,-5.78516887,0.44644251,-0.44677251,0.00000000,-0.00000000
-5.47773887,7.26187188,-7.24827275,0.00190693,-0.00191347,0.38838825,-0.38185168,0.94534809,-0.94027753,0.61385388,-0.60034633,2.05857742,-2.06406348,5.78064278,-5.77933752,0.45580532,-0.45611017,0.00000000,-0.00000000
-5.47173587,7.29436660,-7.28014493,0.00199583,-0.00200207,0.39841083,-0.39142814,0.97240217,-0.96627526,0.62611082,-0.61199673,2.09283709,-2.09810392,5.77227366,-5.77138960,0.46575999,-0.46606247,0.00000000,-0.00000000
-5.46573287,7.32358707,-7.30912536,0.00208326,-0.00208918,0.40869072,-0.40141095,0.99977702,-0.99278365,0.63862217,-0.62412793,2.12180877,-2.12685638,5.76225195,-5.76186860,0.47619145,-0.47651493,0.00000000,-0.00000000
-5.45972986,7.34953838,-7.33523511,0.00216889,-0.00217445,0.41905165,-0.41163610,1.02708509,-1.01943644,0.65114409,-0.63651489,2.14550282,-2.15034026,5.75109236,-5.75127487,0.48697237,-0.48734020,0.00000000,-0.00000000
-5.45372686,7.37221334,-7.35847058,0.00225245,-0.00225763,0.42931035,-0.42192848,1.05395244,-1.04587505,0.66342122,-0.64891481,2.16406160,-2.16870565,5.73924775,-5.74004324,0.49796413,-0.49839896,0.00000000,-0.00000000
-5.44772386,7.39157809,-7.37878777,0.00233374,-0.00233854,0.43928110,-0.43210587,1.08002591,-1.07175508,0.67519348,-0.66107311,2.17774971,-2.18222299,5.72708631,-5.72852038,0.50901781,-0.50954079,0.00000000,-0.00000000
-5.44172086,7.40755701,-7.39608611,0.00241266,-0.00241706,0.44878055,-0.44198333,1.10497951,-1.09675210,0.68620349,-0.67273008,2.18693855,-2.19126712,5.71486980,-5.71694315,0.51997540,-0.52060539,0.00000000,-0.00000000
-5.43571786,7.42001829,-7.41019358,0.00248914,-0.00249314,0.45763279,-0.45137810,1.12851996,-1.12056690,0.69620437,-0.68362821,2.19208613,-2.19629661,5.70273415,-5.70541973,0.53067129,-0.53142402,0.00000000,-0.00000000
-5.42971486,7.42876214,-7.42085488,0.00256319,-0.00256677,0.46567458,-0.46011460,1.15039162,-1.14293025,0.70496771,-0.69351991,2.19371311,-2.19782945,5.69067417,-5.69391472,0.54093410,-0.54182138,0.00000000,-0.00000000
-5.42371186,7.43351297,-7.42772434,0.00263485,-0.00263802,0.47276043,-0.46802976,1.17038069,-1.16360729,0.71229153,-0.70217561,2.19237646,-2.19641653,5.67853359,-5.68224001,0.55058909,-0.55161803,0.00000000,-0.00000000
-5.41770885,7.43391700,-7.43036481,0.00270421,-0.00270695,0.47876759,-0.47497822,1.18831888,-1.18240161,0.71800789,-0.70939176,2.18864215,-2.19261422,5.66600184,-5.67005231,0.55946097,-0.56063334,0.00000000,-0.00000000
-5.41170585,7.42954619,-7.42825375,0.00277138,-0.00277367,0.48360047,-0.48083743,1.20408648,-1.19915901,0.72198982,-0.71499862,2.18305833,-2.18695770,5.65261830,-5.65685839,0.56737727,-0.56868900,0.00000000,-0.00000000
-5.40570285,7.41990917,-7.42079673,0.00283645,-0.00283830,0.48719462,-0.48551225,1.21761475,-1.21377092,0.72415734,-0.71886744,2.17613054,-2.17993646,5.63778445,-5.64202837,0.57417220,-0.57561303,0.00000000,-0.00000000
-5.39969985,7.40446894,-7.40734859,0.00289956,-0.00290095,0.48951968,-0.48893902,1.22888775,-1.22617745,0.72448223,-0.72091669,2.16830012,-2.17197323,5.62078411,-5.62481694,0.57969084,-0.58124420,0.00000000,-0.00000000
-5.39369685,7.38266703,-7.38724127,0.00296077,-0.00296170,0.49058150,-0.49108873,1.23794318,-1.23636988,0.72299123,-0.72111710,2.15992712,-2.16340742,5.60081092,-5.60439211,0.58379360,-0.58543667,0.00000000,-0.00000000
-5.38769385,7.35395293,-7.35981743,0.00302017,-0.00302061,0.49042298,-0.49196916,1.24487253,-1.24439230,0.71976746,-0.71949505,2.15127829,-2.15448400,5.57700245,-5.57987029,0.58636073,-0.58806477,0.00000000,-0.00000000
-5.38169085,7.31781739,-7.32446808,0.00307775,-0.00307770,0.48912371,-0.49162583,1.24981999,-1.25034250,0.71494998,-0.71613422,2.14252096,-2.14534823,5.54847911,-5.55035636,0.58729666,-0.58902756,0.00000000,-0.00000000
-5.37568784,7.27382771,-7.28067209,0.00313349,-0.00313295,0.48679820,-0.49014162,1.25298023,-1.25437148,0.70873120,-0.71117518,2.13372278,-2.13604639,5.51438637,-5.51498670,0.58653399,-0.58825297,0.00000000,-0.00000000
-5.36968484,7.22166301,-7.22803557,0.00318729,-0.00318627,0.48359281,-0.48763499,1.25459487,-1.25668182,0.70135233,-0.70481294,2.12485729,-2.12653232,5.47393817,-5.47297336,0.58403687,-0.58570148,0.00000000,-0.00000000
-5.36368184,7.16114720,-7.16632848,0.00323898,-0.00323749,0.47968144,-0.48425679,1.25494757,-1.25752433,0.69309680,-0.69729234,2.11581481,-2.11667941,5.42645922,-5.42364693,0.57980363,-0.58136877,0.00000000,-0.00000000
-5.35767884,7.09227775,-7.09551647,0.00328834,-0.00328642,0.47525994,-0.48018579,1.25435770,-1.25719329,0.68428196,-0.68890135,2.10641793,-2.10629692,5.37142420,-5.36649603,0.57386840,-0.57528755,0.00000000,-0.00000000
-5.35167584,7.01524816,-7.01578566,0.00333507,-0.00333276,0.47053966,-0.47562293,1.25317268,-1.25601991,0.67524922,-0.67996257,2.09644048,-2.09514997,5.30849173,-5.30120134,0.56630164,-0.56752811,0.00000000,-0.00000000
-5.34567284,6.93046266,-6.92755875,0.00337881,-0.00337617,0.46574020,-0.47078461,1.25175909,-1.25436425,0.66635297,-0.67082315,2.08562902,-2.08298167,5.23753129,-5.22766233,0.55720960,-0.55819779,0.00000000,-0.00000000
