energy_ev,total_up,B_p_up,B_d_up,Ir_p_up,Ir_d_up,S_s_up,S_p_up
-6.00000000,3.61761242,0.43279872,0.00000000,0.80304777,1.95961924,0.04101459,1.05737846
-5.99399700,3.62575845,0.42874845,0.00000000,0.80575964,1.96156286,0.04145859,1.06625092
-5.98799400,3.62825219,0.42416162,0.00000000,0.80776221,1.96053114,0.04184504,1.07331173
-5.98199100,3.62524482,0.41913358,0.00000000,0.80908487,1.95664901,0.04217035,1.07854964
-5.97598799,3.61689594,0.41376209,0.00000000,0.80974917,1.95004878,0.04243072,1.08195277
-5.96998499,3.60337043,0.40814369,0.00000000,0.80976901,1.94086533,0.04262226,1.08351034
-5.96398199,3.58483839,0.40237029,0.00000000,0.80915166,1.92923299,0.04274121,1.08321567
-5.95797899,3.56147831,0.39652617,0.00000000,0.80789974,1.91528423,0.04278409,1.08107007
-5.95197599,3.53348292,0.39068552,0.00000000,0.80601384,1.89915020,0.04274794,1.07708753
-5.94597299,3.50106742,0.38491062,0.00000000,0.80349580,1.88096285,0.04263056,1.07129976
-5.93996998,3.46447913,0.37925076,0.00000000,0.80035227,1.86085857,0.04243072,1.06376127
-5.93396698,3.42400800,0.37374185,0.00000000,0.79659846,1.83898289,0.04214837,1.05455419
-5.92796398,3.37999691,0.36840677,0.00000000,0.79226181,1.81549575,0.04178482,1.04379228
-5.92196098,3.33285094,0.36325639,0.00000000,0.78738518,1.79057716,0.04134284,1.03162408
-5.91595798,3.28304471,0.35829108,0.00000000,0.78202964,1.76443232,0.04082678,1.01823462
-5.90995498,3.23112701,0.35350281,0.00000000,0.77627635,1.73729611,0.04024255,1.00384577
-5.90395198,3.17772207,0.34887737,0.00000000,0.77022755,1.70943628,0.03959759,0.98871483
-5.89794897,3.12352698,0.34439692,0.00000000,0.76400650,1.68115504,0.03890076,0.97313158
-5.89194597,3.06930512,0.34004242,0.00000000,0.75775625,1.65278874,0.03816218,0.95741358
-5.88594297,3.01587532,0.33579591,0.00000000,0.75163724,1.62470545,0.03739295,0.94190003
-5.87993997,2.96409726,0.33164259,0.00000000,0.74582391,1.59730046,0.03660494,0.92694428
-5.87393697,2.91485317,0.32757240,0.00000000,0.74050018,1.57098961,0.03581040,0.91290534
-5.86793397,2.86902677,0.32358111,0.00000000,0.73585415,1.54620081,0.03502166,0.90013862
-5.86193097,2.82748005,0.31967100,0.00000000,0.73207222,1.52336387,0.03425076,0.88898630
-5.85592796,2.79102875,0.31585082,0.00000000,0.72933271,1.50289917,0.03350908,0.87976773
-5.84992496,2.76041780,0.31213535,0.00000000,0.72779946,1.48520553,0.03280700,0.87277016
-5.84392196,2.73629744,0.30854438,0.00000000,0.72761557,1.47064786,0.03215362,0.86824016
-5.83791896,2.71920136,0.30510137,0.00000000,0.72889755,1.45954510,0.03155646,0.86637615
-5.83191596,2.70952755,0.30183178,0.00000000,0.73173031,1.45215898,0.03102127,0.86732215
-5.82591296,2.70752288,0.29876122,0.00000000,0.73616301,1.44868413,0.03055191,0.87116312
-5.81990995,2.71327207,0.29591351,0.00000000,0.74220614,1.44923994,0.03015024,0.87792196
-5.81390695,2.72669148,0.29330894,0.00000000,0.74982993,1.45386464,0.02981615,0.88755826
-5.80790395,2.74752811,0.29096251,0.00000000,0.75896414,1.46251171,0.02954765,0.89996883
-5.80190095,2.77536377,0.28888269,0.00000000,0.76949927,1.47504896,0.02934096,0.91498996
-5.79589795,2.80962429,0.28707031,0.00000000,0.78128917,1.49126015,0.02919080,0.93240124
-5.78989495,2.84959342,0.28551807,0.00000000,0.79415489,1.51084919,0.02909058,0.95193085
-5.78389195,2.89443074,0.28421031,0.00000000,0.80788958,1.53344670,0.02903274,0.97326198
-5.77788894,2.94319287,0.28312330,0.00000000,0.82226426,1.55861857,0.02900904,0.99604023
-5.77188594,2.99485719,0.28222591,0.00000000,0.83703416,1.58587626,0.02901093,1.01988164
-5.76588294,3.04834704,0.28148058,0.00000000,0.85194539,1.61468833,0.02902988,1.04438110
-5.75987994,3.10255745,0.28084461,0.00000000,0.86674160,1.64449285,0.02905764,1.06912093
-5.75387694,3.15638064,0.28027154,0.00000000,0.88117046,1.67471011,0.02908660,1.09367920
-5.74787394,3.20873029,0.27971274,0.00000000,0.89498958,1.70475528,0.02910998,1.11763783
-5.74187094,3.25856401,0.27911894,0.00000000,0.90797187,1.73405069,0.02912202,1.14059011
-5.73586793,3.30490347,0.27844173,0.00000000,0.91991007,1.76203725,0.02911814,1.16214752
-5.72986493,3.34685173,0.27763489,0.00000000,0.93062042,1.78818501,0.02909503,1.18194599
-5.72386193,3.38360771,0.27665567,0.00000000,0.93994544,1.81200249,0.02905060,1.19965123
-5.71785893,3.41447767,0.27546575,0.00000000,0.94775593,1.83304480,0.02898406,1.21496341
-5.71185593,3.43888396,0.27403213,0.00000000,0.95395215,1.85092055,0.02889572,1.22762113
-5.70585293,3.45637106,0.27232776,0.00000000,0.95846440,1.86529763,0.02878700,1.23740468
-5.69984992,3.46660944,0.27033204,0.00000000,0.96125306,1.87590778,0.02866017,1.24413867
-5.69384692,3.46939735,0.26803119,0.00000000,0.96230828,1.88255026,0.02851827,1.24769420
-5.68784392,3.46466109,0.26541853,0.00000000,0.96164934,1.88509460,0.02836491,1.24799041
-5.68184092,3.45245376,0.26249468,0.00000000,0.95932390,1.88348246,0.02820408,1.24499556
-5.67583792,3.43295291,0.25926769,0.00000000,0.95540710,1.87772876,0.02804004,1.23872756
-5.66983492,3.40645701,0.25575317,0.00000000,0.95000053,1.86792190,0.02787710,1.22925399
-5.66383192,3.37338083,0.25197435,0.00000000,0.94323104,1.85422311,0.02771960,1.21669148
-5.65782891,3.33424956,0.24796206,0.00000000,0.93524945,1.83686483,0.02757172,1.20120433
-5.65182591,3.28969149,0.24375468,0.00000000,0.92622881,1.81614785,0.02743744,1.18300245
-5.64582291,3.24042906,0.23939791,0.00000000,0.91636235,1.79243716,0.02732052,1.16233835
-5.63981991,3.18726802,0.23494432,0.00000000,0.90586088,1.76615633,0.02722442,1.13950331
-5.63381691,3.13108439,0.23045282,0.00000000,0.89494956,1.73778023,0.02715232,1.11482244
-5.62781391,3.07280930,0.22598769,0.00000000,0.88386395,1.70782609,0.02710710,1.08864900
-5.62181091,3.01341141,0.22161745,0.00000000,0.87284546,1.67684281,0.02709135,1.06135760
-5.61580790,2.95387731,0.21741337,0.00000000,0.86213596,1.64539875,0.02710736,1.03333683
-5.60980490,2.89518994,0.21344772,0.00000000,0.85197192,1.61406803,0.02715715,1.00498108
-5.60380190,2.83830567,0.20979170,0.00000000,0.84257807,1.58341580,0.02724240,0.97668204
-5.59779890,2.78413058,0.20651320,0.00000000,0.83416085,1.55398281,0.02736450,0.94882005
-5.59179590,2.73349672,0.20367449,0.00000000,0.82690194,1.52626982,0.02752447,0.92175548
-5.58579290,2.68713938,0.20132974,0.00000000,0.82095210,1.50072253,0.02772296,0.89582066
-5.57978989,2.64567620,0.19952280,0.00000000,0.81642575,1.47771753,0.02796022,0.87131242
-5.57378689,2.60958922,0.19828503,0.00000000,0.81339657,1.45755004,0.02823602,0.84848580
-5.56778389,2.57921085,0.19763360,0.00000000,0.81189438,1.44042411,0.02854970,0.82754903
-5.56178089,2.55471459,0.19757010,0.00000000,0.81190362,1.42644575,0.02890009,0.80865998
-5.55577789,2.53611116,0.19807986,0.00000000,0.81336364,1.41561954,0.02928555,0.79192449
-5.54977489,2.52325068,0.19913175,0.00000000,0.81617075,1.40784910,0.02970399,0.77739631
-5.54377189,2.51583086,0.20067875,0.00000000,0.82018229,1.40294148,0.03015294,0.76507907
-5.53776888,2.51341137,0.20265915,0.00000000,0.82522239,1.40061560,0.03062960,0.75492985
-5.53176588,2.51543376,0.20499849,0.00000000,0.83108928,1.40051433,0.03113093,0.74686444
-5.52576288,2.52124641,0.20761199,0.00000000,0.83756395,1.40222006,0.03165383,0.74076398
-5.51975988,2.53013330,0.21040765,0.00000000,0.84441957,1.40527287,0.03219520,0.73648269
-5.51375688,2.54134560,0.21328958,0.00000000,0.85143147,1.40919073,0.03275208,0.73385629
-5.50775388,2.55413440,0.21616172,0.00000000,0.85838689,1.41349083,0.03332183,0.73271079
-5.50175088,2.56778323,0.21893152,0.00000000,0.86509425,1.41771090,0.03390216,0.73287124
-5.49574787,2.58163883,0.22151366,0.00000000,0.87139135,1.42142977,0.03449126,0.73416985
-5.48974487,2.59513847,0.22383340,0.00000000,0.87715201,1.42428602,0.03508786,0.73645340
-5.48374187,2.60783278,0.22582965,0.00000000,0.88229091,1.42599382,0.03569116,0.73958928
-5.47773887,2.61940271,0.22745738,0.00000000,0.88676626,1.42635533,0.03630087,0.74347006
-5.47173587,2.62966992,0.22868955,0.00000000,0.89058028,1.42526894,0.03691706,0.74801634
-5.46573287,2.63860018,0.22951819,0.00000000,0.89377732,1.42273298,0.03754006,0.75317766
