energy_ev,total_up,Ge_p_up,Ge_d_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.73586793,4.79743287,0.37831175,0.00000000,2.30232602,0.00000000,1.42769270,0.29921688
-5.72986493,4.76252937,0.37376509,0.00000000,2.27560047,0.00000000,1.40500447,0.30388812
-5.72386193,4.71284311,0.36904264,0.00000000,2.23986112,0.00000000,1.37933735,0.30795259
-5.71785893,4.64937183,0.36411316,0.00000000,2.19591070,0.00000000,1.35107326,0.31136524
-5.71185593,4.57332758,0.35896357,0.00000000,2.14467611,0.00000000,1.32063366,0.31408739
-5.70585293,4.48610431,0.35359862,0.00000000,2.08718513,0.00000000,1.28846780,0.31608703
-5.69984992,4.38924221,0.34803969,0.00000000,2.02454139,0.00000000,1.25504021,0.31733915
-5.69384692,4.28439045,0.34232287,0.00000000,1.95789877,0.00000000,1.22081807,0.31782603
-5.68784392,4.17326951,0.33649645,0.00000000,1.88843584,0.00000000,1.18625906,0.31753761
-5.68184092,4.05763451,0.33061804,0.00000000,1.81733128,0.00000000,1.15180038,0.31647180
-5.67583792,3.93924041,0.32475144,0.00000000,1.74574089,0.00000000,1.11784931,0.31463485
-5.66983492,3.81980983,0.31896355,0.00000000,1.67477659,0.00000000,1.08477566,0.31204165
-5.66383192,3.70100412,0.31332131,0.00000000,1.60548799,0.00000000,1.05290643,0.30871596
-5.65782891,3.58439775,0.30788890,0.00000000,1.53884652,0.00000000,1.02252263,0.30469056
-5.65182591,3.47145617,0.30272521,0.00000000,1.47573227,0.00000000,0.99385812,0.30000716
-5.64582291,3.36351673,0.29788170,0.00000000,1.41692345,0.00000000,0.96710047,0.29471617
-5.63981991,3.26177265,0.29340065,0.00000000,1.36308842,0.00000000,0.94239319,0.28887618
-5.63381691,3.16725941,0.28931378,0.00000000,1.31477978,0.00000000,0.91983924,0.28255318
-5.62781391,3.08084333,0.28564118,0.00000000,1.27243063,0.00000000,0.89950510,0.27581948
-5.62181091,3.00321200,0.28239069,0.00000000,1.23635246,0.00000000,0.88142521,0.26875233
-5.61580790,2.93486656,0.27955746,0.00000000,1.20673460,0.00000000,0.86560621,0.26143228
-5.60980490,2.87611554,0.27712384,0.00000000,1.18364513,0.00000000,0.85203076,0.25394135
-5.60380190,2.82707082,0.27505950,0.00000000,1.16703296,0.00000000,0.84066063,0.24636095
-5.59779890,2.78764571,0.27332181,0.00000000,1.15673138,0.00000000,0.83143897,0.23876989
-5.59179590,2.75755583,0.27185642,0.00000000,1.15246281,0.00000000,0.82429181,0.23124222
-5.58579290,2.73632321,0.27059814,0.00000000,1.15384512,0.00000000,0.81912867,0.22384529
-5.57978989,2.72328424,0.26947205,0.00000000,1.16039950,0.00000000,0.81584268,0.21663802
-5.57378689,2.71760180,0.26839499,0.00000000,1.17155993,0.00000000,0.81431020,0.20966941
-5.56778389,2.71828202,0.26727725,0.00000000,1.18668444,0.00000000,0.81439038,0.20297748
-5.56178089,2.72419559,0.26602468,0.00000000,1.20506802,0.00000000,0.81592473,0.19658861
-5.55577789,2.73410363,0.26454104,0.00000000,1.22595712,0.00000000,0.81873704,0.19051735
-5.54977489,2.74668737,0.26273069,0.00000000,1.24856541,0.00000000,0.82263384,0.18476668
-5.54377189,2.76058122,0.26050139,0.00000000,1.27209058,0.00000000,0.82740537,0.17932879
-5.53776888,2.77440781,0.25776730,0.00000000,1.29573159,0.00000000,0.83282727,0.17418615
-5.53176588,2.78681404,0.25445194,0.00000000,1.31870590,0.00000000,0.83866293,0.16931301
-5.52576288,2.79650657,0.25049109,0.00000000,1.34026614,0.00000000,0.84466634,0.16467712
-5.51975988,2.80228544,0.24583540,0.00000000,1.35971554,0.00000000,0.85058548,0.16024160
-5.51375688,2.80307438,0.24045268,0.00000000,1.37642166,0.00000000,0.85616592,0.15596687
-5.50775388,2.79794665,0.23432969,0.00000000,1.38982790,0.00000000,0.86115472,0.15181255
-5.50175088,2.78614552,0.22747334,0.00000000,1.39946246,0.00000000,0.86530425,0.14773923
-5.49574787,2.76709861,0.21991129,0.00000000,1.40494459,0.00000000,0.86837600,0.14371007
-5.48974487,2.74042600,0.21169184,0.00000000,1.40598803,0.00000000,0.87014427,0.13969209
-5.48374187,2.70594215,0.20288319,0.00000000,1.40240172,0.00000000,0.87039965,0.13565726
-5.47773887,2.66365198,0.19357204,0.00000000,1.39408822,0.00000000,0.86895242,0.13158321
-5.47173587,2.61374212,0.18386166,0.00000000,1.38104001,0.00000000,0.86563569,0.12745375
-5.46573287,2.55656803,0.17386953,0.00000000,1.36333427,0.00000000,0.86030863,0.12325903
-5.45972986,2.49263838,0.16372463,0.00000000,1.34112673,0.00000000,0.85285952,0.11899557
-5.45372686,2.42259767,0.15356454,0.00000000,1.31464489,0.00000000,0.84320890,0.11466600
-5.44772386,2.34720834,0.14353251,0.00000000,1.28418133,0.00000000,0.83131262,0.11027879
-5.44172086,2.26733328,0.13377457,0.00000000,1.25008735,0.00000000,0.81716480,0.10584777
-5.43571786,2.18391948,0.12443682,0.00000000,1.21276727,0.00000000,0.80080074,0.10139168
-5.42971486,2.09798331,0.11566296,0.00000000,1.17267359,0.00000000,0.78229928,0.09693368
-5.42371186,2.01059777,0.10759206,0.00000000,1.13030288,0.00000000,0.76178488,0.09250082
-5.41770885,1.92288129,0.10035675,0.00000000,1.08619250,0.00000000,0.73942875,0.08812359
-5.41170585,1.83598817,0.09408152,0.00000000,1.04091764,0.00000000,0.71544914,0.08383539
-5.40570285,1.75109966,0.08888144,0.00000000,0.99508868,0.00000000,0.69011043,0.07967205
-5.39969985,1.66941535,0.08486086,0.00000000,0.94934816,0.00000000,0.66372085,0.07567136
-5.39369685,1.59214388,0.08211235,0.00000000,0.90436718,0.00000000,0.63662867,0.07187245
-5.38769385,1.52049229,0.08071557,0.00000000,0.86084082,0.00000000,0.60921698,0.06831523
-5.38169085,1.45565335,0.08073606,0.00000000,0.81948204,0.00000000,0.58189674,0.06503972
-5.37568784,1.39879039,0.08222394,0.00000000,0.78101411,0.00000000,0.55509863,0.06208523
-5.36968484,1.35101931,0.08521243,0.00000000,0.74616106,0.00000000,0.52926347,0.05948959
-5.36368184,1.31338775,0.08971621,0.00000000,0.71563639,0.00000000,0.50483182,0.05728822
-5.35767884,1.28685170,0.09572969,0.00000000,0.69012987,0.00000000,0.48223282,0.05551313
-5.35167584,1.27225000,0.10322518,0.00000000,0.67029276,0.00000000,0.46187289,0.05419200
-5.34567284,1.27027762,0.11215120,0.00000000,0.65672181,0.00000000,0.44412453,0.05334717
-5.33966983,1.28145864,0.12243093,0.00000000,0.64994226,0.00000000,0.42931567,0.05299475
-5.33366683,1.30612024,0.13396111,0.00000000,0.65039065,0.00000000,0.41772012,0.05314380
-5.32766383,1.34436894,0.14661141,0.00000000,0.65839790,0.00000000,0.40954930,0.05379571
-5.32166083,1.39607056,0.16022457,0.00000000,0.67417339,0.00000000,0.40494583,0.05494373
-5.31565783,1.46083520,0.17461740,0.00000000,0.69779078,0.00000000,0.40397901,0.05657272
-5.30965483,1.53800863,0.18958281,0.00000000,0.72917637,0.00000000,0.40664259,0.05865927
-5.30365183,1.62667109,0.20489283,0.00000000,0.76810056,0.00000000,0.41285492,0.06117201
-5.29764882,1.72564441,0.22030286,0.00000000,0.81417332,0.00000000,0.42246145,0.06407220
-5.29164582,1.83350799,0.23555689,0.00000000,0.86684401,0.00000000,0.43523958,0.06731476
-5.28564282,1.94862384,0.25039376,0.00000000,0.92540612,0.00000000,0.45090578,0.07084935
-5.27963982,2.06917034,0.26455415,0.00000000,0.98900710,0.00000000,0.46912461,0.07462187
-5.27363682,2.19318418,0.27778820,0.00000000,1.05666347,0.00000000,0.48951954,0.07857605
-5.26763382,2.31860927,0.28986341,0.00000000,1.12728087,0.00000000,0.51168493,0.08265511
-5.26163082,2.44335115,0.30057246,0.00000000,1.19967882,0.00000000,0.53519904,0.08680360
-5.25562781,2.56533499,0.30974072,0.00000000,1.27261929,0.00000000,0.55963734,0.09096910
-5.24962481,2.68256509,0.31723305,0.00000000,1.34483850,0.00000000,0.58458575,0.09510382
-5.24362181,2.79318346,0.32295942,0.00000000,1.41508055,0.00000000,0.60965324,0.09916609
-5.23761881,2.89552507,0.32687940,0.00000000,1.48213180,0.00000000,0.63448340,0.10312152
-5.23161581,2.98816746,0.32900486,0.00000000,1.54485463,0.00000000,0.65876433,0.10694385
-5.22561281,3.06997242,0.32940102,0.00000000,1.60221909,0.00000000,0.68223667,0.11061554
-5.21960980,3.14011785,0.32818562,0.00000000,1.65333120,0.00000000,0.70469930,0.11412783
-5.21360680,3.19811833,0.32552620,0.00000000,1.69745666,0.00000000,0.72601255,0.11748056
-5.20760380,3.24383337,0.32163552,0.00000000,1.73403878,0.00000000,0.74609879,0.12068149
-5.20160080,3.27746287,0.31676540,0.00000000,1.76271015,0.00000000,0.76494038,0.12374532
-5.19559780,3.29952997,0.31119903,0.00000000,1.78329723,0.00000000,0.78257513,0.12669244
-5.18959480,3.31085192,0.30524211,0.00000000,1.79581803,0.00000000,0.79908946,0.12954737
-5.18359180,3.31250045,0.29921319,0.00000000,1.80047287,0.00000000,0.81460962,0.13233707
-5.17758879,3.30575313,0.29343347,0.00000000,1.79762887,0.00000000,0.82929128,0.13508915
-5.17158579,3.29203809,0.28821648,0.00000000,1.78779901,0.00000000,0.84330818,0.13783005
-5.16558279,3.27287450,0.28385796,0.00000000,1.77161684,0.00000000,0.85684005,0.14058334
-5.15957979,3.24981128,0.28062641,0.00000000,1.74980803,0.00000000,0.87006068,0.14336807
-5.15357679,3.22436676,0.27875448,0.00000000,1.72316029,0.00000000,0.88312633,0.14619745
-5.14757379,3.19797173,0.27843155,0.00000000,1.69249292,0.00000000,0.89616525,0.14907770
-5.14157079,3.17191816,0.27979782,0.00000000,1.65862741,0.00000000,0.90926858,0.15200726
-5.13556778,3.14731546,0.28293988,0.00000000,1.62236026,0.00000000,0.92248313,0.15497627
-5.12956478,3.12505592,0.28788814,0.00000000,1.58443902,0.00000000,0.93580618,0.15796651
-5.12356178,3.10579022,0.29461599,0.00000000,1.54554248,0.00000000,0.94918271,0.16095157
-5.11755878,3.08991378,0.30304076,0.00000000,1.50626538,0.00000000,0.96250491,0.16389742
-5.11155578,3.07756384,0.31302645,0.00000000,1.46710803,0.00000000,0.97561421,0.16676324
-5.10555278,3.06862697,0.32438813,0.00000000,1.42847074,0.00000000,0.98830557,0.16950261
-5.09954977,3.06275625,0.33689775,0.00000000,1.39065300,0.00000000,1.00033388,0.17206479
-5.09354677,3.05939672,0.35029127,0.00000000,1.35385683,0.00000000,1.01142228,0.17439628
-5.08754377,3.05781791,0.36427677,0.00000000,1.31819375,0.00000000,1.02127192,0.17644249
-5.08154077,3.05715146,0.37854330,0.00000000,1.28369474,0.00000000,1.02957288,0.17814940
-5.07553777,3.05643231,0.39277016,0.00000000,1.25032231,0.00000000,1.03601578,0.17946531
-5.06953477,3.05464133,0.40663626,0.00000000,1.21798406,0.00000000,1.04030360,0.18034246
-5.06353177,3.05074780,0.41982927,0.00000000,1.18654681,0.00000000,1.04216328,0.18073855
-5.05752876,3.04375010,0.43205427,0.00000000,1.15585077,0.00000000,1.04135671,0.18061813
-5.05152576,3.03271291,0.44304158,0.00000000,1.12572305,0.00000000,1.03769061,0.17995375
-5.04552276,3.01680011,0.45255359,0.00000000,1.09599018,0.00000000,1.03102505,0.17872680
-5.03951976,2.99530210,0.46039036,0.00000000,1.06648907,0.00000000,1.02128036,0.17692819
-5.03351676,2.96765732,0.46639392,0.00000000,1.03707651,0.00000000,1.00844215,0.17455862
-5.02751376,2.93346746,0.47045115,0.00000000,1.00763674,0.00000000,0.99256441,0.17162866
-5.02151076,2.89250664,0.47249530,0.00000000,0.97808738,0.00000000,0.97377072,0.16815843
-5.01550775,2.84472477,0.47250617,0.00000000,0.94838373,0.00000000,0.95225358,0.16417708
-5.00950475,2.79024575,0.47050912,0.00000000,0.91852149,0.00000000,0.92827202,0.15972208
-5.00350175,2.72936116,0.46657299,0.00000000,0.88853826,0.00000000,0.90214779,0.15483817
-4.99749875,2.66252042,0.46080716,0.00000000,0.85851386,0.00000000,0.87426019,0.14957636
-4.99149575,2.59031811,0.45335793,0.00000000,0.82856980,0.00000000,0.84504004,0.14399263
-4.98549275,2.51347933,0.44440446,0.00000000,0.79886795,0.00000000,0.81496278,0.13814675
-4.97948974,2.43284377,0.43415434,0.00000000,0.76960862,0.00000000,0.78454113,0.13210103
-4.97348674,2.34934910,0.42283898,0.00000000,0.74102805,0.00000000,0.75431730,0.12591907
-4.96748374,2.26401386,0.41070898,0.00000000,0.71339521,0.00000000,0.72485501,0.11966468
-4.96148074,2.17792018,0.39802944,0.00000000,0.68700813,0.00000000,0.69673117,0.11340084
-4.95547774,2.09219618,0.38507531,0.00000000,0.66218927,0.00000000,0.67052740,0.10718873
-4.94947474,2.00799802,0.37212670,0.00000000,0.63928016,0.00000000,0.64682108,0.10108697
-4.94347174,1.92649116,0.35946424,0.00000000,0.61863489,0.00000000,0.62617606,0.09515092
-4.93746873,1.84883073,0.34736426,0.00000000,0.60061251,0.00000000,0.60913269,0.08943199
-4.93146573,1.77614056,0.33609386,0.00000000,0.58556816,0.00000000,0.59619725,0.08397720
-4.92546273,1.70949091,0.32590590,0.00000000,0.57384301,0.00000000,0.58783060,0.07882864
-4.91945973,1.64987479,0.31703370,0.00000000,0.56575304,0.00000000,0.58443620,0.07402305
-4.91345673,1.59818315,0.30968573,0.00000000,0.56157686,0.00000000,0.58634761,0.06959143
-4.90745373,1.55517934,0.30404018,0.00000000,0.56154303,0.00000000,0.59381568,0.06555865
-4.90145073,1.52147374,0.30023975,0.00000000,0.56581702,0.00000000,0.60699595,0.06194311
-4.89544772,1.49749926,0.29838662,0.00000000,0.57448872,0.00000000,0.62593666,0.05875641
-4.88944472,1.48348911,0.29853802,0.00000000,0.58756079,0.00000000,0.65056811,0.05600311
-4.88344172,1.47945797,0.30070257,0.00000000,0.60493872,0.00000000,0.68069396,0.05368052
-4.87743872,1.48518786,0.30483769,0.00000000,0.62642326,0.00000000,0.71598529,0.05177862
-4.87143572,1.50022012,0.31084827,0.00000000,0.65170583,0.00000000,0.75597808,0.05028014
-4.86543272,1.52385451,0.31858693,0.00000000,0.68036745,0.00000000,0.80007480,0.04916067
-4.85942971,1.55515636,0.32785599,0.00000000,0.71188178,0.00000000,0.84755061,0.04838914
-4.85342671,1.59297235,0.33841128,0.00000000,0.74562248,0.00000000,0.89756441,0.04792831
-4.84742371,1.63595504,0.34996776,0.00000000,0.78087487,0.00000000,0.94917504,0.04773557
-4.84142071,1.68259576,0.36220696,0.00000000,0.81685200,0.00000000,1.00136221,0.04776389
-4.83541771,1.73126533,0.37478600,0.00000000,0.85271451,0.00000000,1.05305192,0.04796297
-4.82941471,1.78026107,0.38734795,0.00000000,0.88759377,0.00000000,1.10314558,0.04828049
-4.82341171,1.82785865,0.39953311,0.00000000,0.92061758,0.00000000,1.15055170,0.04866354
-4.81740870,1.87236666,0.41099083,0.00000000,0.95093714,0.00000000,1.19421923,0.04906006
-4.81140570,1.91218170,0.42139129,0.00000000,0.97775455,0.00000000,1.23317081,0.04942028
-4.80540270,1.94584158,0.43043683,0.00000000,1.00034930,0.00000000,1.26653476,0.04969816
-4.79939970,1.97207424,0.43787219,0.00000000,1.01810271,0.00000000,1.29357419,0.04985267
-4.79339670,1.98984014,0.44349319,0.00000000,1.03051918,0.00000000,1.31371178,0.04984892
-4.78739370,1.99836628,0.44715349,0.00000000,1.03724317,0.00000000,1.32654918,0.04965908
-4.78139070,1.99717008,0.44876906,0.00000000,1.03807123,0.00000000,1.33187982,0.04926305
-4.77538769,1.98607226,0.44832009,0.00000000,1.03295839,0.00000000,1.32969465,0.04864887
-4.76938469,1.96519816,0.44585034,0.00000000,1.02201865,0.00000000,1.32018037,0.04781277
-4.76338169,1.93496750,0.44146388,0.00000000,1.00551976,0.00000000,1.30371033,0.04675902
-4.75737869,1.89607346,0.43531952,0.00000000,0.98387231,0.00000000,1.28082845,0.04549942
-4.75137569,1.84945206,0.42762308,0.00000000,0.95761405,0.00000000,1.25222708,0.04405265
-4.74537269,1.79624375,0.41861815,0.00000000,0.92738998,0.00000000,1.21871991,0.04244330
-4.73936968,1.73774916,0.40857562,0.00000000,0.89392948,0.00000000,1.18121127,0.04070082
-4.73336668,1.67538130,0.39778261,0.00000000,0.85802143,0.00000000,1.14066340,0.03885833
-4.72736368,1.61061658,0.38653154,0.00000000,0.82048862,0.00000000,1.09806335,0.03695142
-4.72136068,1.54494700,0.37510963,0.00000000,0.78216259,0.00000000,1.05439093,0.03501694
-4.71535768,1.47983569,0.36378955,0.00000000,0.74385999,0.00000000,1.01058940,0.03309180
-4.70935468,1.41667750,0.35282165,0.00000000,0.70636138,0.00000000,0.96753996,0.03121201
-4.70335168,1.35676628,0.34242801,0.00000000,0.67039328,0.00000000,0.92604112,0.02941170
-4.69734867,1.30126966,0.33279856,0.00000000,0.63661385,0.00000000,0.88679367,0.02772240
-4.69134567,1.25121194,0.32408951,0.00000000,0.60560269,0.00000000,0.85039144,0.02617251
-4.68534267,1.20746503,0.31642378,0.00000000,0.57785460,0.00000000,0.81731806,0.02478690
-4.67933967,1.17074706,0.30989350,0.00000000,0.55377727,0.00000000,0.78794915,0.02358671
-4.67333667,1.14162769,0.30456421,0.00000000,0.53369241,0.00000000,0.76255949,0.02258933
-4.66733367,1.12053915,0.30048033,0.00000000,0.51783987,0.00000000,0.74133425,0.02180846
-4.66133067,1.10779140,0.29767158,0.00000000,0.50638413,0.00000000,0.72438327,0.02125438
-4.65532766,1.10359007,0.29615976,0.00000000,0.49942242,0.00000000,0.71175729,0.02093419
-4.64932466,1.10805565,0.29596550,0.00000000,0.49699375,0.00000000,0.70346487,0.02085218
-4.64332166,1.12124236,0.29711440,0.00000000,0.49908833,0.00000000,0.69948910,0.02101018
-4.63731866,1.14315556,0.29964217,0.00000000,0.50565660,0.00000000,0.69980283,0.02140793
-4.63131566,1.17376646,0.30359847,0.00000000,0.51661748,0.00000000,0.70438178,0.02204342
-4.62531266,1.21302348,0.30904903,0.00000000,0.53186550,0.00000000,0.71321470,0.02291315
-4.61930965,1.26085950,0.31607599,0.00000000,0.55127642,0.00000000,0.72631010,0.02401236
-4.61330665,1.31719498,0.32477626,0.00000000,0.57471130,0.00000000,0.74369939,0.02533525
-4.60730365,1.38193661,0.33525800,0.00000000,0.60201897,0.00000000,0.76543624,0.02687498
-4.60130065,1.45497212,0.34763535,0.00000000,0.63303690,0.00000000,0.79159232,0.02862380
-4.59529765,1.53616129,0.36202159,0.00000000,0.66759069,0.00000000,0.82224976,0.03057293
-4.58929465,1.62532404,0.37852100,0.00000000,0.70549234,0.00000000,0.85749074,0.03271253
-4.58329165,1.72222621,0.39721991,0.00000000,0.74653749,0.00000000,0.89738477,0.03503155
-4.57728864,1.82656376,0.41817727,0.00000000,0.79050192,0.00000000,0.94197428,0.03751755
-4.57128564,1.93794642,0.44141529,0.00000000,0.83713761,0.00000000,0.99125927,0.04015654
-4.56528264,2.05588149,0.46691053,0.00000000,0.88616848,0.00000000,1.04518175,0.04293275
-4.55927964,2.17975879,0.49458603,0.00000000,0.93728632,0.00000000,1.10361058,0.04582846
-4.55327664,2.30883757,0.52430479,0.00000000,0.99014684,0.00000000,1.16632770,0.04882379
-4.54727364,2.44223620,0.55586522,0.00000000,1.04436643,0.00000000,1.23301611,0.05189661
-4.54127064,2.57892548,0.58899864,0.00000000,1.09951964,0.00000000,1.30325054,0.05502236
-4.53526763,2.71772620,0.62336934,0.00000000,1.15513779,0.00000000,1.37649123,0.05817408
-4.52926463,2.85731165,0.65857717,0.00000000,1.21070878,0.00000000,1.45208138,0.06132242
-4.52326163,2.99621550,0.69416286,0.00000000,1.26567859,0.00000000,1.52924858,0.06443575
-4.51725863,3.13284554,0.72961593,0.00000000,1.31945444,0.00000000,1.60711070,0.06748038
-4.51125563,3.26550333,0.76438515,0.00000000,1.37140985,0.00000000,1.68468615,0.07042089
-4.50525263,3.39240983,0.79789106,0.00000000,1.42089186,0.00000000,1.76090871,0.07322058
-4.49924962,3.51173672,0.82954040,0.00000000,1.46723020,0.00000000,1.83464659,0.07584198
-4.49324662,3.62164284,0.85874183,0.00000000,1.50974865,0.00000000,1.90472550,0.07824754
-4.48724362,3.72031514,0.88492247,0.00000000,1.54777812,0.00000000,1.96995515,0.08040034
-4.48124062,3.80601278,0.90754456,0.00000000,1.58067152,0.00000000,2.02915840,0.08226496
-4.47523762,3.87711341,0.92612177,0.00000000,1.60781980,0.00000000,2.08120238,0.08380832
-4.46923462,3.93215986,0.94023436,0.00000000,1.62866877,0.00000000,2.12503031,0.08500059
-4.46323162,3.96990572,0.94954275,0.00000000,1.64273609,0.00000000,2.15969316,0.08581613
-4.45722861,3.98935799,0.95379890,0.00000000,1.64962782,0.00000000,2.18437978,0.08623429
-4.45122561,3.98981504,0.95285505,0.00000000,1.64905370,0.00000000,2.19844448,0.08624025
-4.44522261,3.97089825,0.94666951,0.00000000,1.64084065,0.00000000,2.20143077,0.08582561
-4.43921961,3.93257584,0.93530928,0.00000000,1.62494364,0.00000000,2.19309034,0.08498901
-4.43321661,3.87517750,0.91894943,0.00000000,1.60145336,0.00000000,2.17339639,0.08373637
-4.42721361,3.79939923,0.89786923,0.00000000,1.57060027,0.00000000,2.14255061,0.08208108
-4.42121061,3.70629751,0.87244539,0.00000000,1.53275463,0.00000000,2.10098332,0.08004395
-4.41520760,3.59727306,0.84314243,0.00000000,1.48842232,0.00000000,2.04934684,0.07765287
-4.40920460,3.47404427,0.81050089,0.00000000,1.43823642,0.00000000,1.98850194,0.07494238
-4.40320160,3.33861131,0.77512366,0.00000000,1.38294485,0.00000000,1.91949804,0.07195291
-4.39719860,3.19321197,0.73766096,0.00000000,1.32339432,0.00000000,1.84354769,0.06872997
-4.39119560,3.04027079,0.69879473,0.00000000,1.26051121,0.00000000,1.76199624,0.06532312
-4.38519260,2.88234324,0.65922269,0.00000000,1.19528001,0.00000000,1.67628794,0.06178487
-4.37918959,2.72205688,0.61964283,0.00000000,1.12872010,0.00000000,1.58792955,0.05816947
-4.37318659,2.56205158,0.58073869,0.00000000,1.06186176,0.00000000,1.49845291,0.05453177
-4.36718359,2.40492062,0.54316585,0.00000000,0.99572219,0.00000000,1.40937762,0.05092597
-4.36118059,2.25315478,0.50754000,0.00000000,0.93128245,0.00000000,1.32217534,0.04740457
-4.35517759,2.10909085,0.47442677,0.00000000,0.86946607,0.00000000,1.23823665,0.04401729
-4.34917459,1.97486624,0.44433346,0.00000000,0.81112006,0.00000000,1.15884173,0.04081018
-4.34317159,1.85238062,0.41770285,0.00000000,0.75699878,0.00000000,1.08513547,0.03782484
-4.33716858,1.74326554,0.39490891,0.00000000,0.70775129,0.00000000,1.01810785,0.03509784
-4.33116558,1.64886246,0.37625443,0.00000000,0.66391223,0.00000000,0.95857990,0.03266021
-4.32516258,1.57020929,0.36197043,0.00000000,0.62589660,0.00000000,0.90719541,0.03053722
-4.31915958,1.50803544,0.35221708,0.00000000,0.59399824,0.00000000,0.86441836,0.02874819
-4.31315658,1.46276482,0.34708608,0.00000000,0.56839190,0.00000000,0.83053593,0.02730651
-4.30715358,1.43452623,0.34660404,0.00000000,0.54913872,0.00000000,0.80566637,0.02621976
