energy_ev,total_up,S_s_up,S_p_up,Sb_p_up,Sb_d_up,Zr_p_up,Zr_d_up
-5.87393697,3.89364074,0.01418277,2.71049243,0.25667697,0.00359459,1.76342529,1.59268686
-5.86793397,3.93622943,0.01433057,2.73364403,0.26261331,0.00362926,1.79185273,1.59556381
-5.86193097,3.97916956,0.01449637,2.75724848,0.26801281,0.00366492,1.82074645,1.59816932
-5.85592796,4.02344207,0.01467756,2.78211308,0.27292654,0.00370234,1.85040873,1.60118107
-5.84992496,4.07011291,0.01487278,2.80908484,0.27742689,0.00374245,1.88119094,1.60530888
-5.84392196,4.12026343,0.01508170,2.83899800,0.28160496,0.00378625,1.91346778,1.61125923
-5.83791896,4.17492013,0.01530481,2.87262155,0.28556746,0.00383475,1.94761066,1.61969932
-5.83191596,4.23498766,0.01554314,2.91060966,0.28943329,0.00388889,1.98396200,1.63122248
-5.82591296,4.30118893,0.01579800,2.95345766,0.29332996,0.00394955,2.02281183,1.64631662
-5.81990995,4.37401557,0.01607076,3.00146605,0.29739009,0.00401740,2.06437807,1.66533735
-5.81390695,4.45369140,0.01636258,3.05471455,0.30174799,0.00409295,2.10879184,1.68848709
-5.80790395,4.54015085,0.01667429,3.11304747,0.30653648,0.00417650,2.15608827,1.71580117
-5.80190095,4.63303349,0.01700618,3.17607138,0.31188416,0.00426810,2.20620364,1.74714162
-5.79589795,4.73169455,0.01735791,3.24316503,0.31791287,0.00436761,2.25897873,1.78219884
-5.78989495,4.83523081,0.01772852,3.31350101,0.32473569,0.00447468,2.31416801,1.82050109
-5.78389195,4.94252001,0.01811637,3.38607789,0.33245512,0.00458879,2.37145422,1.86143122
-5.77788894,5.05227142,0.01851928,3.45976113,0.34116168,0.00470928,2.43046703,1.90424971
-5.77188594,5.16308442,0.01893456,3.53333037,0.35093257,0.00483540,2.49080474,1.94812281
-5.76588294,5.27351167,0.01935921,3.60553066,0.36183058,0.00496636,2.55205744,1.99215446
-5.75987994,5.38212312,0.01979006,3.67512483,0.37390299,0.00510137,2.61383009,2.03542017
-5.75387694,5.48756737,0.02022399,3.74094414,0.38718042,0.00523967,2.67576413,2.07700139
-5.74787394,5.58862684,0.02065808,3.80193484,0.40167571,0.00538059,2.73755597,2.11601872
-5.74187094,5.68426389,0.02108985,3.85719797,0.41738269,0.00552355,2.79897134,2.15166226
-5.73586793,5.77365545,0.02151738,3.90602086,0.43427486,0.00566808,2.85985444,2.18321807
-5.72986493,5.85621474,0.02193946,3.94789856,0.45230415,0.00581384,2.92013122,2.21008936
-5.72386193,5.93159893,0.02235570,3.98254467,0.47139969,0.00596061,2.97980661,2.23181189
-5.71785893,5.99970302,0.02276656,4.00989109,0.49146679,0.00610825,3.03895561,2.24806299
-5.71185593,6.06064058,0.02317333,4.03007731,0.51238614,0.00625671,3.09770883,2.25866414
-5.70585293,6.11471289,0.02357813,4.04342986,0.53401353,0.00640595,3.15623321,2.26357740
-5.69984992,6.16236849,0.02398371,4.05043357,0.55617994,0.00655595,3.21470888,2.26289614
-5.69384692,6.20415591,0.02439335,4.05169628,0.57869238,0.00670665,3.27330360,2.25683090
-5.68784392,6.24067218,0.02481061,4.04790909,0.60133537,0.00685789,3.33214603,2.24569139
-5.68184092,6.27251035,0.02523909,4.03980440,0.62387318,0.00700941,3.39129949,2.22986569
-5.67583792,6.30020883,0.02568217,4.02811382,0.64605287,0.00716076,3.45073766,2.20979792
-5.66983492,6.32420535,0.02614270,4.01352832,0.66760810,0.00731135,3.51032352,2.18596550
-5.66383192,6.34479801,0.02662273,3.99666236,0.68826360,0.00746037,3.56979306,2.15885716
-5.65782891,6.36211525,0.02712325,3.97802365,0.70774040,0.00760679,3.62874452,2.12895272
-5.65182591,6.37609641,0.02764393,3.95799000,0.72576142,0.00774942,3.68663415,2.09670545
-5.64582291,6.38648349,0.02818299,3.93679393,0.74205752,0.00788684,3.74277889,2.06252767
-5.63981991,6.39282459,0.02873703,3.91451560,0.75637379,0.00801749,3.79636612,2.02678004
-5.63381691,6.39448865,0.02930105,3.89108410,0.76847579,0.00813966,3.84647038,1.98976479
-5.62781391,6.39069059,0.02986839,3.86628669,0.77815567,0.00825156,3.89207645,1.95172280
-5.62181091,6.38052570,0.03043097,3.83978518,0.78523805,0.00835135,3.93210807,1.91283443
-5.61580790,6.36301141,0.03097937,3.81113867,0.78958525,0.00843723,3.96546122,1.87322378
-5.60980490,6.33713465,0.03150322,3.77983107,0.79110201,0.00850742,3.99104068,1.83296578
-5.60380190,6.30190249,0.03199148,3.74530219,0.78973935,0.00856032,4.00779840,1.79209562
-5.59779890,6.25639389,0.03243286,3.70698081,0.78549751,0.00859449,4.01477216,1.75061985
-5.59179590,6.19981040,0.03281627,3.66431823,0.77842796,0.00860873,4.01112303,1.70852848
-5.58579290,6.13152354,0.03313127,3.61682078,0.76863432,0.00860215,3.99616999,1.66580741
-5.57978989,6.05111720,0.03336852,3.56408008,0.75627217,0.00857420,3.96942047,1.62245059
-5.57378689,5.95842321,0.03352024,3.50579966,0.74154783,0.00852471,3.93059541,1.57847135
-5.56778389,5.85354888,0.03358057,3.44181724,0.72471598,0.00845394,3.87964800,1.53391240
-5.56178089,5.73689548,0.03354589,3.37212169,0.70607628,0.00836255,3.81677533,1.48885411
-5.55577789,5.60916713,0.03341512,3.29686432,0.68596899,0.00825168,3.74242240,1.44342080
-5.54977489,5.47136971,0.03318983,3.21636426,0.66476964,0.00812291,3.65727850,1.39778487
-5.54377189,5.32480007,0.03287433,3.13110781,0.64288289,0.00797826,3.56226598,1.35216857
-5.53776888,5.17102575,0.03247566,3.04174207,0.62073562,0.00782016,3.45852205,1.30684357
-5.53176588,5.01185613,0.03200340,2.94906315,0.59876940,0.00765140,3.34737395,1.26212816
-5.52576288,4.84930573,0.03146953,2.85399956,0.57743237,0.00747513,3.23030875,1.21838248
-5.51975988,4.68555089,0.03088808,2.75759137,0.55717072,0.00729476,3.10893857,1.17600176
-5.51375688,4.52288109,0.03027475,2.66096588,0.53841996,0.00711391,2.98496251,1.13540786
-5.50775388,4.36364617,0.02964649,2.56531067,0.52159588,0.00693635,2.86012640,1.09703944
-5.50175088,4.21020101,0.02902103,2.47184468,0.50708569,0.00676589,2.73618173,1.06134100
-5.49574787,4.06484898,0.02841639,2.38178830,0.49523920,0.00660631,2.61484486,1.02875106
-5.48974487,3.92978571,0.02785032,2.29633319,0.48636043,0.00646126,2.49775771,0.99968993
-5.48374187,3.80704464,0.02733982,2.21661265,0.48069976,0.00633422,2.38645094,0.97454734
-5.47773887,3.69844569,0.02690065,2.14367326,0.47844686,0.00622832,2.28231055,0.95367026
-5.47173587,3.60554848,0.02654687,2.07844859,0.47972466,0.00614634,2.18654884,0.93735140
-5.46573287,3.52961145,0.02629042,2.02173561,0.48458445,0.00609060,2.10018022,0.92581867
-5.45972986,3.47155803,0.02614077,1.97417444,0.49300260,0.00606289,2.02400253,0.91922594
-5.45372686,3.43195104,0.02610464,1.93623211,0.50487881,0.00606441,1.95858429,0.91764558
-5.44772386,3.41097620,0.02618582,1.90819071,0.52003631,0.00609577,1.90425804,0.92106299
-5.44172086,3.40843558,0.02638500,1.89014045,0.53822403,0.00615691,1.86111991,0.92937355
-5.43571786,3.42375157,0.02669979,1.88197797,0.55912082,0.00624711,1.82903544,0.94238202
-5.42971486,3.45598134,0.02712478,1.88340995,0.58234189,0.00636506,1.80765127,0.95980484
-5.42371186,3.50384206,0.02765172,1.89396221,0.60744712,0.00650878,1.79641248,0.98127514
-5.41770885,3.56574609,0.02826977,1.91299398,0.63395146,0.00667580,1.79458501,1.00635062
-5.41170585,3.63984550,0.02896584,1.93971718,0.66133687,0.00686311,1.80128236,1.03452408
-5.40570285,3.72408462,0.02972509,1.97322003,0.68906570,0.00706733,1.81549600,1.06523632
-5.39969985,3.81625902,0.03053136,2.01249436,0.71659496,0.00728476,1.83612821,1.09789118
-5.39369685,3.91407903,0.03136776,2.05646564,0.74339114,0.00751153,1.86202664,1.13187202
-5.38769385,4.01523564,0.03221725,2.10402489,0.76894499,0.00774365,1.89201925,1.16655923
-5.38169085,4.11746650,0.03306323,2.15406109,0.79278578,0.00797720,1.92494860,1.20134810
-5.37568784,4.21861957,0.03389009,2.20549312,0.81449443,0.00820837,1.95970444,1.23566631
-5.36968484,4.31671203,0.03468379,2.25729996,0.83371508,0.00843363,1.99525338,1.26899033
-5.36368184,4.40998246,0.03543231,2.30854805,0.85016462,0.00864978,2.03066495,1.30086016
-5.35767884,4.49693417,0.03612604,2.35841475,0.86363973,0.00885402,2.06513298,1.33089173
-5.35167584,4.57636823,0.03675805,2.40620723,0.87402127,0.00904408,2.09799197,1.35878637
-5.34567284,4.64740505,0.03732429,2.45137588,0.88127569,0.00921817,2.12872778,1.38433715
-5.33966983,4.70949393,0.03782361,2.49352210,0.88545359,0.00937505,2.15698265,1.40743158
-5.33366683,4.76241041,0.03825771,2.53240009,0.88668535,0.00951404,2.18255439,1.42805081
-5.32766383,4.80624186,0.03863090,2.56791285,0.88517411,0.00963494,2.20539011,1.44626513
-5.32166083,4.84136217,0.03894984,2.60010269,0.88118640,0.00973804,2.22557484,1.46222626
-5.31565783,4.86839690,0.03922307,2.62913667,0.87504083,0.00982402,2.24331561,1.47615650
-5.30965483,4.88818047,0.03946060,2.65528787,0.86709530,0.00989393,2.25892180,1.48833539
-5.30365183,4.90170744,0.03967331,2.67891322,0.85773330,0.00994905,2.27278251,1.49908443
-5.29764882,4.91007984,0.03987247,2.70042883,0.84734980,0.00999081,2.28534190,1.50875040
-5.29164582,4.91445291,0.04006910,2.72028403,0.83633736,0.01002075,2.29707344,1.51768806
-5.28564282,4.91598122,0.04027356,2.73893490,0.82507295,0.01004038,2.30845402,1.52624296
-5.27963982,4.91576743,0.04049501,2.75681862,0.81390589,0.01005113,2.31993888,1.53473483
-5.27363682,4.91481541,0.04074107,2.77432931,0.80314744,0.01005428,2.33193820,1.54344247
-5.26763382,4.91398948,0.04101756,2.79179656,0.79306228,0.01005089,2.34479621,1.55259048
-5.26163082,4.91398115,0.04132833,2.80946724,0.78386214,0.01004179,2.35877356,1.56233840
-5.25562781,4.91528432,0.04167524,2.82749137,0.77570163,0.01002753,2.37403357,1.57277271
-5.24962481,4.91817984,0.04205824,2.84591257,0.76867646,0.01000838,2.39063285,1.58390183
-5.24362181,4.92272961,0.04247560,2.86466344,0.76282388,0.00998438,2.40851674,1.59565445
-5.23761881,4.92878045,0.04292422,2.88356615,0.75812518,0.00995532,2.42751970,1.60788117
-5.23161581,4.93597736,0.04340004,2.90233821,0.75451018,0.00992081,2.44737079,1.62035932
-5.22561281,4.94378551,0.04389854,2.92060334,0.75186325,0.00988032,2.46770409,1.63280096
-5.21960980,4.95152015,0.04441525,2.93790706,0.75003077,0.00983327,2.48807376,1.64486368
-5.21360680,4.95838310,0.04494623,2.95373647,0.74882952,0.00977905,2.50797328,1.65616379
-5.20760380,4.96350458,0.04548867,2.96754357,0.74805574,0.00971715,2.52685816,1.66629159
-5.20160080,4.96598855,0.04604125,2.97877127,0.74749449,0.00964720,2.54417125,1.67482803
-5.19559780,4.96495994,0.04660453,2.98688099,0.74692904,0.00956901,2.55936982,1.68136229
-5.18959480,4.95961179,0.04718125,2.99138084,0.74614982,0.00948268,2.57195312,1.68550955
-5.18359180,4.94925059,0.04777636,2.99185325,0.74496287,0.00938861,2.58148930,1.68692840
-5.17758879,4.93333776,0.04839708,2.98798075,0.74319736,0.00928755,2.58764061,1.68533721
-5.17158579,4.91152585,0.04905269,2.97956884,0.74071203,0.00918060,2.59018558,1.68052876
-5.16558279,4.88368772,0.04975417,2.96656493,0.73740046,0.00906927,2.58903723,1.67238280
-5.15957979,4.84993763,0.05051382,2.94907237,0.73319495,0.00895539,2.58425625,1.66087570
-5.15357679,4.81064328,0.05134461,2.92735903,0.72806899,0.00884115,2.57605876,1.64608720
-5.14757379,4.76642828,0.05225955,2.90185977,0.72203827,0.00872904,2.56481777,1.62820367
-5.14157079,4.71816490,0.05327098,2.87317277,0.71516026,0.00862177,2.55105864,1.60751789
-5.13556778,4.66695745,0.05438982,2.84204980,0.70753245,0.00852227,2.53544829,1.58442534
-5.12956478,4.61411686,0.05562488,2.80938069,0.69928921,0.00843352,2.51877881,1.55941701
-5.12356178,4.56112755,0.05698221,2.77617272,0.69059759,0.00835857,2.50194607,1.53306916
-5.11755878,4.50960799,0.05846456,2.74352575,0.68165206,0.00830038,2.48592437,1.50603023
-5.11155578,4.46126641,0.06007099,2.71260405,0.67266842,0.00826178,2.47173802,1.47900542
-5.10555278,4.41785347,0.06179658,2.68460602,0.66387717,0.00824538,2.46043142,1.45273962
-5.09954977,4.38111375,0.06363237,2.66073298,0.65551635,0.00825345,2.45303856,1.42799898
-5.09354677,4.35273772,0.06556543,2.64215814,0.64782439,0.00828792,2.45055358,1.40555204
-5.08754377,4.33431607,0.06757913,2.62999699,0.64103284,0.00835028,2.45390323,1.38615088
-5.08154077,4.32729781,0.06965348,2.62527989,0.63535949,0.00844151,2.46392251,1.37051286
-5.07553777,4.33295341,0.07176573,2.62892796,0.63100198,0.00856211,2.48133425,1.35930359
-5.06953477,4.35234421,0.07389090,2.64173270,0.62813207,0.00871203,2.50673323,1.35312145
-5.06353177,4.38629862,0.07600254,2.66433984,0.62689081,0.00889066,2.54057514,1.35248425
-5.05752876,4.43539560,0.07807338,2.69723779,0.62738468,0.00909691,2.58317067,1.35781812
-5.05152576,4.49995569,0.08007605,2.74075051,0.62968290,0.00932913,2.63468435,1.36944907
-5.04552276,4.58003916,0.08198375,2.79503486,0.63381584,0.00958525,2.69513793,1.38759712
-5.03951976,4.67545124,0.08377082,2.86008213,0.63977476,0.00986279,2.76441781,1.41237326
-5.03351676,4.78575342,0.08541333,2.93572322,0.64751262,0.01015888,2.84228559,1.44377908
-5.02751376,4.91028044,0.08688945,3.02163722,0.65694612,0.01047043,2.92839124,1.48170889
-5.02151076,5.04816171,0.08817982,3.11736255,0.66795876,0.01079412,3.02228784,1.52595434
-5.01550775,5.19834639,0.08926780,3.22231042,0.68040482,0.01112651,3.12344722,1.57621117
-5.00950475,5.35963100,0.09013960,3.33577966,0.69411411,0.01146414,3.23127550,1.63208771
-5.00350175,5.53068845,0.09078440,3.45697267,0.70889728,0.01180359,3.34512802,1.69311502
-4.99749875,5.71009754,0.09119436,3.58501163,0.72455150,0.01214155,3.46432279,1.75875805
-4.99149575,5.89637178,0.09136457,3.71895463,0.74086639,0.01247490,3.58815222,1.82842759
-4.98549275,6.08798684,0.09129300,3.85781113,0.75762978,0.01280077,3.71589244,1.90149249
-4.97948974,6.28340556,0.09098037,4.00055639,0.77463340,0.01311659,3.84681028,1.97729177
-4.97348674,6.48110005,0.09043005,4.14614436,0.79167800,0.01342011,3.98016767,2.05514630
-4.96748374,6.67957022,0.08964792,4.29351897,0.80857797,0.01370945,4.11522350,2.13436953
-4.96148074,6.87735852,0.08864216,4.44162341,0.82516525,0.01398307,4.25123337,2.21427713
-4.95547774,7.07306066,0.08742310,4.58940751,0.84129240,0.01423984,4.38744731,2.29419523
-4.94947474,7.26533242,0.08600301,4.73583308,0.85683471,0.01447895,4.52310611,2.37346707
-4.94347174,7.45289277,0.08439587,4.87987758,0.87169151,0.01469994,4.65743684,2.45145813
-4.93746873,7.63452389,0.08261713,5.02053620,0.88578634,0.01490262,4.78964797,2.52755963
-4.93146573,7.80906861,0.08068345,5.15682295,0.89906638,0.01508710,4.91892512,2.60119063
-4.92546273,7.97542610,0.07861238,5.28777105,0.91150086,0.01525367,5.04442769,2.67179901
-4.91945973,8.13254674,0.07642214,5.41243338,0.92307871,0.01540282,5.16528747,2.73886153
-4.91345673,8.27942714,0.07413125,5.52988357,0.93380558,0.01553512,5.28060947,2.80188341
-4.90745373,8.41510623,0.07175830,5.63921816,0.94370018,0.01565127,5.38947568,2.86039790
-4.90145073,8.53866335,0.06932166,5.73956072,0.95279031,0.01575195,5.49095207,2.91396608
-4.89544772,8.64921915,0.06683925,5.83006807,0.96110861,0.01583787,5.58409908,2.96217753
-4.88944472,8.74594000,0.06432831,5.90993920,0.96868823,0.01590971,5.66798565,3.00465196
-4.88344172,8.82804615,0.06180526,5.97842700,0.97555874,0.01596809,5.74170661,3.04104224
-4.87743872,8.89482408,0.05928556,6.03485269,0.98174229,0.01601356,5.80440313,3.07103889
-4.87143572,8.94564279,0.05678365,6.07862279,0.98725045,0.01604663,5.85528575,3.09437601
-4.86543272,8.97997363,0.05431290,6.10924820,0.99208172,0.01606773,5.89365914,3.11083873
-4.85942971,8.99741318,0.05188566,6.12636465,0.99622003,0.01607727,5.91894776,3.12027162
-4.85342671,8.99770811,0.04951324,6.12975355,0.99963437,0.01607563,5.93072153,3.12258803
-4.84742371,8.98078085,0.04720600,6.11936245,1.00227952,0.01606323,5.92872011,3.11777955
-4.84142071,8.94675483,0.04497346,6.09532363,1.00409807,0.01604054,5.91287492,3.10592528
-4.83541771,8.89597768,0.04282429,6.05796992,1.00502366,0.01600811,5.88332756,3.08720007
-4.82941471,8.82904079,0.04076646,6.00784620,1.00498525,0.01596665,5.84044345,3.06188116
-4.82341171,8.74679373,0.03880726,5.94571580,1.00391241,0.01591705,5.78481991,3.03035257
-4.81740870,8.65035193,0.03695332,5.87256050,1.00174124,0.01586041,5.71728750,2.99310661
-4.81140570,8.54109638,0.03521065,5.78957356,0.99842061,0.01579804,5.63890429,2.95074209
-4.80540270,8.42066412,0.03358458,5.69814516,0.99391845,0.01573153,5.55094236,2.90395877
-4.79939970,8.29092899,0.03207975,5.59984014,0.98822753,0.01566271,5.45486670,2.85354791
-4.79339670,8.15397207,0.03069998,5.49636820,0.98137050,0.01559361,5.35230654,2.80037901
-4.78739370,8.01204224,0.02944824,5.38954716,0.97340351,0.01552647,5.24501987,2.74538267
-4.78139070,7.86750732,0.02832649,5.28126020,0.96441842,0.01546365,5.13485185,2.68953032
-4.77538769,7.72279715,0.02733561,5.17340854,0.95454300,0.01540757,5.02368855,2.63381117
-4.76938469,7.58034034,0.02647521,5.06786099,0.94393912,0.01536061,4.91340746,2.57920725
-4.76338169,7.44249691,0.02574361,4.96640259,0.93279881,0.01532501,4.80582663,2.52666758
-4.75737869,7.31148946,0.02513768,4.87068420,0.92133832,0.01530275,4.70265429,2.47708231
-4.75137569,7.18933581,0.02465282,4.78217532,0.90979031,0.01529544,4.60544110,2.43125824
-4.74537269,7.07778614,0.02428293,4.70212235,0.89839454,0.01530420,4.51553706,2.38989645
-4.73936968,6.97826775,0.02402041,4.63151415,0.88738756,0.01532959,4.43405489,2.35357348
-4.73336668,6.89184017,0.02385624,4.57105677,0.87699186,0.01537145,4.36184179,2.32272667
-4.72736368,6.81916324,0.02378011,4.52115854,0.86740509,0.01542893,4.29946074,2.29764458
-4.72136068,6.76048000,0.02378056,4.48192656,0.85879002,0.01550037,4.24718242,2.27846291
-4.71535768,6.71561562,0.02384528,4.45317480,0.85126573,0.01558335,4.20498827,2.26516623
-4.70935468,6.68399303,0.02396130,4.43444362,0.84490071,0.01567472,4.17258452,2.25759541
-4.70335168,6.66466464,0.02411543,4.42502986,0.83970819,0.01577064,4.14942672,2.25546040
-4.69734867,6.65635917,0.02429454,4.42402609,0.83564405,0.01586672,4.13475359,2.25835783
-4.69134567,6.65754138,0.02448604,4.43036719,0.83260755,0.01595814,4.12762861,2.26579239
-4.68534267,6.66648208,0.02467829,4.44288202,0.83044492,0.01603984,4.12698727,2.27720108
-4.67933967,6.68133513,0.02486100,4.46034748,0.82895550,0.01610668,4.13168787,2.29197889
-4.67333667,6.70021771,0.02502570,4.48154256,0.82790044,0.01615366,4.14056314,2.30950491
-4.66733367,6.72129011,0.02516611,4.50529952,0.82701324,0.01617611,4.15247043,2.32916725
-4.66133067,6.74283118,0.02527854,4.53054998,0.82601193,0.01616991,4.16633791,2.35038586
-4.65532766,6.76330605,0.02536216,4.55636361,0.82461195,0.01613165,4.18120477,2.37263203
-4.64932466,6.78142303,0.02541926,4.58197799,0.82253942,0.01605882,4.19625352,2.39544379
-4.64332166,6.79617730,0.02545538,4.60681823,0.81954388,0.01594992,4.21083327,2.41843672
-4.63731866,6.80687978,0.02547944,4.63050613,0.81541009,0.01580454,4.22447307,2.44130969
-4.63131566,6.81317045,0.02550364,4.65285872,0.80996823,0.01562344,4.23688524,2.46384589
-4.62531266,6.81501597,0.02554339,4.67387686,0.80310203,0.01540854,4.24795893,2.48590902
-4.61930965,6.81269264,0.02561702,4.69372517,0.79475454,0.01516287,4.25774493,2.50743564
-4.61330665,6.80675607,0.02574548,4.71270475,0.78493129,0.01489054,4.26643294,2.52842406
-4.60730365,6.79799984,0.02595190,4.73122062,0.77370065,0.01459655,4.27432302,2.54892090
-4.60130065,6.78740554,0.02626102,4.74974596,0.76119163,0.01428669,4.28179318,2.56900622
-4.59529765,6.77608704,0.02669864,4.76878510,0.74758898,0.01396733,4.28926494,2.58877814
-4.58929465,6.76523192,0.02729086,4.78883751,0.73312619,0.01364525,4.29716905,2.60833801
-4.58329165,6.75604272,0.02806341,4.81036426,0.71807641,0.01332740,4.30591302,2.62777678
-4.57728864,6.74968058,0.02904081,4.83375868,0.70274201,0.01302070,4.31585213,2.64716335
-4.57128564,6.74721346,0.03024560,4.85932216,0.68744307,0.01273183,4.32726518,2.66653531
-4.56528264,6.74957070,0.03169748,4.88724592,0.67250531,0.01246704,4.34033583,2.68589228
-4.55927964,6.75750518,0.03341260,4.91759893,0.65824811,0.01223194,4.35514008,2.70519201
-4.55327664,6.77156382,0.03540272,4.95032205,0.64497292,0.01203138,4.37163998,2.72434914
-4.54727364,6.79206696,0.03767460,4.98522787,0.63295257,0.01186933,4.38968325,2.74323621
-4.54127064,6.81909626,0.04022937,5.02200567,0.62242199,0.01174873,4.40900842,2.76168672
-4.53526763,6.85249107,0.04306202,5.06023058,0.61357041,0.01167149,4.42925457,2.77949971
-4.52926463,6.89185240,0.04616111,5.09937615,0.60653552,0.01163846,4.44997473,2.79644549
-4.52326163,6.93655366,0.04950850,5.13882924,0.60139961,0.01164938,4.47065208,2.81227186
-4.51725863,6.98575743,0.05307937,5.17790630,0.59818782,0.01170300,4.49071763,2.82671074
-4.51125563,7.03843708,0.05684230,5.21587045,0.59686841,0.01179709,4.50956867,2.83948456
-4.50525263,7.09340234,0.06075962,5.25194836,0.59735504,0.01192855,4.52658700,2.85031241
-4.49924962,7.14932798,0.06478793,5.28534674,0.59951084,0.01209355,4.54115610,2.85891556
-4.49324662,7.20478458,0.06887874,5.31526785,0.60315396,0.01228761,4.55267688,2.86502259
-4.48724362,7.25827065,0.07297932,5.34092392,0.60806446,0.01250577,4.56058144,2.86837371
-4.48124062,7.30824542,0.07703375,5.36155042,0.61399204,0.01274270,4.56434464,2.86872470
-4.47523762,7.35316156,0.08098396,5.37641813,0.62066439,0.01299291,4.56349343,2.86585031
-4.46923462,7.39149724,0.08477099,5.38484406,0.62779578,0.01325078,4.55761390,2.85954734
-4.46323162,7.42178690,0.08833628,5.38620146,0.63509541,0.01351077,4.54635626,2.84963734
-4.45722861,7.44265035,0.09162296,5.37992877,0.64227553,0.01376751,4.52943782,2.83596922
-4.45122561,7.45281955,0.09457715,5.36553786,0.64905867,0.01401586,4.50664439,2.81842155
-4.44522261,7.45116278,0.09714923,5.34262139,0.65518414,0.01425104,4.47783021,2.79690481
-4.43921961,7.43670564,0.09929502,5.31085931,0.66041335,0.01446865,4.44291675,2.77136332
-4.43321661,7.40864879,0.10097681,5.27002458,0.66453413,0.01466475,4.40189066,2.74177702
-4.42721361,7.36638197,0.10216428,5.21998780,0.66736378,0.01483587,4.35480103,2.70816288
-4.42121061,7.30949416,0.10283524,5.16072077,0.66875106,0.01497902,4.30175617,2.67057590
-4.41520760,7.23777987,0.10297611,5.09229877,0.66857714,0.01509173,4.24292013,2.62910964
-4.40920460,7.15124136,0.10258227,5.01490141,0.66675560,0.01517198,4.17850894,2.58389618
-4.40320160,7.05008697,0.10165812,4.92881189,0.66323168,0.01521828,4.10878683,2.53510546
-4.39719860,6.93472550,0.10021694,4.83441455,0.65798084,0.01522957,4.03406220,2.48294391
-4.39119560,6.80575696,0.09828050,4.73219058,0.65100696,0.01520524,3.95468358,2.42765241
-4.38519260,6.66395977,0.09587847,4.62271191,0.64234004,0.01514512,3.87103540,2.36950359
-4.37918959,6.51027478,0.09304765,4.50663322,0.63203384,0.01504942,3.78353353,2.30879835
-4.37318659,6.34578630,0.08983104,4.38468207,0.62016332,0.01491875,3.69262057,2.24586185
-4.36718359,6.17170065,0.08627669,4.25764744,0.60682202,0.01475407,3.59876074,2.18103889
-4.36118059,5.98932251,0.08243654,4.12636671,0.59211955,0.01455666,3.50243445,2.11468874
-4.35517759,5.80002968,0.07836519,3.99171135,0.57617898,0.01432812,3.40413240,2.04717969
-4.34917459,5.60524670,0.07411851,3.85457181,0.55913436,0.01407031,3.30434933,1.97888321
-4.34317159,5.40641793,0.06975249,3.71584174,0.54112829,0.01378536,3.20357747,1.91016807
-4.33716858,5.20498080,0.06532192,3.57640224,0.52230950,0.01347558,3.10229983,1.84139438
-4.33116558,5.00233995,0.06087927,3.43710648,0.50283048,0.01314346,3.00098350,1.77290793
-4.32516258,4.79984292,0.05647372,3.29876521,0.48284527,0.01279161,2.90007335,1.70503474
-4.31915958,4.59875822,0.05215023,3.16213383,0.46250719,0.01242274,2.79998616,1.63807636
-4.31315658,4.40025652,0.04794888,3.02790131,0.44196684,0.01203957,2.70110583,1.57230576
-4.30715358,4.20539550,0.04390430,2.89668163,0.42137016,0.01164485,2.60377979,1.50796425
