energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up
-5.70585293,0.16145691,0.00000389,0.00106508,0.01065874,0.05804496,0.00712973,0.07922136,0.00012292,0.06328165
-5.69984992,0.14107561,0.00000302,0.00083559,0.00895158,0.05179729,0.00583199,0.06859360,0.00009617,0.05556449
-5.69384692,0.12285276,0.00000236,0.00065192,0.00749632,0.04599415,0.00475747,0.05921955,0.00007480,0.04860092
-5.68784392,0.10664346,0.00000188,0.00050591,0.00626239,0.04063717,0.00387229,0.05100240,0.00005791,0.04234805
-5.68184092,0.09231084,0.00000155,0.00039065,0.00522225,0.03572451,0.00314702,0.04385226,0.00004470,0.03676357
-5.67583792,0.07972739,0.00000136,0.00030035,0.00435141,0.03125100,0.00255638,0.03768750,0.00003454,0.03180620
-5.66983492,0.06877618,0.00000129,0.00023022,0.00362833,0.02720831,0.00207891,0.03243577,0.00002688,0.02743601
-5.66383192,0.05935212,0.00000134,0.00017632,0.00303433,0.02358530,0.00169663,0.02803520,0.00002129,0.02361489
-5.65782891,0.05136323,0.00000151,0.00013546,0.00255349,0.02036852,0.00139467,0.02443527,0.00001745,0.02030681
-5.65182591,0.04473189,0.00000183,0.00010509,0.00217247,0.01754271,0.00116098,0.02159788,0.00001511,0.01747824
-5.64582291,0.03939625,0.00000232,0.00008324,0.00188039,0.01509148,0.00098605,0.01949821,0.00001411,0.01509842
-5.63981991,0.03531152,0.00000301,0.00006840,0.00166860,0.01299795,0.00086259,0.01812574,0.00001438,0.01313975
-5.63381691,0.03245138,0.00000395,0.00005948,0.00153063,0.01124545,0.00078539,0.01748507,0.00001591,0.01157799
-5.62781391,0.03080922,0.00000519,0.00005575,0.00146195,0.00981820,0.00075106,0.01759679,0.00001877,0.01039257
-5.62181091,0.03039935,0.00000682,0.00005680,0.00145983,0.00870198,0.00075792,0.01849827,0.00002309,0.00956674
-5.61580790,0.03125792,0.00000892,0.00006251,0.00152325,0.00788466,0.00080585,0.02024419,0.00002911,0.00908771
-5.60980490,0.03344359,0.00001159,0.00007304,0.00165271,0.00735678,0.00089625,0.02290695,0.00003710,0.00894661
-5.60380190,0.03703785,0.00001498,0.00008878,0.00185009,0.00711190,0.00103192,0.02657679,0.00004744,0.00913851
-5.59779890,0.04214478,0.00001923,0.00011039,0.00211854,0.00714695,0.00121706,0.03136148,0.00006058,0.00966218
-5.59179590,0.04889035,0.00002451,0.00013875,0.00246228,0.00746242,0.00145723,0.03738563,0.00007704,0.01051988
-5.58579290,0.05742098,0.00003101,0.00017502,0.00288651,0.00806244,0.00175935,0.04478940,0.00009746,0.01171692
-5.57978989,0.06790147,0.00003897,0.00022057,0.00339719,0.00895474,0.00213168,0.05372669,0.00012253,0.01326127
-5.57378689,0.08051207,0.00004862,0.00027707,0.00400088,0.01015047,0.00258384,0.06436260,0.00015306,0.01516297
-5.56778389,0.09544489,0.00006022,0.00034642,0.00470460,0.01166396,0.00312676,0.07687021,0.00018990,0.01743358
-5.56178089,0.11289938,0.00007406,0.00043080,0.00551558,0.01351231,0.00377275,0.09142669,0.00023400,0.02008552
-5.55577789,0.13307717,0.00009042,0.00053266,0.00644112,0.01571492,0.00453541,0.10820865,0.00028637,0.02313144
-5.54977489,0.15617617,0.00010961,0.00065472,0.00748841,0.01829294,0.00542961,0.12738691,0.00034806,0.02658362
-5.54377189,0.18238420,0.00013191,0.00079996,0.00866432,0.02126857,0.00647147,0.14912073,0.00042013,0.03045343
-5.53776888,0.21187211,0.00015762,0.00097160,0.00997524,0.02466440,0.00767823,0.17355162,0.00050367,0.03475076
-5.53176588,0.24478681,0.00018698,0.00117308,0.01142697,0.02850266,0.00906820,0.20079697,0.00059971,0.03948376
-5.52576288,0.28124430,0.00022021,0.00140805,0.01302457,0.03280439,0.01066061,0.23094362,0.00070924,0.04465849
-5.51975988,0.32132297,0.00025749,0.00168032,0.01477231,0.03758874,0.01247544,0.26404174,0.00083315,0.05027886
-5.51375688,0.36505750,0.00029892,0.00199382,0.01667357,0.04287210,0.01453323,0.30009915,0.00097219,0.05634662
-5.50775388,0.41243352,0.00034453,0.00235256,0.01873086,0.04866743,0.01685486,0.33907650,0.00112693,0.06286157
-5.50175088,0.46338345,0.00039424,0.00276055,0.02094585,0.05498357,0.01946128,0.38088334,0.00129775,0.06982178
-5.49574787,0.51778357,0.00044789,0.00322178,0.02331939,0.06182459,0.02237316,0.42537561,0.00148477,0.07722402
-5.48974487,0.57545257,0.00050519,0.00374010,0.02585163,0.06918928,0.02561057,0.47235453,0.00168785,0.08506416
-5.48374187,0.63615180,0.00056573,0.00431922,0.02854210,0.07707075,0.02919256,0.52156703,0.00190656,0.09333761
-5.47773887,0.69958701,0.00062898,0.00496257,0.03138981,0.08545613,0.03313671,0.57270795,0.00214015,0.10203976
-5.47173587,0.76541187,0.00069428,0.00567325,0.03439338,0.09432635,0.03745865,0.62542387,0.00238756,0.11116626
-5.46573287,0.83323288,0.00076086,0.00645397,0.03755109,0.10365613,0.04217157,0.67931848,0.00264742,0.12071319
-5.45972986,0.90261561,0.00082784,0.00730697,0.04086097,0.11341405,0.04728560,0.73395940,0.00291806,0.13067706
-5.45372686,0.97309205,0.00089426,0.00823393,0.04432075,0.12356277,0.05280733,0.78888611,0.00319755,0.14105457
-5.44772386,1.04416868,0.00095909,0.00923590,0.04792785,0.13405932,0.05873919,0.84361880,0.00348369,0.15184212
-5.44172086,1.11533487,0.00102123,0.01031325,0.05167922,0.14485560,0.06507896,0.89766762,0.00377412,0.16303507
-5.43571786,1.18607142,0.00107960,0.01146559,0.05557119,0.15589886,0.07181920,0.95054207,0.00406630,0.17462683
-5.42971486,1.25585877,0.00113313,0.01269173,0.05959916,0.16713238,0.07894689,1.00176016,0.00435759,0.18660762
-5.42371186,1.32418455,0.00118079,0.01398962,0.06375737,0.17849611,0.08644302,1.05085686,0.00464530,0.19896325
-5.41770885,1.39055033,0.00122164,0.01535633,0.06803843,0.18992751,0.09428242,1.09739166,0.00492675,0.21167370
-5.41170585,1.45447732,0.00125485,0.01678799,0.07243304,0.20136230,0.10243362,1.14095493,0.00519927,0.22471179
-5.40570285,1.51551097,0.00127972,0.01827984,0.07692956,0.21273533,0.11085901,1.18117294,0.00546031,0.23804191
-5.39969985,1.57322446,0.00129575,0.01982620,0.08151367,0.22398147,0.11951505,1.21771148,0.00570742,0.25161903
-5.39369685,1.62722119,0.00130259,0.02142051,0.08616811,0.23503645,0.12835277,1.25027808,0.00593832,0.26538796
-5.38769385,1.67713646,0.00130010,0.02305543,0.09087243,0.24583780,0.13731845,1.27862307,0.00615086,0.27928301
-5.38169085,1.72263854,0.00128834,0.02472286,0.09560297,0.25632571,0.14635449,1.30253946,0.00634311,0.29322812
-5.37568784,1.76342942,0.00126755,0.02641410,0.10033290,0.26644383,0.15540042,1.32186217,0.00651332,0.30713744
-5.36968484,1.79924547,0.00123820,0.02811997,0.10503246,0.27614013,0.16439408,1.33646667,0.00665992,0.32091647
-5.36368184,1.82985834,0.00120089,0.02983092,0.10966932,0.28536761,0.17327293,1.34626743,0.00678155,0.33446366
-5.35767884,1.85507617,0.00115639,0.03153728,0.11420917,0.29408489,0.18197532,1.35121647,0.00687705,0.34767241
-5.35167584,1.87474534,0.00110561,0.03322935,0.11861640,0.30225679,0.19044182,1.35130214,0.00694546,0.36043346
-5.34567284,1.88875272,0.00104953,0.03489766,0.12285494,0.30985465,0.19861645,1.34654841,0.00698603,0.37263750
-5.33966983,1.89702839,0.00098921,0.03653309,0.12688918,0.31685652,0.20644773,1.33701462,0.00699823,0.38417794
-5.33366683,1.89954866,0.00092573,0.03812707,0.13068496,0.32324723,0.21388962,1.32279578,0.00698180,0.39495356
-5.32766383,1.89633922,0.00086017,0.03967171,0.13421058,0.32901811,0.22090216,1.30402329,0.00693671,0.40487113
-5.32166083,1.88747803,0.00079359,0.04115995,0.13743776,0.33416667,0.22745179,1.28086581,0.00686326,0.41384765
-5.31565783,1.87309772,0.00072699,0.04258564,0.14034255,0.33869600,0.23351153,1.25353023,0.00676204,0.42181226
-5.30965483,1.85338719,0.00066126,0.04394362,0.14290618,0.34261406,0.23906074,1.22226237,0.00663403,0.42870768
-5.30365183,1.82859216,0.00059724,0.04522980,0.14511566,0.34593282,0.24408472,1.18734705,0.00648057,0.43449112
-5.29764882,1.79901431,0.00053562,0.04644116,0.14696437,0.34866744,0.24857408,1.14910752,0.00630341,0.43913470
-5.29164582,1.76500917,0.00047699,0.04757577,0.14845244,0.35083535,0.25252399,1.10790375,0.00610472,0.44262537
-5.28564282,1.72698248,0.00042180,0.04863285,0.14958694,0.35245558,0.25593342,1.06412970,0.00588712,0.44496450
-5.27963982,1.68538526,0.00037039,0.04961278,0.15038198,0.35354818,0.25880436,1.01820929,0.00565361,0.44616702
-5.27363682,1.64070770,0.00032298,0.05051715,0.15085871,0.35413394,0.26114125,0.97059126,0.00540763,0.44626051
-5.26763382,1.59347220,0.00027969,0.05134884,0.15104513,0.35423443,0.26295056,0.92174291,0.00515296,0.44528411
-5.26163082,1.54422583,0.00024053,0.05211212,0.15097591,0.35387244,0.26424073,0.87214298,0.00489373,0.44328755
-5.25562781,1.49353252,0.00020543,0.05281282,0.15069212,0.35307276,0.26502232,0.82227389,0.00463431,0.44033033
-5.24962481,1.44196542,0.00017425,0.05345844,0.15024087,0.35186335,0.26530858,0.77261363,0.00437926,0.43648109
-5.24362181,1.39009954,0.00014680,0.05405837,0.14967498,0.35027679,0.26511630,0.72362765,0.00413326,0.43181726
-5.23761881,1.33850515,0.00012283,0.05462404,0.14905249,0.34835195,0.26446687,0.67576104,0.00390100,0.42642506
-5.23161581,1.28774168,0.00010209,0.05516905,0.14843615,0.34613578,0.26338756,0.62943123,0.00368712,0.42039957
-5.22561281,1.23835257,0.00008429,0.05570927,0.14789276,0.34368495,0.26191285,0.58502161,0.00349606,0.41384510
-5.21960980,1.19086068,0.00006913,0.05626285,0.14749239,0.34106731,0.26008561,0.54287604,0.00333200,0.40687544
-5.21360680,1.14576419,0.00005632,0.05685006,0.14730734,0.33836297,0.25795810,0.50329455,0.00319876,0.39961406
-5.20760380,1.10353284,0.00004559,0.05749315,0.14741094,0.33566468,0.25559267,0.46653017,0.00309970,0.39219399
-5.20160080,1.06460413,0.00003667,0.05821583,0.14787600,0.33307765,0.25306185,0.43278687,0.00303762,0.38475730
-5.19559780,1.02937936,0.00002931,0.05904282,0.14877314,0.33071840,0.25044795,0.40221867,0.00301470,0.37745392
-5.18959480,0.99821913,0.00002327,0.05999908,0.15016867,0.32871280,0.24784198,0.37492958,0.00303240,0.37043989
-5.18359180,0.97143835,0.00001837,0.06110894,0.15212243,0.32719320,0.24534186,0.35097449,0.00309142,0.36387487
-5.17758879,0.94930048,0.00001441,0.06239516,0.15468533,0.32629471,0.24305005,0.33036065,0.00319163,0.35791883
-5.17158579,0.93201138,0.00001124,0.06387779,0.15789691,0.32615074,0.24107051,0.31304972,0.00333206,0.35272822
-5.16558279,0.91971259,0.00000871,0.06557312,0.16178287,0.32688798,0.23950521,0.29896031,0.00351086,0.34845149
-5.15957979,0.91247471,0.00000672,0.06749255,0.16635279,0.32862109,0.23845038,0.28797074,0.00372527,0.34522420
-5.15357679,0.91029103,0.00000515,0.06964156,0.17159820,0.33144717,0.23799250,0.27992221,0.00397173,0.34316406
-5.14757379,0.91307204,0.00000393,0.07201890,0.17749098,0.33544058,0.23820444,0.27462215,0.00424582,0.34236596
-5.14157079,0.92064124,0.00000298,0.07461586,0.18398245,0.34064807,0.23914182,0.27184787,0.00454241,0.34289727
-5.13556778,0.93273287,0.00000225,0.07741587,0.19100311,0.34708472,0.24083985,0.27135054,0.00485570,0.34479387
-5.12956478,0.94899192,0.00000169,0.08039441,0.19846316,0.35473082,0.24331080,0.27285947,0.00517940,0.34805683
-5.12356178,0.96897694,0.00000127,0.08351921,0.20625387,0.36352996,0.24654234,0.27608680,0.00550682,0.35265025
-5.11755878,0.99216580,0.00000095,0.08675083,0.21424984,0.37338840,0.25049670,0.28073263,0.00583106,0.35850024
-5.11155578,1.01796457,0.00000071,0.09004360,0.22231206,0.38417588,0.25511096,0.28649048,0.00614523,0.36549525
-5.10555278,1.04571959,0.00000053,0.09334680,0.23029176,0.39572783,0.26029831,0.29305323,0.00644259,0.37348774
-5.09954977,1.07473232,0.00000040,0.09660629,0.23803483,0.40784905,0.26595034,0.30011937,0.00671682,0.38229729
-5.09354677,1.10427690,0.00000031,0.09976622,0.24538688,0.42031862,0.27194029,0.30739944,0.00696220,0.39171498
-5.08754377,1.13361963,0.00000026,0.10277101,0.25219843,0.43289601,0.27812713,0.31462262,0.00717380,0.40150898
-5.08154077,1.16203999,0.00000022,0.10556742,0.25833032,0.44532809,0.28436040,0.32154322,0.00734772,0.41143114
-5.07553777,1.18885228,0.00000021,0.10810663,0.26365897,0.45735685,0.29048550,0.32794688,0.00748119,0.42122442
-5.06953477,1.21342724,0.00000021,0.11034624,0.26808126,0.46872760,0.29634933,0.33365636,0.00757274,0.43063078
-5.06353177,1.23521281,0.00000023,0.11225218,0.27151888,0.47919718,0.30180607,0.33853655,0.00762231,0.43939946
-5.05752876,1.25375308,0.00000027,0.11380030,0.27392197,0.48854217,0.30672274,0.34249860,0.00763126,0.44729506
-5.05152576,1.26870490,0.00000033,0.11497779,0.27527175,0.49656651,0.31098450,0.34550303,0.00760242,0.45410543
-5.04552276,1.27985121,0.00000042,0.11578410,0.27558219,0.50310850,0.31449937,0.34756140,0.00754003,0.45964886
-5.03951976,1.28711063,0.00000054,0.11623154,0.27490052,0.50804666,0.31720208,0.34873671,0.00744963,0.46378033
-5.03351676,1.29054278,0.00000069,0.11634543,0.27330654,0.51130449,0.31905712,0.34914217,0.00733796,0.46639667
-5.02751376,1.29034888,0.00000088,0.11616367,0.27091074,0.51285372,0.32006054,0.34893852,0.00721275,0.46744023
-5.02151076,1.28686753,0.00000113,0.11573601,0.26785133,0.51271594,0.32024065,0.34832967,0.00708253,0.46690110
-5.01550775,1.28056561,0.00000145,0.11512265,0.26429008,0.51096260,0.31965738,0.34755684,0.00695632,0.46481758
-5.00950475,1.27202426,0.00000186,0.11439253,0.26040735,0.50771317,0.31840033,0.34689136,0.00684343,0.46127488
-5.00350175,1.26192053,0.00000238,0.11362116,0.25639618,0.50313161,0.31658556,0.34662608,0.00675311,0.45640219
-4.99749875,1.25100482,0.00000304,0.11288813,0.25245590,0.49742110,0.31435122,0.34706581,0.00669424,0.45036793
-4.99149575,1.24007507,0.00000386,0.11227427,0.24878522,0.49081728,0.31185207,0.34851694,0.00667509,0.44337360
-4.98549275,1.22994829,0.00000491,0.11185875,0.24557522,0.48358017,0.30925318,0.35127658,0.00670297,0.43564628
-4.97948974,1.22143053,0.00000621,0.11171593,0.24300233,0.47598493,0.30672300,0.35562151,0.00678399,0.42743007
-4.97348674,1.21528622,0.00000783,0.11191242,0.24122172,0.46831207,0.30442612,0.36179742,0.00692280,0.41897682
-4.96748374,1.21220825,0.00000986,0.11250407,0.24036114,0.46083715,0.30251596,0.37000873,0.00712241,0.41053664
-4.96148074,1.21278977,0.00001235,0.11353342,0.24051561,0.45382067,0.30112781,0.38040944,0.00738400,0.40234832
-4.95547774,1.21749915,0.00001543,0.11502738,0.24174316,0.44749846,0.30037253,0.39309546,0.00770682,0.39463041
-4.94947474,1.22665909,0.00001919,0.11699545,0.24406176,0.44207292,0.30033108,0.40809864,0.00808813,0.38757308
-4.94347174,1.24043099,0.00002378,0.11942856,0.24744756,0.43770578,0.30105050,0.42538303,0.00852324,0.38133132
-4.93746873,1.25880548,0.00002932,0.12229855,0.25183477,0.43451241,0.30254114,0.44484339,0.00900551,0.37601969
-4.93146573,1.28159970,0.00003600,0.12555834,0.25711695,0.43255828,0.30477575,0.46630637,0.00952654,0.37170896
-4.92546273,1.30846161,0.00004397,0.12914291,0.26314993,0.43185750,0.30769013,0.48953421,0.01007633,0.36842472
-4.91945973,1.33888154,0.00005344,0.13297105,0.26975624,0.43237378,0.31118562,0.51423105,0.01064352,0.36614810
-4.91345673,1.37221050,0.00006460,0.13694772,0.27673082,0.43402363,0.31513325,0.54005166,0.01121574,0.36481848
-4.90745373,1.40768463,0.00007766,0.14096716,0.28384797,0.43668172,0.31937934,0.56661224,0.01177989,0.36433813
-4.90145073,1.44445483,0.00009284,0.14491644,0.29086919,0.44018818,0.32375234,0.59350294,0.01232256,0.36457848
-4.89544772,1.48162027,0.00011033,0.14867948,0.29755163,0.44435740,0.32807052,0.62030158,0.01283040,0.36538772
-4.88944472,1.51826421,0.00013034,0.15214120,0.30365676,0.44898799,0.33215026,0.64658795,0.01329055,0.36659924
-4.88344172,1.55349050,0.00015305,0.15519182,0.30895898,0.45387328,0.33581430,0.67195807,0.01369101,0.36804062
-4.87743872,1.58645900,0.00017861,0.15773091,0.31325378,0.45881189,0.33889980,0.69603773,0.01402103,0.36954248
-4.87143572,1.61641818,0.00020712,0.15967119,0.31636497,0.46361774,0.34126550,0.71849475,0.01427143,0.37094695
-4.86543272,1.64273335,0.00023866,0.16094179,0.31815086,0.46812902,0.34279783,0.73904921,0.01443490,0.37211514
-4.85942971,1.66490908,0.00027324,0.16149086,0.31850902,0.47221564,0.34341562,0.75748142,0.01450618,0.37293328
-4.85342671,1.68260494,0.00031082,0.16128738,0.31737933,0.47578476,0.34307311,0.77363710,0.01448226,0.37331732
-4.84742371,1.69564363,0.00035128,0.16032215,0.31474547,0.47878406,0.34176114,0.78742956,0.01436244,0.37321565
-4.84142071,1.70401160,0.00039443,0.15860785,0.31063446,0.48120275,0.33950663,0.79883909,0.01414828,0.37260994
-4.83541771,1.70785200,0.00044000,0.15617826,0.30511470,0.48307018,0.33637026,0.80790938,0.01384357,0.37151414
-4.82941471,1.70745086,0.00048766,0.15308657,0.29829232,0.48445222,0.33244262,0.81474163,0.01345416,0.36997167
-4.82341171,1.70321741,0.00053701,0.14940304,0.29030628,0.48544568,0.32783912,0.81948646,0.01298772,0.36805122
-4.81740870,1.69565984,0.00058758,0.14521200,0.28132240,0.48617117,0.32269390,0.82233454,0.01245350,0.36584124
-4.81140570,1.68535821,0.00063887,0.14060844,0.27152667,0.48676485,0.31715323,0.82350627,0.01186199,0.36344375
-4.80540270,1.67293599,0.00069035,0.13569434,0.26111826,0.48736955,0.31136879,0.82324145,0.01122461,0.36096773
-4.79939970,1.65903222,0.00074147,0.13057491,0.25030249,0.48812592,0.30549115,0.82178936,0.01055339,0.35852260
-4.79339670,1.64427572,0.00079170,0.12535500,0.23928416,0.48916420,0.29966393,0.81940011,0.00986057,0.35621218
-4.78739370,1.62926287,0.00084055,0.12013571,0.22826151,0.49059691,0.29401885,0.81631745,0.00915836,0.35412947
-4.78139070,1.61454010,0.00088760,0.11501156,0.21742112,0.49251318,0.28867210,0.81277369,0.00845859,0.35235260
-4.77538769,1.60059193,0.00093250,0.11006806,0.20693388,0.49497496,0.28372187,0.80898670,0.00777253,0.35094215
-4.76938469,1.58783482,0.00097504,0.10538004,0.19695212,0.49801523,0.27924746,0.80515915,0.00711063,0.34993989
-4.76338169,1.57661700,0.00101512,0.10101054,0.18760802,0.50163847,0.27530964,0.80147974,0.00648243,0.34936901
-4.75737869,1.56722356,0.00105280,0.09701043,0.17901318,0.50582330,0.27195231,0.79812618,0.00589643,0.34923571
-4.75137569,1.55988635,0.00108830,0.09341855,0.17125923,0.51052695,0.26920509,0.79526944,0.00536004,0.34953196
-4.74537269,1.55479715,0.00112199,0.09026244,0.16441942,0.51569150,0.26708672,0.79307872,0.00487958,0.35023913
-4.73936968,1.55212310,0.00115441,0.08755951,0.15855078,0.52125122,0.26560877,0.79172649,0.00446033,0.35133220
-4.73336668,1.55202262,0.00118626,0.08531841,0.15369686,0.52714064,0.26477948,0.79139307,0.00410654,0.35278406
-4.72736368,1.55466051,0.00121836,0.08354063,0.14989053,0.53330278,0.26460715,0.79226999,0.00382151,0.35456969
-4.72136068,1.56022061,0.00125163,0.08222207,0.14715683,0.53969692,0.26510307,0.79456176,0.00360772,0.35666970
-4.71535768,1.56891482,0.00128708,0.08135452,0.14551542,0.54630534,0.26628340,0.79848551,0.00346686,0.35907296
-4.70935468,1.58098738,0.00132574,0.08092694,0.14498263,0.55313864,0.26816999,0.80426830,0.00339993,0.36177812
-4.70335168,1.59671393,0.00136865,0.08092631,0.14557283,0.56023906,0.27079000,0.81214195,0.00340728,0.36479375
-4.69734867,1.61639472,0.00141681,0.08133827,0.14729909,0.56768166,0.27417426,0.82233553,0.00348870,0.36813714
-4.69134567,1.64034240,0.00147113,0.08214727,0.15017305,0.57557302,0.27835442,0.83506564,0.00364341,0.37183172
-4.68534267,1.66886471,0.00153236,0.08333632,0.15420405,0.58404755,0.28335914,0.85052508,0.00387008,0.37590327
-4.67933967,1.70224309,0.00160114,0.08488650,0.15939760,0.59326160,0.28920949,0.86887037,0.00416683,0.38037526
-4.67333667,1.74070834,0.00167787,0.08677615,0.16575327,0.60338535,0.29591392,0.89020883,0.00453120,0.38526345
-4.66733367,1.78441490,0.00176275,0.08897984,0.17326219,0.61459329,0.30346313,0.91458603,0.00496011,0.39057034
-4.66133067,1.83341543,0.00185572,0.09146740,0.18190439,0.62705342,0.31182529,0.94197439,0.00544985,0.39627977
-4.65532766,1.88763732,0.00195650,0.09420295,0.19164610,0.64091602,0.32094187,0.97226373,0.00599602,0.40235214
-4.64932466,1.94686287,0.00206455,0.09714406,0.20243733,0.65630249,0.33072458,1.00525448,0.00659351,0.40872066
-4.64332166,2.01071478,0.00217908,0.10024134,0.21420980,0.67329501,0.34105362,1.04065415,0.00723649,0.41528897
