energy_ev,total_up,C_s_up,C_p_up,Pt_p_up,Pt_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-5.65182591,9.80289822,0.03239498,0.92760670,2.62421022,4.54491509,0.04826586,3.78218848,2.55746628,1.02083032
-5.64582291,9.63304527,0.03198064,0.91193819,2.56504088,4.48772374,0.04771333,3.69993678,2.48763357,0.98987887
-5.63981991,9.44699790,0.03154228,0.89527254,2.50269863,4.42346810,0.04715495,3.60988051,2.41134157,0.95720454
-5.63381691,9.24766666,0.03108302,0.87799185,2.43817128,4.35340283,0.04659761,3.51321889,2.32966456,0.92320397
-5.62781391,9.03826197,0.03060728,0.86051562,2.37254394,4.27891431,0.04604832,3.41127493,2.24377432,0.88829337
-5.62181091,8.82223866,0.03012083,0.84329353,2.30698029,4.20149482,0.04551407,3.30547253,2.15491684,0.85290205
-5.61580790,8.60323232,0.02963077,0.82679674,2.24270099,4.12271291,0.04500178,3.19731103,2.06438721,0.81746556
-5.60980490,8.38498892,0.02914548,0.81150811,2.18095977,4.04418055,0.04451819,3.08833775,1.97350333,0.78241876
-5.60380190,8.17128893,0.02867449,0.79791130,2.12301767,3.96751768,0.04406969,2.98011907,1.88357933,0.74818894
-5.59779890,7.96586789,0.02822829,0.78647915,2.07011597,3.89431503,0.04366231,2.87421087,1.79589916,0.71518895
-5.59179590,7.77233532,0.02781812,0.77766161,2.02344849,3.82609632,0.04330149,2.77212881,1.71169126,0.68381073
-5.58579290,7.59409415,0.02745569,0.77187356,1.98413387,3.76428068,0.04299204,2.67531943,1.63210483,0.65441912
-5.57978989,7.43426296,0.02715293,0.76948286,1.95318867,3.71014670,0.04273802,2.58513252,1.55818827,0.62734620
-5.57378689,7.29560322,0.02692160,0.77079909,1.93150183,3.66479917,0.04254268,2.50279549,1.49087030,0.60288618
-5.56778389,7.18045393,0.02677299,0.77606329,1.91981132,3.62913971,0.04240837,2.42939035,1.43094411,0.58129106
-5.56178089,7.09067554,0.02671757,0.78543907,1.91868352,3.60384227,0.04233653,2.36583386,1.37905475,0.56276692
-5.55577789,7.02760507,0.02676468,0.79900549,1.92849606,3.58933467,0.04232771,2.31286108,1.33569006,0.54747107
-5.54977489,6.99202394,0.02692218,0.81675190,1.94942455,3.58578668,0.04238158,2.27101291,1.30117507,0.53551005
-5.54377189,6.98413954,0.02719615,0.83857504,1.98143368,3.59310530,0.04249702,2.24062768,1.27566994,0.52693848
-5.53776888,7.00358124,0.02759071,0.86427856,2.02427300,3.61093752,0.04267224,2.22183698,1.25917124,0.52175879
-5.53176588,7.04941101,0.02810772,0.89357496,2.07747760,3.63868045,0.04290484,2.21456562,1.25151650,0.51992183
-5.52576288,7.12014835,0.02874665,0.92609001,2.14037380,3.67549862,0.04319201,2.21853589,1.25239173,0.52132830
-5.51975988,7.21380867,0.02950450,0.96136959,2.21208974,3.72034784,0.04353067,2.23327562,1.26134161,0.52583101
-5.51375688,7.32795394,0.03037571,0.99888875,2.29157072,3.77200479,0.04391761,2.25813001,1.27778213,0.53323785
-5.50775388,7.45975407,0.03135217,1.03806268,2.37759905,3.82910132,0.04434963,2.29227678,1.30101521,0.54331549
-5.50175088,7.60605687,0.03242330,1.07825944,2.46881781,3.89016227,0.04482366,2.33474418,1.33024511,0.55579365
-5.49574787,7.76346459,0.03357619,1.11881395,2.56375813,3.95364551,0.04533689,2.38443160,1.36459607,0.57036987
-5.48974487,7.92841464,0.03479573,1.15904294,2.66086934,4.01798281,0.04588676,2.44013201,1.40313100,0.58671477
-5.48374187,8.09726211,0.03606491,1.19826033,2.75855108,4.08162026,0.04647108,2.50055601,1.44487069,0.60447757
-5.47773887,8.26636172,0.03736508,1.23579267,2.85518678,4.14305688,0.04708791,2.56435673,1.48881323,0.62329184
-5.47173587,8.43214692,0.03867628,1.27099422,2.94917762,4.20088022,0.04773561,2.63015520,1.53395325,0.64278144
-5.46573287,8.59120420,0.03997763,1.30326117,3.03897599,4.25379811,0.04841267,2.69656569,1.57930067,0.66256640
-5.45972986,8.74034069,0.04124778,1.33204466,3.12311775,4.30066545,0.04911765,2.76222046,1.62389850,0.68226886
-5.45372686,8.87664363,0.04246526,1.35686232,3.20025241,4.34050576,0.04984902,2.82579356,1.66683942,0.70151870
-5.44772386,8.99753054,0.04360905,1.37730787,3.26917043,4.37252679,0.05060504,2.88602327,1.70728088,0.71995917
-5.44172086,9.10078939,0.04465896,1.39305878,3.32882703,4.39613027,0.05138357,2.94173280,1.74445840,0.73725204
-5.43571786,9.18460816,0.04559613,1.40388166,3.37836184,4.41091579,0.05218201,2.99184901,1.77769683,0.75308253
-5.42971486,9.24759398,0.04640350,1.40963533,3.41711404,4.41667909,0.05299713,3.03541883,1.80641942,0.76716385
-5.42371186,9.28878195,0.04706620,1.41027168,3.44463256,4.41340524,0.05382503,3.07162326,1.83015462,0.77924122
-5.41770885,9.30763419,0.04757195,1.40583420,3.46068121,4.40125732,0.05466109,3.09978872,1.84854048,0.78909549
-5.41170585,9.30403003,0.04791137,1.39645438,3.46523874,4.38056134,0.05549998,3.11939574,1.86132665,0.79654629
-5.40570285,9.27824816,0.04807828,1.38234622,3.45849384,4.35178825,0.05633571,3.13008482,1.86837403,0.80145446
-5.39969985,9.23094194,0.04806989,1.36379895,3.44083542,4.31553377,0.05716174,3.13165946,1.86965217,0.80372410
-5.39369685,9.16310886,0.04788688,1.34116832,3.41283844,4.27249697,0.05797110,3.12408640,1.86523456,0.80330380
-5.38769385,9.07605544,0.04753346,1.31486666,3.37524590,4.22345834,0.05875660,3.10749288,1.85529200,0.80018729
-5.38169085,8.97135843,0.04701725,1.28535212,3.32894729,4.16925807,0.05951103,3.08216120,1.84008410,0.79441330
-5.37568784,8.85082352,0.04634920,1.25311725,3.27495441,4.11077510,0.06022734,3.04852037,1.81994944,0.78606464
-5.36968484,8.71644215,0.04554324,1.21867743,3.21437498,4.04890739,0.06089895,3.00713510,1.79529432,0.77526648
-5.36368184,8.57034729,0.04461598,1.18255916,3.14838475,3.98455381,0.06151988,2.95869216,1.76658060,0.76218374
-5.35767884,8.41476876,0.04358633,1.14528872,3.07819895,3.91859775,0.06208501,2.90398418,1.73431271,0.74701762
-5.35167584,8.25198853,0.04247494,1.10738134,3.00504353,3.85189249,0.06259024,2.84389130,1.69902432,0.73000129
-5.34567284,8.08429643,0.04130373,1.06933108,2.93012696,3.78524846,0.06303258,2.77936071,1.66126474,0.71139476
-5.33966983,7.91394666,0.04009527,1.03160163,2.85461320,3.71942196,0.06341026,2.71138467,1.62158556,0.69147900
-5.33366683,7.74311555,0.03887221,0.99461815,2.77959642,3.65510551,0.06372273,2.64097728,1.58052769,0.67054945
-5.32766383,7.57386090,0.03765671,0.95876033,2.70607802,3.59291931,0.06397063,2.56915066,1.53860910,0.64890907
-5.32166083,7.40808363,0.03646983,0.92435672,2.63494639,3.53340394,0.06415571,2.49689104,1.49631374,0.62686108
-5.31565783,7.24749224,0.03533101,0.89168041,2.56696006,3.47701400,0.06428067,2.42513565,1.45408169,0.60470168
-5.30965483,7.09357100,0.03425758,0.86094608,2.50273437,3.42411273,0.06434902,2.35475087,1.41230098,0.58271291
-5.30365183,6.94755266,0.03326435,0.83230849,2.44273224,3.37496773,0.06436486,2.28651258,1.37130127,0.56115589
-5.29764882,6.81039676,0.03236329,0.80586239,2.38725911,3.32974778,0.06433270,2.22108938,1.33134952,0.54026482
-5.29164582,6.68277434,0.03156323,0.78164376,2.33646239,3.28852125,0.06425721,2.15902929,1.29264797,0.52024181
-5.28564282,6.56506023,0.03086979,0.75963251,2.29033531,3.25125617,0.06414311,2.10075059,1.25533420,0.50125282
-5.27963982,6.45733351,0.03028528,0.73975631,2.24872523,3.21782247,0.06399494,2.04653708,1.21948359,0.48342489
-5.27363682,6.35938686,0.02980879,0.72189571,2.21134625,3.18799662,0.06381702,1.99653817,1.18511381,0.46684478
-5.26763382,6.27074503,0.02943634,0.70589026,2.17779566,3.16146909,0.06361336,1.95077374,1.15219131,0.45155896
-5.26163082,6.19069242,0.02916119,0.69154555,2.14757393,3.13785461,0.06338766,1.90914364,1.12063955,0.43757516
-5.25562781,6.11830932,0.02897409,0.67864096,2.12010755,3.11670553,0.06314338,1.87144150,1.09034845,0.42486519
-5.24962481,6.05251579,0.02886381,0.66693800,2.09477404,3.09752786,0.06288385,1.83737219,1.06118488,0.41336898
-5.24362181,5.99212188,0.02881754,0.65618892,2.07092826,3.07979997,0.06261241,1.80657224,1.03300360,0.40299972
-5.23761881,5.93588245,0.02882141,0.64614535,2.04792920,3.06299317,0.06233261,1.77863221,1.00565812,0.39364975
-5.23161581,5.88255435,0.02886109,0.63656684,2.02516614,3.04659356,0.06204836,1.75312012,0.97901117,0.38519693
-5.22561281,5.83095361,0.02892225,0.62722890,2.00208341,3.03012424,0.06176418,1.72960463,0.95294411,0.37751126
-5.21960980,5.78001018,0.02899110,0.61793039,1.97820258,3.01316692,0.06148529,1.70767708,0.92736494,0.37046142
-5.21360680,5.72881750,0.02905488,0.60849994,1.95314149,2.99538174,0.06121782,1.68697126,0.90221469,0.36392087
-5.20760380,5.67667467,0.02910223,0.59880129,1.92662905,2.97652432,0.06096878,1.66718000,0.87747156,0.35777334
-5.20160080,5.62311899,0.02912357,0.58873729,1.89851558,2.95645906,0.06074611,1.64806780,0.85315307,0.35191738
-5.19559780,5.56794732,0.02911131,0.57825245,1.86877806,2.93516779,0.06055859,1.62947905,0.82931583,0.34626993
-5.18959480,5.51122505,0.02906000,0.56733404,1.83752017,2.91275326,0.06041561,1.61134136,0.80605311,0.34076859
-5.18359180,5.45328224,0.02896641,0.55601155,1.80496730,2.88943705,0.06032695,1.59366418,0.78349038,0.33537275
-5.17758879,5.39469730,0.02882946,0.54435479,1.77145670,2.86555202,0.06030245,1.57653277,0.76177907,0.33006343
-5.17158579,5.33626896,0.02865008,0.53247052,1.73742337,2.84152954,0.06035157,1.56009815,0.74108890,0.32484204
-5.16558279,5.27897830,0.02843099,0.52049788,1.70338248,2.81788216,0.06048299,1.54456353,0.72159921,0.31972807
-5.15957979,5.22394305,0.02817642,0.50860281,1.66990901,2.79518281,0.06070414,1.53016846,0.70348982,0.31475599
-5.15357679,5.17236674,0.02789178,0.49697177,1.63761598,2.77404158,0.06102074,1.51717136,0.68693184,0.30997163
-5.14757379,5.12548579,0.02758326,0.48580491,1.60713195,2.75508156,0.06143645,1.50583182,0.67207906,0.30542811
-5.14157079,5.08451745,0.02725753,0.47530909,1.57907914,2.73891509,0.06195249,1.49639368,0.65906027,0.30118181
-5.13556778,5.05061169,0.02692132,0.46569106,1.55405315,2.72612191,0.06256742,1.48906986,0.64797293,0.29728845
-5.12956478,5.02480964,0.02658113,0.45715097,1.53260502,2.71723039,0.06327707,1.48402997,0.63887872,0.29379960
-5.12356178,5.00801073,0.02624298,0.44987656,1.51522655,2.71270295,0.06407450,1.48139133,0.63180086,0.29075979
-5.11755878,5.00095012,0.02591215,0.44403809,1.50233919,2.71292634,0.06495020,1.48121384,0.62672366,0.28820433
-5.11155578,5.00418720,0.02559307,0.43978434,1.49428697,2.71820724,0.06589238,1.48349903,0.62359402,0.28615802
-5.10555278,5.01810520,0.02528924,0.43723958,1.49133328,2.72877304,0.06688744,1.48819302,0.62232501,0.28463461
-5.09954977,5.04292102,0.02500326,0.43650159,1.49366138,2.74477740,0.06792049,1.49519324,0.62280097,0.28363719
-5.09354677,5.07870387,0.02473684,0.43764066,1.50137809,2.76630991,0.06897597,1.50435805,0.62488413,0.28315920
-5.08754377,5.12540048,0.02449098,0.44069955,1.51452009,2.79340853,0.07003840,1.51551875,0.62842207,0.28318609
-5.08154077,5.18286436,0.02426607,0.44569411,1.53306191,2.82607368,0.07109301,1.52849277,0.63325564,0.28369741
-5.07553777,5.25088616,0.02406209,0.45261449,1.55692490,2.86428241,0.07212646,1.54309709,0.63922686,0.28466904
-5.06953477,5.32922234,0.02387879,0.46142673,1.58598609,2.90800123,0.07312739,1.55916096,0.64618626,0.28607552
-5.06353177,5.41761935,0.02371584,0.47207448,1.62008630,2.95719623,0.07408700,1.57653672,0.65399924,0.28789214
-5.05752876,5.51583107,0.02357299,0.48448070,1.65903668,3.01183938,0.07499934,1.59510816,0.66255106,0.29009671
-5.05152576,5.62362770,0.02345016,0.49854927,1.70262320,3.07191019,0.07586154,1.61479559,0.67175015,0.29267081
-5.04552276,5.74079520,0.02334751,0.51416618,1.75060865,3.13739216,0.07667384,1.63555733,0.68152962,0.29560042
-5.03951976,5.86712487,0.02326544,0.53120059,1.80273232,3.20826427,0.07743945,1.65738744,0.69184679,0.29887598
-5.03351676,6.00239392,0.02320452,0.54950538,1.85870716,3.28448761,0.07816420,1.68030994,0.70268095,0.30249171
-5.02751376,6.14633815,0.02316544,0.56891755,1.91821516,3.36598828,0.07885610,1.70436983,0.71402945,0.30644441
-5.02151076,6.29861910,0.02314887,0.58925843,1.98090132,3.45263753,0.07952473,1.72962159,0.72590241,0.31073177
-5.01550775,6.45878813,0.02315530,0.61033386,2.04636697,3.54423080,0.08018054,1.75611601,0.73831643,0.31535031
-5.00950475,6.62625047,0.02318489,0.63193454,2.11416351,3.64046725,0.08083410,1.78388625,0.75128781,0.32029314
-5.00350175,6.80023251,0.02323727,0.65383674,2.18378716,3.74093145,0.08149536,1.81293418,0.76482554,0.32554778
-4.99749875,6.97975519,0.02331146,0.67580350,2.25467582,3.84507909,0.08217291,1.84321793,0.77892483,0.33109409
-4.99149575,7.16361653,0.02340570,0.69758657,2.32620868,3.95222799,0.08287333,1.87464158,0.79356129,0.33690265
-4.98549275,7.35038530,0.02351739,0.71892908,2.39770916,4.06155578,0.08360065,1.90704782,0.80868638,0.34293359
-4.97948974,7.53840757,0.02364308,0.73956912,2.46845170,4.17210495,0.08435593,1.94021401,0.82422430,0.34913607
-4.97348674,7.72582694,0.02377850,0.75924417,2.53767234,4.28279570,0.08513704,1.97385212,0.84007055,0.35544850
-4.96748374,7.91061818,0.02391864,0.77769632,2.60458306,4.39244646,0.08593857,2.00761272,0.85609227,0.36179946
-4.96148074,8.09063359,0.02405789,0.79467815,2.66838951,4.49980145,0.08675196,2.04109260,0.87213032,0.36810939
-4.95547774,8.26365997,0.02419026,0.80995899,2.72831133,4.60356418,0.08756573,2.07384607,0.88800293,0.37429288
-4.94947474,8.42748390,0.02430959,0.82333148,2.78360426,4.70243552,0.08836597,2.10539898,0.90351080,0.38026157
-4.94347174,8.57996204,0.02440979,0.83461788,2.83358298,4.79515437,0.08913687,2.13526500,0.91844325,0.38592743
-4.93746873,8.71909304,0.02448519,0.84367596,2.87764353,4.88053912,0.08986138,2.16296319,0.93258513,0.39120627
-4.93146573,8.84308728,0.02453073,0.85040420,2.91528404,4.95752758,0.09052198,2.18803589,0.94572399,0.39602134
-4.92546273,8.95043085,0.02454225,0.85474575,2.94612278,5.02521360,0.09110140,2.21006613,0.95765732,0.40030672
-4.91945973,9.03994042,0.02451675,0.85669117,2.96991239,5.08287825,0.09158338,2.22869359,0.96819916,0.40401046
-4.91345673,9.11080600,0.02445252,0.85627957,2.98654940,5.13001413,0.09195339,2.24362829,0.97718611,0.40709713
-4.90745373,9.16261946,0.02434930,0.85359807,2.99607864,5.16634151,0.09219921,2.25466144,0.98448213,0.40954974
-4.90145073,9.19538729,0.02420836,0.84877958,2.99869201,5.19181549,0.09231147,2.26167283,0.98998214,0.41137098
-4.89544772,9.20952693,0.02403247,0.84199895,2.99472169,5.20662403,0.09228399,2.26463455,0.99361415,0.41258345
-4.88944472,9.20584706,0.02382587,0.83346757,2.98462805,5.21117691,0.09211399,2.26361089,0.99534008,0.41322918
-4.88344172,9.18551285,0.02359409,0.82342673,2.96898278,5.20608636,0.09180215,2.25875451,0.99515505,0.41336821
-4.87743872,9.14999810,0.02334379,0.81214005,2.94844810,5.19214048,0.09135248,2.25029913,0.99308553,0.41307642
-4.87143572,9.10102677,0.02308251,0.79988519,2.92375301,5.17027087,0.09077208,2.23854918,0.98918635,0.41244265
-4.86543272,9.04050683,0.02281833,0.78694540,2.89566765,5.14151617,0.09007072,2.22386700,0.98353692,0.41156526
-4.85942971,8.97045973,0.02255960,0.77360108,2.86497712,5.10698328,0.08926033,2.20665822,0.97623686,0.41054830
-4.85342671,8.89294870,0.02231456,0.76012187,2.83245566,5.06780813,0.08835444,2.18735604,0.96740133,0.40949749
-4.84742371,8.81000925,0.02209101,0.74675948,2.79884258,5.02511780,0.08736752,2.16640516,0.95715637,0.40851611
-4.84142071,8.72358444,0.02189595,0.73374151,2.76482063,4.97999538,0.08631435,2.14424602,0.94563436,0.40770104
-4.83541771,8.63546771,0.02173534,0.72126646,2.73099767,4.93344898,0.08520940,2.12130012,0.93296992,0.40713916
-4.82941471,8.54725488,0.02161377,0.70950001,2.69789223,4.88638581,0.08406624,2.09795679,0.91929637,0.40690409
-4.82341171,8.46030663,0.02153429,0.69857261,2.66592315,4.83959194,0.08289708,2.07456202,0.90474276,0.40705358
-4.81740870,8.37572211,0.02149824,0.68857832,2.63540342,4.79371787,0.08171237,2.05140968,0.88943163,0.40762752
-4.81140570,8.29432366,0.02150522,0.67957472,2.60653808,4.74927003,0.08052056,2.02873507,0.87347732,0.40864658
-4.80540270,8.21665206,0.02155303,0.67158394,2.57942585,4.70660762,0.07932790,2.00671129,0.85698501,0.41011163
-4.79939970,8.14297139,0.02163778,0.66459434,2.55406408,4.66594438,0.07813850,1.98544790,0.84005013,0.41200379
-4.79339670,8.07328221,0.02175402,0.65856293,2.53035638,4.62735448,0.07695437,1.96499207,0.82275828,0.41428513
-4.78739370,8.00734155,0.02189493,0.65341820,2.50812249,4.59078168,0.07577566,1.94533183,0.80518540,0.41689997
-4.78139070,7.94468833,0.02205261,0.64906320,2.48710963,4.55605121,0.07460093,1.92640112,0.78739815,0.41977660
-4.77538769,7.88467266,0.02221836,0.64537889,2.46700504,4.52288334,0.07342751,1.90808631,0.76945436,0.42282947
-4.76938469,7.82648783,0.02238304,0.64222750,2.44744906,4.49090839,0.07225190,1.89023391,0.75140359,0.42596167
-4.76338169,7.76920392,0.02253738,0.63945597,2.42804848,4.45968244,0.07107016,1.87265912,0.73328768,0.42906763
-4.75737869,7.71180222,0.02267240,0.63689949,2.40838983,4.42870371,0.06987837,1.85515478,0.71514128,0.43203593
-4.75137569,7.65320986,0.02277970,0.63438501,2.38805243,4.39742930,0.06867295,1.83750071,0.69699243,0.43475229
-4.74537269,7.59233428,0.02285182,0.63173491,2.36662109,4.36529220,0.06745105,1.81947281,0.67886319,0.43710240
-4.73936968,7.52809722,0.02288249,0.62877078,2.34369828,4.33171871,0.06621080,1.80085213,0.66077036,0.43897488
-4.73336668,7.45946801,0.02286689,0.62531727,2.31891566,4.29614617,0.06495158,1.78143327,0.64272633,0.44026398
-4.72736368,7.38549588,0.02280181,0.62120620,2.29194495,4.25804081,0.06367414,1.76103226,0.62474014,0.44087227
-4.72136068,7.30534089,0.02268579,0.61628061,2.26250791,4.21691579,0.06238070,1.73949359,0.60681864,0.44071305
-4.71535768,7.21830291,0.02251911,0.61039894,2.23038515,4.17234888,0.06107499,1.71669623,0.58896785,0.43971258
-4.70935468,7.12384794,0.02230385,0.60343898,2.19542368,4.12399948,0.05976213,1.69255847,0.57119449,0.43781196
-4.70335168,7.02163091,0.02204376,0.59530170,2.15754279,4.07162421,0.05844862,1.66704150,0.55350748,0.43496873
-4.69734867,6.91151386,0.02174411,0.58591453,2.11673800,4.01509055,0.05714205,1.64015140,0.53591944,0.43115810
-4.69134567,6.79357854,0.02141150,0.57523416,2.07308270,3.95438758,0.05585096,1.61193961,0.51844812,0.42637361
-4.68534267,6.66813230,0.02105362,0.56324846,2.02672741,3.88963312,0.05458453,1.58250171,0.50111742,0.42062748
-4.67933967,6.53570655,0.02067896,0.54997758,1.97789629,3.82107660,0.05335226,1.55197436,0.48395826,0.41395034
-4.67333667,6.39704700,0.02029645,0.53547398,1.92688097,3.74909697,0.05216367,1.52053072,0.46700882,0.40639045
-4.66733367,6.25309574,0.01991518,0.51982133,1.87403172,3.67419555,0.05102785,1.48837411,0.45031440,0.39801245
-4.66133067,6.10496512,0.01954403,0.50313245,1.81974624,3.59698354,0.04995319,1.45573046,0.43392667,0.38889556
-4.65532766,5.95390431,0.01919134,0.48554608,1.76445646,3.51816459,0.04894691,1.42283958,0.41790246,0.37913140
-4.64932466,5.80125967,0.01886458,0.46722279,1.70861376,3.43851300,0.04801478,1.38994580,0.40230201,0.36882144
-4.64332166,5.64843066,0.01857008,0.44834020,1.65267353,3.35884839,0.04716073,1.35728830,0.38718689,0.35807423
