energy_ev,total_up,Ga_p_up,Ga_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-5.75387694,1.01906795,0.07622617,0.00000000,0.72079292,0.13712966,0.11415079,0.00000000
-5.74787394,1.06448648,0.08125524,0.00000000,0.74635355,0.14327182,0.12596667,0.00000000
-5.74187094,1.10588206,0.08622131,0.00000000,0.76798753,0.14890026,0.13839572,0.00000000
-5.73586793,1.14283620,0.09108158,0.00000000,0.78540021,0.15396695,0.15137590,0.00000000
-5.72986493,1.17502364,0.09579253,0.00000000,0.79838823,0.15843741,0.16482975,0.00000000
-5.72386193,1.20221970,0.10031025,0.00000000,0.80684599,0.16229163,0.17866477,0.00000000
-5.71785893,1.22430403,0.10459092,0.00000000,0.81076873,0.16552444,0.19277445,0.00000000
-5.71185593,1.24126081,0.10859124,0.00000000,0.81025216,0.16814532,0.20704017,0.00000000
-5.70585293,1.25317552,0.11226902,0.00000000,0.80548860,0.17017775,0.22133381,0.00000000
-5.69984992,1.26022876,0.11558378,0.00000000,0.79676006,0.17165810,0.23552119,0.00000000
-5.69384692,1.26268749,0.11849743,0.00000000,0.78442854,0.17263420,0.24946619,0.00000000
-5.68784392,1.26089448,0.12097516,0.00000000,0.76892419,0.17316357,0.26303555,0.00000000
-5.68184092,1.25525648,0.12298622,0.00000000,0.75073192,0.17331164,0.27610398,0.00000000
-5.67583792,1.24623207,0.12450494,0.00000000,0.73037719,0.17314977,0.28855964,0.00000000
-5.66983492,1.23431961,0.12551169,0.00000000,0.70841159,0.17275349,0.30030946,0.00000000
-5.66383192,1.22004603,0.12599380,0.00000000,0.68539900,0.17220084,0.31128426,0.00000000
-5.65782891,1.20395684,0.12594647,0.00000000,0.66190281,0.17157095,0.32144325,0.00000000
-5.65182591,1.18660784,0.12537356,0.00000000,0.63847462,0.17094297,0.33077763,0.00000000
-5.64582291,1.16855842,0.12428812,0.00000000,0.61564495,0.17039531,0.33931309,0.00000000
-5.63981991,1.15036676,0.12271274,0.00000000,0.59391594,0.17000517,0.34711105,0.00000000
-5.63381691,1.13258656,0.12067968,0.00000000,0.57375622,0.16984848,0.35426829,0.00000000
-5.62781391,1.11576512,0.11823052,0.00000000,0.55559782,0.17000003,0.36091514,0.00000000
-5.62181091,1.10044234,0.11541567,0.00000000,0.53983490,0.17053375,0.36721202,0.00000000
-5.61580790,1.08715033,0.11229340,0.00000000,0.52682398,0.17152318,0.37334460,0.00000000
-5.60980490,1.07641293,0.10892861,0.00000000,0.51688528,0.17304189,0.37951755,0.00000000
-5.60380190,1.06874484,0.10539138,0.00000000,0.51030473,0.17516379,0.38594733,0.00000000
-5.59779890,1.06464990,0.10175517,0.00000000,0.50733618,0.17796328,0.39285409,0.00000000
-5.59179590,1.06461798,0.09809497,0.00000000,0.50820333,0.18151505,0.40045323,0.00000000
-5.58579290,1.06912046,0.09448531,0.00000000,0.51310109,0.18589358,0.40894681,0.00000000
-5.57978989,1.07860377,0.09099831,0.00000000,0.52219585,0.19117213,0.41851533,0.00000000
-5.57378689,1.09348122,0.08770172,0.00000000,0.53562454,0.19742136,0.42931000,0.00000000
-5.56778389,1.11412293,0.08465722,0.00000000,0.55349228,0.20470733,0.44144608,0.00000000
-5.56178089,1.14084410,0.08191880,0.00000000,0.57586853,0.21308919,0.45499732,0.00000000
-5.55577789,1.17389196,0.07953152,0.00000000,0.60278185,0.22261635,0.46999171,0.00000000
-5.54977489,1.21343160,0.07753050,0.00000000,0.63421341,0.23332533,0.48640877,0.00000000
-5.54377189,1.25953150,0.07594021,0.00000000,0.67008961,0.24523640,0.50417836,0.00000000
-5.53776888,1.31214901,0.07477414,0.00000000,0.71027417,0.25835010,0.52318089,0.00000000
-5.53176588,1.37111672,0.07403474,0.00000000,0.75456013,0.27264384,0.54324910,0.00000000
-5.52576288,1.43613040,0.07371366,0.00000000,0.80266238,0.28806872,0.56417096,0.00000000
-5.51975988,1.50673926,0.07379228,0.00000000,0.85421141,0.30454676,0.58569394,0.00000000
-5.51375688,1.58233938,0.07424241,0.00000000,0.90874865,0.32196886,0.60753013,0.00000000
-5.50775388,1.66217101,0.07502727,0.00000000,0.96572429,0.34019344,0.62936230,0.00000000
-5.50175088,1.74532055,0.07610257,0.00000000,1.02449796,0.35904616,0.65085061,0.00000000
-5.49574787,1.83072762,0.07741770,0.00000000,1.08434275,0.37832080,0.67163992,0.00000000
-5.48974487,1.91719780,0.07891703,0.00000000,1.14445297,0.39778134,0.69136746,0.00000000
-5.48374187,2.00342112,0.08054130,0.00000000,1.20395577,0.41716539,0.70967094,0.00000000
-5.47773887,2.08799624,0.08222898,0.00000000,1.26192658,0.43618897,0.72619670,0.00000000
-5.47173587,2.16946019,0.08391769,0.00000000,1.31740827,0.45455255,0.74060813,0.00000000
-5.46573287,2.24632282,0.08554559,0.00000000,1.36943348,0.47194820,0.75259395,0.00000000
-5.45972986,2.31710517,0.08705278,0.00000000,1.41704952,0.48806777,0.76187644,0.00000000
-5.45372686,2.38038075,0.08838261,0.00000000,1.45934512,0.50261172,0.76821927,0.00000000
-5.44772386,2.43481803,0.08948293,0.00000000,1.49547792,0.51529839,0.77143497,0.00000000
-5.44172086,2.47922287,0.09030733,0.00000000,1.52470169,0.52587334,0.77139167,0.00000000
-5.43571786,2.51257913,0.09081616,0.00000000,1.54639225,0.53411831,0.76801898,0.00000000
-5.42971486,2.53408569,0.09097750,0.00000000,1.56007071,0.53985957,0.76131275,0.00000000
-5.42371186,2.54318845,0.09076794,0.00000000,1.56542325,0.54297519,0.75133855,0.00000000
-5.41770885,2.53960572,0.09017317,0.00000000,1.56231631,0.54340087,0.73823363,0.00000000
-5.41170585,2.52334577,0.08918842,0.00000000,1.55080655,0.54113419,0.72220717,0.00000000
-5.40570285,2.49471579,0.08781862,0.00000000,1.53114498,0.53623686,0.70353878,0.00000000
-5.39969985,2.45432144,0.08607836,0.00000000,1.50377500,0.52883503,0.68257508,0.00000000
-5.39369685,2.40305705,0.08399160,0.00000000,1.46932438,0.51911739,0.65972444,0.00000000
-5.38769385,2.34208655,0.08159121,0.00000000,1.42859137,0.50733128,0.63544994,0.00000000
-5.38169085,2.27281577,0.07891815,0.00000000,1.38252548,0.49377685,0.61026061,0.00000000
-5.37568784,2.19685703,0.07602063,0.00000000,1.33220366,0.47879933,0.58470122,0.00000000
-5.36968484,2.11598731,0.07295293,0.00000000,1.27880267,0.46277995,0.55934083,0.00000000
-5.36368184,2.03210139,0.06977416,0.00000000,1.22356882,0.44612555,0.53476040,0.00000000
-5.35767884,1.94716161,0.06654687,0.00000000,1.16778591,0.42925744,0.51153971,0.00000000
-5.35167584,1.86314594,0.06333560,0.00000000,1.11274272,0.41259968,0.49024406,0.00000000
-5.34567284,1.78199600,0.06020535,0.00000000,1.05970078,0.39656747,0.47141086,0.00000000
-5.33966983,1.70556667,0.05722009,0.00000000,1.00986366,0.38155567,0.45553667,0.00000000
-5.33366683,1.63557876,0.05444125,0.00000000,0.96434841,0.36792814,0.44306478,0.00000000
-5.32766383,1.57357606,0.05192631,0.00000000,0.92415988,0.35600796,0.43437379,0.00000000
-5.32166083,1.52088782,0.04972739,0.00000000,0.89016854,0.34606901,0.42976725,0.00000000
-5.31565783,1.47859756,0.04789010,0.00000000,0.86309212,0.33832896,0.42946481,0.00000000
-5.30965483,1.44751894,0.04645233,0.00000000,0.84348128,0.33294410,0.43359489,0.00000000
-5.30365183,1.42817885,0.04544337,0.00000000,0.83170955,0.33000575,0.44218925,0.00000000
-5.29764882,1.42080828,0.04488306,0.00000000,0.82796737,0.32953877,0.45517940,0.00000000
-5.29164582,1.42534057,0.04478121,0.00000000,0.83226041,0.33150177,0.47239525,0.00000000
-5.28564282,1.44141727,0.04513714,0.00000000,0.84441176,0.33578922,0.49356590,0.00000000
-5.27963982,1.46840080,0.04593957,0.00000000,0.86406793,0.34223526,0.51832280,0.00000000
-5.27363682,1.50539388,0.04716655,0.00000000,0.89070851,0.35061911,0.54620530,0.00000000
-5.26763382,1.55126478,0.04878580,0.00000000,0.92365903,0.36067179,0.57666859,0.00000000
-5.26163082,1.60467771,0.05075520,0.00000000,0.96210692,0.37208408,0.60909397,0.00000000
-5.25562781,1.66412769,0.05302358,0.00000000,1.00512011,0.38451536,0.64280136,0.00000000
-5.24962481,1.72797879,0.05553171,0.00000000,1.05166806,0.39760299,0.67706382,0.00000000
-5.24362181,1.79450477,0.05821359,0.00000000,1.10064469,0.41097215,0.71112389,0.00000000
-5.23761881,1.86193130,0.06099796,0.00000000,1.15089291,0.42424558,0.74421120,0.00000000
-5.23161581,1.92847836,0.06380996,0.00000000,1.20123014,0.43705320,0.77556116,0.00000000
-5.22561281,1.99240206,0.06657295,0.00000000,1.25047439,0.44904108,0.80443395,0.00000000
-5.21960980,2.05203466,0.06921054,0.00000000,1.29747039,0.45987973,0.83013340,0.00000000
-5.21360680,2.10582190,0.07164854,0.00000000,1.34111491,0.46927137,0.85202513,0.00000000
-5.20760380,2.15235665,0.07381695,0.00000000,1.38038103,0.47695605,0.86955320,0.00000000
-5.20160080,2.19040806,0.07565192,0.00000000,1.41434040,0.48271651,0.88225482,0.00000000
-5.19559780,2.21894570,0.07709746,0.00000000,1.44218312,0.48638165,0.88977249,0.00000000
-5.18959480,2.23715799,0.07810700,0.00000000,1.46323464,0.48782868,0.89186309,0.00000000
-5.18359180,2.24446463,0.07864463,0.00000000,1.47696916,0.48698389,0.88840353,0.00000000
-5.17758879,2.24052295,0.07868603,0.00000000,1.48301917,0.48382206,0.87939278,0.00000000
-5.17158579,2.22522811,0.07821902,0.00000000,1.48118097,0.47836482,0.86495021,0.00000000
-5.16558279,2.19870739,0.07724365,0.00000000,1.47141586,0.47067786,0.84531011,0.00000000
-5.15957979,2.16130893,0.07577200,0.00000000,1.45384717,0.46086724,0.82081295,0.00000000
-5.15357679,2.11358546,0.07382749,0.00000000,1.42875307,0.44907503,0.79189338,0.00000000
-5.14757379,2.05627364,0.07144387,0.00000000,1.39655569,0.43547432,0.75906573,0.00000000
-5.14157079,1.99026984,0.06866390,0.00000000,1.35780667,0.42026392,0.72290748,0.00000000
-5.13556778,1.91660298,0.06553777,0.00000000,1.31316987,0.40366279,0.68404139,0.00000000
-5.12956478,1.83640552,0.06212129,0.00000000,1.26340164,0.38590441,0.64311701,0.00000000
-5.12356178,1.75088329,0.05847408,0.00000000,1.20932944,0.36723120,0.60079229,0.00000000
-5.11755878,1.66128515,0.05465764,0.00000000,1.15182938,0.34788918,0.55771587,0.00000000
-5.11155578,1.56887306,0.05073349,0.00000000,1.09180347,0.32812281,0.51451079,0.00000000
-5.10555278,1.47489355,0.04676147,0.00000000,1.03015711,0.30817030,0.47176000,0.00000000
-5.09954977,1.38055112,0.04279817,0.00000000,0.96777762,0.28825926,0.42999424,0.00000000
-5.09354677,1.28698410,0.03889564,0.00000000,0.90551423,0.26860287,0.38968236,0.00000000
-5.08754377,1.19524353,0.03510031,0.00000000,0.84416013,0.24939658,0.35122436,0.00000000
-5.08154077,1.10627533,0.03145225,0.00000000,0.78443693,0.23081530,0.31494724,0.00000000
-5.07553777,1.02090616,0.02798468,0.00000000,0.72698179,0.21301125,0.28110334,0.00000000
-5.06953477,0.93983290,0.02472379,0.00000000,0.67233764,0.19611231,0.24987122,0.00000000
-5.06353177,0.86361605,0.02168879,0.00000000,0.62094632,0.18022103,0.22135865,0.00000000
-5.05752876,0.79267681,0.01889220,0.00000000,0.57314490,0.16541418,0.19560749,0.00000000
-5.05152576,0.72729785,0.01634035,0.00000000,0.52916501,0.15174294,0.17259996,0.00000000
-5.04552276,0.66762749,0.01403400,0.00000000,0.48913502,0.13923360,0.15226609,0.00000000
-5.03951976,0.61368703,0.01196910,0.00000000,0.45308494,0.12788884,0.13449181,0.00000000
-5.03351676,0.56538094,0.01013760,0.00000000,0.42095371,0.11768948,0.11912749,0.00000000
-5.02751376,0.52250942,0.00852827,0.00000000,0.39259849,0.10859672,0.10599651,0.00000000
-5.02151076,0.48478300,0.00712756,0.00000000,0.36780578,0.10055470,0.09490358,0.00000000
-5.01550775,0.45183867,0.00592037,0.00000000,0.34630377,0.09349346,0.08564279,0.00000000
-5.00950475,0.42325702,0.00489083,0.00000000,0.32777562,0.08733211,0.07800492,0.00000000
-5.00350175,0.39858003,0.00402294,0.00000000,0.31187324,0.08198214,0.07178425,0.00000000
-4.99749875,0.37732885,0.00330120,0.00000000,0.29823118,0.07735081,0.06678449,0.00000000
-4.99149575,0.35902127,0.00271112,0.00000000,0.28648014,0.07334455,0.06282403,0.00000000
-4.98549275,0.34318829,0.00223966,0.00000000,0.27625993,0.06987223,0.05974044,0.00000000
-4.97948974,0.32938958,0.00187562,0.00000000,0.26723130,0.06684819,0.05739427,0.00000000
-4.97348674,0.31722731,0.00160996,0.00000000,0.25908659,0.06419516,0.05567212,0.00000000
-4.96748374,0.30635826,0.00143604,0.00000000,0.25155883,0.06184667,0.05448921,0.00000000
-4.96148074,0.29650375,0.00134987,0.00000000,0.24442915,0.05974921,0.05379137,0.00000000
-4.95547774,0.28745755,0.00135029,0.00000000,0.23753244,0.05786393,0.05355649,0.00000000
-4.94947474,0.27909145,0.00143912,0.00000000,0.23076116,0.05616792,0.05379558,0.00000000
-4.94347174,0.27135856,0.00162135,0.00000000,0.22406730,0.05465500,0.05455341,0.00000000
-4.93746873,0.26429443,0.00190520,0.00000000,0.21746264,0.05333607,0.05590865,0.00000000
-4.93146573,0.25801594,0.00230223,0.00000000,0.21101724,0.05223902,0.05797362,0.00000000
-4.92546273,0.25271818,0.00282743,0.00000000,0.20485652,0.05140817,0.06089354,0.00000000
-4.91945973,0.24866943,0.00349916,0.00000000,0.19915692,0.05090330,0.06484516,0.00000000
-4.91345673,0.24620428,0.00433917,0.00000000,0.19414031,0.05079822,0.07003483,0.00000000
-4.90745373,0.24571512,0.00537240,0.00000000,0.19006748,0.05117905,0.07669569,0.00000000
-4.90145073,0.24764209,0.00662681,0.00000000,0.18723069,0.05214196,0.08508415,0.00000000
-4.89544772,0.25246157,0.00813296,0.00000000,0.18594548,0.05379072,0.09547522,0.00000000
-4.88944472,0.26067333,0.00992358,0.00000000,0.18654196,0.05623375,0.10815690,0.00000000
-4.88344172,0.27278645,0.01203290,0.00000000,0.18935556,0.05958095,0.12342339,0.00000000
-4.87743872,0.28930417,0.01449586,0.00000000,0.19471747,0.06394019,0.14156709,0.00000000
-4.87143572,0.31070768,0.01734717,0.00000000,0.20294471,0.06941354,0.16286949,0.00000000
-4.86543272,0.33743926,0.02062013,0.00000000,0.21433018,0.07609335,0.18759106,0.00000000
-4.85942971,0.36988485,0.02434546,0.00000000,0.22913253,0.08405808,0.21596014,0.00000000
-4.85342671,0.40835647,0.02854985,0.00000000,0.24756630,0.09336827,0.24816136,0.00000000
-4.84742371,0.45307502,0.03325455,0.00000000,0.26979227,0.10406242,0.28432366,0.00000000
-4.84142071,0.50415378,0.03847391,0.00000000,0.29590837,0.11615324,0.32450855,0.00000000
-4.83541771,0.56158346,0.04421393,0.00000000,0.32594156,0.12962416,0.36869903,0.00000000
-4.82941471,0.62521932,0.05047091,0.00000000,0.35984070,0.14442651,0.41678973,0.00000000
-4.82341171,0.69477118,0.05723036,0.00000000,0.39747106,0.16047732,0.46857887,0.00000000
-4.81740870,0.76979706,0.06446606,0.00000000,0.43861067,0.17765813,0.52376268,0.00000000
-4.81140570,0.84970108,0.07213951,0.00000000,0.48294895,0.19581481,0.58193279,0.00000000
-4.80540270,0.93373636,0.08019980,0.00000000,0.53008790,0.21475866,0.64257713,0.00000000
-4.79939970,1.02101322,0.08858385,0.00000000,0.57954616,0.23426875,0.70508466,0.00000000
-4.79339670,1.11051313,0.09721727,0.00000000,0.63076606,0.25409563,0.76875426,0.00000000
-4.78739370,1.20110842,0.10601562,0.00000000,0.68312388,0.27396646,0.83280774,0.00000000
-4.78139070,1.29158743,0.11488629,0.00000000,0.73594307,0.29359128,0.89640692,0.00000000
-4.77538769,1.38068472,0.12373077,0.00000000,0.78851033,0.31267052,0.95867431,0.00000000
-4.76938469,1.46711555,0.13244745,0.00000000,0.84009419,0.33090332,1.01871705,0.00000000
-4.76338169,1.54961347,0.14093471,0.00000000,0.88996555,0.34799653,1.07565299,0.00000000
-4.75737869,1.62696979,0.14909429,0.00000000,0.93741950,0.36367397,1.12863839,0.00000000
-4.75137569,1.69807350,0.15683478,0.00000000,0.98179777,0.37768566,1.17689589,0.00000000
-4.74537269,1.76194991,0.16407506,0.00000000,1.02251079,0.38981657,1.21974161,0.00000000
-4.73936968,1.81779645,0.17074769,0.00000000,1.05905862,0.39989452,1.25661042,0.00000000
-4.73336668,1.86501400,0.17680184,0.00000000,1.09104982,0.40779693,1.28707797,0.00000000
-4.72736368,1.90323230,0.18220588,0.00000000,1.11821736,0.41345600,1.31087861,0.00000000
-4.72136068,1.93232807,0.18694931,0.00000000,1.14043087,0.41686214,1.32791822,0.00000000
-4.71535768,1.95243496,0.19104399,0.00000000,1.15770461,0.41806539,1.33828125,0.00000000
-4.70935468,1.96394457,0.19452462,0.00000000,1.17020063,0.41717481,1.34223151,0.00000000
-4.70335168,1.96749827,0.19744833,0.00000000,1.17822691,0.41435571,1.34020661,0.00000000
-4.69734867,1.96396988,0.19989333,0.00000000,1.18223033,0.40982492,1.33280589,0.00000000
-4.69134567,1.95443973,0.20195681,0.00000000,1.18278470,0.40384418,1.32077255,0.00000000
-4.68534267,1.94016087,0.20375190,0.00000000,1.18057406,0.39671189,1.30497023,0.00000000
-4.67933967,1.92251863,0.20540393,0.00000000,1.17637192,0.38875363,1.28635518,0.00000000
-4.67333667,1.90298498,0.20704609,0.00000000,1.17101693,0.38031165,1.26594489,0.00000000
-4.66733367,1.88306934,0.20881451,0.00000000,1.16538596,0.37173385,1.24478445,0.00000000
-4.66133067,1.86426752,0.21084311,0.00000000,1.16036552,0.36336262,1.22391181,0.00000000
-4.65532766,1.84801086,0.21325829,0.00000000,1.15682226,0.35552394,1.20432339,0.00000000
-4.64932466,1.83561721,0.21617362,0.00000000,1.15557391,0.34851707,1.18694115,0.00000000
-4.64332166,1.82824562,0.21968495,0.00000000,1.15736134,0.34260538,1.17258244,0.00000000
-4.63731866,1.82685632,0.22386579,0.00000000,1.16282281,0.33800834,1.16193372,0.00000000
-4.63131566,1.83217749,0.22876353,0.00000000,1.17247135,0.33489517,1.15552894,0.00000000
-4.62531266,1.84467981,0.23439639,0.00000000,1.18667585,0.33338022,1.15373348,0.00000000
-4.61930965,1.86455986,0.24075134,0.00000000,1.20564663,0.33352028,1.15673402,0.00000000
-4.61330665,1.89173277,0.24778318,0.00000000,1.22942590,0.33531371,1.16453473,0.00000000
-4.60730365,1.92583449,0.25541470,0.00000000,1.25788352,0.33870164,1.17695966,0.00000000
-4.60130065,1.96623335,0.26353806,0.00000000,1.29071807,0.34357091,1.19366139,0.00000000
-4.59529765,2.01205069,0.27201735,0.00000000,1.32746335,0.34975878,1.21413518,0.00000000
-4.58929465,2.06218956,0.28069221,0.00000000,1.36750007,0.35705909,1.23773835,0.00000000
-4.58329165,2.11537059,0.28938247,0.00000000,1.41007235,0.36522976,1.26371379,0.00000000
-4.57728864,2.17017356,0.29789360,0.00000000,1.45430857,0.37400120,1.29121686,0.00000000
-4.57128564,2.22508324,0.30602273,0.00000000,1.49924587,0.38308542,1.31934447,0.00000000
-4.56528264,2.27853778,0.31356516,0.00000000,1.54385757,0.39218547,1.34716541,0.00000000
-4.55927964,2.32897787,0.32032090,0.00000000,1.58708255,0.40100492,1.37375058,0.00000000
-4.55327664,2.37489497,0.32610113,0.00000000,1.62785576,0.40925691,1.39820227,0.00000000
-4.54727364,2.41487686,0.33073428,0.00000000,1.66513883,0.41667271,1.41968127,0.00000000
-4.54127064,2.44764894,0.33407148,0.00000000,1.69794966,0.42300926,1.43743103,0.00000000
-4.53526763,2.47210998,0.33599108,0.00000000,1.72539036,0.42805565,1.45079807,0.00000000
-4.52926463,2.48736113,0.33640228,0.00000000,1.74667223,0.43163824,1.45924817,0.00000000
-4.52326163,2.49272753,0.33524751,0.00000000,1.76113741,0.43362437,1.46237778,0.00000000
-4.51725863,2.48777186,0.33250363,0.00000000,1.76827623,0.43392461,1.45992081,0.00000000
-4.51125563,2.47229984,0.32818189,0.00000000,1.76773991,0.43249348,1.45175053,0.00000000
-4.50525263,2.44635788,0.32232669,0.00000000,1.75934829,0.42932877,1.43787704,0.00000000
-4.49924962,2.41022331,0.31501328,0.00000000,1.74309240,0.42446960,1.41844063,0.00000000
-4.49324662,2.36438794,0.30634445,0.00000000,1.71913190,0.41799328,1.39370159,0.00000000
-4.48724362,2.30953610,0.29644657,0.00000000,1.68778766,0.41001127,1.36402704,0.00000000
-4.48124062,2.24651810,0.28546495,0.00000000,1.64952980,0.40066433,1.32987564,0.00000000
-4.47523762,2.17632036,0.27355895,0.00000000,1.60496179,0.39011728,1.29178065,0.00000000
-4.46923462,2.10003354,0.26089695,0.00000000,1.55480111,0.37855329,1.25033223,0.00000000
-4.46323162,2.01881980,0.24765144,0.00000000,1.49985741,0.36616819,1.20615950,0.00000000
-4.45722861,1.93388015,0.23399432,0.00000000,1.44100866,0.35316484,1.15991289,0.00000000
-4.45122561,1.84642314,0.22009279,0.00000000,1.37917637,0.33974760,1.11224739,0.00000000
-4.44522261,1.75763547,0.20610560,0.00000000,1.31530046,0.32611734,1.06380687,0.00000000
-4.43921961,1.66865518,0.19218013,0.00000000,1.25031472,0.31246672,1.01520991,0.00000000
-4.43321661,1.58054811,0.17845003,0.00000000,1.18512337,0.29897605,0.96703719,0.00000000
-4.42721361,1.49428762,0.16503360,0.00000000,1.12057953,0.28580969,0.91982067,0.00000000
-4.42121061,1.41073811,0.15203279,0.00000000,1.05746606,0.27311300,0.87403450,0.00000000
-4.41520760,1.33064213,0.13953283,0.00000000,0.99647920,0.26100989,0.83008776,0.00000000
-4.40920460,1.25461128,0.12760238,0.00000000,0.93821543,0.24960095,0.78831903,0.00000000
-4.40320160,1.18312069,0.11629414,0.00000000,0.88316178,0.23896217,0.74899269,0.00000000
-4.39719860,1.11650706,0.10564576,0.00000000,0.83168963,0.22914435,0.71229703,0.00000000
-4.39119560,1.05497007,0.09568105,0.00000000,0.78405221,0.22017295,0.67834414,0.00000000
-4.38519260,0.99857697,0.08641139,0.00000000,0.74038562,0.21204871,0.64717148,0.00000000
-4.37918959,0.94727024,0.07783718,0.00000000,0.70071321,0.20474881,0.61874527,0.00000000
-4.37318659,0.90087792,0.06994939,0.00000000,0.66495320,0.19822864,0.59296548,0.00000000
-4.36718359,0.85912657,0.06273108,0.00000000,0.63292904,0.19242413,0.56967252,0.00000000
-4.36118059,0.82165633,0.05615885,0.00000000,0.60438224,0.18725468,0.54865533,0.00000000
-4.35517759,0.78803785,0.05020431,0.00000000,0.57898717,0.18262654,0.52966086,0.00000000
-4.34917459,0.75779061,0.04483536,0.00000000,0.55636722,0.17843654,0.51240465,0.00000000
-4.34317159,0.73040209,0.04001745,0.00000000,0.53611194,0.17457625,0.49658226,0.00000000
-4.33716858,0.70534740,0.03571478,0.00000000,0.51779440,0.17093621,0.48188111,0.00000000
-4.33116558,0.68210865,0.03189130,0.00000000,0.50098829,0.16741025,0.46799255,0.00000000
-4.32516258,0.66019357,0.02851177,0.00000000,0.48528428,0.16389975,0.45462355,0.00000000
-4.31915958,0.63915280,0.02554260,0.00000000,0.47030487,0.16031755,0.44150783,0.00000000
-4.31315658,0.61859525,0.02295274,0.00000000,0.45571765,0.15659159,0.42841578,0.00000000
-4.30715358,0.59820119,0.02071440,0.00000000,0.44124624,0.15266796,0.41516313,0.00000000
