energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.90995498,5.99360691,1.61305210,1.56617075,0.01531784,1.01261021,0.07020917,2.37889818,1.80482144,0.48290213
-5.90395198,6.05948849,1.63085227,1.57826978,0.01526250,1.00944526,0.07198095,2.42618768,1.85911013,0.49036886
-5.89794897,6.12350817,1.64825333,1.59020541,0.01520424,1.00623090,0.07373378,2.47228747,1.91050134,0.49791925
-5.89194597,6.18473234,1.66515594,1.60195773,0.01514073,1.00297996,0.07543001,2.51658281,1.95818814,0.50546248
-5.88594297,6.24241356,1.68147681,1.61356254,0.01506989,0.99973457,0.07703338,2.55852792,2.00144143,0.51293189
-5.87993997,6.29600994,1.69715368,1.62511137,0.01499002,0.99656662,0.07850995,2.59765809,2.03962756,0.52028649
-5.87393697,6.34519642,1.71214907,1.63674868,0.01489989,0.99357658,0.07982899,2.63359933,2.07222291,0.52751135
-5.86793397,6.38986634,1.72645259,1.64866591,0.01479884,0.99089068,0.08096376,2.66607469,2.09882498,0.53461694
-5.86193097,6.43012261,1.74008143,1.66109253,0.01468678,0.98865621,0.08189210,2.69490682,2.11915919,0.54163718
-5.85592796,6.46625799,1.75307870,1.67428413,0.01456424,0.98703509,0.08259691,2.72001633,2.13308100,0.54862631
-5.84992496,6.49872507,1.76550971,1.68850811,0.01443235,0.98619593,0.08306641,2.74141598,2.14057331,0.55565465
-5.84392196,6.52809691,1.77745625,1.70402742,0.01429275,0.98630477,0.08329420,2.75920067,2.14173913,0.56280331
-5.83791896,6.55502023,1.78900910,1.72108311,0.01414753,0.98751498,0.08327904,2.77353391,2.13679003,0.57015817
-5.83191596,6.58016347,1.80025933,1.73987659,0.01399911,0.98995687,0.08302458,2.78463126,2.12603090,0.57780342
-5.82591296,6.60416253,1.81128878,1.76055246,0.01385011,0.99372747,0.08253881,2.79274174,2.10984204,0.58581483
-5.81990995,6.62756731,1.82216044,1.78318297,0.01370319,0.99888115,0.08183336,2.79812828,2.08865933,0.59425324
-5.81390695,6.65079213,1.83290925,1.80775487,0.01356093,1.00542164,0.08092284,2.80104836,2.06295387,0.60315870
-5.80790395,6.67407308,1.84353417,1.83415964,0.01342566,1.01329587,0.07982397,2.80173591,2.03321199,0.61254531
-5.80190095,6.69743495,1.85399176,1.86218767,0.01329934,1.02239024,0.07855480,2.80038568,1.99991669,0.62239743
-5.79589795,6.72066989,1.86419206,1.89152694,0.01318343,1.03252947,0.07713395,2.79714085,1.96353156,0.63266720
-5.78989495,6.74332920,1.87399690,1.92176637,0.01307886,1.04347836,0.07557991,2.79208465,1.92448773,0.64327373
-5.78389195,6.76472898,1.88322092,1.95240412,0.01298587,1.05494638,0.07391050,2.78523646,1.88317450,0.65410395
-5.77788894,6.78396953,1.89163528,1.98286028,0.01290406,1.06659510,0.07214238,2.77655232,1.83993374,0.66501502
-5.77188594,6.79996748,1.89897400,2.01249381,0.01283235,1.07804811,0.07029080,2.76592998,1.79505816,0.67583844
-5.76588294,6.81149903,1.90494255,2.04062289,0.01276902,1.08890306,0.06836942,2.75321771,1.74879317,0.68638531
-5.75987994,6.81725197,1.90922840,2.06654789,0.01271177,1.09874538,0.06639033,2.73822649,1.70134173,0.69645272
-5.75387694,6.81588369,1.91151295,2.08957591,0.01265778,1.10716296,0.06436417,2.72074440,1.65287179,0.70583085
-5.74787394,6.80608203,1.91148420,2.10904593,0.01260384,1.11376122,0.06230034,2.70055254,1.60352525,0.71431038
-5.74187094,6.78662587,1.90884978,2.12435332,0.01254646,1.11817793,0.06020729,2.67744110,1.55342795,0.72168985
-5.73586793,6.75644228,1.90334943,2.13497268,0.01248199,1.12009699,0.05809287,2.65122496,1.50269965,0.72778263
-5.72986493,6.71465748,1.89476660,2.14047804,0.01240680,1.11926068,0.05596465,2.62175756,1.45146341,0.73242317
-5.72386193,6.66063910,1.88293852,2.14055945,0.01231737,1.11547976,0.05383028,2.58894259,1.39985361,0.73547221
-5.71785893,6.59402804,1.86776438,2.13503536,0.01221046,1.10864101,0.05169775,2.55274281,1.34802235,0.73682083
-5.71185593,6.51475868,1.84921124,2.12386016,0.01208327,1.09871195,0.04957559,2.51318573,1.29614368,0.73639319
-5.70585293,6.42306689,1.82731752,2.10712676,0.01193349,1.08574239,0.04747303,2.47036615,1.24441562,0.73414794
-5.69984992,6.31948601,1.80219390,2.08506404,0.01175948,1.06986305,0.04540005,2.42444551,1.19306010,0.73007827
-5.69384692,6.20483164,1.77402181,2.05802945,0.01156030,1.05128113,0.04336735,2.37564869,1.14232081,0.72421092
-5.68784392,6.08017641,1.74304941,2.02649713,0.01133580,1.03027310,0.04138622,2.32425837,1.09245941,0.71660405
-5.68184092,5.94681653,1.70958554,1.99104221,0.01108666,1.00717528,0.03946838,2.27060780,1.04375039,0.70734446
-5.67583792,5.80623214,1.67399177,1.95232197,0.01081439,0.98237233,0.03762577,2.21507250,0.99647509,0.69654418
-5.66983492,5.66004345,1.63667302,1.91105479,0.01052131,0.95628445,0.03587026,2.15806143,0.95091523,0.68433676
-5.66383192,5.50996497,1.59806713,1.86799775,0.01021051,0.92935379,0.03421341,2.10000823,0.90734641,0.67087352
-5.65782891,5.35775979,1.55863378,1.82392393,0.00988580,0.90203049,0.03266616,2.04136293,0.86603193,0.65631983
-5.65182591,5.20519558,1.51884323,1.77960012,0.00955156,0.87475916,0.03123862,1.98258448,0.82721723,0.64085171
-5.64582291,5.05400395,1.47916524,1.73576596,0.00921267,0.84796609,0.02993985,1.92413421,0.79112503,0.62465264
-5.63981991,4.90584420,1.44005852,1.69311503,0.00887434,0.82204780,0.02877765,1.86647029,0.75795146,0.60791088
-5.63381691,4.76227208,1.40196103,1.65227857,0.00854199,0.79736117,0.02775850,1.81004312,0.72786296,0.59081710
-5.62781391,4.62471419,1.36528132,1.61381220,0.00822102,0.77421546,0.02688741,1.75529144,0.70099412,0.57356233
-5.62181091,4.49444773,1.33039114,1.57818577,0.00791674,0.75286640,0.02616793,1.70263894,0.67744617,0.55633624
-5.61580790,4.37258563,1.29761938,1.54577655,0.00763411,0.73351240,0.02560216,1.65249110,0.65728610,0.53932557
-5.60980490,4.26006647,1.26724734,1.51686560,0.00737762,0.71629270,0.02519078,1.60523204,0.64054622,0.52271259
-5.60380190,4.15764868,1.23950542,1.49163712,0.00715118,0.70128763,0.02493312,1.56122111,0.62722401,0.50667368
-5.59779890,4.06590841,1.21457107,1.47018052,0.00695792,0.68852040,0.02482722,1.52078923,0.61728223,0.49137773
-5.59179590,3.98524049,1.19256797,1.45249479,0.00680013,0.67796055,0.02486995,1.48423484,0.61064917,0.47698453
-5.58579290,3.91586196,1.17356631,1.43849480,0.00667919,0.66952847,0.02505702,1.45181953,0.60721906,0.46364303
-5.57978989,3.85781788,1.15758404,1.42801919,0.00659549,0.66310090,0.02538309,1.42376364,0.60685273,0.45148945
-5.57378689,3.81098899,1.14458909,1.42083931,0.00654845,0.65851707,0.02584180,1.40024198,0.60937858,0.44064543
-5.56778389,3.77510136,1.13450231,1.41666905,0.00653653,0.65558516,0.02642580,1.38137998,0.61459391,0.43121621
-5.56178089,3.74973777,1.12720119,1.41517512,0.00655724,0.65408895,0.02712675,1.36725067,0.62226692,0.42328891
-5.55577789,3.73435112,1.12252420,1.41598764,0.00660729,0.65379442,0.02793535,1.35787288,0.63213933,0.41693107
-5.54977489,3.72827990,1.12027579,1.41871081,0.00668267,0.65445614,0.02884133,1.35321076,0.64392981,0.41218953
-5.54377189,3.73076577,1.12023195,1.42293361,0.00677877,0.65582337,0.02983346,1.35317510,0.65733831,0.40908972
-5.53776888,3.74097342,1.12214632,1.42824028,0.00689056,0.65764590,0.03089961,1.35762644,0.67205122,0.40763553
-5.53176588,3.75801252,1.12575679,1.43422068,0.00701276,0.65967939,0.03202677,1.36638001,0.68774733,0.40780959
-5.52576288,3.78096165,1.13079253,1.44048041,0.00714000,0.66169042,0.03320115,1.37921249,0.70410456,0.40957431
-5.51975988,3.80889363,1.13698136,1.44665052,0.00726705,0.66346111,0.03440835,1.39587025,0.72080702,0.41287336
-5.51375688,3.84090200,1.14405730,1.45239686,0.00738891,0.66479345,0.03563351,1.41607883,0.73755247,0.41763375
-5.50775388,3.87612756,1.15176820,1.45742881,0.00750109,0.66551314,0.03686153,1.43955314,0.75405956,0.42376840
-5.50175088,3.91378433,1.15988318,1.46150732,0.00759964,0.66547316,0.03807739,1.46600798,0.77007480,0.43117903
-5.49574787,3.95318387,1.16819963,1.46445196,0.00768138,0.66455691,0.03926641,1.49516821,0.78537871,0.43975945
-5.48974487,3.99375691,1.17654963,1.46614680,0.00774394,0.66268085,0.04041457,1.52677810,0.79979090,0.44939888
-5.48374187,4.03507116,1.18480533,1.46654494,0.00778585,0.65979665,0.04150891,1.56060921,0.81317389,0.45998537
-5.47773887,4.07684446,1.19288317,1.46567114,0.00780658,0.65589271,0.04253779,1.59646650,0.82543524,0.47140913
-5.47173587,4.11895226,1.20074655,1.46362273,0.00780654,0.65099500,0.04349123,1.63419206,0.83652800,0.48356551
-5.46573287,4.16142878,1.20840686,1.46056817,0.00778704,0.64516703,0.04436117,1.67366633,0.84644932,0.49635774
-5.45972986,4.20446142,1.21592249,1.45674332,0.00775027,0.63850896,0.04514165,1.71480657,0.85523721,0.50969909
-5.45372686,4.24837814,1.22339597,1.45244533,0.00769916,0.63115571,0.04582895,1.75756264,0.86296569,0.52351450
-5.44772386,4.29362804,1.23096891,1.44802398,0.00763730,0.62327400,0.04642159,1.80191021,0.86973830,0.53774149
-5.44172086,4.34075550,1.23881516,1.44387070,0.00756877,0.61505838,0.04692031,1.84784162,0.87568052,0.55233045
-5.43571786,4.39036874,1.24713197,1.44040550,0.00749803,0.60672612,0.04732791,1.89535498,0.88093123,0.56724413
-5.42971486,4.44310380,1.25612980,1.43806192,0.00742969,0.59851123,0.04764897,1.94444191,0.88563376,0.58245646
-5.42371186,4.49958547,1.26602088,1.43727076,0.00736840,0.59065756,0.04788958,1.99507471,0.88992685,0.59795070
-5.41770885,4.56038664,1.27700710,1.43844282,0.00731861,0.58341125,0.04805695,2.04719359,0.89393614,0.61371704
-5.41170585,4.62598811,1.28926776,1.44195148,0.00728449,0.57701273,0.04815895,2.10069477,0.89776646,0.62974971
-5.40570285,4.69674054,1.30294775,1.44811576,0.00726968,0.57168851,0.04820373,2.15542025,0.90149542,0.64604392
-5.39969985,4.77283065,1.31814674,1.45718453,0.00727725,0.56764314,0.04819926,2.21114991,0.90516862,0.66259255
-5.39369685,4.85425357,1.33490998,1.46932280,0.00730949,0.56505160,0.04815296,2.26759664,0.90879680,0.67938309
-5.38769385,4.94079282,1.35322132,1.48460052,0.00736791,0.56405246,0.04807130,2.32440502,0.91235502,0.69639486
-5.38169085,5.03200960,1.37299873,1.50298482,0.00745313,0.56474218,0.04795963,2.38115390,0.91578412,0.71359679
-5.37568784,5.12724217,1.39409297,1.52433600,0.00756490,0.56717079,0.04782191,2.43736309,0.91899417,0.73094597
-5.36968484,5.22561618,1.41628926,1.54840769,0.00770206,0.57133917,0.04766072,2.49250415,0.92187005,0.74838715
-5.36368184,5.32606566,1.43931238,1.57485144,0.00786262,0.57719819,0.04747723,2.54601506,0.92427873,0.76585327
-5.35767884,5.42736461,1.46283475,1.60322565,0.00804384,0.58464973,0.04727132,2.59731822,0.92607795,0.78326720
-5.35167584,5.52816775,1.48648743,1.63300860,0.00824232,0.59354963,0.04704187,2.64584127,0.92712586,0.80054457
-5.34567284,5.62705913,1.50987346,1.66361520,0.00845414,0.60371237,0.04678692,2.69103979,0.92729119,0.81759769
-5.33966983,5.72260634,1.53258300,1.69441673,0.00867498,0.61491752,0.04650411,2.73242079,0.92646330,0.83434039
-5.33366683,5.81341802,1.55420947,1.72476277,0.00890035,0.62691744,0.04619097,2.76956608,0.92456169,0.85069359
-5.32766383,5.89820177,1.57436603,1.75400430,0.00912569,0.63944603,0.04584533,2.80215411,0.92154435,0.86659124
-5.32166083,5.97581972,1.59270136,1.78151705,0.00934658,0.65222806,0.04546560,2.82997927,0.91741454,0.88198624
-5.31565783,6.04533877,1.60891412,1.80672379,0.00955888,0.66498874,0.04505113,2.85296745,0.91222548,0.89685615
-5.30965483,6.10607293,1.62276525,1.82911469,0.00975889,0.67746295,0.04460239,2.87118690,0.90608279,0.91120793
-5.30365183,6.15761536,1.63408742,1.84826465,0.00994347,0.68940376,0.04412116,2.88485364,0.89914427,0.92508175
-5.29764882,6.19985821,1.64279120,1.86384686,0.01011012,0.70058993,0.04361057,2.89433068,0.89161718,0.93855301
-5.29164582,6.23299905,1.64886767,1.87564190,0.01025708,0.71083195,0.04307511,2.90012111,0.88375285,0.95173279
-5.28564282,6.25753337,1.65238722,1.88354211,0.01038332,0.71997642,0.04252049,2.90285463,0.87583895,0.96476604
-5.27963982,6.27423318,1.65349486,1.88755092,0.01048859,0.72790870,0.04195351,2.90326839,0.86818969,0.97782781
-5.27363682,6.28411280,1.65240209,1.88777745,0.01057337,0.73455370,0.04138177,2.90218228,0.86113444,0.99111729
-5.26763382,6.28838334,1.64937600,1.88442676,0.01063881,0.73987490,0.04081339,2.90047013,0.85500518,1.00484990
-5.26163082,6.28839824,1.64472620,1.87778630,0.01068666,0.74387184,0.04025675,2.89902757,0.85012354,1.01924774
-5.25562781,6.28559247,1.63879021,1.86820942,0.01071916,0.74657618,0.03972010,2.89873830,0.84678789,1.03452882
-5.24962481,6.28141863,1.63191825,1.85609693,0.01073898,0.74804677,0.03921135,2.90044011,0.84526131,1.05089548
-5.24362181,6.27728316,1.62445820,1.84187772,0.01074902,0.74836401,0.03873776,2.90489222,0.84576085,1.06852269
-5.23761881,6.27448581,1.61674148,1.82598951,0.01075240,0.74762386,0.03830576,2.91274556,0.84844881,1.08754677
-5.23161581,6.27416554,1.60907061,1.80886063,0.01075228,0.74593190,0.03792086,2.92451726,0.85342632,1.10805521
-5.22561281,6.27725531,1.60170888,1.79089387,0.01075181,0.74339772,0.03758755,2.94057065,0.86072968,1.13007814
-5.21960980,6.28444804,1.59487284,1.77245303,0.01075400,0.74013004,0.03730935,2.96110159,0.87032953,1.15358202
-5.21360680,6.29617504,1.58872751,1.75385271,0.01076174,0.73623258,0.03708892,2.98613180,0.88213297,1.17846582
-5.20760380,6.31259774,1.58338470,1.73535177,0.01077766,0.73180110,0.03692818,3.01550940,0.89598838,1.20456022
-5.20160080,6.33361265,1.57890417,1.71715039,0.01080417,0.72692148,0.03682854,3.04891647,0.91169275,1.23162967
-5.19559780,6.35886879,1.57529746,1.69939079,0.01084340,0.72166892,0.03679115,3.08588317,0.92900102,1.25937754
-5.18959480,6.38779629,1.57253407,1.68216118,0.01089719,0.71610831,0.03681705,3.12580762,0.94763697,1.28745391
-5.18359180,6.41964409,1.57054936,1.66550254,0.01096713,0.71029545,0.03690746,3.16798035,0.96730488,1.31546588
-5.17758879,6.45352441,1.56925385,1.64941750,0.01105450,0.70427911,0.03706391,3.21161204,0.98770153,1.34298982
-5.17158579,6.48846132,1.56854317,1.63388082,0.01116031,0.69810371,0.03728833,3.25586309,1.00852759,1.36958500
-5.16558279,6.52344081,1.56830817,1.61885053,0.01128529,0.69181238,0.03758310,3.29987364,1.02949811,1.39480790
-5.15957979,6.55745944,1.56844470,1.60427916,0.01142988,0.68545008,0.03795094,3.34279237,1.05035123,1.41822672
-5.15357679,6.58956941,1.56886247,1.59012432,0.01159420,0.67906679,0.03839481,3.38380308,1.07085490,1.43943523
-5.14757379,6.61891778,1.56949266,1.57635798,0.01177808,0.67272033,0.03891760,3.42214768,1.09081133,1.45806548
-5.14157079,6.64477834,1.57029396,1.56297418,0.01198097,0.66647879,0.03952186,3.45714499,1.11005887,1.47379874
-5.13556778,6.66657487,1.57125679,1.54999454,0.01220197,0.66042227,0.04020937,3.48820460,1.12847155,1.48637443
-5.12956478,6.68389552,1.57240559,1.53747159,0.01243976,0.65464405,0.04098077,3.51483570,1.14595635,1.49559648
-5.12356178,6.69649792,1.57379917,1.52548980,0.01269262,0.64925080,0.04183510,3.53665096,1.16244866,1.50133713
-5.11755878,6.70430591,1.57552912,1.51416431,0.01295839,0.64436212,0.04276942,3.55336564,1.17790620,1.50353814
-5.11155578,6.70739852,1.57771648,1.50363771,0.01323448,0.64010918,0.04377844,3.56479272,1.19230213,1.50220932
-5.10555278,6.70599255,1.58050685,1.49407502,0.01351787,0.63663257,0.04485431,3.57083468,1.20561783,1.49742477
-5.09954977,6.70042035,1.58406413,1.48565733,0.01380512,0.63407951,0.04598639,3.57147279,1.21783586,1.48931702
-5.09354677,6.69110417,1.58856328,1.47857455,0.01409243,0.63260037,0.04716131,3.56675492,1.22893380,1.47806944
-5.08754377,6.67852890,1.59418233,1.47301755,0.01437568,0.63234476,0.04836297,3.55678265,1.23887924,1.46390737
-5.08154077,6.66321457,1.60109405,1.46917043,0.01465050,0.63345727,0.04957289,3.54169855,1.24762641,1.44708837
-5.07553777,6.64569010,1.60945754,1.46720292,0.01491235,0.63607308,0.05077050,3.52167431,1.25511451,1.42789206
-5.06953477,6.62646930,1.61941017,1.46726363,0.01515662,0.64031347,0.05193371,3.49690035,1.26126795,1.40660995
-5.06353177,6.60603007,1.63106011,1.46947422,0.01537869,0.64628157,0.05303943,3.46757716,1.26599840,1.38353569
-5.05752876,6.58479737,1.64447978,1.47392475,0.01557410,0.65405846,0.05406430,3.43390864,1.26920836,1.35895609
-5.05152576,6.56313032,1.65970054,1.48067035,0.01573859,0.66369963,0.05498537,3.39609755,1.27079609,1.33314318
-5.04552276,6.54131335,1.67670871,1.48972923,0.01586824,0.67523222,0.05578082,3.35434289,1.27066133,1.30634756
-5.03951976,6.51955161,1.69544330,1.50108204,0.01595955,0.68865290,0.05643063,3.30883907,1.26871166,1.27879320
-5.03351676,6.49796994,1.71579537,1.51467245,0.01600952,0.70392660,0.05691726,3.25977655,1.26486869,1.25067385
-5.02751376,6.47661542,1.73760923,1.53040892,0.01601574,0.72098615,0.05722616,3.20734370,1.25907403,1.22215104
-5.02151076,6.45546278,1.76068549,1.54816736,0.01597647,0.73973285,0.05734628,3.15172949,1.25129432,1.19335358
-5.01550775,6.43442239,1.78478580,1.56779465,0.01589063,0.76003796,0.05727035,3.09312676,1.24152535,1.16437871
-5.00950475,6.41335029,1.80963923,1.58911277,0.01575791,0.78174508,0.05699518,3.03173570,1.22979481,1.13529450
-5.00350175,6.39206001,1.83495012,1.61192346,0.01557871,0.80467343,0.05652168,2.96776747,1.21616372,1.10614344
-4.99749875,6.37033566,1.86040716,1.63601323,0.01535421,0.82862184,0.05585493,2.90144757,1.20072648,1.07694707
-4.99149575,6.34794630,1.88569332,1.66115869,0.01508633,0.85337345,0.05500399,2.83301912,1.18360974,1.04771125
-4.98549275,6.32466102,1.91049642,1.68713204,0.01477767,0.87870092,0.05398171,2.76274566,1.16497009,1.01843198
-4.97948974,6.30026482,1.93451990,1.71370682,0.01443155,0.90437211,0.05280446,2.69091376,1.14499099,0.98910130
-4.97348674,6.27457484,1.95749337,1.74066377,0.01405186,0.93015592,0.05149174,2.61783509,1.12387915,0.95971323
-4.96748374,6.24745685,1.97918271,1.76779676,0.01364310,0.95582833,0.05006580,2.54384817,1.10186057,0.93026930
-4.96148074,6.21884161,1.99939906,1.79491893,0.01321021,0.98117834,0.04855122,2.46931961,1.07917662,0.90078359
-4.95547774,6.18874058,2.01800658,1.82186872,0.01275857,1.00601371,0.04697443,2.39464489,1.05608025,0.87128695
-4.94947474,6.15726078,2.03492851,1.84851585,0.01229386,1.03016625,0.04536329,2.32024849,1.03283260,0.84183033
-4.94347174,6.12461791,2.05015132,1.87476712,0.01182200,1.05349666,0.04374657,2.24658323,1.00970003,0.81248708
-4.93746873,6.09114718,2.06372660,1.90057165,0.01134905,1.07589856,0.04215354,2.17412886,0.98695160,0.78335407
-4.93146573,6.05731118,2.07577071,1.92592552,0.01088109,1.09730172,0.04061343,2.10338947,0.96485696,0.75455174
-4.92546273,6.02370397,2.08646198,1.95087541,0.01042416,1.11767427,0.03915502,2.03488976,0.94368452,0.72622290
-4.91945973,5.99105065,2.09603556,1.97552098,0.00998414,1.13702380,0.03780608,1.96917001,0.92369973,0.69853049
-4.91345673,5.96020195,2.10477603,2.00001565,0.00956667,1.15539723,0.03659298,1.90677949,0.90516335,0.67165435
-4.90745373,5.93212325,2.11300797,2.02456558,0.00917706,1.17287946,0.03554009,1.84826856,0.88832944,0.64578701
-4.90145073,5.90787785,2.12108489,2.04942661,0.00882017,1.18959068,0.03466938,1.79417918,0.87344297,0.62112886
-4.89544772,5.88860455,2.12937679,2.07489896,0.00850040,1.20568251,0.03399988,1.74503431,0.86073696,0.59788266
-4.88944472,5.87548987,2.13825699,2.10131974,0.00822156,1.22133294,0.03354723,1.70132611,0.85042899,0.57624777
-4.88344172,5.86973561,2.14808873,2.12905340,0.00798682,1.23674019,0.03332322,1.66350358,0.84271724,0.55641412
-4.87743872,5.87252267,2.15921205,2.15848016,0.00779869,1.25211588,0.03333544,1.63195985,0.83777605,0.53855631
-4.87143572,5.88497260,2.17193166,2.18998300,0.00765893,1.26767746,0.03358691,1.60701975,0.83575117,0.52282795
-4.86543272,5.90810818,2.18650621,2.22393352,0.00756855,1.28364043,0.03407584,1.58892825,0.83675503,0.50935645
-4.85942971,5.94281498,2.20313966,2.26067722,0.00752778,1.30021049,0.03479551,1.57784021,0.84086220,0.49823846
-4.85342671,5.98980541,2.22197486,2.30051900,0.00753606,1.31757606,0.03573423,1.57381216,0.84810540,0.48953619
-4.84742371,6.04958718,2.24308995,2.34370926,0.00759209,1.33590136,0.03687550,1.57679656,0.85847241,0.48327468
-4.84142071,6.12243762,2.26649735,2.39043141,0.00769378,1.35532034,0.03819824,1.58663896,0.87190401,0.47944016
-4.83541771,6.20838506,2.29214556,2.44079134,0.00783837,1.37593184,0.03967723,1.60307830,0.88829347,0.47797959
-4.82941471,6.30719840,2.31992341,2.49480920,0.00802242,1.39779589,0.04128372,1.62575069,0.90748737,0.47880144
-4.82341171,6.41838511,2.34966642,2.55241389,0.00824189,1.42093144,0.04298613,1.65419636,0.92928824,0.48177760
-4.81740870,6.54119786,2.38116470,2.61344049,0.00849226,1.44531545,0.04475089,1.68786992,0.95345867,0.48674644
-4.81140570,6.67464921,2.41417190,2.67763052,0.00876854,1.47088327,0.04654345,1.72615319,0.97972695,0.49351698
-4.80540270,6.81753351,2.44841438,2.74463496,0.00906546,1.49753017,0.04832925,1.76837050,1.00779396,0.50187384
-4.79939970,6.96845476,2.48359998,2.81401983,0.00937748,1.52511388,0.05007479,1.81380551,1.03734103,0.51158293
-4.79339670,7.12585884,2.51942577,2.88527372,0.00969895,1.55345776,0.05174867,1.86171892,1.06803841,0.52239768
-4.78739370,7.28806850,2.55558434,2.95781712,0.01002422,1.58235456,0.05332258,1.91136651,1.09955397,0.53406546
-4.78139070,7.45331943,2.59176803,3.03101280,0.01034771,1.61157036,0.05477214,1.96201649,1.13156167,0.54633413
-4.77538769,7.61979577,2.62767125,3.10417695,0.01066404,1.64084855,0.05607769,2.01296565,1.16374947,0.55895829
-4.76938469,7.78566380,2.66299065,3.17659065,0.01096812,1.66991373,0.05722475,2.06355373,1.19582630,0.57170521
-4.76338169,7.94910272,2.69742361,3.24751128,0.01125522,1.69847538,0.05820443,2.11317546,1.22752783,0.58436008
-4.75737869,8.10833197,2.73066535,3.31618375,0.01152107,1.72623134,0.05901351,2.16129004,1.25862087,0.59673061
-4.75137569,8.26163474,2.76240552,3.38185150,0.01176189,1.75287120,0.05965428,2.20742791,1.28890618,0.60865063
-4.74537269,8.40737801,2.79232463,3.44376708,0.01197449,1.77807952,0.06013422,2.25119476,1.31821987,0.61998277
-4.73936968,8.54402936,2.82009158,3.50120271,0.01215628,1.80153935,0.06046538,2.29227309,1.34643331,0.63062019
-4.73336668,8.67017145,2.84536260,3.55346069,0.01230531,1.82293596,0.06066364,2.33042140,1.37345182,0.64048722
-4.72736368,8.78451497,2.86778257,3.59988406,0.01242030,1.84196108,0.06074776,2.36547159,1.39921235,0.64953911
-4.72136068,8.88591090,2.88698906,3.63986753,0.01250059,1.85831781,0.06073839,2.39732488,1.42368040,0.65776081
-4.71535768,8.97336285,2.90261936,3.67286873,0.01254622,1.87172622,0.06065699,2.42594673,1.44684656,0.66516502
-4.70935468,9.04604006,2.91432054,3.69841998,0.01255784,1.88192965,0.06052474,2.45136122,1.46872291,0.67178949
-4.70335168,9.10329131,2.92176233,3.71614011,0.01253672,1.88870168,0.06036155,2.47364525,1.48933961,0.67769381
-4.69734867,9.14465970,2.92465206,3.72574640,0.01248470,1.89185350,0.06018513,2.49292291,1.50874191,0.68295574
-4.69134567,9.16989794,2.92275119,3.72706607,0.01240415,1.89124155,0.06001028,2.50936023,1.52698785,0.68766727
-4.68534267,9.17898331,2.91589220,3.72004678,0.01229790,1.88677484,0.05984825,2.52316053,1.54414667,0.69193060
-4.67933967,9.17213154,2.90399491,3.70476578,0.01216917,1.87842186,0.05970646,2.53456034,1.56029821,0.69585405
-4.67333667,9.14980838,2.88708110,3.68143691,0.01202154,1.86621641,0.05958827,2.54382597,1.57553307,0.69954814
-4.66733367,9.11273758,2.86528636,3.65041494,0.01185880,1.85026206,0.05949316,2.55125067,1.58995365,0.70312197
-4.66133067,9.06190436,2.83886822,3.61219676,0.01168494,1.83073484,0.05941693,2.55715216,1.60367595,0.70667991
-4.65532766,8.99855322,2.80820984,3.56741897,0.01150400,1.80788384,0.05935224,2.56187057,1.61683181,0.71031883
-4.64932466,8.92417932,2.77381888,3.51685156,0.01132003,1.78202958,0.05928923,2.56576649,1.62957163,0.71412586
-4.64332166,8.84051310,2.73632118,3.46138773,0.01113697,1.75356000,0.05921627,2.56921905,1.64206706,0.71817673
