energy_ev,total_up,As_p_up,As_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-4.96148074,1.73322394,0.34899071,0.00000000,0.29571547,0.45318295,0.15588304,0.39910955
-4.95547774,1.77735736,0.35861851,0.00000000,0.30576128,0.46211141,0.14907666,0.41115274
-4.94947474,1.82526133,0.36847042,0.00000000,0.31593160,0.47117118,0.14463797,0.42324670
-4.94347174,1.87573058,0.37839046,0.00000000,0.32603217,0.48009733,0.14234219,0.43505814
-4.93746873,1.92746533,0.38819262,0.00000000,0.33585919,0.48861652,0.14194301,0.44626462
-4.93146573,1.97910508,0.39766738,0.00000000,0.34520500,0.49645557,0.14317775,0.45656298
-4.92546273,2.02926500,0.40658981,0.00000000,0.35386402,0.50335011,0.14577241,0.46567670
-4.91945973,2.07657387,0.41472871,0.00000000,0.36163876,0.50905296,0.14944667,0.47336214
-4.91345673,2.11971244,0.42185659,0.00000000,0.36834576,0.51334211,0.15391866,0.47941357
-4.90745373,2.15745110,0.42775987,0.00000000,0.37382116,0.51602785,0.15890976,0.48366679
-4.90145073,2.18868558,0.43224887,0.00000000,0.37792579,0.51695888,0.16414926,0.48600141
-4.89544772,2.21246940,0.43516707,0.00000000,0.38054949,0.51602712,0.16937886,0.48634188
-4.88944472,2.22804203,0.43639919,0.00000000,0.38161455,0.51317121,0.17435706,0.48465724
-4.88344172,2.23485162,0.43587770,0.00000000,0.38107823,0.50837837,0.17886323,0.48095972
-4.87743872,2.23257156,0.43358741,0.00000000,0.37893406,0.50168468,0.18270131,0.47530241
-4.87143572,2.22110996,0.42956799,0.00000000,0.37521211,0.49317392,0.18570308,0.46777599
-4.86543272,2.20061202,0.42391415,0.00000000,0.36997805,0.48297471,0.18773082,0.45850482
-4.85942971,2.17145480,0.41677369,0.00000000,0.36333110,0.47125645,0.18867924,0.44764238
-4.85342671,2.13423482,0.40834335,0.00000000,0.35540099,0.45822395,0.18847669,0.43536641
-4.84742371,2.08974898,0.39886286,0.00000000,0.34634406,0.44411119,0.18708541,0.42187367
-4.84142071,2.03896946,0.38860742,0.00000000,0.33633856,0.42917428,0.18450099,0.40737457
-4.83541771,1.98301375,0.37787899,0.00000000,0.32557945,0.41368403,0.18075083,0.39208784
-4.82941471,1.92311109,0.36699701,0.00000000,0.31427291,0.39791843,0.17589184,0.37623523
-4.82341171,1.86056675,0.35628880,0.00000000,0.30263071,0.38215521,0.17000731,0.36003646
-4.81740870,1.79672565,0.34608038,0.00000000,0.29086474,0.36666486,0.16320314,0.34370451
-4.81140570,1.73293685,0.33668796,0.00000000,0.27918186,0.35170441,0.15560361,0.32744128
-4.80540270,1.67052048,0.32841060,0.00000000,0.26777932,0.33751201,0.14734671,0.31143386
-4.79939970,1.61073834,0.32152437,0.00000000,0.25684088,0.32430268,0.13857946,0.29585137
-4.79339670,1.55476934,0.31627822,0.00000000,0.24653381,0.31226521,0.12945317,0.28084246
-4.78739370,1.50369058,0.31289169,0.00000000,0.23700676,0.30156039,0.12011897,0.26653370
-4.78139070,1.45846472,0.31155446,0.00000000,0.22838875,0.29232045,0.11072364,0.25302858
-4.77538769,1.41993356,0.31242767,0.00000000,0.22078896,0.28464976,0.10140610,0.24040747
-4.76938469,1.38881799,0.31564681,0.00000000,0.21429765,0.27862658,0.09229431,0.22872832
-4.76338169,1.36572335,0.32132589,0.00000000,0.20898774,0.27430580,0.08350308,0.21802804
-4.75737869,1.35114981,0.32956243,0.00000000,0.20491715,0.27172235,0.07513240,0.20832469
-4.75137569,1.34550625,0.34044298,0.00000000,0.20213168,0.27089512,0.06726662,0.19962008
-4.74537269,1.34912660,0.35404866,0.00000000,0.20066812,0.27183099,0.05997423,0.19190290
-4.73936968,1.36228708,0.37046018,0.00000000,0.20055752,0.27452893,0.05330828,0.18515210
-4.73336668,1.38522286,0.38976198,0.00000000,0.20182827,0.27898361,0.04730734,0.17934035
-4.72736368,1.41814281,0.41204509,0.00000000,0.20450891,0.28518853,0.04199685,0.17443752
-4.72136068,1.46124101,0.43740828,0.00000000,0.20863031,0.29313826,0.03739078,0.17041382
-4.71535768,1.51470385,0.46595738,0.00000000,0.21422727,0.30282973,0.03349355,0.16724271
-4.70935468,1.57871205,0.49780247,0.00000000,0.22133917,0.31426249,0.03030196,0.16490322
-4.70335168,1.65343709,0.53305306,0.00000000,0.23000982,0.32743771,0.02780713,0.16338171
-4.69734867,1.73903179,0.57181118,0.00000000,0.24028636,0.34235621,0.02599635,0.16267295
-4.69134567,1.83561553,0.61416275,0.00000000,0.25221718,0.35901533,0.02485474,0.16278055
-4.68534267,1.94325439,0.66016735,0.00000000,0.26584910,0.37740499,0.02436668,0.16371669
-4.67933967,2.06193749,0.70984699,0.00000000,0.28122378,0.39750308,0.02451693,0.16550119
-4.67333667,2.19155044,0.76317431,0.00000000,0.29837360,0.41927036,0.02529146,0.16816004
-4.66733367,2.33184757,0.82006072,0.00000000,0.31731722,0.44264533,0.02667795,0.17172347
-4.66133067,2.48242452,0.88034528,0.00000000,0.33805492,0.46753925,0.02866603,0.17622366
-4.65532766,2.64269283,0.94378480,0.00000000,0.36056420,0.49383164,0.03124713,0.18169221
-4.64932466,2.81185837,1.01004586,0.00000000,0.38479559,0.52136666,0.03441410,0.18815761
-4.64332166,2.98890506,1.07869939,0.00000000,0.41066917,0.54995063,0.03816064,0.19564261
-4.63731866,3.17258557,1.14921822,0.00000000,0.43807183,0.57935083,0.04248041,0.20416190
-4.63131566,3.36141995,1.22097819,0.00000000,0.46685555,0.60929593,0.04736610,0.21371997
-4.62531266,3.55370332,1.29326292,0.00000000,0.49683681,0.63947812,0.05280832,0.22430935
-4.61930965,3.74752289,1.36527260,0.00000000,0.52779728,0.66955693,0.05879444,0.23590931
-4.61330665,3.94078460,1.43613653,0.00000000,0.55948574,0.69916480,0.06530746,0.24848492
-4.60730365,4.13124882,1.50492950,0.00000000,0.59162134,0.72791426,0.07232489,0.26198673
-4.60130065,4.31657451,1.57069138,0.00000000,0.62389806,0.75540647,0.07981774,0.27635082
-4.59529765,4.49437039,1.63244946,0.00000000,0.65599031,0.78124094,0.08774969,0.29149941
-4.58929465,4.66225161,1.68924292,0.00000000,0.68755943,0.80502604,0.09607640,0.30734186
-4.58329165,4.81789995,1.74014840,0.00000000,0.71826100,0.82638990,0.10474512,0.32377608
-4.57728864,4.95912530,1.78430591,0.00000000,0.74775265,0.84499131,0.11369461,0.34069029
-4.57128564,5.08392608,1.82094390,0.00000000,0.77570206,0.86053016,0.12285532,0.35796509
-4.56528264,5.19054626,1.84940267,0.00000000,0.80179499,0.87275696,0.13214997,0.37547574
-4.55927964,5.27752661,1.86915495,0.00000000,0.82574302,0.88148109,0.14149450,0.39309465
-4.55327664,5.34374806,1.87982291,0.00000000,0.84729071,0.88657732,0.15079935,0.41069392
-4.54727364,5.38846532,1.88119076,0.00000000,0.86622194,0.88799041,0.15997116,0.42814804
-4.54127064,5.41132946,1.87321244,0.00000000,0.88236527,0.88573746,0.16891476,0.44533643
-4.53526763,5.41239832,1.85601393,0.00000000,0.89559808,0.87990800,0.17753542,0.46214606
-4.52926463,5.39213428,1.82989016,0.00000000,0.90584947,0.87066163,0.18574133,0.47847382
-4.52326163,5.35138972,1.79529654,0.00000000,0.91310165,0.85822350,0.19344626,0.49422874
-4.51725863,5.29138040,1.75283555,0.00000000,0.91739000,0.84287759,0.20057215,0.50933386
-4.51125563,5.21364819,1.70323889,0.00000000,0.91880165,0.82495827,0.20705173,0.52372784
-4.50525263,5.12001448,1.64734588,0.00000000,0.91747274,0.80484023,0.21283083,0.53736608
-4.49924962,5.01252615,1.58607928,0.00000000,0.91358436,0.78292739,0.21787047,0.55022135
-4.49324662,4.89339635,1.52041918,0.00000000,0.90735742,0.75964114,0.22214848,0.56228391
-4.48724362,4.76494212,1.45137627,0.00000000,0.89904645,0.73540830,0.22566055,0.57356105
-4.48124062,4.62952130,1.37996547,0.00000000,0.88893270,0.71064936,0.22842069,0.58407596
-4.47523762,4.48947091,1.30718083,0.00000000,0.87731658,0.68576732,0.23046106,0.59386604
-4.46923462,4.34704889,1.23397261,0.00000000,0.86450971,0.66113757,0.23183102,0.60298068
-4.46323162,4.20438122,1.16122729,0.00000000,0.85082681,0.63709900,0.23259551,0.61147839
-4.45722861,4.06341564,1.08975099,0.00000000,0.83657768,0.61394677,0.23283284,0.61942370
-4.45122561,3.92588342,1.02025667,0.00000000,0.82205938,0.59192679,0.23263187,0.62688362
-4.44522261,3.79326968,0.95335530,0.00000000,0.80754901,0.57123192,0.23208880,0.63392410
-4.43921961,3.66679300,0.88955089,0.00000000,0.79329709,0.55200021,0.23130365,0.64060649
-4.43321661,3.54739420,0.82923921,0.00000000,0.77952200,0.53431473,0.23037675,0.64698432
-4.42721361,3.43573429,0.77270994,0.00000000,0.76640533,0.51820525,0.22940519,0.65310050
-4.42121061,3.33220105,0.72015164,0.00000000,0.75408867,0.50365137,0.22847969,0.65898525
-4.41520760,3.23692359,0.67165915,0.00000000,0.74267165,0.49058706,0.22768188,0.66465482
-4.40920460,3.14979406,0.62724281,0.00000000,0.73221149,0.47890623,0.22708225,0.67011117
-4.40320160,3.07049541,0.58683900,0.00000000,0.72272407,0.46846931,0.22673883,0.67534275
-4.39719860,2.99853417,0.55032138,0.00000000,0.71418646,0.45911035,0.22669671,0.68032628
-4.39119560,2.93327699,0.51751248,0.00000000,0.70654086,0.45064459,0.22698843,0.68502959
-4.38519260,2.87398958,0.48819513,0.00000000,0.69969992,0.44287610,0.22763513,0.68941529
-4.37918959,2.81987691,0.46212348,0.00000000,0.69355304,0.43560533,0.22864851,0.69344531
-4.37318659,2.77012322,0.43903334,0.00000000,0.68797363,0.42863644,0.23003329,0.69708571
-4.36718359,2.72393058,0.41865161,0.00000000,0.68282694,0.42178397,0.23179010,0.70031188
-4.36118059,2.68055487,0.40070482,0.00000000,0.67797816,0.41487890,0.23391853,0.70311350
-4.35517759,2.63933794,0.38492660,0.00000000,0.67330047,0.40777386,0.23642018,0.70549912
-4.34917459,2.59973506,0.37106417,0.00000000,0.66868265,0.40034735,0.23930129,0.70750002
-4.34317159,2.56133680,0.35888379,0.00000000,0.66403602,0.39250690,0.24257500,0.70917299
-4.33716858,2.52388468,0.34817523,0.00000000,0.65930031,0.38419119,0.24626279,0.71060197
-4.33116558,2.48728034,0.33875536,0.00000000,0.65444831,0.37537091,0.25039515,0.71189826
-4.32516258,2.45158789,0.33047078,0.00000000,0.64948901,0.36604867,0.25501130,0.71319929
-4.31915958,2.41702978,0.32319959,0.00000000,0.64446913,0.35625770,0.26015799,0.71466595
-4.31315658,2.38397630,0.31685230,0.00000000,0.63947308,0.34605974,0.26588737,0.71647861
-4.30715358,2.35292957,0.31137192,0.00000000,0.63462123,0.33554192,0.27225411,0.71883190
