energy_ev,total_up,C_s_up,C_p_up,Hg_p_up,Hg_d_up,Li_s_up,S_s_up,S_p_up
-2.98649325,4.29069015,0.04991069,0.87527115,1.92976886,0.42835079,0.20808950,0.13233845,1.70594929
-2.98049025,4.42196156,0.05171410,0.89110525,1.95800732,0.44010536,0.22235172,0.14065991,1.77707513
-2.97448724,4.55868315,0.05381712,0.90694250,1.98549273,0.45227255,0.23836113,0.14929620,1.85218995
-2.96848424,4.70034571,0.05621562,0.92267803,2.01225614,0.46482883,0.25607703,0.15818613,1.93106346
-2.96248124,4.84608032,0.05889523,0.93814774,2.03823954,0.47771848,0.27539978,0.16725290,2.01329643
-2.95647824,4.99465390,0.06183109,0.95313051,2.06328962,0.49085236,0.29616842,0.17640441,2.09831480
-2.95047524,5.14447952,0.06498795,0.96735337,2.08715634,0.50410799,0.31816054,0.18553425,2.18536995
-2.94447224,5.29364139,0.06832076,0.98049939,2.10949611,0.51733091,0.34109451,0.19452325,2.27354527
-2.93846923,5.43993371,0.07177555,0.99221796,2.12987965,0.53033745,0.36463408,0.20324176,2.36176908
-2.93246623,5.58091232,0.07529076,1.00213704,2.14780418,0.54291875,0.38839540,0.21155248,2.44883372
-2.92646323,5.71395724,0.07879890,1.00987677,2.16270928,0.55484585,0.41195628,0.21931381,2.53342035
-2.92046023,5.83634404,0.08222840,1.01506385,2.17399600,0.56587582,0.43486744,0.22638356,2.61412879
-2.91445723,5.94532147,0.08550571,1.01734612,2.18104819,0.57575858,0.45666538,0.23262309,2.68951157
-2.90845423,6.03819264,0.08855746,1.01640654,2.18325535,0.58424429,0.47688643,0.23790140,2.75811128
-2.90245123,6.11239694,0.09131272,1.01197605,2.18003597,0.59109098,0.49508136,0.24209937,2.81849988
-2.89644822,6.16558964,0.09370509,1.00384487,2.17086048,0.59607217,0.51083009,0.24511366,2.86931890
-2.89044522,6.19571662,0.09567477,0.99187152,2.15527289,0.59898420,0.52375582,0.24686036,2.90931911
-2.88444222,6.20108144,0.09717031,0.97598950,2.13291036,0.59965308,0.53353788,0.24727805,2.93739829
-2.87843922,6.18040253,0.09815013,0.95621120,2.10351982,0.59794047,0.53992293,0.24633023,2.95263596
-2.87243622,6.13285864,0.09858373,0.93262908,2.06697122,0.59374874,0.54273389,0.24400697,2.95432361
-2.86643322,6.05812094,0.09845247,0.90541406,2.02326698,0.58702482,0.54187619,0.24032579,2.94198961
-2.86043022,5.95637108,0.09774998,0.87481135,1.97254721,0.57776277,0.53734121,0.23533155,2.91541762
-2.85442721,5.82830445,0.09648225,0.84113404,1.91509081,0.56600498,0.52920664,0.22909556,2.87465811
-2.84842421,5.67511914,0.09466719,0.80475463,1.85131245,0.55184191,0.51763391,0.22171385,2.82003232
-2.84242121,5.49849100,0.09233400,0.76609520,1.78175570,0.53541054,0.50286275,0.21330464,2.75212873
-2.83641821,5.30053605,0.08952211,0.72561643,1.70708268,0.51689138,0.48520326,0.20400521,2.67179203
-2.83041521,5.08376195,0.08627992,0.68380624,1.62806084,0.49650445,0.46502589,0.19396831,2.58010512
-2.82441221,4.85101028,0.08266336,0.64116826,1.54554735,0.47450411,0.44274975,0.18335817,2.47836488
-2.81840920,4.60539207,0.07873425,0.59821079,1.46047192,0.45117313,0.41882995,0.17234635,2.36805253
-2.81240620,4.35021885,0.07455869,0.55543659,1.37381865,0.42681618,0.39374435,0.16110765,2.25079978
-2.80640320,4.08893161,0.07020538,0.51333377,1.28660760,0.40175294,0.36798047,0.14981605,2.12835207
-2.80040020,3.82503022,0.06574400,0.47236812,1.19987682,0.37631104,0.34202289,0.13864100,2.00253003
-2.79439720,3.56200520,0.06124379,0.43297691,1.11466521,0.35081923,0.31634169,0.12774412,1.87519069
-2.78839420,3.30327397,0.05677217,0.39556440,1.03199692,0.32560070,0.29138226,0.11727631,1.74818953
-2.78239120,3.05212309,0.05239362,0.36049878,0.95286735,0.30096705,0.26755669,0.10737539,1.62334443
-2.77638819,2.81165739,0.04816874,0.32811065,0.87823108,0.27721282,0.24523679,0.09816435,1.50240264
-2.77038519,2.58475698,0.04415351,0.29869271,0.80899179,0.25461073,0.22474900,0.08974999,1.38701125
-2.76438219,2.37404207,0.04039880,0.27250038,0.74599385,0.23340783,0.20637082,0.08222217,1.27869175
-2.75837919,2.18184559,0.03694997,0.24975320,0.69001567,0.21382239,0.19032882,0.07565336,1.17881884
-2.75237619,2.01019286,0.03384678,0.23063653,0.64176400,0.19604164,0.17679796,0.07009870,1.08860349
-2.74637319,1.86078755,0.03112328,0.21530326,0.60186924,0.18022020,0.16590193,0.06559614,1.00908003
-2.74037019,1.73500279,0.02880793,0.20387534,0.57088085,0.16647932,0.15771431,0.06216689,0.94109691
-2.73436718,1.63387622,0.02692371,0.19644466,0.54926269,0.15490658,0.15226035,0.05981601,0.88531059
-2.72836418,1.55810795,0.02548826,0.19307326,0.53738768,0.14555612,0.14951906,0.05853296,0.84218214
-2.72236118,1.50806030,0.02451411,0.19379256,0.53553164,0.13844934,0.14942555,0.05829224,0.81197592
-2.71635818,1.48375865,0.02400877,0.19860172,0.54386593,0.13357576,0.15187344,0.05905407,0.79475998
-2.71035518,1.48489281,0.02397484,0.20746502,0.56244905,0.13089426,0.15671739,0.06076497,0.79040786
-2.70435218,1.51081902,0.02441013,0.22030844,0.59121725,0.13033448,0.16377571,0.06335849,0.79860158
-2.69834917,1.56056262,0.02530763,0.23701572,0.62997465,0.13179831,0.17283304,0.06675589,0.81883576
-2.69234617,1.63282219,0.02665553,0.25742413,0.67838339,0.13516174,0.18364337,0.07086702,0.85042320
-2.68634317,1.72597610,0.02843720,0.28132031,0.73595456,0.14027675,0.19593337,0.07559129,0.89250205
-2.68034017,1.83809256,0.03063120,0.30843673,0.80204086,0.14697351,0.20940620,0.08081894,0.94404503
-2.67433717,1.96694458,0.03321132,0.33844899,0.87583194,0.15506294,0.22374591,0.08643244,1.00387119
-2.66833417,2.11003099,0.03614669,0.37097468,0.95635334,0.16433951,0.23862249,0.09230829,1.07066069
-2.66233117,2.26460474,0.03940204,0.40557394,1.04247005,0.17458446,0.25369755,0.09831906,1.14297298
-2.65632816,2.42770924,0.04293800,0.44175217,1.13289543,0.18556943,0.26863067,0.10433570,1.21926856
-2.65032516,2.59622311,0.04671169,0.47896517,1.22620603,0.19706041,0.28308621,0.11023011,1.29793461
-2.64432216,2.76691331,0.05067729,0.51662669,1.32086264,0.20882209,0.29674052,0.11587788,1.37731408
-2.63831916,2.93649587,0.05478689,0.55411846,1.41523741,0.22062240,0.30928929,0.12116112,1.45573798
-2.63231616,3.10170293,0.05899140,0.59080253,1.50764677,0.23223720,0.32045474,0.12597127,1.53156017
-2.62631316,3.25935421,0.06324162,0.62603546,1.59638915,0.24345495,0.32999241,0.13021176,1.60319361
-2.62031016,3.40643057,0.06748930,0.65918403,1.67978654,0.25408125,0.33769721,0.13380048,1.66914695
-2.61430715,3.54014678,0.07168823,0.68964185,1.75622819,0.26394287,0.34340850,0.13667175,1.72806019
-2.60830415,3.65802059,0.07579536,0.71684608,1.82421492,0.27289138,0.34701387,0.13877798,1.77873787
-2.60230115,3.75793508,0.07977171,0.74029366,1.88240205,0.28080598,0.34845139,0.14009060,1.82017843
-2.59629815,3.83819133,0.08358318,0.75955624,1.92963909,0.28759541,0.34771036,0.14060044,1.85159847
-2.59029515,3.89754884,0.08720123,0.77429312,1.96500432,0.29319896,0.34483023,0.14031744,1.87245067
-2.58429215,3.93525194,0.09060321,0.78426154,1.98783259,0.29758638,0.33989797,0.13926967,1.88243461
-2.57828914,3.95104050,0.09377258,0.78932389,1.99773510,0.30075675,0.33304380,0.13750177,1.88149980
-2.57228614,3.94514480,0.09669883,0.78945140,1.99461005,0.30273639,0.32443559,0.13507279,1.86984091
-2.56628314,3.91826463,0.09937718,0.78472428,1.97864374,0.30357584,0.31427211,0.13205361,1.84788541
-2.56028014,3.87153384,0.10180814,0.77532810,1.95030201,0.30334618,0.30277549,0.12852406,1.81627415
-2.55427714,3.80647237,0.10399695,0.76154699,1.91031271,0.30213486,0.29018317,0.12456980,1.77583596
-2.54827414,3.72492820,0.10595294,0.74375359,1.85963976,0.30004122,0.27673982,0.12027922,1.72755761
-2.54227114,3.62901245,0.10768892,0.72239674,1.79945050,0.29717213,0.26268943,0.11574046,1.67255047
-2.53626813,3.52103080,0.10922070,0.69798721,1.73107774,0.29363777,0.24826803,0.11103862,1.61201568
-2.53026513,3.40341485,0.11056663,0.67108235,1.65597845,0.28954806,0.23369721,0.10625344,1.54720930
-2.52426213,3.27865648,0.11174751,0.64227039,1.57569097,0.28500967,0.21917882,0.10145741,1.47940919
-2.51825913,3.14924825,0.11278660,0.61215499,1.49179272,0.28012393,0.20489080,0.09671436,1.40988480
-2.51225613,3.01763198,0.11370990,0.58134083,1.40586007,0.27498574,0.19098446,0.09207872,1.33987120
-2.50625313,2.88615734,0.11454666,0.55042062,1.31943190,0.26968328,0.17758297,0.08759528,1.27054791
-2.50025013,2.75705111,0.11533007,0.51996397,1.23397808,0.26429883,0.16478126,0.08329950,1.20302318
-2.49424712,2.63239735,0.11609803,0.49050834,1.15087354,0.25891016,0.15264700,0.07921827,1.13832360
-2.48824412,2.51412755,0.11689392,0.46255224,1.07137849,0.25359269,0.14122261,0.07537112,1.07738887
-2.48224112,2.40401958,0.11776734,0.43655038,0.99662460,0.24842193,0.13052804,0.07177160,1.02107100
-2.47623812,2.30370336,0.11877462,0.41291084,0.92760699,0.24347612,0.12056417,0.06842895,0.97013708
-2.47023512,2.21467099,0.11997900,0.39199373,0.86518118,0.23883868,0.11131652,0.06534977,0.92527462
-2.46423212,2.13828880,0.12145048,0.37411103,0.81006422,0.23460031,0.10275906,0.06253961,0.88709818
-2.45822911,2.07580891,0.12326515,0.35952728,0.76283894,0.23086050,0.09485804,0.06000446,0.85615613
-2.45222611,2.02837790,0.12550404,0.34846055,0.72396026,0.22772812,0.08757545,0.05775194,0.83293649
-2.44622311,1.99704084,0.12825138,0.34108348,0.69376241,0.22532120,0.08087220,0.05579226,0.81787084
-2.44022011,1.98273913,0.13159239,0.33752395,0.67246631,0.22376563,0.07471080,0.05413875,0.81133553
-2.43421711,1.98630150,0.13561067,0.33786531,0.66018612,0.22319277,0.06905748,0.05280806,0.81364980
-2.42821411,2.00842795,0.14038513,0.34214601,0.65693463,0.22373622,0.06388385,0.05182000,0.82507060
-2.42221111,2.04966730,0.14598681,0.35035854,0.66262700,0.22552766,0.05916790,0.05119698,0.84578413
-2.41620810,2.11038931,0.15247556,0.36244807,0.67708296,0.22869205,0.05489468,0.05096323,0.87589473
-2.41020510,2.19075339,0.15989693,0.37831072,0.70002757,0.23334243,0.05105639,0.05114365,0.91541166
-2.40420210,2.29067568,0.16827923,0.39779190,0.73109097,0.23957450,0.04765226,0.05176260,0.96423459
-2.39819910,2.40979713,0.17763114,0.42068500,0.76980762,0.24746132,0.04468804,0.05284246,1.02213911
-2.39219610,2.54745496,0.18793995,0.44673086,0.81561578,0.25704845,0.04217538,0.05440222,1.08876317
-2.38619310,2.70266002,0.19917047,0.47561817,0.86785779,0.26834959,0.04013102,0.05645606,1.16359565
-2.38019010,2.87408214,0.21126484,0.50698522,0.92578200,0.28134326,0.03857589,0.05901209,1.24596830
-2.37418709,3.06004548,0.22414318,0.54042320,0.98854672,0.29597040,0.03753423,0.06207117,1.33505187
-2.36818409,3.25853509,0.23770511,0.57548109,1.05522687,0.31213326,0.03703258,0.06562599,1.42985733
-2.36218109,3.46721552,0.25183209,0.61167219,1.12482354,0.32969558,0.03709886,0.06966042,1.52924261
-2.35617809,3.68346168,0.26639044,0.64848216,1.19627655,0.34848400,0.03776137,0.07414911,1.63192532
-2.35017509,3.90440135,0.28123487,0.68537849,1.26847990,0.36829086,0.03904772,0.07905735,1.73650124
-2.34417209,4.12696821,0.29621245,0.72182079,1.34029994,0.38887809,0.04098379,0.08434135,1.84146836
-2.33816908,4.34796383,0.31116665,0.75727199,1.41059560,0.40998217,0.04359255,0.08994863,1.94525584
-2.33216608,4.56412624,0.32594135,0.79120950,1.47824014,0.43131992,0.04689280,0.09581883,2.04625697
-2.32616308,4.77220276,0.34038456,0.82313634,1.54214372,0.45259493,0.05089786,0.10188465,2.14286507
-2.32016008,4.96902420,0.35435174,0.85259153,1.60127585,0.47350434,0.05561418,0.10807304,2.23351099
-2.31415708,5.15157781,0.36770840,0.87915938,1.65468694,0.49374573,0.06103988,0.11430653,2.31670093
-2.30815408,5.31707615,0.38033207,0.90247746,1.70152818,0.51302391,0.06716335,0.12050469,2.39105307
-2.30215108,5.46301948,0.39211346,0.92224283,1.74106898,0.53105739,0.07396191,0.12658558,2.45533172
-2.29614807,5.58724966,0.40295686,0.93821657,1.77271137,0.54758420,0.08140063,0.13246735,2.50847773
-2.29014507,5.68799382,0.41277985,0.95022632,1.79600094,0.56236710,0.08943147,0.13806973,2.54963397
-2.28414207,5.76389678,0.42151233,0.95816712,1.81063397,0.57519789,0.09799272,0.14331552,2.57816522
-2.27813907,5.81404177,0.42909526,0.96200055,1.81646071,0.58590088,0.10700896,0.14813200,2.59367168
-2.27213607,5.83795935,0.43547901,0.96175244,1.81348487,0.59433535,0.11639158,0.15245223,2.59599596
-2.26613307,5.83562524,0.44062173,0.95750944,1.80185956,0.60039718,0.12603993,0.15621629,2.58522343
-2.26013007,5.80744811,0.44448785,0.94941476,1.78187998,0.60401964,0.13584317,0.15937237,2.56167634
-2.25412706,5.75424851,0.44704696,0.93766343,1.75397348,0.60517332,0.14568282,0.16187775,2.52590207
-2.24812406,5.67723091,0.44827309,0.92249731,1.71868748,0.60386558,0.15543604,0.16369967,2.47865644
-2.24212106,5.57795026,0.44814469,0.90420021,1.67667574,0.60013931,0.16497940,0.16481603,2.42088293
-2.23611806,5.45827499,0.44664517,0.88309326,1.62868382,0.59407140,0.17419335,0.16521602,2.35368872
-2.23011506,5.32034807,0.44376412,0.85953071,1.57553393,0.58577084,0.18296681,0.16490055,2.27831881
-2.22411206,5.16654731,0.43949905,0.83389608,1.51810999,0.57537661,0.19120212,0.16388257,2.19612897
-2.21810905,4.99944624,0.43385760,0.80659887,1.45734306,0.56305543,0.19881976,0.16218718,2.10855876
-2.21210605,4.82177603,0.42685994,0.77807150,1.39419749,0.54899931,0.20576286,0.15985160,2.01710512
-2.20610305,4.63638899,0.41854134,0.74876640,1.32965801,0.53342306,0.21200101,0.15692485,1.92329738
-2.20010005,4.44622363,0.40895440,0.71915314,1.26471779,0.51656156,0.21753338,0.15346730,1.82867405
-2.19409705,4.25427099,0.39817100,0.68971525,1.20036742,0.49866688,0.22239065,0.14954989,1.73476167
-2.18809405,4.06354169,0.38628358,0.66094653,1.13758486,0.48000509,0.22663576,0.14525308,1.64305570
-2.18209105,3.87703331,0.37340564,0.63334678,1.07732596,0.46085286,0.23036324,0.14066557,1.55500359
-2.17608804,3.69769719,0.35967131,0.60741657,1.02051563,0.44149364,0.23369706,0.13588270,1.47198948
-2.17008504,3.52840428,0.34523398,0.58365120,0.96803933,0.42221351,0.23678695,0.13100461,1.39532058
-2.16408204,3.37190955,0.33026391,0.56253365,0.92073477,0.40329670,0.23980332,0.12613414,1.32621462
-2.15807904,3.23081485,0.31494491,0.54452658,0.87938362,0.38502075,0.24293087,0.12137456,1.26578816
-2.15207604,3.10753031,0.29947020,0.53006370,0.84470334,0.36765153,0.24636112,0.11682715,1.21504554
-2.14607304,3.00423488,0.28403771,0.51954049,0.81733888,0.35143805,0.25028414,0.11258868,1.17486811
-2.14007004,2.92283665,0.26884485,0.51330465,0.79785458,0.33660745,0.25487980,0.10874894,1.14600384
-2.13406703,2.86493422,0.25408322,0.51164674,0.78672622,0.32336005,0.26030900,0.10538837,1.12905725
-2.12806403,2.83178038,0.23993330,0.51479116,0.78433350,0.31186493,0.26670514,0.10257576,1.12447986
-2.12206103,2.82424969,0.22655954,0.52288808,0.79095314,0.30225611,0.27416643,0.10036638,1.13256155
-2.11605803,2.84281148,0.21410598,0.53600658,0.80675299,0.29462942,0.28274924,0.09880035,1.15342309
-2.11005503,2.88750994,0.20269261,0.55412940,0.83178724,0.28904045,0.29246300,0.09790143,1.18701041
-2.10405203,2.95795259,0.19241265,0.57714972,0.86599316,0.28550347,0.30326682,0.09767639,1.23309109
-2.09804902,3.05330827,0.18333086,0.60487002,0.90918951,0.28399155,0.31506820,0.09811476,1.29125348
-2.09204602,3.17231552,0.17548283,0.63700340,0.96107672,0.28443790,0.32772379,0.09918926,1.36090900
-2.08604302,3.31330162,0.16887538,0.67317722,1.02123912,0.28673827,0.34104235,0.10085667,1.44129775
-2.08004002,3.47421211,0.16348785,0.71293919,1.08914902,0.29075450,0.35478986,0.10305922,1.53149779
-2.07403702,3.65265034,0.15927436,0.75576568,1.16417270,0.29631898,0.36869646,0.10572651,1.63043799
-2.06803402,3.84592571,0.15616665,0.80107193,1.24557815,0.30323978,0.38246510,0.10877773,1.73691434
-2.06203102,4.05110929,0.15407758,0.84822400,1.33254424,0.31130643,0.39578153,0.11212422,1.84960944
-2.05602801,4.26509483,0.15290495,0.89655189,1.42417123,0.32029582,0.40832505,0.11567223,1.96711466
-2.05002501,4.48466316,0.15253543,0.94536342,1.51949221,0.32997827,0.41977984,0.11932573,2.08795434
-2.04402201,4.70654776,0.15284854,0.99395846,1.61748515,0.34012327,0.42984606,0.12298925,2.21061147
-2.03801901,4.92749931,0.15372047,1.04164292,1.71708550,0.35050484,0.43825053,0.12657050,2.33355396
-2.03201601,5.14434728,0.15502752,1.08774223,1.81719883,0.36090627,0.44475635,0.12998280,2.45526099
-2.02601301,5.35405692,0.15664921,1.13161370,1.91671368,0.37112409,0.44917113,0.13314720,2.57424851
-2.02001001,5.55378007,0.15847085,1.17265770,2.01451425,0.38097121,0.45135351,0.13599414,2.68909360
-2.01400700,5.74089926,0.16038562,1.21032733,2.10949318,0.39027922,0.45121776,0.13846474,2.79845697
-2.00800400,5.91306423,0.16229620,1.24413641,2.20056435,0.39889984,0.44873622,0.14051159,2.90110347
-2.00200100,6.06822128,0.16411580,1.27366590,2.28667583,0.40670568,0.44393974,0.14209912,2.99592031
-1.99599800,6.20463545,0.16576890,1.29856872,2.36682314,0.41359027,0.43691595,0.14320355,3.08193307
-1.98999500,6.32090651,0.16719153,1.31857311,2.44006299,0.41946777,0.42780574,0.14381243,3.15831932
-1.98399200,6.41597944,0.16833135,1.33348469,2.50552748,0.42427217,0.41679803,0.14392394,3.22442025
-1.97798899,6.48915038,0.16914743,1.34318748,2.56243877,0.42795651,0.40412323,0.14354591,3.27975020
-1.97198599,6.54006886,0.16960993,1.34764395,2.61012418,0.43049190,0.39004562,0.14269470,3.32400433
-1.96598299,6.56873706,0.16969975,1.34689430,2.64803131,0.43186676,0.37485511,0.14139404,3.35706437
-1.95997999,6.57550637,0.16940798,1.34105511,2.67574287,0.43208608,0.35885861,0.13967384,3.37900246
-1.95397699,6.56107148,0.16873547,1.33031742,2.69299063,0.43117093,0.34237147,0.13756904,3.39008285
-1.94797399,6.52646150,0.16769221,1.31494407,2.69966782,0.42915809,0.32570912,0.13511861,3.39076112
-1.94197099,6.47302779,0.16629679,1.29526647,2.69583918,0.42609973,0.30917928,0.13236462,3.38168053
-1.93596798,6.40242749,0.16457568,1.27168049,2.68174795,0.42206311,0.29307485,0.12935149,3.36366506
-1.92996498,6.31660184,0.16256247,1.24464141,2.65781895,0.41713015,0.27766765,0.12612528,3.33770848
-1.92396198,6.21774846,0.16029687,1.21465781,2.62465711,0.41139678,0.26320300,0.12273323,3.30495926
-1.91795898,6.10828666,0.15782365,1.18228416,2.58304086,0.40497184,0.24989538,0.11922316,3.26670062
-1.91195598,5.99081540,0.15519133,1.14811218,2.53391019,0.39797559,0.23792490,0.11564311,3.22432602
-1.90595298,5.86806378,0.15245068,1.11276086,2.47834915,0.39053773,0.22743473,0.11204082,3.17930977
-1.89994997,5.74283456,0.14965314,1.07686526,2.41756310,0.38279480,0.21852945,0.10846324,3.13317344
-1.89394697,5.61794174,0.14684905,1.04106419,2.35285122,0.37488716,0.21127418,0.10495598,3.08744872
-1.88794397,5.49614374,0.14408591,1.00598718,2.28557505,0.36695549,0.20569449,0.10156266,3.04363771
-1.88194097,5.38007451,0.14140659,0.97224094,2.21712412,0.35913704,0.20177711,0.09832425,3.00317203
-1.87593797,5.27217494,0.13884776,0.94039584,2.14887997,0.35156177,0.19947135,0.09527828,2.96737225
-1.86993497,5.17462752,0.13643848,0.91097279,2.08217985,0.34434850,0.19869121,0.09245812,2.93740951
-1.86393197,5.08929734,0.13419909,0.88443123,2.01828171,0.33760140,0.19931821,0.08989222,2.91427077
-1.85792896,5.01768215,0.13214056,0.86115839,1.95833181,0.33140692,0.20120498,0.08760351,2.89872984
-1.85192596,4.96087424,0.13026419,0.84146061,1.90333632,0.32583145,0.20417937,0.08560881,2.89132529
-1.84592296,4.91953633,0.12856193,0.82555690,1.85413810,0.32091975,0.20804937,0.08391856,2.89234683
-1.83991996,4.89389287,0.12701705,0.81357516,1.81139956,0.31669436,0.21260849,0.08253668,2.90183092
-1.83391696,4.88373779,0.12560545,0.80555115,1.77559222,0.31315600,0.21764167,0.08146076,2.91956605
-1.82791396,4.88845856,0.12429730,0.80143034,1.74699341,0.31028502,0.22293162,0.08068246,2.94510779
-1.82191096,4.90707573,0.12305909,0.80107267,1.72568992,0.30804373,0.22826525,0.08018828,2.97780296
-1.81590795,4.93829645,0.12185597,0.80425981,1.71158838,0.30637969,0.23344030,0.07996054,3.01682208
-1.80990495,4.98057961,0.12065413,0.81070493,1.70443181,0.30522958,0.23827168,0.07997862,3.06119854
-1.80390195,5.03220956,0.11942335,0.82006429,1.70382127,0.30452366,0.24259749,0.08022036,3.10987292
-1.79789895,5.09137530,0.11813932,0.83195047,1.70924174,0.30419044,0.24628437,0.08066357,3.16174025
-1.79189595,5.15625126,0.11678577,0.84594648,1.72009075,0.30416141,0.24923207,0.08128762,3.21569817
-1.78589295,5.22507625,0.11535623,0.86162031,1.73570869,0.30437555,0.25137689,0.08207492,3.27069372
-1.77988994,5.29622678,0.11385531,0.87853937,1.75540919,0.30478343,0.25269397,0.08301223,3.32576665
-1.77388694,5.36828162,0.11229949,0.89628415,1.77850838,0.30535058,0.25319813,0.08409181,3.38008723
-1.76788394,5.44007454,0.11071728,0.91446066,1.80435178,0.30606012,0.25294335,0.08531216,3.43298697
-1.76188094,5.51073311,0.10914883,0.93271120,1.83233755,0.30691430,0.25202066,0.08667848,3.48398071
-1.75587794,5.57970158,0.10764484,0.95072298,1.86193536,0.30793508,0.25055469,0.08820258,3.53277923
-1.74987494,5.64674704,0.10626504,0.96823427,1.89269992,0.30916351,0.24869880,0.08990242,3.57929179
-1.74387194,5.71194850,0.10507606,0.98503800,1.92427883,0.31065801,0.24662901,0.09180112,3.62361843
-1.73786893,5.77566930,0.10414900,1.00098249,1.95641434,0.31249157,0.24453698,0.09392554,3.66603250
-1.73186593,5.83851411,0.10355655,1.01596955,1.98893912,0.31474800,0.24262222,0.09630452,3.70695396
-1.72586293,5.90127232,0.10337010,1.02994981,2.02176636,0.31751730,0.24108385,0.09896665,3.74691477
-1.71985993,5.96485038,0.10365660,1.04291579,2.05487458,0.32089050,0.24011227,0.10193799,3.78651784
-1.71385693,6.03019593,0.10447563,1.05489286,2.08828816,0.32495393,0.23988099,0.10523948,3.82639127
-1.70785393,6.09821744,0.10587660,1.06592868,2.12205453,0.32978346,0.24053896,0.10888452,3.86713997
-1.70185093,6.16970280,0.10789621,1.07608162,2.15621923,0.33543876,0.24220380,0.11287656,3.90929687
-1.69584792,6.24524101,0.11055642,1.08540871,2.19080032,0.34195794,0.24495607,0.11720703,3.95327599
-1.68984492,6.32515074,0.11386284,1.09395395,2.22576354,0.34935285,0.24883493,0.12185369,3.99932957
-1.68384192,6.40941958,0.11780369,1.10173743,2.26099973,0.35760526,0.25383529,0.12677943,4.04751164
-1.67783892,6.49765727,0.12234943,1.10874605,2.29630592,0.36666414,0.25990667,0.13193176,4.09764967
-1.67183592,6.58906577,0.12745291,1.11492637,2.33137139,0.37644425,0.26695372,0.13724292,4.14932624
-1.66583292,6.68242834,0.13305023,1.12018000,2.36576972,0.38682611,0.27483855,0.14263075,4.20187189
-1.65982991,6.77611895,0.13906216,1.12436196,2.39895763,0.39765746,0.28338462,0.14800029,4.25436983
-1.65382691,6.86813215,0.14539607,1.12728219,2.43028095,0.40875622,0.29238213,0.15324604,4.30567290
-1.64782391,6.95613297,0.15194833,1.12871014,2.45898779,0.41991476,0.30159474,0.15825484,4.35443236
-1.64182091,7.03752502,0.15860707,1.12838242,2.48424851,0.43090544,0.31076730,0.16290925,4.39913751
-1.63581791,7.10953399,0.16525513,1.12601300,2.50518160,0.44148717,0.31963423,0.16709133,4.43816484
-1.62981491,7.16930322,0.17177318,1.12130563,2.52088440,0.45141267,0.32792839,0.17068661,4.46983439
-1.62381191,7.21399698,0.17804285,1.11396771,2.53046715,0.46043616,0.33538989,0.17358804,4.49247122
-1.61780890,7.24090672,0.18394966,1.10372494,2.53308861,0.46832113,0.34177458,0.17569984,4.50446902
-1.61180590,7.24755546,0.18938580,1.09033599,2.52799160,0.47484788,0.34686193,0.17694105,4.50435316
-1.60580290,7.23179550,0.19425255,1.07360628,2.51453639,0.47982037,0.35046187,0.17724846,4.49084013
-1.59979990,7.19189477,0.19846230,1.05340023,2.49223043,0.48307233,0.35242046,0.17657903,4.46289092
-1.59379690,7.12660809,0.20194015,1.02965133,2.46075276,0.48447205,0.35262410,0.17491153,4.41975560
-1.58779390,7.03523011,0.20462500,1.00236928,2.41997193,0.48392603,0.35100226,0.17224730,4.36100752
-1.58179090,6.91762788,0.20647020,0.97164411,2.36995650,0.48138111,0.34752854,0.16861025,4.28656539
-1.57578789,6.77425188,0.20744377,0.93764692,2.31097783,0.47682513,0.34222015,0.16404599,4.19670272
-1.56978489,6.60612567,0.20752817,0.90062713,2.24350491,0.47028624,0.33513596,0.15862019,4.09204420
-1.56378189,6.41481511,0.20671976,0.86090668,2.16819180,0.46183086,0.32637315,0.15241624,3.97354973
-1.55777889,6.20237929,0.20502799,0.81887125,2.08585836,0.45156051,0.31606272,0.14553240,3.84248693
-1.55177589,5.97130592,0.20247436,0.77495916,1.99746539,0.43960768,0.30436420,0.13807846,3.70039378
-1.54577289,5.72443461,0.19909127,0.72964838,1.90408549,0.42613111,0.29145958,0.13017224,3.54903321
-1.53976988,5.46487164,0.19492080,0.68344251,1.80687102,0.41131048,0.27754708,0.12193586,3.39034177
-1.53376688,5.19590029,0.19001344,0.63685617,1.70702081,0.39534100,0.26283475,0.11349229,3.22637475
-1.52776388,4.92089029,0.18442693,0.59040066,1.60574691,0.37842803,0.24753426,0.10496186,3.05924981
-1.52176088,4.64320990,0.17822506,0.54457039,1.50424285,0.36078181,0.23185519,0.09645939,2.89109137
-1.51575788,4.36614370,0.17147657,0.49983066,1.40365456,0.34261271,0.21599981,0.08809150,2.72397771
-1.50975488,4.09281853,0.16425416,0.45660722,1.30505478,0.32412689,0.20015872,0.07995468,2.55989223
-1.50375188,3.82613937,0.15663347,0.41527792,1.20942181,0.30552250,0.18450723,0.07213370,2.40068036
-1.49774887,3.56873660,0.14869221,0.37616657,1.11762281,0.28698661,0.16920267,0.06470078,2.24801297
-1.49174587,3.32292509,0.14050918,0.33953919,1.03040205,0.26869263,0.15438253,0.05771514,2.10335696
-1.48574287,3.09067550,0.13216346,0.30560251,0.94837384,0.25079839,0.14016353,0.05122321,1.96795331
-1.47973987,2.87359724,0.12373342,0.27450456,0.87202008,0.23344479,0.12664131,0.04525915,1.84280270
-1.47373687,2.67293265,0.11529591,0.24633720,0.80169185,0.21675495,0.11389092,0.03984579,1.72865847
