energy_ev,total_up,P_s_up,P_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-4.30115058,2.47163159,0.00410920,0.02511927,0.34796239,2.31828913,0.00257540,0.09314218
-4.29514757,2.34617018,0.00422034,0.02212627,0.32387387,2.20232106,0.00246889,0.08871282
-4.28914457,2.22671483,0.00430596,0.01943385,0.30185542,2.09162948,0.00236631,0.08458742
-4.28314157,2.11379042,0.00436399,0.01704341,0.28189706,1.98676068,0.00226704,0.08075113
-4.27713857,2.00775709,0.00439298,0.01495179,0.26395354,1.88810726,0.00217039,0.07718613
-4.27113557,1.90883196,0.00439206,0.01315228,0.24795361,1.79592545,0.00207575,0.07387408
-4.26513257,1.81711131,0.00436105,0.01163560,0.23380901,1.71035329,0.00198257,0.07079842
-4.25912956,1.73259208,0.00430042,0.01039088,0.22142277,1.63142849,0.00189046,0.06794623
-4.25312656,1.65519161,0.00421127,0.00940646,0.21069665,1.55910512,0.00179922,0.06530975
-4.24712356,1.58476498,0.00409533,0.00867063,0.20153724,1.49326842,0.00170889,0.06288732
-4.24112056,1.52111940,0.00395485,0.00817220,0.19386076,1.43374757,0.00161976,0.06068395
-4.23511756,1.46402560,0.00379255,0.00790090,0.18759630,1.38032604,0.00153238,0.05871123
-4.22911456,1.41322641,0.00361152,0.00784769,0.18268763,1.33274989,0.00144756,0.05698690
-4.22311156,1.36844268,0.00341513,0.00800485,0.17909354,1.29073412,0.00136641,0.05553395
-4.21710855,1.32937716,0.00320688,0.00836596,0.17678679,1.25396752,0.00129025,0.05437932
-4.21110555,1.29571685,0.00299035,0.00892578,0.17575199,1.22211660,0.00122069,0.05355236
-4.20510255,1.26713443,0.00276906,0.00967994,0.17598243,1.19482888,0.00115955,0.05308306
-4.19909955,1.24328929,0.00254641,0.01062471,0.17747617,1.17173618,0.00110887,0.05300022
-4.19309655,1.22382877,0.00232555,0.01175651,0.18023170,1.15245829,0.00107090,0.05332953
-4.18709355,1.20838995,0.00210939,0.01307156,0.18424327,1.13660715,0.00104805,0.05409177
-4.18109055,1.19660232,0.00190047,0.01456544,0.18949637,1.12379201,0.00104292,0.05530114
-4.17508754,1.18809159,0.00170098,0.01623267,0.19596343,1.11362536,0.00105824,0.05696383
-4.16908454,1.18248460,0.00151274,0.01806639,0.20360012,1.10572981,0.00109688,0.05907690
-4.16308154,1.17941535,0.00133720,0.02005802,0.21234245,1.09974571,0.00116182,0.06162748
-4.15707854,1.17853207,0.00117543,0.02219710,0.22210481,1.09533921,0.00125612,0.06459237
-4.15107554,1.17950491,0.00102820,0.02447118,0.23277923,1.09221065,0.00138290,0.06793811
-4.14507254,1.18203425,0.00089598,0.02686579,0.24423584,1.09010276,0.00154530,0.07162140
-4.13906953,1.18585906,0.00077900,0.02936465,0.25632467,1.08880852,0.00174645,0.07558999
-4.13306653,1.19076515,0.00067728,0.03194988,0.26887880,1.08817819,0.00198945,0.07978401
-4.12706353,1.19659282,0.00059076,0.03460236,0.28171872,1.08812533,0.00227727,0.08413757
-4.12106053,1.20324373,0.00051924,0.03730228,0.29465774,1.08863138,0.00261276,0.08858077
-4.11505753,1.21068656,0.00046254,0.04002967,0.30750848,1.08974872,0.00299860,0.09304186
-4.10905453,1.21896123,0.00042046,0.04276508,0.32008980,1.09160199,0.00343722,0.09744960
-4.10305153,1.22818144,0.00039287,0.04549032,0.33223424,1.09438738,0.00393082,0.10173567
-4.09704852,1.23853527,0.00037975,0.04818914,0.34379536,1.09837008,0.00448134,0.10583707
-4.09104552,1.25028370,0.00038116,0.05084801,0.35465481,1.10387965,0.00509039,0.10969830
-4.08504252,1.26375692,0.00039731,0.05345681,0.36472860,1.11130332,0.00575935,0.11327342
-4.07903952,1.27934827,0.00042854,0.05600942,0.37397240,1.12107741,0.00648930,0.11652768
-4.07303652,1.29750583,0.00047530,0.05850424,0.38238532,1.13367681,0.00728107,0.11943882
-4.06703352,1.31872157,0.00053815,0.06094458,0.39001220,1.14960259,0.00813529,0.12199787
-4.06103052,1.34351813,0.00061775,0.06333881,0.39694393,1.16936808,0.00905243,0.12420944
-4.05502751,1.37243342,0.00071478,0.06570041,0.40331583,1.19348335,0.01003279,0.12609145
-4.04902451,1.40600299,0.00082992,0.06804771,0.40930402,1.22243843,0.01107656,0.12767438
-4.04302151,1.44474068,0.00096379,0.07040344,0.41511979,1.25668561,0.01218381,0.12899990
-4.03701851,1.48911777,0.00111689,0.07279400,0.42100209,1.29662096,0.01335445,0.13011915
-4.03101551,1.53954108,0.00128956,0.07524858,0.42720849,1.34256567,0.01458823,0.13109044
-4.02501251,1.59633067,0.00148188,0.07779789,0.43400466,1.39474755,0.01588455,0.13197675
-4.01900950,1.65969770,0.00169362,0.08047285,0.44165306,1.45328329,0.01724240,0.13284288
-4.01300650,1.72972339,0.00192419,0.08330297,0.45040090,1.51816224,0.01866012,0.13375255
-4.00700350,1.80633982,0.00217261,0.08631470,0.46046821,1.58923216,0.02013524,0.13476540
-4.00100050,1.88931361,0.00243741,0.08952967,0.47203617,1.66618789,0.02166412,0.13593411
-3.99499750,1.97823336,0.00271665,0.09296292,0.48523650,1.74856370,0.02324179,0.13730177
-3.98899450,2.07250192,0.00300791,0.09662125,0.50014212,1.83572990,0.02486160,0.13889951
-3.98299150,2.17133428,0.00330828,0.10050174,0.51675977,1.92689457,0.02651500,0.14074464
-3.97698849,2.27376187,0.00361440,0.10459050,0.53502481,2.02111080,0.02819128,0.14283924
-3.97098549,2.37864396,0.00392250,0.10886177,0.55479867,2.11729002,0.02987747,0.14516939
-3.96498249,2.48468623,0.00422849,0.11327747,0.57586904,2.21422142,0.03155823,0.14770505
-3.95897949,2.59046686,0.00452801,0.11778719,0.59795308,2.31059747,0.03321591,0.15040060
-3.95297649,2.69446951,0.00481658,0.12232873,0.62070351,2.40504511,0.03483068,0.15319604
-3.94697349,2.79512276,0.00508970,0.12682921,0.64371759,2.49616207,0.03638084,0.15601888
-3.94097049,2.89084480,0.00534298,0.13120671,0.66654861,2.58255702,0.03784321,0.15878659
-3.93496748,2.98009194,0.00557226,0.13537240,0.68871969,2.66289263,0.03919370,0.16140950
-3.92896448,3.06140931,0.00577379,0.13923316,0.70973917,2.73592966,0.04040791,0.16379417
-3.92296148,3.13348166,0.00594431,0.14269455,0.72911718,2.80057057,0.04146194,0.16584698
-3.91695848,3.19518215,0.00608119,0.14566398,0.74638262,2.85590064,0.04233311,0.16747775
-3.91095548,3.24561690,0.00618251,0.14805407,0.76109993,2.90122480,0.04300085,0.16860341
-3.90495248,3.28416311,0.00624718,0.14978588,0.77288477,2.93609834,0.04344744,0.16915138
-3.89894947,3.31049885,0.00627495,0.15079198,0.78141807,2.96034976,0.04365882,0.16906254
-3.89294647,3.32462280,0.00626645,0.15101924,0.78645775,2.97409461,0.04362520,0.16829381
-3.88694347,3.32686256,0.00622319,0.15043103,0.78784752,2.97773911,0.04334163,0.16681996
-3.88094047,3.31787102,0.00614753,0.14900893,0.78552251,2.97197310,0.04280833,0.16463476
-3.87493747,3.29861025,0.00604258,0.14675374,0.77951124,2.95775232,0.04203094,0.16175140
-3.86893447,3.27032363,0.00591218,0.14368579,0.76993414,2.93627036,0.04102051,0.15820209
-3.86293147,3.23449686,0.00576072,0.13984451,0.75699848,2.90892130,0.03979329,0.15403688
-3.85692846,3.19280977,0.00559307,0.13528736,0.74099012,2.87725453,0.03837047,0.14932185
-3.85092546,3.14708057,0.00541441,0.13008803,0.72226240,2.84292351,0.03677757,0.14413669
-3.84492246,3.09920528,0.00523008,0.12433426,0.70122294,2.80763078,0.03504390,0.13857178
-3.83891946,3.05109491,0.00504546,0.11812508,0.67831866,2.77307151,0.03320173,0.13272503
-3.83291646,3.00461310,0.00486580,0.11156795,0.65402018,2.74087812,0.03128557,0.12669847
-3.82691346,2.96151726,0.00469608,0.10477561,0.62880595,2.71256846,0.02933135,0.12059491
-3.82091046,2.92340555,0.00454092,0.09786309,0.60314712,2.68949975,0.02737557,0.11451479
-3.81490745,2.89167222,0.00440446,0.09094478,0.57749364,2.67283041,0.02545461,0.10855321
-3.80890445,2.86747304,0.00429024,0.08413184,0.55226225,2.66349123,0.02360406,0.10279750
-3.80290145,2.85170220,0.00420119,0.07752988,0.52782681,2.66216711,0.02185814,0.09732530
-3.79689845,2.84498149,0.00413952,0.07123720,0.50451115,2.66928996,0.02024925,0.09220311
-3.79089545,2.84766164,0.00410674,0.06534340,0.48258481,2.68504271,0.01880768,0.08748555
-3.78489245,2.85983559,0.00410362,0.05992851,0.46226148,2.70937401,0.01756137,0.08321520
-3.77888944,2.88136237,0.00413024,0.05506253,0.44370004,2.74202245,0.01653581,0.07942291
-3.77288644,2.91190000,0.00418599,0.05080545,0.42700802,2.78254890,0.01575405,0.07612876
-3.76688344,2.95094540,0.00426961,0.04720746,0.41224695,2.83037498,0.01523672,0.07334329
-3.76088044,2.99787897,0.00437929,0.04430956,0.39943930,2.88482554,0.01500211,0.07106910
-3.75487744,3.05201118,0.00451271,0.04214425,0.38857634,2.94517277,0.01506630,0.06930268
-3.74887444,3.11262872,0.00466715,0.04073623,0.37962653,3.01067972,0.01544321,0.06803629
-3.74287144,3.17903777,0.00483958,0.04010318,0.37254385,3.08064078,0.01614461,0.06725976
-3.73686843,3.25060200,0.00502679,0.04025636,0.36727562,3.15441725,0.01718014,0.06696229
-3.73086543,3.32677353,0.00522544,0.04120104,0.36376935,3.23146616,0.01855713,0.06713389
-3.72486243,3.40711544,0.00543228,0.04293675,0.36197831,3.31136103,0.02028047,0.06776660
-3.71885943,3.49131468,0.00564415,0.04545729,0.36186561,3.39380378,0.02235228,0.06885531
-3.71285643,3.57918514,0.00585822,0.04875044,0.36340648,3.47862726,0.02477155,0.07039823
-3.70685343,3.67066100,0.00607198,0.05279755,0.36658891,3.56578871,0.02753370,0.07239688
-3.70085043,3.76578093,0.00628343,0.05757287,0.37141250,3.65535464,0.03063016,0.07485574
-3.69484742,3.86466429,0.00649114,0.06304283,0.37788578,3.74747831,0.03404781,0.07778150
-3.68884442,3.96748109,0.00669427,0.06916522,0.38602211,3.84237112,0.03776861,0.08118192
-3.68284142,4.07441722,0.00689269,0.07588847,0.39583459,3.94026977,0.04176911,0.08506453
-3.67683842,4.18563734,0.00708691,0.08315101,0.40733011,4.04140106,0.04602023,0.08943499
-3.67083542,4.30124744,0.00727813,0.09088087,0.42050306,4.14594631,0.05048706,0.09429542
-3.66483242,4.42125921,0.00746817,0.09899560,0.43532908,4.25400734,0.05512886,0.09964267
-3.65882941,4.54555823,0.00765937,0.10740253,0.45175912,4.36557600,0.05989927,0.10546667
-3.65282641,4.67387769,0.00785449,0.11599942,0.46971422,4.48050860,0.06474677,0.11174890
-3.64682341,4.80577910,0.00805659,0.12467564,0.48908143,4.59850670,0.06961525,0.11846113
-3.64082041,4.94064089,0.00826884,0.13331371,0.50971100,4.71910520,0.07444494,0.12556445
-3.63481741,5.07765555,0.00849434,0.14179135,0.53141505,4.84166801,0.07917349,0.13300870
-3.62881441,5.21583534,0.00873594,0.14998389,0.55396804,4.96539166,0.08373720,0.14073234
-3.62281141,5.35402630,0.00899603,0.15776701,0.57710881,5.08931643,0.08807245,0.14866272
-3.61680840,5.49092982,0.00927638,0.16501965,0.60054440,5.21234426,0.09211722,0.15671687
-3.61080540,5.62513064,0.00957793,0.17162715,0.62395536,5.33326269,0.09581264,0.16480276
-3.60480240,5.75513007,0.00990069,0.17748429,0.64700257,5.45077349,0.09910454,0.17282091
-3.59879940,5.87938294,0.01024359,0.18249818,0.66933504,5.56352477,0.10194488,0.18066647
-3.59279640,5.99633673,0.01060445,0.18659098,0.69059865,5.67014527,0.10429311,0.18823153
-3.58679340,6.10447145,0.01097993,0.18970217,0.71044542,5.76927945,0.10611726,0.19540773
-3.58079040,6.20233883,0.01136560,0.19179028,0.72854278,5.85962230,0.10739485,0.20208893
-3.57478739,6.28859971,0.01175597,0.19283421,0.74458276,5.93995285,0.10811347,0.20817402
-3.56878439,6.36205867,0.01214466,0.19283372,0.75829058,6.00916554,0.10827109,0.21356956
-3.56278139,6.42169512,0.01252458,0.19180945,0.76943234,6.06629891,0.10787600,0.21819237
-3.55677839,6.46669036,0.01288815,0.18980214,0.77782157,6.11056115,0.10694652,0.22197184
-3.55077539,6.49645043,0.01322753,0.18687135,0.78332447,6.14135240,0.10551039,0.22485188
-3.54477239,6.51062450,0.01353494,0.18309356,0.78586358,6.15828352,0.10360382,0.22679254
-3.53876938,6.50911878,0.01380291,0.17855980,0.78541987,6.16119141,0.10127046,0.22777117
-3.53276638,6.49210604,0.01402457,0.17337297,0.78203317,6.15015069,0.09856014,0.22778310
-3.52676338,6.46003061,0.01419397,0.16764482,0.77580098,6.12548173,0.09552743,0.22684183
-3.52076038,6.41360885,0.01430625,0.16149290,0.76687575,6.08775473,0.09223030,0.22497873
-3.51475738,6.35382482,0.01435795,0.15503741,0.75546079,6.03778958,0.08872862,0.22224224
-3.50875438,6.28192101,0.01434708,0.14839818,0.74180480,5.97665101,0.08508280,0.21869665
-3.50275138,6.19938374,0.01427333,0.14169187,0.72619545,5.90563869,0.08135251,0.21442041
-3.49674837,6.10792280,0.01413805,0.13502936,0.70895208,5.82627159,0.07759544,0.20950416
-3.49074537,6.00944521,0.01394430,0.12851353,0.69041764,5.74026629,0.07386632,0.20404836
-3.48474237,5.90602270,0.01369675,0.12223738,0.67095036,5.64950883,0.07021595,0.19816077
-3.47873937,5.79985309,0.01340161,0.11628257,0.65091514,5.55602015,0.06669054,0.19195374
-3.47273637,5.69321580,0.01306639,0.11071825,0.63067490,5.46191510,0.06333106,0.18554139
-3.46673337,5.58842206,0.01269973,0.10560042,0.61058229,5.36935581,0.06017283,0.17903688
-3.46073037,5.48776090,0.01231109,0.10097149,0.59097170,5.28050013,0.05724521,0.17254966
-3.45472736,5.39344220,0.01191050,0.09686026,0.57215196,5.19744666,0.05457139,0.16618289
-3.44872436,5.30753849,0.01150825,0.09328214,0.55439982,5.12217786,0.05216834,0.16003117
-3.44272136,5.23192755,0.01111453,0.09023970,0.53795436,5.05650342,0.05004678,0.15417845
-3.43671836,5.16823793,0.01073917,0.08772337,0.52301247,5.00200591,0.04821133,0.14869636
-3.43071536,5.11779965,0.01039132,0.08571238,0.50972556,4.95999101,0.04666064,0.14364291
-3.42471236,5.08160231,0.01007917,0.08417587,0.49819754,4.93144472,0.04538774,0.13906163
-3.41870935,5.06026276,0.00980976,0.08307419,0.48848410,4.91699945,0.04438028,0.13498117
-3.41270635,5.05400390,0.00958874,0.08236025,0.48059338,4.91691097,0.04362105,0.13141535
-3.40670335,5.06264612,0.00942025,0.08198107,0.47448796,4.93104749,0.04308846,0.12836366
-3.40070035,5.08561231,0.00930683,0.08187938,0.47008819,4.95889190,0.04275711,0.12581228
-3.39469735,5.12194645,0.00924939,0.08199532,0.46727665,4.99955751,0.04259850,0.12373538
-3.38869435,5.17034589,0.00924725,0.08226812,0.46590379,5.05181708,0.04258179,0.12209691
-3.38269135,5.22920618,0.00929818,0.08263787,0.46579442,5.11414439,0.04267454,0.12085265
-3.37668834,5.29667711,0.00939861,0.08304718,0.46675508,5.18476701,0.04284363,0.11995248
-3.37068534,5.37072820,0.00954375,0.08344281,0.46858184,5.26172845,0.04305611,0.11934288
-3.36468234,5.44922105,0.00972786,0.08377721,0.47106855,5.34295746,0.04328009,0.11896952
-3.35867934,5.52998632,0.00994453,0.08400979,0.47401514,5.42634207,0.04348558,0.11877986
-3.35267634,5.61090208,0.01018695,0.08410812,0.47723577,5.50980541,0.04364530,0.11872569
-3.34667334,5.68997109,0.01044829,0.08404876,0.48056662,5.59138071,0.04373539,0.11876557
-3.34067034,5.76539376,0.01072197,0.08381790,0.48387304,5.66928259,0.04373604,0.11886704
-3.33466733,5.83563432,0.01100203,0.08341167,0.48705586,5.74197190,0.04363197,0.11900854
-3.32866433,5.89947759,0.01128343,0.08283608,0.49005659,5.80821180,0.04341276,0.11918102
-3.32266133,5.95607415,0.01156238,0.08210669,0.49286136,5.86711274,0.04307301,0.11938916
-3.31665833,6.00497226,0.01183652,0.08124801,0.49550350,5.91816480,0.04261240,0.11965208
-3.31065533,6.04613508,0.01210518,0.08029249,0.49806449,5.96125585,0.04203547,0.12000365
-3.30465233,6.07994242,0.01236950,0.07927936,0.50067329,5.99667483,0.04135135,0.12049223
-3.29864932,6.10717678,0.01263255,0.07825320,0.50350408,6.02509984,0.04057331,0.12117993
-3.29264632,6.12899389,0.01289926,0.07726238,0.50677228,6.04757118,0.03971814,0.12214133
-3.28664332,6.14687871,0.01317639,0.07635733,0.51072902,6.06545024,0.03880552,0.12346168
-3.28064032,6.16258803,0.01347241,0.07558882,0.51565417,6.08036545,0.03785727,0.12523464
-3.27463732,6.17808185,0.01379719,0.07500622,0.52184814,6.09414713,0.03689652,0.12755956
-3.26863432,6.19544563,0.01416178,0.07465580,0.52962263,6.10875354,0.03594701,0.13053844
-3.26263132,6.21680631,0.01457798,0.07457920,0.53929069,6.12619074,0.03503223,0.13427254
-3.25662831,6.24424497,0.01505799,0.07481200,0.55115630,6.14842908,0.03417479,0.13885880
-3.25062531,6.27970958,0.01561388,0.07538260,0.56550393,6.17731967,0.03339574,0.14438620
-3.24462231,6.32493083,0.01625720,0.07631121,0.58258841,6.21451382,0.03271403,0.15093205
-3.23861931,6.38134461,0.01699839,0.07760922,0.60262533,6.26138873,0.03214611,0.15855853
-3.23261631,6.45002397,0.01784641,0.07927881,0.62578245,6.31898229,0.03170557,0.16730936
-3.22661331,6.53162338,0.01880821,0.08131282,0.65217241,6.38793971,0.03140300,0.17720697
-3.22061031,6.62633766,0.01988840,0.08369499,0.68184684,6.46847428,0.03124586,0.18825005
-3.21460730,6.73387718,0.02108887,0.08640033,0.71479215,6.56034370,0.03123850,0.20041174
-3.20860430,6.85346054,0.02240855,0.08939592,0.75092715,6.66284331,0.03138230,0.21363855
-3.20260130,6.98382505,0.02384325,0.09264175,0.79010245,6.77481636,0.03167579,0.22784986
-3.19659830,7.12325473,0.02538561,0.09609187,0.83210162,6.89468108,0.03211489,0.24293838
-3.19059530,7.26962463,0.02702506,0.09969558,0.87664410,7.02047351,0.03269315,0.25877123
-3.18459230,7.42045981,0.02874804,0.10339882,0.92338953,7.14990416,0.03340199,0.27519189
-3.17858929,7.57300651,0.03053819,0.10714550,0.97194347,7.28042646,0.03423091,0.29202280
-3.17258629,7.72431270,0.03237666,0.11087886,1.02186412,7.40931392,0.03516773,0.30906866
-3.16658329,7.87131464,0.03424255,0.11454282,1.07266988,7.53374299,0.03619875,0.32612025
-3.16058029,8.01092613,0.03611337,0.11808316,1.12384746,7.65087831,0.03730884,0.34295863
-3.15457729,8.14012693,0.03796552,0.12144864,1.17486020,7.75795681,0.03848163,0.35935978
-3.14857429,8.25604696,0.03977490,0.12459189,1.22515659,7.85236755,0.03969951,0.37509926
-3.14257129,8.35604325,0.04151744,0.12747016,1.27417858,7.93172437,0.04094372,0.38995699
-3.13656828,8.43776706,0.04316965,0.13004588,1.32136969,7.99392875,0.04219445,0.40372185
-3.13056528,8.49921911,0.04470918,0.13228696,1.36618279,8.03722091,0.04343089,0.41619613
-3.12456228,8.53879141,0.04611526,0.13416697,1.40808743,8.06021788,0.04463142,0.42719949
-3.11855928,8.55529500,0.04736920,0.13566512,1.44657686,8.06193766,0.04577373,0.43657258
-3.11255628,8.54797340,0.04845471,0.13676604,1.48117453,8.04180958,0.04683515,0.44418009
-3.10655328,8.51650234,0.04935819,0.13745949,1.51144031,7.99967120,0.04779294,0.44991311
-3.10055028,8.46097683,0.05006898,0.13773998,1.53697630,7.93575303,0.04862469,0.45369100
-3.09454727,8.38188689,0.05057943,0.13760631,1.55743228,7.85065235,0.04930882,0.45546245
-3.08854427,8.28008405,0.05088501,0.13706108,1.57251082,7.74529813,0.04982508,0.45520600
-3.08254127,8.15674034,0.05098423,0.13611022,1.58197202,7.62090905,0.05015510,0.45292982
-3.07653827,8.01330203,0.05087858,0.13476260,1.58563764,7.47894656,0.05028296,0.44867090
-3.07053527,7.85144005,0.05057233,0.13302963,1.58339479,7.32106519,0.05019574,0.44249369
-3.06453227,7.67299906,0.05007235,0.13092497,1.57519875,7.14906193,0.04988399,0.43448819
-3.05852926,7.47994673,0.04938782,0.12846429,1.56107502,6.96482637,0.04934215,0.42476755
-3.05252626,7.27432473,0.04852996,0.12566514,1.54112020,6.77029291,0.04856887,0.41346533
-3.04652326,7.05820247,0.04751171,0.12254686,1.51550173,6.56739634,0.04756716,0.40073238
-3.04052026,6.83363445,0.04634739,0.11913053,1.48445627,6.35803140,0.04634446,0.38673356
-3.03451726,6.60262188,0.04505238,0.11543897,1.44828669,6.14401714,0.04491252,0.37164417
-3.02851426,6.36707874,0.04364277,0.11149672,1.40735747,5.92706610,0.04328715,0.35564642
-3.02251126,6.12880280,0.04213507,0.10733007,1.36208880,5.70875881,0.04148778,0.33892587
-3.01650825,5.88945149,0.04054585,0.10296695,1.31294926,5.49052343,0.03953700,0.32166792
-3.01050525,5.65052269,0.03889154,0.09843690,1.26044733,5.27362060,0.03745989,0.30405454
-3.00450225,5.41334064,0.03718808,0.09377085,1.20512195,5.05913341,0.03528335,0.28626119
-2.99849925,5.17904674,0.03545075,0.08900091,1.14753243,4.84796234,0.03303534,0.26845414
-2.99249625,4.94859541,0.03369398,0.08416011,1.08824806,4.64082519,0.03074412,0.25078812
-2.98649325,4.72275492,0.03193117,0.07928200,1.02783770,4.43826169,0.02843752,0.23340441
-2.98049025,4.50211319,0.03017458,0.07440032,0.96685988,4.24064270,0.02614228,0.21642944
-2.97448724,4.28708825,0.02843525,0.06954851,0.90585352,4.04818383,0.02388338,0.19997387
-2.96848424,4.07794335,0.02672297,0.06475936,0.84532991,3.86096296,0.02168356,0.18413218
-2.96248124,3.87480616,0.02504626,0.06006457,0.78576592,3.67894138,0.01956293,0.16898277
-2.95647824,3.67769160,0.02341238,0.05549443,0.72759896,3.50198784,0.01753860,0.15458852
-2.95047524,3.48652763,0.02182742,0.05107753,0.67122357,3.32990491,0.01562461,0.14099783
-2.94447224,3.30118312,0.02029637,0.04684061,0.61698991,3.16245667,0.01383180,0.12824604
-2.93846923,3.12149692,0.01882318,0.04280844,0.56520417,2.99939692,0.01216790,0.11635717
-2.93246623,2.94730706,0.01741092,0.03900394,0.51613062,2.84049686,0.01063765,0.10534598
-2.92646323,2.77847906,0.01606190,0.03544835,0.46999552,2.68557127,0.00924310,0.09522026
-2.92046023,2.61493235,0.01477775,0.03216157,0.42699236,2.53450220,0.00798384,0.08598319
-2.91445723,2.45666389,0.01355956,0.02916258,0.38728844,2.38725939,0.00685739,0.07763592
-2.90845423,2.30376808,0.01240801,0.02647008,0.35103242,2.24391669,0.00585953,0.07018007
-2.90245123,2.15645255,0.01132343,0.02410310,0.31836260,2.10466394,0.00498476,0.06362021
-2.89644822,2.01504921,0.01030593,0.02208176,0.28941547,1.96981408,0.00422660,0.05796633
-2.89044522,1.88002055,0.00935544,0.02042803,0.26433440,1.83980540,0.00357801,0.05323604
-2.88444222,1.75196093,0.00847178,0.01916650,0.24327792,1.71519896,0.00303170,0.04945666
-2.87843922,1.63159327,0.00765467,0.01832511,0.22642731,1.59667158,0.00258044,0.04666700
-2.87243622,1.51976124,0.00690380,0.01793575,0.21399317,1.48500486,0.00221732,0.04491879
-2.86643322,1.41741739,0.00621883,0.01803474,0.20622043,1.38107063,0.00193595,0.04427775
-2.86043022,1.32560751,0.00559936,0.01866311,0.20339162,1.28581348,0.00173063,0.04482414
-2.85442721,1.24545180,0.00504495,0.01986659,0.20582785,1.20023093,0.00159645,0.04665281
-2.84842421,1.17812294,0.00455514,0.02169534,0.21388732,1.12535165,0.00152940,0.04987254
-2.84242121,1.12482146,0.00412935,0.02420331,0.22796094,1.06221229,0.00152631,0.05460474
-2.83641821,1.08674869,0.00376695,0.02744720,0.24846484,1.01183304,0.00158491,0.06098133
-2.83041521,1.06507716,0.00346716,0.03148507,0.27582976,0.97519237,0.00170372,0.06914182
-2.82441221,1.06091891,0.00322909,0.03637447,0.31048713,0.95320094,0.00188198,0.07922950
-2.81840920,1.07529169,0.00305169,0.04217022,0.35285195,0.94667499,0.00211953,0.09138683
-2.81240620,1.10908332,0.00293376,0.04892183,0.40330303,0.95630925,0.00241667,0.10574998
-2.80640320,1.16301481,0.00287389,0.05667061,0.46216064,0.98264974,0.00277401,0.12244269
-2.80040020,1.23760260,0.00287052,0.06544659,0.52966266,1.02606671,0.00319229,0.14156955
-2.79439720,1.33312115,0.00292190,0.07526531,0.60593977,1.08672836,0.00367223,0.16320894
-2.78839420,1.44956676,0.00302610,0.08612471,0.69099100,1.16457614,0.00421440,0.18740592
-2.78239120,1.58662429,0.00318108,0.09800219,0.78466065,1.25930232,0.00481902,0.21416520
-2.77638819,1.74363839,0.00338470,0.11085205,0.88661795,1.37033131,0.00548591,0.24344484
-2.77038519,1.91959107,0.00363478,0.12460346,0.99634090,1.49680570,0.00621433,0.27515076
-2.76438219,2.11308759,0.00392919,0.13915916,1.11310547,1.63757844,0.00700301,0.30913260
-2.75837919,2.32235250,0.00426593,0.15439505,1.23598144,1.79121257,0.00785004,0.34518126
-2.75237619,2.54523748,0.00464323,0.17016073,1.36383588,1.95598946,0.00875296,0.38302840
-2.74637319,2.77924226,0.00505970,0.18628112,1.49534490,2.12992662,0.00970883,0.42234820
-2.74037019,3.02154943,0.00551443,0.20255927,1.62901414,2.31080567,0.01071427,0.46276146
-2.73436718,3.26907320,0.00600711,0.21878014,1.76320770,2.49621030,0.01176567,0.50384223
-2.72836418,3.51852155,0.00653817,0.23471559,1.89618509,2.68357416,0.01285932,0.54512664
-2.72236118,3.76647035,0.00710888,0.25013006,2.02614510,2.87023724,0.01399159,0.58612405
-2.71635818,4.00944719,0.00772141,0.26478709,2.15127503,3.05350943,0.01515909,0.62632980
-2.71035518,4.24402199,0.00837888,0.27845626,2.26980333,3.23073887,0.01635885,0.66523937
-2.70435218,4.46690083,0.00908533,0.29092018,2.38005350,3.39938248,0.01758843,0.70236321
-2.69834917,4.67501887,0.00984564,0.30198150,2.48049662,3.55707580,0.01884600,0.73724153
-2.69234617,4.86562812,0.01066540,0.31146928,2.56980015,3.70169871,0.02013037,0.76945857
-2.68634317,5.03637582,0.01155071,0.31924466,2.64687039,3.83143413,0.02144089,0.79865528
-2.68034017,5.18536936,0.01250787,0.32520542,2.71088648,3.94481648,0.02277739,0.82454012
-2.67433717,5.31122438,0.01354304,0.32928925,2.76132406,4.04076763,0.02413991,0.84689708
-2.66833417,5.41309336,0.01466182,0.33147549,2.79796733,4.11861804,0.02552840,0.86559064
-2.66233117,5.49067305,0.01586886,0.33178536,2.82090868,4.17811216,0.02694242,0.88056741
-2.65632816,5.54419035,0.01716732,0.33028047,2.83053600,4.21939756,0.02838069,0.89185417
-2.65032516,5.57436709,0.01855842,0.32705994,2.82750816,4.24299835,0.02984071,0.89955258
-2.64432216,5.58236586,0.02004106,0.32225602,2.81272013,4.24977427,0.03131828,0.90383078
-2.63831916,5.56971966,0.02161134,0.31602861,2.78725944,4.24086774,0.03280715,0.90491234
-2.63231616,5.53824932,0.02326236,0.30855888,2.75235649,4.21764161,0.03429871,0.90306328
-2.62631316,5.48997323,0.02498396,0.30004235,2.70933133,4.18161125,0.03578173,0.89857778
-2.62031016,5.42701429,0.02676272,0.29068170,2.65953968,4.13437443,0.03724224,0.89176350
-2.61430715,5.35150907,0.02858205,0.28067982,2.60432106,4.07754281,0.03866362,0.88292729
-2.60830415,5.26552388,0.03042244,0.27023323,2.54495160,4.01267866,0.04002677,0.87236209
-2.60230115,5.17098195,0.03226190,0.25952627,2.48260373,3.94123974,0.04131046,0.86033571
