energy_ev,total_up,C_s_up,C_p_up,S_s_up,S_p_up,V_p_up,V_d_up,Zn_p_up,Zn_d_up
-3.24462231,5.53438961,0.01340233,0.83618873,0.08147895,2.70024353,2.39081995,1.30379809,0.72999936,0.03884887
-3.23861931,5.69538967,0.01442358,0.83609016,0.08667482,2.81649930,2.40743313,1.33371325,0.74584834,0.04058369
-3.23261631,5.85329104,0.01547533,0.83374747,0.09186789,2.93306806,2.42056173,1.36276733,0.75979006,0.04237960
-3.22661331,6.00672069,0.01655201,0.82929939,0.09700093,3.04879122,2.43026952,1.39077939,0.77178204,0.04421405
-3.22061031,6.15430791,0.01764745,0.82292262,0.10201323,3.16247063,2.43666081,1.41757460,0.78182009,0.04606234
-3.21460730,6.29470187,0.01875494,0.81482468,0.10684187,3.27289090,2.43986820,1.44298437,0.78993657,0.04789810
-3.20860430,6.42658971,0.01986731,0.80523574,0.11142315,3.37884322,2.44003922,1.46684637,0.79619751,0.04969376
-3.20260130,6.54871520,0.02097703,0.79439992,0.11569407,3.47915012,2.43732290,1.48900449,0.80069886,0.05142117
-3.19659830,6.65989809,0.02207635,0.78256663,0.11959404,3.57269059,2.43185738,1.50930915,0.80356210,0.05305213
-3.19059530,6.75905408,0.02315737,0.76998222,0.12306641,3.65842484,2.42375952,1.52761797,0.80492927,0.05455909
-3.18459230,6.84521510,0.02421218,0.75688251,0.12606009,3.73541773,2.41311733,1.54379699,0.80495779,0.05591577
-3.17858929,6.91754931,0.02523298,0.74348648,0.12853097,3.80286025,2.39998578,1.55772248,0.80381514,0.05709777
-3.17258629,6.97538011,0.02621216,0.72999139,0.13044312,3.86008792,2.38438632,1.56928323,0.80167366,0.05808316
-3.16658329,7.01820332,0.02714235,0.71656942,0.13176979,3.90659545,2.36631010,1.57838337,0.79870540,0.05885309
-3.16058029,7.04570135,0.02801654,0.70336602,0.13249412,3.94204688,2.34572464,1.58494533,0.79507746,0.05939219
-3.15457729,7.05775363,0.02882805,0.69049975,0.13260951,3.96628061,2.32258337,1.58891299,0.79094747,0.05968903
-3.14857429,7.05444222,0.02957060,0.67806365,0.13211968,3.97930907,2.29683735,1.59025459,0.78645968,0.05973634
-3.14257129,7.03605212,0.03023825,0.66612775,0.13103837,3.98131283,2.26844831,1.58896526,0.78174143,0.05953126
-3.13656828,7.00306577,0.03082546,0.65474268,0.12938882,3.97262945,2.23740202,1.58506897,0.77690017,0.05907532
-3.13056528,6.95615175,0.03132700,0.64394390,0.12720293,3.95373757,2.20372094,1.57861976,0.77202100,0.05837445
-3.12456228,6.89614817,0.03173799,0.63375635,0.12452016,3.92523696,2.16747553,1.56970216,0.76716493,0.05743871
-3.11855928,6.82404130,0.03205385,0.62419920,0.12138639,3.88782563,2.12879322,1.55843067,0.76236773,0.05628204
-3.11255628,6.74094061,0.03227036,0.61529048,0.11785255,3.84227521,2.08786450,1.54494860,0.75763957,0.05492185
-3.10655328,6.64805167,0.03238366,0.60705120,0.11397327,3.78940588,2.04494593,1.52942613,0.75296551,0.05337852
-3.10055028,6.54664820,0.03239033,0.59950901,0.10980554,3.73006237,2.00035971,1.51205795,0.74830681,0.05167485
-3.09454727,6.43804524,0.03228747,0.59270101,0.10540741,3.66509220,1.95449002,1.49306055,0.74360320,0.04983549
-3.08854427,6.32357456,0.03207289,0.58667573,0.10083683,3.59532742,1.90777632,1.47266957,0.73877614,0.04788631
-3.08254127,6.20456411,0.03174514,0.58149423,0.09615056,3.52157085,1.86070409,1.45113725,0.73373291,0.04585384
-3.07653827,6.08232219,0.03130379,0.57723031,0.09140333,3.44458731,1.81379356,1.42873032,0.72837165,0.04376463
-3.07053527,5.95812739,0.03074953,0.57396978,0.08664706,3.36510039,1.76758703,1.40572837,0.72258708,0.04164480
-3.06453227,5.83322426,0.03008432,0.57180900,0.08193038,3.28379444,1.72263547,1.38242283,0.71627679,0.03951954
-3.05852926,5.70882464,0.02931160,0.57085261,0.07729817,3.20132154,1.67948508,1.35911661,0.70934790,0.03741275
-3.05252626,5.58611394,0.02843632,0.57121071,0.07279135,3.11831249,1.63866431,1.33612414,0.70172376,0.03534673
-3.04652326,5.46626118,0.02746503,0.57299559,0.06844674,3.03539079,1.60067204,1.31377187,0.69335042,0.03334198
-3.04052026,5.35043129,0.02640592,0.57631807,0.06429708,2.95318820,1.56596706,1.29239883,0.68420247,0.03141713
-3.03451726,5.23979800,0.02526874,0.58128368,0.06037106,2.87236037,1.53495938,1.27235700,0.67428804,0.02958881
-3.02851426,5.13555541,0.02406469,0.58798887,0.05669346,2.79360089,1.50800343,1.25401124,0.66365252,0.02787177
-3.02251126,5.03892632,0.02280629,0.59651727,0.05328536,2.71765242,1.48539315,1.23773829,0.65238080,0.02627890
-3.01650825,4.95116566,0.02150710,0.60693623,0.05016435,2.64531325,1.46735901,1.22392471,0.64059772,0.02482141
-3.01050525,4.87355752,0.02018153,0.61929372,0.04734473,2.57743829,1.45406672,1.21296330,0.62846667,0.02350892
-3.00450225,4.80740467,0.01884447,0.63361576,0.04483781,2.51493375,1.44561750,1.20524803,0.61618627,0.02234964
-2.99849925,4.75401003,0.01751099,0.64990423,0.04265210,2.45874489,1.44204955,1.20116706,0.60398508,0.02135051
-2.99249625,4.71464997,0.01619603,0.66813544,0.04079363,2.40983708,1.44334043,1.20109412,0.59211462,0.02051727
-2.98649325,4.69053991,0.01491407,0.68825909,0.03926613,2.36917046,1.44941011,1.20537829,0.58084076,0.01985454
-2.98049025,4.68279327,0.01367882,0.71019785,0.03807131,2.33766922,1.46012429,1.21433224,0.57043405,0.01936585
-2.97448724,4.69237534,0.01250297,0.73384738,0.03720906,2.31618678,1.47529776,1.22821951,0.56115921,0.01905356
-2.96848424,4.72005403,0.01139797,0.75907669,0.03667762,2.30546842,1.49469756,1.24724118,0.55326429,0.01891880
-2.96248124,4.76634987,0.01037381,0.78572886,0.03647379,2.30611338,1.51804569,1.27152242,0.54697009,0.01896129
-2.95647824,4.83148776,0.00943896,0.81362182,0.03659303,2.31853838,1.54502136,1.30109962,0.54246025,0.01917920
-2.95047524,4.91535324,0.00860025,0.84254928,0.03702951,2.34294457,1.57526258,1.33590876,0.53987261,0.01956890
-2.94447224,5.01745580,0.00786287,0.87228167,0.03777616,2.37929001,1.60836730,1.37577550,0.53929213,0.02012473
-2.93846923,5.13690180,0.00723038,0.90256708,0.03882463,2.42726936,1.64389403,1.42040798,0.54074591,0.02083884
-2.93246623,5.27237905,0.00670478,0.93313210,0.04016516,2.48630236,1.68136227,1.46939254,0.54420048,0.02170095
-2.92646323,5.42215481,0.00628662,0.96368291,0.04178646,2.55553207,1.72025294,1.52219315,0.54956158,0.02269821
-2.92046023,5.58408856,0.00597506,0.99390639,0.04367550,2.63383364,1.76000929,1.57815486,0.55667645,0.02381515
-2.91445723,5.75565990,0.00576807,1.02347170,0.04581726,2.71983374,1.80003843,1.63651143,0.56533850,0.02503365
-2.90845423,5.93401183,0.00566255,1.05203234,0.04819452,2.81194017,1.83971409,1.69639741,0.57529433,0.02633306
-2.90245123,6.11600852,0.00565446,1.07922902,0.05078760,2.90838096,1.87838099,1.75686444,0.58625255,0.02769041
-2.89644822,6.29830633,0.00573902,1.10469347,0.05357417,3.00725149,1.91536100,1.81690158,0.59789421,0.02908071
-2.89044522,6.47743603,0.00591080,1.12805341,0.05652913,3.10656789,1.94996155,1.87545917,0.60988423,0.03047736
-2.88444222,6.64989375,0.00616390,1.14893875,0.05962457,3.20432475,1.98148637,1.93147558,0.62188334,0.03185270
-2.87843922,6.81223759,0.00649210,1.16698919,0.06282983,3.29855478,2.00924856,1.98390604,0.63356005,0.03317858
-2.87243622,6.96118654,0.00688897,1.18186299,0.06611173,3.38738801,2.03258586,2.03175270,0.64460201,0.03442709
-2.86643322,7.09371825,0.00734798,1.19324692,0.06943493,3.46910821,2.05087788,2.07409474,0.65472639,0.03557125
-2.86043022,7.20716187,0.00786270,1.20086707,0.07276238,3.54220419,2.06356466,2.11011752,0.66368878,0.03658573
-2.85442721,7.29928263,0.00842683,1.20450016,0.07605600,3.60541404,2.07016611,2.13913967,0.67129030,0.03744766
-2.84842421,7.36835477,0.00903437,1.20398492,0.07927739,3.65776056,2.07030139,2.16063706,0.67738266,0.03813724
-2.84242121,7.41322007,0.00967969,1.19923303,0.08238868,3.69857661,2.06370741,2.17426267,0.68187111,0.03863842
-2.83641821,7.43332976,0.01035764,1.19023905,0.08535343,3.72751967,2.05025570,2.17986152,0.68471522,0.03893939
-2.83041521,7.42876807,0.01106360,1.17708877,0.08813747,3.74457514,2.02996649,2.17748005,0.68592747,0.03903301
-2.82441221,7.40025670,0.01179356,1.15996550,0.09070983,3.75004878,2.00301941,2.16736965,0.68557017,0.03891703
-2.81840920,7.34914006,0.01254414,1.13915380,0.09304344,3.74454891,1.96975995,2.14998384,0.68375056,0.03859422
-2.81240620,7.27735189,0.01331260,1.11504020,0.09511581,3.72895944,1.93070120,2.12596959,0.68061474,0.03807232
-2.80640320,7.18736491,0.01409678,1.08811079,0.09690951,3.70440541,1.88652042,2.09615272,0.67634073,0.03736377
-2.80040020,7.08212523,0.01489508,1.05894535,0.09841245,3.67221263,1.83805051,2.06151814,0.67113094,0.03648540
-2.79439720,6.96497442,0.01570636,1.02820820,0.09961795,3.63386345,1.78626617,2.02318559,0.66520457,0.03545788
-2.78839420,6.83956199,0.01652982,0.99663578,0.10052465,3.59095065,1.73226534,1.98238165,0.65879023,0.03430512
-2.78239120,6.70975148,0.01736484,0.96502132,0.10113615,3.54513143,1.67724624,1.94040917,0.65211906,0.03305355
-2.77638819,6.57952347,0.01821083,0.93419692,0.10146055,3.49808307,1.62248083,1.89861492,0.64541868,0.03173129
-2.77038519,6.45287842,0.01906705,0.90501356,0.10150976,3.45146206,1.56928537,1.85835669,0.63890801,0.03036745
-2.76438219,6.33374226,0.01993244,0.87831970,0.10129881,3.40686760,1.51898912,1.82097055,0.63279315,0.02899120
-2.75837919,6.22587715,0.02080545,0.85493888,0.10084507,3.36581042,1.47290191,1.78773933,0.62726427,0.02763105
-2.75237619,6.13279924,0.02168391,0.83564722,0.10016742,3.32968724,1.43228177,1.75986297,0.62249348,0.02631412
-2.74637319,6.05770503,0.02256487,0.82115129,0.09928561,3.29976087,1.39830330,1.73843125,0.61863353,0.02506546
-2.74037019,6.00340708,0.02344460,0.81206710,0.09821959,3.27714564,1.37202768,1.72439961,0.61581718,0.02390747
-2.73436718,5.97227967,0.02431847,0.80890079,0.09698900,3.26279732,1.35437505,1.71856803,0.61415706,0.02285950
-2.72836418,5.96621433,0.02518108,0.81203164,0.09561286,3.25750690,1.34609990,1.72156349,0.61374572,0.02193741
-2.72236118,5.98658520,0.02602625,0.82169788,0.09410942,3.26189698,1.34776996,1.73382591,0.61465585,0.02115342
-2.71635818,6.03422365,0.02684718,0.83798574,0.09249608,3.27641994,1.35974913,1.75559771,0.61694022,0.02051593
-2.71035518,6.10940175,0.02763666,0.86082230,0.09078956,3.30135685,1.38218465,1.78691696,0.62063154,0.02002952
-2.70435218,6.21182436,0.02838723,0.88997225,0.08900613,3.33681638,1.41499889,1.82761415,0.62574180,0.01969503
-2.69834917,6.34062935,0.02909149,0.92503895,0.08716192,3.38273336,1.45788601,1.87731260,0.63226138,0.01950971
-2.69234617,6.49439614,0.02974228,0.96546992,0.08527329,3.43886650,1.51031350,1.93543257,0.64015773,0.01946747
-2.68634317,6.67116265,0.03033301,1.01056678,0.08335712,3.50479580,1.57152888,2.00119911,0.64937390,0.01955918
-2.68034017,6.86845106,0.03085787,1.05949953,0.08143115,3.57991980,1.64057140,2.07365380,0.65982697,0.01977301
-2.67433717,7.08330296,0.03131205,1.11132514,0.07951408,3.66345365,1.71628893,2.15167044,0.67140659,0.02009484
-2.66833417,7.31232440,0.03169195,1.16500988,0.07762571,3.75442880,1.79735966,2.23397476,0.68397393,0.02050863
-2.66233117,7.55174142,0.03199524,1.21945524,0.07578675,3.85169569,1.88231861,2.31916816,0.69736112,0.02099694
-2.65632816,7.79746633,0.03222099,1.27352650,0.07401865,3.95393021,1.96958839,2.40575534,0.71137160,0.02154128
-2.65032516,8.04517457,0.03236966,1.32608353,0.07234309,4.05964537,2.05751383,2.49217558,0.72578142,0.02212262
-2.64432216,8.29039177,0.03244302,1.37601265,0.07078152,4.16720875,2.14439969,2.57683722,0.74034160,0.02272182
-2.63831916,8.52858963,0.03244403,1.42225892,0.06935442,4.27486639,2.22855072,2.65815477,0.75478187,0.02332007
-2.63231616,8.75528915,0.03237667,1.46385754,0.06808056,4.38077322,2.30831300,2.73458770,0.76881544,0.02389927
-2.62631316,8.96616851,0.03224575,1.49996343,0.06697624,4.48302982,2.38211534,2.80468003,0.78214501,0.02444247
-2.62031016,9.15717276,0.03205658,1.52987797,0.06605450,4.57972467,2.44850975,2.86709946,0.79446970,0.02493418
-2.61430715,9.32462172,0.03181477,1.55307175,0.06532437,4.66898069,2.50620933,2.92067477,0.80549271,0.02536073
-2.60830415,9.46531231,0.03152593,1.56920251,0.06479032,4.74900456,2.55412261,2.96443002,0.81492943,0.02571052
-2.60230115,9.57661124,0.03119539,1.57812755,0.06445172,4.81813673,2.59138281,2.99761436,0.82251561,0.02597424
-2.59629815,9.65653416,0.03082798,1.57990985,0.06430263,4.87490028,2.61737105,3.01972599,0.82801518,0.02614507
-2.59029515,9.70380770,0.03042785,1.57481779,0.06433165,4.91804611,2.63173249,3.03052919,0.83122753,0.02621875
-2.58429215,9.71791126,0.02999828,1.56331810,0.06452212,4.94659268,2.63438470,3.03006360,0.83199359,0.02619362
-2.57828914,9.69909643,0.02954165,1.54606237,0.06485249,4.95985823,2.62551793,3.01864501,0.83020075,0.02607065
-2.57228614,9.64838239,0.02905941,1.52386742,0.06529689,4.95748396,2.60558699,2.99685750,0.82578608,0.02585329
-2.56628314,9.56752736,0.02855211,1.49769025,0.06582597,4.93944713,2.57529522,2.96553696,0.81873783,0.02554736
-2.56028014,9.45897661,0.02801955,1.46859831,0.06640785,4.90606345,2.53557096,2.92574660,0.80909519,0.02516083
-2.55427714,9.32578899,0.02746092,1.43773634,0.06700923,4.85797873,2.48753753,2.87874516,0.79694624,0.02470359
-2.54827414,9.17154504,0.02687508,1.40629085,0.06759661,4.79615031,2.43247778,2.82594922,0.78242418,0.02418711
-2.54227114,9.00024019,0.02626075,1.37545347,0.06813749,4.72181931,2.37179476,2.76889085,0.76570228,0.02362419
-2.53626813,8.81616754,0.02561687,1.34638470,0.06860161,4.63647500,2.30696978,2.70917251,0.74698750,0.02302853
-2.53026513,8.62379497,0.02494285,1.32017914,0.06896209,4.54181326,2.23951976,2.64842073,0.72651344,0.02241445
-2.52426213,8.42764149,0.02423888,1.29783360,0.06919640,4.43969078,2.17095518,2.58824057,0.70453272,0.02179650
-2.51825913,8.23215739,0.02350616,1.28021899,0.06928723,4.33207717,2.10274028,2.53017242,0.68130934,0.02118913
-2.51225613,8.04161265,0.02274717,1.26805705,0.06922310,4.22100677,2.03625671,2.47565274,0.65711124,0.02060638
-2.50625313,7.85999709,0.02196576,1.26190252,0.06899873,4.10853189,1.97277185,2.42597993,0.63220350,0.02006157
-2.50025013,7.69093506,0.02116733,1.26213125,0.06861512,3.99667883,1.91341238,2.38228639,0.60684228,0.01956706
-2.49424712,7.53761655,0.02035878,1.26893437,0.06807944,3.88740771,1.85914395,2.34551728,0.58126980,0.01913402
-2.48824412,7.40274556,0.01954851,1.28231847,0.06740456,3.78257683,1.81075675,2.31641617,0.55571043,0.01877223
-2.48224112,7.28850549,0.01874625,1.30211158,0.06660837,3.68391166,1.76885731,2.29551765,0.53036790,0.01848995
-2.47623812,7.19654064,0.01796286,1.32797417,0.06571295,3.59297850,1.73386583,2.28314612,0.50542364,0.01829379
-2.47023512,7.12795205,0.01721005,1.35941470,0.06474345,3.51116241,1.70601864,2.27942032,0.48103604,0.01818860
-2.46423212,7.08330537,0.01650001,1.39580867,0.06372696,3.43964878,1.68537511,2.28426243,0.45734063,0.01817747
-2.45822911,7.06264820,0.01584505,1.43642020,0.06269125,3.37940799,1.67182794,2.29741080,0.43445091,0.01826162
-2.45222611,7.06553430,0.01525714,1.48042521,0.06166347,3.33118246,1.66511624,2.31843511,0.41245957,0.01844047
-2.44622311,7.09105205,0.01474750,1.52693514,0.06066901,3.29547565,1.66484026,2.34675293,0.39144006,0.01871155
-2.44022011,7.13785521,0.01432610,1.57502023,0.05973031,3.27254262,1.67047731,2.38164677,0.37144827,0.01907060
-2.43421711,7.20419425,0.01400128,1.62373166,0.05886594,3.26238220,1.68139785,2.42228078,0.35252404,0.01951157
-2.42821411,7.28794741,0.01377935,1.67212178,0.05808978,3.26473083,1.69688161,2.46771670,0.33469267,0.02002667
-2.42221111,7.38665112,0.01366422,1.71926199,0.05741043,3.27905881,1.71613322,2.51692870,0.31796607,0.02060649
-2.41620810,7.49753027,0.01365714,1.76425805,0.05683090,3.30456949,1.73829718,2.56881718,0.30234376,0.02124004
-2.41020510,7.61752927,0.01375655,1.80626260,0.05634853,3.34020245,1.76247232,2.62222173,0.28781360,0.02191491
-2.40420210,7.74334520,0.01395793,1.84448519,0.05595507,3.38464164,1.78772572,2.67593381,0.27435233,0.02261747
-2.39819910,7.87146493,0.01425384,1.87819994,0.05563713,3.43632951,1.81310640,2.72870943,0.26192601,0.02333297
-2.39219610,7.99820760,0.01463397,1.90675123,0.05537670,3.49348788,1.83765906,2.77928284,0.25049049,0.02404588
-2.38619310,8.11977418,0.01508543,1.92955797,0.05515199,3.55414634,1.86043797,2.82638144,0.23999187,0.02474006
-2.38019010,8.23230496,0.01559300,1.94611680,0.05493829,3.61617823,1.88052144,2.86874271,0.23036717,0.02539914
-2.37418709,8.33194563,0.01613952,1.95600468,0.05470899,3.67734425,1.89702673,2.90513320,0.22154523,0.02600682
-2.36818409,8.41492145,0.01670641,1.95888141,0.05443669,3.73534290,1.90912555,2.93436984,0.21344787,0.02654722
-2.36218109,8.47761853,0.01727417,1.95449197,0.05409428,3.78786680,1.91605991,2.95534330,0.20599132,0.02700529
-2.35617809,8.51667032,0.01782297,1.94266924,0.05365596,3.83266323,1.91715802,2.96704284,0.19908796,0.02736715
-2.35017509,8.52904646,0.01833328,1.92333668,0.05309831,3.86759690,1.91184974,2.96858206,0.19264836,0.02762049
-2.34417209,8.51214085,0.01878643,1.89651102,0.05240112,3.89071281,1.89968113,2.95922432,0.18658346,0.02775490
-2.33816908,8.46385502,0.01916520,1.86230460,0.05154816,3.90029667,1.88032735,2.93840700,0.18080686,0.02776218
-2.33216608,8.38267304,0.01945439,1.82092696,0.05052775,3.89493035,1.85360332,2.90576296,0.17523723,0.02763661
-2.32616308,8.26772394,0.01964122,1.77268523,0.04933319,3.87354005,1.81947143,2.86113837,0.16980058,0.02737514
-2.32016008,8.11882825,0.01971573,1.71798299,0.04796293,3.83543499,1.77804588,2.80460543,0.16443242,0.02697750
-2.31415708,7.93652573,0.01967107,1.65731704,0.04642061,3.78033491,1.72959300,2.73646918,0.15907964,0.02644623
-2.30815408,7.72208215,0.01950363,1.59127190,0.04471490,3.70838500,1.67452747,2.65726775,0.15370211,0.02578668
-2.30215108,7.47747407,0.01921310,1.52051183,0.04285915,3.62015768,1.61340423,2.56776551,0.14827391,0.02500682
-2.29614807,7.20535163,0.01880238,1.44577035,0.04087088,3.51664098,1.54690629,2.46893929,0.14278407,0.02411709
-2.29014507,6.90898027,0.01827740,1.36783743,0.03877120,3.39921409,1.47582866,2.36195787,0.13723696,0.02313005
-2.28414207,6.59216365,0.01764685,1.28754455,0.03658409,3.26961118,1.40105903,2.24815552,0.13165219,0.02206009
-2.27813907,6.25915057,0.01692179,1.20574821,0.03433563,3.12987492,1.32355580,2.12900064,0.12606411,0.02092299
-2.27213607,5.91452969,0.01611521,1.12331239,0.03205321,2.98230174,1.24432427,2.00606061,0.12052090,0.01973552
-2.26613307,5.56311627,0.01524156,1.04109059,0.02976473,2.82938109,1.16439196,1.88096442,0.11508332,0.01851499
-2.26013007,5.20983516,0.01431623,0.95990820,0.02749785,2.67373096,1.08478377,1.75536444,0.10982317,0.01727880
-2.25412706,4.85960456,0.01335503,0.88054579,0.02527930,2.51803204,1.00649808,1.63089886,0.10482151,0.01604402
-2.24812406,4.51722450,0.01237375,0.80372398,0.02313423,2.36496292,0.93048443,1.50915621,0.10016667,0.01482695
-2.24212106,4.18727377,0.01138764,0.73009051,0.02108575,2.21713814,0.85762361,1.39164300,0.09595212,0.01364285
-2.23611806,3.87401812,0.01041107,0.66020973,0.01915445,2.07705097,0.78871060,1.27975558,0.09227426,0.01250556
-2.23011506,3.58133198,0.00945713,0.59455504,0.01735814,1.94702211,0.72444083,1.17475682,0.08923016,0.01142728
-2.22411206,3.31263503,0.00853745,0.53350414,0.01571158,1.82915550,0.66540007,1.07775807,0.08691519,0.01041843
-2.21810905,3.07084434,0.00766195,0.47733730,0.01422647,1.72530152,0.61205783,0.98970639,0.08542078,0.00948747
-2.21210605,2.85834183,0.00683873,0.42623839,0.01291134,1.63702804,0.56476446,0.91137704,0.08483207,0.00864089
-2.20610305,2.67695634,0.00607406,0.38029840,0.01177166,1.56559902,0.52375152,0.84337073,0.08522568,0.00788322
-2.20010005,2.52795909,0.00537240,0.33952114,0.01080995,1.51196045,0.48913532,0.78611525,0.08666752,0.00721704
-2.19409705,2.41207104,0.00473645,0.30383074,0.01002592,1.47673310,0.46092310,0.73987060,0.08921063,0.00664313
-2.18809405,2.32948029,0.00416730,0.27308038,0.00941670,1.46021134,0.43902155,0.70473717,0.09289321,0.00616058
-2.18209105,2.27986787,0.00366459,0.24706198,0.00897706,1.46236756,0.42324710,0.68066609,0.09773675,0.00576695
-2.17608804,2.26244013,0.00322669,0.22551632,0.00869960,1.48286143,0.41333765,0.66747110,0.10374433,0.00545847
-2.17008504,2.27596638,0.00285087,0.20814322,0.00857504,1.52105348,0.40896529,0.66484152,0.11089926,0.00523022
-2.16408204,2.31882029,0.00253355,0.19461159,0.00859244,1.57602263,0.40974939,0.67235565,0.11916389,0.00507635
-2.15807904,2.38902422,0.00227044,0.18456884,0.00873944,1.64658703,0.41526999,0.68949432,0.12847889,0.00499027
-2.15207604,2.48429557,0.00205678,0.17764978,0.00900250,1.73132822,0.42508086,0.71565444,0.13876290,0.00496486
-2.14607304,2.60209453,0.00188747,0.17348461,0.00936718,1.82861814,0.43872204,0.75016222,0.14991276,0.00499263
-2.14007004,2.73967301,0.00175723,0.17170602,0.00981835,1.93664881,0.45573152,0.79228610,0.16180414,0.00506594
-2.13406703,2.89412403,0.00166078,0.17195545,0.01034048,2.05346456,0.47565574,0.84124942,0.17429290,0.00517715
-2.12806403,3.06243154,0.00159288,0.17388837,0.01091794,2.17699632,0.49805879,0.89624264,0.18721696,0.00531873
-2.12206103,3.24152003,0.00154848,0.17717866,0.01153521,2.30509776,0.52252995,0.95643531,0.20039885,0.00548346
-2.11605803,3.42830359,0.00152280,0.18152219,0.01217724,2.43558275,0.54868952,1.02098761,0.21364875,0.00566449
-2.11005503,3.61973368,0.00151138,0.18663952,0.01282972,2.56626354,0.57619278,1.08906140,0.22676815,0.00585545
-2.10405203,3.81284483,0.00151010,0.19227785,0.01347933,2.69498887,0.60473189,1.15983078,0.23955390,0.00605053
-2.09804902,4.00479759,0.00151527,0.19821221,0.01411406,2.81968142,0.63403598,1.23249177,0.25180259,0.00624452
-2.09204602,4.19291756,0.00152363,0.20424603,0.01472340,2.93837357,0.66386916,1.30627108,0.26331517,0.00643288
-2.08604302,4.37472983,0.00153236,0.21021090,0.01529858,3.04924055,0.69402689,1.38043364,0.27390163,0.00661169
-2.08004002,4.54798771,0.00153908,0.21596590,0.01583269,3.15063037,0.72433074,1.45428875,0.28338553,0.00677772
-2.07403702,4.71069534,0.00154188,0.22139619,0.01632079,3.24108948,0.75462189,1.52719456,0.29160829,0.00692837
-2.06803402,4.86112342,0.00153927,0.22641122,0.01675992,3.31938367,0.78475379,1.59856086,0.29843312,0.00706162
-2.06203102,4.99781806,0.00153019,0.23094239,0.01714906,3.38451375,0.81458438,1.66785014,0.30374827,0.00717602
-2.05602801,5.11960272,0.00151397,0.23494053,0.01748898,3.43572557,0.84396836,1.73457688,0.30746967,0.00727061
-2.05002501,5.22557374,0.00149029,0.23837293,0.01778205,3.47251460,0.87274998,1.79830543,0.30954274,0.00734486
-2.04402201,5.31509025,0.00145920,0.24122044,0.01803199,3.49462500,0.90075690,1.85864666,0.30994340,0.00739858
-2.03801901,5.38775944,0.00142100,0.24347450,0.01824352,3.50204365,0.92779564,1.91525381,0.30867814,0.00743189
-2.03201601,5.44341858,0.00137625,0.24513427,0.01842205,3.49498984,0.95364885,1.96781810,0.30578328,0.00744514
-2.02601301,5.48211512,0.00132571,0.24620407,0.01857325,3.47390112,0.97807488,2.01606450,0.30132340,0.00743883
-2.02001001,5.50408634,0.00127030,0.24669122,0.01870270,3.43941628,1.00080980,2.05974842,0.29538906,0.00741359
-2.01400700,5.50974007,0.00121103,0.24660431,0.01881553,3.39235628,1.02157192,2.09865356,0.28809386,0.00737015
-2.00800400,5.49963750,0.00114898,0.24595199,0.01891609,3.33370387,1.04006873,2.13259165,0.27957109,0.00730926
-2.00200100,5.47447917,0.00108525,0.24474244,0.01900771,3.26458276,1.05600605,2.16140418,0.26997003,0.00723177
-1.99599800,5.43509474,0.00102092,0.24298325,0.01909248,3.18623681,1.06909908,2.18496638,0.25945203,0.00713855
-1.98999500,5.38243659,0.00095704,0.24068205,0.01917115,3.10000981,1.07908470,2.20319345,0.24818665,0.00703054
-1.98399200,5.31757715,0.00089455,0.23784742,0.01924314,3.00732603,1.08573455,2.21604871,0.23634786,0.00690877
-1.97798899,5.24170913,0.00083433,0.23449029,0.01930658,2.90967160,1.08886821,2.22355347,0.22411051,0.00677437
-1.97198599,5.15614781,0.00077715,0.23062553,0.01935847,2.80857669,1.08836561,2.22579776,0.21164714,0.00662861
-1.96598299,5.06233372,0.00072366,0.22627367,0.01939493,2.70559808,1.08417814,2.22295137,0.19912519,0.00647292
-1.95997999,4.96183439,0.00067439,0.22146252,0.01941151,2.60230187,1.07633758,2.21527431,0.18670468,0.00630891
-1.95397699,4.85634342,0.00062977,0.21622859,0.01940351,2.50024589,1.06496242,2.20312567,0.17453636,0.00613839
-1.94797399,4.74767509,0.00059013,0.21061817,0.01936632,2.40096133,1.05026086,2.18697006,0.16276028,0.00596335
-1.94197099,4.63775337,0.00055569,0.20468793,0.01929587,2.30593331,1.03253035,2.16738074,0.15150479,0.00578597
-1.93596798,4.52859383,0.00052662,0.19850494,0.01918890,2.21658006,1.01215326,2.14503862,0.14088596,0.00560855
-1.92996498,4.42227796,0.00050300,0.19214606,0.01904333,2.13423083,0.98958887,2.12072671,0.13100715,0.00543354
-1.92396198,4.32091954,0.00048484,0.18569671,0.01885847,2.06010249,0.96536166,2.09531946,0.12195893,0.00526341
-1.91795898,4.22662332,0.00047215,0.17924900,0.01863523,1.99527532,0.94004641,2.06976712,0.11381905,0.00510064
-1.91195598,4.14143693,0.00046484,0.17289929,0.01837618,1.94066855,0.91425055,2.04507509,0.10665245,0.00494760
-1.90595298,4.06729745,0.00046285,0.16674532,0.01808559,1.89701650,0.88859446,2.02227878,0.10051136,0.00480652
-1.89994997,4.00597429,0.00046607,0.16088298,0.01776932,1.86484621,0.86369045,2.00241480,0.09543523,0.00467935
-1.89394697,3.95901104,0.00047434,0.15540288,0.01743465,1.84445786,0.84012145,1.98648919,0.09145066,0.00456773
-1.88794397,3.92766839,0.00048752,0.15038692,0.01709002,1.83590889,0.81842004,1.97544401,0.08857122,0.00447288
-1.88194097,3.91287129,0.00050542,0.14590505,0.01674469,1.83900324,0.79904902,1.97012359,0.08679713,0.00439559
