energy_ev,total_up,Co_p_up,Co_d_up,Mo_p_up,Mo_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.04052026,1.52807558,0.17451395,1.23605626,0.05180380,0.28773344,0.00045435,0.00847147,0.00062954,0.02431667
-3.03451726,1.58216865,0.17647184,1.29405140,0.05186001,0.28598638,0.00045719,0.00895416,0.00068333,0.02464969
-3.02851426,1.64089414,0.18006183,1.35464004,0.05240570,0.28561977,0.00046236,0.00945938,0.00074525,0.02516575
-3.02251126,1.70327954,0.18504231,1.41698402,0.05337817,0.28659075,0.00046942,0.00998419,0.00081545,0.02584125
-3.01650825,1.76833362,0.19118305,1.48023892,0.05471684,0.28883130,0.00047800,0.01052628,0.00089421,0.02665274
-3.01050525,1.83506662,0.19826600,1.54357170,0.05636377,0.29225157,0.00048770,0.01108388,0.00098186,0.02757723
-3.00450225,1.90251066,0.20608579,1.60617791,0.05826409,0.29674417,0.00049819,0.01165578,0.00107873,0.02859252
-2.99849925,1.96973941,0.21445006,1.66729782,0.06036648,0.30218926,0.00050917,0.01224120,0.00118518,0.02967755
-2.99249625,2.03588633,0.22317957,1.72623061,0.06262370,0.30846013,0.00052039,0.01283966,0.00130150,0.03081274
-2.98649325,2.10016059,0.23210811,1.78234620,0.06499303,0.31542918,0.00053164,0.01345085,0.00142788,0.03198027
-2.98049025,2.16186011,0.24108228,1.83509417,0.06743675,0.32297381,0.00054276,0.01407446,0.00156439,0.03316434
-2.97448724,2.22038130,0.24996108,1.88400944,0.06992256,0.33098230,0.00055366,0.01470994,0.00171089,0.03435145
-2.96848424,2.27522515,0.25861542,1.92871472,0.07242396,0.33935909,0.00056427,0.01535632,0.00186704,0.03553053
-2.96248124,2.32599975,0.26692756,1.96891973,0.07492046,0.34802960,0.00057456,0.01601203,0.00203223,0.03669306
-2.95647824,2.37241932,0.27479049,2.00441754,0.07739785,0.35694407,0.00058453,0.01667473,0.00220556,0.03783314
-2.95047524,2.41430014,0.28210733,2.03507854,0.07984818,0.36608058,0.00059422,0.01734113,0.00238584,0.03894746
-2.94447224,2.45155394,0.28879083,2.06084246,0.08226970,0.37544683,0.00060366,0.01800694,0.00257156,0.04003526
-2.93846923,2.48417914,0.29476294,2.08170932,0.08466668,0.38508078,0.00061293,0.01866682,0.00276092,0.04109812
-2.93246623,2.51225094,0.29995453,2.09772988,0.08704900,0.39505004,0.00062209,0.01931439,0.00295182,0.04213979
-2.92646323,2.53591054,0.30430537,2.10899630,0.08943168,0.40544988,0.00063120,0.01994234,0.00314195,0.04316594
-2.92046023,2.55535437,0.30776428,2.11563374,0.09183418,0.41640003,0.00064033,0.02054258,0.00332878,0.04418383
-2.91445723,2.57082367,0.31028947,2.11779315,0.09427967,0.42804019,0.00064955,0.02110645,0.00350967,0.04520198
-2.90845423,2.58259485,0.31184914,2.11564590,0.09679404,0.44052433,0.00065893,0.02162502,0.00368193,0.04622975
-2.90245123,2.59097088,0.31242218,2.10938019,0.09940495,0.45401405,0.00066852,0.02208936,0.00384288,0.04727697
-2.89644822,2.59627372,0.31199904,2.09919933,0.10214067,0.46867094,0.00067838,0.02249091,0.00398996,0.04835349
-2.89044522,2.59883791,0.31058263,2.08532178,0.10502893,0.48464840,0.00068858,0.02282179,0.00412083,0.04946876
-2.88444222,2.59900502,0.30818906,2.06798248,0.10809574,0.50208301,0.00069917,0.02307517,0.00423339,0.05063142
-2.87843922,2.59711888,0.30484844,2.04743524,0.11136420,0.52108590,0.00071021,0.02324553,0.00432591,0.05184887
-2.87243622,2.59352142,0.30060529,2.02395562,0.11485338,0.54173436,0.00072177,0.02332896,0.00439708,0.05312691
-2.86643322,2.58854887,0.29551874,1.99784382,0.11857730,0.56406421,0.00073388,0.02332331,0.00444604,0.05446942
-2.86043022,2.58252830,0.28966241,1.96942717,0.12254409,0.58806327,0.00074662,0.02322835,0.00447242,0.05587811
-2.85442721,2.57577450,0.28312381,1.93906184,0.12675529,0.61366631,0.00076000,0.02304580,0.00447635,0.05735232
-2.84842421,2.56858733,0.27600341,1.90713358,0.13120547,0.64075199,0.00077407,0.02277933,0.00445847,0.05888894
-2.84242121,2.56124972,0.26841338,1.87405726,0.13588207,0.66914201,0.00078882,0.02243443,0.00441988,0.06048248
-2.83641821,2.55402673,0.26047589,1.84027542,0.14076566,0.69860280,0.00080423,0.02201825,0.00436214,0.06212520
-2.83041521,2.54716597,0.25232130,1.80625584,0.14583047,0.72884990,0.00082025,0.02153942,0.00428717,0.06380740
-2.82441221,2.54089970,0.24408608,1.77248841,0.15104527,0.75955501,0.00083680,0.02100775,0.00419722,0.06551789
-2.81840920,2.53544907,0.23591074,1.73948176,0.15637467,0.79035572,0.00085377,0.02043396,0.00409479,0.06724451
-2.81240620,2.53103043,0.22793784,1.70775980,0.16178065,0.82086755,0.00087101,0.01982941,0.00398257,0.06897484
-2.80640320,2.52786397,0.22031009,1.67785867,0.16722437,0.85069787,0.00088832,0.01920583,0.00386332,0.07069697
-2.80040020,2.52618427,0.21316877,1.65032416,0.17266820,0.87946125,0.00090552,0.01857504,0.00373989,0.07240035
-2.79439720,2.52625244,0.20665244,1.62570994,0.17807777,0.90679549,0.00092236,0.01794875,0.00361505,0.07407665
-2.78839420,2.52836906,0.20089598,1.60457640,0.18342407,0.93237747,0.00093861,0.01733840,0.00349153,0.07572060
-2.78239120,2.53288711,0.19603000,1.58748999,0.18868542,0.95593817,0.00095404,0.01675500,0.00337192,0.07733077
-2.77638819,2.54022373,0.19218052,1.57502290,0.19384921,0.97727598,0.00096842,0.01620906,0.00325864,0.07891025
-2.77038519,2.55086976,0.18946894,1.56775230,0.19891326,0.99626748,0.00098154,0.01571054,0.00315396,0.08046708
-2.76438219,2.56539576,0.18801205,1.56625899,0.20388684,1.01287509,0.00099324,0.01526886,0.00305994,0.08201458
-2.75837919,2.58445347,0.18792218,1.57112463,0.20879111,1.02715117,0.00100339,0.01489290,0.00297847,0.08357131
-2.75237619,2.60877189,0.18930707,1.58292702,0.21365906,1.03923809,0.00101191,0.01459102,0.00291123,0.08516089
-2.74637319,2.63914718,0.19226962,1.60223299,0.21853488,1.04936429,0.00101880,0.01437108,0.00285974,0.08681139
-2.74037019,2.67642614,0.19690715,1.62958861,0.22347280,1.05783650,0.00102408,0.01424051,0.00282538,0.08855462
-2.73436718,2.72148335,0.20331022,1.66550625,0.22853539,1.06502835,0.00102786,0.01420626,0.00280938,0.09042499
-2.72836418,2.77519245,0.21156088,1.71044884,0.23379148,1.07136598,0.00103028,0.01427478,0.00281283,0.09245832
-2.72236118,2.83839237,0.22173028,1.76481141,0.23931370,1.07731141,0.00103155,0.01445201,0.00283674,0.09469038
-2.71635818,2.91184982,0.23387580,1.82890040,0.24517581,1.08334441,0.00103190,0.01474322,0.00288202,0.09715539
-2.71035518,2.99621957,0.24803754,1.90291155,0.25144994,1.08994382,0.00103158,0.01515297,0.00294949,0.09988445
-2.70435218,3.09200427,0.26423457,1.98690734,0.25820377,1.09756923,0.00103087,0.01568491,0.00303989,0.10290404
-2.69834917,3.19951565,0.28246081,2.08079493,0.26549793,1.10664379,0.00103003,0.01634166,0.00315387,0.10623460
-2.69234617,3.31883918,0.30268094,2.18430591,0.27338353,1.11753896,0.00102931,0.01712460,0.00329200,0.10988931
-2.68634317,3.44980383,0.32482658,2.29697907,0.28190001,1.13056177,0.00102894,0.01803375,0.00345472,0.11387309
-2.68034017,3.59195866,0.34879283,2.41814746,0.29107331,1.14594502,0.00102910,0.01906757,0.00364236,0.11818181
-2.67433717,3.74455769,0.37443556,2.54693069,0.30091451,1.16384055,0.00102993,0.02022288,0.00385506,0.12280189
-2.66833417,3.90655403,0.40156976,2.68223357,0.31141874,1.18431580,0.00103151,0.02149471,0.00409281,0.12771015
-2.66233117,4.07660392,0.42996890,2.82275178,0.32256460,1.20735342,0.00103387,0.02287629,0.00435535,0.13287395
-2.65632816,4.25308107,0.45936585,2.96698496,0.33431393,1.23285362,0.00103699,0.02435905,0.00464217,0.13825174
-2.65032516,4.43410107,0.48945518,3.11325744,0.34661193,1.26063895,0.00104079,0.02593261,0.00495245,0.14379370
-2.64432216,4.61755529,0.51989710,3.25974637,0.35938761,1.29046105,0.00104513,0.02758497,0.00528504,0.14944283
-2.63831916,4.80115348,0.55032285,3.40451678,0.37255465,1.32200886,0.00104984,0.02930259,0.00563843,0.15513607
-2.63231616,4.98247363,0.58034176,3.54556262,0.38601245,1.35491776,0.00105473,0.03107062,0.00601070,0.16080568
-2.62631316,5.15901768,0.60954939,3.68085267,0.39964759,1.38877940,0.00105954,0.03287314,0.00639951,0.16638072
-2.62031016,5.32827127,0.63753697,3.80837989,0.41333550,1.42315156,0.00106405,0.03469343,0.00680210,0.17178857
-2.61430715,5.48776549,0.66390141,3.92621246,0.42694245,1.45756812,0.00106800,0.03651422,0.00721530,0.17695652
-2.60830415,5.63513871,0.68825590,4.03254474,0.44032784,1.49154851,0.00107114,0.03831805,0.00763549,0.18181334
-2.60230115,5.76819635,0.71024040,4.12574624,0.45334673,1.52460696,0.00107324,0.04008748,0.00805873,0.18629084
-2.59629815,5.88496652,0.72953182,4.20440669,0.46585262,1.55626106,0.00107408,0.04180545,0.00848071,0.19032533
-2.59029515,5.98374974,0.74585332,4.26737535,0.47770040,1.58603995,0.00107347,0.04345544,0.00889689,0.19385898
-2.58429215,6.06316091,0.75898244,4.31379310,0.48874954,1.61349194,0.00107125,0.04502179,0.00930253,0.19684111
-2.57828914,6.12216213,0.76875772,4.34311573,0.49886719,1.63819158,0.00106730,0.04648980,0.00969282,0.19922928
-2.57228614,6.16008527,0.77508339,4.35512757,0.50793137,1.65974634,0.00106154,0.04784596,0.01006296,0.20099024
-2.56628314,6.17664350,0.77793207,4.34994487,0.51583392,1.67780263,0.00105390,0.04907800,0.01040831,0.20210071
-2.56028014,6.17193158,0.77734539,4.32800868,0.52248324,1.69205129,0.00104438,0.05017502,0.01072446,0.20254791
-2.55427714,6.14641493,0.77343230,4.29006753,0.52780656,1.70223247,0.00103301,0.05112752,0.01100738,0.20232991
-2.54827414,6.10090817,0.76636544,4.23715088,0.53175178,1.70813964,0.00101986,0.05192745,0.01125351,0.20145573
-2.54227114,6.03654417,0.75637555,4.17053421,0.53428864,1.70962285,0.00100502,0.05256821,0.01145988,0.19994522
-2.53626813,5.95473503,0.74374430,4.09169760,0.53540925,1.70659100,0.00098864,0.05304470,0.01162419,0.19782868
-2.53026513,5.85712677,0.72879578,4.00227950,0.53512786,1.69901310,0.00097088,0.05335326,0.01174488,0.19514625
-2.52426213,5.74554969,0.71188717,3.90402773,0.53347998,1.68691844,0.00095195,0.05349178,0.01182116,0.19194711
-2.51825913,5.62196655,0.69339885,3.79874986,0.53052074,1.67039571,0.00093207,0.05345962,0.01185307,0.18828846
-2.51225613,5.48842080,0.67372453,3.68826499,0.52632267,1.64959107,0.00091150,0.05325771,0.01184145,0.18423435
-2.50625313,5.34698673,0.65326158,3.57435885,0.52097301,1.62470528,0.00089052,0.05288855,0.01178797,0.17985437
-2.50025013,5.19972350,0.63240221,3.45874386,0.51457059,1.59598990,0.00086944,0.05235626,0.01169501,0.17522228
-2.49424712,5.04863451,0.61152542,3.34302543,0.50722255,1.56374282,0.00084857,0.05166661,0.01156567,0.17041454
-2.48824412,4.89563320,0.59099032,3.22867542,0.49904095,1.52830318,0.00082826,0.05082700,0.01140366,0.16550894
-2.48224112,4.74251604,0.57113062,3.11701317,0.49013952,1.49004583,0.00080886,0.04984653,0.01121321,0.16058314
-2.47623812,4.59094276,0.55225059,3.00919414,0.48063063,1.44937547,0.00079074,0.04873588,0.01099894,0.15571345
-2.47023512,4.44242376,0.53462227,2.90620571,0.47062264,1.40672055,0.00077427,0.04750732,0.01076579,0.15097356
-2.46423212,4.29831392,0.51848400,2.80886935,0.46021765,1.36252708,0.00075985,0.04617453,0.01051887,0.14643350
-2.45822911,4.15981198,0.50403991,2.71784819,0.44950990,1.31725224,0.00074784,0.04475249,0.01026333,0.14215878
-2.45222611,4.02796407,0.49146034,2.63365852,0.43858455,1.27135810,0.00073864,0.04325721,0.01000430,0.13820955
-2.44622311,3.90367030,0.48088287,2.55668402,0.42751716,1.22530511,0.00073262,0.04170551,0.00974670,0.13464004
-2.44022011,3.78769280,0.47241365,2.48719127,0.41637354,1.17954565,0.00073014,0.04011469,0.00949518,0.13149805
-2.43421711,3.68066420,0.46612900,2.42534518,0.40521015,1.13451756,0.00073152,0.03850221,0.00925404,0.12882462
-2.42821411,3.58309514,0.46207690,2.37122341,0.39407477,1.09063755,0.00073708,0.03688529,0.00902707,0.12665371
-2.42221111,3.49538024,0.46027823,2.32482867,0.38300750,1.04829480,0.00074706,0.03528055,0.00881758,0.12501206
-2.41620810,3.41780183,0.46072777,2.28609848,0.37204185,1.00784454,0.00076166,0.03370365,0.00862824,0.12391900
-2.41020510,3.35053126,0.46339477,2.25491203,0.36120599,0.96960201,0.00078103,0.03216890,0.00846113,0.12338633
-2.40420210,3.29362797,0.46822316,2.23109412,0.35052386,0.93383668,0.00080523,0.03068896,0.00831762,0.12341824
-2.39819910,3.24703662,0.47513150,2.21441641,0.34001631,0.90076718,0.00083421,0.02927458,0.00819843,0.12401122
-2.39219610,3.21058296,0.48401259,2.20459659,0.32970198,0.87055690,0.00086785,0.02793434,0.00810361,0.12515397
-2.38619310,3.18396940,0.49473313,2.20129594,0.31959802,0.84331066,0.00090592,0.02667458,0.00803255,0.12682735
-2.38019010,3.16677093,0.50713339,2.20411615,0.30972063,0.81907250,0.00094805,0.02549928,0.00798401,0.12900437
-2.37418709,3.15843264,0.52102717,2.21259620,0.30008533,0.79782491,0.00099379,0.02441009,0.00795623,0.13165023
-2.36818409,3.15826947,0.53620212,2.22620994,0.29070705,0.77948952,0.00104254,0.02340645,0.00794690,0.13472248
-2.36218109,3.16546905,0.55242074,2.24436516,0.28160001,0.76392938,0.00109360,0.02248573,0.00795334,0.13817120
-2.35617809,3.17909817,0.56942198,2.26640460,0.27277754,0.75095289,0.00114618,0.02164348,0.00797251,0.14193943
-2.35017509,3.19811315,0.58692371,2.29160933,0.26425167,0.74031934,0.00119938,0.02087372,0.00800113,0.14596370
-2.34417209,3.22137423,0.60462595,2.31920469,0.25603274,0.73174590,0.00125222,0.02016927,0.00803580,0.15017469
-2.33816908,3.24766378,0.62221501,2.34836877,0.24812899,0.72491592,0.00130371,0.01952210,0.00807305,0.15449817
-2.33216608,3.27570789,0.63936838,2.37824331,0.24054609,0.71948828,0.00135280,0.01892374,0.00810947,0.15885603
-2.32616308,3.30420083,0.65576025,2.40794670,0.23328681,0.71510759,0.00139845,0.01836559,0.00814181,0.16316756
-2.32016008,3.33183140,0.67106766,2.43658872,0.22635069,0.71141477,0.00143968,0.01783931,0.00816701,0.16735076
-2.31415708,3.35731059,0.68497694,2.46328639,0.21973383,0.70805776,0.00147555,0.01733712,0.00818231,0.17132393
-2.30815408,3.37939931,0.69719035,2.48718059,0.21342878,0.70470195,0.00150525,0.01685208,0.00818532,0.17500720
-2.30215108,3.39693557,0.70743262,2.50745272,0.20742456,0.70104006,0.00152808,0.01637831,0.00817399,0.17832419
-2.29614807,3.40886000,0.71545720,2.52334098,0.20170675,0.69680103,0.00154354,0.01591119,0.00814674,0.18120364
-2.29014507,3.41423913,0.72105202,2.53415577,0.19625774,0.69175777,0.00155129,0.01544742,0.00810239,0.18358095
-2.28414207,3.41228561,0.72404449,2.53929377,0.19105708,0.68573340,0.00155122,0.01498512,0.00804018,0.18539970
-2.27813907,3.40237508,0.72430564,2.53825043,0.18608194,0.67860605,0.00154344,0.01452381,0.00795980,0.18661291
-2.27213607,3.38405915,0.72175314,2.53063042,0.18130764,0.67031180,0.00152831,0.01406441,0.00786132,0.18718425
-2.26613307,3.35707432,0.71635321,2.51615615,0.17670837,0.66084601,0.00150645,0.01360906,0.00774520,0.18708888
-2.26013007,3.32134689,0.70812130,2.49467382,0.17225785,0.65026296,0.00147870,0.01316111,0.00761222,0.18631419
-2.25412706,3.27699379,0.69712147,2.46615731,0.16793023,0.63867385,0.00144616,0.01272487,0.00746349,0.18486012
-2.24812406,3.22431942,0.68346465,2.43070953,0.16370091,0.62624338,0.00141016,0.01230552,0.00730038,0.18273935
-2.24212106,3.16380892,0.66730561,2.38856143,0.15954750,0.61318503,0.00137222,0.01190891,0.00712453,0.17997708
-2.23611806,3.09611785,0.64883903,2.34006857,0.15545074,0.59975525,0.00133408,0.01154135,0.00693775,0.17661063
-2.23011506,3.02205883,0.62829454,2.28570536,0.15139545,0.58624673,0.00129760,0.01120950,0.00674209,0.17268876
-2.22411206,2.94258525,0.60593116,2.22605692,0.14737142,0.57298103,0.00126482,0.01092010,0.00653972,0.16827071
-2.21810905,2.85877251,0.58203107,2.16180884,0.14337419,0.56030068,0.00123783,0.01067991,0.00633299,0.16342507
-2.21210605,2.77179706,0.55689309,2.09373478,0.13940582,0.54856096,0.00121881,0.01049546,0.00612435,0.15822846
-2.20610305,2.68291358,0.53082611,2.02268228,0.13547539,0.53812157,0.00120997,0.01037297,0.00591638,0.15276406
-2.20010005,2.59343074,0.50414242,1.94955685,0.13159937,0.52933818,0.00121350,0.01031816,0.00571172,0.14712006
-2.19409705,2.50468591,0.47715141,1.87530489,0.12780173,0.52255417,0.00123154,0.01033616,0.00551310,0.14138793
-2.18809405,2.41801925,0.45015370,1.80089550,0.12411387,0.51809252,0.00126616,0.01043135,0.00532328,0.13566085
-2.18209105,2.33474761,0.42343576,1.72730185,0.12057414,0.51624799,0.00131927,0.01060727,0.00514499,0.13003192
-2.17608804,2.25613892,0.39726536,1.65548253,0.11722724,0.51727970,0.00139266,0.01086649,0.00498096,0.12459258
-2.17008504,2.18338743,0.37188770,1.58636323,0.11412322,0.52140425,0.00148789,0.01121054,0.00483381,0.11943106
-2.16408204,2.11759044,0.34752246,1.52081949,0.11131629,0.52878937,0.00160631,0.01163980,0.00470602,0.11463086
-2.15807904,2.05972718,0.32436173,1.45966078,0.10886334,0.53954838,0.00174899,0.01215346,0.00459987,0.11026945
-2.15207604,2.01064018,0.30256882,1.40361649,0.10682234,0.55373548,0.00191674,0.01274943,0.00451741,0.10641713
-2.14607304,1.97101980,0.28227788,1.35332423,0.10525055,0.57134208,0.00211004,0.01342440,0.00446036,0.10313596
-2.14007004,1.94139225,0.26359434,1.30932058,0.10420267,0.59229426,0.00232906,0.01417374,0.00443006,0.10047897
-2.13406703,1.92211146,0.24659602,1.27203463,0.10372903,0.61645161,0.00257363,0.01499164,0.00442747,0.09848952
-2.12806403,1.91335494,0.23133477,1.24178431,0.10387373,0.64360746,0.00284326,0.01587112,0.00445308,0.09720087
-2.12206103,1.91512378,0.21783859,1.21877544,0.10467305,0.67349064,0.00313712,0.01680418,0.00450691,0.09663589
-2.11605803,1.92724659,0.20611406,1.20310346,0.10615391,0.70576888,0.00345407,0.01778194,0.00458849,0.09680700
-2.11005503,1.94938727,0.19614886,1.19475734,0.10833269,0.74005381,0.00379266,0.01879481,0.00469688,0.09771622
-2.10405203,1.98105625,0.18791437,1.19362564,0.11121430,0.77590754,0.00415118,0.01983273,0.00483069,0.09935538
-2.09804902,2.02162463,0.18136813,1.19950401,0.11479151,0.81285076,0.00452765,0.02088540,0.00498813,0.10170652
-2.09204602,2.07034091,0.17645610,1.21210402,0.11904476,0.85037214,0.00491986,0.02194252,0.00516705,0.10474226
-2.08604302,2.12634942,0.17311457,1.23106259,0.12394216,0.88793883,0.00532543,0.02299409,0.00536502,0.10842642
-2.08004002,2.18871014,0.17127176,1.25595187,0.12943997,0.92500791,0.00574178,0.02403064,0.00557944,0.11271461
-2.07403702,2.25641910,0.17084897,1.28628911,0.13548333,0.96103828,0.00616616,0.02504353,0.00580760,0.11755491
-2.06803402,2.32842884,0.17176142,1.32154631,0.14200724,0.99550287,0.00659573,0.02602516,0.00604682,0.12288865
-2.06203102,2.40366858,0.17391862,1.36115938,0.14893790,1.02790060,0.00702746,0.02696920,0.00629448,0.12865117
-2.05602801,2.48106341,0.17722455,1.40453676,0.15619420,1.05776790,0.00745825,0.02787076,0.00654821,0.13477272
-2.05002501,2.55955236,0.18157757,1.45106752,0.16368928,1.08468937,0.00788483,0.02872657,0.00680585,0.14117937
-2.04402201,2.63810503,0.18687027,1.50012879,0.17133238,1.10830716,0.00830382,0.02953503,0.00706565,0.14779393
-2.03801901,2.71573654,0.19298927,1.55109280,0.17903054,1.12832893,0.00871170,0.03029632,0.00732619,0.15453703
-2.03201601,2.79152072,0.19981517,1.60333340,0.18669042,1.14453398,0.00910483,0.03101235,0.00758651,0.16132816
-2.02601301,2.86460139,0.20722269,1.65623237,0.19422004,1.15677743,0.00947941,0.03168678,0.00784606,0.16808683
-2.02001001,2.93420174,0.21508114,1.70918538,0.20153041,1.16499232,0.00983154,0.03232489,0.00810469,0.17473370
-2.01400700,2.99963158,0.22325519,1.76160774,0.20853701,1.16918945,0.01015723,0.03293346,0.00836261,0.18119184
-2.00800400,3.06029267,0.23160608,1.81293981,0.21516112,1.16945511,0.01045242,0.03352060,0.00862033,0.18738783
-2.00200100,3.11568178,0.23999317,1.86265215,0.22133095,1.16594657,0.01071310,0.03409552,0.00887858,0.19325297
-1.99599800,3.16539161,0.24827581,1.91025007,0.22698254,1.15888571,0.01093528,0.03466829,0.00913817,0.19872434
-1.98999500,3.20910943,0.25631558,1.95527755,0.23206040,1.14855073,0.01111521,0.03524953,0.00939995,0.20374574
-1.98399200,3.24661352,0.26397854,1.99732031,0.23651796,1.13526643,0.01124935,0.03585011,0.00966462,0.20826856
-1.97798899,3.27776733,0.27113774,2.03600790,0.24031772,1.11939324,0.01133461,0.03648081,0.00993266,0.21225232
-1.97198599,3.30251162,0.27767548,2.07101459,0.24343123,1.10131545,0.01136836,0.03715194,0.01020420,0.21566514
-1.96598299,3.32085467,0.28348554,2.10205907,0.24583877,1.08142895,0.01134862,0.03787294,0.01047893,0.21848383
-1.95997999,3.33286101,0.28847501,2.12890299,0.24752897,1.06012908,0.01127412,0.03865205,0.01075600,0.22069379
-1.95397699,3.33863897,0.29256579,2.15134839,0.24849819,1.03779878,0.01114443,0.03949592,0.01103399,0.22228867
-1.94797399,3.33832779,0.29569562,2.16923423,0.24874983,1.01479766,0.01095999,0.04040921,0.01131085,0.22326970
-1.94197099,3.33208466,0.29781856,2.18243240,0.24829359,0.99145225,0.01072219,0.04139429,0.01158394,0.22364491
-1.93596798,3.32007272,0.29890507,2.19084351,0.24714470,0.96804790,0.01043336,0.04245095,0.01185002,0.22342812
-1.92996498,3.30245031,0.29894152,2.19439285,0.24532322,0.94482244,0.01009677,0.04357613,0.01210538,0.22263785
-1.92396198,3.27936259,0.29792934,2.19302702,0.24285342,0.92196201,0.00971656,0.04476379,0.01234587,0.22129613
-1.91795898,3.25093567,0.29588384,2.18671158,0.23976321,0.89959898,0.00929766,0.04600477,0.01256712,0.21942744
-1.91195598,3.21727404,0.29283279,2.17543004,0.23608382,0.87781213,0.00884567,0.04728682,0.01276463,0.21705760
-1.90595298,3.17846132,0.28881483,2.15918440,0.23184959,0.85662905,0.00836673,0.04859468,0.01293400,0.21421287
-1.89994997,3.13456449,0.28387798,2.13799739,0.22709783,0.83603041,0.00786736,0.04991030,0.01307110,0.21091927
-1.89394697,3.08564142,0.27807804,2.11191625,0.22186894,0.81595608,0.00735431,0.05121309,0.01317228,0.20720202
-1.88794397,3.03175114,0.27147728,2.08101789,0.21620657,0.79631262,0.00683436,0.05248039,0.01323458,0.20308534
-1.88194097,2.97296643,0.26414328,2.04541512,0.21015780,0.77698193,0.00631416,0.05368792,0.01325588,0.19859238
-1.87593797,2.90938768,0.25614790,2.00526330,0.20377341,0.75783039,0.00580010,0.05481038,0.01323506,0.19374546
-1.86993497,2.84115730,0.24756663,1.96076706,0.19710802,0.73871834,0.00529814,0.05582211,0.01317215,0.18856644
-1.86393197,2.76847345,0.23847794,1.91218628,0.19022014,0.71950928,0.00481371,0.05669779,0.01306837,0.18307730
-1.85792896,2.69160227,0.22896294,1.85984082,0.18317208,0.70007845,0.00435159,0.05741315,0.01292619,0.17730070
-1.85192596,2.61088754,0.21910499,1.80411336,0.17602957,0.68032040,0.00391591,0.05794569,0.01274931,0.17126074
-1.84592296,2.52675706,0.20898939,1.74544996,0.16886125,0.66015528,0.00351002,0.05827540,0.01254257,0.16498348
-1.83991996,2.43972501,0.19870305,1.68435786,0.16173779,0.63953362,0.00313654,0.05838540,0.01231187,0.15849760
-1.83391696,2.35039009,0.18833400,1.62140051,0.15473078,0.61843938,0.00279736,0.05826248,0.01206394,0.15183471
-1.82791396,2.25942911,0.17797080,1.55718964,0.14791142,0.59689135,0.00249363,0.05789761,0.01180621,0.14502967
-1.82191096,2.16758634,0.16770176,1.49237471,0.14134899,0.57494274,0.00222585,0.05728625,0.01154650,0.13812055
-1.81590795,2.07565895,0.15761405,1.42762997,0.13510915,0.55267927,0.00199390,0.05642857,0.01129277,0.13114852
-1.80990495,1.98447916,0.14779260,1.36363971,0.12925225,0.53021574,0.00179712,0.05532955,0.01105288,0.12415740
-1.80390195,1.89489398,0.13831896,1.30108226,0.12383158,0.50769147,0.00163435,0.05399883,0.01083425,0.11719314
-1.79789895,1.80774346,0.12927008,1.24061359,0.11889178,0.48526480,0.00150404,0.05245058,0.01064365,0.11030301
-1.79189595,1.72383856,0.12071710,1.18285104,0.11446744,0.46310697,0.00140428,0.05070305,0.01048691,0.10353477
-1.78589295,1.64393969,0.11272426,1.12835824,0.11058194,0.44139577,0.00133286,0.04877816,0.01036872,0.09693570
-1.77988994,1.56873695,0.10534802,1.07763166,0.10724667,0.42030919,0.00128736,0.04670089,0.01029247,0.09055158
-1.77388694,1.49883314,0.09863626,1.03108963,0.10446067,0.40001937,0.00126517,0.04449864,0.01026012,0.08442574
-1.76788394,1.43473022,0.09262798,0.98906426,0.10221066,0.38068726,0.00126357,0.04220054,0.01027212,0.07859815
-1.76188094,1.37682008,0.08735315,0.95179675,0.10047160,0.36245801,0.00127972,0.03983673,0.01032740,0.07310458
-1.75587794,1.32537979,0.08283302,0.91943620,0.09920763,0.34545744,0.00131074,0.03743764,0.01042342,0.06797597
-1.74987494,1.28057178,0.07908068,0.89204213,0.09837355,0.32978959,0.00135375,0.03503336,0.01055629,0.06323795
-1.74387194,1.24244891,0.07610206,0.86959049,0.09791658,0.31553546,0.00140587,0.03265303,0.01072088,0.05891051
-1.73786893,1.21096397,0.07389713,0.85198302,0.09777850,0.30275298,0.00146428,0.03032430,0.01091102,0.05500799
-1.73186593,1.18598336,0.07246130,0.83905941,0.09789802,0.29147801,0.00152624,0.02807291,0.01111977,0.05153915
-1.72586293,1.16730418,0.07178706,0.83061177,0.09821331,0.28172640,0.00158914,0.02592240,0.01133966,0.04850753
-1.71985993,1.15467385,0.07186552,0.82640080,0.09866453,0.27349686,0.00165052,0.02389391,0.01156292,0.04591195
-1.71385693,1.14781126,0.07268805,0.82617271,0.09919635,0.26677443,0.00170813,0.02200601,0.01178186,0.04374717
-1.70785393,1.14642840,0.07424762,0.82967624,0.09976023,0.26153442,0.00175993,0.02027480,0.01198903,0.04200464
-1.70185093,1.15025135,0.07654000,0.83667891,0.10031656,0.25774643,0.00180415,0.01871388,0.01217760,0.04067338
-1.69584792,1.15903948,0.07956451,0.84698161,0.10083629,0.25537830,0.00183929,0.01733458,0.01234149,0.03974087
-1.68984492,1.17260183,0.08332445,0.86043078,0.10130223,0.25439977,0.00186417,0.01614609,0.01247563,0.03919386
-1.68384192,1.19080968,0.08782693,0.87692761,0.10170987,0.25478555,0.00187795,0.01515571,0.01257613,0.03901921
-1.67783892,1.21360474,0.09308228,0.89643354,0.10206754,0.25651772,0.00188010,0.01436904,0.01264033,0.03920461
