energy_ev,total_up,C_s_up,C_p_up,Re_p_up,Re_d_up,Te_p_up,Te_d_up
-5.52576288,1.86982833,0.00308324,0.12555521,0.56616382,1.09077881,0.50743518,0.00000000
-5.51975988,1.79454428,0.00284663,0.12111693,0.53327167,1.04923686,0.48580305,0.00000000
-5.51375688,1.72304488,0.00261577,0.11757767,0.50219142,1.00969506,0.46463560,0.00000000
-5.50775388,1.65608102,0.00239273,0.11491939,0.47317012,0.97260778,0.44419213,0.00000000
-5.50175088,1.59424723,0.00217931,0.11312351,0.44642533,0.93832648,0.42469141,0.00000000
-5.49574787,1.53796110,0.00197705,0.11217024,0.42213887,0.90708838,0.40630420,0.00000000
-5.48974487,1.48745132,0.00178714,0.11203808,0.40045256,0.87901054,0.38914830,0.00000000
-5.48374187,1.44275471,0.00161046,0.11270368,0.38146587,0.85408937,0.37328632,0.00000000
-5.47773887,1.40372218,0.00144754,0.11414172,0.36523559,0.83220565,0.35872613,0.00000000
-5.47173587,1.37003316,0.00129857,0.11632524,0.35177724,0.81313456,0.34542379,0.00000000
-5.46573287,1.34121733,0.00116343,0.11922595,0.34106791,0.79656019,0.33328884,0.00000000
-5.45972986,1.31668223,0.00104175,0.12281470,0.33305038,0.78209365,0.32219151,0.00000000
-5.45372686,1.29574521,0.00093294,0.12706192,0.32763779,0.76929363,0.31197131,0.00000000
-5.44772386,1.27766766,0.00083619,0.13193786,0.32471869,0.75768848,0.30244667,0.00000000
-5.44172086,1.26168966,0.00075058,0.13741273,0.32416191,0.74679845,0.29342488,0.00000000
-5.43571786,1.24706327,0.00067511,0.14345634,0.32582095,0.73615710,0.28471209,0.00000000
-5.42971486,1.23308264,0.00060873,0.15003756,0.32953751,0.72533074,0.27612252,0.00000000
-5.42371186,1.21910961,0.00055037,0.15712325,0.33514405,0.71393509,0.26748682,0.00000000
-5.41770885,1.20459376,0.00049899,0.16467686,0.34246522,0.70164843,0.25865899,0.00000000
-5.41170585,1.18908618,0.00045363,0.17265675,0.35131825,0.68822083,0.24952171,0.00000000
-5.40570285,1.17224670,0.00041338,0.18101429,0.36151231,0.67347929,0.23998988,0.00000000
-5.39969985,1.15384483,0.00037743,0.18969187,0.37284728,0.65732869,0.23001248,0.00000000
-5.39369685,1.13375490,0.00034508,0.19862102,0.38511201,0.63974904,0.21957251,0.00000000
-5.38769385,1.11194614,0.00031573,0.20772088,0.39808255,0.62078927,0.20868556,0.00000000
-5.38169085,1.08846908,0.00028886,0.21689703,0.41152072,0.60055845,0.19739679,0.00000000
-5.37568784,1.06343927,0.00026409,0.22604102,0.42517343,0.57921491,0.18577699,0.00000000
-5.36968484,1.03701980,0.00024110,0.23503068,0.43877290,0.55695426,0.17391773,0.00000000
-5.36368184,1.00940384,0.00021965,0.24373127,0.45203822,0.53399706,0.16192609,0.00000000
-5.35767884,0.98079856,0.00019958,0.25199760,0.46467837,0.51057682,0.14991927,0.00000000
-5.35167584,0.95141116,0.00018080,0.25967698,0.47639660,0.48692916,0.13801925,0.00000000
-5.34567284,0.92143805,0.00016323,0.26661311,0.48689630,0.46328246,0.12634798,0.00000000
-5.33966983,0.89105754,0.00014686,0.27265060,0.49588801,0.43985060,0.11502309,0.00000000
-5.33366683,0.86042623,0.00013169,0.27763999,0.50309735,0.41682791,0.10415438,0.00000000
-5.32766383,0.82967908,0.00011775,0.28144312,0.50827351,0.39438639,0.09384125,0.00000000
-5.32166083,0.79893274,0.00010506,0.28393842,0.51119770,0.37267518,0.08417092,0.00000000
-5.31565783,0.76829171,0.00009369,0.28502600,0.51169133,0.35182199,0.07521765,0.00000000
-5.30965483,0.73785645,0.00008368,0.28463220,0.50962323,0.33193627,0.06704275,0.00000000
-5.30365183,0.70773280,0.00007509,0.28271327,0.50491558,0.31311353,0.05969523,0.00000000
-5.29764882,0.67804169,0.00006799,0.27925817,0.49754820,0.29544054,0.05321321,0.00000000
-5.29164582,0.64892840,0.00006244,0.27429010,0.48756076,0.27900084,0.04762561,0.00000000
-5.28564282,0.62057064,0.00005853,0.26786683,0.47505303,0.26388007,0.04295417,0.00000000
-5.27963982,0.59318467,0.00005634,0.26007975,0.46018285,0.25017082,0.03921562,0.00000000
-5.27363682,0.56702912,0.00005598,0.25105163,0.44316202,0.23797649,0.03642373,0.00000000
-5.26763382,0.54240605,0.00005757,0.24093326,0.42425028,0.22741400,0.03459120,0.00000000
-5.26163082,0.51965916,0.00006126,0.22989916,0.40374771,0.21861510,0.03373125,0.00000000
-5.25562781,0.49916916,0.00006720,0.21814244,0.38198588,0.21172609,0.03385874,0.00000000
-5.24962481,0.48134641,0.00007559,0.20586922,0.35931813,0.20690605,0.03499087,0.00000000
-5.24362181,0.46662118,0.00008663,0.19329270,0.33610955,0.20432357,0.03714732,0.00000000
-5.23761881,0.45543190,0.00010056,0.18062735,0.31272699,0.20415204,0.04034985,0.00000000
-5.23161581,0.44821191,0.00011764,0.16808319,0.28952963,0.20656385,0.04462139,0.00000000
-5.22561281,0.44537523,0.00013815,0.15586062,0.26686033,0.21172353,0.04998468,0.00000000
-5.21960980,0.44730192,0.00016238,0.14414587,0.24503820,0.21978031,0.05646048,0.00000000
-5.21360680,0.45432364,0.00019067,0.13310719,0.22435253,0.23086034,0.06406551,0.00000000
-5.20760380,0.46670996,0.00022333,0.12289189,0.20505816,0.24505885,0.07281018,0.00000000
-5.20160080,0.48465586,0.00026069,0.11362428,0.18737240,0.26243269,0.08269631,0.00000000
-5.19559780,0.50827113,0.00030310,0.10540448,0.17147343,0.28299359,0.09371486,0.00000000
-5.18959480,0.53757175,0.00035089,0.09830801,0.15749997,0.30670232,0.10584393,0.00000000
-5.18359180,0.57247396,0.00040437,0.09238612,0.14555220,0.33346430,0.11904706,0.00000000
-5.17758879,0.61279092,0.00046385,0.08766680,0.13569350,0.36312660,0.13327202,0.00000000
-5.17158579,0.65823242,0.00052961,0.08415615,0.12795300,0.39547681,0.14845005,0.00000000
-5.16558279,0.70840743,0.00060188,0.08184018,0.12232843,0.43024373,0.16449578,0.00000000
-5.15957979,0.76282960,0.00068086,0.08068683,0.11878931,0.46709995,0.18130772,0.00000000
-5.15357679,0.82092544,0.00076671,0.08064807,0.11728002,0.50566636,0.19876936,0.00000000
-5.14757379,0.88204494,0.00085949,0.08166193,0.11772274,0.54551840,0.21675078,0.00000000
-5.14157079,0.94547413,0.00095923,0.08365455,0.12002005,0.58619390,0.23511084,0.00000000
-5.13556778,1.01044935,0.00106583,0.08654197,0.12405715,0.62720212,0.25369957,0.00000000
-5.12956478,1.07617238,0.00117913,0.09023178,0.12970368,0.66803389,0.27236094,0.00000000
-5.12356178,1.14182612,0.00129884,0.09462452,0.13681510,0.70817214,0.29093557,0.00000000
-5.11755878,1.20659015,0.00142453,0.09961497,0.14523376,0.74710276,0.30926346,0.00000000
-5.11155578,1.26965560,0.00155566,0.10509320,0.15478974,0.78432507,0.32718644,0.00000000
-5.10555278,1.33023897,0.00169154,0.11094551,0.16530160,0.81936179,0.34455037,0.00000000
-5.09954977,1.38759437,0.00183130,0.11705534,0.17657710,0.85176793,0.36120683,0.00000000
-5.09354677,1.44102404,0.00197393,0.12330422,0.18841417,0.88113856,0.37701447,0.00000000
-5.08754377,1.48988694,0.00211824,0.12957266,0.20060215,0.90711510,0.39183983,0.00000000
-5.08154077,1.53360542,0.00226290,0.13574125,0.21292341,0.92939008,0.40555778,0.00000000
-5.07553777,1.57167002,0.00240640,0.14169189,0.22515554,0.94771037,0.41805161,0.00000000
-5.06953477,1.60364272,0.00254711,0.14730918,0.23707406,0.96187902,0.42921298,0.00000000
-5.06353177,1.62915883,0.00268329,0.15248201,0.24845562,0.97175561,0.43894167,0.00000000
-5.05752876,1.64792788,0.00281308,0.15710527,0.25908177,0.97725562,0.44714554,0.00000000
-5.05152576,1.65973385,0.00293462,0.16108175,0.26874309,0.97834875,0.45374054,0.00000000
-5.04552276,1.66443506,0.00304599,0.16432404,0.27724360,0.97505671,0.45865119,0.00000000
-5.03951976,1.66196391,0.00314533,0.16675650,0.28440526,0.96745035,0.46181134,0.00000000
-5.03351676,1.65232670,0.00323088,0.16831705,0.29007243,0.95564673,0.46316537,0.00000000
-5.02751376,1.63560347,0.00330101,0.16895884,0.29411597,0.93980587,0.46266991,0.00000000
-5.02151076,1.61194795,0.00335426,0.16865161,0.29643690,0.92012761,0.46029580,0.00000000
-5.01550775,1.58158732,0.00338945,0.16738268,0.29696932,0.89684842,0.45603033,0.00000000
-5.00950475,1.54482169,0.00340566,0.16515751,0.29568252,0.87023817,0.44987958,0.00000000
-5.00350175,1.50202280,0.00340229,0.16199978,0.29258206,0.84059695,0.44187070,0.00000000
-4.99749875,1.45363196,0.00337912,0.15795084,0.28770981,0.80825163,0.43205384,0.00000000
-4.99149575,1.40015660,0.00333628,0.15306876,0.28114287,0.77355231,0.42050367,0.00000000
-4.98549275,1.34216546,0.00327426,0.14742677,0.27299145,0.73686847,0.40732027,0.00000000
-4.97948974,1.28028219,0.00319396,0.14111124,0.26339570,0.69858468,0.39262918,0.00000000
-4.97348674,1.21517727,0.00309659,0.13421931,0.25252175,0.65909608,0.37658073,0.00000000
-4.96748374,1.14755854,0.00298371,0.12685615,0.24055702,0.61880349,0.35934837,0.00000000
-4.96148074,1.07816030,0.00285716,0.11913210,0.22770502,0.57810820,0.34112620,0.00000000
-4.95547774,1.00773158,0.00271900,0.11115970,0.21418002,0.53740677,0.32212579,0.00000000
-4.94947474,0.93702382,0.00257149,0.10305076,0.20020153,0.49708575,0.30257227,0.00000000
-4.94347174,0.86677861,0.00241702,0.09491359,0.18598917,0.45751670,0.28270009,0.00000000
-4.93746873,0.79771585,0.00225803,0.08685057,0.17175781,0.41905166,0.26274851,0.00000000
-4.93146573,0.73052303,0.00209699,0.07895592,0.15771340,0.38201916,0.24295707,0.00000000
-4.92546273,0.66584601,0.00193633,0.07131407,0.14404956,0.34672114,0.22356133,0.00000000
-4.91945973,0.60428170,0.00177840,0.06399835,0.13094489,0.31343082,0.20478904,0.00000000
-4.91345673,0.54637290,0.00162543,0.05707021,0.11856134,0.28239154,0.18685680,0.00000000
-4.90745373,0.49260559,0.00147953,0.05057891,0.10704327,0.25381675,0.16996760,0.00000000
-4.90145073,0.44340847,0.00134261,0.04456167,0.09651754,0.22789109,0.15430905,0.00000000
-4.89544772,0.39915486,0.00121645,0.03904418,0.08709417,0.20477237,0.14005244,0.00000000
-4.88944472,0.36016646,0.00110265,0.03404147,0.07886778,0.18459442,0.12735259,0.00000000
-4.88344172,0.32671889,0.00100267,0.02955905,0.07191937,0.16747061,0.11634843,0.00000000
-4.87743872,0.29904819,0.00091784,0.02559419,0.06631850,0.15349775,0.10716401,0.00000000
-4.87143572,0.27735809,0.00084937,0.02213741,0.06212557,0.14276014,0.09991001,0.00000000
-4.86543272,0.26182723,0.00079840,0.01917392,0.05939401,0.13533350,0.09468539,0.00000000
-4.85942971,0.25261591,0.00076603,0.01668503,0.05817235,0.13128860,0.09157893,0.00000000
-4.85342671,0.24987179,0.00075329,0.01464953,0.05850584,0.13069413,0.09067068,0.00000000
-4.84742371,0.25373399,0.00076125,0.01304488,0.06043761,0.13361890,0.09203285,0.00000000
-4.84142071,0.26433537,0.00079096,0.01184825,0.06400927,0.14013286,0.09573018,0.00000000
-4.83541771,0.28180244,0.00084349,0.01103732,0.06926082,0.15030710,0.10181954,0.00000000
-4.82941471,0.30625298,0.00091992,0.01059092,0.07622986,0.16421259,0.11034877,0.00000000
-4.82341171,0.33779116,0.00102131,0.01048941,0.08495015,0.18191765,0.12135464,0.00000000
-4.81740870,0.37650027,0.00114872,0.01071486,0.09544948,0.20348431,0.13486003,0.00000000
-4.81140570,0.42243329,0.00130309,0.01125103,0.10774698,0.22896344,0.15087033,0.00000000
-4.80540270,0.47560164,0.00148525,0.01208323,0.12184993,0.25838907,0.16936932,0.00000000
-4.79939970,0.53596256,0.00169587,0.01319793,0.13775026,0.29177182,0.19031455,0.00000000
-4.79339670,0.60340558,0.00193533,0.01458233,0.15542084,0.32909188,0.21363265,0.00000000
-4.78739370,0.67773892,0.00220369,0.01622385,0.17481171,0.37029168,0.23921469,0.00000000
-4.78139070,0.75867616,0.00250060,0.01810954,0.19584661,0.41526866,0.26691189,0.00000000
-4.77538769,0.84582433,0.00282525,0.02022547,0.21841980,0.46386829,0.29653215,0.00000000
-4.76938469,0.93867372,0.00317624,0.02255620,0.24239346,0.51587787,0.32783748,0.00000000
-4.76338169,1.03659040,0.00355159,0.02508421,0.26759591,0.57102122,0.36054272,0.00000000
-4.75737869,1.13881192,0.00394867,0.02778951,0.29382076,0.62895470,0.39431586,0.00000000
-4.75137569,1.24444685,0.00436413,0.03064924,0.32082710,0.68926486,0.42878002,0.00000000
-4.74537269,1.35247855,0.00479398,0.03363752,0.34834098,0.75146787,0.46351728,0.00000000
-4.73936968,1.46177337,0.00523353,0.03672532,0.37605805,0.81501102,0.49807437,0.00000000
-4.73336668,1.57109364,0.00567750,0.03988056,0.40364761,0.87927644,0.53197032,0.00000000
-4.72736368,1.67911512,0.00612005,0.04306833,0.43075777,0.94358713,0.56470565,0.00000000
-4.72136068,1.78444889,0.00655492,0.04625125,0.45702190,1.00721535,0.59577314,0.00000000
-4.71535768,1.88566703,0.00697554,0.04939000,0.48206599,1.06939322,0.62466975,0.00000000
-4.70935468,1.98133169,0.00737518,0.05244399,0.50551686,1.12932553,0.65090928,0.00000000
-4.70335168,2.07002648,0.00774712,0.05537211,0.52701092,1.18620439,0.67403529,0.00000000
-4.69734867,2.15038944,0.00808485,0.05813357,0.54620316,1.23922547,0.69363393,0.00000000
-4.69134567,2.22114639,0.00838222,0.06068884,0.56277610,1.28760539,0.70934596,0.00000000
-4.68534267,2.28114351,0.00863366,0.06300065,0.57644838,1.33059983,0.72087757,0.00000000
-4.67933967,2.32937808,0.00883432,0.06503488,0.58698257,1.36752166,0.72800956,0.00000000
-4.67333667,2.36502615,0.00898025,0.06676155,0.59419199,1.39775869,0.73060437,0.00000000
-4.66733367,2.38746603,0.00906850,0.06815572,0.59794624,1.42079026,0.72861069,0.00000000
-4.66133067,2.39629679,0.00909726,0.06919822,0.59817508,1.43620211,0.72206543,0.00000000
-4.65532766,2.39135088,0.00906588,0.06987639,0.59487077,1.44369900,0.71109297,0.00000000
-4.64932466,2.37270045,0.00897491,0.07018462,0.58808843,1.44311439,0.69590159,0.00000000
-4.64332166,2.34065688,0.00882608,0.07012464,0.57794463,1.43441697,0.67677744,0.00000000
-4.63731866,2.29576368,0.00862227,0.06970584,0.56461421,1.41771345,0.65407607,0.00000000
-4.63131566,2.23878289,0.00836738,0.06894514,0.54832542,1.39324762,0.62821205,0.00000000
-4.62531266,2.17067538,0.00806623,0.06786689,0.52935350,1.36139553,0.59964699,0.00000000
-4.61930965,2.09257591,0.00772439,0.06650242,0.50801319,1.32265690,0.56887661,0.00000000
-4.61330665,2.00576377,0.00734802,0.06488945,0.48465022,1.27764297,0.53641724,0.00000000
-4.60730365,1.91163013,0.00694370,0.06307132,0.45963220,1.22706137,0.50279230,0.00000000
-4.60130065,1.81164316,0.00651821,0.06109603,0.43333931,1.17169828,0.46851939,0.00000000
-4.59529765,1.70731233,0.00607838,0.05901514,0.40615505,1.11239870,0.43409825,0.00000000
-4.58929465,1.60015293,0.00563088,0.05688257,0.37845737,1.05004549,0.40000012,0.00000000
-4.58329165,1.49165216,0.00518209,0.05475329,0.35061059,0.98553791,0.36665875,0.00000000
-4.57728864,1.38323768,0.00473796,0.05268193,0.32295817,0.91977042,0.33446327,0.00000000
-4.57128564,1.27624965,0.00430389,0.05072142,0.29581664,0.85361245,0.30375305,0.00000000
-4.56528264,1.17191701,0.00388466,0.04892163,0.26947088,0.78788992,0.27481455,0.00000000
-4.55927964,1.07133846,0.00348438,0.04732805,0.24417069,0.72336885,0.24788018,0.00000000
-4.55327664,0.97546854,0.00310645,0.04598062,0.22012869,0.66074177,0.22312889,0.00000000
-4.54727364,0.88510888,0.00275360,0.04491264,0.19751966,0.60061709,0.20068846,0.00000000
-4.54127064,0.80090467,0.00242788,0.04414996,0.17648106,0.54351172,0.18063923,0.00000000
-4.53526763,0.72334588,0.00213076,0.04371025,0.15711462,0.48984687,0.16301883,0.00000000
-4.52926463,0.65277302,0.00186314,0.04360267,0.13948899,0.43994709,0.14782797,0.00000000
-4.52326163,0.58938680,0.00162548,0.04382766,0.12364302,0.39404226,0.13503666,0.00000000
-4.51725863,0.53326106,0.00141787,0.04437718,0.10958976,0.35227222,0.12459084,0.00000000
-4.51125563,0.48435829,0.00124014,0.04523507,0.09732067,0.31469373,0.11641913,0.00000000
-4.50525263,0.44254696,0.00109190,0.04637783,0.08681010,0.28128920,0.11043936,0.00000000
-4.49924962,0.40762001,0.00097270,0.04777567,0.07801972,0.25197680,0.10656484,0.00000000
-4.49324662,0.37931364,0.00088206,0.04939372,0.07090274,0.22662146,0.10471011,0.00000000
-4.48724362,0.35732592,0.00081953,0.05119358,0.06540782,0.20504626,0.10479609,0.00000000
-4.48124062,0.34133437,0.00078478,0.05313495,0.06148251,0.18704375,0.10675439,0.00000000
-4.47523762,0.33101223,0.00077761,0.05517745,0.05907617,0.17238682,0.11053094,0.00000000
-4.46923462,0.32604276,0.00079797,0.05728248,0.05814220,0.16083886,0.11608859,0.00000000
-4.46323162,0.32613140,0.00084597,0.05941504,0.05863973,0.15216277,0.12340890,0.00000000
-4.45722861,0.33101539,0.00092188,0.06154550,0.06053458,0.14612875,0.13249289,0.00000000
-4.45122561,0.34047085,0.00102606,0.06365124,0.06379961,0.14252075,0.14336096,0.00000000
-4.44522261,0.35431711,0.00115894,0.06571809,0.06841448,0.14114133,0.15605181,0.00000000
-4.43921961,0.37241851,0.00132096,0.06774141,0.07436488,0.14181522,0.17062063,0.00000000
-4.43321661,0.39468365,0.00151248,0.06972697,0.08164130,0.14439125,0.18713640,0.00000000
-4.42721361,0.42106236,0.00173373,0.07169139,0.09023742,0.14874319,0.20567858,0.00000000
-4.42121061,0.45154064,0.00198470,0.07366218,0.10014829,0.15476913,0.22633321,0.00000000
-4.41520760,0.48613382,0.00226507,0.07567743,0.11136831,0.16239005,0.24918852,0.00000000
-4.40920460,0.52487836,0.00257410,0.07778499,0.12388907,0.17154731,0.27433015,0.00000000
-4.40320160,0.56782248,0.00291062,0.08004132,0.13769730,0.18219954,0.30183626,0.00000000
-4.39719860,0.61501608,0.00327291,0.08250990,0.15277284,0.19431895,0.33177233,0.00000000
-4.39119560,0.66650018,0.00365867,0.08525929,0.16908677,0.20788724,0.36418613,0.00000000
-4.38519260,0.72229615,0.00406501,0.08836084,0.18659966,0.22289135,0.39910262,0.00000000
-4.37918959,0.78239508,0.00448843,0.09188619,0.20526013,0.23931901,0.43651904,0.00000000
-4.37318659,0.84674742,0.00492486,0.09590449,0.22500352,0.25715443,0.47640029,0.00000000
-4.36718359,0.91525306,0.00536967,0.10047948,0.24575082,0.27637404,0.51867446,0.00000000
-4.36118059,0.98775223,0.00581780,0.10566659,0.26740783,0.29694256,0.56322884,0.00000000
-4.35517759,1.06401720,0.00626380,0.11150992,0.28986452,0.31880931,0.60990635,0.00000000
-4.34917459,1.14374516,0.00670196,0.11803940,0.31299455,0.34190508,0.65850242,0.00000000
-4.34317159,1.22655246,0.00712649,0.12526822,0.33665509,0.36613943,0.70876265,0.00000000
-4.33716858,1.31197047,0.00753158,0.13319044,0.36068689,0.39139877,0.76038118,0.00000000
-4.33116558,1.39944354,0.00791164,0.14177913,0.38491460,0.41754511,0.81300015,0.00000000
-4.32516258,1.48832920,0.00826139,0.15098504,0.40914751,0.44441579,0.86621029,0.00000000
-4.31915958,1.57790118,0.00857607,0.16073580,0.43318075,0.47182417,0.91955299,0.00000000
-4.31315658,1.66735554,0.00885151,0.17093601,0.45679700,0.49956153,0.97252402,0.00000000
-4.30715358,1.75582024,0.00908435,0.18146796,0.47976886,0.52740006,1.02457908,0.00000000
